sample	tissue	CLDN4	CD8A	TACSTD2	CLDN4_log2	CD8A_log2	TACSTD2_log2	TJ_noCLDN4_meanz	ESTIMATE_StromalScore	ESTIMATE_ImmuneScore	ESTIMATE_Score	ESTIMATE_TumorPurity	purity_in_0_1
GSM773576	primary lung tumor	135.3244	957.04921	4652.509	7.090899995560688	9.903955951372515	12.184103282119123	-2.3433616105694863	6131.959925253248	6529.505267052555	12661.465192305803	-0.7787978661554119	False
GSM773577	primary lung tumor	377.9761	459.27529	18294.736	8.565963057963435	8.84635318295274	14.159219833061504	-0.11150247342956347	4937.902153856045	5725.139626728437	10663.04178058448	-0.5641485881930491	False
GSM773578	primary lung tumor	587.8642	511.60734	19219.631	9.201791157318615	9.001710326433448	14.230368079117289	0.2761036553557055	2897.9001679660314	4558.097423334124	7455.997591300155	-0.12829029088460903	False
GSM773579	primary lung tumor	1548.8225	275.96254	20000.393	10.59788727884971	8.11354705048663	14.287812859759864	0.4161807061318396	4420.662658661571	4516.491736036937	8937.154394698508	-0.3391954091005757	False
GSM773580	primary lung tumor	227.6093	864.7258	9703.925	7.836740284451212	9.757766344495286	13.244501348446347	-1.8349454343983824	6428.664415025149	6299.772931685875	12728.437346711024	-0.784926708524775	False
GSM773581	primary lung tumor	1673.5992	384.30489	20275.536	10.70960012568673	8.589856685489247	14.307523586009141	0.48359447534900457	3737.569341511503	5135.594050729672	8873.163392241175	-0.33034430182141583	False
GSM773582	primary lung tumor	2008.7264	254.60555	15097.148	10.972783393911941	7.99777535184425	13.88208397313422	1.282023915472355	3257.8667465338503	4145.5309806750865	7403.397727208937	-0.1206292947722678	False
GSM773583	primary lung tumor	331.854	1003.91533	15015.525	8.378745695406467	9.972858235683187	13.874263374472333	-1.799407670532484	5665.383427178964	6966.629789249662	12632.013216428626	-0.7760787562826282	False
GSM773584	primary lung tumor	815.2743	261.601	18640.997	9.672910225245637	8.036728599883263	14.186268794674481	0.329448780290503	5138.754991813484	5438.474007558205	10577.228999371688	-0.5537036622569353	False
GSM773585	primary lung tumor	1545.1294	237.36703	27950.723	10.594445352259894	7.897040891409973	14.770649595961034	0.5455397502266773	5131.211566806056	5494.886368580252	10626.097935386308	-0.5596627481719876	False
GSM773586	primary lung tumor	1321.6121	289.98836	14886.925	10.369174289995883	8.184817633952461	13.861855072299841	0.3263019411786303	5485.10405022976	4792.6049637135275	10277.709013943288	-0.5165692397890906	False
GSM773587	primary lung tumor	1383.3295	238.96111	20701.293	10.434971660756386	7.906656799956771	14.337502950004403	-0.16740581395559678	4241.657348036169	5166.370520920524	9408.027868956693	-0.403354858036799	False
GSM773588	primary lung tumor	216.9458	825.44987	6069.178	7.767825591780214	9.690783502340368	12.567523106901213	-1.8604326670599254	6402.680159106579	6203.769316104019	12606.449475210597	-0.7737068610886297	False
GSM773589	primary lung tumor	2151.1629	845.92146	22060.57	11.071571566147535	9.7260843759529	14.429247842764212	0.5949772400656036	4572.164764741472	6481.6023402061455	11053.767104947618	-0.610550628153107	False
GSM773590	primary lung tumor	459.6402	1041.48518	24100.24	8.847496510175793	10.025811159082645	14.556819754047414	-0.48420525839208484	5092.111507407593	6578.105477781817	11670.21698518941	-0.6796191654031598	False
GSM773591	primary lung tumor	1064.5061	300.80055	18878.2	10.057323137205096	8.237451624802839	14.204510011808216	0.19194272242076071	5689.4055079779455	5498.635234361143	11188.04074233909	-0.6260407515896713	False
GSM773592	primary lung tumor	1743.7722	99.38102	20619.449	10.768822973026168	6.649342700692547	14.331788126562982	0.5811909445602477	4967.978369644854	3526.041992320665	8494.020361965519	-0.27733052911619144	False
GSM773593	primary lung tumor	1744.427	382.6262	24401.168	10.769364304147818	8.58355744328849	14.574721708645077	0.08734460177133088	4125.95103007909	5441.683637083872	9567.634667162962	-0.42468023564255325	False
GSM773594	primary lung tumor	377.9935	450.10231	20467.2	8.566029295167976	8.817310863588611	14.321096615019934	-0.5133661096342339	5060.887328391804	5043.059033323167	10103.94636171497	-0.49456389547444624	False
GSM773595	primary lung tumor	1027.9706	385.70752	22605.677	10.00698604644679	8.595099009435218	14.464461322636286	0.22037339218935484	4491.491283334547	5077.080851172779	9568.572134507325	-0.42480481532323866	False
GSM773596	primary lung tumor	1131.699	438.5858	16136.19	10.1455488193417	8.780000973240071	13.97810176076691	0.3157336087251268	5838.903674070692	6132.772495786463	11971.676169857155	-0.7114040700504507	False
GSM773597	primary lung tumor	494.476	454.65728	12473.904	8.952671367227765	8.831805307272026	13.60674109296715	-0.3268170597132529	3834.0178779941475	5373.940818305811	9207.958696299958	-0.3763119431304839	False
GSM773598	primary lung tumor	1498.767	378.76695	3157.742	10.550522669346762	8.568970547221554	11.625134389989654	0.8354597285320602	2576.68827576634	3550.7518669037786	6127.440142670119	0.06632327031898114	True
GSM773599	primary lung tumor	200.2697	947.93154	2797.74	7.652986188909316	9.890160198554147	11.45056175294722	-0.49870617372451953	4832.096740993893	5642.408143591142	10474.504884585036	-0.5410849437158902	False
GSM773600	primary lung tumor	702.3527	563.398	10624.592	9.458104507720725	9.140569065386737	13.375255602133581	-1.129621513183063	5993.463075479729	6029.9959524403275	12023.459027920057	-0.7167254088750691	False
GSM773601	primary lung tumor	1189.1807	535.0255	22625.878	10.216964912987565	9.066157824503417	14.465749918434627	0.3539826446869039	3098.727419874984	4853.736400246318	7952.463820121302	-0.20015911075663498	False
GSM773602	primary lung tumor	252.9768	577.11668	14683.662	7.988552907033517	9.17521688781041	13.842022438774643	-0.5578283731028134	5548.8122551642755	5424.890748333943	10973.703003498218	-0.6012009804184316	False
GSM773603	primary lung tumor	1477.3225	373.95669	2695.476	10.529745316255179	8.550580154101402	11.396859477852274	-0.02316334385546363	4741.508337260436	4646.210110981768	9387.718448242204	-0.4006251531385652	False
GSM773604	primary lung tumor	576.8004	3604.25616	20874.098	9.174427392427368	11.815886053873644	14.34949535001193	-0.04577529715052791	4348.086045064008	7066.898911089385	11414.984956153394	-0.6516655903311127	False
GSM773605	primary lung tumor	278.1337	585.99686	8189.459	8.124812502239859	9.197208975776928	12.999728588600213	-1.183656727051214	5562.138986822965	6136.193017426896	11698.332004249862	-0.6826407621938269	False
GSM773606	primary lung tumor	449.3322	266.93361	14979.866	8.814845827835239	8.065731756169393	13.870833403732854	-0.021826905333904103	5207.616389518907	5522.637792845371	10730.254182364279	-0.5722670930906699	False
GSM773607	primary lung tumor	118.2412	190.2025	7554.173	6.897738989046852	7.578957576660451	12.883249075576282	-0.6888976001974547	5233.354281094058	6475.663976954913	11709.01825804897	-0.683786196027245	False
GSM773608	primary lung tumor	290.5676	399.9554	12222.437	8.187686601084403	8.647297958182271	13.577362380390692	-1.2403137059056306	5413.19947997883	4669.344443164876	10082.543923143705	-0.491830939285047	False
GSM773609	primary lung tumor	749.5213	348.04572	15803.745	9.551749206281997	8.4472722110153	13.948070137967866	0.2763703184201883	5229.99072987856	5009.3098377890565	10239.300567667617	-0.5117336171635605	False
GSM773610	primary lung tumor	657.2885	999.68186	22529.15	9.362576184526587	9.966767665476734	14.459569298250875	0.8274937797703482	4874.785767046218	5655.481589236468	10530.267356282686	-0.5479503023722969	False
GSM773611	primary lung tumor	528.5271	475.0326	23682.242	9.048560709752756	8.89491656634967	14.531578964620016	-0.0870379807360021	4352.75552879385	6052.473312591197	10405.228841385047	-0.5325053800128929	False
GSM773612	primary lung tumor	262.3139	1430.04556	5887.575	8.040639871172985	10.482853888340745	12.523702837365741	-2.0375377395500474	6263.796280287554	6752.821224510385	13016.617504797938	-0.8104262474341177	False
GSM773613	primary lung tumor	597.0076	1458.0982	13856.176	9.224020009336295	10.510861267222547	13.758345655357067	-0.5461352771206146	4708.178874333133	6512.4774743478	11220.656348680932	-0.6297668811128581	False
GSM773614	primary lung tumor	1437.806	273.4048	20937.972	10.490656365478346	8.10016190771267	14.353902994363173	0.8490246242004799	4988.962756652056	5054.111121277112	10043.073877929168	-0.48677815295877847	False
GSM773615	primary lung tumor	909.6225	223.0555	18383.864	9.830709296218803	7.80771233124097	14.166230883952977	0.639494350612257	1762.697681758591	3491.205739195332	5253.903420953923	0.19337120419867443	True
GSM773616	primary lung tumor	587.8387	1699.0458	13098.006	9.201728681929367	10.73135789840319	13.677169718542762	-0.028019941158775208	2846.3521046580036	5565.355993599054	8411.708098257059	-0.26570202373646307	False
GSM773617	primary lung tumor	1812.3737	347.1678	17752.446	10.824460550935822	8.443638972521304	14.115811463016636	0.20058861423371985	3726.842076512138	5260.766476239582	8987.60855275172	-0.3461530653199836	False
GSM773618	primary lung tumor	784.3435	165.99136	14078.724	9.61717999964323	7.38362965051232	13.781331433145825	0.35054671656718145	4213.600485678491	4693.61551197509	8907.21599765358	-0.3350580679402704	False
GSM773619	primary lung tumor	453.0584	309.40414	11706.51	8.826734055510986	8.278003989302466	13.515146649868662	-0.7479805535447759	5939.085436636295	5480.546939146752	11419.632375783047	-0.6521828820815233	False
GSM773620	primary lung tumor	589.869	357.9221	13754.784	9.2066944995356	8.487526947085295	13.747750746806563	0.11696618934225674	5102.228861574015	4884.150137801943	9986.378999375958	-0.4794917684975109	False
GSM773621	primary lung tumor	1336.7743	1230.4916	14721.631	10.385619019672072	10.266191071914573	13.845747890039169	-0.6513331808661145	5425.487256512753	6184.860491653542	11610.347748166296	-0.6731463541255193	False
GSM773622	primary lung tumor	335.6587	440.6587	14872.267	8.395142937492809	8.786788120430009	13.860433958144247	-0.0877062748863378	5122.898917281114	5310.948209152048	10433.847126433162	-0.5360563672579566	False
GSM773623	primary lung tumor	578.1089	386.7325	20286.555	9.177690858743988	8.598917857604853	14.30830738550543	0.6163989757119867	4289.182670700795	4669.359561890493	8958.542232591288	-0.3421470976203089	False
GSM773624	primary lung tumor	411.857	227.6814	23428.594	8.689498356127915	7.83719521744377	14.51604433420882	0.21121231175396957	3861.263672465495	4020.2202764513586	7881.4839489168535	-0.18994025510293158	False
GSM773625	primary lung tumor	362.3464	1584.01429	9909.592	8.505201802088727	10.630280131978946	13.27475552269494	-1.1524375219308582	6240.856025848226	6268.845657425228	12509.701683273453	-0.7646319014603592	False
GSM773626	primary lung tumor	1365.7577	576.9387	25035.092	10.416541788036074	9.174772668839852	14.611721762417753	0.45749336904862037	4543.47879074449	5454.284700384494	9997.763491128982	-0.4809575759903123	False
GSM773627	primary lung tumor	763.3413	292.9593	18152.705	9.578073176030061	8.199472610983161	14.147976398273972	-0.1862715897631492	4399.24592555703	5012.263624339872	9411.509549896902	-0.40382245703423825	False
GSM773628	primary lung tumor	1240.0237	334.154	23019.647	10.277314951738724	8.388680342016311	14.490640760829075	-0.04950030851886996	5165.975207951753	4024.099494039493	9190.074701991245	-0.37387845413139903	False
GSM773629	primary lung tumor	173.0087	1321.10164	7077.226	7.443015628797464	10.368617376702336	12.789172110832407	-1.6644272499506043	6748.843697006225	6820.460001492727	13569.303698498952	-0.8552366202475182	False
GSM773630	primary lung tumor	1019.8899	1041.56186	7534.008	9.99561156881223	10.025917272617413	12.879393328211025	-0.15904914183652885	2935.014417197841	5488.05107898005	8423.065496177891	-0.26730886322058683	False
GSM773631	primary lung tumor	1145.0624	213.5762	23685.228	10.162469881740954	7.745346256334575	14.531760849171302	0.1623407184704669	3595.637267187784	3813.10698236972	7408.744249557503	-0.12140833404528911	False
GSM773632	primary lung tumor	597.2524	281.33566	18086.195	9.22461046918773	8.141267547595568	14.142681068693598	0.16086827103726453	3921.347248926195	3963.349452176912	7884.6967011031065	-0.19040324364160688	False
GSM773633	primary lung tumor	1138.3707	896.6345	18090.019	10.15402149618672	9.809984315835514	14.142986051457916	0.21000522612167943	3880.220736344453	5116.67009826328	8996.890834607733	-0.3474310405707127	False
GSM773634	primary lung tumor	479.8734	1483.82194	16698.247	8.909513314055584	10.536074217922957	14.02749542992194	-0.13443820042828003	4351.701239352868	5928.676758633055	10280.377997985923	-0.516904656454792	False
GSM773635	primary lung tumor	551.143	1017.56665	9782.361	9.108898150026237	9.992324670933911	13.256114462010949	-0.483091106611126	5312.928863741503	6467.460707653047	11780.38957139455	-0.6913930354497664	False
GSM773636	primary lung tumor	615.4463	476.18639	12538.689	9.267831413522048	8.898409085784577	13.61421394748832	0.20175904982945747	3819.2854614290636	4012.926336283785	7832.211797712849	-0.18283443330298285	False
GSM773637	primary lung tumor	2039.2004	381.21619	18794.274	10.994495153469849	8.578245079387894	14.198082326883549	0.40870298284577844	4508.261550403386	5382.282912318529	9890.544462721915	-0.4670999382984567	False
GSM773638	primary lung tumor	263.882	698.10064	11897.655	8.049205998778378	9.44935634548659	13.538510882956894	-0.9109133520404177	4931.329561324183	4411.077847520726	9342.407408844909	-0.39452228723775207	False
GSM773639	primary lung tumor	2263.8122	144.04051	15832.817	11.145175710491403	7.180312092867787	13.950721462135705	0.06647271711145919	3643.1573286170787	3861.4293954923187	7504.586724109397	-0.1353603521273426	False
GSM773640	primary lung tumor	1218.7705	85.23554	16316.551	10.252394014697751	6.43021066042827	13.994136927957086	0.45522864015785447	5420.203198615248	5139.185658409038	10559.388857024285	-0.5515211169675247	False
GSM773641	primary lung tumor	1288.5816	165.65193	19437.19	10.332687349135231	7.380694215205518	14.24660626723822	0.22987695246832462	2704.022899759533	3957.2369855570287	6661.259885316562	-0.011986268523882895	False
GSM773642	primary lung tumor	836.8718	181.20126	17997.526	9.71058570857634	7.509389125805281	14.135591140573027	0.28782288302819803	1990.1987298833412	4474.015093182854	6464.213823066195	0.016936710822535516	True
GSM773643	primary lung tumor	726.1898	1000.66062	14094.951	9.506188153343295	9.96817806587006	13.782993193867926	0.14237873027688616	5221.310941643866	6035.016044130094	11256.32698577396	-0.6338254994589352	False
GSM773644	primary lung tumor	2762.6682	1024.86719	24896.312	11.432368703952502	10.00262825466114	14.603702371898967	0.21090751025759183	4262.908914906267	6059.951019916895	10322.859934823162	-0.5222327320707247	False
GSM773645	primary lung tumor	1864.617	75.56	32609.278	10.86543712459527	6.258518924711301	14.993039119547568	0.7104914246904112	3160.4801271516867	3024.6554580074408	6185.135585159127	0.05787061835708351	True
GSM773646	primary lung tumor	958.1345	667.76055	16521.606	9.905589329186032	9.385345935521855	14.012153630881125	-0.8927184463451378	5614.964358346142	6293.937504083409	11908.901862429551	-0.7048981358832789	False
GSM773647	primary lung tumor	442.252	713.66981	14766.815	8.791983330506296	9.481133035158406	13.850168764768316	-0.10240316282700071	4092.798355441025	5848.499498747621	9941.297854188646	-0.47367424658982604	False
GSM773648	primary lung tumor	975.8325	90.44456	15896.035	9.931967390518578	6.514825442067885	13.956470089104107	-0.2656137834998764	5329.306559090774	4875.09155059234	10204.398109683114	-0.5073252877768887	False
GSM773649	primary lung tumor	1449.0943	459.61564	22856.959	10.501931006777264	8.84741958780814	14.480408969802	-0.23690127381186266	5208.969367756881	6462.185798654047	11671.155166410928	-0.6797201812340047	False
GSM773650	primary lung tumor	682.399	217.41258	18301.031	9.416584326485282	7.770912143930538	14.159716134673127	0.7974815319078403	3047.386564822322	3715.56673087076	6762.953295693082	-0.026910719430945952	False
GSM773651	primary lung tumor	2861.5268	84.29656	17071.939	11.48307348496201	6.414415653886786	14.059423810249752	-0.02397655713546925	4068.4478543867594	2412.435229241025	6480.883083627785	0.014490159443811714	True
GSM773652	primary lung tumor	1615.3067	771.76323	23388.131	10.658485265292523	9.593882638556707	14.513550640329989	0.3490125038480778	4069.422001532728	5372.993183996499	9442.415185529228	-0.4079685283391804	False
GSM773653	primary lung tumor	1535.799	250.89032	17731.9	10.585712770012217	7.976651870972201	14.114140870297831	0.28108380480962425	4840.6742088052515	5641.280964728609	10481.955173533861	-0.5420043159597318	False
GSM773654	primary lung tumor	461.3766	1285.246	11146.176	8.852924577409633	10.328950875259164	13.444390646930685	-0.06961565258380105	5391.705419153719	6474.758436461731	11866.46385561545	-0.7004659158115097	False
GSM773655	primary lung tumor	804.4033	168.21981	25111.468	9.653567573262615	7.402754659626348	14.61611620012989	0.2287347278472675	3517.8801012743224	3952.4699589426236	7470.350060216946	-0.13037937157132426	False
GSM773656	primary lung tumor	496.0838	612.1636	12336.017	8.95734527627693	9.260128244797855	13.590705983149459	-1.2412698925085828	5703.6159719277475	6161.003386686713	11864.619358614462	-0.7002726591492847	False
GSM773657	primary lung tumor	929.483	812.8328	19170.803	9.861835982144333	9.66858861646768	14.226698400271829	0.1723796827758552	5498.099985049046	5763.196525071424	11261.29651012047	-0.6343895572243564	False
GSM773658	primary lung tumor	2244.8574	213.23623	18128.112	11.133050611846718	7.743058668095517	14.146020640286704	0.19920449973658305	4343.097768226398	4035.9457917280306	8379.043559954429	-0.2610765591370354	False
GSM773659	primary lung tumor	1612.543	209.8166	22287.344	10.65601630999865	7.719844661089392	14.444001809438303	-0.07923075800286257	5050.8435411703995	5129.140082338012	10179.983623508411	-0.504233711819215	False
GSM773660	primary lung tumor	1081.2645	163.29949	17773.58	10.079837414330356	7.36018419181796	14.117527849994648	-0.14206918949888528	4509.145031147977	4678.5161537693675	9187.661184917344	-0.3735498472950229	False
GSM773661	primary lung tumor	568.3676	449.66153	19645.84	9.153216588282952	8.815900491731679	14.26200966745634	-0.031648228079586414	5221.414595357748	5590.688794322403	10812.103389680151	-0.5820782637786389	False
GSM773662	primary lung tumor	920.4389	962.69225	16949.011	9.847744694654617	9.912428692781708	14.048998589173033	-0.32617328848968885	5453.87477662997	6380.47317076849	11834.347947398459	-0.6970936562868183	False
GSM773663	primary lung tumor	1173.1417	167.30203	28663.585	10.197390813681688	7.394908767828627	14.806981771693389	1.0887922655307827	4181.976217581869	4634.6183970099955	8816.594614591864	-0.3224955251220504	False
GSM773664	primary lung tumor	973.4649	204.46765	20693.272	9.928466410652534	7.682767455416628	14.336943876706037	0.4749732892356479	3066.9510596385667	4860.505398622183	7927.456458260749	-0.19656126395930798	False
GSM773665	primary lung tumor	456.871	1434.67374	17095.888	8.838797382257027	10.487512215464365	14.061446127143064	-1.2035314792794185	5010.8656954549815	7167.818582906883	12178.684278361865	-0.7324274220896594	False
GSM773666	primary lung tumor	1717.9576	849.38045	23863.37	10.747318244240049	9.73196461988427	14.54257063046407	0.6214285129677614	4719.520987743322	5280.712042271375	10000.233030014697	-0.48127536373861046	False
GSM773667	primary lung tumor	470.9014	663.73907	16435.967	8.882341641330136	9.376644340479052	14.004656492574977	-0.5961781538284747	3972.4167659339473	6267.678999514664	10240.095765448612	-0.5118338979762963	False
GSM773668	primary lung tumor	1106.5727	127.11763	26331.479	10.113185683656518	7.001325205372174	14.684555725948766	0.7610290576592205	2554.859046471566	3534.3791603771006	6089.238206848667	0.07191745237631711	True
GSM773669	primary lung tumor	991.697	635.0436	18873.209	9.955209622227262	9.31298185362999	14.204128563288373	-0.02538406256574424	4597.689849674556	6084.90818052034	10682.598030194895	-0.566516463484601	False
GSM773670	primary lung tumor	788.7045	458.30518	20550.986	9.62516910111962	8.843309244002363	14.326990192138192	-0.2399419260554396	5870.818285644949	4941.538878804116	10812.357164449066	-0.5821085535397873	False
GSM773671	primary lung tumor	501.2405	439.15601	11529.195	8.97223456006727	8.781871156616859	13.493129291771924	-0.6066647263109058	5563.343177762426	5757.93238381954	11321.275561581966	-0.641170670258351	False
GSM773672	primary lung tumor	948.174	823.7472	22780.89	9.890528772202076	9.687808164652871	14.475599818453246	0.2508572315273745	4222.897741416204	5585.914698961709	9808.812440377913	-0.45645849875119143	False
GSM773673	primary lung tumor	1936.512	260.59252	16459.576	10.919989530422836	8.031177478648988	14.00672719998724	0.03477644731574348	3267.3223567322384	4272.257125594972	7539.579482327211	-0.14044780067390325	False
GSM773674	primary lung tumor	224.1255	2127.36622	19810.337	7.8145856701115815	11.055530695990006	14.274038625661822	-0.5054889497563797	5236.929934894509	7224.557492167264	12461.487427061773	-0.7600517061423621	False
GSM773675	primary lung tumor	1410.6224	114.07122	24307.882	10.463138513142937	6.846383241705863	14.569195922848396	0.2796010092807033	4794.952570525817	5267.013927254797	10061.966497780613	-0.4891987545308358	False
GSM773676	primary lung tumor	1677.4752	719.42149	17461.996	10.712935505581175	9.492697406907324	14.092013472511486	0.24723858327842438	5019.835266552676	6252.221049389351	11272.056315942027	-0.6356096743477527	False
GSM773677	primary lung tumor	699.8452	1299.2701	15808.642	9.45295201224948	10.344595624419842	13.948517078639007	-0.5785905842093013	5020.362554238907	6897.465117349828	11917.827671588735	-0.7058268703717581	False
