dataset	nhood	n_cells	n_tnk	n_malig	frac_tnk	frac_malig	cldn4_all_mean	cldn4_malig_mean	dominant_lineage	n_samples_present	n_cells_da	cldn4_rho	cldn4_p	cldn4_testable	cldn4_BH_FDR	cldn4_SpatialFDR
GSE131907	1576	31	31	0	1.0	0.0	0.0		T lymphocytes	3	31			False		
GSE131907	1577	31	0	0	0.0	0.0	0.0		Myeloid cells	1	31			False		
GSE131907	1578	31	0	31	0.0	1.0	1.9994006156921387	1.9994006156921387	Epithelial cells	1	31			False		
GSE131907	1579	31	31	0	1.0	0.0	0.0		T lymphocytes	4	31			False		
GSE131907	1580	31	0	31	0.0	1.0	1.8966865539550781	1.8966865539550781	Epithelial cells	1	31			False		
GSE131907	1581	31	31	0	1.0	0.0	0.0		NK cells	3	31			False		
GSE131907	1582	31	31	0	1.0	0.0	0.0		T lymphocytes	1	31			False		
GSE131907	1583	31	31	0	1.0	0.0	0.0		T lymphocytes	3	31			False		
GSE131907	1584	31	0	31	0.0	1.0	1.7815340757369995	1.7815340757369995	Epithelial cells	1	31			False		
GSE131907	1585	31	31	0	1.0	0.0	0.21329230070114136		T lymphocytes	1	31			False		
GSE131907	1586	31	31	0	1.0	0.0	0.0		T lymphocytes	2	31			False		
GSE131907	1587	31	0	0	0.0	0.0	0.16225522756576538		B lymphocytes	1	31			False		
GSE131907	1588	31	31	0	1.0	0.0	0.0		T lymphocytes	0	31			False		
GSE131907	1589	31	31	0	1.0	0.0	0.1993294507265091		T lymphocytes	1	31			False		
GSE131907	1590	31	0	0	0.0	0.0	0.0		B lymphocytes	3	31			False		
GSE131907	1591	31	0	0	0.0	0.0	0.21054762601852417		Myeloid cells	3	31			False		
GSE131907	1592	31	0	6	0.0	0.1935483870967742	0.8078010082244873	0.9808401465415955	Epithelial cells	2	31			False		
GSE131907	1593	31	0	16	0.0	0.5161290322580645	1.485742449760437	1.4948055744171143	Epithelial cells	7	31	-0.5	0.2531699951003227	True	0.892521877189727	0.865895082325415
GSE131907	1594	31	0	0	0.0	0.0	0.04691615328192711		Myeloid cells	5	31	0.3	0.623837664781073	True	0.9161252419861912	0.9160471790155642
GSE131907	1595	31	0	31	0.0	1.0	1.3136680126190186	1.3136680126190186	Epithelial cells	1	31			False		
GSE131907	1596	31	0	0	0.0	0.0	0.03855414688587189		Myeloid cells	2	31			False		
GSE131907	1597	31	0	0	0.0	0.0	0.0		MAST cells	1	31			False		
GSE131907	1598	31	31	0	1.0	0.0	0.055511198937892914		T lymphocytes	1	31			False		
GSE131907	1599	31	0	31	0.0	1.0	1.9154623746871948	1.9154623746871948	Epithelial cells	1	31			False		
GSE131907	1600	31	25	5	0.8064516129032258	0.16129032258064516	0.18126563727855682	1.1238468885421753	T lymphocytes	7	31	-0.07142857142857144	0.879048193148154	True	0.9370564495487935	0.9332209182681445
GSE131907	1601	31	0	0	0.0	0.0	0.05620754882693291		B lymphocytes	3	31			False		
GSE131907	1602	31	0	31	0.0	1.0	1.7462531328201294	1.7462531328201294	Epithelial cells	1	31			False		
GSE131907	1603	31	31	0	1.0	0.0	0.12399929016828537		T lymphocytes	1	31			False		
GSE131907	1604	31	0	0	0.0	0.0	0.04487679898738861		Myeloid cells	3	31			False		
GSE131907	1605	31	0	6	0.0	0.1935483870967742	0.8622792363166809	1.0518274307250977	Epithelial cells	2	31			False		
GSE131907	1606	31	31	0	1.0	0.0	0.32147216796875		T lymphocytes	1	31			False		
GSE131907	1607	31	0	0	0.0	0.0	0.0		Myeloid cells	1	31			False		
GSE131907	1608	31	0	0	0.0	0.0	0.0		Myeloid cells	1	31			False		
GSE131907	1609	31	0	0	0.0	0.0	0.0		Myeloid cells	2	31			False		
GSE131907	1610	31	0	0	0.0	0.0	0.04283586144447327		Myeloid cells	3	31			False		
GSE131907	1611	31	0	0	0.0	0.0	0.0864318385720253		Myeloid cells	3	31			False		
GSE131907	1612	31	31	0	1.0	0.0	0.05841159448027611		T lymphocytes	1	31			False		
GSE131907	1613	31	0	0	0.0	0.0	0.03398490697145462		Myeloid cells	3	31			False		
GSE131907	1614	31	0	0	0.0	0.0	0.0496053621172905		Myeloid cells	1	31			False		
GSE131907	1615	31	0	0	0.0	0.0	0.0		MAST cells	3	31			False		
GSE131907	1616	31	0	0	0.0	0.0	0.0		B lymphocytes	1	31			False		
GSE131907	1617	31	0	0	0.0	0.0	0.04116455465555191		MAST cells	3	31			False		
GSE131907	1618	31	0	31	0.0	1.0	1.290320873260498	1.290320873260498	Epithelial cells	1	31			False		
GSE131907	1619	31	0	0	0.0	0.0	0.0		MAST cells	1	31			False		
GSE131907	1620	31	0	0	0.0	0.0	0.0		Myeloid cells	1	31			False		
GSE131907	1621	31	31	0	1.0	0.0	0.04505841061472893		T lymphocytes	1	31			False		
GSE131907	1622	31	31	0	1.0	0.0	0.0		T lymphocytes	1	31			False		
GSE131907	1623	31	0	0	0.0	0.0	0.06857051700353622		B lymphocytes	2	31			False		
GSE131907	1624	31	31	0	1.0	0.0	0.0		T lymphocytes	2	31			False		
GSE131907	1625	31	31	0	1.0	0.0	0.0		T lymphocytes	1	31			False		
GSE131907	1626	31	0	31	0.0	1.0	2.116224527359009	2.116224527359009	Epithelial cells	1	31			False		
GSE131907	1627	31	0	31	0.0	1.0	1.2160134315490723	1.2160134315490723	Epithelial cells	1	31			False		
GSE131907	1628	31	0	0	0.0	0.0	0.010370179079473019		B lymphocytes	3	31			False		
GSE131907	1629	31	31	0	1.0	0.0	0.0		T lymphocytes	1	31			False		
GSE131907	1630	31	0	0	0.0	0.0	0.04876323789358139		Myeloid cells	3	31			False		
GSE131907	1631	31	0	0	0.0	0.0	0.0		Myeloid cells	2	31			False		
GSE131907	1632	31	0	0	0.0	0.0	0.02302129566669464		Myeloid cells	3	31			False		
GSE131907	1633	31	0	0	0.0	0.0	0.019119299948215485		B lymphocytes	1	31			False		
GSE131907	1634	31	0	0	0.0	0.0	0.00883052870631218		Myeloid cells	2	31			False		
GSE131907	1635	31	31	0	1.0	0.0	0.10630464553833008		T lymphocytes	1	31			False		
GSE131907	1636	31	0	0	0.0	0.0	0.0		B lymphocytes	3	31			False		
GSE131907	1637	31	0	31	0.0	1.0	2.0561277866363525	2.0561277866363525	Epithelial cells	1	31			False		
GSE131907	1638	31	31	0	1.0	0.0	0.0		NK cells	1	31			False		
GSE131907	1639	31	0	0	0.0	0.0	1.1298606395721436		Epithelial cells	1	31			False		
GSE131907	1640	31	0	0	0.0	0.0	0.06531623750925064		B lymphocytes	4	31			False		
GSE131907	1641	31	31	0	1.0	0.0	0.0		T lymphocytes	0	31			False		
GSE131907	1642	31	31	0	1.0	0.0	0.0		T lymphocytes	0	31			False		
GSE131907	1643	31	0	0	0.0	0.0	0.0		B lymphocytes	2	31			False		
GSE131907	1644	31	0	0	0.0	0.0	0.10259408503770828		Myeloid cells	1	31			False		
GSE131907	1645	31	0	0	0.0	0.0	0.0		MAST cells	1	31			False		
GSE131907	1646	31	31	0	1.0	0.0	0.0		T lymphocytes	1	31			False		
GSE131907	1647	31	0	0	0.0	0.0	0.1460212916135788		Myeloid cells	2	31			False		
GSE131907	1648	31	0	31	0.0	1.0	1.5575039386749268	1.5575039386749268	Epithelial cells	1	31			False		
GSE131907	1649	31	0	0	0.0	0.0	0.0		MAST cells	5	31	0.7	0.1881204043741873	True	0.892521877189727	0.865895082325415
GSE131907	1650	31	31	0	1.0	0.0	0.0		T lymphocytes	1	31			False		
GSE131907	1651	31	31	0	1.0	0.0	0.0		T lymphocytes	2	31			False		
GSE131907	1652	31	31	0	1.0	0.0	0.0		T lymphocytes	0	31			False		
GSE131907	1653	31	31	0	1.0	0.0	0.14042235910892487		T lymphocytes	1	31			False		
GSE131907	1654	31	31	0	1.0	0.0	0.0		NK cells	3	31			False		
GSE131907	1655	31	31	0	1.0	0.0	0.04505841061472893		T lymphocytes	1	31			False		
GSE131907	1656	31	0	0	0.0	0.0	0.0		Myeloid cells	1	31			False		
GSE131907	1657	31	0	31	0.0	1.0	1.8918931484222412	1.8918931484222412	Epithelial cells	1	31			False		
GSE131907	1658	31	9	22	0.2903225806451613	0.7096774193548387	1.0590192079544067	1.4922542572021484	Epithelial cells	3	31			False		
GSE131907	1659	31	0	0	0.0	0.0	0.04920743778347969		B lymphocytes	1	31			False		
GSE131907	1660	31	31	0	1.0	0.0	0.10854122787714005		T lymphocytes	1	31			False		
GSE131907	1661	31	0	31	0.0	1.0	1.687713384628296	1.687713384628296	Epithelial cells	1	31			False		
GSE131907	1662	31	31	0	1.0	0.0	0.2625406086444855		T lymphocytes	1	31			False		
GSE131907	1663	31	31	0	1.0	0.0	0.0		NK cells	1	31			False		
GSE131907	1664	31	0	0	0.0	0.0	0.0		MAST cells	4	31			False		
GSE131907	1665	31	0	31	0.0	1.0	2.163055419921875	2.163055419921875	Epithelial cells	1	31			False		
GSE131907	1666	31	0	0	0.0	0.0	0.23111487925052643		B lymphocytes	1	31			False		
GSE131907	1667	31	0	27	0.0	0.8709677419354839	1.491648554801941	1.5284209251403809	Epithelial cells	6	31	-0.08571428571428573	0.8717434402332361	True	0.9370564495487935	0.9332209182681445
GSE131907	1668	31	0	0	0.0	0.0	0.03433811292052269		B lymphocytes	1	31			False		
GSE131907	1669	31	0	30	0.0	0.967741935483871	1.3540382385253906	1.3523495197296143	Epithelial cells	6	31	0.6	0.208	True	0.892521877189727	0.865895082325415
GSE131907	1670	31	31	0	1.0	0.0	0.0		T lymphocytes	1	31			False		
GSE131907	1671	31	31	0	1.0	0.0	0.0982242226600647		T lymphocytes	1	31			False		
GSE131907	1672	31	0	0	0.0	0.0	0.0		Myeloid cells	0	31			False		
GSE131907	1673	31	31	0	1.0	0.0	0.0		T lymphocytes	3	31			False		
GSE131907	1674	31	0	0	0.0	0.0	0.0		Myeloid cells	5	31	0.09999999999999999	0.8728885715695384	True	0.9370564495487935	0.9332209182681445
GSE131907	1675	31	0	31	0.0	1.0	1.8224114179611206	1.8224114179611206	Epithelial cells	1	31			False		
GSE131907	1676	31	31	0	1.0	0.0	0.033574428409338		T lymphocytes	2	31			False		
GSE131907	1677	31	31	0	1.0	0.0	0.0		T lymphocytes	0	31			False		
GSE131907	1678	31	31	0	1.0	0.0	0.09656816720962524		T lymphocytes	1	31			False		
GSE131907	1679	31	31	0	1.0	0.0	0.040991220623254776		T lymphocytes	1	31			False		
GSE131907	1680	31	31	0	1.0	0.0	0.0		T lymphocytes	1	31			False		
GSE131907	1681	31	0	31	0.0	1.0	2.1092653274536133	2.1092653274536133	Epithelial cells	1	31			False		
GSE131907	1682	31	0	0	0.0	0.0	0.2812579572200775		Myeloid cells	1	31			False		
GSE131907	1683	31	0	0	0.0	0.0	0.04002922400832176		Myeloid cells	4	31			False		
GSE131907	1684	31	0	30	0.0	0.967741935483871	1.7690801620483398	1.7738417387008667	Epithelial cells	1	31			False		
GSE131907	1685	31	31	0	1.0	0.0	0.0		T lymphocytes	0	31			False		
GSE131907	1686	31	0	0	0.0	0.0	0.04429461807012558		Myeloid cells	4	31			False		
GSE131907	1687	31	0	0	0.0	0.0	0.01946883089840412		Myeloid cells	4	31			False		
GSE131907	1688	31	0	0	0.0	0.0	0.0		Myeloid cells	2	31			False		
GSE131907	1689	31	31	0	1.0	0.0	0.0		T lymphocytes	4	31			False		
GSE131907	1690	31	0	0	0.0	0.0	1.3100380897521973		Epithelial cells	1	31			False		
GSE131907	1691	31	0	0	0.0	0.0	0.2588081955909729		Myeloid cells	1	31			False		
GSE131907	1692	31	31	0	1.0	0.0	0.0		T lymphocytes	0	31			False		
GSE131907	1693	31	31	0	1.0	0.0	0.05600273981690407		T lymphocytes	1	31			False		
GSE131907	1694	31	0	0	0.0	0.0	0.19696302711963654		Myeloid cells	1	31			False		
GSE131907	1695	31	31	0	1.0	0.0	0.0		T lymphocytes	1	31			False		
GSE131907	1696	31	0	0	0.0	0.0	0.04324126988649368		B lymphocytes	2	31			False		
GSE131907	1697	31	0	31	0.0	1.0	2.110832929611206	2.110832929611206	Epithelial cells	1	31			False		
GSE131907	1698	31	0	0	0.0	0.0	0.0		B lymphocytes	3	31			False		
GSE131907	1699	31	0	0	0.0	0.0	0.07766652852296829		Myeloid cells	4	31			False		
GSE131907	1700	31	31	0	1.0	0.0	0.04432642087340355		T lymphocytes	1	31			False		
GSE131907	1701	31	31	0	1.0	0.0	0.0		T lymphocytes	3	31			False		
GSE131907	1702	31	31	0	1.0	0.0	0.0		T lymphocytes	2	31			False		
GSE131907	1703	31	0	0	0.0	0.0	0.017007777467370033		Myeloid cells	5	31	0.6	0.28475697986529386	True	0.892521877189727	0.865895082325415
GSE131907	1704	31	0	31	0.0	1.0	1.1955304145812988	1.1955304145812988	Epithelial cells	1	31			False		
GSE131907	1705	31	0	0	0.0	0.0	0.02032201923429966		Myeloid cells	5	31	0.09999999999999999	0.8728885715695384	True	0.9370564495487935	0.9332209182681445
GSE131907	1706	31	31	0	1.0	0.0	0.0		T lymphocytes	2	31			False		
GSE131907	1707	31	0	0	0.0	0.0	0.03133399784564972		B lymphocytes	1	31			False		
GSE131907	1708	31	0	31	0.0	1.0	1.7089394330978394	1.7089394330978394	Epithelial cells	1	31			False		
GSE131907	1709	31	12	19	0.3870967741935484	0.6129032258064516	1.2004857063293457	1.95868718624115	Epithelial cells	5	31	0.19999999999999998	0.7470600781046621	True	0.9370564495487935	0.9332209182681445
GSE131907	1710	31	0	31	0.0	1.0	2.1051087379455566	2.1051087379455566	Epithelial cells	1	31			False		
GSE131907	1711	31	31	0	1.0	0.0	0.0		NK cells	2	31			False		
GSE131907	1712	31	0	0	0.0	0.0	0.20029336214065552		Myeloid cells	2	31			False		
GSE131907	1713	31	31	0	1.0	0.0	0.0		T lymphocytes	1	31			False		
GSE131907	1714	31	0	0	0.0	0.0	0.0		Myeloid cells	3	31			False		
GSE131907	1715	31	0	0	0.0	0.0	0.0		Myeloid cells	3	31			False		
GSE131907	1716	31	0	0	0.0	0.0	0.0		B lymphocytes	1	31			False		
GSE131907	1717	31	31	0	1.0	0.0	0.04153463616967201		T lymphocytes	1	31			False		
GSE131907	1718	31	0	0	0.0	0.0	0.0		MAST cells	1	31			False		
GSE131907	1719	31	0	10	0.0	0.3225806451612903	1.598997950553894	1.246220588684082	Epithelial cells	6	31	-0.48571428571428577	0.3287230320699708	True	0.9161252419861912	0.9160471790155642
GSE131907	1720	31	0	0	0.0	0.0	0.061529211699962616		Myeloid cells	2	31			False		
GSE131907	1721	31	0	0	0.0	0.0	0.0		Myeloid cells	4	31			False		
GSE131907	1722	31	31	0	1.0	0.0	0.05656882002949715		T lymphocytes	1	31			False		
GSE131907	1723	31	31	0	1.0	0.0	0.0		T lymphocytes	2	31			False		
GSE131907	1724	31	0	31	0.0	1.0	1.0089675188064575	1.0089675188064575	Epithelial cells	1	31			False		
GSE131907	1725	31	31	0	1.0	0.0	0.07584214955568314		T lymphocytes	1	31			False		
GSE131907	1726	31	31	0	1.0	0.0	0.0		T lymphocytes	0	31			False		
GSE131907	1727	31	31	0	1.0	0.0	0.04153463616967201		T lymphocytes	2	31			False		
GSE131907	1728	31	31	0	1.0	0.0	0.0		T lymphocytes	3	31			False		
GSE131907	1729	31	0	0	0.0	0.0	0.07295490056276321		Myeloid cells	2	31			False		
GSE131907	1730	31	0	0	0.0	0.0	0.07295490056276321		Myeloid cells	6	31	0.8285714285714287	0.04156268221574335	True	0.5134213685474178	0.43237923937046113
GSE131907	1731	31	0	0	0.0	0.0	0.0		MAST cells	1	31			False		
GSE131907	1732	31	0	9	0.0	0.2903225806451613	0.6820288896560669	0.5415018796920776	Epithelial cells	5	31	-0.7	0.1881204043741873	True	0.892521877189727	0.865895082325415
GSE131907	1733	31	31	0	1.0	0.0	0.1202978640794754		T lymphocytes	1	31			False		
GSE131907	1734	31	31	0	1.0	0.0	0.11436469852924347		T lymphocytes	1	31			False		
GSE131907	1735	31	0	0	0.0	0.0	0.0		Myeloid cells	4	31			False		
GSE131907	1736	31	0	31	0.0	1.0	2.1724934577941895	2.1724934577941895	Epithelial cells	1	31			False		
GSE131907	1737	31	0	0	0.0	0.0	0.019266344606876373		Myeloid cells	5	31	0.0	1.0	True	1.0	1.0
GSE131907	1738	31	31	0	1.0	0.0	0.2317083477973938		T lymphocytes	1	31			False		
GSE131907	1739	31	0	0	0.0	0.0	0.0		Myeloid cells	3	31			False		
GSE131907	1740	31	31	0	1.0	0.0	0.0		T lymphocytes	1	31			False		
GSE131907	1741	31	0	0	0.0	0.0	0.014032796956598759		Myeloid cells	1	31			False		
GSE131907	1742	31	31	0	1.0	0.0	0.14042235910892487		T lymphocytes	1	31			False		
GSE131907	1743	31	31	0	1.0	0.0	0.0874323919415474		T lymphocytes	1	31			False		
GSE131907	1744	31	31	0	1.0	0.0	0.17024239897727966		T lymphocytes	1	31			False		
GSE131907	1745	31	31	0	1.0	0.0	0.0		T lymphocytes	1	31			False		
GSE131907	1746	31	31	0	1.0	0.0	0.046387653797864914		T lymphocytes	1	31			False		
GSE131907	1747	31	0	0	0.0	0.0	0.14370711147785187		Myeloid cells	2	31			False		
GSE131907	1748	31	0	0	0.0	0.0	0.0		B lymphocytes	3	31			False		
GSE131907	1749	31	0	0	0.0	0.0	0.0		Myeloid cells	2	31			False		
GSE131907	1750	31	0	31	0.0	1.0	1.5102224349975586	1.5102224349975586	Epithelial cells	2	31			False		
GSE131907	1751	31	31	0	1.0	0.0	0.09162842482328415		T lymphocytes	1	31			False		
GSE131907	1752	31	31	0	1.0	0.0	0.0		T lymphocytes	1	31			False		
GSE131907	1753	31	0	0	0.0	0.0	0.0		B lymphocytes	3	31			False		
GSE131907	1754	31	0	0	0.0	0.0	0.0		B lymphocytes	3	31			False		
GSE131907	1755	31	0	0	0.0	0.0	0.12723201513290405		Myeloid cells	1	31			False		
GSE131907	1756	31	31	0	1.0	0.0	0.05835353955626488		T lymphocytes	4	31			False		
GSE131907	1757	31	31	0	1.0	0.0	0.0		T lymphocytes	1	31			False		
GSE131907	1758	31	0	0	0.0	0.0	0.04669087752699852		Myeloid cells	2	31			False		
GSE131907	1759	31	31	0	1.0	0.0	0.0		T lymphocytes	2	31			False		
GSE131907	1760	31	0	0	0.0	0.0	0.028266526758670807		B lymphocytes	3	31			False		
GSE131907	1761	31	31	0	1.0	0.0	0.0		T lymphocytes	0	31			False		
GSE131907	1762	31	0	0	0.0	0.0	0.0		B lymphocytes	2	31			False		
GSE131907	1763	31	31	0	1.0	0.0	0.0		T lymphocytes	1	31			False		
GSE131907	1764	31	31	0	1.0	0.0	0.04247770085930824		T lymphocytes	3	31			False		
GSE131907	1765	31	0	0	0.0	0.0	0.0		Myeloid cells	1	31			False		
GSE131907	1766	31	0	0	0.0	0.0	0.0		B lymphocytes	3	31			False		
GSE131907	1767	31	31	0	1.0	0.0	0.0		T lymphocytes	2	31			False		
GSE131907	1768	31	31	0	1.0	0.0	0.09287504851818085		T lymphocytes	1	31			False		
GSE131907	1769	31	0	31	0.0	1.0	1.2096818685531616	1.2096818685531616	Epithelial cells	1	31			False		
GSE131907	1770	31	0	0	0.0	0.0	0.0		Myeloid cells	1	31			False		
GSE131907	1771	31	0	0	0.0	0.0	0.0		MAST cells	2	31			False		
GSE131907	1772	31	0	0	0.0	0.0	0.019271086901426315		Myeloid cells	5	31	0.3	0.623837664781073	True	0.9161252419861912	0.9160471790155642
GSE131907	1773	31	0	0	0.0	0.0	0.038017258048057556		Myeloid cells	4	31			False		
GSE131907	1774	31	31	0	1.0	0.0	0.11741112172603607		T lymphocytes	1	31			False		
GSE131907	1775	31	31	0	1.0	0.0	0.04385575279593468		T lymphocytes	4	31			False		
GSE131907	1776	31	0	0	0.0	0.0	0.03825411573052406		Myeloid cells	1	31			False		
GSE131907	1777	31	31	0	1.0	0.0	0.0		T lymphocytes	0	31			False		
GSE131907	1778	31	31	0	1.0	0.0	0.0		T lymphocytes	0	31			False		
GSE131907	1779	31	31	0	1.0	0.0	0.0		T lymphocytes	3	31			False		
GSE131907	1780	31	0	31	0.0	1.0	1.7606831789016724	1.7606831789016724	Epithelial cells	1	31			False		
GSE131907	1781	31	31	0	1.0	0.0	0.0		T lymphocytes	2	31			False		
GSE131907	1782	31	31	0	1.0	0.0	0.06795472651720047		T lymphocytes	3	31			False		
GSE131907	1783	31	0	0	0.0	0.0	0.022096708416938782		Myeloid cells	3	31			False		
GSE131907	1784	31	0	0	0.0	0.0	0.0		B lymphocytes	1	31			False		
GSE131907	1785	31	0	31	0.0	1.0	1.2940142154693604	1.2940142154693604	Epithelial cells	1	31			False		
GSE131907	1786	31	31	0	1.0	0.0	0.10058782249689102		T lymphocytes	1	31			False		
GSE131907	1787	31	31	0	1.0	0.0	0.15744340419769287		T lymphocytes	1	31			False		
GSE131907	1788	31	0	0	0.0	0.0	0.04170561581850052		B lymphocytes	3	31			False		
GSE131907	1789	31	0	31	0.0	1.0	2.2385551929473877	2.2385551929473877	Epithelial cells	1	31			False		
GSE131907	1790	31	31	0	1.0	0.0	0.0875205248594284		T lymphocytes	3	31			False		
GSE131907	1791	31	0	0	0.0	0.0	0.11290761083364487		B lymphocytes	1	31			False		
GSE131907	1792	31	0	0	0.0	0.0	0.0		B lymphocytes	2	31			False		
GSE131907	1793	31	31	0	1.0	0.0	0.05255640670657158		T lymphocytes	1	31			False		
GSE131907	1794	31	31	0	1.0	0.0	0.04351191595196724		T lymphocytes	3	31			False		
GSE131907	1795	31	31	0	1.0	0.0	0.0		T lymphocytes	1	31			False		
GSE131907	1796	31	31	0	1.0	0.0	0.1920044869184494		NK cells	1	31			False		
GSE131907	1797	31	0	0	0.0	0.0	0.016526563093066216		Myeloid cells	5	31	0.0	1.0	True	1.0	1.0
GSE131907	1798	31	0	0	0.0	0.0	0.09317821264266968		Myeloid cells	1	31			False		
GSE131907	1799	31	31	0	1.0	0.0	0.0		NK cells	5	31	0.39999999999999997	0.5046315754686912	True	0.9161252419861912	0.9160471790155642
GSE131907	1800	31	0	0	0.0	0.0	0.0		Myeloid cells	4	31			False		
GSE131907	1801	31	31	0	1.0	0.0	0.0		T lymphocytes	3	31			False		
GSE131907	1802	31	31	0	1.0	0.0	0.0		T lymphocytes	3	31			False		
GSE131907	1803	31	31	0	1.0	0.0	0.05400710180401802		T lymphocytes	1	31			False		
GSE131907	1804	31	31	0	1.0	0.0	0.054652679711580276		T lymphocytes	2	31			False		
GSE131907	1805	31	31	0	1.0	0.0	0.09579110890626907		T lymphocytes	2	31			False		
GSE131907	1806	31	27	0	0.8709677419354839	0.0	0.0		T lymphocytes	4	31			False		
GSE131907	1807	31	0	0	0.0	0.0	0.022085700184106827		Myeloid cells	1	31			False		
GSE131907	1808	31	0	0	0.0	0.0	0.18207596242427826		Myeloid cells	1	31			False		
GSE131907	1809	31	0	30	0.0	0.967741935483871	1.530112624168396	1.5332233905792236	Epithelial cells	1	31			False		
GSE131907	1810	31	31	0	1.0	0.0	0.042464807629585266		T lymphocytes	3	31			False		
GSE131907	1811	31	31	0	1.0	0.0	0.0		T lymphocytes	1	31			False		
GSE131907	1812	31	31	0	1.0	0.0	0.1780318319797516		T lymphocytes	1	31			False		
GSE131907	1813	31	31	0	1.0	0.0	0.0		T lymphocytes	2	31			False		
GSE131907	1814	31	31	0	1.0	0.0	0.0		T lymphocytes	1	31			False		
GSE131907	1815	31	0	0	0.0	0.0	0.08609151840209961		MAST cells	1	31			False		
GSE131907	1816	31	0	0	0.0	0.0	0.04578172788023949		Myeloid cells	1	31			False		
GSE131907	1817	31	0	0	0.0	0.0	0.0		Myeloid cells	4	31			False		
GSE131907	1818	31	0	0	0.0	0.0	0.0		Myeloid cells	0	31			False		
GSE131907	1819	31	0	0	0.0	0.0	0.04304412752389908		B lymphocytes	3	31			False		
GSE131907	1820	31	31	0	1.0	0.0	0.046356067061424255		T lymphocytes	1	31			False		
GSE131907	1821	31	0	31	0.0	1.0	1.5230990648269653	1.5230990648269653	Epithelial cells	1	31			False		
GSE131907	1822	31	31	0	1.0	0.0	0.0		T lymphocytes	2	31			False		
GSE131907	1823	31	31	0	1.0	0.0	0.0		T lymphocytes	2	31			False		
GSE131907	1824	31	0	0	0.0	0.0	0.09763233363628387		Myeloid cells	1	31			False		
GSE131907	1825	31	31	0	1.0	0.0	0.18357746303081512		T lymphocytes	1	31			False		
GSE131907	1826	31	0	0	0.0	0.0	0.0		B lymphocytes	1	31			False		
GSE131907	1827	31	31	0	1.0	0.0	0.10033974796533585		T lymphocytes	3	31			False		
GSE131907	1828	31	0	31	0.0	1.0	1.6944503784179688	1.6944503784179688	Epithelial cells	1	31			False		
GSE131907	1829	31	31	0	1.0	0.0	0.0		T lymphocytes	2	31			False		
GSE131907	1830	31	31	0	1.0	0.0	0.05378103628754616		T lymphocytes	1	31			False		
GSE131907	1831	31	0	31	0.0	1.0	1.5396969318389893	1.5396969318389893	Epithelial cells	1	31			False		
GSE131907	1832	31	0	0	0.0	0.0	0.0734882801771164		Myeloid cells	4	31			False		
GSE131907	1833	31	31	0	1.0	0.0	0.0		T lymphocytes	1	31			False		
GSE131907	1834	31	31	0	1.0	0.0	0.0		T lymphocytes	3	31			False		
GSE131907	1835	31	0	0	0.0	0.0	0.026453718543052673		Myeloid cells	3	31			False		
GSE131907	1836	31	0	0	0.0	0.0	0.0		B lymphocytes	1	31			False		
GSE131907	1837	31	31	0	1.0	0.0	0.03842505067586899		T lymphocytes	2	31			False		
GSE131907	1838	31	31	0	1.0	0.0	0.0		T lymphocytes	1	31			False		
GSE131907	1839	31	0	0	0.0	0.0	0.12576529383659363		Myeloid cells	1	31			False		
GSE131907	1840	31	31	0	1.0	0.0	0.05343515798449516		T lymphocytes	1	31			False		
GSE131907	1841	31	0	0	0.0	0.0	0.03914228081703186		Myeloid cells	2	31			False		
GSE131907	1842	31	31	0	1.0	0.0	0.0		T lymphocytes	1	31			False		
GSE131907	1843	31	0	0	0.0	0.0	0.01709449104964733		Myeloid cells	3	31			False		
GSE131907	1844	31	0	0	0.0	0.0	0.0		Myeloid cells	2	31			False		
GSE131907	1845	31	0	0	0.0	0.0	0.1096225380897522		B lymphocytes	1	31			False		
GSE131907	1846	31	0	0	0.0	0.0	0.0		Myeloid cells	5	31	-0.09999999999999999	0.8728885715695384	True	0.9370564495487935	0.9332209182681445
GSE131907	1847	31	31	0	1.0	0.0	0.05466437712311745		T lymphocytes	3	31			False		
GSE131907	1848	31	31	0	1.0	0.0	0.18502579629421234		T lymphocytes	1	31			False		
GSE131907	1849	31	2	0	0.06451612903225806	0.0	0.01913803070783615		B lymphocytes	4	31			False		
GSE131907	1850	31	31	0	1.0	0.0	0.03842505067586899		T lymphocytes	1	31			False		
GSE131907	1851	31	31	0	1.0	0.0	0.0		T lymphocytes	3	31			False		
GSE131907	1852	31	0	31	0.0	1.0	2.6222331523895264	2.6222331523895264	Epithelial cells	1	31			False		
GSE131907	1853	31	0	0	0.0	0.0	0.034900810569524765		Myeloid cells	1	31			False		
GSE131907	1854	31	0	0	0.0	0.0	0.0		MAST cells	3	31			False		
GSE131907	1855	31	31	0	1.0	0.0	0.05786599591374397		T lymphocytes	1	31			False		
GSE131907	1856	31	0	0	0.0	0.0	0.17151938378810883		Myeloid cells	1	31			False		
GSE131907	1857	31	31	0	1.0	0.0	0.0		T lymphocytes	2	31			False		
GSE131907	1858	31	31	0	1.0	0.0	0.10083480179309845		T lymphocytes	1	31			False		
GSE131907	1859	31	0	0	0.0	0.0	0.0		Myeloid cells	3	31			False		
GSE131907	1860	31	31	0	1.0	0.0	0.0		T lymphocytes	1	31			False		
GSE131907	1861	31	0	31	0.0	1.0	0.9158382415771484	0.9158382415771484	Epithelial cells	1	31			False		
GSE131907	1862	31	31	0	1.0	0.0	0.06535308808088303		NK cells	1	31			False		
