accession	bioproject	title	organization	is_controlled	access	openaccess_data_type	release_time_string	url	lung	ici	neoadjuvant	mpr_keyword	gene_keyword	why
HRA010459	PRJCA034247	Remodeling of the tumor microenvironment by neoadjuvant immunotherapy  correlated with treatment outcomes in esophageal squamous cell carcinoma	Affiliated Cancer Hospital and institute of Guangzhou Medical University	1	Controlled	0	2026-02-08	https://ngdc.cncb.ac.cn/gsa-human/browse/HRA010459	False	True	True	False	False	ici+neoadjuvant
HRA004979	PRJCA018041	Erythrocyte-aPD-1 conjugate modulates the peripheral immune system to suppress cancers with immune checkpoint blockage resistance	Westlake University	1	Controlled	0	2026-03-04	https://ngdc.cncb.ac.cn/gsa-human/browse/HRA004979	False	True	False	False	False	ici
HRA006607	PRJCA021379	Uncovering the molecular pathways associated with immunotherapy-induced pneumonitis in non-small cell lung cancer patients	The First Affiliated Hospital of Guangzhou Medical University	1	Controlled	0	2025-12-04	https://ngdc.cncb.ac.cn/gsa-human/browse/HRA006607	True	True	False	False	False	lung+ici
HRA008425	PRJCA029451	METTL1/WDR4-mediated m7G Hypermethylation of SCLT1 mRNA Promotes Gefitinib Resistance in Non-small Cell Lung Cancer	The First Affiliated Hospital of Zhengzhou University	1	Controlled	0	2026-07-06	https://ngdc.cncb.ac.cn/gsa-human/browse/HRA008425	True	False	False	False	False	lung
HRA004938	PRJCA017533	Correlation between lung microbiota and detection of some pathogenicmicroorganism in patients with severe pneumonia in ICU	First Affiliated Hospital, Zhejiang University	0	Open	0	2026-06-22	https://ngdc.cncb.ac.cn/gsa-human/browse/HRA004938	True	False	False	False	False	lung
HRA011069	PRJCA037771	Intratumoral Microbiome Signature Predicts Lung Metastasis in Osteosarcoma	Peking Uiversity, People's Hospital	1	Controlled	0	2025-08-10	https://ngdc.cncb.ac.cn/gsa-human/browse/HRA011069	True	False	False	False	False	lung
HRA010574	PRJCA036531	Integrated Multicenter Single-Cell Atlas of Bladder Cancer Reveals Tumor Heterogeneity Associated with Immunotherapy	Changhai Hospital, Second Military Medical University	1	Controlled	0	2025-10-18	https://ngdc.cncb.ac.cn/gsa-human/browse/HRA010574	False	True	False	False	False	ici
HRA011937	PRJCA041557	pulmonary hypertension	Beijing Anzhen Hospital, Capital Medical University	1	Controlled	0	2025-06-20	https://ngdc.cncb.ac.cn/gsa-human/browse/HRA011937	True	False	False	False	False	lung
HRA004949	PRJCA017777	Evaluating personalised circulating tumor DNA detection for early stage lung cancer	Shanghai General Hospital	1	Controlled	0	2024-01-22	https://ngdc.cncb.ac.cn/gsa-human/browse/HRA004949	True	False	False	False	False	lung
HRA005035	PRJCA017719	PHASE II, SINGLE-ARM STUDY OF LOW-DOSE  RADIOTHERAPY (LDRT) CONCURRENT  CISPLATIN/CARBOPLATIN PLUS ETOPOSIDE  WITH ATEZOLIZUMAB FOR PATIENTS WITH  EXTENSIVE-STAGE SMALL CELL LUNG CANCER	West China Hospital of Sichuan University	1	Controlled	0	2026-08-10	https://ngdc.cncb.ac.cn/gsa-human/browse/HRA005035	True	True	False	False	False	lung+ici
HRA004855	PRJCA017728	Molecular Characterization of Multiple Synchronous Lung Nodules deciphers the heterogeneity	Guangdong Provincial People's Hospital	1	Controlled	0	2023-11-09	https://ngdc.cncb.ac.cn/gsa-human/browse/HRA004855	True	False	False	False	False	lung
HRA000967	PRJCA005532	The whole exon sequencing of SCLC	Shandong Cancer Hospital and Institute, Shandong First Medical University and Shandong Academy of Medical Sciences	1	Controlled	0	2023-11-14	https://ngdc.cncb.ac.cn/gsa-human/browse/HRA000967	True	False	False	False	False	lung
HRA011773	PRJCA041158	m6a data for Bifidobacterium animalis suppresses non-small cell lung cancer progression and modulates tumor immunity through indole-3-acetic acid	Shandong Cancer Hospital and Institute, Shandong First Medical University and Shandong Academy of Medical Sciences	1	Controlled	0	2026-08-13	https://ngdc.cncb.ac.cn/gsa-human/browse/HRA011773	True	False	False	False	False	lung
HRA011737	PRJCA040845	Liquid Biopsy-based Prediction of Failure Risk after Curative Treatment for Non-Small-Cell Lung Cancer	Cancer Hospital, Chinese Academy of Medical Sciences	1	Controlled	0	2026-08-13	https://ngdc.cncb.ac.cn/gsa-human/browse/HRA011737	True	False	False	False	False	lung
HRA004817	PRJCA017527	RB1 aberrations predict outcomes of immune checkpoint inhibitor combination therapy in NSCLC	jiangsu province hospital	1	Controlled	0	2024-08-15	https://ngdc.cncb.ac.cn/gsa-human/browse/HRA004817	True	True	False	False	False	lung+ici
HRA011715	PRJCA040905	Cancer-associated fibroblasts promote esophageal carcinogenesis and lung metastasis by CDH11-mediated extracellular matrix environment remodeling	The First Affiliated Hospital of Xiamen University	1	Controlled	0	2025-09-27	https://ngdc.cncb.ac.cn/gsa-human/browse/HRA011715	True	False	False	False	False	lung
HRA010680	PRJCA037102	Digital spatial transcriptomics analysis reveals specific expression genes associated with radiotherapy resistance in cancer-associated fibroblasts (CAFs) within non-small cell lung cancer (NSCLC).	Shandong Cancer Hospital and Institute, Shandong First Medical University and Shandong Academy of Medical Sciences	1	Controlled	0	2026-08-13	https://ngdc.cncb.ac.cn/gsa-human/browse/HRA010680	True	False	False	False	False	lung
HRA011575	PRJCA039820	Genomic profiles and prognostic biomarkers of resectable lung adenocarcinoma with a micropapillary component	Fujian Medical University Union Hospital	1	Controlled	0	2025-05-20	https://ngdc.cncb.ac.cn/gsa-human/browse/HRA011575	True	False	True	False	False	lung+neoadjuvant
HRA011494	PRJCA040041	Zanubrutinib-rituximab followed by shortened chemoimmunotherapy as frontline treatment for mantle cell lymphoma (CHESS): a phase II trial	Sun Yat-sen University Cancer Center	1	Controlled	0	2026-06-21	https://ngdc.cncb.ac.cn/gsa-human/browse/HRA011494	False	True	False	False	False	ici
HRA004588	PRJCA016983	Paired specimens elucidate the role of tumor microenvironment reprogramming in the efficacy of neoadjuvant chemoimmunotherapy in NSCLC	Second Affiliated Hospital of Zhejiang University School of Medicine	1	Controlled	0	2026-06-19	https://ngdc.cncb.ac.cn/gsa-human/browse/HRA004588	True	True	True	False	False	lung+ici+neoadjuvant
HRA006270	PRJCA021927	Metagenomic, transcriptomic, and proteomic sequencing of lung adenocarcinoma in non-smokers	The Fifth Affiliated Hospital of Sun Yat-Sen University	1	Controlled	0	2026-07-09	https://ngdc.cncb.ac.cn/gsa-human/browse/HRA006270	True	False	False	False	False	lung
HRA007409	PRJCA026047	Gut microbiota in anti-PD-1/PD-L1 based immunotherapy of biliary tract cancer	Peking Union Medical College Hospital, Chinese Academy of Medical Sciences & Peking Union Medical College	1	Controlled	0	2026-07-24	https://ngdc.cncb.ac.cn/gsa-human/browse/HRA007409	False	True	False	False	False	ici
HRA004156	PRJCA015093	FOXO3 knockdown and Thrombin treatment in human lung microvascular endothelial cells	Institute of Zoology, Chinese Academy of Sciences	0	Open	0	2026-08-14	https://ngdc.cncb.ac.cn/gsa-human/browse/HRA004156	True	False	False	False	False	lung
HRA011375	PRJCA039756	Efficacy and Safety of Neoadjuvant Anlotinib Plus Sintilimab Combined with Chemotherapy for Triple-negative Breast Cancer (NeoSACT): A Single-Arm, Prospective, Phase II Trial	Guanadong Provincial People's Hospital	1	Controlled	0	2026-03-11	https://ngdc.cncb.ac.cn/gsa-human/browse/HRA011375	False	True	True	False	False	ici+neoadjuvant
HRA011353	PRJCA039509	Salvianolic acid F inhibits proliferation, migration and invasion of lung cancer cells via CXCL5	Nanjing Xiaozhuang University	0	Open	0	2025-05-09	https://ngdc.cncb.ac.cn/gsa-human/browse/HRA011353	True	False	False	False	False	lung
HRA011188	PRJCA038952	Sitravatinib targets TYRO3 to augment the anti-tumor immune response of PD-1 blockade in hepatocellular carcinoma	Sun Yat-sen Memorial Hospital, Sun Yat-sen University	1	Controlled	0	2026-04-02	https://ngdc.cncb.ac.cn/gsa-human/browse/HRA011188	False	True	False	False	False	ici
HRA009375	PRJCA032622	NK cell-derived exosomes exert antitumor potency via miR-140 in lung cancer	The First People' s Hospital of Foshann Yat-sen University	1	Controlled	0	2026-08-14	https://ngdc.cncb.ac.cn/gsa-human/browse/HRA009375	True	False	False	False	False	lung
HRA011133	PRJCA038308	Omic studies of organoids derived from NSCLC patients	Cancer Hospital, Chinese Academy of Medical Sciences	1	Controlled	0	2026-08-11	https://ngdc.cncb.ac.cn/gsa-human/browse/HRA011133	True	False	False	False	False	lung
HRA010830	PRJCA037607	Anlotinib Enhances the Efficacy of KRAS-G12C Inhibitors through c-Myc/ORC2 Axis Inhibition in Non-Small Cell Lung Cancer	Shanghai Chest Hospital of Shanghai Jiao Tong University School of Medicine	0	Open	0	2025-07-17	https://ngdc.cncb.ac.cn/gsa-human/browse/HRA010830	True	False	False	False	False	lung
HRA007955	PRJCA027702	Reversing Immunosenescence with Senolytics to Enhance Tumor Immunotherapy	Sun Yat-sen Memorial Hospital, Sun Yat-sen University	1	Controlled	0	2025-11-04	https://ngdc.cncb.ac.cn/gsa-human/browse/HRA007955	False	True	False	False	False	ici
HRA011178	PRJCA038742	Single-cell RNA landscape of pulmonary aspergillosis in bronchoalveolar lavage fluid	The First Affiliated Hospital of Ningbo University	1	Controlled	0	2025-05-06	https://ngdc.cncb.ac.cn/gsa-human/browse/HRA011178	True	False	False	False	False	lung
HRA006753	PRJCA023229	A spatial immune atlas indicating the crucial role of C1QC+ RTM in MSI/MSS colorectal cancer undergoing immunotherapy	Zhejiang University	1	Controlled	0	2026-03-19	https://ngdc.cncb.ac.cn/gsa-human/browse/HRA006753	False	True	False	False	False	ici
HRA011076	PRJCA038245	Integrative Multi-Omics Analysis Reveals Microbiota Alterations and Clinical Indicators Predictive of Pulmonary Fibrosis Progression Following SARS-CoV-2 Infection	The First Affiliated Hospital, Zhejiang University School of Medicine	1	Controlled	0	2026-07-13	https://ngdc.cncb.ac.cn/gsa-human/browse/HRA011076	True	False	False	False	False	lung
HRA011002	PRJCA037797	Identification of altered immune landscape at single-cell resolution and its association with poor immune checkpoint inhibitor responses in NSCLC brain metastasis	Shandong Cancer Hospital and Institute	1	Controlled	0	2026-08-07	https://ngdc.cncb.ac.cn/gsa-human/browse/HRA011002	True	True	False	False	False	lung+ici
HRA004391	PRJCA016193	Single-cell landscape of lung adenocarcinoma accepting neoadjuvant immunotherapy	National Cancer Center/National Clinical Research Center for Cancer/Cancer Hospital, Chinese Academy of Medical Sciences	1	Controlled	0	2026-07-16	https://ngdc.cncb.ac.cn/gsa-human/browse/HRA004391	True	True	True	False	False	lung+ici+neoadjuvant
HRA008961	PRJCA031223	Dual PD-1 and HER2 blockade plus chemotherapy for locally advanced HER2-positive gastric adenocarcinoma	Sun Yat-sen University Cancer Center	1	Controlled	0	2026-08-13	https://ngdc.cncb.ac.cn/gsa-human/browse/HRA008961	False	True	False	False	False	ici
HRA010624	PRJCA036895	Evaluating the Clinical Utility of Next-Generation Sequencing Liquid Biopsy in Advanced NSCLC Patients: Insights from a Chinese Cohort	Beijing USCI Medical Devices Co., Ltd.	1	Controlled	0	2025-04-16	https://ngdc.cncb.ac.cn/gsa-human/browse/HRA010624	True	False	False	False	False	lung
HRA004441	PRJCA016256	Genomic and transcriptomic characteristics of esophageal squamous cell carcinoma modulate response to immunotherapy	Sun Yat-sen University	1	Controlled	0	2026-07-06	https://ngdc.cncb.ac.cn/gsa-human/browse/HRA004441	False	True	False	False	False	ici
HRA010971	PRJCA038052	Noncanonical Circular RNAs and Their Cellular Functions in Lung Cancer	The Hong Kong Polytechnic University	0	Open	0	2026-08-11	https://ngdc.cncb.ac.cn/gsa-human/browse/HRA010971	True	False	False	False	False	lung
HRA005191	PRJCA018356	Immune Correlates of Response and Resistance to Neoadjuvant Chemo-immunotherapy in Non-small Cell Lung Cancer	Peking University	1	Controlled	0	2026-06-26	https://ngdc.cncb.ac.cn/gsa-human/browse/HRA005191	True	True	True	False	False	lung+ici+neoadjuvant
HRA010862	PRJCA037608	Pathological characteristics of patients with multiple primary non-small cell lung cancer	Beijing Chest Hospital	1	Controlled	0	2025-03-26	https://ngdc.cncb.ac.cn/gsa-human/browse/HRA010862	True	False	False	False	False	lung
HRA010554	PRJCA035842	LDR + Chemotherapy and Immunotherapy in Locally Advanced HNSCC	The Tenth Affiliated Hospital, Southern Medical University	1	Controlled	0	2026-08-07	https://ngdc.cncb.ac.cn/gsa-human/browse/HRA010554	False	True	False	False	False	ici
HRA004210	PRJCA015690	Immunocheckpoint inhibitor associated ureteritis/cystitis	Tongren Hospital, Shanghai Jiao Tong University School of Medicine	1	Controlled	0	2023-03-23	https://ngdc.cncb.ac.cn/gsa-human/browse/HRA004210	False	True	False	False	False	ici
HRA005252	PRJCA018873	Combining Osimertinib and Anlotinib in Advanced NSCLC: Phase II Trial for EGFR T790M Mutation	Tianjin Medical University Cancer Institute and Hospital	1	Controlled	0	2025-03-26	https://ngdc.cncb.ac.cn/gsa-human/browse/HRA005252	True	False	False	False	False	lung
HRA010627	PRJCA036953	Transcriptome study of the interaction of six A. baumannii phages with A549 lung epithelial cells.	Wuhan Institute of Virology, Chinese Academy of Sciences	0	Open	0	2025-11-26	https://ngdc.cncb.ac.cn/gsa-human/browse/HRA010627	True	False	False	False	False	lung
HRA003574	PRJCA013611	Single-cell transcriptomic sequencing of adipose tissues from patients with lung cancer induced cachexia	Peking University	1	Controlled	0	2026-08-13	https://ngdc.cncb.ac.cn/gsa-human/browse/HRA003574	True	False	False	False	False	lung
HRA008462	PRJCA013411	Neoadjuvant Aumolertinib for Inoperable Stage III EGFR-Mutant Non-Small Cell Lung Cancer	Shanghai Pulmonary Hospital Tongji University	1	Controlled	0	2026-08-13	https://ngdc.cncb.ac.cn/gsa-human/browse/HRA008462	True	False	True	False	False	lung+neoadjuvant
HRA010596	PRJCA036856	p53 transcriptionally activates DCP1B to suppress tumor progression and enhance tumor sensitivity to PI3K blockade in non-small cell lung cancer(RNA-seq for p53 knockout)	Fudan University Shanghai Cancer Center	1	Controlled	0	2026-08-05	https://ngdc.cncb.ac.cn/gsa-human/browse/HRA010596	True	False	False	False	False	lung
HRA010599	PRJCA036867	p53 transcriptionally activates DCP1B to suppress tumor progression and enhance tumor sensitivity to PI3K blockade in non-small cell lung cancer(RNA-seq for DCP1B knockdown)	Fudan University Shanghai Cancer Center	1	Controlled	0	2026-08-05	https://ngdc.cncb.ac.cn/gsa-human/browse/HRA010599	True	False	False	False	False	lung
HRA010589	PRJCA036474	Molecular Mechanisms Underlying Metastasis in Lung Cancer	Shengjing Hospital of China Medical University	1	Controlled	0	2025-04-14	https://ngdc.cncb.ac.cn/gsa-human/browse/HRA010589	True	False	False	False	False	lung
HRA003360	PRJCA009311	Neoadjuvant anti-PD-1 therapy for human non-small cell lung cancer	The second affiliated hospital zhejiang university school of medicine	1	Controlled	0	2026-03-30	https://ngdc.cncb.ac.cn/gsa-human/browse/HRA003360	True	True	True	False	False	lung+ici+neoadjuvant
HRA009317	PRJCA032368	Prediction and validation of immunogenic neopeptide in LUAD	School of Basic Medcine, Tongji Medical College, Huazhong University of Science and Techonology	1	Controlled	0	2026-06-12	https://ngdc.cncb.ac.cn/gsa-human/browse/HRA009317	True	False	False	False	False	lung
HRA002783	PRJCA011007	Multi-omics characterization of the lethal pulmonary blastoma	National Cancer Center/National Clinical Research Center for Cancer/Cancer Hospital, Chinese Academy of Medical Sciences	1	Controlled	0	2026-07-16	https://ngdc.cncb.ac.cn/gsa-human/browse/HRA002783	True	False	False	False	False	lung
HRA004047	PRJCA015137	Genomic characteristics and immune landscape of multiple primary lung cancer	National Cancer Center/National Clinical Research Center for Cancer/Cancer Hospital, Chinese Academy of Medical Sciences	1	Controlled	0	2026-07-16	https://ngdc.cncb.ac.cn/gsa-human/browse/HRA004047	True	False	False	False	False	lung
HRA009335	PRJCA031820	Single-cell analysis reveals transcriptomic features and therapeutic targets in primary pulmonary lymphoepithelioma-like carcinoma.	Sun Yat-sen Memorial Hospital, Sun Yat-sen University	0	Open	0	2026-05-07	https://ngdc.cncb.ac.cn/gsa-human/browse/HRA009335	True	False	False	False	False	lung
HRA010116	PRJCA034912	Induced Pluripotent Stem Cell-Derived Vascularized Lung Organoids for COPD and Pulmonary Hypertension Modeling	Peking University Third Hospital	1	Controlled	0	2025-12-24	https://ngdc.cncb.ac.cn/gsa-human/browse/HRA010116	True	False	False	False	False	lung
HRA005849	PRJCA020529	Lung Adenocarcinoma Manifested as Subsolid Nodules	Shanghai Pulmonary Hospital, School of Medicine, Tongji University	1	Controlled	0	2026-04-11	https://ngdc.cncb.ac.cn/gsa-human/browse/HRA005849	True	False	False	False	False	lung
