perturbation	cell_line	normalization	estimand	thesis_estimand	family	set	n	median_effect	mean_effect	n_up	n_down	sign_p_up	wilcoxon_stat	wilcoxon_p_up	sample_delta	sample_p_up	mw_p_gt_background	bg_median	thesis_aligned_median	q_wilcoxon_thesis_IFN_APM	q_wilcoxon_untreated_IFN_APM
TACSTD2/TROP2 shRNA, not CLDN4 KD	SKOV3	rank_within_sample	interaction	True	IFN_APM	H_IFNA_minus_APM	77	0.055389929647822966	0.077633782944567	64	13	1.5118173757871118e-09	2642.0	3.5015322402174948e-09	0.07763378294456691	1.0818975049765703e-07	4.048616255061877e-09	-0.0009028998420940182	True	3.0813483713913955e-08	
TACSTD2/TROP2 shRNA, not CLDN4 KD	SKOV3	rank_within_sample	interaction	True	IFN_APM	CXCL_ISG	1	0.18860048316657219	0.18860048316657219	1	0							-0.0007262833682524228	False		
TACSTD2/TROP2 shRNA, not CLDN4 KD	SKOV3	rank_within_sample	interaction	True	context	H_G2M	197	-0.03877579924934571	-0.038692055848482176	34	163	1.0	2754.0	1.0	-0.038692055848482454	0.9999998423031259	0.9999999999999938	-0.0002006451300888279	False		
TACSTD2/TROP2 shRNA, not CLDN4 KD	SKOV3	rank_within_sample	interaction	True	context	H_E2F	198	-0.045264183350886444	-0.051716142824559524	15	183	1.0	1074.0	1.0	-0.051716142824559774	0.9999999861734553	1.0	-1.8245592156129753e-05	False		
TACSTD2/TROP2 shRNA, not CLDN4 KD	SKOV3	rank_within_sample	interaction	True	context	H_EMT	151	0.05749009440457442	0.07949037982905764	115	36	3.9997063904227506e-11	9736.0	5.5519744154793905e-14	0.07949037982905768	5.223346741869601e-07	1.0832768561108288e-14	-0.0009913702443152816	True		
TACSTD2/TROP2 shRNA, not CLDN4 KD	SKOV3	rank_within_sample	interaction	True	context	H_apoptosis	134	0.013131668872084779	0.03282985171612215	79	55	0.02326409797576231	6260.0	5.700832169066146e-05	0.03282985171612207	1.610350803113845e-06	0.0008477945770026315	-0.0008222763692659063	True		
TACSTD2/TROP2 shRNA, not CLDN4 KD	SKOV3	rank_within_sample	interaction	True	context	H_TNFA	171	0.006931179447628555	0.0027065803372999853	90	81	0.27040578899846845	7495.0	0.4133170667740697	0.0027065803372999797	0.2687808654185817	0.5861411662239709	-0.0007496586230821278	True		
TACSTD2/TROP2 shRNA, not CLDN4 KD	SKOV3	rank_within_sample	interaction	True	context	H_IL6	57	0.029245079851401234	0.05905642352413627	37	20	0.01657198389375272	1282.0	0.00014784766217213884	0.05905642352413626	2.2357317122592192e-07	0.0005356380090213128	-0.0007616248005858361	True		
TACSTD2/TROP2 shRNA, not CLDN4 KD	SKOV3	rank_within_sample	interaction	True	context	H_inflammatory	118	0.024579072968978155	0.040284532882666986	77	41	0.0005891965515427254	4791.0	0.00029223800036496994	0.04028453288266698	2.666532040651316e-07	0.0008937165353615047	-0.0008481886378463033	True		
TACSTD2/TROP2 shRNA, not CLDN4 KD	SKOV3	rank_within_sample	interaction	True	context	H_allograft	106	0.00978446917312592	0.030669930509265975	62	44	0.04912125221121903	3606.0	0.0075800657814089414	0.03066993050926603	7.094777001377278e-07	0.026706599256509537	-0.0007759499842375783	True		
TACSTD2/TROP2 shRNA, not CLDN4 KD	SKOV3	rank_within_sample	interaction	True	context	EPITHELIAL_noTarget	19	0.1046129886090641	0.11586035678560053	17	2	0.0003643035888671875	180.0	8.20159912109375e-05	0.11586035678560055	6.688474408674049e-08	6.352315638904408e-05	-0.0007569442110511027	True		
TACSTD2/TROP2 shRNA, not CLDN4 KD	SKOV3	rank_within_sample	interaction	True	context	HOUSEKEEPING	16	-0.0003009545971666694	-0.0091224235734075	5	11	0.9615936279296875	43.0	0.903594970703125	-0.0091224235734077	0.999879879999791	0.7215221920620511	-0.0007306746798400043	False		
TACSTD2/TROP2 shRNA, not CLDN4 KD	SKOV3	rank_within_sample	DDP_in_NC	False	IFN_APM	C4_panel	6	-0.1673977016029582	-0.1484964025795339	0	6	1.0	0.0	1.0	-0.1484964025795339	0.9911690340128894	0.9994387991109209	0.0018363109606831518	False		
TACSTD2/TROP2 shRNA, not CLDN4 KD	SKOV3	rank_within_sample	DDP_in_NC	False	IFN_APM	C4_noHLA	5	-0.16895306866555226	-0.14502721618736786	0	5	1.0	0.0	1.0	-0.1450272161873679	0.9876101064182727	0.9980530227090464	0.0018354864125027515	False		
TACSTD2/TROP2 shRNA, not CLDN4 KD	SKOV3	rank_within_sample	DDP_in_NC	False	IFN_APM	APM	18	-0.023440746533717582	-0.043560625860019006	1	17	0.9999961853027344	15.0	0.9995803833007812	-0.043560625860018964	0.9974838466960105	0.9971379114423888	0.001905201898782627	False		
TACSTD2/TROP2 shRNA, not CLDN4 KD	SKOV3	rank_within_sample	DDP_in_NC	False	IFN_APM	APM_noHLA	17	-0.01924103911125452	-0.036367584172939886	1	16	0.9999923706054688	15.0	0.9991607666015625	-0.03636758417294006	0.9971074487250655	0.993303648187563	0.0019043842114419007	False		
TACSTD2/TROP2 shRNA, not CLDN4 KD	SKOV3	rank_within_sample	DDP_in_NC	False	IFN_APM	APM_HLA	5	-0.02778623008271075	-0.07244897763719757	0	5	1.0	0.0	1.0	-0.07244897763719749	0.9978365939675897	0.9770186387442196	0.0018354864125027515	False		
TACSTD2/TROP2 shRNA, not CLDN4 KD	SKOV3	rank_within_sample	DDP_in_NC	False	IFN_APM	APM_peptide_loading	10	-0.018972298027264967	-0.022885768276651543	1	9	0.9990234375	9.0	0.9755859375	-0.022885768276651453	0.998802945186515	0.913942173878039	0.0018490348243665466	False		
TACSTD2/TROP2 shRNA, not CLDN4 KD	SKOV3	rank_within_sample	DDP_in_NC	False	IFN_APM	APM_immunoproteasome	5	-0.03915795924328358	-0.04295479035408702	0	5	1.0	0.0	1.0	-0.042954790354087	0.9995344736088558	0.9515519242436082	0.0018354864125027515	False		
TACSTD2/TROP2 shRNA, not CLDN4 KD	SKOV3	rank_within_sample	DDP_in_NC	False	IFN_APM	IFN_custom	44	-0.05669317850526939	-0.0771145253621813	6	38	0.9999999297418753	91.0	0.9999998856695242	-0.07711452536218122	0.9999278904864083	0.9999999343584093	0.001952134407806061	False		
TACSTD2/TROP2 shRNA, not CLDN4 KD	SKOV3	rank_within_sample	DDP_in_NC	False	IFN_APM	H_IFNA	84	-0.03560928924234258	-0.04799465228417291	14	70	0.9999999999606805	477.0	0.9999999972843558	-0.04799465228417288	0.9998294315202494	0.9999999947284661	0.002020635151244621	False		
TACSTD2/TROP2 shRNA, not CLDN4 KD	SKOV3	rank_within_sample	DDP_in_NC	False	IFN_APM	H_IFNG	146	-0.019961698087924973	-0.03976118178345434	41	105	0.999999977759726	2573.0	0.9999999755743333	-0.03976118178345445	0.9997875241681579	0.9999999716026112	0.002063109985650069	False		
TACSTD2/TROP2 shRNA, not CLDN4 KD	SKOV3	rank_within_sample	DDP_in_NC	False	IFN_APM	H_IFNA_IFNG_core	62	-0.03560928924234258	-0.049574661775441994	11	51	0.9999999714319313	272.0	0.9999996079844414	-0.04957466177544212	0.9998223665100338	0.9999994563028956	0.0019744619500537963	False		
TACSTD2/TROP2 shRNA, not CLDN4 KD	SKOV3	rank_within_sample	DDP_in_NC	False	IFN_APM	H_IFNA_minus_APM	77	-0.03634754352831504	-0.04935360758625639	14	63	0.9999999984881827	424.0	0.9999999776211316	-0.0493536075862564	0.9998158619902343	0.9999999797196856	0.0019972937016428105	False		
TACSTD2/TROP2 shRNA, not CLDN4 KD	SKOV3	rank_within_sample	DDP_in_NC	False	IFN_APM	CXCL_ISG	1	-0.08529104273467625	-0.08529104273467625	0	1				-0.08529104273467625	0.9990204199700566		0.0018333852491819735	False		
TACSTD2/TROP2 shRNA, not CLDN4 KD	SKOV3	rank_within_sample	DDP_in_NC	False	context	H_G2M	196	0.0300629757616806	0.03390132549715993	161	35	8.205099166897677e-21	16683.0	4.741441071620341e-19	0.03390132549716007	0.000992330926008824	5.98554570272684e-15	0.0014011179238698768	True		
TACSTD2/TROP2 shRNA, not CLDN4 KD	SKOV3	rank_within_sample	DDP_in_NC	False	context	H_E2F	198	0.04125491412503085	0.04951826855402166	187	11	9.149982559612736e-43	19155.0	4.9305330480444825e-31	0.04951826855402186	0.00044435281433592423	1.0364077942047523e-28	0.0012048661012493134	True		
TACSTD2/TROP2 shRNA, not CLDN4 KD	SKOV3	rank_within_sample	DDP_in_NC	False	context	H_EMT	150	-0.05808744226324031	-0.07803350338495664	32	118	0.9999999999998828	1399.0	0.9999999999999993	-0.07803350338495674	0.9984897298025935	1.0	0.002143242721331262	False		
TACSTD2/TROP2 shRNA, not CLDN4 KD	SKOV3	rank_within_sample	DDP_in_NC	False	context	H_apoptosis	134	-0.006073117437849163	-0.020230851477655926	60	74	0.9025716702464625	3396.0	0.99382068934593	-0.02023085147765602	0.9999286023549967	0.9940210768773837	0.0019381798342366086	False		
TACSTD2/TROP2 shRNA, not CLDN4 KD	SKOV3	rank_within_sample	DDP_in_NC	False	context	H_TNFA	171	0.012493644093222955	0.007560402384210394	105	66	0.0017689887537745454	8632.0	0.024263378977481962	0.007560402384210296	0.06757280499185707	0.02582529357242448	0.0017155349852914226	True		
TACSTD2/TROP2 shRNA, not CLDN4 KD	SKOV3	rank_within_sample	DDP_in_NC	False	context	H_IL6	56	-0.011501621445430654	-0.0433318224085801	19	37	0.9947725908390539	424.0	0.9988586456234989	-0.043331822408580134	0.9994427513622857	0.9989987175859711	0.001925675392678794	False		
TACSTD2/TROP2 shRNA, not CLDN4 KD	SKOV3	rank_within_sample	DDP_in_NC	False	context	H_inflammatory	115	-0.010384942331354785	-0.02779379715709929	49	66	0.9535920395089051	2373.0	0.9963703220812674	-0.027793797157099398	0.9998311653992915	0.9973021034610173	0.001908561090605554	False		
TACSTD2/TROP2 shRNA, not CLDN4 KD	SKOV3	rank_within_sample	DDP_in_NC	False	context	H_allograft	102	-0.0035291061296365833	-0.015136550686812158	46	56	0.861993053753749	2155.0	0.9422508126416893	-0.015136550686812078	0.9988072423057446	0.943258274304201	0.0019132917018983009	False		
TACSTD2/TROP2 shRNA, not CLDN4 KD	SKOV3	rank_within_sample	DDP_in_NC	False	context	EPITHELIAL_noTarget	19	-0.09427946889441119	-0.08996046122704995	4	15	0.9977874755859375	19.0	0.9995174407958984	-0.08996046122704993	0.9994092409887189	0.9999324624982167	0.0018878775302743067	False		
TACSTD2/TROP2 shRNA, not CLDN4 KD	SKOV3	rank_within_sample	DDP_in_NC	False	context	HOUSEKEEPING	16	-9.118754419756847e-05	0.0044780698672719915	7	9	0.7727508544921875	66.0	0.5500335693359375	0.004478069867272061	0.016096955699851825	0.42914073826251653	0.001874405835071924	False		
TACSTD2/TROP2 shRNA, not CLDN4 KD	SKOV3	rank_within_sample	DDP_in_KD	False	IFN_APM	C4_panel	3	0.07114065805792663	0.060513484594246304	3	0				0.060513484594246325	0.0020780517986623225		0.0008207485226526812	False		
TACSTD2/TROP2 shRNA, not CLDN4 KD	SKOV3	rank_within_sample	DDP_in_KD	False	IFN_APM	C4_noHLA	3	0.07114065805792663	0.060513484594246304	3	0				0.060513484594246325	0.0020780517986623225		0.0008207485226526812	False		
TACSTD2/TROP2 shRNA, not CLDN4 KD	SKOV3	rank_within_sample	DDP_in_KD	False	IFN_APM	APM	16	0.0003921354052674464	0.0037409603669657926	8	8	0.5981903076171875	76.0	0.3528594970703125	0.0037409603669656954	0.013319160950000781	0.4579433015323277	0.0008298679506820728	True		
TACSTD2/TROP2 shRNA, not CLDN4 KD	SKOV3	rank_within_sample	DDP_in_KD	False	IFN_APM	APM_noHLA	16	0.0003921354052674464	0.0037409603669657926	8	8	0.5981903076171875	76.0	0.3528594970703125	0.0037409603669656954	0.013319160950000781	0.4579433015323277	0.0008298679506820728	True		
TACSTD2/TROP2 shRNA, not CLDN4 KD	SKOV3	rank_within_sample	DDP_in_KD	False	IFN_APM	APM_HLA	4	0.0053257459692127584	0.0025602794192747524	3	1				0.0025602794192748357	0.3269916338023266		0.000825308236667377	False		
TACSTD2/TROP2 shRNA, not CLDN4 KD	SKOV3	rank_within_sample	DDP_in_KD	False	IFN_APM	APM_peptide_loading	10	-0.001317757350258908	0.00035155395053626526	4	6	0.828125	27.0	0.5390625	0.00035155395053620975	0.3772016676558242	0.5609699862674029	0.0008298679506820728	False		
TACSTD2/TROP2 shRNA, not CLDN4 KD	SKOV3	rank_within_sample	DDP_in_KD	False	IFN_APM	APM_immunoproteasome	4	0.009703071423360299	0.01828217334208798	3	1				0.018282173342088148	0.00246318694807599		0.000825308236667377	False		
TACSTD2/TROP2 shRNA, not CLDN4 KD	SKOV3	rank_within_sample	DDP_in_KD	False	IFN_APM	IFN_custom	37	0.02256146494491862	0.035065679599494436	34	3	6.165646482259035e-08	645.0	5.775800673291087e-07	0.03506567959949458	4.49675709409161e-05	5.8402169839245965e-06	0.0007933902385641733	True		
TACSTD2/TROP2 shRNA, not CLDN4 KD	SKOV3	rank_within_sample	DDP_in_KD	False	IFN_APM	H_IFNA	77	0.01883161888086382	0.02715534720623361	62	15	3.041624965035394e-08	2562.0	3.629212192627484e-08	0.02715534720623347	8.775169603967599e-05	8.230940375643241e-07	0.000756912526446385	True		
TACSTD2/TROP2 shRNA, not CLDN4 KD	SKOV3	rank_within_sample	DDP_in_KD	False	IFN_APM	H_IFNG	132	0.013701940614284647	0.018787196212508094	93	39	1.4635271335269973e-06	6848.0	1.168047288038741e-08	0.018787196212508017	0.00021964737980094547	5.7635121988362514e-06	0.0007477930984168824	True		
TACSTD2/TROP2 shRNA, not CLDN4 KD	SKOV3	rank_within_sample	DDP_in_KD	False	IFN_APM	H_IFNA_IFNG_core	56	0.016191544466331143	0.021594317033007102	45	11	2.68915905507483e-06	1325.0	8.58690645239758e-06	0.021594317033007182	6.417525777717182e-07	0.00018133398988827245	0.0007842708105347818	True		
TACSTD2/TROP2 shRNA, not CLDN4 KD	SKOV3	rank_within_sample	DDP_in_KD	False	IFN_APM	H_IFNA_minus_APM	71	0.020126577661049083	0.027982065809902826	56	15	5.207009652378959e-07	2164.0	1.9208938385503413e-07	0.027982065809903034	0.0002096731015324094	1.7260806370201167e-06	0.0007705916684904723	True		
TACSTD2/TROP2 shRNA, not CLDN4 KD	SKOV3	rank_within_sample	DDP_in_KD	False	IFN_APM	CXCL_ISG	1	0.10330944043189594	0.10330944043189594	1	0				0.10330944043189594	0.0005044735845801934		0.0008298679506820728	False		
TACSTD2/TROP2 shRNA, not CLDN4 KD	SKOV3	rank_within_sample	DDP_in_KD	False	context	H_G2M	196	-0.0038347194863938006	-0.0054100308869443935	74	122	0.9997818791623789	6631.0	0.9999278029057804	-0.005410030886944472	0.9597708049633621	0.9995528738908318	0.0009347413730210752	False		
TACSTD2/TROP2 shRNA, not CLDN4 KD	SKOV3	rank_within_sample	DDP_in_KD	False	context	H_E2F	198	-0.0009940176552126756	-0.0021978742705378654	88	110	0.9490478227741089	8433.0	0.9604385043979787	-0.0021978742705378584	0.8751778075856367	0.9757167819982885	0.0008891442328737842	False		
TACSTD2/TROP2 shRNA, not CLDN4 KD	SKOV3	rank_within_sample	DDP_in_KD	False	context	H_EMT	113	0.002316334719486335	0.006843848275960045	67	46	0.02971536360728381	3698.0	0.08566179456484185	0.006843848275959963	0.002421027760273741	0.3274504704847271	0.0008161888086379854	True		
TACSTD2/TROP2 shRNA, not CLDN4 KD	SKOV3	rank_within_sample	DDP_in_KD	False	context	H_apoptosis	123	0.005585649668052861	0.016033659734715086	83	40	6.597992359466394e-05	5635.0	2.1248983018383503e-06	0.016033659734715044	1.3004516409278617e-05	0.0008697972206674681	0.000779711096520197	True		
TACSTD2/TROP2 shRNA, not CLDN4 KD	SKOV3	rank_within_sample	DDP_in_KD	False	context	H_TNFA	149	0.011855256438316197	0.01284232741513057	94	55	0.0008782794731323733	7443.5	0.00021798090513110215	0.012842327415130472	0.0029528271913449923	0.004024464409199426	0.0007842708105347818	True		
TACSTD2/TROP2 shRNA, not CLDN4 KD	SKOV3	rank_within_sample	DDP_in_KD	False	context	H_IL6	51	0.013697380900269951	0.022520963955728928	37	14	0.0008845985918934929	1045.0	0.00017136084867292747	0.022520963955729	0.026013634014623237	0.001806848183691379	0.000802509666593676	True		
TACSTD2/TROP2 shRNA, not CLDN4 KD	SKOV3	rank_within_sample	DDP_in_KD	False	context	H_inflammatory	101	0.013177573502589857	0.01548614316454627	67	34	0.0006659125570998064	3585.0	0.00031331378495419465	0.01548614316454644	0.0001252763639382319	0.0037041371081731915	0.0007842708105347818	True		
TACSTD2/TROP2 shRNA, not CLDN4 KD	SKOV3	rank_within_sample	DDP_in_KD	False	context	H_allograft	97	0.006338002480484439	0.015596431276366429	58	39	0.03352589767644547	3126.0	0.0034996619348944503	0.015596431276366451	0.008110354372058537	0.03243880706742672	0.000802509666593898	True		
TACSTD2/TROP2 shRNA, not CLDN4 KD	SKOV3	rank_within_sample	DDP_in_KD	False	context	EPITHELIAL_noTarget	11	0.025858138177573542	0.03662072133017636	8	3	0.11328125	54.0	0.03369140625	0.03662072133017635	0.00018905029873809303	0.030731996666437493	0.0008207485226526812	True		
TACSTD2/TROP2 shRNA, not CLDN4 KD	SKOV3	rank_within_sample	DDP_in_KD	False	context	HOUSEKEEPING	16	-2.735828408834129e-05	-0.004644353706135508	8	8	0.5981903076171875	60.0	0.6657257080078125	-0.004644353706135584	0.9882555867785593	0.7829896285835658	0.0008526665207558848	False		
TACSTD2/TROP2 shRNA, not CLDN4 KD	SKOV3	log2_fpkm_positive	KD_noDDP	True	IFN_APM	C4_panel	5	-2.1626108368719845	-2.8703884753085944	0	5	1.0	0.0	1.0	-2.8703884753085944	0.99981389743274	0.9997827743982081	-0.1876871012312833	False	1.0	1.0
TACSTD2/TROP2 shRNA, not CLDN4 KD	SKOV3	log2_fpkm_positive	KD_noDDP	True	IFN_APM	C4_noHLA	4	-1.7011423972499768	-1.6380676551429212	0	4				-1.638067655142921	0.9998711662691457		-0.18771549000409937	False		
TACSTD2/TROP2 shRNA, not CLDN4 KD	SKOV3	log2_fpkm_positive	KD_noDDP	True	IFN_APM	APM	17	-0.4215782993887114	-0.9118934268091808	3	14	0.9988250732421875	21.0	0.9972152709960938	-0.9118934268091814	0.9999421569794641	0.9610157827377234	-0.18765130203436314	False	1.0	1.0
TACSTD2/TROP2 shRNA, not CLDN4 KD	SKOV3	log2_fpkm_positive	KD_noDDP	True	IFN_APM	APM_noHLA	16	-0.41290488224449984	-0.4814072812365492	3	13	0.9979095458984375	21.0	0.9945068359375	-0.4814072812365495	0.9999445105460507	0.9167750904003379	-0.18765871245846721	False	1.0	1.0
TACSTD2/TROP2 shRNA, not CLDN4 KD	SKOV3	log2_fpkm_positive	KD_noDDP	True	IFN_APM	APM_HLA	5	-0.8082365012399881	-2.278522981411716	0	5	1.0	0.0	1.0	-2.278522981411715	0.9993547617634865	0.9887136631982656	-0.1876871012312833	False	1.0	1.0
TACSTD2/TROP2 shRNA, not CLDN4 KD	SKOV3	log2_fpkm_positive	KD_noDDP	True	IFN_APM	APM_peptide_loading	10	-0.392897094616133	-0.2967751703259913	2	8	0.9892578125	12.0	0.947265625	-0.2967751703259909	0.9997115262160386	0.6589589206224453	-0.18773565972852513	False	1.0	1.0
TACSTD2/TROP2 shRNA, not CLDN4 KD	SKOV3	log2_fpkm_positive	KD_noDDP	True	IFN_APM	APM_immunoproteasome	4	-0.7274351218622278	-0.5231736539944772	1	3				-0.523173653994478	0.9982245041129438		-0.18773565972852513	False		
TACSTD2/TROP2 shRNA, not CLDN4 KD	SKOV3	log2_fpkm_positive	KD_noDDP	True	IFN_APM	IFN_custom	40	-1.2678102038570584	-1.3276430790620433	2	38	0.9999999999627107	10.0	0.9999999999699867	-1.327643079062043	0.9998666025711088	0.9999999980708074	-0.1865019639581691	False	1.0	1.0
TACSTD2/TROP2 shRNA, not CLDN4 KD	SKOV3	log2_fpkm_positive	KD_noDDP	True	IFN_APM	H_IFNA	80	-0.6603761561863293	-0.9587788372033825	11	69	0.9999999999984194	221.0	0.9999999999902691	-0.9587788372033819	0.9996565371572068	0.999999999447678	-0.18485070037010143	False	1.0	1.0
TACSTD2/TROP2 shRNA, not CLDN4 KD	SKOV3	log2_fpkm_positive	KD_noDDP	True	IFN_APM	H_IFNG	140	-0.6241007778212977	-0.8735273890561241	33	107	0.9999999999610301	1149.0	0.9999999999999983	-0.8735273890561244	0.9999889496472663	0.9999999996557047	-0.18406433238836906	False	1.0	1.0
TACSTD2/TROP2 shRNA, not CLDN4 KD	SKOV3	log2_fpkm_positive	KD_noDDP	True	IFN_APM	H_IFNA_IFNG_core	59	-0.6639315347895103	-0.9016887112334524	11	48	0.9999998646860149	152.0	0.9999999842300497	-0.9016887112334526	0.999804812424709	0.9999994847759089	-0.18614429604260752	False	1.0	1.0
TACSTD2/TROP2 shRNA, not CLDN4 KD	SKOV3	log2_fpkm_positive	KD_noDDP	True	IFN_APM	H_IFNA_minus_APM	74	-0.7236172270056853	-1.0017171411409946	10	64	0.9999999999932451	189.0	0.99999999994646	-1.0017171411409946	0.9997179994692016	0.9999999993082637	-0.18489602212047118	False	1.0	1.0
TACSTD2/TROP2 shRNA, not CLDN4 KD	SKOV3	log2_fpkm_positive	KD_noDDP	True	IFN_APM	CXCL_ISG	1	-1.8018742754753108	-1.8018742754753108	0	1				-1.8018742754753108	0.9987584610332015		-0.18774569217998788	False		
TACSTD2/TROP2 shRNA, not CLDN4 KD	SKOV3	log2_fpkm_positive	KD_noDDP	True	context	H_G2M	196	0.7716460817968311	0.7057597321247889	161	35	8.205099166897677e-21	17374.0	1.3659304825197892e-22	0.7057597321247893	0.00010588886801433836	4.491910046924041e-54	-0.19677153198258068	True		
TACSTD2/TROP2 shRNA, not CLDN4 KD	SKOV3	log2_fpkm_positive	KD_noDDP	True	context	H_E2F	198	0.9364104853474933	0.9028492284498255	180	18	4.255282347743609e-35	19095.0	1.1653406150963448e-30	0.902849228449826	2.4607930556400843e-05	1.8063996716452774e-77	-0.19831912547879593	True		
TACSTD2/TROP2 shRNA, not CLDN4 KD	SKOV3	log2_fpkm_positive	KD_noDDP	True	context	H_EMT	127	-0.5235148731246162	-1.0988580188995751	39	88	0.999996513167684	1769.0	0.9999999832600285	-1.0988580188995751	0.9999972982684171	0.9999927692872803	-0.18526301392428643	False		
TACSTD2/TROP2 shRNA, not CLDN4 KD	SKOV3	log2_fpkm_positive	KD_noDDP	True	context	H_apoptosis	128	-0.3624056042257806	-0.5976085552902219	40	88	0.999994173132819	1905.0	0.9999999377038876	-0.5976085552902219	0.9999953712356738	0.9955519843227445	-0.18635455354440467	False		
TACSTD2/TROP2 shRNA, not CLDN4 KD	SKOV3	log2_fpkm_positive	KD_noDDP	True	context	H_TNFA	155	-0.5451509750170884	-0.739586577248359	38	117	0.9999999999765581	2189.0	0.9999999999971838	-0.7395865772483594	0.9997672856890893	0.9999979534103729	-0.18423241556223652	False		
TACSTD2/TROP2 shRNA, not CLDN4 KD	SKOV3	log2_fpkm_positive	KD_noDDP	True	context	H_IL6	49	-0.3611995411800808	-0.837563763051024	11	38	0.9999807704415282	147.0	0.9999997021791334	-0.8375637630510231	0.9993982773026138	0.9985496038903158	-0.18718336640072247	False		
TACSTD2/TROP2 shRNA, not CLDN4 KD	SKOV3	log2_fpkm_positive	KD_noDDP	True	context	H_inflammatory	102	-0.633795658840974	-0.8718473052212855	28	74	0.9999989261542356	878.0	0.9999999973395298	-0.8718473052212865	0.9999265004317663	0.9999964499626617	-0.18541936676282367	False		
TACSTD2/TROP2 shRNA, not CLDN4 KD	SKOV3	log2_fpkm_positive	KD_noDDP	True	context	H_allograft	96	-0.32006955076686144	-0.6099457862410103	32	64	0.9996626407148334	1358.0	0.999803456107296	-0.6099457862410103	0.9999902582591274	0.9096660138659071	-0.18742566776921654	False		
TACSTD2/TROP2 shRNA, not CLDN4 KD	SKOV3	log2_fpkm_positive	KD_noDDP	True	context	EPITHELIAL_noTarget	13	-2.9322113501669733	-2.976366101656714	2	11	0.998291015625	4.0	0.9993896484375	-2.976366101656714	0.999960701529196	0.9999210564406715	-0.18765130203436314	False		
TACSTD2/TROP2 shRNA, not CLDN4 KD	SKOV3	log2_fpkm_positive	KD_noDDP	True	context	HOUSEKEEPING	15	0.2559502063810921	0.2646754834470931	11	4	0.05923461914062499	105.0	0.004180908203125	0.2646754834470926	0.003510371852435396	0.000946420979062189	-0.18901014899148127	True		
TACSTD2/TROP2 shRNA, not CLDN4 KD	SKOV3	log2_fpkm_positive	KD_on_DDP	True	IFN_APM	C4_panel	2	1.7487837519040181	1.7487837519040181	2	0				1.7487837519040172	0.006269822828452991		0.06270284827390071	False		
TACSTD2/TROP2 shRNA, not CLDN4 KD	SKOV3	log2_fpkm_positive	KD_on_DDP	True	IFN_APM	C4_noHLA	2	1.7487837519040181	1.7487837519040181	2	0				1.7487837519040172	0.006269822828452991		0.06270284827390071	False		
TACSTD2/TROP2 shRNA, not CLDN4 KD	SKOV3	log2_fpkm_positive	KD_on_DDP	True	IFN_APM	APM	16	0.6140328916508846	0.6121761897349287	14	2	0.0020904541015625	121.0	0.0020904541015625	0.6121761897349294	0.009038692370136742	0.003971278178029845	0.062048529426447896	True	0.005809261924342105	
TACSTD2/TROP2 shRNA, not CLDN4 KD	SKOV3	log2_fpkm_positive	KD_on_DDP	True	IFN_APM	APM_noHLA	16	0.6140328916508846	0.6121761897349287	14	2	0.0020904541015625	121.0	0.0020904541015625	0.6121761897349294	0.009038692370136742	0.003971278178029845	0.062048529426447896	True	0.005809261924342105	
TACSTD2/TROP2 shRNA, not CLDN4 KD	SKOV3	log2_fpkm_positive	KD_on_DDP	True	IFN_APM	APM_HLA	4	0.973041618663903	0.7117325347686547	3	1				0.7117325347686552	0.001656986410990126		0.06270284827390071	False		
TACSTD2/TROP2 shRNA, not CLDN4 KD	SKOV3	log2_fpkm_positive	KD_on_DDP	True	IFN_APM	APM_peptide_loading	10	0.42587497683537023	0.5123616495697466	9	1	0.0107421875	47.0	0.0244140625	0.5123616495697476	0.005643456202369901	0.042256993933830825	0.06226073110913877	True	0.05462129237288136	
TACSTD2/TROP2 shRNA, not CLDN4 KD	SKOV3	log2_fpkm_positive	KD_on_DDP	True	IFN_APM	APM_immunoproteasome	4	0.6652529111718735	0.653740124314345	4	0				0.653740124314345	0.005343952981829195		0.06259477551614863	False		
TACSTD2/TROP2 shRNA, not CLDN4 KD	SKOV3	log2_fpkm_positive	KD_on_DDP	True	IFN_APM	IFN_custom	36	0.6213891510550105	0.747929688717345	29	7	0.00015627557877451181	574.0	3.0441166018135846e-05	0.7479296887173454	0.007319131109278811	4.3259536598156066e-05	0.06182270829355829	True	0.00012962044885141713	
TACSTD2/TROP2 shRNA, not CLDN4 KD	SKOV3	log2_fpkm_positive	KD_on_DDP	True	IFN_APM	H_IFNA	77	0.5083838384040424	0.5069444701366911	59	18	1.5275285127222898e-06	2464.0	5.117594264628657e-07	0.5069444701366912	0.004149336117771423	6.1530969754376434e-06	0.059696237991250456	True	3.0705565587771943e-06	
TACSTD2/TROP2 shRNA, not CLDN4 KD	SKOV3	log2_fpkm_positive	KD_on_DDP	True	IFN_APM	H_IFNG	131	0.20742977276110963	0.35842180048538214	79	52	0.011371634064122508	5857.0	0.00021257731990968816	0.35842180048538275	0.00525332808380963	0.01345248687462141	0.06158185404389421	True	0.000790428344452925	
TACSTD2/TROP2 shRNA, not CLDN4 KD	SKOV3	log2_fpkm_positive	KD_on_DDP	True	IFN_APM	H_IFNA_IFNG_core	55	0.4850078347675675	0.4991147002872303	40	15	0.0005079235970626427	1220.0	8.151045950757264e-05	0.4991147002872305	0.003836304410505321	0.0007347724006863097	0.06158185404389421	True	0.00033105786630767967	
