sample_id,CLDN4,ELF3,EPCAM,KRT5,KRT8,NKX2-1,TACSTD2
C3N-02572,23.2219729497678,21.8450944448065,27.5172793656663,27.1681605851428,32.2986461610908,24.2000925706972,27.014964530722
11LU016,23.1247733514201,21.9088808563695,26.9172162636533,26.2102330815004,31.6428642128834,23.5151248700536,26.2835802697097
C3L-02345,23.0881877526733,21.6770929972092,27.6357581125073,25.7073568306356,32.0210661171338,22.2897803354821,26.3583595085272
C3L-00510,23.1292447486031,21.59908179806,27.5889551517822,23.9889694341551,31.810327050894,23.2417600247859,26.6854034813822
C3L-00093,22.6538741788685,21.9532888121628,25.7847406300877,23.3096640720112,32.2073859382326,24.989746834459,25.9829334233093
C3L-00913,22.2374648973275,21.5638905590759,27.0076639295172,24.1399265076398,31.6746703924168,22.4765945503943,26.3429510452796
11LU022,22.6898994877278,21.2364727805858,27.7115604404722,24.2799654955725,31.2106429383606,24.3271404638471,26.2725305761208
C3L-00412,23.3303204083114,21.5018174840679,27.0597742934195,27.3226820952121,31.5262134534271,22.8997128414682,26.5254651357399
C3N-01415,23.6366902249778,21.7316367112771,27.6040198380167,27.601346719587,31.5803738459901,23.2145110599824,26.6171940000924
C3N-00549,23.6160125139896,21.505800170652,28.7194322136833,26.4488590886305,31.4437870613825,22.1902060414905,25.2510764671596
C3N-02433,22.7954243706539,21.4786737419258,26.5500551862486,26.642718659273,31.2606350114105,23.9829755224384,26.3347786027872
C3N-01021,22.893751041462,21.7248864293372,27.0865312093587,26.1403209998127,31.2937028577841,23.8901090230968,27.1355975789159
C3L-01330,23.9091447507019,22.3871336493581,28.5386453714559,24.963377652211,32.3140172936088,23.0749742385462,26.9083056224827
C3N-00203,22.7256513326753,21.1709352879623,27.9549365096894,25.4016758231233,31.844850142477,24.1372950947611,26.6919942996694
C3N-00574,23.5742067301739,22.0760652490456,27.3323671675044,27.0110424580885,31.8291043275824,22.4933893213626,26.8454877926494
11LU035,23.7962370228291,21.6556658694621,27.0811128664145,25.5197346326367,32.2690231496095,23.2476078233434,26.7037884833657
C3N-01071,22.7761210374651,21.2544711005344,26.9637102591669,24.7003759273186,32.0691075729186,22.5920325031699,27.5601979144961
C3N-00550,23.5374327819564,21.4967937259165,26.4807329929478,24.828462642407,31.7016566422086,23.1728423051258,26.8347465916912
C3N-00167,22.5282200233318,21.4994106806669,27.627684722833,25.6596660422449,32.4194533994077,23.5818241661671,26.4715928070676
C3L-00001,22.2505932145858,21.8194674392381,26.0156442994473,25.1519798111651,31.1362860999717,23.6797202643321,25.9705892775291
C3N-01074,23.2922695578876,21.5320143940218,27.7240100101621,24.5257781947565,32.1766945343608,23.4688478493612,26.499659418271
C3L-01632,23.2057692073973,21.6949449485283,28.6669160356397,29.0833571629145,31.7321735645172,22.8773084234605,27.2528929861713
C3N-02155,23.1315863737099,22.4586796808207,27.8862574256511,26.5323653814008,31.3704346217755,23.3530533349821,26.1819552128079
C3N-00217,23.1796512868201,21.8844626674997,28.4088540613713,28.5244048113326,31.6468636906317,24.088405562624,26.5718486222416
C3N-02002,23.0423185151942,21.8316584710229,27.2888083304748,26.3049169702913,32.043474348267,23.8435223795791,26.1204390723731
C3N-02145,23.0912934238736,21.2014273381218,27.3735753762015,28.771308519195,32.7959317638877,23.6750772575666,26.7908104317942
C3L-02219,23.1144638152865,22.0924612625077,27.4995145059936,26.2416001354253,32.7166575661287,23.7594215803289,26.8231817293526
C3N-02586,23.0831956652913,22.1246237609837,27.1447414924763,25.9530140285432,31.7687598016556,23.4618734955491,26.3773347414507
C3N-00180,23.1521648288664,21.2437516628389,28.5092983891034,26.0143056037046,32.3763158696172,22.4298925431236,26.0263319796658
C3L-01862,22.8498798230815,22.4628034166886,27.6532146821491,27.3801438772846,31.9356469179252,22.0975606922947,27.6728836468753
C3N-00704,NA,21.7893632504326,27.8208546971403,25.5336256011761,31.6483042988572,23.884003582942,27.0030310847018
C3N-02158,NA,21.9179940169268,28.174592710884,25.2644908156344,32.6084361095277,24.1260431694268,26.5775241692325
C3N-02421,NA,22.1807646049236,27.2394815360728,26.2378065077737,31.969462933806,23.9171573245965,26.6856073051098
C3N-00556,NA,21.8538020325959,27.9863468397808,25.700145960742,31.1861953608422,23.3664531846534,26.9155310565091
C3N-00294,NA,22.1246348983727,27.6111169667599,24.5501693001171,32.3284134688581,23.4597274278558,26.8234272118044
C3N-01072,NA,21.5981177674445,26.1052580835174,25.5405572109422,31.2417529872989,23.4837292505225,26.3413097500139
C3L-00094,NA,22.296332447088,27.0436534953488,25.8273966900991,31.7514976756832,23.9322512927765,25.5132085518707
C3L-00144,NA,21.8608543869757,26.7598620781112,25.8165160886425,31.5898505603661,23.3805093136464,26.3895120248377
C3N-00223,NA,21.9555665923696,28.0489334978651,27.1597906574822,31.7458132333116,23.6916068477429,27.5360180851949
C3N-02380,NA,22.1053295085897,27.9098132113185,27.1511266968439,32.000183806737,24.1964699429163,26.3675140952871
C3L-01924,23.2693463646084,21.7367967610506,27.1776264321185,25.2678888971546,31.8426452041635,23.6765682407044,26.4791475838826
C3N-00433,23.4315563797695,20.7170973666401,25.5913612584105,26.7507617227913,30.197346633255,22.7174275117028,25.5585815765045
C3L-01683,22.9576002640105,20.2321809117842,25.9372048027466,26.5337778412938,30.265306158465,22.3916909228857,25.7250860352032
C3N-00293,22.759500088294,21.450453413531,27.2684132445663,25.6030497710656,31.1541562614945,23.7789130035835,26.8689345538187
C3L-00009,NA,21.1664826526107,27.4235482044786,27.1262487557474,32.0498242111755,22.5498836879551,26.7295399407478
C3N-00546,NA,21.4093966309542,26.902433707956,26.2990781225069,31.4434934357163,23.5874143130913,26.2308522759816
C3N-01414,NA,21.903946522549,27.5869303336746,26.9764879601958,31.632838824464,23.7768028402823,26.7515913809958
C3N-02087,NA,21.2739811227445,27.3426182545118,27.9560927002982,31.4848340022875,22.7861381105683,26.9420696974986
C3L-00140,23.6406399698345,21.4935306854468,27.6663899447594,29.0478022667276,31.9684500501573,23.7056061017478,26.5930711390496
C3N-02529,21.7468855979234,21.6990907579933,26.9775153561363,27.5947459863717,31.3927281768273,23.6795343351775,25.8851870073018
C3L-00368,23.0710721901358,22.0436379804457,27.1325372787306,27.5483891428481,31.5250006682514,24.1018014419295,26.4568776191814
C3N-02067,22.9703406837123,21.6911918882906,27.9827128609672,27.5952924088709,31.5039193626682,23.8138592687455,26.9582115992294
C3N-02422,24.9609243822922,22.38260767869,26.9084442068322,26.5567371891582,32.1091287226551,23.2410273189225,28.1376722108752
C3L-00080,22.8925375144422,21.9259293327565,28.238071555275,26.0081329139841,31.4350203639023,23.6201267027474,26.894802022724
C3N-00547,22.681142044946,21.8800130667546,27.2930125850271,26.019447564021,31.5129955814378,23.6172057570861,26.1174709962122
C3N-01023,23.0412586404478,21.5762010087136,27.313073332298,25.5767709701797,31.6918424833096,23.7225420113924,25.6930171060202
C3N-01024,23.0852976928544,22.0811259818153,27.2627320334401,25.6881228587948,31.3288184210256,24.1705018008484,26.8927942662837
C3L-00973,23.9705222145823,21.428845449578,27.0255282492594,27.3255239678825,32.2870257704137,21.9687958465152,27.122490868347
C3L-02348,21.4349671016967,21.8220888403563,27.3419230189822,26.0957584288118,31.4631959486878,23.6421867083596,26.2228400701066
C3L-02508,22.4996764483953,21.21526535573,26.6185408179688,26.6328482908928,31.2924293126639,22.9020548862354,26.8265934465729
C3N-00560,23.2506094037229,22.0151964196587,27.6104998590928,27.0897537246717,31.3198032992833,22.8806760570482,26.5673913701749
C3L-00604,NA,21.4144332345643,26.896384496255,26.9001584387692,30.7831975677372,23.9672884204928,26.4352059191009
C3N-00199,NA,21.685107002889,27.2704540850121,28.4405670968603,31.9088263424492,23.9248020455853,26.860681501579
C3N-00579,NA,22.3129747340072,26.913096683708,26.1245572617784,31.201825469661,23.9375343766138,26.3910204373601
C3N-02582,NA,21.6293058857122,26.9653753862035,26.4445654960225,31.9660048602634,23.7411702486483,26.1363292863377
C3L-02350,22.9163465657716,21.3858046809287,26.7293629870721,27.7932593257304,32.0152081472901,23.5814330298155,26.284340670765
C3N-00738,23.2917756667206,21.589545998602,27.6566214152565,26.3219210327617,31.1365725713304,23.1835783734903,26.2357167277402
C3N-00959,22.9716358025199,22.4338814357835,27.8489070801548,25.9637461262075,32.9071185323729,21.9210590816048,27.0226898639629
C3N-02003,22.5151424908747,21.531519698694,26.7574394073586,25.309471297135,31.9519635761861,22.8559705205466,26.146540329303
C3N-00175,NA,22.0039838457059,27.5905593104746,25.9312050651695,31.2115997623386,24.2738744497167,26.5561262299913
C3N-01823,NA,21.6199711700661,27.3051192728482,25.8409167244671,31.8269172976059,23.536230570232,26.1108391962675
C3L-02549,NA,21.8252316402214,28.3078018191476,27.236927170935,33.0129023584675,22.2241991084974,27.8479522358163
C3L-02365,NA,21.8397851316012,28.1466373966118,27.317320101133,31.2868067919543,23.9293720888631,27.3075035528554
