cohort,layer,gene_x,gene_y,primary_endpoint,note,n,spearman_rho,spearman_p,spearman_ci95_low,spearman_ci95_high,pearson_r,pearson_p,purity_partial_rho,purity_partial_p,n_purity,fdr_bh_primary,direction
TCGA-LUSC,RNA_log2TPM,ELF3,EPCAM,False,Exploratory context gene (epithelial/basal/lineage).,501,0.24873268602237758,1.6769665687838177e-08,0.1618532434503871,0.3295346012471663,0.29227854812570137,2.5238157892271727e-11,0.18299436404607716,4.441666241599915e-05,493.0,,POSITIVE
TCGA-LUSC,RNA_log2TPM,ELF3,KRT8,False,Exploratory context gene (epithelial/basal/lineage).,501,0.32647212348211946,6.602965516484462e-14,0.24361356448051955,0.40419015164104183,0.33843453713585636,6.849213578270552e-15,0.2741904181463125,6.198510397276455e-10,493.0,,POSITIVE
TCGA-LUSC,RNA_log2TPM,ELF3,KRT5,False,Exploratory context gene (epithelial/basal/lineage).,501,0.08270696853305343,0.06434547605635457,-0.005864128709636867,0.17252206937169115,0.02276462438077478,0.6112188767773209,0.0691697980589008,0.12547473823874336,493.0,,NULL
TCGA-LUSC,RNA_log2TPM,ELF3,NKX2-1,False,Exploratory context gene (epithelial/basal/lineage).,501,0.09181062185301608,0.03995566728010946,0.002745155735694411,0.180942068141519,0.09934758093793189,0.026172075812257688,0.1548195219159326,0.0005686807884519291,493.0,,POSITIVE
CPTAC-LUAD,RNA_RSEM_UQ_log2,ELF3,TACSTD2,True,Replication. CPTAC freeze v1.2 tumor RNA.,110,0.3580984669791935,0.00012250766787946056,0.18679070808645845,0.5100444882704169,0.3852718149111706,3.2354629893711384e-05,,,,0.0001750109541135151,POSITIVE
CPTAC-LUAD,RNA_RSEM_UQ_log2,ELF3,CLDN4,True,Replication. CPTAC freeze v1.2 tumor RNA.,110,0.27552020992735526,0.0035765633371768065,0.08379609618328587,0.45226354986432604,0.3603816807619149,0.00011003645122205527,,,,0.004470704171471008,POSITIVE
CPTAC-LUAD,RNA_RSEM_UQ_log2,TACSTD2,CLDN4,False,Exploratory positive-control pair.,110,0.39186837561767496,2.2997345547585534e-05,0.21129289344198313,0.5602152484473414,0.4555716918696379,5.705732248821231e-07,,,,,POSITIVE
CPTAC-LUAD,protein_TMT_log2,ELF3,TACSTD2,True,Replication. Protein if quantified; pairwise complete cases only.,110,0.17718819737168362,0.06405199594901283,-0.019567426697020048,0.36285607611416415,0.23776499119426495,0.012377616356625834,,,,0.07116888438779202,NULL
CPTAC-LUAD,protein_TMT_log2,ELF3,CLDN4,True,Replication. Protein if quantified; pairwise complete cases only.,79,0.1322784810126582,0.2451981991491952,-0.09307964632471202,0.33410620667429725,0.1670965010357787,0.14105233626577662,,,,0.2451981991491952,NULL
CPTAC-LUAD,protein_TMT_log2,TACSTD2,CLDN4,False,Exploratory positive-control pair.,79,0.2745618305744888,0.014336540643019976,0.05638730849198513,0.47116769047943063,0.32697378590238285,0.0032695866708041537,,,,,POSITIVE
DepMap24Q4-LUAD,RNA_log2TPM,ELF3,TACSTD2,True,"Replication. In vitro LUAD cell lines, not tumors.",80,0.6356497380855981,2.3810747812899553e-10,0.48146732618489485,0.7524030632529011,0.5781589128845684,1.9539533468805888e-08,,,,4.762149562579911e-10,POSITIVE
DepMap24Q4-LUAD,RNA_log2TPM,ELF3,CLDN4,True,"Replication. In vitro LUAD cell lines, not tumors.",80,0.6085560243788092,2.1209535577230418e-09,0.42878151286436605,0.7495259845669254,0.6849037962972606,2.4470243591223173e-12,,,,3.53492259620507e-09,POSITIVE
DepMap24Q4-LUAD,RNA_log2TPM,TACSTD2,CLDN4,False,Exploratory positive-control pair.,80,0.7561387264786419,5.108416933686581e-16,0.6412084657973589,0.8325354443370179,0.7453066521180682,2.216189643340584e-15,,,,,POSITIVE
DepMap24Q4-Lung,RNA_log2TPM,ELF3,TACSTD2,False,Exploratory. All DepMap lung cell lines (includes LUSC/SCLC/other).,214,0.5412437616458742,1.1019195813546817e-17,0.4366055329739423,0.6332225543941223,0.5127476495151934,9.550053205859783e-16,,,,,POSITIVE
DepMap24Q4-Lung,RNA_log2TPM,ELF3,CLDN4,False,Exploratory. All DepMap lung cell lines (includes LUSC/SCLC/other).,214,0.6962158343179616,2.345776775724246e-32,0.6091384152126105,0.7655422013506148,0.7057916059983951,1.409780976358919e-33,,,,,POSITIVE
DepMap24Q4-Lung,RNA_log2TPM,TACSTD2,CLDN4,False,Exploratory positive-control pair.,214,0.6074923026927191,5.636455165585778e-23,0.5135382373337717,0.6876111451834337,0.5624370891915033,3.001007452146409e-19,,,,,POSITIVE
