external_id	tcga_barcode	sample_type	project
65b6391b-3178-4ab3-9aa8-2ffac5491988	TCGA-78-7156-01A-11R-2039-07	Primary Tumor	LUAD
6667a45d-e053-494e-a8b9-c3de31a9f51f	TCGA-73-A9RS-01A-11R-A41B-07	Primary Tumor	LUAD
66be2b4a-b3c0-4882-b9ae-f3e1dd090579	TCGA-55-7727-01A-11R-2170-07	Primary Tumor	LUAD
66c79790-288f-4273-9f87-6c21cd256c8e	TCGA-44-6147-01B-06R-A277-07	Primary Tumor	LUAD
67093827-fdcb-47f4-88f5-c85bd1aca7c9	TCGA-75-6203-01A-11R-1755-07	Primary Tumor	LUAD
670d8333-6723-4b4f-b533-d2bff803a9bf	TCGA-67-3773-01A-01R-0946-07	Primary Tumor	LUAD
672afeb7-e9aa-4a44-aa9c-ef6344ae5c5c	TCGA-62-A471-01A-12R-A24H-07	Primary Tumor	LUAD
68152964-f9c7-4d2a-bcc9-f0b1044d7fb8	TCGA-55-6969-01A-11R-1949-07	Primary Tumor	LUAD
683d32b9-f38c-4428-86bd-c24be6949090	TCGA-MN-A4N5-01A-11R-A24X-07	Primary Tumor	LUAD
688858c8-48ca-43e9-ae2c-b9d4f80b5ee9	TCGA-71-8520-01A-11R-2403-07	Primary Tumor	LUAD
69365512-8052-4bea-b60d-9e065dd436bb	TCGA-NJ-A4YI-01A-11R-A262-07	Primary Tumor	LUAD
69ba18b1-59f7-4044-82d6-ceeb4f30ceb0	TCGA-44-2668-01A-01R-0946-07	Primary Tumor	LUAD
6a4c997f-2f28-4888-8d4c-c2dc8b108520	TCGA-44-2657-11A-01R-1758-07	Solid Tissue Normal	LUAD
6a568e17-2c65-43d0-8d54-a4cfb7d885ce	TCGA-55-8619-01A-11R-2403-07	Primary Tumor	LUAD
6ba7e1b2-53a4-4442-a7bd-9696eba5157f	TCGA-64-1678-01A-01R-0946-07	Primary Tumor	LUAD
6c3aa543-4382-4b03-9f9e-134b1edb1f8d	TCGA-80-5611-01A-01R-1628-07	Primary Tumor	LUAD
6c917527-a5ee-4110-a531-7d949dda018c	TCGA-05-4417-01A-22R-1858-07	Primary Tumor	LUAD
6d10caab-8788-4ad1-9690-72e625da0d85	TCGA-50-5936-11A-01R-1628-07	Solid Tissue Normal	LUAD
6df02250-bbe9-459f-9b69-a498a324a048	TCGA-55-8621-01A-11R-2403-07	Primary Tumor	LUAD
6e1d75d2-6467-4224-8ff4-97c44eda9fca	TCGA-49-6743-11A-01R-1858-07	Solid Tissue Normal	LUAD
6e7f1c5e-83be-4260-a4eb-2e8fb7b5aedf	TCGA-44-2662-01A-01R-0946-07	Primary Tumor	LUAD
6eb070b1-45c3-46db-bff9-6d9a137ec3a8	TCGA-78-7146-01A-11R-2039-07	Primary Tumor	LUAD
6f2b33fd-6b84-4e11-856a-13b6de777bf1	TCGA-55-7994-01A-11R-2187-07	Primary Tumor	LUAD
6f2db9d0-2afa-4170-afd2-6f6176047b1f	TCGA-05-4244-01A-01R-1107-07	Primary Tumor	LUAD
6fce04ca-b06a-40e3-90d6-e961dd8ed68a	TCGA-44-7669-01A-21R-2066-07	Primary Tumor	LUAD
70ea124a-cebb-497e-a6a0-12a4644d498b	TCGA-J2-8194-01A-11R-2241-07	Primary Tumor	LUAD
70fc7d07-9038-4a7b-bb4c-e1b05a531010	TCGA-78-7542-01A-21R-2066-07	Primary Tumor	LUAD
7199583d-446f-413e-9ccf-0e267e29b4bc	TCGA-05-4424-01A-22R-1858-07	Primary Tumor	LUAD
7257a739-cd09-4933-93f8-787753c55aa2	TCGA-62-A46U-01A-11R-A24H-07	Primary Tumor	LUAD
72618985-cd49-4b6f-8cb0-5ee590fad09a	TCGA-75-5125-01A-01R-1755-07	Primary Tumor	LUAD
72be8dcb-0e9f-4442-a49a-22bcd837aa7d	TCGA-97-7547-01A-11R-2039-07	Primary Tumor	LUAD
72df9b20-5bed-469e-83c9-6f62f63acc4e	TCGA-91-6849-11A-01R-1949-07	Solid Tissue Normal	LUAD
72ec56fb-6733-4cc2-96ab-fbb98d079c47	TCGA-44-8117-01A-11R-2241-07	Primary Tumor	LUAD
73001709-7ed0-40c6-8659-87b582c57c34	TCGA-97-8171-01A-11R-2287-07	Primary Tumor	LUAD
730ca517-8503-4d09-a579-1d2bc4e791c5	TCGA-44-6777-01A-11R-1858-07	Primary Tumor	LUAD
73ed83bd-d386-406c-8e8e-822284c24e25	TCGA-86-A4D0-01A-11R-A24H-07	Primary Tumor	LUAD
741518b3-206f-45ae-995d-47dd5ca2e59d	TCGA-55-8089-01A-11R-2241-07	Primary Tumor	LUAD
7480a3b3-3bf8-4123-8e2e-8c2b52688ec6	TCGA-49-6744-01A-11R-1858-07	Primary Tumor	LUAD
74b942dc-32b0-4dc2-aad2-2f0063a277b4	TCGA-38-4631-01A-01R-1755-07	Primary Tumor	LUAD
74ee5be5-e48c-411d-9e32-adb6367d8955	TCGA-62-8394-01A-11R-2326-07	Primary Tumor	LUAD
75464aca-a93e-495c-9e3a-2bc71f60ebfb	TCGA-55-6971-11A-01R-1949-07	Solid Tissue Normal	LUAD
75aa9b89-a050-44c2-95c4-30fe7aabf783	TCGA-05-4398-01A-01R-1206-07	Primary Tumor	LUAD
766d5820-4c4a-4a9e-8059-97b66f19fb9f	TCGA-49-AARN-01A-21R-A41B-07	Primary Tumor	LUAD
76ae71e8-e935-44d6-bfbf-f45174c25916	TCGA-44-7670-01A-11R-2066-07	Primary Tumor	LUAD
76feabc7-21d7-48f1-87b7-1e8fa91408b6	TCGA-55-6982-01A-11R-1949-07	Primary Tumor	LUAD
77188159-d5dd-4256-b06a-a052e6991e53	TCGA-50-6591-01A-11R-1755-07	Primary Tumor	LUAD
785b11cd-6f80-4a47-8ffd-74a71a8ca938	TCGA-50-5931-01A-11R-1755-07	Primary Tumor	LUAD
78de66b8-5997-4ca9-82fc-bf61950a7b50	TCGA-78-8648-01A-11R-2403-07	Primary Tumor	LUAD
78e1736b-401b-4d4a-8bae-a9364b4362a2	TCGA-75-6214-01A-41R-1949-07	Primary Tumor	LUAD
795d8b56-11c3-419a-804e-377cd92e1b39	TCGA-91-8497-01A-11R-2403-07	Primary Tumor	LUAD
79b630bf-2db0-406c-8274-4840d5eeeb21	TCGA-97-A4M1-01A-11R-A24X-07	Primary Tumor	LUAD
7ac86566-1e68-40f1-aa42-a6e67736d8df	TCGA-L9-A5IP-01A-21R-A39D-07	Primary Tumor	LUAD
7ba2e380-597a-4bcb-88cd-57418bd0ce3f	TCGA-55-6981-11A-01R-1949-07	Solid Tissue Normal	LUAD
7c3fc027-2373-473f-9aa4-c73d36d44c8c	TCGA-62-A46S-01A-11R-A24H-07	Primary Tumor	LUAD
7cf39306-5272-4e60-8dbe-0a418641357e	TCGA-49-6745-11A-01R-1858-07	Solid Tissue Normal	LUAD
7d6cdd82-32d7-4e88-95c0-d107df555a3c	TCGA-73-4668-01A-01R-1206-07	Primary Tumor	LUAD
7dca0381-e72e-480b-9d6a-f0e615c3307a	TCGA-67-3774-01A-01R-0946-07	Primary Tumor	LUAD
7e01c3c4-77ba-4208-ad54-67a148d228ab	TCGA-44-6144-11A-01R-1755-07	Solid Tissue Normal	LUAD
7e122e61-7895-4322-97be-abc29d7b7ea9	TCGA-73-4676-11A-01R-1755-07	Solid Tissue Normal	LUAD
7eb6016c-df60-4e11-9207-6c4a910548f6	TCGA-97-7937-01A-11R-2170-07	Primary Tumor	LUAD
7f30ed3a-8772-4a64-af5b-c0689d775306	TCGA-38-4632-01A-01R-1755-07	Primary Tumor	LUAD
7f44fb3e-3735-4973-9653-404691c17739	TCGA-44-2659-01A-01R-0946-07	Primary Tumor	LUAD
7f4bd890-c986-45f3-a9da-0e152a3e23f6	TCGA-55-8096-01A-11R-2241-07	Primary Tumor	LUAD
7f7e03bf-064e-4d97-b578-686923e764d8	TCGA-44-2657-01A-01R-1107-07	Primary Tumor	LUAD
7fa12e4e-7695-4800-bc43-18ec1a14c5f2	TCGA-91-6847-11A-01R-1949-07	Solid Tissue Normal	LUAD
8085f165-9ae3-4079-9f7f-711716d68bf0	TCGA-73-4677-01A-01R-1206-07	Primary Tumor	LUAD
80dfb314-f214-41c8-ad2e-c82b934f123b	TCGA-44-2668-01A-01R-A278-07	Primary Tumor	LUAD
80f8f400-a4bd-46b5-8efb-f0f4d81b3e80	TCGA-97-A4M5-01A-11R-A24X-07	Primary Tumor	LUAD
8105b7fc-24f3-4ac5-ad19-05905a4e7da4	TCGA-44-6146-01B-04R-A277-07	Primary Tumor	LUAD
811a58f1-65cf-4302-943f-7342cee5a8c8	TCGA-50-5941-01A-11R-1755-07	Primary Tumor	LUAD
81fcbc31-367a-4b1c-a832-b133e4a43738	TCGA-55-6975-01A-11R-1949-07	Primary Tumor	LUAD
826b4a9e-d00b-4088-b526-7351c2c80028	TCGA-55-6972-11A-01R-1949-07	Solid Tissue Normal	LUAD
82f28ce6-d375-48b4-ad8c-c848f6c123bd	TCGA-05-5428-01A-01R-1628-07	Primary Tumor	LUAD
82f42146-d66d-488e-a7c8-bb338bf5d5fb	TCGA-62-8399-01A-21R-2326-07	Primary Tumor	LUAD
83249d65-3579-40c8-959a-76eb3208dda8	TCGA-93-A4JN-01A-11R-A24X-07	Primary Tumor	LUAD
83453f80-8a68-4a3c-995d-85cfb1011249	TCGA-86-8076-01A-31R-2241-07	Primary Tumor	LUAD
84a2a8fd-5795-45cf-bc6a-b83b78151530	TCGA-69-7980-01A-11R-2187-07	Primary Tumor	LUAD
84a67291-d48a-42a5-9737-6219e832bfdd	TCGA-55-8302-01A-11R-2326-07	Primary Tumor	LUAD
857d08e6-d527-4169-9dd2-a824d5b91c4c	TCGA-50-7109-01A-11R-2039-07	Primary Tumor	LUAD
858aa057-84c4-4639-b281-0b0ffd1c9dda	TCGA-55-8513-01A-11R-2403-07	Primary Tumor	LUAD
8690fa0f-9c1c-4d97-813a-3fb56827fbfc	TCGA-50-5066-02A-11R-2090-07	Recurrent Tumor	LUAD
8746c64f-72f0-4c9b-a432-86e6d3032be8	TCGA-44-6146-11A-01R-1858-07	Solid Tissue Normal	LUAD
87dff26d-464d-4949-bf87-a3c4805e3ace	TCGA-50-8459-01A-11R-2326-07	Primary Tumor	LUAD
881eacbd-b314-4a9e-a6de-58df9466afb3	TCGA-55-5899-01A-11R-1628-07	Primary Tumor	LUAD
88a6d5d6-1945-431b-9602-a10ce85e6c32	TCGA-44-5645-01B-04R-A277-07	Primary Tumor	LUAD
88c2df26-a72c-456f-a028-f1603f3a13f4	TCGA-05-4418-01A-01R-1206-07	Primary Tumor	LUAD
8953ee84-452a-44fc-8de1-06ff6173ffcc	TCGA-55-8091-01A-11R-2241-07	Primary Tumor	LUAD
89c9b0ec-b1d7-44b4-84a9-34a0d5e14e0a	TCGA-L9-A743-01A-43R-A39D-07	Primary Tumor	LUAD
89f67654-a246-4307-9b17-4a1c01db1aed	TCGA-78-7163-01A-12R-2066-07	Primary Tumor	LUAD
8a7fa3b4-209f-48b2-8506-1d3201a4935c	TCGA-44-4112-01A-01R-1107-07	Primary Tumor	LUAD
8b6127d5-d3bb-4e17-914c-3ed1e2a52078	TCGA-78-7148-01A-11R-2039-07	Primary Tumor	LUAD
8c5126bf-ecf1-419e-9214-e2e1c3f72f60	TCGA-91-6828-11A-01R-1858-07	Solid Tissue Normal	LUAD
8c5989ff-9bac-4086-8d37-f7fa689fdbf1	TCGA-38-4625-01A-01R-1206-07	Primary Tumor	LUAD
8c9851d5-3091-4de0-a59e-9122c0ca1cd2	TCGA-35-3615-01A-01R-0946-07	Primary Tumor	LUAD
8cd463e6-5cb6-4899-869d-144726609c0e	TCGA-86-8674-01A-21R-2403-07	Primary Tumor	LUAD
8d0ac7f7-0b95-4375-97db-efb705b536d1	TCGA-44-5645-01A-01R-1628-07	Primary Tumor	LUAD
8d5086a3-d56d-4016-a56d-3fb694e78e17	TCGA-69-7974-01A-11R-2187-07	Primary Tumor	LUAD
8dd0f4f9-3b96-42a8-a97d-a8df0d09dad6	TCGA-50-6595-11A-01R-1858-07	Solid Tissue Normal	LUAD
8e51f705-1abf-48ae-856f-a6e0ab15409c	TCGA-50-8457-01A-11R-2326-07	Primary Tumor	LUAD
8e9200e6-5e1d-4aca-800c-b400b00a55ae	TCGA-50-5932-11A-01R-1755-07	Solid Tissue Normal	LUAD
905a026a-0b13-4ad3-b2bb-9a5ae76920af	TCGA-78-7536-01A-11R-2066-07	Primary Tumor	LUAD
907bbba4-4e7b-4808-892e-f80525c3cfa3	TCGA-50-6592-01A-11R-1755-07	Primary Tumor	LUAD
9082f74c-97cd-4153-93b7-5d3b41405656	TCGA-MP-A4T9-01A-11R-A24X-07	Primary Tumor	LUAD
9101b400-084e-4dc8-94d4-1aa076bcac08	TCGA-91-A4BD-01A-11R-A24H-07	Primary Tumor	LUAD
9205bd69-9932-4069-8b43-23c133f42302	TCGA-99-8032-01A-11R-2241-07	Primary Tumor	LUAD
94304cf6-0888-4c8d-9275-1cadf15da5be	TCGA-64-5778-01A-01R-1628-07	Primary Tumor	LUAD
947553bb-cdcb-4912-af0c-bb9403f75e6b	TCGA-MN-A4N1-01A-11R-A24X-07	Primary Tumor	LUAD
951d0a4e-4080-4898-8a8f-afa74f2961af	TCGA-75-7030-01A-11R-1949-07	Primary Tumor	LUAD
96142c3b-c69e-4291-aa4d-395e23c2357f	TCGA-53-A4EZ-01A-12R-A24X-07	Primary Tumor	LUAD
96beecea-56de-4da3-a860-443c65aa8d56	TCGA-J2-A4AD-01A-11R-A24H-07	Primary Tumor	LUAD
97568f41-493b-4e3d-a2df-5bd6540781c2	TCGA-44-7662-01A-11R-2066-07	Primary Tumor	LUAD
9780dc1a-76ba-4219-b09a-59c85287cf4e	TCGA-05-4425-01A-01R-1755-07	Primary Tumor	LUAD
978a315f-cce9-4d03-a680-c0ad60b10557	TCGA-44-A47B-01A-11R-A24H-07	Primary Tumor	LUAD
9810cf0c-99d1-445b-b1f9-c956d2438495	TCGA-49-AARR-01A-11R-A41B-07	Primary Tumor	LUAD
998eb112-5f31-49e2-8a4e-dc4f24c7e128	TCGA-64-5815-01A-01R-1628-07	Primary Tumor	LUAD
9a72b1ae-c377-47a3-84be-b305d15ba38c	TCGA-44-6778-11A-01R-1858-07	Solid Tissue Normal	LUAD
9aadd958-c2f5-4efc-a59f-ce69bb6ca4a5	TCGA-75-5126-01A-01R-1755-07	Primary Tumor	LUAD
9ae9648f-212f-48a3-b22a-13469f9acb6b	TCGA-93-A4JO-01A-21R-A24X-07	Primary Tumor	LUAD
9b145f65-ca1d-4746-9672-db8ee767c80f	TCGA-55-6982-11A-01R-1949-07	Solid Tissue Normal	LUAD
9b83335e-8543-4ed5-a679-d458757bedda	TCGA-78-7535-01A-11R-2066-07	Primary Tumor	LUAD
9c2cb92e-ed56-4d54-ae37-e9c317aa750a	TCGA-50-6590-01A-12R-1858-07	Primary Tumor	LUAD
9c7fdffe-0448-4eb1-8633-6eea6adc7ba6	TCGA-78-7166-01A-12R-2066-07	Primary Tumor	LUAD
9c8e5679-bae2-4dd1-bac4-0fee3c6c023e	TCGA-86-8279-01A-11R-2287-07	Primary Tumor	LUAD
9cd2b2f8-c2d8-4818-b9b6-1658580cc30b	TCGA-44-6147-01A-11R-A278-07	Primary Tumor	LUAD
9cfd7bca-3bcd-4f64-85d1-a9cdb2976a45	TCGA-50-5946-01A-11R-1755-07	Primary Tumor	LUAD
9d91fef5-ad32-4f39-a7c2-e87116f02f46	TCGA-55-7815-01A-11R-2170-07	Primary Tumor	LUAD
9e447cdf-0a90-4c79-8044-228eec3a1640	TCGA-50-5933-11A-01R-1755-07	Solid Tissue Normal	LUAD
9e700ee3-32e4-4e78-aa33-389d63752e68	TCGA-78-7143-01A-11R-2039-07	Primary Tumor	LUAD
9ef664ce-f78d-444c-b81d-5476e6058594	TCGA-55-6712-01A-11R-1858-07	Primary Tumor	LUAD
9f218ae7-36cd-43f8-989c-e569260deba2	TCGA-49-4494-01A-01R-1206-07	Primary Tumor	LUAD
9f4ffd2f-bddb-4982-bfc0-95746f552609	TCGA-44-3398-11B-01R-1758-07	Solid Tissue Normal	LUAD
9f6017a6-fec9-471f-8e11-adeb995157fd	TCGA-91-6849-01A-11R-1949-07	Primary Tumor	LUAD
9f7e0134-78a7-48e3-9aae-989219d75d79	TCGA-55-7283-01A-11R-2039-07	Primary Tumor	LUAD
a03e7a20-7234-4243-8e87-0d017b17a700	TCGA-86-8073-01A-11R-2241-07	Primary Tumor	LUAD
a0706e80-fdf9-4721-beb4-90527f6d38c4	TCGA-64-1680-01A-02R-0946-07	Primary Tumor	LUAD
a1852b9c-0805-4456-a968-2e0a47a93b7f	TCGA-86-8075-01A-11R-2241-07	Primary Tumor	LUAD
a1861d15-4a02-4458-9a2b-f0bee3e046de	TCGA-38-4632-11A-01R-1755-07	Solid Tissue Normal	LUAD
a1913521-6fb3-4132-aed5-7545f92f3737	TCGA-95-7567-01A-11R-2066-07	Primary Tumor	LUAD
a249a67a-fb03-465a-b4e6-385db036ceea	TCGA-05-4432-01A-01R-1206-07	Primary Tumor	LUAD
a2c8570d-f289-4bfd-a517-80c0f641dee4	TCGA-44-A4SS-01A-11R-A24X-07	Primary Tumor	LUAD
a2e0e0c6-7a41-418f-960c-3f77debdc05a	TCGA-55-7725-01A-11R-2170-07	Primary Tumor	LUAD
a3343f40-f977-4f9b-856a-28781f10f4cd	TCGA-55-6970-01A-11R-1949-07	Primary Tumor	LUAD
a3fa142f-6b30-4692-bebd-beb0e8cf6748	TCGA-50-5931-11A-01R-1858-07	Solid Tissue Normal	LUAD
a4506340-a19f-4d12-8bc7-0e3d274694f8	TCGA-78-7162-01A-21R-2066-07	Primary Tumor	LUAD
a48f4fba-ac0a-4b48-843c-9ce11bc52de4	TCGA-55-8505-01A-11R-2403-07	Primary Tumor	LUAD
a59e5cfd-1a8e-4973-9019-f68d5ae8c046	TCGA-83-5908-01A-21R-2287-07	Primary Tumor	LUAD
a6cc4eb8-bb74-4cbd-85bd-f60fd9d4dc50	TCGA-55-7576-01A-11R-2066-07	Primary Tumor	LUAD
a7ec8af6-cb40-4d69-ab8c-5565c28d8c74	TCGA-49-6767-01A-11R-1858-07	Primary Tumor	LUAD
a8f881db-1bc3-4354-9fab-bc223b7410a7	TCGA-38-4627-11A-01R-1758-07	Solid Tissue Normal	LUAD
a97bccf7-8162-4341-9f8c-7857fbde7576	TCGA-49-6742-01A-11R-1858-07	Primary Tumor	LUAD
aa569a06-0f37-4492-93f3-60a4539a3e82	TCGA-05-4427-01A-21R-1858-07	Primary Tumor	LUAD
aa7c4701-02d4-480b-9709-1c7218e2ac08	TCGA-MP-A4T4-01A-11R-A262-07	Primary Tumor	LUAD
ab1c8455-7c2f-4154-95ef-b23eb5fd405a	TCGA-44-6778-01A-11R-1858-07	Primary Tumor	LUAD
ab3b48ed-cff9-4d66-bf3a-e9267d57ba14	TCGA-NJ-A4YP-01A-11R-A262-07	Primary Tumor	LUAD
ab8eb795-2b8d-421a-aa45-1cbcf21dac88	TCGA-97-A4M0-01A-11R-A24X-07	Primary Tumor	LUAD
abe89c9b-e7f7-4c00-9280-87aa8c543103	TCGA-55-6983-11A-01R-1949-07	Solid Tissue Normal	LUAD
ac72b666-4230-4af6-8f08-74cb9bb701a7	TCGA-55-6985-11A-01R-1949-07	Solid Tissue Normal	LUAD
aca90193-c1bd-4492-959e-8aba05a61233	TCGA-95-A4VK-01A-11R-A262-07	Primary Tumor	LUAD
adc874ea-f39b-42d4-990b-ad1133ec3abd	TCGA-44-3398-01A-01R-1107-07	Primary Tumor	LUAD
ae19d5e3-ef73-478b-8d32-d35067c18762	TCGA-38-4626-01A-01R-1206-07	Primary Tumor	LUAD
ae1a34a7-e41e-445e-9ca4-f03a52b3d042	TCGA-73-4675-01A-01R-1206-07	Primary Tumor	LUAD
ae3211d1-65c0-46b1-a67f-741c21a7d1c4	TCGA-55-A48Z-01A-12R-A24X-07	Primary Tumor	LUAD
ae51f2bd-75e6-432e-9198-c33a68314a7b	TCGA-44-3919-01A-02R-1107-07	Primary Tumor	LUAD
ae80bf2f-c7e7-451c-9c70-66cbd9a642ba	TCGA-67-6215-01A-11R-1755-07	Primary Tumor	LUAD
ae818bc4-05bf-4e85-a4ad-f3e43dd7d37a	TCGA-55-6986-01A-11R-1949-07	Primary Tumor	LUAD
ae918f29-8e24-4e88-94f7-805b781d507b	TCGA-05-4397-01A-01R-1206-07	Primary Tumor	LUAD
aec4fdaa-8f60-43ce-8ebb-5629fa662f16	TCGA-95-7039-01A-11R-1949-07	Primary Tumor	LUAD
af866e63-9ea1-4669-b9c4-fc7e877334ae	TCGA-49-AARO-01A-12R-A41B-07	Primary Tumor	LUAD
afb9af22-e1cc-43ac-b27c-d236a688ce6f	TCGA-55-7726-01A-11R-2170-07	Primary Tumor	LUAD
b0d232eb-6239-4ee3-b27e-6a409a30efc5	TCGA-44-7667-01A-31R-2066-07	Primary Tumor	LUAD
b0e7797e-7e6e-4477-8c33-17d3c242efe2	TCGA-91-6831-11A-02R-1858-07	Solid Tissue Normal	LUAD
b0ea3183-b03f-4527-b313-d5366f211a34	TCGA-55-6980-01A-11R-1949-07	Primary Tumor	LUAD
b107d1de-ee52-4e89-b75a-91124bff99ae	TCGA-44-2668-11A-01R-1758-07	Solid Tissue Normal	LUAD
b14206c4-7df4-4c54-97f6-02e2e57ec510	TCGA-05-4430-01A-02R-1206-07	Primary Tumor	LUAD
b1766e6f-a168-4614-9aad-cdd25940c65d	TCGA-55-1592-01A-01R-0946-07	Primary Tumor	LUAD
b21f6c51-d5b6-4b2b-a86c-d9461ab3286a	TCGA-55-8087-01A-11R-2241-07	Primary Tumor	LUAD
b28ec21c-7327-4591-bf5b-c6daf5c81bb8	TCGA-86-7701-01A-11R-2170-07	Primary Tumor	LUAD
b325b9ba-61a1-4c1c-9bc7-5a129b653c1a	TCGA-44-2656-01A-02R-A278-07	Primary Tumor	LUAD
b3a0e33f-63aa-421e-8602-cd1cc0086680	TCGA-05-4384-01A-01R-1755-07	Primary Tumor	LUAD
b3f592c4-e026-4a01-b386-a200d01db5bf	TCGA-95-7948-01A-11R-2187-07	Primary Tumor	LUAD
b454f9fb-439a-43b5-877d-752d0f138ab5	TCGA-99-7458-01A-11R-2039-07	Primary Tumor	LUAD
b4b9289e-09e4-445e-aa89-4bfde51c658a	TCGA-50-5935-11A-01R-1858-07	Solid Tissue Normal	LUAD
b4e68d51-dd21-411a-9411-eae8ab8db67e	TCGA-97-7941-01A-11R-2187-07	Primary Tumor	LUAD
b4f38a6c-5c66-4d4a-8f69-ddccea51be38	TCGA-55-6970-11A-01R-1949-07	Solid Tissue Normal	LUAD
b50d81be-f771-41e9-8b50-2c76fab72c98	TCGA-64-5774-01A-01R-1628-07	Primary Tumor	LUAD
b57f6995-d67f-4587-ab0e-02447c0cc52a	TCGA-MP-A4T8-01A-11R-A24X-07	Primary Tumor	LUAD
b5ad3c56-3a85-4b93-99dc-11c577dc65ca	TCGA-78-7633-01A-11R-2066-07	Primary Tumor	LUAD
b61fe039-6110-4ce0-b365-cc40d48d6b2e	TCGA-95-7562-01A-11R-2241-07	Primary Tumor	LUAD
b6466d8a-6cd3-4c90-b1fc-72ebdd93ae47	TCGA-91-6847-01A-11R-1949-07	Primary Tumor	LUAD
b6b3e954-4946-4dcc-97b7-bf8d53417baf	TCGA-55-8507-01A-11R-2403-07	Primary Tumor	LUAD
b6fb657c-3da2-434e-9c17-bdbf30ec3bbc	TCGA-50-5939-11A-01R-1628-07	Solid Tissue Normal	LUAD
b79ddc10-6938-429c-898e-1017dcd87a60	TCGA-55-6984-01A-11R-1949-07	Primary Tumor	LUAD
b7a45375-1785-48d0-be28-2c6e7816488e	TCGA-49-4505-01A-01R-1206-07	Primary Tumor	LUAD
b8546d2d-970c-424a-884a-d4c2c5eff848	TCGA-S2-AA1A-01A-12R-A39D-07	Primary Tumor	LUAD
ba84e10f-480a-4b3c-9723-10fece4af5b9	TCGA-50-6673-01A-11R-1949-07	Primary Tumor	LUAD
bae99ee7-0da9-4318-969c-abd71a6e0d5f	TCGA-93-A4JQ-01A-11R-A24X-07	Primary Tumor	LUAD
baec6080-32e5-4202-8e56-c68368161dcd	TCGA-4B-A93V-01A-11R-A39D-07	Primary Tumor	LUAD
bb2141b0-423f-44f0-9d9b-2e36a8c4577e	TCGA-97-8179-01A-11R-2287-07	Primary Tumor	LUAD
bc2362c6-f123-49d9-a916-49ba7f37a06f	TCGA-44-3917-01B-02R-A277-07	Primary Tumor	LUAD
bc53fb75-94ca-48c3-875b-5987037d186f	TCGA-44-A47G-01A-21R-A24H-07	Primary Tumor	LUAD
bd616e26-7b2d-4c0a-bef2-3325ed7b7935	TCGA-80-5608-01A-31R-1949-07	Primary Tumor	LUAD
bd6e5e3c-dc43-4a85-84df-84c68abb851a	TCGA-75-6211-01A-11R-1755-07	Primary Tumor	LUAD
bda84036-a688-4f5e-8856-b4cc5950ece5	TCGA-MP-A4TD-01A-32R-A262-07	Primary Tumor	LUAD
bdb0a38a-e7f8-4f98-8736-d0e0a97115a5	TCGA-86-8671-01A-11R-2403-07	Primary Tumor	LUAD
bde664c6-f6d8-4fed-b6c1-04e121ecb459	TCGA-86-A456-01A-11R-A24H-07	Primary Tumor	LUAD
becd727e-e3c1-4c42-9047-d97b7444b20b	TCGA-69-7973-01A-11R-2187-07	Primary Tumor	LUAD
bef78ff6-59ba-44de-ac9e-a8bc546f047f	TCGA-50-5932-01A-11R-1755-07	Primary Tumor	LUAD
bf0ca37b-98e4-42c0-ab88-3020f3ac2f7f	TCGA-78-7149-01A-11R-2039-07	Primary Tumor	LUAD
bf5edbda-d434-440e-84e8-200fa7a47dba	TCGA-49-4507-01A-01R-1206-07	Primary Tumor	LUAD
c12bfd0c-8490-4d31-9f0c-9125b597971f	TCGA-55-8614-01A-11R-2403-07	Primary Tumor	LUAD
c17a39ab-e520-40ed-97a8-0e1834fae7a4	TCGA-67-6217-01A-11R-1755-07	Primary Tumor	LUAD
c2263edd-7148-4b52-9cc9-4b12bb1e7bf2	TCGA-91-6828-01A-11R-1858-07	Primary Tumor	LUAD
c3257122-09a9-449c-be4a-107703def60c	TCGA-44-2656-01A-02R-0946-07	Primary Tumor	LUAD
c477f08b-fe69-4374-9555-db6a1959e4c1	TCGA-93-8067-01A-11R-2287-07	Primary Tumor	LUAD
c4af75ad-4219-4a1a-b02a-4e77be3da24c	TCGA-91-6829-11A-01R-1858-07	Solid Tissue Normal	LUAD
c4ec1681-f05d-43e3-bcf9-c330f3de0564	TCGA-97-8552-01A-11R-2403-07	Primary Tumor	LUAD
c512c21c-e3d1-4e82-b8f7-8519986963be	TCGA-44-5645-01A-01R-A278-07	Primary Tumor	LUAD
c51ab8c2-6a1b-46e3-8c5f-42752582911c	TCGA-62-8395-01A-11R-2326-07	Primary Tumor	LUAD
c605474d-4ab5-4e52-a352-ac2a0a3de64f	TCGA-86-8074-01A-11R-2241-07	Primary Tumor	LUAD
c632e7f6-2912-41ee-976c-f0a00e998791	TCGA-97-8547-01A-11R-2403-07	Primary Tumor	LUAD
c68f479d-11d6-446d-80be-3988b57246a9	TCGA-44-6777-11A-01R-1858-07	Solid Tissue Normal	LUAD
c6914b18-740f-46bf-a2ad-15474a9e95fd	TCGA-NJ-A55A-01A-11R-A262-07	Primary Tumor	LUAD
c754cdb3-ec76-4a48-93f7-3330941d6934	TCGA-L4-A4E6-01A-11R-A24H-07	Primary Tumor	LUAD
c786814f-586b-4d55-852e-3d5c8c3c9f55	TCGA-78-7539-01A-11R-2066-07	Primary Tumor	LUAD
c7c4e75e-887f-4d11-9fdc-32292895a6b3	TCGA-38-4629-01A-02R-1206-07	Primary Tumor	LUAD
