cohort_id	organism	material	scale	tf	target	rho	p	n	detect_tf	detect_target
SRP072919	human	cell_line	sftpc	KLF4	CLDN4	-0.0661	0.5650	78	1.0000	1.0000
SRP072919	human	cell_line	sftpc	TFAP2A	TACSTD2	0.1919	0.0924	78	1.0000	0.7692
SRP072919	human	cell_line	sftpc	TFAP2A	CLDN4	0.0534	0.6422	78	1.0000	1.0000
SRP072919	human	cell_line	sftpc	NKX2-1	TACSTD2			78	0.0256	0.7692
SRP072919	human	cell_line	sftpc	NKX2-1	CLDN4			78	0.0256	1.0000
SRP073102	human	cell_line	raw	ELF3	TACSTD2	0.7941	0.0002	16	1.0000	1.0000
SRP073102	human	cell_line	raw	ELF3	CLDN4	0.8088	0.0001	16	1.0000	1.0000
SRP073102	human	cell_line	raw	GRHL1	TACSTD2	0.6912	0.0030	16	1.0000	1.0000
SRP073102	human	cell_line	raw	GRHL1	CLDN4	0.7971	0.0002	16	1.0000	1.0000
SRP073102	human	cell_line	raw	KLF4	TACSTD2	-0.0118	0.9655	16	1.0000	1.0000
SRP073102	human	cell_line	raw	KLF4	CLDN4	0.1882	0.4851	16	1.0000	1.0000
SRP073102	human	cell_line	raw	TFAP2A	TACSTD2	-0.7324	0.0013	16	1.0000	1.0000
SRP073102	human	cell_line	raw	TFAP2A	CLDN4	-0.6882	0.0032	16	1.0000	1.0000
SRP073102	human	cell_line	raw	NKX2-1	TACSTD2	0.6926	0.0029	16	0.6875	1.0000
SRP073102	human	cell_line	raw	NKX2-1	CLDN4	0.6896	0.0031	16	0.6875	1.0000
SRP073102	human	cell_line	epcam	ELF3	TACSTD2	0.4059	0.1188	16	1.0000	1.0000
SRP073102	human	cell_line	epcam	ELF3	CLDN4	0.4618	0.0718	16	1.0000	1.0000
SRP073102	human	cell_line	epcam	GRHL1	TACSTD2	0.1353	0.6174	16	1.0000	1.0000
SRP073102	human	cell_line	epcam	GRHL1	CLDN4	0.3412	0.1959	16	1.0000	1.0000
SRP073102	human	cell_line	epcam	KLF4	TACSTD2	0.1853	0.4921	16	1.0000	1.0000
SRP073102	human	cell_line	epcam	KLF4	CLDN4	0.5059	0.0456	16	1.0000	1.0000
SRP073102	human	cell_line	epcam	TFAP2A	TACSTD2	-0.0176	0.9483	16	1.0000	1.0000
SRP073102	human	cell_line	epcam	TFAP2A	CLDN4	0.0206	0.9397	16	1.0000	1.0000
SRP073102	human	cell_line	epcam	NKX2-1	TACSTD2	0.3000	0.2589	16	0.6875	1.0000
SRP073102	human	cell_line	epcam	NKX2-1	CLDN4	0.2765	0.2999	16	0.6875	1.0000
SRP073102	human	cell_line	sftpc	ELF3	TACSTD2	0.7882	0.0003	16	1.0000	1.0000
SRP073102	human	cell_line	sftpc	ELF3	CLDN4	0.8412	0.0000	16	1.0000	1.0000
SRP073102	human	cell_line	sftpc	GRHL1	TACSTD2	0.6765	0.0040	16	1.0000	1.0000
SRP073102	human	cell_line	sftpc	GRHL1	CLDN4	0.8059	0.0002	16	1.0000	1.0000
SRP073102	human	cell_line	sftpc	KLF4	TACSTD2	0.0382	0.8882	16	1.0000	1.0000
SRP073102	human	cell_line	sftpc	KLF4	CLDN4	0.3324	0.2085	16	1.0000	1.0000
SRP073102	human	cell_line	sftpc	TFAP2A	TACSTD2	-0.7147	0.0019	16	1.0000	1.0000
SRP073102	human	cell_line	sftpc	TFAP2A	CLDN4	-0.7029	0.0024	16	1.0000	1.0000
SRP073102	human	cell_line	sftpc	NKX2-1	TACSTD2	0.6794	0.0038	16	0.6875	1.0000
SRP073102	human	cell_line	sftpc	NKX2-1	CLDN4	0.7059	0.0022	16	0.6875	1.0000
SRP073267	human	tissue	raw	ELF3	TACSTD2	0.1888	0.5567	12	1.0000	1.0000
SRP073267	human	tissue	raw	ELF3	CLDN4	0.7902	0.0022	12	1.0000	1.0000
SRP073267	human	tissue	raw	GRHL1	TACSTD2	0.0909	0.7787	12	1.0000	1.0000
SRP073267	human	tissue	raw	GRHL1	CLDN4	-0.0769	0.8122	12	1.0000	1.0000
SRP073267	human	tissue	raw	KLF4	TACSTD2	0.0280	0.9312	12	1.0000	1.0000
SRP073267	human	tissue	raw	KLF4	CLDN4	-0.0280	0.9312	12	1.0000	1.0000
SRP073267	human	tissue	raw	TFAP2A	TACSTD2	-0.2517	0.4299	12	1.0000	1.0000
SRP073267	human	tissue	raw	TFAP2A	CLDN4	0.2378	0.4568	12	1.0000	1.0000
SRP073267	human	tissue	raw	NKX2-1	TACSTD2	-0.7972	0.0019	12	1.0000	1.0000
SRP073267	human	tissue	raw	NKX2-1	CLDN4	-0.5594	0.0586	12	1.0000	1.0000
SRP073267	human	tissue	epcam	ELF3	TACSTD2	0.3776	0.2262	12	1.0000	1.0000
SRP073267	human	tissue	epcam	ELF3	CLDN4	0.9161	0.0000	12	1.0000	1.0000
SRP073267	human	tissue	epcam	GRHL1	TACSTD2	0.1399	0.6646	12	1.0000	1.0000
SRP073267	human	tissue	epcam	GRHL1	CLDN4	-0.1259	0.6967	12	1.0000	1.0000
SRP073267	human	tissue	epcam	KLF4	TACSTD2	0.1329	0.6806	12	1.0000	1.0000
SRP073267	human	tissue	epcam	KLF4	CLDN4	-0.0420	0.8970	12	1.0000	1.0000
SRP073267	human	tissue	epcam	TFAP2A	TACSTD2	-0.2028	0.5273	12	1.0000	1.0000
SRP073267	human	tissue	epcam	TFAP2A	CLDN4	0.3427	0.2756	12	1.0000	1.0000
SRP073267	human	tissue	epcam	NKX2-1	TACSTD2	-0.7972	0.0019	12	1.0000	1.0000
SRP073267	human	tissue	epcam	NKX2-1	CLDN4	-0.5594	0.0586	12	1.0000	1.0000
SRP073267	human	tissue	sftpc	ELF3	TACSTD2	-0.0420	0.8970	12	1.0000	1.0000
SRP073267	human	tissue	sftpc	ELF3	CLDN4	0.7413	0.0058	12	1.0000	1.0000
SRP073267	human	tissue	sftpc	GRHL1	TACSTD2	0.0909	0.7787	12	1.0000	1.0000
SRP073267	human	tissue	sftpc	GRHL1	CLDN4	-0.1049	0.7456	12	1.0000	1.0000
SRP073267	human	tissue	sftpc	KLF4	TACSTD2	-0.3357	0.2861	12	1.0000	1.0000
SRP073267	human	tissue	sftpc	KLF4	CLDN4	-0.0699	0.8290	12	1.0000	1.0000
SRP073267	human	tissue	sftpc	TFAP2A	TACSTD2	-0.5944	0.0415	12	1.0000	1.0000
SRP073267	human	tissue	sftpc	TFAP2A	CLDN4	0.2727	0.3911	12	1.0000	1.0000
SRP073267	human	tissue	sftpc	NKX2-1	TACSTD2	-0.7622	0.0040	12	1.0000	1.0000
SRP073267	human	tissue	sftpc	NKX2-1	CLDN4	-0.4685	0.1245	12	1.0000	1.0000
SRP073445	human	culture_or_organoid	raw	ELF3	TACSTD2	0.4104	0.0464	24	1.0000	1.0000
SRP073445	human	culture_or_organoid	raw	ELF3	CLDN4	0.6383	0.0008	24	1.0000	1.0000
SRP073445	human	culture_or_organoid	raw	GRHL1	TACSTD2	0.4574	0.0246	24	1.0000	1.0000
SRP073445	human	culture_or_organoid	raw	GRHL1	CLDN4	0.8043	0.0000	24	1.0000	1.0000
SRP073445	human	culture_or_organoid	raw	KLF4	TACSTD2	0.2374	0.2640	24	1.0000	1.0000
SRP073445	human	culture_or_organoid	raw	KLF4	CLDN4	0.5313	0.0075	24	1.0000	1.0000
SRP073445	human	culture_or_organoid	raw	TFAP2A	TACSTD2	0.0217	0.9197	24	1.0000	1.0000
SRP073445	human	culture_or_organoid	raw	TFAP2A	CLDN4	0.0226	0.9165	24	1.0000	1.0000
SRP073445	human	culture_or_organoid	raw	NKX2-1	TACSTD2	0.5626	0.0042	24	1.0000	1.0000
SRP073445	human	culture_or_organoid	raw	NKX2-1	CLDN4	0.6000	0.0019	24	1.0000	1.0000
SRP073445	human	culture_or_organoid	epcam	ELF3	TACSTD2	0.2617	0.2167	24	1.0000	1.0000
SRP073445	human	culture_or_organoid	epcam	ELF3	CLDN4	0.4878	0.0156	24	1.0000	1.0000
SRP073445	human	culture_or_organoid	epcam	GRHL1	TACSTD2	0.3678	0.0770	24	1.0000	1.0000
SRP073445	human	culture_or_organoid	epcam	GRHL1	CLDN4	0.7026	0.0001	24	1.0000	1.0000
SRP073445	human	culture_or_organoid	epcam	KLF4	TACSTD2	0.0530	0.8056	24	1.0000	1.0000
SRP073445	human	culture_or_organoid	epcam	KLF4	CLDN4	0.3052	0.1470	24	1.0000	1.0000
SRP073445	human	culture_or_organoid	epcam	TFAP2A	TACSTD2	0.0774	0.7193	24	1.0000	1.0000
SRP073445	human	culture_or_organoid	epcam	TFAP2A	CLDN4	0.1739	0.4164	24	1.0000	1.0000
SRP073445	human	culture_or_organoid	epcam	NKX2-1	TACSTD2	0.4313	0.0354	24	1.0000	1.0000
SRP073445	human	culture_or_organoid	epcam	NKX2-1	CLDN4	0.3157	0.1330	24	1.0000	1.0000
SRP073445	human	culture_or_organoid	sftpc	ELF3	TACSTD2	0.4200	0.0410	24	1.0000	1.0000
SRP073445	human	culture_or_organoid	sftpc	ELF3	CLDN4	0.6461	0.0006	24	1.0000	1.0000
SRP073445	human	culture_or_organoid	sftpc	GRHL1	TACSTD2	0.4791	0.0178	24	1.0000	1.0000
SRP073445	human	culture_or_organoid	sftpc	GRHL1	CLDN4	0.7965	0.0000	24	1.0000	1.0000
SRP073445	human	culture_or_organoid	sftpc	KLF4	TACSTD2	0.2574	0.2247	24	1.0000	1.0000
SRP073445	human	culture_or_organoid	sftpc	KLF4	CLDN4	0.5487	0.0055	24	1.0000	1.0000
SRP073445	human	culture_or_organoid	sftpc	TFAP2A	TACSTD2	0.0617	0.7744	24	1.0000	1.0000
SRP073445	human	culture_or_organoid	sftpc	TFAP2A	CLDN4	0.0591	0.7837	24	1.0000	1.0000
SRP073445	human	culture_or_organoid	sftpc	NKX2-1	TACSTD2	0.5774	0.0031	24	1.0000	1.0000
SRP073445	human	culture_or_organoid	sftpc	NKX2-1	CLDN4	0.6200	0.0012	24	1.0000	1.0000
SRP073483	human	culture_or_organoid	raw	ELF3	TACSTD2	0.8457	0.0000	40	0.9750	0.7750
SRP073483	human	culture_or_organoid	raw	ELF3	CLDN4	0.7290	0.0000	40	0.9750	0.8750
SRP073483	human	culture_or_organoid	raw	GRHL1	TACSTD2	0.6230	0.0000	40	0.3250	0.7750
SRP073483	human	culture_or_organoid	raw	GRHL1	CLDN4	0.5501	0.0002	40	0.3250	0.8750
SRP073483	human	culture_or_organoid	raw	KLF4	TACSTD2	0.0202	0.9016	40	0.6000	0.7750
SRP073483	human	culture_or_organoid	raw	KLF4	CLDN4	0.1288	0.4284	40	0.6000	0.8750
SRP073483	human	culture_or_organoid	raw	TFAP2A	TACSTD2	0.2150	0.1827	40	0.6500	0.7750
SRP073483	human	culture_or_organoid	raw	TFAP2A	CLDN4	0.1794	0.2681	40	0.6500	0.8750
SRP073483	human	culture_or_organoid	raw	NKX2-1	TACSTD2			40	0.1500	0.7750
SRP073483	human	culture_or_organoid	raw	NKX2-1	CLDN4			40	0.1500	0.8750
SRP073483	human	culture_or_organoid	epcam	ELF3	TACSTD2	0.7189	0.0000	40	0.9750	0.7750
SRP073483	human	culture_or_organoid	epcam	ELF3	CLDN4	0.3520	0.0259	40	0.9750	0.8750
SRP073483	human	culture_or_organoid	epcam	GRHL1	TACSTD2	0.3857	0.0140	40	0.3250	0.7750
SRP073483	human	culture_or_organoid	epcam	GRHL1	CLDN4	0.3133	0.0490	40	0.3250	0.8750
SRP073483	human	culture_or_organoid	epcam	KLF4	TACSTD2	-0.0900	0.5807	40	0.6000	0.7750
SRP073483	human	culture_or_organoid	epcam	KLF4	CLDN4	0.1242	0.4453	40	0.6000	0.8750
SRP073483	human	culture_or_organoid	epcam	TFAP2A	TACSTD2	0.1726	0.2869	40	0.6500	0.7750
SRP073483	human	culture_or_organoid	epcam	TFAP2A	CLDN4	0.1566	0.3346	40	0.6500	0.8750
SRP073483	human	culture_or_organoid	epcam	NKX2-1	TACSTD2			40	0.1500	0.7750
SRP073483	human	culture_or_organoid	epcam	NKX2-1	CLDN4			40	0.1500	0.8750
SRP073483	human	culture_or_organoid	sftpc	ELF3	TACSTD2	0.8457	0.0000	40	0.9750	0.7750
SRP073483	human	culture_or_organoid	sftpc	ELF3	CLDN4	0.7290	0.0000	40	0.9750	0.8750
SRP073483	human	culture_or_organoid	sftpc	GRHL1	TACSTD2	0.6230	0.0000	40	0.3250	0.7750
SRP073483	human	culture_or_organoid	sftpc	GRHL1	CLDN4	0.5501	0.0002	40	0.3250	0.8750
SRP073483	human	culture_or_organoid	sftpc	KLF4	TACSTD2	0.0202	0.9016	40	0.6000	0.7750
SRP073483	human	culture_or_organoid	sftpc	KLF4	CLDN4	0.1288	0.4284	40	0.6000	0.8750
SRP073483	human	culture_or_organoid	sftpc	TFAP2A	TACSTD2	0.2150	0.1827	40	0.6500	0.7750
SRP073483	human	culture_or_organoid	sftpc	TFAP2A	CLDN4	0.1794	0.2681	40	0.6500	0.8750
SRP073483	human	culture_or_organoid	sftpc	NKX2-1	TACSTD2			40	0.1500	0.7750
SRP073483	human	culture_or_organoid	sftpc	NKX2-1	CLDN4			40	0.1500	0.8750
SRP074349	human	tissue	raw	ELF3	TACSTD2	0.3061	0.0000	598	1.0000	1.0000
SRP074349	human	tissue	raw	ELF3	CLDN4	0.5190	0.0000	598	1.0000	1.0000
SRP074349	human	tissue	raw	GRHL1	TACSTD2	0.4957	0.0000	598	1.0000	1.0000
SRP074349	human	tissue	raw	GRHL1	CLDN4	0.0439	0.2842	598	1.0000	1.0000
SRP074349	human	tissue	raw	KLF4	TACSTD2	0.1048	0.0103	598	1.0000	1.0000
SRP074349	human	tissue	raw	KLF4	CLDN4	-0.0746	0.0682	598	1.0000	1.0000
SRP074349	human	tissue	raw	TFAP2A	TACSTD2	0.3178	0.0000	598	0.9916	1.0000
SRP074349	human	tissue	raw	TFAP2A	CLDN4	-0.2989	0.0000	598	0.9916	1.0000
SRP074349	human	tissue	raw	NKX2-1	TACSTD2	-0.0752	0.0661	598	0.9783	1.0000
SRP074349	human	tissue	raw	NKX2-1	CLDN4	0.4735	0.0000	598	0.9783	1.0000
SRP074349	human	tissue	epcam	ELF3	TACSTD2	0.4047	0.0000	598	1.0000	1.0000
SRP074349	human	tissue	epcam	ELF3	CLDN4	0.4211	0.0000	598	1.0000	1.0000
SRP074349	human	tissue	epcam	GRHL1	TACSTD2	0.4956	0.0000	598	1.0000	1.0000
SRP074349	human	tissue	epcam	GRHL1	CLDN4	0.0657	0.1082	598	1.0000	1.0000
SRP074349	human	tissue	epcam	KLF4	TACSTD2	0.0636	0.1205	598	1.0000	1.0000
SRP074349	human	tissue	epcam	KLF4	CLDN4	0.0525	0.1998	598	1.0000	1.0000
SRP074349	human	tissue	epcam	TFAP2A	TACSTD2	0.2894	0.0000	598	0.9916	1.0000
SRP074349	human	tissue	epcam	TFAP2A	CLDN4	-0.1169	0.0042	598	0.9916	1.0000
SRP074349	human	tissue	epcam	NKX2-1	TACSTD2	-0.0204	0.6183	598	0.9783	1.0000
SRP074349	human	tissue	epcam	NKX2-1	CLDN4	0.3042	0.0000	598	0.9783	1.0000
SRP074349	human	tissue	sftpc	ELF3	TACSTD2	0.3197	0.0000	598	1.0000	1.0000
SRP074349	human	tissue	sftpc	ELF3	CLDN4	0.4907	0.0000	598	1.0000	1.0000
SRP074349	human	tissue	sftpc	GRHL1	TACSTD2	0.4952	0.0000	598	1.0000	1.0000
SRP074349	human	tissue	sftpc	GRHL1	CLDN4	0.0676	0.0989	598	1.0000	1.0000
SRP074349	human	tissue	sftpc	KLF4	TACSTD2	0.1154	0.0047	598	1.0000	1.0000
SRP074349	human	tissue	sftpc	KLF4	CLDN4	-0.1073	0.0087	598	1.0000	1.0000
SRP074349	human	tissue	sftpc	TFAP2A	TACSTD2	0.3222	0.0000	598	0.9916	1.0000
SRP074349	human	tissue	sftpc	TFAP2A	CLDN4	-0.2773	0.0000	598	0.9916	1.0000
SRP074349	human	tissue	sftpc	NKX2-1	TACSTD2	-0.0832	0.0420	598	0.9783	1.0000
SRP074349	human	tissue	sftpc	NKX2-1	CLDN4	0.4361	0.0000	598	0.9783	1.0000
SRP075725	human	tissue	raw	ELF3	TACSTD2	0.6120	0.0041	20	1.0000	1.0000
SRP075725	human	tissue	raw	ELF3	CLDN4	0.8211	0.0000	20	1.0000	1.0000
SRP075725	human	tissue	raw	GRHL1	TACSTD2	0.5158	0.0199	20	1.0000	1.0000
SRP075725	human	tissue	raw	GRHL1	CLDN4	0.7579	0.0001	20	1.0000	1.0000
SRP075725	human	tissue	raw	KLF4	TACSTD2	0.2105	0.3730	20	1.0000	1.0000
SRP075725	human	tissue	raw	KLF4	CLDN4	-0.4947	0.0266	20	1.0000	1.0000
SRP075725	human	tissue	raw	TFAP2A	TACSTD2	0.2376	0.3131	20	1.0000	1.0000
SRP075725	human	tissue	raw	TFAP2A	CLDN4	0.7759	0.0001	20	1.0000	1.0000
SRP075725	human	tissue	raw	NKX2-1	TACSTD2	0.5895	0.0062	20	1.0000	1.0000
SRP075725	human	tissue	raw	NKX2-1	CLDN4	0.4346	0.0555	20	1.0000	1.0000
SRP075725	human	tissue	epcam	ELF3	TACSTD2	0.3083	0.1861	20	1.0000	1.0000
SRP075725	human	tissue	epcam	ELF3	CLDN4	0.5549	0.0111	20	1.0000	1.0000
SRP075725	human	tissue	epcam	GRHL1	TACSTD2	0.2767	0.2376	20	1.0000	1.0000
SRP075725	human	tissue	epcam	GRHL1	CLDN4	0.4481	0.0475	20	1.0000	1.0000
SRP075725	human	tissue	epcam	KLF4	TACSTD2	0.6271	0.0031	20	1.0000	1.0000
SRP075725	human	tissue	epcam	KLF4	CLDN4	0.0211	0.9298	20	1.0000	1.0000
SRP075725	human	tissue	epcam	TFAP2A	TACSTD2	-0.3293	0.1562	20	1.0000	1.0000
SRP075725	human	tissue	epcam	TFAP2A	CLDN4	0.2391	0.3100	20	1.0000	1.0000
SRP075725	human	tissue	epcam	NKX2-1	TACSTD2	0.4647	0.0390	20	1.0000	1.0000
SRP075725	human	tissue	epcam	NKX2-1	CLDN4	0.2556	0.2767	20	1.0000	1.0000
SRP075725	human	tissue	sftpc	ELF3	TACSTD2	0.6722	0.0012	20	1.0000	1.0000
SRP075725	human	tissue	sftpc	ELF3	CLDN4	0.7474	0.0002	20	1.0000	1.0000
SRP075725	human	tissue	sftpc	GRHL1	TACSTD2	0.5053	0.0231	20	1.0000	1.0000
SRP075725	human	tissue	sftpc	GRHL1	CLDN4	0.7218	0.0003	20	1.0000	1.0000
SRP075725	human	tissue	sftpc	KLF4	TACSTD2	-0.2571	0.2738	20	1.0000	1.0000
SRP075725	human	tissue	sftpc	KLF4	CLDN4	-0.2421	0.3038	20	1.0000	1.0000
SRP075725	human	tissue	sftpc	TFAP2A	TACSTD2	0.4376	0.0537	20	1.0000	1.0000
SRP075725	human	tissue	sftpc	TFAP2A	CLDN4	0.6256	0.0032	20	1.0000	1.0000
SRP075725	human	tissue	sftpc	NKX2-1	TACSTD2	0.5053	0.0231	20	1.0000	1.0000
SRP075725	human	tissue	sftpc	NKX2-1	CLDN4	0.6947	0.0007	20	1.0000	1.0000
SRP075763	human	tissue	raw	ELF3	TACSTD2	0.5835	0.0028	24	1.0000	1.0000
SRP075763	human	tissue	raw	ELF3	CLDN4	0.1904	0.3728	24	1.0000	1.0000
SRP075763	human	tissue	raw	GRHL1	TACSTD2	0.7522	0.0000	24	1.0000	1.0000
SRP075763	human	tissue	raw	GRHL1	CLDN4	-0.3104	0.1398	24	1.0000	1.0000
SRP075763	human	tissue	raw	KLF4	TACSTD2	0.4843	0.0165	24	1.0000	1.0000
SRP075763	human	tissue	raw	KLF4	CLDN4	0.2530	0.2329	24	1.0000	1.0000
SRP075763	human	tissue	raw	TFAP2A	TACSTD2	0.8409	0.0000	24	1.0000	1.0000
SRP075763	human	tissue	raw	TFAP2A	CLDN4	-0.0635	0.7682	24	1.0000	1.0000
SRP075763	human	tissue	raw	NKX2-1	TACSTD2	0.7426	0.0000	24	1.0000	1.0000
SRP075763	human	tissue	raw	NKX2-1	CLDN4	-0.3235	0.1231	24	1.0000	1.0000
SRP075763	human	tissue	epcam	ELF3	TACSTD2	0.5557	0.0048	24	1.0000	1.0000
SRP075763	human	tissue	epcam	ELF3	CLDN4	0.1930	0.3661	24	1.0000	1.0000
SRP075763	human	tissue	epcam	GRHL1	TACSTD2	0.6678	0.0004	24	1.0000	1.0000
SRP075763	human	tissue	epcam	GRHL1	CLDN4	-0.1757	0.4117	24	1.0000	1.0000
SRP075763	human	tissue	epcam	KLF4	TACSTD2	0.4609	0.0234	24	1.0000	1.0000
SRP075763	human	tissue	epcam	KLF4	CLDN4	0.4070	0.0484	24	1.0000	1.0000
SRP075763	human	tissue	epcam	TFAP2A	TACSTD2	0.8217	0.0000	24	1.0000	1.0000
SRP075763	human	tissue	epcam	TFAP2A	CLDN4	-0.0235	0.9133	24	1.0000	1.0000
SRP075763	human	tissue	epcam	NKX2-1	TACSTD2	0.6417	0.0007	24	1.0000	1.0000
SRP075763	human	tissue	epcam	NKX2-1	CLDN4	-0.2852	0.1767	24	1.0000	1.0000
SRP075763	human	tissue	sftpc	ELF3	TACSTD2	0.2887	0.1713	24	1.0000	1.0000
SRP075763	human	tissue	sftpc	ELF3	CLDN4	0.3322	0.1128	24	1.0000	1.0000
SRP075763	human	tissue	sftpc	GRHL1	TACSTD2	0.5339	0.0072	24	1.0000	1.0000
SRP075763	human	tissue	sftpc	GRHL1	CLDN4	-0.1261	0.5572	24	1.0000	1.0000
SRP075763	human	tissue	sftpc	KLF4	TACSTD2	0.3661	0.0785	24	1.0000	1.0000
SRP075763	human	tissue	sftpc	KLF4	CLDN4	0.3539	0.0898	24	1.0000	1.0000
SRP075763	human	tissue	sftpc	TFAP2A	TACSTD2	0.6565	0.0005	24	1.0000	1.0000
SRP075763	human	tissue	sftpc	TFAP2A	CLDN4	0.1087	0.6132	24	1.0000	1.0000
SRP075763	human	tissue	sftpc	NKX2-1	TACSTD2	0.5965	0.0021	24	1.0000	1.0000
SRP075763	human	tissue	sftpc	NKX2-1	CLDN4	-0.2209	0.2997	24	1.0000	1.0000
SRP076732	human	tissue	raw	ELF3	TACSTD2	0.0072	0.9773	18	1.0000	1.0000
SRP076732	human	tissue	raw	ELF3	CLDN4	0.7296	0.0006	18	1.0000	1.0000
SRP076732	human	tissue	raw	GRHL1	TACSTD2	0.5913	0.0097	18	1.0000	1.0000
SRP076732	human	tissue	raw	GRHL1	CLDN4	0.6367	0.0045	18	1.0000	1.0000
SRP076732	human	tissue	raw	KLF4	TACSTD2	0.7503	0.0003	18	1.0000	1.0000
SRP076732	human	tissue	raw	KLF4	CLDN4	0.4778	0.0449	18	1.0000	1.0000
SRP076732	human	tissue	raw	TFAP2A	TACSTD2	0.8844	0.0000	18	1.0000	1.0000
SRP076732	human	tissue	raw	TFAP2A	CLDN4	0.5005	0.0344	18	1.0000	1.0000
SRP076732	human	tissue	raw	NKX2-1	TACSTD2	-0.7255	0.0007	18	1.0000	1.0000
SRP076732	human	tissue	raw	NKX2-1	CLDN4	-0.6945	0.0014	18	1.0000	1.0000
SRP076732	human	tissue	epcam	ELF3	TACSTD2	-0.0114	0.9643	18	1.0000	1.0000
SRP076732	human	tissue	epcam	ELF3	CLDN4	0.7028	0.0011	18	1.0000	1.0000
SRP076732	human	tissue	epcam	GRHL1	TACSTD2	0.6120	0.0070	18	1.0000	1.0000
SRP076732	human	tissue	epcam	GRHL1	CLDN4	0.6202	0.0060	18	1.0000	1.0000
SRP076732	human	tissue	epcam	KLF4	TACSTD2	0.7317	0.0006	18	1.0000	1.0000
SRP076732	human	tissue	epcam	KLF4	CLDN4	0.6533	0.0033	18	1.0000	1.0000
SRP076732	human	tissue	epcam	TFAP2A	TACSTD2	0.9009	0.0000	18	1.0000	1.0000
SRP076732	human	tissue	epcam	TFAP2A	CLDN4	0.5831	0.0111	18	1.0000	1.0000
SRP076732	human	tissue	epcam	NKX2-1	TACSTD2	-0.7296	0.0006	18	1.0000	1.0000
SRP076732	human	tissue	epcam	NKX2-1	CLDN4	-0.7564	0.0003	18	1.0000	1.0000
SRP076732	human	tissue	sftpc	ELF3	TACSTD2	-0.1827	0.4682	18	1.0000	1.0000
SRP076732	human	tissue	sftpc	ELF3	CLDN4	0.6533	0.0033	18	1.0000	1.0000
SRP076732	human	tissue	sftpc	GRHL1	TACSTD2	-0.0815	0.7478	18	1.0000	1.0000
SRP076732	human	tissue	sftpc	GRHL1	CLDN4	0.0836	0.7416	18	1.0000	1.0000
SRP076732	human	tissue	sftpc	KLF4	TACSTD2	0.5872	0.0104	18	1.0000	1.0000
SRP076732	human	tissue	sftpc	KLF4	CLDN4	0.2363	0.3451	18	1.0000	1.0000
SRP076732	human	tissue	sftpc	TFAP2A	TACSTD2	0.4757	0.0460	18	1.0000	1.0000
SRP076732	human	tissue	sftpc	TFAP2A	CLDN4	0.1373	0.5871	18	1.0000	1.0000
SRP076732	human	tissue	sftpc	NKX2-1	TACSTD2	-0.2673	0.2836	18	1.0000	1.0000
SRP076732	human	tissue	sftpc	NKX2-1	CLDN4	-0.3148	0.2033	18	1.0000	1.0000
SRP077731	human	cell_line	raw	ELF3	TACSTD2			24	1.0000	0.2083
SRP077731	human	cell_line	raw	ELF3	CLDN4	-0.4826	0.0169	24	1.0000	1.0000
SRP077731	human	cell_line	raw	GRHL1	TACSTD2			24	0.9583	0.2083
SRP077731	human	cell_line	raw	GRHL1	CLDN4	0.1817	0.3954	24	0.9583	1.0000
SRP077731	human	cell_line	raw	KLF4	TACSTD2			24	1.0000	0.2083
SRP077731	human	cell_line	raw	KLF4	CLDN4	0.1670	0.4355	24	1.0000	1.0000
SRP077731	human	cell_line	raw	TFAP2A	TACSTD2			24	1.0000	0.2083
SRP077731	human	cell_line	raw	TFAP2A	CLDN4	-0.2191	0.3036	24	1.0000	1.0000
SRP077731	human	cell_line	raw	NKX2-1	TACSTD2			24	0.7083	0.2083
SRP077731	human	cell_line	raw	NKX2-1	CLDN4	-0.4763	0.0186	24	0.7083	1.0000
SRP077731	human	cell_line	epcam	ELF3	TACSTD2			24	1.0000	0.2083
SRP077731	human	cell_line	epcam	ELF3	CLDN4	-0.5330	0.0073	24	1.0000	1.0000
SRP077731	human	cell_line	epcam	GRHL1	TACSTD2			24	0.9583	0.2083
SRP077731	human	cell_line	epcam	GRHL1	CLDN4	0.2130	0.3175	24	0.9583	1.0000
SRP077731	human	cell_line	epcam	KLF4	TACSTD2			24	1.0000	0.2083
SRP077731	human	cell_line	epcam	KLF4	CLDN4	0.1643	0.4428	24	1.0000	1.0000
SRP077731	human	cell_line	epcam	TFAP2A	TACSTD2			24	1.0000	0.2083
SRP077731	human	cell_line	epcam	TFAP2A	CLDN4	-0.2226	0.2958	24	1.0000	1.0000
SRP077731	human	cell_line	epcam	NKX2-1	TACSTD2			24	0.7083	0.2083
SRP077731	human	cell_line	epcam	NKX2-1	CLDN4	-0.4661	0.0217	24	0.7083	1.0000
SRP077731	human	cell_line	sftpc	ELF3	TACSTD2			24	1.0000	0.2083
SRP077731	human	cell_line	sftpc	ELF3	CLDN4	-0.4296	0.0362	24	1.0000	1.0000
SRP077731	human	cell_line	sftpc	GRHL1	TACSTD2			24	0.9583	0.2083
SRP077731	human	cell_line	sftpc	GRHL1	CLDN4	0.1478	0.4906	24	0.9583	1.0000
SRP077731	human	cell_line	sftpc	KLF4	TACSTD2			24	1.0000	0.2083
SRP077731	human	cell_line	sftpc	KLF4	CLDN4	0.2322	0.2750	24	1.0000	1.0000
SRP077731	human	cell_line	sftpc	TFAP2A	TACSTD2			24	1.0000	0.2083
