subset,cutoff,endpoint,k,n_total,re_or,re_or_lo,re_or_hi,re_p,I2,fe_or,fe_or_lo,fe_or_hi,matches_user_0.42_at_2dp,user_0.42_in_re_ci
non_lung,median,CRPR_vs_SDPD,5,676.0,0.7570413071310979,0.4331418629881475,1.3231497337823563,0.3285416546753259,53.12753079069461,0.8777747372830962,0.6188075421296518,1.245118129557278,False,False
non_lung,tertile,curated_R_vs_NR,5,384.0,0.7695056464223525,0.42077695176157026,1.4072513653538068,0.3949244699044716,37.726973412312326,0.8573603864106752,0.5501109957591291,1.3362154871525558,False,False
non_lung,tertile,CRPR_vs_PD,5,350.0,0.851834233802016,0.4893687594782607,1.4827705034761256,0.5706677900484269,24.794400657282978,0.9172209433667242,0.5821656029744474,1.4451115879264167,False,False
non_lung,tertile,CRPR_vs_SDPD,5,462.0,0.5749557046013039,0.2610848404361498,1.2661557128378205,0.16940822896053565,62.777750135004254,0.7193951862584694,0.4629055884037624,1.1180021304051544,False,True
non_lung,quartile,curated_R_vs_NR,5,300.0,0.7334354525684875,0.4125375769841998,1.3039480355142163,0.29097190227745284,13.995580033378245,0.7717079058820717,0.4622435628080789,1.2883534567427926,False,True
non_lung,quartile,CRPR_vs_PD,5,273.0,0.7430760530511561,0.42515372377185456,1.2987349980601017,0.2972146841394885,7.133637412469051,0.7640697655564467,0.4517288809497482,1.2923738801248519,False,False
non_lung,quartile,CRPR_vs_SDPD,5,358.0,0.6186637183781247,0.30543392579791745,1.253118151291029,0.18238777846790244,38.7833099225893,0.7362202781764231,0.44505660826318577,1.2178682170642983,False,True
non_lung,continuous,curated_R_vs_NR,5,557.0,0.9142008553788689,0.7493345951981659,1.115340475845017,0.3766273627123238,11.182851566839886,0.9249242962960205,0.770918043156612,1.109696369766892,False,False
non_lung,continuous,CRPR_vs_PD,5,511.0,0.9231642142930181,0.7578456090656732,1.1245458921401401,0.42713532996196957,5.288940242803985,0.9293863196724281,0.7692724877937027,1.122825715074704,False,False
non_lung,continuous,CRPR_vs_SDPD,5,676.0,0.8392531924765211,0.6554109335445981,1.0746630625656242,0.16477657096015208,40.49845020437366,0.8777736278242216,0.7362411490472487,1.0465138259397244,False,False
