ModelID,CellLineName,OncotreePrimaryDisease,OncotreeSubtype,TACSTD2,NECTIN1,NECTIN2,NECTIN3,NECTIN4,PVR,CLDN4
ACH-000870,NCI-H1930,Lung Neuroendocrine Tumor,Small Cell Lung Cancer,0.4114262457264649,3.9231491804723087,5.877253453876608,3.0,0.0426443374084937,5.356143810225276,2.1667154449664223
ACH-000779,PC-9,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,7.915461145743733,3.993674361750585,6.351557662450426,0.7570232465074596,2.782408564927373,6.502394256111261,7.807354922057604
ACH-000290,NCI-H209,Lung Neuroendocrine Tumor,Small Cell Lung Cancer,0.6599245584023783,4.207892851641333,4.810443103845175,2.6982184782244136,0.137503523749935,4.89287670006069,7.313790025443685
ACH-000378,NCI-H647,Non-Small Cell Lung Cancer,Lung Adenosquamous Carcinoma,6.129283016944966,2.5993177936982264,7.274448043925208,3.9231491804723087,1.6825732973475784,6.194953795933835,6.661350569233997
ACH-000575,HCC-364,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,1.5897634869849773,4.48413813120167,5.488322191140821,3.553360503335328,0.0426443374084937,6.383877059978108,7.328315891666071
ACH-000767,NCI-H526,Lung Neuroendocrine Tumor,Small Cell Lung Cancer,0.3895668117627256,6.103287808412022,5.659639187015652,3.158660175346498,0.7484612330040357,5.963474123974886,6.461561300001896
ACH-000451,NCI-H2085,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,8.03804103701151,2.2570106182060234,7.004276655877934,1.565597175854225,2.895302621333306,6.211790976252541,8.717950543348598
ACH-000454,HCC-95,Non-Small Cell Lung Cancer,Lung Squamous Cell Carcinoma,8.221393782341856,6.643423316328194,4.316145742293356,1.9297909977185967,1.0565835283663676,4.738227400367242,7.283273598920621
ACH-000161,COR-L105,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,0.7484612330040357,2.646162657157894,6.3377110921282895,4.372255648445787,0.3448284969974411,6.470536865092583,4.739848102699328
ACH-000395,NCI-H520,Non-Small Cell Lung Cancer,Lung Squamous Cell Carcinoma,1.3448284969974411,3.114367024952,4.17951105027151,3.0806576633452254,1.111031312388744,3.917431755390104,3.063502942306158
ACH-000916,NCI-H1573,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,7.812113112983306,4.7349805234358895,5.140369670651527,0.9107326619029126,5.767389962065719,3.9439213265534856,8.778898476008376
ACH-000292,NCI-H841,SMARCA4-deficient undifferentiated tumor,SMARCA4-deficient undifferentiated tumor,0.2141248053528473,3.886550147324343,6.213736095922801,2.032100843167024,0.0426443374084937,4.333423733725192,1.1890338243900171
ACH-000837,NCI-H322,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,7.898389766534846,5.032100843167024,4.919816770052789,3.920293300211007,5.163901213814542,5.762083003567673,7.851686585733419
ACH-000463,NCI-H460,Non-Small Cell Lung Cancer,Large Cell Lung Carcinoma,0.2265085298086797,2.611172380044005,4.214901910160696,0.7398481026993275,0.9781956296816516,5.187846909439575,4.671859468247477
ACH-000064,SALE,Non-Cancerous,Immortalized Lung Cells,9.762282367216285,6.338602690352632,6.515542158078312,1.9411063109464315,5.446256229889564,7.569855608330948,7.568336182133747
ACH-000861,HOP-62,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,1.6369145803558778,2.356143810225275,8.770762987054898,3.626439136697315,0.0840642647884745,8.02047997719774,4.627606838129649
ACH-000563,EBC-1,Non-Small Cell Lung Cancer,Lung Squamous Cell Carcinoma,7.840652055941782,5.794675787986858,6.148934104526339,2.263034405833794,1.4436066514756145,6.564073255736941,8.451087446957397
ACH-000355,NCI-H82,Lung Neuroendocrine Tumor,Small Cell Lung Cancer,0.3895668117627256,4.718635616271338,6.405311682597445,1.3504972470841332,0.0426443374084937,5.204375511319093,0.722466024471091
ACH-000757,A427,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,0.2016338611696504,2.51096191927738,5.502394256111261,4.192194165283345,0.0285691521967709,5.028127082317139,0.8237493603082727
ACH-000447,NCI-H2228,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,5.212569338850806,3.499527024215096,6.868884273028773,3.867896463992655,0.4005379295837288,7.104965604839979,6.435461914479276
ACH-000892,NCI-H1563,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,5.00943675560809,2.682573297347578,6.7247866774477085,4.02768487693716,0.9560566524124028,5.181102550753797,0.8399595874895318
ACH-000904,NCI-H2106,Non-Small Cell Lung Cancer,Large Cell Lung Carcinoma,0.8639384504239714,5.926948247949772,4.549053029337288,0.1505596765753814,0.6415460290875237,4.4376272483189485,6.494095544940635
ACH-000610,NCI-H2227,Lung Neuroendocrine Tumor,Small Cell Lung Cancer,0.3448284969974411,4.761817142507141,5.130930869826448,0.5160151470036647,0.0,4.072963271555224,2.114367024952
ACH-000416,NCI-H838,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,3.1651079851445365,1.978195629681652,4.57228336665041,0.2016338611696504,0.1243281350022017,5.169123281476757,0.5459683691052926
ACH-000752,NCI-H196,SMARCA4-deficient undifferentiated tumor,SMARCA4-deficient undifferentiated tumor,0.4854268271702416,0.4329594072761062,5.4269356196483365,5.681449265314958,0.0976107966264223,6.681730355435845,1.782408564927373
ACH-000731,HCC-2279,Non-Small Cell Lung Cancer,Lung Adenosquamous Carcinoma,5.03738222200308,4.163498732282879,7.277519886641357,4.023255352300303,0.0426443374084937,6.075532631167357,5.9342805936400245
ACH-000875,NCI-H2347,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,9.138297402341518,5.261154672615572,5.358958825832329,3.799087306074004,5.287989350408949,5.993447932331477,8.640027973286244
ACH-000442,RERF-LC-Sq1,Non-Small Cell Lung Cancer,Lung Squamous Cell Carcinoma,3.4918530963296748,4.329841176530628,7.1013979521825314,3.300123724569014,3.403267722339301,6.517433184071687,5.204766750654613
ACH-000841,NCI-H2087,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,8.132319783167718,3.5897634869849773,4.743084055549586,2.475084882948783,3.618238655595455,5.320484678017694,8.3387809438947
ACH-000860,NCI-H358,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,7.492414035336726,3.2942531364445142,5.787641414483327,3.090853430451113,3.95884267524324,6.1037074404803935,7.9341036373619165
ACH-000929,NCI-H2110,Non-Small Cell Lung Cancer,Non-Small Cell Lung Cancer,8.766860143829545,2.5310694927259543,5.784503982929566,0.0426443374084937,4.294988267691446,5.403267722339301,8.915401388260412
ACH-000311,NCI-H2122,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,7.302227645681221,3.715893370547605,4.727920454563199,1.3448284969974411,5.4015622072560685,5.288727679514566,8.631649992945023
ACH-000390,LUDLU-1,Non-Small Cell Lung Cancer,Lung Squamous Cell Carcinoma,7.742882021000409,7.060587860595636,5.237257770900372,1.372952097911829,5.915042791371977,4.94626298433245,8.913009056991898
ACH-000496,NCI-H1792,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,4.558879853475442,4.04176864995163,5.956056652412403,4.130930869826448,0.01435529297707,6.835166157220454,7.153298682854903
ACH-000062,RERF-LC-MS,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,3.534808661231747,3.460742563789644,6.598871346211795,0.7907720378619999,0.3561438102252753,5.4110872267986005,5.811471030529836
ACH-000878,HCC-15,Non-Small Cell Lung Cancer,Lung Squamous Cell Carcinoma,4.805808348701467,2.3305584000308026,6.273888823668492,0.963474123974886,0.903038270112912,6.127220550488074,7.320755428706466
ACH-000515,HCC-33,Lung Neuroendocrine Tumor,Small Cell Lung Cancer,0.5945485495503542,5.108524456778169,0.4646682670034443,0.0840642647884745,0.01435529297707,3.51096191927738,3.114367024952
ACH-003119,NCI-H1450,Lung Neuroendocrine Tumor,Small Cell Lung Cancer,4.297191416565856,4.16430358309365,4.74416109557041,0.4750848829487829,2.75702324650746,0.0,5.628481994383899
ACH-000825,HOP-92,Non-Small Cell Lung Cancer,Non-Small Cell Lung Cancer,8.219700960636958,3.1984941536390834,6.107897061664612,3.646162657157894,0.6599245584023783,5.317231700222606,7.353499735245657
ACH-000743,COR-L95,Lung Neuroendocrine Tumor,Small Cell Lung Cancer,2.983677694698067,4.794935662803536,5.583158003874408,0.1890338243900171,0.5459683691052926,5.150153455246247,8.47585500126892
ACH-000813,T3M-10,Non-Small Cell Lung Cancer,Large Cell Lung Carcinoma,4.5496691707264905,3.975446765640962,5.825785627464791,3.177917792195843,0.2986583155645151,6.36964096451698,5.012568673503056
ACH-000257,COR-L279,Lung Neuroendocrine Tumor,Small Cell Lung Cancer,1.831877241191673,5.110196177754199,5.549977142771825,1.372952097911829,0.070389327891398,5.956289026583943,6.856363275069203
ACH-000521,NCI-H2030,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,0.4329594072761062,3.776103988073164,6.262470742985878,1.978195629681652,0.137503523749935,5.974758730476078,1.070389327891398
ACH-000029,HCC-827-GR5,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,8.195347598322218,3.073820233291672,4.650764559116903,2.039138393906958,2.990954860396993,5.285772093249838,8.249540152313218
ACH-000150,HCC2935,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,8.589388984726849,3.983677694698067,5.624393382219767,4.908332569782425,5.815575428862573,4.979110755015785,9.901002620158811
ACH-002531,SNU-2535,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,8.845960418293286,5.136683577697236,4.161081482277184,2.2141248053528475,5.644721547217978,7.215290305651234,8.178266467781853
ACH-000869,NCI-H1568,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,6.552745936748446,4.678635347822744,7.24269776790801,1.2690331464552371,4.97223312380739,5.468583317006828,8.339627347580395
ACH-003061,NCI-H774,Lung Neuroendocrine Tumor,Small Cell Lung Cancer,0.6507645591169022,4.961623328286945,6.765534746362977,3.0089887832272546,0.1243281350022017,5.038260575175349,5.731454807698346
ACH-000431,NCI-H1694,Lung Neuroendocrine Tumor,Small Cell Lung Cancer,0.4005379295837288,3.8698714061777126,4.300123724569014,0.4114262457264649,0.2509615735332187,5.035183996618336,1.879705766282288
ACH-001489,COR-L32,Non-Small Cell Lung Cancer,Lung Squamous Cell Carcinoma,0.0,3.701549056943071,5.242983516109694,0.137503523749935,0.0285691521967709,4.681449265314958,5.876762490781555
ACH-000703,DMS 79,Lung Neuroendocrine Tumor,Small Cell Lung Cancer,1.070389327891398,5.902797157880231,4.912649864897204,0.9560566524124028,1.978195629681652,4.664482840364682,7.445345986064033
ACH-003152,ABM-T0796,Non-Cancerous,"Immortalized Epithelial Cells, Lung",0.0,2.090853430451113,6.187451054027326,5.104336659814735,0.0565835283663675,7.198690585668918,0.2986583155645151
ACH-000337,NCI-H3122,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,7.42097076340615,5.124328135002202,4.785550551739256,3.0443941193584534,4.873321062914816,4.57228336665041,7.350497247084133
ACH-000444,LU99,Non-Small Cell Lung Cancer,Giant Cell Carcinoma of the Lung,3.582556003014061,1.411426245726465,6.134015530058444,3.4019034716079584,0.2265085298086797,5.441948190503361,1.6735564239901446
ACH-000298,NCI-H2029,Lung Neuroendocrine Tumor,Small Cell Lung Cancer,1.0071955014042038,5.226123143125237,5.152994605492435,0.070389327891398,0.01435529297707,5.552745936748446,8.810507370724526
ACH-000886,NCI-H2009,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,8.03842520687726,3.568032104771279,6.5402443021342735,3.0513721017210256,3.286881147788161,6.504302583163168,7.349612971824522
ACH-000888,NCI-H1793,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,8.835545165508693,1.9068905956085185,5.276496665640356,1.839959587489532,0.0976107966264223,6.180108068712015,7.454587186925478
ACH-000659,SCLC-21H,Lung Neuroendocrine Tumor,Small Cell Lung Cancer,0.4436066514756145,4.388189537156084,3.887525270741588,1.1953475983222193,0.1634987322828795,4.962086249850644,6.321206566969903
ACH-000030,PC-14,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,8.783784026219614,3.215678596607928,6.002027364744279,2.1076878693143737,2.8318772411916733,5.220329954879555,9.117279460053922
ACH-000775,NCI-H727,Lung Neuroendocrine Tumor,Lung Carcinoid,1.8237493603082728,4.870857864363762,4.951401291674311,3.452858964713811,1.726831217032493,3.8042601156347375,8.956985924612576
ACH-000559,NCI-H1836,Lung Neuroendocrine Tumor,Small Cell Lung Cancer,1.232660756790275,4.783456654360239,5.417515002885087,0.0976107966264223,0.8559896973084807,5.297191416565856,6.854993016757
ACH-000510,NCI-H1299,Non-Small Cell Lung Cancer,Large Cell Lung Carcinoma,0.1634987322828795,1.6780719051126378,6.671434917249007,3.3348542693316325,0.070389327891398,5.0716768737518585,1.819668183496456
ACH-000844,DMS 454,Lung Neuroendocrine Tumor,Small Cell Lung Cancer,2.572889668420581,4.297925052503806,4.738227400367242,2.611172380044005,0.1634987322828795,5.73687542290827,8.439249118590352
ACH-002497,NCI-H920,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,4.85598969730848,0.9927684307689242,3.463360885816658,0.7311832415722002,1.516015147003665,6.2382136412334175,5.420549772116318
ACH-000925,DV-90,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,7.058099988493412,4.573495715495609,5.589463892956097,3.4867143730307024,4.260778431893426,4.960697039304312,9.36187799586609
ACH-000143,HCC2429,Non-Small Cell Lung Cancer,NUT Carcinoma of the Lung,4.371558862611963,4.315421315945778,4.824258696603374,0.1763227726404628,2.6982184782244136,4.060047383669939,0.4750848829487829
ACH-001591,NCI-H1417,Lung Neuroendocrine Tumor,Small Cell Lung Cancer,0.0426443374084937,4.864433796365624,4.358255586705128,0.2868811477881615,0.3561438102252753,3.496973580998276,6.861583231807768
ACH-000382,COR-L24,Lung Neuroendocrine Tumor,Small Cell Lung Cancer,0.6599245584023783,6.367720513401452,5.02768487693716,0.5558161550616396,0.2141248053528473,3.918386234446348,7.717676423066396
ACH-002035,LCAM1,Non-Small Cell Lung Cancer,Poorly Differentiated Non-Small Cell Lung Cancer,4.531069492725954,2.625270489374693,5.905206468795705,2.655351828612554,0.3448284969974411,5.166313747889934,1.5410191531335593
ACH-000695,COR-L47,Lung Neuroendocrine Tumor,Small Cell Lung Cancer,0.6507645591169022,3.6982184782244136,4.048759311919856,0.8953026213333066,0.0285691521967709,5.518849828707692,4.310340120612151
ACH-000015,NCI-H1581,Non-Small Cell Lung Cancer,Large Cell Lung Carcinoma,0.1505596765753814,2.908812907739548,5.350850805483376,2.7463127664254587,0.0565835283663675,3.708187236020709,1.15704371014558
ACH-000791,RERF-LC-Ad1,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,10.143893360756412,3.7037651787934096,6.223615617187268,3.405992359675837,1.5310694927259538,5.619119511453218,9.783653086390071
ACH-001075,NCI-H292,Non-Small Cell Lung Cancer,Mucoepidermoid Carcinoma of the Lung,9.616107697600578,5.232277010268292,5.813011548605618,2.8011586560936985,5.292781749227846,6.218199943694738,8.258141995893771
ACH-000900,NCI-H23,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,0.4436066514756145,2.8298495598446904,5.147306698780294,1.956056652412403,0.2387868595871165,4.889960199658641,1.292781749227846
ACH-000666,NCI-H1355,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,4.462706750670158,3.5397791916984938,6.91898246334308,0.6599245584023783,0.1763227726404628,6.628773595201645,1.263034405833794
ACH-000872,HCC515,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,5.92837032301897,2.111031312388744,4.921721947009604,2.918386234446348,1.584962500721156,5.196134880765161,4.513490745588118
ACH-000121,NCI-H2405,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,1.3448284969974411,6.252476214135217,6.28743535550644,4.8529975876133165,0.903038270112912,5.192194165283345,7.188737187185129
ACH-000781,NCI-H2023,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,1.7782085763980875,2.341985747228616,6.455984709225996,4.386810946472217,0.3219280948873623,6.351734322591575,1.599317793698226
ACH-000830,NCI-H1436,Lung Neuroendocrine Tumor,Small Cell Lung Cancer,0.3895668117627256,4.916954278953217,2.4802651220544627,0.5849625007211562,0.1890338243900171,4.519164449806069,6.280956313831056
