patient,histology,TACSTD2,NECTIN1,NECTIN2,NECTIN3,NECTIN4,PVR,CLDN4,purity
TCGA-44-7669,LUAD,6.925364540522337,5.172867501036876,6.660674815810321,2.851279308385775,2.853297077987202,5.154226736001854,7.329402598016906,0.5
TCGA-44-7670,LUAD,8.801858682332579,5.553471097523577,8.948006220616131,2.3095254660278277,5.4709988179543405,6.655994314570855,8.839774138380983,0.5
TCGA-44-7671,LUAD,8.584541653290996,4.918515040753374,6.958160597083415,2.358958825832329,6.099591877450417,4.839485999522717,7.868430582236868,0.58
TCGA-44-7672,LUAD,7.904639438169376,3.6948244892125945,6.6942241465879455,0.9423080561561848,5.225166939672215,3.9949236130358585,7.9188781410720015,0.21
TCGA-44-8117,LUAD,11.458726083032683,3.200316016154956,7.38683335910349,3.669616425981316,7.901828686375428,4.482080275866548,9.579364403775784,0.66
TCGA-44-8119,LUAD,7.785481893932939,4.619013837142673,6.616440040254091,3.6489715630258006,5.669369818469666,5.120343645176696,7.081236287991437,0.55
TCGA-44-8120,LUAD,9.299196339380153,3.871902774143673,7.14328830679121,3.089294749042461,5.699115715530658,4.433246581871982,9.159499517454458,0.54
TCGA-44-A479,LUAD,5.4031415832794725,3.762944057034527,6.609975048555424,1.039419183133397,4.14915366372662,4.918820313477815,5.591706341567057,0.36
TCGA-44-A47A,LUAD,9.566914640230706,5.8170348044332245,6.837766677498121,4.985227166729698,6.857805622399302,4.880519013169644,7.807796035909932,0.34
TCGA-44-A47B,LUAD,8.513247143904268,4.680639419639854,8.333152218876121,4.170485940449364,5.966266641238235,5.588294881421348,7.486758611997407,0.5
TCGA-44-A47G,LUAD,9.231930831310772,3.683483121757986,6.976653474663788,2.4292678008850928,5.264483886518313,4.171815296017865,7.495851829775504,0.24
TCGA-44-A4SS,LUAD,10.327730808723976,5.55582535589353,7.88570979369596,2.8684694756100155,6.775703768977777,4.597239149392104,9.459987481942097,0.25
TCGA-44-A4SU,LUAD,9.452417936582709,4.0665025602581375,6.610203961853,2.4515935814151573,5.978369548168863,4.272202394705759,8.505006039336774,0.59
TCGA-49-4486,LUAD,8.729270987804233,3.4981997977729256,6.327732268078844,2.025914698750793,5.654143351764402,3.717517409434374,8.160429642515442,0.73
TCGA-49-4487,LUAD,7.789199096554106,2.7436872970186355,7.129703398247154,1.9246700081697528,5.616022393776524,4.900953729247535,7.559721995862872,0.17
TCGA-49-4488,LUAD,11.445915731467135,3.745796658010383,7.2497999031553055,3.533986875259268,6.472798047501606,3.788080110931978,9.399105282177691,0.45
TCGA-49-4490,LUAD,10.720558418601062,4.18785482544003,7.357295111655019,1.89867272687207,6.8181564956840734,4.061128135118254,9.677616764480524,0.26
TCGA-49-4494,LUAD,8.980910998944863,3.7868890529314503,6.841968088600973,3.281193774952634,5.261951978592154,4.165405500265341,9.350070209805128,0.46
TCGA-49-4501,LUAD,10.130802456430148,3.997202066984555,7.013611881409508,3.469130577169253,6.046534714067613,4.44172913114785,8.695968418225423,0.43
TCGA-49-4505,LUAD,9.513892184055331,3.313826296390398,6.916462312958843,2.31388432800847,5.675333258788111,3.889823952209605,9.129764178544328,0.45
TCGA-49-4506,LUAD,7.515296931118214,2.6218994862526013,5.58638345645756,0.7925222241405184,3.5325289214249125,4.030812777649026,5.334704129726321,0.25
TCGA-49-4507,LUAD,10.136034721397904,2.865225996284432,6.54060698420964,1.877704992406968,4.790156885002814,3.6412801232866334,6.68432644326676,0.35
TCGA-49-4510,LUAD,8.992474447172208,2.06808604817375,7.661146023279753,2.8910302678409225,5.670619428946928,4.627717720623204,8.403049102705166,0.64
TCGA-49-4512,LUAD,8.139409122259899,4.173423299573657,6.613322423392333,2.0735460609151546,5.816205445719151,3.9077175037409417,8.198438656745287,0.32
TCGA-49-4514,LUAD,8.258480765148938,3.148527425160464,6.868304017177915,3.031306966141214,4.035148797773801,3.824340173726012,6.752044731316477,0.35
TCGA-49-6742,LUAD,9.304854836468929,4.222974534380895,7.610744348508101,1.5343106650097196,6.003305392325775,4.455780919705187,8.490389621831966,0.49
TCGA-49-6743,LUAD,9.927653683512023,5.023441666197012,8.12641745379608,3.360532838657761,6.48289022126823,5.9222763570391255,8.039467986623174,0.27
TCGA-49-6744,LUAD,8.843950878190473,3.071350804128843,6.972637518108379,2.737924667511842,5.90865921699253,4.536767852065071,8.058858703274623,0.37
TCGA-49-6745,LUAD,10.451080542022757,6.848610422413721,7.238318748316262,3.346616557534914,6.335531490710579,5.192000793306532,9.406757100064691,0.24
TCGA-49-6761,LUAD,8.422933066123152,3.2942531364445142,7.398175051175133,1.7658317412406188,5.442800877565736,5.655039783440864,8.42952934968951,0.29
TCGA-49-6767,LUAD,12.101394964512656,6.374140508778545,7.112271638730804,0.6953702916427053,7.316528635757155,5.199020531281572,10.227804720764228,0.43
TCGA-49-AAQV,LUAD,9.39580979561612,4.289295935547963,7.080602239598806,1.4267478089065773,7.473545847130672,4.16425530470502,8.747950590687731,0.25
TCGA-49-AAR0,LUAD,8.890760089729136,3.805034439854537,7.033835927659877,1.3021727997407522,5.227209669495908,4.4372343983096565,8.750375706081073,0.51
TCGA-49-AAR2,LUAD,8.265200578370786,3.0992447007102544,5.544624480655156,0.2998307618223704,4.453701937408949,3.205939832470884,6.415444326998226,0.69
TCGA-49-AAR3,LUAD,8.8985787152241,4.933619846096008,6.292128340135519,0.8059527657173425,4.814350462531023,4.19484351199952,7.402668463556344,0.32
TCGA-49-AAR4,LUAD,9.547881635252423,4.418722931372712,7.417640735333706,2.129348967210841,6.528282188316128,5.235876375642164,8.199709638511859,0.22
TCGA-49-AAR9,LUAD,10.468523956932271,4.456556480945465,8.220588246922848,3.603181229013857,8.098990577506807,6.126045689584557,9.780492360340956,0.75
TCGA-49-AARE,LUAD,10.301653488180689,2.747365914830926,8.002221504352944,0.912036637093108,6.88100502773239,4.92616550875329,9.122001734465442,0.42
TCGA-49-AARN,LUAD,9.308882555258128,5.682946844077821,7.324100419676887,1.9025367114002891,6.874655590592841,4.639944072202846,8.515138812535715,0.43
TCGA-49-AARO,LUAD,10.370266414048151,4.300284828725292,7.515319011137293,2.991009300692122,6.527071899849773,4.997080098130192,8.871669952943618,0.28
TCGA-49-AARQ,LUAD,6.367026776844204,2.8987887971115542,5.149393514290562,1.9733173802693629,4.676634129400612,4.446375346580851,6.593391122791737,0.52
TCGA-49-AARR,LUAD,9.074887777376444,4.346772552929313,6.564748550956654,1.924897994112214,5.372224300313399,4.126006442216343,7.441727471480324,0.64
TCGA-4B-A93V,LUAD,6.363549577183156,1.7753034388265048,6.238599633304949,0.1088924016324091,4.123732403977335,4.392015112146068,7.275843285046572,0.62
TCGA-50-5044,LUAD,6.237582837877169,4.742302698438186,6.563072689080187,2.2711268267825155,3.709797916343468,5.6283099222520185,5.098609045592047,0.23
TCGA-50-5045,LUAD,8.525195823543372,3.0068186288520558,6.441292572795223,2.650902389638564,5.0657920077384375,3.8287635789963113,7.721940629341767,0.22
TCGA-50-5049,LUAD,8.813373973150911,3.0043935231526158,6.364187195297129,2.508276514980609,3.87600608068978,3.415704591482072,8.130197807710775,0.26
TCGA-50-5051,LUAD,8.658029706009478,4.635342299653254,6.943895547172009,1.180084192717328,6.433143072036697,4.0738973348855785,8.143060197827376,0.59
TCGA-50-5055,LUAD,9.0660135546493,3.302406794557726,6.972719072540991,2.225922701357316,4.77410178142063,3.4263855334171804,7.582224042604467,0.13
TCGA-50-5066,LUAD,7.189470758772178,1.034427032142366,5.293708898059641,3.515851195069754,2.996804500896167,3.293767744540693,7.406373398608239,0.27
TCGA-50-5068,LUAD,9.271189636970988,2.3003287631003517,5.177698581544753,4.312011631059839,4.824442013658915,2.480446093952273,8.400549456753026,0.24
TCGA-50-5072,LUAD,9.900940751752085,3.9283229430934874,6.731893279078608,1.7700678632637477,6.614101723056322,5.188072498433297,8.2225500464803,0.4
TCGA-50-5930,LUAD,9.136765593276172,2.915807690344572,7.299075192729541,0.9504684141501228,5.610717776847235,4.43205075764545,7.245040185162007,0.95
TCGA-50-5931,LUAD,9.416205552931604,7.222393065396591,6.119053162659937,3.0316245693754107,5.831765792747683,5.17658208334376,8.47479537428836,0.86
TCGA-50-5932,LUAD,10.654396514110562,4.927484060796808,8.889681000205814,2.9943443846262805,7.655006141513587,5.737619167292628,9.692857470612408,0.84
TCGA-50-5933,LUAD,9.417923804195258,4.45146830082231,7.262292203830387,3.973914292303351,5.212125723634991,6.405086988666839,8.050758521319187,0.3
TCGA-50-5935,LUAD,8.505552361487528,4.250984304893648,7.273013208660592,3.1089258465118257,7.748076087219424,3.8867159648109793,9.34056493936274,0.39
TCGA-50-5936,LUAD,10.339842989766684,3.74604398299834,7.885376077788799,3.730542142767773,6.167777394890329,5.311978946162164,9.355596443847851,0.6
TCGA-50-5939,LUAD,10.516686820380464,4.712199562645971,6.409506347124595,2.7167714564182237,3.407447930519513,4.719873402938061,6.859514908423834,0.38
TCGA-50-5941,LUAD,9.279885166059966,4.683084442180149,7.547590951428436,2.202198283588465,5.985350141743794,4.423457157002874,8.260398799627406,0.27
TCGA-50-5942,LUAD,8.76946100808483,4.825271741174495,5.891902758612309,6.12242838410689,4.945972825111651,4.250196075317839,7.441890939564212,0.69
TCGA-50-5944,LUAD,10.008146498583208,3.8108338022672616,6.532602165790146,4.718361626138354,5.70956359691964,4.251211598801347,8.762980587290405,0.57
TCGA-50-5946,LUAD,10.084456571755409,4.387913924385948,6.617551214478667,4.563566958121326,7.537417218564085,5.102569954641609,8.782989693555654,0.75
TCGA-50-6590,LUAD,7.773174820237701,4.345779566981651,6.709581516807747,1.5401760953196604,3.538153228061524,5.086359181824899,6.81349262335111,0.25
TCGA-50-6591,LUAD,5.58783001109913,4.075960413243402,7.957115394412339,3.9510748531525226,3.348430733677637,5.160932285863841,5.984976629641808,0.9
TCGA-50-6592,LUAD,9.863124785262126,3.5453506448223,7.923476056042967,2.4814022827632454,5.963111092531644,5.54616598502792,8.967990209290827,0.28
TCGA-50-6593,LUAD,9.605729143821902,5.050371091501207,7.087433138399614,3.047974551369364,6.172473514131625,4.690260636773337,8.347457492134415,0.31
TCGA-50-6594,LUAD,9.148359128038866,3.433547052225068,7.04352933615143,1.5092397819598662,6.914662581329671,4.657251271133607,9.155174436029949,0.6
TCGA-50-6595,LUAD,9.588175304092127,6.627584952419944,7.636161288798149,2.934176781921816,4.137519917918615,6.479091485531719,7.739381662094365,0.22
TCGA-50-6597,LUAD,9.01049873419064,3.770004413234452,7.823834049930728,0.3464179935438763,5.450544845097747,5.5175371186234825,7.3986068965898415,0.48
TCGA-50-6673,LUAD,8.203049399060415,5.526917022246602,7.778579192056761,3.3608137317566973,5.834486219534692,5.474445778003774,7.889710808388216,0.35
TCGA-50-7109,LUAD,8.49373978888577,3.1327084394083,6.100473120690167,1.108892401632409,3.8308840334193976,5.346836364365754,7.720546619586231,0.44
TCGA-50-8457,LUAD,8.567882323111917,4.275357246041136,6.336576182392114,2.2865263430872163,5.917469946679193,3.4435801311024323,8.444804532381566,0.6
TCGA-50-8459,LUAD,8.450613712415187,4.259008784993952,6.989519390812244,2.989865622866287,5.040923107311294,4.067096571919425,6.226541282930067,0.29
TCGA-50-8460,LUAD,9.044621708407831,4.456247620917813,6.329529072986244,3.779480363337901,5.0715224289063965,3.224210102037013,7.895457741492683,0.42
TCGA-53-7624,LUAD,9.645965130100446,3.7973243172699807,8.382745056587646,2.9001422603598166,7.125801925494315,6.485682818421133,7.774091236136561,0.69
TCGA-53-7626,LUAD,9.741216009792106,5.59004504865623,6.5194098066410975,3.403404076485321,6.283040185194469,4.242183278477516,9.139373818362632,0.42
TCGA-53-7813,LUAD,7.508301872353306,3.822709756351068,6.487396306726936,3.110229592423189,5.472978334336114,4.536755421147152,6.120420373850741,0.36
TCGA-53-A4EZ,LUAD,7.244183040902157,3.532678522977812,6.59041788353609,0.2154922299909805,5.0066840076494525,4.414818824239823,7.328965680729365,0.47
TCGA-55-1592,LUAD,10.20378441645785,4.650086700790477,7.110738026426241,3.1024733739523622,6.04571598405047,4.098040507432519,8.401147462414752,0.49
TCGA-55-1594,LUAD,6.895620115041776,3.962456480183307,7.988715925893495,3.15647751916552,3.1137338327685677,5.153286520990863,7.127238093883336,0.55
TCGA-55-1595,LUAD,7.901450407961072,3.8942357185014114,6.644658105305594,2.8692989512210563,6.157365126849367,4.2769581351333565,7.827274736372504,0.52
TCGA-55-1596,LUAD,10.798266682430652,5.1395840940423705,7.610314713313616,0.3903375116159243,5.88366235670336,4.092198979494426,8.768097959025432,0.63
TCGA-55-5899,LUAD,5.11959273306864,5.253959020734692,6.258692278903606,1.1945283685829693,3.014605243236614,5.466075645449728,7.982736946033614,0.67
TCGA-55-6543,LUAD,9.529411226978931,4.875195200972058,7.31149040028169,3.057328959392465,5.843458812480304,5.131680020313456,8.731844415801573,0.65
TCGA-55-6642,LUAD,7.734958175846195,3.293664761623598,5.999165700741613,1.9160944229383583,5.806692676110063,4.327450248394838,6.556130483575542,0.37
TCGA-55-6712,LUAD,10.557801120664925,4.421829204895305,6.879803772127296,4.45426803317485,5.911823383538051,3.865522959139964,9.078467605329664,0.29
TCGA-55-6968,LUAD,6.657215536642237,5.116955222488586,6.052191977321904,0.7025688958108719,3.166747575901288,4.81855917086487,8.057108512273874,0.65
TCGA-55-6969,LUAD,6.533756442141017,4.329173838527583,6.231040652499742,1.5089356618643954,4.124088217369817,4.45989714055895,7.010001002829122,0.25
TCGA-55-6970,LUAD,8.432263773755443,4.651442099097376,6.7183903975474335,2.0399104328176385,6.241912621507646,4.504817398979478,6.946358911238381,0.56
TCGA-55-6971,LUAD,7.140756164613364,4.792709618230249,7.4119769816280145,3.855979733910535,4.517546566847823,6.318103494715202,6.96536180169959,0.23
TCGA-55-6972,LUAD,8.115019193086267,2.1619521589267423,6.628670083658995,1.5305202655151893,7.364119768244937,3.5870889080662884,9.020850520993935,0.83
TCGA-55-6975,LUAD,9.522258040996489,3.232568666933702,6.3760576494085655,1.674008608617225,6.274509544921966,4.58202001089484,7.519855588712329,0.46
TCGA-55-6978,LUAD,8.840705865707363,3.1275672509819143,6.805162163416355,3.5296585561296565,4.574622286348829,5.264855409985415,8.712107715381071,0.26
TCGA-55-6979,LUAD,8.695297553117381,3.771124953128367,7.510896268831706,2.1573994879202987,5.351645995225038,5.2347618773092295,8.09369273965036,0.33
TCGA-55-6980,LUAD,10.71749041992836,3.983969487193553,7.395881968323101,2.2995084340742307,6.381546411918164,4.363136025793524,9.075151798408038,0.31
TCGA-55-6981,LUAD,9.431902254281074,5.752119683327243,7.298387051666892,3.756852503263176,6.505000082650004,5.134463285598932,9.9460582409432,0.26
TCGA-55-6982,LUAD,8.59843369359629,4.738065229951999,6.514750342935338,2.3679021927876507,6.075968967591245,5.029457303095091,9.85419346167506,0.25
TCGA-55-6983,LUAD,8.404735834326564,4.51598361923258,6.578910039999064,2.003350372669325,6.452338446586265,4.710894576574839,8.182531911915639,0.27
TCGA-55-6984,LUAD,9.71001497244014,3.605375803265342,7.166830912178578,3.5766793383710245,6.701471430986272,4.947483821532863,8.229944515034777,0.81
TCGA-55-6985,LUAD,9.573746771666704,4.7572526509257065,7.016666796369922,3.0082179451992834,5.990843705081987,4.479806127237782,9.11616328811339,0.39
