accession	contrast	organism	unit	n_case	n_control	method	gene	gene_class	mean_case	mean_control	baseMean	log2fc_case_vs_control	stat	pvalue	padj_genome	padj_panel	low_expression	direction	detect_case	detect_control	rank_biserial	note
GSE315942	SKGT4_Cas9_reversine_vs_DMSO	human	bulk_library	3	3	pydeseq2_wald	CDH1	tight_junction	178.66666666666666	223.66666666666666	195.8264648212366	0.022848935802154212	0.04583654557166634	0.9634405302559401	0.9927896884697142	0.9881441335958361	False	NS				SK-GT-4 Cas9: reversine (MPS1 inhibitor, micronuclei/CIN) vs DMSO.
GSE315942	SKGT4_Cas9_reversine_vs_DMSO	human	bulk_library	3	3	pydeseq2_wald	CGAS	sensor	443.3333333333333	423.3333333333333	430.4865292228545	0.33022464989548406	1.2809933426804014	0.20019600445443897	0.9767742639546017	0.6651993834415839	False	NS				SK-GT-4 Cas9: reversine (MPS1 inhibitor, micronuclei/CIN) vs DMSO.
GSE315942	SKGT4_Cas9_reversine_vs_DMSO	human	bulk_library	3	3	pydeseq2_wald	STING1	sensor									True	ABSENT				SK-GT-4 Cas9: reversine (MPS1 inhibitor, micronuclei/CIN) vs DMSO.
GSE315942	SKGT4_Cas9_reversine_vs_DMSO	human	bulk_library	3	3	pydeseq2_wald	IFNL1	ifnl	1.0	0.6666666666666666		0.36257007938470837					False	NS				SK-GT-4 Cas9: reversine (MPS1 inhibitor, micronuclei/CIN) vs DMSO.
GSE315942	SKGT4_Cas9_reversine_vs_DMSO	human	bulk_library	3	3	pydeseq2_wald	IFNL2	ifnl	0.3333333333333333	0.0		0.736965594166206					True	LOW				SK-GT-4 Cas9: reversine (MPS1 inhibitor, micronuclei/CIN) vs DMSO.
GSE315942	SKGT4_Cas9_reversine_vs_DMSO	human	bulk_library	3	3	pydeseq2_wald	IFNL3	ifnl	0.0	0.0		0.0					True	LOW				SK-GT-4 Cas9: reversine (MPS1 inhibitor, micronuclei/CIN) vs DMSO.
GSE315942	SKGT4_Cas9_reversine_vs_DMSO	human	bulk_library	3	3	pydeseq2_wald	IFNLR1	ifnl	76.33333333333333	97.0	84.25064587706949	-0.10154902187556625	-0.2908952715226052	0.7711314177928403	0.9841652508689972	0.92857520934704	False	NS				SK-GT-4 Cas9: reversine (MPS1 inhibitor, micronuclei/CIN) vs DMSO.
GSE315942	SKGT4_Cas9_reversine_vs_DMSO	human	bulk_library	3	3	pydeseq2_wald	ISG15	isg_control	4737.666666666667	2308.6666666666665	3745.6229290631804	1.3566165476522258	2.876486356939771	0.004021295786386489	0.9767742639546017	0.08042591572772978	False	NS				SK-GT-4 Cas9: reversine (MPS1 inhibitor, micronuclei/CIN) vs DMSO.
GSE315942	SKGT4_Cas9_reversine_vs_DMSO	human	bulk_library	3	3	pydeseq2_wald	MX1	isg_control	79.33333333333333	77.0	78.76289034141617	0.28058047097759986	0.6826205253993238	0.4948466607967349	0.9767742639546017	0.8247444346612248	False	NS				SK-GT-4 Cas9: reversine (MPS1 inhibitor, micronuclei/CIN) vs DMSO.
GSE315942	SKGT4_Cas9_reversine_vs_DMSO	human	bulk_library	3	3	pydeseq2_wald	CXCL10	isg_control	0.0	0.6666666666666666		-1.2223924213364479					True	LOW				SK-GT-4 Cas9: reversine (MPS1 inhibitor, micronuclei/CIN) vs DMSO.
GSE315942	SKGT4_cGASKO_reversine_vs_DMSO	human	bulk_library	3	3	pydeseq2_wald	CLDN2	claudin	1.3333333333333333	0.3333333333333333		1.1375035237499351					False	NS				SK-GT-4 cGAS KO: reversine vs DMSO. Tests whether the reversine shift needs cGAS.
GSE315942	SKGT4_cGASKO_reversine_vs_DMSO	human	bulk_library	3	3	pydeseq2_wald	CLDN3	claudin	130.0	107.66666666666667	118.89575720209449	-0.0428882594000099	-0.11046826276948292	0.9120380184337824	0.9997913485498439	0.9762669845587227	False	NS				SK-GT-4 cGAS KO: reversine vs DMSO. Tests whether the reversine shift needs cGAS.
GSE315942	SKGT4_cGASKO_reversine_vs_DMSO	human	bulk_library	3	3	pydeseq2_wald	CLDN4	claudin	1813.3333333333333	1693.3333333333333	1782.8135431701946	-0.1191252383644533	-0.21323262521755243	0.8311455221393558	0.9997913485498439	0.9762669845587227	False	NS				SK-GT-4 cGAS KO: reversine vs DMSO. Tests whether the reversine shift needs cGAS.
GSE315942	SKGT4_cGASKO_reversine_vs_DMSO	human	bulk_library	3	3	pydeseq2_wald	CLDN7	claudin	1099.6666666666667	952.6666666666666	1019.7345444038903	-0.07047315625719416	-0.1635151649729468	0.8701128339204465	0.9997913485498439	0.9762669845587227	False	NS				SK-GT-4 cGAS KO: reversine vs DMSO. Tests whether the reversine shift needs cGAS.
GSE315942	SKGT4_cGASKO_reversine_vs_DMSO	human	bulk_library	3	3	pydeseq2_wald	TACSTD2	surface	2619.3333333333335	1913.0	2144.0831054145488	0.21445961334145758	0.2857516871829755	0.7750683138144405	0.9997913485498439	0.9762669845587227	False	NS				SK-GT-4 cGAS KO: reversine vs DMSO. Tests whether the reversine shift needs cGAS.
GSE315942	SKGT4_cGASKO_reversine_vs_DMSO	human	bulk_library	3	3	pydeseq2_wald	TJP1	tight_junction	1712.3333333333333	1397.0	1495.5561410428493	0.04030507722003299	0.09519874337113747	0.9241569680998657	0.9997913485498439	0.9762669845587227	False	NS				SK-GT-4 cGAS KO: reversine vs DMSO. Tests whether the reversine shift needs cGAS.
GSE315942	SKGT4_cGASKO_reversine_vs_DMSO	human	bulk_library	3	3	pydeseq2_wald	OCLN	tight_junction	377.0	300.0	332.5315492936455	0.12002882347273679	0.17933022328847922	0.8576784167482124	0.9997913485498439	0.9762669845587227	False	NS				SK-GT-4 cGAS KO: reversine vs DMSO. Tests whether the reversine shift needs cGAS.
GSE315942	SKGT4_cGASKO_reversine_vs_DMSO	human	bulk_library	3	3	pydeseq2_wald	CDH1	tight_junction	3362.6666666666665	2589.6666666666665	2881.0927503812613	0.17578175329656795	0.2015819156857664	0.8402435841877522	0.9997913485498439	0.9762669845587227	False	NS				SK-GT-4 cGAS KO: reversine vs DMSO. Tests whether the reversine shift needs cGAS.
GSE315942	SKGT4_cGASKO_reversine_vs_DMSO	human	bulk_library	3	3	pydeseq2_wald	CGAS	sensor	89.66666666666667	85.66666666666667	86.483670664297	-0.3061475685468517	-0.6562191320479348	0.5116831406619424	0.9997913485498439	0.9762669845587227	False	NS				SK-GT-4 cGAS KO: reversine vs DMSO. Tests whether the reversine shift needs cGAS.
GSE315942	SKGT4_cGASKO_reversine_vs_DMSO	human	bulk_library	3	3	pydeseq2_wald	STING1	sensor									True	ABSENT				SK-GT-4 cGAS KO: reversine vs DMSO. Tests whether the reversine shift needs cGAS.
GSE315942	SKGT4_cGASKO_reversine_vs_DMSO	human	bulk_library	3	3	pydeseq2_wald	IFNL1	ifnl	0.0	0.0		0.0					True	LOW				SK-GT-4 cGAS KO: reversine vs DMSO. Tests whether the reversine shift needs cGAS.
GSE315942	SKGT4_cGASKO_reversine_vs_DMSO	human	bulk_library	3	3	pydeseq2_wald	IFNL2	ifnl	0.0	0.0		0.0					True	LOW				SK-GT-4 cGAS KO: reversine vs DMSO. Tests whether the reversine shift needs cGAS.
GSE315942	SKGT4_cGASKO_reversine_vs_DMSO	human	bulk_library	3	3	pydeseq2_wald	IFNL3	ifnl	0.0	0.0		0.0					True	LOW				SK-GT-4 cGAS KO: reversine vs DMSO. Tests whether the reversine shift needs cGAS.
GSE315942	SKGT4_cGASKO_reversine_vs_DMSO	human	bulk_library	3	3	pydeseq2_wald	IFNLR1	ifnl	235.33333333333334	151.66666666666666	187.77962697299998	0.42043907248928614	0.8236331950815299	0.410148008523483	0.9997913485498439	0.9762669845587227	False	NS				SK-GT-4 cGAS KO: reversine vs DMSO. Tests whether the reversine shift needs cGAS.
GSE315942	SKGT4_cGASKO_reversine_vs_DMSO	human	bulk_library	3	3	pydeseq2_wald	ISG15	isg_control	1649.6666666666667	2878.3333333333335	2451.793295192803	-1.2214897652569312	-1.768422460461472	0.0769903044430542	0.9997913485498439	0.9762669845587227	False	NS				SK-GT-4 cGAS KO: reversine vs DMSO. Tests whether the reversine shift needs cGAS.
GSE315942	SKGT4_cGASKO_reversine_vs_DMSO	human	bulk_library	3	3	pydeseq2_wald	MX1	isg_control	85.33333333333333	51.666666666666664	64.0518600965358	0.44306507690647234	0.8371381449383702	0.40251492128490485	0.9997913485498439	0.9762669845587227	False	NS				SK-GT-4 cGAS KO: reversine vs DMSO. Tests whether the reversine shift needs cGAS.
GSE315942	SKGT4_cGASKO_reversine_vs_DMSO	human	bulk_library	3	3	pydeseq2_wald	CXCL10	isg_control	0.0	0.0		0.0					True	LOW				SK-GT-4 cGAS KO: reversine vs DMSO. Tests whether the reversine shift needs cGAS.
GSE315942	SKGT4_cGASKO_vs_Cas9_DMSO	human	bulk_library	3	3	pydeseq2_wald	CLDN2	claudin	0.3333333333333333	0.0		0.736965594166206					True	LOW				SK-GT-4 cGAS KO vs Cas9 in DMSO.
GSE315942	SKGT4_cGASKO_vs_Cas9_DMSO	human	bulk_library	3	3	pydeseq2_wald	CLDN3	claudin	107.66666666666667	111.66666666666667	109.06672801773662	0.3298489223130152	0.7620960861462792	0.4460026586137643	0.78643201132704	0.5714409063488856	False	NS				SK-GT-4 cGAS KO vs Cas9 in DMSO.
GSE315942	SKGT4_cGASKO_vs_Cas9_DMSO	human	bulk_library	3	3	pydeseq2_wald	CLDN4	claudin	1693.3333333333333	86.33333333333333	978.922450647466	4.641383143583439	10.906438516413372	1.0738122878583126e-27	2.5466800671919706e-24	4.4026303802190814e-26	False	UP				SK-GT-4 cGAS KO vs Cas9 in DMSO.
GSE315942	SKGT4_cGASKO_vs_Cas9_DMSO	human	bulk_library	3	3	pydeseq2_wald	CLDN7	claudin	952.6666666666666	422.3333333333333	722.4183300462128	1.4429402871300157	2.9995597509552425	0.00270370087526083	0.04173906973663444	0.00923764465714117	False	UP				SK-GT-4 cGAS KO vs Cas9 in DMSO.
GSE315942	SKGT4_cGASKO_vs_Cas9_DMSO	human	bulk_library	3	3	pydeseq2_wald	TACSTD2	surface	1913.0	548.3333333333334	1250.6090930957128	2.046941267366194	3.729312155457097	0.00019200317777074452	0.0055982870801215825	0.0007156482080545931	False	UP				SK-GT-4 cGAS KO vs Cas9 in DMSO.
GSE315942	SKGT4_cGASKO_vs_Cas9_DMSO	human	bulk_library	3	3	pydeseq2_wald	TJP1	tight_junction	1397.0	931.6666666666666	1146.375026461866	0.8980665303577544	2.0906705814352438	0.03655760387538172	0.24604732824676034	0.08816833875827357	False	NS				SK-GT-4 cGAS KO vs Cas9 in DMSO.
GSE315942	SKGT4_cGASKO_vs_Cas9_DMSO	human	bulk_library	3	3	pydeseq2_wald	OCLN	tight_junction	300.0	51.333333333333336	184.77645093995181	2.83876709945907	4.751630658431405	2.017827036791355e-06	0.00013575968925192336	1.6546181701689113e-05	False	UP				SK-GT-4 cGAS KO vs Cas9 in DMSO.
GSE315942	SKGT4_cGASKO_vs_Cas9_DMSO	human	bulk_library	3	3	pydeseq2_wald	CDH1	tight_junction	2589.6666666666665	223.66666666666666	1472.0903714610733	3.856867780984301	5.109705050961244	3.2266213190250774e-07	2.9432060714357114e-05	3.307286852000704e-06	False	UP				SK-GT-4 cGAS KO vs Cas9 in DMSO.
GSE315942	SKGT4_cGASKO_vs_Cas9_DMSO	human	bulk_library	3	3	pydeseq2_wald	CGAS	sensor	85.66666666666667	423.3333333333333	234.59101129826226	-1.952997557078807	-5.580351701117358	2.400327321863407e-08	2.828659023460523e-06	3.28044733987999e-07	False	DOWN				SK-GT-4 cGAS KO vs Cas9 in DMSO.
GSE315942	SKGT4_cGASKO_vs_Cas9_DMSO	human	bulk_library	3	3	pydeseq2_wald	STING1	sensor									True	ABSENT				SK-GT-4 cGAS KO vs Cas9 in DMSO.
GSE315942	SKGT4_cGASKO_vs_Cas9_DMSO	human	bulk_library	3	3	pydeseq2_wald	IFNL1	ifnl	0.0	0.6666666666666666		-1.2223924213364479					True	LOW				SK-GT-4 cGAS KO vs Cas9 in DMSO.
GSE315942	SKGT4_cGASKO_vs_Cas9_DMSO	human	bulk_library	3	3	pydeseq2_wald	IFNL2	ifnl	0.0	0.0		0.0					True	LOW				SK-GT-4 cGAS KO vs Cas9 in DMSO.
GSE315942	SKGT4_cGASKO_vs_Cas9_DMSO	human	bulk_library	3	3	pydeseq2_wald	IFNL3	ifnl	0.0	0.0		0.0					True	LOW				SK-GT-4 cGAS KO vs Cas9 in DMSO.
GSE315942	SKGT4_cGASKO_vs_Cas9_DMSO	human	bulk_library	3	3	pydeseq2_wald	IFNLR1	ifnl	151.66666666666666	97.0	124.04981586047943	0.9333571482617656	2.025256061518726	0.04284107775172552	0.2700411189978366	0.0884918115181315	False	NS				SK-GT-4 cGAS KO vs Cas9 in DMSO.
GSE315942	SKGT4_cGASKO_vs_Cas9_DMSO	human	bulk_library	3	3	pydeseq2_wald	ISG15	isg_control	2878.3333333333335	2308.6666666666665	2744.8559750038653	0.7385817148922916	1.0957639298601578	0.27318209736743293	0.6569283219323094	0.39243353128445235	False	NS				SK-GT-4 cGAS KO vs Cas9 in DMSO.
GSE315942	SKGT4_cGASKO_vs_Cas9_DMSO	human	bulk_library	3	3	pydeseq2_wald	MX1	isg_control	51.666666666666664	77.0	62.23534142925532	-0.3372549675895501	-0.6270799344302009	0.5306068393933986	0.8322230366733345	0.6592388004584648	False	NS				SK-GT-4 cGAS KO vs Cas9 in DMSO.
GSE315942	SKGT4_cGASKO_vs_Cas9_DMSO	human	bulk_library	3	3	pydeseq2_wald	CXCL10	isg_control	0.0	0.6666666666666666		-1.2223924213364479					True	LOW				SK-GT-4 cGAS KO vs Cas9 in DMSO.
GSE315942	SKGT4_cGASKO_vs_Cas9_reversine	human	bulk_library	3	3	pydeseq2_wald	CLDN2	claudin	1.3333333333333333	1.3333333333333333		0.0					False	NS				SK-GT-4 cGAS KO vs Cas9 under reversine.
GSE315942	SKGT4_cGASKO_vs_Cas9_reversine	human	bulk_library	3	3	pydeseq2_wald	CLDN3	claudin	130.0	128.33333333333334	131.12498431197648	-0.23313814004538022	-0.5225788234931477	0.6012673803344741	0.8363272748022383	0.6662692592895524	False	NS				SK-GT-4 cGAS KO vs Cas9 under reversine.
GSE315942	SKGT4_cGASKO_vs_Cas9_reversine	human	bulk_library	3	3	pydeseq2_wald	CLDN4	claudin	1813.3333333333333	84.0	925.1359892906657	4.284632355726215	9.198596747627555	3.6265454542638233e-20	3.047717264585454e-17	1.4868836362481676e-18	False	UP				SK-GT-4 cGAS KO vs Cas9 under reversine.
GSE315942	SKGT4_cGASKO_vs_Cas9_reversine	human	bulk_library	3	3	pydeseq2_wald	CLDN7	claudin	1099.6666666666667	480.3333333333333	775.2995963445188	0.961262458080663	1.839760363584217	0.06580342696644655	0.2913225927243347	0.13489702528121542	False	NS				SK-GT-4 cGAS KO vs Cas9 under reversine.
GSE315942	SKGT4_cGASKO_vs_Cas9_reversine	human	bulk_library	3	3	pydeseq2_wald	TACSTD2	surface	2619.3333333333335	607.6666666666666	1517.9962250767742	1.8407657932820034	3.145707128367831	0.00165685827846327	0.027872422684435638	0.004528745961132938	False	UP				SK-GT-4 cGAS KO vs Cas9 under reversine.
GSE315942	SKGT4_cGASKO_vs_Cas9_reversine	human	bulk_library	3	3	pydeseq2_wald	TJP1	tight_junction	1712.3333333333333	709.6666666666666	1151.4826996276965	1.0704564024638215	3.3929454585635943	0.0006914540431542977	0.014751782781599802	0.0020249725549518717	False	UP				SK-GT-4 cGAS KO vs Cas9 under reversine.
GSE315942	SKGT4_cGASKO_vs_Cas9_reversine	human	bulk_library	3	3	pydeseq2_wald	OCLN	tight_junction	377.0	60.666666666666664	210.42298434562267	2.476690135133255	5.3863780303048525	7.189167561336474e-08	8.032336404223856e-06	3.684448375184943e-07	False	UP				SK-GT-4 cGAS KO vs Cas9 under reversine.
GSE315942	SKGT4_cGASKO_vs_Cas9_reversine	human	bulk_library	3	3	pydeseq2_wald	CDH1	tight_junction	3362.6666666666665	178.66666666666666	1672.581882623579	4.012051556704816	6.360296289292624	2.013649479040398e-10	4.373239413524927e-08	2.0639907160164077e-09	False	UP				SK-GT-4 cGAS KO vs Cas9 under reversine.
GSE315942	SKGT4_cGASKO_vs_Cas9_reversine	human	bulk_library	3	3	pydeseq2_wald	CGAS	sensor	89.66666666666667	443.3333333333333	276.7219034481516	-2.573488864283191	-6.9013945144683735	5.149450264830146e-12	1.555214440139092e-09	7.0375820286012e-11	False	DOWN				SK-GT-4 cGAS KO vs Cas9 under reversine.
GSE315942	SKGT4_cGASKO_vs_Cas9_reversine	human	bulk_library	3	3	pydeseq2_wald	STING1	sensor									True	ABSENT				SK-GT-4 cGAS KO vs Cas9 under reversine.
GSE315942	SKGT4_cGASKO_vs_Cas9_reversine	human	bulk_library	3	3	pydeseq2_wald	IFNL1	ifnl	0.0	1.0		-1.5849625007211563					False	NS				SK-GT-4 cGAS KO vs Cas9 under reversine.
GSE315942	SKGT4_cGASKO_vs_Cas9_reversine	human	bulk_library	3	3	pydeseq2_wald	IFNL2	ifnl	0.0	0.3333333333333333		-0.736965594166206					True	LOW				SK-GT-4 cGAS KO vs Cas9 under reversine.
GSE315942	SKGT4_cGASKO_vs_Cas9_reversine	human	bulk_library	3	3	pydeseq2_wald	IFNL3	ifnl	0.0	0.0		0.0					True	LOW				SK-GT-4 cGAS KO vs Cas9 under reversine.
GSE315942	SKGT4_cGASKO_vs_Cas9_reversine	human	bulk_library	3	3	pydeseq2_wald	IFNLR1	ifnl	235.33333333333334	76.33333333333333	150.80247056696157	1.4626931087129948	3.5035718478317412	0.00045906279793536274	0.010954598544805712	0.0015684645596124895	False	UP				SK-GT-4 cGAS KO vs Cas9 under reversine.
GSE315942	SKGT4_cGASKO_vs_Cas9_reversine	human	bulk_library	3	3	pydeseq2_wald	ISG15	isg_control	1649.6666666666667	4737.666666666667	3427.6564826974313	-1.8206016487578902	-3.7624469759761188	0.00016825898891834688	0.005079746966085254	0.0006271471405138383	False	DOWN				SK-GT-4 cGAS KO vs Cas9 under reversine.
GSE315942	SKGT4_cGASKO_vs_Cas9_reversine	human	bulk_library	3	3	pydeseq2_wald	MX1	isg_control	85.33333333333333	79.33333333333333	80.70602162551462	-0.1629476626355369	-0.3859807485975346	0.6995109265217012	0.8881010141158692	0.7169986996847437	False	NS				SK-GT-4 cGAS KO vs Cas9 under reversine.
GSE315942	SKGT4_cGASKO_vs_Cas9_reversine	human	bulk_library	3	3	pydeseq2_wald	CXCL10	isg_control	0.0	0.0		0.0					True	LOW				SK-GT-4 cGAS KO vs Cas9 under reversine.
GSE316127	CP-A_p53KO_dnMCAK_vs_p53KO	human	clone_pseudobulk	3	3	pydeseq2_wald	CLDN2	claudin	2.6666666666666665	0.6666666666666666	1.3554886715426118	1.3864810785151103	0.6196491111649685	0.5354888260167263	0.9999496978841365	0.9943859997890174	False	NS				CP-A Barrett cells. dnMCAK raises chromosome missegregation (CIN) on a p53-KO background. Three clones; replicates _1/_2/_4 summed. Cas9 and parental columns are one line each and are not in this test. Same paper as the cGAS-micronucleus EAC study; this matrix is not a cGAS knockout.
GSE316127	CP-A_p53KO_dnMCAK_vs_p53KO	human	clone_pseudobulk	3	3	pydeseq2_wald	CLDN3	claudin	93.33333333333333	23.333333333333332	41.77240125546506	1.1015230001227063	1.033419328210057	0.3014077051469882	0.9999496978841365	0.9943859997890174	False	NS				CP-A Barrett cells. dnMCAK raises chromosome missegregation (CIN) on a p53-KO background. Three clones; replicates _1/_2/_4 summed. Cas9 and parental columns are one line each and are not in this test. Same paper as the cGAS-micronucleus EAC study; this matrix is not a cGAS knockout.
GSE316127	CP-A_p53KO_dnMCAK_vs_p53KO	human	clone_pseudobulk	3	3	pydeseq2_wald	CLDN4	claudin	27142.666666666668	14928.333333333334	18131.465044830107	0.13253089838924867	0.2974402694904124	0.7661304034161341	0.9999496978841365	0.9943859997890174	False	NS				CP-A Barrett cells. dnMCAK raises chromosome missegregation (CIN) on a p53-KO background. Three clones; replicates _1/_2/_4 summed. Cas9 and parental columns are one line each and are not in this test. Same paper as the cGAS-micronucleus EAC study; this matrix is not a cGAS knockout.
GSE316127	CP-A_p53KO_dnMCAK_vs_p53KO	human	clone_pseudobulk	3	3	pydeseq2_wald	CLDN7	claudin	17768.666666666668	12915.666666666666	13624.1794002385	-0.2615479929471329	-0.5300320299868038	0.5960897234531725	0.9999496978841365	0.9943859997890174	False	NS				CP-A Barrett cells. dnMCAK raises chromosome missegregation (CIN) on a p53-KO background. Three clones; replicates _1/_2/_4 summed. Cas9 and parental columns are one line each and are not in this test. Same paper as the cGAS-micronucleus EAC study; this matrix is not a cGAS knockout.
GSE316127	CP-A_p53KO_dnMCAK_vs_p53KO	human	clone_pseudobulk	3	3	pydeseq2_wald	TACSTD2	surface	58880.666666666664	40875.666666666664	45341.35221898488	-0.14434754335464897	-0.29534640573480536	0.7677292700454845	0.9999496978841365	0.9943859997890174	False	NS				CP-A Barrett cells. dnMCAK raises chromosome missegregation (CIN) on a p53-KO background. Three clones; replicates _1/_2/_4 summed. Cas9 and parental columns are one line each and are not in this test. Same paper as the cGAS-micronucleus EAC study; this matrix is not a cGAS knockout.
GSE316127	CP-A_p53KO_dnMCAK_vs_p53KO	human	clone_pseudobulk	3	3	pydeseq2_wald	TJP1	tight_junction	17139.0	11790.333333333334	13466.999154089213	-0.024809197844932577	-0.07874324554442502	0.9372368472791719	0.9999496978841365	0.9943859997890174	False	NS				CP-A Barrett cells. dnMCAK raises chromosome missegregation (CIN) on a p53-KO background. Three clones; replicates _1/_2/_4 summed. Cas9 and parental columns are one line each and are not in this test. Same paper as the cGAS-micronucleus EAC study; this matrix is not a cGAS knockout.
GSE316127	CP-A_p53KO_dnMCAK_vs_p53KO	human	clone_pseudobulk	3	3	pydeseq2_wald	OCLN	tight_junction	2250.6666666666665	1132.3333333333333	1338.8321464949265	0.07752992412241871	0.09490084174732966	0.9243935879209539	0.9999496978841365	0.9943859997890174	False	NS				CP-A Barrett cells. dnMCAK raises chromosome missegregation (CIN) on a p53-KO background. Three clones; replicates _1/_2/_4 summed. Cas9 and parental columns are one line each and are not in this test. Same paper as the cGAS-micronucleus EAC study; this matrix is not a cGAS knockout.
GSE316127	CP-A_p53KO_dnMCAK_vs_p53KO	human	clone_pseudobulk	3	3	pydeseq2_wald	CDH1	tight_junction	49756.0	37232.666666666664	39810.64744561629	-0.24372192092429462	-0.5000452318228248	0.6170432286991645	0.9999496978841365	0.9943859997890174	False	NS				CP-A Barrett cells. dnMCAK raises chromosome missegregation (CIN) on a p53-KO background. Three clones; replicates _1/_2/_4 summed. Cas9 and parental columns are one line each and are not in this test. Same paper as the cGAS-micronucleus EAC study; this matrix is not a cGAS knockout.
GSE316127	CP-A_p53KO_dnMCAK_vs_p53KO	human	clone_pseudobulk	3	3	pydeseq2_wald	CGAS	sensor	1929.6666666666667	1241.0	1495.8218896242815	0.08597226083646596	0.19678111535406537	0.8439988299291589	0.9999496978841365	0.9943859997890174	False	NS				CP-A Barrett cells. dnMCAK raises chromosome missegregation (CIN) on a p53-KO background. Three clones; replicates _1/_2/_4 summed. Cas9 and parental columns are one line each and are not in this test. Same paper as the cGAS-micronucleus EAC study; this matrix is not a cGAS knockout.
GSE316127	CP-A_p53KO_dnMCAK_vs_p53KO	human	clone_pseudobulk	3	3	pydeseq2_wald	STING1	sensor									True	ABSENT				CP-A Barrett cells. dnMCAK raises chromosome missegregation (CIN) on a p53-KO background. Three clones; replicates _1/_2/_4 summed. Cas9 and parental columns are one line each and are not in this test. Same paper as the cGAS-micronucleus EAC study; this matrix is not a cGAS knockout.
GSE316127	CP-A_p53KO_dnMCAK_vs_p53KO	human	clone_pseudobulk	3	3	pydeseq2_wald	IFNL1	ifnl	2.0	3.0	2.397341339925208	-1.2304106561096377	-0.6335600863562597	0.5263679559720315	0.9999496978841365	0.9943859997890174	False	NS				CP-A Barrett cells. dnMCAK raises chromosome missegregation (CIN) on a p53-KO background. Three clones; replicates _1/_2/_4 summed. Cas9 and parental columns are one line each and are not in this test. Same paper as the cGAS-micronucleus EAC study; this matrix is not a cGAS knockout.
GSE316127	CP-A_p53KO_dnMCAK_vs_p53KO	human	clone_pseudobulk	3	3	pydeseq2_wald	IFNL2	ifnl	2.0	0.0		2.321928094887362					False	NS				CP-A Barrett cells. dnMCAK raises chromosome missegregation (CIN) on a p53-KO background. Three clones; replicates _1/_2/_4 summed. Cas9 and parental columns are one line each and are not in this test. Same paper as the cGAS-micronucleus EAC study; this matrix is not a cGAS knockout.
GSE316127	CP-A_p53KO_dnMCAK_vs_p53KO	human	clone_pseudobulk	3	3	pydeseq2_wald	IFNL3	ifnl	0.6666666666666666	0.0		1.2223924213364477					True	LOW				CP-A Barrett cells. dnMCAK raises chromosome missegregation (CIN) on a p53-KO background. Three clones; replicates _1/_2/_4 summed. Cas9 and parental columns are one line each and are not in this test. Same paper as the cGAS-micronucleus EAC study; this matrix is not a cGAS knockout.
GSE316127	CP-A_p53KO_dnMCAK_vs_p53KO	human	clone_pseudobulk	3	3	pydeseq2_wald	IFNLR1	ifnl	1303.0	974.0	1084.5330430176216	-0.13285254482965778	-0.4208607174778837	0.6738567914794031	0.9999496978841365	0.9943859997890174	False	NS				CP-A Barrett cells. dnMCAK raises chromosome missegregation (CIN) on a p53-KO background. Three clones; replicates _1/_2/_4 summed. Cas9 and parental columns are one line each and are not in this test. Same paper as the cGAS-micronucleus EAC study; this matrix is not a cGAS knockout.
GSE316127	CP-A_p53KO_dnMCAK_vs_p53KO	human	clone_pseudobulk	3	3	pydeseq2_wald	ISG15	isg_control	5021.666666666667	3756.3333333333335	4121.433064454032	-0.17113375544129988	-0.49056375878027053	0.6237350242904863	0.9999496978841365	0.9943859997890174	False	NS				CP-A Barrett cells. dnMCAK raises chromosome missegregation (CIN) on a p53-KO background. Three clones; replicates _1/_2/_4 summed. Cas9 and parental columns are one line each and are not in this test. Same paper as the cGAS-micronucleus EAC study; this matrix is not a cGAS knockout.
GSE316127	CP-A_p53KO_dnMCAK_vs_p53KO	human	clone_pseudobulk	3	3	pydeseq2_wald	MX1	isg_control	975.3333333333334	619.0	696.3119472861922	-0.09422276959133104	-0.1837482251897053	0.854210974731137	0.9999496978841365	0.9943859997890174	False	NS				CP-A Barrett cells. dnMCAK raises chromosome missegregation (CIN) on a p53-KO background. Three clones; replicates _1/_2/_4 summed. Cas9 and parental columns are one line each and are not in this test. Same paper as the cGAS-micronucleus EAC study; this matrix is not a cGAS knockout.
GSE316127	CP-A_p53KO_dnMCAK_vs_p53KO	human	clone_pseudobulk	3	3	pydeseq2_wald	CXCL10	isg_control	127.0	31.666666666666668	59.77687228315232	1.185230778173482	1.7134657808994038	0.08662688348359644	0.9999496978841365	0.9943859997890174	False	NS				CP-A Barrett cells. dnMCAK raises chromosome missegregation (CIN) on a p53-KO background. Three clones; replicates _1/_2/_4 summed. Cas9 and parental columns are one line each and are not in this test. Same paper as the cGAS-micronucleus EAC study; this matrix is not a cGAS knockout.
GSE237615	ID8_53BP1KO_vs_ctrl	mouse	tumor_library	3	3	pydeseq2_wald	Cldn2	claudin	59.0	42.333333333333336	50.479814975092076	0.44031697443641105	1.720145556387891	0.08540598653374878	0.16612943408583883	0.1441226022757011	False	NS				ID8 ovarian tumors. 53BP1 KO increases micronuclei and cytosolic dsDNA and is cGAS-STING dependent in the paper. Bulk tumor RNA, not sorted epithelium. Deposited values are fractional expected counts, rounded to integers.
