accession	contrast	organism	unit	n_case	n_control	method	gene	gene_class	mean_case	mean_control	baseMean	log2fc_case_vs_control	stat	pvalue	padj_genome	padj_panel	low_expression	direction	detect_case	detect_control	rank_biserial	note
GSE316127	CP-A_p53KO_dnMCAK_vs_p53KO	human	clone_pseudobulk	3	3	pydeseq2_wald	CLDN10	claudin	0.6666666666666666	1.0		-0.3625700793847084					False	NS				CP-A Barrett cells. dnMCAK raises chromosome missegregation (CIN) on a p53-KO background. Three clones; replicates _1/_2/_4 summed. Cas9 and parental columns are one line each and are not in this test. Same paper as the cGAS-micronucleus EAC study; this matrix is not a cGAS knockout.
GSE316127	CP-A_p53KO_dnMCAK_vs_p53KO	human	clone_pseudobulk	3	3	pydeseq2_wald	CLDN11	claudin	1.6666666666666667	2.0	1.9864895573078332	-0.4576453413611781	-0.1654303713393589	0.8686052501263382	0.9999496978841365	0.9943859997890174	False	NS				CP-A Barrett cells. dnMCAK raises chromosome missegregation (CIN) on a p53-KO background. Three clones; replicates _1/_2/_4 summed. Cas9 and parental columns are one line each and are not in this test. Same paper as the cGAS-micronucleus EAC study; this matrix is not a cGAS knockout.
GSE316127	CP-A_p53KO_dnMCAK_vs_p53KO	human	clone_pseudobulk	3	3	pydeseq2_wald	CLDN12	claudin	5545.666666666667	3302.6666666666665	4090.9427522038186	0.17506306258102247	0.4905752422358268	0.6237269005818202	0.9999496978841365	0.9943859997890174	False	NS				CP-A Barrett cells. dnMCAK raises chromosome missegregation (CIN) on a p53-KO background. Three clones; replicates _1/_2/_4 summed. Cas9 and parental columns are one line each and are not in this test. Same paper as the cGAS-micronucleus EAC study; this matrix is not a cGAS knockout.
GSE316127	CP-A_p53KO_dnMCAK_vs_p53KO	human	clone_pseudobulk	3	3	pydeseq2_wald	CLDN14	claudin	18.666666666666668	14.666666666666666	16.573497674610895	-0.13053837349250597	-0.1699344550057597	0.8650616840131711	0.9999496978841365	0.9943859997890174	False	NS				CP-A Barrett cells. dnMCAK raises chromosome missegregation (CIN) on a p53-KO background. Three clones; replicates _1/_2/_4 summed. Cas9 and parental columns are one line each and are not in this test. Same paper as the cGAS-micronucleus EAC study; this matrix is not a cGAS knockout.
GSE316127	CP-A_p53KO_dnMCAK_vs_p53KO	human	clone_pseudobulk	3	3	pydeseq2_wald	CLDN15	claudin	268.3333333333333	191.0	208.8323805947881	-0.15554785377110314	-0.3167753177491174	0.7514140940087418	0.9999496978841365	0.9943859997890174	False	NS				CP-A Barrett cells. dnMCAK raises chromosome missegregation (CIN) on a p53-KO background. Three clones; replicates _1/_2/_4 summed. Cas9 and parental columns are one line each and are not in this test. Same paper as the cGAS-micronucleus EAC study; this matrix is not a cGAS knockout.
GSE316127	CP-A_p53KO_dnMCAK_vs_p53KO	human	clone_pseudobulk	3	3	pydeseq2_wald	CLDN16	claudin	71.66666666666667	40.333333333333336	48.38490628501569	0.1320136704728011	0.21613356712012669	0.8288836352420995	0.9999496978841365	0.9943859997890174	False	NS				CP-A Barrett cells. dnMCAK raises chromosome missegregation (CIN) on a p53-KO background. Three clones; replicates _1/_2/_4 summed. Cas9 and parental columns are one line each and are not in this test. Same paper as the cGAS-micronucleus EAC study; this matrix is not a cGAS knockout.
GSE316127	CP-A_p53KO_dnMCAK_vs_p53KO	human	clone_pseudobulk	3	3	pydeseq2_wald	CLDN18	claudin	77.0	30.666666666666668	43.64678614524677	0.5401741893749602	0.5030185544916429	0.6149512270742705	0.9999496978841365	0.9943859997890174	False	NS				CP-A Barrett cells. dnMCAK raises chromosome missegregation (CIN) on a p53-KO background. Three clones; replicates _1/_2/_4 summed. Cas9 and parental columns are one line each and are not in this test. Same paper as the cGAS-micronucleus EAC study; this matrix is not a cGAS knockout.
GSE316127	CP-A_p53KO_dnMCAK_vs_p53KO	human	clone_pseudobulk	3	3	pydeseq2_wald	CLDN23	claudin	387.0	265.0	298.9129852177322	-0.05007179750037314	-0.12918619814236318	0.897210316979813	0.9999496978841365	0.9943859997890174	False	NS				CP-A Barrett cells. dnMCAK raises chromosome missegregation (CIN) on a p53-KO background. Three clones; replicates _1/_2/_4 summed. Cas9 and parental columns are one line each and are not in this test. Same paper as the cGAS-micronucleus EAC study; this matrix is not a cGAS knockout.
GSE316127	CP-A_p53KO_dnMCAK_vs_p53KO	human	clone_pseudobulk	3	3	pydeseq2_wald	TACSTD2	surface	58880.666666666664	40875.666666666664	45341.35221898488	-0.14434754335464897	-0.29534640573480536	0.7677292700454845	0.9999496978841365	0.9943859997890174	False	NS				CP-A Barrett cells. dnMCAK raises chromosome missegregation (CIN) on a p53-KO background. Three clones; replicates _1/_2/_4 summed. Cas9 and parental columns are one line each and are not in this test. Same paper as the cGAS-micronucleus EAC study; this matrix is not a cGAS knockout.
GSE316127	CP-A_p53KO_dnMCAK_vs_p53KO	human	clone_pseudobulk	3	3	pydeseq2_wald	TJP1	tight_junction	17139.0	11790.333333333334	13466.999154089213	-0.024809197844932577	-0.07874324554442502	0.9372368472791719	0.9999496978841365	0.9943859997890174	False	NS				CP-A Barrett cells. dnMCAK raises chromosome missegregation (CIN) on a p53-KO background. Three clones; replicates _1/_2/_4 summed. Cas9 and parental columns are one line each and are not in this test. Same paper as the cGAS-micronucleus EAC study; this matrix is not a cGAS knockout.
GSE316127	CP-A_p53KO_dnMCAK_vs_p53KO	human	clone_pseudobulk	3	3	pydeseq2_wald	TJP2	tight_junction	187.66666666666666	146.0	155.43912098832502	-0.23376224280718944	-0.6491078889843733	0.5162686430441059	0.9999496978841365	0.9943859997890174	False	NS				CP-A Barrett cells. dnMCAK raises chromosome missegregation (CIN) on a p53-KO background. Three clones; replicates _1/_2/_4 summed. Cas9 and parental columns are one line each and are not in this test. Same paper as the cGAS-micronucleus EAC study; this matrix is not a cGAS knockout.
GSE316127	CP-A_p53KO_dnMCAK_vs_p53KO	human	clone_pseudobulk	3	3	pydeseq2_wald	TJP3	tight_junction	323.0	176.33333333333334	209.60430823129863	0.10048757710825557	0.1763962577740578	0.8599826444336109	0.9999496978841365	0.9943859997890174	False	NS				CP-A Barrett cells. dnMCAK raises chromosome missegregation (CIN) on a p53-KO background. Three clones; replicates _1/_2/_4 summed. Cas9 and parental columns are one line each and are not in this test. Same paper as the cGAS-micronucleus EAC study; this matrix is not a cGAS knockout.
GSE316127	CP-A_p53KO_dnMCAK_vs_p53KO	human	clone_pseudobulk	3	3	pydeseq2_wald	OCLN	tight_junction	2250.6666666666665	1132.3333333333333	1338.8321464949265	0.07752992412241871	0.09490084174732966	0.9243935879209539	0.9999496978841365	0.9943859997890174	False	NS				CP-A Barrett cells. dnMCAK raises chromosome missegregation (CIN) on a p53-KO background. Three clones; replicates _1/_2/_4 summed. Cas9 and parental columns are one line each and are not in this test. Same paper as the cGAS-micronucleus EAC study; this matrix is not a cGAS knockout.
GSE316127	CP-A_p53KO_dnMCAK_vs_p53KO	human	clone_pseudobulk	3	3	pydeseq2_wald	CDH1	tight_junction	49756.0	37232.666666666664	39810.64744561629	-0.24372192092429462	-0.5000452318228248	0.6170432286991645	0.9999496978841365	0.9943859997890174	False	NS				CP-A Barrett cells. dnMCAK raises chromosome missegregation (CIN) on a p53-KO background. Three clones; replicates _1/_2/_4 summed. Cas9 and parental columns are one line each and are not in this test. Same paper as the cGAS-micronucleus EAC study; this matrix is not a cGAS knockout.
GSE316127	CP-A_p53KO_dnMCAK_vs_p53KO	human	clone_pseudobulk	3	3	pydeseq2_wald	F11R	tight_junction	8544.0	7158.666666666667	7528.458069078198	-0.30999090920230604	-0.753231333527585	0.451310913517162	0.9999496978841365	0.9943859997890174	False	NS				CP-A Barrett cells. dnMCAK raises chromosome missegregation (CIN) on a p53-KO background. Three clones; replicates _1/_2/_4 summed. Cas9 and parental columns are one line each and are not in this test. Same paper as the cGAS-micronucleus EAC study; this matrix is not a cGAS knockout.
GSE316127	CP-A_p53KO_dnMCAK_vs_p53KO	human	clone_pseudobulk	3	3	pydeseq2_wald	CGN	tight_junction	3900.6666666666665	2211.3333333333335	2677.6480877934814	0.11737335993425217	0.2097074868124083	0.8338959818351176	0.9999496978841365	0.9943859997890174	False	NS				CP-A Barrett cells. dnMCAK raises chromosome missegregation (CIN) on a p53-KO background. Three clones; replicates _1/_2/_4 summed. Cas9 and parental columns are one line each and are not in this test. Same paper as the cGAS-micronucleus EAC study; this matrix is not a cGAS knockout.
GSE316127	CP-A_p53KO_dnMCAK_vs_p53KO	human	clone_pseudobulk	3	3	pydeseq2_wald	MARVELD2	tight_junction	2612.3333333333335	2068.0	2148.9495445541233	-0.33427416424752726	-0.7414298184551614	0.4584328702490892	0.9999496978841365	0.9943859997890174	False	NS				CP-A Barrett cells. dnMCAK raises chromosome missegregation (CIN) on a p53-KO background. Three clones; replicates _1/_2/_4 summed. Cas9 and parental columns are one line each and are not in this test. Same paper as the cGAS-micronucleus EAC study; this matrix is not a cGAS knockout.
GSE237615	ID8_53BP1KO_vs_ctrl	mouse	tumor_library	3	3	pydeseq2_wald	Cldn1	claudin	4.0	2.6666666666666665	3.3154750521027423	0.5462663739755877	0.5448050049705165	0.585887636059106	0.7146996006300932	0.6591235905664943	False	NS				ID8 ovarian tumors. 53BP1 KO increases micronuclei and cytosolic dsDNA and is cGAS-STING dependent in the paper. Bulk tumor RNA, not sorted epithelium. Deposited values are fractional expected counts, rounded to integers.
GSE237615	ID8_53BP1KO_vs_ctrl	mouse	tumor_library	3	3	pydeseq2_wald	Cldn2	claudin	59.0	42.333333333333336	50.479814975092076	0.44031697443641105	1.720145556387891	0.08540598653374878	0.16612943408583883	0.1441226022757011	False	NS				ID8 ovarian tumors. 53BP1 KO increases micronuclei and cytosolic dsDNA and is cGAS-STING dependent in the paper. Bulk tumor RNA, not sorted epithelium. Deposited values are fractional expected counts, rounded to integers.
GSE237615	ID8_53BP1KO_vs_ctrl	mouse	tumor_library	3	3	pydeseq2_wald	Cldn3	claudin	57.333333333333336	42.333333333333336	49.65168134767031	0.398670959467808	1.5994117591466792	0.10972914115436076	0.20331394145096918	0.17427569477457297	False	NS				ID8 ovarian tumors. 53BP1 KO increases micronuclei and cytosolic dsDNA and is cGAS-STING dependent in the paper. Bulk tumor RNA, not sorted epithelium. Deposited values are fractional expected counts, rounded to integers.
GSE237615	ID8_53BP1KO_vs_ctrl	mouse	tumor_library	3	3	pydeseq2_wald	Cldn4	claudin	0.3333333333333333	1.0		-0.8479969065549502					False	NS				ID8 ovarian tumors. 53BP1 KO increases micronuclei and cytosolic dsDNA and is cGAS-STING dependent in the paper. Bulk tumor RNA, not sorted epithelium. Deposited values are fractional expected counts, rounded to integers.
GSE237615	ID8_53BP1KO_vs_ctrl	mouse	tumor_library	3	3	pydeseq2_wald	Cldn5	claudin									True	ABSENT				ID8 ovarian tumors. 53BP1 KO increases micronuclei and cytosolic dsDNA and is cGAS-STING dependent in the paper. Bulk tumor RNA, not sorted epithelium. Deposited values are fractional expected counts, rounded to integers.
GSE237615	ID8_53BP1KO_vs_ctrl	mouse	tumor_library	3	3	pydeseq2_wald	Cldn6	claudin									True	ABSENT				ID8 ovarian tumors. 53BP1 KO increases micronuclei and cytosolic dsDNA and is cGAS-STING dependent in the paper. Bulk tumor RNA, not sorted epithelium. Deposited values are fractional expected counts, rounded to integers.
GSE237615	ID8_53BP1KO_vs_ctrl	mouse	tumor_library	3	3	pydeseq2_wald	Cldn7	claudin									True	ABSENT				ID8 ovarian tumors. 53BP1 KO increases micronuclei and cytosolic dsDNA and is cGAS-STING dependent in the paper. Bulk tumor RNA, not sorted epithelium. Deposited values are fractional expected counts, rounded to integers.
GSE237615	ID8_53BP1KO_vs_ctrl	mouse	tumor_library	3	3	pydeseq2_wald	Cldn8	claudin									True	ABSENT				ID8 ovarian tumors. 53BP1 KO increases micronuclei and cytosolic dsDNA and is cGAS-STING dependent in the paper. Bulk tumor RNA, not sorted epithelium. Deposited values are fractional expected counts, rounded to integers.
GSE237615	ID8_53BP1KO_vs_ctrl	mouse	tumor_library	3	3	pydeseq2_wald	Cldn9	claudin	0.3333333333333333	0.0		0.736965594166206					True	LOW				ID8 ovarian tumors. 53BP1 KO increases micronuclei and cytosolic dsDNA and is cGAS-STING dependent in the paper. Bulk tumor RNA, not sorted epithelium. Deposited values are fractional expected counts, rounded to integers.
GSE237615	ID8_53BP1KO_vs_ctrl	mouse	tumor_library	3	3	pydeseq2_wald	Cldn10	claudin	0.0	3.0		-2.807354922057604					False	NS				ID8 ovarian tumors. 53BP1 KO increases micronuclei and cytosolic dsDNA and is cGAS-STING dependent in the paper. Bulk tumor RNA, not sorted epithelium. Deposited values are fractional expected counts, rounded to integers.
GSE237615	ID8_53BP1KO_vs_ctrl	mouse	tumor_library	3	3	pydeseq2_wald	Cldn11	claudin	0.3333333333333333	3.3333333333333335	1.8517669643921006	-3.2573826779883777	-1.862395450108394	0.06254737001154143	0.12858258402061118	0.11258526602077457	False	NS				ID8 ovarian tumors. 53BP1 KO increases micronuclei and cytosolic dsDNA and is cGAS-STING dependent in the paper. Bulk tumor RNA, not sorted epithelium. Deposited values are fractional expected counts, rounded to integers.
GSE237615	ID8_53BP1KO_vs_ctrl	mouse	tumor_library	3	3	pydeseq2_wald	Cldn12	claudin	1367.3333333333333	1186.0	1273.3300449138208	0.16640099787383347	2.5336335682495292	0.011288670903402749	0.030738163520344437	0.02770855585380675	False	SIG_SMALL_FC				ID8 ovarian tumors. 53BP1 KO increases micronuclei and cytosolic dsDNA and is cGAS-STING dependent in the paper. Bulk tumor RNA, not sorted epithelium. Deposited values are fractional expected counts, rounded to integers.
GSE237615	ID8_53BP1KO_vs_ctrl	mouse	tumor_library	3	3	pydeseq2_wald	Cldn14	claudin									True	ABSENT				ID8 ovarian tumors. 53BP1 KO increases micronuclei and cytosolic dsDNA and is cGAS-STING dependent in the paper. Bulk tumor RNA, not sorted epithelium. Deposited values are fractional expected counts, rounded to integers.
GSE237615	ID8_53BP1KO_vs_ctrl	mouse	tumor_library	3	3	pydeseq2_wald	Cldn15	claudin	1394.6666666666667	1002.3333333333334	1193.8334840634996	0.43757269989702374	6.3588690889483335	2.0324452455564497e-10	2.3696300663298607e-09	7.839431661432021e-10	False	SIG_SMALL_FC				ID8 ovarian tumors. 53BP1 KO increases micronuclei and cytosolic dsDNA and is cGAS-STING dependent in the paper. Bulk tumor RNA, not sorted epithelium. Deposited values are fractional expected counts, rounded to integers.
GSE237615	ID8_53BP1KO_vs_ctrl	mouse	tumor_library	3	3	pydeseq2_wald	Cldn16	claudin									True	ABSENT				ID8 ovarian tumors. 53BP1 KO increases micronuclei and cytosolic dsDNA and is cGAS-STING dependent in the paper. Bulk tumor RNA, not sorted epithelium. Deposited values are fractional expected counts, rounded to integers.
GSE237615	ID8_53BP1KO_vs_ctrl	mouse	tumor_library	3	3	pydeseq2_wald	Cldn18	claudin	1.3333333333333333	0.3333333333333333		1.1375035237499351					False	NS				ID8 ovarian tumors. 53BP1 KO increases micronuclei and cytosolic dsDNA and is cGAS-STING dependent in the paper. Bulk tumor RNA, not sorted epithelium. Deposited values are fractional expected counts, rounded to integers.
GSE237615	ID8_53BP1KO_vs_ctrl	mouse	tumor_library	3	3	pydeseq2_wald	Cldn23	claudin									True	ABSENT				ID8 ovarian tumors. 53BP1 KO increases micronuclei and cytosolic dsDNA and is cGAS-STING dependent in the paper. Bulk tumor RNA, not sorted epithelium. Deposited values are fractional expected counts, rounded to integers.
GSE237615	ID8_53BP1KO_vs_ctrl	mouse	tumor_library	3	3	pydeseq2_wald	Tacstd2	surface									True	ABSENT				ID8 ovarian tumors. 53BP1 KO increases micronuclei and cytosolic dsDNA and is cGAS-STING dependent in the paper. Bulk tumor RNA, not sorted epithelium. Deposited values are fractional expected counts, rounded to integers.
GSE237615	ID8_53BP1KO_vs_ctrl	mouse	tumor_library	3	3	pydeseq2_wald	Tjp1	tight_junction	6107.333333333333	6137.0	6112.290236350494	-0.04610666402496724	-0.7478963285838302	0.45452269225846564	0.5991483815160735	0.5335701169990683	False	NS				ID8 ovarian tumors. 53BP1 KO increases micronuclei and cytosolic dsDNA and is cGAS-STING dependent in the paper. Bulk tumor RNA, not sorted epithelium. Deposited values are fractional expected counts, rounded to integers.
GSE237615	ID8_53BP1KO_vs_ctrl	mouse	tumor_library	3	3	pydeseq2_wald	Tjp2	tight_junction	4116.333333333333	3426.3333333333335	3760.4562750382993	0.22590468581334128	3.5312995004014773	0.00041352323184366347	0.001715172725918501	0.0012897912452912224	False	SIG_SMALL_FC				ID8 ovarian tumors. 53BP1 KO increases micronuclei and cytosolic dsDNA and is cGAS-STING dependent in the paper. Bulk tumor RNA, not sorted epithelium. Deposited values are fractional expected counts, rounded to integers.
GSE237615	ID8_53BP1KO_vs_ctrl	mouse	tumor_library	3	3	pydeseq2_wald	Tjp3	tight_junction	12.0	18.333333333333332	15.184387339452357	-0.6495630382246911	-1.3354611100778153	0.18172547545583595	0.30206710643150164	0.2725882131837539	False	NS				ID8 ovarian tumors. 53BP1 KO increases micronuclei and cytosolic dsDNA and is cGAS-STING dependent in the paper. Bulk tumor RNA, not sorted epithelium. Deposited values are fractional expected counts, rounded to integers.
GSE237615	ID8_53BP1KO_vs_ctrl	mouse	tumor_library	3	3	pydeseq2_wald	Ocln	tight_junction	1.0	0.0		1.584962500721156					False	NS				ID8 ovarian tumors. 53BP1 KO increases micronuclei and cytosolic dsDNA and is cGAS-STING dependent in the paper. Bulk tumor RNA, not sorted epithelium. Deposited values are fractional expected counts, rounded to integers.
GSE237615	ID8_53BP1KO_vs_ctrl	mouse	tumor_library	3	3	pydeseq2_wald	Cdh1	tight_junction	10.333333333333334	15.333333333333334	12.84942609824702	-0.6084575607263855	-1.228603578721992	0.21922047306469916	0.34825130037408514	0.31152383014457247	False	NS				ID8 ovarian tumors. 53BP1 KO increases micronuclei and cytosolic dsDNA and is cGAS-STING dependent in the paper. Bulk tumor RNA, not sorted epithelium. Deposited values are fractional expected counts, rounded to integers.
GSE237615	ID8_53BP1KO_vs_ctrl	mouse	tumor_library	3	3	pydeseq2_wald	F11r	tight_junction	12178.666666666666	16070.666666666666	14127.967381809814	-0.43889635252748727	-7.950479709984265	1.8579066952777217e-15	3.512987473391887e-14	1.0032696154499697e-14	False	SIG_SMALL_FC				ID8 ovarian tumors. 53BP1 KO increases micronuclei and cytosolic dsDNA and is cGAS-STING dependent in the paper. Bulk tumor RNA, not sorted epithelium. Deposited values are fractional expected counts, rounded to integers.
GSE237615	ID8_53BP1KO_vs_ctrl	mouse	tumor_library	3	3	pydeseq2_wald	Cgn	tight_junction	2816.3333333333335	2527.0	2665.3252558360487	0.11755409164812636	2.002089710891327	0.04527508392771894	0.09860405242211791	0.08731623328917223	False	NS				ID8 ovarian tumors. 53BP1 KO increases micronuclei and cytosolic dsDNA and is cGAS-STING dependent in the paper. Bulk tumor RNA, not sorted epithelium. Deposited values are fractional expected counts, rounded to integers.
GSE237615	ID8_53BP1KO_vs_ctrl	mouse	tumor_library	3	3	pydeseq2_wald	Marveld2	tight_junction	0.3333333333333333	0.3333333333333333		0.0					True	LOW				ID8 ovarian tumors. 53BP1 KO increases micronuclei and cytosolic dsDNA and is cGAS-STING dependent in the paper. Bulk tumor RNA, not sorted epithelium. Deposited values are fractional expected counts, rounded to integers.
GSE237615	KPC_53BP1KO_vs_ctrl	mouse	tumor_library	5	5	pydeseq2_wald	Cldn1	claudin	83.2	82.0	82.33266262185323	0.05708037241276878	0.10780512599048614	0.9141502766389226	0.9538697013425232	0.9141502766389226	False	NS				KPC pancreatic tumors. Same 53BP1-KO micronucleus design. Bulk tumor RNA. Expected counts rounded to integers.
GSE237615	KPC_53BP1KO_vs_ctrl	mouse	tumor_library	5	5	pydeseq2_wald	Cldn2	claudin	5506.6	8076.4	6767.194946446063	-0.5483385825003204	-2.4649322345734963	0.013703916641231715	0.06405684584716816	0.04453772908400307	False	DOWN				KPC pancreatic tumors. Same 53BP1-KO micronucleus design. Bulk tumor RNA. Expected counts rounded to integers.
GSE237615	KPC_53BP1KO_vs_ctrl	mouse	tumor_library	5	5	pydeseq2_wald	Cldn3	claudin	1094.8	389.8	742.5835805285784	1.5039111927492084	10.810204729707161	3.079819540951152e-27	4.218069512961015e-24	6.005648104854746e-26	False	UP				KPC pancreatic tumors. Same 53BP1-KO micronucleus design. Bulk tumor RNA. Expected counts rounded to integers.
GSE237615	KPC_53BP1KO_vs_ctrl	mouse	tumor_library	5	5	pydeseq2_wald	Cldn4	claudin	1009.0	296.8	651.9300943271364	1.7872791378975383	7.421821683997332	1.1552027637874032e-13	2.8336951377382045e-11	1.501763592923624e-12	False	UP				KPC pancreatic tumors. Same 53BP1-KO micronucleus design. Bulk tumor RNA. Expected counts rounded to integers.
GSE237615	KPC_53BP1KO_vs_ctrl	mouse	tumor_library	5	5	pydeseq2_wald	Cldn5	claudin	164.6	204.8	184.2964345241407	-0.3009817035474126	-1.813295580940627	0.06978624451594727	0.1971023206014571	0.14324544926957597	False	NS				KPC pancreatic tumors. Same 53BP1-KO micronucleus design. Bulk tumor RNA. Expected counts rounded to integers.
GSE237615	KPC_53BP1KO_vs_ctrl	mouse	tumor_library	5	5	pydeseq2_wald	Cldn6	claudin	2713.4	2894.4	2789.252624400276	-0.07785949955007421	-0.5334884270132417	0.5936955201039967	0.7599316285569939	0.6615464366873106	False	NS				KPC pancreatic tumors. Same 53BP1-KO micronucleus design. Bulk tumor RNA. Expected counts rounded to integers.
GSE237615	KPC_53BP1KO_vs_ctrl	mouse	tumor_library	5	5	pydeseq2_wald	Cldn7	claudin	1098.6	329.4	714.3292225143608	1.7535861802795234	13.38425885573519	7.47391651824596e-41	3.070845449434309e-37	2.9148274421159245e-39	False	UP				KPC pancreatic tumors. Same 53BP1-KO micronucleus design. Bulk tumor RNA. Expected counts rounded to integers.
GSE237615	KPC_53BP1KO_vs_ctrl	mouse	tumor_library	5	5	pydeseq2_wald	Cldn8	claudin	0.0	3.6	1.803860220984276	-4.287241934674222	-1.8964228330160178	0.05790415499190022	0.1737547539331532	0.14048144369516288	False	NS				KPC pancreatic tumors. Same 53BP1-KO micronucleus design. Bulk tumor RNA. Expected counts rounded to integers.
GSE237615	KPC_53BP1KO_vs_ctrl	mouse	tumor_library	5	5	pydeseq2_wald	Cldn9	claudin	2.0	1.6	1.786850497609669	0.3168291593001512	0.2538335894522921	0.7996241224666862	0.8930154194470787	0.8428470480054261	False	NS				KPC pancreatic tumors. Same 53BP1-KO micronucleus design. Bulk tumor RNA. Expected counts rounded to integers.
GSE237615	KPC_53BP1KO_vs_ctrl	mouse	tumor_library	5	5	pydeseq2_wald	Cldn10	claudin	25.8	16.4	21.158379207641087	0.678634051207903	1.8546942432411997	0.06363990130461455	0.18501190451299473	0.14048144369516288	False	NS				KPC pancreatic tumors. Same 53BP1-KO micronucleus design. Bulk tumor RNA. Expected counts rounded to integers.
GSE237615	KPC_53BP1KO_vs_ctrl	mouse	tumor_library	5	5	pydeseq2_wald	Cldn11	claudin	2.6	5.0	3.8054170204860385	-0.936798244737754	-1.1317496373356288	0.25773970656229517	0.45960452396219	0.3762902838057502	False	NS				KPC pancreatic tumors. Same 53BP1-KO micronucleus design. Bulk tumor RNA. Expected counts rounded to integers.
GSE237615	KPC_53BP1KO_vs_ctrl	mouse	tumor_library	5	5	pydeseq2_wald	Cldn12	claudin	973.8	1309.0	1136.9722718243352	-0.41222190744987564	-5.243039065392074	1.57953079876798e-07	9.045152849390855e-06	1.5400425287987806e-06	False	SIG_SMALL_FC				KPC pancreatic tumors. Same 53BP1-KO micronucleus design. Bulk tumor RNA. Expected counts rounded to integers.
GSE237615	KPC_53BP1KO_vs_ctrl	mouse	tumor_library	5	5	pydeseq2_wald	Cldn14	claudin									True	ABSENT				KPC pancreatic tumors. Same 53BP1-KO micronucleus design. Bulk tumor RNA. Expected counts rounded to integers.
GSE237615	KPC_53BP1KO_vs_ctrl	mouse	tumor_library	5	5	pydeseq2_wald	Cldn15	claudin	40.8	57.6	49.164822602815896	-0.4798887469886937	-1.4028586265939265	0.16065900046562132	0.3393433585210752	0.25062804072636924	False	NS				KPC pancreatic tumors. Same 53BP1-KO micronucleus design. Bulk tumor RNA. Expected counts rounded to integers.
GSE237615	KPC_53BP1KO_vs_ctrl	mouse	tumor_library	5	5	pydeseq2_wald	Cldn16	claudin	0.2	0.0		0.48542682717024166					True	LOW				KPC pancreatic tumors. Same 53BP1-KO micronucleus design. Bulk tumor RNA. Expected counts rounded to integers.
GSE237615	KPC_53BP1KO_vs_ctrl	mouse	tumor_library	5	5	pydeseq2_wald	Cldn18	claudin	3385.0	5046.0	4191.668464926907	-0.5565523278144063	-3.9910388678918087	6.578449689117284e-05	0.0011803146358148752	0.0003665136255365344	False	DOWN				KPC pancreatic tumors. Same 53BP1-KO micronucleus design. Bulk tumor RNA. Expected counts rounded to integers.
GSE237615	KPC_53BP1KO_vs_ctrl	mouse	tumor_library	5	5	pydeseq2_wald	Cldn23	claudin	32.4	20.4	26.41149931196336	0.6866758425025632	2.56776263120012	0.0102357219536219	0.052162508622566175	0.039919315619125414	False	UP				KPC pancreatic tumors. Same 53BP1-KO micronucleus design. Bulk tumor RNA. Expected counts rounded to integers.
GSE237615	KPC_53BP1KO_vs_ctrl	mouse	tumor_library	5	5	pydeseq2_wald	Tacstd2	surface	24.4	62.4	42.9301729265003	-1.2931968734715722	-1.0053273021337081	0.3147392726813947	0.5190490068069182	0.39596231079272237	False	NS				KPC pancreatic tumors. Same 53BP1-KO micronucleus design. Bulk tumor RNA. Expected counts rounded to integers.
GSE237615	KPC_53BP1KO_vs_ctrl	mouse	tumor_library	5	5	pydeseq2_wald	Tjp1	tight_junction	2778.8	3926.4	3338.0797461005122	-0.48458322100017615	-3.4261397346605653	0.0006122253320069589	0.006537961878839747	0.002652976438696822	False	SIG_SMALL_FC				KPC pancreatic tumors. Same 53BP1-KO micronucleus design. Bulk tumor RNA. Expected counts rounded to integers.
GSE237615	KPC_53BP1KO_vs_ctrl	mouse	tumor_library	5	5	pydeseq2_wald	Tjp2	tight_junction	3772.8	4041.8	3892.1894548145465	-0.08229496941987459	-0.7036712951744291	0.4816375004272292	0.6736203148261009	0.5692079550503618	False	NS				KPC pancreatic tumors. Same 53BP1-KO micronucleus design. Bulk tumor RNA. Expected counts rounded to integers.
GSE237615	KPC_53BP1KO_vs_ctrl	mouse	tumor_library	5	5	pydeseq2_wald	Tjp3	tight_junction	810.2	612.0	710.5549922981126	0.41403802518773236	2.1117444925058924	0.03470837058415867	0.12352361856878469	0.09668760377015628	False	NS				KPC pancreatic tumors. Same 53BP1-KO micronucleus design. Bulk tumor RNA. Expected counts rounded to integers.
GSE237615	KPC_53BP1KO_vs_ctrl	mouse	tumor_library	5	5	pydeseq2_wald	Ocln	tight_junction	152.2	312.0	230.75810189259232	-1.0182695032221418	-5.1656080549657455	2.3965852639727424e-07	1.2583986841339304e-05	1.8693365058987392e-06	False	DOWN				KPC pancreatic tumors. Same 53BP1-KO micronucleus design. Bulk tumor RNA. Expected counts rounded to integers.
GSE237615	KPC_53BP1KO_vs_ctrl	mouse	tumor_library	5	5	pydeseq2_wald	Cdh1	tight_junction	15463.4	13967.6	14666.267613299933	0.16318284536465524	1.10270078256965	0.27015712683489757	0.4726958777314534	0.3762902838057502	False	NS				KPC pancreatic tumors. Same 53BP1-KO micronucleus design. Bulk tumor RNA. Expected counts rounded to integers.
GSE237615	KPC_53BP1KO_vs_ctrl	mouse	tumor_library	5	5	pydeseq2_wald	F11r	tight_junction	3477.0	3537.2	3493.9021784296688	-0.010597791325360267	-0.12354505234429736	0.9016755009112499	0.9478358411658931	0.9141502766389226	False	NS				KPC pancreatic tumors. Same 53BP1-KO micronucleus design. Bulk tumor RNA. Expected counts rounded to integers.
