ligand,ligand_complex,ligand_means,ligand_props,receptor,receptor_complex,receptor_means,receptor_props,source,target,lr_means,cellphone_pvals
TGFB1,TGFB1,0.117062,0.1925,TGFBR3,TGFBR3,0.1865135,0.1135,Malig_CLDN4low,NK,0.15178776,1.0
LAMC1,LAMC1,0.14078958,0.2245,ITGA2,ITGA2_ITGB1,0.16014504,0.22,Malig_CLDN4high,Malig_CLDN4high,0.1504673,0.0
EFNA4,EFNA4,0.21595007,0.328,EPHA4,EPHA4,0.08260828,0.124,Malig_CLDN4high,Malig_CLDN4low,0.14927918,0.0
TNF,TNF,0.20856972,0.1085,PTPRS,PTPRS,0.088397495,0.133,NK,Malig_CLDN4high,0.1484836,0.0
SEMA3A,SEMA3A,0.09242912,0.138,NRP1,NRP1,0.20366678,0.281,Malig_CLDN4low,Malig_CLDN4low,0.14804795,0.0
IGF2,IGF2,0.17329521,0.1435,IGF1R,IGF1R,0.12239798,0.2015,Malig_CLDN4high,Malig_CLDN4low,0.1478466,0.0
WNT7B,WNT7B,0.17213114,0.2595,FZD1,FZD1,0.12194493,0.2,Malig_CLDN4low,Malig_CLDN4high,0.14703803,0.0
PLXNB1,PLXNB1,0.11236472,0.179,SEMA4D,SEMA4D,0.18135394,0.124,Malig_CLDN4high,T,0.14685933,0.0
COL17A1,COL17A1,0.13346232,0.159,ITGA2,ITGA2_ITGB1,0.16014504,0.22,Malig_CLDN4high,Malig_CLDN4high,0.14680368,0.0
EFNA5,EFNA5,0.20859566,0.276,EPHA4,EPHA4,0.08260828,0.124,Malig_CLDN4low,Malig_CLDN4low,0.14560197,0.0
TNF,TNF,0.20856972,0.1085,FAS,FAS,0.08101387,0.1425,NK,Malig_CLDN4low,0.1447918,0.0
EFNA4,EFNA4,0.21595007,0.328,EPHA4,EPHA4,0.07345253,0.12,Malig_CLDN4high,Malig_CLDN4high,0.1447013,0.0
SEMA3A,SEMA3A,0.12149469,0.1815,PLXNA3,NRP1_PLXNA3,0.167413,0.27,Malig_CLDN4high,Malig_CLDN4high,0.14445384,0.0
FASLG,FASLG,0.20772626,0.1285,FAS,FAS,0.08101387,0.1425,NK,Malig_CLDN4low,0.14437006,0.0
COL18A1,COL18A1,0.15497428,0.223,ITGA1,ITGA1_ITGB1,0.13302208,0.18,Malig_CLDN4high,Malig_CLDN4low,0.14399818,0.0
COL6A2,COL6A2,0.11581249,0.154,ITGA2,ITGA2_ITGB1,0.17202395,0.2325,Malig_CLDN4high,Malig_CLDN4low,0.14391822,0.0
TNF,TNF,0.20856972,0.1085,SEMA4C,SEMA4C,0.07916946,0.1565,NK,Malig_CLDN4low,0.1438696,0.0
VEGFB,VEGFB,0.20542768,0.32,ADRB2,ADRB2,0.08050541,0.1195,Malig_CLDN4low,Malig_CLDN4low,0.14296654,0.0
PLXNB1,PLXNB1,0.104129896,0.176,SEMA4D,SEMA4D,0.18135394,0.124,Malig_CLDN4low,T,0.14274192,0.0
COL6A1,COL6A1,0.15237871,0.2095,ITGA1,ITGA1_ITGB1,0.13302208,0.18,Malig_CLDN4high,Malig_CLDN4low,0.1427004,0.0
VEGFB,VEGFB,0.20155641,0.3135,ADRB2,ADRB2,0.08050541,0.1195,Malig_CLDN4high,Malig_CLDN4low,0.14103091,0.0
EFNA5,EFNA5,0.20859566,0.276,EPHA4,EPHA4,0.07345253,0.12,Malig_CLDN4low,Malig_CLDN4high,0.1410241,0.0
COL18A1,COL18A1,0.10998964,0.1675,ITGA2,ITGA2_ITGB1,0.17202395,0.2325,Malig_CLDN4low,Malig_CLDN4low,0.1410068,0.0
VEGFB,VEGFB,0.20542768,0.32,ADRB2,ADRB2,0.07486232,0.1195,Malig_CLDN4low,Malig_CLDN4high,0.140145,0.0
SEMA4A,SEMA4A,0.1357095,0.201,PLXND1,PLXND1,0.14405,0.218,Malig_CLDN4high,Malig_CLDN4high,0.13987975,0.0
VEGFB,VEGFB,0.20155641,0.3135,ADRB2,ADRB2,0.07486232,0.1195,Malig_CLDN4high,Malig_CLDN4high,0.13820937,0.0
COL6A1,COL6A1,0.10411237,0.1465,ITGA2,ITGA2_ITGB1,0.17202395,0.2325,Malig_CLDN4low,Malig_CLDN4low,0.13806817,0.0
COL6A2,COL6A2,0.11581249,0.154,ITGA2,ITGA2_ITGB1,0.16014504,0.22,Malig_CLDN4high,Malig_CLDN4high,0.13797876,0.0
SEMA3A,SEMA3A,0.12149469,0.1815,PLXNA3,NRP1_PLXNA3,0.15396017,0.253,Malig_CLDN4high,Malig_CLDN4low,0.13772742,0.0
SEMA3A,SEMA3A,0.09242912,0.138,NRP1,NRP1,0.18291302,0.2565,Malig_CLDN4low,Malig_CLDN4high,0.13767107,0.0
EFNA5,EFNA5,0.20859566,0.276,EPHB2,EPHB2,0.06639796,0.131,Malig_CLDN4low,Malig_CLDN4high,0.13749681,0.0
WNT7B,WNT7B,0.17213114,0.2595,FZD1,FZD1,0.10065522,0.167,Malig_CLDN4low,Malig_CLDN4low,0.13639317,0.0
EFNA4,EFNA4,0.21595007,0.328,EPHA1,EPHA1,0.054679107,0.106,Malig_CLDN4high,Malig_CLDN4high,0.13531458,0.0
COL27A1,COL27A1,0.09822249,0.138,ITGA2,ITGA2_ITGB1,0.17202395,0.2325,Malig_CLDN4high,Malig_CLDN4low,0.13512322,0.0
COL18A1,COL18A1,0.10998964,0.1675,ITGA2,ITGA2_ITGB1,0.16014504,0.22,Malig_CLDN4low,Malig_CLDN4high,0.13506734,0.0
EFNA5,EFNA5,0.20859566,0.276,EPHB2,EPHB2,0.05790152,0.1175,Malig_CLDN4low,Malig_CLDN4low,0.1332486,0.0
COL17A1,COL17A1,0.13346232,0.159,ITGA1,ITGA1_ITGB1,0.13302208,0.18,Malig_CLDN4high,Malig_CLDN4low,0.1332422,0.0
SEMA3C,SEMA3C,0.11356276,0.1785,NRP2,NRP2,0.15271395,0.1955,Malig_CLDN4high,Malig_CLDN4low,0.13313836,0.0
COL6A1,COL6A1,0.10411237,0.1465,ITGA2,ITGA2_ITGB1,0.16014504,0.22,Malig_CLDN4low,Malig_CLDN4high,0.13212872,0.0
EFNA5,EFNA5,0.20859566,0.276,EPHA1,EPHA1,0.054679107,0.106,Malig_CLDN4low,Malig_CLDN4high,0.13163738,0.0
SEMA3A,SEMA3A,0.09242912,0.138,PLXNA3,NRP1_PLXNA3,0.167413,0.27,Malig_CLDN4low,Malig_CLDN4high,0.12992105,0.0
COL27A1,COL27A1,0.09822249,0.138,ITGA2,ITGA2_ITGB1,0.16014504,0.22,Malig_CLDN4high,Malig_CLDN4high,0.12918377,0.0
COL27A1,COL27A1,0.08190323,0.123,ITGA2,ITGA2_ITGB1,0.17202395,0.2325,Malig_CLDN4low,Malig_CLDN4low,0.12696359,0.0
COL6A2,COL6A2,0.081656165,0.117,ITGA2,ITGA2_ITGB1,0.17202395,0.2325,Malig_CLDN4low,Malig_CLDN4low,0.12684005,0.0
COL18A1,COL18A1,0.15497428,0.223,ITGA1,ITGA1_ITGB1,0.096230395,0.1445,Malig_CLDN4high,Malig_CLDN4high,0.12560233,0.0
SEMA4A,SEMA4A,0.10658756,0.159,PLXND1,PLXND1,0.14405,0.218,Malig_CLDN4low,Malig_CLDN4high,0.12531878,0.0
COL6A2,COL6A2,0.11581249,0.154,ITGA1,ITGA1_ITGB1,0.13302208,0.18,Malig_CLDN4high,Malig_CLDN4low,0.12441729,0.0
COL6A1,COL6A1,0.15237871,0.2095,ITGA1,ITGA1_ITGB1,0.096230395,0.1445,Malig_CLDN4high,Malig_CLDN4high,0.12430455,0.0
SEMA3A,SEMA3A,0.09242912,0.138,PLXNA3,NRP1_PLXNA3,0.15396017,0.253,Malig_CLDN4low,Malig_CLDN4low,0.12319464,0.0
SEMA3A,SEMA3A,0.12149469,0.1815,PLXNA1,NRP1_PLXNA1,0.12327059,0.2065,Malig_CLDN4high,Malig_CLDN4high,0.12238264,0.0
COL18A1,COL18A1,0.10998964,0.1675,ITGA1,ITGA1_ITGB1,0.13302208,0.18,Malig_CLDN4low,Malig_CLDN4low,0.121505864,0.0
COL27A1,COL27A1,0.08190323,0.123,ITGA2,ITGA2_ITGB1,0.16014504,0.22,Malig_CLDN4low,Malig_CLDN4high,0.12102413,0.0
COL6A2,COL6A2,0.081656165,0.117,ITGA2,ITGA2_ITGB1,0.16014504,0.22,Malig_CLDN4low,Malig_CLDN4high,0.1209006,0.0
EFNA3,EFNA3,0.08340703,0.1315,EPHA2,EPHA2,0.15839033,0.2385,Malig_CLDN4high,Malig_CLDN4low,0.12089868,0.0
SEMA3A,SEMA3A,0.12149469,0.1815,PLXNA2,NRP1_PLXNA2,0.118686646,0.1785,Malig_CLDN4high,Malig_CLDN4high,0.12009066,0.0
COL8A1,COL8A1,0.0676272,0.107,ITGA2,ITGA2_ITGB1,0.17202395,0.2325,Malig_CLDN4low,Malig_CLDN4low,0.11982557,0.0
TGFB1,TGFB1,0.14110251,0.244,ACVR1,ACVR1_TGFBR2,0.09816229,0.1685,Malig_CLDN4high,Malig_CLDN4high,0.1196324,1.0
COL6A1,COL6A1,0.10411237,0.1465,ITGA1,ITGA1_ITGB1,0.13302208,0.18,Malig_CLDN4low,Malig_CLDN4low,0.11856723,0.0
EFNA4,EFNA4,0.1545261,0.2585,EPHA4,EPHA4,0.08260828,0.124,Malig_CLDN4low,Malig_CLDN4low,0.11856719,0.0
SEMA3A,SEMA3A,0.12149469,0.1815,PLXNA2,NRP1_PLXNA2,0.11214614,0.1695,Malig_CLDN4high,Malig_CLDN4low,0.11682041,0.0
KITLG,KITLG,0.17400295,0.2285,EPOR,EPOR,0.059143636,0.1,Malig_CLDN4low,Malig_CLDN4low,0.11657329,0.0
KITLG,KITLG,0.17400295,0.2285,EPOR,EPOR,0.05913083,0.102,Malig_CLDN4low,Malig_CLDN4high,0.11656689,0.0
COL27A1,COL27A1,0.09822249,0.138,ITGA1,ITGA1_ITGB1,0.13302208,0.18,Malig_CLDN4high,Malig_CLDN4low,0.11562228,0.0
LAMC1,LAMC1,0.15626885,0.2585,ITGA6,ITGA6_ITGB1,0.0748026,0.1265,Malig_CLDN4low,Malig_CLDN4low,0.11553572,0.0
COL17A1,COL17A1,0.13346232,0.159,ITGA1,ITGA1_ITGB1,0.096230395,0.1445,Malig_CLDN4high,Malig_CLDN4high,0.11484636,0.0
EFNA4,EFNA4,0.1545261,0.2585,EPHA4,EPHA4,0.07345253,0.12,Malig_CLDN4low,Malig_CLDN4high,0.113989316,0.0
COL8A1,COL8A1,0.0676272,0.107,ITGA2,ITGA2_ITGB1,0.16014504,0.22,Malig_CLDN4low,Malig_CLDN4high,0.11388612,0.0
TGFB1,TGFB1,0.14110251,0.244,ACVR1,ACVR1_TGFBR2,0.082184255,0.1475,Malig_CLDN4high,Malig_CLDN4low,0.11164338,1.0
SEMA3C,SEMA3C,0.069657944,0.1205,NRP2,NRP2,0.15271395,0.1955,Malig_CLDN4low,Malig_CLDN4low,0.11118595,0.0
EFNA3,EFNA3,0.061558373,0.108,EPHA2,EPHA2,0.15839033,0.2385,Malig_CLDN4low,Malig_CLDN4low,0.109974355,0.0
SEMA3A,SEMA3A,0.12149469,0.1815,PLXNA1,NRP1_PLXNA1,0.09798923,0.172,Malig_CLDN4high,Malig_CLDN4low,0.109741956,0.0
SEMA3A,SEMA3A,0.09242912,0.138,PLXNA1,NRP1_PLXNA1,0.12327059,0.2065,Malig_CLDN4low,Malig_CLDN4high,0.10784985,0.0
LAMC1,LAMC1,0.14078958,0.2245,ITGA6,ITGA6_ITGB1,0.0748026,0.1265,Malig_CLDN4high,Malig_CLDN4low,0.10779609,0.0
TGFB1,TGFB1,0.117062,0.1925,ACVR1,ACVR1_TGFBR2,0.09816229,0.1685,Malig_CLDN4low,Malig_CLDN4high,0.10761215,1.0
COL27A1,COL27A1,0.08190323,0.123,ITGA1,ITGA1_ITGB1,0.13302208,0.18,Malig_CLDN4low,Malig_CLDN4low,0.10746266,0.0
COL6A2,COL6A2,0.081656165,0.117,ITGA1,ITGA1_ITGB1,0.13302208,0.18,Malig_CLDN4low,Malig_CLDN4low,0.10733913,0.0
COL6A2,COL6A2,0.11581249,0.154,ITGA1,ITGA1_ITGB1,0.096230395,0.1445,Malig_CLDN4high,Malig_CLDN4high,0.10602144,0.0
SEMA3A,SEMA3A,0.09242912,0.138,PLXNA2,NRP1_PLXNA2,0.118686646,0.1785,Malig_CLDN4low,Malig_CLDN4high,0.10555788,0.0
EFNA4,EFNA4,0.1545261,0.2585,EPHA1,EPHA1,0.054679107,0.106,Malig_CLDN4low,Malig_CLDN4high,0.104602605,0.0
COL18A1,COL18A1,0.10998964,0.1675,ITGA1,ITGA1_ITGB1,0.096230395,0.1445,Malig_CLDN4low,Malig_CLDN4high,0.103110015,0.02
SEMA3A,SEMA3A,0.09242912,0.138,PLXNA2,NRP1_PLXNA2,0.11214614,0.1695,Malig_CLDN4low,Malig_CLDN4low,0.10228763,0.0
COL8A1,COL8A1,0.0676272,0.107,ITGA1,ITGA1_ITGB1,0.13302208,0.18,Malig_CLDN4low,Malig_CLDN4low,0.100324646,0.0
COL6A1,COL6A1,0.10411237,0.1465,ITGA1,ITGA1_ITGB1,0.096230395,0.1445,Malig_CLDN4low,Malig_CLDN4high,0.10017139,0.02
TGFB1,TGFB1,0.117062,0.1925,ACVR1,ACVR1_TGFBR2,0.082184255,0.1475,Malig_CLDN4low,Malig_CLDN4low,0.09962313,1.0
LIF,LIF,0.086752236,0.127,LIFR,IL6ST_LIFR,0.10908591,0.177,Malig_CLDN4high,Malig_CLDN4high,0.09791908,0.0
FGFR2,FGFR2,0.11257182,0.1415,EPHA4,EPHA4,0.08260828,0.124,Malig_CLDN4high,Malig_CLDN4low,0.09759005,0.0
COL27A1,COL27A1,0.09822249,0.138,ITGA1,ITGA1_ITGB1,0.096230395,0.1445,Malig_CLDN4high,Malig_CLDN4high,0.09722644,0.0
KITLG,KITLG,0.13515292,0.196,EPOR,EPOR,0.059143636,0.1,Malig_CLDN4high,Malig_CLDN4low,0.09714828,0.0
KITLG,KITLG,0.13515292,0.196,EPOR,EPOR,0.05913083,0.102,Malig_CLDN4high,Malig_CLDN4high,0.09714188,0.0
TGFB1,TGFB1,0.14110251,0.244,TGFBR1,TGFBR1_TGFBR2,0.050485626,0.106,Malig_CLDN4high,Malig_CLDN4high,0.09579407,1.0
SEMA3A,SEMA3A,0.09242912,0.138,PLXNA1,NRP1_PLXNA1,0.09798923,0.172,Malig_CLDN4low,Malig_CLDN4low,0.095209174,0.0
FGFR2,FGFR2,0.11257182,0.1415,FGFR1,FGFR1,0.07496087,0.1255,Malig_CLDN4high,Malig_CLDN4low,0.09376635,0.0
FGFR2,FGFR2,0.11257182,0.1415,EPHA4,EPHA4,0.07345253,0.12,Malig_CLDN4high,Malig_CLDN4high,0.09301218,0.0
LIF,LIF,0.086752236,0.127,LIFR,IL6ST_LIFR,0.09598612,0.154,Malig_CLDN4high,Malig_CLDN4low,0.09136918,0.0
COL27A1,COL27A1,0.08190323,0.123,ITGA1,ITGA1_ITGB1,0.096230395,0.1445,Malig_CLDN4low,Malig_CLDN4high,0.08906681,0.0
FGFR3,FGFR3,0.09551379,0.14,EPHA4,EPHA4,0.08260828,0.124,Malig_CLDN4high,Malig_CLDN4low,0.08906104,0.0
COL6A2,COL6A2,0.081656165,0.117,ITGA1,ITGA1_ITGB1,0.096230395,0.1445,Malig_CLDN4low,Malig_CLDN4high,0.08894328,0.42
PLXNB1,PLXNB1,0.11236472,0.179,SEMA4D,SEMA4D,0.06387517,0.1245,Malig_CLDN4high,Malig_CLDN4low,0.08811994,0.92
INHBB,INHBB,0.10898719,0.171,ACVR2B,ACVR1_ACVR2B,0.06335891,0.11,Malig_CLDN4high,Malig_CLDN4low,0.08617305,0.0
INHBB,INHBB,0.10898719,0.171,ACVR2B,ACVR1B_ACVR2B,0.06335891,0.11,Malig_CLDN4high,Malig_CLDN4low,0.08617305,0.0
INHBB,INHBB,0.10898719,0.171,ACVR2B,ACVR1_ACVR2B,0.061232723,0.1085,Malig_CLDN4high,Malig_CLDN4high,0.08510996,0.0
INHBB,INHBB,0.10898719,0.171,ACVR2B,ACVR1B_ACVR2B,0.061232723,0.1085,Malig_CLDN4high,Malig_CLDN4high,0.08510996,0.0
FGFR3,FGFR3,0.09551379,0.14,EPHA4,EPHA4,0.07345253,0.12,Malig_CLDN4high,Malig_CLDN4high,0.08448316,0.0
PLXNB1,PLXNB1,0.104129896,0.176,SEMA4D,SEMA4D,0.06387517,0.1245,Malig_CLDN4low,Malig_CLDN4low,0.08400253,1.0
TGFB1,TGFB1,0.117062,0.1925,TGFBR1,TGFBR1_TGFBR2,0.050485626,0.106,Malig_CLDN4low,Malig_CLDN4high,0.083773814,1.0
EFNA3,EFNA3,0.08340703,0.1315,EPHA4,EPHA4,0.08260828,0.124,Malig_CLDN4high,Malig_CLDN4low,0.083007656,0.0
PLXNB1,PLXNB1,0.11236472,0.179,SEMA4D,SEMA4D,0.051654436,0.1025,Malig_CLDN4high,Malig_CLDN4high,0.082009576,1.0
COL8A1,COL8A1,0.0676272,0.107,ITGA1,ITGA1_ITGB1,0.096230395,0.1445,Malig_CLDN4low,Malig_CLDN4high,0.0819288,0.0
FGFR3,FGFR3,0.07902109,0.112,EPHA4,EPHA4,0.08260828,0.124,Malig_CLDN4low,Malig_CLDN4low,0.08081469,0.0
BMP4,BMP4,0.09447772,0.1395,BMPR1A,BMPR1A_BMPR2,0.063263044,0.118,Malig_CLDN4low,Malig_CLDN4low,0.078870386,0.0
BMP4,BMP4,0.09447772,0.1395,BMPR1A,ACVR2B_BMPR1A,0.063263044,0.118,Malig_CLDN4low,Malig_CLDN4low,0.078870386,0.0
EFNA3,EFNA3,0.08340703,0.1315,EPHA4,EPHA4,0.07345253,0.12,Malig_CLDN4high,Malig_CLDN4high,0.07842978,0.0
PLXNB1,PLXNB1,0.104129896,0.176,SEMA4D,SEMA4D,0.051654436,0.1025,Malig_CLDN4low,Malig_CLDN4high,0.07789217,1.0
BMP4,BMP4,0.09447772,0.1395,BMPR1A,ACVR2B_BMPR1A,0.06083775,0.115,Malig_CLDN4low,Malig_CLDN4high,0.07765774,0.0
BMP4,BMP4,0.09447772,0.1395,BMPR1A,BMPR1A_BMPR2,0.06083775,0.115,Malig_CLDN4low,Malig_CLDN4high,0.07765774,0.0
FGFR3,FGFR3,0.07902109,0.112,EPHA4,EPHA4,0.07345253,0.12,Malig_CLDN4low,Malig_CLDN4high,0.076236814,0.0
ALOX5,ALOX5,0.07633247,0.117,ALOX5AP,ALOX5AP,0.07328182,0.108,Malig_CLDN4high,Malig_CLDN4low,0.074807145,1.0
INHBB,INHBB,0.08100906,0.1195,ACVR2B,ACVR1_ACVR2B,0.06335891,0.11,Malig_CLDN4low,Malig_CLDN4low,0.07218398,0.0
INHBB,INHBB,0.08100906,0.1195,ACVR2B,ACVR1B_ACVR2B,0.06335891,0.11,Malig_CLDN4low,Malig_CLDN4low,0.07218398,0.0
EFNA3,EFNA3,0.061558373,0.108,EPHA4,EPHA4,0.08260828,0.124,Malig_CLDN4low,Malig_CLDN4low,0.072083324,0.0
INHBB,INHBB,0.08100906,0.1195,ACVR2B,ACVR1_ACVR2B,0.061232723,0.1085,Malig_CLDN4low,Malig_CLDN4high,0.07112089,0.0
INHBB,INHBB,0.08100906,0.1195,ACVR2B,ACVR1B_ACVR2B,0.061232723,0.1085,Malig_CLDN4low,Malig_CLDN4high,0.07112089,0.0
EFNA3,EFNA3,0.08340703,0.1315,EPHA1,EPHA1,0.054679107,0.106,Malig_CLDN4high,Malig_CLDN4high,0.06904307,0.0
EFNA3,EFNA3,0.061558373,0.108,EPHA4,EPHA4,0.07345253,0.12,Malig_CLDN4low,Malig_CLDN4high,0.06750545,0.0
BMP4,BMP4,0.06642181,0.108,BMPR1A,BMPR1A_BMPR2,0.063263044,0.118,Malig_CLDN4high,Malig_CLDN4low,0.064842425,0.0
BMP4,BMP4,0.06642181,0.108,BMPR1A,ACVR2B_BMPR1A,0.063263044,0.118,Malig_CLDN4high,Malig_CLDN4low,0.064842425,0.0
BMP4,BMP4,0.06642181,0.108,BMPR1A,ACVR2B_BMPR1A,0.06083775,0.115,Malig_CLDN4high,Malig_CLDN4high,0.063629776,0.0
BMP4,BMP4,0.06642181,0.108,BMPR1A,BMPR1A_BMPR2,0.06083775,0.115,Malig_CLDN4high,Malig_CLDN4high,0.063629776,0.0
EFNA3,EFNA3,0.061558373,0.108,EPHA1,EPHA1,0.054679107,0.106,Malig_CLDN4low,Malig_CLDN4high,0.05811874,0.0
