nhood	n_cells	n_tnk	n_malig	frac_tnk	frac_malig	cldn4_all_mean	cldn4_malig_mean	dominant_lineage	n_samples_present	n_samples_A	n_samples_B	n_cells_hl	mean_prop_A	mean_prop_B	logFC_B_minus_A	t	p	testable	BH_FDR	SpatialFDR	cldn4_rho	cldn4_p	cldn4_testable	cldn4_BH_FDR	cldn4_SpatialFDR
1090	31	0	0	0.0	0.0	0.0		Myeloid	1	1	0	31	0.00035795940047573957	0.0				False					False		
1091	31	0	0	0.0	0.0	0.0		Fibroblast	1	1	0	31	0.00035795940047573957	0.0				False					False		
1092	31	0	0	0.0	0.0	0.0		Plasma	1	1	0	31	0.00035795940047573957	0.0				False					False		
1093	31	0	0	0.0	0.0	0.0		Fibroblast	1	1	0	31	0.00035795940047573957	0.0				False					False		
1094	31	0	0	0.0	0.0	0.29516541957855225		Fibroblast	6	5	1	31	0.0004800887528495248	4.3554006968641115e-05				False			-0.8857142857142858	0.01884548104956266	True	0.4487261839098568	0.462837236515213
1095	31	0	0	0.0	0.0	0.0906539335846901		Fibroblast	2	2	0	31	0.000365536012247065	0.0				False					False		
1096	31	0	0	0.0	0.0	0.04122772440314293		Fibroblast	2	2	0	31	0.00036301047498995653	0.0				False					False		
1097	31	0	0	0.0	0.0	0.0		Fibroblast	1	1	0	31	0.00035795940047573957	0.0				False					False		
1098	31	0	8	0.0	0.25806451612903225	0.28370893001556396	0.5383586883544922	Plasma	2	2	0	31	0.0003705870867612819	0.0				False					False		
1099	31	0	0	0.0	0.0	0.0		Myeloid	1	1	0	31	0.00035795940047573957	0.0				False					False		
1100	31	27	0	0.8709677419354839	0.0	0.06316713988780975		T	1	1	0	31	0.00035795940047573957	0.0				False					False		
1101	31	0	0	0.0	0.0	0.0		Fibroblast	2	1	1	31	0.0003464123230410383	5.3304904051172706e-05				False					False		
1102	31	0	0	0.0	0.0	0.04558240622282028		Plasma	1	1	0	31	0.00035795940047573957	0.0				False					False		
1103	31	0	0	0.0	0.0	0.047095466405153275		Myeloid	1	1	0	31	0.00035795940047573957	0.0				False					False		
1104	31	0	0	0.0	0.0	0.0		Plasma	1	1	0	31	0.00035795940047573957	0.0				False					False		
1105	31	31	0	1.0	0.0	0.0		T	2	2	0	31	0.0004381049692908091	0.0				False					False		
1106	31	0	0	0.0	0.0	0.027807777747511864		Fibroblast	2	2	0	31	0.0003789637616912708	0.0				False					False		
1107	31	0	0	0.0	0.0	0.0		Myeloid	1	1	0	31	0.00035795940047573957	0.0				False					False		
1108	31	0	0	0.0	0.0	0.0		Myeloid	1	1	0	31	0.00035795940047573957	0.0				False					False		
1109	31	0	0	0.0	0.0	0.0		Myeloid	1	1	0	31	0.00035795940047573957	0.0				False					False		
1110	31	0	0	0.0	0.0	0.0		Fibroblast	1	1	0	31	0.00035795940047573957	0.0				False					False		
1111	31	0	0	0.0	0.0	0.0		Fibroblast	1	1	0	31	0.00035795940047573957	0.0				False					False		
1112	31	0	0	0.0	0.0	0.0		Myeloid	1	1	0	31	0.00035795940047573957	0.0				False					False		
1113	31	0	0	0.0	0.0	0.0		Plasma	1	1	0	31	0.00035795940047573957	0.0				False					False		
1114	31	0	0	0.0	0.0	0.0		Myeloid	1	1	0	31	0.00035795940047573957	0.0				False					False		
1115	31	0	0	0.0	0.0	0.0		Fibroblast	1	1	0	31	0.00035795940047573957	0.0				False					False		
1116	31	0	0	0.0	0.0	0.0		Fibroblast	1	1	0	31	0.00035795940047573957	0.0				False					False		
1117	31	1	4	0.03225806451612903	0.12903225806451613	0.0	0.0	Plasma	1	1	0	31	0.00035795940047573957	0.0				False					False		
1118	31	0	0	0.0	0.0	0.0		Myeloid	4	3	1	31	0.0006265156675942093	4.2140750105351876e-05				False					False		
1119	31	24	0	0.7741935483870968	0.0	0.06316713988780975		T	1	1	0	31	0.00035795940047573957	0.0				False					False		
1120	31	0	0	0.0	0.0	0.07028859853744507		Fibroblast	1	1	0	31	0.00035795940047573957	0.0				False					False		
1121	31	0	0	0.0	0.0	0.0		Myeloid	1	1	0	31	0.00035795940047573957	0.0				False					False		
1122	31	28	0	0.9032258064516129	0.0	0.0		T	2	2	0	31	0.0004381049692908091	0.0				False					False		
1123	31	0	0	0.0	0.0	0.03535759076476097		Myeloid	2	1	1	31	0.0003464123230410383	1.4204545454545455e-05				False					False		
1124	31	31	0	1.0	0.0	0.0		T	1	1	0	31	0.00035795940047573957	0.0				False					False		
1125	31	31	0	1.0	0.0	0.0		T	1	1	0	31	0.00035795940047573957	0.0				False					False		
1126	31	0	0	0.0	0.0	0.0		Fibroblast	1	1	0	31	0.00035795940047573957	0.0				False					False		
1127	31	0	1	0.0	0.03225806451612903	0.12783421576023102	0.0	Plasma	1	1	0	31	0.00035795940047573957	0.0				False					False		
1128	31	1	4	0.03225806451612903	0.12903225806451613	0.46219345927238464	0.881378710269928	Myeloid	7	5	2	31	0.0008371508552972854	0.00019127611518915866	-2.1297726972278976	-0.9940716566961011	0.33230070364292474	True	0.7971745069331668	0.8251105914064104	0.0	1.0	True	1.0	0.9999999999999998
1129	31	0	0	0.0	0.0	0.0		Myeloid	1	1	0	31	0.00035795940047573957	0.0				False					False		
1130	31	0	0	0.0	0.0	0.0		Myeloid	1	1	0	31	0.00035795940047573957	0.0				False					False		
1131	31	0	0	0.0	0.0	0.0		Myeloid	1	1	0	31	0.00035795940047573957	0.0				False					False		
1132	31	0	1	0.0	0.03225806451612903	0.09729429334402084	0.0	Plasma	1	1	0	31	0.00035795940047573957	0.0				False					False		
1133	31	0	0	0.0	0.0	0.0		Fibroblast	1	1	0	31	0.00035795940047573957	0.0				False					False		
1134	31	25	0	0.8064516129032258	0.0	0.029315074905753136		T	2	2	0	31	0.000365536012247065	0.0				False					False		
1135	31	0	0	0.0	0.0	0.0		Myeloid	1	1	0	31	0.00035795940047573957	0.0				False					False		
1136	31	31	0	1.0	0.0	0.0		T	1	1	0	31	0.00035795940047573957	0.0				False					False		
1137	31	0	0	0.0	0.0	0.0		Fibroblast	1	1	0	31	0.00035795940047573957	0.0				False					False		
1138	31	0	0	0.0	0.0	0.0		Plasma	1	1	0	31	0.00035795940047573957	0.0				False					False		
1139	31	0	0	0.0	0.0	0.04462023451924324		Fibroblast	3	3	0	31	0.0003703851214828935	0.0				False					False		
1140	31	0	0	0.0	0.0	0.047095466405153275		Myeloid	1	1	0	31	0.00035795940047573957	0.0				False					False		
1141	31	26	0	0.8387096774193549	0.0	0.06316713988780975		T	1	1	0	31	0.00035795940047573957	0.0				False					False		
1142	31	0	0	0.0	0.0	0.0		Myeloid	1	1	0	31	0.00035795940047573957	0.0				False					False		
1143	31	0	0	0.0	0.0	0.0		Fibroblast	1	1	0	31	0.00035795940047573957	0.0				False					False		
1144	31	27	0	0.8709677419354839	0.0	0.13072270154953003		T	2	1	1	31	0.0003464123230410383	1.4204545454545455e-05				False					False		
1145	31	2	1	0.06451612903225806	0.03225806451612903	0.024397913366556168	0.7563353180885315	Myeloid	3	2	1	31	0.0003373907828634455	2.840909090909091e-05				False					False		
1146	31	1	0	0.03225806451612903	0.0	0.0		Myeloid	4	3	1	31	0.0014323171878368316	0.00015527950310559004				False					False		
1147	31	29	0	0.9354838709677419	0.0	0.0		T	1	1	0	31	0.00035795940047573957	0.0				False					False		
1148	31	0	0	0.0	0.0	0.16858287155628204		Plasma	1	1	0	31	0.00035795940047573957	0.0				False					False		
1149	31	0	0	0.0	0.0	0.14249947667121887		Fibroblast	5	4	1	31	0.0003895446443472663	2.840909090909091e-05				False			-0.8999999999999998	0.03738607346849874	True	0.48179898726407755	0.48308958366454857
1150	31	0	0	0.0	0.0	0.0		Myeloid	1	1	0	31	0.00035795940047573957	0.0				False					False		
1151	31	0	0	0.0	0.0	0.0		Fibroblast	1	1	0	31	0.00035795940047573957	0.0				False					False		
1152	31	27	0	0.8709677419354839	0.0	0.0		T	1	1	0	31	0.00035795940047573957	0.0				False					False		
1153	31	0	0	0.0	0.0	0.0		Fibroblast	1	1	0	31	0.00035795940047573957	0.0				False					False		
1154	31	0	0	0.0	0.0	0.0		Myeloid	1	1	0	31	0.00035795940047573957	0.0				False					False		
1155	31	28	0	0.9032258064516129	0.0	0.0		T	1	1	0	31	0.00035795940047573957	0.0				False					False		
1156	31	0	0	0.0	0.0	0.0		Myeloid	1	1	0	31	0.00035795940047573957	0.0				False					False		
1157	31	30	0	0.967741935483871	0.0	0.0		T	1	1	0	31	0.00035795940047573957	0.0				False					False		
1158	31	0	0	0.0	0.0	0.0		Plasma	1	1	0	31	0.00035795940047573957	0.0				False					False		
1159	31	28	0	0.9032258064516129	0.0	0.0		T	1	1	0	31	0.00035795940047573957	0.0				False					False		
1160	31	31	0	1.0	0.0	0.0		T	1	1	0	31	0.00035795940047573957	0.0				False					False		
1161	31	0	0	0.0	0.0	0.0		Plasma	1	1	0	31	0.00035795940047573957	0.0				False					False		
1162	31	29	0	0.9354838709677419	0.0	0.0		T	1	1	0	31	0.00035795940047573957	0.0				False					False		
1163	31	0	0	0.0	0.0	0.0		Myeloid	1	1	0	31	0.00035795940047573957	0.0				False					False		
1164	31	1	3	0.03225806451612903	0.0967741935483871	0.0	0.0	Plasma	1	1	0	31	0.00035795940047573957	0.0				False					False		
1165	31	2	2	0.06451612903225806	0.06451612903225806	0.12362508475780487	0.0	Plasma	1	1	0	31	0.00035795940047573957	0.0				False					False		
1166	31	1	5	0.03225806451612903	0.16129032258064516	0.0	0.0	Plasma	1	1	0	31	0.00035795940047573957	0.0				False					False		
1167	31	1	2	0.03225806451612903	0.06451612903225806	0.11850044131278992	0.0	Plasma	1	1	0	31	0.00035795940047573957	0.0				False					False		
1168	31	1	4	0.03225806451612903	0.12903225806451613	0.0	0.0	Plasma	1	1	0	31	0.00035795940047573957	0.0				False					False		
1169	31	1	0	0.03225806451612903	0.0	0.08965292572975159		Plasma	1	1	0	31	0.00035795940047573957	0.0				False					False		
1170	31	1	7	0.03225806451612903	0.22580645161290322	0.047966666519641876	0.0	Plasma	1	1	0	31	0.00035795940047573957	0.0				False					False		
1171	31	1	1	0.03225806451612903	0.03225806451612903	0.326860249042511	0.0	Plasma	1	1	0	31	0.00035795940047573957	0.0				False					False		
1172	31	0	3	0.0	0.0967741935483871	0.0	0.0	Plasma	1	1	0	31	0.00035795940047573957	0.0				False					False		
1173	31	1	2	0.03225806451612903	0.06451612903225806	0.0	0.0	Plasma	1	1	0	31	0.00035795940047573957	0.0				False					False		
1174	31	1	1	0.03225806451612903	0.03225806451612903	0.16357289254665375	0.0	Plasma	1	1	0	31	0.00035795940047573957	0.0				False					False		
1175	31	0	0	0.0	0.0	0.39934787154197693		Plasma	1	1	0	31	0.00035795940047573957	0.0				False					False		
1176	31	1	4	0.03225806451612903	0.12903225806451613	0.16537043452262878	0.0	Plasma	1	1	0	31	0.00035795940047573957	0.0				False					False		
1177	31	0	0	0.0	0.0	0.0		Fibroblast	1	1	0	31	0.00035795940047573957	0.0				False					False		
1178	31	0	0	0.0	0.0	0.0		Plasma	1	1	0	31	0.00035795940047573957	0.0				False					False		
1179	31	0	0	0.0	0.0	0.03227126970887184		Fibroblast	1	1	0	31	0.00035795940047573957	0.0				False					False		
1180	31	0	0	0.0	0.0	0.0		Plasma	1	1	0	31	0.00035795940047573957	0.0				False					False		
1181	31	0	0	0.0	0.0	0.11700571328401566		Plasma	1	1	0	31	0.00035795940047573957	0.0				False					False		
1182	31	0	0	0.0	0.0	0.0		Myeloid	1	1	0	31	0.00035795940047573957	0.0				False					False		
1183	31	0	0	0.0	0.0	0.0		Fibroblast	2	1	1	31	0.0003348652456063371	0.00010660980810234541				False					False		
1184	31	0	0	0.0	0.0	0.047095466405153275		Myeloid	1	1	0	31	0.00035795940047573957	0.0				False					False		
1185	31	0	0	0.0	0.0	0.0		Fibroblast	1	1	0	31	0.00035795940047573957	0.0				False					False		
1186	31	0	0	0.0	0.0	0.0		Myeloid	1	1	0	31	0.00035795940047573957	0.0				False					False		
1187	31	0	0	0.0	0.0	0.0		Myeloid	1	1	0	31	0.00035795940047573957	0.0				False					False		
1188	31	0	0	0.0	0.0	0.0		Myeloid	1	1	0	31	0.00035795940047573957	0.0				False					False		
1189	31	0	0	0.0	0.0	0.0		Fibroblast	1	1	0	31	0.00035795940047573957	0.0				False					False		
1190	31	0	0	0.0	0.0	0.0		Myeloid	1	1	0	31	0.00035795940047573957	0.0				False					False		
1191	31	1	6	0.03225806451612903	0.1935483870967742	0.03224674239754677	0.0	Plasma	1	1	0	31	0.00035795940047573957	0.0				False					False		
1192	31	0	0	0.0	0.0	0.0		Plasma	1	1	0	31	0.00035795940047573957	0.0				False					False		
1193	31	0	0	0.0	0.0	0.0		Plasma	1	1	0	31	0.00035795940047573957	0.0				False					False		
1194	31	0	0	0.0	0.0	0.0		Fibroblast	2	2	0	31	0.0004381049692908091	0.0				False					False		
1195	31	0	0	0.0	0.0	0.0		Fibroblast	1	1	0	31	0.00035795940047573957	0.0				False					False		
1196	31	0	0	0.0	0.0	0.0		Endothelial	1	1	0	31	0.00035795940047573957	0.0				False					False		
1197	31	0	0	0.0	0.0	0.09817113727331161		Myeloid	3	2	1	31	0.0003539889348123637	1.4204545454545455e-05				False					False		
1198	31	0	0	0.0	0.0	0.0		Myeloid	1	1	0	31	0.00035795940047573957	0.0				False					False		
1199	31	0	0	0.0	0.0	0.0		Myeloid	3	3	0	31	0.0004406305065479176	0.0				False					False		
1200	31	0	0	0.0	0.0	0.0		Plasma	1	1	0	31	0.00035795940047573957	0.0				False					False		
1201	31	0	0	0.0	0.0	0.0		Fibroblast	1	1	0	31	0.00035795940047573957	0.0				False					False		
1202	31	0	0	0.0	0.0	0.0		Fibroblast	1	1	0	31	0.00035795940047573957	0.0				False					False		
1203	31	0	0	0.0	0.0	0.2487190216779709		Plasma	1	1	0	31	0.00035795940047573957	0.0				False					False		
1204	31	0	0	0.0	0.0	0.0		Fibroblast	1	1	0	31	0.00035795940047573957	0.0				False					False		
1205	31	0	0	0.0	0.0	0.0		Myeloid	1	1	0	31	0.00035795940047573957	0.0				False					False		
1206	31	1	4	0.03225806451612903	0.12903225806451613	0.06433676928281784	0.0	Plasma	1	1	0	31	0.00035795940047573957	0.0				False					False		
1207	31	0	0	0.0	0.0	0.12117541581392288		Plasma	1	1	0	31	0.00035795940047573957	0.0				False					False		
1208	31	0	0	0.0	0.0	0.0		Fibroblast	1	1	0	31	0.00035795940047573957	0.0				False					False		
1209	31	0	0	0.0	0.0	0.0		Myeloid	1	1	0	31	0.00035795940047573957	0.0				False					False		
1210	31	0	0	0.0	0.0	0.0		Fibroblast	1	1	0	31	0.00035795940047573957	0.0				False					False		
1211	31	0	0	0.0	0.0	0.0		Myeloid	1	1	0	31	0.00035795940047573957	0.0				False					False		
1212	31	0	0	0.0	0.0	0.0		Plasma	1	1	0	31	0.00035795940047573957	0.0				False					False		
1213	31	0	0	0.0	0.0	0.0		Myeloid	1	1	0	31	0.00035795940047573957	0.0				False					False		
1214	31	0	0	0.0	0.0	0.0		Fibroblast	1	1	0	31	0.00035795940047573957	0.0				False					False		
1215	31	0	0	0.0	0.0	0.0		Fibroblast	1	1	0	31	0.00035795940047573957	0.0				False					False		
1216	31	0	0	0.0	0.0	0.22246631979942322		Plasma	1	1	0	31	0.00035795940047573957	0.0				False					False		
1217	31	0	0	0.0	0.0	0.03227126970887184		Fibroblast	1	1	0	31	0.00035795940047573957	0.0				False					False		
1218	31	0	0	0.0	0.0	0.0		Fibroblast	1	1	0	31	0.00035795940047573957	0.0				False					False		
1219	31	0	0	0.0	0.0	0.0		Myeloid	1	1	0	31	0.00035795940047573957	0.0				False					False		
1220	31	0	0	0.0	0.0	0.0		Myeloid	2	2	0	31	0.000360484937732848	0.0				False					False		
1221	31	0	0	0.0	0.0	0.0		Fibroblast	1	1	0	31	0.00035795940047573957	0.0				False					False		
1222	31	0	0	0.0	0.0	0.0		Fibroblast	1	1	0	31	0.00035795940047573957	0.0				False					False		
1223	31	0	0	0.0	0.0	0.0		Myeloid	1	1	0	31	0.00035795940047573957	0.0				False					False		
1224	31	0	0	0.0	0.0	0.0		Myeloid	1	1	0	31	0.00035795940047573957	0.0				False					False		
1225	31	0	0	0.0	0.0	0.0		Myeloid	1	1	0	31	0.00035795940047573957	0.0				False					False		
1226	31	0	0	0.0	0.0	0.0		Fibroblast	1	1	0	31	0.00035795940047573957	0.0				False					False		
1227	31	0	0	0.0	0.0	0.0		Myeloid	1	1	0	31	0.00035795940047573957	0.0				False					False		
1228	31	0	0	0.0	0.0	0.4084194302558899		Plasma	1	1	0	31	0.00035795940047573957	0.0				False					False		
1229	31	0	0	0.0	0.0	0.0		Myeloid	1	1	0	31	0.00035795940047573957	0.0				False					False		
1230	31	0	0	0.0	0.0	0.07028859853744507		Fibroblast	2	1	1	31	0.0003464123230410383	7.763975155279502e-05				False					False		
1231	31	0	0	0.0	0.0	0.0		Myeloid	1	1	0	31	0.00035795940047573957	0.0				False					False		
1232	31	0	0	0.0	0.0	0.0		Plasma	1	1	0	31	0.00035795940047573957	0.0				False					False		
1233	31	0	0	0.0	0.0	0.0		Fibroblast	1	1	0	31	0.00035795940047573957	0.0				False					False		
1234	31	0	0	0.0	0.0	0.0		Myeloid	1	1	0	31	0.00035795940047573957	0.0				False					False		
1235	31	0	0	0.0	0.0	0.0		Myeloid	1	1	0	31	0.00035795940047573957	0.0				False					False		
1236	31	0	0	0.0	0.0	0.0		Plasma	1	1	0	31	0.00035795940047573957	0.0				False					False		
1237	31	0	10	0.0	0.3225806451612903	1.618050217628479	2.3648722171783447	Plasma	5	4	1	31	0.0003595460909102901	1.3865779256794233e-05				False			-0.7	0.1881204043741873	True	0.7269038432178028	0.7358549180546268
1238	31	0	0	0.0	0.0	0.0		Fibroblast	1	1	0	31	0.00035795940047573957	0.0				False					False		
1239	31	0	0	0.0	0.0	0.03227126970887184		Fibroblast	1	1	0	31	0.00035795940047573957	0.0				False					False		
1240	31	0	0	0.0	0.0	0.0		Plasma	1	1	0	31	0.00035795940047573957	0.0				False					False		
1241	31	0	0	0.0	0.0	0.0		Fibroblast	1	1	0	31	0.00035795940047573957	0.0				False					False		
1242	31	0	0	0.0	0.0	0.0		Myeloid	1	1	0	31	0.00035795940047573957	0.0				False					False		
1243	31	0	0	0.0	0.0	0.0		Plasma	1	1	0	31	0.00035795940047573957	0.0				False					False		
1244	31	0	0	0.0	0.0	0.0		Fibroblast	1	1	0	31	0.00035795940047573957	0.0				False					False		
1245	31	0	0	0.0	0.0	0.0		Myeloid	1	1	0	31	0.00035795940047573957	0.0				False					False		
1246	31	0	0	0.0	0.0	0.0		Myeloid	1	1	0	31	0.00035795940047573957	0.0				False					False		
1247	31	0	0	0.0	0.0	0.0		Fibroblast	1	1	0	31	0.00035795940047573957	0.0				False					False		
1248	31	0	0	0.0	0.0	0.0		Myeloid	1	1	0	31	0.00035795940047573957	0.0				False					False		
1249	31	0	0	0.0	0.0	0.0		Fibroblast	1	1	0	31	0.00035795940047573957	0.0				False					False		
1250	31	31	0	1.0	0.0	0.0		T	1	1	0	31	0.00035795940047573957	0.0				False					False		
1251	31	0	0	0.0	0.0	0.0		Fibroblast	1	1	0	31	0.00035795940047573957	0.0				False					False		
1252	31	0	0	0.0	0.0	0.0		Endothelial	3	2	1	31	0.0004150108144214065	4.2140750105351876e-05				False					False		
1253	31	0	0	0.0	0.0	0.06074655428528786		Fibroblast	1	1	0	31	0.00035795940047573957	0.0				False					False		
1254	31	0	0	0.0	0.0	0.06074655428528786		Fibroblast	1	1	0	31	0.00035795940047573957	0.0				False					False		
1255	31	0	0	0.0	0.0	0.0		Myeloid	1	1	0	31	0.00035795940047573957	0.0				False					False		
1256	31	0	0	0.0	0.0	0.0		Myeloid	1	1	0	31	0.00035795940047573957	0.0				False					False		
1257	31	0	0	0.0	0.0	0.0		Fibroblast	1	1	0	31	0.00035795940047573957	0.0				False					False		
1258	31	0	0	0.0	0.0	0.0		Plasma	1	1	0	31	0.00035795940047573957	0.0				False					False		
1259	31	0	0	0.0	0.0	0.0		Myeloid	1	1	0	31	0.00035795940047573957	0.0				False					False		
1260	31	0	0	0.0	0.0	0.0		Myeloid	1	1	0	31	0.00035795940047573957	0.0				False					False		
1261	31	0	0	0.0	0.0	0.06074655428528786		Fibroblast	1	1	0	31	0.00035795940047573957	0.0				False					False		
1262	31	31	0	1.0	0.0	0.0		T	1	1	0	31	0.00035795940047573957	0.0				False					False		
1263	31	28	0	0.9032258064516129	0.0	0.0		T	1	1	0	31	0.00035795940047573957	0.0				False					False		
1264	31	0	0	0.0	0.0	0.0		Fibroblast	1	1	0	31	0.00035795940047573957	0.0				False					False		
1265	31	0	0	0.0	0.0	0.0		Myeloid	1	1	0	31	0.00035795940047573957	0.0				False					False		
1266	31	1	1	0.03225806451612903	0.03225806451612903	0.0	0.0	Plasma	1	1	0	31	0.00035795940047573957	0.0				False					False		
1267	31	0	0	0.0	0.0	0.0		Fibroblast	1	1	0	31	0.00035795940047573957	0.0				False					False		
1268	31	0	0	0.0	0.0	0.0		Myeloid	1	1	0	31	0.00035795940047573957	0.0				False					False		
1269	31	0	0	0.0	0.0	0.0		Fibroblast	1	1	0	31	0.00035795940047573957	0.0				False					False		
1270	31	0	13	0.0	0.41935483870967744	0.3750706613063812	0.3043014109134674	Epithelial	1	1	0	31	0.00035795940047573957	0.0				False					False		
1271	31	0	0	0.0	0.0	0.0		Fibroblast	1	1	0	31	0.00035795940047573957	0.0				False					False		
1272	31	0	0	0.0	0.0	0.0		Fibroblast	1	1	0	31	0.00035795940047573957	0.0				False					False		
1273	31	0	0	0.0	0.0	0.06074655428528786		Fibroblast	1	1	0	31	0.00035795940047573957	0.0				False					False		
1274	31	0	0	0.0	0.0	0.0		Myeloid	1	1	0	31	0.00035795940047573957	0.0				False					False		
1275	31	0	0	0.0	0.0	0.0		Myeloid	1	1	0	31	0.00035795940047573957	0.0				False					False		
1276	31	0	0	0.0	0.0	0.06074655428528786		Fibroblast	1	1	0	31	0.00035795940047573957	0.0				False					False		
1277	31	0	0	0.0	0.0	0.0		Fibroblast	1	1	0	31	0.00035795940047573957	0.0				False					False		
1278	31	1	0	0.03225806451612903	0.0	0.04566604271531105		Plasma	1	1	0	31	0.00035795940047573957	0.0				False					False		
1279	31	0	0	0.0	0.0	0.0		Myeloid	1	1	0	31	0.00035795940047573957	0.0				False					False		
1280	31	0	0	0.0	0.0	0.0		Myeloid	1	1	0	31	0.00035795940047573957	0.0				False					False		
1281	31	0	0	0.0	0.0	0.0		Myeloid	1	1	0	31	0.00035795940047573957	0.0				False					False		
1282	31	0	0	0.0	0.0	0.0		Fibroblast	1	1	0	31	0.00035795940047573957	0.0				False					False		
1283	31	30	0	0.967741935483871	0.0	0.0		T	1	1	0	31	0.00035795940047573957	0.0				False					False		
1284	31	0	0	0.0	0.0	0.0		Myeloid	1	1	0	31	0.00035795940047573957	0.0				False					False		
1285	31	0	4	0.0	0.12903225806451613	0.8565360903739929	1.0096468925476074	Plasma	2	1	1	31	0.0003464123230410383	2.1070375052675938e-05				False					False		
1286	31	0	1	0.0	0.03225806451612903	1.0586780309677124	0.6087611317634583	Epithelial	1	1	0	31	0.0006648650967271479	0.0				False					False		
1287	31	0	0	0.0	0.0	0.9312136173248291		Epithelial	1	1	0	31	0.0006648650967271479	0.0				False					False		
1288	31	0	1	0.0	0.03225806451612903	0.6371962428092957	0.0	Epithelial	2	2	0	31	0.000657490450234211	0.0				False					False		
1289	31	0	0	0.0	0.0	1.2323193550109863		Epithelial	1	1	0	31	0.0006648650967271479	0.0				False					False		
1290	31	1	2	0.03225806451612903	0.06451612903225806	1.9323502779006958	2.3322336673736572	Epithelial	5	1	4	31	0.0003431561789559473	0.0011562339545902508				False			0.19999999999999998	0.7470600781046621	True	0.933560182709514	0.9336372586175995
1291	31	0	0	0.0	0.0	0.9814881682395935		Epithelial	1	1	0	31	0.0006648650967271479	0.0				False					False		
1292	31	0	0	0.0	0.0	0.627587616443634		Epithelial	1	1	0	31	0.0006648650967271479	0.0				False					False		
1293	31	0	0	0.0	0.0	1.0173391103744507		Epithelial	1	1	0	31	0.0006648650967271479	0.0				False					False		
1294	31	0	0	0.0	0.0	0.944943368434906		Epithelial	1	1	0	31	0.0006648650967271479	0.0				False					False		
1295	31	0	0	0.0	0.0	0.9529061913490295		Epithelial	1	1	0	31	0.0006648650967271479	0.0				False					False		
1296	31	0	0	0.0	0.0	0.8987058997154236		Epithelial	1	1	0	31	0.0006648650967271479	0.0				False					False		
1297	31	0	0	0.0	0.0	1.6739883422851562		Epithelial	1	1	0	31	0.0006648650967271479	0.0				False					False		
1298	31	0	0	0.0	0.0	0.8874627947807312		Epithelial	1	1	0	31	0.0006648650967271479	0.0				False					False		
1299	31	0	0	0.0	0.0	0.8250992298126221		Epithelial	1	1	0	31	0.0006648650967271479	0.0				False					False		
1300	31	2	2	0.06451612903225806	0.06451612903225806	0.3464420437812805	1.1779656410217285	Epithelial	4	3	1	31	0.0004416328617870616	0.0002540650406504065				False					False		
1301	31	0	0	0.0	0.0	1.2908445596694946		Epithelial	1	1	0	31	0.0006648650967271479	0.0				False					False		
1302	31	0	0	0.0	0.0	0.782579243183136		Epithelial	1	1	0	31	0.0006648650967271479	0.0				False					False		
1303	31	0	0	0.0	0.0	0.11145076900720596		Myeloid	1	1	0	31	0.0006648650967271479	0.0				False					False		
1304	31	0	0	0.0	0.0	0.0		Myeloid	1	1	0	31	0.0006648650967271479	0.0				False					False		
1305	31	0	0	0.0	0.0	0.8583403825759888		Epithelial	1	1	0	31	0.0006648650967271479	0.0				False					False		
1306	31	0	1	0.0	0.03225806451612903	0.7563653588294983	2.411952495574951	Epithelial	1	1	0	31	0.0006648650967271479	0.0				False					False		
1307	31	1	1	0.03225806451612903	0.03225806451612903	0.024807464331388474	0.7690314054489136	Endothelial	7	5	2	31	0.0003609681560660631	7.196309787773202e-05	-2.326381876182783	-1.0204382025145484	0.3202116703183389	True	0.7971745069331668	0.8251105914064104	0.21428571428571433	0.6445115810207203	True	0.885826369546419	0.8862031341910691
1308	31	0	1	0.0	0.03225806451612903	1.0823781490325928	0.0	Epithelial	1	1	0	31	0.0006648650967271479	0.0				False					False		
1309	31	3	2	0.0967741935483871	0.06451612903225806	0.46500399708747864	0.0	Epithelial	8	6	2	31	0.0006067641307976651	0.00011583056171470807	-2.3890190758232652	-1.2655053155561211	0.21977827840192235	True	0.7971745069331668	0.8251105914064104	-0.2142857142857143	0.6103444156452669	True	0.8668785215648666	0.8656679144447362
1310	31	0	0	0.0	0.0	0.0		Plasma	1	1	0	31	0.0006648650967271479	0.0				False					False		
1311	31	0	0	0.0	0.0	0.05399574339389801		Myeloid	1	1	0	31	0.0006648650967271479	0.0				False					False		
1312	31	0	0	0.0	0.0	0.05399574339389801		Myeloid	1	1	0	31	0.0006648650967271479	0.0				False					False		
1313	31	0	0	0.0	0.0	0.06274918466806412		Myeloid	1	1	0	31	0.0006648650967271479	0.0				False					False		
1314	31	0	0	0.0	0.0	0.05374732241034508		Myeloid	1	1	0	31	0.0006648650967271479	0.0				False					False		
1315	31	2	4	0.06451612903225806	0.12903225806451613	0.3048594892024994	2.0021121501922607	Epithelial	6	2	4	31	0.0002832945522820776	0.0008041066281884569	1.5050509796147526	1.0161951735747423	0.318484090298734	True	0.7971745069331668	0.8251105914064104	0.3142857142857143	0.5440932944606415	True	0.8668785215648666	0.8656679144447362
1316	31	0	1	0.0	0.03225806451612903	0.0	0.0	Myeloid	1	1	0	31	0.0006648650967271479	0.0				False					False		
1317	31	0	0	0.0	0.0	0.11558382213115692		Myeloid	1	1	0	31	0.0006648650967271479	0.0				False					False		
