dataset	cohort	malignant_def	metric	tnk_def	min_mal_cells	n	n_corr	n_NMPR	n_MPR	mean_NMPR	mean_MPR	delta_NMPR_minus_MPR	p_nmpr	p_onesided_NMPR_gt_MPR	p_method	rho	p_rho	dir_nmpr	dir_rho	recovers_user_direction	note
GSE241934	REAL_EGFRWT	marker_all_epi	mean_log1p_cp10k	umi_CD3E_CD8A_NKG7	0	33	33	20	13	1.4658641413503402	1.5195249574670378	-0.053660816116697596	0.6988598802286865	0.6641090682340292	asymptotic_mwu	-0.029411764705882356	0.8709295076786826	NMPR<MPR	negative	rho_neg_only	pCR counted as MPR; author_epi is deposited major.cell.type==Epi
GSE241934	REAL_EGFRWT	marker_all_epi	mean_log1p_cp10k	umi_CD3E_CD8A_NKG7	5	31	31	20	11	1.4658641413503402	1.4151307789062264	0.05073336244411375	0.9177920550751937	0.5574477616721888	asymptotic_mwu	-0.12016129032258066	0.5196558831397389	NMPR>MPR	negative	both	pCR counted as MPR; author_epi is deposited major.cell.type==Epi
GSE241934	REAL_EGFRWT	marker_all_epi	pct_pos_ge1	author_TNK	0	33	33	20	13	0.7504898752575297	0.7262041939366417	0.024285681320888042	0.7822602584568308	0.6229450236279652	asymptotic_mwu	0.12100952868339969	0.5023384698212124	NMPR>MPR	positive	NMPR>MPR_only	pCR counted as MPR; author_epi is deposited major.cell.type==Epi
GSE241934	REAL_EGFRWT	marker_all_epi	pct_pos_ge1	author_TNK	5	31	31	20	11	0.7504898752575297	0.6764231382887584	0.07406673696877131	0.6349020942608881	0.31745104713044403	asymptotic_mwu	-0.05605403799028018	0.7645541059412064	NMPR>MPR	negative	both	pCR counted as MPR; author_epi is deposited major.cell.type==Epi
GSE241934	REAL_EGFRWT	marker_all_epi	pct_pos_ge1	lineage_TNK	0	33	33	20	13	0.7504898752575297	0.7262041939366417	0.024285681320888042	0.7822602584568308	0.6229450236279652	asymptotic_mwu	0.10997827330618369	0.5423457885649978	NMPR>MPR	positive	NMPR>MPR_only	pCR counted as MPR; author_epi is deposited major.cell.type==Epi
GSE241934	REAL_EGFRWT	marker_all_epi	pct_pos_ge1	lineage_TNK	5	31	31	20	11	0.7504898752575297	0.6764231382887584	0.07406673696877131	0.6349020942608881	0.31745104713044403	asymptotic_mwu	-0.06512753334841906	0.727777653355729	NMPR>MPR	negative	both	pCR counted as MPR; author_epi is deposited major.cell.type==Epi
GSE241934	REAL_EGFRWT	marker_all_epi	pct_pos_ge1	umi_CD3E_CD8A_NKG7	0	33	33	20	13	0.7504898752575297	0.7262041939366417	0.024285681320888042	0.7822602584568308	0.6229450236279652	asymptotic_mwu	0.12919940009981762	0.4736282169239057	NMPR>MPR	positive	NMPR>MPR_only	pCR counted as MPR; author_epi is deposited major.cell.type==Epi
GSE241934	REAL_EGFRWT	marker_all_epi	pct_pos_ge1	umi_CD3E_CD8A_NKG7	5	31	31	20	11	0.7504898752575297	0.6764231382887584	0.07406673696877131	0.6349020942608881	0.31745104713044403	asymptotic_mwu	-0.04193971187761971	0.8227473019941004	NMPR>MPR	negative	both	pCR counted as MPR; author_epi is deposited major.cell.type==Epi
GSE241934	REAL_EGFRWT	marker_all_epi	pseudobulk_cpm	author_TNK	0	33	33	20	13	703.4634463134314	711.5397983360729	-8.076352022641458	0.7822957315881272	0.3911478657940636	asymptotic_mwu	-0.2269385026737968	0.20406930574365761	NMPR<MPR	negative	rho_neg_only	pCR counted as MPR; author_epi is deposited major.cell.type==Epi
GSE241934	REAL_EGFRWT	marker_all_epi	pseudobulk_cpm	author_TNK	5	31	31	20	11	703.4634463134314	684.0252502131331	19.43819610029834	0.6948968932488857	0.34744844662444285	asymptotic_mwu	-0.27419354838709686	0.1355193468293413	NMPR>MPR	negative	both	pCR counted as MPR; author_epi is deposited major.cell.type==Epi
GSE241934	REAL_EGFRWT	marker_all_epi	pseudobulk_cpm	lineage_TNK	0	33	33	20	13	703.4634463134314	711.5397983360729	-8.076352022641458	0.7822957315881272	0.3911478657940636	asymptotic_mwu	-0.22560160427807488	0.2068188654866618	NMPR<MPR	negative	rho_neg_only	pCR counted as MPR; author_epi is deposited major.cell.type==Epi
GSE241934	REAL_EGFRWT	marker_all_epi	pseudobulk_cpm	lineage_TNK	5	31	31	20	11	703.4634463134314	684.0252502131331	19.43819610029834	0.6948968932488857	0.34744844662444285	asymptotic_mwu	-0.27419354838709686	0.1355193468293413	NMPR>MPR	negative	both	pCR counted as MPR; author_epi is deposited major.cell.type==Epi
GSE241934	REAL_EGFRWT	marker_all_epi	pseudobulk_cpm	umi_CD3E_CD8A_NKG7	0	33	33	20	13	703.4634463134314	711.5397983360729	-8.076352022641458	0.7822957315881272	0.3911478657940636	asymptotic_mwu	-0.20020053475935828	0.263962000557444	NMPR<MPR	negative	rho_neg_only	pCR counted as MPR; author_epi is deposited major.cell.type==Epi
GSE241934	REAL_EGFRWT	marker_all_epi	pseudobulk_cpm	umi_CD3E_CD8A_NKG7	5	31	31	20	11	703.4634463134314	684.0252502131331	19.43819610029834	0.6948968932488857	0.34744844662444285	asymptotic_mwu	-0.25604838709677424	0.16442663747423164	NMPR>MPR	negative	both	pCR counted as MPR; author_epi is deposited major.cell.type==Epi
GSE241934	REAL_EGFRWT	marker_epi_nnl_zero	mean_log1p_cp10k	author_TNK	0	29	29	19	10	0.823163316453551	1.2760849925314075	-0.4529216760778565	0.7590985104140067	0.6382721099870221	asymptotic_mwu	-0.125111813701786	0.5178520672011697	NMPR<MPR	negative	rho_neg_only	pCR counted as MPR; author_epi is deposited major.cell.type==Epi
GSE241934	REAL_EGFRWT	marker_epi_nnl_zero	mean_log1p_cp10k	author_TNK	5	13	13	12	1	1.1659833065377947	1.1434702179509428	0.02251308858685186	1.0	0.5384615384615384	exact_enumeration	-0.07142857142857142	0.8166280406760861	NMPR>MPR	negative	both	pCR counted as MPR; author_epi is deposited major.cell.type==Epi
GSE241934	REAL_EGFRWT	marker_epi_nnl_zero	mean_log1p_cp10k	lineage_TNK	0	29	29	19	10	0.823163316453551	1.2760849925314075	-0.4529216760778565	0.7590985104140067	0.6382721099870221	asymptotic_mwu	-0.11802045584014631	0.5420339641542569	NMPR<MPR	negative	rho_neg_only	pCR counted as MPR; author_epi is deposited major.cell.type==Epi
GSE241934	REAL_EGFRWT	marker_epi_nnl_zero	mean_log1p_cp10k	lineage_TNK	5	13	13	12	1	1.1659833065377947	1.1434702179509428	0.02251308858685186	1.0	0.5384615384615384	exact_enumeration	-0.07142857142857142	0.8166280406760861	NMPR>MPR	negative	both	pCR counted as MPR; author_epi is deposited major.cell.type==Epi
GSE241934	REAL_EGFRWT	marker_epi_nnl_zero	mean_log1p_cp10k	umi_CD3E_CD8A_NKG7	0	29	29	19	10	0.823163316453551	1.2760849925314075	-0.4529216760778565	0.7590985104140067	0.6382721099870221	asymptotic_mwu	-0.14993156621752493	0.4375754038008823	NMPR<MPR	negative	rho_neg_only	pCR counted as MPR; author_epi is deposited major.cell.type==Epi
GSE241934	REAL_EGFRWT	marker_epi_nnl_zero	mean_log1p_cp10k	umi_CD3E_CD8A_NKG7	5	13	13	12	1	1.1659833065377947	1.1434702179509428	0.02251308858685186	1.0	0.5384615384615384	exact_enumeration	-0.027472527472527472	0.9290117291603509	NMPR>MPR	negative	both	pCR counted as MPR; author_epi is deposited major.cell.type==Epi
GSE241934	REAL_EGFRWT	marker_epi_nnl_zero	pct_pos_ge1	author_TNK	0	29	29	19	10	0.3910752698202742	0.3833333333333333	0.007741936486940881	0.8873578018751912	0.4436789009375956	asymptotic_mwu	-0.08516285382919507	0.6604860288409453	NMPR>MPR	negative	both	pCR counted as MPR; author_epi is deposited major.cell.type==Epi
GSE241934	REAL_EGFRWT	marker_epi_nnl_zero	pct_pos_ge1	author_TNK	5	13	13	12	1	0.5358691772154341	0.5	0.035869177215434145	0.8461538461538461	0.46153846153846156	exact_enumeration	-0.07427792446389848	0.8094314943075036	NMPR>MPR	negative	both	pCR counted as MPR; author_epi is deposited major.cell.type==Epi
GSE241934	REAL_EGFRWT	marker_epi_nnl_zero	pct_pos_ge1	lineage_TNK	0	29	29	19	10	0.3910752698202742	0.3833333333333333	0.007741936486940881	0.8873578018751912	0.4436789009375956	asymptotic_mwu	-0.08034709721385369	0.678639165070524	NMPR>MPR	negative	both	pCR counted as MPR; author_epi is deposited major.cell.type==Epi
GSE241934	REAL_EGFRWT	marker_epi_nnl_zero	pct_pos_ge1	lineage_TNK	5	13	13	12	1	0.5358691772154341	0.5	0.035869177215434145	0.8461538461538461	0.46153846153846156	exact_enumeration	-0.07427792446389848	0.8094314943075036	NMPR>MPR	negative	both	pCR counted as MPR; author_epi is deposited major.cell.type==Epi
GSE241934	REAL_EGFRWT	marker_epi_nnl_zero	pct_pos_ge1	umi_CD3E_CD8A_NKG7	0	29	29	19	10	0.3910752698202742	0.3833333333333333	0.007741936486940881	0.8873578018751912	0.4436789009375956	asymptotic_mwu	-0.1023981932946274	0.5971051470491673	NMPR>MPR	negative	both	pCR counted as MPR; author_epi is deposited major.cell.type==Epi
GSE241934	REAL_EGFRWT	marker_epi_nnl_zero	pct_pos_ge1	umi_CD3E_CD8A_NKG7	5	13	13	12	1	0.5358691772154341	0.5	0.035869177215434145	0.8461538461538461	0.46153846153846156	exact_enumeration	-0.005502068478807295	0.9857673486960096	NMPR>MPR	negative	both	pCR counted as MPR; author_epi is deposited major.cell.type==Epi
GSE241934	REAL_EGFRWT	marker_epi_nnl_zero	pseudobulk_cpm	author_TNK	0	29	29	19	10	394.4802811172749	1470.382646318554	-1075.902365201279	0.4939130049386259	0.7676952092046104	asymptotic_mwu	-0.19703844344127433	0.3056000977356953	NMPR<MPR	negative	rho_neg_only	pCR counted as MPR; author_epi is deposited major.cell.type==Epi
GSE241934	REAL_EGFRWT	marker_epi_nnl_zero	pseudobulk_cpm	author_TNK	5	13	13	12	1	589.6091716626653	619.317759556073	-29.708587893407753	0.9230769230769231	0.6153846153846154	exact_enumeration	-0.049450549450549455	0.8725444288811492	NMPR<MPR	negative	rho_neg_only	pCR counted as MPR; author_epi is deposited major.cell.type==Epi
GSE241934	REAL_EGFRWT	marker_epi_nnl_zero	pseudobulk_cpm	lineage_TNK	0	29	29	19	10	394.4802811172749	1470.382646318554	-1075.902365201279	0.4939130049386259	0.7676952092046104	asymptotic_mwu	-0.18184267659490352	0.34512800219696615	NMPR<MPR	negative	rho_neg_only	pCR counted as MPR; author_epi is deposited major.cell.type==Epi
GSE241934	REAL_EGFRWT	marker_epi_nnl_zero	pseudobulk_cpm	lineage_TNK	5	13	13	12	1	589.6091716626653	619.317759556073	-29.708587893407753	0.9230769230769231	0.6153846153846154	exact_enumeration	-0.049450549450549455	0.8725444288811492	NMPR<MPR	negative	rho_neg_only	pCR counted as MPR; author_epi is deposited major.cell.type==Epi
GSE241934	REAL_EGFRWT	marker_epi_nnl_zero	pseudobulk_cpm	umi_CD3E_CD8A_NKG7	0	29	29	19	10	394.4802811172749	1470.382646318554	-1075.902365201279	0.4939130049386259	0.7676952092046104	asymptotic_mwu	-0.22540387488783306	0.23973538550770804	NMPR<MPR	negative	rho_neg_only	pCR counted as MPR; author_epi is deposited major.cell.type==Epi
GSE241934	REAL_EGFRWT	marker_epi_nnl_zero	pseudobulk_cpm	umi_CD3E_CD8A_NKG7	5	13	13	12	1	589.6091716626653	619.317759556073	-29.708587893407753	0.9230769230769231	0.6153846153846154	exact_enumeration	-0.027472527472527472	0.9290117291603509	NMPR<MPR	negative	rho_neg_only	pCR counted as MPR; author_epi is deposited major.cell.type==Epi
GSE241934	REAL_EGFRWT	marker_epi_nnl_p75	mean_log1p_cp10k	author_TNK	0	33	33	20	13	1.5104549051076008	1.856055860526808	-0.3456009554192072	0.06279895809361855	0.9711161112960939	asymptotic_mwu	0.10695187165775402	0.5535793598608966	NMPR<MPR	positive	neither	pCR counted as MPR; author_epi is deposited major.cell.type==Epi
GSE241934	REAL_EGFRWT	marker_epi_nnl_p75	mean_log1p_cp10k	author_TNK	5	30	30	20	10	1.5104549051076008	1.7304465895137766	-0.21999168440617578	0.16580332852091684	0.9236141306712606	asymptotic_mwu	0.0011123470522803117	0.9953454226627734	NMPR<MPR	positive	neither	pCR counted as MPR; author_epi is deposited major.cell.type==Epi
GSE241934	REAL_EGFRWT	marker_epi_nnl_p75	mean_log1p_cp10k	lineage_TNK	0	33	33	20	13	1.5104549051076008	1.856055860526808	-0.3456009554192072	0.06279895809361855	0.9711161112960939	asymptotic_mwu	0.10929144385026739	0.5448856929339968	NMPR<MPR	positive	neither	pCR counted as MPR; author_epi is deposited major.cell.type==Epi
GSE241934	REAL_EGFRWT	marker_epi_nnl_p75	mean_log1p_cp10k	lineage_TNK	5	30	30	20	10	1.5104549051076008	1.7304465895137766	-0.21999168440617578	0.16580332852091684	0.9236141306712606	asymptotic_mwu	-0.0033370411568409346	0.9860368669198688	NMPR<MPR	negative	rho_neg_only	pCR counted as MPR; author_epi is deposited major.cell.type==Epi
GSE241934	REAL_EGFRWT	marker_epi_nnl_p75	mean_log1p_cp10k	umi_CD3E_CD8A_NKG7	0	33	33	20	13	1.5104549051076008	1.856055860526808	-0.3456009554192072	0.06279895809361855	0.9711161112960939	asymptotic_mwu	0.11363636363636365	0.5289134599467653	NMPR<MPR	positive	neither	pCR counted as MPR; author_epi is deposited major.cell.type==Epi
GSE241934	REAL_EGFRWT	marker_epi_nnl_p75	mean_log1p_cp10k	umi_CD3E_CD8A_NKG7	5	30	30	20	10	1.5104549051076008	1.7304465895137766	-0.21999168440617578	0.16580332852091684	0.9236141306712606	asymptotic_mwu	-0.005116796440489433	0.9785912583949171	NMPR<MPR	negative	rho_neg_only	pCR counted as MPR; author_epi is deposited major.cell.type==Epi
GSE241934	REAL_EGFRWT	marker_epi_nnl_p75	pct_pos_ge1	author_TNK	0	33	33	20	13	0.7149951380862711	0.7640292078700244	-0.04903406978375324	0.22385014338525522	0.8949359167208704	asymptotic_mwu	0.21014797455330536	0.24046533394584915	NMPR<MPR	positive	neither	pCR counted as MPR; author_epi is deposited major.cell.type==Epi
GSE241934	REAL_EGFRWT	marker_epi_nnl_p75	pct_pos_ge1	author_TNK	5	30	30	20	10	0.7149951380862711	0.6932379702310315	0.021757167855239623	0.8949865958317159	0.5698515030942802	asymptotic_mwu	0.001112470804525483	0.9953449048313854	NMPR>MPR	positive	NMPR>MPR_only	pCR counted as MPR; author_epi is deposited major.cell.type==Epi
GSE241934	REAL_EGFRWT	marker_epi_nnl_p75	pct_pos_ge1	lineage_TNK	0	33	33	20	13	0.7149951380862711	0.7640292078700244	-0.04903406978375324	0.22385014338525522	0.8949359167208704	asymptotic_mwu	0.20112013793765024	0.26172885612360836	NMPR<MPR	positive	neither	pCR counted as MPR; author_epi is deposited major.cell.type==Epi
GSE241934	REAL_EGFRWT	marker_epi_nnl_p75	pct_pos_ge1	lineage_TNK	5	30	30	20	10	0.7149951380862711	0.6932379702310315	0.021757167855239623	0.8949865958317159	0.5698515030942802	asymptotic_mwu	-0.0060073423444376075	0.9748662818455044	NMPR>MPR	negative	both	pCR counted as MPR; author_epi is deposited major.cell.type==Epi
GSE241934	REAL_EGFRWT	marker_epi_nnl_p75	pct_pos_ge1	umi_CD3E_CD8A_NKG7	0	33	33	20	13	0.7149951380862711	0.7640292078700244	-0.04903406978375324	0.22385014338525522	0.8949359167208704	asymptotic_mwu	0.19844522338486353	0.26825914347907165	NMPR<MPR	positive	neither	pCR counted as MPR; author_epi is deposited major.cell.type==Epi
GSE241934	REAL_EGFRWT	marker_epi_nnl_p75	pct_pos_ge1	umi_CD3E_CD8A_NKG7	5	30	30	20	10	0.7149951380862711	0.6932379702310315	0.021757167855239623	0.8949865958317159	0.5698515030942802	asymptotic_mwu	-0.010457225562539538	0.9562625980509528	NMPR>MPR	negative	both	pCR counted as MPR; author_epi is deposited major.cell.type==Epi
GSE241934	REAL_EGFRWT	marker_epi_nnl_p75	pseudobulk_cpm	author_TNK	0	33	33	20	13	841.1015611037765	1105.0589601610254	-263.95739905724895	0.10899967223244765	0.9494505523430161	asymptotic_mwu	-0.07620320855614975	0.6733981635635299	NMPR<MPR	negative	rho_neg_only	pCR counted as MPR; author_epi is deposited major.cell.type==Epi
GSE241934	REAL_EGFRWT	marker_epi_nnl_p75	pseudobulk_cpm	author_TNK	5	30	30	20	10	841.1015611037765	1151.6431350450869	-310.5415739413104	0.07478797848506981	0.9660565319891813	asymptotic_mwu	-0.060289210233592884	0.7516426426954622	NMPR<MPR	negative	rho_neg_only	pCR counted as MPR; author_epi is deposited major.cell.type==Epi
GSE241934	REAL_EGFRWT	marker_epi_nnl_p75	pseudobulk_cpm	lineage_TNK	0	33	33	20	13	841.1015611037765	1105.0589601610254	-263.95739905724895	0.10899967223244765	0.9494505523430161	asymptotic_mwu	-0.06885026737967914	0.7034135481112491	NMPR<MPR	negative	rho_neg_only	pCR counted as MPR; author_epi is deposited major.cell.type==Epi
GSE241934	REAL_EGFRWT	marker_epi_nnl_p75	pseudobulk_cpm	lineage_TNK	5	30	30	20	10	841.1015611037765	1151.6431350450869	-310.5415739413104	0.07478797848506981	0.9660565319891813	asymptotic_mwu	-0.058064516129032254	0.7605367958476298	NMPR<MPR	negative	rho_neg_only	pCR counted as MPR; author_epi is deposited major.cell.type==Epi
GSE241934	REAL_EGFRWT	marker_epi_nnl_p75	pseudobulk_cpm	umi_CD3E_CD8A_NKG7	0	33	33	20	13	841.1015611037765	1105.0589601610254	-263.95739905724895	0.10899967223244765	0.9494505523430161	asymptotic_mwu	-0.05949197860962566	0.7422544505521219	NMPR<MPR	negative	rho_neg_only	pCR counted as MPR; author_epi is deposited major.cell.type==Epi
GSE241934	REAL_EGFRWT	marker_epi_nnl_p75	pseudobulk_cpm	umi_CD3E_CD8A_NKG7	5	30	30	20	10	841.1015611037765	1151.6431350450869	-310.5415739413104	0.07478797848506981	0.9660565319891813	asymptotic_mwu	-0.05494994438264739	0.7730388113386171	NMPR<MPR	negative	rho_neg_only	pCR counted as MPR; author_epi is deposited major.cell.type==Epi
GSE241934	REAL_EGFRWT	cnv_p95_on_markerEpi	mean_log1p_cp10k	author_TNK	0	30	30	20	10	1.7495712392497462	2.1733605650608663	-0.42378932581112005	0.06788693602163735	0.9692407784584294	asymptotic_mwu	-0.08743047830923248	0.6459399628017727	NMPR<MPR	negative	rho_neg_only	pCR counted as MPR; author_epi is deposited major.cell.type==Epi
GSE241934	REAL_EGFRWT	cnv_p95_on_markerEpi	mean_log1p_cp10k	author_TNK	5	23	23	17	6	1.7256191020121192	2.296302482642806	-0.5706833806306868	0.08650083707291946	0.9631786977324734	asymptotic_mwu	-0.07806324110671936	0.7233078775886128	NMPR<MPR	negative	rho_neg_only	pCR counted as MPR; author_epi is deposited major.cell.type==Epi
GSE241934	REAL_EGFRWT	cnv_p95_on_markerEpi	mean_log1p_cp10k	lineage_TNK	0	30	30	20	10	1.7495712392497462	2.1733605650608663	-0.42378932581112005	0.06788693602163735	0.9692407784584294	asymptotic_mwu	-0.07230255839822024	0.7041773195709669	NMPR<MPR	negative	rho_neg_only	pCR counted as MPR; author_epi is deposited major.cell.type==Epi
GSE241934	REAL_EGFRWT	cnv_p95_on_markerEpi	mean_log1p_cp10k	lineage_TNK	5	23	23	17	6	1.7256191020121192	2.296302482642806	-0.5706833806306868	0.08650083707291946	0.9631786977324734	asymptotic_mwu	-0.048418972332015815	0.826347838470786	NMPR<MPR	negative	rho_neg_only	pCR counted as MPR; author_epi is deposited major.cell.type==Epi
GSE241934	REAL_EGFRWT	cnv_p95_on_markerEpi	mean_log1p_cp10k	umi_CD3E_CD8A_NKG7	0	30	30	20	10	1.7495712392497462	2.1733605650608663	-0.42378932581112005	0.06788693602163735	0.9692407784584294	asymptotic_mwu	-0.07897664071190211	0.678258145982396	NMPR<MPR	negative	rho_neg_only	pCR counted as MPR; author_epi is deposited major.cell.type==Epi
