stratum	module	gene	in_module	kME
CLDN4pos	ME2	WASF2	1	0.5181382141538435
CLDN4pos	ME2	RAD21	1	0.6416077554219464
CLDN4pos	ME2	HP1BP3	1	0.7464836084797039
CLDN4pos	ME2	KMT2E	1	0.6391091333520627
CLDN4pos	ME2	VAMP2	1	0.5087072988808863
CLDN4pos	ME2	GOLGB1	1	0.6816004083623043
CLDN4pos	ME2	DPP7	1	0.17041235458960058
CLDN4pos	ME2	MARCH6	1	0.6324469792531074
CLDN4pos	ME2	RSRC2	1	0.6697326488414633
CLDN4pos	ME2	DDX46	1	0.5988085785258236
CLDN4pos	ME2	PNN	1	0.6256703368854953
CLDN4pos	ME2	NFIB	1	0.5606183804865483
CLDN4pos	ME2	YY1	1	0.6321844421968407
CLDN4pos	ME2	ACADVL	1	0.3429524931639851
CLDN4pos	ME2	EIF5B	1	0.3604265016593064
CLDN4pos	ME2	PRPF40A	1	0.6183678311574637
CLDN4pos	ME2	IFRD1	1	0.3763140723080827
CLDN4pos	ME2	PTPRF	1	0.6106281697130369
CLDN4pos	ME2	HNRNPM	1	0.5989548395144372
CLDN4pos	ME2	NASP	1	0.5870207425161829
CLDN4pos	ME2	HNRNPR	1	0.6923416105851721
CLDN4pos	ME2	TPR	1	0.6971105249591494
CLDN4pos	ME2	RPN1	1	0.47460404967355524
CLDN4pos	ME2	ENAH	1	0.4974555353284737
CLDN4pos	ME2	DDX24	1	0.4986532881501407
CLDN4pos	ME2	DNAJC21	1	0.5742402053342209
CLDN4pos	ME2	VWA1	1	0.31795565827996614
CLDN4pos	ME2	GLS	1	0.4044711200637876
CLDN4pos	ME2	OS9	1	0.36234517534028626
CLDN4pos	ME2	SMC4	1	0.5156429041509863
CLDN4pos	ME2	SF3B1	1	0.770178924006813
CLDN4pos	ME2	U2SURP	1	0.6850756274681401
CLDN4pos	ME2	FAM133B	1	0.4058378467669834
CLDN4pos	ME2	BPTF	1	0.7903813669405029
CLDN4pos	ME2	HNRNPH3	1	0.5731379134736501
CLDN4pos	ME2	N4BP2L2	1	0.6140072599859645
CLDN4pos	ME2	ARID4B	1	0.7330576980826339
CLDN4pos	ME2	RSRP1	1	0.5844380152897425
CLDN4pos	ME2	ANKRD12	1	0.600184147971769
CLDN4pos	ME2	IGFBP5	1	0.2638581434039914
CLDN4pos	ME2	NET1	1	0.2644478116318439
CLDN4pos	ME2	LIMCH1	1	0.42224690475589777
CLDN4pos	ME2	ZNF207	1	0.6577321896373617
CLDN4pos	ME2	EMC10	1	0.3753428304462784
CLDN4pos	ME2	PARP1	1	0.4915366125820666
CLDN4pos	ME2	VCP	1	0.521899173699027
CLDN4pos	ME2	METAP2	1	0.3106934564124881
CLDN4pos	ME2	RBBP6	1	0.6458889437269716
CLDN4pos	ME2	MTRNR2L12	1	0.2423574129692081
CLDN4pos	ME2	SYNE2	1	0.707193884439565
CLDN4pos	ME2	CDV3	1	0.401504971908773
CLDN4pos	ME2	GADD45G	1	0.3518760884334955
CLDN4pos	ME2	YTHDF2	1	0.6661257620265499
CLDN4pos	ME2	SNRNP70	1	0.6384233582355289
CLDN4pos	ME2	ANKRD11	1	0.6445074183138834
CLDN4pos	ME2	RSF1	1	0.699883226141726
CLDN4pos	ME2	SCAF11	1	0.6341780722273568
CLDN4pos	ME2	ETS2	1	0.3261569463784902
CLDN4pos	ME2	RALBP1	1	0.38325687969887157
CLDN4pos	ME2	GPBP1	1	0.5431907193069649
CLDN4pos	ME2	WNK1	1	0.5469757391555593
CLDN4pos	ME2	NUCB1	1	0.175651022580328
CLDN4pos	ME2	HNRNPUL1	1	0.6733492310308768
CLDN4pos	ME2	C6ORF62	1	0.3050963996176055
CLDN4pos	ME2	TGOLN2	1	0.4683784538198216
CLDN4pos	ME2	RTF1	1	0.5244042307602883
CLDN4pos	ME2	SFTPC	1	0.01121768546451798
CLDN4pos	ME2	SEC61A1	1	0.38945469577472636
CLDN4pos	ME2	CCDC47	1	0.3944761873270255
CLDN4pos	ME2	EIF1B	1	0.4084137892940635
CLDN4pos	ME2	MACF1	1	0.6501276066221662
CLDN4pos	ME2	THRAP3	1	0.6552940785140301
CLDN4pos	ME2	PEG10	1	0.44051508247134497
CLDN4pos	ME2	TRA2A	1	0.5895066943547169
CLDN4pos	ME2	MYLIP	1	0.4739165549364471
CLDN4pos	ME2	RAB11B	1	0.5469231077675099
CLDN4pos	ME2	SCARB2	1	0.3801399554418782
CLDN4pos	ME2	AHCYL1	1	0.6269020188483182
CLDN4pos	ME2	PNRC2	1	0.6046085647785541
CLDN4pos	ME2	SLTM	1	0.6352870644773312
CLDN4pos	ME2	RBBP4	1	0.7016467797861987
CLDN4pos	ME2	MYO6	1	0.49487561792858836
CLDN4pos	ME2	HIF1A	1	0.3143303353689099
CLDN4pos	ME2	BCLAF1	1	0.780768787706778
CLDN4pos	ME2	NEDD4L	1	0.4633714348818893
CLDN4pos	ME2	TMEM87A	1	0.48778180827987394
CLDN4pos	ME2	XRN2	1	0.5951072397159092
CLDN4pos	ME2	KRAS	1	0.41166804499418597
CLDN4pos	ME2	ASH1L	1	0.7304964225838482
CLDN4pos	ME2	FOXP1	1	0.5110675694482472
CLDN4pos	ME2	EGFR	1	0.28628906790129205
CLDN4pos	ME2	CHD4	1	0.6766629883920925
CLDN4pos	ME2	TPPP3	1	0.21592971365510422
CLDN4pos	ME2	TRIM28	1	0.5444675241895265
CLDN4pos	ME2	LEPROT	1	0.5354633964083121
CLDN4pos	ME2	ARHGAP5	1	0.3609217147195802
CLDN4pos	ME2	GOLPH3	1	0.5818190639101944
CLDN4pos	ME2	DHX36	1	0.6517480624905027
CLDN4pos	ME2	PHF14	1	0.6121346361742779
CLDN4pos	ME2	WAC	1	0.6887806419440203
CLDN4pos	ME2	DYNC1LI2	1	0.676166324348596
CLDN4pos	ME2	JMJD1C	1	0.6124136526052647
CLDN4pos	ME2	DYNC1H1	1	0.6417991550343718
CLDN4pos	ME2	ACBD3	1	0.5211730489691887
CLDN4pos	ME2	IL6ST	1	0.5084455010207548
CLDN4pos	ME2	LMO4	1	0.4743438520833801
CLDN4pos	ME2	EIF3B	1	0.38552760927229085
CLDN4pos	ME2	KLF10	1	0.535716584499874
CLDN4pos	ME2	FBXW5	1	0.2569057746912652
CLDN4pos	ME2	PTBP1	1	0.6651805271446939
CLDN4pos	ME2	RSBN1L	1	0.6674438538033935
CLDN4pos	ME2	CXADR	1	0.5242879454287533
CLDN4pos	ME2	NIPBL	1	0.7958033230136069
CLDN4pos	ME2	SRSF4	1	0.7296208040752461
CLDN4pos	ME2	PCM1	1	0.6592513883470157
CLDN4pos	ME2	MAT2A	1	0.5000881249054796
CLDN4pos	ME2	SYNCRIP	1	0.5320726061835108
CLDN4pos	ME2	MPHOSPH8	1	0.5826379884007968
CLDN4pos	ME2	MID1IP1	1	0.17573894413416724
CLDN4pos	ME2	FAM13A	1	0.35756803111225083
CLDN4pos	ME2	THOC2	1	0.629475543770557
CLDN4pos	ME2	HSD17B11	1	0.25253359428944905
CLDN4pos	ME2	AMD1	1	0.24772451799561354
CLDN4pos	ME2	NCOR1	1	0.7113901650538201
CLDN4pos	ME2	CDC42EP3	1	0.2708578587069063
CLDN4pos	ME2	NUDT4	1	0.45767524402134674
CLDN4pos	ME2	TERF2IP	1	0.5867062725993659
CLDN4pos	ME2	PHIP	1	0.7862569206178097
CLDN4pos	ME2	RBPJ	1	0.5764229550631148
CLDN4pos	ME2	AFF4	1	0.5297327304431765
CLDN4pos	ME2	PABPN1	1	0.5541601943503314
CLDN4pos	ME2	GGNBP2	1	0.6674813015150031
CLDN4pos	ME2	YME1L1	1	0.522848589980698
CLDN4pos	ME2	GCC2	1	0.5721018754407965
CLDN4pos	ME2	BBX	1	0.4849212432783776
CLDN4pos	ME2	H2AFX	1	0.3817598597501015
CLDN4pos	ME2	NUFIP2	1	0.6150232998678622
CLDN4pos	ME2	LPIN2	1	0.43655133549569103
CLDN4pos	ME2	DESI2	1	0.6232381801456461
CLDN4pos	ME2	NOP56	1	0.5060201171647661
CLDN4pos	ME2	PAM	1	0.3092791890153435
CLDN4pos	ME2	EWSR1	1	0.6532516429519308
CLDN4pos	ME2	SPAG9	1	0.5670349912745984
CLDN4pos	ME2	PABPC4	1	0.1635297103406231
CLDN4pos	ME2	BRD4	1	0.6975817046592565
CLDN4pos	ME2	ILF3	1	0.7124107929138365
CLDN4pos	ME2	ARIH1	1	0.642303679027099
CLDN4pos	ME2	SERINC3	1	0.4208333297362885
CLDN4pos	ME2	SREK1	1	0.6577636093297586
CLDN4pos	ME2	ORMDL1	1	0.4408737032949211
CLDN4pos	ME2	CPNE3	1	0.4039209456753926
CLDN4pos	ME2	SLC25A36	1	0.686512452847568
CLDN4pos	ME2	GDE1	1	0.36479744283229315
CLDN4pos	ME2	ID4	1	0.4515436751403532
CLDN4pos	ME2	MAZ	1	0.5394479748324597
CLDN4pos	ME2	UBE2R2	1	0.4493758760631297
CLDN4pos	ME2	TOR1AIP2	1	0.5018594716240792
CLDN4pos	ME2	JAK1	1	0.5582898187979675
CLDN4pos	ME2	RAB14	1	0.5479807117884344
CLDN4pos	ME2	CCPG1	1	0.3831796696381638
CLDN4pos	ME2	SRSF1	1	0.5733291048881815
CLDN4pos	ME2	PRKCSH	1	0.29475725954709675
CLDN4pos	ME2	RPL7L1	1	0.5183106937699782
CLDN4pos	ME2	RBBP7	1	0.4786848194843297
CLDN4pos	ME2	LMO3	1	0.29909803569311655
CLDN4pos	ME2	TBL1XR1	1	0.6219542955662672
CLDN4pos	ME2	SLC5A3	1	0.3923176327296842
CLDN4pos	ME2	EML4	1	0.3459216455323308
CLDN4pos	ME2	USP16	1	0.5181055195197823
CLDN4pos	ME2	PUM1	1	0.7988300258546135
CLDN4pos	ME2	G3BP2	1	0.4663491801021971
CLDN4pos	ME2	CSNK1D	1	0.5207590939076914
CLDN4pos	ME2	CELF1	1	0.670397190637023
CLDN4pos	ME2	MAGED1	1	0.4388085433935146
CLDN4pos	ME2	BRD7	1	0.5212332966932915
CLDN4pos	ME2	USP22	1	0.7146023192925629
CLDN4pos	ME2	SMARCA5	1	0.5471277537940401
CLDN4pos	ME2	TMEM106B	1	0.35377417314698034
CLDN4pos	ME2	YTHDC1	1	0.675175884882621
CLDN4pos	ME2	IRX3	1	0.38343784487740185
CLDN4pos	ME2	AP2B1	1	0.37612743612615684
CLDN4pos	ME2	CHD2	1	0.6416572287574922
CLDN4pos	ME2	DDR1	1	0.4673187359694623
CLDN4pos	ME2	MKRN1	1	0.409623616473114
CLDN4pos	ME2	PPP1R10	1	0.6347646501024665
CLDN4pos	ME2	PLCG2	1	0.2562106202236962
CLDN4pos	ME2	CUX1	1	0.6319997827583134
CLDN4pos	ME2	TIMP3	1	0.2959923150076952
CLDN4pos	ME2	CMTM6	1	0.37249129850047513
CLDN4pos	ME2	ZBTB20	1	0.6310349101422604
CLDN4pos	ME2	SOX9	1	0.32768339775518635
CLDN4pos	ME2	ALDH3A2	1	0.47100121590201943
CLDN4pos	ME2	CTDNEP1	1	0.532874410815579
CLDN4pos	ME2	NKTR	1	0.632503685600881
CLDN4pos	ME2	SEC63	1	0.6035802797309804
CLDN4pos	ME2	SAT2	1	0.22296202759605402
CLDN4pos	ME2	BAZ1B	1	0.6654588606730415
CLDN4pos	ME2	UGCG	1	0.5304639334070084
CLDN4pos	ME2	GNAQ	1	0.6539468052516058
CLDN4pos	ME2	WIPI2	1	0.5247832805669117
CLDN4pos	ME2	BDP1	1	0.6458702588324088
CLDN4pos	ME2	NARF	1	0.46869145837753984
CLDN4pos	ME2	ARID5B	1	0.17808386225535128
CLDN4pos	ME2	IPO7	1	0.4108975786998328
CLDN4pos	ME2	TNRC6B	1	0.6970923739702096
CLDN4pos	ME2	PRPF38B	1	0.6924029526060437
CLDN4pos	ME2	G3BP1	1	0.38394879371088353
CLDN4pos	ME2	ROCK1	1	0.6039216817903356
CLDN4pos	ME2	SVIL	1	0.44120520204189045
CLDN4pos	ME2	POLR2J3	1	0.5780431847079677
CLDN4pos	ME2	SUPT5H	1	0.5835000793109463
CLDN4pos	ME2	HECTD1	1	0.4638350030082625
CLDN4pos	ME2	PRMT2	1	0.48893651796582666
CLDN4pos	ME2	POR	1	0.39951147065172743
CLDN4pos	ME2	ARID1A	1	0.7672505551315819
CLDN4pos	ME2	SNX5	1	0.2771591637061106
CLDN4pos	ME2	WEE1	1	0.45271919517405124
CLDN4pos	ME2	PNPLA2	1	0.28179881802187906
CLDN4pos	ME2	PAFAH1B1	1	0.7026198214891892
CLDN4pos	ME2	PRKDC	1	0.5733308650893251
CLDN4pos	ME2	CAPRIN1	1	0.5634814687515539
CLDN4pos	ME2	LIMS1	1	0.49516221320640164
CLDN4pos	ME2	MSI2	1	0.6385832952062064
CLDN4pos	ME2	KMT2C	1	0.7314132350613586
CLDN4pos	ME2	SMC3	1	0.5985401655898854
CLDN4pos	ME2	NFIA	1	0.3931664731861491
CLDN4pos	ME2	UPF3A	1	0.43747455284296566
CLDN4pos	ME2	SMARCA4	1	0.5251465108391332
CLDN4pos	ME2	DUS1L	1	0.25442286722877006
CLDN4pos	ME2	OAZ2	1	0.4108441083805822
CLDN4pos	ME2	CLK1	1	0.5747809142200471
CLDN4pos	ME2	SPTAN1	1	0.5851751246522001
CLDN4pos	ME2	EPC1	1	0.6820781976541458
CLDN4pos	ME2	HOOK2	1	0.5294292191233159
CLDN4pos	ME2	NAP1L4	1	0.54372950696232
CLDN4pos	ME2	DDX6	1	0.7411867509674617
CLDN4pos	ME2	ODF2L	1	0.5615211740323316
CLDN4pos	ME2	GLG1	1	0.5719932503845427
CLDN4pos	ME2	CTBP1	1	0.5131941330142635
CLDN4pos	ME2	GLTP	1	0.18037778871234936
CLDN4pos	ME2	PAWR	1	0.5389514639329146
CLDN4pos	ME2	HSD17B12	1	0.2827960000720925
CLDN4pos	ME2	PPP2CB	1	0.5081952350958999
CLDN4pos	ME2	CMBL	1	0.13220101256318256
CLDN4pos	ME2	KLHDC2	1	0.4258260112101012
CLDN4pos	ME2	IRS2	1	0.40006376333041116
CLDN4pos	ME2	EIF2AK2	1	0.5254550269383368
CLDN4pos	ME2	CCDC186	1	0.5608368132984904
CLDN4pos	ME2	TUSC3	1	0.40937508566744707
CLDN4pos	ME2	ANAPC5	1	0.6084495319129756
CLDN4pos	ME2	CHD9	1	0.5083011239120765
CLDN4pos	ME2	KMT2A	1	0.7500436579122193
CLDN4pos	ME2	ZRANB2	1	0.5986556458520199
CLDN4pos	ME2	CSNK1E	1	0.5846973340431848
CLDN4pos	ME2	TMX4	1	0.4923183414453708
CLDN4pos	ME2	RNF19A	1	0.5192562411958247
CLDN4pos	ME2	IVNS1ABP	1	0.4737855328388795
CLDN4pos	ME2	MAST4	1	0.36632361364003013
CLDN4pos	ME2	AKIRIN1	1	0.6137039900982283
CLDN4pos	ME2	NOP58	1	0.3985466907609189
CLDN4pos	ME2	RB1CC1	1	0.682551512290859
CLDN4pos	ME2	CHTOP	1	0.519557534476227
CLDN4pos	ME2	DYNLL2	1	0.35907672807728735
CLDN4pos	ME2	PGM2L1	1	0.4188262900009933
CLDN4pos	ME2	CCNL2	1	0.5964699188077326
CLDN4pos	ME2	SUN1	1	0.4937102098943497
CLDN4pos	ME2	SLC20A1	1	0.20829465527159635
CLDN4pos	ME2	PRPF8	1	0.6390383750593626
CLDN4pos	ME2	CXXC5	1	0.32491960189824043
CLDN4pos	ME2	CCDC12	1	0.365059127069166
CLDN4pos	ME2	RFC1	1	0.5309472632000692
CLDN4pos	ME2	SERINC1	1	0.591665495721049
CLDN4pos	ME2	FNBP1L	1	0.7040018494094898
CLDN4pos	ME2	RAB21	1	0.3764519821973225
CLDN4pos	ME2	XIAP	1	0.559930663464969
CLDN4pos	ME2	PPP3CA	1	0.4411751766479518
CLDN4pos	ME2	GPRC5C	1	0.2591905442974506
CLDN4pos	ME2	CIR1	1	0.4309288279043284
CLDN4pos	ME2	ABCF1	1	0.4628888012042909
CLDN4pos	ME2	INTS6	1	0.530258180987654
CLDN4pos	ME2	BAG6	1	0.5527779200274784
CLDN4pos	ME2	CNOT7	1	0.5512050956771191
CLDN4pos	ME2	CBX4	1	0.44973960163907395
CLDN4pos	ME2	SEZ6L2	1	0.28378009542029686
CLDN4pos	ME2	KDM5B	1	0.5524982378085828
CLDN4pos	ME2	CLSTN1	1	0.48267119544508247
CLDN4pos	ME2	PPP2R5E	1	0.5732904043238274
CLDN4pos	ME2	TM2D1	1	0.4645095769985289
CLDN4pos	ME2	SPSB3	1	0.5298916533901398
CLDN4pos	ME2	CBX5	1	0.5487797278696428
CLDN4pos	ME2	PHC2	1	0.43948878472723185
CLDN4pos	ME2	PPP2R5C	1	0.2978601374930225
CLDN4pos	ME2	DENR	1	0.521335467092949
CLDN4pos	ME2	HOOK3	1	0.5040762254299718
CLDN4pos	ME2	COPB1	1	0.5798919175047896
CLDN4pos	ME2	IARS2	1	0.38524011585818885
CLDN4pos	ME2	ARMCX3	1	0.605851483804202
CLDN4pos	ME2	HNRNPL	1	0.6043762523742985
CLDN4pos	ME2	PSIP1	1	0.46343281922342217
CLDN4pos	ME2	SRSF6	1	0.6113305831001318
CLDN4pos	ME2	VGLL4	1	0.543933360200495
CLDN4pos	ME2	CRK	1	0.6038551685692981
CLDN4pos	ME2	CNOT2	1	0.5018348083807069
CLDN4pos	ME2	DDB1	1	0.6343219855513995
CLDN4pos	ME2	GANAB	1	0.43622902122663376
CLDN4pos	ME2	AP3D1	1	0.43749135084178464
CLDN4pos	ME2	STAG2	1	0.6433937875050921
CLDN4pos	ME2	CDK5RAP3	1	0.45801745253228304
CLDN4pos	ME2	CYB561	1	0.4121177429647211
CLDN4pos	ME2	ARL4C	1	0.5111753905390157
CLDN4pos	ME2	DHX9	1	0.6966758899522041
CLDN4pos	ME2	RABL6	1	0.5514384116289464
CLDN4pos	ME2	PHF20L1	1	0.4842000380332542
CLDN4pos	ME2	UBE3A	1	0.7384056905704668
CLDN4pos	ME2	PRKRA	1	0.410429684876423
CLDN4pos	ME2	CAND1	1	0.624762574070097
CLDN4pos	ME2	PDS5A	1	0.6199988380481993
CLDN4pos	ME2	RPS6KA3	1	0.5040884620402604
CLDN4pos	ME2	PTK2	1	0.5005388865862853
CLDN4pos	ME2	SLC40A1	1	0.31292840595832155
CLDN4pos	ME2	MDM2	1	0.3765954329946902
CLDN4pos	ME2	URI1	1	0.5740281288426116
CLDN4pos	ME2	SNRNP200	1	0.6859281479280209
CLDN4pos	ME2	PRPF4B	1	0.7234603710100438
CLDN4pos	ME2	FUCA1	1	0.16136174721373625
CLDN4pos	ME2	EPN1	1	0.33571015262483817
CLDN4pos	ME2	HEXIM1	1	0.35416934924530874
CLDN4pos	ME2	KRR1	1	0.5150707552663265
CLDN4pos	ME2	FNIP2	1	0.31714354921846843
CLDN4pos	ME2	NUMA1	1	0.7248030808727711
CLDN4pos	ME2	CTDSP2	1	0.44231505247516245
CLDN4pos	ME2	HIPK2	1	0.3712031766885087
CLDN4pos	ME2	DCBLD2	1	0.2044306319251476
CLDN4pos	ME2	TRIM44	1	0.6285516931943731
CLDN4pos	ME2	CELF2	1	0.37454236535624785
CLDN4pos	ME2	PPP4R2	1	0.5430280762351474
CLDN4pos	ME2	RERE	1	0.7475801912655343
CLDN4pos	ME2	SKIL	1	0.6105805026705721
CLDN4pos	ME2	TMEM259	1	0.54524860721885
CLDN4pos	ME2	SNW1	1	0.44723303194513203
CLDN4pos	ME2	PURA	1	0.5456572992186673
CLDN4pos	ME2	RNF10	1	0.47753274627757397
CLDN4pos	ME2	ZNF106	1	0.6047995986126933
CLDN4pos	ME2	POLR2A	1	0.6166819686076265
CLDN4pos	ME2	KDM6B	1	0.5377415990390688
CLDN4pos	ME2	GRAMD1A	1	0.5054644788665943
CLDN4pos	ME2	TIAL1	1	0.4743227416598502
CLDN4pos	ME2	PITHD1	1	0.4142197603245614
CLDN4pos	ME2	DHX15	1	0.6411473333907184
CLDN4pos	ME2	PHF20	1	0.4647634909477441
CLDN4pos	ME2	PHF3	1	0.6873043163413751
CLDN4pos	ME2	P4HA1	1	0.10143084021511566
CLDN4pos	ME2	C9ORF78	1	0.4377765002413923
CLDN4pos	ME2	ELAVL1	1	0.51495937906647
CLDN4pos	ME2	MAFB	1	0.2304035667173259
CLDN4pos	ME2	MT-ATP8	1	0.3651692902503768
CLDN4pos	ME2	MXD4	1	0.41338668839431314
CLDN4pos	ME2	PRNP	1	0.24739846462477685
CLDN4pos	ME2	STARD7	1	0.5124103663246667
CLDN4pos	ME2	OSBPL8	1	0.5695469206483806
CLDN4pos	ME2	TLN1	1	0.46941272222414404
CLDN4pos	ME2	WDR33	1	0.530580229707736
CLDN4pos	ME2	MAN1A2	1	0.6209384170288804
CLDN4pos	ME2	SUPT16H	1	0.514214261487239
CLDN4pos	ME2	VEZF1	1	0.6673392851853114
CLDN4pos	ME2	GNAI3	1	0.5546486411228423
CLDN4pos	ME2	SLC38A1	1	0.4026761486127563
CLDN4pos	ME2	FARP1	1	0.6216932367763798
CLDN4pos	ME2	CHPT1	1	0.28387708279347135
CLDN4pos	ME2	TMEM245	1	0.471034768833855
CLDN4pos	ME2	XPO1	1	0.7199566875987832
CLDN4pos	ME2	YIPF4	1	0.5192613875569865
CLDN4pos	ME2	DAAM1	1	0.5060506755444586
CLDN4pos	ME2	USO1	1	0.34240448359057063
CLDN4pos	ME2	PPP2R2A	1	0.46433586688383244
CLDN4pos	ME2	RNMT	1	0.4897052590623327
CLDN4pos	ME2	DAZAP1	1	0.4257393897166431
CLDN4pos	ME2	SRSF8	1	0.38006003397322813
CLDN4pos	ME2	ZNF24	1	0.6676226381720155
CLDN4pos	ME2	CCAR1	1	0.6972870467256613
CLDN4pos	ME2	IP6K2	1	0.49777242378660025
CLDN4pos	ME2	SDCCAG8	1	0.4011675074273803
CLDN4pos	ME2	ZNF292	1	0.5996833704892641
CLDN4pos	ME2	PRRC2B	1	0.7172009728076547
CLDN4pos	ME2	AIDA	1	0.45040954608518674
CLDN4pos	ME2	OFD1	1	0.6277348214581017
CLDN4pos	ME2	KDM2A	1	0.6028437689343412
CLDN4pos	ME2	PPP1R12A	1	0.654351939573767
CLDN4pos	ME2	ZKSCAN1	1	0.588185513073354
CLDN4pos	ME2	VEZT	1	0.5630500345350563
CLDN4pos	ME2	ARRDC3	1	0.24933667039292548
CLDN4pos	ME2	TNC	1	0.13602058580551415
CLDN4pos	ME2	DCAF7	1	0.5894938182458009
CLDN4pos	ME2	RAB6A	1	0.4789016317603625
CLDN4pos	ME2	HNRNPH2	1	0.5045394016381088
CLDN4pos	ME2	ZNF664	1	0.6063695048302112
CLDN4pos	ME2	ANKRD65	1	0.41717491471698176
CLDN4pos	ME2	C12ORF49	1	0.3496992318133121
CLDN4pos	ME2	NRDC	1	0.648210979338954
CLDN4pos	ME2	SUDS3	1	0.571316790121392
CLDN4pos	ME2	UAP1	1	0.3060619319000418
CLDN4pos	ME2	KDM5A	1	0.6562489419209251
CLDN4pos	ME2	RNF115	1	0.5625626407054536
CLDN4pos	ME2	CHD1	1	0.4861588290614395
CLDN4pos	ME2	CDC5L	1	0.5444439029883662
CLDN4pos	ME2	CYHR1	1	0.2492952243812043
CLDN4pos	ME2	CEP350	1	0.7305595450719584
CLDN4pos	ME3	S100A6	1	0.7322431900041537
CLDN4pos	ME3	S100A10	1	0.5849651868833028
CLDN4pos	ME3	IFI27	1	0.5785417608790029
CLDN4pos	ME3	CD74	1	0.5345571830096963
CLDN4pos	ME3	B2M	1	0.7466709944700831
CLDN4pos	ME3	TMSB10	1	0.6179851658590809
CLDN4pos	ME3	HLA-B	1	0.797127721219416
CLDN4pos	ME3	HSPB1	1	0.23081660213559346
CLDN4pos	ME3	S100A11	1	0.6166730513753578
CLDN4pos	ME3	HLA-A	1	0.7387330569477295
CLDN4pos	ME3	MT2A	1	0.3443053018185206
CLDN4pos	ME3	GAPDH	1	0.3880394119277567
CLDN4pos	ME3	KRT18	1	0.47877590518521884
CLDN4pos	ME3	KRT19	1	0.6353725429084883
CLDN4pos	ME3	NFKBIA	1	0.2882076053159256
CLDN4pos	ME3	HLA-C	1	0.7932512866554134
CLDN4pos	ME3	CD63	1	0.42320019521810365
CLDN4pos	ME3	KRT7	1	0.6003919317022643
CLDN4pos	ME3	EIF1	1	0.2616773856112381
CLDN4pos	ME3	CSTB	1	0.5009201032465403
CLDN4pos	ME3	CST3	1	0.31706104272889296
CLDN4pos	ME3	ANXA2	1	0.5896014926057574
CLDN4pos	ME3	MGST1	1	0.31299191470342785
CLDN4pos	ME3	LGALS3	1	0.5685110387476978
CLDN4pos	ME3	HLA-DRA	1	0.4249325789529357
CLDN4pos	ME3	LY6E	1	0.36580660029683537
CLDN4pos	ME3	KRT8	1	0.598407704447669
CLDN4pos	ME3	IFITM3	1	0.6221107778860628
CLDN4pos	ME3	S100A9	1	0.383363621100883
CLDN4pos	ME3	SSR4	1	0.3266619433149299
CLDN4pos	ME3	TXN	1	0.451181318150311
CLDN4pos	ME3	TAGLN2	1	0.618337820615848
CLDN4pos	ME3	CD9	1	0.3621143891816725
CLDN4pos	ME3	S100A4	1	0.33086318602820414
CLDN4pos	ME3	CXCL2	1	0.4084832964349279
CLDN4pos	ME3	CTSD	1	0.6290193146318659
CLDN4pos	ME3	LDHA	1	0.5049490990146861
CLDN4pos	ME3	LMNA	1	0.4428728005050921
CLDN4pos	ME3	TM4SF1	1	0.6086592099437723
CLDN4pos	ME3	VIM	1	0.4342052443589884
CLDN4pos	ME3	TPI1	1	0.38963997483195295
CLDN4pos	ME3	ITM2B	1	0.4767381931799921
CLDN4pos	ME3	CYBA	1	0.49248270829818125
CLDN4pos	ME3	HLA-DRB1	1	0.45963020256851256
CLDN4pos	ME3	S100A14	1	0.4239858739515173
CLDN4pos	ME3	SH3BGRL3	1	0.554818526032029
CLDN4pos	ME3	LGALS3BP	1	0.5470328922648143
CLDN4pos	ME3	S100A13	1	0.5452201590982848
CLDN4pos	ME3	TMBIM6	1	0.3710531272159623
CLDN4pos	ME3	SQSTM1	1	0.49897476210042635
CLDN4pos	ME3	MYL12B	1	0.4682641602924604
CLDN4pos	ME3	GUK1	1	0.4783087148740135
CLDN4pos	ME3	MYL12A	1	0.661681843962487
CLDN4pos	ME3	PKM	1	0.58398488316635
CLDN4pos	ME3	VAMP8	1	0.3725772797513991
CLDN4pos	ME3	TIMP1	1	0.6711799204402442
CLDN4pos	ME3	IER3	1	0.43618933696637563
CLDN4pos	ME3	PHLDA2	1	0.598050968425147
CLDN4pos	ME3	IFI6	1	0.4822898902425327
CLDN4pos	ME3	LGALS1	1	0.5426856223897718
CLDN4pos	ME3	ATP6V0E1	1	0.5070792478989649
CLDN4pos	ME3	PSAP	1	0.4328824033228417
CLDN4pos	ME3	TSPO	1	0.5223837828830459
CLDN4pos	ME3	TXNDC17	1	0.33087795837126177
CLDN4pos	ME3	ISG15	1	0.4911128449220788
CLDN4pos	ME3	HLA-E	1	0.6280282887493943
CLDN4pos	ME3	TKT	1	0.31947397649812004
CLDN4pos	ME3	MT1E	1	0.23105090696551944
CLDN4pos	ME3	CD59	1	0.31369279341858447
CLDN4pos	ME3	CXCL8	1	0.44670935379634163
CLDN4pos	ME3	SMIM22	1	0.5579942450627281
CLDN4pos	ME3	CIB1	1	0.6690109448076698
CLDN4pos	ME3	PGK1	1	0.4112521886883819
CLDN4pos	ME3	RHOA	1	0.4839207007141848
CLDN4pos	ME3	S100A16	1	0.6539653013087359
CLDN4pos	ME3	ARPC1B	1	0.5565125340340558
CLDN4pos	ME3	BST2	1	0.5677954583059014
CLDN4pos	ME3	PERP	1	0.45989433777298233
CLDN4pos	ME3	LCN2	1	0.5793501465191782
