family	stratum	cohort	predictor	outcome	keratin	purity	method	k_cov	rho	p	n	thesis_aligned
module	STING	STAD	TACSTD2	STING	simple_KRT8_18_19	none	spearman	3	0.12780541236839174	0.00966996929037573	412	False
module	STING	STAD	TACSTD2	STING	simple_KRT8_18_19	none	pearson	3	0.12329469964502117	0.012582324514384619	412	False
module	STING	STAD	TACSTD2	STING	squamous_KRT5_6	none	spearman	4	0.1509420798895847	0.002235196683590073	412	False
module	STING	STAD	TACSTD2	STING	squamous_KRT5_6	none	pearson	4	0.17255837869449708	0.00046331982830021874	412	False
module	STING	STAD	TACSTD2	STING	simple_KRT8_18_19	ESTIMATE	spearman	4	0.15327000918905032	0.0019290885083071267	411	False
module	STING	STAD	TACSTD2	STING	simple_KRT8_18_19	ABSOLUTE	spearman	4			0	False
module	STING	STAD	TACSTD2	STING	squamous_KRT5_6	ESTIMATE	spearman	5	0.1708698208748836	0.0005446486984986387	411	False
module	STING	STAD	CLDN4	STING	none	none	spearman	0	0.2880372721090804	2.5938227618218367e-09	412	False
module	STING	STAD	CLDN4	STING	none	none	pearson	0	0.3410612700200735	1.109123602750387e-12	412	False
module	STING	STAD	CLDN4	STING	simple_KRT8_18_19	none	spearman	3	0.13949585953815916	0.004708530065826692	412	False
module	STING	STAD	CLDN4	STING	simple_KRT8_18_19	none	pearson	3	0.18188571870851605	0.00021726643567249705	412	False
module	STING	STAD	CLDN4	STING	squamous_KRT5_6	none	spearman	4	0.2998411398887077	6.382233837939734e-10	412	False
module	STING	STAD	CLDN4	STING	squamous_KRT5_6	none	pearson	4	0.3253497626993579	1.631373052352804e-11	412	False
module	STING	STAD	CLDN4	STING	simple_KRT8_18_19	ESTIMATE	spearman	4	0.21701976094362688	9.984876286180992e-06	411	False
module	STING	STAD	CLDN4	STING	simple_KRT8_18_19	ABSOLUTE	spearman	4			0	False
module	STING	STAD	CLDN4	STING	squamous_KRT5_6	ESTIMATE	spearman	5	0.36641669180544567	2.398899197791822e-14	411	False
module	STING	STAD	CLDN7	STING	none	none	spearman	0	0.2549536766862113	1.552538597349312e-07	412	False
module	STING	STAD	CLDN7	STING	none	none	pearson	0	0.29487203703205117	1.0390568816875976e-09	412	False
module	STING	STAD	CLDN7	STING	simple_KRT8_18_19	none	spearman	3	0.09289695660767247	0.06051323310738895	412	False
module	STING	STAD	CLDN7	STING	simple_KRT8_18_19	none	pearson	3	0.12421629346605945	0.011931126099341055	412	False
module	STING	STAD	CLDN7	STING	squamous_KRT5_6	none	spearman	4	0.25963865966128513	1.0384846988103463e-07	412	False
module	STING	STAD	CLDN7	STING	squamous_KRT5_6	none	pearson	4	0.2739439635467185	1.8618604238381444e-08	412	False
module	STING	STAD	CLDN7	STING	simple_KRT8_18_19	ESTIMATE	spearman	4	0.1531131514939509	0.0019501148114097245	411	False
module	STING	STAD	CLDN7	STING	simple_KRT8_18_19	ABSOLUTE	spearman	4			0	False
module	STING	STAD	CLDN7	STING	squamous_KRT5_6	ESTIMATE	spearman	5	0.3230183444644722	2.5902939699953338e-11	411	False
module	IFN	STAD	TACSTD2	IFN	none	none	spearman	0	-0.028542120987130232	0.5634671391094327	412	True
module	IFN	STAD	TACSTD2	IFN	none	none	pearson	0	-0.040353737735758226	0.4139652103395642	412	True
module	IFN	STAD	TACSTD2	IFN	simple_KRT8_18_19	none	spearman	3	-0.06518065323778025	0.1883210767722486	412	True
module	IFN	STAD	TACSTD2	IFN	simple_KRT8_18_19	none	pearson	3	-0.0875377359000083	0.07700761687190325	412	True
module	IFN	STAD	TACSTD2	IFN	squamous_KRT5_6	none	spearman	4	-0.0021769782726302218	0.9650335791093583	412	True
module	IFN	STAD	TACSTD2	IFN	squamous_KRT5_6	none	pearson	4	-0.04072095175774496	0.4120224990261825	412	True
module	IFN	STAD	TACSTD2	IFN	simple_KRT8_18_19	ESTIMATE	spearman	4	-0.031400402167380354	0.5275915973685911	411	True
module	IFN	STAD	TACSTD2	IFN	simple_KRT8_18_19	ABSOLUTE	spearman	4			0	False
module	IFN	STAD	TACSTD2	IFN	squamous_KRT5_6	ESTIMATE	spearman	5	0.04450798883489846	0.3710600870403602	411	False
module	IFN	STAD	CLDN4	IFN	none	none	spearman	0	0.055227637395173466	0.2633763290327485	412	False
module	IFN	STAD	CLDN4	IFN	none	none	pearson	0	0.05694547248741421	0.24879091692538804	412	False
module	IFN	STAD	CLDN4	IFN	simple_KRT8_18_19	none	spearman	3	-0.09545421734211082	0.053738261267805634	412	True
module	IFN	STAD	CLDN4	IFN	simple_KRT8_18_19	none	pearson	3	-0.12794504714289448	0.009590261604309576	412	True
module	IFN	STAD	CLDN4	IFN	squamous_KRT5_6	none	spearman	4	0.09171346941216721	0.06420698939158538	412	False
module	IFN	STAD	CLDN4	IFN	squamous_KRT5_6	none	pearson	4	0.05143157951149151	0.3000315643583272	412	False
module	IFN	STAD	CLDN4	IFN	simple_KRT8_18_19	ESTIMATE	spearman	4	0.040307284843288355	0.4173670948061974	411	False
module	IFN	STAD	CLDN4	IFN	simple_KRT8_18_19	ABSOLUTE	spearman	4			0	False
module	IFN	STAD	CLDN4	IFN	squamous_KRT5_6	ESTIMATE	spearman	5	0.23681473573919107	1.394514131450781e-06	411	False
module	IFN	STAD	CLDN7	IFN	none	none	spearman	0	0.12088554890720289	0.014078116192764686	412	False
module	IFN	STAD	CLDN7	IFN	none	none	pearson	0	0.1413509656473532	0.0040423014830678885	412	False
module	IFN	STAD	CLDN7	IFN	simple_KRT8_18_19	none	spearman	3	-0.022402191776949045	0.6514661056796434	412	True
module	IFN	STAD	CLDN7	IFN	simple_KRT8_18_19	none	pearson	3	-0.02744627927139359	0.579940167288399	412	True
module	IFN	STAD	CLDN7	IFN	squamous_KRT5_6	none	spearman	4	0.13157791153304396	0.007786996533361393	412	False
module	IFN	STAD	CLDN7	IFN	squamous_KRT5_6	none	pearson	4	0.12846275084162345	0.009386943131341093	412	False
module	IFN	STAD	CLDN7	IFN	simple_KRT8_18_19	ESTIMATE	spearman	4	0.10331335860012512	0.03721147828859162	411	False
module	IFN	STAD	CLDN7	IFN	simple_KRT8_18_19	ABSOLUTE	spearman	4			0	False
module	IFN	STAD	CLDN7	IFN	squamous_KRT5_6	ESTIMATE	spearman	5	0.28220644651722787	7.173669982541388e-09	411	False
module	NHEJ	BLCA	TACSTD2	NHEJ	none	none	spearman	0	-0.00848398779433262	0.8646769971451305	406	False
module	NHEJ	BLCA	TACSTD2	NHEJ	none	none	pearson	0	-0.08449259270225151	0.08907995625458817	406	False
module	NHEJ	BLCA	TACSTD2	NHEJ	simple_KRT8_18_19	none	spearman	3	0.0477731620897669	0.33876571504800973	406	False
module	NHEJ	BLCA	TACSTD2	NHEJ	simple_KRT8_18_19	none	pearson	3	0.0349249730257962	0.4844586211493673	406	False
module	NHEJ	BLCA	TACSTD2	NHEJ	squamous_KRT5_6	none	spearman	4	-0.027133184928530642	0.5875260939897896	406	False
module	NHEJ	BLCA	TACSTD2	NHEJ	squamous_KRT5_6	none	pearson	4	-0.12214358549736674	0.01426471498863899	406	False
module	NHEJ	BLCA	TACSTD2	NHEJ	simple_KRT8_18_19	ESTIMATE	spearman	4	0.035580412805705695	0.47684326372136493	406	False
module	NHEJ	BLCA	TACSTD2	NHEJ	simple_KRT8_18_19	ABSOLUTE	spearman	4	-0.16279019539675724	0.11303264402182456	100	False
module	NHEJ	BLCA	TACSTD2	NHEJ	squamous_KRT5_6	ESTIMATE	spearman	5	-0.06253896747993756	0.21142524831306397	406	False
module	NHEJ	BLCA	CLDN4	NHEJ	none	none	spearman	0	-0.06509447199102374	0.19054725016921428	406	False
module	NHEJ	BLCA	CLDN4	NHEJ	none	none	pearson	0	-0.09436957448496971	0.05744973922417754	406	False
module	NHEJ	BLCA	CLDN4	NHEJ	simple_KRT8_18_19	none	spearman	3	0.023832907284502925	0.6333450932928724	406	False
module	NHEJ	BLCA	CLDN4	NHEJ	simple_KRT8_18_19	none	pearson	3	0.015126100432340027	0.7620968034775001	406	False
module	NHEJ	BLCA	CLDN4	NHEJ	squamous_KRT5_6	none	spearman	4	0.006455006836424007	0.8973411755580368	406	False
module	NHEJ	BLCA	CLDN4	NHEJ	squamous_KRT5_6	none	pearson	4	-0.040851957907915896	0.4140028832096652	406	False
module	NHEJ	BLCA	CLDN4	NHEJ	simple_KRT8_18_19	ESTIMATE	spearman	4	0.0106054577238882	0.8321206168550409	406	False
module	NHEJ	BLCA	CLDN4	NHEJ	simple_KRT8_18_19	ABSOLUTE	spearman	4	-0.11343784763271036	0.27113332631942094	100	False
module	NHEJ	BLCA	CLDN4	NHEJ	squamous_KRT5_6	ESTIMATE	spearman	5	-0.022675319346412173	0.6507549450374805	406	False
module	NHEJ	BLCA	CLDN7	NHEJ	none	none	spearman	0	0.14678278816209853	0.0030313073824204625	406	False
module	NHEJ	BLCA	CLDN7	NHEJ	none	none	pearson	0	0.0635396313283763	0.20137919265676593	406	False
module	NHEJ	BLCA	CLDN7	NHEJ	simple_KRT8_18_19	none	spearman	3	0.2488534890748046	4.1925446564984727e-07	406	False
module	NHEJ	BLCA	CLDN7	NHEJ	simple_KRT8_18_19	none	pearson	3	0.22474971464284443	5.208125529160562e-06	406	False
module	NHEJ	BLCA	CLDN7	NHEJ	squamous_KRT5_6	none	spearman	4	0.15937339857717647	0.001345979373746547	406	False
module	NHEJ	BLCA	CLDN7	NHEJ	squamous_KRT5_6	none	pearson	4	0.0736073675575617	0.14068993707947475	406	False
module	NHEJ	BLCA	CLDN7	NHEJ	simple_KRT8_18_19	ESTIMATE	spearman	4	0.23564580318505213	1.7756400966922455e-06	406	False
module	NHEJ	BLCA	CLDN7	NHEJ	simple_KRT8_18_19	ABSOLUTE	spearman	4	0.2909305002940613	0.004031794723576402	100	False
module	NHEJ	BLCA	CLDN7	NHEJ	squamous_KRT5_6	ESTIMATE	spearman	5	0.12229105670735727	0.014268343994081195	406	False
module	STING	BLCA	TACSTD2	STING	none	none	spearman	0	0.11639736467322681	0.018971502041359223	406	False
module	STING	BLCA	TACSTD2	STING	none	none	pearson	0	0.04404451870008881	0.37606719611499384	406	False
module	STING	BLCA	TACSTD2	STING	simple_KRT8_18_19	none	spearman	3	0.1054126631367534	0.034390045519531696	406	False
module	STING	BLCA	TACSTD2	STING	simple_KRT8_18_19	none	pearson	3	0.08024508871097755	0.10772572427710059	406	False
module	STING	BLCA	TACSTD2	STING	squamous_KRT5_6	none	spearman	4	0.08058356437889135	0.10668175876233649	406	False
module	STING	BLCA	TACSTD2	STING	squamous_KRT5_6	none	pearson	4	-0.013496372567908121	0.7873363671184808	406	False
module	STING	BLCA	TACSTD2	STING	simple_KRT8_18_19	ESTIMATE	spearman	4	0.18348585845316126	0.00021655740972559498	406	False
module	STING	BLCA	TACSTD2	STING	simple_KRT8_18_19	ABSOLUTE	spearman	4	-0.0005793276740569084	0.9955303757819776	100	False
module	STING	BLCA	TACSTD2	STING	squamous_KRT5_6	ESTIMATE	spearman	5	0.18866686981962513	0.0001444384059574793	406	False
module	STING	BLCA	CLDN4	STING	none	none	spearman	0	-0.09070844243258039	0.06787212505230131	406	False
module	STING	BLCA	CLDN4	STING	none	none	pearson	0	-0.14125227582427766	0.004348745202973994	406	False
module	STING	BLCA	CLDN4	STING	simple_KRT8_18_19	none	spearman	3	-0.04535953696100122	0.3637591186429118	406	False
module	STING	BLCA	CLDN4	STING	simple_KRT8_18_19	none	pearson	3	-0.12244454624748702	0.013905946049157186	406	False
module	STING	BLCA	CLDN4	STING	squamous_KRT5_6	none	spearman	4	0.0364421706682266	0.46622797078079875	406	False
module	STING	BLCA	CLDN4	STING	squamous_KRT5_6	none	pearson	4	-0.046816513493732136	0.349140005752124	406	False
module	STING	BLCA	CLDN4	STING	simple_KRT8_18_19	ESTIMATE	spearman	4	0.019279650665504508	0.699950033218405	406	False
module	STING	BLCA	CLDN4	STING	simple_KRT8_18_19	ABSOLUTE	spearman	4	-0.1798284506547326	0.07956881693745799	100	False
module	STING	BLCA	CLDN4	STING	squamous_KRT5_6	ESTIMATE	spearman	5	0.12448708350512014	0.012603470925202271	406	False
module	STING	BLCA	CLDN7	STING	none	none	spearman	0	0.04041148179079216	0.41673997308645905	406	False
module	STING	BLCA	CLDN7	STING	none	none	pearson	0	0.005602412126614594	0.9103965937898675	406	False
module	STING	BLCA	CLDN7	STING	simple_KRT8_18_19	none	spearman	3	0.11696081597595148	0.018836784017931745	406	False
module	STING	BLCA	CLDN7	STING	simple_KRT8_18_19	none	pearson	3	0.07537356849671123	0.1308997530209202	406	False
module	STING	BLCA	CLDN7	STING	squamous_KRT5_6	none	spearman	4	0.06877418547970354	0.16874292399067578	406	False
module	STING	BLCA	CLDN7	STING	squamous_KRT5_6	none	pearson	4	0.029087204812334743	0.5609010429755079	406	False
module	STING	BLCA	CLDN7	STING	simple_KRT8_18_19	ESTIMATE	spearman	4	0.23878601205134048	1.279122669573776e-06	406	False
module	STING	BLCA	CLDN7	STING	simple_KRT8_18_19	ABSOLUTE	spearman	4	0.15697916894459146	0.1266581072072114	100	False
module	STING	BLCA	CLDN7	STING	squamous_KRT5_6	ESTIMATE	spearman	5	0.21067662122548608	2.1049322384342076e-05	406	False
module	IFN	BLCA	TACSTD2	IFN	none	none	spearman	0	-0.07266316921489337	0.1438671110956338	406	True
module	IFN	BLCA	TACSTD2	IFN	none	none	pearson	0	-0.09739020148967525	0.049882331684956115	406	True
module	IFN	BLCA	TACSTD2	IFN	simple_KRT8_18_19	none	spearman	3	-0.05172245171197524	0.30030050146520054	406	True
module	IFN	BLCA	TACSTD2	IFN	simple_KRT8_18_19	none	pearson	3	-0.01349602536723118	0.7870821199296015	406	True
module	IFN	BLCA	TACSTD2	IFN	squamous_KRT5_6	none	spearman	4	-0.08963928797558668	0.0726089050443412	406	True
module	IFN	BLCA	TACSTD2	IFN	squamous_KRT5_6	none	pearson	4	-0.14648983105334598	0.003241437930985046	406	True
module	IFN	BLCA	TACSTD2	IFN	simple_KRT8_18_19	ESTIMATE	spearman	4	0.05243967643414478	0.2942425401850612	406	False
module	IFN	BLCA	TACSTD2	IFN	simple_KRT8_18_19	ABSOLUTE	spearman	4	-0.052283727176371746	0.6129201713133091	100	True
module	IFN	BLCA	TACSTD2	IFN	squamous_KRT5_6	ESTIMATE	spearman	5	0.07450873121454454	0.13636904555626478	406	False
module	IFN	BLCA	CLDN4	IFN	none	none	spearman	0	-0.17305034546413858	0.0004607791441066489	406	True
module	IFN	BLCA	CLDN4	IFN	none	none	pearson	0	-0.24446876921921687	6.145583068262517e-07	406	True
module	IFN	BLCA	CLDN4	IFN	simple_KRT8_18_19	none	spearman	3	-0.11686389229095542	0.018936150756160352	406	True
module	IFN	BLCA	CLDN4	IFN	simple_KRT8_18_19	none	pearson	3	-0.17183568528538348	0.0005308879283507315	406	True
module	IFN	BLCA	CLDN4	IFN	squamous_KRT5_6	none	spearman	4	-0.047952497154591454	0.33755748440714706	406	True
module	IFN	BLCA	CLDN4	IFN	squamous_KRT5_6	none	pearson	4	-0.14384599302775003	0.003850368258678585	406	True
module	IFN	BLCA	CLDN4	IFN	simple_KRT8_18_19	ESTIMATE	spearman	4	-0.027203540391148803	0.5865574121776045	406	True
module	IFN	BLCA	CLDN4	IFN	simple_KRT8_18_19	ABSOLUTE	spearman	4	-0.19453852409941227	0.057525047919948315	100	True
module	IFN	BLCA	CLDN4	IFN	squamous_KRT5_6	ESTIMATE	spearman	5	0.10258129475453372	0.04005362089020918	406	False
module	IFN	BLCA	CLDN7	IFN	none	none	spearman	0	-0.0781371608957816	0.11595748634649737	406	True
module	IFN	BLCA	CLDN7	IFN	none	none	pearson	0	-0.12273804412541967	0.013329517565202799	406	True
module	IFN	BLCA	CLDN7	IFN	simple_KRT8_18_19	none	spearman	3	0.0005545081577901119	0.9911459789414849	406	False
module	IFN	BLCA	CLDN7	IFN	simple_KRT8_18_19	none	pearson	3	-0.017354478767269324	0.7283413616387804	406	True
module	IFN	BLCA	CLDN7	IFN	squamous_KRT5_6	none	spearman	4	-0.0716102305344952	0.15181491496362343	406	True
module	IFN	BLCA	CLDN7	IFN	squamous_KRT5_6	none	pearson	4	-0.11041386756085343	0.026851487683664802	406	True
module	IFN	BLCA	CLDN7	IFN	simple_KRT8_18_19	ESTIMATE	spearman	4	0.19551375894305967	7.94747109583651e-05	406	False
module	IFN	BLCA	CLDN7	IFN	simple_KRT8_18_19	ABSOLUTE	spearman	4	0.049742736771756904	0.6303096844307864	100	False
module	IFN	BLCA	CLDN7	IFN	squamous_KRT5_6	ESTIMATE	spearman	5	0.16426249045818112	0.000961560790698634	406	False
module	NHEJ	PAAD	TACSTD2	NHEJ	none	none	spearman	0	0.08016669344173871	0.28744882901582164	178	False
module	NHEJ	PAAD	TACSTD2	NHEJ	none	none	pearson	0	0.21477568612289577	0.0039899963918499795	178	False
module	NHEJ	PAAD	TACSTD2	NHEJ	simple_KRT8_18_19	none	spearman	3	0.042531925777635524	0.5762536412561439	178	False
module	NHEJ	PAAD	TACSTD2	NHEJ	simple_KRT8_18_19	none	pearson	3	0.032227780048761874	0.6720120711784852	178	False
module	NHEJ	PAAD	TACSTD2	NHEJ	squamous_KRT5_6	none	spearman	4	0.032400343358107306	0.6712589384264839	178	False
module	NHEJ	PAAD	TACSTD2	NHEJ	squamous_KRT5_6	none	pearson	4	0.13212724467053086	0.08222076382282906	178	False
module	NHEJ	PAAD	TACSTD2	NHEJ	simple_KRT8_18_19	ESTIMATE	spearman	4	0.033450313235863186	0.6612541788184098	178	False
module	NHEJ	PAAD	TACSTD2	NHEJ	simple_KRT8_18_19	ABSOLUTE	spearman	4			0	False
module	NHEJ	PAAD	TACSTD2	NHEJ	squamous_KRT5_6	ESTIMATE	spearman	5	0.09611901997233603	0.20839249896910014	178	False
module	NHEJ	PAAD	CLDN4	NHEJ	none	none	spearman	0	0.10356633320176313	0.16890996204510528	178	False
module	NHEJ	PAAD	CLDN4	NHEJ	none	none	pearson	0	0.2567648057763546	0.0005407317936968302	178	False
module	NHEJ	PAAD	CLDN4	NHEJ	simple_KRT8_18_19	none	spearman	3	0.04696635336912591	0.5371063605160759	178	False
module	NHEJ	PAAD	CLDN4	NHEJ	simple_KRT8_18_19	none	pearson	3	0.07608953648048851	0.3169195764166633	178	False
module	NHEJ	PAAD	CLDN4	NHEJ	squamous_KRT5_6	none	spearman	4	0.08633706407539098	0.2573100206546373	178	False
module	NHEJ	PAAD	CLDN4	NHEJ	squamous_KRT5_6	none	pearson	4	0.20418876766448726	0.006880883796234929	178	False
module	NHEJ	PAAD	CLDN4	NHEJ	simple_KRT8_18_19	ESTIMATE	spearman	4	0.08049545897337015	0.29102797854483725	178	False
module	NHEJ	PAAD	CLDN4	NHEJ	simple_KRT8_18_19	ABSOLUTE	spearman	4			0	False
module	NHEJ	PAAD	CLDN4	NHEJ	squamous_KRT5_6	ESTIMATE	spearman	5	0.17409328399058377	0.021977232867426755	178	False
module	NHEJ	PAAD	CLDN7	NHEJ	none	none	spearman	0	0.07041914868037906	0.35027825677990504	178	False
module	NHEJ	PAAD	CLDN7	NHEJ	none	none	pearson	0	0.23193642711858184	0.0018381445753825197	178	False
module	NHEJ	PAAD	CLDN7	NHEJ	simple_KRT8_18_19	none	spearman	3	0.015359395767449125	0.8401188260067429	178	False
module	NHEJ	PAAD	CLDN7	NHEJ	simple_KRT8_18_19	none	pearson	3	0.085109383823767	0.2627751782098858	178	False
module	NHEJ	PAAD	CLDN7	NHEJ	squamous_KRT5_6	none	spearman	4	0.06238493803986415	0.4134831469133247	178	False
module	NHEJ	PAAD	CLDN7	NHEJ	squamous_KRT5_6	none	pearson	4	0.19745755604571713	0.009011037858932609	178	False
module	NHEJ	PAAD	CLDN7	NHEJ	simple_KRT8_18_19	ESTIMATE	spearman	4	0.10767622883346145	0.15729597244800494	178	False
module	NHEJ	PAAD	CLDN7	NHEJ	simple_KRT8_18_19	ABSOLUTE	spearman	4			0	False
module	NHEJ	PAAD	CLDN7	NHEJ	squamous_KRT5_6	ESTIMATE	spearman	5	0.18503441327674444	0.014802001939067458	178	False
module	STING	PAAD	TACSTD2	STING	none	none	spearman	0	0.440672646550963	7.468142244855214e-10	178	False
module	STING	PAAD	TACSTD2	STING	none	none	pearson	0	0.6003408295926481	8.228873998873788e-19	178	False
module	STING	PAAD	TACSTD2	STING	simple_KRT8_18_19	none	spearman	3	0.28500632252304076	0.00013191642513598774	178	False
module	STING	PAAD	TACSTD2	STING	simple_KRT8_18_19	none	pearson	3	0.22934188439916553	0.0022659329591521943	178	False
module	STING	PAAD	TACSTD2	STING	squamous_KRT5_6	none	spearman	4	0.33492067427289324	6.2657761178157985e-06	178	False
module	STING	PAAD	TACSTD2	STING	squamous_KRT5_6	none	pearson	4	0.4640470972842256	1.1244495136238923e-10	178	False
module	STING	PAAD	TACSTD2	STING	simple_KRT8_18_19	ESTIMATE	spearman	4	0.28830554496142397	0.00011439306967737842	178	False
module	STING	PAAD	TACSTD2	STING	simple_KRT8_18_19	ABSOLUTE	spearman	4			0	False
module	STING	PAAD	TACSTD2	STING	squamous_KRT5_6	ESTIMATE	spearman	5	0.40490654499649087	3.283665119087947e-08	178	False
module	STING	PAAD	CLDN4	STING	none	none	spearman	0	0.42881004841855086	2.3470109306044576e-09	178	False
module	STING	PAAD	CLDN4	STING	none	none	pearson	0	0.550248695486368	1.776042259519482e-15	178	False
module	STING	PAAD	CLDN4	STING	simple_KRT8_18_19	none	spearman	3	0.2668943311307383	0.0003564850146601479	178	False
module	STING	PAAD	CLDN4	STING	simple_KRT8_18_19	none	pearson	3	0.15697237607777492	0.03802858567778204	178	False
module	STING	PAAD	CLDN4	STING	squamous_KRT5_6	none	spearman	4	0.36188094417735034	9.273811417590577e-07	178	False
module	STING	PAAD	CLDN4	STING	squamous_KRT5_6	none	pearson	4	0.4481725414327324	5.601525531203087e-10	178	False
module	STING	PAAD	CLDN4	STING	simple_KRT8_18_19	ESTIMATE	spearman	4	0.33992953218524397	4.452429926004866e-06	178	False
module	STING	PAAD	CLDN4	STING	simple_KRT8_18_19	ABSOLUTE	spearman	4			0	False
module	STING	PAAD	CLDN4	STING	squamous_KRT5_6	ESTIMATE	spearman	5	0.45975176708639826	1.9767763270903933e-10	178	False
module	STING	PAAD	CLDN7	STING	none	none	spearman	0	0.3202422736185393	1.3138528284878415e-05	178	False
module	STING	PAAD	CLDN7	STING	none	none	pearson	0	0.40524279259041285	2.010128053658354e-08	178	False
module	STING	PAAD	CLDN7	STING	simple_KRT8_18_19	none	spearman	3	0.11299300611948575	0.13653555010641516	178	False
module	STING	PAAD	CLDN7	STING	simple_KRT8_18_19	none	pearson	3	0.01819337988590493	0.8111282368377756	178	False
module	STING	PAAD	CLDN7	STING	squamous_KRT5_6	none	spearman	4	0.29000934909972936	0.0001037423340091532	178	False
module	STING	PAAD	CLDN7	STING	squamous_KRT5_6	none	pearson	4	0.32664114660662025	1.0879807785507248e-05	178	False
module	STING	PAAD	CLDN7	STING	simple_KRT8_18_19	ESTIMATE	spearman	4	0.2776741238817922	0.00020759409982379115	178	False
module	STING	PAAD	CLDN7	STING	simple_KRT8_18_19	ABSOLUTE	spearman	4			0	False
module	STING	PAAD	CLDN7	STING	squamous_KRT5_6	ESTIMATE	spearman	5	0.43056696916059983	3.362418070720486e-09	178	False
module	IFN	PAAD	TACSTD2	IFN	none	none	spearman	0	0.10146830239305311	0.17775507108563332	178	False
module	IFN	PAAD	TACSTD2	IFN	none	none	pearson	0	0.2997520307449236	4.8056375863760094e-05	178	False
module	IFN	PAAD	TACSTD2	IFN	simple_KRT8_18_19	none	spearman	3	0.10374063459789541	0.1718718495412681	178	False
module	IFN	PAAD	TACSTD2	IFN	simple_KRT8_18_19	none	pearson	3	0.1744361254203718	0.020956588493049627	178	False
module	IFN	PAAD	TACSTD2	IFN	squamous_KRT5_6	none	spearman	4	-0.0716908288303573	0.3471862237003572	178	True
module	IFN	PAAD	TACSTD2	IFN	squamous_KRT5_6	none	pearson	4	0.14449064950482293	0.05714250347128773	178	False
module	IFN	PAAD	TACSTD2	IFN	simple_KRT8_18_19	ESTIMATE	spearman	4	0.10048222112849324	0.1870890838338209	178	False
module	IFN	PAAD	TACSTD2	IFN	simple_KRT8_18_19	ABSOLUTE	spearman	4			0	False
module	IFN	PAAD	TACSTD2	IFN	squamous_KRT5_6	ESTIMATE	spearman	5	0.1601960554277657	0.03525723516253365	178	False
module	IFN	PAAD	CLDN4	IFN	none	none	spearman	0	-0.0038715690227666146	0.9590948715013751	178	True
module	IFN	PAAD	CLDN4	IFN	none	none	pearson	0	0.11068012183062592	0.1413516621330426	178	False
module	IFN	PAAD	CLDN4	IFN	simple_KRT8_18_19	none	spearman	3	-0.062019313805116216	0.41487539820622643	178	True
module	IFN	PAAD	CLDN4	IFN	simple_KRT8_18_19	none	pearson	3	-0.14544056373010028	0.05480315691415521	178	True
module	IFN	PAAD	CLDN4	IFN	squamous_KRT5_6	none	spearman	4	-0.10241243619819183	0.17871753805843707	178	True
module	IFN	PAAD	CLDN4	IFN	squamous_KRT5_6	none	pearson	4	-0.0126940456483878	0.8679635587755523	178	True
module	IFN	PAAD	CLDN4	IFN	simple_KRT8_18_19	ESTIMATE	spearman	4	0.04122384379033123	0.589134912066143	178	False
module	IFN	PAAD	CLDN4	IFN	simple_KRT8_18_19	ABSOLUTE	spearman	4			0	False
module	IFN	PAAD	CLDN4	IFN	squamous_KRT5_6	ESTIMATE	spearman	5	0.18432876191220388	0.015193646588805069	178	False
module	IFN	PAAD	CLDN7	IFN	none	none	spearman	0	-0.043274545205010166	0.5662685560929118	178	True
module	IFN	PAAD	CLDN7	IFN	none	none	pearson	0	0.013950385175225791	0.8533709493337701	178	False
module	IFN	PAAD	CLDN7	IFN	simple_KRT8_18_19	none	spearman	3	-0.13436666106973696	0.07625959396190297	178	True
module	IFN	PAAD	CLDN7	IFN	simple_KRT8_18_19	none	pearson	3	-0.22572166804318786	0.0026691274964368568	178	True
module	IFN	PAAD	CLDN7	IFN	squamous_KRT5_6	none	spearman	4	-0.09525277647536663	0.21120498948869063	178	True
module	IFN	PAAD	CLDN7	IFN	squamous_KRT5_6	none	pearson	4	-0.07604982563265847	0.31857973808610174	178	True
module	IFN	PAAD	CLDN7	IFN	simple_KRT8_18_19	ESTIMATE	spearman	4	0.1640271924447633	0.03056102431370522	178	False
module	IFN	PAAD	CLDN7	IFN	simple_KRT8_18_19	ABSOLUTE	spearman	4			0	False
module	IFN	PAAD	CLDN7	IFN	squamous_KRT5_6	ESTIMATE	spearman	5	0.31560710662958685	2.3401961938231007e-05	178	False
