family	stratum	cohort	predictor	outcome	keratin	purity	method	k_cov	rho	p	n	thesis_aligned
continuous	all	BRCA	TACSTD2	T_CD3	squamous_KRT5_6	none	pearson	4	-0.09029236663844323	0.0028351970941290286	1095	True
continuous	all	BRCA	CLDN4	T_CD3	squamous_KRT5_6	none	pearson	4	-0.048773468293149345	0.10737312544983768	1095	True
continuous	all	BRCA	CLDN7	T_CD3	squamous_KRT5_6	none	pearson	4	-0.14375353534733126	1.8647022255400918e-06	1095	True
continuous	all	BRCA	TACSTD2	T_CD3	squamous_KRT5_6	ESTIMATE	spearman	5	-0.06557555819319376	0.03055337369949408	1093	True
continuous	all	BRCA	CLDN4	T_CD3	squamous_KRT5_6	ESTIMATE	spearman	5	0.14910531418343353	7.804143108316083e-07	1093	False
continuous	all	BRCA	CLDN7	T_CD3	squamous_KRT5_6	ESTIMATE	spearman	5	0.07064428113263392	0.01978374579769926	1093	False
continuous	all	BRCA	TACSTD2	T_CD3	squamous_KRT5_6	ESTIMATE	pearson	5	-0.005213529253186237	0.8636176091015354	1093	True
continuous	all	BRCA	CLDN4	T_CD3	squamous_KRT5_6	ESTIMATE	pearson	5	0.19294386330777108	1.387134771094639e-10	1093	False
continuous	all	BRCA	CLDN7	T_CD3	squamous_KRT5_6	ESTIMATE	pearson	5	0.108246009294198	0.0003477088284365089	1093	False
continuous	all	BRCA	TACSTD2	T_CD3	squamous_KRT5_6	ABSOLUTE	spearman	5	-0.12286111304703745	0.0003823244388266738	837	True
continuous	all	BRCA	CLDN4	T_CD3	squamous_KRT5_6	ABSOLUTE	spearman	5	0.01406525390433392	0.6853936870524422	837	False
continuous	all	BRCA	CLDN7	T_CD3	squamous_KRT5_6	ABSOLUTE	spearman	5	-0.09758594712642803	0.004842867942825222	837	True
continuous	all	BRCA	TACSTD2	T_CD3	squamous_KRT5_6	ABSOLUTE	pearson	5	-0.10958248076059508	0.0015474866293193688	837	True
continuous	all	BRCA	CLDN4	T_CD3	squamous_KRT5_6	ABSOLUTE	pearson	5	-0.0001852642236609757	0.995742665247185	837	True
continuous	all	BRCA	CLDN7	T_CD3	squamous_KRT5_6	ABSOLUTE	pearson	5	-0.06698995830323246	0.05341496743866166	837	True
continuous	all	BRCA	TACSTD2	T_CD3	union_simple_squamous	none	spearman	8	-0.10224718691898697	0.0007353986417500597	1095	True
continuous	all	BRCA	CLDN4	T_CD3	union_simple_squamous	none	spearman	8	0.004644835753782341	0.8784271445154684	1095	False
continuous	all	BRCA	CLDN7	T_CD3	union_simple_squamous	none	spearman	8	-0.11316246844211972	0.00018500885284164208	1095	True
continuous	all	BRCA	TACSTD2	T_CD3	union_simple_squamous	none	pearson	8	-0.03637278404973463	0.23083297905462133	1095	True
continuous	all	BRCA	CLDN4	T_CD3	union_simple_squamous	none	pearson	8	-0.007709255621425398	0.7995859127835041	1095	True
continuous	all	BRCA	CLDN7	T_CD3	union_simple_squamous	none	pearson	8	-0.0715891877650624	0.018246064429462035	1095	True
continuous	all	BRCA	TACSTD2	T_CD3	union_simple_squamous	ESTIMATE	spearman	9	-0.047860552418252565	0.11529043874919669	1093	True
continuous	all	BRCA	CLDN4	T_CD3	union_simple_squamous	ESTIMATE	spearman	9	0.17423501001460126	7.734596832027533e-09	1093	False
continuous	all	BRCA	CLDN7	T_CD3	union_simple_squamous	ESTIMATE	spearman	9	0.1052533307060156	0.0005184775641959584	1093	False
continuous	all	BRCA	TACSTD2	T_CD3	union_simple_squamous	ESTIMATE	pearson	9	-0.000887630666511802	0.9767124362597603	1093	True
continuous	all	BRCA	CLDN4	T_CD3	union_simple_squamous	ESTIMATE	pearson	9	0.19567586232177495	8.14253259355681e-11	1093	False
continuous	all	BRCA	CLDN7	T_CD3	union_simple_squamous	ESTIMATE	pearson	9	0.11916690945218152	8.390437006637112e-05	1093	False
continuous	all	BRCA	TACSTD2	T_CD3	union_simple_squamous	ABSOLUTE	spearman	9	-0.09436585485257047	0.006580894199410793	837	True
continuous	all	BRCA	CLDN4	T_CD3	union_simple_squamous	ABSOLUTE	spearman	9	0.03348058339766697	0.3359402277693648	837	False
continuous	all	BRCA	CLDN7	T_CD3	union_simple_squamous	ABSOLUTE	spearman	9	-0.06011201404989741	0.08386766018878358	837	True
continuous	all	BRCA	TACSTD2	T_CD3	union_simple_squamous	ABSOLUTE	pearson	9	-0.07990954698781612	0.021470841070376057	837	True
continuous	all	BRCA	CLDN4	T_CD3	union_simple_squamous	ABSOLUTE	pearson	9	0.010630612908736447	0.7600293234552957	837	False
continuous	all	BRCA	CLDN7	T_CD3	union_simple_squamous	ABSOLUTE	pearson	9	-0.03279666043085648	0.3459104003736468	837	True
continuous	all	BRCA	TACSTD2	T_broad	none	none	spearman	0	-0.06785330623211284	0.024746139296132588	1095	True
continuous	all	BRCA	CLDN4	T_broad	none	none	spearman	0	-0.010762251014386688	0.7220391272596272	1095	True
continuous	all	BRCA	CLDN7	T_broad	none	none	spearman	0	-0.2093237568382102	2.6257706512806343e-12	1095	True
continuous	all	BRCA	TACSTD2	T_broad	none	none	pearson	0	-0.033928152680396124	0.26196882558033524	1095	True
continuous	all	BRCA	CLDN4	T_broad	none	none	pearson	0	-0.020021196377090794	0.5080822737300263	1095	True
continuous	all	BRCA	CLDN7	T_broad	none	none	pearson	0	-0.16935049570902214	1.7172432306256133e-08	1095	True
continuous	all	BRCA	TACSTD2	T_broad	none	ESTIMATE	spearman	1	-0.016509605080092263	0.5857678257504105	1093	True
continuous	all	BRCA	CLDN4	T_broad	none	ESTIMATE	spearman	1	0.17391948555184727	7.259818779387579e-09	1093	False
continuous	all	BRCA	CLDN7	T_broad	none	ESTIMATE	spearman	1	0.04805170103386141	0.11251559656791431	1093	False
continuous	all	BRCA	TACSTD2	T_broad	none	ESTIMATE	pearson	1	0.034618887379836746	0.2530268851814901	1093	False
continuous	all	BRCA	CLDN4	T_broad	none	ESTIMATE	pearson	1	0.2221916077065894	1.1105799297832277e-13	1093	False
continuous	all	BRCA	CLDN7	T_broad	none	ESTIMATE	pearson	1	0.08670537978322246	0.004139435755546848	1093	False
continuous	all	BRCA	TACSTD2	T_broad	none	ABSOLUTE	spearman	1	-0.11759668729623536	0.000657073095372034	837	True
continuous	all	BRCA	CLDN4	T_broad	none	ABSOLUTE	spearman	1	0.0225197049743078	0.515540171047502	837	False
continuous	all	BRCA	CLDN7	T_broad	none	ABSOLUTE	spearman	1	-0.10879173090525307	0.0016315001480754722	837	True
continuous	all	BRCA	TACSTD2	T_broad	none	ABSOLUTE	pearson	1	-0.11831995082639715	0.0006080615226881232	837	True
continuous	all	BRCA	CLDN4	T_broad	none	ABSOLUTE	pearson	1	0.004228501260308246	0.9028363898375901	837	False
continuous	all	BRCA	CLDN7	T_broad	none	ABSOLUTE	pearson	1	-0.08547811685652824	0.013424163849951432	837	True
continuous	all	BRCA	TACSTD2	T_broad	simple_KRT8_18_19	none	spearman	3	-0.04990948059012871	0.09926685001028619	1095	True
continuous	all	BRCA	CLDN4	T_broad	simple_KRT8_18_19	none	spearman	3	0.011800069163304687	0.6969024295838829	1095	False
continuous	all	BRCA	CLDN7	T_broad	simple_KRT8_18_19	none	spearman	3	-0.13562749325291343	6.8747024873461026e-06	1095	True
continuous	all	BRCA	TACSTD2	T_broad	simple_KRT8_18_19	none	pearson	3	-0.01661181554900235	0.5834491228508673	1095	True
continuous	all	BRCA	CLDN4	T_broad	simple_KRT8_18_19	none	pearson	3	-0.005721983488302471	0.8501944290248331	1095	True
continuous	all	BRCA	CLDN7	T_broad	simple_KRT8_18_19	none	pearson	3	-0.10182175524099382	0.0007526358586066314	1095	True
continuous	all	BRCA	TACSTD2	T_broad	simple_KRT8_18_19	ESTIMATE	spearman	4	-0.012722268703911147	0.6749459794222984	1093	True
continuous	all	BRCA	CLDN4	T_broad	simple_KRT8_18_19	ESTIMATE	spearman	4	0.1838515984992146	9.819992839042567e-10	1093	False
continuous	all	BRCA	CLDN7	T_broad	simple_KRT8_18_19	ESTIMATE	spearman	4	0.0878748627270337	0.0037060414496815236	1093	False
continuous	all	BRCA	TACSTD2	T_broad	simple_KRT8_18_19	ESTIMATE	pearson	4	0.020937386053645892	0.49005842807987726	1093	False
continuous	all	BRCA	CLDN4	T_broad	simple_KRT8_18_19	ESTIMATE	pearson	4	0.2081831256623475	3.968208833550418e-12	1093	False
continuous	all	BRCA	CLDN7	T_broad	simple_KRT8_18_19	ESTIMATE	pearson	4	0.101477256986072	0.0007977802099309657	1093	False
continuous	all	BRCA	TACSTD2	T_broad	simple_KRT8_18_19	ABSOLUTE	spearman	4	-0.10083283140901077	0.0035766676983587974	837	True
continuous	all	BRCA	CLDN4	T_broad	simple_KRT8_18_19	ABSOLUTE	spearman	4	0.0293560065256712	0.3974548520242337	837	False
continuous	all	BRCA	CLDN7	T_broad	simple_KRT8_18_19	ABSOLUTE	spearman	4	-0.07150696729825366	0.03907861056685101	837	True
continuous	all	BRCA	TACSTD2	T_broad	simple_KRT8_18_19	ABSOLUTE	pearson	4	-0.10705423838722541	0.0019745926297080056	837	True
continuous	all	BRCA	CLDN4	T_broad	simple_KRT8_18_19	ABSOLUTE	pearson	4	0.003381127567826585	0.9223778034765348	837	False
continuous	all	BRCA	CLDN7	T_broad	simple_KRT8_18_19	ABSOLUTE	pearson	4	-0.05311829716645552	0.12555553758223195	837	True
continuous	all	BRCA	TACSTD2	T_broad	squamous_KRT5_6	none	spearman	4	-0.15110442557445222	5.327731515872148e-07	1095	True
continuous	all	BRCA	CLDN4	T_broad	squamous_KRT5_6	none	spearman	4	-0.03407854757837644	0.26073288570391495	1095	True
continuous	all	BRCA	CLDN7	T_broad	squamous_KRT5_6	none	spearman	4	-0.18532470179048588	6.924021274367673e-10	1095	True
continuous	all	BRCA	TACSTD2	T_broad	squamous_KRT5_6	none	pearson	4	-0.09694821615428409	0.0013454178741847493	1095	True
continuous	all	BRCA	CLDN4	T_broad	squamous_KRT5_6	none	pearson	4	-0.03950987235290622	0.19222141546912372	1095	True
continuous	all	BRCA	CLDN7	T_broad	squamous_KRT5_6	none	pearson	4	-0.14266912306604296	2.231721718284884e-06	1095	True
continuous	all	BRCA	TACSTD2	T_broad	squamous_KRT5_6	ESTIMATE	spearman	5	-0.0687633204794727	0.02331547203343738	1093	True
continuous	all	BRCA	CLDN4	T_broad	squamous_KRT5_6	ESTIMATE	spearman	5	0.16273778238655812	6.748904943767461e-08	1093	False
continuous	all	BRCA	CLDN7	T_broad	squamous_KRT5_6	ESTIMATE	spearman	5	0.07229573560925462	0.017077082612685507	1093	False
continuous	all	BRCA	TACSTD2	T_broad	squamous_KRT5_6	ESTIMATE	pearson	5	-0.016076556371609856	0.5963148239123803	1093	True
continuous	all	BRCA	CLDN4	T_broad	squamous_KRT5_6	ESTIMATE	pearson	5	0.20637264274139613	6.266065546899685e-12	1093	False
continuous	all	BRCA	CLDN7	T_broad	squamous_KRT5_6	ESTIMATE	pearson	5	0.10853687954484355	0.00033507308795948005	1093	False
continuous	all	BRCA	TACSTD2	T_broad	squamous_KRT5_6	ABSOLUTE	spearman	5	-0.1230037536170896	0.0003763309560339943	837	True
continuous	all	BRCA	CLDN4	T_broad	squamous_KRT5_6	ABSOLUTE	spearman	5	0.024503052654336725	0.4803004082771316	837	False
continuous	all	BRCA	CLDN7	T_broad	squamous_KRT5_6	ABSOLUTE	spearman	5	-0.09649835753730901	0.005340288546280742	837	True
continuous	all	BRCA	TACSTD2	T_broad	squamous_KRT5_6	ABSOLUTE	pearson	5	-0.11721381117477533	0.000705163119584579	837	True
continuous	all	BRCA	CLDN4	T_broad	squamous_KRT5_6	ABSOLUTE	pearson	5	0.010749360940380157	0.7568638139434734	837	False
continuous	all	BRCA	CLDN7	T_broad	squamous_KRT5_6	ABSOLUTE	pearson	5	-0.0668558263330057	0.0538956036980063	837	True
continuous	all	BRCA	TACSTD2	T_broad	union_simple_squamous	none	spearman	8	-0.10295401272608441	0.0006751098211753044	1095	True
continuous	all	BRCA	CLDN4	T_broad	union_simple_squamous	none	spearman	8	0.014011411359275406	0.6444808519632718	1095	False
continuous	all	BRCA	CLDN7	T_broad	union_simple_squamous	none	spearman	8	-0.10911838911184618	0.0003130839559265159	1095	True
continuous	all	BRCA	TACSTD2	T_broad	union_simple_squamous	none	pearson	8	-0.04202064283233486	0.16622842844358746	1095	True
continuous	all	BRCA	CLDN4	T_broad	union_simple_squamous	none	pearson	8	0.0016114524001952927	0.9576777429606864	1095	False
continuous	all	BRCA	CLDN7	T_broad	union_simple_squamous	none	pearson	8	-0.06838394671475331	0.024155766069957785	1095	True
continuous	all	BRCA	TACSTD2	T_broad	union_simple_squamous	ESTIMATE	spearman	9	-0.04928433318118944	0.10485507212052828	1093	True
continuous	all	BRCA	CLDN4	T_broad	union_simple_squamous	ESTIMATE	spearman	9	0.185778076918818	7.126338133706916e-10	1093	False
continuous	all	BRCA	CLDN7	T_broad	union_simple_squamous	ESTIMATE	spearman	9	0.10868288913917677	0.00033735310617254415	1093	False
continuous	all	BRCA	TACSTD2	T_broad	union_simple_squamous	ESTIMATE	pearson	9	-0.009750078774302114	0.7484753690590894	1093	True
continuous	all	BRCA	CLDN4	T_broad	union_simple_squamous	ESTIMATE	pearson	9	0.20858807553630898	4.030877578361766e-12	1093	False
continuous	all	BRCA	CLDN7	T_broad	union_simple_squamous	ESTIMATE	pearson	9	0.12271675137350917	5.099834201654314e-05	1093	False
continuous	all	BRCA	TACSTD2	T_broad	union_simple_squamous	ABSOLUTE	spearman	9	-0.09269886992073612	0.007604839091522459	837	True
continuous	all	BRCA	CLDN4	T_broad	union_simple_squamous	ABSOLUTE	spearman	9	0.04298491345288372	0.216609906264663	837	False
continuous	all	BRCA	CLDN7	T_broad	union_simple_squamous	ABSOLUTE	spearman	9	-0.057051114671033125	0.10090094821154148	837	True
continuous	all	BRCA	TACSTD2	T_broad	union_simple_squamous	ABSOLUTE	pearson	9	-0.08550574520574734	0.013846596508073163	837	True
continuous	all	BRCA	CLDN4	T_broad	union_simple_squamous	ABSOLUTE	pearson	9	0.020996082240970566	0.546298604091398	837	False
continuous	all	BRCA	CLDN7	T_broad	union_simple_squamous	ABSOLUTE	pearson	9	-0.030499267576842806	0.3807614420305029	837	True
continuous	all	BRCA	TACSTD2	CYT_Rooney	none	none	spearman	0	-0.06533693080723217	0.03062656538400377	1095	True
continuous	all	BRCA	CLDN4	CYT_Rooney	none	none	spearman	0	-0.01093236197404026	0.717831808187125	1095	True
continuous	all	BRCA	CLDN7	CYT_Rooney	none	none	spearman	0	-0.20487439373064523	7.677690043147591e-12	1095	True
continuous	all	BRCA	TACSTD2	CYT_Rooney	none	none	pearson	0	-0.04896403573507608	0.10536571692882528	1095	True
continuous	all	BRCA	CLDN4	CYT_Rooney	none	none	pearson	0	-0.0238328732706514	0.43077882633385944	1095	True
continuous	all	BRCA	CLDN7	CYT_Rooney	none	none	pearson	0	-0.16618754803724317	3.174980991533072e-08	1095	True
continuous	all	BRCA	TACSTD2	CYT_Rooney	none	ESTIMATE	spearman	1	-0.013863319722001418	0.6472279307531809	1093	True
continuous	all	BRCA	CLDN4	CYT_Rooney	none	ESTIMATE	spearman	1	0.1663196436383811	3.232454144611927e-08	1093	False
continuous	all	BRCA	CLDN7	CYT_Rooney	none	ESTIMATE	spearman	1	0.04757357152373208	0.11614131963222853	1093	False
continuous	all	BRCA	TACSTD2	CYT_Rooney	none	ESTIMATE	pearson	1	0.007279488172155675	0.8101120768163409	1093	False
continuous	all	BRCA	CLDN4	CYT_Rooney	none	ESTIMATE	pearson	1	0.20149282161513724	1.8194185388171262e-11	1093	False
continuous	all	BRCA	CLDN7	CYT_Rooney	none	ESTIMATE	pearson	1	0.0795757934677078	0.008518994969478907	1093	False
continuous	all	BRCA	TACSTD2	CYT_Rooney	none	ABSOLUTE	spearman	1	-0.09514346265324056	0.0059037893624758015	837	True
continuous	all	BRCA	CLDN4	CYT_Rooney	none	ABSOLUTE	spearman	1	0.02954810332168641	0.39351960086461857	837	False
continuous	all	BRCA	CLDN7	CYT_Rooney	none	ABSOLUTE	spearman	1	-0.0999709905755275	0.0038102997321510083	837	True
continuous	all	BRCA	TACSTD2	CYT_Rooney	none	ABSOLUTE	pearson	1	-0.10759117097498777	0.0018379070186645967	837	True
continuous	all	BRCA	CLDN4	CYT_Rooney	none	ABSOLUTE	pearson	1	0.01392567331358322	0.6876403914078045	837	False
continuous	all	BRCA	CLDN7	CYT_Rooney	none	ABSOLUTE	pearson	1	-0.08012267312917869	0.020509200946565772	837	True
continuous	all	BRCA	TACSTD2	CYT_Rooney	simple_KRT8_18_19	none	spearman	3	-0.0454878929970144	0.13303959827418413	1095	True
continuous	all	BRCA	CLDN4	CYT_Rooney	simple_KRT8_18_19	none	spearman	3	0.019172117957343346	0.526809840738476	1095	False
continuous	all	BRCA	CLDN7	CYT_Rooney	simple_KRT8_18_19	none	spearman	3	-0.12531336994680772	3.286184346080724e-05	1095	True
continuous	all	BRCA	TACSTD2	CYT_Rooney	simple_KRT8_18_19	none	pearson	3	-0.025133642651148532	0.4066904914329536	1095	True
continuous	all	BRCA	CLDN4	CYT_Rooney	simple_KRT8_18_19	none	pearson	3	0.004939214944259997	0.8704928376984068	1095	False
continuous	all	BRCA	CLDN7	CYT_Rooney	simple_KRT8_18_19	none	pearson	3	-0.08841703934282363	0.003453864053947222	1095	True
continuous	all	BRCA	TACSTD2	CYT_Rooney	simple_KRT8_18_19	ESTIMATE	spearman	4	-0.007245030410401617	0.8112493798491484	1093	True
continuous	all	BRCA	CLDN4	CYT_Rooney	simple_KRT8_18_19	ESTIMATE	spearman	4	0.18747035366169187	4.5243119741735537e-10	1093	False
continuous	all	BRCA	CLDN7	CYT_Rooney	simple_KRT8_18_19	ESTIMATE	spearman	4	0.0962095014458669	0.001479659862425113	1093	False
continuous	all	BRCA	TACSTD2	CYT_Rooney	simple_KRT8_18_19	ESTIMATE	pearson	4	0.0052297752607805845	0.8631344235581766	1093	False
continuous	all	BRCA	CLDN4	CYT_Rooney	simple_KRT8_18_19	ESTIMATE	pearson	4	0.20967255089786985	2.7670034870698344e-12	1093	False
continuous	all	BRCA	CLDN7	CYT_Rooney	simple_KRT8_18_19	ESTIMATE	pearson	4	0.11060484967445484	0.00025519067496727985	1093	False
continuous	all	BRCA	TACSTD2	CYT_Rooney	simple_KRT8_18_19	ABSOLUTE	spearman	4	-0.0765803713673258	0.02709336357084193	837	True
continuous	all	BRCA	CLDN4	CYT_Rooney	simple_KRT8_18_19	ABSOLUTE	spearman	4	0.04554285386230956	0.18913120963256627	837	False
continuous	all	BRCA	CLDN7	CYT_Rooney	simple_KRT8_18_19	ABSOLUTE	spearman	4	-0.054033521249682206	0.11916259989246211	837	True
continuous	all	BRCA	TACSTD2	CYT_Rooney	simple_KRT8_18_19	ABSOLUTE	pearson	4	-0.08894768158561762	0.010216262800592716	837	True
continuous	all	BRCA	CLDN4	CYT_Rooney	simple_KRT8_18_19	ABSOLUTE	pearson	4	0.02897733207363198	0.4035737367659722	837	False
continuous	all	BRCA	CLDN7	CYT_Rooney	simple_KRT8_18_19	ABSOLUTE	pearson	4	-0.032937591910041635	0.34238350121425815	837	True
continuous	all	BRCA	TACSTD2	CYT_Rooney	squamous_KRT5_6	none	spearman	4	-0.14171744050735996	2.6100519153543397e-06	1095	True
continuous	all	BRCA	CLDN4	CYT_Rooney	squamous_KRT5_6	none	spearman	4	-0.03392784811403069	0.26284830156635763	1095	True
continuous	all	BRCA	CLDN7	CYT_Rooney	squamous_KRT5_6	none	spearman	4	-0.18131323819124068	1.6191661195611604e-09	1095	True
continuous	all	BRCA	TACSTD2	CYT_Rooney	squamous_KRT5_6	none	pearson	4	-0.10423828491914662	0.0005637682621977611	1095	True
continuous	all	BRCA	CLDN4	CYT_Rooney	squamous_KRT5_6	none	pearson	4	-0.042271470363953685	0.16293685156713375	1095	True
continuous	all	BRCA	CLDN7	CYT_Rooney	squamous_KRT5_6	none	pearson	4	-0.1387511397324268	4.224836720558541e-06	1095	True
continuous	all	BRCA	TACSTD2	CYT_Rooney	squamous_KRT5_6	ESTIMATE	spearman	5	-0.05578926666151646	0.0658390689674055	1093	True
continuous	all	BRCA	CLDN4	CYT_Rooney	squamous_KRT5_6	ESTIMATE	spearman	5	0.1563128494044109	2.1962204329916632e-07	1093	False
continuous	all	BRCA	CLDN7	CYT_Rooney	squamous_KRT5_6	ESTIMATE	spearman	5	0.07165412390428645	0.018087488158093933	1093	False
continuous	all	BRCA	TACSTD2	CYT_Rooney	squamous_KRT5_6	ESTIMATE	pearson	5	-0.030565417361228128	0.31380409566447126	1093	True
continuous	all	BRCA	CLDN4	CYT_Rooney	squamous_KRT5_6	ESTIMATE	pearson	5	0.18869623088753368	3.532479300260803e-10	1093	False
continuous	all	BRCA	CLDN7	CYT_Rooney	squamous_KRT5_6	ESTIMATE	pearson	5	0.10322622285708212	0.0006493898865234815	1093	False
continuous	all	BRCA	TACSTD2	CYT_Rooney	squamous_KRT5_6	ABSOLUTE	spearman	5	-0.09900083001903148	0.004258478232945355	837	True
continuous	all	BRCA	CLDN4	CYT_Rooney	squamous_KRT5_6	ABSOLUTE	spearman	5	0.024626634816874795	0.47808845734158306	837	False
continuous	all	BRCA	CLDN7	CYT_Rooney	squamous_KRT5_6	ABSOLUTE	spearman	5	-0.09108153122654611	0.008570970686153888	837	True
continuous	all	BRCA	TACSTD2	CYT_Rooney	squamous_KRT5_6	ABSOLUTE	pearson	5	-0.10516355662474837	0.00238750639469847	837	True
continuous	all	BRCA	CLDN4	CYT_Rooney	squamous_KRT5_6	ABSOLUTE	pearson	5	0.01098887917293126	0.751622454801634	837	False
continuous	all	BRCA	CLDN7	CYT_Rooney	squamous_KRT5_6	ABSOLUTE	pearson	5	-0.06398214869259401	0.06508948662320414	837	True
continuous	all	BRCA	TACSTD2	CYT_Rooney	union_simple_squamous	none	spearman	8	-0.09483948665668297	0.0017463490016492037	1095	True
continuous	all	BRCA	CLDN4	CYT_Rooney	union_simple_squamous	none	spearman	8	0.018676445046059878	0.5384875892256203	1095	False
continuous	all	BRCA	CLDN7	CYT_Rooney	union_simple_squamous	none	spearman	8	-0.1029287281375443	0.0006771848719106784	1095	True
continuous	all	BRCA	TACSTD2	CYT_Rooney	union_simple_squamous	none	pearson	8	-0.048987452063540465	0.10648151933814885	1095	True
continuous	all	BRCA	CLDN4	CYT_Rooney	union_simple_squamous	none	pearson	8	0.008488504203233362	0.7798255891395937	1095	False
continuous	all	BRCA	CLDN7	CYT_Rooney	union_simple_squamous	none	pearson	8	-0.06073062091719066	0.0453047941497519	1095	True
continuous	all	BRCA	TACSTD2	CYT_Rooney	union_simple_squamous	ESTIMATE	spearman	9	-0.038265874451110855	0.2080740089779163	1093	True
continuous	all	BRCA	CLDN4	CYT_Rooney	union_simple_squamous	ESTIMATE	spearman	9	0.18641722503339705	6.216529343410995e-10	1093	False
continuous	all	BRCA	CLDN7	CYT_Rooney	union_simple_squamous	ESTIMATE	spearman	9	0.11168502337410972	0.0002292195142029069	1093	False
continuous	all	BRCA	TACSTD2	CYT_Rooney	union_simple_squamous	ESTIMATE	pearson	9	-0.02180315247162577	0.47330782955970296	1093	True
continuous	all	BRCA	CLDN4	CYT_Rooney	union_simple_squamous	ESTIMATE	pearson	9	0.20655588999148952	6.555852422775505e-12	1093	False
continuous	all	BRCA	CLDN7	CYT_Rooney	union_simple_squamous	ESTIMATE	pearson	9	0.12452539406350742	3.9365130251860546e-05	1093	False
continuous	all	BRCA	TACSTD2	CYT_Rooney	union_simple_squamous	ABSOLUTE	spearman	9	-0.07060356466911841	0.0422466027430524	837	True
continuous	all	BRCA	CLDN4	CYT_Rooney	union_simple_squamous	ABSOLUTE	spearman	9	0.04999410335991704	0.15063124865667465	837	False
continuous	all	BRCA	CLDN7	CYT_Rooney	union_simple_squamous	ABSOLUTE	spearman	9	-0.047868948838650456	0.16877936921908654	837	True
continuous	all	BRCA	TACSTD2	CYT_Rooney	union_simple_squamous	ABSOLUTE	pearson	9	-0.0727071507812723	0.036460363916909364	837	True
continuous	all	BRCA	CLDN4	CYT_Rooney	union_simple_squamous	ABSOLUTE	pearson	9	0.0333301449803861	0.3381173126274243	837	False
continuous	all	BRCA	CLDN7	CYT_Rooney	union_simple_squamous	ABSOLUTE	pearson	9	-0.022369052311920854	0.5203686366555762	837	True
continuous	all	BRCA	TACSTD2	cytotoxic_4	none	none	spearman	0	-0.06919866530074292	0.02202316260394338	1095	True
continuous	all	BRCA	CLDN4	cytotoxic_4	none	none	spearman	0	0.012437046971719651	0.681001056290023	1095	False
continuous	all	BRCA	CLDN7	cytotoxic_4	none	none	spearman	0	-0.18845666621637655	3.268878472968736e-10	1095	True
continuous	all	BRCA	TACSTD2	cytotoxic_4	none	none	pearson	0	-0.05604413419809228	0.06375584870137072	1095	True
continuous	all	BRCA	CLDN4	cytotoxic_4	none	none	pearson	0	-0.0012796239591033026	0.9662632006438062	1095	True
continuous	all	BRCA	CLDN7	cytotoxic_4	none	none	pearson	0	-0.15796663159141608	1.4859503371377982e-07	1095	True
continuous	all	BRCA	TACSTD2	cytotoxic_4	none	ESTIMATE	spearman	1	-0.02216398632886904	0.46437040614794767	1093	True
continuous	all	BRCA	CLDN4	cytotoxic_4	none	ESTIMATE	spearman	1	0.18550678839916826	6.540663985266537e-10	1093	False
continuous	all	BRCA	CLDN7	cytotoxic_4	none	ESTIMATE	spearman	1	0.05591791863271072	0.06472390470633366	1093	False
continuous	all	BRCA	TACSTD2	cytotoxic_4	none	ESTIMATE	pearson	1	-0.006304866220201999	0.8351427487742894	1093	True
continuous	all	BRCA	CLDN4	cytotoxic_4	none	ESTIMATE	pearson	1	0.21675546816153632	4.4596743444918387e-13	1093	False
continuous	all	BRCA	CLDN7	cytotoxic_4	none	ESTIMATE	pearson	1	0.07555377200081459	0.01251016801848051	1093	False
continuous	all	BRCA	TACSTD2	cytotoxic_4	none	ABSOLUTE	spearman	1	-0.09867107268140175	0.004294953828712123	837	True
continuous	all	BRCA	CLDN4	cytotoxic_4	none	ABSOLUTE	spearman	1	0.04680173015912901	0.17639909863726133	837	False
continuous	all	BRCA	CLDN7	cytotoxic_4	none	ABSOLUTE	spearman	1	-0.09235105174435883	0.007541775457781133	837	True
continuous	all	BRCA	TACSTD2	cytotoxic_4	none	ABSOLUTE	pearson	1	-0.11082534112968612	0.0013298287721707955	837	True
continuous	all	BRCA	CLDN4	cytotoxic_4	none	ABSOLUTE	pearson	1	0.03825563920172224	0.2692201877322943	837	False
continuous	all	BRCA	CLDN7	cytotoxic_4	none	ABSOLUTE	pearson	1	-0.07662489394070876	0.02672923465917735	837	True
continuous	all	BRCA	TACSTD2	cytotoxic_4	simple_KRT8_18_19	none	spearman	3	-0.05082413225951861	0.09321708200836125	1095	True
continuous	all	BRCA	CLDN4	cytotoxic_4	simple_KRT8_18_19	none	spearman	3	0.040623926214599336	0.17977403076847465	1095	False
continuous	all	BRCA	CLDN7	cytotoxic_4	simple_KRT8_18_19	none	spearman	3	-0.10612006872547246	0.0004435959644685469	1095	True
continuous	all	BRCA	TACSTD2	cytotoxic_4	simple_KRT8_18_19	none	pearson	3	-0.03460722960488325	0.2531868224502616	1095	True
continuous	all	BRCA	CLDN4	cytotoxic_4	simple_KRT8_18_19	none	pearson	3	0.025816552542669968	0.39405654783144933	1095	False
continuous	all	BRCA	CLDN7	cytotoxic_4	simple_KRT8_18_19	none	pearson	3	-0.07375967337232253	0.014770836869423121	1095	True
continuous	all	BRCA	TACSTD2	cytotoxic_4	simple_KRT8_18_19	ESTIMATE	spearman	4	-0.01708144346242693	0.5733794918528556	1093	True
