family	stratum	cohort	predictor	outcome	keratin	purity	method	k_cov	rho	p	n	thesis_aligned
quantile	Q4_vs_Q1	LUSC	CLDN7	CD8_effector	simple_pearson	see_adjustment	mannwhitney	3	-0.05920886873267828	0.41707120278182364	252	True
quantile	Q4_vs_Q1	LUSC	CLDN7	CD8_effector	squamous_spearman	see_adjustment	mannwhitney	4	-0.10430839002267578	0.15263029126504504	252	True
quantile	Q4_vs_Q1	LUSC	CLDN7	CD8_effector	squamous_pearson	see_adjustment	mannwhitney	4	-0.13832199546485258	0.057829658745730796	252	True
quantile	Q4_vs_Q1	LUSC	CLDN7	CD8_effector	simple_ESTIMATE_spearman	see_adjustment	mannwhitney	4	0.09133282942806753	0.2104712543506564	252	False
quantile	Q4_vs_Q1	LUSC	CLDN7	CD8_effector	simple_ABSOLUTE_spearman	see_adjustment	mannwhitney	4	0.0	1.0	158	False
quantile	Q4_vs_Q1	LUSC	CLDN7	CD8_effector	squamous_ESTIMATE_spearman	see_adjustment	mannwhitney	5	0.13290501385739484	0.06835443226767167	252	False
quantile	Q4_vs_Q1	BRCA	TACSTD2	CD8A	none	see_adjustment	mannwhitney	0	-0.12336832010229637	0.012471523805292184	548	True
quantile	Q4_vs_Q1	BRCA	TACSTD2	CD8A	simple_spearman	see_adjustment	mannwhitney	3	-0.11087431402845116	0.02473912668337724	548	True
quantile	Q4_vs_Q1	BRCA	TACSTD2	CD8A	simple_pearson	see_adjustment	mannwhitney	3	-0.12504661942564865	0.011325000357540962	548	True
quantile	Q4_vs_Q1	BRCA	TACSTD2	CD8A	squamous_spearman	see_adjustment	mannwhitney	4	-0.20856199051627689	2.3991561858093367e-05	548	True
quantile	Q4_vs_Q1	BRCA	TACSTD2	CD8A	squamous_pearson	see_adjustment	mannwhitney	4	-0.19763972507858707	6.258234253042054e-05	548	True
quantile	Q4_vs_Q1	BRCA	TACSTD2	CD8A	simple_ESTIMATE_spearman	see_adjustment	mannwhitney	4	-0.07283227721183927	0.14059708630919743	547	True
quantile	Q4_vs_Q1	BRCA	TACSTD2	CD8A	simple_ABSOLUTE_spearman	see_adjustment	mannwhitney	4	-0.15204426404226856	0.007041426947346256	420	True
quantile	Q4_vs_Q1	BRCA	TACSTD2	CD8A	squamous_ESTIMATE_spearman	see_adjustment	mannwhitney	5	-0.12395390497580283	0.012139128540819605	547	True
quantile	Q4_vs_Q1	BRCA	TACSTD2	CD8_AB	none	see_adjustment	mannwhitney	0	-0.08181043209547656	0.0975653921138973	548	True
quantile	Q4_vs_Q1	BRCA	TACSTD2	CD8_AB	simple_spearman	see_adjustment	mannwhitney	3	-0.06755820768288134	0.17128111196812634	548	True
quantile	Q4_vs_Q1	BRCA	TACSTD2	CD8_AB	simple_pearson	see_adjustment	mannwhitney	3	-0.08506047205498424	0.08496063304712519	548	True
quantile	Q4_vs_Q1	BRCA	TACSTD2	CD8_AB	squamous_spearman	see_adjustment	mannwhitney	4	-0.18695721668709042	0.00015279294754803963	548	True
quantile	Q4_vs_Q1	BRCA	TACSTD2	CD8_AB	squamous_pearson	see_adjustment	mannwhitney	4	-0.1763546273109915	0.00035462587029610646	548	True
quantile	Q4_vs_Q1	BRCA	TACSTD2	CD8_AB	simple_ESTIMATE_spearman	see_adjustment	mannwhitney	4	-0.01513328520627788	0.7596288277733504	547	True
quantile	Q4_vs_Q1	BRCA	TACSTD2	CD8_AB	simple_ABSOLUTE_spearman	see_adjustment	mannwhitney	4	-0.08909499081611827	0.1143405955524625	420	True
quantile	Q4_vs_Q1	BRCA	TACSTD2	CD8_AB	squamous_ESTIMATE_spearman	see_adjustment	mannwhitney	5	-0.10120050266035663	0.0405959139905778	547	True
quantile	Q4_vs_Q1	BRCA	TACSTD2	T_CD3	none	see_adjustment	mannwhitney	0	-0.10879641962811015	0.027569032488359693	548	True
quantile	Q4_vs_Q1	BRCA	TACSTD2	T_CD3	simple_spearman	see_adjustment	mannwhitney	3	-0.09305237359475726	0.05950079882442263	548	True
quantile	Q4_vs_Q1	BRCA	TACSTD2	T_CD3	simple_pearson	see_adjustment	mannwhitney	3	-0.1113538281208376	0.024123008186228975	548	True
quantile	Q4_vs_Q1	BRCA	TACSTD2	T_CD3	squamous_spearman	see_adjustment	mannwhitney	4	-0.1991581863711439	5.492595371582907e-05	548	True
quantile	Q4_vs_Q1	BRCA	TACSTD2	T_CD3	squamous_pearson	see_adjustment	mannwhitney	4	-0.19580158772443923	7.320376852726515e-05	548	True
quantile	Q4_vs_Q1	BRCA	TACSTD2	T_CD3	simple_ESTIMATE_spearman	see_adjustment	mannwhitney	4	-0.04983823961926148	0.31332899421288485	547	True
quantile	Q4_vs_Q1	BRCA	TACSTD2	T_CD3	simple_ABSOLUTE_spearman	see_adjustment	mannwhitney	4	-0.1415678360053516	0.012101743270298136	420	True
quantile	Q4_vs_Q1	BRCA	TACSTD2	T_CD3	squamous_ESTIMATE_spearman	see_adjustment	mannwhitney	5	-0.11946204646934577	0.01564144575950326	547	True
quantile	Q4_vs_Q1	BRCA	TACSTD2	CYT_Rooney	none	see_adjustment	mannwhitney	0	-0.09731472108263628	0.04874594720194745	548	True
quantile	Q4_vs_Q1	BRCA	TACSTD2	CYT_Rooney	simple_spearman	see_adjustment	mannwhitney	3	-0.08434120091640473	0.087630256939403	548	True
quantile	Q4_vs_Q1	BRCA	TACSTD2	CYT_Rooney	simple_pearson	see_adjustment	mannwhitney	3	-0.10155042889871602	0.0397247270775137	548	True
quantile	Q4_vs_Q1	BRCA	TACSTD2	CYT_Rooney	squamous_spearman	see_adjustment	mannwhitney	4	-0.18554531408173047	0.0001713535514357782	548	True
quantile	Q4_vs_Q1	BRCA	TACSTD2	CYT_Rooney	squamous_pearson	see_adjustment	mannwhitney	4	-0.18570515211252603	0.00016915056255165724	548	True
quantile	Q4_vs_Q1	BRCA	TACSTD2	CYT_Rooney	simple_ESTIMATE_spearman	see_adjustment	mannwhitney	4	-0.02566776289404027	0.6036595944208554	547	True
quantile	Q4_vs_Q1	BRCA	TACSTD2	CYT_Rooney	simple_ABSOLUTE_spearman	see_adjustment	mannwhitney	4	-0.09685026871357627	0.08607831918985583	420	True
quantile	Q4_vs_Q1	BRCA	TACSTD2	CYT_Rooney	squamous_ESTIMATE_spearman	see_adjustment	mannwhitney	5	-0.09077297398465278	0.06626586115653367	547	True
quantile	Q4_vs_Q1	BRCA	TACSTD2	cytotoxic_4	none	see_adjustment	mannwhitney	0	-0.10024508498055307	0.04234021656979442	548	True
quantile	Q4_vs_Q1	BRCA	TACSTD2	cytotoxic_4	simple_spearman	see_adjustment	mannwhitney	3	-0.09001545100964359	0.06830902218354303	548	True
quantile	Q4_vs_Q1	BRCA	TACSTD2	cytotoxic_4	simple_pearson	see_adjustment	mannwhitney	3	-0.10661196654057226	0.03084088582871724	548	True
quantile	Q4_vs_Q1	BRCA	TACSTD2	cytotoxic_4	squamous_spearman	see_adjustment	mannwhitney	4	-0.19793276146837868	6.103025614140188e-05	548	True
quantile	Q4_vs_Q1	BRCA	TACSTD2	cytotoxic_4	squamous_pearson	see_adjustment	mannwhitney	4	-0.19769300442218551	6.22973937339887e-05	548	True
quantile	Q4_vs_Q1	BRCA	TACSTD2	cytotoxic_4	simple_ESTIMATE_spearman	see_adjustment	mannwhitney	4	-0.03663003663003661	0.4587063020502262	547	True
quantile	Q4_vs_Q1	BRCA	TACSTD2	cytotoxic_4	simple_ABSOLUTE_spearman	see_adjustment	mannwhitney	4	-0.09952606635071093	0.07775027541418582	420	True
quantile	Q4_vs_Q1	BRCA	TACSTD2	cytotoxic_4	squamous_ESTIMATE_spearman	see_adjustment	mannwhitney	5	-0.11542472126413728	0.019518547085419228	547	True
quantile	Q4_vs_Q1	BRCA	TACSTD2	cytotoxic_8	none	see_adjustment	mannwhitney	0	-0.09768767648782573	0.04788797799729389	548	True
quantile	Q4_vs_Q1	BRCA	TACSTD2	cytotoxic_8	simple_spearman	see_adjustment	mannwhitney	3	-0.08146411636208639	0.09899235615553785	548	True
quantile	Q4_vs_Q1	BRCA	TACSTD2	cytotoxic_8	simple_pearson	see_adjustment	mannwhitney	3	-0.09995204859076134	0.04294698028646125	548	True
quantile	Q4_vs_Q1	BRCA	TACSTD2	cytotoxic_8	squamous_spearman	see_adjustment	mannwhitney	4	-0.18866215568224198	0.0001329016476627472	548	True
quantile	Q4_vs_Q1	BRCA	TACSTD2	cytotoxic_8	squamous_pearson	see_adjustment	mannwhitney	4	-0.18935478714902232	0.00012553999016050044	548	True
quantile	Q4_vs_Q1	BRCA	TACSTD2	cytotoxic_8	simple_ESTIMATE_spearman	see_adjustment	mannwhitney	4	-0.03807384829282634	0.4411836872839149	547	True
quantile	Q4_vs_Q1	BRCA	TACSTD2	cytotoxic_8	simple_ABSOLUTE_spearman	see_adjustment	mannwhitney	4	-0.11236082450849227	0.04643556512669734	420	True
quantile	Q4_vs_Q1	BRCA	TACSTD2	cytotoxic_8	squamous_ESTIMATE_spearman	see_adjustment	mannwhitney	5	-0.09914173417823058	0.044859219761777556	547	True
quantile	Q4_vs_Q1	BRCA	TACSTD2	CD8_effector	none	see_adjustment	mannwhitney	0	-0.09544994405668927	0.05323168374263615	548	True
quantile	Q4_vs_Q1	BRCA	TACSTD2	CD8_effector	simple_spearman	see_adjustment	mannwhitney	3	-0.08242314454685917	0.09508107594655797	548	True
quantile	Q4_vs_Q1	BRCA	TACSTD2	CD8_effector	simple_pearson	see_adjustment	mannwhitney	3	-0.10032500399595079	0.04217599963678258	548	True
quantile	Q4_vs_Q1	BRCA	TACSTD2	CD8_effector	squamous_spearman	see_adjustment	mannwhitney	4	-0.1990516276839469	5.543289071278083e-05	548	True
quantile	Q4_vs_Q1	BRCA	TACSTD2	CD8_effector	squamous_pearson	see_adjustment	mannwhitney	4	-0.1956151100218445	7.437178766568824e-05	548	True
quantile	Q4_vs_Q1	BRCA	TACSTD2	CD8_effector	simple_ESTIMATE_spearman	see_adjustment	mannwhitney	4	-0.03342156626828163	0.49900773197009196	547	True
quantile	Q4_vs_Q1	BRCA	TACSTD2	CD8_effector	simple_ABSOLUTE_spearman	see_adjustment	mannwhitney	4	-0.09240572348579335	0.10149067791372586	420	True
quantile	Q4_vs_Q1	BRCA	TACSTD2	CD8_effector	squamous_ESTIMATE_spearman	see_adjustment	mannwhitney	5	-0.12085238362610629	0.014472721837690392	547	True
quantile	Q4_vs_Q1	BRCA	CLDN4	CD8A	none	see_adjustment	mannwhitney	0	-0.013479673930417158	0.7850404294685182	548	True
quantile	Q4_vs_Q1	BRCA	CLDN4	CD8A	simple_spearman	see_adjustment	mannwhitney	3	0.005754169108636686	0.9074314549492699	548	False
quantile	Q4_vs_Q1	BRCA	CLDN4	CD8A	simple_pearson	see_adjustment	mannwhitney	3	-0.015664127017955165	0.7512422194443675	548	True
quantile	Q4_vs_Q1	BRCA	CLDN4	CD8A	squamous_spearman	see_adjustment	mannwhitney	4	-0.03681602642655446	0.45601398134245696	548	True
quantile	Q4_vs_Q1	BRCA	CLDN4	CD8A	squamous_pearson	see_adjustment	mannwhitney	4	-0.03140817305130805	0.5248467089161915	548	True
quantile	Q4_vs_Q1	BRCA	CLDN4	CD8A	simple_ESTIMATE_spearman	see_adjustment	mannwhitney	4	0.19095746103045363	0.00011156123205320709	547	False
quantile	Q4_vs_Q1	BRCA	CLDN4	CD8A	simple_ABSOLUTE_spearman	see_adjustment	mannwhitney	4	0.02912427189320277	0.6155683600429019	402	False
quantile	Q4_vs_Q1	BRCA	CLDN4	CD8A	squamous_ESTIMATE_spearman	see_adjustment	mannwhitney	5	0.17397930536616668	0.00043090749413653563	547	False
quantile	Q4_vs_Q1	BRCA	CLDN4	CD8_AB	none	see_adjustment	mannwhitney	0	0.010522670360701092	0.8314335486115751	548	False
quantile	Q4_vs_Q1	BRCA	CLDN4	CD8_AB	simple_spearman	see_adjustment	mannwhitney	3	0.02962331504075877	0.5486792131284317	548	False
quantile	Q4_vs_Q1	BRCA	CLDN4	CD8_AB	simple_pearson	see_adjustment	mannwhitney	3	0.00452874420587146	0.9271283611351038	548	False
quantile	Q4_vs_Q1	BRCA	CLDN4	CD8_AB	squamous_spearman	see_adjustment	mannwhitney	4	-0.024082263306516083	0.6258981379167565	548	True
quantile	Q4_vs_Q1	BRCA	CLDN4	CD8_AB	squamous_pearson	see_adjustment	mannwhitney	4	-0.01915392402365601	0.6982480591808451	548	True
quantile	Q4_vs_Q1	BRCA	CLDN4	CD8_AB	simple_ESTIMATE_spearman	see_adjustment	mannwhitney	4	0.2168658592016257	1.1426635151750553e-05	547	False
quantile	Q4_vs_Q1	BRCA	CLDN4	CD8_AB	simple_ABSOLUTE_spearman	see_adjustment	mannwhitney	4	0.0596235094122648	0.30374293272522246	402	False
quantile	Q4_vs_Q1	BRCA	CLDN4	CD8_AB	squamous_ESTIMATE_spearman	see_adjustment	mannwhitney	5	0.18911259057244467	0.00012990851940510975	547	False
quantile	Q4_vs_Q1	BRCA	CLDN4	T_CD3	none	see_adjustment	mannwhitney	0	-0.03636315200596729	0.4615763816825229	548	True
quantile	Q4_vs_Q1	BRCA	CLDN4	T_CD3	simple_spearman	see_adjustment	mannwhitney	3	-0.015690766689754332	0.7508328309560005	548	True
quantile	Q4_vs_Q1	BRCA	CLDN4	T_CD3	simple_pearson	see_adjustment	mannwhitney	3	-0.051734242634130734	0.2948276148261627	548	True
quantile	Q4_vs_Q1	BRCA	CLDN4	T_CD3	squamous_spearman	see_adjustment	mannwhitney	4	-0.0671852522776919	0.1736575724724303	548	True
quantile	Q4_vs_Q1	BRCA	CLDN4	T_CD3	squamous_pearson	see_adjustment	mannwhitney	4	-0.064894240502957	0.18879870109420527	548	True
quantile	Q4_vs_Q1	BRCA	CLDN4	T_CD3	simple_ESTIMATE_spearman	see_adjustment	mannwhitney	4	0.22130424320205333	7.5322432491907714e-06	547	False
quantile	Q4_vs_Q1	BRCA	CLDN4	T_CD3	simple_ABSOLUTE_spearman	see_adjustment	mannwhitney	4	-0.005824854378640554	0.9202783675640765	402	True
quantile	Q4_vs_Q1	BRCA	CLDN4	T_CD3	squamous_ESTIMATE_spearman	see_adjustment	mannwhitney	5	0.19825673110344644	6.0289776370753274e-05	547	False
quantile	Q4_vs_Q1	BRCA	CLDN4	CYT_Rooney	none	see_adjustment	mannwhitney	0	-0.023496190526932748	0.6343325633741936	548	True
quantile	Q4_vs_Q1	BRCA	CLDN4	CYT_Rooney	simple_spearman	see_adjustment	mannwhitney	3	0.0054078533752464075	0.9129927362303781	548	False
quantile	Q4_vs_Q1	BRCA	CLDN4	CYT_Rooney	simple_pearson	see_adjustment	mannwhitney	3	-0.02227076562416752	0.6521214047826303	548	True
quantile	Q4_vs_Q1	BRCA	CLDN4	CYT_Rooney	squamous_spearman	see_adjustment	mannwhitney	4	-0.05735521338377114	0.2454627176457238	548	True
quantile	Q4_vs_Q1	BRCA	CLDN4	CYT_Rooney	squamous_pearson	see_adjustment	mannwhitney	4	-0.0546912462038468	0.26808517447642966	548	True
quantile	Q4_vs_Q1	BRCA	CLDN4	CYT_Rooney	simple_ESTIMATE_spearman	see_adjustment	mannwhitney	4	0.2583888131333387	1.708788465989075e-07	547	False
quantile	Q4_vs_Q1	BRCA	CLDN4	CYT_Rooney	simple_ABSOLUTE_spearman	see_adjustment	mannwhitney	4	0.02037449063773411	0.7254731424680597	402	False
quantile	Q4_vs_Q1	BRCA	CLDN4	CYT_Rooney	squamous_ESTIMATE_spearman	see_adjustment	mannwhitney	5	0.22106360792492175	7.705902937818778e-06	547	False
quantile	Q4_vs_Q1	BRCA	CLDN4	cytotoxic_4	none	see_adjustment	mannwhitney	0	0.010256273642708758	0.8356447126220814	548	False
quantile	Q4_vs_Q1	BRCA	CLDN4	cytotoxic_4	simple_spearman	see_adjustment	mannwhitney	3	0.037508657893334796	0.44758016622218466	548	False
quantile	Q4_vs_Q1	BRCA	CLDN4	cytotoxic_4	simple_pearson	see_adjustment	mannwhitney	3	0.0013852629335606714	0.9778310415887207	548	False
quantile	Q4_vs_Q1	BRCA	CLDN4	cytotoxic_4	squamous_spearman	see_adjustment	mannwhitney	4	-0.029756513399754936	0.5468823842058343	548	True
quantile	Q4_vs_Q1	BRCA	CLDN4	cytotoxic_4	squamous_pearson	see_adjustment	mannwhitney	4	-0.02560072459907292	0.6042739081794463	548	True
quantile	Q4_vs_Q1	BRCA	CLDN4	cytotoxic_4	simple_ESTIMATE_spearman	see_adjustment	mannwhitney	4	0.2799925135691559	1.4643598061820747e-08	547	False
quantile	Q4_vs_Q1	BRCA	CLDN4	cytotoxic_4	simple_ABSOLUTE_spearman	see_adjustment	mannwhitney	4	0.05052373690657741	0.3835286738462157	402	False
quantile	Q4_vs_Q1	BRCA	CLDN4	cytotoxic_4	squamous_ESTIMATE_spearman	see_adjustment	mannwhitney	5	0.24290794363787072	8.867355790709462e-07	547	False
quantile	Q4_vs_Q1	BRCA	CLDN4	cytotoxic_8	none	see_adjustment	mannwhitney	0	-0.005993926154829743	0.9035839770252352	548	True
quantile	Q4_vs_Q1	BRCA	CLDN4	cytotoxic_8	simple_spearman	see_adjustment	mannwhitney	3	0.018354733869678785	0.7102657837367963	548	False
quantile	Q4_vs_Q1	BRCA	CLDN4	cytotoxic_8	simple_pearson	see_adjustment	mannwhitney	3	-0.01302679950982999	0.7921007639399299	548	True
quantile	Q4_vs_Q1	BRCA	CLDN4	cytotoxic_8	squamous_spearman	see_adjustment	mannwhitney	4	-0.04057222015024775	0.411357623690931	548	True
quantile	Q4_vs_Q1	BRCA	CLDN4	cytotoxic_8	squamous_pearson	see_adjustment	mannwhitney	4	-0.03553732218019079	0.4718164635853803	548	True
quantile	Q4_vs_Q1	BRCA	CLDN4	cytotoxic_8	simple_ESTIMATE_spearman	see_adjustment	mannwhitney	4	0.256945001470549	2.0004490955736613e-07	547	False
quantile	Q4_vs_Q1	BRCA	CLDN4	cytotoxic_8	simple_ABSOLUTE_spearman	see_adjustment	mannwhitney	4	0.02242443938901517	0.6991058476889005	402	False
quantile	Q4_vs_Q1	BRCA	CLDN4	cytotoxic_8	squamous_ESTIMATE_spearman	see_adjustment	mannwhitney	5	0.22855003876901692	3.7515478643667746e-06	547	False
quantile	Q4_vs_Q1	BRCA	CLDN4	CD8_effector	none	see_adjustment	mannwhitney	0	0.020485907613618126	0.6783868920956405	548	False
quantile	Q4_vs_Q1	BRCA	CLDN4	CD8_effector	simple_spearman	see_adjustment	mannwhitney	3	0.045047685012520544	0.361686664521228	548	False
quantile	Q4_vs_Q1	BRCA	CLDN4	CD8_effector	simple_pearson	see_adjustment	mannwhitney	3	0.012094410996856597	0.8066899453105703	548	False
quantile	Q4_vs_Q1	BRCA	CLDN4	CD8_effector	squamous_spearman	see_adjustment	mannwhitney	4	-0.01950023975704618	0.6930635702253736	548	True
quantile	Q4_vs_Q1	BRCA	CLDN4	CD8_effector	squamous_pearson	see_adjustment	mannwhitney	4	-0.010389472001704925	0.8335385336817068	548	True
quantile	Q4_vs_Q1	BRCA	CLDN4	CD8_effector	simple_ESTIMATE_spearman	see_adjustment	mannwhitney	4	0.27451137670115777	2.7797612790513698e-08	547	False
quantile	Q4_vs_Q1	BRCA	CLDN4	CD8_effector	simple_ABSOLUTE_spearman	see_adjustment	mannwhitney	4	0.06657333566660828	0.2508170610536635	402	False
quantile	Q4_vs_Q1	BRCA	CLDN4	CD8_effector	squamous_ESTIMATE_spearman	see_adjustment	mannwhitney	5	0.23683858720355078	1.6478123351253345e-06	547	False
quantile	Q4_vs_Q1	BRCA	CLDN7	CD8A	none	see_adjustment	mannwhitney	0	-0.3023869145932122	9.098297796236166e-10	548	True
quantile	Q4_vs_Q1	BRCA	CLDN7	CD8A	simple_spearman	see_adjustment	mannwhitney	3	-0.20834887314188288	2.4455560216101863e-05	548	True
quantile	Q4_vs_Q1	BRCA	CLDN7	CD8A	simple_pearson	see_adjustment	mannwhitney	3	-0.23967712717779321	1.2080687015576096e-06	548	True
quantile	Q4_vs_Q1	BRCA	CLDN7	CD8A	squamous_spearman	see_adjustment	mannwhitney	4	-0.2557142096009377	2.229167462795605e-07	548	True
quantile	Q4_vs_Q1	BRCA	CLDN7	CD8A	squamous_pearson	see_adjustment	mannwhitney	4	-0.24940060738451697	4.389156802978945e-07	548	True
quantile	Q4_vs_Q1	BRCA	CLDN7	CD8A	simple_ESTIMATE_spearman	see_adjustment	mannwhitney	4	0.002887623325579458	0.9536182160331043	547	False
quantile	Q4_vs_Q1	BRCA	CLDN7	CD8A	simple_ABSOLUTE_spearman	see_adjustment	mannwhitney	4	-0.11762661370407146	0.0417084790081887	402	True
quantile	Q4_vs_Q1	BRCA	CLDN7	CD8A	squamous_ESTIMATE_spearman	see_adjustment	mannwhitney	5	0.00957193657923594	0.8466236339187762	547	False
quantile	Q4_vs_Q1	BRCA	CLDN7	CD8_AB	none	see_adjustment	mannwhitney	0	-0.2736427087218285	2.9857372196462304e-08	548	True
quantile	Q4_vs_Q1	BRCA	CLDN7	CD8_AB	simple_spearman	see_adjustment	mannwhitney	3	-0.17267835260269593	0.0004700422765239949	548	True
quantile	Q4_vs_Q1	BRCA	CLDN7	CD8_AB	simple_pearson	see_adjustment	mannwhitney	3	-0.20501891416697748	3.291227698331918e-05	548	True
quantile	Q4_vs_Q1	BRCA	CLDN7	CD8_AB	squamous_spearman	see_adjustment	mannwhitney	4	-0.22507858703180772	5.149057102436245e-06	548	True
quantile	Q4_vs_Q1	BRCA	CLDN7	CD8_AB	squamous_pearson	see_adjustment	mannwhitney	4	-0.21932441792317114	8.909659134921801e-06	548	True
quantile	Q4_vs_Q1	BRCA	CLDN7	CD8_AB	simple_ESTIMATE_spearman	see_adjustment	mannwhitney	4	0.04812705542632556	0.3302384559184207	547	False
quantile	Q4_vs_Q1	BRCA	CLDN7	CD8_AB	simple_ABSOLUTE_spearman	see_adjustment	mannwhitney	4	-0.07686196623634556	0.1833443588576541	402	True
quantile	Q4_vs_Q1	BRCA	CLDN7	CD8_AB	squamous_ESTIMATE_spearman	see_adjustment	mannwhitney	5	0.03826100906392882	0.43894065561030937	547	False
quantile	Q4_vs_Q1	BRCA	CLDN7	T_CD3	none	see_adjustment	mannwhitney	0	-0.2966860248281741	1.8666466841207914e-09	548	True
quantile	Q4_vs_Q1	BRCA	CLDN7	T_CD3	simple_spearman	see_adjustment	mannwhitney	3	-0.1961479034578294	7.108047594402787e-05	548	True
quantile	Q4_vs_Q1	BRCA	CLDN7	T_CD3	simple_pearson	see_adjustment	mannwhitney	3	-0.23789226916724382	1.4488968148025918e-06	548	True
quantile	Q4_vs_Q1	BRCA	CLDN7	T_CD3	squamous_spearman	see_adjustment	mannwhitney	4	-0.2489477329639299	4.604924130645047e-07	548	True
quantile	Q4_vs_Q1	BRCA	CLDN7	T_CD3	squamous_pearson	see_adjustment	mannwhitney	4	-0.2427140497629069	8.841094917328212e-07	548	True
quantile	Q4_vs_Q1	BRCA	CLDN7	T_CD3	simple_ESTIMATE_spearman	see_adjustment	mannwhitney	4	0.08606721745407886	0.08161439272639368	547	False
quantile	Q4_vs_Q1	BRCA	CLDN7	T_CD3	simple_ABSOLUTE_spearman	see_adjustment	mannwhitney	4	-0.10074478649453822	0.08114375525773035	402	True
quantile	Q4_vs_Q1	BRCA	CLDN7	T_CD3	squamous_ESTIMATE_spearman	see_adjustment	mannwhitney	5	0.07261837918772218	0.14176696833032296	547	False
quantile	Q4_vs_Q1	BRCA	CLDN7	CYT_Rooney	none	see_adjustment	mannwhitney	0	-0.28150141190260536	1.1879509458191637e-08	548	True
quantile	Q4_vs_Q1	BRCA	CLDN7	CYT_Rooney	simple_spearman	see_adjustment	mannwhitney	3	-0.16884223986360491	0.0006271953605624137	548	True
quantile	Q4_vs_Q1	BRCA	CLDN7	CYT_Rooney	simple_pearson	see_adjustment	mannwhitney	3	-0.2036602909052161	3.710558680633317e-05	548	True
quantile	Q4_vs_Q1	BRCA	CLDN7	CYT_Rooney	squamous_spearman	see_adjustment	mannwhitney	4	-0.2395972081623955	1.2179746252542759e-06	548	True
quantile	Q4_vs_Q1	BRCA	CLDN7	CYT_Rooney	squamous_pearson	see_adjustment	mannwhitney	4	-0.23746603441845593	1.5128962382274367e-06	548	True
quantile	Q4_vs_Q1	BRCA	CLDN7	CYT_Rooney	simple_ESTIMATE_spearman	see_adjustment	mannwhitney	4	0.12462233630116848	0.011682235856494734	547	False
quantile	Q4_vs_Q1	BRCA	CLDN7	CYT_Rooney	simple_ABSOLUTE_spearman	see_adjustment	mannwhitney	4	-0.06216484607745776	0.28191401340579725	402	True
quantile	Q4_vs_Q1	BRCA	CLDN7	CYT_Rooney	squamous_ESTIMATE_spearman	see_adjustment	mannwhitney	5	0.09561241678030008	0.05304523310023962	547	False
quantile	Q4_vs_Q1	BRCA	CLDN7	cytotoxic_4	none	see_adjustment	mannwhitney	0	-0.2504395545846875	3.930382976570184e-07	548	True
quantile	Q4_vs_Q1	BRCA	CLDN7	cytotoxic_4	simple_spearman	see_adjustment	mannwhitney	3	-0.13407746816559218	0.006619094253056751	548	True
quantile	Q4_vs_Q1	BRCA	CLDN7	cytotoxic_4	simple_pearson	see_adjustment	mannwhitney	3	-0.17275827161809365	0.0004671979622074639	548	True
quantile	Q4_vs_Q1	BRCA	CLDN7	cytotoxic_4	squamous_spearman	see_adjustment	mannwhitney	4	-0.20925462198305722	2.2540729763105123e-05	548	True
quantile	Q4_vs_Q1	BRCA	CLDN7	cytotoxic_4	squamous_pearson	see_adjustment	mannwhitney	4	-0.20800255740849272	2.522781436072317e-05	548	True
quantile	Q4_vs_Q1	BRCA	CLDN7	cytotoxic_4	simple_ESTIMATE_spearman	see_adjustment	mannwhitney	4	0.1441672682548596	0.0035328702831603324	547	False
quantile	Q4_vs_Q1	BRCA	CLDN7	cytotoxic_4	simple_ABSOLUTE_spearman	see_adjustment	mannwhitney	4	-0.037735849056603765	0.5137485567889778	402	True
quantile	Q4_vs_Q1	BRCA	CLDN7	cytotoxic_4	squamous_ESTIMATE_spearman	see_adjustment	mannwhitney	5	0.11173498034811913	0.02377099933809525	547	False
quantile	Q4_vs_Q1	BRCA	CLDN7	cytotoxic_8	none	see_adjustment	mannwhitney	0	-0.26370611114071074	9.243088259638132e-08	548	True
quantile	Q4_vs_Q1	BRCA	CLDN7	cytotoxic_8	simple_spearman	see_adjustment	mannwhitney	3	-0.15746710000532793	0.0014268034918468757	548	True
quantile	Q4_vs_Q1	BRCA	CLDN7	cytotoxic_8	simple_pearson	see_adjustment	mannwhitney	3	-0.19263146678032927	9.56317965799742e-05	548	True
quantile	Q4_vs_Q1	BRCA	CLDN7	cytotoxic_8	squamous_spearman	see_adjustment	mannwhitney	4	-0.22089615855932654	7.680300529133315e-06	548	True
quantile	Q4_vs_Q1	BRCA	CLDN7	cytotoxic_8	squamous_pearson	see_adjustment	mannwhitney	4	-0.21828547072300064	9.823206951867495e-06	548	True
quantile	Q4_vs_Q1	BRCA	CLDN7	cytotoxic_8	simple_ESTIMATE_spearman	see_adjustment	mannwhitney	4	0.12176145022860352	0.013750841965677284	547	False
quantile	Q4_vs_Q1	BRCA	CLDN7	cytotoxic_8	simple_ABSOLUTE_spearman	see_adjustment	mannwhitney	4	-0.06618669314796422	0.2519305795415736	402	True
quantile	Q4_vs_Q1	BRCA	CLDN7	cytotoxic_8	squamous_ESTIMATE_spearman	see_adjustment	mannwhitney	5	0.10261757707013186	0.03786531920191002	547	False
quantile	Q4_vs_Q1	BRCA	CLDN7	CD8_effector	none	see_adjustment	mannwhitney	0	-0.25563429058554	2.248589743819632e-07	548	True
quantile	Q4_vs_Q1	BRCA	CLDN7	CD8_effector	simple_spearman	see_adjustment	mannwhitney	3	-0.13407746816559218	0.006619094253056751	548	True
