source	target	weight	confidence
STAT1	KRTAP5-11	0.25	D
STAT1	KRTCAP2	0.25	D
STAT1	KSR1	0.25	D
STAT1	KSR2	0.25	D
STAT1	L1CAM	0.25	D
STAT1	L3HYPDH	0.25	D
STAT1	L3MBTL3	0.25	D
STAT1	L3MBTL4	0.25	D
STAT1	LACC1	0.25	D
STAT1	LACTB	0.25	D
STAT1	LACTB2	0.25	D
STAT1	LACTBL1	0.25	D
STAT1	LAMA1	0.25	D
STAT1	LAMA4	0.25	D
STAT1	LAMA5	0.25	D
STAT1	LAMB1	0.25	D
STAT1	LAMB3	0.25	D
STAT1	LAMB4	0.25	D
STAT1	LAMC1	0.25	D
STAT1	LAMC2	0.25	D
STAT1	LAMC3	0.25	D
STAT1	LAMP1	0.25	D
STAT1	LAMP2	0.25	D
STAT1	LAMP3	0.25	D
STAT1	LAMTOR5	0.25	D
STAT1	LANCL2	0.25	D
STAT1	LANCL3	0.25	D
STAT1	LAPTM4A	0.25	D
STAT1	LARP1	0.25	D
STAT1	LARP1B	0.25	D
STAT1	LARP4	0.25	D
STAT1	LARP6	0.25	D
STAT1	LARS1	0.25	D
STAT1	LARS2	0.25	D
STAT1	LAS1L	0.25	D
STAT1	LASP1	0.25	D
STAT1	LATS2	0.25	D
STAT1	LAX1	0.25	D
STAT1	LAYN	0.25	D
STAT1	LBH	0.25	D
STAT1	LBP	0.25	D
STAT1	LBR	0.25	D
STAT1	LBX1	0.25	D
STAT1	LCA5	0.25	D
STAT1	LCE1E	0.25	D
STAT1	LCLAT1	0.25	D
STAT1	LCMT1	0.25	D
STAT1	LCOR	0.25	D
STAT1	LCP1	0.25	D
STAT1	LCTL	0.25	D
STAT1	LDAH	0.25	D
STAT1	LDB1	0.25	D
STAT1	LDB2	0.25	D
STAT1	LDB3	0.25	D
STAT1	LDHA	0.25	D
STAT1	LDHAL6A	0.25	D
STAT1	LDLRAD1	0.25	D
STAT1	LDLRAD2	0.25	D
STAT1	LDLRAD3	0.25	D
STAT1	LDLRAP1	0.25	D
STAT1	LECT2	0.25	D
STAT1	LEF1	0.25	D
STAT1	LEKR1	0.25	D
STAT1	LEMD1	0.25	D
STAT1	LEMD2	0.25	D
STAT1	LENG8	0.25	D
STAT1	LEO1	0.25	D
STAT1	LEPR	0.25	D
STAT1	LEPROTL1	0.25	D
STAT1	LETM2	0.25	D
STAT1	CIMAP2	0.25	D
STAT1	LFNG	0.25	D
STAT1	LGALS14	0.25	D
STAT1	LGALS3BP	0.25	D
STAT1	LGALS8	0.25	D
STAT1	LGALS9B	0.25	D
STAT1	LGI1	0.25	D
STAT1	LGI3	0.25	D
STAT1	LGMN	0.25	D
STAT1	LGR4	0.25	D
STAT1	LGR5	0.25	D
STAT1	LGR6	0.25	D
STAT1	LGSN	0.25	D
STAT1	LHFPL3	0.25	D
STAT1	LHFPL5	0.25	D
STAT1	LHFPL6	0.25	D
STAT1	LHX1	0.25	D
STAT1	LHX2	0.25	D
STAT1	LHX4	0.25	D
STAT1	LHX8	0.25	D
STAT1	LHX9	0.25	D
STAT1	LIFR	0.25	D
STAT1	LILRB4	0.25	D
STAT1	LIMA1	0.25	D
STAT1	LIMK1	0.25	D
STAT1	LIMK2	0.25	D
STAT1	LIMS2	0.25	D
STAT1	LIN28A	0.25	D
STAT1	LIN52	0.25	D
STAT1	LIN54	0.25	D
STAT1	LIN7A	0.25	D
STAT1	LIN7B	0.25	D
STAT1	LIN7C	0.25	D
STAT1	LIN9	0.25	D
STAT1	LINC00114	0.25	D
STAT1	LINC00173	0.25	D
STAT1	SEPTIN14P20	0.25	D
STAT1	AHI1-DT	0.25	D
STAT1	LINC00304	0.25	D
STAT1	LINC00308	0.25	D
STAT1	LINC00311	0.25	D
STAT1	LINC00313	0.25	D
STAT1	LINC00322	0.25	D
STAT1	LINC00336	0.25	D
STAT1	LINC00469	0.25	D
STAT1	LINC00470	0.25	D
STAT1	LINC00471	0.25	D
STAT1	LINC00472	0.25	D
STAT1	LINC00473	0.25	D
STAT1	LINC00474	0.25	D
STAT1	ERCC6L2-AS1	0.25	D
STAT1	LINC00477	0.25	D
STAT1	LINC00479	0.25	D
STAT1	LINC00482	0.25	D
STAT1	LINC00523	0.25	D
STAT1	LINC00574	0.25	D
STAT1	LINC00588	0.25	D
STAT1	LINC00612	0.25	D
STAT1	LINC00615	0.25	D
STAT1	LINC00862	0.25	D
STAT1	LINC01465	0.25	D
STAT1	LINC01546	0.25	D
STAT1	LINC01549	0.25	D
STAT1	LINC01553	0.25	D
STAT1	LINC01554	0.25	D
STAT1	LINC01555	0.25	D
STAT1	LINC01556	0.25	D
STAT1	LINC01559	0.25	D
STAT1	LINC01560	0.25	D
STAT1	LINC01600	0.25	D
STAT1	LINC02693	0.25	D
STAT1	LINC02694	0.25	D
STAT1	LINC02872	0.25	D
STAT1	LINC02875	0.25	D
STAT1	LINC02877	0.25	D
STAT1	LINGO1	0.25	D
STAT1	LINGO2	0.25	D
STAT1	LINS1	0.25	D
STAT1	LIPC	0.25	D
STAT1	LIPF	0.25	D
STAT1	LIPG	0.25	D
STAT1	LIPH	0.25	D
STAT1	LIPK	0.25	D
STAT1	LIPM	0.25	D
STAT1	LIPT2	0.25	D
STAT1	LIX1	0.25	D
STAT1	LLGL1	0.25	D
STAT1	LLGL2	0.25	D
STAT1	LMAN1L	0.25	D
STAT1	LMAN2	0.25	D
STAT1	LMBRD1	0.25	D
STAT1	LMBRD2	0.25	D
STAT1	LMCD1	0.25	D
STAT1	LMF2	0.25	D
STAT1	LMNB1	0.25	D
STAT1	LMNTD1	0.25	D
STAT1	LMO1	0.25	D
STAT1	LMO4	0.25	D
STAT1	LMO7	0.25	D
STAT1	LMOD1	0.25	D
STAT1	LMOD3	0.25	D
STAT1	LMTK2	0.25	D
STAT1	LMTK3	0.25	D
STAT1	LMX1A	0.25	D
STAT1	LMX1B	0.25	D
STAT1	LNPEP	0.25	D
STAT1	LNPK	0.25	D
STAT1	LNX1	0.25	D
STAT1	LNX2	0.25	D
STAT1	LONP2	0.25	D
STAT1	LONRF1	0.25	D
STAT1	LONRF2	0.25	D
STAT1	LONRF3	0.25	D
STAT1	LOXL1	0.25	D
STAT1	LOXL2	0.25	D
STAT1	LOXL4	0.25	D
STAT1	LPA	0.25	D
STAT1	LPAL2	0.25	D
STAT1	LPAR1	0.25	D
STAT1	LPAR3	0.25	D
STAT1	LPAR6	0.25	D
STAT1	LPCAT1	0.25	D
STAT1	LPCAT2	0.25	D
STAT1	LPGAT1	0.25	D
STAT1	LPIN1	0.25	D
STAT1	LRBA	0.25	D
STAT1	LRCH2	0.25	D
STAT1	LRCH3	0.25	D
STAT1	LRFN3	0.25	D
STAT1	LRFN5	0.25	D
STAT1	LRG1	0.25	D
STAT1	LRGUK	0.25	D
STAT1	LRIF1	0.25	D
STAT1	LRIG1	0.25	D
STAT1	LRIG2	0.25	D
STAT1	LRIG3	0.25	D
STAT1	LRMDA	0.25	D
STAT1	LRP10	0.25	D
STAT1	LRP11	0.25	D
STAT1	LRP12	0.25	D
STAT1	LRP1B	0.25	D
STAT1	LRP2	0.25	D
STAT1	LRP3	0.25	D
STAT1	LRP4	0.25	D
STAT1	LRP5	0.25	D
STAT1	LRP5L	0.25	D
STAT1	LRP6	0.25	D
STAT1	LRP8	0.25	D
STAT1	LRPAP1	0.25	D
STAT1	LRPPRC	0.25	D
STAT1	LRR1	0.25	D
STAT1	LRRC1	0.25	D
STAT1	LRRC15	0.25	D
STAT1	LRRC17	0.25	D
STAT1	LRRC20	0.25	D
STAT1	LRRC28	0.25	D
STAT1	LRRC30	0.25	D
STAT1	LRRC32	0.25	D
STAT1	LRRC36	0.25	D
STAT1	LRRC37A3	0.25	D
STAT1	LRRC37B	0.25	D
STAT1	LRRC38	0.25	D
STAT1	LRRC40	0.25	D
STAT1	LRRC42	0.25	D
STAT1	LRRC47	0.25	D
STAT1	LRRC49	0.25	D
STAT1	LRRC52	0.25	D
STAT1	LRRC55	0.25	D
STAT1	LRRC57	0.25	D
STAT1	LRRC58	0.25	D
STAT1	LRRC59	0.25	D
STAT1	LRRC61	0.25	D
STAT1	LRRC63	0.25	D
STAT1	LRRC66	0.25	D
STAT1	LRRC69	0.25	D
STAT1	LRRC7	0.25	D
STAT1	LRRC75A	0.25	D
STAT1	LRRC8A	0.25	D
STAT1	LRRC8B	0.25	D
STAT1	LRRC8C	0.25	D
STAT1	LRRC8D	0.25	D
STAT1	LRRFIP2	0.25	D
STAT1	LRRIQ1	0.25	D
STAT1	LRRK1	0.25	D
STAT1	LRRK2	0.25	D
STAT1	LRRN2	0.25	D
STAT1	LRRN3	0.25	D
STAT1	LRRTM4	0.25	D
STAT1	LRTM1	0.25	D
STAT1	LSAMP	0.25	D
STAT1	LSG1	0.25	D
STAT1	LSM1	0.25	D
STAT1	LSM11	0.25	D
STAT1	LSM14A	0.25	D
STAT1	LSM14B	0.25	D
STAT1	LSM2	0.25	D
STAT1	LSM3	0.25	D
STAT1	LSM4	0.25	D
STAT1	LSM6	0.25	D
STAT1	LSM8	0.25	D
STAT1	LSMEM1	0.25	D
STAT1	LSMEM2	0.25	D
STAT1	LSR	0.25	D
STAT1	LST1	0.25	D
STAT1	LTA4H	0.25	D
STAT1	LTBP1	0.25	D
STAT1	LTBP2	0.25	D
STAT1	LTBP3	0.25	D
STAT1	LTBP4	0.25	D
STAT1	LTBR	0.25	D
STAT1	LTC4S	0.25	D
STAT1	LTN1	0.25	D
STAT1	LUC7L3	0.25	D
STAT1	LUM	0.25	D
STAT1	LURAP1L	0.25	D
STAT1	LUZP1	0.25	D
STAT1	LUZP2	0.25	D
STAT1	LUZP4	0.25	D
STAT1	LY6D	0.25	D
STAT1	LY6E	0.25	D
STAT1	LY6G6F	0.25	D
STAT1	LY75	0.25	D
STAT1	LY86	0.25	D
STAT1	LYRM4	0.25	D
STAT1	LYPD1	0.25	D
STAT1	LYPD2	0.25	D
STAT1	LYPD6	0.25	D
STAT1	LYPD6B	0.25	D
STAT1	LYPLA1	0.25	D
STAT1	LYPLAL1	0.25	D
STAT1	LYRM1	0.25	D
STAT1	LYRM7	0.25	D
STAT1	LYRM9	0.25	D
STAT1	LYSMD2	0.25	D
STAT1	LYSMD4	0.25	D
STAT1	LYST	0.25	D
STAT1	LYZL1	0.25	D
STAT1	LYZL2	0.25	D
STAT1	LZIC	0.25	D
STAT1	LZTFL1	0.25	D
STAT1	LZTS1	0.25	D
STAT1	LZTS2	0.25	D
STAT1	M1AP	0.25	D
STAT1	M6PR	0.25	D
STAT1	MAB21L3	0.25	D
STAT1	MACC1	0.25	D
STAT1	MACIR	0.25	D
STAT1	MACROD2	0.25	D
STAT1	MACROH2A1	0.25	D
STAT1	MAD2L2	0.25	D
STAT1	MADCAM1	0.25	D
STAT1	MADD	0.25	D
STAT1	MAEA	0.25	D
STAT1	MAFB	0.25	D
STAT1	MAFG	0.25	D
STAT1	MAFK	0.25	D
STAT1	MAGEA10	0.25	D
STAT1	MAGEA4	0.25	D
STAT1	MAGEA5P	0.25	D
STAT1	MAGEB17	0.25	D
STAT1	MAGEB5	0.25	D
STAT1	MAGEC1	0.25	D
STAT1	MAGEF1	0.25	D
STAT1	MAGI1	0.25	D
STAT1	MAGI2	0.25	D
STAT1	MAGI3	0.25	D
STAT1	MAGIX	0.25	D
STAT1	MAGOHB	0.25	D
STAT1	MAL2	0.25	D
STAT1	MALL	0.25	D
STAT1	MALRD1	0.25	D
STAT1	MALSU1	0.25	D
STAT1	MALT1	0.25	D
STAT1	MAMDC2	0.25	D
STAT1	MAML1	0.25	D
STAT1	MAML2	0.25	D
STAT1	MAMLD1	0.25	D
STAT1	MAN1A2	0.25	D
STAT1	MAN1C1	0.25	D
STAT1	MAN2A1	0.25	D
STAT1	MAN2C1	0.25	D
STAT1	MANBAL	0.25	D
STAT1	MANEA	0.25	D
STAT1	MANEAL	0.25	D
STAT1	MANSC1	0.25	D
STAT1	MAOA	0.25	D
STAT1	MAOB	0.25	D
STAT1	TRAPPC14	0.25	D
STAT1	MAP1A	0.25	D
STAT1	MAP1B	0.25	D
STAT1	MAP1LC3B2	0.25	D
STAT1	MAP1LC3C	0.25	D
STAT1	MAP1S	0.25	D
STAT1	MAP2	0.25	D
STAT1	MAP2K2	0.25	D
STAT1	MAP2K3	0.25	D
STAT1	MAP2K4	0.25	D
STAT1	MAP2K6	0.25	D
STAT1	MAP2K7	0.25	D
STAT1	MAP3K1	0.25	D
STAT1	MAP3K13	0.25	D
STAT1	MAP3K19	0.25	D
STAT1	MAP3K3	0.25	D
STAT1	MAP3K4	0.25	D
STAT1	MAP3K7	0.25	D
STAT1	MAP3K7CL	0.25	D
STAT1	MAP3K9	0.25	D
STAT1	MAP4	0.25	D
STAT1	MAP4K3	0.25	D
STAT1	MAP4K4	0.25	D
STAT1	MAP4K5	0.25	D
STAT1	MAP6	0.25	D
STAT1	MAP6D1	0.25	D
STAT1	MAP7	0.25	D
STAT1	MAP7D2	0.25	D
STAT1	MAP7D3	0.25	D
STAT1	MAPK10	0.25	D
STAT1	MAPK14	0.25	D
STAT1	MAPK1IP1L	0.25	D
STAT1	MAPK3	0.25	D
STAT1	MAPK4	0.25	D
STAT1	MAPK6	0.25	D
STAT1	MAPK8IP3	0.25	D
STAT1	MAPKAP1	0.25	D
STAT1	MAPKBP1	0.25	D
STAT1	MAPRE1	0.25	D
STAT1	MAPRE2	0.25	D
STAT1	MAPRE3	0.25	D
STAT1	MAPT	0.25	D
STAT1	MARF1	0.25	D
STAT1	MARCHF10	0.25	D
STAT1	MARCHF11	0.25	D
STAT1	MARCHF3	0.25	D
STAT1	MARCHF5	0.25	D
STAT1	MARCHF6	0.25	D
STAT1	MARCHF7	0.25	D
STAT1	MARCHF8	0.25	D
STAT1	MARCKS	0.25	D
STAT1	MARK1	0.25	D
STAT1	MARK2	0.25	D
STAT1	MARVELD1	0.25	D
STAT1	MARVELD2	0.25	D
STAT1	MAS1	0.25	D
STAT1	MASP1	0.25	D
STAT1	MAST2	0.25	D
STAT1	MAST4	0.25	D
STAT1	MAT2B	0.25	D
STAT1	MATN1	0.25	D
STAT1	MATN2	0.25	D
STAT1	MATN3	0.25	D
STAT1	MATN4	0.25	D
STAT1	MAU2	0.25	D
STAT1	MAX	0.25	D
STAT1	MAZ	0.25	D
STAT1	MB	0.25	D
STAT1	MB21D2	0.25	D
STAT1	MBD2	0.25	D
STAT1	MBD5	0.25	D
STAT1	MBLAC2	0.25	D
STAT1	MBNL2	0.25	D
STAT1	MBNL3	0.25	D
STAT1	MBOAT1	0.25	D
STAT1	MBOAT2	0.25	D
STAT1	MBTPS2	0.25	D
STAT1	MC4R	0.25	D
STAT1	MC5R	0.25	D
STAT1	MCAT	0.25	D
STAT1	MCC	0.25	D
STAT1	MCCC1	0.25	D
STAT1	MCCC2	0.25	D
STAT1	MCEE	0.25	D
STAT1	MCFD2	0.25	D
STAT1	MCHR1	0.25	D
STAT1	MCHR2	0.25	D
STAT1	MCM2	0.25	D
STAT1	MCM3	0.25	D
STAT1	MCM4	0.25	D
STAT1	MCM9	0.25	D
STAT1	MCMBP	0.25	D
STAT1	MCOLN1	0.25	D
STAT1	MCOLN2	0.25	D
STAT1	MCOLN3	0.25	D
STAT1	MCPH1	0.25	D
STAT1	MCRIP1	0.25	D
STAT1	MCTP2	0.25	D
STAT1	MCU	0.25	D
STAT1	MCUB	0.25	D
STAT1	MCUR1	0.25	D
STAT1	MDFI	0.25	D
STAT1	MDFIC	0.25	D
STAT1	MDGA1	0.25	D
STAT1	MDGA2	0.25	D
STAT1	MDH1B	0.25	D
STAT1	MDH2	0.25	D
STAT1	MDM1	0.25	D
STAT1	MDM4	0.25	D
STAT1	MDS2	0.25	D
STAT1	ME1	0.25	D
STAT1	ME3	0.25	D
STAT1	MEAF6	0.25	D
STAT1	MECP2	0.25	D
STAT1	MECR	0.25	D
STAT1	MED10	0.25	D
STAT1	MED11	0.25	D
STAT1	MED12	0.25	D
STAT1	MED12L	0.25	D
STAT1	MED13	0.25	D
STAT1	MED13L	0.25	D
STAT1	MED14	0.25	D
STAT1	MED17	0.25	D
STAT1	MED18	0.25	D
STAT1	MED21	0.25	D
STAT1	MED27	0.25	D
STAT1	MED29	0.25	D
STAT1	MED30	0.25	D
STAT1	MED31	0.25	D
STAT1	MED4	0.25	D
STAT1	MED7	0.25	D
STAT1	MED8	0.25	D
STAT1	MEDAG	0.25	D
STAT1	MEF2A	0.25	D
STAT1	MEFV	0.25	D
STAT1	MEGF10	0.25	D
STAT1	MEGF11	0.25	D
STAT1	MEGF9	0.25	D
STAT1	MEI1	0.25	D
STAT1	MEIG1	0.25	D
STAT1	MEIOC	0.25	D
STAT1	MEIS1	0.25	D
STAT1	MEIS2	0.25	D
STAT1	MELK	0.25	D
STAT1	MELTF	0.25	D
STAT1	MEOX1	0.25	D
STAT1	MEPE	0.25	D
STAT1	MERTK	0.25	D
STAT1	MESD	0.25	D
STAT1	MESP2	0.25	D
STAT1	METAP1	0.25	D
STAT1	METAP2	0.25	D
STAT1	METRNL	0.25	D
STAT1	METTL14	0.25	D
STAT1	METTL15	0.25	D
STAT1	METTL16	0.25	D
STAT1	METTL17	0.25	D
STAT1	METTL21A	0.25	D
STAT1	METTL21C	0.25	D
STAT1	METTL22	0.25	D
STAT1	METTL2A	0.25	D
STAT1	METTL2B	0.25	D
STAT1	METTL3	0.25	D
STAT1	METTL4	0.25	D
STAT1	METTL6	0.25	D
STAT1	METTL8	0.25	D
STAT1	MEX3D	0.25	D
STAT1	MFAP1	0.25	D
STAT1	MFAP3	0.25	D
STAT1	MFAP3L	0.25	D
STAT1	MFAP4	0.25	D
STAT1	MFAP5	0.25	D
STAT1	MFHAS1	0.25	D
STAT1	MFN1	0.25	D
STAT1	MFN2	0.25	D
STAT1	MFNG	0.25	D
STAT1	MFSD1	0.25	D
STAT1	MFSD11	0.25	D
STAT1	MFSD12	0.25	D
STAT1	MFSD14A	0.25	D
STAT1	MFSD14CP	0.25	D
STAT1	MFSD2A	0.25	D
STAT1	MFSD5	0.25	D
STAT1	MFSD6	0.25	D
STAT1	MFSD8	0.25	D
STAT1	MGA	0.25	D
STAT1	MGAM	0.25	D
STAT1	MGAT3	0.25	D
STAT1	MGAT4C	0.25	D
STAT1	MGAT5	0.25	D
STAT1	MGAT5B	0.25	D
STAT1	MGMT	0.25	D
STAT1	MGST1	0.25	D
STAT1	MGST2	0.25	D
STAT1	MGST3	0.25	D
STAT1	MIA2	0.25	D
STAT1	MICA	0.25	D
STAT1	MICAL2	0.25	D
STAT1	MICAL3	0.25	D
STAT1	MICALL1	0.25	D
STAT1	MICALL2	0.25	D
STAT1	MICOS10	0.25	D
STAT1	MICU1	0.25	D
STAT1	MICU2	0.25	D
STAT1	MID1	0.25	D
STAT1	MID1IP1	0.25	D
STAT1	MID2	0.25	D
STAT1	MIDN	0.25	D
STAT1	MIER2	0.25	D
STAT1	MIER3	0.25	D
STAT1	MIF	0.25	D
STAT1	MINAR1	0.25	D
STAT1	MINDY3	0.25	D
STAT1	MINK1	0.25	D
STAT1	MINPP1	0.25	D
STAT1	MIOS	0.25	D
STAT1	MIP	0.25	D
STAT1	MIPEP	0.25	D
STAT1	MIPOL1	0.25	D
STAT1	MIR155HG	0.25	D
STAT1	MIR17HG	0.25	D
STAT1	MIR1915HG	0.25	D
STAT1	MIR22HG	0.25	D
STAT1	MIR7-3HG	0.25	D
STAT1	MIR9-1HG	0.25	D
STAT1	MISP	0.25	D
STAT1	MKI67	0.25	D
STAT1	MKKS	0.25	D
STAT1	MKLN1	0.25	D
STAT1	MKNK2	0.25	D
STAT1	MKRN1	0.25	D
STAT1	MKRN2	0.25	D
STAT1	MKRN3	0.25	D
STAT1	MKRN4P	0.25	D
STAT1	MKX	0.25	D
STAT1	MLH3	0.25	D
STAT1	MLIP	0.25	D
STAT1	MLKL	0.25	D
STAT1	MLLT1	0.25	D
STAT1	MLLT10	0.25	D
STAT1	MLLT11	0.25	D
STAT1	MLLT3	0.25	D
STAT1	MLLT6	0.25	D
STAT1	MLPH	0.25	D
STAT1	MLST8	0.25	D
STAT1	MLX	0.25	D
STAT1	MLXIP	0.25	D
STAT1	MLXIPL	0.25	D
STAT1	MMAA	0.25	D
STAT1	MMACHC	0.25	D
STAT1	MMADHC	0.25	D
STAT1	MMD	0.25	D
STAT1	MME	0.25	D
STAT1	MMGT1	0.25	D
STAT1	MMP1	0.25	D
STAT1	MMP12	0.25	D
STAT1	MMP15	0.25	D
STAT1	MMP16	0.25	D
STAT1	MMP17	0.25	D
STAT1	MMP19	0.25	D
STAT1	MMP20	0.25	D
STAT1	MMP25	0.25	D
STAT1	MMP26	0.25	D
STAT1	MMP27	0.25	D
STAT1	MMP28	0.25	D
STAT1	MMP3	0.25	D
STAT1	MMRN1	0.25	D
STAT1	MMS19	0.25	D
STAT1	MMS22L	0.25	D
STAT1	MMUT	0.25	D
STAT1	MNAT1	0.25	D
STAT1	MND1	0.25	D
STAT1	MNS1	0.25	D
STAT1	MNX1	0.25	D
STAT1	MOB1A	0.25	D
STAT1	MOB3B	0.25	D
STAT1	MOBP	0.25	D
STAT1	MOCS2	0.25	D
STAT1	MOCS3	0.25	D
STAT1	MOG	0.25	D
STAT1	MOGAT1	0.25	D
STAT1	MOGAT2	0.25	D
STAT1	MOGAT3	0.25	D
STAT1	MOGS	0.25	D
STAT1	MON1A	0.25	D
STAT1	MON1B	0.25	D
STAT1	MON2	0.25	D
STAT1	MORC1	0.25	D
STAT1	MORC2	0.25	D
STAT1	MORC3	0.25	D
STAT1	MORF4L1	0.25	D
STAT1	MORF4L2	0.25	D
STAT1	MORN1	0.25	D
STAT1	MORN3	0.25	D
STAT1	MOS	0.25	D
STAT1	MOSMO	0.25	D
STAT1	MOSPD1	0.25	D
STAT1	MOSPD2	0.25	D
STAT1	MOV10L1	0.25	D
STAT1	MPC1	0.25	D
STAT1	MPC2	0.25	D
STAT1	MPDZ	0.25	D
STAT1	MPEG1	0.25	D
STAT1	MPG	0.25	D
STAT1	MPHOSPH10	0.25	D
STAT1	MPHOSPH6	0.25	D
STAT1	MPHOSPH9	0.25	D
STAT1	MPLKIP	0.25	D
STAT1	MPP3	0.25	D
STAT1	PALS2	0.25	D
STAT1	MPP7	0.25	D
STAT1	MPPE1	0.25	D
STAT1	MPPED1	0.25	D
STAT1	MPPED2	0.25	D
STAT1	MPRIP	0.25	D
STAT1	MPV17	0.25	D
STAT1	MPZL2	0.25	D
STAT1	MPZL3	0.25	D
STAT1	MR1	0.25	D
STAT1	MRAP2	0.25	D
STAT1	MRAS	0.25	D
STAT1	MRC2	0.25	D
STAT1	MREG	0.25	D
STAT1	MRGBP	0.25	D
STAT1	MRGPRX2	0.25	D
STAT1	MROH2B	0.25	D
STAT1	MROH7	0.25	D
STAT1	MRPL1	0.25	D
STAT1	MRPL11	0.25	D
STAT1	MRPL13	0.25	D
STAT1	MRPL14	0.25	D
STAT1	MRPL15	0.25	D
STAT1	MRPL16	0.25	D
STAT1	MRPL17	0.25	D
STAT1	MRPL21	0.25	D
STAT1	MRPL22	0.25	D
STAT1	MRPL28	0.25	D
STAT1	MRPL3	0.25	D
STAT1	MRPL30	0.25	D
STAT1	MRPL33	0.25	D
STAT1	MRPL34	0.25	D
STAT1	MRPL35	0.25	D
STAT1	MRPL36	0.25	D
STAT1	MRPL38	0.25	D
STAT1	MRPL4	0.25	D
STAT1	MRPL40	0.25	D
STAT1	MRPL42	0.25	D
STAT1	MRPL45	0.25	D
STAT1	MRPL48	0.25	D
STAT1	MRPL49	0.25	D
STAT1	MRPL50	0.25	D
STAT1	MRPL51	0.25	D
STAT1	MRPL57	0.25	D
STAT1	MRPL58	0.25	D
STAT1	MRPS10	0.25	D
STAT1	MRPS11	0.25	D
STAT1	MRPS14	0.25	D
STAT1	MRPS16	0.25	D
STAT1	MRPS18C	0.25	D
STAT1	MRPS22	0.25	D
STAT1	MRPS23	0.25	D
STAT1	MRPS24	0.25	D
STAT1	MRPS26	0.25	D
STAT1	MRPS27	0.25	D
STAT1	MRPS28	0.25	D
STAT1	MRPS30	0.25	D
STAT1	MRPS33	0.25	D
STAT1	MRPS34	0.25	D
STAT1	MRPS35	0.25	D
STAT1	MRPS5	0.25	D
STAT1	MRPS6	0.25	D
STAT1	MRPS9	0.25	D
STAT1	MRRF	0.25	D
STAT1	MRTFB	0.25	D
STAT1	MS4A10	0.25	D
STAT1	MS4A4A	0.25	D
STAT1	MS4A6A	0.25	D
STAT1	MS4A7	0.25	D
STAT1	MSANTD3	0.25	D
STAT1	MSC	0.25	D
STAT1	MSH3	0.25	D
STAT1	MSI1	0.25	D
STAT1	MSI2	0.25	D
STAT1	MSL1	0.25	D
STAT1	MSL3	0.25	D
STAT1	MSLNL	0.25	D
STAT1	MSRA	0.25	D
STAT1	MSRB1	0.25	D
STAT1	MSRB2	0.25	D
STAT1	MSRB3	0.25	D
STAT1	MSX1	0.25	D
STAT1	MSX2	0.25	D
STAT1	MT1E	0.25	D
STAT1	MT1X	0.25	D
STAT1	MT2A	0.25	D
STAT1	MTA1	0.25	D
STAT1	MTA2	0.25	D
STAT1	MTAP	0.25	D
STAT1	MTARC1	0.25	D
STAT1	MTARC2	0.25	D
STAT1	MTCH2	0.25	D
STAT1	MTCL1	0.25	D
STAT1	MTCP1	0.25	D
STAT1	MTDH	0.25	D
STAT1	MTFP1	0.25	D
STAT1	MTFR1	0.25	D
STAT1	MTG2	0.25	D
STAT1	MTHFD1	0.25	D
STAT1	MTHFD2	0.25	D
STAT1	MTHFD2L	0.25	D
STAT1	MTHFR	0.25	D
STAT1	MTHFS	0.25	D
STAT1	MTIF2	0.25	D
STAT1	MTLN	0.25	D
STAT1	MTMR11	0.25	D
STAT1	MTMR12	0.25	D
STAT1	MTMR2	0.25	D
STAT1	MTMR3	0.25	D
STAT1	MTMR6	0.25	D
STAT1	MTMR7	0.25	D
STAT1	MTNR1B	0.25	D
STAT1	MTO1	0.25	D
STAT1	MTOR	0.25	D
STAT1	MTPAP	0.25	D
STAT1	MTPN	0.25	D
STAT1	MTR	0.25	D
STAT1	MTRES1	0.25	D
STAT1	MTTP	0.25	D
STAT1	MTURN	0.25	D
STAT1	MTUS2	0.25	D
STAT1	MTX2	0.25	D
STAT1	MUC13	0.25	D
STAT1	MUC16	0.25	D
STAT1	MUC19	0.25	D
STAT1	MUC2	0.25	D
STAT1	MUC21	0.25	D
STAT1	MUC3A	0.25	D
STAT1	MUC5B	0.25	D
STAT1	MUC7	0.25	D
STAT1	MUCL3	0.25	D
STAT1	MUSK	0.25	D
STAT1	MUTYH	0.25	D
STAT1	MVB12A	0.25	D
STAT1	MVB12B	0.25	D
STAT1	MVK	0.25	D
STAT1	MXD1	0.25	D
STAT1	MXD3	0.25	D
STAT1	MXI1	0.25	D
STAT1	MXRA5	0.25	D
STAT1	MXRA7	0.25	D
STAT1	MYADM	0.25	D
STAT1	MYB	0.25	D
STAT1	MYBL1	0.25	D
STAT1	MYBPH	0.25	D
STAT1	MYCBP2	0.25	D
STAT1	MYCL	0.25	D
STAT1	MYCNOS	0.25	D
STAT1	MYCT1	0.25	D
STAT1	MYEOV	0.25	D
STAT1	MYF6	0.25	D
STAT1	MYG1	0.25	D
STAT1	MYH10	0.25	D
STAT1	MYH11	0.25	D
STAT1	MYH13	0.25	D
STAT1	MYH14	0.25	D
STAT1	MYH15	0.25	D
STAT1	MYH16	0.25	D
STAT1	MYL10	0.25	D
STAT1	MYL12B	0.25	D
STAT1	MYL4	0.25	D
STAT1	MYL6B	0.25	D
STAT1	MYLIP	0.25	D
STAT1	MYLK	0.25	D
STAT1	MYLK2	0.25	D
STAT1	MYLK3	0.25	D
