gene	MCF7_log2FC	T47D_log2FC	mean_log2FC	concordant	MCF7_WT_FPKM	MCF7_CLDN4KO_FPKM	T47D_WT_FPKM	T47D_CLDN4KO_FPKM
MBTPS2	0.1268242369740454	0.14039976531040593	0.13361200114222566	True	2.2715	2.57211	3.19047	3.61878
DUSP11	0.22222699323641315	0.04492980869990865	0.1335784009681609	True	29.1514	34.1726	39.4388	40.718
MAPRE2	0.08588244111711092	0.18116019924572058	0.13352132018141574	True	0.367794	0.45169	6.65849	7.68316
VPS9D1-AS1	0.0286859832635883	0.2383490853300042	0.13351753429679625	True	3.36298	3.4506	3.65242	4.48819
PPP6C	0.07524749880562108	0.1917526716790277	0.1335000852423244	True	32.4636	34.2553	36.6186	41.9661
TMEM128	0.23011070984402765	0.036712438610629894	0.13341157422732877	True	13.9828	16.5737	20.9604	21.5264
C17orf67	0.2752718721177232	-0.008566990996426528	0.13335244056064832	False	3.91737	4.95111	3.2614	3.23617
CASC3	0.23380880619937291	0.03271326498972329	0.1332610355945481	True	8.97997	10.7358	7.79344	7.99511
SIKE1	0.12414878773677193	0.14235569725790898	0.13325224249734047	True	49.851	54.4207	57.6428	63.7244
PES1	0.2876211917131872	-0.021259901955885653	0.13318064487865075	False	50.7532	62.1713	61.694	60.7769
OTULIN	0.14862124379973335	0.11769081908593836	0.13315603144283586	True	10.7068	11.9771	8.09834	8.87167
ANKRD13C	0.08500124057049176	0.18127331486922157	0.13313727771985667	True	10.704	11.4143	11.3562	13.0105
SHROOM1	0.4955348632690379	-0.2294210877724073	0.1330568877483153	False	4.67734	7.00416	6.30342	5.22965
AKR1E2	0.08942244868570443	0.17659063405210748	0.13300654136890594	True	5.32067	5.72484	2.80939	3.30541
BAG4	0.002109444807037618	0.26380195497412084	0.13295569989057923	True	9.53153	9.54694	17.0708	20.6965
ZNF585B	0.14621523570812883	0.11963728806354318	0.132926261885836	True	1.81008	2.10981	1.53835	1.75782
PIGU	0.28621561808950835	-0.020510624369563513	0.1328524968599724	False	22.7831	28.002	42.1062	41.4977
RNF208	0.4419577078038525	-0.17625981841865118	0.13284894469260067	False	1.26734	2.08006	0.499857	0.327365
CBL	0.1273161345623834	0.13833986604539614	0.13282800030388975	True	4.60016	5.11683	2.82997	3.21541
SERINC3	0.025012155122239463	0.2405551994374479	0.1327836772798437	True	58.0739	59.107	59.0676	69.9667
YTHDF3-AS1	0.07563542676388146	0.18990849648472652	0.132771961624304	True	2.33339	2.51281	6.10797	7.108
POLR1A	0.1790398030614651	0.08644108776183443	0.13274044541164975	True	8.16392	9.37475	6.23605	6.68286
COL4A5	0.03407035032347683	0.23129683172518273	0.13268359102432978	True	4.16805	4.29155	9.73721	11.6043
EHBP1	0.14439858014794582	0.12091796132323519	0.1326582707355905	True	6.76462	7.582	7.80053	8.56993
FXR1	-0.15351507518104052	0.41883019684780287	0.13265756083338118	False	41.43	37.147	38.6128	51.9561
WDR35	0.17828140190734504	0.08697067070006947	0.13262603630370726	True	7.56828	8.69531	14.9179	15.907
SDCBP	0.3328921846164757	-0.06766917742029656	0.13261150359808957	False	23.3843	29.7129	52.9941	50.52
PSMB7	0.18478544618592818	0.08037674709549801	0.1325810966407131	True	113.162	128.762	150.499	159.179
SLC16A7	-0.9200277393418963	1.1850509150568547	0.13251158785747919	False	42.9772	22.2419	6.78827	16.7083
PDSS1	0.02607859757662427	0.2388765349144966	0.13247756624556042	True	43.1157	43.9204	35.1014	41.6023
POLR2B	0.20319771960070468	0.06163839313673327	0.13241805636871898	True	60.8517	70.2066	80.5504	84.1101
TMEM64	-0.12925473619162606	0.39387455795354914	0.13230991088096156	False	13.8256	12.5551	76.0878	100.287
LRRC37A3	0.5473939588479799	-0.2829945750772133	0.1321996918853833	False	3.45877	5.51624	2.04278	1.50081
C8orf59	0.09927480520139115	0.16501583066728584	0.13214531793433848	True	143.171	153.441	363.636	407.822
LOC101929099	0.11862377895367109	0.14566086468966186	0.13214232182166646	True	2.50017	2.80013	1.48105	1.74463
MYL5	0.11256765073538719	0.15128161007473975	0.13192463040506347	True	5.34215	5.85682	13.5809	15.1929
DKC1	0.04201434516098628	0.22178548275203178	0.13189991395650902	True	61.9604	63.8209	79.5634	92.9511
CKS1B	0.27193296034360553	-0.008149106780323512	0.13189192678164102	False	107.883	130.468	95.616	95.0718
MPDZ	-0.23963387083253404	0.5033054641441295	0.1318357966557977	False	5.97322	4.90604	7.75991	11.4168
AASDH	0.2724911431005785	-0.008975044594279549	0.13175804925314946	False	9.34298	11.4932	14.8827	14.7842
BTBD1	-0.10414893698933919	0.36762161118086234	0.13173633709576157	False	33.0434	30.6724	61.6609	79.8466
CYCS	0.24058264547100686	0.02281743289369917	0.131700039182353	True	29.0535	34.5073	62.6951	63.7105
TUBBP5	0.5954372541069414	-0.33206189433002736	0.131687679888457	False	1.32973	2.52006	5.18678	3.91478
FAM96A	-0.01073676005680625	0.2740702534246088	0.13166674668390127	False	61.8091	61.3434	118.767	143.824
ZEB1-AS1	0.28495025605252494	-0.021917710467232704	0.1315162727926461	False	4.58126	5.80003	3.01396	2.95344
FAM219B	0.22014446548958183	0.04281064190961342	0.13147755369959763	True	14.5432	17.1055	22.8423	23.5604
WFDC2	0.09641192845086353	0.16647599262957655	0.13144396054022003	True	4.40115	4.77443	2.04602	2.41859
NME1,NME2	0.2886747505646212	-0.025852242075984713	0.13141125424431827	False	1262.24	1542.07	2037.31	2001.11
LOC145783	0.6481612300797644	-0.38548495239901664	0.1313381388403739	False	0.569358	1.45945	0.807075	0.383355
CIR1	0.15257579586611744	0.1100766703912622	0.13132623312868982	True	13.759	15.4054	17.7512	19.2379
RRM2	0.015138664897641874	0.24746761600871528	0.1313031404531786	True	69.8058	70.5527	65.4488	77.8828
SDHB	0.2650993642811583	-0.0025032158087522124	0.13129807423620304	False	133.395	160.505	165.129	164.841
TNFRSF21	0.28492947573604577	-0.02240234249414877	0.1312635666209485	False	3.85856	4.91943	2.53189	2.47747
C1orf109	0.07826589480349766	0.18363947258505164	0.13095268369427465	True	8.54738	9.07963	8.21475	9.46561
LOC100499484,LOC100499484-C9ORF174	0.10970456565578732	0.15208675603208055	0.13089566084393395	True	2.26932	2.52762	5.13876	5.82124
POLR2A	0.21839609754164444	0.04304689984794699	0.1307214986947957	True	5.26128	6.28462	3.37508	3.50759
C17orf70	0.3997393239602768	-0.1383048302681089	0.13071724684608393	False	6.36168	8.71204	3.30602	2.91239
C1QBP	0.21543990138229882	0.045849333463170897	0.13064461742273487	True	234.791	272.767	241.98	249.826
HNRNPU-AS1	0.051945639731521144	0.20927329829765584	0.1306094690145885	True	4.10719	4.29443	5.22591	6.19781
KGFLP1	-0.29314929043530497	0.5542961912945876	0.13057345042964133	False	0.299574	0.0606065	1.06749	2.03601
EIF3G	0.2011041108362613	0.06003430833958699	0.13056920958792415	True	94.9387	109.289	167.814	174.987
TATDN1	0.05920579828247619	0.201924443944319	0.1305651211133976	True	196.078	204.334	222.395	255.956
PAIP1	0.010865998157488987	0.250173370591711	0.13051968437460001	True	83.3764	84.0143	84.5627	100.764
USP27X	0.07054963624657029	0.1904571052873498	0.13050337076696006	True	5.11932	5.426	4.58667	5.37509
TCEA1	0.057760068359582875	0.20296268740005818	0.13036137787982052	True	61.1345	63.6726	94.2279	108.613
SLC30A7	0.0017787183137875663	0.2588738634873355	0.13032629090056153	True	4.22018	4.22662	3.51781	4.40576
TIGAR	-0.1239535469960754	0.38435089109475123	0.1301986720493379	False	15.9864	14.5879	10.7613	14.3517
SOS1	0.3890514225043739	-0.1290554870598993	0.12999796772223732	False	7.18655	9.72055	21.4284	19.5092
ACSL3	-0.28547918344775064	0.5453192792091075	0.12992004788067843	False	55.412	45.2843	31.2173	46.0161
BPNT1	0.252555925701228	0.007223613969335835	0.12988976983528192	True	25.2247	30.2419	51.7733	52.0382
TMEM161B-AS1	0.09433241220024788	0.16543433486553666	0.12988337353289225	True	4.9546	5.35696	5.07529	5.81346
POLE3	0.08711851591713315	0.17259509508674784	0.1298568055019405	True	78.5933	83.5477	88.3936	99.7541
DND1,HARS	0.020613622227035076	0.23909281066521293	0.129853216446124	True	34.5087	35.0197	36.3919	43.1318
NMI	0.5282526209402636	-0.2686679631611374	0.1297923288895631	False	0.888639	1.72376	11.382	9.27812
ZNF141	0.07065162227640559	0.1888851309618707	0.12976837661913815	True	10.9424	11.5418	11.0351	12.7186
PDE3B	0.037441023074679745	0.22200393833810106	0.1297224807063904	True	0.0599491	0.0878171	3.45169	4.19224
LOC100422556	0.023400073899103566	0.23591380597177297	0.12965693993543828	True	1.7379	1.78267	0.82069	1.14414
SH3KBP1	0.03606300727564858	0.22322556735221927	0.12964428731393393	True	5.81376	5.98623	3.45146	4.19637
GMCL1	0.21157152636325355	0.04764649551299736	0.12960901093812546	True	8.02596	9.4516	8.66899	8.99365
CLINT1	0.07685068280255457	0.1822559884362226	0.1295533356193886	True	44.5046	46.9943	57.231	65.0722
SLC2A6	-0.1965275469582613	0.4556153959679515	0.1295439245048451	False	3.59162	3.00687	2.26889	3.48285
PQLC1	0.21496481887021052	0.04409813039432526	0.12953147463226788	True	11.374	13.3622	8.9177	9.22553
ACTRT3	-0.0400875052200204	0.2991336551907201	0.12952307498534985	False	1.01868	0.96336	1.69091	2.31091
GAPDHS	0.10405690164875026	0.1549733970793175	0.12951514936403388	True	2.54064	2.80545	1.75015	2.06202
ANKRD42	0.13425225394907106	0.12468060491515759	0.12946642943211434	True	6.40496	7.12712	7.52012	8.2892
ATPAF1	0.24781761512301434	0.010935865169321584	0.12937674014616796	True	20.9722	25.09	25.5082	25.7099
SHISA5	0.11072666563972824	0.14760089110687985	0.12916377837330406	True	21.5054	23.3007	31.3692	34.8562
FBXO25	-0.1790459129679766	0.43737026287078246	0.12916217495140292	False	9.00882	7.84066	27.6869	37.8459
ACOT7	0.08815913756508888	0.16998618694240672	0.1290726622537478	True	17.3994	18.5588	21.5306	24.348
DRAM2	0.2509507010484912	0.007185560837987221	0.1290681309432392	True	12.6038	15.1884	18.2066	18.3025
TTC27	0.1736319019461775	0.08444002352913133	0.1290359627376544	True	17.5622	19.9362	22.0987	23.491
HCG11	0.06105394823707446	0.19696507259686047	0.12900951041696745	True	1.77184	1.89166	0.789835	1.05166
RHOF	0.2828788321606842	-0.02487983062145695	0.12899950076961364	False	5.44903	6.84602	2.25661	2.20093
MAPKAPK3	0.19310771088600817	0.06489040369030023	0.1289990572881542	True	11.5887	13.3917	13.5374	14.2062
DEPDC1B	0.1612806858664291	0.09650045484465251	0.1288905703555408	True	24.0889	27.0564	21.4396	22.9919
PSMF1	0.14390086684608389	0.11379705303008134	0.1288489599380826	True	13.6403	15.1759	12.3699	13.4672
ZNF780A,ZNF780B	0.09759498618657425	0.16002748289678861	0.12881123454168142	True	12.0479	12.9611	13.2266	14.8955
ORC6	0.18490287661967997	0.072638317127199	0.12877059687343947	True	22.2455	25.4241	24.9111	26.2491
MFN2	0.1433936159443689	0.11410365968419132	0.12874863781428011	True	18.5349	20.5763	13.3641	14.5463
CREB1	0.10787337181650952	0.1495691183763184	0.12872124509641397	True	21.0509	22.7629	17.5741	19.6031
YWHAB	-0.09782995640927433	0.3551639240792645	0.12866698383499509	False	78.5729	73.3559	61.4517	78.8839
FBXO38	0.17312600769508893	0.08414421654884426	0.1286351121219666	True	11.1154	12.6601	13.8438	14.7353
PAPD5	0.004304261015367821	0.252891038183767	0.1285976495995674	True	8.7358	8.76489	8.74234	10.6089
CROCCP3	0.3307762609491728	-0.07362246882219758	0.1285768960634876	False	2.59172	3.51727	3.78885	3.5506
RNF123	0.0835317296147449	0.17356115145931159	0.12854644053702824	True	8.12013	8.66377	8.04364	9.19977
CHRNB1	0.035626668500621246	0.22145451821029588	0.12854059335545856	True	5.12232	5.27539	4.91965	5.90177
ZAK	0.039570986883631365	0.21748069287218869	0.12852583987791003	True	11.7157	12.0693	10.2562	12.0876
SPG21	0.10243103363445076	0.1545368884012733	0.12848396101786203	True	65.1448	70.0118	66.2759	73.8824
USP4	0.06027207991233692	0.19657468370837836	0.12842338181035765	True	7.29138	7.64511	6.28183	7.34479
UHRF1BP1L	0.32617370054008243	-0.06946439773108767	0.12835465140449737	False	15.0629	19.1378	12.7997	12.151
SEC61B	0.13474419365239168	0.12182200438020283	0.12828309901629725	True	148.676	163.329	187.121	203.696
DDA1	0.13364909944872075	0.12288709127847326	0.128268095363597	True	5.79369	6.45312	5.07411	5.61417
HSD17B10	0.03598603366263329	0.22036697550769205	0.12817650458516266	True	132.981	136.365	137.484	160.338
UBE2V2	0.05092693310726171	0.20539645412139762	0.12816169361432966	True	19.5843	20.3239	41.2573	47.7228
LINC00116	0.3341208412088345	-0.07782735965671744	0.12814674077605853	False	94.603	119.518	150.914	142.936
DNAJA1	0.049208222103638746	0.2070736056085052	0.128140913856072	True	105.436	109.129	149.864	173.149
TPRG1L	-0.18756627965498635	0.44365439002720924	0.12804405518611145	False	8.83314	7.63434	9.20378	12.8776
LINC01420	-0.029611140640653327	0.2856302752279839	0.12800956729366528	False	50.5907	49.5426	48.7934	59.6953
LOC493754	0.3368719731837918	-0.08091165739196372	0.12798015789591405	False	10.6902	13.7649	8.74936	8.21763
OSGEPL1	0.21776716334937368	0.038192044162198055	0.12797960375578588	True	4.3459	5.21692	6.46322	6.66343
USP36	0.22341489359409963	0.03253585566687014	0.1279753746304849	True	5.52854	6.62203	3.72283	3.83055
BCAP31	0.03770397580433074	0.2181403565793845	0.12792216619185762	True	171.628	176.199	130.597	152.078
PGBD1	-0.015414413433003621	0.2710478963370477	0.12781674145202204	False	1.49163	1.46515	3.92491	4.94281
ACTR10	-0.027716761382501842	0.28330418086492964	0.1277937097412139	False	35.8659	35.1644	47.2351	57.7011
CNKSR3	0.14546439234579636	0.11009996951268039	0.12778218092923838	True	2.64372	3.03027	1.90569	2.13612
MRPL1	0.08629627392110072	0.16924355661994844	0.1277699152705246	True	27.6594	29.426	40.6699	45.8565
AK2	0.05896156274402797	0.19638381455245793	0.12767268864824294	True	78.409	81.7216	86.9047	99.7232
PTGES2	0.305924700716549	-0.0510341869757797	0.12744525687038463	False	48.7416	60.4911	61.1622	59.0017
RNF103-CHMP3	0.41957524909263155	-0.16468971993757744	0.12744276457752707	False	6.75804	9.37664	10.1858	8.97908
MAK16	0.03511575233086383	0.2194095814482336	0.1272626668895487	True	49.6067	50.8536	102.058	118.986
MPHOSPH10	0.11604290449678764	0.1384550029709708	0.12724895373387923	True	26.4206	28.7173	30.6106	33.7946
NDUFAF1	0.15346438704663076	0.10086053353939703	0.1271624602930139	True	8.71675	9.80733	13.9697	15.0537
AFF4	0.01941818489374195	0.23488523326147276	0.12715170907760737	True	23.2719	23.6008	18.4058	21.837
CCDC86	0.0038845849076158878	0.25015322477227536	0.12701890483994563	True	17.8783	17.9292	13.672	16.4499
TRAPPC5	0.2065974382715624	0.047348269449192425	0.1269728538603774	True	47.5596	55.036	122.577	126.7
DHODH	0.3295753377337149	-0.07565137187095781	0.12696198293137853	False	5.87635	7.64112	6.87274	6.47055
TOMM40	0.1429035653709797	0.11096617822209358	0.12693487179653665	True	73.5738	81.3388	68.8138	74.3955
ISY1,ISY1-RAB43,RAB43	0.1609407855015331	0.09287570832771054	0.12690824691462183	True	97.2723	108.87	74.7844	79.8236
SH2B2	0.7368369897929798	-0.4833138208679377	0.12676158446252106	False	3.12844	5.88012	1.22447	0.591236
AAMP	0.12847381733836538	0.1247001171483392	0.12658696724335228	True	90.7211	99.2637	72.3919	79.0178
STEAP3	0.5214627876675686	-0.2683422471342661	0.12656027026665126	False	3.25909	5.11354	7.43219	6.00102
FUBP1	0.11064960308873034	0.1422001238872953	0.12642486348801282	True	98.1077	106.008	87.8839	97.0911
THAP1	-0.11644889354076478	0.36922219952110114	0.12638665299016819	False	7.8001	7.1177	12.2279	16.0859
VPS37D	0.5949559548832191	-0.34218907047443287	0.1263834422043931	False	7.18014	11.3555	6.46844	4.89143
ESRP1	0.1483489256577503	0.10437099587019802	0.12635996076397416	True	52.082	57.8308	54.8916	59.0849
PPAN,PPAN-P2RY11	0.2497112655629954	0.0029992549211169694	0.12635526024205618	True	17.4845	20.9775	25.7168	25.7724
INTS8	0.14768550516007392	0.10491666937759804	0.126301087268836	True	37.4439	41.5878	37.8587	40.7899
LSM3	0.19070172120680648	0.06172610139389179	0.12621391130034915	True	208.583	238.201	205.594	214.625
SKA2	0.23799633327755593	0.01436008790341378	0.12617821059048484	True	65.7012	77.6643	133.055	134.396
CCBL1	0.48809382586774236	-0.235863346076728	0.1261152398955072	False	2.93134	4.51406	4.66789	3.81304
GRB2	0.24506045390516118	0.006993926227118744	0.12602719006613997	True	63.9716	76.0006	54.7866	55.0577
EFHC1	0.3606302352584426	-0.1087636326904957	0.12593330128397345	False	16.5966	21.5938	18.4829	17.0681
RARS	0.06030544986807865	0.19153140045776343	0.12591842516292104	True	86.4492	90.1821	135.397	154.762
UBB	0.2194051700169087	0.03240535900515037	0.12590526451102954	True	202.74	236.205	261.548	267.512
HNRNPC	0.1321679420153028	0.11950970757421484	0.12583882479475883	True	271.714	297.878	331.644	360.373
ADRM1	0.17732113873359304	0.07433009591237529	0.12582561732298417	True	156.789	177.425	117.418	123.679
PRDX4	0.375993752194493	-0.12448541088785657	0.1257541706533182	False	117.005	152.139	197.515	181.104
TMEM102	0.37094840449314953	-0.11952907492294922	0.12570966478510015	False	5.44769	7.33817	5.94248	5.39047
MTL5	-0.06760846227255768	0.31899626762415934	0.12569390267580083	False	9.34566	8.87202	9.80722	12.4816
RBBP9	0.16639671252699578	0.084972335402221	0.12568452396460839	True	16.5539	18.6999	20.3904	21.6881
DUS1L	0.6148255193921568	-0.36350865888523515	0.12565843025346082	False	23.5611	36.6122	18.0663	13.8197
BRK1	0.1815697231518638	0.06957113959097432	0.12557043137141904	True	209.838	238.115	207.462	217.761
TIA1	0.033169675691411035	0.21794400717843554	0.1255568414349233	True	15.3257	15.7054	21.2082	24.8298
BCL10	0.0928459131533183	0.15814252518892638	0.12549421917112236	True	9.56146	10.2635	9.91545	11.18
KAT7	-0.18686820224996864	0.4378296152976848	0.1254807065238581	False	18.7787	16.3758	17.0077	23.3926
ATPIF1	0.14760866451829627	0.10332992146204063	0.12546929299016846	True	100.205	111.108	168.791	181.398
DENR	-0.15014254902531277	0.4010493701151562	0.1254534105449217	False	56.9723	51.2424	47.886	63.5524
BRI3BP	0.2938938938674197	-0.04310391887582798	0.12539498749579586	False	27.7951	34.3012	18.0043	17.4449
GGT7	-0.1646105131230809	0.4153748739741934	0.12538218042555627	False	3.08344	2.64312	2.613	3.81846
MON2	-0.06501660053052434	0.3157519134226874	0.12536765644608153	False	25.7714	24.5917	19.2301	24.1796
FNBP1L	0.10316501456246019	0.1474878457206383	0.12532643014154926	True	30.0911	32.3958	33.8786	37.6329
HERC2P4	0.2960665015963485	-0.045514009406649014	0.12527624609484975	False	2.50565	3.30421	2.13085	2.03362
LRRC58	0.11228414105687916	0.13825759416439817	0.12527086761063866	True	19.1178	20.7461	15.3102	16.9506
RAB2B	0.13081946698932562	0.11971215590812687	0.12526581144872623	True	9.09804	10.0565	8.52541	9.34953
XPO6	0.18092970280794785	0.0695738414293139	0.12525177211863087	True	23.5453	26.8249	11.8424	12.4769
C17orf85	0.020013554684694797	0.23046030353625926	0.12523692911047704	True	26.425	26.8081	14.5546	17.2488
NOL10	0.03817269006340457	0.21230111303646132	0.12523690154993294	True	43.5875	44.783	52.6558	61.1621
ZNF175	0.5793797806202003	-0.32892521852059853	0.1252272810498009	False	1.91546	3.3563	0.463119	0.164832
POLR3H	0.28698957110928913	-0.036554573569552946	0.1252174987698681	False	22.1867	27.2899	25.1677	24.513
PRPF40B	0.1685865832145109	0.0816760457384682	0.12513131447648956	True	3.22018	3.7433	3.30273	3.55335
GDPGP1	0.12322887459095011	0.12702751647313293	0.12512819553204152	True	1.01335	1.19288	1.65674	1.90127
DNAJC11	0.014873892537030956	0.23532960149576937	0.12510174701640017	True	12.2103	12.3472	9.87102	11.7971
CDKN2AIPNL	0.22221415216684248	0.0279331549344221	0.1250736535506323	True	19.6957	23.142	29.163	29.7527
FAM57A	0.19551255621553906	0.05460191194153363	0.12505723407853636	True	5.8206	6.81048	7.45162	7.77762
CDR2L	0.3903424098570878	-0.14023826170441417	0.1250520740763368	False	5.49244	7.50967	2.00246	1.72434
ATG4B	0.1259713132037985	0.12410276996269609	0.1250370415832473	True	15.8124	17.3464	17.8245	19.5155
KREMEN1	0.6356524127541626	-0.38564610040451025	0.12500315617482619	False	2.78979	4.88797	4.05713	2.87091
PSMD2	0.07190878777857763	0.17773301367030614	0.12482090072444188	True	127.79	134.372	100.636	113.961
SRP68	0.18472315338235298	0.06477387269771316	0.12474851304003307	True	13.2234	15.1663	7.75482	8.15685
MFAP1	0.15975406925743443	0.08971934530085829	0.12473670727914636	True	20.4831	22.9987	26.215	27.9612
CCDC126	-0.27685076648620927	0.5263124144383795	0.12473082397608512	False	4.35911	3.42336	12.6202	18.6164
CXCL17	0.9050587760069242	-0.6557209281243626	0.12466892394128082	False	1.46037	3.60734	0.575403	0.0
FAM132B	0.17425380113508684	0.07501277620397087	0.12463328866952886	True	2.15585	2.561	2.19372	2.36417
HDAC11	0.48132530832398496	-0.23213487604383817	0.12459521614007339	False	9.71585	13.9596	8.19759	6.83059
PLCD1	0.2343479451438424	0.014681968346057768	0.12451495674495008	True	1.15229	1.5319	1.14494	1.16688
GTF2E1	0.024027120129244316	0.22497979248868355	0.12450345630896394	True	17.7093	18.0235	8.4228	10.013
MRPS25	0.23077970379470475	0.01818002474969201	0.12447986427219838	True	68.8292	80.9424	58.4346	59.1883
FANCM	0.002153209346973531	0.24679843037384971	0.12447581986041162	True	8.60093	8.61527	7.40152	8.969
RPL15	0.3069080478227787	-0.05808561575097722	0.12441121603590075	False	449.86	556.738	652.107	626.334
TTF1	0.18039182008641474	0.06831471597639387	0.12435326803140431	True	11.4182	13.0722	10.499	11.0566
SATB2	-0.5274604768245073	0.7761280425769738	0.12433378287623326	False	2.47078	1.40794	5.13327	9.5034
MTF1	-0.0011722686401518156	0.24978013251768943	0.1243039319387688	False	6.264	6.2581	4.27478	5.27185
LZTFL1	0.1039177536308267	0.14464498414363225	0.12428136888722947	True	6.81251	7.39601	11.7652	13.1114
PI4K2B	0.1796382396410993	0.06831935212674993	0.1239787958839246	True	17.5234	19.9796	26.6959	28.039
CYB5RL	0.16646384776234258	0.08148024463047646	0.12397204619640952	True	4.61395	5.30056	3.64691	3.91691
JAK1	0.199911809133743	0.04787179812337314	0.12389180362855808	True	37.4113	43.1203	32.9549	34.1005
RFC3	-0.07978183025552264	0.32755873728223495	0.12388845351335614	False	36.9875	34.9438	44.3089	55.8576
FOXRED1	0.27894139826440323	-0.03122617730343349	0.12385761048048487	False	22.4932	27.5044	27.0313	26.4311
GMPPA	0.34542260220437354	-0.0978264152564351	0.12379809347396922	False	24.5383	31.447	22.9688	21.3974
NEIL3	0.11497382459302757	0.13232937699828734	0.12365160079565746	True	8.02268	8.77116	16.2066	17.8595
EPT1	0.031428509173039576	0.21585324447792878	0.12364087682548418	True	26.9927	27.6092	28.5674	33.3393
PIGF	0.30423323709477107	-0.05707631016749402	0.12357846346363853	False	27.2226	33.8482	44.2927	42.5358
SLC33A1	-0.13522887599313196	0.38238308553593364	0.12357710477140084	False	39.7121	36.0694	36.0832	47.3377
LEPROTL1	0.026438666652117044	0.22055822861530866	0.12349844763371286	True	11.5116	11.743	23.1064	27.0884
KIAA1841	-0.08574679663860385	0.33260570884651874	0.12342945610395745	False	14.8327	13.9191	13.6703	17.4741
NEK4	0.07237193206417135	0.17403971095497683	0.1232058215095741	True	9.50736	10.0479	9.30284	10.6238
ZNF335	-0.07830595302187805	0.3247081272630859	0.12320108712060393	False	8.12422	7.64218	5.41529	7.03458
GTPBP3	0.3110143178269767	-0.06471808688088614	0.12314811547304527	False	5.91983	7.5846	5.62991	5.33907
CSTF3	0.5238557394496246	-0.2776270506267383	0.12311434441144314	False	53.6745	77.6106	100.46	82.6991
ZNF202	0.4224638764694977	-0.17627016818445	0.12309685414252385	False	4.60761	6.5154	7.09307	6.16227
ASAH2	-0.013228678216881192	0.25932029919061045	0.12304581048686462	False	6.9978	6.9248	3.21802	4.04861
UBE2C	-0.08130579232588947	0.327381957975888	0.12303808282499926	False	164.352	155.291	156.466	196.578
SRBD1	0.1735674094014242	0.07240794921417008	0.12298767930779714	True	19.8692	22.5372	24.8538	26.1845
VAV3	0.37592480243429266	-0.12995768153279785	0.1229835604507474	False	28.671	37.5032	56.6631	51.6959
CRLS1	0.2762891467913784	-0.030376619949508944	0.12295626342093473	False	16.5193	20.2172	21.7306	21.257
DCUN1D5	0.06594980022513106	0.17986827860352472	0.12290903941432789	True	50.4283	52.8338	71.4813	81.1054
HSD17B6	0.10562539498135667	0.13988845777177633	0.1227569263765665	True	4.50245	4.92042	3.77657	4.26292
ABTB2	0.2659906015477665	-0.020515250033668993	0.12273767575704875	False	2.60118	3.33028	1.69982	1.6617
EPDR1	0.0	0.24547245746709664	0.12273622873354832	False	0.0	0.0	2.62172	3.29348
KLHL15	0.0793032235112428	0.1661035254258089	0.12270337446852585	True	9.32161	9.90486	15.2886	17.2762
SPRYD4	0.0944441658685639	0.150778008629611	0.12261108724908745	True	19.797	21.204	16.5659	18.5011
TNIP1	0.32254907578038344	-0.0774273321902302	0.12256087179507663	False	16.9781	21.4823	19.1038	18.0533
GRPEL2	0.03610558592689308	0.20896053776555112	0.1225330618462221	True	24.6883	25.3393	22.9928	26.7322
HSPA12B	0.6549641197674809	-0.4099509318121424	0.12250659397766925	False	5.53521	9.29019	1.96247	1.2297
C9orf78	0.028694610982251362	0.2162869929672719	0.12249080197476164	True	45.4689	46.4024	49.2721	57.4031
UBQLN1	0.17802099213666986	0.0669012907947246	0.12246114146569723	True	85.1762	96.4938	65.258	68.4029
RLIM	-0.048775981635914685	0.29365661932717246	0.12244031884562889	False	17.0936	16.4921	17.3257	21.4626
CEP57	0.20973636750223446	0.03513783040511668	0.12243709895367556	True	15.5181	18.1028	22.4803	23.0592
UCHL3	0.2094289138341087	0.03534737159292862	0.12238814271351865	True	68.5268	79.389	65.8856	67.5446
NUFIP1	0.1123141502956895	0.13242278280255473	0.12236846654912212	True	4.75254	5.21827	5.14524	5.736
NCOA6	0.1726139824661896	0.07210590628816821	0.12235994437717891	True	2.72773	3.20152	2.72897	2.92008
ZMAT2	0.14654587090120624	0.09796093685103655	0.1222534038761214	True	74.4414	82.5073	63.5505	68.0858
PRICKLE4	0.10892151336589319	0.13549630264597806	0.12220890800593562	True	111.201	120.0	97.3349	107.018
MIR589	0.218669715677249	0.025711243231065696	0.12219047945415734	True	0.902669	1.21406	0.532748	0.560309
IGIP	0.010476534931661041	0.23387429335397303	0.12217541414281703	True	3.00647	3.03567	6.13608	7.39195
RPSAP58	-0.5167681998133903	0.7610912783844009	0.12216153928550533	False	14.6546	9.94156	8.09255	14.4098
NDFIP1	0.16908871040723886	0.07521568183511865	0.12215219612117875	True	20.4551	23.123	17.8346	18.8426
C12orf45	-0.005298723830646428	0.24952618672827456	0.12211373144881407	False	13.8661	13.8116	12.9135	15.5406
DUSP28	0.031703393043649865	0.21246433878333768	0.12208386591349377	True	6.45825	6.62396	9.11353	10.7182
MFN1	0.12898570289862366	0.11509506262413395	0.1220403827613788	True	22.1554	24.321	28.6244	31.0846
SPAG9	0.10001370069850668	0.14403620136810136	0.12202495103330402	True	35.8942	38.5426	32.2558	35.7474
SERBP1	-0.08574162681032585	0.32974201595308494	0.12200019457137955	False	75.6586	71.2354	96.3505	121.349
