gene,mean_high,mean_low,log2FC_high_vs_low,spearman_rho,spearman_p,welch_t,welch_p,mwu_p,spearman_fdr,welch_fdr,up_in_trop2_high,n_high,n_low,n_total
DHX40P1,0.3091406353842107,0.08400739157053055,0.22513324381368016,0.3703032139420974,0.07487924545827015,2.423266837405944,0.03723755601524003,0.05685379361224164,0.2758242395468656,0.3261971241223342,False,8,8,24
RP11-649G15.2,0.2827153879900675,0.0788270414356968,0.20388834655437071,0.3703032139420974,0.07487924545827015,1.958195438687261,0.07908429067520137,0.0785934912071024,0.2758242395468656,0.4220976093678489,False,8,8,24
AC002550.5,0.03208298741128227,0.0033956722273453623,0.02868731518393691,0.36978674082715424,0.07531748295825645,2.1665226645414664,0.06223560807359615,0.08474495242265755,0.27695369888087346,0.38757386758907975,False,8,8,24
RP1-20N18.4,0.12466230963602637,0.0,0.12466230963602637,0.3697805175836171,0.07532277534104598,1.5274900849445923,0.17047922368509305,0.17090352023079747,0.27695369888087346,0.5285924229336658,False,8,8,24
LINC00601,0.08449510883834341,0.033831067385603875,0.05066404145273953,0.3696391885557233,0.07544304062998274,1.0398766810137627,0.31604576348407165,0.09112599322869602,0.27695369888087346,0.6388733636417593,False,8,8,24
EEA1,1.3645665767616602,0.7554856865026806,0.6090808902589796,0.3695652173913044,0.07550604515168578,2.374505728160944,0.03404059620843902,0.04988344988344988,0.27695369888087346,0.3164256030697954,False,8,8,24
FBLN1,6.474963308529593,4.561533273978503,1.91343003455109,0.3695652173913044,0.07550604515168578,1.6514062385207429,0.12828343959269986,0.19487179487179485,0.27695369888087346,0.4853234445633403,False,8,8,24
PRNP,6.206172050136139,5.1115536343714805,1.0946184157646588,0.3695652173913044,0.07550604515168578,2.3251964088814194,0.03713582765977072,0.08298368298368297,0.27695369888087346,0.3259329157426697,False,8,8,24
SARS,6.398564912445923,6.009700770341323,0.38886414210459996,0.3695652173913044,0.07550604515168578,1.313963099174144,0.2110215468033544,0.19487179487179485,0.27695369888087346,0.5570257788355903,False,8,8,24
SEMA4G,2.0106243822901866,1.382590698229578,0.6280336840606087,0.3695652173913044,0.07550604515168578,1.2270816791898669,0.24023924390333393,0.2786324786324786,0.27695369888087346,0.5816415953814323,False,8,8,24
TPRG1,3.0788785734064295,2.3036540800949075,0.775224493311522,0.3695652173913044,0.07550604515168578,1.4405813668790035,0.1811183969667038,0.10489510489510488,0.27695369888087346,0.5338530460139643,False,8,8,24
FADS2,4.866079080765439,3.6381795482464456,1.2278995325189932,0.3695652173913044,0.07550604515168578,1.5057801361482108,0.15439256123692346,0.19487179487179485,0.27695369888087346,0.5164749262409266,False,8,8,24
ZNHIT3,5.105135543315406,4.758552396378265,0.34658314693714054,0.3695652173913044,0.07550604515168578,1.5185811040770731,0.15547918571811348,0.1605283605283605,0.27695369888087346,0.5181404216116109,False,8,8,24
PACSIN2,4.882461180231854,4.436486088381158,0.4459750918506957,0.3695652173913044,0.07550604515168578,1.296319426335754,0.21957088421205026,0.13038073038073036,0.27695369888087346,0.5643853052452117,False,8,8,24
NDUFAF4,4.544546284387745,3.895187028091496,0.6493592562962487,0.3695652173913044,0.07550604515168578,1.8994643857520845,0.07885861675974337,0.08298368298368297,0.27695369888087346,0.4218074546283132,False,8,8,24
TUBB,8.220330461565716,7.619302327458669,0.6010281341070467,0.3695652173913043,0.07550604515168578,1.2667552146760521,0.23506632714587872,0.19487179487179485,0.27695369888087346,0.5775713676443037,False,8,8,24
SFXN4,5.023178618720682,4.264192667634806,0.7589859510858767,0.3695652173913043,0.07550604515168578,1.6910055699509214,0.12106006757553468,0.23449883449883446,0.27695369888087346,0.4768589057495421,False,8,8,24
CCT8,6.453202484786967,5.945995190535071,0.5072072942518959,0.3695652173913043,0.07550604515168578,1.2328309565716522,0.23906069337413877,0.1605283605283605,0.27695369888087346,0.5809049310984806,False,8,8,24
ALS2,2.4940348926059674,1.9232716588930037,0.5707632337129638,0.3695652173913043,0.07550604515168578,1.800696125572664,0.09332617219819671,0.13038073038073036,0.27695369888087346,0.44137232736485443,False,8,8,24
DMWD,3.9455799435426706,3.3153406849437896,0.630239258598881,0.3695652173913043,0.07550604515168578,1.8833866276164652,0.08204483251644637,0.08298368298368297,0.27695369888087346,0.42537207197215565,False,8,8,24
BNIP3,4.404014626552955,3.6614022781699846,0.7426123483829707,0.3695652173913043,0.07550604515168578,1.1021994302202618,0.29067762326481855,0.19487179487179485,0.27695369888087346,0.6204331783355217,False,8,8,24
CSPG4P12,0.45331334258104267,0.23434438410082012,0.21896895848022255,0.3695652173913043,0.07550604515168578,1.756829054370704,0.10256585853189663,0.1605283605283605,0.27695369888087346,0.453062386286778,False,8,8,24
RBM15,2.088831727069472,1.6618874685727674,0.4269442584967047,0.3695652173913043,0.07550604515168578,1.6971225183566891,0.11363251941037847,0.06495726495726495,0.27695369888087346,0.46725346373688736,False,8,8,24
TIPARP-AS1,2.489818638118681,1.6769605202847038,0.8128581178339773,0.3695652173913043,0.07550604515168578,1.9512618111484528,0.08271476140639317,0.13038073038073036,0.27695369888087346,0.42619821216934145,False,8,8,24
ELAC1,2.4967653709952735,2.104074882352691,0.3926904886425824,0.3695652173913043,0.07550604515168578,1.6011188662327822,0.1409593659430285,0.08298368298368297,0.27695369888087346,0.5002690209991507,False,8,8,24
DNAJC27,1.4804871833475581,1.0551374302152101,0.425349753132348,0.3695652173913043,0.07550604515168578,1.461534452345433,0.16791947821686515,0.08298368298368297,0.27695369888087346,0.5285924229336658,False,8,8,24
FBXL19-AS1,0.8642933556577325,0.40743901954377115,0.4568543361139613,0.3695652173913043,0.07550604515168578,2.285789972295218,0.04734969558588131,0.04988344988344988,0.27695369888087346,0.3532055508589138,False,8,8,24
SUMO2,7.66534956837833,7.180213397994271,0.48513617038405954,0.36956521739130427,0.07550604515168577,1.3978754790783128,0.1839753894801277,0.1605283605283605,0.27695369888087346,0.536625561885968,False,8,8,24
RP11-64C1.1,0.01501432991298435,0.0,0.01501432991298435,0.3695636881345743,0.07550734810848257,1.8593924734539315,0.10530535117688267,0.07644792983041898,0.27695369888087346,0.45747384291392834,False,8,8,24
RP11-176N18.2,0.09691848603386863,0.0,0.09691848603386863,0.3695636881345742,0.07550734810848268,1.3203720211510845,0.22824362304577103,0.17090352023079747,0.27695369888087346,0.5718825135471184,False,8,8,24
AC006011.4,3.614258024405185,2.6650666057982764,0.9491914186069086,0.36949978759410207,0.07556180787421723,1.4756573326233133,0.16369098848288346,0.23449883449883446,0.2770929514252293,0.5264724218589478,False,8,8,24
C6orf195,0.07452090665829861,0.029866989677877525,0.04465391698042108,0.3694358368223149,0.07561634027689844,1.4776393996251707,0.1679808174969643,0.15319837209159987,0.2772459653315626,0.5285924229336658,False,8,8,24
CTD-2091N23.1,0.11923289261541307,0.11575542041720625,0.0034774721982068213,0.3694218284476013,0.07562828954889492,0.03062831908398794,0.9762399386445821,0.1832329769288219,0.2772459653315626,0.9907185115413358,False,8,8,24
RP11-284F21.9,1.1000979800412312,0.10904913497750066,0.9910488450637305,0.3692107067058763,0.07580855184343444,2.0836257416093393,0.07511321877826244,0.18893744800299417,0.27784615739453583,0.41383339624546506,False,8,8,24
SSX6,0.06336952637293544,0.0,0.06336952637293544,0.36915053840498147,0.07585998502369853,1.702115963951664,0.13252061072760937,0.07644792983041898,0.2779740186308456,0.49065769997655007,False,8,8,24
FRMD7,0.01307375976147455,0.0,0.01307375976147455,0.36915053840498147,0.07585998502369853,1.7663354101095508,0.12068064945380079,0.07644792983041898,0.2779740186308456,0.4762674415619337,False,8,8,24
AL050303.10,0.024864801748568713,0.0,0.024864801748568713,0.3691043026977915,0.0758995262958927,1.8143214563840406,0.11250053976853715,0.07644792983041898,0.2780582580404975,0.4659128702938836,False,8,8,24
TAGLN3,0.41677927716953767,0.26915101270801056,0.1476282644615271,0.3690640567125053,0.0759339578157649,0.642665751764586,0.5308449366799082,0.22577680833270375,0.2781540683268719,0.7649250566733523,False,8,8,24
CCDC169,0.8666861827685165,0.29708377996057445,0.569602402807942,0.3690166758761529,0.07597450857118929,1.9609801484777585,0.07326068171674274,0.11491644639641256,0.2782419379741467,0.410076360147023,False,8,8,24
AP000320.6,0.49688625593867525,0.28372432464306446,0.21316193129561078,0.36901667587615283,0.07597450857118941,1.375642791603664,0.19054330160137753,0.3169975086812533,0.2782419379741467,0.5413716091341909,False,8,8,24
MLK7-AS1,0.023715382639235675,0.0051808861155107,0.018534496523724974,0.36897437465761623,0.0760107258226175,1.8380944042347263,0.10364880798806136,0.1782588513308433,0.2783092920717235,0.4549935693940442,False,8,8,24
RP11-381O7.4,0.23885906014969405,0.05646582103256135,0.1823932391171327,0.3688823555846326,0.07608955547635574,1.4880138989914533,0.17209325574058662,0.1782588513308433,0.2783092920717235,0.5285924229336658,False,8,8,24
RP11-481J13.1,0.1410019606374875,0.025177575967638803,0.11582438466984868,0.3688660408437344,0.0761035382344403,1.893861476417978,0.09845305048582265,0.12217578239392658,0.2783092920717235,0.447330815760958,False,8,8,24
TMEM213,0.8532281675983246,0.16415120667642386,0.6890769609219007,0.3686956521739131,0.07624968847908241,1.6985890940879922,0.1290032042815226,0.08298368298368297,0.2783092920717235,0.48595705473579504,False,8,8,24
RFWD3,3.1528786045152626,2.3428830248763814,0.8099955796388811,0.3686956521739131,0.07624968847908241,1.8888715054638352,0.07982455214844647,0.13038073038073036,0.2783092920717235,0.42294842539619676,False,8,8,24
SPATA2,2.376709569963686,2.0521985474523388,0.3245110225113472,0.3686956521739131,0.07624968847908241,1.6332145858332991,0.12471001194706448,0.1605283605283605,0.2783092920717235,0.48127572307848676,False,8,8,24
IPO8,3.4565484258573966,2.7808108669726304,0.6757375588847663,0.36869565217391304,0.07624968847908252,2.2507851914626316,0.043843156835753475,0.028127428127428127,0.2783092920717235,0.34394412857884377,False,8,8,24
NPLOC4,5.043204367710593,4.767560802822826,0.2756435648877673,0.36869565217391304,0.07624968847908252,0.9989260193930358,0.33485656240401596,0.1605283605283605,0.2783092920717235,0.6430273541023274,False,8,8,24
SRSF4,5.6521765373010595,5.418693360238657,0.23348317706240262,0.36869565217391304,0.07624968847908252,0.6233222681608701,0.545441442339583,0.1605283605283605,0.2783092920717235,0.7728908742741517,False,8,8,24
ATP9A,2.837344995435976,2.2121984126284446,0.6251465828075315,0.36869565217391304,0.07624968847908252,1.7564144838232465,0.10158686571787486,0.1605283605283605,0.2783092920717235,0.45227805346628946,False,8,8,24
RP11-45M22.2,1.7189961168039858,0.9089406980356138,0.810055418768372,0.36869565217391304,0.07624968847908252,1.874140586575058,0.08194787218459909,0.06495726495726495,0.2783092920717235,0.42537207197215565,False,8,8,24
ZNF517,2.220313297930555,1.9460438180029525,0.2742694799276024,0.36869565217391304,0.07624968847908252,1.4834032027766475,0.16168012524805767,0.13038073038073036,0.2783092920717235,0.5249497887481702,False,8,8,24
ZSCAN25,2.4920499157527245,1.8998316990805413,0.5922182166721832,0.36869565217391304,0.07624968847908252,1.5899234705494236,0.13423474236987323,0.10489510489510488,0.2783092920717235,0.4927476107860171,False,8,8,24
GIPC2,0.47993447836481895,0.32397783115396284,0.15595664721085611,0.36869565217391304,0.07624968847908252,0.7196281722113722,0.4836882371365412,0.1605283605283605,0.2783092920717235,0.7336534195765736,False,8,8,24
CENPBD1,2.712715855608386,2.3657999027417524,0.3469159528666337,0.36869565217391304,0.07624968847908252,1.7638498273058065,0.09990177249698699,0.19487179487179485,0.2783092920717235,0.449853146662836,False,8,8,24
ZNF236,1.4448528956444884,0.9253840360285537,0.5194688596159347,0.36869565217391304,0.07624968847908252,1.7397164808137546,0.10452466370328758,0.08298368298368297,0.2783092920717235,0.4565620856769114,False,8,8,24
C9orf152,1.6139894554541416,0.42452836428331064,1.189461091170831,0.36869565217391304,0.07624968847908252,1.8898026142771631,0.09568579343218708,0.10489510489510488,0.2783092920717235,0.44374995210634544,False,8,8,24
RPLP0P6,5.9931469749162956,5.517003081273675,0.4761438936426208,0.36869565217391304,0.07624968847908252,1.5888515210546494,0.13834742945800957,0.1605283605283605,0.2783092920717235,0.49760262419909324,False,8,8,24
NOL12,4.54505655737783,4.07882289940137,0.4662336579764599,0.36869565217391304,0.07624968847908252,1.5224876812966583,0.15275311120806978,0.1605283605283605,0.2783092920717235,0.5144810713907957,False,8,8,24
PRTFDC1,2.5362617724501852,1.7115809040854144,0.8246808683647708,0.36869565217391304,0.07624968847908252,1.508250165396697,0.1576432421619205,0.23449883449883446,0.2783092920717235,0.5204431140652848,False,8,8,24
HIST2H2BD,2.4582926644958008,1.9476463568838083,0.5106463076119925,0.36869565217391304,0.07624968847908252,1.199149189712567,0.2636446654229034,0.32820512820512815,0.2783092920717235,0.5994490124085683,False,8,8,24
STX17,2.6884298410540497,1.9423664941354248,0.7460633469186249,0.36869565217391304,0.07624968847908252,1.9433520861615352,0.07297488498170948,0.037917637917637914,0.2783092920717235,0.40928351401603036,False,8,8,24
PCSK6,2.634413770469196,2.2820450479604486,0.3523687225087473,0.36869565217391304,0.07624968847908252,0.6172316101290148,0.5493309305159343,0.13038073038073036,0.2783092920717235,0.7754011345007729,False,8,8,24
SLC23A3,1.6053276533944447,1.2114760828098385,0.3938515705846062,0.368695652173913,0.07624968847908253,1.5026073833854825,0.15776880719542644,0.13038073038073036,0.2783092920717235,0.5206367927179198,False,8,8,24
PPP2R1B,2.88782616729546,1.959009187113512,0.9288169801819481,0.368695652173913,0.07624968847908253,2.371813959745939,0.032591870072365185,0.037917637917637914,0.2783092920717235,0.31027053141860655,False,8,8,24
SCFD2,2.3978227744796436,1.8638581386782553,0.5339646358013883,0.3686956521739129,0.07624968847908253,2.2431958112154615,0.04294200127894456,0.037917637917637914,0.2783092920717235,0.3406203834591276,False,8,8,24
SLC38A8,0.10786533707169903,0.0,0.10786533707169903,0.36864365971176893,0.07629432715907092,1.9346348751340023,0.09427683497074768,0.03247420230516558,0.27844197304914886,0.442596959437824,False,8,8,24
HIST1H4D,0.6308181314402004,0.3789120124422095,0.25190611899799087,0.36862832583090843,0.07630749600715452,1.0110511748652329,0.3292221697385165,0.2042192702898491,0.2784597861245115,0.6430273541023274,False,8,8,24
RP1-150O5.3,0.33422759950384834,0.20302185749950907,0.13120574200433927,0.3685624660496854,0.07636407645878218,0.9577563403390383,0.3631901701999184,0.04859743569452557,0.2786257640368867,0.6510935794596088,False,8,8,24
HMGB1P45,0.033249858525954246,0.0,0.033249858525954246,0.36855607878367136,0.07636956548055508,1.4955905169766583,0.1784151859763703,0.17090352023079747,0.2786257640368867,0.5315044665128138,False,8,8,24
KRT76,0.10214115482231184,0.00285332018723445,0.09928783463507738,0.3680721191540763,0.07678633610781825,1.0497524880217934,0.32865602994328313,0.18000844372748404,0.279827805429951,0.6430273541023274,False,8,8,24
C1orf234,0.28533339636403215,0.12507020030172863,0.16026319606230352,0.36798569229756795,0.07686094516292712,1.396020461464343,0.19008723484505258,0.214946955169527,0.279827805429951,0.5410116009854803,False,8,8,24
RP11-619L19.1,0.3542042483268804,0.03994761769316987,0.31425663063371057,0.3679080344856313,0.07692803106677175,1.3066068990397646,0.2305037139757676,0.26969962439087536,0.279827805429951,0.5734591903793161,False,8,8,24
NAALADL2-AS2,0.32277240246074884,0.003839857836895975,0.31893254462385284,0.3679080344856313,0.07692803106677175,1.116638397262222,0.30099333109706927,0.029840688951516824,0.279827805429951,0.6278856093046498,False,8,8,24
LL21NC02-1C16.1,0.8128946553475636,0.5442218650366457,0.26867279031091784,0.36782608695652175,0.07699887080183038,1.1768926285288714,0.2617838723636219,0.10489510489510488,0.279827805429951,0.598125377260422,False,8,8,24
DUS3L,4.723469776501466,4.111988339276556,0.61148143722491,0.36782608695652175,0.07699887080183038,1.641432324547315,0.12466744203070763,0.19487179487179485,0.279827805429951,0.48127572307848676,False,8,8,24
EBAG9,4.141556145020505,3.6792606222739117,0.4622955227465937,0.36782608695652175,0.07699887080183038,1.238336614258301,0.23927011353863475,0.10489510489510488,0.279827805429951,0.5810028705704581,False,8,8,24
SERTAD4-AS1,2.281372303208879,1.6048363545996327,0.6765359486092464,0.36782608695652175,0.07699887080183038,1.0220472423985423,0.3247680459411936,0.32820512820512815,0.279827805429951,0.6430273541023274,False,8,8,24
HLA-V,1.7330530351945348,0.3483131645225964,1.3847398706719383,0.36782608695652175,0.07699887080183038,2.5590058886115665,0.034499891379600654,0.13038073038073036,0.279827805429951,0.3178749266465046,False,8,8,24
CTDSPL2,2.6710353085768577,1.656253378286876,1.0147819302899816,0.36782608695652175,0.07699887080183038,2.6186783878387927,0.020489794203018146,0.06495726495726495,0.279827805429951,0.2698359425895504,False,8,8,24
JARID2,2.797545499123148,2.1445938447879884,0.6529516543351597,0.36782608695652175,0.07699887080183038,2.106093711293121,0.05714177139771625,0.04988344988344988,0.279827805429951,0.3758153105519867,False,8,8,24
MRPL57,4.192119602754332,3.674276374938329,0.5178432278160026,0.36782608695652175,0.07699887080183038,1.911236526620034,0.08550903451949843,0.23449883449883446,0.279827805429951,0.4298923325889846,False,8,8,24
PTMA,9.767810689612388,9.333166617143037,0.4346440724693501,0.36782608695652175,0.07699887080183038,1.288236998108536,0.21986192857667522,0.1605283605283605,0.279827805429951,0.5648418207989689,False,8,8,24
ZNF576,3.3619780612980836,2.9406125043713565,0.42136555692672717,0.3678260869565217,0.07699887080183036,1.7745251677559768,0.09820603322343283,0.13038073038073036,0.279827805429951,0.44689876329376754,False,8,8,24
RP1-118J21.25,0.37277606382348283,0.2702727259767757,0.10250333784670712,0.3678260869565217,0.07699887080183036,0.995070239130531,0.3443987525478353,0.3822843822843822,0.279827805429951,0.6430273541023274,False,8,8,24
KLHL20,2.637271929169636,1.8098845256438945,0.8273874035257416,0.3678260869565217,0.07699887080183036,2.127208760979701,0.05245358852382769,0.08298368298368297,0.279827805429951,0.36609416519887983,False,8,8,24
HOXA3,1.4552478694284794,1.0524457657853257,0.4028021036431537,0.3678260869565217,0.07699887080183036,0.9480178520172504,0.35922758515258846,0.32820512820512815,0.279827805429951,0.6489516003545872,False,8,8,24
PRUNE,3.728118276524405,3.2275863364103783,0.5005319401140267,0.3678260869565217,0.07699887080183036,1.3973509915472606,0.19026338797901943,0.1605283605283605,0.279827805429951,0.5410395570872572,False,8,8,24
PKD1P6,2.9400112300925496,2.373098705602609,0.5669125244899407,0.3678260869565217,0.07699887080183036,1.0733243896691396,0.3042075828800742,0.1605283605283605,0.279827805429951,0.6309790316353856,False,8,8,24
HMGCR,4.069514591455143,3.0857991316298956,0.9837154598252478,0.3678260869565217,0.07699887080183036,1.797835442874495,0.09411816856893228,0.10489510489510488,0.279827805429951,0.44245362646118,False,8,8,24
UHMK1,3.2442037606616805,2.4320702742721463,0.8121334863895342,0.3678260869565217,0.07699887080183036,1.6225439088175568,0.12716122222049253,0.06495726495726495,0.279827805429951,0.48438861847658427,False,8,8,24
MAP2K4,3.1969889724175062,2.7040177617459022,0.492971210671604,0.3678260869565217,0.07699887080183036,1.553308565719557,0.14320760549305106,0.08298368298368297,0.279827805429951,0.5029420020456908,False,8,8,24
MRPL38,6.287143975962383,5.936002938197251,0.3511410377651325,0.3678260869565217,0.07699887080183036,1.7913209447557583,0.09488574896849473,0.06495726495726495,0.279827805429951,0.4433535005306226,False,8,8,24
DUXAP8,1.8498891306471799,1.2471081100299004,0.6027810206172795,0.3678260869565217,0.07699887080183036,1.0855852998989117,0.300383814382581,0.23449883449883446,0.279827805429951,0.6273557314335093,False,8,8,24
ZNF771,2.3983819443827663,1.999935154244885,0.3984467901378812,0.3678260869565217,0.07699887080183036,0.9647177142207528,0.35127603557292186,0.23449883449883446,0.279827805429951,0.6431460818393762,False,8,8,24
MRS2,3.5424849871249955,2.8700682580352836,0.6724167290897118,0.3678260869565217,0.07699887080183036,1.9718980209797636,0.0701657320690516,0.06495726495726495,0.279827805429951,0.4045721118732986,False,8,8,24
ATP13A3,3.955630115604375,2.9897312052479474,0.9658989103564277,0.3678260869565217,0.07699887080183036,2.01374356286466,0.06430157976566787,0.020668220668220667,0.279827805429951,0.392456409053596,False,8,8,24
TMEM186,3.417781002953379,3.0808347622115013,0.33694624074187773,0.3678260869565217,0.07699887080183036,1.7602126804696916,0.10199289472091803,0.1605283605283605,0.279827805429951,0.45270715072828516,False,8,8,24
SGMS1,2.8323539677402754,2.244038792172955,0.5883151755673204,0.3678260869565217,0.07699887080183036,1.3330824119752063,0.2087898533840143,0.06495726495726495,0.279827805429951,0.5551944859298976,False,8,8,24
EIF2S2,5.640789019014933,5.148539825708285,0.4922491933066473,0.3678260869565217,0.07699887080183036,1.1999187979164705,0.2550805197542882,0.23449883449883446,0.279827805429951,0.5937486548698414,False,8,8,24
ELOVL2,0.6892994098967595,0.34952446622016076,0.3397749436765988,0.3678260869565217,0.07699887080183036,0.8357913682968229,0.41970284597854146,0.13038073038073036,0.279827805429951,0.692024590680887,False,8,8,24
LIPK,0.2302701796095045,0.0113681929062693,0.21890198670323519,0.36774360297338643,0.07707022416688211,1.7323740228536944,0.12612297199718492,0.040216249731459625,0.28005682365984264,0.4830152509056251,False,8,8,24
MPL,0.10319535260518611,0.03545826557190285,0.06773708703328327,0.36768909527705573,0.0771174039205253,1.2999859121444306,0.2225971303587935,0.09847227812859888,0.28019796008671016,0.567089064949471,False,8,8,24
RP11-532E4.2,0.18322974021612076,0.0,0.18322974021612076,0.3675915801457514,0.07720186381875606,1.3531495884582498,0.21807833486553527,0.07644792983041898,0.2803365058969186,0.5632033950234935,False,8,8,24
LINC00851,0.05120100178654809,0.0,0.05120100178654809,0.3675915801457514,0.07720186381875606,1.24967849415881,0.25157849304554236,0.17090352023079747,0.2803365058969186,0.5909169078610086,False,8,8,24
USP24P1,0.019316684461142535,0.0,0.019316684461142535,0.36759158014575133,0.07720186381875606,1.3631778619691384,0.2150487250258694,0.17090352023079747,0.2803365058969186,0.5608331775706912,False,8,8,24
RP11-3B12.2,0.012577738086951687,0.0,0.012577738086951687,0.36759158014575133,0.07720186381875606,1.2640214021458012,0.24668486817163063,0.17090352023079747,0.2803365058969186,0.5872690247746807,False,8,8,24
RP1-313L4.3,0.22856180148319435,0.04052311629861994,0.18803868518457442,0.36758727036962613,0.07720559822204262,1.49682725125453,0.17261789440894446,0.08207729772831399,0.2803365058969186,0.5287507200472774,False,8,8,24
RP11-63L7.5,0.05412113772969072,0.0,0.05412113772969072,0.36750057859638363,0.07728074534492983,1.881536956997336,0.10193540719056228,0.07644792983041898,0.28057904496422653,0.45270715072828516,False,8,8,24
CTB-58E17.5,0.3320887015176836,0.17519301896812195,0.15689568254956165,0.36747119807593104,0.07730622585656084,1.611303879700967,0.1373386084343863,0.05185702029117142,0.2806412292089391,0.4969058165745698,False,8,8,24
LINC01208,0.19694354489592855,0.03057260717092395,0.1663709377250046,0.36710534375140147,0.07762404932547998,2.346120462480135,0.04545763175484384,0.0325306307291984,0.2812624882998232,0.34845654666395953,False,8,8,24
RP11-524F11.3,0.03600414557155704,0.020952293667654814,0.015051851903902225,0.3670960003517772,0.07763217901893635,1.1872228177366073,0.26504798090055076,0.12217578239392658,0.2812624882998232,0.6004996115693335,False,8,8,24
TAS2R18,0.0485275740145459,0.016840703802738,0.031686870211807903,0.36698543260788474,0.07772843298409356,1.182131704635593,0.257697927113958,0.09112599322869602,0.2812624882998232,0.5953200750801599,False,8,8,24
TTC19,3.972376102158157,3.4305894890201127,0.5417866131380444,0.36695652173913046,0.07775361602859554,1.9765866891248074,0.06966420925265866,0.13038073038073036,0.2812624882998232,0.40411267682221325,False,8,8,24
CTCF,3.776409741118474,3.4417652816296704,0.3346444594888034,0.36695652173913046,0.07775361602859554,1.0083931615191555,0.3304028254112127,0.10489510489510488,0.2812624882998232,0.6430273541023274,False,8,8,24
RP11-503P10.1,0.6007385026618705,0.3922240396958815,0.20851446296598897,0.36695652173913046,0.07775361602859554,1.726843096458173,0.11129956782599901,0.13038073038073036,0.2812624882998232,0.46432290775636686,False,8,8,24
EFEMP1,5.929594412483985,4.550469632549371,1.3791247799346147,0.36695652173913046,0.07775361602859554,1.4968861033855527,0.16676271041358687,0.19487179487179485,0.2812624882998232,0.5285924229336658,False,8,8,24
METTL1,4.762341622839578,4.249607282840642,0.5127343399989366,0.36695652173913046,0.07775361602859554,1.1723819171400647,0.2627051813319273,0.2786324786324786,0.2812624882998232,0.5991593786054139,False,8,8,24
TIMM21,4.697410417176027,4.086843706507101,0.6105667106689259,0.36695652173913046,0.07775361602859554,1.6005290939392058,0.13265275564492623,0.08298368298368297,0.2812624882998232,0.4909718781343119,False,8,8,24
ZNF121,2.70037636080423,2.108557435446109,0.5918189253581208,0.36695652173913046,0.07775361602859554,1.916376550803892,0.08868245232613972,0.04988344988344988,0.2812624882998232,0.43464901974026293,False,8,8,24
VPS26A,4.498256434949579,3.7859336514094677,0.7123227835401114,0.36695652173913046,0.07775361602859554,2.5024998707362913,0.026169015452731398,0.037917637917637914,0.2812624882998232,0.2916711890143677,False,8,8,24
ALDH1A3,2.8192202554079135,1.7888941030668848,1.0303261523410288,0.36695652173913046,0.07775361602859554,1.6677520939302621,0.11756937743342681,0.1605283605283605,0.2812624882998232,0.4729148070248825,False,8,8,24
CHST6,1.304532378468634,0.664228317860781,0.640304060607853,0.36695652173913046,0.07775361602859554,1.2732770515628418,0.22830922219117245,0.1605283605283605,0.2812624882998232,0.5718825135471184,False,8,8,24
PDIA3P1,4.0865848363152715,3.5120739728259385,0.574510863489333,0.36695652173913046,0.07775361602859554,1.1354512078998107,0.2752808229946794,0.32820512820512815,0.2812624882998232,0.6079095510892844,False,8,8,24
DCAF4,3.2202856420597805,2.900373080318825,0.3199125617409555,0.36695652173913046,0.07775361602859554,0.7275590712708476,0.4827293073830643,0.10489510489510488,0.2812624882998232,0.7332350705466505,False,8,8,24
INTS3,5.2259750587981895,5.071708584870791,0.15426647392739845,0.36695652173913046,0.07775361602859554,0.4412491725018609,0.6696580721436821,0.23449883449883446,0.2812624882998232,0.8457657659939213,False,8,8,24
ELK4,2.652581264541975,2.1369704462982337,0.5156108182437413,0.36695652173913046,0.07775361602859554,1.3205740497988587,0.21585623798527506,0.06495726495726495,0.2812624882998232,0.5615522113438943,False,8,8,24
GDPGP1,2.2128757470869687,1.65753028174885,0.5553454653381187,0.36695652173913046,0.07775361602859554,2.1538451613968643,0.049618418107836806,0.04988344988344988,0.2812624882998232,0.3589565804661831,False,8,8,24
SEPT2,6.972293400160964,6.184265772325523,0.788027627835441,0.36695652173913046,0.07775361602859554,1.786669516589865,0.0970825755678248,0.08298368298368297,0.2812624882998232,0.4454136966757431,False,8,8,24
MLLT11,1.8471693547621282,1.8241884055119453,0.022980949250182903,0.36695652173913046,0.07775361602859554,0.028462183068305988,0.977898644547105,0.1605283605283605,0.2812624882998232,0.9913234457430927,False,8,8,24
FAM96B,6.3117594175096725,6.107756907236892,0.2040025102727805,0.3669565217391304,0.07775361602859569,0.8948540490256642,0.3882407907301148,0.2786324786324786,0.2812624882998232,0.6694777552144631,False,8,8,24
CTD-2517M22.17,0.9516604205863146,0.5668022924399697,0.3848581281463449,0.3669565217391304,0.07775361602859569,2.0595512253976707,0.06269857339520915,0.08298368298368297,0.2812624882998232,0.38865233266185384,False,8,8,24
KIAA0753,2.6703669350666184,2.066002975155086,0.6043639599115322,0.3669565217391304,0.07775361602859569,2.284609344418722,0.03906144739645615,0.04988344988344988,0.2812624882998232,0.32998016370767913,False,8,8,24
TMEM18,4.288693637303991,3.814038054574385,0.4746555827296062,0.3669565217391304,0.07775361602859569,1.784239199890036,0.10237277448782035,0.1605283605283605,0.2812624882998232,0.4528223281033152,False,8,8,24
