cohort	n_genes_ranked	Name	Term	ES	NES	NOM p-val	FDR q-val	FWER p-val	Tag %	Gene %	Lead_genes
GSE137244_epithelium_cell_lines	32546	prerank	HALLMARK__HALLMARK_KRAS_SIGNALING_UP	-0.4206445841673952	-1.669250079279475	0.007549361207897794	0.02478016750138539	0.267	59/194	9.70%	Ptprr;Sema3b;Adamdec1;Rbp4;G0s2;Tmem158;Angptl4;Gpnmb;C3ar1;Nr1h4;Cxcl10;Map4k1;Tlr8;Fcer1g;Ctss;Tspan7;Gprc5b;Cfb;Bmp2;Laptm5;Btc;Mall;Pdcd1lg2;Csf2ra;Il1b;Arg1;Anxa10;Abcb1a;Cmklr1;Cdadc1;Gypc;Il10ra;Dock2;Akt2;Ace;Kif5c;Klf4;Itgb2;Mmd;Cidea;Spp1;Sox9;Ikzf1;Cd37;Spon1;Clec4a3;Il7r;Cfh;Sparcl1;Plvap;F13a1;Cxcr4;Hkdc1;Gabra3;Pecam1;Il2rg;Ush1c;Adgrl4;Itgbl1
GSE137244_epithelium_cell_lines	32546	prerank	GOFOCUS__GOBP_NEGATIVE_REGULATION_OF_CELL_ADHESION	-0.4153122062308347	-1.6702187884044915	0.011185682326621925	0.04118089311884807	0.2215	115/305	16.79%	Cd274;Cdkn2a;Loxl3;Plxnd1;Gpnmb;Pde3b;Arhgap6;Fgl1;Socs5;Lilrb4a;Mmp12;Epha5;Rhoa;Dusp22;Fbln1;Ppm1f;Bmp2;Laptm5;Nat8f1;Tgfb1;Meltf;Prkg1;Hfe;Gstp1;Tnfrsf14;Myo1f;Pdcd1lg2;Spi1;Vsir;Plxna3;Tmem131l;Arg1;Scgb1a1;Cd74;Cd300a;Cdh13;Hlx;Pf4;Ptprc;Lgals9;Col1a1;Tnfaip8l2;Sema5a;Apoa1;Spaca7;Adam15;H2-Aa;Ager;Klf4;Pde5a;Lag3;Tspan32;B4galnt2;Lpxn;Slfn1;Cd86;Fgl2;Cd37;Plxnc1;Lrrc32;Mdk;Bcl6;Notch4;Zc3h12d;Ppara;Gimap3;Tarm1;Mmp2;Ccl21a;Postn;Pla2g2d;Angpt1;Plxna2;Gimap5;Alox12;Btla;Rgcc;Ctla4;Ccm2l;Il2ra;Cdsn;Adora2a;Shh;Acvrl1;Coro2b;Cxcl12;Ihh;Ccl25;Podxl;Dtx1;Il4i1;Tbx21;Tnfsf4;Jam3;Nat8f3;Vsig4;Crtam;Adtrp;Snai2;Specc1l;Map2k5;Apod;Gnrh1;Foxp3;Hoxa7;Ildr2;Bmp6;Men1;Lax1;Tnfsf18;Il2;Il10;Akna;Mad2l2;Jak3
GSE137244_epithelium_cell_lines	32546	prerank	KEGG__Retrograde endocannabinoid signaling	-0.4404384589013712	-1.6754126642864642	0.007975460122699387	0.0467336738550775	0.7985	68/134	27.08%	Cacna1a;Gng12;Gngt2;Gng7;Ndufa6;Adcy6;Napepld;Plcb2;Mapk3;Slc17a8;Ndufs7;Ndufv1;Gnao1;Prkcb;Gabre;Gabra1;Ndufa2;Mgll;Plcb3;Ndufa7;Prkca;Gabra3;Adcy4;Cacna1d;Ndufa4l2;Ndufb10;Ndufa13;Adcy2;Ndufb11;Dagla;Adcy8;Adcy5;Gng8;Itpr1;Ndufa3;Gria3;Gabrp;Gnb3;Cacna1s;Ndufs8;Gng11;Prkaca;Ndufa9;Ndufc1;Prkacb;Ndufa5;Daglb;Kcnj9;Gria1;Ndufv3;Ndufv2;Gabra6;Gabrd;Cnr1;Ndufb9;Gng5;Plcb1;Ndufb8;Gabrg2;Gabrb2;Gria4;Mapk12;Ndufa11;Ndufb2;Ndufc2;Ndufb7;Gm5741;Slc17a7
GSE137244_epithelium_cell_lines	32546	prerank	KEGG__Glutamatergic synapse	-0.4516351705605213	-1.6828030665502527	0.00880503144654088	0.045951278217097845	0.7855	46/111	22.31%	Grik5;Dlg4;Cacna1a;Gng12;Gngt2;Gng7;Adcy6;Plcb2;Slc1a2;Mapk3;Slc38a3;Slc17a8;Grin2d;Gls2;Gnao1;Glul;Prkcb;Shank1;Plcb3;Prkca;Shank3;Adcy4;Cacna1d;Adcy2;Adcy8;Adcy5;Slc1a3;Gng8;Grk3;Itpr1;Gria3;Grik4;Homer2;Gnb3;Grik1;Gng11;Prkaca;Grin2c;Prkacb;Pla2g4f;Grin3b;Pld1;Grm6;Grin3a;Gria1;Grm4
GSE137244_epithelium_cell_lines	32546	prerank	KEGG__Taurine and hypotaurine metabolism	-0.7211757871415354	-1.684690970969493	0.019736842105263157	0.04643687682069117	0.783	6/11	13.89%	Ggt7;Csad;Baat;Cdo1;Ggt5;Ggt6
GSE137244_epithelium_cell_lines	32546	prerank	WIKI__Estrogen metabolism WP1264	-0.6801710670620049	-1.6878532969968718	0.017200938232994525	0.05795591619893202	0.6735	6/13	12.90%	Gstm1;Gsta1;Gm3776;Ugt1a1;Sult1a1;Nqo1
GSE137244_epithelium_cell_lines	32546	prerank	GOFOCUS__GOBP_HETEROTYPIC_CELL_CELL_ADHESION	-0.49810504172701925	-1.689851122657926	0.009084556254367574	0.041297305537558594	0.1995	26/56	18.05%	Vcam1;Flot1;Itga4;Itgax;Ninj1;Il1b;Cd200r1;Ptprc;Apoa1;Itga5;Ager;Klf4;Itgb2;Itgb7;Cd200;Cd2;Thy1;Lck;Jam3;Alox15;Fgg;Map2k5;Il10;Fga;Fgb;Skap1
GSE137244_epithelium_cell_lines	32546	prerank	GOFOCUS__GOBP_CELL_CELL_ADHESION_VIA_PLASMA_MEMBRANE_ADHESION_MOLECULES	-0.4235410047056635	-1.6902168235847352	0.005263157894736842	0.04576732683748957	0.199	71/208	17.72%	Gata5;Vcam1;Cldn2;Scarf2;Cdhr2;Kirrel3;Itgal;Adgrl3;Ptprd;Itga4;Nlgn1;Cdhr1;Bmp2;Cdh17;Cdhr5;Cadm2;Cdh13;Cx3cl1;Amigo1;Mdga1;Nexn;Lgals9;Apoa1;Itga5;Klf4;Tgfb2;Tenm4;Cdh9;Jaml;Nrcam;Lrrc4c;Cdh22;Scarf1;Tenm1;Esam;Nrxn1;Ntng2;Cdh11;Taok2;Sparcl1;Elfn1;Pecam1;Cdh12;Pcdh17;Sell;Cd6;Sdk2;Tenm3;Mag;Pcdh12;Hmcn1;Dchs1;Amigo2;Emb;Sdk1;Crtam;Crb2;Chl1;Map2k5;Lrrc4;Clstn3;Cadm3;Cdh4;Pcdh20;Epha3;Cdh16;Il10;Pcdhb6;Cd177;Fat3;Robo2
GSE137244_epithelium_cell_lines	32546	prerank	WIKI__Glutathione metabolism WP164	-0.62525889776885	-1.6957487346612603	0.01769230769230769	0.057935038707505895	0.658	14/20	20.49%	Gsta1;Anpep;Gstt1;Gss;Gpx4;Gm3776;Gpx3;Gstt2;Gstm2;Gstm7;Ggt5;Oplah;Gpx2;Gclm
GSE137244_epithelium_cell_lines	32546	prerank	KEGG__Oxytocin signaling pathway	-0.44171183467696296	-1.69829971949568	0.007902735562310031	0.0444709122695795	0.753	51/149	15.69%	Pik3r5;Npr2;Calml4;Camk1;Prkab2;Adcy6;Camk2d;Plcb2;Rhoa;Mylk2;Nfatc1;Mapk3;Camk1g;Cacna2d4;Camk2b;Mylk;Trpm2;Camk1d;Cacnb1;Gnao1;Nfatc2;Ryr1;Eef2k;Prkcb;Cacng7;Kcnj12;Mef2c;Pik3r6;Nos3;Nfatc4;Cd38;Plcb3;Prkca;Pik3cg;Adcy4;Cacna1d;Ryr2;Adcy2;Adcy8;Adcy5;Itpr1;Mylk3;Prkag3;Cacng8;Ppp1r12c;Npr1;Map2k5;Raf1;Rcan1;Cacna1s;Myl9
GSE137244_epithelium_cell_lines	32546	prerank	KEGG__Other glycan degradation	-0.6349597717714436	-1.6997802855736064	0.02235929067077872	0.045036328154149874	0.749	6/18	15.22%	Hexa;Neu1;Neu2;Hexdc;Engase;Hexb
GSE137244_epithelium_cell_lines	32546	prerank	KEGG__Arachidonic acid metabolism	-0.46850839276721956	-1.7008921369950019	0.009566326530612245	0.04580849704581223	0.7465	35/87	19.82%	Fam213b;Cyp2c65;Tbxas1;Cyp2j6;Pla2g16;Pla2g1b;Gpx3;Cyp4f13;Cyp4f18;Ptgis;Ptgds;Hpgds;Cyp2c68;Cyp4f14;Pla2g3;Cyp2b10;Gpx7;Pla2g2d;Alox12;Ggt5;Cyp2j5;Cbr2;Cbr3;Alox15;Cyp2j9;Cbr1;Pla2g12b;Cyp2c29;Cyp4a12a;Pla2g2c;Gpx2;Pla2g10;Plb1;Cyp2c55;Pla2g4f
GSE137244_epithelium_cell_lines	32546	prerank	WIKI__Tryptophan metabolism WP79	-0.5288920479127688	-1.707539723331634	0.010775862068965518	0.05696428578491418	0.64	18/43	13.43%	Ddc;Aox1;Maob;Hadh;Aldh1a1;Hsd17b10;Acat1;Cyp2j6;Aldh2;Echs1;Kynu;Cyp4f14;Inmt;Cyp7b1;Aoc1;Haao;Cyp2f2;Tdo2
GSE137244_epithelium_cell_lines	32546	prerank	KEGG__Ascorbate and aldarate metabolism	-0.5813864712487301	-1.70988563853815	0.012601927353595256	0.04509407857494439	0.7315	13/26	24.07%	Ugt1a7c;Ugt2b34;Aldh2;Ugt1a1;Ugt2b36;Ugt2b35;Ugt2a3;Ugt2b38;Ugt2b5;Aldh1b1;Ugt1a6a;Ugdh;Ugt2b1
GSE137244_epithelium_cell_lines	32546	prerank	KEGG__Ribosome	-0.44760678084450395	-1.7116365245930412	0.005607476635514018	0.04573756730623457	0.727	57/132	21.21%	Fau;Rps27;Rpl36a;Rpl18a;Rplp1;Rpl30;Rps5;Rpl37rt;Rpl34;Rps16;Mrpl9;Rps29;Rps13;Rplp2;Rps18;Mrpl24;Rpl18;Rps9;Mrpl23;Rpl28;Rpl22;Rpl37a;Rps15;Rps3a1;Rps28;Rpl24;Rpl23a;Rps10;Rpl27a;Rps26;Rps25;Rps27rt;Mrpl2;Rpl32;Rpsa;Rps11;Rpl37;Rpl10a;Rps23;Rpl21;Mrpl14;Mrpl21;Rps21;Rpl13;Mrps21;Mrps9;Gm29376;Rps19;Mrps18a;Mrpl16;Rpl36;Rpl35a;Rps20;Rpl3l;Rpl17;Mrpl34;Rps15a
GSE137244_epithelium_cell_lines	32546	prerank	GOFOCUS__GOBP_NEGATIVE_REGULATION_OF_CELL_CELL_ADHESION	-0.4399748665507961	-1.7225742201382241	0.009307737056428156	0.04441861351423454	0.167	83/203	16.79%	Cd274;Cdkn2a;Loxl3;Gpnmb;Fgl1;Socs5;Lilrb4a;Dusp22;Ppm1f;Bmp2;Laptm5;Tgfb1;Prkg1;Hfe;Gstp1;Tnfrsf14;Pdcd1lg2;Spi1;Vsir;Tmem131l;Arg1;Scgb1a1;Cd74;Cd300a;Hlx;Pf4;Lgals9;Tnfaip8l2;Apoa1;H2-Aa;Klf4;Pde5a;Lag3;Tspan32;B4galnt2;Slfn1;Cd86;Fgl2;Cd37;Lrrc32;Mdk;Bcl6;Notch4;Zc3h12d;Ppara;Gimap3;Tarm1;Ccl21a;Pla2g2d;Gimap5;Alox12;Btla;Rgcc;Ctla4;Ccm2l;Il2ra;Cdsn;Adora2a;Shh;Cxcl12;Ihh;Ccl25;Podxl;Dtx1;Il4i1;Tbx21;Tnfsf4;Vsig4;Crtam;Adtrp;Specc1l;Map2k5;Gnrh1;Foxp3;Ildr2;Bmp6;Lax1;Tnfsf18;Il2;Il10;Akna;Mad2l2;Jak3
GSE137244_epithelium_cell_lines	32546	prerank	WIKI__One carbon metabolism and related pathways WP1770	-0.5171062685102145	-1.7251083050752853	0.011026878015161957	0.05459780333560205	0.6105	21/52	21.43%	Sardh;Dnm1;Chpt1;Csad;Baat;Gss;Gpx4;Gpx3;Sod1;Cdo1;Bcat2;Gpx7;Sod3;Etnk1;Chka;Mat1a;Gpx2;Chdh;Gclm;Chkb;Pld1
GSE137244_epithelium_cell_lines	32546	prerank	HALLMARK__HALLMARK_APOPTOSIS	-0.45291294155237233	-1.7278126566897534	0.007705986959098993	0.02286937610439038	0.2275	34/159	10.15%	Bgn;Ppp2r5b;Dap;Il18;Cav1;Retsat;Dpyd;Egr3;Plcb2;Psen2;Bmp2;Casp2;Pdcd4;Rela;Il1b;Pak1;Rara;Gpx4;Eno2;Gpx3;Sod1;Tgfb2;Gstm2;Igfbp6;Txnip;Timp2;Dap3;Cd38;Dcn;Pdgfrb;Mmp2;Cd2;Tgfbr3;Tnfsf10
GSE137244_epithelium_cell_lines	32546	prerank	GOFOCUS__GOBP_CELL_CELL_ADHESION_MEDIATED_BY_CADHERIN	-0.5366615032485479	-1.729667648110821	0.012903225806451613	0.04977323830938679	0.162	15/44	10.44%	Cdhr2;Ptpru;Bhlha15;Flot1;Ppm1f;Cdh17;Cdh13;Adam19;Cdh9;Cdh22;Cdh11;Notch4;Wnt3a;Cdh12;Rgcc
GSE137244_epithelium_cell_lines	32546	prerank	WIKI__Dopaminergic Neurogenesis WP1498	-0.5840845528479732	-1.7330276345421032	0.015220700152207	0.054701236794807984	0.5905	9/30	13.57%	Ddc;Foxa2;En1;Aldh1a1;Tgfb1;Cdkn1c;Shh;Gli1;Gbx2
GSE137244_epithelium_cell_lines	32546	prerank	WIKI__GPCRs, Class A Rhodopsin-like WP189	-0.4426068262469531	-1.7337490694721953	0.0029585798816568047	0.0572739181456785	0.59	72/163	20.94%	Gpr35;Ccr1;C3ar1;Rho;C5ar1;Adra2a;Gabbr1;Ptger1;Cmklr1;Adra1d;Ccr5;Tcp10b;Gpr65;Cx3cr1;P2ry13;Npy4r;Gpr19;P2ry6;Fpr1;Htr2a;Ptgir;Ccr4;Galr3;Ptger2;Cnr2;Cxcr4;Agtr1a;Adora3;Ednrb;Ccr2;Fpr2;Cxcr2;Adora2a;Aplnr;Tbxa2r;Ccr6;Hrh2;Ptger3;Htr7;Gpr27;Ackr2;Ccr9;Oprd1;Gpr34;Bdkrb1;Cxcr5;P2ry14;Ccr8;Gpr33;Gper1;Htr2b;Adrb3;Sstr4;P2ry1;Cckar;F2rl3;Ltb4r1;Drd4;Adra1a;F2rl2;Chrm2;Tmigd3;Sstr2;Ackr3;Sstr3;Ccrl2;Chrm1;Ntsr2;Ptgfr;Ptgdr2;Npy1r;Adrb2
GSE137244_epithelium_cell_lines	32546	prerank	KEGG__Morphine addiction	-0.4884664579373974	-1.7368739122356402	0.009302325581395349	0.042085089258843515	0.675	35/87	19.15%	Grk5;Cacna1a;Gng12;Pde3b;Gngt2;Pde1b;Gng7;Arrb1;Adcy6;Gabbr1;Gnao1;Prkcb;Pde1a;Gabre;Pde8b;Gabra1;Prkca;Gabra3;Adcy4;Arrb2;Adcy2;Pde3a;Pde7b;Adcy8;Adcy5;Gng8;Grk3;Pde4c;Gabrp;Gnb3;Gng11;Prkaca;Pde4a;Prkacb;Adora1
GSE137244_epithelium_cell_lines	32546	prerank	KEGG__Tyrosine metabolism	-0.5478369810639666	-1.7417290399162695	0.012327773749093546	0.042340308509785624	0.668	15/37	20.62%	Ddc;Aox1;Maob;Aldh3b1;Gstz1;Adh4;Fahd1;Adh1;Maoa;Il4i1;Aox3;Aldh3b3;Dct;Aoc3;Tat
GSE137244_epithelium_cell_lines	32546	prerank	KEGG__Circadian entrainment	-0.4774684822265626	-1.7454595531681927	0.0053404539385847796	0.042709402108252	0.662	48/92	26.08%	Gng12;Calml4;Adcyap1;Gngt2;Gng7;Adcy6;Camk2d;Plcb2;Mapk3;Prkg1;Camk2b;Grin2d;Per2;Gnao1;Ryr1;Prkcb;Nos1ap;Cacna1h;Plcb3;Prkca;Adcy4;Cacna1d;Ryr2;Adcy2;Adcy8;Adcy5;Gng8;Adcyap1r1;Itpr1;Per1;Gria3;Gnb3;Gng11;Prkaca;Rasd1;Cacna1i;Grin2c;Prkacb;Cacna1g;Kcnj9;Gria1;Camk2a;Gng5;Plcb1;Gria4;Per3;Gucy1a2;Calml3
GSE137244_epithelium_cell_lines	32546	prerank	WIKI__Calcium Regulation in the Cardiac Cell WP553	-0.45543760050730747	-1.747418832109987	0.007255139056831923	0.056308181553978646	0.56	56/145	17.65%	Grk5;Atp2a3;Prkar1b;Cacna1a;Gng12;Camk1;Gng7;Arrb1;Adcy6;Camk2d;Prkce;Gjb1;Camk2b;Rgs5;Rgs1;Rgs4;Adra1d;Cacnb1;Gnao1;Ryr1;Prkcb;Rgs7;Gja4;Casq1;Pkib;Fkbp1a;Plcb3;Prkca;Rgs17;Adcy4;Arrb2;Cacna1d;Atp1b1;Atp1b2;Gjc2;Ryr2;Adcy2;Gja5;Rgs9;Prkcq;Adcy8;Adcy5;Gng8;Kcnb1;Rgs18;Gjb6;Itpr1;Adrb3;Fxyd2;Gnb3;Cacna1s;Adra1a;Atp2b2;Gng11;Chrm2;Camk4
GSE137244_epithelium_cell_lines	32546	prerank	WIKI__Type II interferon signaling (IFNG) WP1253	-0.5696591269656913	-1.753990688110384	0.010301692420897719	0.05794148237769913	0.5525	22/32	25.93%	Ifit2;Cxcl10;Cybb;Spi1;Il1b;Socs3;Irf4;Reg1;Ciita;Irf8;Cxcl9;Irf2;Stat2;Irf9;Icam1;Psmb9;Ifng;Isg15;Socs1;Gbp2b;Ifngr1;Stat1
GSE137244_epithelium_cell_lines	32546	prerank	WIKI__Small Ligand GPCRs WP353	-0.6564938364676871	-1.7656931711250174	0.009848484848484848	0.057801995869986446	0.528	12/17	23.11%	Ptger1;Lpar1;Ptgir;Ptger2;Cnr2;S1pr3;Tbxa2r;Ptger3;S1pr4;S1pr1;Ptgfr;Cnr1
GSE137244_epithelium_cell_lines	32546	prerank	KEGG__Malaria	-0.5500266510820743	-1.772021225141786	0.012838801711840228	0.03975726643281081	0.6185	22/43	16.57%	Vcam1;Il18;Itgal;Thbs3;Tgfb1;Ccl12;Il1b;Gypc;Thbs4;Itgb2;Tgfb2;Cd36;Thbs2;Pecam1;Ackr1;Sdc2;Tgfb3;Icam1;Tlr9;Hgf;Comp;Il10
GSE137244_epithelium_cell_lines	32546	prerank	HALLMARK__HALLMARK_IL6_JAK_STAT3_SIGNALING	-0.4942075394756212	-1.7746475696494195	0.011096605744125326	0.02161207013728422	0.196	40/85	21.21%	Pik3r5;Ccr1;Cxcl10;Itga4;Cxcl11;Tgfb1;Csf2ra;Il1b;Ccl7;Tnfrsf1a;Pf4;Ebi3;Socs3;Il7;Cd36;Il3ra;Il1r2;Cd38;Reg1;Il2rg;Csf3r;Il2ra;Acvrl1;Cxcl9;Il15ra;Pdgfc;Stat2;Irf9;Il1r1;Cxcl13;A2m;Dntt;Il9r;Il12rb1;Ltb;Acvr1b;Il17rb;Fas;Tnfrsf21;Socs1
GSE137244_epithelium_cell_lines	32546	prerank	KEGG__Linoleic acid metabolism	-0.5440324093935083	-1.7768214728185379	0.0078125	0.04001814873238308	0.61	19/47	19.82%	Cyp3a13;Cyp2c65;Cyp2j6;Pla2g16;Pla2g1b;Cyp2c68;Pla2g3;Pla2g2d;Cyp2j5;Alox15;Cyp2j9;Pla2g12b;Cyp2c29;Pla2g2c;Pla2g10;Plb1;Cyp3a11;Cyp2c55;Pla2g4f
GSE137244_epithelium_cell_lines	32546	prerank	KEGG__Glycine, serine and threonine metabolism	-0.5549312511258105	-1.7798773427156374	0.008516678495386799	0.04053322217184191	0.6025	17/40	21.06%	Sardh;Sdsl;Maob;Gamt;Agxt;Glyctk;Amt;Gldc;Pipox;Tha1;Alas2;Maoa;Alas1;Pgam2;Chdh;Aoc3;Dao
GSE137244_epithelium_cell_lines	32546	prerank	KEGG__Tryptophan metabolism	-0.5525402115804829	-1.7824542138304396	0.007017543859649123	0.04119780018497622	0.601	18/45	14.26%	Ddc;Aox1;Maob;Hadh;Ehhadh;Acat1;Aldh2;Echs1;Kynu;Inmt;Aoc1;Kmo;Haao;Maoa;Il4i1;Aox3;Tdo2;Dhtkd1
GSE137244_epithelium_cell_lines	32546	prerank	KEGG__Cholinergic synapse	-0.4816046276142126	-1.7925623999357836	0.004519044544867657	0.04065029619562555	0.5775	43/109	18.96%	Pik3r5;Slc5a7;Cacna1a;Gng12;Gngt2;Chrnb4;Gng7;Adcy6;Camk2d;Plcb2;Mapk3;Camk2b;Chrnb2;Gnao1;Prkcb;Akt2;Kcnj12;Pik3cd;Pik3r6;Plcb3;Prkca;Pik3cg;Adcy4;Creb3l4;Cacna1d;Adcy2;Kcnq1;Adcy8;Adcy5;Gng8;Chrna7;Itpr1;Ache;Creb3l2;Gnb3;Cacna1s;Kcnq4;Gng11;Chrm2;Camk4;Prkaca;Chrm1;Prkacb
GSE137244_epithelium_cell_lines	32546	prerank	KEGG__Taste transduction	-0.5080806173241142	-1.8002338016814032	0.004666666666666667	0.04078450769986436	0.566	28/76	22.72%	Cacna1a;Scn9a;Entpd2;Pde1b;Adcy6;Scn2a;Gabbr1;Pde1a;Gabra1;Gabra3;Adcy4;Scnn1b;Asic2;Scnn1g;Adcy8;Trpm5;Gnb3;Kcnk5;P2ry1;Pkd1l3;Scnn1a;Prkaca;Prkacb;Scn3a;Tas2r122;Htr1b;Grm4;Gabra6
GSE137244_epithelium_cell_lines	32546	prerank	KEGG__Aldosterone synthesis and secretion	-0.49254023982482714	-1.8102503165655712	0.005825242718446602	0.04052461960421591	0.5525	47/100	23.87%	Calml4;Camk1;Adcy6;Camk2d;Plcb2;Prkce;Camk1g;Atp2b4;Camk2b;Atp1a3;Camk1d;Prkcb;Agt;Cacna1h;Plcb3;Prkca;Agtr1a;Star;Kcnk3;Adcy4;Creb3l4;Cacna1d;Atp1b1;Atp1b2;Adcy2;Dagla;Adcy8;Adcy5;Itpr1;Atp1a1;Npr1;Creb3l2;Cacna1s;Atp2b2;Camk4;Prkaca;Cacna1i;Prkacb;Atp1a4;Cacna1g;Atp1a2;Hsd3b5;Daglb;Creb3l1;Scarb1;Camk2a;Plcb1
GSE137244_epithelium_cell_lines	32546	prerank	KEGG__Gastric acid secretion	-0.5198227242648773	-1.8170020041301693	0.007503410641200546	0.04071279665103088	0.5385	35/74	21.13%	Calml4;Adcy6;Camk2d;Plcb2;Mylk2;Camk2b;Atp1a3;Cftr;Mylk;Atp4a;Prkcb;Kcnj10;Plcb3;Prkca;Adcy4;Ezr;Atp1b1;Kcnj15;Atp1b2;Adcy2;Kcnq1;Hrh2;Adcy8;Adcy5;Itpr1;Mylk3;Atp1a1;Slc9a4;Slc9a1;Prkaca;Sstr2;Prkacb;Atp1a4;Atp1a2;Kcne2
GSE137244_epithelium_cell_lines	32546	prerank	KEGG__Primary immunodeficiency	-0.5925969469722593	-1.8217141667021002	0.00944081336238199	0.041323158241246334	0.531	21/35	17.56%	Ptprc;Btk;Tnfrsf13b;Il7r;Rfxap;Il2rg;Ciita;Cd3d;Cd8a;Rfxank;Zap70;Aire;Cd79a;Cd19;Lck;Cd4;Cd3e;Cd8b1;Tnfrsf13c;Jak3;Icos
GSE137244_epithelium_cell_lines	32546	prerank	HALLMARK__HALLMARK_PANCREAS_BETA_CELLS	-0.581021796217508	-1.8256983014766164	0.0064794816414686825	0.021938290063884733	0.1775	4/38	0.84%	Hnf1a;Pdx1;Foxa2;Pklr
GSE137244_epithelium_cell_lines	32546	prerank	WIKI__Non-odorant GPCRs WP1396	-0.4535646072831328	-1.8296359824162158	0.0055617352614015575	0.04714833480400629	0.422	124/254	26.52%	Calcrl;Ccr1;C3ar1;Adgrl3;Gpr17;Gprc5b;Ffar4;C5ar1;Adra2a;Gabbr1;Hcrtr1;Ptger1;Adgre1;Rxfp3;Tacr2;Adra1d;Prokr1;Gpr65;Cx3cr1;Ccr7;P2ry13;Npy4r;Gcgr;P2ry6;Lpar1;Fpr1;Htr2a;Ptgir;Gpr18;Ccr4;Ptger2;Cnr2;Cxcr4;Agtr1a;Adora3;Ednrb;Adgrl4;S1pr3;Ednra;Ccr2;Ackr1;Cxcr6;Pth1r;Cxcr2;Ghrhr;Adora2a;Xcr1;Aplnr;Tbxa2r;Ccr6;Hrh2;Vipr2;Cxcr1;Ptger3;Htr7;Ffar2;Ackr2;Adcyap1r1;Lpar3;Ccr9;Oprd1;Bdkrb1;Cxcr5;Mchr1;P2ry14;Ccr8;S1pr4;Gper1;Htr2b;Adrb3;Sstr4;Gpbar1;Ffar1;Adgre5;P2ry1;Cckar;F2rl3;Gpr174;Ltb4r1;Drd4;Vipr1;Adra1a;C5ar2;F2rl2;Chrm2;Tmigd3;S1pr1;Sstr2;P2ry10;Ackr3;Sstr3;Ccrl2;Gprc6a;Chrm1;Ntsr2;Adora1;Ptgfr;Gipr;Npy1r;S1pr5;Lpar4;Adrb2;Rxfp2;Crhr2;Galr2;Grm6;Casr;Htr1b;Grm4;Adgre4;Cnr1;Adgrb2;Avpr1a;Gpr143;Rxfp1;Htr2c;Tshr;Oxtr;Nmur1;Gpr15;Cysltr2;Gnrhr;Adgrg1;Sucnr1
GSE137244_epithelium_cell_lines	32546	prerank	KEGG__Glutathione metabolism	-0.5335525788244371	-1.8322539367923347	0.007633587786259542	0.04126794775492526	0.517	28/64	14.48%	Gstm6;Gstm1;Gstm4;Gstk1;Ggt7;Nat8f1;Gsta1;Anpep;Ggct;Gstt1;Gstp1;Gsta2;Gsta4;Gss;Gpx4;Gpx3;Gstt2;Mgst2;Gstm2;Hpgds;Gstm7;Idh2;Gpx7;Ggt5;Gsta3;Ggt6;Gstm3;Gstm5
GSE137244_epithelium_cell_lines	32546	prerank	GOFOCUS__GOBP_NEGATIVE_REGULATION_OF_LEUKOCYTE_CELL_CELL_ADHESION	-0.4844086819268197	-1.839466108471566	0.006690997566909975	0.038593950480836414	0.0875	65/148	16.79%	Cd274;Cdkn2a;Loxl3;Gpnmb;Fgl1;Socs5;Lilrb4a;Dusp22;Laptm5;Tgfb1;Hfe;Gstp1;Tnfrsf14;Pdcd1lg2;Vsir;Tmem131l;Arg1;Scgb1a1;Cd74;Cd300a;Hlx;Pf4;Lgals9;Tnfaip8l2;H2-Aa;Klf4;Pde5a;Lag3;Tspan32;Slfn1;Cd86;Fgl2;Cd37;Lrrc32;Mdk;Bcl6;Zc3h12d;Ppara;Gimap3;Tarm1;Ccl21a;Pla2g2d;Gimap5;Btla;Ctla4;Il2ra;Adora2a;Shh;Cxcl12;Ihh;Ccl25;Dtx1;Il4i1;Tbx21;Tnfsf4;Vsig4;Crtam;Adtrp;Gnrh1;Foxp3;Ildr2;Lax1;Tnfsf18;Il2;Jak3
GSE137244_epithelium_cell_lines	32546	prerank	KEGG__Vascular smooth muscle contraction	-0.4797964681724635	-1.8397766456709768	0.003683241252302026	0.041550302753462276	0.5045	56/136	18.96%	Npr2;Calcrl;Calml4;Adcy6;Plcb2;Rhoa;Mylk2;Prkce;Mapk3;Prkg1;Mylk;Adra1d;Pla2g1b;Adm;Prkcb;Ppp1r14a;Ptgir;Agt;Pla2g3;Plcb3;Araf;Prkca;Ramp2;Agtr1a;Adcy4;Ednra;Pla2g2d;Cacna1d;Adora2a;Myh11;Adcy2;Prkcq;Adcy8;Mrvi1;Adcy5;Edn3;Itpr1;Mylk3;Ppp1r12c;Npr1;Pla2g12b;Raf1;Calca;Cacna1s;Myl9;Adra1a;Kcnmb1;Actg2;Cyp4a12a;Acta2;Prkaca;Pla2g2c;Kcnmb2;Pla2g10;Ramp1;Prkacb
