cohort	n_genes_ranked	Name	Term	ES	NES	NOM p-val	FDR q-val	FWER p-val	Tag %	Gene %	Lead_genes
GSE164758_GEMM_KL_KP_primary	19769	prerank	WIKI__Splicing factor NOVA regulated synaptic proteins WP1983	0.26460424588249015	0.9430934644195592	0.5491738788355626	0.7619030959015974	1.0	11/39	20.65%	Rap1gap;Ncdn;Clstn1;Aplp2;Stxbp2;Stx2;Gabbr2;Plcb4;Chl1;Cadm3;Epb41l3
GSE164758_GEMM_KL_KP_primary	19769	prerank	GOFOCUS__GOBP_REGULATION_OF_CELL_ADHESION_MEDIATED_BY_INTEGRIN	0.2538047073110124	0.940734178673026	0.5451664025356577	0.8924173311512702	1.0	19/46	26.29%	Fermt3;Piezo1;Lpxn;Ccl21a;Cxcl13;Tesc;Jam3;Cd3e;Lif;Ada;Ccl5;Lyn;Syk;Cib1;Skap1;Ptpn11;Muc1;Epha2;Nckap1l
GSE164758_GEMM_KL_KP_primary	19769	prerank	KEGG__Pentose phosphate pathway	0.2753884994305871	0.9402808978678286	0.5508620689655173	0.757133954387876	1.0	12/32	23.29%	Pgls;Fbp1;Pfkl;Taldo1;Tkt;Aldoa;Idnk;Pgd;Dera;Pgm2;Glyctk;Aldoart1
GSE164758_GEMM_KL_KP_primary	19769	prerank	WIKI__Id Signaling Pathway WP512	0.2500143660634562	0.9359595935107333	0.5549132947976878	0.7667663891321859	1.0	11/47	17.49%	Tcf3;Srebf1;Cd40lg;Rela;Nfkb1;Id3;Hes1;Lck;Msc;Acvrl1;Pax5
GSE164758_GEMM_KL_KP_primary	19769	prerank	KEGG__alpha-Linolenic acid metabolism	0.29089893739399975	0.9322179820865565	0.5679324894514768	0.772833732825663	1.0	10/24	27.95%	Acaa1a;Pla2g6;Acaa1b;Pla2g2d;Acox3;Fads2;Pla2g16;Pla2g5;Pla2g3;Pla2g2e
GSE164758_GEMM_KL_KP_primary	19769	prerank	KEGG__Amoebiasis	0.21940473764937415	0.9317603463684053	0.6104868913857678	0.7680592301265527	1.0	41/96	30.50%	Rab5c;Pik3r2;Rela;Lamb2;Gna15;Pik3cd;Lama5;Tgfb1;Nfkb1;Gna11;Col4a2;Col4a1;Col1a1;Lamb3;Actn4;Hspb1;Il10;Prkcb;Cd14;Plcb3;Col3a1;Plcb4;Il12a;Nos2;Itgb2l;Itgb2;Csf2;Il6;Plcb2;Il1r2;Arg1;C8a;Serpinb1b;Lama1;Prkaca;Il1b;Cd1d1;Rab7b;Il12b;Col1a2;Tnf
GSE164758_GEMM_KL_KP_primary	19769	prerank	KEGG__Lysosome	0.21023305194641773	0.9275516729191631	0.6078853046594982	0.7727830974595762	1.0	29/121	18.44%	Gga1;Nagpa;Naglu;Ap1s1;Clta;Laptm5;Naga;Sgsh;Ap1b1;Tcirg1;Smpd1;Gaa;Abca2;Gnptg;Ap3d1;Man2b1;Cltb;Acp5;Igf2r;Mcoln1;Ap1m1;Ctsw;Gga3;Hyal1;Arsa;Abcb9;Neu1;Pla2g15;Ctsf
GSE164758_GEMM_KL_KP_primary	19769	prerank	KEGG__PI3K-Akt signaling pathway	0.1869533475137506	0.9266291463244776	0.6784825870646766	0.7692733354390587	1.0	104/332	26.44%	Gng5;Jak3;Atf6b;Map2k2;G6pc3;Il3ra;Gnb2;Pik3r2;Rptor;Bad;Ddit4;Ppp2r5b;Rela;Ppp2r3d;Cdkn1a;Pkn1;Trp53;Lamb2;Pik3cd;Lama5;Nfkb1;Cdc37;Lpar5;Efna4;Pkn3;Gng3;Pdgfa;Vegfb;Erbb2;Eif4ebp1;Pik3r5;Itga2b;Nos3;Col4a2;Col4a1;Nr4a1;Akt2;Itgb7;Grb2;Igf2;Akt1;Ccnd3;Vtn;Epor;Col1a1;Il4ra;Ifnar2;Ccnd1;Il2rb;Lamb3;Flt3;Atf4;Crtc2;Pik3r6;Il7r;Csf1r;Csf1;Pdgfb;Itgb5;Itga10;Flt3l;Ntf3;Cd19;Pik3cg;Fgfr3;Col9a3;Hras;Bcl2l1;Osmr;Myb;Flt4;Itgb8;Pik3ap1;Il2rg;Col6a4;Ntrk1;Csf3r;Syk;Rxra;Kit;Areg;Ntf5;Fgf18;Itga9;Gh;Itga4;Reln;Il6;Foxo3;Itga7;Fgfr1;Gnb3;Mtcp1;Efna2;Map2k1;Itga3;Creb3;Il2ra;Mlst8;Epha2;Pdgfrb;Vegfc;Tsc2;Thbs3
GSE164758_GEMM_KL_KP_primary	19769	prerank	WIKI__Triacylglyceride Synthesis WP386	0.28934017177589866	0.9248184746268161	0.5693860386879731	0.7821029084183465	1.0	8/23	22.16%	Lipe;Agpat1;Pnpla2;Dgat1;Agpat3;Gpam;Gpd1;Lipc
GSE164758_GEMM_KL_KP_primary	19769	prerank	KEGG__Oxytocin signaling pathway	0.20424890511090005	0.9231451942343403	0.638477801268499	0.7722383060536633	1.0	39/149	20.51%	Ppp1cc;Mapk7;Map2k2;Ppp1r12c;Cdkn1a;Nfatc4;Cacna1c;Calm3;Src;Pik3r5;Nos3;Eef2;Ccnd1;Actg1;Gnai2;Nfatc1;Cacnb3;Pik3r6;Adcy4;Npr1;Actb;Cacnb1;Ryr2;Myl9;Cacna1s;Jun;Prkcb;Camk2a;Adcy5;Pik3cg;Plcb3;Trpm2;Myl6;Plcb4;Hras;Adcy8;Cacng8;Kcnj12;Map2k5
GSE164758_GEMM_KL_KP_primary	19769	prerank	KEGG__Amyotrophic lateral sclerosis (ALS)	0.24327428178373828	0.9211046222994419	0.582348305752561	0.7715811500322064	1.0	12/50	18.95%	Grin2d;Bax;Tomm40;Bad;Trp53;Derl1;Gpx1;Tnfrsf1a;Ccs;Daxx;Nefh;Bcl2l1
GSE164758_GEMM_KL_KP_primary	19769	prerank	KEGG__Glycosaminoglycan degradation	0.3033926751869895	0.9197146733201697	0.5770850884582982	0.7693591954523944	1.0	6/19	22.06%	Naglu;Hyal2;Sgsh;Hyal1;Hyal3;Idua
GSE164758_GEMM_KL_KP_primary	19769	prerank	WIKI__Ptf1a related regulatory pathway WP201	0.36611520843983036	0.9196333603056109	0.5600366636113657	0.7832320538358543	1.0	3/10	12.58%	Rbpjl;Hes1;Notch1
GSE164758_GEMM_KL_KP_primary	19769	prerank	WIKI__Keap1-Nrf2 WP1245	0.3356883917470475	0.9169531134280953	0.5640326975476839	0.7784619662141113	1.0	6/14	21.20%	Cebpb;Keap1;Gclc;Ephb2;Aimp2;Maf
GSE164758_GEMM_KL_KP_primary	19769	prerank	KEGG__Rap1 signaling pathway	0.1962140523245523	0.9162000779343195	0.6711681296421337	0.7725074708064835	1.0	58/201	22.85%	Pard6a;Map2k2;Pik3r2;Sipa1;Rap1gap;Bcar1;Calm3;Pik3cd;Lat;Prkd2;Lpar5;Efna4;Pdgfa;Vegfb;Src;Tln1;Itga2b;Sipa1l3;Akt2;Rgs14;Akt1;Rapgef3;Ralgds;Actg1;Gnai2;Rasgrp2;Arap3;Pard6g;Adcy4;Vasp;Csf1r;Mras;Actb;Csf1;Pdgfb;Adora2a;Tln2;Prkcb;Adcy5;Pfn1;Plcb3;Fgfr3;Sipa1l1;Plcb4;Hras;Adcy8;Flt4;Rac2;Itgal;F2rl3;Rapgef1;Itgb2l;Rras;Itgb2;Kit;Fgf18;Mapk13;Skap1
GSE164758_GEMM_KL_KP_primary	19769	prerank	KEGG__Hypertrophic cardiomyopathy (HCM)	0.22182639395656376	0.9150196559903401	0.62298682284041	0.7696903945304873	1.0	32/85	30.65%	Lmna;Tpm3;Cacna1c;Tgfb1;Itga2b;Itgb7;Actg1;Cacnb3;Actb;Cacnb1;Ryr2;Cacna1s;Itgb5;Itga10;Cacng8;Itgb8;Des;Itga9;Agt;Itga4;Il6;Cacng1;Itga7;Itga3;Tpm1;Cacng3;Emd;Cacna1f;Dag1;Cacna2d2;Tnf;Itga5
GSE164758_GEMM_KL_KP_primary	19769	prerank	KEGG__Arrhythmogenic right ventricular cardiomyopathy (ARVC)	0.22772673195421164	0.9136965033622265	0.6386363636363637	0.7674143583937117	1.0	30/71	30.65%	Lmna;Cacna1c;Jup;Itga2b;Itgb7;Actg1;Cacnb3;Gja1;Actb;Cacnb1;Ryr2;Cacna1s;Itgb5;Itga10;Cacng8;Itgb8;Des;Itga9;Itga4;Cacng1;Itga7;Actn3;Itga3;Tcf7;Cacng3;Emd;Cacna1f;Dag1;Cacna2d2;Itga5
GSE164758_GEMM_KL_KP_primary	19769	prerank	KEGG__Phospholipase D signaling pathway	0.20418155872251617	0.9122991502047333	0.6650106458481192	0.7653787246241373	1.0	46/141	26.42%	Map2k2;Cyth1;Pik3r2;Dnm2;Pip5k1c;Pik3cd;Sphk2;Lpar5;Gna12;Pdgfa;Agpat1;Pik3r5;Akt2;Grb2;Shc1;Akt1;Rapgef3;Ralgds;Dgkz;Pik3r6;Adcy4;Agpat3;Mras;Pdgfb;Adcy5;Pik3cg;Plcb3;Plcb4;Hras;Fyn;Adcy8;Pld1;Cxcr1;Rras;Syk;Sphk1;Kit;Cyth4;Agt;Ptpn11;Plcb2;Grm8;Map2k1;Pdgfrb;Agpat2;Tsc2
GSE164758_GEMM_KL_KP_primary	19769	prerank	KEGG__Hepatitis B	0.20159952163379713	0.9095724911061409	0.6736694677871149	0.7664919861930151	1.0	33/149	17.32%	Jak3;Bax;Atf6b;Map2k2;Tyk2;Pik3r2;Irf3;Bad;Rela;Cdkn1a;Nfatc4;Trp53;Hspg2;Pik3cd;Tab1;Stat5b;Tgfb1;Nfkb1;Src;Akt2;Grb2;Traf3;Akt1;Nfkbia;Atf4;Nfatc1;Ticam1;Irak4;Stat5a;Stat3;Map2k7;Jun;Prkcb
GSE164758_GEMM_KL_KP_primary	19769	prerank	WIKI__Spinal Cord Injury WP2432	0.21087698397499544	0.9050246327483192	0.6473214285714286	0.7946512427243303	1.0	39/98	30.80%	Ltb;Ccng1;Trp53;Pla2g6;Rgma;Tgfb1;Gdnf;Col4a1;Nr4a1;Klk8;Mag;Ccnd1;Icam1;Gja1;Slit3;Tnfsf13;Nos2;Mmp9;Rtn4r;Rhoc;Cxcl1;E2f1;Il6;Slit1;Pla2g5;Arg1;Il4;Ncan;Il1b;Ntn1;Cxcl2;Sema6a;Gap43;Cxcl10;Ccl2;Vim;Xylt1;Tnf;Tnfsf13b
GSE164758_GEMM_KL_KP_primary	19769	prerank	KEGG__Fanconi anemia pathway	0.24043820631145765	0.9043581807288035	0.6190476190476191	0.7736593787365673	1.0	8/50	10.69%	Faap100;Fance;Telo2;Ercc1;Mus81;Eme2;Hes1;Fanca
GSE164758_GEMM_KL_KP_primary	19769	prerank	HALLMARK__HALLMARK_APOPTOSIS	0.19539038828266694	0.8974959595685402	0.7090663058186739	0.7731233177150831	1.0	36/161	20.16%	Fdxr;Bax;Lmna;Rara;Mgmt;Ppp2r5b;Gadd45b;Psen2;Rela;Cdkn1a;Gna15;Tspo;Ddit3;Isg20;Erbb2;Gpx1;Bik;Btg3;App;H1f0;Ccnd1;Sod2;Igf2r;Eno2;Ifitm3;Mmp2;Rhot2;Tap1;Hspb1;Jun;Nefh;Cd14;Bcl2l1;Satb1;Bcl2l2;Birc3
GSE164758_GEMM_KL_KP_primary	19769	prerank	KEGG__ABC transporters	0.23825840454142658	0.89048800457224	0.6677367576243981	0.8016584167118486	1.0	10/47	17.45%	Abcc10;Abcb8;Tap2;Abca2;Abca3;Abca17;Abca7;Tap1;Abca13;Abcb9
GSE164758_GEMM_KL_KP_primary	19769	prerank	WIKI__Iron Homeostasis WP1596	0.32030459246660087	0.8878968581347548	0.6230228471001757	0.8217737564120305	1.0	6/14	31.26%	Ftl1;Trf;Il6;Hfe;Tnf;Fth1
GSE164758_GEMM_KL_KP_primary	19769	prerank	KEGG__Ras signaling pathway	0.18523064624345545	0.8845978747715305	0.7593333333333333	0.8099692237477908	1.0	89/225	30.72%	Gng5;Rgl2;Map2k2;Rab5c;Gnb2;Pik3r2;Rasgrp4;Bad;Rela;Calm3;Pak4;Pik3cd;Lat;Pla2g6;Nfkb1;Rasa4;Efna4;Gng3;Pdgfa;Zap70;Vegfb;Akt2;Grb2;Igf2;Shc1;Akt1;Abl1;Ralgds;Rasal1;Flt3;Rasgrp2;Pla2g2d;Rasal3;Csf1r;Mras;Csf1;Pdgfb;Flt3l;Prkcb;Ntf3;Rel;Fgfr3;Syngap1;Hras;Bcl2l1;Flt4;Rac2;Pld1;Rras;Ntrk1;Kit;Pla1a;Rgl1;Ntf5;Fgf18;Ksr1;Ksr2;Ptpn11;Rasal2;Brap;Pla2g16;Pak6;Fgfr1;Gnb3;Efna2;Map2k1;Epha2;Pla2g5;Pdgfrb;Vegfc;Gng2;Kdr;Pla2g3;Pla2g2e;Prkaca;Egfr;Fasl;Vegfa;Gngt2;Ralbp1;Rassf1;Gng11;Pdgfra;Gng8;Vegfd;Rasgrp1;Fgf23;Rassf5;Ikbkb
GSE164758_GEMM_KL_KP_primary	19769	prerank	GOFOCUS__GOBP_CELL_CELL_ADHESION_INVOLVED_IN_GASTRULATION	0.3324932207718971	0.8764290637320526	0.6224580017683466	1.0	1.0	5/12	23.08%	Mapk7;Ric8a;Il10;Map2k5;Adipoq
GSE164758_GEMM_KL_KP_primary	19769	prerank	WIKI__Lung fibrosis WP3632	0.22642961349553406	0.8747037277655213	0.7014563106796117	0.8400554394764953	1.0	24/59	30.50%	Cebpb;Dpp9;Atp11a;Tgfb1;Pdgfa;Mmp2;Sftpc;Ccl4;Ptx3;Pdgfb;Ccl5;Mmp9;Mt2;Csf2;Il6;Calca;Il4;Hmox1;Il1b;Cxcl2;Ccl2;Cysltr2;Il12b;Tnf
GSE164758_GEMM_KL_KP_primary	19769	prerank	KEGG__Pyrimidine metabolism	0.2289842991700506	0.8746010745620497	0.6834249803613511	0.8274241138597235	1.0	14/54	18.50%	Tymp;Nme3;Nt5c;Cant1;Cad;Upp2;Nme2;Upp1;Tk1;Cda;Nme1;Upb1;Dctpp1;Dhodh
GSE164758_GEMM_KL_KP_primary	19769	prerank	WIKI__Serotonin and anxiety-related events WP2140	0.33468299086555975	0.8719128986114021	0.6310592459605027	0.83469113067799	1.0	3/11	17.32%	Grin2d;Plcd4;Prkcb
GSE164758_GEMM_KL_KP_primary	19769	prerank	KEGG__Cholesterol metabolism	0.2344857604248653	0.8710792308124317	0.6976	0.8294328953128709	1.0	10/47	13.55%	Angptl8;Osbpl5;Tspo;Pltp;Vapb;Stard3;Lrp1;Ldlr;Apoa2;Apoe
GSE164758_GEMM_KL_KP_primary	19769	prerank	HALLMARK__HALLMARK_HYPOXIA	0.18476442449006286	0.8620140930341065	0.7960571040108769	0.8267907946903061	1.0	62/191	28.65%	Eno1b;Fbp1;Ddit4;Tpst2;Myh9;Galk1;Cdkn1a;Pfkl;Ilvbl;Mif;Tgfbi;Btg1;Irs2;Ddit3;Isg20;Prdx5;Grhpr;Gaa;B3galt6;Aldoa;Gpc1;Pim1;Mt1;Eno2;Jmjd6;Ppargc1a;Pdgfb;Sult2b1;Sdc3;Stc1;Jun;Tgm2;Hk1;Chst3;Plin2;Cp;Xpnpep1;Slc2a5;Ppfia4;Pgm2;Gapdhs;Col5a1;Ldha;Stc2;Siah2;Srpx;Il6;P4ha2;Cxcr4;Foxo3;Eno3;Ier3;Adm;Pfkp;Nagk;Klf7;Ncan;Hmox1;Pygm;Egfr;Vegfa;Gpi1
GSE164758_GEMM_KL_KP_primary	19769	prerank	WIKI__Calcium Regulation in the Cardiac Cell WP553	0.19171303798839945	0.8609853575712225	0.7693920335429769	0.8468530738562291	1.0	30/144	19.30%	Gng5;Gnb2;Cacna1c;Calm3;Pkig;Rgs9;Gng3;Gna11;Gnaz;Gjb3;Rgs14;Adrb1;Gnai2;Rgs4;Gja4;Grk6;Cacnb3;Gja1;Arrb2;Adcy4;Cacnb1;Ryr2;Cacna1s;Prkcb;Camk2a;Adcy5;Prkcq;Plcb3;Kcnb1;Adcy8
GSE164758_GEMM_KL_KP_primary	19769	prerank	KEGG__IL-17 signaling pathway	0.20652305165422508	0.8609608732903752	0.7361827560795873	0.8463668432619612	1.0	35/90	29.35%	Jund;Mapk7;Cebpb;Traf4;Tradd;Traf2;Il17rc;Rela;Nfkb1;Traf3;Nfkbia;Il17d;Jun;Il17a;Lcn2;Mmp9;Il17ra;Ikbke;Cxcl1;Il17c;Mapk13;Csf2;Ccl7;Il6;Ccl12;Traf3ip2;Mapk11;Fadd;Il4;Ccl20;Il1b;Mmp3;Cxcl2;Cxcl10;Ccl2
GSE164758_GEMM_KL_KP_primary	19769	prerank	KEGG__Vascular smooth muscle contraction	0.19444814872508429	0.860883264166804	0.7594306049822064	0.8406899857023471	1.0	41/128	28.67%	Ppp1cc;Map2k2;Ppp1r12c;Cacna1c;Calm3;Pla2g6;Arhgef1;Gna12;Gna11;Ppp1r14a;Ramp1;Ptgir;Ramp3;Pla2g2d;Adcy4;Npr1;Myl9;Adora2a;Cacna1s;Prkcb;Adcy5;Prkcq;Plcb3;Myl6;Plcb4;Mrvi1;Adcy8;Agt;Myl6b;Calca;Plcb2;Map2k1;Cyp4a12b;Pla2g5;Adm;Ramp2;Pla2g3;Pla2g2e;Prkaca;Agtr1a;Cacna1f
GSE164758_GEMM_KL_KP_primary	19769	prerank	WIKI__G Protein Signaling Pathways WP232	0.20272230099713492	0.8556151394142398	0.7321688500727802	0.8470197580630978	1.0	21/91	19.30%	Gng5;Gnb2;Gna15;Pde4b;Arhgef1;Gna12;Slc9a1;Gng3;Gna11;Gnaz;Pde1c;Gnai2;Pde7b;Adcy4;Prkcb;Adcy5;Prkcq;Plcb3;Hras;Pde4c;Adcy8
GSE164758_GEMM_KL_KP_primary	19769	prerank	GOFOCUS__GOBP_CALCIUM_DEPENDENT_CELL_CELL_ADHESION_VIA_PLASMA_MEMBRANE_CELL_ADHESION_MOLECULES	0.24314266971245405	0.8548236640698327	0.7063048683160414	1.0	1.0	17/35	37.49%	Cdh24;Pcdhgc3;Pcdhga12;Sell;Cdh23;Cdh5;Cdh22;Pcdh12;Ajuba;Arvcf;Pcdh18;Pcdh1;Pcdhb16;Cdh13;Cdh18;Cdh20;Cdh12
GSE164758_GEMM_KL_KP_primary	19769	prerank	GOFOCUS__GOBP_POSITIVE_REGULATION_OF_HETEROTYPIC_CELL_CELL_ADHESION	0.3157976285587312	0.853630575999098	0.6678865507776761	0.995187854730318	1.0	7/13	30.50%	Lck;Flot1;Fgg;Skap1;Ager;Il1b;Tnf
GSE164758_GEMM_KL_KP_primary	19769	prerank	GOFOCUS__GOBP_HOMOTYPIC_CELL_CELL_ADHESION	0.20450248226298556	0.8522356259391002	0.7520661157024794	0.9530896555653685	1.0	30/89	27.19%	Fermt3;Bloc1s4;Vps33b;Pip5k1c;Tyro3;Emilin2;Pear1;Jup;Ccm2l;Tspan9;Prkcq;Stxbp1;Megf11;Mmrn1;Ccl5;F2rl3;Lyn;Tubb1;Cfh;Fgg;Syk;Sh2b3;Zfp703;Ptpru;Il6;Ank3;Map2k1;Ubash3a;C1qtnf1;Lgals1
GSE164758_GEMM_KL_KP_primary	19769	prerank	WIKI__Statin Pathway WP1	0.28901749055192	0.8482909424762688	0.681468830059778	0.8507410731592443	1.0	5/18	13.55%	Pltp;Lrp1;Ldlr;Dgat1;Apoe
GSE164758_GEMM_KL_KP_primary	19769	prerank	GOFOCUS__GOBP_REGULATION_OF_HETEROTYPIC_CELL_CELL_ADHESION	0.2627288963190588	0.8321149525565742	0.7070008643042351	0.9553463318481782	1.0	9/24	23.22%	Mapk7;Lck;Flot1;Il10;Map2k5;Fgg;Skap1;Adipoq;Ager
GSE164758_GEMM_KL_KP_primary	19769	prerank	HALLMARK__HALLMARK_ANGIOGENESIS	0.23393037754318388	0.822441263545466	0.7490102929532858	0.8787868718085047	1.0	11/36	21.12%	Pdgfa;Jag2;Pglyrp1;Vtn;App;Msx1;Stc1;Col3a1;Kcnj8;Col5a2;Vav2
GSE164758_GEMM_KL_KP_primary	19769	prerank	KEGG__DNA replication	0.23205234891420373	0.8161263151364181	0.7706645056726094	0.9274536333105203	1.0	8/35	17.05%	Pold1;Rnaseh2c;Rfc2;Pold2;Rnaseh1;Pold4;Pole4;Mcm5
GSE164758_GEMM_KL_KP_primary	19769	prerank	KEGG__Complement and coagulation cascades	0.19365900432799021	0.8054284781449452	0.8472535741158767	0.9406544820231171	1.0	20/86	21.35%	C1rb;C1qc;Bdkrb2;C1s2;C1qa;Bdkrb1;A2m;C1qb;Vtn;C4b;Cr2;C3;F2rl3;Serping1;Itgb2l;C7;C1s1;Cfh;Fgg;Itgb2
GSE164758_GEMM_KL_KP_primary	19769	prerank	WIKI__Hypertrophy Model WP202	0.2721553801477389	0.7942972816765558	0.7610773240660296	0.9397827882574038	1.0	3/17	9.65%	Jund;Eif4ebp1;Nr4a3
GSE164758_GEMM_KL_KP_primary	19769	prerank	HALLMARK__HALLMARK_APICAL_SURFACE	0.2179403498304921	0.7886785704031988	0.8300813008130081	0.9006935642365809	1.0	12/43	21.19%	Crocc;Gata3;Thy1;App;Gas1;Il2rb;Hspb1;Flot2;Scube1;Lyn;Il2rg;Ephb4
GSE164758_GEMM_KL_KP_primary	19769	prerank	KEGG__Phototransduction	0.2420495626300987	0.7865479618445465	0.7837384744341995	0.9662499820580674	1.0	3/25	7.04%	Guca1a;Calm3;Rgs9
GSE164758_GEMM_KL_KP_primary	19769	prerank	GOFOCUS__GOBP_HETEROTYPIC_CELL_CELL_ADHESION	0.20145902837721208	0.7825561842100264	0.8432956381260097	0.9990946759984679	1.0	19/56	24.52%	Mapk7;Ninj1;Jup;Itgb7;Thy1;Lck;Flot1;Jam3;Il10;Madcam1;Itgb2l;Map2k5;Fgg;Itgb2;Skap1;Adipoq;Ager;Itga4;Itga7
GSE164758_GEMM_KL_KP_primary	19769	prerank	KEGG__MicroRNAs in cancer	0.16830554213250248	0.7810954285953972	0.9414893617021277	0.9684121871704378	1.0	27/189	13.36%	Mapk7;Map2k2;Rptor;Ccng1;Ddit4;Cdkn1a;Socs1;Trp53;Pak4;Mir25;Nfkb1;St14;Irs2;Pdgfa;Bak1;Erbb2;Ube2i;Notch4;Grb2;Shc1;Abl1;Mir21a;Pim1;Notch3;Notch1;Ccnd1;Mirlet7b
GSE164758_GEMM_KL_KP_primary	19769	prerank	KEGG__Adrenergic signaling in cardiomyocytes	0.17344804796573246	0.7740586163088076	0.9306930693069307	0.9723890277759787	1.0	32/141	20.29%	Ppp1cc;Atf6b;Ppp2r5b;Ppp2r3d;Tpm3;Cacna1c;Calm3;Slc9a1;Crem;Pik3r5;Akt2;Akt1;Atp1a2;Rapgef3;Scn1b;Adrb1;Gnai2;Atf4;Cacnb3;Pik3r6;Adcy4;Cacnb1;Ryr2;Cacna1s;Camk2a;Adcy5;Pik3cg;Plcb3;Plcb4;Adcy8;Myl4;Cacng8
GSE164758_GEMM_KL_KP_primary	19769	prerank	WIKI__Serotonin and anxiety WP2141	0.26228204389681037	0.7724165661629288	0.7854671280276817	0.9632005702755889	1.0	6/17	25.80%	Eef2;Plcd4;Pomc;Prkcb;Camk2b;Arc
GSE164758_GEMM_KL_KP_primary	19769	prerank	WIKI__Nucleotide GPCRs WP207	0.28710561029439324	0.7688354972804382	0.7730061349693251	0.956399556147869	1.0	3/12	16.87%	P2ry6;Adora2a;P2ry2
GSE164758_GEMM_KL_KP_primary	19769	prerank	KEGG__Folate biosynthesis	0.23595901279831918	0.76622324715938	0.8124459809853068	0.9772815110396864	1.0	5/25	14.54%	Spr;Akr1b10;Fpgs;Alpl;Pcbd2
GSE164758_GEMM_KL_KP_primary	19769	prerank	WIKI__Novel Jun-Dmp1 Pathway WP3654	0.23229694482273083	0.7607427354741497	0.825	0.9559495794772221	1.0	8/26	21.63%	Junb;Map2k2;Trp53;Ccnd1;Jun;Hras;Rras;E2f1
GSE164758_GEMM_KL_KP_primary	19769	prerank	KEGG__Glycosphingolipid biosynthesis	0.20359551575163942	0.7510727727505553	0.8698039215686274	0.9904445947318654	1.0	17/44	29.47%	B3gnt4;Naga;St6galnac5;B3galt4;B4galt3;St6galnac4;Sec1;B3gnt3;St3gal2;Fut7;B4galnt1;B3galt5;St3gal3;St8sia1;Fut9;St3gal1;Ggta1
GSE164758_GEMM_KL_KP_primary	19769	prerank	GOFOCUS__GOBP_REGULATION_OF_HOMOTYPIC_CELL_CELL_ADHESION	0.21270338806993827	0.7478143631496912	0.8557046979865772	1.0	1.0	17/37	29.41%	Vps33b;Emilin2;Ccm2l;Prkcq;Mmrn1;Ccl5;Lyn;Syk;Sh2b3;Zfp703;Il6;Ank3;Map2k1;C1qtnf1;Lgals1;Serpine2;Tnfsf11
GSE164758_GEMM_KL_KP_primary	19769	prerank	WIKI__ESC Pluripotency Pathways WP339	0.17233082343148404	0.7468511026225599	0.9380014587892049	0.9623169067783527	1.0	39/115	28.49%	Mapk7;Map2k2;Pik3r2;Dvl1;Pik3cd;Wnt4;Dvl2;Pdgfa;Smad6;Akt2;Grb2;Akt1;Fzd8;Fzd2;Lrp5;Lif;Pdgfb;Stat3;Jun;Fgfr3;Hras;Map2k5;Wnt11;Wnt6;Fgf18;Ptpn11;Wnt9b;Axin1;Wnt7b;Fgfr1;Map2k1;Pdgfrb;Fzd5;Il6st;Fzd9;Wnt10b;Wnt2;Egfr;Wnt3
GSE164758_GEMM_KL_KP_primary	19769	prerank	KEGG__Thiamine metabolism	0.2611506427608402	0.746124810468425	0.8164335664335665	0.9897612657494615	1.0	3/15	12.14%	Ak2;Ntpcr;Alpl
GSE164758_GEMM_KL_KP_primary	19769	prerank	WIKI__Heart Development WP2067	0.2071677615800512	0.7428091536645982	0.876120619396903	0.9557468529319485	1.0	7/40	13.41%	Foxa2;Nfatc4;Srf;Vegfb;Tbx2;Notch1;Nfatc1
GSE164758_GEMM_KL_KP_primary	19769	prerank	WIKI__Eicosanoid metabolism via Lipo Oxygenases (LOX) WP4348	0.21279168843629237	0.7390020701064982	0.8548387096774194	0.9486901310803401	1.0	3/31	5.70%	Acaa1a;Ltc4s;Ppard
GSE164758_GEMM_KL_KP_primary	19769	prerank	GOFOCUS__GOBP_REGULATION_OF_CELL_CELL_ADHESION_MEDIATED_BY_CADHERIN	0.2511146936476895	0.7270118300566306	0.8352322524101665	0.9832590056971128	1.0	11/16	35.22%	Notch4;Notch1;Flot1;Mad2l2;Ppm1f;Ptpru;Vegfa;Wnt5a;Bmp6;Epcam;Wnt3a
GSE164758_GEMM_KL_KP_primary	19769	prerank	KEGG__Neuroactive ligand-receptor interaction	0.1486185206198825	0.7202039919672153	0.9954456733897202	1.0	1.0	69/271	29.39%	Grin2d;Npw;Grin3b;Ptger1;Grik5;Insl3;Cckbr;Tspo;Bdkrb2;Bdkrb1;P2ry6;Gal;Rxfp4;S1pr4;Thra;Adrb1;Ptgir;Pomc;Galr3;Chrna7;Gabbr2;Tbxa2r;Adora2a;P2ry2;Kiss1r;P2ry10;Prss2;Cckar;C3;F2rl3;Ptger2;Rln3;Cort;Vip;P2rx6;Sst;Agt;Pth1r;Lhb;Adcyap1r1;Gh;S1pr2;Npy1r;Chrna10;Npb;Cnr2;Calca;Calcr;Grm8;Ptger3;Vipr1;Npff;P2rx5;Gabra4;Ptafr;Chrnb2;Npy4r;Adm;Sstr4;Oprm1;Chrm1;Gabrd;Kiss1;Agtr1a;Gria3;Grin2c;Gria2;Cysltr2;Grm6
GSE164758_GEMM_KL_KP_primary	19769	prerank	KEGG__Primary bile acid biosynthesis	0.251606757191004	0.7094540209194726	0.8657657657657658	1.0	1.0	2/15	5.01%	Acot8;Ch25h
