rank_pos_NES	cohort	n_genes_ranked	Name	Term	ES	NES	NOM p-val	FDR q-val	FWER p-val	Tag %	Gene %	Lead_genes	family
148	GSE137396_GEMM_KL_KP_nodules	30105	prerank	GOFOCUS__GOBP_REGULATION_OF_HOMOTYPIC_CELL_CELL_ADHESION	0.3352093766835929	1.323484034458513	0.0945273631840796	0.25478156922408174	0.623	15/37	28.36%	Tmx1;Ceacam1;Cd24a;Zfp703;Prkca;Jak1;Alox12;Map2k1;Lyn;Cd9;C1qtnf1;Il6;Adamts18;Sh2b3;Jak2	cell_adhesion
149	GSE137396_GEMM_KL_KP_nodules	30105	prerank	GOFOCUS__GOBP_CELL_ADHESION_MOLECULE_PRODUCTION	0.47399904983570884	1.321848289884074	0.15175537938844846	0.23339787793167494	0.6245	4/11	11.66%	Aqp4;Golph3;Cav1;Ppia	cell_adhesion
160	GSE137396_GEMM_KL_KP_nodules	30105	prerank	GOFOCUS__GOBP_HETEROPHILIC_CELL_CELL_ADHESION_VIA_PLASMA_MEMBRANE_CELL_ADHESION_MOLECULES	0.3077433431393042	1.2841083711386465	0.10960757780784844	0.2602423386220387	0.686	9/46	11.77%	L1cam;Cadm1;Cd164;Cd24a;Cxadr;Ptprd;Alcam;Tenm4;Lgals9	cell_adhesion
168	GSE137396_GEMM_KL_KP_nodules	30105	prerank	GOFOCUS__GOBP_CELL_CELL_ADHESION_MEDIATED_BY_CADHERIN	0.30699653374153885	1.251661711475395	0.14622057001239158	0.2831073512447127	0.738	13/42	22.16%	Mad2l2;Bmp6;Fer;Cdh13;Tjp1;Cdh8;Dennd6a;Cdh19;Plekha7;Cdh1;Cdh6;Cdh18;Cdh7	cell_adhesion
173	GSE137396_GEMM_KL_KP_nodules	30105	prerank	GOFOCUS__GOBP_CELL_CELL_ADHESION_INVOLVED_IN_GASTRULATION	0.4447339035096647	1.2398002877424006	0.21112372304199772	0.2788834725370261	0.759	5/11	15.33%	Map2k5;Mbp;Tnfaip3;Il10;Klf4	cell_adhesion
190	GSE137396_GEMM_KL_KP_nodules	30105	prerank	KEGG__Tight junction	0.22648325355827717	1.1937883675723033	0.1111111111111111	0.2974845011410536	1.0	37/158	16.97%	Rock1;Ccnd1;Cldn2;Marveld3;Erbb2;Mapk9;Epb41l4b;Pard6g;Rapgef6;Cftr;Cldn22;Tuba8;Prkaa2;Dlg3;Cldn10;Ppp2ca;Tjp1;Prkaa1;Tjp3;Nf2;Ppp2r2b;Synpo;Ppp2r1b;Prkab1;Igsf5;Tuba3b;Hspa4;Tiam1;Slc9a3r1;Myh1;Llgl1;Cldn23;Cldn3;Rac1;Ybx3;Actn1;Prkab2	tight_junction
201	GSE137396_GEMM_KL_KP_nodules	30105	prerank	GOFOCUS__GOBP_CELL_ADHESION_MEDIATED_BY_INTEGRIN	0.24505678626969765	1.1600770266666744	0.1830601092896175	0.3797435340143447	0.871	18/84	12.67%	Npnt;L1cam;Cd24a;Ift74;Crk;Ret;Muc1;Tescl;Tesc;Adam17;Swap70;Snai2;Serpine1;Adam9;Itgb8;Itgav;Acer2;Ada	cell_adhesion
205	GSE137396_GEMM_KL_KP_nodules	30105	prerank	GOFOCUS__REACTOME_APOPTOTIC_CLEAVAGE_OF_CELL_ADHESION_PROTEINS	0.4223502812439558	1.1440731522980951	0.29205607476635514	0.38449521843077594	0.886	6/10	28.26%	Pkp1;Dsg3;Tjp1;Dsg2;Dsp;Ctnnb1	cell_adhesion
222	GSE137396_GEMM_KL_KP_nodules	30105	prerank	CURATED__CLAUDIN_FAMILY	0.3176105234819319	1.0998779212257033	0.324582338902148	0.324582338902148	0.136	9/22	28.83%	Cldn2;Cldn22;Cldn10;Cldn23;Cldn3;Cldn13;Cldn11;Cldn34b2;Cldn7	claudin_family
230	GSE137396_GEMM_KL_KP_nodules	30105	prerank	GOFOCUS__GOBP_NEGATIVE_REGULATION_OF_CELL_CELL_ADHESION	0.19564115233241436	1.060360733224582	0.3058252427184466	0.5428167789610955	0.9625	43/200	17.15%	Tmx1;Ceacam1;Vtcn1;Erbb2;Pawr;Mia3;Cd24a;Mad2l2;Map2k5;Trpv4;Zfp703;Tnfrsf21;Foxj1;Mbp;Dapl1;Bmp6;Abca12;Pten;Rc3h1;Socs6;Btn1a1;Tnfaip3;Cblb;Swap70;Bcl6;Il10;Ido1;Nf2;Tnfsf4;Lgals9;Lgals3;Adora2a;Adam8;Ihh;Alox12;Anxa1;Klf4;Tigit;Map2k1;Twsg1;Dlg5;Cbfb;Cdh1	cell_adhesion
241	GSE137396_GEMM_KL_KP_nodules	30105	prerank	GOFOCUS__GOBP_ADHERENS_JUNCTION_ORGANIZATION	0.24175708703101306	1.0380508272318891	0.36755386565272496	0.5671049771788742	0.975	24/54	30.16%	Tbcd;Zfp703;Bmp6;Cdh13;Tjp1;Adam10;Cdh8;Numb;Cdh19;Plekha7;Dlg5;Cdh1;Cdh6;Cdh18;Cdh7;Add1;Cdh15;Dsp;Cdc42;Cdh3;Ctnnb1;Cdh4;Vcl;Cdh26	cell_adhesion
262	GSE137396_GEMM_KL_KP_nodules	30105	prerank	GOFOCUS__GOBP_REGULATION_OF_CELL_CELL_ADHESION_MEDIATED_BY_INTEGRIN	0.3355269714374417	0.9736248338104285	0.4814385150812065	0.7086216955124172	0.9905	3/12	12.67%	Cd24a;Swap70;Ada	cell_adhesion
275	GSE137396_GEMM_KL_KP_nodules	30105	prerank	GOFOCUS__GOBP_REGULATION_OF_HETEROTYPIC_CELL_CELL_ADHESION	0.2706058528000067	0.9444579412710072	0.5268176400476758	0.7511410562921104	0.9945	7/24	16.88%	Map2k5;Mbp;Alox15;Tnfaip3;Il10;Klf4;Bmp7	cell_adhesion
278	GSE137396_GEMM_KL_KP_nodules	30105	prerank	GOFOCUS__GOBP_NEGATIVE_REGULATION_OF_CELL_ADHESION	0.16394078370457016	0.9350752741607127	0.6600719424460432	0.738845592573043	0.995	59/297	17.15%	Tmx1;Ceacam1;Vtcn1;Erbb2;Ajap1;Pawr;Sema5a;Enpp2;Mia3;Fam107a;Cd24a;Mad2l2;Map2k5;Trpv4;Zfp703;Tnfrsf21;Foxj1;Mbp;Dapl1;Spock1;Bmp6;Abca12;Pten;Muc1;Rc3h1;Socs6;Btn1a1;Tnfaip3;Cblb;Cdh13;Swap70;Snai2;Bcl6;Adam10;Serpine1;Ephb2;Il10;Ptprz1;Ido1;Fbln1;Nf2;Tnfsf4;Lgals9;Lgals3;Adora2a;Acer2;Cbll1;Adam8;Ihh;Alox12;Anxa1;Ptpn11;Klf4;Tigit;Map2k1;Twsg1;Dlg5;Cbfb;Cdh1	cell_adhesion
292	GSE137396_GEMM_KL_KP_nodules	30105	prerank	GOFOCUS__GOBP_POSITIVE_REGULATION_OF_CELL_ADHESION_MEDIATED_BY_INTEGRIN	0.2695956580842993	0.9095596724133953	0.5770171149144254	0.7678123332872301	0.995	4/22	10.34%	Cd24a;Ift74;Ret;Adam9	cell_adhesion
303	GSE137396_GEMM_KL_KP_nodules	30105	prerank	GOFOCUS__GOBP_CALCIUM_DEPENDENT_CELL_CELL_ADHESION_VIA_PLASMA_MEMBRANE_CELL_ADHESION_MOLECULES	0.22641928192211286	0.8759971170204781	0.6731470230862697	0.8120351908375306	0.9985	14/36	30.16%	Atp2c1;Pcdhb16;Cdh13;Cdh8;Cdh19;Cdh1;Cdh6;Cdh18;Cdh7;Cdh15;Ajuba;Cdh3;Cdh4;Cdh26	cell_adhesion
318	GSE137396_GEMM_KL_KP_nodules	30105	prerank	WIKI__Integrin-mediated Cell Adhesion WP6	0.17140849496531496	0.8238094768672463	0.8407202216066482	0.8249496208036358	1.0	36/99	27.91%	Hras;Rock1;Vav3;Map2k5;Crk;Cav2;Pak1;Cav1;Itgb8;Sorbs1;Itgav;Mylk2;Capn10;Map2k1;Rac1;Itgb4;Actn1;Rac3;Zyx;Capn7;Grb2;Capn6;Map2k6;Sos1;Pdpk1;Capn11;Bcar1;Akt1;Itga3;Itga10;Mapk10;Mapk1;Itgb1;Itgb3;Cdc42;Capn2	cell_adhesion
326	GSE137396_GEMM_KL_KP_nodules	30105	prerank	GOFOCUS__GOBP_HOMOTYPIC_CELL_CELL_ADHESION	0.16783157548450592	0.8085668560138245	0.8337988826815642	0.9019642469028473	0.9995	29/89	28.36%	Tmx1;L1cam;Ceacam1;Cd24a;Zfp703;Cxadr;Prkca;Ppia;Jup;Ncam1;Gata1;Jak1;Alox12;Map2k1;Dsg2;Lyn;Pear1;Cd9;Comp;C1qtnf1;Il6;Megf11;Slc7a11;Dsp;Cdhr5;Itgb3;Adamts18;Sh2b3;Jak2	cell_adhesion
328	GSE137396_GEMM_KL_KP_nodules	30105	prerank	GOFOCUS__GOBP_NEGATIVE_REGULATION_OF_LEUKOCYTE_CELL_CELL_ADHESION	0.15512730390582485	0.7989611256221675	0.9075500770416025	0.8805955227124538	0.9995	28/145	17.12%	Ceacam1;Vtcn1;Erbb2;Pawr;Mia3;Cd24a;Tnfrsf21;Foxj1;Dapl1;Pten;Rc3h1;Socs6;Btn1a1;Cblb;Bcl6;Ido1;Tnfsf4;Lgals9;Lgals3;Adora2a;Adam8;Ihh;Anxa1;Klf4;Tigit;Twsg1;Dlg5;Cbfb	cell_adhesion
333	GSE137396_GEMM_KL_KP_nodules	30105	prerank	GOFOCUS__REACTOME_ADHERENS_JUNCTIONS_INTERACTIONS	0.19895587799291997	0.7663981176311481	0.8292367399741267	0.8894220319997325	0.9995	14/34	29.37%	Cadm1;Cadm2;Cdh13;Cdh8;Jup;Cdh6;Cdh18;Cdh7;Actg1;Cdh15;Cdh3;Ctnnb1;Cdh4;Ctnna1	cell_adhesion
340	GSE137396_GEMM_KL_KP_nodules	30105	prerank	GOFOCUS__GOBP_EPITHELIAL_CELL_CELL_ADHESION	0.233560999132704	0.7094455040086943	0.8624708624708625	0.9135332898645222	1.0	8/15	32.04%	Serpinb8;Ihh;Plekha7;Bves;Dsp;Ctnna1;Vcl;Kit	cell_adhesion
