cohort	n_genes_ranked	Name	Term	ES	NES	NOM p-val	FDR q-val	FWER p-val	Tag %	Gene %	Lead_genes
GSE137244_epithelium_cell_lines	32546	prerank	KEGG__Non-small cell lung cancer	0.33242811652550647	1.3219253665568251	0.05952380952380952	0.1371122806443596	0.982	17/66	8.96%	Egfr;Stk4;Plcg2;Polk;Bak1;Akt1;Pik3cb;Pik3r3;Trp53;Bax;Foxo3;Cdk4;Mapk1;Cdkn1a;Tgfa;Map2k2;Pdpk1
GSE137244_epithelium_cell_lines	32546	prerank	KEGG__Bladder cancer	0.3558120280226869	1.3214987206184297	0.09105960264900662	0.13473428027800294	0.982	20/41	18.99%	Mdm2;Egfr;Vegfa;Trp53;Thbs1;Cdk4;Mapk1;Cdkn1a;Map2k2;Src;Rps6ka5;Hras;E2f3;Map2k1;Nras;Mmp9;Hbegf;Rb1;Kras;Mmp1b
GSE137244_epithelium_cell_lines	32546	prerank	KEGG__Hedgehog signaling pathway	0.35459787294118483	1.3186536328733007	0.08970099667774087	0.134387273452035	0.9845	11/44	9.25%	Smo;Smurf1;Csnk1g2;Smurf2;Csnk1a1;Csnk1g1;Fbxw11;Gpr161;Spopl;Csnk1e;Dhh
GSE137244_epithelium_cell_lines	32546	prerank	KEGG__ErbB signaling pathway	0.32447519670821584	1.316626451171416	0.04602510460251046	0.13327089014592872	0.985	22/84	9.41%	Egfr;Plcg2;Mapk8;Akt1;Mapk9;Pik3cb;Pik3r3;Camk2g;Nrg1;Mtor;Crk;Ereg;Map2k4;Pak2;Pak6;Mapk1;Ptk2;Cdkn1a;Rps6kb1;Tgfa;Map2k2;Pak3
GSE137244_epithelium_cell_lines	32546	prerank	WIKI__Glutathione and one carbon metabolism WP730	-0.4381403508730666	-1.3129044573532411	0.1348563006632277	0.2052873333180672	1.0	13/31	20.49%	Ahcyl2;Anpep;Gss;Gpx4;Amt;Gpx3;Ggt5;Mat1a;Mat2b;Oplah;Gpx2;Chdh;Gclm
GSE137244_epithelium_cell_lines	32546	prerank	KEGG__Non-homologous end-joining	0.47901438027998683	1.3118792032477438	0.16991643454038996	0.13406790714447406	0.9865	6/13	16.86%	Rad50;Lig4;Dclre1c;Mre11a;Prkdc;Xrcc5
GSE137244_epithelium_cell_lines	32546	prerank	KEGG__Parathyroid hormone synthesis, secretion and action	-0.35361379057425785	-1.3112682605024655	0.08751608751608751	0.15657900975479142	1.0	44/106	24.33%	Arrb1;Adcy6;Plcb2;Rhoa;Rxrb;Mapk3;Akap13;Mmp17;Prkcb;Mef2c;Gata3;Slc34a2;Plcb3;Araf;Prkca;Adcy4;Arrb2;Creb3l4;Pth1r;Adcy2;Adcy8;Adcy5;Itpr1;Pde4c;Mef2d;Mmp25;Raf1;Creb3l2;Runx2;Lrp5;Prkaca;Pde4a;Prkacb;Fgfr1;Mmp13;Pld1;Creb3l1;Casr;Slc34a1;Tnfsf11;Mmp16;Plcb1;Gcm2;Fgf23
GSE137244_epithelium_cell_lines	32546	prerank	KEGG__Propanoate metabolism	-0.4292752143111291	-1.3096177477969027	0.12546676624346528	0.15681699629494175	1.0	16/31	23.59%	Acadm;Ehhadh;Acat1;Aldh6a1;Bckdha;Acss3;Echs1;Abat;Acss1;Mcee;Pcca;Acacb;Mlycd;Bckdhb;Pccb;Suclg1
GSE137244_epithelium_cell_lines	32546	prerank	KEGG__FoxO signaling pathway	0.3053594509409144	1.306266545664248	0.033854166666666664	0.1354771883853177	0.9875	34/130	12.11%	Plk2;Mdm2;Sgk3;Egfr;Stk4;Mapk8;Akt1;Mapk9;Pik3cb;Pik3r3;Prkaa1;Usp7;Smad2;Tgfbr1;Igf1r;Mapk13;Homer1;Foxo3;Mapk1;Mapk11;Irs1;Cdkn1a;Sirt1;Csnk1e;Map2k2;Pdpk1;Smad4;Plk3;Setd7;Atm;Skp2;Slc2a4;Gadd45b;Prkaa2
GSE137244_epithelium_cell_lines	32546	prerank	KEGG__NOD-like receptor signaling pathway	-0.3347580395150756	-1.305120557843112	0.06754333532576211	0.1597330187225144	1.0	43/171	14.29%	Mefv;Antxr1;Il18;Nlrp3;Naip1;Txn2;Nlrc4;Plcb2;Ifi207;Rhoa;Tab1;Cybb;Rela;Mapk3;Ccl12;Ripk3;Aim2;Il1b;Naip5;Trpm2;Pycard;Naip6;Traf5;Gsdmd;Card9;P2rx7;Nod1;Gabarapl1;Trpv2;Txnip;Gbp5;Plcb3;Camp;Ticam1;Nlrp1b;Oas2;Nlrp6;Itpr1;Ccl5;Nlrp1a;Ctsb;Stat2;Irf9
GSE137244_epithelium_cell_lines	32546	prerank	KEGG__Ether lipid metabolism	-0.3991111225227843	-1.3048815319637197	0.12056737588652482	0.15866755612038377	1.0	19/47	21.99%	Plpp3;Chpt1;Pla2g16;Pld4;Pla2g1b;Gal3st1;Pla2g3;Pla2g2d;Enpp6;Pla2g12b;Enpp2;Pld3;Pla2g2c;Pla2g7;Pla2g10;Plb1;Pla2g4f;Pld1;Tmem86b
GSE137244_epithelium_cell_lines	32546	prerank	KEGG__Hypertrophic cardiomyopathy (HCM)	-0.364398701523159	-1.304459088907128	0.08431372549019608	0.15780829271656216	1.0	37/86	23.45%	Itga1;Prkab2;Itga4;Cacna2d4;Tgfb1;Itga9;Cacnb1;Ace;Itga5;Cacng7;Itgb7;Tgfb2;Igf1;Des;Agt;Cacna1d;Itga8;Tgfb3;Ryr2;Lama2;Itga11;Myh7;Ace3;Prkag3;Cacng8;Sgcd;Cacna1s;Itga2b;Itgb8;Cacna2d2;Cacng1;Tnni3;Itga10;Sgca;Myl2;Actc1;Itga7
GSE137244_epithelium_cell_lines	32546	prerank	WIKI__ESC Pluripotency Pathways WP339	0.30711679219401156	1.3031702836331411	0.04271356783919598	0.20874264753760335	0.988	24/115	9.33%	Fgf13;Mdm2;Wnt7b;Egfr;Fzd6;Ptpn11;Actr2;Nog;Akt1;Ctnnb1;Lif;Mtor;Pdgfa;Fos;Bmpr1a;Fgf20;Mapk1;Dvl1;Apc;Wnt7a;Map2k2;Smad7;Mapk6;Smad4
GSE137244_epithelium_cell_lines	32546	prerank	KEGG__Endocrine and other factor-regulated calcium reabsorption	-0.3918937903883889	-1.301638910962446	0.1172752808988764	0.15903895410214053	1.0	26/54	28.64%	Adcy6;Plcb2;Dnm1;Atp1a3;Prkcb;Plcb3;Prkca;Atp1b1;Pth1r;Atp1b2;Klk1;Atp1a1;Fxyd2;Dnm3;Prkaca;Prkacb;Atp1a4;Atp1a2;Plcb1;Ap2s1;Klk1b22;Calb1;Trpv5;Klk1b21;Klk1b11;Atp1b3
GSE137244_epithelium_cell_lines	32546	prerank	WIKI__Glycolysis and Gluconeogenesis WP157	0.33826878944735755	1.3009569818135607	0.0989399293286219	0.20399394229214088	0.988	12/50	11.53%	Eno1b;Eno1;Slc2a1;Got2;Hk2;Aldoa;Pkm;Pfkl;Pgk1;Ldha;Dlat;Slc2a4
GSE137244_epithelium_cell_lines	32546	prerank	KEGG__Human cytomegalovirus infection	-0.32632052335745887	-1.3007059479487622	0.05141242937853107	0.1586683436261219	1.0	59/237	12.84%	Cdkn2a;Ccl4;Gng12;Ccr1;Calml4;Gngt2;Gng7;Adcy6;Plcb2;Rhoa;Nfatc1;Ptk2b;Rela;H2-T10;Ccl3;Mapk3;Ptger1;Ccl12;Rps6kb2;Il1b;Cx3cl1;Akap13;H2-M5;Rac2;Ccr5;Tnfrsf1a;H2-Q10;H2-T23;Il10ra;Traf5;Gnao1;Nfatc2;Prkcb;Akt2;Pik3cd;Nfatc4;Pdgfra;Ptger2;Plcb3;Cxcr4;Prkca;Adcy4;Creb3l4;H2-Q6;Cxcr2;Adcy2;H2-M2;H2-Q7;Cxcl12;Ptger3;H2-M10.1;Adcy8;Adcy5;Gng8;H2-T24;Itpr1;Ccl5;Il6ra;Gm11127
GSE137244_epithelium_cell_lines	32546	prerank	GOFOCUS__GOBP_HOMOPHILIC_CELL_ADHESION_VIA_PLASMA_MEMBRANE_ADHESION_MOLECULES	-0.3494185950228528	-1.2995788722636692	0.08582326764144946	0.15529174130111664	0.858	39/108	22.02%	Cdhr2;Kirrel3;Cdhr1;Cdh17;Cdhr5;Cadm2;Cdh13;Amigo1;Nexn;Cdh9;Nrcam;Cdh22;Esam;Cdh11;Pecam1;Cdh12;Sdk2;Tenm3;Pcdh12;Hmcn1;Dchs1;Amigo2;Emb;Sdk1;Chl1;Clstn3;Cadm3;Cdh4;Pcdh20;Cdh16;Pcdhb6;Fat3;Robo2;Nectin3;Cdhr3;Cdh1;Cntn6;Dscam;Ptprt
GSE137244_epithelium_cell_lines	32546	prerank	KEGG__Measles	0.31650139702003144	1.2965438953997015	0.038461538461538464	0.1397478835163468	0.9895	27/137	7.88%	Ikbke;Il1a;Eif2ak3;Nfkb1;Mapk8;Bak1;Akt1;Traf3;Mapk9;Hspa8;Pik3cb;Pik3r3;Map3k7;Tbk1;Apaf1;Trp53;Eif2s1;Bax;Eif2ak4;Fos;Cdk4;Ccne1;Traf6;Csnk2a1;Tnfaip3;Bid;Eif2ak2
GSE137244_epithelium_cell_lines	32546	prerank	KEGG__Melanoma	0.32626341099841394	1.2943683687571228	0.07676767676767676	0.13904708932449056	0.9895	16/70	6.61%	Mdm2;Egfr;Polk;Bak1;Akt1;Pik3cb;Pik3r3;Trp53;Bax;Pdgfa;Igf1r;Fgf20;Cdk4;Mapk1;Cdkn1a;Met
GSE137244_epithelium_cell_lines	32546	prerank	HALLMARK__HALLMARK_ANDROGEN_RESPONSE	0.31563968210729815	1.2940939860553242	0.047619047619047616	0.07455190958048401	0.4095	27/95	10.69%	Map7;Abcc4;Appbp2;Stk39;Actn1;Akt1;Dhcr24;Hmgcr;Itgav;Hmgcs1;Cdc14b;Camkk2;Gsr;Pgm3;Srp19;Ell2;Ube2i;Sec24d;H1f0;Acsl3;Tpd52;Idi1;Lman1;Akap12;Rrp12;Cdk6;Slc38a2
GSE137244_epithelium_cell_lines	32546	prerank	WIKI__PluriNetWork WP1763	0.3558434318896674	1.2921253385756875	0.10091743119266056	0.20591506956351877	0.9915	85/285	13.29%	Mdm2;Smo;Smurf1;Kdm4c;Ptpn11;Perp;Cd44;Nfkb1;Cad;Itgb1;Kdm1a;Rbbp4;Akt1;Ercc5;Kdm5c;Cabin1;Ctnnb1;Lif;Usp7;Mtor;Smad2;Trp53;Hnrnpu;Grsf1;Hdac2;Sumo1;Kpnb1;Pbrm1;Smarca4;Fos;Tgfbr1;Mtf2;Nr2c1;Eed;Rock1;Dnmt1;Gatad2a;Mapk1;Ube2i;Zfp143;Smarca5;Ctcf;Rtn4r;Rest;Ipo9;Kpna2;Irs1;Cdkn1a;Zmym2;Ctbp2;Ocln;Ehmt1;Epop;Atrx;Dvl1;Kdm6a;Creb1;Apc;Rif1;Sp3;Xpo4;Hdac4;Smarcad1;Smad7;Rbpj;Leo1;Brca1;Tfap2a;Pml;Smad4;Zfp281;Dnmt3b;Ptprs;Ncoa1;Tfap2c;Zfx;Suz12;Rnf2;Ctr9;Jade1;Psen1;Hif1a;Mybl2;Hras;Wdr61
GSE137244_epithelium_cell_lines	32546	prerank	GOFOCUS__GOBP_CELL_ADHESION_MEDIATED_BY_INTEGRIN	-0.36216538299049655	-1.291762557227913	0.1022801302931596	0.15470609906373464	0.872	37/84	18.28%	Itgam;Plpp3;Itga1;Itgal;Itga4;Itgax;Fermt3;Nckap1l;Itga9;Itga5;Itgb2;Itgb7;Tgfb2;Emilin1;Lpxn;Dpp4;Fbn1;Ccl21a;Cib1;Itgbl1;Itga8;Vtn;Itga11;Itgae;Mmrn1;Ccl5;Podxl;Col16a1;Jam3;Cd3e;Icam1;Snai2;Cxcl13;Itga2b;Itgb8;Skap1;Efna1
GSE137244_epithelium_cell_lines	32546	prerank	KEGG__Phospholipase D signaling pathway	-0.3383642998278588	-1.289592480427379	0.0778186274509804	0.16785122303654976	1.0	57/145	23.87%	Pik3r5;Plpp3;Fcer1g;Adcy6;Plcb2;Rhoa;Dnm1;Ptk2b;Agpat4;Rras;Mapk3;Shc2;Rapgef4;Shc1;Kitl;Egf;Akt2;Lpar1;Pik3cd;Shc4;Pik3r6;Agt;Sphk2;Pdgfra;Pdgfrb;Plcb3;Prkca;Agtr1a;Pik3cg;Adcy4;Cxcr2;Adcy2;Cxcr1;Adcy8;Adcy5;Lpar3;Pdgfc;Pip5k1b;Raf1;Dgkz;Dnm3;Dgkb;Ptgfr;Pik3r2;Pla2g4f;Fcer1a;Ms4a2;Tsc2;Lpar4;Pld1;Grm6;Grm4;Shc3;Dgkg;Dgki;Avpr1a;Plcb1
GSE137244_epithelium_cell_lines	32546	prerank	KEGG__Necroptosis	0.291237380669617	1.28652835862528	0.03003003003003003	0.142572877581212	0.9925	46/149	17.11%	Il33;Mlkl;Il1a;Mapk8;Faf1;Mapk9;Camk2g;H2afy;Hsp90aa1;Bax;Cflar;Trpm7;Cyld;Pgam5;Capn2;Ripk1;Tnfrsf10b;Tnfaip3;Chmp6;Bid;Eif2ak2;Hist1h2ab;Dnm1l;Vps4b;Vdac3;Slc25a5;Hist1h2ac;Hist1h2ai;Hist1h2ae;Hist1h2ak;Hist1h2ad;Hist2h2ac;Ppia;Hist2h2aa2;H2afy2;Jak1;Tlr4;Hist1h2ag;H2afx;Hist1h2an;Hist1h2ap;Hist2h2ab;Pla2g4e;Hist1h2ah;Hist1h2ao;Stat6
GSE137244_epithelium_cell_lines	32546	prerank	KEGG__Type II diabetes mellitus	-0.3935258812370087	-1.286177879312202	0.14325842696629212	0.1698485452822105	1.0	14/46	14.40%	Pdx1;Cacna1a;Pklr;Hk3;Prkce;Irs3;Mapk3;Socs3;Pik3cd;Hkdc1;Cacna1d;Abcc8;Kcnj11;Slc2a2
GSE137244_epithelium_cell_lines	32546	prerank	KEGG__Base excision repair	0.36779393769895147	1.2810541853831512	0.12654320987654322	0.144006712966373	0.9935	9/34	14.61%	Lig3;Tdg;Apex1;Polb;Pole2;Pcna;Smug1;Pole;Apex2
GSE137244_epithelium_cell_lines	32546	prerank	KEGG__Sphingolipid signaling pathway	0.29526807632434965	1.2810295765591415	0.051351351351351354	0.14170504541611356	0.9935	27/119	8.96%	Cers3;Ppp2ca;Nfkb1;Mapk8;Akt1;Mapk9;Pik3cb;Pik3r3;Ppp2cb;Ppp2r1b;Prkcz;Trp53;Bax;Abcc1;Sgpp1;Mapk13;Sptlc1;Rock1;Mapk1;Nsmaf;Mapk11;Ppp2r2c;Bid;Asah2;Map2k2;Rac3;Pdpk1
GSE137244_epithelium_cell_lines	32546	prerank	KEGG__Synaptic vesicle cycle	-0.36609931376769467	-1.2800172730655797	0.11289245156980628	0.17466310473193233	1.0	21/75	16.33%	Atp6v0e2;Cacna1a;Dnm1;Atp6v0d2;Atp6v1g2;Slc1a2;Rab3a;Slc17a8;Cplx2;Vamp2;Syt1;Stx1b;Napa;Slc1a3;Atp6v1b2;Slc6a2;Slc6a4;Slc6a7;Atp6v1g3;Atp6v1f;Dnm3
GSE137244_epithelium_cell_lines	32546	prerank	KEGG__Inflammatory mediator regulation of TRP channels	-0.33760286211883866	-1.2798279288992802	0.09248913718187461	0.1735546736852651	1.0	40/124	19.82%	Calml4;Cyp2c65;Adcy6;Camk2d;Plcb2;Prkce;Camk2b;Cyp2j6;Il1b;Ntrk1;Prkcb;Igf1;Pik3cd;Htr2a;Trpv2;Cyp2c68;Ptger2;Plcb3;Prkca;Adcy4;Alox12;Adcy2;Cyp2j5;Prkcq;Asic2;Adcy8;Adcy5;Itpr1;Bdkrb1;Cyp2j9;Htr2b;Il1r1;Cyp2c29;Asic3;Cyp4a12a;Prkaca;Prkacb;Cyp2c55;Pik3r2;Pla2g4f
GSE137244_epithelium_cell_lines	32546	prerank	KEGG__Prostate cancer	0.30532887445482687	1.276303678174697	0.04148471615720524	0.14279682189080534	0.9945	20/95	8.96%	Plau;Mdm2;Egfr;Nfkb1;Akt1;Pik3cb;Ctnnb1;Pik3r3;Mtor;Hsp90aa1;Trp53;Pdgfa;Igf1r;Mapk1;Ccne1;Cdkn1a;Creb1;Tgfa;Map2k2;Pdpk1
GSE137244_epithelium_cell_lines	32546	prerank	KEGG__Th17 cell differentiation	-0.3491769178831775	-1.2736486071167168	0.1029126213592233	0.17832648733377723	1.0	39/98	17.77%	Rxrb;Nfatc1;Rela;Mapk3;Tgfb1;Il1b;Il21r;Rorc;Rara;Nfatc2;H2-Aa;H2-Ab1;H2-Eb1;Lat;Il27ra;Irf4;Gata3;Stat5a;H2-Oa;Il2rg;H2-Ob;Cd3d;Il2ra;Zap70;Cd3g;Prkcq;Cd247;Lck;Cd4;Il6ra;Tbx21;Cd3e;Il1r1;Foxp3;Il2;Jak3;Stat5b;Il2rb;Il12rb1
GSE137244_epithelium_cell_lines	32546	prerank	WIKI__Keap1-Nrf2 WP1245	0.4469509005740414	1.2733819602623961	0.16666666666666666	0.21693636383367892	0.9955	3/14	1.47%	Cebpb;Ephb2;Mapk8
GSE137244_epithelium_cell_lines	32546	prerank	KEGG__Adipocytokine signaling pathway	-0.36138344675855705	-1.271625678128161	0.1251673360107095	0.17891660217114685	1.0	16/70	9.01%	Stk11;Cpt1c;Npy;Cpt1a;G6pc3;Prkab2;Ppargc1a;Rxrb;Irs3;Rela;Tnfrsf1a;Socs3;Akt2;Cd36;Acsl5;Ppara
GSE137244_epithelium_cell_lines	32546	prerank	WIKI__IL-5 Signaling Pathway WP151	-0.36520232457546936	-1.2680264183132988	0.12719891745602166	0.2531091126268234	1.0	16/68	9.48%	Itgam;Csf2rb;Il5ra;Hcls1;Ptk2b;Mapk3;Shc2;Shc1;Hck;Vav1;Btk;Prkcb;Itgb2;Alox5ap;Stat5a;Pik3cg
GSE137244_epithelium_cell_lines	32546	prerank	KEGG__C-type lectin receptor signaling pathway	-0.33975032368232133	-1.2674696143906532	0.11689961880559085	0.18177465782204608	1.0	37/110	14.96%	Clec7a;Calml4;Relb;Nlrp3;Egr3;Fcer1g;Bcl3;Rhoa;Clec4n;Nfatc1;Egr2;Rela;Rras;Mapk3;Il1b;Ksr1;Lsp1;Pycard;Pak1;Nfatc2;Card9;Akt2;Pik3cd;Ccl17;Ccl22;Nfatc4;Clec4e;Cd209a;Cd209d;Clec1b;Cd209c;Itpr1;Il12b;Clec4b1;Stat2;Irf9;Raf1
GSE137244_epithelium_cell_lines	32546	prerank	KEGG__MAPK signaling pathway	-0.31782641686503654	-1.2673421505366675	0.05272013460459899	0.18054727142779803	1.0	92/290	20.93%	Ptprr;Flt1;Rasgrp3;Rasgrf2;Cacna1a;Gng12;Fgfr4;Relb;Map4k1;Arrb1;Tab1;Nfatc1;Csf1r;Fgf1;Rela;Rras;Mapk3;Cacna2d4;Tgfb1;Il1b;Ntrk1;Rasgrp1;Ptpn7;Rac2;Pak1;Tnfrsf1a;Map3k11;Cacnb1;Kitl;Fgf2;Egf;Rasgrf1;Vegfd;Fgf18;Vegfc;Prkcb;Akt2;Cacng7;Tgfb2;Igf1;Mef2c;Mapt;Efna2;Rasgrp4;Cacna1h;Taok2;Pdgfra;Pdgfrb;Araf;Prkca;Rasgrp2;Arrb2;Fgfr3;Angpt1;Cacna1d;Tek;Fgf10;Kdr;Efna4;Tgfb3;Lamtor3;Map3k13;Map3k1;Map2k7;Fgf15;Cacng8;Pdgfc;Il1r1;Map2k5;Raf1;Ntf3;Cacna1s;Hgf;Igf2;Prkaca;Mecom;Efna1;Cacna2d2;Cacna1i;Gadd45g;Flt3l;Prkacb;Fasl;Cacng1;Pla2g4f;Cacna1g;Ntrk2;Fgfr1;Fas;Angpt4;Vegfb;Flt3
GSE137244_epithelium_cell_lines	32546	prerank	KEGG__Insulin resistance	-0.34241596625466064	-1.2664611942371122	0.1025965801139962	0.1800867136494761	1.0	38/107	19.72%	Cpt1a;Nr1h3;G6pc3;Prkab2;Ppargc1a;Prkce;Rela;Rps6kb2;Pygl;Slc27a3;Pygm;Mlxipl;Tnfrsf1a;Socs3;Prkcb;Akt2;Pik3cd;Cd36;Agt;Nos3;Nr1h2;Ppara;Creb3l4;Ppp1r3c;Slc27a6;Prkcq;Gfpt2;Prkag3;Ppp1r3a;Slc2a2;Creb3l2;G6pc;Crtc2;Ppp1r3d;Ppp1r3b;Acacb;Ppargc1b;Pik3r2
GSE137244_epithelium_cell_lines	32546	prerank	WIKI__Primary Focal Segmental Glomerulosclerosis FSGS WP2573	0.307592715335829	1.2637818578973326	0.10082304526748971	0.21951864113344424	0.997	17/72	7.85%	Ctsl;Itga3;Cldn1;Itgb4;Itgb1;Akt1;Vcl;Ctnnb1;Itgav;Lama5;Agrn;Ptk2;Cdkn1a;Cdk5rap2;Pcna;Irf6;Myh9
GSE137244_epithelium_cell_lines	32546	prerank	GOFOCUS__GOBP_REGULATION_OF_HOMOTYPIC_CELL_CELL_ADHESION	-0.40320961756710133	-1.2594167317088971	0.16165413533834586	0.17316347283190534	0.907	12/37	14.93%	Emilin2;Prkg1;Htr2a;Prkca;Alox12;Ccm2l;Prkcq;Ank3;Mmrn1;Ccl5;Il6ra;Mfsd2b
GSE137244_epithelium_cell_lines	32546	prerank	KEGG__Relaxin signaling pathway	-0.3329893265102357	-1.258932050618387	0.10242085661080075	0.18623940049901824	1.0	50/129	21.53%	Gng12;Col4a6;Gngt2;Col4a5;Gng7;Arrb1;Adcy6;Plcb2;Rela;Mapk3;Shc2;Tgfb1;Shc1;Rxfp3;Col1a1;Gnao1;Vegfd;Vegfc;Akt2;Pik3cd;Col1a2;Shc4;Col3a1;Nos3;Plcb3;Prkca;Mmp2;Ednrb;Adcy4;Arrb2;Creb3l4;Adcy2;Adcy8;Adcy5;Gng8;Map2k7;Raf1;Creb3l2;Gnb3;Gng11;Acta2;Prkaca;Rln3;Insl3;Prkacb;Pik3r2;Vegfb;Rxfp2;Mmp13;Creb3l1
GSE137244_epithelium_cell_lines	32546	prerank	WIKI__Id Signaling Pathway WP512	-0.38054596951828046	-1.2577136239957505	0.15246957766642805	0.26155630554822745	1.0	17/48	18.98%	Flt1;Tcf7l2;Bmp2;Rela;Egf;Pax2;Igf1;Smad5;Rbl2;Kdr;Acvrl1;Lck;Pax5;Msc;Bmp6;Tcf3;Tert
GSE137244_epithelium_cell_lines	32546	prerank	KEGG__Porphyrin and chlorophyll metabolism	-0.39641501073540575	-1.2565959059819969	0.16458486407053638	0.18738266031507128	1.0	12/40	15.53%	Ugt1a7c;Blvrb;Ugt2b34;Ugt1a1;Ugt2b36;Heph;Ugt2b35;Ugt2a3;Ugt2b38;Alas2;Ugt2b5;Alas1
GSE137244_epithelium_cell_lines	32546	prerank	WIKI__Serotonin and anxiety WP2141	-0.47258066589212494	-1.2535036245355873	0.20470588235294118	0.26286625088154625	1.0	7/17	16.05%	Plek;Camk2b;Prkcb;Htr2a;Gabra1;Adra1a;Arc
GSE137244_epithelium_cell_lines	32546	prerank	WIKI__Regulation of Actin Cytoskeleton WP523	0.27641086405807175	1.2521224727017919	0.03498542274052478	0.22469931258158637	0.997	35/146	10.42%	Fgf13;Enah;Egfr;Arhgef4;Pip4k2b;Rras2;Pip5k1c;Actn1;Vcl;Pik3cb;Pik3r3;Actg1;Pxn;Rdx;Pdgfa;Crk;Pak2;Fgf20;Pak6;Pip4k2c;Rock1;Mapk1;Nckap1;Ptk2;Arhgap35;Apc;Pik3c2a;Diaph3;Map2k2;Ppp1r12a;Rac3;Mapk6;Pak3;Cdc42;Pip5k1a
GSE137244_epithelium_cell_lines	32546	prerank	HALLMARK__HALLMARK_HYPOXIA	-0.3160481814545135	-1.2507457182031363	0.08400926998841252	0.14783539486203615	0.98	38/195	12.39%	Bgn;Angptl4;Pklr;Hexa;Cav1;Ppargc1a;F3;Stc1;Pygm;Selenbp1;Bcan;S100a4;Tgfbi;Eno2;Col5a1;Adm;B4galnt2;Srpx;Ids;Tmem45a;Ppfia4;Aldob;Cavin1;Lox;Dcn;Cdkn1c;Cxcr4;Prkca;Zfp36;Cavin3;Slc2a3;Sdc2;Ppp1r3c;Tgfb3;Lalba;Chst3;Gpc3;Map3k1
GSE137244_epithelium_cell_lines	32546	prerank	KEGG__Amino sugar and nucleotide sugar metabolism	-0.3828760257214014	-1.2500730948223777	0.1571627260083449	0.192656046632357	1.0	11/49	15.22%	Renbp;Hexa;Hk3;Cyb5r3;Hkdc1;Galt;Gfpt2;Gne;Npl;Chia1;Hexb
GSE137244_epithelium_cell_lines	32546	prerank	KEGG__Glucagon signaling pathway	-0.3380036419787273	-1.249601783166572	0.11779935275080906	0.19174607799585325	1.0	31/99	18.96%	Pde3b;Calml4;Cpt1c;Cpt1a;G6pc3;Prkab2;Camk2d;Ppargc1a;Plcb2;Camk2b;Pygl;Pygm;Akt2;Gcgr;Phka2;Plcb3;Ppara;Phkg2;Creb3l4;Adcy2;Itpr1;Prkag3;Fbp1;Slc2a2;Creb3l2;G6pc;Crtc2;Pgam2;Prkaca;Acacb;Prkacb
GSE137244_epithelium_cell_lines	32546	prerank	KEGG__PI3K-Akt signaling pathway	-0.3079704600395374	-1.248769907410766	0.045926735921268454	0.19115632242504024	1.0	120/340	21.53%	Pik3r5;Flt1;Ppp2r5b;Stk11;Col6a1;Gng12;Fgfr4;Itga1;Col4a6;Gngt2;Col4a5;G6pc3;Gng7;Tnxb;Thbs3;Itga4;Csf1r;Fgf1;Rela;Mapk3;Rps6kb2;Ntrk1;Itga9;Osm;Kitl;Fgf2;Egf;Col6a2;Col1a1;Vegfd;Bad;Fgf18;Vegfc;Akt2;Itga5;Col6a3;Thbs4;Itgb7;Pkn1;Lpar1;Igf1;Il7;Spp1;Magi1;Pik3cd;Col1a2;Efna2;Pik3r6;Il3ra;Nos3;Rbl2;Il7r;Pdgfra;Pdgfrb;Thbs2;Prkca;Lama4;Mlst8;Vwf;Pik3cg;Il2rg;Fgfr3;Creb3l4;Angpt1;Csf3r;Itga8;Tek;Fgf10;Vtn;Kdr;Efna4;Il2ra;Pik3ap1;Lama2;Mcl1;Itga11;Gng8;Lpar3;Cd19;Fgf15;Il6ra;Lamc1;Pdgfc;Raf1;Creb3l2;Gnb3;G6pc;Col6a4;Ntf3;Hgf;Comp;Igf2;Lama1;Il2;Itga2b;Jak3;Crtc2;Il2rb;Gng11;Chrm2;Itgb8;Reln;Efna1;Tnn;Chrm1;Flt3l;Fasl;Lamc3;Pik3r2;Ntrk2;Fgfr1;Angpt4;Vegfb;Tsc2;Lpar4;Flt3;Ppp2r5a;Itga10;Il4;Creb3l1
GSE137244_epithelium_cell_lines	32546	prerank	KEGG__mTOR signaling pathway	0.30311691455782064	1.245975749862428	0.043596730245231606	0.16473822463146776	0.9965	41/145	13.14%	Wnt7b;Eif4e2;Fzd6;Akt1;Pik3cb;Pik3r3;Prkaa1;Rragc;Mtor;Sesn2;Atp6v1a;Igf1r;Atp6v1d;Mapk1;Ddit4;Irs1;Rps6kb1;Atp6v1c1;Dvl1;Sec13;Atp6v1h;Tti1;Rps6;Wnt7a;Map2k2;Tbc1d7;Rheb;Pdpk1;Fnip1;Wnt9a;Seh1l;Cab39l;Depdc5;Rictor;Mapkap1;Fzd3;Skp2;Prkaa2;Cab39;Clip1;Hras
GSE137244_epithelium_cell_lines	32546	prerank	WIKI__Novel Jun-Dmp1 Pathway WP3654	0.3758830088812963	1.2427662012553315	0.17518248175182483	0.22747596206020881	0.9995	9/26	8.39%	Mdm2;Trp53;Fos;Ets2;Cdk4;Mapk1;Arf1;Ets1;Map2k2
GSE137244_epithelium_cell_lines	32546	prerank	WIKI__Mecp2 and Associated Rett Syndrome WP2910	-0.3811511945413189	-1.236192759166863	0.16762589928057553	0.2814794686327026	1.0	11/46	12.13%	Tet1;Nrep;Gamt;Arhgef26;Rbfox1;Fgf2;Mef2c;Gprin1;Bcl6;Mag;Cdon
