method	destination	rule	interaction_name	pathway_name	ligand	receptor	ligand_genes	receptor_genes	ligand_class	pair_origin	n_patients	n_cohorts	n_thin_tail	cohorts	median_delta	mean_delta	mean_score_high	mean_score_low	frac_detected_high	frac_detected_low	median_n_sender_high	median_n_receiver	pval	padj
cellchat	TNK	q4q1	THBS3_CD47	THBS	THBS3	CD47	THBS3	CD47	other	cellchatdb_v2	7	2	1	GSE123902,GSE189357	0.01410291135058414	0.0178891098722239	0.022955282971615757	0.005066173099391854	1.0	0.14285714285714285	123.0	1336.0	0.015625	0.032852564102564104
cellchat	TNK	q4q1	HLA-C_CD8A	MHC-I	HLA-C	CD8A	HLA-C	CD8A	other	cellchatdb_v2	18	2	0	GSE123902,GSE189357	0.01564676460748693	0.0049914880188861544	0.40824301029802	0.4032515222791339	1.0	1.0	160.5	2582.0	0.7660293579101562	0.7754865104769483
cellchat	TNK	q4q1	MDK_SDC4	MK	MDK	SDC4	MDK	SDC4	other	cellchatdb_v2	12	2	0	GSE123902,GSE189357	0.018143738264892517	0.031273757909427734	0.043978010282851025	0.012704252373423292	1.0	0.75	205.0	1593.5	0.00048828125	0.00250244140625
cellchat	TNK	q4q1	HLA-F_CD8A	MHC-I	HLA-F	CD8A	HLA-F	CD8A	inhibitory	cellchatdb_v2	18	2	0	GSE123902,GSE189357	0.018674099081667554	0.04034472149533261	0.12771912535532706	0.08737440385999445	1.0	0.9444444444444444	160.5	2582.0	0.030364990234375	0.05229591836734694
cellchat	TNK	q4q1	HLA-DQB1_CD4	MHC-II	HLA-DQB1	CD4	HLA-DQB1	CD4	other	cellchatdb_v2	16	2	0	GSE123902,GSE189357	0.020879011433165926	0.04260157156256039	0.12964056704815904	0.08703899548559864	1.0	1.0	181.5	3559.0	0.00628662109375	0.016629126764112902
cellchat	TNK	q4q1	HLA-DRB5_CD4	MHC-II	HLA-DRB5	CD4	HLA-DRB5	CD4	other	cellchatdb_v2	15	2	0	GSE123902,GSE189357	0.021465575126429458	0.0436155348129335	0.09028600032788385	0.04667046551495036	1.0	0.9333333333333333	166.0	3392.0	0.0301513671875	0.05229591836734694
cellchat	TNK	q4q1	COL9A2_CD44	COLLAGEN	COL9A2	CD44	COL9A2	CD44	other	cellchatdb_v2	7	2	1	GSE123902,GSE189357	0.02156453600020132	0.13042444794861152	0.13042444794861152	0.0	1.0	0.0	44.0	322.0	0.03125	0.05229591836734694
cellchat	TNK	q4q1	HLA-DMA_CD4	MHC-II	HLA-DMA	CD4	HLA-DMA	CD4	other	cellchatdb_v2	17	2	0	GSE123902,GSE189357	0.023022913009868876	0.044076791583258584	0.12468317531457107	0.08060638373131247	1.0	0.9411764705882353	197.0	3392.0	0.0025787353515625	0.009356954823369564
cellchat	TNK	q4q1	HLA-DQA2_CD4	MHC-II	HLA-DQA2	CD4	HLA-DQA2	CD4	other	cellchatdb_v2	10	2	0	GSE123902,GSE189357	0.023390852188905714	0.03181344483414443	0.07391599668894208	0.04210255185479765	1.0	0.6	139.0	2975.0	0.083984375	0.12521306818181818
cellchat	TNK	q4q1	HLA-A_CD8A	MHC-I	HLA-A	CD8A	HLA-A	CD8A	other	cellchatdb_v2	18	2	0	GSE123902,GSE189357	0.02372885204614239	0.023294988100181713	0.43225336106406015	0.4089583729638785	1.0	1.0	160.5	2582.0	0.0987396240234375	0.13494415283203126
cellchat	TNK	q4q1	HLA-G_CD8A	MHC-I	HLA-G	CD8A	HLA-G	CD8A	inhibitory	cellchatdb_v2	9	1	0	GSE123902	0.025842310873331005	0.051496581057964105	0.11192575492015067	0.060429173862186554	1.0	0.5555555555555556	79.0	625.0	0.12890625	0.17328381147540983
cellchat	TNK	q4q1	LGALS9_P4HB	GALECTIN	LGALS9	P4HB	LGALS9	P4HB	inhibitory	cellchatdb_v2	15	2	1	GSE123902,GSE189357	0.026522696302883172	0.03594683249332002	0.05533917741850559	0.01939234492518557	0.8666666666666667	0.5333333333333333	123.0	1851.0	0.011007912955186742	0.02578996749500894
cellchat	TNK	q4q1	PPIA_BSG	CypA	PPIA	BSG	PPIA	BSG	other	cellchatdb_v2	20	2	1	GSE123902,GSE189357	0.02838911935150018	0.04839357360980975	0.5558091664148261	0.5074155928050165	1.0	1.0	160.5	2582.0	0.0010166168212890625	0.004081362769717262
cellchat	TNK	q4q1	SPP1_CD44	SPP1	SPP1	CD44	SPP1	CD44	other	cellchatdb_v2	11	2	1	GSE123902,GSE189357	0.03156875041565943	0.043751507043118434	0.14299543895568637	0.09924393191256793	0.9090909090909091	0.8181818181818182	65.0	1336.0	0.193359375	0.24266098484848483
cellchat	TNK	q4q1	APP_SORL1	APP	APP	SORL1	APP	SORL1	other	cellchatdb_v2	16	2	0	GSE123902,GSE189357	0.03432861074071382	0.0642208088544627	0.11851500095500762	0.05429419210054491	1.0	0.9375	181.5	3559.0	0.000579833984375	0.0027968462775735297
cellchat	TNK	q4q1	HLA-DRB1_CD4	MHC-II	HLA-DRB1	CD4	HLA-DRB1	CD4	other	cellchatdb_v2	16	2	0	GSE123902,GSE189357	0.035121605273141024	0.057028659427239725	0.22095186717579934	0.16392320774855962	1.0	1.0	181.5	3559.0	0.00335693359375	0.010195131655092593
cellchat	TNK	q4q1	FN1_CD44	FN1	FN1	CD44	FN1	CD44	other	cellchatdb_v2	17	2	1	GSE123902,GSE189357	0.037094232120647594	0.07295050445525895	0.27388984630857977	0.2009393418533208	1.0	0.7058823529411765	155.0	2558.0	0.088653564453125	0.1275367067571272
cellchat	TNK	q4q1	COL6A1_CD44	COLLAGEN	COL6A1	CD44	COL6A1	CD44	other	cellchatdb_v2	14	2	1	GSE123902,GSE189357	0.03893347260950199	0.04951220196176444	0.16686936887922085	0.11735716691745639	1.0	0.5	140.0	2070.5	0.013427734375	0.030585394965277776
cellchat	TNK	q4q1	NECTIN2_TIGIT	NECTIN	NECTIN2	TIGIT	NECTIN2	TIGIT	barrier|inhibitory	cellchatdb_v2	17	2	0	GSE123902,GSE189357	0.039515993968210116	0.08091070117946915	0.0958436595878064	0.014932958408337256	1.0	0.7647058823529411	166.0	3392.0	1.52587890625e-05	0.00017874581473214285
cellchat	TNK	q4q1	CXCL16_CXCR6	CXCL	CXCL16	CXCR6	CXCL16	CXCR6	recruit	cellchatdb_v2	9	2	0	GSE123902,GSE189357	0.04277511339109979	0.0802441302034711	0.11036505801620598	0.030120927812734885	1.0	0.8888888888888888	79.0	1336.0	0.00390625	0.010677083333333334
cellchat	TNK	q4q1	CDH1_KLRG1	CDH1	CDH1	KLRG1	CDH1	KLRG1	barrier|inhibitory	cellchatdb_v2	6	2	0	GSE123902,GSE189357	0.0485136867905296	0.04129881896836694	0.04357365545864181	0.0022748364902748634	1.0	0.3333333333333333	160.5	4958.5	0.03125	0.05229591836734694
cellchat	TNK	q4q1	COL4A4_CD44	COLLAGEN	COL4A4	CD44	COL4A4	CD44	other	cellchatdb_v2	13	2	0	GSE123902,GSE189357	0.06007920860535438	0.1416353852639074	0.15720845839755618	0.015573073133648786	1.0	0.23076923076923078	155.0	3392.0	0.000244140625	0.0014299665178571428
cellchat	TNK	q4q1	THBS1_CD47	THBS	THBS1	CD47	THBS1	CD47	other	cellchatdb_v2	16	2	0	GSE123902,GSE189357	0.07242940505014042	0.0939555885788024	0.1250939899846778	0.03113840140587539	1.0	0.5	189.5	2999.0	0.00042724609375	0.0023356119791666666
cellchat	TNK	q4q1	ICAM1_ITGAL	ICAM	ICAM1	ITGAL	ICAM1	ITGAL	other	cellchatdb_v2	14	2	0	GSE123902,GSE189357	0.07249545666952806	0.07733753567673404	0.12965552266691655	0.05231798699018248	1.0	0.9285714285714286	234.0	4035.5	0.0001220703125	0.0009099786931818181
cellchat	TNK	q4q1	ICAM1_SPN	ICAM	ICAM1	SPN	ICAM1	SPN	other	cellchatdb_v2	16	2	0	GSE123902,GSE189357	0.08658359032508589	0.0984532245088246	0.14476301304300596	0.04630978853418136	1.0	0.9375	189.5	3559.0	3.0517578125e-05	0.0002780490451388889
cellchat	TNK	q4q1	CEACAM6_CEACAM6	CEACAM	CEACAM6	CEACAM6	CEACAM6	CEACAM6	barrier	cellchatdb_v2	3	1	0	GSE123902	0.0959477856780625	0.0928359371270359	0.2321667150624859	0.13933077793545	1.0	1.0	44.0	86.0		
cellchat	TNK	q4q1	LAMA3_CD44	LAMININ	LAMA3	CD44	LAMA3	CD44	other	cellchatdb_v2	12	2	0	GSE123902,GSE189357	0.09868200795257764	0.13875867680185075	0.17225122787617678	0.033492551074326034	1.0	0.3333333333333333	140.0	2975.0	0.0009765625	0.004081362769717262
cellchat	TNK	q4q1	GDF15_TGFBR2	GDF	GDF15	TGFBR2	GDF15	TGFBR2	other	cellchatdb_v2	18	2	0	GSE123902,GSE189357	0.09956142947453811	0.13652897516496798	0.14341641498054	0.0068874398155719845	1.0	0.4444444444444444	181.5	2999.0	7.62939453125e-06	0.00012512207031250002
cellchat	TNK	q4q1	SCGB3A2_MARCO	UGRP1	SCGB3A2	MARCO	SCGB3A2	MARCO	other	cellchatdb_v2	6	2	0	GSE123902,GSE189357	0.10218453342380723	0.11147802351002258	0.27458379902362523	0.16310577551360267	1.0	0.8333333333333334	234.0	5244.0	0.03125	0.05229591836734694
cellchat	TNK	q4q1	LAMB2_CD44	LAMININ	LAMB2	CD44	LAMB2	CD44	other	cellchatdb_v2	19	2	0	GSE123902,GSE189357	0.10523663327021109	0.1506221531140263	0.20620189437738173	0.05557974126335543	1.0	0.3157894736842105	166.0	2606.0	5.340576171875e-05	0.00043792724609375
cellchat	TNK	q4q1	LAMC1_CD44	LAMININ	LAMC1	CD44	LAMC1	CD44	other	cellchatdb_v2	17	2	1	GSE123902,GSE189357	0.10657896901125868	0.11199724521790162	0.13573077681080492	0.02373353159290325	1.0	0.35294117647058826	125.0	2558.0	1.52587890625e-05	0.00017874581473214285
cellchat	TNK	q4q1	LGALS9_CD44	GALECTIN	LGALS9	CD44	LGALS9	CD44	inhibitory	cellchatdb_v2	16	2	1	GSE123902,GSE189357	0.1093021717455263	0.109985541959036	0.16097477835745103	0.050989236398415023	0.875	0.5625	124.0	1593.5	0.0031429285311656034	0.009961641751802884
cellchat	TNK	q4q1	LGALS9_CD45	GALECTIN	LGALS9	PTPRC	LGALS9	PTPRC	inhibitory	cellchatdb_v2	16	2	1	GSE123902,GSE189357	0.134467465812517	0.13549152218680416	0.1969698190975829	0.06147829691077874	0.875	0.5625	124.0	1593.5	0.0031429285311656034	0.009961641751802884
cellchat	TNK	q4q1	IGFBP3_TMEM219	IGFBP	IGFBP3	TMEM219	IGFBP3	TMEM219	other	cellchatdb_v2	6	2	1	GSE123902,GSE189357	0.13902195503449946	0.13469425601239426	0.1471837356748553	0.012489479662461047	0.8333333333333334	0.5	117.0	1947.0	0.09375	0.13254310344827586
cellchat	TNK	q4q1	COL1A1_CD44	COLLAGEN	COL1A1	CD44	COL1A1	CD44	other	cellchatdb_v2	17	2	1	GSE123902,GSE189357	0.14234248573366978	0.14186040193849486	0.28516525897696227	0.1433048570384674	1.0	0.4117647058823529	123.0	2558.0	0.0031585693359375	0.009961641751802884
cellchat	TNK	q4q1	COL4A5_CD44	COLLAGEN	COL4A5	CD44	COL4A5	CD44	other	cellchatdb_v2	4	2	0	GSE123902,GSE189357	0.14760189420448538	0.1353022137840182	0.1353022137840182	0.0	1.0	0.0	80.0	4565.5		
cellchat	TNK	q4q1	LAMC2_CD44	LAMININ	LAMC2	CD44	LAMC2	CD44	other	cellchatdb_v2	16	2	1	GSE123902,GSE189357	0.148492447109211	0.16512885743959096	0.1675092487554335	0.002380391315842542	1.0	0.125	124.0	2582.0	0.0006549583433856954	0.0029836991198681677
cellchat	TNK	q4q1	CD55_ADGRE5	ADGRE	CD55	ADGRE5	CD55	ADGRE5	other	cellchatdb_v2	20	2	1	GSE123902,GSE189357	0.15610514187212382	0.1700006535444568	0.5365445224575958	0.3665438689131391	1.0	1.0	160.5	2582.0	1.9073486328125e-06	5.213419596354167e-05
cellchat	TNK	q4q1	PTN_NCL	PTN	PTN	NCL	PTN	NCL	other	cellchatdb_v2	3	2	0	GSE123902,GSE189357	0.20432512260500826	0.13042630007961517	0.15520048515679807	0.024774185077182927	0.6666666666666666	0.3333333333333333	155.0	2606.0		
cellchat	TNK	q4q1	LAMA5_CD44	LAMININ	LAMA5	CD44	LAMA5	CD44	other	cellchatdb_v2	19	2	1	GSE123902,GSE189357	0.22087120055709344	0.2069256783029665	0.2273083424017254	0.020382664098758888	1.0	0.2631578947368421	166.0	2558.0	3.814697265625e-06	7.82012939453125e-05
cellchat	TNK	q4q1	APP_CD74	APP	APP	CD74	APP	CD74	other	cellchatdb_v2	21	2	1	GSE123902,GSE189357	0.25455997674677344	0.3188226410359076	0.6366463834717915	0.31782374243588385	1.0	0.9523809523809523	155.0	2558.0	1.9073486328125e-06	5.213419596354167e-05
cellchat	TNK	q4q1	COL4A3_CD44	COLLAGEN	COL4A3	CD44	COL4A3	CD44	other	cellchatdb_v2	9	2	0	GSE123902,GSE189357	0.25866822180386795	0.2173392972900976	0.2480365057735924	0.03069720848349475	1.0	0.4444444444444444	123.0	3392.0	0.00390625	0.010677083333333334
cellchat	TNK	q4q1	MDK_NCL	MK	MDK	NCL	MDK	NCL	other	cellchatdb_v2	21	2	1	GSE123902,GSE189357	0.28442816687318095	0.28026356736740227	0.5035514652953129	0.2232878979279107	1.0	0.8571428571428571	155.0	2558.0	9.5367431640625e-07	5.213419596354167e-05
cellchat	TNK	q4q1	LAMB3_CD44	LAMININ	LAMB3	CD44	LAMB3	CD44	other	cellchatdb_v2	19	2	1	GSE123902,GSE189357	0.2993181223545218	0.2895728097239338	0.3143127327851146	0.024739923061180846	1.0	0.15789473684210525	155.0	2606.0	0.00019643672621231134	0.001342317629117461
cellchat	TNK	q4q1	SFTPD_ADGRE5	ADGRE	SFTPD	ADGRE5	SFTPD	ADGRE5	other	cellchatdb_v2	14	2	0	GSE123902,GSE189357	0.3387492519693169	0.3121366535457019	0.4129605931011828	0.10082393955548098	1.0	0.6428571428571429	160.5	3559.0	0.000244140625	0.0014299665178571428
cellchat	TNK	tertile	CLEC2C_KLRB1	CLEC	CD69	KLRB1	CD69	KLRB1	other	cellchatdb_v2	16	2	1	GSE123902,GSE189357	-0.19352316982967957	-0.28547441780588184	0.06250051737088727	0.34797493517676914	0.6875	1.0	208.0	3559.0	0.000152587890625	0.001068115234375
cellchat	TNK	tertile	COL4A2_CD44	COLLAGEN	COL4A2	CD44	COL4A2	CD44	other	cellchatdb_v2	6	2	0	GSE123902,GSE189357	-0.13932325280366026	-0.14752094771799085	0.08483737253139223	0.23235832024938308	0.6666666666666666	0.8333333333333334	117.5	1947.0	0.0625	0.09905660377358491
cellchat	TNK	tertile	CLEC2B_KLRB1	CLEC	CLEC2B	KLRB1	CLEC2B	KLRB1	other	cellchatdb_v2	18	2	1	GSE123902,GSE189357	-0.10984063536499522	-0.11366083779181485	0.04794432499827363	0.16160516279008846	0.7777777777777778	1.0	171.5	2999.0	0.00067138671875	0.00281982421875
cellchat	TNK	tertile	LAMA4_CD44	LAMININ	LAMA4	CD44	LAMA4	CD44	other	cellchatdb_v2	3	2	0	GSE123902,GSE189357	-0.06392504744936647	-0.11623985863240471	0.05203146886141291	0.16827132749381765	0.3333333333333333	1.0	149.0	2558.0		
cellchat	TNK	tertile	COL1A2_CD44	COLLAGEN	COL1A2	CD44	COL1A2	CD44	other	cellchatdb_v2	6	2	0	GSE123902,GSE189357	-0.052118665941897624	-0.12612338020952227	0.11533846125791151	0.24146184146743377	0.6666666666666666	0.8333333333333334	117.5	1947.0	0.15625	0.20192307692307693
cellchat	TNK	tertile	COL4A1_CD44	COLLAGEN	COL4A1	CD44	COL4A1	CD44	other	cellchatdb_v2	7	2	1	GSE123902,GSE189357	-0.04901095726220418	-0.11210231773930997	0.053369476333864595	0.16547179407317456	0.7142857142857143	0.7142857142857143	86.0	1336.0	0.15625	0.20192307692307693
cellchat	TNK	tertile	CD99_CD99	CD99	CD99	CD99	CD99	CD99	other	cellchatdb_v2	21	2	1	GSE123902,GSE189357	-0.03149967413281161	-0.010471388290975877	0.3496365689190024	0.3601079572099783	1.0	1.0	194.0	2558.0	0.5167608261108398	0.5711567025435598
cellchat	TNK	tertile	TNF_TNFRSF1B	TNF	TNF	TNFRSF1B	TNF	TNFRSF1B	attack	cellchatdb_v2	5	2	0	GSE123902,GSE189357	-0.015421073914440248	-0.017416994783758733	0.00018759557975570098	0.017604590363514434	0.2	1.0	340.0	3392.0		
cellchat	TNK	tertile	RETN_CAP1	RESISTIN	RETN	CAP1	RETN	CAP1	other	cellchatdb_v2	4	2	0	GSE123902,GSE189357	-0.007182740496023109	-0.003368921101048165	0.012221509279915284	0.015590430380963449	0.25	1.0	272.5	3098.0		
cellchat	TNK	tertile	COL1A2_SDC4	COLLAGEN	COL1A2	SDC4	COL1A2	SDC4	other	cellchatdb_v2	4	1	0	GSE123902	-0.0026026194591258645	-0.003796113661214106	0.0015114012232829192	0.005307514884497025	0.75	0.75	82.5	840.0		
cellchat	TNK	tertile	CD99_PILRA	CD99	CD99	PILRA	CD99	PILRA	other	cellchatdb_v2	5	2	0	GSE123902,GSE189357	-0.002492535721325042	-0.0045511854500275995	0.008923174520785615	0.013474359970813213	1.0	1.0	283.0	3392.0		
cellchat	TNK	tertile	CD99_PILRB	CD99	CD99	PILRB	CD99	PILRB	other	cellchatdb_v2	4	2	0	GSE123902,GSE189357	-0.0021675351740922796	0.015003581518646896	0.023912038114808257	0.008908456596161357	1.0	1.0	185.5	3308.5		
cellchat	TNK	tertile	ANXA1_FPR1	ANNEXIN	ANXA1	FPR1	ANXA1	FPR1	other	cellchatdb_v2	4	2	0	GSE123902,GSE189357	-0.002157874286380859	-0.004113871128749673	0.03439456612759629	0.038508437256345965	1.0	1.0	272.5	4473.5		
cellchat	TNK	tertile	COL4A2_SDC4	COLLAGEN	COL4A2	SDC4	COL4A2	SDC4	other	cellchatdb_v2	4	1	0	GSE123902	-0.001342006526091086	-0.002130208135711531	0.00014729374126479526	0.0022775018769763265	0.5	0.75	82.5	840.0		
cellchat	TNK	tertile	COL4A1_SDC4	COLLAGEN	COL4A1	SDC4	COL4A1	SDC4	other	cellchatdb_v2	4	1	0	GSE123902	-0.0013174902734605217	-0.001923845273051645	0.00027678866414402735	0.002200633937195672	0.5	0.75	82.5	840.0		
cellchat	TNK	tertile	TGM2_ADGRG1	ADGRG	TGM2	ADGRG1	TGM2	ADGRG1	other	cellchatdb_v2	3	2	0	GSE123902,GSE189357	-0.00018717695505452938	-0.037178720534188456	2.151271081501757e-05	0.037200233245003475	0.3333333333333333	1.0	149.0	6525.0		
cellchat	TNK	tertile	CLEC2D_KLRB1	CLEC	CLEC2D	KLRB1	CLEC2D	KLRB1	other	cellchatdb_v2	10	2	1	GSE123902,GSE189357	-0.00014351688731309632	-0.027916493438973435	0.019001373980925676	0.04691786741989911	0.9	0.9	82.5	1947.0	0.556640625	0.6072443181818182
cellchat	TNK	tertile	PECAM1_PECAM1	PECAM1	PECAM1	PECAM1	PECAM1	PECAM1	other	cellchatdb_v2	8	2	1	GSE123902,GSE189357	-4.552176839648603e-05	-0.029172366197868935	0.002228357549132719	0.03140072374700165	0.625	0.75	171.5	2204.5	0.7421875	0.7602896341463414
cellchat	TNK	tertile	Q9HDB5_CLSTN1	NRXN	NRXN3	CLSTN1	NRXN3	CLSTN1	other	cellchatdb_v2	3	2	0	GSE123902,GSE189357	0.00012735657906279838	0.0007266940170555358	0.0007266940170555358	0.0	1.0	0.0	86.0	344.0		
cellchat	TNK	tertile	CXCL10_CXCR3	CXCL	CXCL10	CXCR3	CXCL10	CXCR3	recruit	cellchatdb_v2	3	1	1	GSE123902	0.00020306703474377388	0.00916680726487225	0.009702878883979239	0.0005360716191069895	1.0	0.3333333333333333	79.0	344.0		
cellchat	TNK	tertile	THBS3_SDC4	THBS	THBS3	SDC4	THBS3	SDC4	other	cellchatdb_v2	5	2	0	GSE123902,GSE189357	0.00028623451884390015	0.0010023122707765071	0.0013315813070726309	0.0003292690362961236	1.0	0.4	194.0	1336.0		
cellchat	TNK	tertile	TNFSF14_TNFRSF14	LIGHT	TNFSF14	TNFRSF14	TNFSF14	TNFRSF14	other	cellchatdb_v2	8	2	1	GSE123902,GSE189357	0.00030930966130890804	-0.00842082289090668	0.0014580571632787226	0.009878880054185402	0.75	0.25	114.0	3166.0	0.9375	0.9375
cellchat	TNK	tertile	FN1_SDC4	FN1	FN1	SDC4	FN1	SDC4	other	cellchatdb_v2	10	2	0	GSE123902,GSE189357	0.0004229782824959254	0.005022789754482296	0.019598597133987174	0.014575807379504879	1.0	0.8	228.0	1593.5	0.130859375	0.17729334677419353
cellchat	TNK	tertile	COL6A1_SDC4	COLLAGEN	COL6A1	SDC4	COL6A1	SDC4	other	cellchatdb_v2	7	2	0	GSE123902,GSE189357	0.00045753129281927025	0.002076300282146298	0.00556956568470595	0.003493265402559652	1.0	0.5714285714285714	262.0	1336.0	0.109375	0.15572033898305085
cellchat	TNK	tertile	HLA-E_CD8B	MHC-I	HLA-E	CD8B	HLA-E	CD8B	inhibitory	cellchatdb_v2	16	2	0	GSE123902,GSE189357	0.00045873772792743065	-0.0034548590922123456	0.14543594069732807	0.14889079978954042	1.0	1.0	208.0	2999.0	0.820892333984375	0.830782603068524
cellchat	TNK	tertile	TNFSF12_TNFRSF12A	TWEAK	TNFSF12	TNFRSF12A	TNFSF12	TNFRSF12A	other	cellchatdb_v2	8	2	0	GSE123902,GSE189357	0.00046686031871125946	0.000511358334770369	0.001359163295895029	0.0008478049611246601	0.875	0.75	170.5	1014.0	0.3828125	0.4404965753424657
cellchat	TNK	tertile	THBS1_SDC4	THBS	THBS1	SDC4	THBS1	SDC4	other	cellchatdb_v2	11	2	0	GSE123902,GSE189357	0.0006408641421093025	0.007455673537985493	0.013155374058695395	0.005699700520709902	1.0	0.5454545454545454	283.0	1851.0	0.0185546875	0.037109375
cellchat	TNK	tertile	SEMA3C_PLXND1	SEMA3	SEMA3C	PLXND1	SEMA3C	PLXND1	other	cellchatdb_v2	3	2	0	GSE123902,GSE189357	0.001145402751705834	0.0010603777083873697	0.0010603777083873697	0.0	1.0	0.0	149.0	6525.0		
cellchat	TNK	tertile	TNFSF9_TNFRSF9	CD137	TNFSF9	TNFRSF9	TNFSF9	TNFRSF9	other	cellchatdb_v2	5	2	0	GSE123902,GSE189357	0.0015754256097841128	0.0028616617808659675	0.007612316361252089	0.004750654580386122	1.0	0.2	403.0	3392.0		
cellchat	TNK	tertile	COL4A4_SDC4	COLLAGEN	COL4A4	SDC4	COL4A4	SDC4	other	cellchatdb_v2	7	2	0	GSE123902,GSE189357	0.0018101875396659254	0.005744068427552819	0.0063543318820181004	0.0006102634544652809	1.0	0.14285714285714285	194.0	344.0	0.015625	0.03201219512195122
cellchat	TNK	tertile	PVR_CD226	PVR	PVR	CD226	PVR	CD226	barrier|inhibitory	cellchatdb_v2	4	2	0	GSE123902,GSE189357	0.0021049816038409288	0.003415278168801779	0.003415278168801779	0.0	1.0	0.0	244.5	3720.0		
cellchat	TNK	tertile	CCL20_CCR6	CCL	CCL20	CCR6	CCL20	CCR6	other	cellchatdb_v2	8	2	0	GSE123902,GSE189357	0.0021531914065927187	0.0028518560892482215	0.013800188881094208	0.010948332791845986	1.0	0.5	171.5	1971.0	0.1953125	0.24126838235294118
cellchat	TNK	tertile	CD70_CD27	CD70	CD70	CD27	CD70	CD27	other	cellchatdb_v2	3	1	0	GSE123902	0.002316392285838599	0.0002734215920981182	0.002021149713154992	0.001747728121056874	0.6666666666666666	0.3333333333333333	79.0	2558.0		
cellchat	TNK	tertile	COL1A1_SDC4	COLLAGEN	COL1A1	SDC4	COL1A1	SDC4	other	cellchatdb_v2	11	2	0	GSE123902,GSE189357	0.0023356208488471268	0.007775548004958077	0.018286430148792252	0.010510882143834176	1.0	0.45454545454545453	262.0	1336.0	0.013671875	0.03190104166666667
cellchat	TNK	tertile	GAS6_AXL	GAS	GAS6	AXL	GAS6	AXL	other	cellchatdb_v2	3	2	0	GSE123902,GSE189357	0.0023790658242961657	0.0036195111598748557	0.010576077805916323	0.006956566646041467	1.0	0.6666666666666666	149.0	7096.0		
cellchat	TNK	tertile	ANGPTL4_SDC4	ANGPTL	ANGPTL4	SDC4	ANGPTL4	SDC4	other	cellchatdb_v2	7	2	0	GSE123902,GSE189357	0.002379356742064174	0.004906438128960164	0.005129297245138676	0.0002228591161785125	1.0	0.2857142857142857	194.0	344.0	0.046875	0.07875
cellchat	TNK	tertile	LGALS9_HAVCR2	GALECTIN	LGALS9	HAVCR2	LGALS9	HAVCR2	inhibitory	cellchatdb_v2	9	2	0	GSE123902,GSE189357	0.0025197984963376313	0.0015922988859468446	0.013827290812190259	0.012234991926243414	0.8888888888888888	0.6666666666666666	149.0	1336.0	0.359375	0.41927083333333337
cellchat	TNK	tertile	HLA-B_CD8B	MHC-I	HLA-B	CD8B	HLA-B	CD8B	other	cellchatdb_v2	16	2	0	GSE123902,GSE189357	0.002811597383584039	0.0038329731830922167	0.24694356060647193	0.24311058742337974	1.0	1.0	208.0	2999.0	0.4637451171875	0.5264133762668919
cellchat	TNK	tertile	TNFSF15_TNFRSF25	VEGI	TNFSF15	TNFRSF25	TNFSF15	TNFRSF25	other	cellchatdb_v2	8	2	0	GSE123902,GSE189357	0.003397438532900714	0.006807660128174251	0.0073921387824225394	0.0005844786542482886	1.0	0.125	171.5	3559.0	0.0078125	0.0205078125
cellchat	TNK	tertile	HLA-C_CD8B	MHC-I	HLA-C	CD8B	HLA-C	CD8B	other	cellchatdb_v2	16	2	0	GSE123902,GSE189357	0.0034532203301460337	0.0031564590233905277	0.21678071411258887	0.21362425508919836	1.0	1.0	208.0	2999.0	0.632171630859375	0.6716789245605469
cellchat	TNK	tertile	NECTIN3_TIGIT	NECTIN	NECTIN3	TIGIT	NECTIN3	TIGIT	barrier	cellchatdb_v2	9	2	0	GSE123902,GSE189357	0.00367895440035564	0.007872882257569718	0.007991514480559262	0.00011863222298954371	1.0	0.1111111111111111	222.0	3726.0	0.00390625	0.011314655172413793
cellchat	TNK	tertile	COL6A2_SDC4	COLLAGEN	COL6A2	SDC4	COL6A2	SDC4	other	cellchatdb_v2	5	1	0	GSE123902	0.003780436134532753	0.003716046552282688	0.009672886675760075	0.005956840123477388	1.0	0.8	194.0	177.0		
cellchat	TNK	tertile	COL9A2_SDC4	COLLAGEN	COL9A2	SDC4	COL9A2	SDC4	other	cellchatdb_v2	4	1	0	GSE123902	0.004098095396097851	0.005890372651199592	0.005890372651199592	0.0	1.0	0.0	68.5	89.0		
cellchat	TNK	tertile	COL4A3_SDC4	COLLAGEN	COL4A3	SDC4	COL4A3	SDC4	other	cellchatdb_v2	6	2	0	GSE123902,GSE189357	0.004113374805244333	0.00578653926314372	0.007798128934702938	0.0020115896715592178	1.0	0.3333333333333333	140.0	840.0	0.03125	0.05357142857142857
cellchat	TNK	tertile	SEMA3E_PLXND1	SEMA3	SEMA3E	PLXND1	SEMA3E	PLXND1	other	cellchatdb_v2	4	2	0	GSE123902,GSE189357	0.004350194258453273	0.003872474349922321	0.004974750254889455	0.0011022759049671336	1.0	0.5	103.5	3308.5		
cellchat	TNK	tertile	BAG6_NCR3-PS	BAG	BAG6	NCR3	BAG6	NCR3	other	cellchatdb_v2	4	2	0	GSE123902,GSE189357	0.004397160071950573	0.005440105175353273	0.006983299941409965	0.001543194766056692	1.0	0.75	154.0	5125.5		
