sample,patient,fov,n_high_pre,n_low_pre,n_cd8_pre,n_nk_pre,skipped,radius_um,n_cells,n_cldn4_high,n_cldn4_low,n_cd8,n_nk,n_other,z_cldn4_high_cd8,edges_cldn4_high_cd8,mean_n_cldn4_high_cd8,frac_cldn4_high_cd8,z_cldn4_high_nk,edges_cldn4_high_nk,mean_n_cldn4_high_nk,frac_cldn4_high_nk,mean_n_cldn4_high_cd8nk,frac_cldn4_high_cd8nk,z_cldn4_low_cd8,edges_cldn4_low_cd8,mean_n_cldn4_low_cd8,frac_cldn4_low_cd8,z_cldn4_low_nk,edges_cldn4_low_nk,mean_n_cldn4_low_nk,frac_cldn4_low_nk,mean_n_cldn4_low_cd8nk,frac_cldn4_low_cd8nk,delta_mean_n_cd8,ratio_mean_n_cd8,delta_z_cd8,delta_frac_cd8,delta_mean_n_nk,ratio_mean_n_nk,delta_z_nk,delta_frac_nk,delta_mean_n_cd8nk,ratio_mean_n_cd8nk,delta_z_cd8nk,delta_frac_cd8nk,occ_cldn4_high_cd8,occ_cldn4_high_nk,occ_cldn4_low_cd8,occ_cldn4_low_nk,delta_occ_cd8,ratio_occ_cd8,delta_occ_nk,ratio_occ_nk,perm_delta_mean_n_cd8nk,perm_p_high_lt_low_cd8nk
LUAD-12,Lung12,28,445,366,84,23,False,100.0,3093.0,445.0,366.0,84.0,23.0,2175.0,-16.111310190645852,701.0,1.5752808988764044,0.012626308110736865,-11.44675619898719,92.0,0.20674157303370785,0.001657090365460473,1.7820224719101123,0.014283398476197338,-8.339290429447596,958.0,2.6174863387978142,0.02022675928467369,-4.451839744274874,254.0,0.6939890710382514,0.005362835969005342,3.3114754098360657,0.025589595253679032,-1.0422054399214098,0.6018296544767892,-7.772019761198257,-0.007600451173936826,-0.4872474980045435,0.29790321153676014,-6.994916454712316,-0.003705745603544869,-1.5294529379259534,0.5381354989431527,,-0.011306196777481695,0.41051572240909834,0.18312244249978357,0.6576271248031642,0.592638543943895,-0.24711140239406587,0.6242378194664198,-0.40951610144411144,0.3089951613358441,-1.5294529379259534,0.001
LUAD-13,Lung13,1,519,548,85,5,False,50.0,3538.0,519.0,548.0,85.0,5.0,2381.0,-4.103419032331599,465.0,0.8959537572254336,0.020206848600730055,-3.022527568882524,13.0,0.025048169556840076,0.0005649226490526682,0.9210019267822737,0.020771771249782724,-2.4544942052937775,543.0,0.9908759124087592,0.023019203866208825,-1.489768805908764,25.0,0.04562043795620438,0.001059816015939633,1.0364963503649636,0.02407901988214846,-0.09492215518332558,0.9042037918223528,-1.6489248270378218,-0.00281235526547877,-0.020572268399364303,0.5490558766859345,-1.53275876297376,-0.0004948933668869648,-0.11549442358268991,0.8885722814730386,,-0.003307248632365735,0.8621069413551254,0.6379629202628383,0.9820935381685588,1.19684229620459,-0.11998659681343338,0.8778256936328199,-0.5588793759417516,0.5330384147401355,-0.11549442358269002,0.027
LUAD-13,Lung13,1,519,548,85,5,False,100.0,3538.0,519.0,548.0,85.0,5.0,2381.0,-4.658503572827671,1747.0,3.3660886319845855,0.02019022963930334,-0.9261012230888815,107.0,0.20616570327552985,0.0012366082263339767,3.5722543352601153,0.021426837865637316,-3.0570327315207266,1983.0,3.6186131386861313,0.02259417086343231,-0.7817036010540724,115.0,0.20985401459854014,0.0013103023950048994,3.8284671532846715,0.023904473258437208,-0.2525245067015458,0.9302151136296283,-1.6014708413069445,-0.0024039412241289686,-0.003688311323010285,0.9824243947390466,-0.1443976220348091,-7.369416867092273e-05,-0.2562128180245562,0.9330769188381998,,-0.002477635392799892,0.8567500707609209,1.1521416711930874,0.9587698953633644,1.2208164658002902,-0.10201982460244352,0.8935930038105974,-0.06867479460720283,0.9437468312960672,-0.25621281802455576,0.009
LUAD-13,Lung13,2,952,568,156,4,False,50.0,4180.0,952.0,568.0,156.0,4.0,2500.0,-12.745705436292747,1163.0,1.221638655462185,0.02737372310878878,-0.7081969952180494,44.0,0.046218487394957986,0.0010356352680883113,1.267857142857143,0.02840935837687709,-7.0124661477420736,875.0,1.5404929577464788,0.03396079953425189,0.2255528866741524,32.0,0.056338028169014086,0.0012419949543954977,1.5968309859154928,0.03520279448864739,-0.3188543022842938,0.7930180072028813,-5.733239288550673,-0.006587076425463113,-0.0101195407740561,0.8203781512605042,-0.9337498818922018,-0.00020635968630718635,-0.32897384305834976,0.7939833044573951,,-0.006793436111770298,0.6282916066218237,1.2359324398866836,0.7794805703534762,1.4822031477804813,-0.15118896373165247,0.8060388295976488,-0.2462707078937978,0.8338482088217295,-0.3289738430583502,0.003
LUAD-13,Lung13,2,952,568,156,4,False,100.0,4180.0,952.0,568.0,156.0,4.0,2500.0,-11.206414302931124,5173.0,5.4338235294117645,0.02955189433755313,-0.5714712999048632,168.0,0.17647058823529413,0.0009597367579178282,5.610294117647059,0.03051163109547096,-5.730762146058997,3594.0,6.327464788732394,0.03578861416209434,0.022323239095447603,110.0,0.1936619718309859,0.0010953665992850243,6.52112676056338,0.036883980761379366,-0.8936412593206295,0.8587678811090379,-5.475652156872127,-0.006236719824541211,-0.017191383595691778,0.9112299465240643,-0.5937945390003109,-0.00013562984136719614,-0.9108326429163212,0.8603258798119681,,-0.006372349665908408,0.718344956633009,1.2148399937476344,0.8699416466754973,1.3865130617967925,-0.15159669004248832,0.8257392428310351,-0.17167306804915805,0.8761835912121263,-0.9108326429163212,0.002
LUAD-13,Lung13,3,505,486,122,2,False,50.0,3606.0,505.0,486.0,122.0,2.0,2491.0,-1.8596728793478994,685.0,1.3564356435643565,0.034646704769612055,-1.6221404952473166,6.0,0.011881188118811881,0.0003034747863031713,1.3683168316831684,0.03495017955591523,-1.7116359392192884,662.0,1.3621399176954732,0.03476890756302521,-1.5193787704940354,6.0,0.012345679012345678,0.0003151260504201681,1.374485596707819,0.03508403361344538,-0.005704274131116627,0.9958122700487573,-0.14803694012861102,-0.00012220279341315643,-0.000464490893533797,0.9623762376237625,-0.10276172475328127,-1.1651264116996774e-05,-0.006168765024650469,0.9955119464042214,,-0.00013385405753015,1.0287761536256808,0.5988441067949541,1.0324047619047618,0.6218354430379747,-0.003628608279081069,0.9964852852166369,-0.02299133624302052,0.9630266552020637,-0.006168765024650469,0.497
LUAD-13,Lung13,3,505,486,122,2,False,100.0,3606.0,505.0,486.0,122.0,2.0,2491.0,4.239245734002541,3040.0,6.01980198019802,0.03913340113023441,-0.52017741315739,40.0,0.07920792079207921,0.0005149131727662423,6.099009900990099,0.039648314303000656,2.470502686497705,2812.0,5.7860082304526745,0.03747384693292821,0.5551762452688451,48.0,0.09876543209876543,0.0006396673729660577,5.88477366255144,0.03811351430589427,0.23379374974534528,1.0404067433770405,1.7687430475048358,0.0016595541973061997,-0.019557511306686218,0.801980198019802,-1.075353658426235,-0.00012475420019981542,0.2142362384386587,1.0364051789794364,,0.001534799997106387,1.1592939091845145,0.9100074674219985,1.1101310197516236,1.1304859087953163,0.04916288943289082,1.0442856640866502,-0.22047844137331785,0.804970199400126,0.2142362384386587,0.823
LUAD-13,Lung13,4,632,489,67,2,False,50.0,3122.0,632.0,489.0,67.0,2.0,1932.0,-3.322524839606859,434.0,0.6867088607594937,0.01803673842573352,0.8223354113624868,19.0,0.030063291139240507,0.0007896267974399468,0.7167721518987342,0.018826365223173467,-2.6270194914289506,344.0,0.7034764826175869,0.01914408147364906,0.5393389511572496,14.0,0.028629856850715747,0.0007791195948578107,0.7321063394683026,0.019923201068506872,-0.016767621858093218,0.9761646305563733,-0.6955053481779085,-0.0011073430479155398,0.0014334342885247604,1.0500678119349005,0.28299646020523717,1.0507202582136165e-05,-0.015334187569568392,0.9790546991019023,,-0.0010968358453334048,0.8325342224893385,1.6921984278708575,0.8836466221740861,1.6696811174801047,-0.05111239968474757,0.9421574208488538,0.022517310390752776,1.0134859945141717,-0.015334187569568392,0.414
LUAD-13,Lung13,4,632,489,67,2,False,100.0,3122.0,632.0,489.0,67.0,2.0,1932.0,2.875732566163476,2123.0,3.3591772151898733,0.022673387871926864,-0.833139493516643,47.0,0.07436708860759493,0.0005019544182668688,3.4335443037974684,0.02317534229019373,-0.8207207817646843,1443.0,2.950920245398773,0.02128098868848349,1.0041737633499626,54.0,0.11042944785276074,0.0007963779550783842,3.0613496932515334,0.022077366643561875,0.4082569697911005,1.1383490355009342,3.69645334792816,0.001392399183443374,-0.036062359245165806,0.6734353023909986,-1.8373132568666055,-0.0002944235368115154,0.37219461054593506,1.1215786002384518,,0.0010979756466318567,1.1076509559247207,1.0969540304415453,1.0396245903433514,1.7403700858058802,0.06802636558136932,1.065433586520787,-0.6434160553643349,0.6302992905865763,0.3721946105459346,0.994
LUAD-13,Lung13,5,604,692,173,2,False,50.0,4558.0,604.0,692.0,173.0,2.0,3087.0,-3.9149594613387335,1164.0,1.9271523178807948,0.0368903115393148,-2.115273542465433,6.0,0.009933774834437087,0.00019015624504801446,1.9370860927152318,0.03708046778436282,-0.707217422963823,1493.0,2.157514450867052,0.04251017909512827,-1.5085073162699525,10.0,0.014450867052023121,0.00028472993365792545,2.171965317919075,0.042794909028786195,-0.2303621329862573,0.8932279999822572,-3.2077420383749105,-0.005619867555813465,-0.004517092217586035,0.6874172185430464,-0.6067662261954807,-9.457368860991099e-05,-0.2348792252038434,0.8918586667724154,,-0.005714441244423378,0.9725834603976143,0.5356782340553651,1.1207467587363757,0.8020963392817657,-0.1481632983387614,0.8677994853129772,-0.26641810522640064,0.6678477482331315,-0.2348792252038434,0.018
LUAD-13,Lung13,5,604,692,173,2,False,100.0,4558.0,604.0,692.0,173.0,2.0,3087.0,1.8680039396942871,5103.0,8.448675496688741,0.040810940499040306,-1.6530249366519596,37.0,0.061258278145695365,0.00029590531030070376,8.509933774834437,0.04110684580934101,1.1591477623313748,5756.0,8.31791907514451,0.04149066532112737,-0.7940020195606494,54.0,0.07803468208092486,0.00038924529661933253,8.395953757225435,0.0418799106177467,0.13075642154423228,1.015719847760356,0.7088561773629123,-0.0006797248220870647,-0.016776403935229493,0.7850134903115036,-0.8590229170913102,-9.333998631862878e-05,0.113980017609002,1.013575589016425,,-0.0007730648084056935,1.075922222846263,0.7822532035579286,1.093850945981376,1.0290143663481457,-0.017928723135113067,0.9836095372948388,-0.2467611627902171,0.7601965814472113,0.11398001760900378,0.694
LUAD-13,Lung13,6,986,835,154,24,False,50.0,3153.0,986.0,835.0,154.0,24.0,1154.0,-14.159957392645241,1219.0,1.2363083164300204,0.027018640423787044,-7.173665943932121,132.0,0.13387423935091278,0.002925726444577432,1.370182555780933,0.029944366868364478,-10.624962278246546,1248.0,1.4946107784431137,0.03561034069508646,-3.3526157948504838,218.0,0.26107784431137726,0.006220396050904526,1.755688622754491,0.041830736745990985,-0.25830246201309337,0.8271774392780986,-3.5349951143986953,-0.008591700271299414,-0.12720360496046448,0.5127751828349182,-3.821050149081637,-0.0032946696063270936,-0.38550606697355794,0.780424579861582,,-0.011886369877626507,0.5378223151740327,0.5092923945839253,0.7088452851945184,1.0828081367269173,-0.17102297002048572,0.7587301861314429,-0.5735157421429921,0.47034407787459037,-0.38550606697355794,0.001
LUAD-13,Lung13,6,986,835,154,24,False,100.0,3153.0,986.0,835.0,154.0,24.0,1154.0,-9.739875866895263,6039.0,6.12474645030426,0.036885921781567424,-6.174370082966651,714.0,0.7241379310344828,0.004361077687040758,6.848884381338743,0.04124699946860818,-7.821488861636735,5512.0,6.6011976047904195,0.04256962357702229,-2.810224404089235,873.0,1.0455089820359282,0.006742249888015322,7.6467065868263475,0.04931187346503761,-0.4764511544861598,0.9278235279397781,-1.918387005258528,-0.005683701795454868,-0.3213710510014455,0.6926176087214124,-3.3641456788774162,-0.0023811722009745642,-0.7978222054876047,0.8956645980294206,,-0.008064873996429432,0.7383941794724674,0.8008819138281591,0.8521723398360324,1.238167806518815,-0.11377816036356492,0.8664845653339827,-0.437285892690656,0.6468282486522468,-0.7978222054876047,0.004
LUAD-13,Lung13,7,188,501,151,2,False,50.0,3932.0,188.0,501.0,151.0,2.0,3090.0,-6.374951652925299,220.0,1.1702127659574468,0.029573867455303132,-2.016303114433363,0.0,0.0,0.0,1.1702127659574468,0.029573867455303132,-7.21322738808917,693.0,1.3832335329341316,0.03433752849073432,-2.8762579980165643,0.0,0.0,0.0,1.3832335329341316,0.03433752849073432,-0.21302076697668482,0.8459979736575481,0.8382757351638714,-0.004763661035431188,0.0,,0.8599548835832014,0.0,-0.21302076697668482,0.8459979736575481,,-0.004763661035431188,0.7293339442117445,0.0,0.8468126506105528,0.0,-0.11747870639880831,0.8612695425439074,0.0,,-0.21302076697668482,0.026
LUAD-13,Lung13,7,188,501,151,2,False,100.0,3932.0,188.0,501.0,151.0,2.0,3090.0,-4.168287634683781,1094.0,5.819148936170213,0.037292064357785655,-0.6963779606811312,14.0,0.07446808510638298,0.0004772293427870194,5.8936170212765955,0.03776929370057267,-5.275969696842393,2964.0,5.916167664670659,0.03700697938646324,-1.4060528123295644,31.0,0.06187624750499002,0.00038705005431186246,5.978043912175648,0.0373940294407751,-0.09701872850044602,0.9836010853648032,1.1076820621586112,0.0002850849713224163,0.012591837601392958,1.203500343170899,0.7096748516484331,9.017928847515692e-05,-0.08442689089905286,0.9858771711718112,,0.0003752642597975725,0.9531651003628003,0.6407111672940523,0.9458784818829166,0.5196396572162432,0.007286618479883766,1.0077035460891115,0.12107151007780914,1.2329912823174431,-0.08442689089905286,0.367
LUAD-13,Lung13,8,301,470,213,4,False,50.0,3853.0,301.0,470.0,213.0,4.0,2865.0,-8.642518170662656,512.0,1.7009966777408638,0.04197065333224035,-1.6860409464669535,8.0,0.026578073089700997,0.0006557914583162555,1.7275747508305648,0.042626444790556606,-8.476674935861883,892.0,1.897872340425532,0.046760327112602224,-2.5830347507849676,9.0,0.019148936170212766,0.0004717970224365695,1.9170212765957448,0.04723212413503879,-0.19687566268466816,0.8962650656257914,-0.16584323480077323,-0.004789673780361874,0.0074291369194882315,1.3879660391288298,0.8969938043180141,0.00018399443587968596,-0.18944652576518006,0.9011766180803167,,-0.004605679344482187,0.6406261812388861,0.599858177138505,0.7137341788438751,0.43155685892098444,-0.07310799760498898,0.897569711845086,0.16830131821752053,1.389986428760099,-0.18944652576517984,0.138
LUAD-13,Lung13,8,301,470,213,4,False,100.0,3853.0,301.0,470.0,213.0,4.0,2865.0,-7.336309909071525,2337.0,7.764119601328904,0.047277067486648325,-2.2532893429490515,33.0,0.10963455149501661,0.0006675837514160867,7.8737541528239205,0.04794465123806441,-4.419240037868899,4180.0,8.893617021276595,0.05371231785356326,-2.13711019314766,56.0,0.11914893617021277,0.0007195908611960628,9.012765957446808,0.05443190871475932,-1.1294974199476915,0.8729990939293265,-2.9170698712026253,-0.0064352503669149325,-0.009514384675196164,0.9201471286188894,-0.11617914980139155,-5.200710977997609e-05,-1.1390118046228874,0.8736223918383482,,-0.006487257476694909,0.7551155665538698,0.6090320252606971,0.8579175905825362,0.6564910311502918,-0.10280202402866645,0.8801726119651392,-0.04745900588959473,0.9277080666183087,-1.1390118046228874,0.015
LUAD-13,Lung13,9,762,846,179,6,False,50.0,4067.0,762.0,846.0,179.0,6.0,2274.0,-9.101033234863593,1290.0,1.6929133858267718,0.0357885975863504,-3.0819527803674234,28.0,0.03674540682414698,0.0007768067693161326,1.7296587926509188,0.03656540435566653,-6.52976835192897,1634.0,1.9314420803782506,0.04063564696227401,-0.8189265597080624,59.0,0.06973995271867613,0.0014672602024321704,2.0011820330969265,0.04210290716470618,-0.23852869455147885,0.8765022793203482,-2.5712648829346225,-0.004847049375923611,-0.032994545894529145,0.526891765647938,-2.263026220659361,-0.0006904534331160378,-0.27152324044600773,0.8643185697475945,,-0.005537502809039654,0.8393037231988543,0.7215922466672307,0.9529753075051626,1.3629690519439417,-0.1136715843063083,0.8807192763431675,-0.641376805276711,0.5294267288300171,-0.27152324044600795,0.004
LUAD-13,Lung13,9,762,846,179,6,False,100.0,4067.0,762.0,846.0,179.0,6.0,2274.0,-8.222904232271894,5164.0,6.776902887139108,0.03804107611161859,-2.969834553035329,127.0,0.16666666666666666,0.0009355570616141674,6.943569553805775,0.03897663317323276,-5.583514448701758,6276.0,7.418439716312057,0.04152331551368232,-0.5892105655587586,227.0,0.26832151300236406,0.0015018790028052719,7.686761229314421,0.04302519451648759,-0.6415368291729493,0.9135213260866292,-2.6393897835701363,-0.0034822394020637276,-0.10165484633569741,0.6211453744493391,-2.3806239874765707,-0.0005663219411911045,-0.7431916755086467,0.9033153686790227,,-0.004048561343254833,0.9061053380992173,1.0488782048318346,0.9890557949844492,1.6838081176156425,-0.08295045688523184,0.9161316709270825,-0.634929912783808,0.6229202685618948,-0.7431916755086458,0.001
LUAD-13,Lung13,10,1138,958,159,5,False,50.0,4224.0,1138.0,958.0,159.0,5.0,1964.0,-11.175672981921556,1561.0,1.3717047451669595,0.02946895471106832,-2.3098806082558996,43.0,0.037785588752196834,0.0008117649279794605,1.4094903339191562,0.03028071963904778,-8.712302612780398,1434.0,1.4968684759916493,0.032468414617579135,-2.998189979314059,30.0,0.031315240083507306,0.0006792555359326179,1.5281837160751566,0.03314767015351175,-0.1251637308246898,0.9163829469107023,-2.463370369141158,-0.002999459906510814,0.006470348668689528,1.2066198008201523,0.6883093710581596,0.00013250939204684264,-0.11869338215600034,0.9223304234252402,,-0.002866950514463968,0.807899035072036,0.6806039354037315,0.8901300062064543,0.5695047605114172,-0.08223097113441835,0.9076191448877571,0.11109917489231436,1.1950803269713617,-0.11869338215600012,0.037
LUAD-13,Lung13,10,1138,958,159,5,False,100.0,4224.0,1138.0,958.0,159.0,5.0,1964.0,-5.753491520574999,7349.0,6.457820738137083,0.03494564855585883,-1.0557289329866313,230.0,0.20210896309314588,0.0010936861025782462,6.6599297012302285,0.036039334658437075,-5.273187817019175,6296.0,6.572025052192067,0.03650066670531625,-0.5028389805445671,211.0,0.22025052192066805,0.0012232593193808336,6.792275574112734,0.03772392602469708,-0.11420431405498377,0.9826226599643147,-0.4803037035558235,-0.001555018149457424,-0.018141558827522164,0.9176321641859421,-0.5528899524420642,-0.0001295732168025874,-0.13234587288250577,0.9805152380172982,,-0.0016845913662600076,0.9431256081186512,0.8803080715707644,0.985094018460674,0.9846025951301166,-0.04196841034202281,0.9573965433191814,-0.1042945235593522,0.8940744986096959,-0.13234587288250665,0.24
LUAD-13,Lung13,11,641,679,215,8,False,50.0,4483.0,641.0,679.0,215.0,8.0,2940.0,-12.09015823406686,1129.0,1.7613104524180967,0.03760199833472107,-0.9961324897037277,55.0,0.08580343213728549,0.0018318068276436303,1.8471138845553823,0.0394338051623647,-12.683441782860928,1162.0,1.711340206185567,0.0367966053389911,-1.468036868907737,54.0,0.07952871870397643,0.00170999715000475,1.7908689248895433,0.03850660248899585,0.04997024623252977,1.0291994812322613,0.5932835487940675,0.0008053929957299658,0.0062747134333090565,1.0788987115040158,0.4719043792040093,0.0001218096776388804,0.05624495966583898,1.0314065194186717,,0.0009272026733688488,0.7366604942108185,0.9001576700267506,0.720882045496817,0.840299876095951,0.01577844871400147,1.0218876982892913,0.0598577939307996,1.0712338483362631,0.056244959665838756,0.671
LUAD-13,Lung13,11,641,679,215,8,False,100.0,4483.0,641.0,679.0,215.0,8.0,2940.0,-7.184102900982496,5318.0,8.29641185647426,0.04290508923096783,-0.33627584519017534,225.0,0.35101404056162244,0.0018152773743828057,8.647425897035882,0.044720366605350635,-7.933827956463495,5505.0,8.107511045655375,0.04366344643791938,-1.1632305297729852,218.0,0.32106038291605304,0.001729088342137407,8.428571428571429,0.04539253478005679,0.18890081081888432,1.023299482388015,0.7497250554809991,-0.0007583572069515543,0.029953657645569398,1.0932960254189983,0.82695468458281,8.61890322453986e-05,0.21885446846445333,1.0259657843940877,,-0.0006721681747061531,0.8688895234962889,0.9733630005167425,0.8842473433726433,0.9271479062166005,-0.015357819876354428,0.982631760229239,0.046215094300142034,1.0498465174653,0.21885446846445333,0.768
LUAD-13,Lung13,12,295,455,117,3,False,50.0,3655.0,295.0,455.0,117.0,3.0,2785.0,0.06286218746190618,444.0,1.505084745762712,0.03552852684644315,-1.3059948998428037,6.0,0.020338983050847456,0.0004801152276546371,1.5254237288135593,0.036008642074097784,-3.561812695281142,572.0,1.2571428571428571,0.0327193684933074,-2.2518007643475704,6.0,0.013186813186813187,0.000343210159020707,1.2703296703296703,0.03306257865232811,0.24794188861985478,1.197226502311248,3.624674882743048,0.002809158353135749,0.007152169864034269,1.542372881355932,0.9458058645047667,0.00013690506863393007,0.255094058483889,1.200809336695795,,0.0029460634217696735,1.0859297082021997,0.8570957029687125,1.0000677605931936,0.6126944857567784,0.08586194760900612,1.0858561299467115,0.24440121721193409,1.3988957349763944,0.255094058483889,0.991
LUAD-13,Lung13,12,295,455,117,3,False,100.0,3655.0,295.0,455.0,117.0,3.0,2785.0,2.9897884907745493,1783.0,6.04406779661017,0.03511778145434492,-2.0201517458169564,24.0,0.08135593220338982,0.0004727014890096904,6.125423728813559,0.03559048294335461,-0.40891225933104547,2456.0,5.397802197802198,0.03472408771508151,-1.692584253128495,43.0,0.0945054945054945,0.0006079543044578602,5.492307692307692,0.03533204201953937,0.6462655988079717,1.1197275437531056,3.398700750105595,0.00039369373926340795,-0.013149562302104678,0.8608592826172644,-0.3275674926884615,-0.00013525281544816986,0.633116036505867,1.115273227935242,,0.00025844092381523825,1.1415707636233565,0.9699830100333061,1.1287952265983403,1.247546230943758,0.012775537025016215,1.0113178517449224,-0.2775632209104518,0.7775126772652925,0.633116036505867,0.997
LUAD-13,Lung13,13,390,599,244,13,False,50.0,4130.0,390.0,599.0,244.0,13.0,2884.0,-8.084684853420084,982.0,2.517948717948718,0.05317593545242866,-5.047701126845355,20.0,0.05128205128205128,0.001083012942004657,2.569230769230769,0.054258948394433314,-9.450870186662428,1479.0,2.4691151919866443,0.05371540640662454,-4.039325078575887,54.0,0.09015025041736227,0.0019612115929396384,2.5592654424040067,0.05567661799956418,0.048833525962073576,1.0197777431043151,1.3661853332423437,-0.0005394709541958823,-0.03886819913531099,0.5688509021842355,-1.0083760482694677,-0.0008781986509349814,0.009965326826762322,1.0038938230719052,,-0.0014176696051308654,0.8079858958750786,0.7277374812040448,0.8161829293360976,1.3178486880426656,-0.008197033461018965,0.9899568673070795,-0.5901112068386208,0.5522162656510412,0.009965326826762766,0.514
LUAD-13,Lung13,13,390,599,244,13,False,100.0,4130.0,390.0,599.0,244.0,13.0,2884.0,-4.547664305363524,4328.0,11.097435897435897,0.06173244519248599,-5.068141355098361,117.0,0.3,0.0016688299647691451,11.397435897435898,0.06340127515725513,-8.226772017554312,5921.0,9.884808013355592,0.05857156988821842,-3.0217873058826528,277.0,0.46243739565943237,0.002740132555148877,10.347245409015024,0.0613117024433673,1.2126278840803053,1.1226759166634188,3.6791077121907882,0.00316087530426757,-0.16243739565943238,0.6487364620938628,-2.0463540492157084,-0.001071302590379732,1.0501904884208741,1.1014946922497748,,0.0020895727138878356,0.959194491961616,1.023857313853113,0.9100590452495911,1.6810801870408456,0.049135446712024855,1.0539914931547645,-0.6572228731877325,0.6090472790922472,1.0501904884208724,0.963
LUAD-13,Lung13,14,902,700,166,1,False,50.0,4675.0,902.0,700.0,166.0,1.0,2906.0,-17.5590308970809,932.0,1.033259423503326,0.021716842203374033,-2.6213784557454876,0.0,0.0,0.0,1.033259423503326,0.021716842203374033,-11.633076791085788,909.0,1.2985714285714285,0.027478839177750906,-1.8619397847379806,2.0,0.002857142857142857,6.0459492140266024e-05,1.3014285714285714,0.02753929866989117,-0.2653120050681026,0.795689325030064,-5.92595410599511,-0.005761996974376873,-0.002857142857142857,0.0,-0.759438671007507,-6.0459492140266024e-05,-0.2681691479252455,0.7939424768960792,,-0.005822456466517138,0.5788653727648551,0.0,0.7324521831863274,0.31893312250023254,-0.15358681042147238,0.7903114852448987,-0.31893312250023254,0.0,-0.2681691479252455,0.002
LUAD-13,Lung13,14,902,700,166,1,False,100.0,4675.0,902.0,700.0,166.0,1.0,2906.0,-14.333585749736756,4738.0,5.252771618625277,0.02741628427758843,-2.2661745539515064,16.0,0.017738359201773836,9.258348426370091e-05,5.270509977827051,0.027508867761852133,-10.230425420367588,4006.0,5.722857142857142,0.030232821402965925,-1.2143902627523342,21.0,0.03,0.0001584845854873401,5.752857142857143,0.030391305988453264,-0.4700855242318651,0.9178582458905877,-4.103160329369167,-0.002816537125377494,-0.012261640798226163,0.5912786400591279,-1.0517842911991722,-6.59011012236392e-05,-0.4823471650300917,0.9161551985296588,,-0.0028824382266011313,0.7629747730102828,0.5903576914382863,0.8413505540014606,1.0105677989992419,-0.07837578099117781,0.9068452732117156,-0.42021010756095556,0.5841841507545692,-0.4823471650300917,0.044
LUAD-13,Lung13,15,918,798,135,3,False,50.0,4513.0,918.0,798.0,135.0,3.0,2659.0,-6.825358209819924,1185.0,1.2908496732026145,0.027464250121677056,-4.662402001617895,0.0,0.0,0.0,1.2908496732026145,0.027464250121677056,-6.67392073371795,1011.0,1.2669172932330828,0.02698662680511438,-4.521541988201727,0.0,0.0,0.0,1.2669172932330828,0.02698662680511438,0.02393237996953168,1.0188902465041407,-0.15143747610197344,0.0004776233165626753,0.0,,-0.1408600134161686,0.0,0.02393237996953168,1.0188902465041407,,0.0004776233165626753,0.8699017228320971,0.0,0.8547734981726982,0.0,0.015128224659398892,1.0176985186037464,0.0,,0.02393237996953168,0.637
LUAD-13,Lung13,15,918,798,135,3,False,100.0,4513.0,918.0,798.0,135.0,3.0,2659.0,-2.601354694927478,5225.0,5.691721132897603,0.030678628885470367,-5.888237849778204,14.0,0.015250544662309368,8.220111088929859e-05,5.706971677559912,0.030760829996359665,-5.443778253620521,4181.0,5.239348370927318,0.028815603570074778,-5.557697839806337,13.0,0.016290726817042606,8.959647127743892e-05,5.2556390977443606,0.028905200041352216,0.45237276197028553,1.0863414168984185,2.842423558693043,0.001863025315395589,-0.0010401821547332372,0.9361488185017598,-0.33054000997186783,-7.39536038814033e-06,0.45133257981555186,1.0858758699792108,,0.0018556299550074491,0.9999950362801547,0.09115205369955734,0.9392682001880046,0.09935270062433148,0.06072683609215013,1.064653350427487,-0.008200646924774138,0.917459244960214,0.45133257981555186,0.997
LUAD-13,Lung13,16,412,822,157,0,False,50.0,3854.0,412.0,822.0,157.0,0.0,2463.0,-6.507594152600645,586.0,1.4223300970873787,0.03379469434832757,,0.0,0.0,0.0,1.4223300970873787,0.03379469434832757,-7.439953247704128,1215.0,1.4781021897810218,0.035470310036784025,,0.0,0.0,0.0,1.4781021897810218,0.035470310036784025,-0.05577209269364314,0.9622677693875106,0.9323590951034832,-0.0016756156884564569,0.0,,,0.0,-0.05577209269364314,0.9622677693875106,,-0.0016756156884564569,0.8002290827958849,,0.8399062105624885,,-0.03967712776660359,0.9527600495535904,,,-0.05577209269364314,0.258
LUAD-13,Lung13,16,412,822,157,0,False,100.0,3854.0,412.0,822.0,157.0,0.0,2463.0,-2.07079031662093,2754.0,6.684466019417476,0.041301120259144286,,0.0,0.0,0.0,6.684466019417476,0.041301120259144286,-3.1088426443727557,5389.0,6.5559610705596105,0.040559966883678925,,0.0,0.0,0.0,6.5559610705596105,0.040559966883678925,0.12850494885786556,1.0196012373281065,1.0380523277518257,0.0007411533754653615,0.0,,,0.0,0.12850494885786556,1.0196012373281065,,0.0007411533754653615,0.9758221528399137,,0.9583109115492842,,0.01751124129062953,1.0182730271351281,,,0.12850494885786556,0.696
