sample,patient,contrast,outcome,level,mean_high,mean_low,delta,n_high,n_low,n_groups_high,n_groups_low,full_delta_cytotoxic_50um
Lung9_Rep1,Lung9,domains_epithelial_genes_held_out_k8,shannon,domain,0.31515487279430754,1.3289615470380811,-1.0138066742437735,35839,3583,4.0,4.0,
Lung9_Rep1,Lung9,domains_epithelial_genes_held_out_k8,normalized_mixing,domain,0.09948334986310184,1.1810262484105274,-1.0815428985474256,35839,3583,4.0,4.0,
Lung9_Rep1,Lung9,domains_epithelial_genes_held_out_k8,mean_cytotoxic_50um,domain,0.42626747398085885,1.7580240022327658,-1.331756528251907,35839,3583,4.0,4.0,
Lung9_Rep2,Lung9,cell_resid_EPCAM_KRT8_KRT18,cytotoxic_50um,cell,0.3023044707144478,0.5593059088746872,-0.2570014381602394,48471,48351,,,
Lung9_Rep2,Lung9,cell_resid_EPCAM_KRT8_KRT18,cytotoxic_100um,cell,1.6266221039384374,2.3991437612458895,-0.772521657307452,48471,48351,,,
Lung9_Rep2,Lung9,cell_resid_EPCAM_KRT8_KRT18,immune_neighbor_frac,cell,0.035976150688040276,0.09956981241339373,-0.06359366172535345,48471,48351,,,
Lung9_Rep2,Lung9,fov_holdout_cell_resid_joint,cytotoxic_50um,fov,44.0,45.0,0.9777777777777777,45,0,,,-0.2570014381602394
Lung9_Rep2,Lung9,cell_resid_EPCAM_KRT7_8_18_19,cytotoxic_50um,cell,0.3078845716882527,0.5534072834686332,-0.24552271178038054,48411,48411,,,
Lung9_Rep2,Lung9,cell_resid_EPCAM_KRT7_8_18_19,cytotoxic_100um,cell,1.6486955444010658,2.376112866910413,-0.727417322509347,48411,48411,,,
Lung9_Rep2,Lung9,cell_resid_EPCAM_KRT7_8_18_19,immune_neighbor_frac,cell,0.03639668670343517,0.09907045919315859,-0.06267377248972342,48411,48411,,,
Lung9_Rep2,Lung9,epcam_tertile2_raw_CLDN4,cytotoxic_50um,cell,0.25292858042574634,0.43028586839266453,-0.1773572879669182,15878,7416,,,
Lung9_Rep2,Lung9,epcam_tertile2_raw_CLDN4,cytotoxic_100um,cell,1.4903640256959314,2.0389697950377563,-0.5486057693418249,15878,7416,,,
Lung9_Rep2,Lung9,epcam_tertile2_raw_CLDN4,immune_neighbor_frac,cell,0.02455598941932233,0.05689050701186624,-0.03233451759254391,15878,7416,,,
Lung9_Rep2,Lung9,epcam_tertile3_raw_CLDN4,cytotoxic_50um,cell,0.1825840485001181,0.2571428571428571,-0.074558808642739,12701,8400,,,
Lung9_Rep2,Lung9,epcam_tertile3_raw_CLDN4,cytotoxic_100um,cell,1.1584127234076056,1.4572619047619049,-0.2988491813542993,12701,8400,,,
Lung9_Rep2,Lung9,epcam_tertile3_raw_CLDN4,immune_neighbor_frac,cell,0.015156286906542792,0.026059523809523814,-0.010903236902981022,12701,8400,,,
Lung9_Rep2,Lung9,domain_resid_joint_k8,shannon,domain,0.16417141863167042,0.9022379967235639,-0.7380665780918935,66260,30562,4.0,4.0,
Lung9_Rep2,Lung9,domain_resid_joint_k8,normalized_mixing,domain,0.08156660311244422,0.8435170138728084,-0.7619504107603642,66260,30562,4.0,4.0,
Lung9_Rep2,Lung9,domain_resid_joint_k8,mean_cytotoxic_50um,domain,0.19245396921219438,0.9470584385838623,-0.7546044693716679,66260,30562,4.0,4.0,
Lung9_Rep2,Lung9,domain_resid_joint_k4,shannon,domain,0.10548190536082203,0.845778355519304,-0.740296450158482,50580,46242,2.0,2.0,
Lung9_Rep2,Lung9,domain_resid_joint_k4,normalized_mixing,domain,0.0568294739909948,0.6122082804754728,-0.555378806484478,50580,46242,2.0,2.0,
Lung9_Rep2,Lung9,domain_resid_joint_k4,mean_cytotoxic_50um,domain,0.1456504547251878,0.7423770598157519,-0.5967266050905641,50580,46242,2.0,2.0,
Lung9_Rep2,Lung9,domain_resid_joint_k6,shannon,domain,0.1596414311967729,0.8976358645127941,-0.7379944333160212,61971,34851,3.0,3.0,
Lung9_Rep2,Lung9,domain_resid_joint_k6,normalized_mixing,domain,0.07288623878627731,0.7651814007169647,-0.6922951619306874,61971,34851,3.0,3.0,
Lung9_Rep2,Lung9,domain_resid_joint_k6,mean_cytotoxic_50um,domain,0.18492520695163867,0.8675791225502855,-0.6826539155986469,61971,34851,3.0,3.0,
Lung9_Rep2,Lung9,domain_resid_joint_k10,shannon,domain,0.12631928065237544,0.7855083152440896,-0.6591890345917142,58384,38438,5.0,5.0,
Lung9_Rep2,Lung9,domain_resid_joint_k10,normalized_mixing,domain,0.07084051558777213,0.703684308188117,-0.6328437926003448,58384,38438,5.0,5.0,
Lung9_Rep2,Lung9,domain_resid_joint_k10,mean_cytotoxic_50um,domain,0.1658844889010688,0.8327956709506218,-0.666911182049553,58384,38438,5.0,5.0,
Lung9_Rep2,Lung9,domain_resid_joint_k12,shannon,domain,0.12466561340804598,0.7735257021023296,-0.6488600886942837,58102,38720,6.0,6.0,
Lung9_Rep2,Lung9,domain_resid_joint_k12,normalized_mixing,domain,0.07030047151171044,0.6998856431931284,-0.6295851716814179,58102,38720,6.0,6.0,
Lung9_Rep2,Lung9,domain_resid_joint_k12,mean_cytotoxic_50um,domain,0.163522770300506,0.8314824380165289,-0.6679596677160229,58102,38720,6.0,6.0,
Lung9_Rep2,Lung9,dual_high_vs_TACSTD2_only_k8,shannon,domain,0.16417141863167042,,,66260,0,4.0,0.0,
Lung9_Rep2,Lung9,dual_high_vs_TACSTD2_only_k8,normalized_mixing,domain,0.08156660311244422,,,66260,0,4.0,0.0,
Lung9_Rep2,Lung9,dual_high_vs_TACSTD2_only_k8,mean_cytotoxic_50um,domain,0.19245396921219438,,,66260,0,4.0,0.0,
Lung9_Rep2,Lung9,domains_epithelial_genes_held_out_k8,shannon,domain,0.16349295103536568,0.8932521065737635,-0.7297591555383979,65844,30978,4.0,4.0,
Lung9_Rep2,Lung9,domains_epithelial_genes_held_out_k8,normalized_mixing,domain,0.08090479947461346,0.8346915386275705,-0.753786739152957,65844,30978,4.0,4.0,
Lung9_Rep2,Lung9,domains_epithelial_genes_held_out_k8,mean_cytotoxic_50um,domain,0.19379138569953222,0.9340822519207179,-0.7402908662211857,65844,30978,4.0,4.0,
Lung12,Lung12,cell_resid_EPCAM_KRT8_KRT18,cytotoxic_50um,cell,0.4561944834034596,0.43763592170909554,0.01855856169436404,10695,7817,,,
Lung12,Lung12,cell_resid_EPCAM_KRT8_KRT18,cytotoxic_100um,cell,2.0771388499298737,2.1335550722783676,-0.05641622234849386,10695,7817,,,
Lung12,Lung12,cell_resid_EPCAM_KRT8_KRT18,immune_neighbor_frac,cell,0.23489481065918652,0.2240373544838173,0.010857456175369207,10695,7817,,,
Lung12,Lung12,fov_holdout_cell_resid_joint,cytotoxic_50um,fov,11.0,28.0,0.39285714285714285,28,0,,,0.01855856169436404
Lung12,Lung12,cell_resid_EPCAM_KRT7_8_18_19,cytotoxic_50um,cell,0.45243994398362597,0.44425181493119514,0.008188129052430826,9283,9229,,,
Lung12,Lung12,cell_resid_EPCAM_KRT7_8_18_19,cytotoxic_100um,cell,2.0793924377895077,2.122656842561491,-0.043264404771983234,9283,9229,,,
Lung12,Lung12,cell_resid_EPCAM_KRT7_8_18_19,immune_neighbor_frac,cell,0.23519336421415493,0.22539820132192,0.009795162892234921,9283,9229,,,
Lung12,Lung12,epcam_tertile3_raw_CLDN4,cytotoxic_50um,cell,0.20574162679425836,0.3537757437070938,-0.14803411691283544,3553,2185,,,
Lung12,Lung12,epcam_tertile3_raw_CLDN4,cytotoxic_100um,cell,1.4475091471995496,1.9643020594965674,-0.5167929122970178,3553,2185,,,
Lung12,Lung12,epcam_tertile3_raw_CLDN4,immune_neighbor_frac,cell,0.10681114551083591,0.18379862700228833,-0.07698748149145242,3553,2185,,,
Lung12,Lung12,domain_resid_joint_k8,shannon,domain,1.0071718003010806,1.4736037664260917,-0.46643196612501114,11706,6806,4.0,4.0,
Lung12,Lung12,domain_resid_joint_k8,normalized_mixing,domain,0.3125177987961341,0.9048021147326315,-0.5922843159364974,11706,6806,4.0,4.0,
Lung12,Lung12,domain_resid_joint_k8,mean_cytotoxic_50um,domain,0.22108320519391764,0.8392594769321187,-0.618176271738201,11706,6806,4.0,4.0,
Lung12,Lung12,domain_resid_joint_k4,shannon,domain,0.8816495792873088,1.581118332047056,-0.6994687527597473,9164,9348,2.0,2.0,
Lung12,Lung12,domain_resid_joint_k4,normalized_mixing,domain,0.24845858516744593,0.8065406580127686,-0.5580820728453227,9164,9348,2.0,2.0,
Lung12,Lung12,domain_resid_joint_k4,mean_cytotoxic_50um,domain,0.23384984722828459,0.6586435601198117,-0.4247937128915271,9164,9348,2.0,2.0,
Lung12,Lung12,domain_resid_joint_k6,shannon,domain,0.997021097017098,1.4864680504569763,-0.4894469534398783,11006,7506,3.0,3.0,
Lung12,Lung12,domain_resid_joint_k6,normalized_mixing,domain,0.2808481046744047,0.8960035046004979,-0.6151553999260932,11006,7506,3.0,3.0,
Lung12,Lung12,domain_resid_joint_k6,mean_cytotoxic_50um,domain,0.2326003997819371,0.7647215560884626,-0.5321211563065255,11006,7506,3.0,3.0,
Lung12,Lung12,domain_resid_joint_k10,shannon,domain,0.8505801953990163,1.4798470359691855,-0.6292668405701692,11924,6588,5.0,5.0,
Lung12,Lung12,domain_resid_joint_k10,normalized_mixing,domain,0.2868963995972686,0.970774723251367,-0.6838783236540984,11924,6588,5.0,5.0,
Lung12,Lung12,domain_resid_joint_k10,mean_cytotoxic_50um,domain,0.2183830929218383,0.864602307225258,-0.6462192143034197,11924,6588,5.0,5.0,
Lung12,Lung12,domain_resid_joint_k12,shannon,domain,0.7883977525201172,1.4834152050821976,-0.6950174525620804,11834,6678,6.0,6.0,
Lung12,Lung12,domain_resid_joint_k12,normalized_mixing,domain,0.28968144383432215,0.9566226923094441,-0.6669412484751219,11834,6678,6.0,6.0,
Lung12,Lung12,domain_resid_joint_k12,mean_cytotoxic_50um,domain,0.21286124725367586,0.8656783468104223,-0.6528170995567465,11834,6678,6.0,6.0,
Lung12,Lung12,dual_high_vs_TACSTD2_only_k8,shannon,domain,1.010196630608913,,,12074,0,4.0,0.0,
Lung12,Lung12,dual_high_vs_TACSTD2_only_k8,normalized_mixing,domain,0.2940872787271608,,,12074,0,4.0,0.0,
Lung12,Lung12,dual_high_vs_TACSTD2_only_k8,mean_cytotoxic_50um,domain,0.22097068080172272,,,12074,0,4.0,0.0,
Lung12,Lung12,domains_epithelial_genes_held_out_k8,shannon,domain,0.8823785950326989,1.4739335130940425,-0.5915549180613436,11625,6887,4.0,4.0,
Lung12,Lung12,domains_epithelial_genes_held_out_k8,normalized_mixing,domain,0.2656164159997667,0.9770038782605704,-0.7113874622608037,11625,6887,4.0,4.0,
Lung12,Lung12,domains_epithelial_genes_held_out_k8,mean_cytotoxic_50um,domain,0.2246021505376344,0.8260490779729925,-0.6014469274353581,11625,6887,4.0,4.0,
Lung13,Lung13,cell_resid_EPCAM_KRT8_KRT18,cytotoxic_50um,cell,1.5733394132846936,1.6896525507488787,-0.11631313746418503,13158,13153,,,
Lung13,Lung13,cell_resid_EPCAM_KRT8_KRT18,cytotoxic_100um,cell,7.478340173278614,7.66273853873641,-0.1843983654577963,13158,13153,,,
Lung13,Lung13,cell_resid_EPCAM_KRT8_KRT18,immune_neighbor_frac,cell,0.17550539595683237,0.2171519805367597,-0.041646584579927315,13158,13153,,,
Lung13,Lung13,fov_holdout_cell_resid_joint,cytotoxic_50um,fov,14.0,20.0,0.7,20,0,,,-0.11631313746418503
Lung13,Lung13,cell_resid_EPCAM_KRT7_8_18_19,cytotoxic_50um,cell,1.5784432958346002,1.684530596731281,-0.10608730089668073,13156,13155,,,
Lung13,Lung13,cell_resid_EPCAM_KRT7_8_18_19,cytotoxic_100um,cell,7.496275463666768,7.644773850247054,-0.14849838658028602,13156,13155,,,
Lung13,Lung13,cell_resid_EPCAM_KRT7_8_18_19,immune_neighbor_frac,cell,0.17512161751292188,0.21752945648042568,-0.0424078389675038,13156,13155,,,
Lung13,Lung13,epcam_tertile1_raw_CLDN4,cytotoxic_50um,cell,1.6334666333416645,1.7083811710677381,-0.0749145377260736,8002,5226,,,
Lung13,Lung13,epcam_tertile1_raw_CLDN4,cytotoxic_100um,cell,7.496625843539115,7.487562189054726,0.009063654484388728,8002,5226,,,
Lung13,Lung13,epcam_tertile1_raw_CLDN4,immune_neighbor_frac,cell,0.18690327418145466,0.25082280903176424,-0.06391953485030957,8002,5226,,,
Lung13,Lung13,epcam_tertile2_raw_CLDN4,cytotoxic_50um,cell,1.5255445544554456,1.6082786471479051,-0.08273409269245957,2525,1981,,,
Lung13,Lung13,epcam_tertile2_raw_CLDN4,cytotoxic_100um,cell,7.4700990099009905,7.599192327107521,-0.1290933172065305,2525,1981,,,
Lung13,Lung13,epcam_tertile2_raw_CLDN4,immune_neighbor_frac,cell,0.16994059405940592,0.18571428571428572,-0.015773691654879796,2525,1981,,,
Lung13,Lung13,epcam_tertile3_raw_CLDN4,cytotoxic_50um,cell,1.5642549702807953,1.6919956733369388,-0.1277407030561435,4879,3698,,,
Lung13,Lung13,epcam_tertile3_raw_CLDN4,cytotoxic_100um,cell,7.5673293707727,7.905083829096809,-0.33775445832410966,4879,3698,,,
Lung13,Lung13,epcam_tertile3_raw_CLDN4,immune_neighbor_frac,cell,0.17405205984832958,0.19277988101676582,-0.018727821168436243,4879,3698,,,
Lung13,Lung13,domain_resid_joint_k8,shannon,domain,0.6530705254005206,1.0797202592107296,-0.426649733810209,24100,2211,4.0,4.0,
Lung13,Lung13,domain_resid_joint_k8,normalized_mixing,domain,0.34663937298294145,0.9979958791899091,-0.6513565062069676,24100,2211,4.0,4.0,
Lung13,Lung13,domain_resid_joint_k8,mean_cytotoxic_50um,domain,1.588298755186722,2.1022161917684308,-0.5139174365817087,24100,2211,4.0,4.0,
Lung13,Lung13,domain_resid_joint_k4,shannon,domain,0.6693865892089617,1.1366273183547924,-0.4672407291458307,23191,3120,2.0,2.0,
Lung13,Lung13,domain_resid_joint_k4,normalized_mixing,domain,0.33020894120803573,0.9303532763532764,-0.6001443351452407,23191,3120,2.0,2.0,
Lung13,Lung13,domain_resid_joint_k4,mean_cytotoxic_50um,domain,1.5292570393687206,2.391346153846154,-0.8620891144774334,23191,3120,2.0,2.0,
Lung13,Lung13,domain_resid_joint_k6,shannon,domain,0.6435720236278133,1.1020872035243003,-0.45851517989648705,23682,2629,3.0,3.0,
Lung13,Lung13,domain_resid_joint_k6,normalized_mixing,domain,0.34050765231915475,0.9496673851485566,-0.6091597328294018,23682,2629,3.0,3.0,
Lung13,Lung13,domain_resid_joint_k6,mean_cytotoxic_50um,domain,1.5527827041634996,2.3404336249524533,-0.7876509207889537,23682,2629,3.0,3.0,
Lung13,Lung13,domain_resid_joint_k10,shannon,domain,0.5422502458464263,1.1115876599622807,-0.5693374141158544,20238,6073,5.0,5.0,
Lung13,Lung13,domain_resid_joint_k10,normalized_mixing,domain,0.3438622613126023,0.5930336461935343,-0.249171384880932,20238,6073,5.0,5.0,
Lung13,Lung13,domain_resid_joint_k10,mean_cytotoxic_50um,domain,1.5906710149224232,1.7674954717602502,-0.176824456837827,20238,6073,5.0,5.0,
Lung13,Lung13,domain_resid_joint_k12,shannon,domain,0.6410709954828191,1.0883465669405104,-0.44727557145769126,24807,1504,6.0,6.0,
Lung13,Lung13,domain_resid_joint_k12,normalized_mixing,domain,0.3643523557418829,1.0120271867612294,-0.6476748310193465,24807,1504,6.0,6.0,
Lung13,Lung13,domain_resid_joint_k12,mean_cytotoxic_50um,domain,1.6026927883258757,2.106382978723404,-0.5036901903975284,24807,1504,6.0,6.0,
Lung13,Lung13,dual_high_vs_TACSTD2_only_k8,shannon,domain,0.5556487759526535,1.0807679672762323,-0.5251191913235788,19414,325,3.0,1.0,
Lung13,Lung13,dual_high_vs_TACSTD2_only_k8,normalized_mixing,domain,0.34314526744731755,1.1367111111111112,-0.7935658436637937,19414,325,3.0,1.0,
Lung13,Lung13,dual_high_vs_TACSTD2_only_k8,mean_cytotoxic_50um,domain,1.5695374472030494,1.2276923076923076,0.3418451395107418,19414,325,3.0,1.0,
Lung13,Lung13,domains_epithelial_genes_held_out_k8,shannon,domain,0.6112427452012286,1.233646951188381,-0.6224042059871524,23982,2329,4.0,4.0,
Lung13,Lung13,domains_epithelial_genes_held_out_k8,normalized_mixing,domain,0.3615841510762702,0.8111063403463575,-0.44952218927008736,23982,2329,4.0,4.0,
Lung13,Lung13,domains_epithelial_genes_held_out_k8,mean_cytotoxic_50um,domain,1.59961637895088,1.9596393301846287,-0.3600229512337487,23982,2329,4.0,4.0,
