	malignant	cd8	cd4	nk	b	myeloid	endothelial	fibroblast
AP000692.2	3.360228266484427	2.4676502081027416	4.122500654270577	3.5206998929399376	2.155117371168668	4.163079902409072	5.5895664503249485	3.914816614129254
AP000695.1	0.025016020624424852	0.0	0.02811684980389341	0.00545727244366324	0.017792167133639885	0.06076742677455319	0.0	0.06900134718230239
AP000695.2	0.39244469013158406	0.07345312030940608	0.2831764104304008	0.22354085761706827	0.08896083566819943	1.3756522207708548	1.7801720609792402	0.31415937557070583
AP000696.1	0.011465676119528055	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AP000696.2	0.6781940508176741	0.009064436486554077	0.10162041887530178	0.034056124629614104	0.4996079367007703	0.01915829193865055	0.13933231397812426	0.046000898121534926
AP000697.1	0.0333546941658998	0.0	0.0	0.0	0.0	0.0	0.0	0.023000449060767463
AP000704.1	2.0912739061547625	1.204006643560926	0.686446641369933	1.523752803705441	0.9066348255227731	0.8551581704484759	0.7114018009232439	0.9807671847484509
AP000704.5	1.0768953569835407	0.6838351498030811	0.17752559638883636	1.2656367118144294	0.25724013855563094	0.5205726816839886	0.9736257415151702	0.6257471288819094
AP000708.1	0.23483189929089932	0.3212654749147988	0.36875576247237846	1.1941402636434852	0.2272015454654982	0.15868234857778216	0.13127873363282386	1.0813961178179532
AP000721.2	2.2524841903909207	0.009064436486554077	0.0	0.034056124629614104	0.04834915516459068	0.5651696121901912	0.0	0.4370085321545818
AP000722.1	0.0010423341926843687	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AP000753.1	0.0010423341926843687	0.0	0.0	0.00545727244366324	0.008896083566819942	0.005612710724313023	0.0	0.0
AP000753.2	0.03127002578053106	0.03625774594621631	0.027714659693264126	0.06811224925922821	0.04112885367654706	0.04591251222412025	0.0	0.06900134718230239
AP000755.1	0.0010423341926843687	0.0	0.0	0.0	0.017792167133639885	0.0	0.0	0.023000449060767463
AP000755.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AP000757.1	0.41224903979258704	0.011064849467259587	0.042175274705840114	0.04365817954930592	0.044480417834099714	0.24456672912427385	0.24751660721987312	0.06900134718230239
AP000757.2	0.0010423341926843687	0.0	0.004619109948877354	0.0	0.008896083566819942	0.019981429678300938	0.0	0.0
AP000759.1	0.9564413537485348	0.5333634997026828	0.5436533849036846	0.3859465409593308	0.6734644154001899	0.20209602131199483	0.9048262615222425	0.8889004597002182
AP000763.3	0.3286281204663029	0.35420033909906534	0.6404596750981539	0.6695173954566946	0.6620546587152053	1.2512296538924754	0.3786450263461209	0.3601602736922408
AP000763.4	0.011465676119528055	0.21129492444166417	0.13295175140254975	0.2877156369733925	0.22291926234343687	0.21728787800563315	0.0	0.0765781160726668
AP000766.1	1.8846810184353997	3.273197114695564	2.7759082895134126	3.131299121752839	3.1225454548868923	1.524456950451273	3.1849003144508448	2.244981455921639
AP000769.1	7.3657838310091535	7.432578539110214	5.886847928562147	7.706217046263051	4.952796221619403	4.246199074641452	5.021336962670693	6.9722764555165355
AP000769.2	0.6608985440210818	0.7669132792256248	0.6792163338636451	1.1980435721995306	0.3729940740735379	0.5199264967588173	0.4638851937033708	0.3523133624122021
AP000777.1	0.021889018046371743	0.0	0.014058424901946705	0.00545727244366324	0.0	0.0028063553621565113	0.0	0.0
AP000777.2	0.0698363909098527	0.2124828651521548	0.11346983633046714	0.05042794196060382	0.06614132229823057	0.08505223384107173	0.0	0.046000898121534926
AP000777.3	0.0010423341926843687	0.011064849467259587	0.01867753485082406	0.00545727244366324	0.008896083566819942	0.008419066086469534	0.0	0.0
AP000781.1	0.5177941766807582	0.2648690710907738	0.23376779005659298	0.27790626948057606	0.20480637734334714	0.17010446768214346	0.38684892119799735	0.30658260668034143
AP000785.1	0.0020846683853687374	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AP000786.1	0.19493996037565378	0.11371169221703342	0.06768092695232288	0.20585655031844385	0.07587529690443867	0.1305893686852606	0.05409214662087442	0.1378676231697677
AP000787.1	1.9271121373928937	4.96593447701729	7.336974683285148	3.9124482479738303	5.1427102989006315	1.750539271923307	3.720953003149973	2.0920953661659794
AP000797.3	0.0	0.0	0.007029212450973352	0.0	0.0	0.0	0.0	0.0
AP000802.1	0.3168695945760481	0.3140669233381966	0.04659328959940283	1.6377335873029955	0.03474644322789161	0.16000069087964713	0.0	0.09957856513343427
AP000808.1	0.023716036176528992	0.05532424733629793	0.07732133696070687	0.07094454176762212	0.017792167133639885	0.06173981796744325	0.10818429324174884	0.1531562321453336
AP000812.1	0.0010423341926843687	0.022129698934519174	0.08896965936055758	0.07094454176762212	0.017792167133639885	0.44883365674874054	0.0	0.0
AP000820.1	0.005211670963421843	0.009064436486554077	0.06466753928428295	0.03951339707327734	0.033908552188503444	0.024771002662963573	0.0	0.0
AP000821.1	0.049516740738426726	0.0	0.0	0.0	0.008896083566819942	0.005612710724313023	0.05409214662087442	0.0
AP000842.1	0.057070730342428794	0.020129285953813664	0.009238219897754708	0.01091454488732648	0.0	0.014031776810782557	0.0	0.15329130334017071
AP000842.2	0.09485241153427755	0.0	0.004619109948877354	0.034056124629614104	0.00805819252743178	0.0535084405709394	0.05409214662087442	0.19929220146170562
AP000842.3	0.019804349661003005	0.022129698934519174	0.0	0.01091454488732648	0.0	0.021964647300807064	0.05409214662087442	0.06128950709710086
AP000844.2	0.050816725186322576	0.0	0.0	0.0	0.0	0.005612710724313023	0.0	0.0
AP000845.1	0.5762000909865981	0.9210086994970441	1.1630223844872387	1.1685468551921943	0.7960130853904428	1.0916767233725473	0.4638851937033708	0.2604466373639694
AP000851.1	0.31661194432083656	0.009064436486554077	0.0	0.01637181733098972	0.01611638505486356	0.014031776810782557	0.0	0.06128950709710086
AP000851.2	0.0800020825814849	0.0	0.007029212450973352	0.00545727244366324	0.0	0.016014994433288684	0.0	0.023000449060767463
AP000855.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AP000866.1	0.7630168434924814	0.7986765176952031	0.6618146409524117	0.7960707348644176	0.6390756060555404	0.49328102798404033	1.5050539137092207	0.8652449181314225
AP000866.2	2.706672994499489	0.7274671795882123	0.530000188274047	0.8716437884453591	0.6529621198418969	0.8482700741311291	3.186567873121975	1.7695487945358868
AP000866.5	0.29239234080572307	0.295000421948115	0.2729296770943932	0.10500066639723622	0.26456528919292227	0.0772686168042869	0.0	0.16086807223053515
AP000873.3	0.007296339348790581	0.03119413542107325	0.007029212450973352	0.0	0.016954276094251722	0.007595928346819149	0.0	0.0382890580363334
AP000879.1	0.24340263374955773	0.20741925462701175	0.18717450045719017	0.24668243735935586	0.07252373274688602	0.09478063326363667	0.0	0.23758125949803904
AP000880.1	0.20508218570360917	0.07651631785384364	0.13716867124079785	0.04365817954930592	0.24709383992573222	0.16149771290570825	0.05409214662087442	0.31415937557070583
AP000892.1	0.03830871487411015	0.051323421374886914	0.03474387214423748	0.0	0.016954276094251722	0.035173286371939234	0.05409214662087442	0.0
AP000894.4	1.6647367706071594	0.3531375545353333	0.42918111145832405	0.8618344209525427	0.33051015618466434	0.38349829342255193	1.7850408384888559	1.2103664617716143
AP000897.2	0.0020846683853687374	0.0	0.004619109948877354	0.0	0.008896083566819942	0.0	0.13933231397812426	0.0
AP000911.1	0.9132020845098912	0.43871830887573093	0.45287994636865475	0.5457272443663239	0.2741028084926419	0.330326794994818	0.4327371729669954	0.7504925517511022
AP000915.1	0.14021154867380523	0.011064849467259587	0.12652582411752034	0.10368817642960156	0.05337650140091966	0.2692608613137854	0.0	0.22986941941283753
AP000919.2	0.13211879221570336	0.2758087644112748	0.7794351636751038	0.4077756307339837	0.2813231099806855	1.3646439482615915	0.6343655284178705	0.1840035924861397
AP000919.3	0.12379185184606681	0.14290541465740117	0.20063267835487264	0.2045440603508092	0.11062174013233028	0.16344249529148838	0.10818429324174884	0.0382890580363334
AP000919.4	0.16808518844923329	0.18410161498200195	0.6601426852255511	0.5033815547846527	0.4033546067980002	1.3704443476758703	0.16227643986262325	0.1378676231697677
AP000936.1	0.1269188544241199	0.18716481252643952	0.17974613605726722	0.33268630649033304	0.14066155499034275	0.25373206247694174	0.2163685864834977	0.31402430437586876
AP000941.1	0.03543936255126854	0.0865183827573712	0.060852809556664174	0.09408612150990975	0.0872850535894231	0.13010317308881558	0.2163685864834977	0.29115892650993835
AP000942.2	0.11544144513275344	0.009064436486554077	0.0	0.00545727244366324	0.0	0.005612710724313023	0.05409214662087442	0.06900134718230239
AP000943.1	0.0	0.0	0.021087637352920057	0.00545727244366324	0.0	0.03681956185124	0.05409214662087442	0.023000449060767463
AP000943.2	0.11048742442454308	0.09970880135209485	0.13957877374289385	0.10762564633250554	0.04112885367654706	0.16445332172110444	0.0	0.08428995615786833
AP000944.1	0.023716036176528992	0.0	0.007029212450973352	0.0	0.03558433426727977	0.005612710724313023	0.0	0.0
AP000962.1	0.07948678207106194	0.0	0.0	0.00545727244366324	0.0	0.021627705157601707	0.0	0.0382890580363334
AP000977.1	0.053943727764375685	0.5860000179348189	1.0491412435611034	0.664957987834417	0.25483131458671415	0.07446226144213039	0.0	0.023000449060767463
AP000997.1	0.0038564828123965333	0.0	0.0	0.0	0.0	0.007525162992566274	0.0	0.025526038690888934
AP000997.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AP001001.1	0.021889018046371743	0.06945229434799507	0.03956407714842947	0.03951339707327734	0.0250124686216835	0.039962859356601876	0.0	0.0
AP001005.3	0.4299687210682213	0.009064436486554077	0.0	0.00545727244366324	0.00805819252743178	0.12254567997872245	0.0	0.22986941941283753
AP001010.1	0.01771968127563427	0.10771045327491689	0.07209894184588558	0.07771430417892003	0.06059680288896327	0.060430484631347835	0.0	0.09957856513343427
AP001011.1	0.12508010312212425	0.009064436486554077	0.018476439795509416	0.0	0.00805819252743178	0.016014994433288684	0.0	0.0
AP001020.1	0.05889774847258604	0.2303614258317458	0.04679438465471747	0.2482022399001151	0.03558433426727977	0.08138430550253883	0.3016087538407475	0.0765781160726668
AP001020.3	0.09876409804980353	0.6833329378659325	0.1462057960832379	1.0509045287937475	0.11145963117171843	0.14263792787353705	0.4097930470824963	0.16857991231573666
AP001021.1	0.041693367707374744	0.0	0.0	0.0	0.0	0.009579145969325275	0.0	0.046000898121534926
AP001021.2	0.0010423341926843687	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AP001025.1	0.08104441677416928	0.0	0.0	0.01091454488732648	0.0	0.007595928346819149	0.0	0.046000898121534926
AP001029.1	0.0010423341926843687	0.0	0.0	0.0	0.0	0.004789572984662638	0.0	0.0
AP001029.2	0.2903076724203543	0.051323421374886914	0.14982246891722173	0.13643181109158098	0.13982366395095458	0.3605996901655809	0.7654939475441183	0.5133165058375744
AP001033.1	0.4270993687453797	0.1651602697386789	0.1387743935216353	0.1471390434057829	0.12171077895086485	0.16976752553893815	0.2786646279562485	0.6593011826770548
AP001042.1	0.48051606282749393	0.027193309459662234	0.04157198953989618	0.07356952170289145	0.01611638505486356	0.3572347562271917	0.2786646279562485	0.046000898121534926
AP001043.1	1.8365698606914147	0.09958364520533627	0.2741392855879607	0.3820090710564268	0.3558433426727977	0.6410091024545403	0.5950136128296186	0.9189373928720018
AP001046.1	0.476089075801545	0.07651631785384364	0.07691914685007759	0.18402746054379088	0.22375715338282504	0.1705906632785885	0.19342446059899868	0.1838685212913026
AP001048.1	0.0031270025780531065	0.0	0.0	0.00545727244366324	0.0	0.0028063553621565113	0.0	0.0
AP001055.6	0.13661315679132816	4.4522892432537	8.839456163368332	5.5837892498485875	6.848794295838594	11.331022769742377	1.0305231392607035	0.697831218785532
AP001056.1	0.004169336770737476	0.041592180561431	0.04056853970444278	0.03638181629108826	1.0921592307485788	0.7658930412294299	0.0	0.015333632707178309
AP001056.2	0.08182910071164215	0.36514003241956633	1.075469504998923	0.5893854239156299	1.1357400430083768	3.4529227423302347	0.3016087538407475	0.1838685212913026
AP001057.1	0.22097484884908616	0.13596654729831117	0.21709816759723563	0.23839287240729873	2.594737993833033	0.4358511416043	0.0	0.13800269436460477
AP001059.1	0.014592678697581163	0.011064849467259587	0.01626743234872806	0.06679975929159354	0.21318528773722878	0.039288975070191155	0.05409214662087442	0.09200179624306985
AP001059.2	0.09512179496132747	0.2192965763644862	0.33599453225951836	0.29469271195781493	1.560755554270508	0.3640414945774221	0.16227643986262325	0.17615668120610106
AP001059.3	0.17982024799581126	0.27568360826451616	0.48742272345757753	0.4106079232423776	4.507840941125732	0.7751940164985462	0.10818429324174884	0.2604466373639694
AP001062.1	1.120579656166727	1.028468840478444	1.0413198035355902	0.8849760006948304	0.8466794583667094	1.0958692825442513	0.9048262615222425	1.218213373051653
AP001062.2	0.005211670963421843	0.027193309459662234	0.018476439795509416	0.0	0.01611638505486356	0.012385501331481787	0.0	0.0
AP001063.1	0.03526759571446087	0.0	0.0	0.0036381816291088265	0.005930722377879962	0.05298689280727934	0.0	0.025526038690888934
AP001092.1	0.0020846683853687374	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AP001094.3	0.2783032294467265	0.022129698934519174	0.03494496719955212	0.027286362218316196	0.008896083566819942	0.12153485354910638	0.05409214662087442	0.1378676231697677
AP001099.1	0.01563501289026553	0.011064849467259587	0.0	0.01637181733098972	0.016954276094251722	0.008419066086469534	0.0	0.023000449060767463
AP001107.1	0.08729842193027548	0.22542297145336132	0.13475856873870184	0.2289981300607315	0.17373221613945802	0.10087953958439473	0.2163685864834977	0.14557946325496918
AP001107.2	0.3768331435849953	0.5797484666991852	0.4392206734156576	0.5793687438496888	0.31910039949967994	0.42533355218514635	0.6884576750387449	0.6741845780681095
AP001107.3	0.0010423341926843687	0.020129285953813664	0.0	0.0	0.0	0.009579145969325275	0.0	0.023000449060767463
AP001107.4	0.08912544006043274	0.04025857190762733	0.04659328959940283	0.05457272443663239	0.12925179830535832	0.06323683999350435	0.2163685864834977	0.17629175240093817
AP001107.6	0.018762015468318637	0.011064849467259587	0.01626743234872806	0.00545727244366324	0.0	0.035173286371939234	0.0	0.0
AP001107.7	0.02788537294726647	0.16809831113635787	0.1211023339473844	0.14865884594654213	0.06949288645578322	0.09212353135471985	0.05409214662087442	0.0765781160726668
AP001107.8	0.010423341926843686	0.018128872973108154	0.01626743234872806	0.0	0.0	0.0	0.0	0.0
AP001107.9	3.678948345534309	1.8392045137431678	1.449404163155955	1.0379869416905256	0.7218135705647805	1.118917139254462	1.9784652990878544	2.2678468337875692
AP001120.1	0.0010423341926843687	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AP001136.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AP001150.1	0.010423341926843686	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AP001160.1	9.239521585482228	4.542653141275642	5.288560731719293	6.146477188634454	6.468258697237145	6.123139433069631	8.633466892126538	10.46400146387515
AP001160.2	1.1823819564776699	0.3068777436855894	0.47115529110884957	0.4664931376466447	0.4233397291833547	0.6615535982027383	1.826060312748238	1.1340584880886218
AP001160.3	2.029600670734042	1.2084444733522761	1.023848839016654	1.21109985734699	0.8085814509812652	1.1664374917211568	2.319425968516854	2.106978761557034
AP001172.1	0.5982998266008276	0.0	0.004619109948877354	0.0	0.040290962637158895	0.14649354490203564	0.0	0.1840035924861397
AP001172.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AP001178.2	0.07010577433690261	0.03319454840177876	0.014058424901946705	0.060029996880295644	0.008896083566819942	0.042095330432347665	0.0	0.0
AP001178.3	0.021889018046371743	0.011064849467259587	0.014058424901946705	0.04365817954930592	0.025850359661071666	0.016014994433288684	0.19342446059899868	0.023000449060767463
AP001180.1	0.005211670963421843	0.0	0.0	0.0	0.0	0.0	0.0	0.0382890580363334
AP001180.2	0.0	0.0	0.0	0.0	0.00805819252743178	0.0	0.0	0.0
AP001180.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AP001189.1	0.021889018046371743	0.03119413542107325	0.06065171450134953	0.00545727244366324	0.04196674471593523	0.08108579859605948	2.9489227194251084	0.32200628685074445
AP001189.3	0.0031270025780531065	0.0	0.023296644799701414	0.0	0.0	0.0	0.13933231397812426	0.0382890580363334
AP001189.4	0.0	0.0	0.007765548266567138	0.0	0.0	0.0031930486564417586	0.0	0.04881155933871173
AP001189.5	0.0010423341926843687	0.07745394627081711	0.3862044946929051	0.19646180797187662	0.13260336246291096	0.6075205267986279	0.3786450263461209	0.06128950709710086
AP001198.1	0.005211670963421843	0.011064849467259587	0.01626743234872806	0.03274363466197944	0.02668825070045983	0.007595928346819149	0.0	0.0
AP001207.3	3.238005782513306	0.06438868382285201	0.19641575851662457	0.372407016136735	0.1770837802970107	0.415677535742369	0.2704607331043721	0.6586258267028694
AP001208.1	0.05498606195706006	0.0	0.0	0.0	0.0	0.0	0.0	0.023000449060767463
AP001257.1	0.0057847242185948	0.022129698934519174	0.09840897431362693	0.060029996880295644	0.02668825070045983	0.29057796752962717	0.13127873363282386	0.0
AP001258.4	4.211461340672999	5.012784631910164	2.8126882631022028	2.9016292829112267	1.9695706488614948	2.0341027182714573	3.8595350897771654	5.059559648471219
AP001266.1	0.23220634105707955	0.07745394627081711	0.10543818676460028	0.12005999376059129	0.07116866853455954	0.2151169716931613	0.35570090046162195	0.2527347972787679
AP001266.2	0.023716036176528992	0.011064849467259587	0.021087637352920057	0.0	0.0	0.0028063553621565113	0.05409214662087442	0.0
AP001267.1	0.4190535449746315	1.092045052031081	0.7274153457438853	0.7485441896032494	0.4747197306390482	0.33698876738547306	0.8736782407858672	0.4518919275456364
AP001267.2	0.2877077035245626	0.34313548963180573	0.3329811445914785	0.3053999442720169	0.3093664248934718	0.20901806537240328	0.2163685864834977	0.23744618830320194
AP001267.3	1.8288868061971897	0.3603267341879405	0.5012770151425299	0.3612851586762839	0.2784887189960712	0.2930594727838589	0.9048262615222425	1.2721962536480635
AP001269.1	0.024758370369213363	0.0	0.0	0.0	0.0	0.007595928346819149	0.0	0.0
AP001269.2	0.05889774847258604	0.011064849467259587	0.021087637352920057	0.02182908977465296	0.017792167133639885	0.03880277947374613	0.05409214662087442	0.046000898121534926
AP001269.4	1.9206708810126063	2.4737766031916166	1.813317488325732	3.243276863134498	1.3625280426823048	1.9994817614155862	1.670320209066361	2.0838432413014294
AP001318.1	0.03622404648874142	0.0815799283789867	0.03695287959101883	0.034056124629614104	0.00805819252743178	0.02394786492331319	0.0	0.0
AP001318.2	0.697848608588104	0.4167137660879704	0.40427570621610553	0.3818017584833022	0.355201906939898	0.45392173663988244	1.2769349516876174	0.758744676615652
AP001330.1	0.02293135223905611	0.009064436486554077	0.007029212450973352	0.0	0.008896083566819942	0.0028063553621565113	0.0	0.09957856513343427
AP001330.5	0.1412538828664896	0.18810244094341297	0.5763954209798149	0.42020997816206945	0.2935707577050581	0.4377914364964158	0.16227643986262325	0.11486717410900023
AP001341.1	0.005211670963421843	1.7675651148780454	0.06466753928428295	0.00545727244366324	0.06059680288896327	0.014368718953987914	0.13933231397812426	0.0
AP001347.1	1.5161161493608488	0.489229257980403	0.4464509809219456	0.4254599380326081	0.891873504680236	0.8106318620339032	0.6884576750387449	3.8393190676152846
AP001350.1	0.1331611264083877	0.4057740727674694	0.3701320810761322	0.4632462199920016	0.5172036485279217	0.2493563021089365	0.10818429324174884	0.13029085427940326
AP001351.1	0.47612427531706025	0.011064849467259587	0.02811684980389341	0.02182908977465296	0.04364252679471155	0.07809175454393728	0.0	0.3217361444610703
AP001360.1	0.08859840637817135	0.0	0.0	0.0	0.0	0.01915829193865055	0.0	0.0
AP001360.2	0.0010423341926843687	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AP001363.1	0.0010423341926843687	0.009064436486554077	0.007029212450973352	0.00545727244366324	0.025850359661071666	0.02245084289725209	0.0	0.0
AP001363.2	0.15480422737138638	0.07545353329011159	0.03976517220374411	0.10500066639723622	0.16483613257263807	0.11936394723663457	0.4638851937033708	0.12257901419420172
AP001372.1	0.013550344504896793	0.02919372244036774	0.007029212450973352	0.01637181733098972	0.0	0.008419066086469534	0.0	0.0382890580363334
AP001372.2	5.062792914667427	1.6438904285145028	2.0200916795899566	1.6593364920876443	1.2498570293116893	2.0596853600206844	4.0625523066597315	3.9290896777011195
AP001372.3	0.16626990349091444	0.07745394627081711	0.3233437727447742	0.21283362530286634	0.08896083566819943	0.7153221104434311	0.16227643986262325	0.023000449060767463
AP001381.1	0.023716036176528992	0.011064849467259587	0.0	0.00545727244366324	0.02668825070045983	0.0	0.0	0.023000449060767463
AP001412.1	0.5116825750539303	0.5824574027223788	0.47085999295108466	0.9288066472514679	0.30613461845935247	0.4570148949337011	0.5770831069603778	0.3767191420815581
AP001432.1	0.14801145536118035	0.25874267600189865	0.11587993883256315	0.39513397073277345	0.06446554021945423	0.04920506318272179	0.05409214662087442	0.06900134718230239
AP001432.14	0.107689535698354	0.2099381699016512	0.05479349150117391	0.014331060216994	0.03061126065222125	0.06505860287253865	0.2997481352092931	0.08265281866018725
AP001434.1	0.13916921448112085	0.011064849467259587	0.02811684980389341	0.01637181733098972	0.0	0.10073028613115506	0.0	0.10729040521863578
AP001437.1	0.8688277115139899	0.6131304017598632	1.1121931053967218	0.9801444280896211	0.728369277088861	1.1914635877665312	1.1748313514072886	0.8828489272764294
AP001439.1	0.0635823857537465	0.022129698934519174	0.011648322399850707	0.00545727244366324	0.00805819252743178	0.022787785040457448	0.0	0.023000449060767463
AP001453.1	1.1456191431348286	0.23048658197850436	0.2086643279207395	0.3243967415382759	0.38272804867974597	0.26716682547476567	0.35570090046162195	0.6894731870436756
AP001453.2	1.3926171472855087	0.7390326536425061	0.6739939387488239	0.8764791231696485	0.600299246920404	1.1650218276622124	0.7114018009232439	1.0496334607359161
AP001462.1	1.4627346547942497	2.3448740793991543	1.9745902227491694	2.5139367833706325	1.6997413271820745	1.1727240867318809	1.4686918536154858	1.348234084941382
AP001462.6	1.9281864694418829	2.323464466102495	1.4691412193434834	2.5456044838458523	1.1966891257368983	1.2485297995864038	0.4682175367857624	1.884410368088958
AP001468.1	0.020846683853687372	0.020129285953813664	0.014058424901946705	0.01091454488732648	0.0250124686216835	0.025594140402613957	0.13933231397812426	0.12257901419420172
AP001469.1	0.009381007734159319	0.009064436486554077	0.01867753485082406	0.00545727244366324	0.00805819252743178	0.01799821205579481	0.0	0.023000449060767463
AP001469.2	0.01563501289026553	0.02919372244036774	0.013857329846632063	0.00545727244366324	0.0	0.007595928346819149	0.0	0.0382890580363334
AP001469.3	0.3033309832429897	0.492167299378082	0.5735800902054099	0.4431442453312325	0.47252677538733356	0.34623097121159296	0.4638851937033708	0.4673156077160394
AP001471.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015333632707178309
AP001476.1	0.0020846683853687374	0.009064436486554077	0.011648322399850707	0.01091454488732648	0.00805819252743178	0.0028063553621565113	0.0	0.1840035924861397
AP001476.2	0.0006948894617895791	0.0	0.004686141633982235	0.0	0.005930722377879962	0.005063952231212766	0.0	0.024405779669355865
AP001476.3	0.03533677725956861	0.0	0.004686141633982235	0.007276363258217653	0.0	0.0031930486564417586	0.0	0.049931818360244795
AP001496.1	0.0010423341926843687	0.2799347465194444	0.15966093581924068	0.3392487563285064	0.033908552188503444	0.014031776810782557	0.0	0.0
AP001496.2	0.031012375525319574	0.04225898488833284	0.04679438465471747	0.04365817954930592	0.016954276094251722	0.018821349795445193	0.0	0.0
AP001505.1	1.5612293694170034	0.5544304140734699	0.5593205702481485	0.8290907862905633	0.4297221396320102	0.7411423747727366	0.9359742822586179	1.5703916642690179
AP001505.10	2.0335950775066345	0.3284124148770087	0.30025770127649887	0.3726075656418449	0.2654735074475381	0.6994088642702945	2.397985081674345	1.1382685019383825
AP001527.1	0.15480422737138638	0.022129698934519174	0.021087637352920057	0.02182908977465296	0.0	0.033676264345878136	0.10818429324174884	0.0382890580363334
AP001527.2	1.7932601924217404	0.14384304307437462	0.1403831539641524	0.2674063497394987	0.256310641359002	0.2750228254913381	0.7572900526922418	1.4095235920384828
AP001528.1	0.876111221880808	0.053323834355592424	0.13295175140254975	0.11460272131692803	0.13982366395095458	0.173358583404019	5.8437532922293425	4.783823262249958
AP001542.3	0.05264374331647983	0.011064849467259587	0.014058424901946705	0.0	0.0	0.005612710724313023	0.10818429324174884	0.0
AP001547.1	0.0031270025780531065	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AP001554.1	0.009381007734159319	0.0	0.007029212450973352	0.0	0.0	0.0	0.0	0.0
AP001574.1	0.040393383259478895	0.011064849467259587	0.0	0.02182908977465296	0.0	0.017175074316144425	0.0	0.0765781160726668
AP001595.1	0.0020846683853687374	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AP001596.1	0.019804349661003005	0.04425939786903835	0.07732133696070687	0.038200907105642674	0.07033077749517137	0.2602447814143572	0.13933231397812426	0.0
AP001596.2	0.010423341926843686	0.0	0.007029212450973352	0.00545727244366324	0.00805819252743178	0.007595928346819149	0.38684892119799735	0.023000449060767463
AP001599.1	0.0010423341926843687	0.0	0.0	0.0	0.0	0.008419066086469534	0.0	0.0
AP001605.1	0.0020846683853687374	0.0	0.004619109948877354	0.0	0.008896083566819942	0.0028063553621565113	0.05409214662087442	0.023000449060767463
AP001610.2	0.7283339504311623	2.549107065702401	1.7556639706840238	0.6811224925922821	1.1281469538404492	1.567499699320778	0.557329255912497	0.4600089812153492
AP001615.1	0.00833867354147495	0.0	0.0	0.00545727244366324	0.0	0.004789572984662638	0.0	0.0
AP001619.2	0.0	0.0	0.0	0.0	0.00805819252743178	0.0	0.0	0.0
AP001625.2	0.059940082665270414	0.011064849467259587	0.011648322399850707	0.01091454488732648	0.04280463575532339	0.016838132172939068	0.0	0.0382890580363334
AP001626.1	0.7593812063165816	0.05772220254116615	0.024903379801098746	0.014552726516435306	0.03818158336136388	0.05555889139790126	0.09288820931874951	0.0
AP001627.1	0.029082772103462395	0.007376566311506391	0.01713783153453161	0.007276363258217653	0.011861444755759924	0.009354517873855038	1.3088400169578067	0.19419599846985036
AP001628.1	0.011465676119528055	0.018128872973108154	0.004619109948877354	0.00545727244366324	0.0250124686216835	0.010402283708975661	0.0	0.0
AP001628.2	0.03127002578053106	0.0	0.014058424901946705	0.01637181733098972	0.0250124686216835	0.01799821205579481	0.10818429324174884	0.023000449060767463
AP001628.6	0.22250807092400254	0.0270103200490637	0.0321472870390111	0.0573242408679761	0.0694558901963497	0.0678511130135432	0.0	0.09208829831230694
AP001630.1	0.0031270025780531065	0.011064849467259587	0.0	0.0	0.0	0.0028063553621565113	0.05409214662087442	0.0
AP001636.3	0.2100362064118195	0.06438868382285201	0.107446099156067	0.18402746054379088	2.7289449456281933	0.32943127427537994	0.16227643986262325	0.0765781160726668
AP001767.3	0.018762015468318637	0.05638703190002997	0.08796418408398438	0.05042794196060382	0.1025635476048985	0.041946076979107995	0.0	0.023000449060767463
AP001775.2	0.005211670963421843	0.011064849467259587	0.007029212450973352	0.00545727244366324	0.008896083566819942	0.014368718953987914	0.0	0.0
AP001781.1	0.024758370369213363	0.0	0.021087637352920057	0.0	0.00805819252743178	0.03004677124407124	0.10818429324174884	0.023000449060767463
AP001783.1	0.12794945544496586	0.011064849467259587	0.05623369960778682	0.03274363466197944	0.06949288645578322	0.07925183442679302	0.0	0.33729489582631045
AP001790.1	0.0010423341926843687	0.0	0.0	0.00545727244366324	0.0	0.0028063553621565113	0.0	0.0
AP001816.1	12.80248923950445	4.422878674726829	4.77540999382816	6.417750924761506	6.147306183285293	6.535243860921577	14.688719993329764	11.224231923634008
AP001825.1	0.006254005156106213	0.0	0.0	0.00545727244366324	0.008896083566819942	0.0028063553621565113	0.13933231397812426	0.0
