gene	malignant	cd8	cd4	nk	b	myeloid	endothelial	fibroblast
ABCB4	0.05837071479032465	0.05438661891932447	0.027714659693264126	0.06811224925922821	10.91079268214263	1.5135050631533935	0.8359938838687456	0.3680071849722794
ABCB5	0.07921739864401202	0.05438661891932447	0.027714659693264126	0.27244899703691283	0.04834915516459068	0.25863694117178243	0.0	0.690013471823024
ABCB6	13.156342180062103	2.501784470288926	1.736785340777885	0.8854592403699667	2.5786216087781693	2.471419660085921	6.409286442993716	16.284317935023363
ABCB7	22.018267486264605	23.3318595163902	23.086311524489016	22.204593258508396	17.76025633045964	17.481941394018627	18.9491947010249	16.606324221874107
ABCB8	17.926063445785772	19.633569429876133	15.77887958536504	19.00331754332467	11.507098929172582	13.458700086902011	11.42524974620619	16.14631524065876
ABCB9	4.778059939265146	1.7041140594721667	2.281840314745413	1.4984694837030206	6.575485102384333	1.1207600784110572	1.114658511824994	3.08206017414284
ABCC1	15.74966965146081	43.273619786809164	43.23486912149203	25.133419976655208	17.131717313319964	16.42823533739285	11.982579002118687	9.890193096130009
ABCC10	7.144158556658663	15.482057519034365	11.427678013522574	14.712245839993294	4.8026827463493404	5.862437333227069	7.245280326862463	5.7501122651918655
ABCC11	0.4815583970201784	0.7432837918974344	0.8406780106956785	0.8173469911107384	0.45125878153617965	0.4310615686196374	0.2786646279562485	0.5060098793368842
ABCC12	0.041693367707374744	0.0	0.009238219897754708	0.0	0.0	0.0	0.0	0.13800269436460477
ABCC2	3.683609036946559	0.21754647567729787	0.36952879591018833	0.34056124629614104	0.547957091865361	0.22032035729448132	0.2786646279562485	0.7360143699445588
ABCC3	38.68727589567303	0.471350697300812	0.2586701571371318	0.5448979940738257	0.4673751665910432	23.114479223981892	6.130621815037468	6.302123042650285
ABCC4	6.560451408755417	6.544523143292044	5.302738221311202	6.675000427404364	6.188691861067607	6.054020252613574	6.687951070949965	4.508088015910423
ABCC5	31.436799251360558	8.049219600060022	8.148109949819652	10.829847632217286	4.544820585471523	19.187029376558527	12.261243630074937	12.5122442890575
ABCC5-AS1	0.0333546941658998	0.0	0.009238219897754708	0.0	0.0	0.01915829193865055	0.0	0.0
ABCC6	7.192105929522144	0.1631598567579734	0.12009685867081119	0.06811224925922821	0.16116385054863558	0.9291771590245518	1.3933231397812427	1.8860368229829318
ABCC8	3.8503825077760583	0.05438661891932447	0.027714659693264126	0.0	0.43514239648131614	0.8429648453006242	0.557329255912497	1.4260278417675827
ABCC9	1.0548422029965812	0.0	0.03695287959101883	0.0	0.08058192527431779	0.13410804357055384	1.114658511824994	26.036508336788767
ABCD1	6.9461150600486326	5.148599924362716	5.773887436096692	10.080612890365774	4.673751665910432	18.238693925595324	5.015963303212473	5.152100589611911
ABCD2	0.33354694165899795	16.461016659582207	10.57776178292914	5.040306445182887	1.611638505486356	0.45979900652761324	0.0	0.690013471823024
ABCD3	25.52884904722556	13.687299094696659	12.14825916554744	17.300511311843962	6.559368717329469	10.393373376717925	13.37590214189993	13.616265843974338
ABCD4	14.826161556742461	21.410198981240733	17.173850789926	21.864032012212252	12.216219871586578	13.650283006288516	36.7837308902248	19.274376312923135
ABCE1	36.79231233337285	37.399864943522125	36.72192409357496	32.012757151837256	25.077095145367696	29.082287162871538	43.75034658913102	29.946584677119237
ABCF1	70.6306495646782	61.87384345721814	52.63013875750857	71.51786172218962	36.32633191366246	44.36102498394535	47.93031600847475	42.87283704927055
ABCF2	26.281414334343673	25.83364398667912	22.698306288783318	23.02194024961913	13.908440302347252	15.47032074046032	20.063853212849892	18.446360146735508
ABCF3	21.45123768544431	24.619009497480874	20.139319377105263	26.018879217025173	13.376599595536755	13.123429977975627	16.719877677374914	16.744326916238712
ABCG1	16.929591957579515	51.43161262470784	29.451445034042006	19.616327786657724	26.608151725579734	73.12720032982915	40.40637105365604	8.6941697449701
ABCG2	0.5461831169666093	0.6345105540587854	0.4064816755012071	0.34056124629614104	0.22562939076808983	5.124843093589022	47.094322124606	4.002078136573538
ABCG4	0.17511214437097394	0.0	0.0	0.0	0.0	0.14368718953987913	0.0	0.32200628685074445
ABCG5	0.03543936255126854	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ABCG8	0.14384211859044288	0.1269021108117571	0.12009685867081119	0.0	0.11281469538404491	0.06705402178527692	0.0	0.1840035924861397
ABHD1	0.7650732974303266	0.9789591405478405	0.8129633510024142	0.9535714896291949	0.43514239648131614	0.5172738823435649	0.2786646279562485	0.690013471823024
ABHD10	16.24165139040783	15.482057519034365	14.023617804791646	15.597705080363259	9.847111268521633	12.759422431141266	12.539908258031184	12.32824069657136
ABHD11	50.086242626869286	8.411797059522184	8.166586389615162	10.966072130735741	7.15567496435942	12.788159869049244	6.966615698906214	12.23623890032829
ABHD12	66.68437231117518	27.664660156963045	21.100094246471752	32.898216392207225	15.407264112449562	86.02073080454097	31.210438331099837	35.374690655460356
ABHD12B	0.8338673541474949	0.0	0.0	0.0	0.0	0.450219860558288	0.0	0.9660188605522335
ABHD13	15.030459058508596	26.903247492092504	25.285007860154636	30.446175418875008	13.183202974878391	15.546953908214924	18.67053007306865	19.68838439601695
ABHD14A	26.310599691738833	46.53681692196863	36.47249215633559	44.34107426775756	25.705634162507376	19.656407529055468	33.718419982706074	51.843012182969865
ABHD14B	40.279962542094744	82.0331502033144	96.4562539524569	76.89872941366865	57.261516099930226	34.1496553806446	54.61826707942472	55.707087625178794
ABHD15	4.484121696928154	10.60539068926827	5.358167540697731	24.72474648109984	7.768097596444236	6.5329775510798385	4.1799694193437285	4.692091608396563
ABHD15-AS1	0.0020846683853687374	0.018128872973108154	0.03695287959101883	0.06811224925922821	0.0	0.0	0.0	0.0
ABHD16A	46.13579603659552	34.91620934620631	24.813858645369145	36.98495134776091	20.064899393305133	37.83762657883484	35.390407750443565	36.064704127283385
ABHD16B	0.025016020624424852	0.03625774594621631	0.04619109948877354	0.06811224925922821	0.01611638505486356	0.01915829193865055	0.2786646279562485	0.0
ABHD17A	43.30690103765016	228.296897350351	124.623586420711	476.4451835683013	37.71234102838073	44.71545338481039	97.25395515673074	50.83099242429609
ABHD17B	11.734598341240623	20.685044062316408	9.857180630904272	24.860970979618294	8.154890837760961	5.910333063073695	27.030468911756106	8.32616255999782
ABHD17C	37.15504463242701	7.360322427081911	2.4666047127005073	5.448979940738257	0.983099488346677	3.199434753754642	10.031926606424946	9.06217692994238
ABHD18	9.299705667129938	20.920719410966814	17.589570685324965	18.1178583029547	10.040507889179997	7.519629585920341	8.081274210731209	6.348123940771819
ABHD2	56.50076724864889	27.32021157047399	19.243212047023057	53.536227917753365	10.23390450983836	46.78454891418465	30.931773703143584	37.62873466341557
ABHD3	22.47272519427499	43.54555288140579	35.234570690036456	45.49898250516444	24.384090588008565	23.229428975613793	13.37590214189993	13.708267640217407
ABHD4	9.468563806344804	7.686642140597857	4.462060210615524	15.597705080363259	4.02909626371589	5.440954910576757	10.310591234381196	11.316220937897592
ABHD5	35.86255023349839	26.667572143442097	20.841424089334623	31.26352240998575	17.96976933617287	70.84736358912973	46.258328240737264	48.53094751821935
ABHD6	8.013465273357427	9.354498454123808	5.496740839164051	10.489286385921144	7.139558579304556	11.581187476914259	11.146585118249941	5.198101487733447
ABHD8	10.508813330643806	5.202986543282041	5.9956047136428055	6.879337175182049	5.640734769202245	17.625628583558505	7.245280326862463	11.96023351159908
ABI1	35.42685454095632	74.54592566542074	68.71387959949952	82.6201583514438	46.70528388899459	59.112909776706275	40.127706425699785	28.888564020323933
ABI2	42.81908863547386	17.74816664067288	18.809015711828586	17.572960308880877	10.830210756868311	18.890075851509444	49.32363914825599	57.8231289387694
ABI3	1.834508179124489	122.38802144145315	25.358913619336672	215.23470765916113	26.978828581841597	83.59720687430169	62.420876662199674	4.784093404639632
ABI3BP	1.4967919006947534	0.07251549189243262	0.1108586387730565	0.27244899703691283	0.20951300571322629	0.29695352504908357	29.259785935406097	80.40956991644305
ABITRAM	14.413397216439451	6.671425254103801	7.640007855443143	5.721428937775169	4.3514239648131605	8.017745176325256	6.966615698906214	9.24618052242852
ABL1	13.750472669892192	15.282639916330174	9.801751311517744	17.300511311843962	6.913929188536467	10.728643485644309	20.063853212849892	24.19647241192737
ABL2	24.70123569823417	10.007137881155703	11.132054976794423	8.854592403699666	8.154890837760961	106.86495243379278	114.8098267179744	69.50735706163927
ABLIM1	27.974165063263086	84.62557903846887	117.02053144485889	64.91097354404448	33.505964529061345	2.442682222177945	62.14221203424342	28.10654875225784
ABLIM2	7.802913766435184	1.6497274405528422	1.6074502622093192	1.1579082374068796	1.0153322584564042	2.25109930279144	6.966615698906214	2.3000449060767463
ABLIM3	3.546020923512222	0.21754647567729787	0.10162041887530178	0.27244899703691283	0.14504746549377204	2.2702575947300905	23.129164120368632	7.866153578782472
ABO	10.537998688038966	1.0877323783864894	4.785397907036939	1.4303572344437923	0.4673751665910432	0.6705402178527693	6.130621815037468	2.2540440079552115
ABR	22.316375065372334	33.411512889438335	17.728143983791284	33.170665389244135	14.617561244761248	51.66991335854053	20.62118246876239	16.882329610603318
ABRA	0.018762015468318637	0.018128872973108154	0.08314397907979236	0.0	0.01611638505486356	0.0	0.0	0.13800269436460477
ABRACL	99.44702065563025	181.08931212837737	202.24311000164607	142.89949894586078	55.35978266345633	136.2729305596214	82.48472987504957	56.9031109763387
ABRAXAS1	17.965672145107778	14.06800542713193	27.280463358069653	16.346939822214768	11.152538457965582	6.379711215570633	19.22785932898115	15.548303565078806
ABRAXAS2	13.446111085628356	15.62708850281923	11.667871730864196	15.393368332585576	9.05740840083332	11.571608330944933	10.031926606424946	10.534205669831499
ABT1	51.55176450178351	64.7200765139961	50.440680641740705	66.81811652330288	31.426950856983943	23.23900812158312	37.062395518181056	25.20849217060114
ABTB1	32.73971699221602	49.691240819289455	51.28135865243638	63.276279561823	24.658069133941243	24.924937812184364	32.88242609883733	35.97270233104031
ABTB2	4.398650293128036	2.5924288351544664	1.7183089009823758	1.9071429792583898	0.7413537125237236	2.0595163834049344	0.2786646279562485	3.542069155358189
AC000032.1	0.3835789829078477	0.27193309459662235	0.27714659693264126	0.47678574481459746	0.20951300571322629	0.34484925489570994	0.557329255912497	0.4600089812153492
AC000035.1	0.0020846683853687374	0.09064436486554077	0.07390575918203766	0.13622449851845642	0.03223277010972712	0.1915829193865055	0.0	0.046000898121534926
AC000036.1	0.004169336770737475	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC000050.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC000058.1	0.004169336770737475	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC000061.1	0.02293135223905611	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC000065.1	0.043778036092743486	0.018128872973108154	0.018476439795509416	0.13622449851845642	0.01611638505486356	0.0	0.2786646279562485	0.0
AC000065.2	0.06045538317569338	0.1631598567579734	0.10162041887530178	0.27244899703691283	0.06446554021945423	0.04789572984662638	0.0	0.13800269436460477
AC000067.1	0.0020846683853687374	0.0	0.0	0.0	0.0	0.0	0.2786646279562485	0.8280161661876286
AC000068.1	0.7880046496693828	0.5801239351394609	0.4619109948877354	0.47678574481459746	0.7091209424139966	0.2394786492331319	0.2786646279562485	0.1840035924861397
AC000068.2	0.16677347082949898	0.10877323783864894	0.05542931938652825	0.0	0.08058192527431779	0.06705402178527692	0.0	0.09200179624306985
AC000068.3	0.16051946567339279	0.0	0.027714659693264126	0.0	0.08058192527431779	0.04789572984662638	0.0	0.09200179624306985
AC000072.1	0.02293135223905611	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC000082.1	0.0166773470829499	0.0	0.0	0.0	0.0	0.0	0.8359938838687456	0.046000898121534926
AC000085.1	0.08547140380011824	0.1269021108117571	0.221717277546113	0.0	0.17728023560349915	0.04789572984662638	0.2786646279562485	0.09200179624306985
AC000099.1	0.02293135223905611	0.0	0.0	0.0	0.0	0.01915829193865055	0.0	0.0
AC000113.1	0.0020846683853687374	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC000120.1	0.012508010312212426	0.0	0.03695287959101883	0.0	0.06446554021945423	0.0383165838773011	0.0	0.0
AC000123.1	0.0166773470829499	0.03625774594621631	0.018476439795509416	0.06811224925922821	0.0	0.0	0.0	0.0
AC000124.1	0.0166773470829499	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC000372.1	0.0020846683853687374	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC000403.1	0.12299543473675552	0.0	0.0	0.0	0.03223277010972712	0.24905779520245716	0.557329255912497	0.7360143699445588
AC001226.1	0.05628604640495591	0.03625774594621631	0.04619109948877354	0.06811224925922821	0.01611638505486356	0.028737437907975828	0.0	0.0
AC002044.1	0.16051946567339279	0.018128872973108154	0.009238219897754708	0.0	0.09669831032918136	0.2394786492331319	0.8359938838687456	0.3680071849722794
AC002057.1	0.03127002578053106	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC002057.2	0.043778036092743486	0.0	0.0	0.0	0.0	0.01915829193865055	0.0	0.046000898121534926
AC002059.1	0.07921739864401202	0.03625774594621631	0.0	0.0	0.09669831032918136	0.32569096295705935	0.0	0.13800269436460477
AC002064.1	0.025016020624424852	0.0	0.009238219897754708	0.0	0.01611638505486356	0.0	0.0	0.0
AC002064.2	0.004169336770737475	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC002066.1	0.4565423763957535	0.0	0.0	0.0	0.01611638505486356	0.01915829193865055	0.0	0.27600538872920954
AC002069.2	0.012508010312212426	0.0	0.0	0.0	0.0	0.0	0.0	0.046000898121534926
AC002070.1	0.2897689055662545	0.03625774594621631	0.04619109948877354	0.0	0.09669831032918136	0.22989950326380662	10.867920490293693	1.0120197586737685
AC002072.1	0.006254005156106213	0.0	0.0	0.0	0.17728023560349915	0.0	0.0	0.0
AC002074.1	0.10006408249769941	0.03625774594621631	0.009238219897754708	0.0	0.03223277010972712	0.057474875815951655	0.0	2.0700404154690712
AC002074.2	0.006254005156106213	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC002076.1	0.4669657183225972	0.0	0.03695287959101883	0.0	0.01611638505486356	0.009579145969325275	0.0	0.09200179624306985
AC002091.1	0.027100689009793587	0.10877323783864894	0.07390575918203766	0.2043367477776846	0.14504746549377204	0.5076947363742396	0.0	0.0
AC002091.2	0.3502242887419479	1.7585006783914912	1.1824921469126026	3.2012757151837254	1.7405695859252646	1.4464510413681166	0.2786646279562485	0.09200179624306985
AC002094.2	0.12091076635138676	0.3263197135159468	0.1293350785685659	0.06811224925922821	0.17728023560349915	0.10537060566257803	0.0	0.046000898121534926
AC002094.4	0.3293776048882605	0.235675348650406	0.32333769642141474	0.27244899703691283	0.25786216087781694	0.06705402178527692	0.0	0.1840035924861397
AC002101.1	0.012508010312212426	0.018128872973108154	0.0	0.0	0.0	0.0	0.0	0.0
AC002115.1	0.004169336770737475	0.0	0.05542931938652825	0.0	0.03223277010972712	0.057474875815951655	0.0	0.0
AC002116.2	1.826169505583014	1.069603505413381	1.1824921469126026	0.7492347418515103	0.9992158734015406	0.5460113202515408	0.2786646279562485	0.2300044906076746
AC002128.1	0.29810757910772945	0.1269021108117571	0.13857329846632063	0.0	0.16116385054863558	0.0383165838773011	0.0	0.046000898121534926
AC002128.2	0.03960869932200601	0.018128872973108154	0.05542931938652825	0.0	0.03223277010972712	0.0	0.0	0.046000898121534926
AC002306.1	0.08130206702938075	0.4532218243277039	0.8683926703889425	0.13622449851845642	0.20951300571322629	0.009579145969325275	0.0	0.046000898121534926
AC002310.1	5.520201884456417	2.55617108920825	2.84537172850845	2.2477042255545308	2.0951300571322626	1.7242462744785496	4.737298675256225	1.7480341286183272
AC002310.2	0.6650092149326273	0.2538042216235142	0.29562303672815066	0.47678574481459746	0.17728023560349915	0.3161118169877341	0.2786646279562485	0.27600538872920954
AC002331.1	0.0	0.09064436486554077	0.12009685867081119	0.0	0.0	0.0	0.0	0.0
AC002347.1	0.0166773470829499	0.03625774594621631	0.009238219897754708	0.13622449851845642	0.06446554021945423	0.0	0.0	0.0
AC002347.2	0.004169336770737475	0.0	0.009238219897754708	0.0	0.0	0.009579145969325275	0.0	0.0
AC002351.1	0.00833867354147495	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC002368.1	0.0	0.0	0.009238219897754708	0.0	0.0	0.0	0.0	0.0
AC002375.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.046000898121534926
AC002377.1	0.794258654825489	0.29006196756973046	0.6559136127405842	0.0	0.01611638505486356	0.01915829193865055	0.8359938838687456	0.046000898121534926
AC002378.1	0.10214875088306813	0.0	0.0	0.0	0.01611638505486356	0.01915829193865055	0.0	0.046000898121534926
AC002383.1	0.0020846683853687374	0.03625774594621631	0.018476439795509416	0.6811224925922821	0.0	0.0	0.0	0.0
AC002398.1	0.05211670963421843	0.03625774594621631	0.0	0.0	0.01611638505486356	0.01915829193865055	0.0	0.0
AC002398.2	0.2522448746296172	0.0	0.0	0.0	0.03223277010972712	0.028737437907975828	0.2786646279562485	4.370085321545818
AC002401.1	0.027100689009793587	0.10877323783864894	0.04619109948877354	0.06811224925922821	0.08058192527431779	0.06705402178527692	0.0	0.09200179624306985
AC002401.2	0.006254005156106213	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC002401.3	0.03543936255126854	0.0	0.009238219897754708	0.0	0.0	0.0	0.0	0.0
AC002401.4	0.3543936255126854	0.03625774594621631	0.0	0.06811224925922821	0.03223277010972712	0.01915829193865055	0.0	0.1840035924861397
AC002407.1	0.05628604640495591	0.018128872973108154	0.07390575918203766	0.0	0.01611638505486356	0.009579145969325275	0.2786646279562485	0.0
AC002429.2	0.11257209280991182	0.0	0.0	0.0	0.03223277010972712	0.0	0.557329255912497	0.13800269436460477
AC002451.1	0.9255927631037194	0.0	0.1293350785685659	0.13622449851845642	0.14504746549377204	1.8966709019264045	5.015963303212473	1.794035026739862
AC002454.1	0.1500961237465491	0.018128872973108154	0.018476439795509416	0.13622449851845642	0.11281469538404491	0.13410804357055384	0.557329255912497	0.4140080830938143
AC002456.1	1.113212917786906	0.1631598567579734	0.4064816755012071	0.0	0.3062113160424076	2.6438442875337764	0.557329255912497	0.6440125737014889
AC002458.1	0.04586270447811222	0.018128872973108154	0.018476439795509416	0.0	0.11281469538404491	0.028737437907975828	0.0	0.046000898121534926
AC002460.2	0.37524030936637276	0.6526394270318936	1.0069659688552632	0.13622449851845642	0.22562939076808983	0.01915829193865055	0.2786646279562485	0.09200179624306985
AC002463.1	0.15843479728802404	0.18128872973108154	0.1293350785685659	0.13622449851845642	0.08058192527431779	0.06705402178527692	0.0	0.09200179624306985
AC002464.1	0.025016020624424852	0.0	0.009238219897754708	0.0	0.0	0.22032035729448132	0.0	0.0
AC002465.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC002467.1	4.661318509684497	1.9941760270418971	2.605178011166828	5.585204439256713	1.3054271894439482	3.2185930456932925	4.458634047299976	2.438047600441351
AC002470.1	1.1257209280991183	0.3263197135159468	0.33257591631916944	0.4086734955553692	0.3384440861521347	0.6034861960674923	0.557329255912497	0.8280161661876286
AC002472.1	0.0	0.018128872973108154	0.0	0.0	0.0	0.0	0.0	0.0
AC002480.1	1.0131488352892064	0.05438661891932447	0.05542931938652825	0.0	0.41902601142645257	0.45979900652761324	0.557329255912497	0.3680071849722794
AC002480.2	0.3585629622834228	0.0	0.009238219897754708	0.0	0.402909626371589	0.8717022832086	2.5079816516062365	0.32200628685074445
AC002511.1	1.094450902318587	0.0	0.0	0.0	0.01611638505486356	0.1915829193865055	0.2786646279562485	0.5520107774584191
AC002511.2	0.10006408249769941	0.0	0.0	0.0	0.01611638505486356	0.028737437907975828	0.0	0.0
AC002519.1	0.054201378019587174	0.018128872973108154	0.018476439795509416	0.0	0.04834915516459068	0.009579145969325275	0.2786646279562485	0.27600538872920954
AC002529.1	0.0	0.0	0.009238219897754708	0.0	0.0	0.009579145969325275	0.0	0.0
AC002542.6	0.012508010312212426	0.0	0.009238219897754708	0.0	0.0	0.01915829193865055	0.0	0.0
AC002546.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.27600538872920954
AC002550.1	0.19178949145392385	0.03625774594621631	0.1293350785685659	0.0	0.09669831032918136	0.06705402178527692	0.2786646279562485	0.09200179624306985
AC002550.2	0.1626041340587615	0.07251549189243262	0.04619109948877354	0.06811224925922821	0.03223277010972712	0.06705402178527692	0.8359938838687456	0.09200179624306985
