tf	target	resource	confidence	effect	reference	note
IRF1	CXCL10	TRRUST_v2		Activation	19342664	curated literature TF-target; not a ChIP peak
IRF1	CYBB	TRRUST_v2		Activation	9593745	curated literature TF-target; not a ChIP peak
IRF1	DDX58	TRRUST_v2		Activation	22391244	curated literature TF-target; not a ChIP peak
IRF1	DST	TRRUST_v2		Repression	15560761	curated literature TF-target; not a ChIP peak
IRF1	E2F1	TRRUST_v2		Repression	22200613	curated literature TF-target; not a ChIP peak
IRF1	EIF2AK2	TRRUST_v2		Activation	8622878	curated literature TF-target; not a ChIP peak
IRF1	ERAP2	TRRUST_v2		Unknown	15691326	curated literature TF-target; not a ChIP peak
IRF1	FASLG	TRRUST_v2		Unknown	14563113	curated literature TF-target; not a ChIP peak
IRF1	FOXP3	TRRUST_v2		Repression	18641303	curated literature TF-target; not a ChIP peak
IRF1	HLA-A	TRRUST_v2		Activation	19428110	curated literature TF-target; not a ChIP peak
IRF1	HLA-G	TRRUST_v2		Unknown	11087747	curated literature TF-target; not a ChIP peak
IRF1	IFIT3	TRRUST_v2		Activation	21056555	curated literature TF-target; not a ChIP peak
IRF1	IFNA1	TRRUST_v2		Activation	12077266	curated literature TF-target; not a ChIP peak
IRF1	IFNA13	TRRUST_v2		Activation	12077266	curated literature TF-target; not a ChIP peak
IRF1	IFNB1	TRRUST_v2		Activation	8021262	curated literature TF-target; not a ChIP peak
IRF1	IFNG	TRRUST_v2		Activation	13678429	curated literature TF-target; not a ChIP peak
IRF1	IL10	TRRUST_v2		Activation	12817009	curated literature TF-target; not a ChIP peak
IRF1	IL12A	TRRUST_v2		Unknown	16622221	curated literature TF-target; not a ChIP peak
IRF1	IL12B	TRRUST_v2		Unknown	10657616	curated literature TF-target; not a ChIP peak
IRF1	IL27	TRRUST_v2		Activation	17684041;20083668	curated literature TF-target; not a ChIP peak
IRF1	IRF2	TRRUST_v2		Activation	9054665	curated literature TF-target; not a ChIP peak
IRF1	MMP9	TRRUST_v2		Unknown	12105194	curated literature TF-target; not a ChIP peak
IRF1	MYB	TRRUST_v2		Repression	10739671	curated literature TF-target; not a ChIP peak
IRF1	NCF2	TRRUST_v2		Activation	10570299	curated literature TF-target; not a ChIP peak
IRF1	OGN	TRRUST_v2		Unknown	12835654	curated literature TF-target; not a ChIP peak
IRF1	PIGR	TRRUST_v2		Unknown	9973374	curated literature TF-target; not a ChIP peak
IRF1	POLH	TRRUST_v2		Unknown	22367195	curated literature TF-target; not a ChIP peak
IRF1	PSMB10	TRRUST_v2		Unknown	18694960	curated literature TF-target; not a ChIP peak
IRF1	PSMB9	TRRUST_v2		Activation	18694960	curated literature TF-target; not a ChIP peak
IRF1	SLPI	TRRUST_v2		Unknown	10498899	curated literature TF-target; not a ChIP peak
IRF1	SOCS1	TRRUST_v2		Activation	20644166	curated literature TF-target; not a ChIP peak
IRF1	SOCS2	TRRUST_v2		Activation	22291912	curated literature TF-target; not a ChIP peak
IRF1	TAP1	TRRUST_v2		Activation	18694960	curated literature TF-target; not a ChIP peak
IRF1	TAP2	TRRUST_v2		Unknown	18694960	curated literature TF-target; not a ChIP peak
IRF1	TAPBP	TRRUST_v2		Unknown	18694960	curated literature TF-target; not a ChIP peak
IRF1	TNFSF10	TRRUST_v2		Activation	21858676	curated literature TF-target; not a ChIP peak
IRF1	TP53	TRRUST_v2		Unknown	19003964	curated literature TF-target; not a ChIP peak
IRF1	TRIM22	TRRUST_v2		Unknown	21683060;23670564;23729439	curated literature TF-target; not a ChIP peak
IRF1	VCAM1	TRRUST_v2		Unknown	15265939;22182512	curated literature TF-target; not a ChIP peak
IRF3	ABCC2	CollecTRI		Activation	DoRothEA:15185298;CollecTRI2:15185298;TRRUST:15185298;CollecTRI:15185298	CollecTRI via OmniPath; not a lung ChIP peak
IRF3	AKT1	CollecTRI		Activation	CollecTRI2:35088922;CollecTRI2:22208359;CollecTRI2:26282175;CollecTRI:15502848	CollecTRI via OmniPath; not a lung ChIP peak
IRF3	CCL19	CollecTRI		Activation	CollecTRI2:17182562;CollecTRI:17182562	CollecTRI via OmniPath; not a lung ChIP peak
IRF3	CCL2	CollecTRI		Activation	CollecTRI2:29632147;CollecTRI2:20483755;DoRothEA:20483755;CollecTRI:20483755;CollecTRI2:30932349;CollecTRI2:22311354;CollecTRI2:28363903;TRRUST:20483755;CollecTRI2:35686918;CollecTRI2:19124752	CollecTRI via OmniPath; not a lung ChIP peak
IRF3	CCL3	CollecTRI		Activation	CollecTRI2:20483755;CollecTRI:20483755;CollecTRI2:32751118;CollecTRI2:28363903;CollecTRI2:33050324	CollecTRI via OmniPath; not a lung ChIP peak
IRF3	CCL5	CollecTRI		Activation	CollecTRI2:19398754;CollecTRI2:32508531;CollecTRI:10938111;CollecTRI2:12524442;CollecTRI2:11413310;CollecTRI2:21835140;CollecTRI2:33708257;CollecTRI2:10938111;CollecTRI2:15619605;CollecTRI:23711858;CollecTRI2:18715932;CollecTRI2:11090129;CollecTRI2:20483755;CollecTRI2:21225257;CollecTRI2:18851954;Co	CollecTRI via OmniPath; not a lung ChIP peak
IRF3	CDK2	CollecTRI		Activation	CollecTRI2:12732645;CollecTRI:12732645	CollecTRI via OmniPath; not a lung ChIP peak
IRF3	CDK4	CollecTRI		Activation	CollecTRI:17728244	CollecTRI via OmniPath; not a lung ChIP peak
IRF3	CDKN1A	CollecTRI		Activation	CollecTRI2:32284536;CollecTRI2:19129183;CollecTRI2:21466819;CollecTRI:21133648;CollecTRI:19129183;CollecTRI2:21133648	CollecTRI via OmniPath; not a lung ChIP peak
IRF3	CHUK	CollecTRI		Activation	CollecTRI:18068231	CollecTRI via OmniPath; not a lung ChIP peak
IRF3	CISH	CollecTRI		Activation	CollecTRI:16219795	CollecTRI via OmniPath; not a lung ChIP peak
IRF3	CREBBP	CollecTRI		Activation	CollecTRI:15355347;CollecTRI:18309294;CollecTRI:19349300	CollecTRI via OmniPath; not a lung ChIP peak
IRF3	CTNNB1	CollecTRI		Activation	CollecTRI:23532979;CollecTRI:21952047	CollecTRI via OmniPath; not a lung ChIP peak
IRF3	CXCL1	CollecTRI		Activation	CollecTRI:16502342;CollecTRI2:29791907;CollecTRI2:22208359;CollecTRI2:25471749;CollecTRI2:16502342	CollecTRI via OmniPath; not a lung ChIP peak
IRF3	CXCL10	CollecTRI		Activation	CollecTRI2:19398754;CollecTRI2:37984507;CollecTRI2:18691624;CollecTRI2:32508531;CollecTRI2:25683914;CollecTRI2:24044884;CollecTRI2:15619605;CollecTRI2:24257594;CollecTRI2:37583816;CollecTRI2:21827211;CollecTRI:16253303;CollecTRI2:21613249;CollecTRI2:32033247;CollecTRI2:21497908;CollecTRI2:19541850;C	CollecTRI via OmniPath; not a lung ChIP peak
IRF3	CXCL14	CollecTRI		Activation	CollecTRI:11991981;CollecTRI:9891032	CollecTRI via OmniPath; not a lung ChIP peak
IRF3	CXCL8	CollecTRI		Activation	CollecTRI2:20483755;CollecTRI2:26418032;CollecTRI:20483755;CollecTRI2:23512614;CollecTRI2:17035306;CollecTRI2:18198374;CollecTRI2:22208359;CollecTRI:17035306;CollecTRI2:31443599	CollecTRI via OmniPath; not a lung ChIP peak
IRF3	DDX3X	CollecTRI		Activation	CollecTRI2:24180280;CollecTRI:24180280	CollecTRI via OmniPath; not a lung ChIP peak
IRF3	FGFR1	CollecTRI		Activation	CollecTRI:11278666	CollecTRI via OmniPath; not a lung ChIP peak
IRF3	GPR146	CollecTRI		Activation	CollecTRI2:28464285;CollecTRI:28464285	CollecTRI via OmniPath; not a lung ChIP peak
IRF3	IFIT1	CollecTRI		Activation	CollecTRI2:24016850;CollecTRI:12829834;CollecTRI2:11991981;CollecTRI2:12829834;CollecTRI2:23596302;CollecTRI2:25503978;CollecTRI2:32156810;CollecTRI2:29084253;CollecTRI:11991981;CollecTRI:18272581;CollecTRI2:20631144;CollecTRI2:10662616;CollecTRI2:18272581;CollecTRI2:15767394;CollecTRI2:20532218;Col	CollecTRI via OmniPath; not a lung ChIP peak
IRF3	IFIT2	CollecTRI		Activation	CollecTRI2:34012430;CollecTRI:12829834;CollecTRI2:11355893;CollecTRI2:23596302;CollecTRI2:26100021;CollecTRI:18272581;CollecTRI2:20631144;CollecTRI2:21191030;CollecTRI2:18927610;CollecTRI2:12829834;CollecTRI2:18272581;CollecTRI2:18272195;CollecTRI:11355893	CollecTRI via OmniPath; not a lung ChIP peak
IRF3	IFNA1	CollecTRI		Activation	CollecTRI2:12524442;CollecTRI:21795596;CollecTRI2:20427562;CollecTRI:11473119;CollecTRI2:22593165;CollecTRI2:30598516;CollecTRI:12242290;CollecTRI2:24535579;CollecTRI2:25473098;CollecTRI2:11991981;CollecTRI2:22871358;CollecTRI2:25855743;CollecTRI2:29496741;CollecTRI2:11222729;CollecTRI2:19651532;Col	CollecTRI via OmniPath; not a lung ChIP peak
IRF3	IFNA14	CollecTRI		Activation	CollecTRI:11303025;CollecTRI2:10938111;CollecTRI2:11303025;CollecTRI2:19349300;CollecTRI:19349300	CollecTRI via OmniPath; not a lung ChIP peak
IRF3	IFNA16	CollecTRI		Activation	CollecTRI:12829834	CollecTRI via OmniPath; not a lung ChIP peak
IRF3	IFNA17	CollecTRI		Activation	CollecTRI:18539711	CollecTRI via OmniPath; not a lung ChIP peak
IRF3	IFNA2	CollecTRI		Activation	CollecTRI2:24185615;CollecTRI2:10692430;CollecTRI2:10200596;CollecTRI:12821121;CollecTRI:10938111;CollecTRI2:24043884;CollecTRI2:11473119;CollecTRI2:10938111;CollecTRI:11473119;CollecTRI:24185615;CollecTRI2:12821121;CollecTRI:10692430;CollecTRI2:19349300;CollecTRI:19349300	CollecTRI via OmniPath; not a lung ChIP peak
IRF3	IFNA4	CollecTRI		Activation	CollecTRI2:10938111;CollecTRI:9446577;CollecTRI:9707562;CollecTRI2:17785777;CollecTRI:11846978;CollecTRI:12242290;CollecTRI2:12242290;CollecTRI:16380379;CollecTRI2:10692430;CollecTRI2:33296647;CollecTRI:12821121;CollecTRI2:11846978;CollecTRI2:9707562;CollecTRI2:9786932;CollecTRI2:11884139;CollecTRI:	CollecTRI via OmniPath; not a lung ChIP peak
IRF3	IFNA5	CollecTRI		Activation	CollecTRI:18851954;CollecTRI:20638368;CollecTRI2:12242290;CollecTRI:12242290;CollecTRI2:19349300;CollecTRI:19349300	CollecTRI via OmniPath; not a lung ChIP peak
IRF3	IFNA7	CollecTRI		Activation	CollecTRI:12821121;CollecTRI2:10938111;CollecTRI2:12821121;CollecTRI2:19349300;CollecTRI:19349300	CollecTRI via OmniPath; not a lung ChIP peak
IRF3	IFNAR1	CollecTRI		Activation	CollecTRI:22083261	CollecTRI via OmniPath; not a lung ChIP peak
IRF3	IFNB1	CollecTRI		Activation	CollecTRI2:23028806;CollecTRI2:24532789;CollecTRI2:18225953;CollecTRI2:16103148;CollecTRI2:20610653;CollecTRI:17496231;CollecTRI2:32645843;CollecTRI2:20643110;CollecTRI2:37764935;CollecTRI2:30569290;CollecTRI2:38085817;CollecTRI:21228327;CollecTRI2:21829705;CollecTRI:9649509;CollecTRI2:20083668;Coll	CollecTRI via OmniPath; not a lung ChIP peak
IRF3	IFNG	CollecTRI		Activation	CollecTRI2:31862453;CollecTRI2:9660935;CollecTRI:9660935;CollecTRI2:28651122;CollecTRI2:27641636;CollecTRI2:24368188;CollecTRI2:30451651;CollecTRI2:17360955	CollecTRI via OmniPath; not a lung ChIP peak
IRF3	IFNL1	CollecTRI		Activation	CollecTRI2:19570999;CollecTRI2:23405030;CollecTRI2:25473098;CollecTRI:19570999;DoRothEA:17785777;CollecTRI:23405030;CollecTRI2:21835140;CollecTRI2:27456172;TRRUST:17785777;CollecTRI:17785777;CollecTRI2:17785777;CollecTRI2:19124752;CollecTRI2:19890046;CollecTRI2:29084253;CollecTRI2:31690057	CollecTRI via OmniPath; not a lung ChIP peak
IRF3	IFNL3	CollecTRI		Activation	CollecTRI2:17785777;CollecTRI:17785777;CollecTRI:10200596;CollecTRI2:22685015	CollecTRI via OmniPath; not a lung ChIP peak
IRF3	IKBKE	CollecTRI		Activation	CollecTRI:21182093;CollecTRI:20304918	CollecTRI via OmniPath; not a lung ChIP peak
IRF3	IL12A	CollecTRI		Activation	CollecTRI2:19164128;CollecTRI:16824573;CollecTRI:16219795;CollecTRI2:16219795;CollecTRI2:21550664;CollecTRI2:16824573;CollecTRI:19164128	CollecTRI via OmniPath; not a lung ChIP peak
IRF3	IL12B	CollecTRI		Activation	CollecTRI2:19426678;CollecTRI2:22610141;CollecTRI2:28827286;CollecTRI2:21550664;CollecTRI:22610141	CollecTRI via OmniPath; not a lung ChIP peak
IRF3	IL12RB1	CollecTRI		Activation	CollecTRI:15345588;CollecTRI2:15345588	CollecTRI via OmniPath; not a lung ChIP peak
IRF3	IL15	CollecTRI		Activation	CollecTRI:15345588;CollecTRI:10906187;CollecTRI:12821121;CollecTRI2:24368188;CollecTRI2:12821121;CollecTRI2:10906187;CollecTRI2:31072630	CollecTRI via OmniPath; not a lung ChIP peak
IRF3	IL17A	CollecTRI		Activation	CollecTRI2:22911673;CollecTRI2:27641636;CollecTRI:23918362;CollecTRI2:23918362	CollecTRI via OmniPath; not a lung ChIP peak
IRF3	IL23A	CollecTRI		Activation	CollecTRI2:22127978;CollecTRI2:22911673;CollecTRI2:18802055;CollecTRI:22127978;CollecTRI2:21550664;CollecTRI:18802055;CollecTRI2:21810534	CollecTRI via OmniPath; not a lung ChIP peak
IRF3	IL27	CollecTRI		Activation	CollecTRI2:22911673;CollecTRI:20083668;CollecTRI2:19426678;CollecTRI2:20083668;CollecTRI2:17548596;CollecTRI2:21550664;CollecTRI:17548596	CollecTRI via OmniPath; not a lung ChIP peak
IRF3	IL2RB	CollecTRI		Activation	CollecTRI:16219795	CollecTRI via OmniPath; not a lung ChIP peak
IRF3	IL37	CollecTRI		Activation	CollecTRI2:22127978;CollecTRI:22127978	CollecTRI via OmniPath; not a lung ChIP peak
IRF3	IL6	CollecTRI		Activation	CollecTRI2:20483755;CollecTRI2:19426678;CollecTRI2:37777633;SIGNOR:27337441;CollecTRI2:24140628;CollecTRI2:31921696;CollecTRI:20483755;CollecTRI:27337441;CollecTRI2:33708257;CollecTRI2:24368188;CollecTRI2:23803413;CollecTRI2:37583816;CollecTRI2:22208359;CollecTRI2:18715932;CollecTRI2:27337441	CollecTRI via OmniPath; not a lung ChIP peak
IRF3	IRF1	CollecTRI		Activation	CollecTRI2:28581456;CollecTRI2:22305622;CollecTRI:16824573	CollecTRI via OmniPath; not a lung ChIP peak
IRF3	IRF5	CollecTRI		Activation	CollecTRI2:20483755;DoRothEA:20483755;CollecTRI:20483755;TRRUST:20483755;CollecTRI2:21133648	CollecTRI via OmniPath; not a lung ChIP peak
IRF3	IRF7	CollecTRI		Activation	CollecTRI2:20483755;CollecTRI2:22305622;CollecTRI2:23152520;CollecTRI:15664995;CollecTRI2:27122612;CollecTRI2:18792393;CollecTRI:20483755;CollecTRI2:17301153;TRRUST:20483755;CollecTRI:15367631;CollecTRI2:15367631;CollecTRI2:30337468;CollecTRI2:19890046;CollecTRI2:15664995;CollecTRI2:21567079	CollecTRI via OmniPath; not a lung ChIP peak
IRF3	IRF9	CollecTRI		Activation	CollecTRI:23916490;CollecTRI2:25896227	CollecTRI via OmniPath; not a lung ChIP peak
IRF3	ISG15	CollecTRI		Activation	CollecTRI2:34012430;CollecTRI:19367472;CollecTRI:9446577;CollecTRI2:8524823;CollecTRI2:9566918;CollecTRI2:10048763;CollecTRI2:30871003;CollecTRI2:26833585;CollecTRI2:24198409;CollecTRI:8524823;CollecTRI2:31781113;CollecTRI2:12604599;CollecTRI2:21347389;CollecTRI2:11355893;CollecTRI2:29124042;CollecT	CollecTRI via OmniPath; not a lung ChIP peak
IRF3	LGALS9	CollecTRI		Activation	CollecTRI2:17449641;CollecTRI2:22027828;CollecTRI:17449641	CollecTRI via OmniPath; not a lung ChIP peak
IRF3	LITAF	CollecTRI		Activation	CollecTRI:16186222	CollecTRI via OmniPath; not a lung ChIP peak
IRF3	MAP2K1	CollecTRI		Activation	CollecTRI:18984593	CollecTRI via OmniPath; not a lung ChIP peak
IRF3	MAPK1	CollecTRI		Activation	CollecTRI:19779605	CollecTRI via OmniPath; not a lung ChIP peak
IRF3	MAVS	CollecTRI		Activation	CollecTRI:18207245;CollecTRI2:18207245;CollecTRI2:24710104;DoRothEA:18207245;CollecTRI2:25232931;TRRUST:18207245	CollecTRI via OmniPath; not a lung ChIP peak
IRF3	NOTCH1	CollecTRI		Activation	CollecTRI:16618808	CollecTRI via OmniPath; not a lung ChIP peak
IRF3	PI3	CollecTRI		Activation	CollecTRI:15502848	CollecTRI via OmniPath; not a lung ChIP peak
IRF3	PMAIP1	CollecTRI		Activation	CollecTRI2:21698224;CollecTRI2:21816905;CollecTRI2:16832344;CollecTRI2:22090144;CollecTRI2:19152337;CollecTRI:21816905	CollecTRI via OmniPath; not a lung ChIP peak
IRF3	PML	CollecTRI		Activation	CollecTRI2:31281243;CollecTRI:18056437;CollecTRI2:18056437	CollecTRI via OmniPath; not a lung ChIP peak
IRF3	PPARG	CollecTRI		Activation	CollecTRI2:20670634;CollecTRI:20670634;CollecTRI2:34091599;CollecTRI2:24596398	CollecTRI via OmniPath; not a lung ChIP peak
IRF3	PRKCA	CollecTRI		Activation	CollecTRI:17296604	CollecTRI via OmniPath; not a lung ChIP peak
IRF3	PURA	CollecTRI		Repression	CollecTRI:21062477;DoRothEA:21062477;CollecTRI2:21062477;TRRUST:21062477	CollecTRI via OmniPath; not a lung ChIP peak
IRF3	SEC14L1	CollecTRI		Activation	CollecTRI:23843640	CollecTRI via OmniPath; not a lung ChIP peak
IRF3	SH3PXD2A	CollecTRI		Activation	CollecTRI:21795596	CollecTRI via OmniPath; not a lung ChIP peak
IRF3	SOCS2	CollecTRI		Activation	TRRUST:22291912;CollecTRI:22291912;CollecTRI2:22291912;DoRothEA:22291912;CollecTRI:19779605	CollecTRI via OmniPath; not a lung ChIP peak
IRF3	SV2A	CollecTRI		Activation	CollecTRI:21182093	CollecTRI via OmniPath; not a lung ChIP peak
IRF3	TANK	CollecTRI		Activation	CollecTRI:21138416	CollecTRI via OmniPath; not a lung ChIP peak
IRF3	TBK1	CollecTRI		Activation	CollecTRI2:29751576;CollecTRI:23843640;CollecTRI2:37222520;CollecTRI:20304918;CollecTRI:18636086	CollecTRI via OmniPath; not a lung ChIP peak
IRF3	TICAM1	CollecTRI		Activation	CollecTRI:21612158	CollecTRI via OmniPath; not a lung ChIP peak
IRF3	TLR3	CollecTRI		Activation	TRRUST:22208359;CollecTRI:22208359;CollecTRI2:22208359;DoRothEA:22208359;CollecTRI2:18713996	CollecTRI via OmniPath; not a lung ChIP peak
IRF3	TLR4	CollecTRI		Activation	CollecTRI2:25294957;TRRUST:22208359;CollecTRI:22208359;CollecTRI2:22208359;DoRothEA:22208359	CollecTRI via OmniPath; not a lung ChIP peak
IRF3	TLR9	CollecTRI		Activation	CollecTRI:18539711	CollecTRI via OmniPath; not a lung ChIP peak
IRF3	TNF	CollecTRI		Activation	CollecTRI2:18713975;CollecTRI2:19426678;CollecTRI:18713975;CollecTRI2:22208359;CollecTRI2:23512614;CollecTRI2:19617563;CollecTRI2:20720199;CollecTRI2:22311354;CollecTRI2:28363903;CollecTRI2:30932349;CollecTRI2:18617992;CollecTRI2:23803413;CollecTRI2:30451651;CollecTRI2:19124752	CollecTRI via OmniPath; not a lung ChIP peak
IRF3	TNFRSF11A	CollecTRI		Activation	CollecTRI:9707562	CollecTRI via OmniPath; not a lung ChIP peak
IRF3	TNFSF10	CollecTRI		Activation	CollecTRI2:15994827;CollecTRI2:28409399;CollecTRI:15994827;CollecTRI2:25950488;CollecTRI2:25503978;CollecTRI2:18216110	CollecTRI via OmniPath; not a lung ChIP peak
IRF3	TNPO1	CollecTRI		Activation	DoRothEA:20483755;CollecTRI2:20483755;CollecTRI:20483755;TRRUST:20483755	CollecTRI via OmniPath; not a lung ChIP peak
IRF3	TP53	CollecTRI		Activation	CollecTRI2:31281243;CollecTRI:18056437;CollecTRI2:24248600;CollecTRI2:16513254	CollecTRI via OmniPath; not a lung ChIP peak
IRF3	TP63	CollecTRI		Activation	CollecTRI:16618808;CollecTRI2:16618808	CollecTRI via OmniPath; not a lung ChIP peak
IRF3	TRIM63	CollecTRI		Activation	CollecTRI:23303785	CollecTRI via OmniPath; not a lung ChIP peak
IRF3	TSLP	CollecTRI		Activation	CollecTRI2:21716324;CollecTRI2:27826297;CollecTRI:23213237;CollecTRI2:17617600;CollecTRI2:23321204;CollecTRI2:23213237	CollecTRI via OmniPath; not a lung ChIP peak
IRF3	USP18	CollecTRI		Activation	CollecTRI2:11854279;CollecTRI:11854279	CollecTRI via OmniPath; not a lung ChIP peak
IRF3	ABCA7	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
IRF3	APOBEC3D	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
IRF3	APOBEC3F	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
IRF3	CXCL10	DoRothEA	A	Activation	CollecTRI2:19398754;CollecTRI2:37984507;CollecTRI2:18691624;CollecTRI2:32508531;CollecTRI2:25683914;CollecTRI2:24044884;CollecTRI2:15619605;CollecTRI2:24257594;CollecTRI2:37583816;CollecTRI2:21827211;CollecTRI:16253303;CollecTRI2:21613249;CollecTRI2:32033247;CollecTRI2:21497908;CollecTRI2:19541850;C	DoRothEA via OmniPath; not a lung ChIP peak
IRF3	IFNA1	DoRothEA	A	Activation	CollecTRI2:12524442;CollecTRI:21795596;CollecTRI2:20427562;CollecTRI:11473119;CollecTRI2:22593165;CollecTRI2:30598516;CollecTRI:12242290;CollecTRI2:24535579;CollecTRI2:25473098;CollecTRI2:11991981;CollecTRI2:22871358;CollecTRI2:25855743;CollecTRI2:29496741;CollecTRI2:11222729;CollecTRI2:19651532;Col	DoRothEA via OmniPath; not a lung ChIP peak
IRF3	IFNB1	DoRothEA	A	Activation	CollecTRI2:23028806;CollecTRI2:24532789;CollecTRI2:18225953;CollecTRI2:16103148;CollecTRI2:20610653;CollecTRI:17496231;CollecTRI2:32645843;CollecTRI2:20643110;CollecTRI2:37764935;CollecTRI2:30569290;CollecTRI2:38085817;CollecTRI:21228327;CollecTRI2:21829705;CollecTRI:9649509;CollecTRI2:20083668;Coll	DoRothEA via OmniPath; not a lung ChIP peak
IRF3	IRF7	DoRothEA	A	Activation	CollecTRI2:20483755;CollecTRI2:22305622;CollecTRI2:23152520;CollecTRI:15664995;CollecTRI2:27122612;CollecTRI2:18792393;CollecTRI:20483755;CollecTRI2:17301153;TRRUST:20483755;CollecTRI:15367631;CollecTRI2:15367631;CollecTRI2:30337468;CollecTRI2:19890046;CollecTRI2:15664995;CollecTRI2:21567079	DoRothEA via OmniPath; not a lung ChIP peak
IRF3	PURA	DoRothEA	A	Repression	CollecTRI:21062477;DoRothEA:21062477;CollecTRI2:21062477;TRRUST:21062477	DoRothEA via OmniPath; not a lung ChIP peak
IRF3	ABCC2	TRRUST_v2		Activation	15185298	curated literature TF-target; not a ChIP peak
IRF3	CCL2	TRRUST_v2		Unknown	20483755	curated literature TF-target; not a ChIP peak
IRF3	CCL5	TRRUST_v2		Unknown	10385645;20483755	curated literature TF-target; not a ChIP peak
IRF3	CXCL10	TRRUST_v2		Activation	18691624;24257594	curated literature TF-target; not a ChIP peak
IRF3	IFNA1	TRRUST_v2		Activation	12242290	curated literature TF-target; not a ChIP peak
IRF3	IFNB1	TRRUST_v2		Activation	12077266;17496231;23096996	curated literature TF-target; not a ChIP peak
IRF3	IFNL1	TRRUST_v2		Unknown	17785777	curated literature TF-target; not a ChIP peak
IRF3	IRF5	TRRUST_v2		Unknown	20483755	curated literature TF-target; not a ChIP peak
IRF3	IRF7	TRRUST_v2		Unknown	20483755	curated literature TF-target; not a ChIP peak
IRF3	MAVS	TRRUST_v2		Activation	18207245	curated literature TF-target; not a ChIP peak
IRF3	PURA	TRRUST_v2		Repression	21062477	curated literature TF-target; not a ChIP peak
IRF3	SOCS2	TRRUST_v2		Activation	22291912	curated literature TF-target; not a ChIP peak
IRF3	TLR3	TRRUST_v2		Unknown	22208359	curated literature TF-target; not a ChIP peak
IRF3	TLR4	TRRUST_v2		Unknown	22208359	curated literature TF-target; not a ChIP peak
IRF3	TNPO1	TRRUST_v2		Unknown	20483755	curated literature TF-target; not a ChIP peak
IRF7	ATF4	CollecTRI		Activation	TRRUST:21148039;CollecTRI:21148039;CollecTRI2:21148039;DoRothEA:21148039	CollecTRI via OmniPath; not a lung ChIP peak
IRF7	CCL19	CollecTRI		Activation	CollecTRI2:17182562;CollecTRI:17182562	CollecTRI via OmniPath; not a lung ChIP peak
IRF7	CCL2	CollecTRI		Activation	CollecTRI2:36336986;CollecTRI2:22196084;CollecTRI2:20483755;CollecTRI2:24760883;CollecTRI2:22434214;CollecTRI2:20513754;CollecTRI2:32437400;CollecTRI:20483755	CollecTRI via OmniPath; not a lung ChIP peak
IRF7	CCL3	CollecTRI		Activation	CollecTRI2:20483755;CollecTRI:20483755	CollecTRI via OmniPath; not a lung ChIP peak
IRF7	CCL5	CollecTRI		Activation	DoRothEA:10385645;CollecTRI2:32508531;CollecTRI:10938111;CollecTRI2:11413310;CollecTRI2:10938111;CollecTRI2:23900076;CollecTRI2:27122612;CollecTRI:11413310;CollecTRI:10385645;CollecTRI2:32494661;CollecTRI2:21036898;CollecTRI2:34824546;CollecTRI2:17565659;CollecTRI:17565659;CollecTRI2:10799898;Collec	CollecTRI via OmniPath; not a lung ChIP peak
IRF7	CD80	CollecTRI		Activation	CollecTRI2:19433065;CollecTRI2:24013646;CollecTRI2:22815909;CollecTRI2:16237059;CollecTRI:16237059;TRRUST:16237059;CollecTRI2:17079482;DoRothEA:16237059;CollecTRI2:26005050	CollecTRI via OmniPath; not a lung ChIP peak
IRF7	CXCL10	CollecTRI		Activation	CollecTRI2:23405030;TRRUST:24701034;CollecTRI2:22196084;CollecTRI2:20483755;CollecTRI2:34824546;DoRothEA:24701034;CollecTRI2:32508531;CollecTRI2:23900076;CollecTRI2:24701034;CollecTRI:20483755;CollecTRI:23405030;CollecTRI2:37701855;CollecTRI:24701034;CollecTRI2:29858401;CollecTRI:16253303;CollecTRI2	CollecTRI via OmniPath; not a lung ChIP peak
IRF7	CYSLTR2	CollecTRI		Activation	CollecTRI:22194989;CollecTRI2:22194989	CollecTRI via OmniPath; not a lung ChIP peak
IRF7	FOXP3	CollecTRI		Activation	CollecTRI2:23490285;CollecTRI:23490285	CollecTRI via OmniPath; not a lung ChIP peak
IRF7	IFNA1	CollecTRI		Activation	CollecTRI2:15265881;CollecTRI2:19557165;CollecTRI:12077266;CollecTRI:11473119;CollecTRI2:30598516;CollecTRI:12242290;CollecTRI2:25473098;CollecTRI2:21297422;CollecTRI2:16982926;CollecTRI2:28367002;CollecTRI2:17702615;CollecTRI2:11222729;CollecTRI2:20231379;CollecTRI2:19651532;CollecTRI2:12453636;Col	CollecTRI via OmniPath; not a lung ChIP peak
IRF7	IFNA10	CollecTRI		Activation	CollecTRI2:19349300;CollecTRI:19349300	CollecTRI via OmniPath; not a lung ChIP peak
IRF7	IFNA14	CollecTRI		Activation	CollecTRI:10938111;CollecTRI:11303025;CollecTRI2:10938111;CollecTRI2:11303025;CollecTRI2:15699120;CollecTRI:19349300;CollecTRI2:23962002;CollecTRI2:19349300;CollecTRI:15699120	CollecTRI via OmniPath; not a lung ChIP peak
IRF7	IFNA16	CollecTRI		Activation	CollecTRI2:19349300;CollecTRI:19349300	CollecTRI via OmniPath; not a lung ChIP peak
