n	rho	p	predictor	target	adjust	q	primary
108	0.15799288822457622	0.10245239386781664	CLDN4_RNA	xCell_Macrophage	WES_purity	0.446193262329064	False
108	0.1571020588982539	0.10442821033233413	CLDN4_RNA	CIBERSORT_B_cell_memory	WES_purity	0.446193262329064	False
108	-0.148532395895853	0.12499136836060253	CLDN4_RNA	HALLMARK_XENOBIOTIC_METABOLISM	WES_purity	0.5160768951744352	False
108	-0.1473321160739093	0.12810419383762575	CLDN4_RNA	xCell_Common_myeloid_progenitor	WES_purity	0.5160768951744352	False
108	0.1452078872599488	0.13375836663329857	CLDN4_RNA	xCell_Macrophage_M1	WES_purity	0.5238869359804195	False
108	-0.1391770746996675	0.15084817890598662	CLDN4_RNA	HALLMARK_ESTROGEN_RESPONSE_LATE	WES_purity	0.5488366979455829	False
108	-0.13893890460811495	0.1515552812381565	CLDN4_RNA	xCell_Endothelial_cell	WES_purity	0.5488366979455829	False
108	0.1387130285108784	0.15222818048533557	CLDN4_RNA	CIBERSORT_T_cell_regulatory_(Tregs)	WES_purity	0.5488366979455829	True
108	0.1354139872531367	0.16231330624511445	CLDN4_RNA	PROGENy_p53	WES_purity	0.5488366979455829	False
108	-0.1339468594891728	0.16695466410673973	CLDN4_RNA	CIBERSORT_Neutrophil	WES_purity	0.5488366979455829	True
108	-0.13327998323282558	0.16909658216848272	CLDN4_RNA	HALLMARK_HYPOXIA	WES_purity	0.5488366979455829	False
108	0.13175569464688902	0.1740685809465341	CLDN4_RNA	CIBERSORT_T_cell_CD4+_memory_resting	WES_purity	0.5488366979455829	False
108	0.1317104547709983	0.17421777378453862	CLDN4_RNA	xCell_NK_cell	WES_purity	0.5488366979455829	False
108	-0.13019329884630407	0.17927573934758995	CLDN4_RNA	CD8_Tcell_RNA	WES_purity	0.5488366979455829	False
108	0.12956452980460523	0.18140320958445322	CLDN4_RNA	xCell_Macrophage_M2	WES_purity	0.5488366979455829	False
108	-0.12781159793077823	0.1874317609950303	CLDN4_RNA	HALLMARK_WNT_BETA_CATENIN_SIGNALING	WES_purity	0.5488366979455829	False
108	-0.12724951651471414	0.18939535976514202	CLDN4_RNA	PROGENy_PI3K	WES_purity	0.5488366979455829	False
108	0.12579191555441233	0.1945569465840844	CLDN4_RNA	xCell_Cancer_associated_fibroblast	WES_purity	0.5488366979455829	False
108	-0.12577346105804973	0.19462294253389464	CLDN4_RNA	CIBERSORT_B_cell_naive	WES_purity	0.5488366979455829	False
108	0.12390560842931587	0.2013866543162286	CLDN4_RNA	HALLMARK_APICAL_SURFACE	WES_purity	0.5563637581962741	False
108	0.12287671363380871	0.2051837973489805	CLDN4_RNA	HALLMARK_MYOGENESIS	WES_purity	0.5563637581962741	False
108	0.11814189221374337	0.22331902997512043	CLDN4_RNA	IFNG_6gene_RNA	WES_purity	0.5842345573002646	False
108	-0.1180328962110822	0.2237494049235056	CLDN4_RNA	xCell_T_cell_CD8+	WES_purity	0.5842345573002646	True
108	-0.11497899339792506	0.23604625942712096	CLDN4_RNA	HALLMARK_TNFA_SIGNALING_VIA_NFKB	WES_purity	0.6051367741677101	False
108	0.11205426467365934	0.24825748765009398	CLDN4_RNA	HALLMARK_CHOLESTEROL_HOMEOSTASIS	WES_purity	0.625076888547558	False
108	-0.10682371315000984	0.2711671047161506	CLDN4_RNA	CIBERSORT_Eosinophil	WES_purity	0.6707817853504778	False
108	-0.10411888153227804	0.2835574121342588	CLDN4_RNA	xCell_Plasmacytoid_dendritic_cell	WES_purity	0.6874010135314969	False
108	0.10292758676536436	0.28913254571363134	CLDN4_RNA	HALLMARK_ANDROGEN_RESPONSE	WES_purity	0.6874010135314969	False
108	0.1022130764907066	0.292511069587871	CLDN4_RNA	xCell_stroma_score	WES_purity	0.6874010135314969	False
108	0.10063162708279745	0.3000814580937254	CLDN4_RNA	HALLMARK_PEROXISOME	WES_purity	0.693630911331398	False
108	0.09801745327503097	0.3128754049805508	CLDN4_RNA	xCell_Mast_cell	WES_purity	0.7115392274557687	False
108	-0.09396286451932512	0.3334089625789591	CLDN4_RNA	PROGENy_EGFR	WES_purity	0.7452198882226435	False
108	-0.09302923776043898	0.3382558357890013	CLDN4_RNA	TGFB_axis_protein	WES_purity	0.7452198882226435	False
108	0.09074169097173804	0.35031892167765377	CLDN4_RNA	xCell_Granulocyte-monocyte_progenitor	WES_purity	0.7500461932064534	False
108	0.08927567711757027	0.35818939455850657	CLDN4_RNA	xCell_Hematopoietic_stem_cell	WES_purity	0.7500461932064534	False
108	0.0879096276704954	0.36562106633858443	CLDN4_RNA	xCell_Monocyte	WES_purity	0.7500461932064534	False
108	0.08697557669318688	0.37075675496545757	CLDN4_RNA	xCell_T_cell_CD4+_central_memory	WES_purity	0.7500461932064534	False
108	-0.08688444939838234	0.37126015231714915	CLDN4_RNA	HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	WES_purity	0.7500461932064534	False
108	-0.08668500589696466	0.37236335832944495	CLDN4_RNA	xCell_Class-switched_memory_B_cell	WES_purity	0.7500461932064534	False
108	0.08253070012480111	0.3957956483730248	CLDN4_RNA	PROGENy_MAPK	WES_purity	0.7797160724222638	False
108	0.08212104756733069	0.39815288804541127	CLDN4_RNA	HALLMARK_APOPTOSIS	WES_purity	0.7797160724222638	False
108	0.07940322541113222	0.4140019107308637	CLDN4_RNA	CIBERSORT_Mast_cell_activated	WES_purity	0.7954907041581747	False
108	-0.07881304088751855	0.4174915752319498	CLDN4_RNA	xCell_Eosinophil	WES_purity	0.7954907041581747	False
108	-0.07786256633037049	0.42314734941403903	CLDN4_RNA	CYT_cytolytic_RNA	WES_purity	0.7955170168983934	False
108	-0.0767669839092286	0.4297211176663448	CLDN4_RNA	HALLMARK_FATTY_ACID_METABOLISM	WES_purity	0.7972457577757186	False
108	-0.07469014071089008	0.44234186767819417	CLDN4_RNA	HALLMARK_UNFOLDED_PROTEIN_RESPONSE	WES_purity	0.8100026408133165	False
108	0.07229891299170213	0.4571285817089149	CLDN4_RNA	HALLMARK_UV_RESPONSE_UP	WES_purity	0.8263478207815	False
108	-0.06708775138853162	0.49028132314855094	CLDN4_RNA	HALLMARK_KRAS_SIGNALING_UP	WES_purity	0.8728509359990477	False
108	-0.06632560709556336	0.49523457361648104	CLDN4_RNA	GEP_Tcell_inflamed_protein	WES_purity	0.8728509359990477	False
107	-0.06519066395708976	0.5046908937548963	CLDN4_RNA	TMB	WES_purity	0.8785360002400046	True
108	0.06308649385044823	0.5165763997898856	CLDN4_RNA	TGFB_axis_RNA	WES_purity	0.8872635149320086	False
108	0.06171463412310535	0.5257548437260751	CLDN4_RNA	HALLMARK_ESTROGEN_RESPONSE_EARLY	WES_purity	0.8872635149320086	False
108	0.06072384654224661	0.5324344598611833	CLDN4_RNA	HALLMARK_MYC_TARGETS_V1	WES_purity	0.8872635149320086	False
108	-0.05983522808228809	0.5384610886063502	CLDN4_RNA	CIBERSORT_Monocyte	WES_purity	0.8872635149320086	False
108	-0.05943772804786266	0.5411678176181045	CLDN4_RNA	HALLMARK_IL2_STAT5_SIGNALING	WES_purity	0.8872635149320086	False
108	-0.0571231198628951	0.5570606897797149	CLDN4_RNA	CIBERSORT_Mast_cell_resting	WES_purity	0.8911904072815722	False
108	0.05579848904893919	0.566255753993676	CLDN4_RNA	GEP_Tcell_inflamed_RNA	WES_purity	0.8911904072815722	False
108	-0.05576038183429077	0.5665213379956664	CLDN4_RNA	HALLMARK_UV_RESPONSE_DN	WES_purity	0.8911904072815722	False
108	0.055427339741569444	0.5688449408180248	CLDN4_RNA	xCell_T_cell_CD4+_Th1	WES_purity	0.8911904072815722	False
108	0.05349746227201808	0.5823970990237441	CLDN4_RNA	xCell_T_cell_CD4+_naive	WES_purity	0.9023955050807464	False
108	0.051562991413033415	0.596128750193137	CLDN4_RNA	CIBERSORT_Myeloid_dendritic_cell_activated	WES_purity	0.9136321062742643	False
108	0.049975584464797516	0.60750422163317	CLDN4_RNA	xCell_B_cell_memory	WES_purity	0.9168576375884798	False
108	-0.04938847937964279	0.6117355106328748	CLDN4_RNA	CIBERSORT_T_cell_follicular_helper	WES_purity	0.9168576375884798	False
108	-0.04855823391706856	0.6177409614957843	CLDN4_RNA	xCell_T_cell_CD8+_naive	WES_purity	0.9168576375884798	False
108	-0.04749111625558508	0.6254968896414019	CLDN4_RNA	HALLMARK_IL6_JAK_STAT3_SIGNALING	WES_purity	0.9186985566608091	False
108	0.04571537499360852	0.6384938740720983	CLDN4_RNA	xCell_B_cell_naive	WES_purity	0.9281199612800605	False
108	-0.04449969990568464	0.6474555077880855	CLDN4_RNA	xCell_T_cell_CD4+_Th2	WES_purity	0.9315431285522454	False
108	0.04309925976735546	0.6578419066207069	CLDN4_RNA	HALLMARK_INFLAMMATORY_RESPONSE	WES_purity	0.936926351853734	True
108	-0.041641658807053644	0.6687218051428223	CLDN4_RNA	HALLMARK_PROTEIN_SECRETION	WES_purity	0.9412557803847363	False
108	-0.04082235369211276	0.6748677304254554	CLDN4_RNA	PROGENy_WNT	WES_purity	0.9412557803847363	False
108	-0.03920279706955519	0.6870794193520129	CLDN4_RNA	HALLMARK_MYC_TARGETS_V2	WES_purity	0.9412557803847363	False
108	-0.03913610944392047	0.6875840097845947	CLDN4_RNA	HALLMARK_COMPLEMENT	WES_purity	0.9412557803847363	False
108	-0.03715453428220298	0.7026392901549795	CLDN4_RNA	HALLMARK_ANGIOGENESIS	WES_purity	0.9452678479746023	False
108	-0.03558261167795592	0.7146648623310448	CLDN4_RNA	HALLMARK_G2M_CHECKPOINT	WES_purity	0.9452678479746023	False
108	0.03342955405032058	0.7312497075580726	CLDN4_RNA	HALLMARK_P53_PATHWAY	WES_purity	0.9452678479746023	False
108	-0.03206502759775954	0.7418255887459694	CLDN4_RNA	CIBERSORT_T_cell_gamma_delta	WES_purity	0.9452678479746023	False
108	0.03160993455085884	0.7453636549551734	CLDN4_RNA	ESTIMATE_StromalScore	WES_purity	0.9452678479746023	True
108	-0.03071441500662113	0.7523411823978987	CLDN4_RNA	HALLMARK_OXIDATIVE_PHOSPHORYLATION	WES_purity	0.9452678479746023	False
108	0.029761734640410792	0.7597860348693205	CLDN4_RNA	HALLMARK_PI3K_AKT_MTOR_SIGNALING	WES_purity	0.9452678479746023	False
108	0.029609305781817145	0.7609792699646246	CLDN4_RNA	IFNG_6gene_protein	WES_purity	0.9452678479746023	False
108	-0.029447350119561386	0.7622476965641231	CLDN4_RNA	HALLMARK_SPERMATOGENESIS	WES_purity	0.9452678479746023	False
108	-0.02785637390799013	0.7747411106052704	CLDN4_RNA	PROGENy_Hypoxia	WES_purity	0.9452678479746023	False
108	-0.027689939443565344	0.7760514555100003	CLDN4_RNA	CIBERSORT_T_cell_CD4+_naive	WES_purity	0.9452678479746023	False
108	0.02750414420032215	0.7775149710253237	CLDN4_RNA	xCell_T_cell_CD4+_effector_memory	WES_purity	0.9452678479746023	False
108	-0.027484828565168096	0.7776671657096018	CLDN4_RNA	HALLMARK_MITOTIC_SPINDLE	WES_purity	0.9452678479746023	False
108	-0.025084074042318064	0.7966472797490353	CLDN4_RNA	PROGENy_NFkB	WES_purity	0.9600621063642221	True
108	-0.02218332082988045	0.8197385114969251	CLDN4_RNA	xCell_T_cell_CD4+_memory	WES_purity	0.9793665574535545	False
108	-0.021330513399449347	0.8265575910423616	CLDN4_RNA	ESTIMATE_ImmuneScore	WES_purity	0.9793665574535545	True
108	0.017653167185877467	0.8561034777397573	CLDN4_RNA	HALLMARK_HEDGEHOG_SIGNALING	WES_purity	0.9946406447136251	False
108	-0.016367048691493517	0.866486204021042	CLDN4_RNA	PROGENy_TNFa	WES_purity	0.9946406447136251	False
108	0.01629083426219669	0.867102208162116	CLDN4_RNA	TLS_chemokine_RNA	WES_purity	0.9946406447136251	False
108	-0.013499480789200415	0.889715209673269	CLDN4_RNA	xCell_microenvironment_score	WES_purity	0.9946406447136251	False
108	-0.012203835491154362	0.9002426178748315	CLDN4_RNA	HALLMARK_MTORC1_SIGNALING	WES_purity	0.9946406447136251	False
108	0.01113688653059083	0.9089249074261885	CLDN4_RNA	CIBERSORT_NK_cell_activated	WES_purity	0.9946406447136251	False
108	-0.010532634042867296	0.9138468352561753	CLDN4_RNA	xCell_T_cell_CD8+_effector_memory	WES_purity	0.9946406447136251	False
108	0.010431850010003144	0.9146680919295578	CLDN4_RNA	xCell_Common_lymphoid_progenitor	WES_purity	0.9946406447136251	False
108	-0.008621757314203511	0.9294324198353259	CLDN4_RNA	PROGENy_TGFb	WES_purity	0.9946406447136251	True
108	0.008507435670258271	0.9303657613154438	CLDN4_RNA	HALLMARK_ALLOGRAFT_REJECTION	WES_purity	0.9946406447136251	False
108	-0.008374060418988825	0.931454778954227	CLDN4_RNA	HALLMARK_E2F_TARGETS	WES_purity	0.9946406447136251	False
108	0.008088352629883565	0.9337880249229604	CLDN4_RNA	CIBERSORT_Macrophage_M0	WES_purity	0.9946406447136251	False
108	-0.0065258605085407794	0.9465575914498174	CLDN4_RNA	HALLMARK_TGF_BETA_SIGNALING	WES_purity	0.9946406447136251	True
108	-0.006173368773042956	0.9494403409965024	CLDN4_RNA	ESTIMATE_ESTIMATEScore	WES_purity	0.9946406447136251	False
108	0.006078100736421923	0.9502195760512157	CLDN4_RNA	PROGENy_Trail	WES_purity	0.9946406447136251	False
108	0.004363276077243324	0.9642531213628551	CLDN4_RNA	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	WES_purity	0.9946406447136251	True
108	0.0038964626978002606	0.9680754360148449	CLDN4_RNA	HALLMARK_KRAS_SIGNALING_DN	WES_purity	0.9946406447136251	False
108	0.003734507035544504	0.9694017185425831	CLDN4_RNA	xCell_immune_score	WES_purity	0.9946406447136251	True
108	-0.0022007178533605455	0.9819658100563028	CLDN4_RNA	xCell_T_cell_CD8+_central_memory	WES_purity	0.9946406447136251	False
108	0.0018767803214343555	0.9846200240452013	CLDN4_RNA	HALLMARK_COAGULATION	WES_purity	0.9946406447136251	False
108	-0.001514761782274429	0.9875864557440249	CLDN4_RNA	HALLMARK_ADIPOGENESIS	WES_purity	0.9946406447136251	False
108	-8.578558090650655e-05	0.9992969552476171	CLDN4_RNA	CIBERSORT_NK_cell_resting	WES_purity	0.9992969552476171	False
110	-0.45066790495153963	7.794741287867831e-07	CLDN4_RNA	HALLMARK_PANCREAS_BETA_CELLS	none	0.00010990585215893643	False
110	-0.400683457057538	1.4406588027232339e-05	CLDN4_RNA	PROGENy_Estrogen	none	0.0010156644559198799	False
110	-0.31032897080288135	0.0009688098313814702	CLDN4_RNA	xCell_B_cell_plasma	none	0.045534062074929105	False
110	0.286100710738756	0.0024457569951030606	CLDN4_RNA	PROGENy_VEGF	none	0.0689092791175162	False
110	0.27664231438304293	0.0034376283333727386	CLDN4_RNA	HALLMARK_APICAL_JUNCTION	none	0.0689092791175162	False
110	0.2728237911641253	0.003931230050582827	CLDN4_RNA	PROGENy_JAK-STAT	none	0.0689092791175162	True
110	-0.2674093326211266	0.004739921837572279	CLDN4_RNA	CYT_cytolytic_protein	none	0.0689092791175162	False
110	-0.2654223932550117	0.005072030619928708	CLDN4_RNA	CIBERSORT_T_cell_CD4+_memory_activated	none	0.0689092791175162	False
110	-0.2643301692698625	0.005263290936294377	CLDN4_RNA	TLS_chemokine_protein	none	0.0689092791175162	False
110	-0.26428573446366393	0.005271206162342703	CLDN4_RNA	xCell_T_cell_regulatory_(Tregs)	none	0.0689092791175162	True
110	0.2637035166991074	0.00537590120774949	CLDN4_RNA	HALLMARK_GLYCOLYSIS	none	0.0689092791175162	False
110	0.2574797309424646	0.006616241322537257	CLDN4_RNA	CIBERSORT_Myeloid_dendritic_cell_resting	none	0.07774083553981277	False
110	0.2538258491989322	0.007457181108457854	CLDN4_RNA	CIBERSORT_Macrophage_M2	none	0.08088173356096597	True
110	-0.24975035334308637	0.008505444130627813	CLDN4_RNA	CD8_Tcell_protein	none	0.0856619730298944	False
110	0.23843056989688366	0.012127856562521236	CLDN4_RNA	HALLMARK_NOTCH_SIGNALING	none	0.1140018516876996	False
110	-0.2252838533323833	0.017966389382884376	CLDN4_RNA	CIBERSORT_T_cell_CD8+	none	0.15722976762713575	True
110	0.2234348097401632	0.018956780494051827	CLDN4_RNA	xCell_T_cell_NK	none	0.15722976762713575	False
110	0.21154708798640717	0.026517255683479027	CLDN4_RNA	HALLMARK_DNA_REPAIR	none	0.20771850285391907	False
110	-0.2054158110351346	0.03133269468786718	CLDN4_RNA	CIBERSORT_B_cell_plasma	none	0.23252157636785645	False
110	-0.20317135820187573	0.03327139210661723	CLDN4_RNA	xCell_Neutrophil	none	0.23456331435165148	False
110	-0.19737930630337575	0.038747047018722156	CLDN4_RNA	xCell_Endothelial_cell	none	0.26015874426856306	False
110	0.1930044835006836	0.04336676134646032	CLDN4_RNA	HALLMARK_INTERFERON_ALPHA_RESPONSE	none	0.27794151590231386	True
110	-0.1909847687402644	0.04564948777238776	CLDN4_RNA	CD8_Tcell_RNA	none	0.2798512076481163	False
110	-0.18217577667568202	0.056803304673310344	CLDN4_RNA	xCell_B_cell	none	0.3178102497127516	False
110	-0.1820448259502839	0.056984626410135034	CLDN4_RNA	HALLMARK_XENOBIOTIC_METABOLISM	none	0.3178102497127516	False
110	0.18089070323004436	0.05860330845767051	CLDN4_RNA	HALLMARK_BILE_ACID_METABOLISM	none	0.3178102497127516	False
110	-0.17731495106590783	0.06385887323510493	CLDN4_RNA	xCell_T_cell_gamma_delta	none	0.3334852268944369	False
110	0.17378112694169376	0.06942371252553425	CLDN4_RNA	PROGENy_Androgen	none	0.3495979809321546	False
110	-0.16958841549707354	0.07652860418081564	CLDN4_RNA	HALLMARK_WNT_BETA_CATENIN_SIGNALING	none	0.37208735136189675	False
110	0.16786479937124546	0.07961399507127975	CLDN4_RNA	xCell_Myeloid_dendritic_cell_activated	none	0.37418577683501486	False
110	0.16551742793310362	0.08397544372845765	CLDN4_RNA	HALLMARK_HEME_METABOLISM	none	0.38195282470040415	False
110	0.15730035633795683	0.10076258429724752	CLDN4_RNA	CIBERSORT_T_cell_regulatory_(Tregs)	none	0.42689813347554506	True
110	-0.15544639849818406	0.10489230317779763	CLDN4_RNA	xCell_Common_myeloid_progenitor	none	0.42689813347554506	False
110	-0.15471455024191735	0.10655852013966204	CLDN4_RNA	xCell_Plasmacytoid_dendritic_cell	none	0.42689813347554506	False
110	-0.1539741258595003	0.10826524191187961	CLDN4_RNA	CIBERSORT_Neutrophil	none	0.42689813347554506	True
110	-0.15366019967933392	0.10899526812141574	CLDN4_RNA	xCell_T_cell_CD8+	none	0.42689813347554506	True
110	-0.151672463582105	0.11370715264241517	CLDN4_RNA	HALLMARK_HYPOXIA	none	0.4333164465562308	False
110	-0.1478997281076018	0.12308364208472876	CLDN4_RNA	CIBERSORT_B_cell_naive	none	0.4567050929985988	False
110	0.14212718159736445	0.1385681623487589	CLDN4_RNA	CIBERSORT_Macrophage_M1	none	0.48328005423627624	False
110	-0.14199766921634702	0.13893180194152713	CLDN4_RNA	HALLMARK_TNFA_SIGNALING_VIA_NFKB	none	0.48328005423627624	False
110	-0.1402679744162858	0.14385808564328265	CLDN4_RNA	CIBERSORT_T_cell_CD4+_naive	none	0.48328005423627624	False
110	-0.14023413565042397	0.1439557608363376	CLDN4_RNA	CIBERSORT_Eosinophil	none	0.48328005423627624	False
110	-0.1388644063625717	0.1479516953604713	CLDN4_RNA	PROGENy_PI3K	none	0.48514393129828964	False
110	0.1355823698768905	0.15786573805551832	CLDN4_RNA	PROGENy_p53	none	0.5058879333142746	False
110	-0.13159703985856333	0.17056129854324453	CLDN4_RNA	TGFB_axis_protein	none	0.5085469330035768	False
110	0.12991722115540275	0.17613275215430516	CLDN4_RNA	CIBERSORT_B_cell_memory	none	0.5085469330035768	False
110	0.12963171680781654	0.17709283578328158	CLDN4_RNA	HALLMARK_PEROXISOME	none	0.5085469330035768	False
110	0.1295280258609368	0.1774424737877292	CLDN4_RNA	HALLMARK_INTERFERON_GAMMA_RESPONSE	none	0.5085469330035768	True
110	-0.12945817501257698	0.1776782911270294	CLDN4_RNA	xCell_Class-switched_memory_B_cell	none	0.5085469330035768	False
110	-0.128675666722957	0.18033579184524	CLDN4_RNA	CYT_cytolytic_RNA	none	0.5085469330035768	False
110	0.12692644947509393	0.1863814216270862	CLDN4_RNA	HALLMARK_CHOLESTEROL_HOMEOSTASIS	none	0.5152898127337089	False
110	0.12533333936012794	0.19201481953158647	CLDN4_RNA	xCell_Myeloid_dendritic_cell	none	0.5206555683452634	False
110	0.12048005410781629	0.20993537653467767	CLDN4_RNA	xCell_T_cell_CD4+_(non-regulatory)	none	0.5498760321106468	False
110	-0.1203082770012203	0.21059082080833283	CLDN4_RNA	HALLMARK_ESTROGEN_RESPONSE_LATE	none	0.5498760321106468	False
110	0.11679350531873497	0.22432377235405532	CLDN4_RNA	CIBERSORT_Mast_cell_activated	none	0.5750845800349418	False
110	0.11576267520924663	0.22846853668494613	CLDN4_RNA	xCell_Granulocyte-monocyte_progenitor	none	0.5752511370103107	False
110	0.11245505215008625	0.2421298927957387	CLDN4_RNA	xCell_NK_cell	none	0.5989528927052484	False
110	-0.10871295029631367	0.25825700544146896	CLDN4_RNA	GEP_Tcell_inflamed_protein	none	0.6175149370852687	False
110	0.1077190459471776	0.2626610182689157	CLDN4_RNA	xCell_Macrophage	none	0.6175149370852687	False
110	0.10769407633235219	0.26277231365330583	CLDN4_RNA	HALLMARK_ANDROGEN_RESPONSE	none	0.6175149370852687	False
110	-0.10658503653087202	0.2677479616670839	CLDN4_RNA	HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	none	0.6188928294271939	False
110	-0.10374030435715659	0.2808011467846905	CLDN4_RNA	HALLMARK_IL2_STAT5_SIGNALING	none	0.6256987977711812	False
110	0.10345993642675	0.28211030465150355	CLDN4_RNA	xCell_Macrophage_M2	none	0.6256987977711812	False
110	0.10294379747033619	0.28453103588834733	CLDN4_RNA	xCell_T_cell_CD4+_Th1	none	0.6256987977711812	False
110	0.10166649009422617	0.29058113689633785	CLDN4_RNA	HALLMARK_MYC_TARGETS_V1	none	0.6256987977711812	False
110	-0.10118572241621913	0.2928802883184253	CLDN4_RNA	xCell_Eosinophil	none	0.6256987977711812	False
110	0.09586289523782045	0.31913853604165277	CLDN4_RNA	xCell_Macrophage_M1	none	0.6586060887625451	False
110	0.09526020733852152	0.3222045661601132	CLDN4_RNA	PROGENy_MAPK	none	0.6586060887625451	False
110	-0.09524217417101777	0.32229659662847954	CLDN4_RNA	HALLMARK_UV_RESPONSE_DN	none	0.6586060887625451	False
110	-0.09321795111872264	0.33273445335316504	CLDN4_RNA	HALLMARK_KRAS_SIGNALING_UP	none	0.6619024007355234	False
110	-0.09310975211370018	0.3332983720015756	CLDN4_RNA	PROGENy_EGFR	none	0.6619024007355234	False
110	0.09040235991395569	0.34760662259221303	CLDN4_RNA	CIBERSORT_Myeloid_dendritic_cell_activated	none	0.6807296359097506	False
110	-0.0821252222999207	0.3936930428321537	CLDN4_RNA	CIBERSORT_Monocyte	none	0.7534497429276131	False
110	0.0818254975482331	0.39542752465704517	CLDN4_RNA	HALLMARK_APICAL_SURFACE	none	0.7534497429276131	False
110	-0.07875985907259682	0.4134281974192898	CLDN4_RNA	ESTIMATE_ImmuneScore	none	0.767856244833079	True
110	0.07851207999610924	0.4149036909342184	CLDN4_RNA	CIBERSORT_T_cell_CD4+_memory_resting	none	0.767856244833079	False
110	-0.07777254315176692	0.4193257507244474	CLDN4_RNA	HALLMARK_IL6_JAK_STAT3_SIGNALING	none	0.767856244833079	False
