squamous_score,adeno_score,n_squamous_markers,n_adeno_markers,histology_delta,cohort,sample_id,classifier_call
0.49284184421147553,0.7026077480930373,7,3,-0.20976590388156174,FRANCE4,A15-4305,non-LUSC
0.36034752081421,0.6093826325480028,7,3,-0.24903511173379284,FRANCE4,A15-5730-1,non-LUSC
0.8558384463017538,0.5364671401194905,7,3,0.3193713061822633,FRANCE4,A15-5825-1,LUSC
0.22408489943153453,0.9267275391725849,7,3,-0.7026426397410503,FRANCE4,A15-5827-,non-LUSC
0.2417105496239754,0.8593920264532372,7,3,-0.6176814768292618,FRANCE4,A15-5889-1,non-LUSC
0.7787574278950674,0.4652989140645549,7,3,0.3134585138305125,FRANCE4,A16-1489-1,LUSC
0.27913586807736285,0.5483034607146883,7,3,-0.2691675926373254,FRANCE4,A16-212-2,non-LUSC
0.46829959579367764,0.4187427197234434,7,3,0.049556876070234235,FRANCE4,A16-2894,indeterminate
0.46672141971431785,0.6677563596738437,7,3,-0.20103493995952587,FRANCE4,A16-5450,non-LUSC
0.5189139571959999,0.6636418291812273,7,3,-0.1447278719852274,FRANCE4,A16-5521-1,indeterminate
0.2270641093772646,0.495697591402698,7,3,-0.26863348202543336,FRANCE4,A16-5788-II,non-LUSC
0.3717007262830732,0.943072934280239,7,3,-0.5713722079971657,FRANCE4,A16-6076-1,non-LUSC
0.4831070744158333,0.8548829519407808,7,3,-0.3717758775249475,FRANCE4,A16-6391-1,non-LUSC
0.40336892281430664,0.9573892458572878,7,3,-0.5540203230429812,FRANCE4,A17-1042-2,non-LUSC
0.26254891540654135,0.7027204749558487,7,3,-0.4401715595493073,FRANCE4,A17-2572-1,non-LUSC
0.42350677166368744,0.5486416413031225,7,3,-0.1251348696394351,FRANCE4,A17-2652-2,indeterminate
0.8848736653944635,0.6443655356404765,7,3,0.24050812975398705,FRANCE4,A17-3774-1,LUSC
0.2962059358745189,0.6354601134783752,7,3,-0.3392541776038563,FRANCE4,A17-3877,non-LUSC
0.4758039840894085,0.5342877541051366,7,3,-0.05848377001572813,FRANCE4,A17-5-2,indeterminate
0.3423192746831569,0.5532070792469845,7,3,-0.2108878045638276,FRANCE4,A17-5217-1,non-LUSC
0.6530669758603475,0.708056213128922,7,3,-0.05498923726857452,FRANCE4,A17-5761-1,indeterminate
0.6486384205356136,0.7957389245857288,7,3,-0.1471005040501152,FRANCE4,A17-5918-2,indeterminate
0.3192344235631351,0.6105474767970541,7,3,-0.29131305323391904,FRANCE4,A17-6220-1,non-LUSC
0.7229656827221927,0.5345883590726337,7,3,0.18837732364955906,FRANCE4,A17-6222,indeterminate
0.27655925407024495,0.6458497726674933,7,3,-0.3692905185972484,FRANCE4,A18-1253,non-LUSC
0.6238787703109651,0.6268177206628339,7,3,-0.002938950351868863,FRANCE4,A18-1848-1,indeterminate
0.4392724286197401,0.43268327509112087,7,3,0.006589153528619218,FRANCE4,A18-199-1,indeterminate
0.7653348793017376,0.5547476797054071,7,3,0.21058719959633054,FRANCE4,A18-2018-1,LUSC
0.33185178027924056,0.6170104835982414,7,3,-0.28515870331900084,FRANCE4,A18-2873-1,non-LUSC
0.5640852215082854,0.596851162965468,7,3,-0.03276594145718259,FRANCE4,A18-3435,indeterminate
0.2146963621430987,0.44917897268252355,7,3,-0.23448261053942485,FRANCE4,A18-3665,non-LUSC
0.2889189493856386,0.7800698906549431,7,3,-0.49115094126930453,FRANCE4,A18-4068-2,non-LUSC
0.3103531571573506,0.6908277909292452,7,3,-0.38047463377189455,FRANCE4,A18-4271-1,non-LUSC
0.2857545453081469,0.6737308834028483,7,3,-0.38797633809470133,FRANCE4,A18-4410-2,non-LUSC
0.35880155240993933,0.9385638597677826,7,3,-0.5797623073578433,FRANCE4,A18-5082-I2,non-LUSC
0.4124514871893972,0.887799195881712,7,3,-0.47534770869231474,FRANCE4,A18-5943,non-LUSC
0.22476126060840299,0.8625859542328937,7,3,-0.6378246936244908,FRANCE4,A18-6126-2,non-LUSC
0.37314201974330485,0.8470484349753878,7,3,-0.473906415232083,FRANCE4,A18-6421-1,non-LUSC
0.4038520379406413,0.9497989704279863,7,3,-0.545946932487345,FRANCE4,A18-7206-1,non-LUSC
0.2956020419666006,0.7539924097245706,7,3,-0.45839036775797,FRANCE4,A18-7641-2,non-LUSC
0.3490265230204358,0.6696727163416375,7,3,-0.3206461933212017,FRANCE4,A19-1734,non-LUSC
0.4806270834339824,0.5410137902528839,7,3,-0.06038670681890146,FRANCE4,A19-2185-1,indeterminate
0.9456978597999903,0.5028369593807538,7,3,0.44286090041923654,FRANCE4,A19-2207-1,LUSC
0.44230800199687575,0.5242926389358584,7,3,-0.08198463693898267,FRANCE4,A19-405,indeterminate
0.255028423273266,0.8212715590125127,7,3,-0.5662431357392467,FRANCE4,A19-4598,non-LUSC
0.6893569737668487,0.677432082065156,7,3,0.011924891701692641,FRANCE4,A19-5029-2,indeterminate
0.25104272348100554,0.4722879795588622,7,3,-0.22124525607785667,FRANCE4,A19-503-2,non-LUSC
0.32598998341304736,0.6421861496261226,7,3,-0.3161961662130753,FRANCE4,A19-5242-2,non-LUSC
0.4166223811134193,0.5623943185661143,7,3,-0.145771937452695,FRANCE4,A19-5972-1,indeterminate
0.46067442871636316,0.46263104497801827,7,3,-0.0019566162616551086,FRANCE4,A19-6764,indeterminate
0.3651062048086059,0.77315597640251,7,3,-0.4080497715939041,FRANCE4,A19-718-1,non-LUSC
0.3888915728618129,0.6635478901288844,7,3,-0.27465631726707146,FRANCE4,C15-2297,non-LUSC
0.4632604783466853,0.5100244872972145,12,11,-0.04676400895052918,NEOCHEMO,R20027161LR01,indeterminate
0.3216504121676535,0.2601115649704991,12,11,0.06153884719715441,NEOCHEMO,R20028573LR01,indeterminate
0.39850129648980226,0.8843186304001353,12,11,-0.485817333910333,NEOCHEMO,R20052328LR01,non-LUSC
0.917341518634622,0.48215699312877996,12,11,0.435184525505842,NEOCHEMO,R20030544LR01,LUSC
0.335880355276907,0.38139757026904364,12,11,-0.04551721499213662,NEOCHEMO,R20031593LR01,indeterminate
0.8416105499438834,0.31967005477977267,12,11,0.5219404951641107,NEOCHEMO,R20035974LR01,LUSC
0.4472285111652928,0.33254171812165545,12,11,0.11468679304363733,NEOCHEMO,R20041445LR01,indeterminate
0.4418490460157127,0.7689671004718026,12,11,-0.32711805445608994,NEOCHEMO,R20052336LR01,non-LUSC
0.8804012345679012,0.8473027031020762,12,11,0.033098531465824976,NEOCHEMO,R20059498LR01,indeterminate
0.42403198653198654,0.5941573519943426,12,11,-0.17012536546235607,NEOCHEMO,R20059499LR01,indeterminate
0.9216252563953713,0.36136970541359253,12,11,0.5602555509817788,NEOCHEMO,R20059506LR01,LUSC
0.3880205309803011,0.34989128484426296,12,11,0.03812924613603813,NEOCHEMO,R20059511LR01,indeterminate
0.4810654437091218,0.7495276695903654,12,11,-0.26846222588124363,NEOCHEMO,R20073124LR01,non-LUSC
0.4916913386740973,0.8945832409782252,12,11,-0.40289190230412786,NEOCHEMO,R20073125LR01,non-LUSC
0.7390644955300126,0.5388577520238962,12,11,0.20020674350611645,NEOCHEMO,R20073128LR02,LUSC
0.8696495607415148,0.37222011124832444,12,11,0.49742944949319035,NEOCHEMO,R20073704LR03,LUSC
0.44911277526220056,0.835270151884572,12,11,-0.38615737662237143,NEOCHEMO,R20073708LR01,non-LUSC
0.3494814040791052,0.7672466567450893,12,11,-0.4177652526659841,NEOCHEMO,R20073752LR01,non-LUSC
0.32235670885096174,0.6519215139904796,12,11,-0.32956480513951786,NEOCHEMO,R21008693LR01,non-LUSC
0.5226135879871512,0.9296702658771625,12,11,-0.4070566778900113,NEOCHEMO,R21008694LR01,non-LUSC
0.9399647819188051,0.36947056774642983,12,11,0.5704942141723752,NEOCHEMO,R21008707LR01,LUSC
0.8222938194202563,0.39896615053354867,12,11,0.4233276688867076,NEOCHEMO,R21017092LR01,LUSC
0.9605344634080266,0.34734492258003224,12,11,0.6131895408279944,NEOCHEMO,R21017102LR01,LUSC
0.40408394287704635,0.9032355952418648,12,11,-0.49915165236481845,NEOCHEMO,R21025078LR01,non-LUSC
0.22655191764387164,0.26570036836494515,12,11,-0.03914845072107351,PLA,105691_047,indeterminate
0.16244098068810717,0.20184604667363287,12,11,-0.039405065985525706,PLA,105691_065,indeterminate
0.44709789465536587,0.26343371014217404,12,11,0.18366418451319183,PLA,105796_002,indeterminate
0.24405452997407018,0.7167600772616447,12,11,-0.4727055472875745,PLA,105796_003,non-LUSC
0.31463340299547193,0.5366359519964535,12,11,-0.2220025490009816,PLA,105796_011,non-LUSC
0.8932645419714383,0.28856485439557544,12,11,0.6046996875758629,PLA,105796_012,LUSC
0.4044104841518635,0.6252045005963501,12,11,-0.22079401644448665,PLA,105796_022,non-LUSC
0.8500353148341654,0.45632922748910204,12,11,0.39370608734506335,PLA,105691_026,LUSC
0.6299416579588993,0.5644533105348153,12,11,0.06548834742408405,PLA,105691_033,indeterminate
0.8554946011842564,0.6830742112873774,12,11,0.1724203898968789,PLA,105691_044,indeterminate
0.2277323038817292,0.8960873098804133,12,11,-0.6683550059986841,PLA,105796_006,non-LUSC
0.40356873331011256,0.609543712991989,12,11,-0.2059749796818764,PLA,105796_007,non-LUSC
0.42319507333875145,0.5713641113327633,12,11,-0.14816903799401188,PLA,105796_010,indeterminate
0.5074112775262201,0.8431704716971175,12,11,-0.3357591941708974,PLA,105796_016,non-LUSC
0.24954284221525602,0.9362010913735052,12,11,-0.6866582491582491,PLA,105796_018,non-LUSC
0.24028842060451253,0.8584961421952019,12,11,-0.6182077215906894,PLA,105691_036,non-LUSC
0.5442669027439141,0.8108963195170091,12,11,-0.26662941677309504,PLA,105691_038,non-LUSC
0.2872257053291536,0.929361535944608,12,11,-0.6421358306154544,PLA,105691_041,non-LUSC
0.2903314756763033,0.8995730555291686,12,11,-0.6092415798528652,PLA,105691_053,non-LUSC
0.42994843066682153,0.5902414954139092,12,11,-0.1602930647470877,PLA,105691_054,indeterminate
0.8946771353380548,0.5898298555038367,12,11,0.3048472798342181,PLA,105691_056,LUSC
0.34195644181276363,0.9014307125592392,12,11,-0.5594742707464756,PLA,105691_057,non-LUSC
0.7844368009597895,0.24342431630832884,12,11,0.5410124846514607,PLA,105691_061,LUSC
0.2773109446960021,0.9273218074158514,12,11,-0.6500108627198493,PLA,105691_063,non-LUSC
0.9296267270405201,0.3790623053945938,12,11,0.5505644216459262,PLA,105691_064,LUSC
0.3166289330082433,0.918904298998343,12,11,-0.6022753659900997,PLA,105691_068,non-LUSC
0.9242956383760984,0.36497419334409925,12,11,0.5593214450319992,PLA,105796_009,LUSC
0.3665341150973335,0.8031675163336605,12,11,-0.43663340123632693,DURVART,durva001,non-LUSC
0.3051274236619064,0.7931087257106065,12,11,-0.4879813020487001,DURVART,durva003,non-LUSC
0.8713161306552112,0.4899649578332964,12,11,0.3813511728219148,DURVART,durva006,LUSC
0.4184832036843531,0.519204585035306,12,11,-0.10072138135095288,DURVART,durva007,indeterminate
0.626903614690971,0.8532187074506823,12,11,-0.2263150927597113,DURVART,durva008,non-LUSC
0.2788855992878981,0.8472367351677697,12,11,-0.5683511358798716,DURVART,durva009,non-LUSC
0.3376460969851774,0.8906225262024635,12,11,-0.5529764292172861,DURVART,durva012,non-LUSC
0.8727021169549904,0.38782548578786824,12,11,0.4848766311671222,DURVART,durva017,LUSC
0.43576570300708234,0.8732122689802941,12,11,-0.4374465659732118,DURVART,durva018,non-LUSC
0.952349162119277,0.3403285730871937,12,11,0.6120205890320833,DURVART,durva021,LUSC
0.8575796276945701,0.8897200848611507,12,11,-0.03214045716658065,DURVART,durva023,indeterminate
0.3988084871705561,0.5420083805663743,12,11,-0.14319989339581823,DURVART,durva026,indeterminate
0.3993914238167111,0.48436032213461666,12,11,-0.08496889831790555,DURVART,durva027,indeterminate
0.8994857579627696,0.48997551270278544,12,11,0.4095102452599842,DURVART,durva028,LUSC
0.9744572158365261,0.4903950687649747,12,11,0.48406214707155143,DURVART,durva029,LUSC
0.33006066411238827,0.9362459495688334,12,11,-0.6061852854564451,DURVART,durva030,non-LUSC
0.9701565463059715,0.344070274321058,12,11,0.6260862719849134,DURVART,durva033,LUSC
0.9712159913309338,0.3402837148918653,12,11,0.6309322764390686,DURVART,durva036,LUSC
0.4853322497000658,0.24979681876233598,12,11,0.2355354309377298,DURVART,durva037,LUSC
0.9098068810712489,0.4232317954888487,12,11,0.48657508558240015,DURVART,durva038,LUSC
0.4935562521769417,0.36008728877067436,12,11,0.13346896340626735,DURVART,durva039,indeterminate
0.5473750919153219,0.3476035168825138,12,11,0.19977157503280807,DURVART,durva040,indeterminate
0.36952861952861954,0.8250767866755327,12,11,-0.4555481671469132,DURVART,durva042,non-LUSC
0.4229652850342505,0.8511235658571081,12,11,-0.4281582808228576,DURVART,durva044,non-LUSC
0.41138879213591856,0.5601917819786159,12,11,-0.1488029898426973,DURVART,durva045,indeterminate
0.5358880955145323,0.8576121718754947,12,11,-0.32172407636096234,DURVART,durva046,non-LUSC
0.38742550021285654,0.879157299219995,12,11,-0.4917317990071384,DURVART,durva053,non-LUSC
0.398329559967491,0.7956128684968811,12,11,-0.3972833085293901,DURVART,durva055,non-LUSC
0.45568955841944353,0.6879188963828462,12,11,-0.23222933796340267,DURVART,durva056,non-LUSC
0.3642797708889663,0.8797536493461259,12,11,-0.5154738784571595,DURVART,durva057,non-LUSC
0.7359055110491891,0.7095352690963976,12,11,0.026370241952791473,DURVART,durva060,indeterminate
0.4193007662835249,0.9514423229156772,12,11,-0.5321415566321523,DURVART,durva061,non-LUSC
0.5778474399164054,0.9320055307516122,12,11,-0.3541580908352068,SMC,NSCLC378,non-LUSC
0.9730301095243625,0.4692193618525906,12,11,0.5038107476717719,SMC,NSCLC1104,LUSC
0.4617221061186578,0.395942180424939,12,11,0.06577992569371882,SMC,NSCLC947,indeterminate
0.5078297341228375,0.2897206126046251,12,11,0.21810912151821238,SMC,NSCLC990,LUSC
0.4288962421146329,0.8236017436644396,12,11,-0.3947055015498067,SMC,NSCLC1203,non-LUSC
0.7828621463678935,0.6800053829834395,12,11,0.10285676338445404,SMC,NSCLC1327,indeterminate
0.6407973412283757,0.9378054315358391,12,11,-0.29700809030746333,SMC,NSCLC1401,non-LUSC
0.9281609195402298,0.46833275281551145,12,11,0.4598281667247184,SMC,NSCLC1155,LUSC
0.8820073338751501,0.7228713466957981,12,11,0.15913598717935196,SMC,NSCLC573,indeterminate
0.3303944618599791,0.8604118510074623,12,11,-0.5300173891474832,SMC,NSCLC825,non-LUSC
0.44480726808313015,0.7393184720770928,12,11,-0.29451120399396263,SMC,NSCLC1528,non-LUSC
0.8478801424203724,0.4703856749311294,12,11,0.3774944674892429,SMC,NSCLC1508,LUSC
0.8730939664847709,0.4853946993445426,12,11,0.3876992671402283,SMC,NSCLC1708,LUSC
0.7257488679902474,0.26480584317574907,12,11,0.46094302481449834,SMC,NSCLC1352,LUSC
0.82412486938349,0.5000211097389781,12,11,0.324103759644512,SMC,NSCLC1066,LUSC
0.46042803514067887,0.6962123850838585,12,11,-0.23578434994317965,SMC,NSCLC1017,non-LUSC
0.33883615852006654,0.45230254477903387,12,11,-0.11346638625896732,SMC,NSCLC1358,indeterminate
0.3833183366229343,0.7640300602683049,12,11,-0.3807117236453706,SMC,NSCLC1510,non-LUSC
0.7870926699949689,0.5507979481333714,12,11,0.2362947218615975,SMC,NSCLC1164,LUSC
0.6179878284763343,0.4959047106382529,12,11,0.12208311783808135,SMC,NSCLC1412,indeterminate
0.5107661867719339,0.40437815986405334,12,11,0.10638802690788052,SMC,NSCLC1145,indeterminate
0.9853491814698713,0.44278205249992086,12,11,0.5425671289699504,SMC,NSCLC1425,LUSC
0.9527119857579627,0.32218739115290834,12,11,0.6305245946050544,SMC,NSCLC1554,LUSC
0.37790258910948565,0.7182403977074823,12,11,-0.3403378085979966,SMC,NSCLC1619,non-LUSC
0.4934159603699834,0.9417740624637176,12,11,-0.4483581020937342,SMC,NSCLC1809,non-LUSC
0.39071026355509114,0.4773149467506835,12,11,-0.08660468319559234,SMC,NSCLC1873,indeterminate
0.8588446727814544,0.6534387764795287,12,11,0.20540589630192563,SMC,NSCLC1079,LUSC
0.5263700220596772,0.36120082750176796,12,11,0.16516919455790924,YUHS,Dis_01,indeterminate
0.8966388018112156,0.34609417054558117,12,11,0.5505446312656344,YUHS,Dis_02,LUSC
0.32282837958125316,0.39911391870639523,12,11,-0.07628553912514208,YUHS,Dis_11,indeterminate
0.927648128797554,0.3966203307896097,12,11,0.5310277980079443,YUHS,Dis_12,LUSC
0.5390035411587135,0.3659505187718354,12,11,0.17305302238687814,YUHS,Dis_15,indeterminate
0.5605867100119973,0.37637872982700565,12,11,0.18420798018499168,YUHS,Dis_04,indeterminate
0.6380810015867487,0.7836198980399608,12,11,-0.14553889645321205,YUHS,Dis_16,indeterminate
0.8888259994581835,0.43197914357788963,12,11,0.4568468558802939,YUHS,Dis_17,LUSC
0.9289470374240488,0.6225842542456963,12,11,0.3063627831783525,YUHS,Dis_03,LUSC
0.6517231704013312,0.9447505356596266,12,11,-0.2930273652582954,YUHS,Dis_07,non-LUSC
0.5856529857966639,0.3932480499878619,12,11,0.19240493580880202,YUHS,Dis_10,indeterminate
0.8859330856457294,0.2470657462820472,12,11,0.6388673393636821,YUHS,Dis_18,LUSC
0.9606336352026005,0.28732201851324113,12,11,0.6733116166893593,YUHS,Dis_09,LUSC
0.6680429776694146,0.7949268019800934,12,11,-0.1268838243106788,YUHS,Dis_05,indeterminate
0.7158437826541276,0.3594144158407481,12,11,0.3564293668133795,YUHS,Dis_06,LUSC
0.4795077208870313,0.7458651298776691,12,11,-0.26635740899063776,YUHS,Dis_08,non-LUSC
