analysis_set,stratum,cohort,gene,signature,n,rho,p,partial_rho_epithelial,partial_p_epithelial,partial_n,q
primary_pathology_LUSC,LUSC,PLA,GAPDH,PROLIFERATION,9,0.08333333333333334,0.831214097710308,-0.00958363785270897,0.9820317792707283,9.0,0.937018758662698
primary_pathology_LUSC,LUSC,DURVART,GAPDH,CYT,10,-0.6484848484848483,0.04254012768448949,-0.6226674765939572,0.07328782590585364,10.0,0.19142390736824233
primary_pathology_LUSC,LUSC,DURVART,GAPDH,IFNG_6,10,-0.09090909090909088,0.8027717312071619,-0.00884851813002611,0.9819751229898137,10.0,0.937018758662698
primary_pathology_LUSC,LUSC,DURVART,GAPDH,TIS_18,10,-0.28484848484848485,0.4250381548921454,-0.186902301166819,0.630156156171556,10.0,0.719295339048246
primary_pathology_LUSC,LUSC,DURVART,GAPDH,CD8_T_CELL,10,-0.33333333333333326,0.3465935070873343,-0.24434962801042154,0.5263219253051842,10.0,0.6248500538746522
primary_pathology_LUSC,LUSC,DURVART,GAPDH,CHECKPOINT,10,-0.5878787878787878,0.07387770688865808,-0.5596988312609257,0.11710194265854834,10.0,0.25004762331545816
primary_pathology_LUSC,LUSC,DURVART,GAPDH,ANTIGEN_PRESENTATION,10,-0.49090909090909085,0.1496556734208368,-0.4444613993186506,0.23067463469726518,10.0,0.3873440959127541
primary_pathology_LUSC,LUSC,DURVART,GAPDH,TGFB_FTBRS,10,0.5272727272727272,0.11730806555020232,0.5257685941527076,0.1459957444291928,10.0,0.3225971802630564
primary_pathology_LUSC,LUSC,DURVART,GAPDH,EPITHELIAL,10,0.24848484848484845,0.4887763045192432,,,,0.767353194282568
primary_pathology_LUSC,LUSC,DURVART,GAPDH,PROLIFERATION,10,0.406060606060606,0.24428229408662647,0.3357358686561122,0.37707539011725166,10.0,0.5395830016077099
primary_pathology_LUSC,LUSC,FRANCE3,PPIA,CYT,11,0.24545454545454545,0.4669223669820161,0.24504012185423024,0.49501722733529496,11.0,0.5603068403784194
primary_pathology_LUSC,LUSC,FRANCE3,PPIA,IFNG_6,11,0.3727272727272728,0.2589258736842221,0.4028448795687254,0.24839849866326133,11.0,0.3728532581052798
primary_pathology_LUSC,LUSC,FRANCE3,PPIA,TIS_18,11,0.4909090909090909,0.12520440713849548,0.4922624211082282,0.14836460363605333,11.0,0.2372294029992546
primary_pathology_LUSC,LUSC,FRANCE3,PPIA,CD8_T_CELL,11,0.33636363636363636,0.31182431390038634,0.3509545077844994,0.32006242746458347,11.0,0.4157657518671818
primary_pathology_LUSC,LUSC,FRANCE3,PPIA,CHECKPOINT,11,0.15454545454545454,0.6500339654975799,0.15773229404285613,0.6634176201574367,11.0,0.7075387483110043
primary_pathology_LUSC,LUSC,FRANCE3,PPIA,ANTIGEN_PRESENTATION,11,0.43636363636363645,0.17966487658001118,0.48795367353611785,0.15249876638213544,11.0,0.2986996288766093
primary_pathology_LUSC,LUSC,FRANCE3,PPIA,TGFB_FTBRS,11,0.16363636363636366,0.6306852146425356,0.19457241052900623,0.5901237031622099,11.0,0.7075387483110043
primary_pathology_LUSC,LUSC,FRANCE3,PPIA,EPITHELIAL,11,-0.20000000000000004,0.5554454421055853,,,,0.6450334166387443
primary_pathology_LUSC,LUSC,FRANCE3,PPIA,PROLIFERATION,11,0.6545454545454547,0.028864598957001903,0.6549316116773565,0.039855186759874726,11.0,0.11545839582800761
primary_pathology_LUSC,LUSC,NEOCHEMO,PPIA,CYT,12,-0.7482517482517484,0.005124081698753054,-0.6941686790966298,0.017793517091756365,12.0,0.045282046686407264
primary_pathology_LUSC,LUSC,NEOCHEMO,PPIA,IFNG_6,12,-0.3076923076923077,0.33058925941210965,-0.3418806166743622,0.3034486961526932,12.0,0.4250433335298553
primary_pathology_LUSC,LUSC,NEOCHEMO,PPIA,TIS_18,12,-0.7272727272727274,0.0073550288578051294,-0.70628311085259,0.015126556336158479,12.0,0.045282046686407264
primary_pathology_LUSC,LUSC,NEOCHEMO,PPIA,CD8_T_CELL,12,-0.7762237762237763,0.002992863680185982,-0.7157834652249172,0.013246248747270276,12.0,0.045282046686407264
primary_pathology_LUSC,LUSC,NEOCHEMO,PPIA,CHECKPOINT,12,-0.6433566433566434,0.024003191200713647,-0.5418400979915945,0.08512004750925245,12.0,0.11545839582800761
primary_pathology_LUSC,LUSC,NEOCHEMO,PPIA,ANTIGEN_PRESENTATION,12,-0.5594405594405596,0.05858947538856764,-0.508162474634774,0.11049537349446006,12.0,0.1725063091517461
primary_pathology_LUSC,LUSC,NEOCHEMO,PPIA,TGFB_FTBRS,12,0.4055944055944056,0.19083587400450036,0.3975065149128354,0.2260350524378819,12.0,0.2986996288766093
primary_pathology_LUSC,LUSC,NEOCHEMO,PPIA,EPITHELIAL,12,0.4545454545454546,0.13765791634772948,,,,0.24778424942591304
primary_pathology_LUSC,LUSC,NEOCHEMO,PPIA,PROLIFERATION,12,0.6363636363636365,0.02609689105270314,0.6029278668121224,0.049587391100170325,12.0,0.11545839582800761
primary_pathology_LUSC,LUSC,PLA,PPIA,CYT,9,-0.16666666666666669,0.668231040071504,0.3202355756247692,0.43934589372526234,9.0,0.7075387483110043
primary_pathology_LUSC,LUSC,PLA,PPIA,IFNG_6,9,0.15,0.7000942309691418,0.26844243605006485,0.5203280932947206,9.0,0.7200969232825458
primary_pathology_LUSC,LUSC,PLA,PPIA,TIS_18,9,-0.6333333333333333,0.06708578689234572,-0.4612856342206753,0.2499502918749918,9.0,0.1725063091517461
primary_pathology_LUSC,LUSC,PLA,PPIA,CD8_T_CELL,9,-0.5666666666666667,0.1116329876114912,-0.18707660239708176,0.6573294967308205,9.0,0.22326597522298236
primary_pathology_LUSC,LUSC,PLA,PPIA,CHECKPOINT,9,-0.5666666666666667,0.1116329876114912,-0.1121648667981855,0.7914481439430542,9.0,0.22326597522298236
primary_pathology_LUSC,LUSC,PLA,PPIA,ANTIGEN_PRESENTATION,9,0.13333333333333333,0.7323675052362973,-0.004659688571733976,0.991263210395186,9.0,0.7323675052362973
primary_pathology_LUSC,LUSC,PLA,PPIA,TGFB_FTBRS,9,-0.9166666666666666,0.0005066190663052083,-0.8941409049747769,0.002735208508260061,9.0,0.0182382863869875
primary_pathology_LUSC,LUSC,PLA,PPIA,EPITHELIAL,9,0.6833333333333333,0.04244227208707231,,,,0.138901981375873
primary_pathology_LUSC,LUSC,PLA,PPIA,PROLIFERATION,9,0.6333333333333333,0.06708578689234572,0.763474392685896,0.027489965705370982,9.0,0.1725063091517461
primary_pathology_LUSC,LUSC,DURVART,PPIA,CYT,10,-0.7818181818181817,0.0075470077810678785,-0.7321526051549034,0.024905175772408604,10.0,0.045282046686407264
primary_pathology_LUSC,LUSC,DURVART,PPIA,IFNG_6,10,-0.38181818181818183,0.2762553333854362,-0.28606044301582423,0.4555329536231074,10.0,0.382507384687527
primary_pathology_LUSC,LUSC,DURVART,PPIA,TIS_18,10,-0.5515151515151515,0.09840117666963498,-0.4345320746240273,0.2425028378041009,10.0,0.2214026475066787
primary_pathology_LUSC,LUSC,DURVART,PPIA,CD8_T_CELL,10,-0.33333333333333326,0.3465935070873343,-0.14854529602346978,0.7028953928807792,10.0,0.43025400879807013
primary_pathology_LUSC,LUSC,DURVART,PPIA,CHECKPOINT,10,-0.7939393939393938,0.006099923313696911,-0.7485764147128048,0.020311533119668292,10.0,0.045282046686407264
primary_pathology_LUSC,LUSC,DURVART,PPIA,ANTIGEN_PRESENTATION,10,-0.5878787878787878,0.07387770688865808,-0.5187106333152993,0.15248123768781696,10.0,0.17730649653277938
primary_pathology_LUSC,LUSC,DURVART,PPIA,TGFB_FTBRS,10,0.6606060606060605,0.03758837757140934,0.6900216260644314,0.03967585690557779,10.0,0.13531815925707363
primary_pathology_LUSC,LUSC,DURVART,PPIA,EPITHELIAL,10,0.406060606060606,0.24428229408662647,,,,0.3664234411299397
primary_pathology_LUSC,LUSC,DURVART,PPIA,PROLIFERATION,10,0.4545454545454545,0.18690481034933196,0.31689277115711545,0.4060434049393441,10.0,0.2986996288766093
primary_pathology_LUSC,LUSC,FRANCE3,RPLP0,CYT,11,0.10909090909090911,0.7495085962341481,0.11242331926368883,0.7571587483819512,11.0,0.8554797312493752
primary_pathology_LUSC,LUSC,FRANCE3,RPLP0,IFNG_6,11,0.23636363636363636,0.4840911622253965,0.2286501377410469,0.5251672088819999,11.0,0.7680968082325365
primary_pathology_LUSC,LUSC,FRANCE3,RPLP0,TIS_18,11,0.4090909090909091,0.21154501034209602,0.4161503168622661,0.23161699943425074,11.0,0.46222566798325593
primary_pathology_LUSC,LUSC,FRANCE3,RPLP0,CD8_T_CELL,11,0.15454545454545454,0.6500339654975799,0.15176971983984275,0.6755458474372115,11.0,0.8087304945056807
primary_pathology_LUSC,LUSC,FRANCE3,RPLP0,CHECKPOINT,11,0.07272727272727274,0.831716405381337,0.07309365929157907,0.8409591396805592,11.0,0.8554797312493752
primary_pathology_LUSC,LUSC,FRANCE3,RPLP0,ANTIGEN_PRESENTATION,11,0.16363636363636366,0.6306852146425356,0.1493457015893272,0.6804959045754827,11.0,0.8087304945056807
primary_pathology_LUSC,LUSC,FRANCE3,RPLP0,TGFB_FTBRS,11,0.08181818181818183,0.8109903943000459,0.07000830064518553,0.8476052171366832,11.0,0.8554797312493752
primary_pathology_LUSC,LUSC,FRANCE3,RPLP0,EPITHELIAL,11,0.10000000000000002,0.7698749998921367,,,,0.8554797312493752
primary_pathology_LUSC,LUSC,FRANCE3,RPLP0,PROLIFERATION,11,0.39090909090909093,0.23454006709519437,0.4012503494777054,0.2504537682828284,11.0,0.46222566798325593
primary_pathology_LUSC,LUSC,NEOCHEMO,RPLP0,CYT,12,-0.7622377622377624,0.003950448972542647,-0.7098357988884417,0.01440231563618474,12.0,0.04740538767051176
primary_pathology_LUSC,LUSC,NEOCHEMO,RPLP0,IFNG_6,12,-0.43356643356643365,0.15910576941219534,-0.4890876314290968,0.12682656326718447,12.0,0.38765502724189427
primary_pathology_LUSC,LUSC,NEOCHEMO,RPLP0,TIS_18,12,-0.9300699300699302,1.1702227928659685e-05,-0.9476847936940311,9.297946343832456e-06,12.0,0.00042128020543174866
primary_pathology_LUSC,LUSC,NEOCHEMO,RPLP0,CD8_T_CELL,12,-0.7902097902097903,0.0022231354099909177,-0.7300993963970496,0.010739953385439429,12.0,0.04001643737983652
primary_pathology_LUSC,LUSC,NEOCHEMO,RPLP0,CHECKPOINT,12,-0.7272727272727274,0.0073550288578051294,-0.6446351310464349,0.032253038043414714,12.0,0.06619525972024616
primary_pathology_LUSC,LUSC,NEOCHEMO,RPLP0,ANTIGEN_PRESENTATION,12,-0.6153846153846154,0.033169901090105904,-0.5738686337102668,0.06488430296312395,12.0,0.13267960436042361
primary_pathology_LUSC,LUSC,NEOCHEMO,RPLP0,TGFB_FTBRS,12,0.2377622377622378,0.45680085263992326,0.20748575801203295,0.5404207098622158,12.0,0.7680968082325365
primary_pathology_LUSC,LUSC,NEOCHEMO,RPLP0,EPITHELIAL,12,0.4755244755244756,0.118175957013032,,,,0.3272564963437809
primary_pathology_LUSC,LUSC,NEOCHEMO,RPLP0,PROLIFERATION,12,0.6223776223776225,0.030675895061640146,0.5876344274528272,0.05728887793604844,12.0,0.13267960436042361
primary_pathology_LUSC,LUSC,PLA,RPLP0,CYT,9,-0.43333333333333335,0.24395243588005172,-0.07341655429355336,0.8628378040206427,9.0,0.46222566798325593
primary_pathology_LUSC,LUSC,PLA,RPLP0,IFNG_6,9,-0.09999999999999999,0.797971695234851,-0.07534547263938779,0.8592609929059049,9.0,0.8554797312493752
primary_pathology_LUSC,LUSC,PLA,RPLP0,TIS_18,9,-0.7166666666666667,0.02981803569584528,-0.5944454429259126,0.120150344371688,9.0,0.13267960436042361
primary_pathology_LUSC,LUSC,PLA,RPLP0,CD8_T_CELL,9,-0.6166666666666666,0.07692880993776312,-0.2327979664291075,0.5790179836905198,9.0,0.23078642981328934
primary_pathology_LUSC,LUSC,PLA,RPLP0,CHECKPOINT,9,-0.7833333333333333,0.012519873019449885,-0.5188745216627708,0.187627482448469,9.0,0.09014308574003918
primary_pathology_LUSC,LUSC,PLA,RPLP0,ANTIGEN_PRESENTATION,9,-0.049999999999999996,0.8983528043506303,-0.29523628357812937,0.4777584459618132,9.0,0.8983528043506303
primary_pathology_LUSC,LUSC,PLA,RPLP0,TGFB_FTBRS,9,-0.6833333333333333,0.04244227208707231,-0.5081198362948564,0.19856023987906746,9.0,0.1527921795134603
primary_pathology_LUSC,LUSC,PLA,RPLP0,EPITHELIAL,9,0.7333333333333334,0.024554150071469705,,,,0.13267960436042361
primary_pathology_LUSC,LUSC,PLA,RPLP0,PROLIFERATION,9,0.25,0.5164895523012261,0.2435396679639181,0.5610977454758826,9.0,0.7680968082325365
primary_pathology_LUSC,LUSC,DURVART,RPLP0,CYT,10,-0.3939393939393939,0.25999776683488757,-0.2136866183759054,0.5809072822473519,10.0,0.4679959803027976
primary_pathology_LUSC,LUSC,DURVART,RPLP0,IFNG_6,10,0.12727272727272726,0.7260570147627894,0.3465765802281484,0.3608671763952855,10.0,0.8554797312493752
primary_pathology_LUSC,LUSC,DURVART,RPLP0,TIS_18,10,-0.22424242424242422,0.5334005612725947,0.03781547060863534,0.9230546999114964,10.0,0.7680968082325365
primary_pathology_LUSC,LUSC,DURVART,RPLP0,CD8_T_CELL,10,-0.19999999999999998,0.5795840000000002,0.0788016642646945,0.840294968851831,10.0,0.8025009230769234
primary_pathology_LUSC,LUSC,DURVART,RPLP0,CHECKPOINT,10,-0.5878787878787878,0.07387770688865808,-0.43852801334016506,0.23770426497052252,10.0,0.23078642981328934
primary_pathology_LUSC,LUSC,DURVART,RPLP0,ANTIGEN_PRESENTATION,10,-0.16363636363636364,0.6514773427962428,0.009228819240097077,0.9812005381803439,10.0,0.8087304945056807
primary_pathology_LUSC,LUSC,DURVART,RPLP0,TGFB_FTBRS,10,0.22424242424242422,0.5334005612725947,0.21311634663283902,0.5819412477274363,10.0,0.7680968082325365
primary_pathology_LUSC,LUSC,DURVART,RPLP0,EPITHELIAL,10,0.4787878787878787,0.16152292801745594,,,,0.38765502724189427
primary_pathology_LUSC,LUSC,DURVART,RPLP0,PROLIFERATION,10,0.41818181818181815,0.22911284098281892,0.23371702850873471,0.5450193693587475,10.0,0.46222566798325593
sensitivity_LUSC_plus_inferred,LUSC,FRANCE3,TACSTD2,CYT,11,-0.22727272727272727,0.501535667604937,-0.24930102331936857,0.48730259336145043,11.0,0.7965566485490175
sensitivity_LUSC_plus_inferred,LUSC,FRANCE3,TACSTD2,IFNG_6,11,0.06363636363636364,0.8525390725425217,0.013887676281075024,0.9696265666368205,11.0,0.9755392902971043
sensitivity_LUSC_plus_inferred,LUSC,FRANCE3,TACSTD2,TIS_18,11,-0.18181818181818182,0.5926152128455,-0.18523755424417232,0.6084127926137707,11.0,0.8179667201423971
sensitivity_LUSC_plus_inferred,LUSC,FRANCE3,TACSTD2,CD8_T_CELL,11,-0.02727272727272728,0.9365584481926121,-0.0539551209300183,0.8823161676240854,11.0,0.9755392902971043
sensitivity_LUSC_plus_inferred,LUSC,FRANCE3,TACSTD2,CHECKPOINT,11,-0.27272727272727276,0.4171414371425311,-0.31887838685245967,0.36915983372528577,11.0,0.7266334711515058
sensitivity_LUSC_plus_inferred,LUSC,FRANCE3,TACSTD2,ANTIGEN_PRESENTATION,11,0.29090909090909095,0.3854569696913654,0.23908030846781123,0.505894241940115,11.0,0.6938225454444578
sensitivity_LUSC_plus_inferred,LUSC,FRANCE3,TACSTD2,TGFB_FTBRS,11,0.02727272727272728,0.9365584481926121,-0.0455935305877118,0.9004712212673818,11.0,0.9755392902971043
sensitivity_LUSC_plus_inferred,LUSC,FRANCE3,TACSTD2,EPITHELIAL,11,0.5181818181818182,0.1024915397909638,,,,0.4612119290593371
sensitivity_LUSC_plus_inferred,LUSC,FRANCE3,TACSTD2,PROLIFERATION,11,0.46363636363636374,0.15090149929248592,0.5877127953983224,0.07397950921096422,11.0,0.5091978147804356
sensitivity_LUSC_plus_inferred,LUSC,NEOCHEMO,TACSTD2,CYT,12,-0.3216783216783217,0.30790987618065263,-0.05049732270292362,0.8827807506383807,12.0,0.6407209503284641
sensitivity_LUSC_plus_inferred,LUSC,NEOCHEMO,TACSTD2,IFNG_6,12,-0.006993006993006993,0.9827917689028476,-0.0027788071562744546,0.9935304131930117,12.0,1.0
sensitivity_LUSC_plus_inferred,LUSC,NEOCHEMO,TACSTD2,TIS_18,12,-0.4055944055944056,0.19083587400450036,-0.3209039789324649,0.3359503073735802,12.0,0.515256859812151
sensitivity_LUSC_plus_inferred,LUSC,NEOCHEMO,TACSTD2,CD8_T_CELL,12,-0.4265734265734266,0.16669998762494498,-0.14154023005275718,0.6780518880667512,12.0,0.5091978147804356
sensitivity_LUSC_plus_inferred,LUSC,NEOCHEMO,TACSTD2,CHECKPOINT,12,-0.4265734265734266,0.16669998762494498,-0.11790556918577548,0.729897120336963,12.0,0.5091978147804356
sensitivity_LUSC_plus_inferred,LUSC,NEOCHEMO,TACSTD2,ANTIGEN_PRESENTATION,12,-0.09090909090909093,0.7787253962454419,0.1627035066545716,0.6326613585484143,12.0,0.9141558999403013
sensitivity_LUSC_plus_inferred,LUSC,NEOCHEMO,TACSTD2,TGFB_FTBRS,12,0.16783216783216784,0.6020994277865379,0.119406310090572,0.7265722512367853,12.0,0.8179667201423971
sensitivity_LUSC_plus_inferred,LUSC,NEOCHEMO,TACSTD2,EPITHELIAL,12,0.7272727272727274,0.0073550288578051294,,,,0.1270618367388256
sensitivity_LUSC_plus_inferred,LUSC,NEOCHEMO,TACSTD2,PROLIFERATION,12,0.2797202797202798,0.37856866966230307,0.13808162173214336,0.68556665681478,12.0,0.6938225454444578
sensitivity_LUSC_plus_inferred,LUSC,PLA,TACSTD2,CYT,9,-0.21666666666666667,0.5755148957119259,0.2806275194052894,0.5007956522743612,9.0,0.8179667201423971
sensitivity_LUSC_plus_inferred,LUSC,PLA,TACSTD2,IFNG_6,9,0.2833333333333333,0.46003032896572005,0.4758271097381406,0.23334307628525636,9.0,0.7763011801296525
sensitivity_LUSC_plus_inferred,LUSC,PLA,TACSTD2,TIS_18,9,0.049999999999999996,0.8983528043506303,0.6760711125673458,0.06566774861069141,9.0,0.9755392902971043
sensitivity_LUSC_plus_inferred,LUSC,PLA,TACSTD2,CD8_T_CELL,9,-0.21666666666666667,0.5755148957119259,0.5362569791999026,0.17065333014374182,9.0,0.8179667201423971
sensitivity_LUSC_plus_inferred,LUSC,PLA,TACSTD2,CHECKPOINT,9,-0.19999999999999998,0.6059012741795534,0.7316323933805909,0.03911667021966644,9.0,0.8179667201423971
sensitivity_LUSC_plus_inferred,LUSC,PLA,TACSTD2,ANTIGEN_PRESENTATION,9,0.5333333333333333,0.13922686754397814,0.5707384978214526,0.1395475015440099,9.0,0.5091978147804356
sensitivity_LUSC_plus_inferred,LUSC,PLA,TACSTD2,TGFB_FTBRS,9,-0.38333333333333336,0.3084952723803716,-0.0018834061705054364,0.9964686217813608,9.0,0.6407209503284641
sensitivity_LUSC_plus_inferred,LUSC,PLA,TACSTD2,EPITHELIAL,9,0.7166666666666667,0.02981803569584528,,,,0.17890821417507166
sensitivity_LUSC_plus_inferred,LUSC,PLA,TACSTD2,PROLIFERATION,9,0.26666666666666666,0.48792227483870076,0.2642816474496144,0.5270618145716888,9.0,0.7965566485490175
sensitivity_LUSC_plus_inferred,LUSC,DURVART,TACSTD2,CYT,10,-0.4787878787878787,0.16152292801745594,-0.15273123380240355,0.6948434604661564,10.0,0.5091978147804356
sensitivity_LUSC_plus_inferred,LUSC,DURVART,TACSTD2,IFNG_6,10,-0.13939393939393938,0.7009318849100584,0.2970442628930023,0.4376135174079198,10.0,0.9118473759942493
sensitivity_LUSC_plus_inferred,LUSC,DURVART,TACSTD2,TIS_18,10,-0.43030303030303024,0.21449233253280775,0.045943615838395006,0.906568913870535,10.0,0.5470404957822764
sensitivity_LUSC_plus_inferred,LUSC,DURVART,TACSTD2,CD8_T_CELL,10,-0.5515151515151515,0.09840117666963498,-0.2071109609544735,0.5928693558750763,10.0,0.4612119290593371
sensitivity_LUSC_plus_inferred,LUSC,DURVART,TACSTD2,CHECKPOINT,10,-0.6484848484848483,0.04254012768448949,-0.38887022787615927,0.30096130831305185,10.0,0.22971668949624324
sensitivity_LUSC_plus_inferred,LUSC,DURVART,TACSTD2,ANTIGEN_PRESENTATION,10,-0.33333333333333326,0.3465935070873343,-0.057250399239626076,0.8836885297082181,10.0,0.6931870141746685
sensitivity_LUSC_plus_inferred,LUSC,DURVART,TACSTD2,TGFB_FTBRS,10,0.10303030303030303,0.7769984634438898,0.06895537675714683,0.8600806825798939,10.0,0.9141558999403013
sensitivity_LUSC_plus_inferred,LUSC,DURVART,TACSTD2,EPITHELIAL,10,0.8545454545454544,0.0016368033159867156,,,,0.08838737906328265
sensitivity_LUSC_plus_inferred,LUSC,DURVART,TACSTD2,PROLIFERATION,10,0.3939393939393939,0.25999776683488757,-0.08002759287571175,0.8378367187253445,10.0,0.6104295395253881
sensitivity_LUSC_plus_inferred,LUSC,SMC,TACSTD2,CYT,11,0.6727272727272727,0.023313039833185983,0.6890818914682801,0.0275190191114614,11.0,0.1573630188740054
sensitivity_LUSC_plus_inferred,LUSC,SMC,TACSTD2,IFNG_6,11,0.7090909090909092,0.014552051953727713,0.7350257794650898,0.015437925343244847,11.0,0.1270618367388256
sensitivity_LUSC_plus_inferred,LUSC,SMC,TACSTD2,TIS_18,11,0.7818181818181819,0.004473162252783043,0.8086671433163278,0.00462141671226967,11.0,0.12077538082514216
sensitivity_LUSC_plus_inferred,LUSC,SMC,TACSTD2,CD8_T_CELL,11,0.44545454545454555,0.16973260492681186,0.47871569097263755,0.16159524354321667,11.0,0.5091978147804356
sensitivity_LUSC_plus_inferred,LUSC,SMC,TACSTD2,CHECKPOINT,11,0.7000000000000001,0.016470978836514428,0.8131249357707342,0.00422977185781377,11.0,0.1270618367388256
sensitivity_LUSC_plus_inferred,LUSC,SMC,TACSTD2,ANTIGEN_PRESENTATION,11,0.7363636363636363,0.009759535959916904,0.7192672658326253,0.01904735708683841,11.0,0.1270618367388256
sensitivity_LUSC_plus_inferred,LUSC,SMC,TACSTD2,TGFB_FTBRS,11,-0.1272727272727273,0.709214625773305,-0.22073990574917995,0.5399798746839957,11.0,0.9118473759942493
sensitivity_LUSC_plus_inferred,LUSC,SMC,TACSTD2,EPITHELIAL,11,0.30000000000000004,0.37008312228206763,,,,0.6938225454444578
sensitivity_LUSC_plus_inferred,LUSC,SMC,TACSTD2,PROLIFERATION,11,-0.4000000000000001,0.22286835013352,-0.46655648813656536,0.17405397466329062,11.0,0.5470404957822764
sensitivity_LUSC_plus_inferred,LUSC,YUHS,TACSTD2,CYT,7,0.25,0.5887244480896832,0.2766992952647332,0.5955434519997532,7.0,0.8179667201423971
sensitivity_LUSC_plus_inferred,LUSC,YUHS,TACSTD2,IFNG_6,7,-0.14285714285714288,0.7599453002180927,-0.14294833797837264,0.7870380124498446,7.0,0.9141558999403013
sensitivity_LUSC_plus_inferred,LUSC,YUHS,TACSTD2,TIS_18,7,0.03571428571428572,0.9394082054712856,0.0368855556781659,0.9446967586974981,7.0,0.9755392902971043
sensitivity_LUSC_plus_inferred,LUSC,YUHS,TACSTD2,CD8_T_CELL,7,0.4642857142857144,0.29393410760025196,0.4718701056164079,0.34472846993452694,7.0,0.6407209503284641
sensitivity_LUSC_plus_inferred,LUSC,YUHS,TACSTD2,CHECKPOINT,7,0.14285714285714288,0.7599453002180927,0.14754222271266354,0.780292567674816,7.0,0.9141558999403013
sensitivity_LUSC_plus_inferred,LUSC,YUHS,TACSTD2,ANTIGEN_PRESENTATION,7,-0.07142857142857144,0.879048193148154,-0.07453559924999298,0.8884036444562605,7.0,0.9755392902971043
sensitivity_LUSC_plus_inferred,LUSC,YUHS,TACSTD2,TGFB_FTBRS,7,0.5714285714285715,0.18020198891152767,0.7191465199607915,0.10724134037190623,7.0,0.5121530211169734
sensitivity_LUSC_plus_inferred,LUSC,YUHS,TACSTD2,EPITHELIAL,7,0.0,1.0,,,,1.0
sensitivity_LUSC_plus_inferred,LUSC,YUHS,TACSTD2,PROLIFERATION,7,-0.8571428571428573,0.013697326615325618,-0.8944271909999159,0.016130089900092553,7.0,0.1270618367388256
sensitivity_LUSC_plus_inferred,LUSC,FRANCE3,CLDN4,CYT,11,0.39090909090909093,0.23454006709519437,0.4881120827545777,0.15234555454839896,11.0,0.6609765527228205
sensitivity_LUSC_plus_inferred,LUSC,FRANCE3,CLDN4,IFNG_6,11,0.4000000000000001,0.22286835013352,0.41612663778609876,0.231646278657547,11.0,0.6609765527228205
sensitivity_LUSC_plus_inferred,LUSC,FRANCE3,CLDN4,TIS_18,11,0.20909090909090913,0.5372209352113227,0.28184698818090853,0.43014607049167347,11.0,0.8566656111549409
sensitivity_LUSC_plus_inferred,LUSC,FRANCE3,CLDN4,CD8_T_CELL,11,0.36363636363636365,0.27163754099382253,0.4130228559203768,0.23550222603163035,11.0,0.6788826899717298
sensitivity_LUSC_plus_inferred,LUSC,FRANCE3,CLDN4,CHECKPOINT,11,0.43636363636363645,0.17966487658001118,0.5243788202755696,0.11970558405689784,11.0,0.6609765527228205
sensitivity_LUSC_plus_inferred,LUSC,FRANCE3,CLDN4,ANTIGEN_PRESENTATION,11,0.27272727272727276,0.4171414371425311,0.2158763272810951,0.5491691243719827,11.0,0.8342828742850622
sensitivity_LUSC_plus_inferred,LUSC,FRANCE3,CLDN4,TGFB_FTBRS,11,0.4000000000000001,0.22286835013352,0.39911195795631255,0.2532248424522583,11.0,0.6609765527228205
sensitivity_LUSC_plus_inferred,LUSC,FRANCE3,CLDN4,EPITHELIAL,11,0.5545454545454546,0.07665233333978243,,,,0.6609765527228205
sensitivity_LUSC_plus_inferred,LUSC,FRANCE3,CLDN4,PROLIFERATION,11,-0.10909090909090911,0.7495085962341481,-0.0828487845786334,0.8200071292422668,11.0,0.8566656111549409
sensitivity_LUSC_plus_inferred,LUSC,FRANCE4,CLDN4,IFNG_6,11,-0.41818181818181827,0.20057021703405048,-0.5289176366549649,0.1159587773707344,11.0,0.6609765527228205
sensitivity_LUSC_plus_inferred,LUSC,FRANCE4,CLDN4,TIS_18,11,-0.07272727272727274,0.831716405381337,-0.383426368821179,0.27406732983516613,11.0,0.9208288773864802
sensitivity_LUSC_plus_inferred,LUSC,FRANCE4,CLDN4,CD8_T_CELL,11,-0.15454545454545454,0.6500339654975799,-0.22300232497064487,0.5357263252362445,11.0,0.8566656111549409
sensitivity_LUSC_plus_inferred,LUSC,FRANCE4,CLDN4,CHECKPOINT,11,0.29090909090909095,0.3854569696913654,0.2948507371328186,0.40822277910950533,11.0,0.7966110706954885
sensitivity_LUSC_plus_inferred,LUSC,FRANCE4,CLDN4,ANTIGEN_PRESENTATION,11,-0.15454545454545454,0.6500339654975799,-0.2527809329978173,0.4810407271601754,11.0,0.8566656111549409
sensitivity_LUSC_plus_inferred,LUSC,FRANCE4,CLDN4,TGFB_FTBRS,11,0.11818181818181818,0.7292847795197801,-0.36320120903328934,0.30226943995309025,11.0,0.8566656111549409
sensitivity_LUSC_plus_inferred,LUSC,FRANCE4,CLDN4,EPITHELIAL,11,0.8545454545454546,0.0008066741521648989,,,,0.05001379743422373
sensitivity_LUSC_plus_inferred,LUSC,FRANCE4,CLDN4,PROLIFERATION,11,0.43636363636363645,0.17966487658001118,0.0029579714892500673,0.9935294939817729,11.0,0.6609765527228205
sensitivity_LUSC_plus_inferred,LUSC,NEOCHEMO,CLDN4,CYT,12,-0.4545454545454546,0.13765791634772948,-0.26482856623312934,0.43128617831991667,12.0,0.6609765527228205
