	nusvr	nnls
TCGA-67-3770-01A	0.9798813273275132	0.9839091452140529
TCGA-73-4676-01A	0.9743801436470136	0.9827852748782689
TCGA-95-7562-01A	0.5538500214002904	0.6042872264041236
TCGA-55-8511-01A	0.7527745261682408	0.7742130911951004
TCGA-91-6836-01A	0.8121356270825594	0.8482181759995976
TCGA-95-7948-01A	0.9214181126590371	0.933332158959402
TCGA-50-5935-01A	0.5846248336517669	0.7426788992013026
TCGA-91-7771-01A	0.6921160903650297	0.7329073770872864
TCGA-50-5944-01A	0.9262490475027343	0.9520274960131434
TCGA-MN-A4N5-01A	0.8690437878485301	0.9476098111737888
TCGA-73-4677-01A	0.9020913692644617	0.9407372202121647
TCGA-78-7540-01A	0.6013152837180187	0.9494406295909286
TCGA-91-6829-01A	0.6019871619423246	0.8038752447321253
TCGA-78-8640-01A	0.8179397478222976	0.9009042743037506
TCGA-62-8398-01A	0.7813366223246404	0.8567670596732693
TCGA-55-8512-01A	0.6240148646638081	0.9776798411525014
TCGA-83-5908-01A	0.902419623248537	0.9248953744894347
TCGA-55-6987-01A	0.6667720096262812	0.7223127633929934
TCGA-93-A4JP-01A	0.9123241610222487	0.9440443584732084
TCGA-73-A9RS-01A	0.7167795517462578	0.8653139847449991
TCGA-L4-A4E5-01A	0.47714551312154213	0.5861285583826156
TCGA-55-6982-01A	0.8074416028598089	0.8880203597529075
TCGA-91-6835-01A	0.8164387645255643	0.95535777264498
TCGA-86-8074-01A	0.8115228971221863	0.821834730940186
TCGA-86-8358-01A	0.948600874047799	0.9557087959784214
TCGA-78-7158-01A	0.935168647374326	0.9441950568672801
TCGA-91-8497-01A	0.7590497726445012	0.8024677465530297
TCGA-49-6761-01A	0.7253647981247974	0.9122169631789891
TCGA-49-AARO-01A	0.6629190234257726	0.7440460202795741
TCGA-78-7159-01A	0.25261558842054377	0.6659277694412057
TCGA-55-7227-01A	0.801679534227778	0.9227935750200201
TCGA-86-7714-01A	0.8894066122623511	0.9353406396027211
TCGA-L9-A7SV-01A	0.6791970418859531	0.8758356245083846
TCGA-78-7143-01A	0.8727273960804316	0.9486938667432675
TCGA-91-8499-01A	0.8567323312627626	0.9310534773266483
TCGA-49-AAR3-01A	0.5335794105769414	0.6016143905689972
TCGA-55-8620-01A	0.7374438851682907	0.7800812045595883
TCGA-69-8255-01A	0.6654329917354055	0.7198069262705145
TCGA-75-6207-01A	0.938491439639958	0.9588471481921409
TCGA-62-A46Y-01A	0.8377340331055249	0.9521086322774881
TCGA-NJ-A4YF-01A	0.68906591369212	0.9079578034488189
TCGA-91-6830-01A	0.7110051282814335	0.9238836576059519
TCGA-44-6778-01A	0.6138995311079544	0.6691816409765957
TCGA-62-8395-01A	0.9103077045500942	0.9391113426983002
TCGA-49-4486-01A	0.4913841887186701	0.9689188892795796
TCGA-86-A4P8-01A	0.9815685951550799	0.9841695481321983
TCGA-78-7537-01A	0.8477262718641091	0.9460246045978636
TCGA-44-3919-01A	0.8538696081065392	0.868274472729723
TCGA-35-4123-01A	0.9393822411115039	0.957584732978822
TCGA-62-8394-01A	0.8073166716525546	0.8928454663943687
TCGA-69-7761-01A	0.6265459011726242	0.6393051815196873
TCGA-62-A46U-01A	0.9585268857672753	0.9743127871470892
TCGA-97-8547-01A	0.7969284230478955	0.8356070901643046
TCGA-97-7554-01A	0.4210587239737747	0.4426023963593471
TCGA-50-6673-01A	0.6762767170908849	0.8014684004359647
TCGA-95-7039-01A	0.8964772436888906	0.941957439867521
TCGA-95-7944-01A	0.8994616366854736	0.9121140073315509
TCGA-55-8301-01A	0.6256849953260145	0.6446870742555827
TCGA-78-7152-01A	0.8826671066424764	0.9429052133946597
TCGA-05-4390-01A	0.5714558849175292	0.7787981633100871
TCGA-44-7659-01A	0.6992808129736015	0.7013967014123014
TCGA-97-7941-01A	0.9055837775579672	0.9394852841374121
TCGA-49-4514-01A	0.7188178236275035	0.8643395217085781
TCGA-55-A490-01A	0.9372025851537579	0.9452495077951397
TCGA-55-8508-01A	0.5674508678991583	0.580101185314003
TCGA-MP-A4TE-01A	0.8077982423362954	0.8682298732388134
TCGA-97-A4M1-01A	0.9212170541359016	0.9525196025814227
TCGA-75-6206-01A	0.9112997160027799	0.9197411289137544
TCGA-86-8671-01A	0.8328322173151664	0.8956862440660648
TCGA-78-7160-01A	0.8593395192693082	0.9614624332639313
TCGA-64-1681-01A	0.8571310073771943	0.9473765212130528
TCGA-49-4494-01A	0.9202408757249066	0.9757925452862816
TCGA-50-5946-01A	0.889576764428604	0.8941105172216323
TCGA-55-7913-01B	0.45626234053894366	0.8736538672349285
TCGA-44-6779-01A	0.8760050398259013	0.9085932307265131
TCGA-49-AARE-01A	0.9233957122877946	0.9418209381758524
TCGA-05-4403-01A	0.8394198062560547	0.947186078505061
TCGA-99-AA5R-01A	0.741628882872996	0.7903914863116775
TCGA-73-4659-01A	0.964540154286497	0.97675111497041
TCGA-05-4415-01A	0.6488875478703835	0.9554736911420934
TCGA-50-8457-01A	0.702824964499766	0.7122452418348445
TCGA-75-5147-01A	0.6605545886749585	0.8529435739293322
TCGA-55-8507-01A	0.730795700952716	0.9429800686983274
TCGA-78-7536-01A	0.6107656990392027	0.7478911296890682
TCGA-95-A4VK-01A	0.5680968708212879	0.7469364220418455
TCGA-38-4627-01A	0.8459657893503484	0.8852189396432814
TCGA-67-6215-01A	0.8726422190880434	0.9750375998320867
TCGA-69-7973-01A	0.7761380982754189	0.8380331488340027
TCGA-05-5715-01A	0.9752003690938257	0.9779392069869511
TCGA-75-7030-01A	0.574717084731752	0.7120094441171934
TCGA-44-2666-01A	0.5057796095934353	0.545490385736552
TCGA-62-A472-01A	0.951341357255168	0.9578268937065192
TCGA-55-6985-01A	0.6847973995577802	0.7706317947070336
TCGA-J2-A4AG-01A	0.8178005151815168	0.8570506346202755
TCGA-97-A4LX-01A	0.6523638656404266	0.6744828584015387
TCGA-55-6543-01A	0.9484916873563094	0.988938170996855
TCGA-97-7938-01A	0.8410984861066674	0.88812525120373
TCGA-35-3615-01A	0.9514073063291253	0.957277457333498
TCGA-55-8505-01A	0.9115317688592763	0.9337504507417946
TCGA-44-2657-01A	0.48759718593514567	0.6264735440735024
TCGA-97-8175-01A	0.8784638513635369	0.972014148944646
TCGA-49-4510-01A	0.887019059342284	0.9436595597739764
TCGA-MP-A4TK-01A	0.660056795416368	0.6920328889709628
TCGA-50-5044-01A	0.8717187435329381	0.9270060847973914
TCGA-49-AAR2-01A	0.7798146613379885	0.8009961254476364
TCGA-05-4250-01A	0.883863939592661	0.9368161613402828
TCGA-97-7937-01A	0.9152658860451545	0.9405057747739403
TCGA-64-5774-01A	0.2792985787272852	0.5714545125730163
TCGA-86-8674-01A	0.5494229592333945	0.955681095680927
TCGA-50-6590-01A	0.6271162029157761	0.6987672072422416
TCGA-64-5779-01A	0.6317743953829784	0.6383929757930797
TCGA-75-5146-01A	0.7318159108599508	0.8431967998417094
TCGA-78-8662-01A	0.8281609042262298	0.9611102798019795
TCGA-55-7911-01A	0.6066888539270642	0.7570186089941806
TCGA-86-8585-01A	0.8262818147895048	0.8717094979821667
TCGA-38-A44F-01A	0.8563947536141323	0.8639920246046137
TCGA-64-1680-01A	0.8468841985377199	0.8650455585191656
TCGA-97-A4M6-01A	0.8986706486130812	0.920749800242431
TCGA-75-6214-01A	0.2831190630405573	0.35498925053995556
TCGA-97-7553-01A	0.9010200852313253	0.9183682508357953
TCGA-55-A48X-01A	0.6569591214783123	0.6685794026642188
TCGA-64-1677-01A	0.7554958002554562	0.8426505934549124
TCGA-73-7498-01A	0.4611053970401035	0.578019414309152
TCGA-38-6178-01A	0.7004651083231197	0.7940784776533685
TCGA-44-7670-01A	0.9637315747886143	0.9762491786787558
TCGA-62-A471-01A	0.911021963366952	0.9216606280837379
TCGA-49-4505-01A	0.888231770670137	0.9510713637265011
TCGA-NJ-A7XG-01A	0.7973451275465371	0.8877626736127617
TCGA-91-6848-01A	0.6564143602982665	0.6743389805655406
TCGA-55-8090-01A	0.826553361393924	0.8545270411815085
TCGA-55-7725-01A	0.7220647125110031	0.7306369409877235
TCGA-55-8207-01A	0.6716781973971764	0.70074227453572
TCGA-44-6146-01A	0.3629885347668857	0.5073746773578364
TCGA-05-4434-01A	0.9344730973221078	0.9429133406720351
TCGA-55-6979-01A	0.6027080948256935	0.7082366500696551
TCGA-05-4427-01A	0.8646045505787949	0.8900523441143421
TCGA-55-8615-01A	0.9203831761901135	0.951910174331629
TCGA-50-5939-01A	0.7192993414129698	0.7630328535905474
TCGA-05-4418-01A	0.6474401279978877	0.6729155335340412
TCGA-67-6217-01A	0.7067475669131904	0.7479974303709167
TCGA-49-6745-01A	0.8384429130846016	0.8465074467169283
TCGA-55-1595-01A	0.6742886946694285	0.7399798413835639
TCGA-44-6776-01A	0.9292290978369157	0.9377952941399824
TCGA-05-4402-01A	0.48349585020502145	0.5908329919186178
TCGA-05-4382-01A	0.5339177555668513	0.7089163909853777
TCGA-55-7576-01A	0.8492144624039434	0.9281874999000169
TCGA-44-3917-01A	0.42554973333258583	0.761634046218525
TCGA-67-3773-01A	0.8450620946431449	0.9185367924333314
TCGA-78-7633-01A	0.8263081253183363	0.9696219768284383
TCGA-55-6981-01A	0.6838374491682404	0.7621447223981698
TCGA-50-6597-01A	0.6851875467726333	0.7976525330939012
TCGA-44-2659-01A	0.7334141758355689	0.746407006567705
TCGA-95-7947-01A	0.6919908018390956	0.8814469479099413
TCGA-55-7724-01A	0.8109980363585029	0.8852919051403001
TCGA-J2-A4AD-01A	0.8299096608838503	0.9500493430042855
TCGA-55-8091-01A	0.7852461617622364	0.8376394393655144
TCGA-55-1592-01A	0.9403883047265098	0.970292811579209
TCGA-73-4670-01A	0.8035535245068601	0.8662902861305136
TCGA-55-1594-01A	0.7137745102971076	0.7850234949725856
TCGA-55-8621-01A	0.740406296110024	0.8518183375591302
TCGA-50-5051-01A	0.8179276250661687	0.9104236809874062
TCGA-49-4501-01A	0.967685408638949	0.9683522986063287
TCGA-J2-8194-01A	0.9440692125854591	0.9562400561669122
TCGA-44-8119-01A	0.3323405601500633	0.357685437774692
TCGA-55-8203-01A	0.622182446866473	0.6421356512482046
TCGA-97-8177-01A	0.6967592675727066	0.9608494570492105
TCGA-55-7573-01A	0.7955342633935824	0.839964602968993
TCGA-55-8089-01A	0.8788647201529186	0.8878729761247731
TCGA-38-4630-01A	0.7692080702901992	0.8208884886751645
TCGA-78-7166-01A	0.8083508125988449	0.9576614518059535
TCGA-38-4631-01A	0.9475718400073998	0.9615481013726096
TCGA-49-6742-01A	0.7687392132176722	0.9793576068170209
TCGA-55-1596-01A	0.7679478245176584	0.7994679281127658
TCGA-55-6978-01A	0.7988249777912111	0.8347278461158457
TCGA-91-A4BD-01A	0.978302832404511	0.9809220153046729
TCGA-67-3771-01A	0.782068868916147	0.8330530284368055
TCGA-J2-8192-01A	0.8443151246078199	0.8781653735675999
TCGA-55-A48Z-01A	0.6022635764217057	0.6544565872013
TCGA-97-8176-01A	0.9665678442815039	0.9821883489811725
TCGA-86-6851-01A	0.5627934694610418	0.57397110545427
TCGA-NJ-A4YI-01A	0.9104218910168504	0.9479262774050401
TCGA-97-7552-01A	0.5259799455017994	0.6330177023488371
TCGA-MP-A4T4-01A	0.5822878783711787	0.6095608162633022
TCGA-L4-A4E6-01A	0.9737322067416347	0.9822131775616006
TCGA-44-5643-01A	0.6925471459054424	0.75851742989986
TCGA-38-4626-01A	0.9208440407823743	0.9773688511321853
TCGA-55-6980-01A	0.8522616742363649	0.8527441846041945
TCGA-MP-A4TD-01A	0.8090614297216026	0.8135833355069582
TCGA-05-4244-01A	0.962853899106615	0.9679961021048868
TCGA-44-6777-01A	0.7596502634975313	0.8417047037509469
TCGA-05-4430-01A	0.8788158784462946	0.9034911583556395
TCGA-05-4426-01A	0.8512106002141269	0.9328826040567396
TCGA-44-6775-01A	0.7505591894595905	0.8337806000916351
TCGA-05-4420-01A	0.7669891284087303	0.7968534544590095
TCGA-55-8506-01A	0.8699576810557078	0.8953892270588651
TCGA-44-7672-01A	0.6106331471921425	0.6167632045901227
TCGA-62-8402-01A	0.7436288571486604	0.9075007167979257
TCGA-86-8056-01A	0.9313209251915018	0.9579667879802924
TCGA-05-4422-01A	0.8712226348798789	0.8909959416003156
TCGA-75-7027-01A	0.6870105690829913	0.7204762150111209
TCGA-78-7535-01A	0.5974594971104116	0.9244241590124329
TCGA-50-8460-01A	0.815438488277909	0.9227420520051027
TCGA-75-7031-01A	0.8435235627044593	0.9451638414954975
TCGA-L9-A444-01A	0.5824197620577228	0.5951823679534053
TCGA-73-4666-01A	0.9601201844108339	0.9787453169112923
TCGA-86-7953-01A	0.8470274127930495	0.9086701235571211
TCGA-86-A4D0-01A	0.7918568067593212	0.8550451656822546
TCGA-55-6983-01A	0.8508598723899897	0.8883619830582943
TCGA-NJ-A4YQ-01A	0.6349173059431358	0.6758902497489283
TCGA-44-6145-01A	0.5884926034977819	0.7452034298145881
TCGA-91-8496-01A	0.9945443853892824	0.9972976691022033
TCGA-67-3772-01A	0.9036615770564678	0.9337411138912654
TCGA-55-7281-01A	0.8829180417352209	0.9473079222789078
TCGA-05-4424-01A	0.9309568475354436	0.9666342208287644
TCGA-69-A59K-01A	0.5370610935740887	0.5773630375671178
TCGA-75-7025-01A	0.9650561164269431	0.9747915446601475
TCGA-55-8514-01A	0.9473380878955731	0.9603858572360027
TCGA-95-8494-01A	0.8948716195019615	0.9321237997792962
TCGA-05-4395-01A	0.9052865411931406	0.9502018570838906
TCGA-93-A4JQ-01A	0.7799174538246569	0.8277604000597171
TCGA-44-8117-01A	0.7266213076558747	0.7823692911408553
TCGA-55-8204-01A	0.5605362330016533	0.5675975769127203
TCGA-50-5933-01A	0.8765710898793767	0.897003768521981
TCGA-MN-A4N1-01A	0.8060364335717337	0.9581954473774803
TCGA-55-7903-01A	0.9661655557239044	0.9769620356319959
TCGA-86-8669-01A	0.7050234525628422	0.8027636214509258
TCGA-55-6970-01A	0.711003037283986	0.7845548329153581
TCGA-50-6594-01A	0.683434029253622	0.8297609779934558
TCGA-86-8075-01A	0.7881026336808282	0.8059826557449672
TCGA-MP-A4TF-01A	0.4935523616174488	0.5251654996562596
TCGA-69-7760-01A	0.8413731596086113	0.905959551618586
TCGA-78-7161-01A	0.5786754066778105	0.7157573043585383
TCGA-44-6148-01A	0.8483505484920888	0.8532944686120093
TCGA-91-6849-01A	0.7608239254903282	0.8504146623387984
TCGA-99-8033-01A	0.8216242246838815	0.9156729672126801
TCGA-55-8205-01A	0.8867688247924229	0.9048597925549688
TCGA-55-8510-01A	0.9059889403236836	0.943458863837061
TCGA-50-5049-01A	0.5349165651386546	0.5939020636011515
TCGA-99-7458-01A	0.8922162499763139	0.906088864646107
TCGA-49-AARR-01A	0.8066360161425256	0.8761115601628082
TCGA-MP-A4TC-01A	0.8347063694457895	0.8828994034309982
TCGA-91-6847-01A	0.46151816399344164	0.9096684260263618
TCGA-49-AARQ-01A	0.9474930886966433	0.9721884608734377
TCGA-93-A4JN-01A	0.5917366900899141	0.6054104741535662
TCGA-95-A4VP-01A	0.8124035236343807	0.8835602799375791
TCGA-69-8453-01A	0.9770571769128442	0.9787740934371789
TCGA-55-8513-01A	0.9624035587396286	0.9694108986248251
TCGA-86-8278-01A	0.7170900625676573	0.7964343609231167
TCGA-75-6203-01A	0.9780552721296005	0.9888865431872185
TCGA-49-6743-01A	0.802322178361267	0.8361094738677108
TCGA-55-7574-01A	0.24818691784768943	0.6121601534985746
TCGA-78-8655-01A	0.9826258231369206	0.9892731514777111
TCGA-05-4389-01A	0.9626677566948489	0.9774593305385373
TCGA-86-7701-01A	0.34617182927841333	0.5809014845978011
TCGA-91-6831-01A	0.4823083189687681	0.4944939749209411
TCGA-55-7728-01A	0.9625341210857663	0.9823694646710474
TCGA-97-A4M0-01A	0.907765231125871	0.9696115477012182
TCGA-50-6593-01A	0.8428438000964292	0.9368585415848409
TCGA-86-6562-01A	0.9112597187385879	0.926653033578159
TCGA-62-A46S-01A	0.820731351815479	0.8465096513193481
TCGA-86-A4JF-01A	0.903351802896763	0.938761607088454
TCGA-J2-A4AE-01A	0.9586576206442894	0.9607973060465584
TCGA-55-8087-01A	0.9675149461645538	0.972101011654941
TCGA-78-7542-01A	0.803057332011329	0.9203649585576796
TCGA-78-7148-01A	0.6525608071937233	0.9486691518614956
TCGA-55-A493-01A	0.5296184955148192	0.7896615974995318
TCGA-91-A4BC-01A	0.6015645236984682	0.61335725293845
TCGA-05-4432-01A	0.7522378127734534	0.7892749873280092
TCGA-55-6712-01A	0.7496350210306251	0.8195687229592911
TCGA-4B-A93V-01A	0.5914509204435104	0.6579172991684629
TCGA-93-7347-01A	0.6502900216451442	0.9278956042641657
TCGA-50-5936-01A	0.9227444139569168	0.9431608751240625
TCGA-86-8668-01A	0.813616698572925	0.8908794075387513
TCGA-MP-A4TI-01A	0.9217233193324309	0.9451361523311611
TCGA-69-8254-01A	0.49892504133183874	0.5103962469590032
TCGA-64-1678-01A	0.7316403598075601	0.8195853348551996
TCGA-64-1676-01A	0.965200105603516	0.9660230177107457
TCGA-62-A46V-01A	0.8264811770247006	0.897632986613487
TCGA-78-7167-01A	0.8570228861101411	0.9669281384634656
TCGA-55-7284-01B	0.6180398150424843	0.9391076118857934
TCGA-78-7162-01A	0.830600674785378	0.9036599699709387
TCGA-50-5931-01A	0.9104584935526123	0.9150308534257582
TCGA-75-6212-01A	0.8856197206941373	0.9539837167122025
TCGA-97-7546-01A	0.4246176040595816	0.4584464130039209
TCGA-44-5644-01A	0.6675069418431651	0.7397869193486212
TCGA-55-8299-01A	0.8677440138879101	0.8791830228759693
TCGA-75-6211-01A	0.5905126199434496	0.7361532988640936
TCGA-MP-A4SW-01A	0.9403437879740314	0.9456137801214506
TCGA-78-7149-01A	0.9355251485977739	0.9667659831269657
TCGA-S2-AA1A-01A	0.5304124488314579	0.5362488377390342
TCGA-95-A4VN-01A	0.6958881196638356	0.9545168295742377
TCGA-55-8096-01A	0.7923187972384821	0.834428281693465
TCGA-05-4398-01A	0.7792710602442307	0.7801559339694255
TCGA-97-8171-01A	0.858961295233322	0.9054494538924122
TCGA-50-5930-01A	0.700810785586611	0.72532908891621
TCGA-55-A492-01A	0.8828796962396781	0.9656365035197062
TCGA-71-8520-01A	0.8466109781361819	0.853073397880437
