	nusvr	nnls
TCGA-44-3396-01A	0.6455623058608739	0.6595891943271075
TCGA-55-A57B-01A	0.7988297606028445	0.8979112434679577
TCGA-L9-A443-01A	0.939793431397679	0.9523311384692468
TCGA-55-A4DG-01A	0.6664573617681503	0.7479731681519591
TCGA-67-4679-01B	0.9597024817737799	0.9740944452403113
TCGA-64-5781-01A	0.9243082099423234	0.9331440941627731
TCGA-93-A4JO-01A	0.8587448372299545	0.8915216472131515
TCGA-NJ-A4YP-01A	0.7255435451312037	0.8162032441149878
TCGA-69-7974-01A	0.9290178111613024	0.9406285410860266
TCGA-MP-A4T7-01A	0.9720336205581841	0.9831098981923425
TCGA-55-6642-01A	0.565205813421289	0.5674643079040858
TCGA-49-AAR9-01A	0.9271282426396897	0.9811708993927775
TCGA-69-8253-01A	0.7013327537641145	0.9549407884242972
TCGA-05-4249-01A	0.7746039547814696	0.8185439883384622
TCGA-44-7669-01A	0.9303704515339252	0.9324609713548779
TCGA-71-6725-01A	0.6347316696799317	0.8858086461480752
TCGA-73-7499-01A	0.71116778311305	0.7746693818433938
TCGA-MP-A4TH-01A	0.8520513520667853	0.8603822698322853
TCGA-55-8208-01A	0.7925460863949788	0.7989825212488009
TCGA-78-7156-01A	0.9737200615949696	0.9818170813607121
TCGA-75-5122-01A	0.9581350883365094	0.9633010925278436
TCGA-50-6595-01A	0.864442075062282	0.8832241382397996
TCGA-50-7109-01A	0.6537285264599608	0.7265899696404837
TCGA-NJ-A55R-01A	0.8110207190283166	0.8190969523839682
TCGA-53-A4EZ-01A	0.9051264748508008	0.9815434625804844
TCGA-44-7667-01A	0.7562906548218453	0.8932457315079402
TCGA-55-6968-01A	0.6667386909606785	0.6855730935059239
TCGA-NJ-A4YG-01A	0.9672446935685891	0.9716011102235793
TCGA-86-A456-01A	0.9718994473811203	0.9839072857027465
TCGA-38-4632-01A	0.959495601470353	0.9745547579690282
TCGA-MP-A4TJ-01A	0.5841185237950941	0.6780307800100214
TCGA-97-8174-01A	0.8403927568906372	0.8792621978316789
TCGA-MP-A4SY-01A	0.9488743005374219	0.9665743417148057
TCGA-62-8397-01A	0.8909580760931931	0.948505027204286
TCGA-L9-A8F4-01A	0.6094337725993041	0.649045954407484
TCGA-75-5126-01A	0.9670789647733125	0.9846859175058593
TCGA-91-6828-01A	0.5589075495870445	0.6664735501098495
TCGA-MP-A4TA-01A	0.5512731674862391	0.6202616644189817
TCGA-86-7711-01A	0.7020009765881229	0.7859258043730538
TCGA-50-5045-01A	0.8908092823038536	0.8933816515101525
TCGA-55-6975-01A	0.6674827034919053	0.6826816992654974
TCGA-05-4417-01A	0.6749849310938433	0.698005309672002
TCGA-44-7660-01A	0.9386667999758582	0.9819112764734507
TCGA-69-7979-01A	0.9564198411234789	0.9626642509845699
TCGA-55-A491-01A	0.6722503767889206	0.6987616610777522
TCGA-L9-A743-01A	0.591426527760656	0.622822631253065
TCGA-55-A494-01A	0.8469135986505595	0.8773641868700103
TCGA-44-7662-01A	0.5772423190487275	0.6496132920131651
TCGA-55-7910-01A	0.5238458550801174	0.5395075281043465
TCGA-69-7980-01A	0.9669969565464751	0.9800375505485186
TCGA-49-4506-01A	0.9757530696516656	0.9795322599427273
TCGA-55-8097-01A	0.8829150815298029	0.8933569875241161
TCGA-73-4668-01A	0.4978687234406684	0.6525153352991628
TCGA-NJ-A55A-01A	0.8125278075531666	0.8456432654454017
TCGA-86-8672-01A	0.7744584137206189	0.8835103813522353
TCGA-86-8673-01A	0.8143817155568372	0.8923132031356757
TCGA-78-7153-01A	0.8396028260520843	0.9178413181566355
TCGA-97-A4M7-01A	0.715462540531323	0.8289177981393738
TCGA-62-A46R-01A	0.9267663462435589	0.9369633177791011
TCGA-50-5055-01A	0.8219763462940102	0.850194371328276
TCGA-38-4628-01A	0.9262543464748794	0.9879985364525617
TCGA-86-7713-01A	0.7514489409556069	0.7982246658273374
TCGA-86-8073-01A	0.9816111239603039	0.983857306193809
TCGA-MN-A4N4-01A	0.7896083151735867	0.8621195882233283
TCGA-53-7626-01A	0.7159244019863167	0.78506041429609
TCGA-62-A46O-01A	0.8466166867427714	0.8815510905962675
TCGA-44-A47G-01A	0.49444615315139256	0.576840250982698
TCGA-55-6969-01A	0.6514459318658942	0.6599920803129609
