gene_name	pair00_P0	pair00_P1	pair01_P0	pair01_P1	pair02_P0	pair02_P1	pair03_P0	pair03_P1	pair04_P0	pair04_P1	pair05_P0	pair05_P1	pair06_P0	pair06_P1	pair07_P0	pair07_P1	pair08_P0	pair08_P1	pair09_P0	pair09_P1	pair10_P0	pair10_P1	pair11_P0	pair11_P1	pair12_P0	pair12_P1	pair13_P0	pair13_P1	pair14_P0	pair14_P1	pair15_P0	pair15_P1	pair16_P0	pair16_P1
XAF1	0.7974032922266956	0.15570758964024564	2.5762696828735083	1.1987977591448664	0.030928887320644992	1.329819712449504	2.059761635568979	0.9281377637453941	0.9170504256399199	0.5613386114118941	0.07588536189369599	0.06289879635045212	0.008157602993499293	1.1876093463626276	0.26049920324245274	1.2484028361092803	1.0635097857623046	1.3170162928157698	1.1908185941501848	1.9407818920576447	0.742413465300589	1.9852000755354668	0.1388817479706339	0.06022494174538682	0.5012037691563856	0.1369603136537218	1.3286091432483076	0.599529642827874	1.3624425756061729	1.5123386552895037	1.3291957400970313	1.3243530791690994	0.6187760875619333	1.420297858942724
RSAD2	0.5102031762736099	0.08488535767036284	2.04018375313447	1.1993243749916926	0.051418291431564914	0.14002398396904653	1.8220721115945473	0.5766501276360982	1.9976374918481734	0.29120221826900483	0.2375517358899696	0.012476064392058698	0.004162808671566809	0.5972535270258892	0.012179366317239806	0.39669268705033434	0.3024940083351371	1.1124437306622323	0.8721165296465364	1.3041063168111022	1.1470651580404452	2.6374044006877537	0.03599990259165544	0.04259388895598868	0.22470541889291148	0.06782227241186722	0.5182340832324925	0.2612984541061609	0.44275718201658115	0.8755558717855472	0.2935284134509367	0.5521766671679382	0.32924792493152844	0.942649051066348
CMPK2	0.1845471501507647	0.069523478701752	0.797856309500122	0.47543608560204964	0.1796466580948013	0.11240149767656568	1.947183179184498	0.5063683610108108	2.1070299166967907	0.32125854578310487	0.3512999227133219	0.017183291255264823	0.0040289164838864895	0.5009406060646892	0.05794062654298706	0.47368737942699796	0.5455059057114839	0.9536722335514743	0.9617117228638219	1.222751944996857	0.8316849170134495	2.310247562128796	0.03824922211763658	0.08397988789790917	0.31057013288660784	0.19087188596686763	0.5782203144898634	0.46629716047233	0.30013720940569477	1.0488462666072957	0.2024345898387433	0.17345177506025683	0.2393768167232335	1.0728959252375267
CLDN10	0.00016104881175268743	0.0003751360613200407	0.002367949467178179	0.005610998649622624	0.05559302291534366	0.00104915851060693	0.00032533736486286137	0.0004649038575524285	0.0007176310211191041	6.755069296568515e-05	9.87972396153436e-05	0.059041988302889	0.06590241048685629	0.00045983035464171497	0.0003131437849351935	0.030341045844498333	0.053969219179585415	0.30915755957634816	0.6536285169143784	0.021349976948546144	0.0005798898288922878	0.00012524763902801566	0.059005795763689424	0.058656902022307555	0.0009463255005453288	0.001940612941270632	0.07151301256511311	0.06360356374867068	0.022215180674799412	0.0026572873117175835	0.0016760810041280912	0.0	0.09677489719795081	0.14852857262549526
OASL	0.12105878156122876	0.037939510664905564	0.10787210872111438	0.04093455728715416	0.0008653217732312262	0.006973718244333815	0.14820400702256853	0.14217748459209062	0.4725516666842837	0.3050358996050122	0.8375121237991522	0.015302976844000345	0.0259265540885425	0.3543724532910258	0.14320651818341665	0.36031843729996177	0.4886927105422476	1.3097349263287226	1.5090485092289017	0.7845315099197672	0.26352739892864235	0.8556027375435604	0.007918491461333532	0.011194651278544118	0.2299320908838563	0.030119866395909228	0.7217763755176569	0.5683241622851102	0.5085767102640336	1.4686842227971562	0.10928572321526535	0.43839489901802836	0.5042343074035437	1.9448959744358427
DDX60	0.19741284886129948	0.057524210489991366	0.6870573542870437	0.2979367432732393	0.066145311466144	0.14138516742339072	0.3275196681817859	0.27837283983358674	0.8453454040856063	0.1179363739191276	0.04178789765446161	0.052134135125153844	0.08106572647508693	0.348205563884003	0.12754629871930814	0.3599337365253297	0.6427316642149112	0.5214967391221972	0.5072583707700509	0.8471795473421896	0.19102476142441704	0.6766881691694779	0.052200993160733886	0.03860512150624001	0.23414029841018685	0.20798206473539632	0.6111876853136462	0.36054574535872763	0.33449973150615	0.5982263574876975	0.30397254044054167	0.2263364570670103	0.8553897024822423	1.9240035035158038
IFI44L	1.1221915422945645	0.31416546103001924	3.222443010978165	4.174725984315473	0.2709469904689345	1.156448559553365	2.8806484062567845	1.2329739568982514	2.8310436166194926	0.5092256847850224	0.18864904187906734	0.027364599702479373	0.00457586603689198	1.0912847140811441	0.16580557105263233	1.36054624769376	1.165479927527878	1.4412702365494385	0.6058385353287032	1.8926043736537839	1.1086142616336911	2.447584644411482	0.07545621585510966	0.2094076891995138	0.6797294906544179	0.24415979962970735	1.423117084219723	0.5590310305988277	1.1308334940599671	1.3426185018907817	1.3415653132449166	1.1294990299210426	0.45035539421902077	1.370175748326132
IFI44	2.2651721619580942	1.226788991668981	3.3433940479891	3.8760171808450314	2.1184460217973196	0.9467214955491488	3.589571268477122	1.1475199339486237	2.985573408656152	0.6202262438348302	0.4942162636691405	0.05997318325297129	0.011524144813018628	1.18408748241226	0.11296545020125401	1.0593577121665823	0.8130419748535219	1.1186078779932367	0.6792211066867919	2.2570318769158018	1.1801250930133385	2.67279372887162	0.4903323848622624	0.5703763459138416	0.5411567491530445	0.1827839243531272	1.1515766600739512	0.51259139364493	1.3778205984595915	1.6567205677689247	1.063163119511953	1.4764308057643507	1.1977008247973755	2.363713063826347
HERC5	0.41047119529077236	0.19775068062324166	0.5979891282372138	0.9889746710435652	1.115304995616732	0.17036222023847228	0.9157815331787617	0.25677627211591303	0.4100998976642003	0.07682724771980862	0.03260358331156206	0.030654437569199736	0.03330647241930482	0.1798348625894258	0.02894923878685331	0.1524914051916746	0.22312156597273808	0.8254824390988738	0.8002440458915806	0.3432569020647018	0.20936309811470552	0.2998666323075347	0.04317592604796587	0.014760306442884433	0.12018076486906774	0.052243380649126044	0.1578572253345658	0.14146683048661626	0.2639759728665721	0.43011587445359223	0.1424676602691297	0.06776530241990696	0.46039140050474825	1.0145445411764213
CXCL9	0.14065312425582238	0.0037769851446802167	0.04225282328050064	0.4473282225169621	0.0	2.4393346384373524	0.013709942474910006	1.4142474208441922	0.05181814846920566	2.6697967206867985	0.05472099171926759	0.02257077857686187	0.01682530857499729	0.43251908459564076	0.12909293214693415	2.534964029763017	6.3050372375179915	2.203247240081632	1.081373942388062	1.440599209619825	0.0901382173065496	0.24837152049867725	0.14627019852895035	0.42915997531621536	2.7886406456263493	0.36054724920847575	1.7727843927973372	0.5650480950082641	0.7583377185258692	2.1773320669256897	0.8665322035760273	0.06303006620191005	0.22820613468621004	3.7932354963623283
MARVELD3	0.17835034773803696	0.3256361362059734	0.013850484956896732	0.009136784397894756	0.0035941598049208036	0.14459623734227475	0.23949439397801633	0.11459756678876531	1.5700206595159376	0.6129010675168858	1.0108546020540283	0.35421210161632294	0.5049217209473873	0.4779789057319726	0.5401070551239427	0.19338944271461367	0.4524817988988227	0.8127678500511025	1.059245563293916	0.2648339872296209	0.5489863344067627	0.6155032896120858	0.36579480369100753	0.5674766936749748	0.642637932332448	0.5711313567237327	0.25766689882322663	0.24210078610962366	0.6868650616290779	0.5607256312770242	0.1263185222024836	0.27348787002939967	0.4391007565595955	0.884547107569156
NLRC5	0.011964447039086699	0.0026629808256068317	0.01297361141784681	0.01941569621280112	0.008174514283211223	0.06820138362290581	0.013989175855765517	0.6665541015025823	0.6251937555914069	0.36921734783241383	0.1971674538879472	0.10277936072990476	0.0801594739635819	0.2834631828908386	0.06518313159752519	0.459709498106261	0.7415209310713261	0.724385849674461	0.9565709131027251	0.7028482298233975	0.1414753923709616	1.0692018051288115	0.03511225711757731	0.3205346055101023	0.4789035309375235	0.42610519286549337	0.4566574182159921	0.19948175007567157	0.7944186314279471	0.7831233440101514	0.40377695573521966	0.22062424739799358	0.2679212334312735	0.9584948335352936
IFITM3	1.2077440204609664	0.7133971343038253	1.9041292034869126	1.0953050053830595	0.45862990040596263	0.1287632993088821	0.9079127761497314	2.766526963313112	5.7166685778156605	4.159692187364183	4.221207861710368	0.44311873344227487	0.3097904578283468	3.7914163742991627	3.7099959707964065	2.6651125271748217	3.8736892065687063	3.1708287138898363	3.3093393501950827	4.799336611473314	3.124500416578973	4.423356605324745	2.4791641536991245	4.781696933246976	3.611184222497556	2.294716011060122	3.7884599440390394	3.056285589926699	2.7845577047547563	2.7878327554001525	3.001051532519677	1.4100505438646231	1.8822888704942713	2.8345227230103123
IFNAR1	0.8121018368158589	1.2700807291506269	1.1102140860197636	1.0842006706469267	1.4532112249110303	0.5406140780542419	0.9623398019109947	0.893313729177539	1.3135555939432564	0.8865939800464435	1.2044146531924407	1.1098523882483804	1.4689753798716405	0.7880875130037155	0.8713763755588305	0.7807365254146307	1.160935858433497	0.7725800691076447	0.7457496308550473	0.7987740180831477	0.5791793313741569	1.2020104727067267	0.9074161133961536	1.0284066140036803	0.8705446397158662	0.6746424832640822	0.9652548894211288	0.9028438736052263	1.0301634425249424	0.8496335710556031	0.7690128252443672	0.8857598991266586	1.0203554147820617	1.3104478193534617
CGN	0.0708950608437981	0.15357645050018023	0.00031509846242767735	0.018900582819856307	0.04244054136175912	0.31799668171943785	0.49120425731351175	0.2394155986739283	1.4378148425884527	0.9200204125874683	1.3138013499794332	0.8403603732918461	0.8960199299018343	0.9261207662753245	0.7676329772132102	0.8295815040466938	1.1101814132652672	0.38136036027506875	0.39503671923308603	0.8329095216011846	0.7624428004572854	0.9621445467172655	0.607304682387849	0.533477676228474	0.8549162981115688	1.0474610180618538	0.8250228030260859	0.8651503581268476	1.652787643865505	0.9865305658933468	0.25556352160129964	0.5438511508619881	0.510116377724364	0.5679837214518488
IFIT5	1.2432594658690088	1.0262469909277905	3.2135947283220494	3.3853503238105587	2.18518452229335	1.3913881295978492	3.3905439427219513	1.2204011282446827	2.1216983098902777	1.3648115290120604	1.9171957415896728	0.3654112613325339	0.36068339962004764	0.7753935655919096	0.009480999989428678	1.0895701619280456	1.5667642619657025	2.006003886172	1.9755850034840126	2.4511483610791687	0.9927097736532614	2.370450121917888	0.5976428727528582	1.044204928985013	1.464408245606549	1.009951660180596	1.656565386177223	1.085987355720898	1.4714607357360692	1.7898808094361403	1.3441508956184816	0.6235338284219997	0.9009546161299239	1.5483603529909673
MARVELD2	0.49785415806151606	1.2259635211823467	0.2058695414559772	0.060668615218798086	0.23661355295363629	0.2860877923903516	0.7785962548257235	0.1068127514979606	0.6879517946481286	0.46993937218536747	0.8388087956211278	0.30518049578737577	0.3486344175211499	0.9363561330275735	1.0500787102118418	0.3964013293350471	0.6657967556741444	0.4900626613277821	0.7186072650188009	1.1156700285313064	0.26852105135667803	0.844110934771907	0.3114475267611892	0.48105426112123345	0.4805400249939569	0.530447527639303	0.5511581179081088	0.5878418065755954	0.5091731033537709	0.6905876324967704	0.18792105353916946	0.3128758896261475	0.42808222220464986	0.5807183913407751
