contrast	accession	is_adc_treatment	gene	log2FC	p	q	mean_treat	mean_ctrl
GSE304294_KYSE30_IMMU132_vs_ctrl	GSE304294	True	TJP1	-0.20381883617353402	0.014652487479958636	0.1670839077224991	13.1533194011883	15.308558398891499
GSE304294_KYSE30_IMMU132_vs_ctrl	GSE304294	True	OCLN	1.1696958382169815	0.0019314019929690175	0.08223698754006897	12.3512163794154	4.953113608139191
GSE304294_KYSE30_IMMU132_vs_ctrl	GSE304294	True	F11R	-0.12799390264672006	0.05163987393931733	0.2870352271206957	15.1988978314662	16.701828284074764
GSE304294_KYSE30_IMMU132_vs_ctrl	GSE304294	True	B2M	0.5071420817294774	0.00839189448707084	0.13263056804513346	56.3836657885956	39.42552504062227
GSE304294_KYSE30_IMMU132_vs_ctrl	GSE304294	True	TAP1	0.4991144014548472	0.006051097338921175	0.11921247804955443	10.07955806359973	6.848557483615013
GSE304294_KYSE30_IMMU132_vs_ctrl	GSE304294	True	TAP2	0.0702296553862074	0.19631461506238285	0.5369911780122356	5.55694864831306	5.248722170343313
GSE334497_4T1_Trop2KO_vs_WT	GSE334497	False	TACSTD2	-3.8211685643857187	0.001079236576173238	0.6478966738953086	11.018102648690116	159.15045512234832
GSE334497_4T1_Trop2KO_vs_WT	GSE334497	False	CLDN4	-0.8172280353675259	0.25291925759343825	0.9408937088421523	1673.7895169202948	2604.829025055698
GSE334497_4T1_Trop2KO_vs_WT	GSE334497	False	IFI27	0.22237536237315503	0.41572363781992633	0.9669695803582258	997.8554476748219	828.9448344558696
GSE334497_4T1_Trop2KO_vs_WT	GSE334497	False	OAS2	-0.10428065880728354	0.8051076565834935	0.9832141480702737	211.16812081401423	230.8899689743298
GSE334497_4T1_Trop2KO_vs_WT	GSE334497	False	IFIT1	-0.021208711597539676	0.942788028935848	0.9939059462424371	421.781177009984	425.891939795844
GSE334497_4T1_Trop2KO_vs_WT	GSE334497	False	MX1	0.1595883351210956	0.6664509346670644	0.975790681883707	129.16587285574536	125.09312274771469
GSE334497_4T1_Trop2KO_vs_WT	GSE334497	False	ISG15	-0.09074158395022547	0.838755133540179	0.9840475156402267	272.50826274168037	287.421868951179
GSE334497_4T1_Trop2KO_vs_WT	GSE334497	False	HLA-A	0.13282129650540675	0.46141511837115956	0.9692459634923309	7255.495950361165	6673.938313302577
GSE334497_4T1_Trop2KO_vs_WT	GSE334497	False	CLDN1	-2.1807070102827377	0.034988150464178316	0.8530880614102224	17.50530954904041	97.64550013111764
GSE334497_4T1_Trop2KO_vs_WT	GSE334497	False	CLDN7	-0.8228841611013129	0.09063371097479317	0.8957327879471728	139.42333075021799	285.616921305738
GSE334497_4T1_Trop2KO_vs_WT	GSE334497	False	TJP1	-0.07367406059102066	0.8746575474759269	0.9869164797296937	2019.7341799623598	2282.009365481153
GSE334497_4T1_Trop2KO_vs_WT	GSE334497	False	OCLN	-0.6612764303503198	0.07777295420828834	0.892677470315615	112.60272069067275	190.0845905429492
GSE334497_4T1_Trop2KO_vs_WT	GSE334497	False	F11R	-0.09721905759822569	0.5797194329036832	0.975790681883707	887.3714342589379	968.2126243023322
GSE334497_4T1_Trop2KO_vs_WT	GSE334497	False	B2M	0.4101869138980021	0.04016049311520852	0.8630077980283227	35962.84108972382	26613.895973079296
GSE334497_4T1_Trop2KO_vs_WT	GSE334497	False	TAP1	0.28004766953208815	0.3667877101672776	0.9616538687697007	1862.652378720796	1634.632272072156
GSE334497_4T1_Trop2KO_vs_WT	GSE334497	False	TAP2	0.19876825506618268	0.5752313527996927	0.975790681883707	993.0461623819447	941.7147389809943
GSE289287_T47D_Trop2KO_xenograft	GSE289287	False	TACSTD2	-3.4650115626906306	0.00011250824351959062	0.17464337354717693	158.56814764594776	1722.5105253627364
GSE289287_T47D_Trop2KO_xenograft	GSE289287	False	CLDN4	0.2872251881319965	0.041351419908000245	0.5104528625847363	1110.85845631544	908.7782864366224
GSE289287_T47D_Trop2KO_xenograft	GSE289287	False	IFI27	0.6975541865492811	0.2796347353748231	0.6776254061873562	12539.013619064288	6995.405477906313
GSE289287_T47D_Trop2KO_xenograft	GSE289287	False	OAS2	0.7560689435348884	0.2706512655941734	0.6776254061873562	291.60613839767655	145.05583621198835
GSE289287_T47D_Trop2KO_xenograft	GSE289287	False	IFIT1	1.2003007707026594	0.15616339643534918	0.6776254061873562	896.9944746159113	333.183901540358
GSE289287_T47D_Trop2KO_xenograft	GSE289287	False	MX1	1.0106767570345294	0.22877468342627727	0.6776254061873562	700.3493353111264	271.333927260968
GSE289287_T47D_Trop2KO_xenograft	GSE289287	False	ISG15	1.4962489294685897	0.09645379867626747	0.5939619803636358	217.60546428479847	59.5935921965781
GSE289287_T47D_Trop2KO_xenograft	GSE289287	False	HLA-A	0.961615021895116	0.12925144816544212	0.6511979913259618	182.09156750391674	90.35360786368051
GSE289287_T47D_Trop2KO_xenograft	GSE289287	False	CLDN1	0.1776912395330461	0.7418929784001976	0.8907930113925379	301.4712196299985	226.08175258545498
GSE289287_T47D_Trop2KO_xenograft	GSE289287	False	CLDN7	0.5354887980436818	0.04299718886495134	0.5132340572205382	538.5418782921384	371.88034261428
GSE289287_T47D_Trop2KO_xenograft	GSE289287	False	TJP1	0.014602549914432217	0.9445939422166179	0.9770040539060828	91.4875909196456	88.86093659323956
GSE289287_T47D_Trop2KO_xenograft	GSE289287	False	OCLN	0.8144934442014968	0.3420175386359516	0.6776254061873562	3.683383817602391	1.6924788012887468
GSE289287_T47D_Trop2KO_xenograft	GSE289287	False	F11R	-0.30033832314967057	0.18545771556261034	0.6776254061873562	192.7390654081265	239.7434759809
GSE289287_T47D_Trop2KO_xenograft	GSE289287	False	B2M	0.5680753322802943	0.18707324660485472	0.6776254061873562	9470.464976502513	6105.815177030393
GSE289287_T47D_Trop2KO_xenograft	GSE289287	False	TAP1	0.2847272311836573	0.3059920996935153	0.6776254061873562	160.022336987111	129.228650876899
GSE289287_T47D_Trop2KO_xenograft	GSE289287	False	TAP2	-0.31706639013489646	0.2814990512471048	0.6776254061873562	73.73673890918897	88.64735450821912
