kind	k	combo	score	n	rho	p	I2	stouffer_z	stouffer_p	n_q1	n_q4	n_compared	r_rb	p_q4q1	delta_median	thin_q4	malig_def	unit	source	loo	note	member_rhos	member_ns	parent_triple
triple_loo	2	GSE131907+GSE207422 (LOO drop GSE148071)	mean	33	-0.30019427278501637	0.10752444293486588	0.0	-1.6135946586932053	0.10661537617450499	9.0	8.0	17.0	-0.4444444444444444	0.13879062114356233	-0.22244113597169948	False	author_malig+author_DRMref	mixed	this_pr	drop_GSE148071	leave-one-cohort-out of GSE131907+GSE148071+GSE207422; dropped GSE148071	GSE131907:-0.396,GSE207422:-0.091	GSE131907:21,GSE207422:12	GSE131907+GSE148071+GSE207422
triple_loo	2	GSE131907+GSE148071 (LOO drop GSE207422)	mean	43	-0.16515941081556412	0.5038850601498703	56.51740329399727	-0.9874401322855506	0.32342691838710913	11.0	11.0	22.0	-0.23966942148760328	0.35793336989339997	-0.1794305244138712	False	author_malig+tisch_malig	mixed	this_pr	drop_GSE207422	leave-one-cohort-out of GSE131907+GSE148071+GSE207422; dropped GSE207422	GSE131907:-0.396,GSE148071:0.080	GSE131907:21,GSE148071:22	GSE131907+GSE148071+GSE207422
triple_loo	2	GSE189357+GSE205335 (LOO drop GSE131907)	mean	31	-0.28366382600883505	0.14475507466739432	0.0	-1.477471205883464	0.1395493712176898	8.0	8.0	16.0	-0.5625	0.06495726495726495	-0.25365701497496274	False	marker_malig+author_malig	mixed	this_pr	drop_GSE131907	leave-one-cohort-out of GSE131907+GSE189357+GSE205335; dropped GSE131907	GSE189357:-0.517,GSE205335:-0.200	GSE189357:9,GSE205335:22	GSE131907+GSE189357+GSE205335
triple_loo	2	GSE131907+GSE205335 (LOO drop GSE189357)	mean	43	-0.2987939229369048	0.06083736512529873	0.0	-1.8807816569443279	0.060001626385160274	11.0	11.0	22.0	-0.5206611570247934	0.04178899680298453	-0.1613420359555709	False	author_malig+author_malig	mixed	this_pr	drop_GSE189357	leave-one-cohort-out of GSE131907+GSE189357+GSE205335; dropped GSE189357	GSE131907:-0.396,GSE205335:-0.200	GSE131907:21,GSE205335:22	GSE131907+GSE189357+GSE205335
triple_loo	2	GSE131907+GSE189357 (LOO drop GSE205335)	mean	30	-0.4278074851706857	0.025099885200729845	0.0	-2.25150825263884	0.024353364790329696	9.0	7.0	16.0	-0.5238095238095238	0.09073426573426574	-0.2522000561017671	False	author_malig+marker_malig	mixed	this_pr	drop_GSE205335	leave-one-cohort-out of GSE131907+GSE189357+GSE205335; dropped GSE205335	GSE131907:-0.396,GSE189357:-0.517	GSE131907:21,GSE189357:9	GSE131907+GSE189357+GSE205335
triple_loo	2	GSE189357+GSE207422 (LOO drop GSE131907)	mean	21	-0.2760574299975356	0.27236210310023623	0.0	-1.1183863308270912	0.2634020297836175	6.0	5.0	11.0	-0.6666666666666667	0.08225108225108226	-0.28667800504000895	True	marker_malig+author_DRMref	mixed	this_pr	drop_GSE131907	leave-one-cohort-out of GSE131907+GSE189357+GSE207422; dropped GSE131907	GSE189357:-0.517,GSE207422:-0.091	GSE189357:9,GSE207422:12	GSE131907+GSE189357+GSE207422
triple_loo	2	GSE131907+GSE207422 (LOO drop GSE189357)	mean	33	-0.30019427278501637	0.10752444293486588	0.0	-1.6135946586932053	0.10661537617450499	9.0	8.0	17.0	-0.4444444444444444	0.13879062114356233	-0.22244113597169948	False	author_malig+author_DRMref	mixed	this_pr	drop_GSE189357	leave-one-cohort-out of GSE131907+GSE189357+GSE207422; dropped GSE189357	GSE131907:-0.396,GSE207422:-0.091	GSE131907:21,GSE207422:12	GSE131907+GSE189357+GSE207422
triple_loo	2	GSE131907+GSE189357 (LOO drop GSE207422)	mean	30	-0.4278074851706857	0.025099885200729845	0.0	-2.25150825263884	0.024353364790329696	9.0	7.0	16.0	-0.5238095238095238	0.09073426573426574	-0.2522000561017671	False	author_malig+marker_malig	mixed	this_pr	drop_GSE207422	leave-one-cohort-out of GSE131907+GSE189357+GSE207422; dropped GSE207422	GSE131907:-0.396,GSE189357:-0.517	GSE131907:21,GSE189357:9	GSE131907+GSE189357+GSE207422
triple_loo	2	GSE205335+GSE207422 (LOO drop GSE131907)	mean	34	-0.1656489685826519	0.376327189077578	0.0	-0.8961059687207521	0.3701961695609385	9.0	9.0	18.0	-0.4814814814814815	0.0933976745287926	-0.22676680076244762	False	author_malig+author_DRMref	mixed	this_pr	drop_GSE131907	leave-one-cohort-out of GSE131907+GSE205335+GSE207422; dropped GSE131907	GSE205335:-0.200,GSE207422:-0.091	GSE205335:22,GSE207422:12	GSE131907+GSE205335+GSE207422
triple_loo	2	GSE131907+GSE207422 (LOO drop GSE205335)	mean	33	-0.30019427278501637	0.10752444293486588	0.0	-1.6135946586932053	0.10661537617450499	9.0	8.0	17.0	-0.4444444444444444	0.13879062114356233	-0.22244113597169948	False	author_malig+author_DRMref	mixed	this_pr	drop_GSE205335	leave-one-cohort-out of GSE131907+GSE205335+GSE207422; dropped GSE205335	GSE131907:-0.396,GSE207422:-0.091	GSE131907:21,GSE207422:12	GSE131907+GSE205335+GSE207422
triple_loo	2	GSE131907+GSE205335 (LOO drop GSE207422)	mean	43	-0.2987939229369048	0.06083736512529873	0.0	-1.8807816569443279	0.060001626385160274	11.0	11.0	22.0	-0.5206611570247934	0.04178899680298453	-0.1613420359555709	False	author_malig+author_malig	mixed	this_pr	drop_GSE207422	leave-one-cohort-out of GSE131907+GSE205335+GSE207422; dropped GSE207422	GSE131907:-0.396,GSE205335:-0.200	GSE131907:21,GSE205335:22	GSE131907+GSE205335+GSE207422
triple_loo	2	GSE189357+GSE205335 (LOO drop GSE148071)	mean	31	-0.28366382600883505	0.14475507466739432	0.0	-1.477471205883464	0.1395493712176898	8.0	8.0	16.0	-0.5625	0.06495726495726495	-0.25365701497496274	False	marker_malig+author_malig	mixed	this_pr	drop_GSE148071	leave-one-cohort-out of GSE148071+GSE189357+GSE205335; dropped GSE148071	GSE189357:-0.517,GSE205335:-0.200	GSE189357:9,GSE205335:22	GSE148071+GSE189357+GSE205335
triple_loo	2	GSE148071+GSE205335 (LOO drop GSE189357)	mean	44	-0.06163091057195375	0.7036480909063574	0.0	-0.3834309513600412	0.7014002578319167	12.0	10.0	22.0	-0.30000000000000004	0.24853467917305805	-0.1478103942902807	False	tisch_malig+author_malig	mixed	this_pr	drop_GSE189357	leave-one-cohort-out of GSE148071+GSE189357+GSE205335; dropped GSE189357	GSE148071:0.080,GSE205335:-0.200	GSE148071:22,GSE205335:22	GSE148071+GSE189357+GSE205335
triple_loo	2	GSE148071+GSE189357 (LOO drop GSE205335)	mean	31	-0.15717625416546882	0.6135235885590329	48.3444077172603	-0.3906743352926855	0.6960379716768821	8.0	8.0	16.0	-0.25	0.4418026418026417	-0.17288997059945566	False	tisch_malig+marker_malig	mixed	this_pr	drop_GSE205335	leave-one-cohort-out of GSE148071+GSE189357+GSE205335; dropped GSE205335	GSE148071:0.080,GSE189357:-0.517	GSE148071:22,GSE189357:9	GSE148071+GSE189357+GSE205335
triple_loo	2	GSE189357+GSE207422 (LOO drop GSE148071)	mean	21	-0.2760574299975356	0.27236210310023623	0.0	-1.1183863308270912	0.2634020297836175	6.0	5.0	11.0	-0.6666666666666667	0.08225108225108226	-0.28667800504000895	True	marker_malig+author_DRMref	mixed	this_pr	drop_GSE148071	leave-one-cohort-out of GSE148071+GSE189357+GSE207422; dropped GSE148071	GSE189357:-0.517,GSE207422:-0.091	GSE189357:9,GSE207422:12	GSE148071+GSE189357+GSE207422
triple_loo	2	GSE148071+GSE207422 (LOO drop GSE189357)	mean	34	0.024832968212710048	0.8954345744707437	0.0	0.13082054743155025	0.8959172681855346	9.0	9.0	18.0	-0.16049382716049387	0.5962416305866567	-0.1747998089525522	False	tisch_malig+author_DRMref	mixed	this_pr	drop_GSE189357	leave-one-cohort-out of GSE148071+GSE189357+GSE207422; dropped GSE189357	GSE148071:0.080,GSE207422:-0.091	GSE148071:22,GSE207422:12	GSE148071+GSE189357+GSE207422
triple_loo	2	GSE148071+GSE189357 (LOO drop GSE207422)	mean	31	-0.15717625416546882	0.6135235885590329	48.3444077172603	-0.3906743352926855	0.6960379716768821	8.0	8.0	16.0	-0.25	0.4418026418026417	-0.17288997059945566	False	tisch_malig+marker_malig	mixed	this_pr	drop_GSE207422	leave-one-cohort-out of GSE148071+GSE189357+GSE207422; dropped GSE207422	GSE148071:0.080,GSE189357:-0.517	GSE148071:22,GSE189357:9	GSE148071+GSE189357+GSE207422
triple_loo	2	GSE205335+GSE207422 (LOO drop GSE148071)	mean	34	-0.1656489685826519	0.376327189077578	0.0	-0.8961059687207521	0.3701961695609385	9.0	9.0	18.0	-0.4814814814814815	0.0933976745287926	-0.22676680076244762	False	author_malig+author_DRMref	mixed	this_pr	drop_GSE148071	leave-one-cohort-out of GSE148071+GSE205335+GSE207422; dropped GSE148071	GSE205335:-0.200,GSE207422:-0.091	GSE205335:22,GSE207422:12	GSE148071+GSE205335+GSE207422
triple_loo	2	GSE148071+GSE207422 (LOO drop GSE205335)	mean	34	0.024832968212710048	0.8954345744707437	0.0	0.13082054743155025	0.8959172681855346	9.0	9.0	18.0	-0.16049382716049387	0.5962416305866567	-0.1747998089525522	False	tisch_malig+author_DRMref	mixed	this_pr	drop_GSE205335	leave-one-cohort-out of GSE148071+GSE205335+GSE207422; dropped GSE205335	GSE148071:0.080,GSE207422:-0.091	GSE148071:22,GSE207422:12	GSE148071+GSE205335+GSE207422
triple_loo	2	GSE148071+GSE205335 (LOO drop GSE207422)	mean	44	-0.06163091057195375	0.7036480909063574	0.0	-0.3834309513600412	0.7014002578319167	12.0	10.0	22.0	-0.30000000000000004	0.24853467917305805	-0.1478103942902807	False	tisch_malig+author_malig	mixed	this_pr	drop_GSE207422	leave-one-cohort-out of GSE148071+GSE205335+GSE207422; dropped GSE207422	GSE148071:0.080,GSE205335:-0.200	GSE148071:22,GSE205335:22	GSE148071+GSE205335+GSE207422
triple_loo	2	GSE205335+GSE207422 (LOO drop GSE189357)	mean	34	-0.1656489685826519	0.376327189077578	0.0	-0.8961059687207521	0.3701961695609385	9.0	9.0	18.0	-0.4814814814814815	0.0933976745287926	-0.22676680076244762	False	author_malig+author_DRMref	mixed	this_pr	drop_GSE189357	leave-one-cohort-out of GSE189357+GSE205335+GSE207422; dropped GSE189357	GSE205335:-0.200,GSE207422:-0.091	GSE205335:22,GSE207422:12	GSE189357+GSE205335+GSE207422
triple_loo	2	GSE189357+GSE207422 (LOO drop GSE205335)	mean	21	-0.2760574299975356	0.27236210310023623	0.0	-1.1183863308270912	0.2634020297836175	6.0	5.0	11.0	-0.6666666666666667	0.08225108225108226	-0.28667800504000895	True	marker_malig+author_DRMref	mixed	this_pr	drop_GSE205335	leave-one-cohort-out of GSE189357+GSE205335+GSE207422; dropped GSE205335	GSE189357:-0.517,GSE207422:-0.091	GSE189357:9,GSE207422:12	GSE189357+GSE205335+GSE207422
triple_loo	2	GSE189357+GSE205335 (LOO drop GSE207422)	mean	31	-0.28366382600883505	0.14475507466739432	0.0	-1.477471205883464	0.1395493712176898	8.0	8.0	16.0	-0.5625	0.06495726495726495	-0.25365701497496274	False	marker_malig+author_malig	mixed	this_pr	drop_GSE207422	leave-one-cohort-out of GSE189357+GSE205335+GSE207422; dropped GSE207422	GSE189357:-0.517,GSE205335:-0.200	GSE189357:9,GSE205335:22	GSE189357+GSE205335+GSE207422
triple_loo	2	GSE127465+GSE131907 (LOO drop GSE123902)	pct	28	-0.3161082726006362	0.3600819849892791	47.05713605415528	-2.032571659566812	0.0420958171660875	7.0	7.0	14.0	-0.4285714285714286	0.20862470862470864	-0.2551411409634277	False	tisch_malig+author_malig	mixed	this_pr	drop_GSE123902	leave-one-cohort-out of GSE123902+GSE127465+GSE131907; dropped GSE123902	GSE127465:0.179,GSE131907:-0.522	GSE127465:7,GSE131907:21	GSE123902+GSE127465+GSE131907
triple_loo	2	GSE123902+GSE131907 (LOO drop GSE127465)	pct	34	-0.575072194708154	0.0005276801167933881	0.0	-3.4115352648322785	0.0006459814482360442	10.0	8.0	18.0	-0.7	0.011655011655011656	-0.31861103920984013	False	marker_malig+author_malig	mixed	this_pr	drop_GSE127465	leave-one-cohort-out of GSE123902+GSE127465+GSE131907; dropped GSE127465	GSE123902:-0.659,GSE131907:-0.522	GSE123902:13,GSE131907:21	GSE123902+GSE127465+GSE131907
triple_loo	2	GSE123902+GSE127465 (LOO drop GSE131907)	pct	20	-0.3650657156043213	0.42517777027082315	62.96615429651617	-1.867142662641529	0.06188166806248287	5.0	5.0	10.0	-0.52	0.2222222222222222	-0.1652431982381222	True	marker_malig+tisch_malig	mixed	this_pr	drop_GSE131907	leave-one-cohort-out of GSE123902+GSE127465+GSE131907; dropped GSE131907	GSE123902:-0.659,GSE127465:0.179	GSE123902:13,GSE127465:7	GSE123902+GSE127465+GSE131907
triple_loo	2	GSE127465+GSE148071 (LOO drop GSE123902)	pct	29	0.01879506424197658	0.9281691469121212	0.0	0.09855391255271015	0.9214924642514052	8.0	7.0	15.0	-0.0357142857142857	0.9550893550893552	-0.12027171380965734	False	tisch_malig+tisch_malig	mixed	this_pr	drop_GSE123902	leave-one-cohort-out of GSE123902+GSE127465+GSE148071; dropped GSE123902	GSE127465:0.179,GSE148071:-0.015	GSE127465:7,GSE148071:22	GSE123902+GSE127465+GSE148071
triple_loo	2	GSE123902+GSE148071 (LOO drop GSE127465)	pct	35	-0.3565618207622819	0.3352091594514526	74.6794059384078	-1.4940849504026112	0.13515341700128974	9.0	9.0	18.0	-0.33333333333333337	0.25099827044292256	-0.2512992866780008	False	marker_malig+tisch_malig	mixed	this_pr	drop_GSE127465	leave-one-cohort-out of GSE123902+GSE127465+GSE148071; dropped GSE127465	GSE123902:-0.659,GSE148071:-0.015	GSE123902:13,GSE148071:22	GSE123902+GSE127465+GSE148071
triple_loo	2	GSE123902+GSE127465 (LOO drop GSE148071)	pct	20	-0.3650657156043213	0.42517777027082315	62.96615429651617	-1.867142662641529	0.06188166806248287	5.0	5.0	10.0	-0.52	0.2222222222222222	-0.1652431982381222	True	marker_malig+tisch_malig	mixed	this_pr	drop_GSE148071	leave-one-cohort-out of GSE123902+GSE127465+GSE148071; dropped GSE148071	GSE123902:-0.659,GSE127465:0.179	GSE123902:13,GSE127465:7	GSE123902+GSE127465+GSE148071
triple_loo	2	GSE127465+GSE189357 (LOO drop GSE123902)	pct	16	-0.2949804516365966	0.48383850262030703	45.41039337215604	-1.0807843246324618	0.2797930628505777	4.0	4.0	8.0	-0.25	0.6857142857142857	-0.13703222270109705	True	tisch_malig+marker_malig	mixed	this_pr	drop_GSE123902	leave-one-cohort-out of GSE123902+GSE127465+GSE189357; dropped GSE123902	GSE127465:0.179,GSE189357:-0.600	GSE127465:7,GSE189357:9	GSE123902+GSE127465+GSE189357
triple_loo	2	GSE123902+GSE189357 (LOO drop GSE127465)	pct	22	-0.6379499601325548	0.002537473811973913	0.0	-2.984070444897235	0.002844412765832202	7.0	5.0	12.0	-1.0	0.0025252525252525255	-0.3563523583449021	True	marker_malig+marker_malig	mixed	this_pr	drop_GSE127465	leave-one-cohort-out of GSE123902+GSE127465+GSE189357; dropped GSE127465	GSE123902:-0.659,GSE189357:-0.600	GSE123902:13,GSE189357:9	GSE123902+GSE127465+GSE189357
triple_loo	2	GSE123902+GSE127465 (LOO drop GSE189357)	pct	20	-0.3650657156043213	0.42517777027082315	62.96615429651617	-1.867142662641529	0.06188166806248287	5.0	5.0	10.0	-0.52	0.2222222222222222	-0.1652431982381222	True	marker_malig+tisch_malig	mixed	this_pr	drop_GSE189357	leave-one-cohort-out of GSE123902+GSE127465+GSE189357; dropped GSE189357	GSE123902:-0.659,GSE127465:0.179	GSE123902:13,GSE127465:7	GSE123902+GSE127465+GSE189357
triple_loo	2	GSE127465+GSE205335 (LOO drop GSE123902)	pct	29	-0.28720239210210696	0.30024978012358317	27.701464601441117	-1.68080548421311	0.09280070306913592	8.0	7.0	15.0	-0.5714285714285714	0.0721056721056721	-0.222612480910889	False	tisch_malig+author_malig	mixed	this_pr	drop_GSE123902	leave-one-cohort-out of GSE123902+GSE127465+GSE205335; dropped GSE123902	GSE127465:0.179,GSE205335:-0.435	GSE127465:7,GSE205335:22	GSE123902+GSE127465+GSE205335
triple_loo	2	GSE123902+GSE205335 (LOO drop GSE127465)	pct	35	-0.5216496284908236	0.0018340012201820794	0.0	-3.078717583187899	0.002078936568128932	9.0	9.0	18.0	-0.8024691358024691	0.004718198728115028	-0.5001221896383187	False	marker_malig+author_malig	mixed	this_pr	drop_GSE127465	leave-one-cohort-out of GSE123902+GSE127465+GSE205335; dropped GSE127465	GSE123902:-0.659,GSE205335:-0.435	GSE123902:13,GSE205335:22	GSE123902+GSE127465+GSE205335
triple_loo	2	GSE123902+GSE127465 (LOO drop GSE205335)	pct	20	-0.3650657156043213	0.42517777027082315	62.96615429651617	-1.867142662641529	0.06188166806248287	5.0	5.0	10.0	-0.52	0.2222222222222222	-0.1652431982381222	True	marker_malig+tisch_malig	mixed	this_pr	drop_GSE205335	leave-one-cohort-out of GSE123902+GSE127465+GSE205335; dropped GSE205335	GSE123902:-0.659,GSE127465:0.179	GSE123902:13,GSE127465:7	GSE123902+GSE127465+GSE205335
triple_loo	2	GSE131907+GSE148071 (LOO drop GSE123902)	pct	43	-0.2863879032186589	0.29605893058402	65.98254707403338	-1.741526428194671	0.08159134489169045	11.0	11.0	22.0	-0.4049586776859504	0.11503496229473924	-0.21230425583791482	False	author_malig+tisch_malig	mixed	this_pr	drop_GSE123902	leave-one-cohort-out of GSE123902+GSE131907+GSE148071; dropped GSE123902	GSE131907:-0.522,GSE148071:-0.015	GSE131907:21,GSE148071:22	GSE123902+GSE131907+GSE148071
triple_loo	2	GSE123902+GSE148071 (LOO drop GSE131907)	pct	35	-0.3565618207622819	0.3352091594514526	74.6794059384078	-1.4940849504026112	0.13515341700128974	9.0	9.0	18.0	-0.33333333333333337	0.25099827044292256	-0.2512992866780008	False	marker_malig+tisch_malig	mixed	this_pr	drop_GSE131907	leave-one-cohort-out of GSE123902+GSE131907+GSE148071; dropped GSE131907	GSE123902:-0.659,GSE148071:-0.015	GSE123902:13,GSE148071:22	GSE123902+GSE131907+GSE148071
triple_loo	2	GSE123902+GSE131907 (LOO drop GSE148071)	pct	34	-0.575072194708154	0.0005276801167933881	0.0	-3.4115352648322785	0.0006459814482360442	10.0	8.0	18.0	-0.7	0.011655011655011656	-0.31861103920984013	False	marker_malig+author_malig	mixed	this_pr	drop_GSE148071	leave-one-cohort-out of GSE123902+GSE131907+GSE148071; dropped GSE148071	GSE123902:-0.659,GSE131907:-0.522	GSE123902:13,GSE131907:21	GSE123902+GSE131907+GSE148071
triple_loo	2	GSE131907+GSE189357 (LOO drop GSE123902)	pct	30	-0.5424924995584873	0.002910690018538355	0.0	-2.9564687566932566	0.0031118375664090907	9.0	7.0	16.0	-0.6190476190476191	0.04178321678321679	-0.36468164188752433	False	author_malig+marker_malig	mixed	this_pr	drop_GSE123902	leave-one-cohort-out of GSE123902+GSE131907+GSE189357; dropped GSE123902	GSE131907:-0.522,GSE189357:-0.600	GSE131907:21,GSE189357:9	GSE123902+GSE131907+GSE189357
triple_loo	2	GSE123902+GSE189357 (LOO drop GSE131907)	pct	22	-0.6379499601325548	0.002537473811973913	0.0	-2.984070444897235	0.002844412765832202	7.0	5.0	12.0	-1.0	0.0025252525252525255	-0.3563523583449021	True	marker_malig+marker_malig	mixed	this_pr	drop_GSE131907	leave-one-cohort-out of GSE123902+GSE131907+GSE189357; dropped GSE131907	GSE123902:-0.659,GSE189357:-0.600	GSE123902:13,GSE189357:9	GSE123902+GSE131907+GSE189357
triple_loo	2	GSE123902+GSE131907 (LOO drop GSE189357)	pct	34	-0.575072194708154	0.0005276801167933881	0.0	-3.4115352648322785	0.0006459814482360442	10.0	8.0	18.0	-0.7	0.011655011655011656	-0.31861103920984013	False	marker_malig+author_malig	mixed	this_pr	drop_GSE189357	leave-one-cohort-out of GSE123902+GSE131907+GSE189357; dropped GSE189357	GSE123902:-0.659,GSE131907:-0.522	GSE123902:13,GSE131907:21	GSE123902+GSE131907+GSE189357
triple_loo	2	GSE131907+GSE205335 (LOO drop GSE123902)	pct	43	-0.4787109080847739	0.0015191063422345722	0.0	-3.144426482866681	0.001664127187209751	11.0	11.0	22.0	-0.7024793388429752	0.00581685721588046	-0.31764884029144325	False	author_malig+author_malig	mixed	this_pr	drop_GSE123902	leave-one-cohort-out of GSE123902+GSE131907+GSE205335; dropped GSE123902	GSE131907:-0.522,GSE205335:-0.435	GSE131907:21,GSE205335:22	GSE123902+GSE131907+GSE205335
triple_loo	2	GSE123902+GSE205335 (LOO drop GSE131907)	pct	35	-0.5216496284908236	0.0018340012201820794	0.0	-3.078717583187899	0.002078936568128932	9.0	9.0	18.0	-0.8024691358024691	0.004718198728115028	-0.5001221896383187	False	marker_malig+author_malig	mixed	this_pr	drop_GSE131907	leave-one-cohort-out of GSE123902+GSE131907+GSE205335; dropped GSE131907	GSE123902:-0.659,GSE205335:-0.435	GSE123902:13,GSE205335:22	GSE123902+GSE131907+GSE205335
triple_loo	2	GSE123902+GSE131907 (LOO drop GSE205335)	pct	34	-0.575072194708154	0.0005276801167933881	0.0	-3.4115352648322785	0.0006459814482360442	10.0	8.0	18.0	-0.7	0.011655011655011656	-0.31861103920984013	False	marker_malig+author_malig	mixed	this_pr	drop_GSE205335	leave-one-cohort-out of GSE123902+GSE131907+GSE205335; dropped GSE205335	GSE123902:-0.659,GSE131907:-0.522	GSE123902:13,GSE131907:21	GSE123902+GSE131907+GSE205335
triple_loo	2	GSE148071+GSE189357 (LOO drop GSE123902)	pct	31	-0.2637066820647359	0.4107558014472008	52.279673253220814	-0.8954851366378808	0.37052780770782257	8.0	8.0	16.0	-0.25	0.4418026418026417	-0.17288997059945566	False	tisch_malig+marker_malig	mixed	this_pr	drop_GSE123902	leave-one-cohort-out of GSE123902+GSE148071+GSE189357; dropped GSE123902	GSE148071:-0.015,GSE189357:-0.600	GSE148071:22,GSE189357:9	GSE123902+GSE148071+GSE189357
triple_loo	2	GSE123902+GSE189357 (LOO drop GSE148071)	pct	22	-0.6379499601325548	0.002537473811973913	0.0	-2.984070444897235	0.002844412765832202	7.0	5.0	12.0	-1.0	0.0025252525252525255	-0.3563523583449021	True	marker_malig+marker_malig	mixed	this_pr	drop_GSE148071	leave-one-cohort-out of GSE123902+GSE148071+GSE189357; dropped GSE148071	GSE123902:-0.659,GSE189357:-0.600	GSE123902:13,GSE189357:9	GSE123902+GSE148071+GSE189357
triple_loo	2	GSE123902+GSE148071 (LOO drop GSE189357)	pct	35	-0.3565618207622819	0.3352091594514526	74.6794059384078	-1.4940849504026112	0.13515341700128974	9.0	9.0	18.0	-0.33333333333333337	0.25099827044292256	-0.2512992866780008	False	marker_malig+tisch_malig	mixed	this_pr	drop_GSE189357	leave-one-cohort-out of GSE123902+GSE148071+GSE189357; dropped GSE189357	GSE123902:-0.659,GSE148071:-0.015	GSE123902:13,GSE148071:22	GSE123902+GSE148071+GSE189357
triple_loo	2	GSE148071+GSE205335 (LOO drop GSE123902)	pct	44	-0.23630901982013466	0.28571043977399424	48.300920679650815	-1.4795478498519712	0.13899395263005654	12.0	10.0	22.0	-0.35	0.17646171380243192	-0.21305128548809116	False	tisch_malig+author_malig	mixed	this_pr	drop_GSE123902	leave-one-cohort-out of GSE123902+GSE148071+GSE205335; dropped GSE123902	GSE148071:-0.015,GSE205335:-0.435	GSE148071:22,GSE205335:22	GSE123902+GSE148071+GSE205335
triple_loo	2	GSE123902+GSE205335 (LOO drop GSE148071)	pct	35	-0.5216496284908236	0.0018340012201820794	0.0	-3.078717583187899	0.002078936568128932	9.0	9.0	18.0	-0.8024691358024691	0.004718198728115028	-0.5001221896383187	False	marker_malig+author_malig	mixed	this_pr	drop_GSE148071	leave-one-cohort-out of GSE123902+GSE148071+GSE205335; dropped GSE148071	GSE123902:-0.659,GSE205335:-0.435	GSE123902:13,GSE205335:22	GSE123902+GSE148071+GSE205335
triple_loo	2	GSE123902+GSE148071 (LOO drop GSE205335)	pct	35	-0.3565618207622819	0.3352091594514526	74.6794059384078	-1.4940849504026112	0.13515341700128974	9.0	9.0	18.0	-0.33333333333333337	0.25099827044292256	-0.2512992866780008	False	marker_malig+tisch_malig	mixed	this_pr	drop_GSE205335	leave-one-cohort-out of GSE123902+GSE148071+GSE205335; dropped GSE205335	GSE123902:-0.659,GSE148071:-0.015	GSE123902:13,GSE148071:22	GSE123902+GSE148071+GSE205335
triple_loo	2	GSE189357+GSE205335 (LOO drop GSE123902)	pct	31	-0.4783764213621875	0.00920396129366116	0.0	-2.602186713900326	0.009263140509539572	8.0	8.0	16.0	-0.75	0.010411810411810413	-0.46968822827203727	False	marker_malig+author_malig	mixed	this_pr	drop_GSE123902	leave-one-cohort-out of GSE123902+GSE189357+GSE205335; dropped GSE123902	GSE189357:-0.600,GSE205335:-0.435	GSE189357:9,GSE205335:22	GSE123902+GSE189357+GSE205335
triple_loo	2	GSE123902+GSE205335 (LOO drop GSE189357)	pct	35	-0.5216496284908236	0.0018340012201820794	0.0	-3.078717583187899	0.002078936568128932	9.0	9.0	18.0	-0.8024691358024691	0.004718198728115028	-0.5001221896383187	False	marker_malig+author_malig	mixed	this_pr	drop_GSE189357	leave-one-cohort-out of GSE123902+GSE189357+GSE205335; dropped GSE189357	GSE123902:-0.659,GSE205335:-0.435	GSE123902:13,GSE205335:22	GSE123902+GSE189357+GSE205335
triple_loo	2	GSE123902+GSE189357 (LOO drop GSE205335)	pct	22	-0.6379499601325548	0.002537473811973913	0.0	-2.984070444897235	0.002844412765832202	7.0	5.0	12.0	-1.0	0.0025252525252525255	-0.3563523583449021	True	marker_malig+marker_malig	mixed	this_pr	drop_GSE205335	leave-one-cohort-out of GSE123902+GSE189357+GSE205335; dropped GSE205335	GSE123902:-0.659,GSE189357:-0.600	GSE123902:13,GSE189357:9	GSE123902+GSE189357+GSE205335
triple_loo	2	GSE131907+GSE148071 (LOO drop GSE127465)	pct	43	-0.2863879032186589	0.29605893058402	65.98254707403338	-1.741526428194671	0.08159134489169045	11.0	11.0	22.0	-0.4049586776859504	0.11503496229473924	-0.21230425583791482	False	author_malig+tisch_malig	mixed	this_pr	drop_GSE127465	leave-one-cohort-out of GSE127465+GSE131907+GSE148071; dropped GSE127465	GSE131907:-0.522,GSE148071:-0.015	GSE131907:21,GSE148071:22	GSE127465+GSE131907+GSE148071
triple_loo	2	GSE127465+GSE148071 (LOO drop GSE131907)	pct	29	0.01879506424197658	0.9281691469121212	0.0	0.09855391255271015	0.9214924642514052	8.0	7.0	15.0	-0.0357142857142857	0.9550893550893552	-0.12027171380965734	False	tisch_malig+tisch_malig	mixed	this_pr	drop_GSE131907	leave-one-cohort-out of GSE127465+GSE131907+GSE148071; dropped GSE131907	GSE127465:0.179,GSE148071:-0.015	GSE127465:7,GSE148071:22	GSE127465+GSE131907+GSE148071
triple_loo	2	GSE127465+GSE131907 (LOO drop GSE148071)	pct	28	-0.3161082726006362	0.3600819849892791	47.05713605415528	-2.032571659566812	0.0420958171660875	7.0	7.0	14.0	-0.4285714285714286	0.20862470862470864	-0.2551411409634277	False	tisch_malig+author_malig	mixed	this_pr	drop_GSE148071	leave-one-cohort-out of GSE127465+GSE131907+GSE148071; dropped GSE148071	GSE127465:0.179,GSE131907:-0.522	GSE127465:7,GSE131907:21	GSE127465+GSE131907+GSE148071
