score	outcome	adjust	covariate	k	fail_reason	n_GSE123902	rho_GSE123902	p_GSE123902	n_GSE131907	rho_GSE131907	p_GSE131907	n_GSE205335	rho_GSE205335	p_GSE205335	n_GSE189357	rho_GSE189357	p_GSE189357	n_total	pooled_rho	pooled_p	I2	ci_lo	ci_hi	cliff	cliff_p	n_q1	n_q4	median_q1	median_q4	median_ratio	consistent	ratio_GSE123902	ratio_GSE131907	ratio_GSE205335	ratio_GSE189357	ratio_concordant	filter	panel_id	abs_rho	abs_cliff
pct_ge2	logit_tnk	partial	EPCAM_cp10k	1		13	-0.25915571894951606	0.39255288053610865	21	-0.30590882116277157	0.1774633428742186	22	-0.3215863620611616	0.14444851954827023	9	-0.4888277169155585	0.18176437287047392	65	-0.3233414247307194	0.018893821074056995	0.0	-0.5478990607045512	-0.055317658282616505	-0.46710526315789475	0.019570169079844726	19.0	16.0	-0.37489083993967337	-1.9038331899643333	-5.584087897946878	True				-5.584087897946878	False	all	logit_tnk|pct_ge2|partial|EPCAM_cp10k|all	0.3233414247307194	0.46710526315789475
pct_ge2	logit_tnk	partial	EPCAM_raw	1		13	0.3237380945845027	0.28056941590474677	21	-0.40724377215993923	0.06690514210248735	22	-0.3611644199059913	0.0986535742488436	9	-0.5327184878460953	0.13976999505036444	65	-0.2665136536382402	0.13078305668399134	32.8983415046731	-0.5562346175689565	0.08097230378725123	-0.4934210526315789	0.013627261312461093	19.0	16.0	-0.4517809657240419	-1.7691458299306297	-5.584087897946878	False				-5.584087897946878	False	all	logit_tnk|pct_ge2|partial|EPCAM_raw|all	0.2665136536382402	0.4934210526315789
pct_ge2	logit_tnk	semipartial	EPCAM_cp10k	1		13	-0.18281319484610067	0.5499730133908479	21	-0.28808418189317475	0.2053754512333225	22	-0.3188390148427568	0.14810528462326591	9	-0.4772159288362479	0.19393960355818185	65	-0.3015015557037822	0.029391642063559074	0.0	-0.53073690998554	-0.03116039298152547	-0.46710526315789475	0.019570169079844726	19.0	16.0	-0.37489083993967337	-1.9038331899643333	-5.584087897946878	True				-5.584087897946878	False	all	logit_tnk|pct_ge2|semipartial|EPCAM_cp10k|all	0.3015015557037822	0.46710526315789475
pct_ge2	logit_tnk	partial	log_n_mal	1		13	-0.624457676296139	0.022520074486363614	21	-0.17384000013589648	0.4510768881161208	22	-0.044821429609109426	0.8429992846599954	9	-0.49936641062988774	0.17110009378540772	65	-0.27170041413933366	0.06982593227146193	11.102443174342309	-0.5226571214242927	0.02258701673287877	-0.3684210526315789	0.06609355542809922	19.0	16.0	-0.4375464190983539	-1.1237566350865018	-2.5213410800152483	True				-2.5213410800152483	False	all	logit_tnk|pct_ge2|partial|log_n_mal|all	0.27170041413933366	0.3684210526315789
pct_ge2	logit_tnk	partial	EPCAM_KRT	4	n<10:GSE189357	13	0.43347819987804403	0.13893746680145627	21	-0.3102849095831684	0.17102877870878203	22	-0.3136454573423253	0.15519524830425974	9			65													False					False	all	logit_tnk|pct_ge2|partial|EPCAM_KRT|all		
pct_ge5	logit_tnk	none	none	0		13	-0.46153846153846156	0.11237597055825145	21	-0.36635273124136514	0.10238352505532523	22	-0.1202710333145116	0.5939407703391391	9	-0.5	0.1704706607870538	65	-0.31869734999269755	0.016222675620806905	0.0	-0.5366390215765005	-0.06089438117088727	-0.47368421052631576	0.01790380406832535	19.0	16.0	-0.37489083993967337	-1.5883133428039962	-2.5213410800152483	True				-2.5213410800152483	False	all	logit_tnk|pct_ge5|none|none|all	0.31869734999269755	0.47368421052631576
pct_ge5	logit_tnk	partial	EPCAM_cp10k	1		13	-0.15217901549532575	0.619675462636826	21	-0.2025089026984628	0.37866444026219565	22	-0.055256310601252766	0.8070506078790575	9	-0.5226676730390178	0.14882491093514924	65	-0.1770309952398279	0.21041990041156644	0.0	-0.4292002699400711	0.10074115846034637	-0.19078947368421054	0.34530799504008103	19.0	16.0	-0.4229297504008935	-0.8128498715597491	-5.584087897946878	True				-5.584087897946878	False	all	logit_tnk|pct_ge5|partial|EPCAM_cp10k|all	0.1770309952398279	0.19078947368421054
pct_ge5	logit_tnk	partial	EPCAM_raw	1		13	0.4076947332052355	0.16671799789512157	21	-0.34349487139873286	0.12737686093678613	22	-0.08040411318996943	0.7220715110932331	9	-0.5703655075174051	0.10879356195298286	65	-0.13645471156301767	0.48011308549229326	41.3583165338605	-0.4765028604249774	0.23910779123350073	-0.16447368421052633	0.41720714992996943	19.0	16.0	-0.4229297504008935	-0.784850709641448	-1.4782467830913482	False				-1.4782467830913482	False	all	logit_tnk|pct_ge5|partial|EPCAM_raw|all	0.13645471156301767	0.16447368421052633
pct_ge5	logit_tnk	semipartial	EPCAM_cp10k	1		13	-0.10734986719183391	0.7270393822361286	21	-0.1907091509758365	0.4076334512500281	22	-0.054784249938428994	0.8086693439402391	9	-0.5102520385624567	0.1604704444545517	65	-0.16291455200806618	0.24987426454860595	0.0	-0.4172678181902439	0.11510826611744614	-0.19078947368421054	0.34530799504008103	19.0	16.0	-0.4229297504008935	-0.8128498715597491	-5.584087897946878	True				-5.584087897946878	False	all	logit_tnk|pct_ge5|semipartial|EPCAM_cp10k|all	0.16291455200806618	0.19078947368421054
pct_ge5	logit_tnk	partial	log_n_mal	1		13	-0.28796810273466555	0.340038366003814	21	-0.2362070977173465	0.30261785966288646	22	0.08413936394080919	0.7096893020074797	9	-0.5048781642974013	0.16566896774572143	65	-0.1622474586255786	0.25185374711621467	0.0	-0.41670175401585785	0.11578433893221757	-0.25	0.2143291535813715	19.0	16.0	-0.5434342050841809	-1.0938671617512425	-2.5213410800152483	False				-2.5213410800152483	False	all	logit_tnk|pct_ge5|partial|log_n_mal|all	0.1622474586255786	0.25
pct_ge5	logit_tnk	partial	EPCAM_KRT	4	n<10:GSE189357	13	0.31238885625068824	0.2987372247821173	21	-0.20692712104237557	0.3681252854221008	22	-0.061472596235111206	0.7858078712708892	9			65													False					False	all	logit_tnk|pct_ge5|partial|EPCAM_KRT|all		
pct_ge10	logit_tnk	none	none	0		13	-0.21978021978021978	0.4706148514721425	21	-0.2819097258133909	0.2156910127782665	22	0.07622811970638058	0.7359946162262682	9	-0.08333333333333334	0.831214097710308	65	-0.12202775568690946	0.37195099023865175	0.0	-0.3729674535697931	0.14554677237467048	-0.15789473684210525	0.4364730678722466	19.0	16.0	-0.5434342050841809	-1.0677603154106252	0.5549591073785578	False				0.5549591073785578	False	all	logit_tnk|pct_ge10|none|none|all	0.12202775568690946	0.15789473684210525
pct_ge10	logit_tnk	partial	EPCAM_cp10k	1		13	-0.03125260912720264	0.9192709715498638	21	-0.0636403005399397	0.7840413954135548	22	0.13625495317366793	0.5454328781973001	9	0.1226010591079178	0.7533465169967907	65	0.035073945326287444	0.8059776685504065	0.0	-0.24012962184874384	0.3050590440760598	0.07236842105263158	0.7280731999907706	19.0	16.0	-0.5434342050841809	-0.3551449793322704	7.639170437417892	False				7.639170437417892	False	all	logit_tnk|pct_ge10|partial|EPCAM_cp10k|all	0.035073945326287444	0.07236842105263158
pct_ge10	logit_tnk	partial	EPCAM_raw	1		13	0.40917553137222445	0.16503298943752812	21	-0.21520398324854012	0.3488395131491315	22	0.16608992944944925	0.4600821230734123	9	0.003291076594107018	0.9932955343316845	65	0.06580364885982612	0.6445890309624029	0.0	-0.21088860085037286	0.3327334521481738	0.06578947368421052	0.7530832737222033	19.0	16.0	-0.6234041214909247	-0.5406798668374762	-6.398511972037215	False				-6.398511972037215	False	all	logit_tnk|pct_ge10|partial|EPCAM_raw|all	0.06580364885982612	0.06578947368421052
pct_ge10	logit_tnk	semipartial	EPCAM_cp10k	1		13	-0.022046163383850792	0.943010350723047	21	-0.059932119141896195	0.796362301475495	22	0.13509091231013037	0.5489032742690416	9	0.11968874978625522	0.7590641254847817	65	0.03731741194746891	0.7938278216058141	0.0	-0.2380116052980264	0.3070950028179514	0.07236842105263158	0.7280731999907706	19.0	16.0	-0.5434342050841809	-0.3551449793322704	7.639170437417892	False				7.639170437417892	False	all	logit_tnk|pct_ge10|semipartial|EPCAM_cp10k|all	0.03731741194746891	0.07236842105263158
pct_ge10	logit_tnk	partial	log_n_mal	1		13	-0.06969955788700924	0.8210014689386514	21	-0.2524996434094415	0.269480265877187	22	0.07871379373852176	0.7276972251244496	9	-0.01702266374120488	0.9653300870671478	65	-0.0749819787391341	0.5989848932141344	0.0	-0.3409110099371575	0.20205780316360825	-0.02631578947368421	0.9077345052112101	19.0	16.0	-0.5434342050841809	-0.5269357776155414	-0.36866502653357014	False				-0.36866502653357014	False	all	logit_tnk|pct_ge10|partial|log_n_mal|all	0.0749819787391341	0.02631578947368421
pct_ge10	logit_tnk	partial	EPCAM_KRT	4	n<10:GSE189357	13	0.27787873164161014	0.3579685529043924	21	-0.08230215414687957	0.7228413449460986	22	0.090975083840683	0.6872132906705142	9			65													False					False	all	logit_tnk|pct_ge10|partial|EPCAM_KRT|all		
mean_log1p_raw	logit_tnk	none	none	0		13	-0.6538461538461539	0.015348516732105473	21	-0.39610389610389607	0.07547637795047248	22	-0.16996047430830044	0.44954166436454235	9	-0.5166666666666667	0.15439012098622507	65	-0.3936479270059005	0.0024510197999868485	0.0	-0.5949776045406042	-0.14583561925356242	-0.5263157894736842	0.008475701201894085	19.0	16.0	-0.3696340885812376	-1.5883133428039962	-14.692023055481329	True	-27.46270790245455			-1.9213382085081085	False	all	logit_tnk|mean_log1p_raw|none|none|all	0.3936479270059005	0.5263157894736842
mean_log1p_raw	logit_tnk	partial	EPCAM_cp10k	1		13	-0.3097946587698844	0.3029820261726308	21	-0.2406859984494756	0.2932705637005555	22	-0.12014110770633078	0.5943424069868642	9	-0.539049742626061	0.13423670855686806	65	-0.2447942026317247	0.08027836423417217	0.0	-0.4852798786663375	0.030123281255070102	-0.48026315789473684	0.01636307973192807	19.0	16.0	-0.3696340885812376	-1.6156891127407955	-1.4782467830913482	True				-1.4782467830913482	False	all	logit_tnk|mean_log1p_raw|partial|EPCAM_cp10k|all	0.2447942026317247	0.48026315789473684
mean_log1p_raw	logit_tnk	partial	EPCAM_raw	1		13	0.2548509505142025	0.4007409690071232	21	-0.3995792871380107	0.07271865350966608	22	-0.14833415458924798	0.5100265529431236	9	-0.5688086741535229	0.10998329394802937	65	-0.21421356113359835	0.18541803465897777	20.5569503892222	-0.49270289575254356	0.10407838474969477	-0.3355263157894737	0.09448053396497642	19.0	16.0	-0.37489083993967337	-1.3592242042864298	-1.4782467830913482	False				-1.4782467830913482	False	all	logit_tnk|mean_log1p_raw|partial|EPCAM_raw|all	0.21421356113359835	0.3355263157894737
mean_log1p_raw	logit_tnk	semipartial	EPCAM_cp10k	1		13	-0.21853483128038753	0.4731964508992434	21	-0.22666175069062475	0.32313780469552494	22	-0.11911472917473652	0.5975192500018892	9	-0.5262449626207937	0.14556393253899538	65	-0.22078120444750501	0.11610360940240833	0.0	-0.4656309439206749	0.055465820030907234	-0.48026315789473684	0.01636307973192807	19.0	16.0	-0.3696340885812376	-1.6156891127407955	-1.4782467830913482	True				-1.4782467830913482	False	all	logit_tnk|mean_log1p_raw|semipartial|EPCAM_cp10k|all	0.22078120444750501	0.48026315789473684
mean_log1p_raw	logit_tnk	partial	log_n_mal	1		13	-0.5801800024811781	0.03764642683215221	21	-0.2811284159545356	0.21702030713642845	22	0.03905668316828218	0.8629940995650758	9	-0.57909470618633	0.1022669718266703	65	-0.2898668186288514	0.0736493905064845	22.62626009616274	-0.5548802603997226	0.028555763113227488	-0.21052631578947367	0.2969162298626473	19.0	16.0	-0.5434342050841809	-0.8128498715597491	-0.6875409548689753	False				-0.6875409548689753	False	all	logit_tnk|mean_log1p_raw|partial|log_n_mal|all	0.2898668186288514	0.21052631578947367
mean_log1p_raw	logit_tnk	partial	EPCAM_KRT	4	n<10:GSE189357	13	0.31998391842860097	0.28650637404311957	21	-0.24904338180297794	0.27631066308748753	22	-0.15320715152742034	0.4960646778457463	9			65													False					False	all	logit_tnk|mean_log1p_raw|partial|EPCAM_KRT|all		
mean_log1p_cp10k	logit_tnk	none	none	0		13	-0.5164835164835164	0.0707490406749638	21	-0.6168831168831169	0.0028947180479421885	22	-0.20045172219085267	0.3710825718233011	9	-0.39999999999999997	0.286105101908313	65	-0.44074645216976993	0.0005718335323020082	0.0	-0.6305830852233515	-0.20114940324423844	-0.5723684210526315	0.004179303713957568	19.0	16.0	-0.2676497736891833	-1.5883133428039962	-8.293146424502714	True	-16.007055683526218			-0.5792371654792107	False	all	logit_tnk|mean_log1p_cp10k|none|none|all	0.44074645216976993	0.5723684210526315
mean_log1p_cp10k	logit_tnk	partial	EPCAM_cp10k	1		13	0.18176508379219858	0.5523018675754677	21	-0.54925777660983	0.009910993192315387	22	-0.15527117310570338	0.4902082554461035	9	-0.34444244887800274	0.3640311018733419	65	-0.2559178334172257	0.13247707783979393	28.136829723797685	-0.5389925124035913	0.0790984503182401	-0.14473684210526316	0.47650432035674173	19.0	16.0	-0.37489083993967337	-0.7857423588667716	-0.5792371654792107	False				-0.5792371654792107	False	all	logit_tnk|mean_log1p_cp10k|partial|EPCAM_cp10k|all	0.2559178334172257	0.14473684210526316
mean_log1p_cp10k	logit_tnk	partial	EPCAM_raw	1		13	0.3246954624814347	0.2790669397799791	21	-0.6088964447034183	0.0033952794340754815	22	-0.182716332369015	0.4157163738318605	9	-0.3881690294849845	0.3019101796942522	65	-0.25326963381198536	0.249988162773636	55.65852177477444	-0.6043804823114366	0.18022289685529005	-0.2894736842105263	0.14974608134712794	19.0	16.0	-0.4517809657240419	-1.3592242042864298	-0.5792371654792107	False				-0.5792371654792107	False	all	logit_tnk|mean_log1p_cp10k|partial|EPCAM_raw|all	0.25326963381198536	0.2894736842105263
mean_log1p_cp10k	logit_tnk	semipartial	EPCAM_cp10k	1		13	0.1282204221238655	0.6763466341180615	21	-0.5172537248898513	0.01633614405041516	22	-0.1539446746099454	0.4939680957321924	9	-0.33626043999534966	0.37628330381267394	65	-0.2586209323465069	0.07857885793879232	7.910793053221202	-0.5076065809948714	0.030231238352082922	-0.14473684210526316	0.47650432035674173	19.0	16.0	-0.37489083993967337	-0.7857423588667716	-0.5792371654792107	False				-0.5792371654792107	False	all	logit_tnk|mean_log1p_cp10k|semipartial|EPCAM_cp10k|all	0.2586209323465069	0.14473684210526316
mean_log1p_cp10k	logit_tnk	partial	log_n_mal	1		13	-0.5553271208600299	0.04881617492441219	21	-0.379782588733513	0.08948543125116967	22	0.018794936156034996	0.933837883212344	9	-0.44853476114194607	0.22591498381680095	65	-0.290300469450851	0.041347259289441336	3.905621861817679	-0.5270581898840578	-0.01172514391925107	-0.4144736842105263	0.03849152312012653	19.0	16.0	-0.3696340885812376	-1.1043137604355535	-8.347298319197597	False	-16.007055683526218			-0.6875409548689753	False	all	logit_tnk|mean_log1p_cp10k|partial|log_n_mal|all	0.290300469450851	0.4144736842105263
mean_log1p_cp10k	logit_tnk	partial	EPCAM_KRT	4	n<10:GSE189357	13	0.6302039560516288	0.020954063863648495	21	-0.5742051084277903	0.0064854677488274904	22	-0.17927696147150748	0.4246971716673334	9			65													False					False	all	logit_tnk|mean_log1p_cp10k|partial|EPCAM_KRT|all		
p90_log1p_cp10k	logit_tnk	none	none	0		13	-0.005494505494505494	0.9857869107140622	21	-0.4948051948051948	0.022583594997581564	22	-0.017504234895539244	0.9383727661115464	9	-0.09999999999999999	0.797971695234851	65	-0.19850566651736495	0.1576038067346751	5.6776220473079935	-0.4464016488768625	0.07768761270397259	-0.32894736842105265	0.10119060435372222	19.0	16.0	-0.3696340885812376	-1.3487776056021188	-3.9314148025541873	True				-3.9314148025541873	False	all	logit_tnk|p90_log1p_cp10k|none|none|all	0.19850566651736495	0.32894736842105265
p90_log1p_cp10k	logit_tnk	partial	EPCAM_cp10k	1		13	0.3894529268294035	0.1883837046776841	21	-0.4137551123966055	0.06224828237033158	22	0.030062183720848165	0.8943492328783195	9	-0.10243323564400454	0.7931407376677945	65	-0.056938224117055035	0.7560947666623353	34.72663022784411	-0.39412546617886446	0.2937587688839671	-0.013157894736842105	0.9603853926459154	19.0	16.0	-0.6234041214909247	-0.5677873795304536	-3.9314148025541873	False				-3.9314148025541873	False	all	logit_tnk|p90_log1p_cp10k|partial|EPCAM_cp10k|all	0.056938224117055035	0.013157894736842105
p90_log1p_cp10k	logit_tnk	partial	EPCAM_raw	1		13	0.4511006776106544	0.12181893650462665	21	-0.46601992126273106	0.033232020584497805	22	0.018033282702892617	0.9365137241471649	9	-0.1173983157328752	0.7635679538482043	65	-0.05693345547072669	0.7898448949503533	51.045916650231895	-0.443156643961036	0.3471168596857219	-0.11842105263157894	0.5622633773840929	19.0	16.0	-0.3696340885812376	-0.8322927462106975	-3.9314148025541873	False				-3.9314148025541873	False	all	logit_tnk|p90_log1p_cp10k|partial|EPCAM_raw|all	0.05693345547072669	0.11842105263157894
p90_log1p_cp10k	logit_tnk	semipartial	EPCAM_cp10k	1		13	0.27472723382082476	0.3636714214749852	21	-0.3896465051443263	0.0808073333957041	22	0.02980535922028377	0.89524699488881	9	-0.10000000000000009	0.7979716952348508	65	-0.0865669476350255	0.5642117685237025	7.977306578148954	-0.36425721264931976	0.2052595699246431	-0.013157894736842105	0.9603853926459154	19.0	16.0	-0.6234041214909247	-0.5677873795304536	-3.9314148025541873	False				-3.9314148025541873	False	all	logit_tnk|p90_log1p_cp10k|semipartial|EPCAM_cp10k|all	0.0865669476350255	0.013157894736842105
p90_log1p_cp10k	logit_tnk	partial	log_n_mal	1		13	0.006047163616565573	0.9843574541575432	21	-0.2705802406232675	0.23549685834261264	22	0.0619210785189691	0.7842807722519385	9	0.011211213233271877	0.9771630960625158	65	-0.0711212645899069	0.6179972120453905	0.0	-0.3374761509238145	0.20577783082821233	-0.05263157894736842	0.803863757670262	19.0	16.0	-0.5025960992118789	-0.5677873795304536		False					False	all	logit_tnk|p90_log1p_cp10k|partial|log_n_mal|all	0.0711212645899069	0.05263157894736842
p90_log1p_cp10k	logit_tnk	partial	EPCAM_KRT	4	n<10:GSE189357	13	0.5711267714056969	0.04147422349514512	21	-0.44908068624510933	0.041133095273742266	22	-0.028528675623661532	0.8997116182310317	9			65													False					False	all	logit_tnk|p90_log1p_cp10k|partial|EPCAM_KRT|all		
pct_gt0	tnk_per_mal	none	none	0		13	-0.6208791208791209	0.02353816709643307	21	-0.5558441558441559	0.008888714088043445	22	-0.4342179559570865	0.043465074777695706	9	-0.6166666666666666	0.07692880993776312	65	-0.5357184503843819	1.3339471899314766e-05	0.0	-0.7000292716754104	-0.31753609145528994	-0.743421052631579	0.00019512387124339943	19.0	16.0	4.8734177215189876	0.2111596241472598	0.06807381794708293	True	0.11017270054689701	0.011266245859816247	0.025974935347268857	0.19646607141606132	True	all	tnk_per_mal|pct_gt0|none|none|all	0.5357184503843819	0.743421052631579
pct_gt0	tnk_per_mal	partial	EPCAM_cp10k	1		13	-0.24185336357866383	0.4259878848213775	21	-0.4178141724506093	0.05947247026960821	22	-0.47509490625977135	0.02545358967449105	9	-0.8235401664269112	0.00636562759640049	65	-0.4689001201006932	0.0003699847156020494	0.0	-0.6576489985580315	-0.22475599043545008	-0.6842105263157895	0.0006097780313380109	19.0	16.0	3.0585106382978724	0.19581525095601798	0.13060635698231016	True	0.13977599057178336	0.016651566861104302	0.12143672339283693	0.4075798753519367	True	all	tnk_per_mal|pct_gt0|partial|EPCAM_cp10k|all	0.4689001201006932	0.6842105263157895
pct_gt0	tnk_per_mal	partial	EPCAM_raw	1		13	0.1633999299443841	0.5937625220829169	21	-0.5401173116448679	0.01148695073623419	22	-0.4998538995461688	0.017845249813818537	9	-0.8195201499648317	0.00685912453109731	65	-0.46227598635611666	0.0217064667534363	52.78850846377926	-0.7293340382644672	-0.07297091148500047	-0.4868421052631579	0.014940084023921841	19.0	16.0	3.0585106382978724	0.39383574679579547	0.14428467739881684	False	10.36913560330449	0.01340292797409443	0.10083184086044344	0.1877375139371902	False	all	tnk_per_mal|pct_gt0|partial|EPCAM_raw|all	0.46227598635611666	0.4868421052631579
pct_gt0	tnk_per_mal	semipartial	EPCAM_cp10k	1		13	-0.1874547154983252	0.5397099130060475	21	-0.37270873347125255	0.0961200930912467	22	-0.4730783463229993	0.026172344830725933	9	-0.8225100970226253	0.006489695315873155	65	-0.44726704590923094	0.0013710711754453858	7.835056122858484	-0.6504047200270798	-0.18442285708584408	-0.6842105263157895	0.0006097780313380109	19.0	16.0	3.0585106382978724	0.19581525095601798	0.13060635698231016	True	0.13977599057178336	0.016651566861104302	0.12143672339283693	0.4075798753519367	True	all	tnk_per_mal|pct_gt0|semipartial|EPCAM_cp10k|all	0.44726704590923094	0.6842105263157895
pct_gt0	tnk_per_mal	partial	log_n_mal	1		13	-0.5893770222662581	0.034027334630790294	21	-0.005414569279803465	0.9814162681224518	22	-0.11619087531413418	0.6066079110024498	9	-0.2960571188357753	0.4392111111064208	65	-0.19755837383072544	0.16111440757001783	0.0	-0.44639614721110016	0.07964049906734774	-0.42105263157894735	0.035492429198483	19.0	16.0	3.0585106382978724	0.9040282494770697	0.43248747311876035	True	0.11017270054689701	0.8007528229662128	0.19258424738297628	0.6723906988545444	True	all	tnk_per_mal|pct_gt0|partial|log_n_mal|all	0.19755837383072544	0.42105263157894735
pct_gt0	tnk_per_mal	partial	EPCAM_KRT	4	n<10:GSE189357	13	0.38713885152394156	0.19125291735784727	21	-0.38235604333977724	0.08715780118380947	22	-0.46861422823070364	0.027821024197476743	9			65													False					False	all	tnk_per_mal|pct_gt0|partial|EPCAM_KRT|all		
pct_ge2	tnk_per_mal	none	none	0		13	-0.6208791208791209	0.02353816709643307	21	-0.44285714285714284	0.04437704849154563	22	-0.3348390739695088	0.12770341679769573	9	-0.35	0.35581957250178897	65	-0.4340455010091088	0.0007135775987128381	0.0	-0.6255656005941561	-0.19318527540522185	-0.6907894736842105	0.0005394921659360986	19.0	16.0	4.614457831325301	0.2111596241472598	0.0965094097985039	True	0.051913548389980746	0.027783438596932844	0.14110527120702707	0.2897039876428547	True	all	tnk_per_mal|pct_ge2|none|none|all	0.4340455010091088	0.6907894736842105
pct_ge2	tnk_per_mal	partial	EPCAM_cp10k	1		13	-0.27641265456348396	0.3606155085056555	21	-0.24428246249718116	0.28589521874179896	22	-0.34805097111803845	0.1124435912072497	9	-0.5694490486505892	0.10949297441989622	65	-0.32573110708887876	0.01796608582735516	0.0	-0.5497655114854783	-0.05798008972118822	-0.4934210526315789	0.013627261312461093	19.0	16.0	2.3385335413416537	0.24053521288589833	0.11787506552288385	True	0.07001004366836927	0.02168383712888417	0.16574008737739843	0.4075798753519367	True	all	tnk_per_mal|pct_ge2|partial|EPCAM_cp10k|all	0.32573110708887876	0.4934210526315789
pct_ge2	tnk_per_mal	partial	EPCAM_raw	1		13	0.3654439087631679	0.21948653075854288	21	-0.41090166622634716	0.0642577426742823	22	-0.38908449121213756	0.07349748551590538	9	-0.6126893959012516	0.07940276278198871	65	-0.2799219376310997	0.15828778157955448	46.34460094277271	-0.5961391157384329	0.1114762466611168	-0.5131578947368421	0.01027953837979978	19.0	16.0	2.3385335413416537	0.2969053102799494	0.21624228592096245	False	0.31104784844908795	0.014195946875853129	0.12143672339283693	0.4075798753519367	True	all	tnk_per_mal|pct_ge2|partial|EPCAM_raw|all	0.2799219376310997	0.5131578947368421
pct_ge2	tnk_per_mal	semipartial	EPCAM_cp10k	1		13	-0.21424078935533034	0.4821485182984379	21	-0.21791076801571602	0.34266295648675926	22	-0.34657365440707477	0.11408065837138796	9	-0.5687367919007337	0.11003841498719366	65	-0.30543093461975535	0.027210198228430255	0.0	-0.5338386159904699	-0.03548353647197738	-0.4934210526315789	0.013627261312461093	19.0	16.0	2.3385335413416537	0.24053521288589833	0.11787506552288385	True	0.07001004366836927	0.02168383712888417	0.16574008737739843	0.4075798753519367	True	all	tnk_per_mal|pct_ge2|semipartial|EPCAM_cp10k|all	0.30543093461975535	0.4934210526315789
pct_ge2	tnk_per_mal	partial	log_n_mal	1		13	-0.5778718229794427	0.038596929229968366	21	0.0044203621348269315	0.9848281375262735	22	-0.045527308276966404	0.8405571258131496	9	0.06187521346259661	0.8743503177708523	65	-0.1314342219490576	0.36871287037340383	4.483214296577899	-0.3973141366574033	0.1548028858323137	-0.3157894736842105	0.11574610344611347	19.0	16.0	2.161812297734628	1.0824971965175534	0.5452284053045338	False	0.11017270054689701	0.8007528229662128	1.5052263475387273	0.2897039876428547	False	all	tnk_per_mal|pct_ge2|partial|log_n_mal|all	0.1314342219490576	0.3157894736842105
pct_ge2	tnk_per_mal	partial	EPCAM_KRT	4	n<10:GSE189357	13	0.4690642602746436	0.10588207528371776	21	-0.2134297498062193	0.35292309210556844	22	-0.3237566356230562	0.1416053242065311	9			65													False					False	all	tnk_per_mal|pct_ge2|partial|EPCAM_KRT|all		
pct_ge5	tnk_per_mal	none	none	0		13	-0.45604395604395603	0.11728306543614493	21	-0.31113999692307426	0.1697904597851181	22	-0.1202710333145116	0.5939407703391391	9	-0.31666666666666665	0.406397014486386	65	-0.2753388429386096	0.03962966132190475	0.0	-0.5019116043681137	-0.013403994531568944	-0.5263157894736842	0.008475701201894085	19.0	16.0	3.0585106382978724	0.6287174187833207	0.2196460354784967	True	0.06424080141913979	0.14958808331413873	1.051259719154244	0.2897039876428547	False	all	tnk_per_mal|pct_ge5|none|none|all	0.2753388429386096	0.5263157894736842
pct_ge5	tnk_per_mal	partial	EPCAM_cp10k	1		13	-0.19092598098404057	0.5320885587752582	21	-0.014944648295413436	0.9487355836490662	22	-0.08246495805802519	0.7152313580266014	9	-0.5361202397644225	0.1367806194762239	65	-0.13137869006630593	0.3549672183125252	0.0	-0.39029033529457585	0.1467893634147697	-0.13157894736842105	0.5184674914244812	19.0	16.0	1.87109375	1.3047989623865108	0.5897819970599252	True	0.5514971056573764	2.5004043265855795	0.6280668884624739	0.4265296541927854	False	all	tnk_per_mal|pct_ge5|partial|EPCAM_cp10k|all	0.13137869006630593	0.13157894736842105
pct_ge5	tnk_per_mal	partial	EPCAM_raw	1		13	0.3471111645616294	0.24523317761634228	21	-0.23939116165518656	0.2959543466510849	22	-0.12141941559762083	0.590395791457583	9	-0.5989835214615392	0.0883029905796715	65	-0.13334205715389286	0.42820072635364825	24.597601844678046	-0.43495420333617857	0.19517254470765297	-0.26973684210526316	0.17989155454218841	19.0	16.0	3.577777777777778	0.9864509026275352	0.39673884388190783	False	2.513176240388781	0.014195946875853129	0.38589781241187904	0.4075798753519367	False	all	tnk_per_mal|pct_ge5|partial|EPCAM_raw|all	0.13334205715389286	0.26973684210526316
pct_ge5	tnk_per_mal	semipartial	EPCAM_cp10k	1		13	-0.14798212816652054	0.6294744567092944	21	-0.013331287700670791	0.9542639625144265	22	-0.08211493214022154	0.7163916594493932	9	-0.5354496700964052	0.13736689001335708	65	-0.12261485835918247	0.3883329039290897	0.0	-0.3827134965463598	0.15549337539777322	-0.13157894736842105	0.5184674914244812	19.0	16.0	1.87109375	1.3047989623865108	0.5897819970599252	True	0.5514971056573764	2.5004043265855795	0.6280668884624739	0.4265296541927854	False	all	tnk_per_mal|pct_ge5|semipartial|EPCAM_cp10k|all	0.12261485835918247	0.13157894736842105
pct_ge5	tnk_per_mal	partial	log_n_mal	1		13	-0.27226240418524494	0.36816536410247164	21	-0.09294933523066944	0.6886154409580925	22	0.08359677637185314	0.7114836570049117	9	0.039538768647486476	0.919557142620459	65	-0.04878584632015887	0.7325223002782071	0.0	-0.31746423807496643	0.22714339996423857	-0.23684210526315788	0.23978575413770697	19.0	16.0	2.1802120141342756	1.3047989623865108	0.5452284053045338	False	0.2534671076401434	0.8007528229662128	2.085213472381456	0.2897039876428547	False	all	tnk_per_mal|pct_ge5|partial|log_n_mal|all	0.04878584632015887	0.23684210526315788
