radius_um,class,cutoff,mean_high,mean_low,ratio,sections,patients,min_section_high,min_section_low,max_section_ratio,stable,signed_sparse
10,broad,ge1,0.03845238819957563,0.10998946681115589,0.3496006419014255,8/8,5/5,0.006432641058628928,0.01090770557215327,0.5916875312969454,False,True
10,broad,ge2,0.030435567014660495,0.10998946681115589,0.27671346990813406,8/8,5/5,0.005720122574055159,0.01090770557215327,0.6103456084049735,False,True
10,broad,ge5,0.022085473445032023,0.10998946681115589,0.20079625881768493,8/8,5/5,0.0025906735751295338,0.01090770557215327,0.7737687741683427,False,True
10,broad,ge10,0.02503527408683881,0.10998946681115589,0.2276151963698724,7/8,5/5,0.0,0.01090770557215327,1.091220832457431,False,False
10,broad,pos_top50,0.03052463182523222,0.10998946681115589,0.27752322754360514,8/8,5/5,0.006432641058628928,0.01090770557215327,0.6103456084049735,False,True
10,broad,pos_top25,0.025656587133246266,0.10998946681115589,0.23326403770369036,8/8,5/5,0.005720122574055159,0.01090770557215327,0.7745503129506629,False,True
10,broad,pos_top10,0.023273054752354368,0.10998946681115589,0.21159348642277312,8/8,5/5,0.0035072951739618407,0.01090770557215327,0.7640849055078649,False,True
10,broad,pos_top5,0.02469813129118041,0.10998946681115589,0.22454996834910884,8/8,5/5,0.0032626427406199023,0.01090770557215327,0.9110962696246394,False,True
10,cytotoxic,ge1,0.0048292512028261835,0.012870513360748022,0.37521822692436196,8/8,5/5,0.0006126324817741837,0.0014035650552403104,0.6216001903100468,False,True
10,cytotoxic,ge2,0.0038769675814298967,0.012870513360748022,0.30122866685750993,8/8,5/5,0.0004664179104477612,0.0014035650552403104,0.7277542682037064,False,True
10,cytotoxic,ge5,0.002591240998586241,0.012870513360748022,0.20133159618084112,8/8,5/5,0.0,0.0014035650552403104,0.37432395889670095,False,False
10,cytotoxic,ge10,0.002633266323260026,0.012870513360748022,0.2045968369288871,8/8,5/5,0.0,0.0014035650552403104,0.9965675057208238,False,False
10,cytotoxic,pos_top50,0.003825865334195081,0.012870513360748022,0.29725817665230453,8/8,5/5,0.0004664179104477612,0.0014035650552403104,0.49870367913948405,False,True
10,cytotoxic,pos_top25,0.002789021441656655,0.012870513360748022,0.21669853901573974,8/8,5/5,0.0004067520846044336,0.0014035650552403104,0.7277542682037064,False,True
10,cytotoxic,pos_top10,0.0025269638424239246,0.012870513360748022,0.19633745535982722,8/8,5/5,0.0,0.0014035650552403104,0.504927536231884,False,False
10,cytotoxic,pos_top5,0.0031998988771606346,0.012870513360748022,0.24862247429224996,7/8,5/5,0.0,0.0014035650552403104,1.0621951219512196,False,False
10,cd8,ge1,0.0040551279539694255,0.009669994666032519,0.4193516226243375,6/8,5/5,7.929585282689715e-05,0.0,inf,False,False
10,cd8,ge2,0.003325529268848157,0.009669994666032519,0.3439018721002647,7/8,5/5,0.0,0.0,inf,False,False
10,cd8,ge5,0.002109249981927689,0.009669994666032519,0.21812317946118254,7/8,5/5,0.0,0.0,inf,False,False
10,cd8,ge10,0.0021769254058082396,0.009669994666032519,0.2251216759669016,7/8,5/5,0.0,0.0,,False,False
10,cd8,pos_top50,0.0032872100144850903,0.009669994666032519,0.33993917556459136,7/8,5/5,0.0,0.0,inf,False,False
10,cd8,pos_top25,0.0023536067667294614,0.009669994666032519,0.24339276783646022,7/8,5/5,0.0,0.0,inf,False,False
10,cd8,pos_top10,0.0019884108612848277,0.009669994666032519,0.2056268829464255,7/8,5/5,0.0,0.0,inf,False,False
10,cd8,pos_top5,0.0023848217294230698,0.009669994666032519,0.2466207905781124,7/8,4/5,0.0,0.0,inf,False,False
12,broad,ge1,0.08068911959746343,0.19889830424017163,0.40568027920454536,8/8,5/5,0.017337499234209398,0.024702744972229462,0.7018450481393874,False,True
12,broad,ge2,0.06705287804158733,0.19889830424017163,0.33712141638281806,8/8,5/5,0.018386108273748723,0.024702744972229462,0.7442941379356088,False,True
12,broad,ge5,0.05876629196190637,0.19889830424017163,0.29545898938859483,6/8,5/5,0.008978675645342313,0.024702744972229462,1.0629843206836618,False,False
12,broad,ge10,0.07806740337591812,0.19889830424017163,0.39249908979440556,6/8,4/5,0.00821917808219178,0.024702744972229462,2.313141561231798,False,False
12,broad,pos_top50,0.06692180191164492,0.19889830424017163,0.3364624055861039,8/8,5/5,0.017337499234209398,0.024702744972229462,0.7308012619532843,False,True
12,broad,pos_top25,0.06066243985514708,0.19889830424017163,0.3049922425778784,8/8,5/5,0.0156806489908983,0.024702744972229462,0.9981887975778546,False,True
12,broad,pos_top10,0.06042762092881364,0.19889830424017163,0.30381164464754157,6/8,5/5,0.008978675645342313,0.024702744972229462,1.1490374472573839,False,False
12,broad,pos_top5,0.06853021589253708,0.19889830424017163,0.34454902043702784,6/8,4/5,0.008156606851549755,0.024702744972229462,1.5553332795962882,False,False
12,cytotoxic,ge1,0.009440946011719386,0.022350865068741343,0.4223973426837496,8/8,5/5,0.0015351054375050497,0.0025865698875142864,0.8763498691863434,False,True
12,cytotoxic,ge2,0.007826342382018753,0.022350865068741343,0.3501583655911481,7/8,4/5,0.0012651821862348178,0.0025865698875142864,1.184716250564173,False,False
12,cytotoxic,ge5,0.006128181525848056,0.022350865068741343,0.2741809548310765,7/8,4/5,0.0015015015015015015,0.0025865698875142864,1.0015865365305057,False,False
12,cytotoxic,ge10,0.00803752169667248,0.022350865068741343,0.3596067387974752,6/8,4/5,0.0,0.0025865698875142864,2.2997711670480547,False,False
12,cytotoxic,pos_top50,0.0077266409824695475,0.022350865068741343,0.34569762551497796,8/8,5/5,0.0012651821862348178,0.0025865698875142864,0.8763498691863434,False,True
12,cytotoxic,pos_top25,0.00652510573812632,0.022350865068741343,0.29193974005292367,7/8,4/5,0.0012202562538133007,0.0025865698875142864,1.184716250564173,False,False
12,cytotoxic,pos_top10,0.005825164928996125,0.022350865068741343,0.2606236900039664,8/8,5/5,0.0017452006980802793,0.0025865698875142864,0.8156521739130436,False,True
12,cytotoxic,pos_top5,0.007497410941626043,0.022350865068741343,0.33544164481183764,6/8,4/5,0.0017301038062283738,0.0025865698875142864,1.7158536585365856,False,False
12,cd8,ge1,0.007804687828256535,0.01669615111551734,0.4674543117307369,8/8,5/5,0.00023788755848069146,0.000541809644211667,0.878422318201311,False,True
12,cd8,ge2,0.0064816744812001195,0.01669615111551734,0.3882136928657812,7/8,4/5,0.0,0.000541809644211667,1.1462129724208374,False,False
12,cd8,ge5,0.0046410714400261,0.01669615111551734,0.2779725343832511,6/8,4/5,0.0,0.000541809644211667,2.9945916711736076,False,False
12,cd8,ge10,0.0055345586877420935,0.01669615111551734,0.3314870984006784,7/8,4/5,0.0,0.000541809644211667,12.997652582159626,False,False
12,cd8,pos_top50,0.006427979966288339,0.01669615111551734,0.3849977112577879,8/8,5/5,0.0,0.000541809644211667,0.878422318201311,False,False
12,cd8,pos_top25,0.0052639043512797135,0.01669615111551734,0.3152765158185146,6/8,4/5,0.0,0.000541809644211667,1.1462129724208374,False,False
12,cd8,pos_top10,0.004305379824859422,0.01669615111551734,0.2578666062059068,7/8,5/5,0.0,0.000541809644211667,2.9945916711736076,False,False
12,cd8,pos_top5,0.005138263423602782,0.01669615111551734,0.3077513726398474,7/8,4/5,0.0,0.000541809644211667,7.181582360570688,False,False
15,broad,ge1,0.17305044002657574,0.3609179261848211,0.47947310862569625,8/8,5/5,0.04196532500153158,0.0547390371543721,0.8194920298014747,True,True
15,broad,ge2,0.1536049936655421,0.3609179261848211,0.42559535706431795,8/8,5/5,0.048814383740119864,0.0547390371543721,0.9106258535472019,True,True
15,broad,ge5,0.15207279365061327,0.3609179261848211,0.42135007052195816,5/8,3/5,0.0228675645342312,0.0547390371543721,1.363903113497489,False,False
15,broad,ge10,0.20474148031527115,0.3609179261848211,0.5672798868140062,4/8,3/5,0.024657534246575342,0.0547390371543721,2.985947214820454,False,False
15,broad,pos_top50,0.15261981148685205,0.3609179261848211,0.422865699967193,8/8,5/5,0.04196532500153158,0.0547390371543721,0.9003826701195122,True,True
15,broad,pos_top25,0.14642603063151613,0.3609179261848211,0.40570451066077934,6/8,5/5,0.03467550455085081,0.0547390371543721,1.165004863679277,False,False
15,broad,pos_top10,0.15672308124513196,0.3609179261848211,0.4342346829425043,5/8,3/5,0.0228675645342312,0.0547390371543721,1.5380766425269705,False,False
15,broad,pos_top5,0.17316094837622684,0.3609179261848211,0.47977929554974086,4/8,3/5,0.02027499417385225,0.0547390371543721,2.0128559168766693,False,False
15,cytotoxic,ge1,0.018678594616526545,0.03763554550405629,0.49630194982861087,8/8,5/5,0.004594743613306377,0.005173139775028573,0.8881924349861586,False,True
15,cytotoxic,ge2,0.01640770787136965,0.03763554550405629,0.4359630676696651,7/8,4/5,0.004897388059701493,0.005173139775028573,1.3031878756205906,False,False
15,cytotoxic,ge5,0.014837551156644428,0.03763554550405629,0.3942430210037812,5/8,3/5,0.0045045045045045045,0.005173139775028573,2.0031730730610113,False,False
15,cytotoxic,ge10,0.01695592419247466,0.03763554550405629,0.45052951844811656,5/8,4/5,0.0,0.005173139775028573,4.332550860719875,False,False
15,cytotoxic,pos_top50,0.016139354193819466,0.03763554550405629,0.42883274249552183,8/8,5/5,0.004594743613306377,0.005173139775028573,0.8881924349861586,False,True
15,cytotoxic,pos_top25,0.014352586977710625,0.03763554550405629,0.38135721923211474,6/8,4/5,0.004020100502512563,0.005173139775028573,1.3031878756205906,False,False
15,cytotoxic,pos_top10,0.014037097206228326,0.03763554550405629,0.37297445853987776,5/8,3/5,0.005235602094240838,0.005173139775028573,1.4244725738396624,False,False
15,cytotoxic,pos_top5,0.016072943081780425,0.03763554550405629,0.42706815768216017,4/8,3/5,0.005025125628140704,0.005173139775028573,2.3938607868568957,False,False
15,cd8,ge1,0.015261157646368602,0.027802815100642204,0.5489069215158753,8/8,5/5,0.0006463601842126525,0.0009030160736861117,0.8653972071749533,False,True
15,cd8,ge2,0.013326088355669742,0.027802815100642204,0.4793071603516123,7/8,4/5,0.0006325910931174089,0.0009030160736861117,1.1778681797516635,False,False
15,cd8,ge5,0.011008003394688368,0.027802815100642204,0.3959312520995077,4/8,3/5,0.001997602876548142,0.0009030160736861117,2.9873910569349187,False,False
15,cd8,ge10,0.010249616113121737,0.027802815100642204,0.368653896233874,6/8,4/5,0.0,0.0009030160736861117,7.798591549295774,False,False
15,cd8,pos_top50,0.013190600520930077,0.027802815100642204,0.47443399070137304,8/8,5/5,0.0006325910931174089,0.0009030160736861117,0.8653972071749533,False,True
15,cd8,pos_top25,0.011170232186017804,0.027802815100642204,0.4017662292679056,5/8,3/5,0.0008135041692088672,0.0009030160736861117,1.44545804061375,False,False
15,cd8,pos_top10,0.009816458130984328,0.027802815100642204,0.3530742514903673,5/8,3/5,0.0016877637130801688,0.0009030160736861117,2.395673336938886,False,False
15,cd8,pos_top5,0.010639758668823973,0.027802815100642204,0.3826863801492609,5/8,3/5,0.0017301038062283738,0.0009030160736861117,4.308949416342412,False,False
20,broad,ge1,0.41129496314463176,0.7374631143065992,0.5577159795054326,8/8,5/5,0.10188078171904674,0.12074669660938785,0.915157216315486,True,True
20,broad,ge2,0.381186501762632,0.7374631143065992,0.5168889051773704,5/8,4/5,0.11751932597932771,0.12074669660938785,1.015897530387102,False,False
20,broad,ge5,0.4128144400736354,0.7374631143065992,0.559776390256189,4/8,3/5,0.06846240179573512,0.12074669660938785,1.630613484580717,False,False
20,broad,ge10,0.5920717041018452,0.7374631143065992,0.8028492444107411,4/8,3/5,0.043835616438356165,0.12074669660938785,3.2748654678287306,False,False
20,broad,pos_top50,0.37872752389017883,0.7374631143065992,0.5135545311256386,6/8,5/5,0.10188078171904674,0.12074669660938785,1.015897530387102,False,False
20,broad,pos_top25,0.3797457050938846,0.7374631143065992,0.5149351848613352,5/8,3/5,0.08888998812821527,0.12074669660938785,1.3961203671538331,False,False
20,broad,pos_top10,0.42486314385589263,0.7374631143065992,0.5761144328626807,4/8,3/5,0.06846240179573512,0.12074669660938785,1.8622434086759638,False,False
20,broad,pos_top5,0.4859104453829991,0.7374631143065992,0.6588945751407203,4/8,3/5,0.06035889070146819,0.12074669660938785,2.3974035548665142,False,False
20,cytotoxic,ge1,0.04084107299626159,0.07128681561488182,0.572912012466659,7/8,4/5,0.012191386387306255,0.011228520441922483,1.0857518094537943,False,False
20,cytotoxic,ge2,0.03751268053465422,0.07128681561488182,0.5262218575916173,6/8,4/5,0.012243470149253732,0.011228520441922483,1.546477819932876,False,False
20,cytotoxic,ge5,0.036249922612816704,0.07128681561488182,0.5085080922768723,4/8,3/5,0.0075075075075075074,0.011228520441922483,2.537948741672835,False,False
20,cytotoxic,ge10,0.036674665988117666,0.07128681561488182,0.514466324127143,5/8,4/5,0.0,0.011228520441922483,3.5234600373324283,False,False
20,cytotoxic,pos_top50,0.036866021606305505,0.07128681561488182,0.517150630005268,6/8,4/5,0.012191386387306255,0.011228520441922483,1.0857518094537943,False,False
20,cytotoxic,pos_top25,0.03496547696916235,0.07128681561488182,0.490490095083767,5/8,3/5,0.01256281407035176,0.011228520441922483,1.546477819932876,False,False
20,cytotoxic,pos_top10,0.03566215273082465,0.07128681561488182,0.5002629507745866,4/8,3/5,0.010610079575596816,0.011228520441922483,2.0125575813881467,False,False
20,cytotoxic,pos_top5,0.040688903526628226,0.07128681561488182,0.5707774035867303,4/8,3/5,0.010050251256281407,0.011228520441922483,2.344370019999365,False,False
20,cd8,ge1,0.03300303224568576,0.053420392884733284,0.6177983811706018,7/8,4/5,0.0025374672904607087,0.0036120642947444466,1.1160851260769078,False,False
20,cd8,ge2,0.030084212564398093,0.053420392884733284,0.5631597024999734,7/8,4/5,0.0020988805970149254,0.0036120642947444466,1.5573187190058588,False,False
20,cd8,ge5,0.027097306517148007,0.053420392884733284,0.5072464849821798,6/8,4/5,0.003003003003003003,0.0036120642947444466,3.6819981744476364,False,False
20,cd8,ge10,0.021964208863850535,0.053420392884733284,0.41115775601357596,5/8,4/5,0.0,0.0036120642947444466,2.9244718309859152,False,False
20,cd8,pos_top50,0.02965733788553735,0.053420392884733284,0.5551688462780466,7/8,4/5,0.0020988805970149254,0.0036120642947444466,1.1160851260769078,False,False
20,cd8,pos_top25,0.026865117739984852,0.053420392884733284,0.5029000404012843,7/8,4/5,0.0034573927191376857,0.0036120642947444466,1.5573187190058588,False,False
20,cd8,pos_top10,0.02494151878439013,0.053420392884733284,0.46689133938432764,6/8,4/5,0.0034782608695652175,0.0036120642947444466,1.8039045474685547,False,False
20,cd8,pos_top5,0.027203697083774424,0.053420392884733284,0.509238057130591,4/8,3/5,0.002512562814070352,0.0036120642947444466,1.8039045474685547,False,False
25,broad,ge1,0.7886788038822268,1.2756123471614316,0.6182746707001087,8/8,5/5,0.19175396679531947,0.21384316163054157,0.9819761354505332,True,True
25,broad,ge2,0.7475253257190184,1.2756123471614316,0.5860129273461928,5/8,3/5,0.23208546860071225,0.21384316163054157,1.0948044518575026,False,False
25,broad,ge5,0.8160987157508054,1.2756123471614316,0.6397701602425194,4/8,3/5,0.14183501683501684,0.21384316163054157,1.6597317262169364,False,False
25,broad,ge10,1.1520215142641121,1.2756123471614316,0.903112545772749,4/8,3/5,0.12191780821917808,0.21384316163054157,3.2667574254998546,False,False
25,broad,pos_top50,0.7422300158993833,1.2756123471614316,0.5818617368756563,6/8,4/5,0.19175396679531947,0.21384316163054157,1.0854197965686607,False,False
25,broad,pos_top25,0.752523942788156,1.2756123471614316,0.5899315293260661,4/8,3/5,0.18366640284922833,0.21384316163054157,1.453461684249485,False,False
25,broad,pos_top10,0.8444526531060583,1.2756123471614316,0.66199786713039,4/8,3/5,0.14183501683501684,0.21384316163054157,1.931252868197231,False,False
25,broad,pos_top5,0.9471840575023358,1.2756123471614316,0.7425328389224721,4/8,3/5,0.12467956187368912,0.21384316163054157,2.3890876252669124,False,False
25,cytotoxic,ge1,0.07281894584114543,0.11684952809426759,0.6231856219598869,7/8,4/5,0.022422348832935122,0.02045194794778738,1.0963429444558561,False,False
25,cytotoxic,ge2,0.06833843451630708,0.11684952809426759,0.5848413393777294,6/8,4/5,0.026002798507462687,0.02045194794778738,1.5982054517414728,False,False
25,cytotoxic,ge5,0.06662749639344556,0.11684952809426759,0.5701991054657428,4/8,3/5,0.015015015015015015,0.02045194794778738,2.4067535304277152,False,False
25,cytotoxic,ge10,0.0717310769790559,0.11684952809426759,0.6138756240520485,4/8,3/5,0.0,0.02045194794778738,3.1098677957314442,False,False
25,cytotoxic,pos_top50,0.06705542628181314,0.11684952809426759,0.5738613358174337,6/8,4/5,0.022422348832935122,0.02045194794778738,1.0963429444558561,False,False
25,cytotoxic,pos_top25,0.06557773905899755,0.11684952809426759,0.5612152665785106,4/8,3/5,0.02914572864321608,0.02045194794778738,1.5982054517414728,False,False
25,cytotoxic,pos_top10,0.06541325364071063,0.11684952809426759,0.5598075979214817,4/8,3/5,0.022104332449160036,0.02045194794778738,1.76352302410202,False,False
25,cytotoxic,pos_top5,0.07036407427701083,0.11684952809426759,0.6021767945887216,4/8,3/5,0.01507537688442211,0.02045194794778738,1.8584460522176782,False,False
25,cd8,ge1,0.0585094394019432,0.08730745184844187,0.6701540150720524,7/8,4/5,0.006140421750020199,0.007946541448437781,1.1156581490415354,False,False
25,cd8,ge2,0.054333315727707096,0.08730745184844187,0.6223216297965608,7/8,4/5,0.005819838056680162,0.007946541448437781,1.5501266570314078,False,False
25,cd8,ge5,0.04871629171204238,0.08730745184844187,0.5579854947159564,6/8,4/5,0.0075075075075075074,0.007946541448437781,2.6805946724571625,False,False
25,cd8,ge10,0.045240311363116355,0.08730745184844187,0.5181723942837044,4/8,3/5,0.0,0.007946541448437781,2.603042876901798,False,False
25,cd8,pos_top50,0.05354601415351696,0.08730745184844187,0.6133040538907054,7/8,4/5,0.005819838056680162,0.007946541448437781,1.1156581490415354,False,False
25,cd8,pos_top25,0.04994161908377824,0.08730745184844187,0.5720201200061656,7/8,4/5,0.006508033353670938,0.007946541448437781,1.5501266570314078,False,False
25,cd8,pos_top10,0.046150312327657685,0.08730745184844187,0.5285953415267531,6/8,4/5,0.008653326122228232,0.007946541448437781,1.725519114735078,False,False
25,cd8,pos_top5,0.0475964976457481,0.08730745184844187,0.5451596242709211,5/8,3/5,0.005025125628140704,0.007946541448437781,1.725519114735078,False,False
40,broad,ge1,2.9311937536135577,3.965570040066158,0.7391607572173045,6/8,4/5,0.6804508975065858,0.7072363804062318,1.103993134478338,False,False
40,broad,ge2,2.8599719475089698,3.965570040066158,0.7212007148059997,4/8,3/5,0.7975485188968335,0.7072363804062318,1.2164885378485406,False,False
40,broad,ge5,3.172228345295029,3.965570040066158,0.7999425841037741,4/8,3/5,0.6851851851851852,0.7072363804062318,1.7893128118977824,False,False
40,broad,ge10,4.29547012376138,3.965570040066158,1.0831910873750998,4/8,3/5,0.6575342465753424,0.7072363804062318,3.08741524478263,False,False
40,broad,pos_top50,2.845334744835189,3.965570040066158,0.7175096432763346,5/8,4/5,0.6804508975065858,0.7072363804062318,1.2164885378485406,False,False
40,broad,pos_top25,2.945053309446237,3.965570040066158,0.7426557291110422,4/8,3/5,0.7975485188968335,0.7072363804062318,1.5925217259013966,False,False
40,broad,pos_top10,3.2669333887730923,3.965570040066158,0.823824407529211,4/8,3/5,0.6851851851851852,0.7072363804062318,2.0572312341169785,False,False
40,broad,pos_top5,3.631773980957295,3.965570040066158,0.9158264623405077,4/8,3/5,0.6252621766487998,0.7072363804062318,2.550384783920088,False,False
40,cytotoxic,ge1,0.24007548044366586,0.3299845072034391,0.727535612136047,6/8,4/5,0.08246033204680513,0.07214324383935196,1.1430083769233774,False,False
40,cytotoxic,ge2,0.2312877400348067,0.3299845072034391,0.7009048454878376,5/8,3/5,0.10480081716036772,0.07214324383935196,1.4526768077373593,False,False
40,cytotoxic,ge5,0.2373341457969585,0.3299845072034391,0.7192281474312956,4/8,3/5,0.06906906906906907,0.07214324383935196,2.477799266719853,False,False
40,cytotoxic,ge10,0.2737367920539594,0.3299845072034391,0.8295443758067031,4/8,3/5,0.07352941176470588,0.07214324383935196,3.3999444135630905,False,False
40,cytotoxic,pos_top50,0.22849517939561137,0.3299845072034391,0.6924421432147466,5/8,3/5,0.08246033204680513,0.07214324383935196,1.167950146151573,False,False
40,cytotoxic,pos_top25,0.2274637566870346,0.3299845072034391,0.6893164731118746,4/8,3/5,0.10150753768844221,0.07214324383935196,1.4526768077373593,False,False
40,cytotoxic,pos_top10,0.23096763521896607,0.3299845072034391,0.6999347853521256,4/8,3/5,0.08488063660477453,0.07214324383935196,1.904549245111584,False,False
40,cytotoxic,pos_top5,0.24094258260874735,0.3299845072034391,0.7301633178196563,4/8,3/5,0.07537688442211055,0.07214324383935196,2.1558522419899764,False,False
40,cd8,ge1,0.18975621237266513,0.24836444734990504,0.7640232504990118,7/8,4/5,0.03259059551185473,0.036843055806393354,1.175146913981687,False,False
40,cd8,ge2,0.18121468686821782,0.24836444734990504,0.7296321546896599,7/8,4/5,0.030083955223880597,0.036843055806393354,1.4298391550899088,False,False
40,cd8,ge5,0.17483927924285506,0.24836444734990504,0.7039625884800452,4/8,3/5,0.043807463493780424,0.036843055806393354,2.763476849196551,False,False
40,cd8,ge10,0.1768274273778398,0.24836444734990504,0.7119675511717616,4/8,3/5,0.05263157894736842,0.036843055806393354,3.884052532833021,False,False
40,cd8,pos_top50,0.17951347874319673,0.24836444734990504,0.7227825103739244,7/8,4/5,0.030083955223880597,0.036843055806393354,1.175146913981687,False,False
40,cd8,pos_top25,0.17224437395361109,0.24836444734990504,0.6935146144767927,5/8,4/5,0.037957765303394814,0.036843055806393354,1.4298391550899088,False,False
40,cd8,pos_top10,0.162722756876867,0.24836444734990504,0.6551773356176745,4/8,3/5,0.043807463493780424,0.036843055806393354,1.7854029623663132,False,False
40,cd8,pos_top5,0.1623535651051989,0.24836444734990504,0.6536908435870823,4/8,3/5,0.04409857328145266,0.036843055806393354,1.7854029623663132,False,False
50,broad,ge1,5.325827797924041,6.738812234136931,0.7903214413580025,5/8,4/5,1.212032101942045,1.2333126140396606,1.1403647726706743,False,False
50,broad,ge2,5.252896682561374,6.738812234136931,0.7794988938780152,4/8,3/5,1.4143003064351378,1.2333126140396606,1.2575013935762878,False,False
50,broad,ge5,5.845314610840792,6.738812234136931,0.8674102212300959,4/8,3/5,1.3825757575757576,1.2333126140396606,1.8076376765415685,False,False
50,broad,ge10,7.769566892046891,6.738812234136931,1.1529579133676475,4/8,3/5,1.3712328767123287,1.2333126140396606,2.954181016849415,False,False
50,broad,pos_top50,5.2276131569997375,6.738812234136931,0.7757469677695005,5/8,4/5,1.212032101942045,1.2333126140396606,1.2575013935762878,False,False
50,broad,pos_top25,5.438083946416417,6.738812234136931,0.8069795918735664,4/8,3/5,1.4143003064351378,1.2333126140396606,1.6235066822753335,False,False
50,broad,pos_top10,5.986678120236889,6.738812234136931,0.8883877324716154,4/8,3/5,1.3825757575757576,1.2333126140396606,2.0458840763425963,False,False
50,broad,pos_top5,6.602513253102387,6.738812234136931,0.9797740349042385,4/8,3/5,1.2728967606618504,1.2333126140396606,2.483378538245865,False,False
50,cytotoxic,ge1,0.41809211503651,0.5390080207456722,0.7756695613881863,5/8,3/5,0.14954358880107824,0.13089246686583922,1.1424919430570122,False,False
50,cytotoxic,ge2,0.40773106368919,0.5390080207456722,0.7564471176609364,4/8,3/5,0.18365679264555668,0.13089246686583922,1.4031120128081878,False,False
50,cytotoxic,ge5,0.41922689038512373,0.5390080207456722,0.7777748646581523,4/8,3/5,0.15165165165165165,0.13089246686583922,1.9396533386670733,False,False
50,cytotoxic,ge10,0.48706761302996665,0.5390080207456722,0.9036370411634128,4/8,3/5,0.16986301369863013,0.13089246686583922,2.8502385082393755,False,False
50,cytotoxic,pos_top50,0.40346691320863015,0.5390080207456722,0.7485360100030936,4/8,3/5,0.14954358880107824,0.13089246686583922,1.2394371329276312,False,False
50,cytotoxic,pos_top25,0.4060799176506129,0.5390080207456722,0.7533838125244139,4/8,3/5,0.18365679264555668,0.13089246686583922,1.5031259242809072,False,False
50,cytotoxic,pos_top10,0.4167302961587895,0.5390080207456722,0.7731430333490737,4/8,3/5,0.16722783389450055,0.13089246686583922,2.0193412159071364,False,False
