Samples	GSE_ID	lung_line	arm	group	Responder	is_baseline	is_outlier	cohort_key	Mouse_treatment	Cldn4	Cldn4_tpm	tnk_mean	ifn_meanz	mhc_meanz	tismo_tnk_infil	Cd274	Actb	Epcam	Ptprc	Cd8a	Cd3e	Cd3d	Cd2	Nkg7	Gzmb	Prf1	Ifng	Ncr1	Stat1	Cxcl9	Cxcl10	Ido1	H2-Aa	H2-K1	H2-D1	H2-Q4	B2m	Tap1	Tap2
SRX8918387	GSE155972	LLC	Setdb1_KO	ICB	Responders	False	False	LLC_GSE155972_Setdb1_KO_antiCTLA4&antiPD1	antiPD1; antiCTL4;	0.103248836721031	0.0741897323943661	5.686140025803857	0.6846720725005283	1.517560005902407	2.9617405098488128	6.94790120358499	11.9308044640575	0.701289941757962	7.11367581302201	5.67464425474837	5.15757090925468	4.93442353586688	6.05651229030394	7.19540068034762	8.4387919818159	7.05427459489624	4.13299708423465	2.53064490076643	7.54406829174396	7.29119388396798	7.1298209085981	1.67541946866166	11.4073610708262	12.2826114829399	12.0004066583888	8.60766979389938	12.5772087337766	7.23022173121081	6.43246930536794
SRX8918388	GSE155972	LLC	Setdb1_KO	ICB	Responders	False	False	LLC_GSE155972_Setdb1_KO_antiCTLA4&antiPD1	antiPD1; antiCTL4;	0.255334268389151	0.19361226760563377	4.487146374054699	0.8131965231739531	-0.7213850262269049	-0.4505019460650243	5.59462302132654	10.0804113897775	0.148642241786347	4.33441245759878	4.16457947045374	3.56978740627856	4.63209995244354	4.65422660303483	6.25173555276062	6.63325745850726	3.64527175831365	4.89506762553487	1.93829153916522	6.29743053193234	8.3008014571931	8.07805134434493	3.95459520465937	9.41197552549816	9.64677301166682	9.73431586739389	6.71143938873471	11.3846286335495	5.96150335618551	5.21089785033639
SRX8918389	GSE155972	LLC	Setdb1_KO	ICB	Responders	False	False	LLC_GSE155972_Setdb1_KO_antiCTLA4&antiPD1	antiPD1; antiCTL4;	0.0700207017300943	0.04973174647887335	3.713323237919056	0.872857626703826	1.0403795254879735	-0.07270348129654179	6.44254056051392	11.3846286335495	0.31508511569607	5.58721784517296	3.59284147169434	2.63035547220443	2.64133636327487	3.19345318274911	5.20343632825395	6.24660603125745	4.7161263279513	3.6581061804787	1.53764778340735	7.81314575035267	7.41070004519255	8.16614074543202	3.55988075191948	9.6349028132395	11.0035481951833	11.514532393753	7.80352645808397	12.6816529870291	6.89287991847466	6.58897280480699
SRX8918390	GSE155972	LLC	Setdb1_KO	ICB	Responders	False	False	LLC_GSE155972_Setdb1_KO_antiCTLA4&antiPD1	antiPD1; antiCTL4;	0.138449148826943	0.1007212394366197	4.719867603940792	0.9553881741612616	1.1476769377417722	0.640116965511311	6.18621523132235	11.3631651808578	0.488831437450877	5.63431263817891	4.48791043204627	3.8328381746018	4.08395097470598	4.79082919601829	6.24277346073849	7.03003237787265	5.65417583681818	4.34578206129144	2.01051592137403	7.5180607972471	7.57023106871257	8.05852335575946	3.5788395838111	9.95341730728217	11.2792111750387	11.3846286335495	7.90914934741043	12.6816529870291	7.12069344020577	6.63981062418093
SRX8918391	GSE155972	LLC	Setdb1_KO	ICB	Responders	False	False	LLC_GSE155972_Setdb1_KO_antiCTLA4&antiPD1	antiPD1; antiCTL4;	0.332439814411969	0.2591409718309854	2.8172752156361613	0.27104230438271437	0.33079063486626753	-0.5494927265179247	5.90947665422329	11.6099499480269	0.26670525136642	5.04204863666656	2.49747172772699	1.81491721652845	1.5909901033861	2.1745890902373	4.08822266291607	5.32729242538153	4.22369497936934	2.61813338670965	1.02016534847002	7.41520063270288	7.11367581302201	7.87748699909896	2.97354694965785	8.55227866038093	10.1203848577735	11.0035481951833	7.24679420297093	12.5103142441379	6.20916135508669	6.0873250277088
SRX8918392	GSE155972	LLC	Setdb1_KO	ICB	Responders	False	False	LLC_GSE155972_Setdb1_KO_antiCTLA4&antiPD1	antiPD1; antiCTL4;	0.0795820408275932	0.0567118591549296	4.872728294491265	-0.4694802010381554	0.9050967687730536	2.3055508358337398	4.95493057129825	11.4073610708262	0.183095304275695	6.93437637143522	5.88674994817348	5.37628912216417	5.22705896949101	6.31738834897044	6.87788740565519	5.72474732322514	4.93542290535525	2.41176544085219	1.09724518653451	6.78090666053619	5.70477017212633	5.38409628772883	0.235199290949439	11.5876893337329	11.8425318544314	11.8168712383985	8.09199363460366	12.3392713741952	6.48481554411752	5.83412151681388
SRX8918393	GSE155972	LLC	Setdb1_KO	ICB	Responders	False	True	LLC_GSE155972_Setdb1_KO_antiCTLA4&antiPD1	antiPD1; antiCTL4;	3.22653245946973	8.360155253521125	4.836137234841079	-0.8167222186346184	1.0311574045215015	1.6392997219903434	4.62922650360335	11.3174585293168		6.6200444362966	5.15711292228793	4.79586671954172	4.69201720020241	6.05496735610106	6.64927309449971	7.10050017680235	6.26251202619316	1.25576861273526	1.55721700520612	6.54610993643945	5.25402389281786	4.99204163266974	0.265964096278779	11.5876893337329	11.9666025344471	11.8707097180849	8.20586086272482	12.4578781045334	6.54498425636063	5.93107733681977
SRX8918410	GSE155972	LLC	WT	Baseline	Baseline	True	False	LLC_GSE155972_antiCTLA4&antiPD1	no_treatment	0.0634753889886228	0.044980042253521146	1.4150837662648068	-1.8412276835947934	-2.1622634696080123	-0.49377565361889353	2.44707748778978	11.9308044640575	0.190778636627198	4.25189083087906	0.849511449076795	1.75924268042523	0.643817357591119	1.5267807831945	2.53993079661433	2.78465104073328	1.10853783823533	0.977545842550259	0.54573610796242	5.25878508596031	3.95500771709544	6.40480706906572	0.0	7.41722599765982	8.32804843793624	9.22910511114375	4.20695469814013	10.6059414788323	4.36929899755805	4.8915240010688
SRX8918411	GSE155972	LLC	WT	Baseline	Baseline	True	False	LLC_GSE155972_antiCTLA4&antiPD1	no_treatment	0.0	0.0	2.922438416551736	0.32826816634944467	0.27070326366349345	-0.13366241092820327	4.89814071892915	12.1518927926732	0.147232812261342	5.8560762717793	2.0139577426288	2.01615400420097	1.6002760062105	2.93405720442753	4.39122650230237	5.65856686946224	3.0243566541881	2.85341103953765	1.80993972600746	7.10189983136855	7.41895739822056	9.00553286600346	1.14599548118701	9.27399630195276	10.4138613534561	10.7439480870567	6.86747432277863	12.2826114829399	6.52232302780228	6.06702428416856
SRX8918412	GSE155972	LLC	WT	Baseline	Baseline	True	False	LLC_GSE155972_antiCTLA4&antiPD1	no_treatment	0.129060937445687	0.09358164788732393	2.5197154981535506	-0.40743433416727476	-0.49749431101821323	-0.18355681036498964	3.82752387156704	11.9666025344471	0.312920030115235	5.07655137949766	2.21291579657306	2.05611747862092	2.03423565782381	2.74684916295295	3.83721768639023	4.79387239756143	2.25097014105704	1.27823135228934	1.46702981011318	6.63755332180135	6.52354985907906	8.47602532845907	0.47058964205402	8.79441819789059	9.62072024108541	10.2533240130001	5.98699639570034	11.8168712383985	5.79264592676549	5.79685770799729
SRX8918413	GSE155972	LLC	WT	Baseline	Baseline	True	False	LLC_GSE155972_antiCTLA4&antiPD1	no_treatment	0.0	0.0	2.4196135448786156	-0.4318707742333961	-0.3865951986260176	-0.4256043524027811	3.77269708300803	11.8707097180849	0.0571990726121608	4.87052385151482	1.89483659796234	2.27475745108738	2.11807874271595	3.11442080531938	3.5633423484012	4.14933354107409	2.1423689272618	1.15019979085399	1.36918369923141	6.73497073918295	6.57579035026978	8.10540086793636	0.199569215755216	9.20568379948963	9.6349028132395	10.5040712647579	6.09454828380339	11.9308044640575	5.67093140606718	5.92015462670902
SRX8918414	GSE155972	LLC	WT	Baseline	Baseline	True	False	LLC_GSE155972_antiCTLA4&antiPD1	no_treatment	0.0567997405770547	0.0401558732394367	1.9104123599085112	-0.9900199950250936	-1.0702402146283008	-0.5364206740330478	3.30840753021463	11.9666025344471	0.123042652296971	4.83207977206078	1.43424318070065	1.70119882302019	1.32300320506193	2.44604966307912	3.6238396258825	3.86739946835281	1.6124486010093	0.429452379400385	0.756076292669717	6.24277346073849	5.62163784078231	7.64595666114491	0.140147604222569	8.56790823167521	9.27399630195276	9.99085781319961	5.4715416242052	11.3631651808578	5.1799063343877	5.43402568086252
SRX8918415	GSE155972	LLC	WT	Baseline	Baseline	True	False	LLC_GSE155972_antiCTLA4&antiPD1	no_treatment	0.402556382350944	0.3218480845070426	2.2600177357724447	-0.752891170757132	-0.904927296358273	-0.5597268839891965	3.68226546772799	11.8707097180849	0.520107951230064	4.86817117340152	1.29708504765677	1.68829135098814	1.42152293479021	2.98020655093352	3.71238934377866	4.10507914242305	2.29093070291793	1.71421865367962	1.1304358947841	6.19932403369458	5.89010943958593	7.75662659809023	0.527887402379441	8.30507969112204	9.3570711188842	10.0443598259843	5.70828814123425	11.4303417258057	5.44407057548852	5.50085104196444
SRX8918416	GSE155972	LLC	WT	Baseline	Baseline	True	False	LLC_GSE155972_antiCTLA4&antiPD1	no_treatment	0.122498701218259	0.08861868309859156	1.300070221402351	-1.8137496367155543	-2.0232912697525354	-0.8720539633566862	2.87801832905929	11.3631651808578	0.213635281537686	4.09484241967081	0.486295868962971	0.803183089431314	0.818537150417424	1.73372637137738	2.41681192960156	2.76315355470731	1.11134848040508	0.738081828512656	0.829493719205462	5.19956370333499	4.68823444976974	5.97030865275968	0.224771596172704	7.47695759926407	8.44516897391737	9.50499124254592	4.52377274287502	10.7132948559124	4.18754841776866	4.96020306004448
SRX8918417	GSE155972	LLC	WT	Baseline	Baseline	True	False	LLC_GSE155972_antiCTLA4&antiPD1	no_treatment	0.235199290949439	0.17706932394366204	2.9436959572957	-0.06789157980400616	0.3253963040840314	-0.3686340107544887	4.44921132922799	11.8963942404988	0.301707844887521	5.54382959069748	2.42945105918012	2.65161601816834	2.19459669396924	3.11703369021331	4.38284017369462	5.10218290686425	2.96672014659781	2.24300644649247	1.40581648048114	6.88766239748178	6.78090666053619	8.17067150646089	0.842815268462722	9.45291682114314	10.3601649322544	11.0035481951833	6.84360215773586	12.3937948559644	6.3270590947445	6.17026871504368
SRX8918418	GSE155972	LLC	WT	Baseline	Baseline	True	False	LLC_GSE155972_antiCTLA4&antiPD1	no_treatment	0.270755190768309	0.20643918309859122	4.431289936296688	0.056782372209651794	-1.6665614808069231	-0.09591126525027045	4.0597057441053	10.0252980637754	0.512365046384395	4.28026813102356	3.98551471299719	3.57306100069408	5.12680391195822	5.08400057039002	6.61134285381772	6.11171751673265	4.15104436978685	3.98169488445609	1.25642960583737	6.04051560349241	7.97134652296648	7.83498055595632	0.30784508762568	9.78283198328246	8.86540871453419	8.93465793532065	5.60042978532057	10.9735834329024	5.31660230772814	4.5553618918926
SRX8918419	GSE155972	LLC	WT	Baseline	Baseline	True	False	LLC_GSE155972_antiCTLA4&antiPD1	no_treatment	0.0	0.0	2.0979206223713156	-0.5938330173405107	-0.5887953241039255	-0.6054741716091372	4.16021720299211	11.7850865747363	0.0781785742200804	5.18241759413877	1.65817061433027	1.59959182809107	1.95000510961155	2.54569819338656	3.17769766084591	4.23442654590191	1.36356206184713	1.22871056640757	1.12342302091987	6.54291764589755	6.12772797629309	8.26894304173039	0.493358341736233	8.41592877743999	9.58940002480889	10.1851051836395	6.09141286266489	11.8168712383985	5.64721225657679	5.60272206691673
SRX8918404	GSE155972	LLC	WT	ICB	Non-responders	False	False	LLC_GSE155972_antiCTLA4&antiPD1	antiPD1; antiCTL4;	0.197203974269461	0.14647426760563365	3.656174193801458	0.052919918699987134	-1.3620359894490004	-0.5819564563303605	4.50517148221664	10.1710422073281	0.597109417348039	4.24710292146095	3.91116516104188	2.73353621597539	4.53689583001594	4.59271020419051	5.7999721261645	5.67206534524505	2.01555007125151	3.20770043329027	0.435972357038067	5.89740432764049	8.10960276641055	8.08279426220706	0.816494473164802	9.75058346959961	9.15988566415532	9.41197552549816	5.94140386290046	11.1493292170913	5.44844729670705	4.60435982129681
SRX8918405	GSE155972	LLC	WT	ICB	Non-responders	False	False	LLC_GSE155972_antiCTLA4&antiPD1	antiPD1; antiCTL4;	0.338420863109539	0.26437188732394357	3.1822802329200837	-0.00960619889719156	0.3582457575281543	-0.3466122099241984	4.68553128666016	11.2383060622573	0.199106163180186	5.46780453528717	3.38922583375119	2.86438080945036	2.11086580594397	2.55229125214779	4.88517675593856	5.53676646847419	4.01014815143635	2.16123112435424	1.1304358947841	6.83821629915791	7.29119388396798	7.70209586314509	1.32641608140932	9.56248922362223	10.1547362176891	11.1693031108848	6.93007933741375	12.5103142441379	6.28178975796106	6.16684771404433
SRX8918406	GSE155972	LLC	WT	ICB	Non-responders	False	False	LLC_GSE155972_antiCTLA4&antiPD1	antiPD1; antiCTL4;	0.204211216476845	0.15205629577464763	3.54268088697264	0.6570407202308618	0.6705160068254891	-0.2946364447901195	5.48085576441424	10.9393221862717	0.123633268735824	4.90307710239441	3.24446929911945	2.54866825356663	3.39048662241047	3.46793080779757	4.99524712699765	5.54775121997207	3.69227542773247	3.7033858251793	1.29391339997815	7.03182563891918	7.7630985762239	8.24114599446077	2.62861941060351	9.86089322275474	10.62111673118	10.955102841414	7.15521978441508	12.2416360015426	6.78482685447133	6.84230626539444
SRX8918407	GSE155972	LLC	WT	ICB	Non-responders	False	False	LLC_GSE155972_antiCTLA4&antiPD1	antiPD1; antiCTL4;	0.0902861431680663	0.064581309859155	4.861083333195397	1.5024815150509852	1.3220193281866235	0.9890747546328832	6.19311552074929	11.6902459322307	0.180434459893046	6.80160936247292	5.39214770696308	4.48633288962554	4.20742835305488	5.04814903231347	6.67349600959169	6.95711784304833	5.23456362208301	3.89934795858978	1.85116658348879	8.29670820668353	8.94192321298441	9.31219223779705	2.17940756886269	11.1116471268432	11.6099499480269	11.7850865747363	7.67569185385267	12.8344844438197	7.22249447012269	6.65443434630712
SRX8918408	GSE155972	LLC	WT	ICB	Non-responders	False	False	LLC_GSE155972_antiCTLA4&antiPD1	antiPD1; antiCTL4;	0.154896211959193	0.11334152112676077	4.35367460385049	1.0465656617978214	0.4148045713582434	-0.007160662723123767	5.76076170728744	11.0035481951833	0.277432952859672	5.38795811671222	4.17682054287083	3.55779728862597	3.8614131161446	4.15239703725751	6.08401152454231	6.40197136493419	4.49781001665355	4.68123240764331	1.76961813598214	7.54186823496419	8.46649060671191	8.29670820668353	2.14669578742369	10.3979884113469	10.4337918847477	10.8084185268455	7.34640793477139	12.5103142441379	6.51309809190765	6.02086967679708
SRX8918409	GSE155972	LLC	WT	ICB	Non-responders	False	False	LLC_GSE155972_antiCTLA4&antiPD1	antiPD1; antiCTL4;	0.267350204228935	0.20359515492957714	4.212133909792723	0.6873335171465079	0.49957623632164055	0.24811341437429688	5.16051239831444	11.1838648930393	0.0	5.82865724416896	4.83125218957487	4.00215666534256	3.74022288764909	4.85233872199503	5.71713023642526	5.69605232224145	3.84951552424232	3.76033116922565	1.46020547143827	7.15718461957047	8.27869213353083	8.40543540114122	1.00978874663175	10.6059414788323	10.6869961211579	11.0319474025654	7.30175960992659	12.5103142441379	6.548512650416	5.98780420297306
