ligand	receptor	pathway	pair_origin	n_sender	n_receiver	ligand_mean	receptor_mean	ligand_frac	receptor_frac	cpdb_mean_score	product_score	pass_expr_prop
F11R	ITGAL+ITGB2	other	cellphonedb_v5_interactors	14256	31642	0.6901824474334717	0.41422557830810547	0.664983164983165	0.3058276973642627	0.5522040128707886	0.2858912234262334	True
CD47	SIRPG	other	cellphonedb_v5_interactors	14256	31642	0.7664190530776978	0.29295113682746887	0.6719977553310886	0.2218886290373554	0.5296850949525833	0.22452333288534376	True
CEACAM5	CD8A	MHC_I_partial	cellphonedb_v5_interactors	14256	31642	0.3066290020942688	0.734489381313324	0.20517676767676768	0.3123696352948613	0.5205591917037964	0.2252157460409414	True
PODXL2	SELL	other	cellphonedb_v5_interactors	14256	31642	0.411618709564209	0.5377477407455444	0.48330527497194165	0.29745275267050125	0.4746832251548767	0.2213470311167498	True
DHCR24	RORA	other	cellphonedb_v5_interactors	14256	31642	0.3859694004058838	0.5606575012207031	0.4563692480359147	0.37674609695973704	0.47331345081329346	0.21639663957921584	True
PTGES2	PTGER4	other	cellphonedb_v5_interactors	14256	31642	0.2719239890575409	0.6585091352462769	0.4398148148148148	0.4062322229947538	0.4652165621519089	0.1790644308869993	True
ALCAM	CD6	other	cellphonedb_v5_interactors	14256	31642	0.2551555633544922	0.6450561881065369	0.30632716049382713	0.42908160040452564	0.4501058757305145	0.1645896750716247	True
PLAUR	ITGA4+ITGB1	other	cellphonedb_v5_interactors	14256	31642	0.30669689178466797	0.5854688882827759	0.33431537598204264	0.3846469881802667	0.4460828900337219	0.17956148827295237	True
NECTIN2	TIGIT	other	cellphonedb_v5_interactors	14256	31642	0.4272226393222809	0.4618372619152069	0.4831649831649832	0.27564629290183934	0.4445299506187439	0.1973073339727902	True
ITGAV+ITGB1	ADGRE5	other	cellphonedb_v5_interactors	14256	31642	0.14988525211811066	0.7211083173751831	0.2692901234567901	0.45107768156248024	0.4354967847466469	0.10808350195424588	True
IGF2	IGF2R	other	cellphonedb_v5_interactors	14256	31642	0.5362426042556763	0.3051322400569916	0.2871071829405163	0.24119840718032995	0.4206874221563339	0.16362490705052934	True
ICAM1	SPN	other	cellphonedb_v5_interactors	14256	31642	0.3132113814353943	0.5247275829315186	0.2734287317620651	0.37178433727324445	0.4189694821834564	0.16435065112723635	True
LPAR2	ADGRE5	other	cellphonedb_v5_interactors	14256	31642	0.09482647478580475	0.7211083173751831	0.2067199775533109	0.45107768156248024	0.4079673960804939	0.06838015967541189	True
THY1	ADGRE5	other	cellphonedb_v5_interactors	14256	31642	0.06829366832971573	0.7211083173751831	0.10058922558922559	0.45107768156248024	0.3947009928524494	0.04924713225662014	True
LGALS9	P4HB	other	cellphonedb_v5_interactors	14256	31642	0.18339870870113373	0.595872163772583	0.24319584736251404	0.4318943176790342	0.38963543623685837	0.1092821853868422	True
PVR	CD96	other	cellphonedb_v5_interactors	14256	31642	0.1486005187034607	0.6237534880638123	0.2828984287317621	0.42680614373301307	0.3861770033836365	0.09269009186937538	True
CDH1	ITGAE+ITGB7	other	cellphonedb_v5_interactors	14256	31642	0.48932453989982605	0.27248167991638184	0.5264450056116723	0.19218127804816384	0.38090310990810394	0.13333197265621521	True
PTGES	PTGER4	other	cellphonedb_v5_interactors	14256	31642	0.09085288643836975	0.6585091352462769	0.15810886644219976	0.4062322229947538	0.3746810108423233	0.05982745568315906	True
FN1	ITGA4+ITGB1	other	cellphonedb_v5_interactors	14256	31642	0.15760862827301025	0.5854688882827759	0.14513187429854096	0.3846469881802667	0.37153875827789307	0.09227494837877259	True
CDH1	KLRG1	other	cellphonedb_v5_interactors	14256	31642	0.48932453989982605	0.252270370721817	0.5264450056116723	0.1642437266923709	0.37079745531082153	0.12344208308381166	True
ICAM1	ITGAL	other	cellphonedb_v5_interactors	14256	31642	0.3132113814353943	0.41422557830810547	0.2734287317620651	0.3058276973642627	0.3637184798717499	0.1297401656077568	True
ICAM1	ITGAL+ITGB2	other	cellphonedb_v5_interactors	14256	31642	0.3132113814353943	0.41422557830810547	0.2734287317620651	0.3058276973642627	0.3637184798717499	0.1297401656077568	True
HLA-F	VSIR	MHC_I_partial	cellphonedb_v5_interactors	14256	31642	0.27085739374160767	0.4494762122631073	0.314884960718294	0.34315150749004486	0.3601668030023575	0.12174395540243488	True
DHCR7	RORA	other	cellphonedb_v5_interactors	14256	31642	0.14840129017829895	0.5606575012207031	0.2749017957351291	0.37674609695973704	0.35452939569950104	0.08320229652929356	True
CD44	TYROBP	other	cellphonedb_v5_interactors	14256	31642	0.30089259147644043	0.4042287766933441	0.3648288439955107	0.17075406105808735	0.3525606840848923	0.12162944416861166	True
TNC	ITGA4+ITGB1	other	cellphonedb_v5_interactors	14256	31642	0.11655553430318832	0.5854688882827759	0.12920875420875422	0.3846469881802667	0.3510122112929821	0.06823963909169262	True
LIPA	RORA	other	cellphonedb_v5_interactors	14256	31642	0.10557477176189423	0.5606575012207031	0.22509820426487093	0.37674609695973704	0.3331161364912987	0.059191287727969666	True
PODXL	SELL	other	cellphonedb_v5_interactors	14256	31642	0.09435813874006271	0.5377477407455444	0.15572390572390574	0.29745275267050125	0.3160529397428036	0.05074087592842336	True
IGFBP3	TMEM219	other	cellphonedb_v5_interactors	14256	31642	0.216438889503479	0.3954020142555237	0.16000280583613916	0.3148031097907844	0.30592045187950134	0.08558037287290432	True
PVR	TIGIT	other	cellphonedb_v5_interactors	14256	31642	0.1486005187034607	0.4618372619152069	0.2828984287317621	0.27564629290183934	0.3052188903093338	0.06862925667718578	True
FN1	ITGA4+ITGB7	other	cellphonedb_v5_interactors	14256	31642	0.15760862827301025	0.43727225065231323	0.14513187429854096	0.32627520384299347	0.29744043946266174	0.068917879607163	True
JAG1	CD46	other	cellphonedb_v5_interactors	14256	31642	0.20564867556095123	0.3422812819480896	0.3031705948372615	0.27909108147399025	0.2739649787545204	0.07038969230192915	True
MICA	HCST+KLRK1	MHC_I_partial	cellphonedb_v5_interactors	14256	31642	0.04870021343231201	0.49917346239089966	0.11735409652076319	0.2984324631818469	0.27393683791160583	0.024309854158182986	True
NECTIN3	TIGIT	other	cellphonedb_v5_interactors	14256	31642	0.059355877339839935	0.4618372619152069	0.12128226711560045	0.27564629290183934	0.2605965696275234	0.02741275586920655	True
DHCR7	NR1H2	other	cellphonedb_v5_interactors	14256	31642	0.14840129017829895	0.3613857626914978	0.2749017957351291	0.2933758928007079	0.2548935264348984	0.05363011343548685	True
CD320	JAML	other	cellphonedb_v5_interactors	14256	31642	0.2784491181373596	0.22850720584392548	0.4148428731762065	0.1679729473484609	0.25347816199064255	0.06362762995527316	True
ICAM3	ITGAL+ITGB2	other	cellphonedb_v5_interactors	14256	31642	0.05433432012796402	0.41422557830810547	0.13952020202020202	0.3058276973642627	0.23427994921803474	0.02250666517698363	True
PTGES2	PTGER2	other	cellphonedb_v5_interactors	14256	31642	0.2719239890575409	0.19147184491157532	0.4398148148148148	0.14392263447316858	0.2316979169845581	0.052065787860562374	True
CXCL16	CXCR6	T_recruit	cellphonedb_v5_interactors	14256	31642	0.1877547800540924	0.22883635759353638	0.2759539842873176	0.14117312432842424	0.2082955688238144	0.04296511998835406	True
TGM2	ADGRG1	other	cellphonedb_v5_interactors	14256	31642	0.18156856298446655	0.20514501631259918	0.1764169472502806	0.12846849124581253	0.19335678964853287	0.03724788581530358	True
LGALS9	HAVCR2	other	cellphonedb_v5_interactors	14256	31642	0.18339870870113373	0.19569207727909088	0.24319584736251404	0.1270463308261172	0.1895453929901123	0.03588967427602774	True
TNFSF15	TNFRSF25	other	cellphonedb_v5_interactors	14256	31642	0.0589151605963707	0.2620730996131897	0.10388608305274973	0.20166234751279943	0.1604941301047802	0.015440078751699726	True
TNFSF12	TNFRSF25	other	cellphonedb_v5_interactors	14256	31642	0.04796946793794632	0.2620730996131897	0.1251402918069585	0.20166234751279943	0.155021283775568	0.012571507149293115	True
PVR	CD226	other	cellphonedb_v5_interactors	14256	31642	0.1486005187034607	0.14865872263908386	0.2828984287317621	0.12293786739144176	0.14862962067127228	0.022090763293961757	True
PTGES	PTGER2	other	cellphonedb_v5_interactors	14256	31642	0.09085288643836975	0.19147184491157532	0.15810886644219976	0.14392263447316858	0.14116236567497253	0.017395769781896497	True
LAMC1	ITGA6+ITGB1	other	cellphonedb_v5_interactors	14256	31642	0.14989857375621796	0.12531965970993042	0.27090347923681257	0.10969597370583402	0.1376091167330742	0.01878523825413314	True
TGFB1	TGFBR3	other	cellphonedb_v5_interactors	14256	31642	0.11066576093435287	0.16168107092380524	0.18967452300785634	0.12461285633019405	0.13617341592907906	0.017892558742463982	True
FTH1	SCARA5	other	cellphonedb_v5_interactors	14256	31642	3.461108684539795	0.00017911678878590465	0.9890572390572391	0.00012641425952847481	1.7306439006642904	0.0006199426732137747	False
FTL	SCARA5	other	cellphonedb_v5_interactors	14256	31642	2.859004497528076	0.00017911678878590465	0.9740460157126823	0.00012641425952847481	1.429591807158431	0.0005120957047216879	False
CXCL12	CXCR4	T_recruit	cellphonedb_v5_interactors	14256	31642	0.005267759785056114	2.07206392288208	0.010872615039281707	0.7942923961822894	1.038665841333568	0.010915135005023835	False
HLA-A	KIR3DL1	MHC_I	cellphonedb_v5_interactors	14256	31642	1.8020983934402466	0.023169497027993202	0.796506734006734	0.014695657670185196	0.9126339452341199	0.04175371337096512	False
HLA-C	KIR2DL3	MHC_I	cellphonedb_v5_interactors	14256	31642	1.5636703968048096	0.05682039260864258	0.7682379349046016	0.03662853169837558	0.8102453947067261	0.08884836585696121	False
HLA-C	KIR2DL1	MHC_I	cellphonedb_v5_interactors	14256	31642	1.5636703968048096	0.027127213776111603	0.7682379349046016	0.018361671196510967	0.7953988052904606	0.042418021129501327	False
MDK	PTPRZ1	other	cellphonedb_v5_interactors	14256	31642	1.5854991674423218	0.0004283879534341395	0.8240039281705949	0.0002844320839390683	0.792963777697878	0.0006792087435121483	False
MDK	ALK	other	cellphonedb_v5_interactors	14256	31642	1.5854991674423218	0.0001440382475266233	0.8240039281705949	0.00015801782441059352	0.7928216028449242	0.00022837252153331232	False
HLA-B	KIR3DL2	MHC_I	cellphonedb_v5_interactors	14256	31642	1.4375860691070557	0.059432025998830795	0.7220117845117845	0.038461538461538464	0.7485090475529432	0.0854386526347275	False
PTGES3	PTGER3	other	cellphonedb_v5_interactors	14256	31642	1.2905405759811401	0.0012019745772704482	0.8705808080808081	0.0010429176411099173	0.6458712752792053	0.0015511969632652917	False
PTGES3	PTGER1	other	cellphonedb_v5_interactors	14256	31642	1.2905405759811401	0.0008631605305708945	0.8705808080808081	0.0008216926869350862	0.6457018682558555	0.0011139436882871487	False
LGALS3	MERTK	other	cellphonedb_v5_interactors	14256	31642	1.2451103925704956	0.005425398703664541	0.6289983164983165	0.0057834523734277225	0.6252678956370801	0.006755220309771215	False
ANXA1	FPR3	other	cellphonedb_v5_interactors	14256	31642	1.223068118095398	0.001732147647999227	0.5183782267115601	0.001295746160166867	0.6124001328716986	0.0021185345641017844	False
ANXA1	FPR1	other	cellphonedb_v5_interactors	14256	31642	1.223068118095398	0.0014758632751181722	0.5183782267115601	0.0012009354655205108	0.6122719906852581	0.0018050813184648934	False
ANXA1	FPR2	other	cellphonedb_v5_interactors	14256	31642	1.223068118095398	0.0002994836831931025	0.5183782267115601	0.00022122495417483093	0.6116838008892955	0.0003662889448032662	False
CD24	SELP	other	cellphonedb_v5_interactors	14256	31642	1.19767165184021	0.0038281066808849573	0.7457912457912458	0.003729220656090007	0.6007498792605475	0.00458481485191603	False
SIGLEC15	CD44	other	cellphonedb_v5_interactors	14256	31642	0.006728957872837782	1.1394672393798828	0.017326038159371494	0.6496112761519499	0.5730980986263603	0.007667427051265996	False
PSAP	GPR37	other	cellphonedb_v5_interactors	14256	31642	1.0721139907836914	0.00036824963171966374	0.8058361391694725	0.00025282851905694963	0.5362411202077055	0.0003948055822675933	False
PSAP	GPR37L1	other	cellphonedb_v5_interactors	14256	31642	1.0721139907836914	0.00016386453353334218	0.8058361391694725	0.00015801782441059352	0.5361389276586124	0.0001756814589943395	False
IL7	IL2RG+IL7R	other	cellphonedb_v5_interactors	14256	31642	0.017123298719525337	1.0239018201828003	0.048961840628507294	0.4552493521269199	0.5205125594511628	0.017532576726455806	False
APP	TNFRSF21	other	cellphonedb_v5_interactors	14256	31642	0.9578264355659485	0.006626039277762175	0.7219416386083053	0.007332027052651539	0.48222623742185533	0.006346595583338915	False
APP	TREM2+TYROBP	other	cellphonedb_v5_interactors	14256	31642	0.9578264355659485	0.005303581245243549	0.7219416386083053	0.004266481259086025	0.481565008405596	0.005079910319866043	False
APP	PLXNA4	other	cellphonedb_v5_interactors	14256	31642	0.9578264355659485	0.004305088892579079	0.7219416386083053	0.003918842045382719	0.4810657622292638	0.004123527948773575	False
APP	FPR2	other	cellphonedb_v5_interactors	14256	31642	0.9578264355659485	0.0002994836831931025	0.7219416386083053	0.00022122495417483093	0.4790629596245708	0.0002868533887830111	False
HLA-E	KLRC2	MHC_I	cellphonedb_v5_interactors	14256	31642	0.7691131234169006	0.16586576402187347	0.6041666666666666	0.09964604007332027	0.46748944371938705	0.1275695358347937	False
HLA-E	KLRC2+KLRD1	MHC_I	cellphonedb_v5_interactors	14256	31642	0.7691131234169006	0.16586576402187347	0.6041666666666666	0.09964604007332027	0.46748944371938705	0.1275695358347937	False
HLA-E	KLRC1	MHC_I	cellphonedb_v5_interactors	14256	31642	0.7691131234169006	0.13126757740974426	0.6041666666666666	0.07041274255736046	0.45019035041332245	0.1009596164649782	False
HLA-E	KLRC1+KLRD1	MHC_I	cellphonedb_v5_interactors	14256	31642	0.7691131234169006	0.13126757740974426	0.6041666666666666	0.07041274255736046	0.45019035041332245	0.1009596164649782	False
APLP2	PLXNA4	other	cellphonedb_v5_interactors	14256	31642	0.8821706771850586	0.004305088892579079	0.6699635241301908	0.003918842045382719	0.44323788303881884	0.00379782318370836	False
APLP2	PIGR	other	cellphonedb_v5_interactors	14256	31642	0.8821706771850586	0.0035981496330350637	0.6699635241301908	0.0027495101447443273	0.44288441340904683	0.0031741820983877123	False
HLA-E	KLRC3+KLRD1	MHC_I	cellphonedb_v5_interactors	14256	31642	0.7691131234169006	0.10351143777370453	0.6041666666666666	0.06750521458820555	0.4363122805953026	0.07961200521550804	False
CD47	SIRPB1+TYROBP	other	cellphonedb_v5_interactors	14256	31642	0.7664190530776978	0.007609888445585966	0.6719977553310886	0.0072688199228873015	0.38701447076164186	0.005832363496492909	False
CD47	SIRPA	other	cellphonedb_v5_interactors	14256	31642	0.7664190530776978	0.0038464434910565615	0.6719977553310886	0.004076859869793312	0.38513274828437716	0.002947987578132444	False
SFTPD	ADGRE5	other	cellphonedb_v5_interactors	14256	31642	0.0462571419775486	0.7211083173751831	0.06663860830527497	0.45107768156248024	0.38368272967636585	0.03335640981801502	False
LPAR1	ADGRE5	other	cellphonedb_v5_interactors	14256	31642	0.025045786052942276	0.7211083173751831	0.06860269360269361	0.45107768156248024	0.3730770517140627	0.018060724637976033	False
LPAR3	ADGRE5	other	cellphonedb_v5_interactors	14256	31642	0.017385629937052727	0.7211083173751831	0.04005331088664422	0.45107768156248024	0.3692469736561179	0.012536922350415702	False
CEACAM6	CEACAM6	other	cellphonedb_v5_interactors	14256	31642	0.7044621706008911	0.029781291261315346	0.4017255892255892	0.02392389861576386	0.36712173093110323	0.02097979308524356	False
ITGAV+ITGB3	ADGRE5	other	cellphonedb_v5_interactors	14256	31642	0.008332702331244946	0.7211083173751831	0.021254208754208755	0.45107768156248024	0.364720509853214	0.006008780957272308	False
KLRB1	CLEC2D	other	cellphonedb_v5_interactors	14256	31642	0.005874160211533308	0.6938832998275757	0.011854657687991021	0.45278427406611466	0.3498787300195545	0.004075981671294582	False
CYP11B1	NR3C1	other	cellphonedb_v5_interactors	14256	31642	0.0	0.6702043414115906	0.0	0.44080652297579165	0.3351021707057953	0.0	False
SPP1	ITGA4+ITGB1	other	cellphonedb_v5_interactors	14256	31642	0.0815202072262764	0.5854688882827759	0.07014590347923681	0.3846469881802667	0.33349454775452614	0.047727545097349555	False
CD70	CD27	other	cellphonedb_v5_interactors	14256	31642	0.0029798613395541906	0.6362003684043884	0.007295173961840628	0.3886606409202958	0.3195901148719713	0.0018957888820183705	False
PLA2G2A	ITGA4+ITGB1	other	cellphonedb_v5_interactors	14256	31642	0.018970288336277008	0.5854688882827759	0.01564253647586981	0.3846469881802667	0.30221958830952644	0.01110651362264381	False
SDC1	ADGRA2	other	cellphonedb_v5_interactors	14256	31642	0.5992597937583923	0.0023287564981728792	0.5182379349046016	0.0024018709310410216	0.3007942751282826	0.0013955301388085956	False
BAG6	NCR3	other	cellphonedb_v5_interactors	14256	31642	0.4871768057346344	0.11382017284631729	0.5792648709315376	0.08393906832690727	0.30049848929047585	0.05545054823543283	False
AVP	OXTR	other	cellphonedb_v5_interactors	14256	31642	0.5988563895225525	0.000744318647775799	0.24431818181818182	0.0006004677327602554	0.29980035408516414	0.00044573997806132346	False
AVP	AVPR2	other	cellphonedb_v5_interactors	14256	31642	0.5988563895225525	0.0002489940670784563	0.24431818181818182	0.00022122495417483093	0.2995526917948155	0.00014911168802314058	False
AVP	AVPR1A	other	cellphonedb_v5_interactors	14256	31642	0.5988563895225525	3.610583007684909e-05	0.24431818181818182	3.1603564882118704e-05	0.29944624767631467	2.162220704053663e-05	False
AVP	AVPR1B	other	cellphonedb_v5_interactors	14256	31642	0.5988563895225525	3.219819700461812e-05	0.24431818181818182	3.1603564882118704e-05	0.29944429385977855	1.9282096007321474e-05	False
CEL	RORA	other	cellphonedb_v5_interactors	14256	31642	0.03524504229426384	0.5606575012207031	0.061658249158249155	0.37674609695973704	0.2979512717574835	0.019760397343119962	False
VCAM1	ITGA4+ITGB1	other	cellphonedb_v5_interactors	14256	31642	0.008168923668563366	0.5854688882827759	0.014590347923681257	0.3846469881802667	0.2968189059756696	0.004782650658700649	False
TNF	TNFRSF1B	other	cellphonedb_v5_interactors	14256	31642	0.03195134177803993	0.5606679916381836	0.05001402918069585	0.3619872321597876	0.29630966670811176	0.01791409462483884	False
CD99	PILRA	other	cellphonedb_v5_interactors	14256	31642	0.587908148765564	0.002461258787661791	0.5431397306397306	0.001927817457809241	0.2951847037766129	0.0014469940974872197	False
JAM2	ITGA4+ITGB1	other	cellphonedb_v5_interactors	14256	31642	0.0031023477204144	0.5854688882827759	0.006032547699214366	0.3846469881802667	0.29428561800159514	0.0018163280709376228	False
IL2	IL2RB+IL2RG	other	cellphonedb_v5_interactors	14256	31642	0.00017419994401279837	0.5738843679428101	0.0005611672278338945	0.36742304531951203	0.28702928394341143	9.997062476545769e-05	False
CLSTN1	NRXN1	other	cellphonedb_v5_interactors	14256	31642	0.5638827085494995	0.008015231229364872	0.5808782267115601	0.004961759686492637	0.2859489698894322	0.004519650295264799	False
IGF2	IGF1R	other	cellphonedb_v5_interactors	14256	31642	0.5362426042556763	0.030421556904911995	0.2871071829405163	0.030307818721951835	0.28333208058029413	0.01631333490020226	False
CLSTN1	NRXN2	other	cellphonedb_v5_interactors	14256	31642	0.5638827085494995	0.0016411661636084318	0.5808782267115601	0.0012009354655205108	0.28276193735655397	0.0009254252215153136	False
CLSTN1	NRXN3	other	cellphonedb_v5_interactors	14256	31642	0.5638827085494995	0.0010337569983676076	0.5808782267115601	0.0007584855571708489	0.28245823277393356	0.0005829176962215271	False
LTA	TNFRSF1B	other	cellphonedb_v5_interactors	14256	31642	0.001243651146069169	0.5606679916381836	0.0038580246913580245	0.3619872321597876	0.2809558213921264	0.0006972753903651263	False
SELPLG	SELL	other	cellphonedb_v5_interactors	14256	31642	0.013117777183651924	0.5377477407455444	0.02770763187429854	0.29745275267050125	0.2754327589645982	0.007054055044112273	False
CD34	SELL	other	cellphonedb_v5_interactors	14256	31642	0.0010287618497386575	0.5377477407455444	0.002244668911335578	0.29745275267050125	0.26938825129764155	0.0005532143604621703	False
ULBP2	HCST+KLRK1	MHC_I_partial	cellphonedb_v5_interactors	14256	31642	0.03536982089281082	0.49917346239089966	0.07730078563411896	0.2984324631818469	0.26727164164185524	0.01765567595921036	False
TNFSF14	TNFRSF14	other	cellphonedb_v5_interactors	14256	31642	0.007597191259264946	0.522487461566925	0.019219977553310886	0.3921370330573289	0.265042326413095	0.003969437176091772	False
LCK	CD8A+CD8B	MHC_I_partial	cellphonedb_v5_interactors	14256	31642	0.015763742849230766	0.513975203037262	0.03205667789001122	0.25779027874344224	0.26486947294324636	0.00810217293156057	False
CD160	TNFRSF14	other	cellphonedb_v5_interactors	14256	31642	0.006925830151885748	0.522487461566925	0.010592031425364759	0.3921370330573289	0.2647066458594054	0.0036186594153024554	False
LTA	TNFRSF14	other	cellphonedb_v5_interactors	14256	31642	0.001243651146069169	0.522487461566925	0.0038580246913580245	0.3921370330573289	0.2618655563564971	0.0006497921303844773	False
BTLA	TNFRSF14	other	cellphonedb_v5_interactors	14256	31642	0.0004997829673811793	0.522487461566925	0.0010521885521885522	0.3921370330573289	0.2614936222671531	0.0002611303339613777	False
MICB	HCST+KLRK1	MHC_I_partial	cellphonedb_v5_interactors	14256	31642	0.01916300132870674	0.49917346239089966	0.05751964085297419	0.2984324631818469	0.2591682318598032	0.009565661723051955	False
ULBP3	HCST+KLRK1	MHC_I_partial	cellphonedb_v5_interactors	14256	31642	0.011618675664067268	0.49917346239089966	0.03275813692480359	0.2984324631818469	0.25539606902748346	0.005799734559629344	False
RAET1E	HCST+KLRK1	MHC_I_partial	cellphonedb_v5_interactors	14256	31642	0.01007181964814663	0.49917346239089966	0.022166105499438832	0.2984324631818469	0.25462264101952314	0.005027585086342046	False
RAET1G	HCST+KLRK1	MHC_I_partial	cellphonedb_v5_interactors	14256	31642	0.0092318095266819	0.49917346239089966	0.02069304152637486	0.2984324631818469	0.2542026359587908	0.004608274325567097	False
RAET1L	HCST+KLRK1	MHC_I_partial	cellphonedb_v5_interactors	14256	31642	0.008586998097598553	0.49917346239089966	0.016343995510662176	0.2984324631818469	0.2538802302442491	0.004286401571922338	False
LRPAP1	SORT1	other	cellphonedb_v5_interactors	14256	31642	0.5021073222160339	0.005613327492028475	0.6133557800224467	0.005246191770431704	0.2538603248540312	0.002818492835744063	False
CDH1	ITGA2+ITGB1	other	cellphonedb_v5_interactors	14256	31642	0.48932453989982605	0.01669679768383503	0.5264450056116723	0.014316414891599773	0.25301066879183054	0.008170152844443057	False
ULBP1	HCST+KLRK1	MHC_I_partial	cellphonedb_v5_interactors	14256	31642	0.004658585414290428	0.49917346239089966	0.010101010101010102	0.2984324631818469	0.25191602390259504	0.0023254422110950967	False
VEGFA	FLT1	other	cellphonedb_v5_interactors	14256	31642	0.4928044378757477	0.010518939234316349	0.4730639730639731	0.008975412426521712	0.251661688555032	0.005183779936416416	False
VEGFA	NRP2	other	cellphonedb_v5_interactors	14256	31642	0.4928044378757477	0.005358557682484388	0.4730639730639731	0.004803741862082043	0.24908149777911603	0.0026407210065414882	False
CADM1	NECTIN3	other	cellphonedb_v5_interactors	14256	31642	0.4557819962501526	0.042129307985305786	0.4431818181818182	0.035996460400733205	0.2489556521177292	0.019201780094180165	False
VEGFA	NRP1	other	cellphonedb_v5_interactors	14256	31642	0.4928044378757477	0.0047110915184021	0.4730639730639731	0.0048353454269641615	0.2487577646970749	0.0023216468075073493	False
VEGFA	FLT1+KDR	other	cellphonedb_v5_interactors	14256	31642	0.4928044378757477	0.0006533419364131987	0.4730639730639731	0.00037924277858542444	0.24672888990608044	0.0003219698057147589	False
VEGFA	KDR	other	cellphonedb_v5_interactors	14256	31642	0.4928044378757477	0.0006533419364131987	0.4730639730639731	0.00037924277858542444	0.24672888990608044	0.0003219698057147589	False
CADM1	CADM1	other	cellphonedb_v5_interactors	14256	31642	0.4557819962501526	0.03376299887895584	0.4431818181818182	0.02540926616522344	0.24477249756455421	0.015388567028442157	False
ICAM4	ITGAL+ITGB2	other	cellphonedb_v5_interactors	14256	31642	0.06516619771718979	0.41422557830810547	0.09848484848484848	0.3058276973642627	0.23969588801264763	0.026993505935543283	False
EFNA1	EPHA1	other	cellphonedb_v5_interactors	14256	31642	0.414063036441803	0.062008216977119446	0.42241863075196406	0.05375766386448391	0.2380356267094612	0.025675310605888235	False
NRXN1	DAG1	other	cellphonedb_v5_interactors	14256	31642	0.43068236112594604	0.04488254711031914	0.3490460157126824	0.04288603754503508	0.2377824541181326	0.019330121362818753	False
