family	floor	regimen	genotype	subset	spec	n_slices	n_studies	n_lines	n_up	n_down	n_tie	mean_delta	median_delta	slice_wilcoxon_p	slice_wilcoxon_p_greater	slice_binomial_p	slice_binomial_p_greater	study_n_up	study_n	study_wilcoxon_p	study_binomial_p	one_vote_mean	one_vote_p	reml_mu	reml_ci_low	reml_ci_high	reml_p_wald	reml_p_mkh	reml_i2	technical_reml_mu	technical_reml_p_wald
biology	max_arm_ge_0.25	all	parental	all_lines	max_arm_ge_0.25|all|parental	34	12	12	19	15	0	0.23461189609121583	0.2133581256344396	0.07811522763222456	0.03905761381611228	0.6075913612730801	0.30379568063654006	8	12	0.04248046875	0.3876953125	0.2779453225034659	0.06052715354490726	0.23461189609121588	-0.07638711814715163	0.5456109103295834	0.13925780880935984	0.16731293730881996	0.0	0.21798650314463028	0.050770014552009864
biology	max_arm_ge_0.25	all	perturbed	all_lines	max_arm_ge_0.25|all|perturbed	12	4	5	7	5	0	-0.0026963390030126633	0.07451595549070833	0.5185546875	0.25927734375	0.7744140625	0.38720703125	1	4	0.875	0.625	0.03376142953709707	0.7728521261420812	0.02424883794402881	-0.3859258243652944	0.434423500253352	0.9077557441768407	0.9150766267281198	0.0	-0.03618357461575961	0.7081610485207008
biology	max_arm_ge_0.25	icb_only	all	all_lines	max_arm_ge_0.25|icb_only|all	38	13	12	19	19	0	0.1031714664992025	0.030689165665462537	0.4638921673540608	0.2319460836770304	1.0	0.564292660317733	8	13	0.146484375	0.5810546875	0.12862636749320053	0.10331933552233491	0.10466498257810126	-0.18818368700105925	0.39751365215726175	0.4836170168290842	0.49697482510178864	0.0	0.061833757718085226	0.4309750172179645
biology	max_arm_ge_0.25	icb_only	parental	all_lines	max_arm_ge_0.25|icb_only|parental	26	10	10	12	14	0	0.15203353057714797	-0.013164385480828766	0.5316631495952606	0.2658315747976303	0.8450189828872681	0.7214014530181885	7	10	0.10546875	0.34375	0.15791102826819825	0.09978997187418699	0.15203353057714794	-0.262287005595605	0.5663540667499009	0.4720163392463189	0.4902679810647551	0.0	0.11267790325592326	0.273984659963308
biology	max_arm_ge_0.25	icb_only	perturbed	all_lines	max_arm_ge_0.25|icb_only|perturbed	12	4	5	7	5	0	-0.0026963390030126633	0.07451595549070833	0.5185546875	0.25927734375	0.7744140625	0.38720703125	1	4	0.875	0.625	0.03376142953709707	0.7728521261420812	0.02424883794402881	-0.3859258243652944	0.434423500253352	0.9077557441768407	0.9150766267281198	0.0	-0.03618357461575961	0.7081610485207008
biology	max_arm_ge_0.25	icb_plus_other	all	all_lines	max_arm_ge_0.25|icb_plus_other|all	8	6	6	7	1	0	0.5029915840119366	0.3775931834688214	0.015625	0.0078125	0.0703125	0.03515625	5	6	0.0625	0.21875	0.5322903304860733	0.0540695959233995	0.42568127059310795	0.19717902763722503	0.6541835135489908	0.00026096196262652947	0.019294361421929935	0.13394701370805184	0.42568127059310795	0.00026096196262652947
biology	max_arm_ge_0.25	icb_plus_other	parental	all_lines	max_arm_ge_0.25|icb_plus_other|parental	8	6	6	7	1	0	0.5029915840119366	0.3775931834688214	0.015625	0.0078125	0.0703125	0.03515625	5	6	0.0625	0.21875	0.5322903304860733	0.0540695959233995	0.42568127059310795	0.19717902763722503	0.6541835135489908	0.00026096196262652947	0.019294361421929935	0.13394701370805184	0.42568127059310795	0.00026096196262652947
biology	max_arm_ge_0.25	icb_plus_other	perturbed	all_lines	max_arm_ge_0.25|icb_plus_other|perturbed	0	0	0	0	0	0							0	0												
biology	max_arm_ge_0.5	all	all	all_lines	max_arm_ge_0.5|all|all	39	14	13	22	17	0	0.19175178671157986	0.13052614589219846	0.10149110014026519	0.050745550070132595	0.5223973804968411	0.2611986902484206	8	14	0.090576171875	0.79052734375	0.2629964225282794	0.05182135593294738	0.20107628080006615	-0.0934048494913933	0.4955574110915256	0.1808006847495317	0.20373822605069175	0.0	0.20006830797883485	0.06714575063510132
biology	max_arm_ge_0.5	all	parental	all_lines	max_arm_ge_0.5|all|parental	29	12	12	16	13	0	0.26058453702444334	0.26353389491261064	0.1008644811809063	0.05043224059045315	0.711071103811264	0.355535551905632	7	12	0.0771484375	0.7744140625	0.2892662910857415	0.06520874653358297	0.26058453702444334	-0.11703043515165168	0.6381995092005384	0.17620521114315502	0.20335412241355913	0.0	0.24537896353861158	0.06141239572957267
biology	max_arm_ge_0.5	all	perturbed	all_lines	max_arm_ge_0.5|all|perturbed	10	3	4	6	4	0	-0.007863189195724356	0.07451595549070833	0.625	0.3125	0.75390625	0.376953125	1	3	1.0	1.0	0.09106117566952011	0.5342734588098029	0.06438745581868757	-0.4217482320996192	0.5505231437369944	0.7951782556523901	0.8194569240254728	0.0	0.027603307959915856	0.8155248388623235
biology	max_arm_ge_0.5	icb_only	all	all_lines	max_arm_ge_0.5|icb_only|all	31	10	10	15	16	0	0.11143183902116521	-0.013089217227410188	0.608313562348485	0.3041567811742425	1.0	0.639949934091419	5	10	0.431640625	1.0	0.11942044581885718	0.23408227057975153	0.11223656137155592	-0.2376909080255558	0.46216403076866763	0.5295824957827282	0.5452043207468213	0.0	0.06194046226240198	0.5681540193830013
biology	max_arm_ge_0.5	icb_only	parental	all_lines	max_arm_ge_0.5|icb_only|parental	21	8	9	9	12	0	0.16823899531492217	-0.013239553734247345	0.6091489791870117	0.30457448959350586	0.6636238098144531	0.808344841003418	4	8	0.3828125	1.0	0.12293125447769469	0.31829993988473215	0.16823899531492212	-0.3380792308803706	0.6745572215102149	0.5148817703911147	0.5356683223259867	0.0	0.08288168460892736	0.5705541109237716
biology	max_arm_ge_0.5	icb_only	perturbed	all_lines	max_arm_ge_0.5|icb_only|perturbed	10	3	4	6	4	0	-0.007863189195724356	0.07451595549070833	0.625	0.3125	0.75390625	0.376953125	1	3	1.0	1.0	0.09106117566952011	0.5342734588098029	0.06438745581868757	-0.4217482320996192	0.5505231437369944	0.7951782556523901	0.8194569240254728	0.0	0.027603307959915856	0.8155248388623235
biology	max_arm_ge_0.5	icb_plus_other	all	all_lines	max_arm_ge_0.5|icb_plus_other|all	8	6	6	7	1	0	0.5029915840119366	0.3775931834688214	0.015625	0.0078125	0.0703125	0.03515625	5	6	0.0625	0.21875	0.5322903304860733	0.0540695959233995	0.42568127059310795	0.19717902763722503	0.6541835135489908	0.00026096196262652947	0.019294361421929935	0.13394701370805184	0.42568127059310795	0.00026096196262652947
biology	max_arm_ge_0.5	icb_plus_other	parental	all_lines	max_arm_ge_0.5|icb_plus_other|parental	8	6	6	7	1	0	0.5029915840119366	0.3775931834688214	0.015625	0.0078125	0.0703125	0.03515625	5	6	0.0625	0.21875	0.5322903304860733	0.0540695959233995	0.42568127059310795	0.19717902763722503	0.6541835135489908	0.00026096196262652947	0.019294361421929935	0.13394701370805184	0.42568127059310795	0.00026096196262652947
biology	max_arm_ge_0.5	icb_plus_other	perturbed	all_lines	max_arm_ge_0.5|icb_plus_other|perturbed	0	0	0	0	0	0							0	0												
biology	max_arm_ge_1	all	all	all_lines	max_arm_ge_1|all|all	25	8	8	11	14	0	0.1343151564744505	-0.013239553734247345	0.8531995415687561	0.42659977078437805	0.6900379657745361	0.787821888923645	4	8	0.640625	1.0	0.23324201985696177	0.2820064231293538	0.14196394651961988	-0.29312222426545587	0.5770501173046956	0.5224878245279312	0.5428419414211559	0.0	0.10245050222931949	0.4737542403454408
biology	max_arm_ge_1	all	parental	all_lines	max_arm_ge_1|all|parental	20	7	8	9	11	0	0.22377514677122573	-0.013164385480828766	0.5958194732666016	0.2979097366333008	0.8238029479980469	0.7482776641845703	4	7	0.296875	1.0	0.28970223376634274	0.24438988650004462	0.22377514677122576	-0.29434428483837083	0.7418945783808224	0.39727050581496826	0.42973347087103786	0.0	0.16655770251104604	0.35394914442270786
biology	max_arm_ge_1	all	perturbed	all_lines	max_arm_ge_1|all|perturbed	5	2	2	2	3	0	-0.2235248047126504	-0.07883773655259496	0.625	0.78125	1.0	0.8125	0	2	0.5	0.5	-0.18662678510466812									
biology	max_arm_ge_1	icb_only	all	all_lines	max_arm_ge_1|icb_only|all	23	7	7	9	14	0	0.06970463874373235	-0.07883773655259496	0.7997725009918213	0.6116074323654175	0.4048728942871094	0.8949801921844482	3	7	1.0	1.0	0.06311467716881256	0.5984313286228603	0.07228006215897582	-0.39049099239329965	0.5350511167112513	0.7595086025885409	0.7698527028582243	0.0	0.023669434265579745	0.8525655465195954
biology	max_arm_ge_1	icb_only	parental	all_lines	max_arm_ge_1|icb_only|parental	18	6	7	7	11	0	0.15115726192606094	-0.055405656406855464	0.932281494140625	0.4661407470703125	0.480682373046875	0.8810577392578125	3	6	0.5625	1.0	0.10063036961506548	0.4849959725946487	0.1511572619260609	-0.4167488974008172	0.7190634212529391	0.601896212535082	0.6241720186923497	0.0	0.06056036003045568	0.7082882177483538
biology	max_arm_ge_1	icb_only	perturbed	all_lines	max_arm_ge_1|icb_only|perturbed	5	2	2	2	3	0	-0.2235248047126504	-0.07883773655259496	0.625	0.78125	1.0	0.8125	0	2	0.5	0.5	-0.18662678510466812									
biology	max_arm_ge_1	icb_plus_other	all	all_lines	max_arm_ge_1|icb_plus_other|all	2	2	2	2	0	0	0.8773361103777089	0.8773361103777089	0.5	0.25	0.5	0.25	2	2	0.5	0.5	0.8773361103777089									
biology	max_arm_ge_1	icb_plus_other	parental	all_lines	max_arm_ge_1|icb_plus_other|parental	2	2	2	2	0	0	0.8773361103777089	0.8773361103777089	0.5	0.25	0.5	0.25	2	2	0.5	0.5	0.8773361103777089									
biology	max_arm_ge_1	icb_plus_other	perturbed	all_lines	max_arm_ge_1|icb_plus_other|perturbed	0	0	0	0	0	0							0	0												
biology	baseline_ge_0.5	all	all	all_lines	baseline_ge_0.5|all|all	27	9	9	10	17	0	0.058376827104856505	-0.07883773655259496	0.6789510101079941	0.6691597700119019	0.24778856337070465	0.9389609396457672	2	9	0.5703125	0.1796875	0.023997164742392132	0.7895443530037928	0.06169992823218526	-0.34340205128658297	0.4668019077509534	0.7653089618757345	0.7729157355581779	0.0	0.020556693287785234	0.8622149812716176
biology	baseline_ge_0.5	all	parental	all_lines	baseline_ge_0.5|all|parental	21	8	8	8	13	0	0.1351857386869084	-0.03612687105161638	1.0	0.5135707855224609	0.38331031799316406	0.9053764343261719	3	8	0.84375	0.7265625	0.04891415167062017	0.6386161262942318	0.1351857386869084	-0.3704470524169494	0.6408185297907663	0.6002680904021594	0.6164451230327583	0.0	0.048522276387387625	0.7390972217857887
biology	baseline_ge_0.5	all	perturbed	all_lines	baseline_ge_0.5|all|perturbed	6	2	3	2	4	0	-0.21045436343232515	-0.11196994679164698	0.4375	0.84375	0.6875	0.890625	0	2	0.5	0.5	-0.15837494434043306									
biology	baseline_ge_0.5	icb_only	all	all_lines	baseline_ge_0.5|icb_only|all	25	8	8	9	16	0	0.052932596720543276	-0.09757175907946358	0.615043044090271	0.7017500698566437	0.2295229434967041	0.9461239278316498	2	8	0.7421875	0.2890625	0.03670673386817461	0.7282946731968192	0.05470350639910766	-0.37395238041440104	0.48335939321261634	0.8024918581207573	0.8096738307130819	0.0	0.016466952626610572	0.8919895389423603
biology	baseline_ge_0.5	icb_only	parental	all_lines	baseline_ge_0.5|icb_only|parental	19	7	7	7	12	0	0.13610742624250172	-0.09757175907946358	0.9843215942382812	0.5235080718994141	0.359283447265625	0.9164657592773438	3	7	0.6875	1.0	0.06699894308983272	0.5900036427012137	0.1361074262425017	-0.41665183916701476	0.6888666916520182	0.6293745989101812	0.6464767463811081	0.0	0.050253848680659914	0.7442201079579936
biology	baseline_ge_0.5	icb_only	perturbed	all_lines	baseline_ge_0.5|icb_only|perturbed	6	2	3	2	4	0	-0.21045436343232515	-0.11196994679164698	0.4375	0.84375	0.6875	0.890625	0	2	0.5	0.5	-0.15837494434043306									
biology	baseline_ge_0.5	icb_plus_other	all	all_lines	baseline_ge_0.5|icb_plus_other|all	2	2	2	1	1	0	0.12642970690877187	0.12642970690877187	1.0	0.5	1.0	0.75	1	2	1.0	1.0	0.12642970690877187									
biology	baseline_ge_0.5	icb_plus_other	parental	all_lines	baseline_ge_0.5|icb_plus_other|parental	2	2	2	1	1	0	0.12642970690877187	0.12642970690877187	1.0	0.5	1.0	0.75	1	2	1.0	1.0	0.12642970690877187									
biology	baseline_ge_0.5	icb_plus_other	perturbed	all_lines	baseline_ge_0.5|icb_plus_other|perturbed	0	0	0	0	0	0							0	0												
biology	baseline_ge_1	all	all	all_lines	baseline_ge_1|all|all	22	6	6	8	14	0	0.05341550253695079	-0.08820474781602927	0.6101517677307129	0.7060365676879883	0.28627872467041016	0.9330997467041016	2	6	0.5625	0.6875	0.0022895174814600385	0.9846803771736933	0.05546517354941787	-0.41811522026888664	0.5290455673677223	0.8184425085841979	0.8275372661891818	0.0	0.0016303547935683758	0.9902146692032714
biology	baseline_ge_1	all	parental	all_lines	baseline_ge_1|all|parental	17	5	6	6	11	0	0.13486853408095112	-0.09757175907946358	0.8899688720703125	0.57318115234375	0.332305908203125	0.9282684326171875	2	5	1.0	1.0	0.03514331647949305	0.8173486570421811	0.1348685340809511	-0.44950208282870363	0.7192391509906059	0.6510200400431547	0.6744664810644165	0.0	0.030336077581854297	0.8606839380443603
biology	baseline_ge_1	all	perturbed	all_lines	baseline_ge_1|all|perturbed	5	2	2	2	3	0	-0.2235248047126504	-0.07883773655259496	0.625	0.78125	1.0	0.8125	0	2	0.5	0.5	-0.18662678510466812									
biology	baseline_ge_1	icb_only	all	all_lines	baseline_ge_1|icb_only|all	22	6	6	8	14	0	0.05341550253695079	-0.08820474781602927	0.6101517677307129	0.7060365676879883	0.28627872467041016	0.9330997467041016	2	6	0.5625	0.6875	0.0022895174814600385	0.9846803771736933	0.05546517354941787	-0.41811522026888664	0.5290455673677223	0.8184425085841979	0.8275372661891818	0.0	0.0016303547935683758	0.9902146692032714
biology	baseline_ge_1	icb_only	parental	all_lines	baseline_ge_1|icb_only|parental	17	5	6	6	11	0	0.13486853408095112	-0.09757175907946358	0.8899688720703125	0.57318115234375	0.332305908203125	0.9282684326171875	2	5	1.0	1.0	0.03514331647949305	0.8173486570421811	0.1348685340809511	-0.44950208282870363	0.7192391509906059	0.6510200400431547	0.6744664810644165	0.0	0.030336077581854297	0.8606839380443603
biology	baseline_ge_1	icb_only	perturbed	all_lines	baseline_ge_1|icb_only|perturbed	5	2	2	2	3	0	-0.2235248047126504	-0.07883773655259496	0.625	0.78125	1.0	0.8125	0	2	0.5	0.5	-0.18662678510466812									
biology	baseline_ge_1	icb_plus_other	all	all_lines	baseline_ge_1|icb_plus_other|all	0	0	0	0	0	0							0	0												
biology	baseline_ge_1	icb_plus_other	parental	all_lines	baseline_ge_1|icb_plus_other|parental	0	0	0	0	0	0							0	0												
biology	baseline_ge_1	icb_plus_other	perturbed	all_lines	baseline_ge_1|icb_plus_other|perturbed	0	0	0	0	0	0							0	0												
histology	none	all	all	Colorectal	histology:Colorectal|none	10	5	2	5	5	0	0.12756432888147	0.08954962517532788	0.322265625	0.1611328125	1.0	0.623046875	2	5	1.0	1.0	0.019905861309657415	0.8708556011332099	-0.011695809316899243	-0.2224611832569182	0.19906956462311973	0.9133908828547845	0.9201093150998563	0.2595001360832174	-0.005728093885671241	0.4862485963082187
histology	max_arm_ge_0.5	all	all	Colorectal	histology:Colorectal|max_arm_ge_0.5	5	3	1	3	2	0	0.15106236066818074	0.26353389491261064	0.4375	0.21875	1.0	0.5	1	3	1.0	1.0	-0.024959628612716278	0.9231712535317581	-0.039320176371677784	-0.6113812441546871	0.5327408914113316	0.8928359375558496	0.9051702536302171	0.5449091950370365	-0.039320176371677784	0.8928359375558496
histology	baseline_ge_1	all	all	Colorectal	histology:Colorectal|baseline_ge_1	1	1	1	0	1	0	-0.35518461436611126	-0.35518461436611126	1.0	1.0	1.0	1.0	0	1	1.0	1.0	-0.35518461436611126									
histology	none	all	all	Gastric	histology:Gastric|none	5	1	1	3	2	0	0.45519635371816525	0.2889862848691601	0.625	0.3125	1.0	0.5	1	1	1.0	1.0	0.45519635371816525									
histology	max_arm_ge_0.5	all	all	Gastric	histology:Gastric|max_arm_ge_0.5	5	1	1	3	2	0	0.45519635371816525	0.2889862848691601	0.625	0.3125	1.0	0.5	1	1	1.0	1.0	0.45519635371816525									
histology	baseline_ge_1	all	all	Gastric	histology:Gastric|baseline_ge_1	4	1	1	2	2	0	0.49674887093041653	0.7035096311743538	0.625	0.3125	1.0	0.6875	1	1	1.0	1.0	0.49674887093041653									
histology	none	all	all	Liver	histology:Liver|none	2	1	1	2	0	0	0.37545772362768826	0.37545772362768826	0.5	0.25	0.5	0.25	1	1	1.0	1.0	0.37545772362768826									
histology	max_arm_ge_0.5	all	all	Liver	histology:Liver|max_arm_ge_0.5	2	1	1	2	0	0	0.37545772362768826	0.37545772362768826	0.5	0.25	0.5	0.25	1	1	1.0	1.0	0.37545772362768826									
histology	baseline_ge_1	all	all	Liver	histology:Liver|baseline_ge_1	0	0	0	0	0	0							0	0												
histology	none	all	all	Lung	histology:Lung|none	2	1	1	2	0	0	0.20714677084783334	0.20714677084783334	0.5	0.25	0.5	0.25	1	1	1.0	1.0	0.20714677084783334									
histology	max_arm_ge_0.5	all	all	Lung	histology:Lung|max_arm_ge_0.5	1	1	1	1	0	0	0.33360000272349166	0.33360000272349166	1.0	0.5	1.0	0.5	1	1	1.0	1.0	0.33360000272349166									
histology	baseline_ge_1	all	all	Lung	histology:Lung|baseline_ge_1	0	0	0	0	0	0							0	0												
histology	none	all	all	Mammary	histology:Mammary|none	29	6	7	14	15	0	0.05764435256135965	-0.013089217227410188	0.6391207613050938	0.3195603806525469	1.0	0.644464448094368	2	6	1.0	0.6875	0.06465608545988889	0.49703137223540994	0.0556221578963879	-0.24553846097654425	0.3567827767693201	0.7173587742657738	0.7321545152427398	0.0	0.09580950333605917	0.42834347333342215
histology	max_arm_ge_0.5	all	all	Mammary	histology:Mammary|max_arm_ge_0.5	24	6	7	11	13	0	0.05921070820721467	-0.013164385480828766	0.7898378372192383	0.39491891860961914	0.8388197422027588	0.7293719053268433	2	6	1.0	0.6875	0.10852017638280864	0.43623551744548483	0.052779334134491686	-0.3104040034494025	0.4159626717183859	0.7757742099428977	0.7871948019100693	0.0	0.08564112823698707	0.5054208783382421
histology	baseline_ge_1	all	all	Mammary	histology:Mammary|baseline_ge_1	17	4	4	6	11	0	-0.026862930208390465	-0.07883773655259496	0.4873809814453125	0.7707138061523438	0.332305908203125	0.9282684326171875	1	4	0.25	0.625	-0.031956787918886266	0.331891090987072	-0.035221366862561665	-0.527840394523786	0.45739766079866256	0.888554220619378	0.8974337706612932	0.0	-0.03982191265606228	0.6804803937073272
histology	none	all	all	Melanoma	histology:Melanoma|none	14	7	4	7	5	2	0.13330752056713	0.0002959490452905167	0.5185546875	0.25927734375	0.7744140625	0.38720703125	4	7	0.46875	1.0	0.13031214880927508	0.26510758025666603	0.13330752056713	-0.08790553197913256	0.3545205731133926	0.23755724902093245	0.28224896207440403	0.0	-3.841209458937838e-06	0.9913079675821864
histology	max_arm_ge_0.5	all	all	Melanoma	histology:Melanoma|max_arm_ge_0.5	2	2	2	2	0	0	0.970726831433932	0.970726831433932	0.5	0.25	0.5	0.25	2	2	0.5	0.5	0.970726831433932									
histology	baseline_ge_1	all	all	Melanoma	histology:Melanoma|baseline_ge_1	0	0	0	0	0	0							0	0												
histology	none	all	all	Sarcoma	histology:Sarcoma|none	2	1	1	1	1	0	0.007801746947246446	0.007801746947246446	1.0	0.5	1.0	0.75	1	1	1.0	1.0	0.007801746947246446									
histology	max_arm_ge_0.5	all	all	Sarcoma	histology:Sarcoma|max_arm_ge_0.5	0	0	0	0	0	0							0	0												
histology	baseline_ge_1	all	all	Sarcoma	histology:Sarcoma|baseline_ge_1	0	0	0	0	0	0							0	0												
influence_drop_line	none	all	all	drop_402230	drop_line:402230	62	21	16	33	27	2	0.13314234771896483	0.03995156983503673	0.07603895013142359	0.038019475065711794	0.5189580031896519	0.25947900159482595	11	21	0.11105823516845703	1.0	0.11606912900791584	0.04399411955640322	0.14189169796491705	-0.05176736705938781	0.33555076298922193	0.15099029249953774	0.1664479858481248	0.0	-9.218216590961038e-06	0.9791231902600621
influence_drop_line	none	all	all	drop_4T1	drop_line:4T1	57	19	16	32	23	2	0.15343149377063064	0.07422023008169075	0.04009738191589315	0.020048690957946574	0.2806097176983541	0.14030485884917704	12	19	0.03234100341796875	0.359283447265625	0.13552264398317493	0.030875590564026546	0.1641130498824168	-0.04430290201192816	0.37252900177676174	0.12274947611526943	0.1401478335253304	0.0	-8.53691411994672e-06	0.9806657773381912
influence_drop_line	none	all	all	drop_B16	drop_line:B16	53	17	16	28	25	0	0.12758656599672125	0.0745643624230814	0.10239854421446372	0.05119927210723186	0.7838463022094988	0.3919231511047494	9	17	0.17425537109375	1.0	0.1000770206766149	0.080493145529692	0.1356220978470391	-0.08240161442838717	0.3536458101224654	0.22276843592554707	0.24043814874065897	0.0	0.06702696749630518	0.16547277888089718
influence_drop_line	none	all	all	drop_BNL-MEA	drop_line:BNL-MEA	62	21	16	32	28	2	0.12128247750346671	0.0089548360776612	0.1350696885833801	0.06753484429169004	0.6988834276200058	0.3494417138100029	11	21	0.16780662536621094	1.0	0.09856170154694244	0.07568542503511577	0.12853958000975246	-0.06515785052118278	0.3222370105406877	0.1933776045383887	0.20816538544304158	0.0	-9.576232036502345e-06	0.9783123812076342
influence_drop_line	none	all	all	drop_CT26	drop_line:CT26	57	19	16	29	26	2	0.1223915912112789	0.0005918980905810334	0.1746780272207148	0.0873390136103574	0.7877061896700431	0.39385309483502157	10	19	0.1336212158203125	1.0	0.12278248761897642	0.03206608930366241	0.12941710847625965	-0.07890143363758303	0.33773565059010235	0.2233683223573747	0.23909039930728315	0.0	-8.833258347554783e-06	0.9799947009447473
influence_drop_line	none	all	all	drop_D3UV2	drop_line:D3UV2	63	22	16	33	28	2	0.12372478294426517	0.017317774064741366	0.10684597490445048	0.05342298745222524	0.6089207154048286	0.3044603577024143	11	22	0.23476219177246094	1.0	0.09814586478971399	0.07507409000723499	0.1312577122248385	-0.06016491143892602	0.322680335888603	0.1789680131919864	0.19330909068044488	0.0	-1.4539844803357992e-05	0.9670755378756943
influence_drop_line	none	all	all	drop_D4M.3A.3	drop_line:D4M.3A.3	63	22	16	34	27	2	0.13280555852330553	0.0625853656053321	0.0643763095019019	0.03218815475095095	0.4426260049464714	0.2213130024732357	12	22	0.09173250198364258	0.8318119049072266	0.12414990394787502	0.03251712701343513	0.1414698916619592	-0.04995273200180533	0.3328925153257237	0.1474769416156687	0.1622446869416193	0.0	-9.186961918302869e-06	0.9791937696745333
influence_drop_line	none	all	all	drop_E0771	drop_line:E0771	63	21	16	34	27	2	0.1318500940241576	0.0625853656053321	0.07084525559396572	0.03542262779698286	0.4426260049464714	0.2213130024732357	12	21	0.07013702392578125	0.6636238098144531	0.11816096796024264	0.03982202241047291	0.1406697283647099	-0.04950265476296195	0.33084211149238174	0.14712063578031284	0.16262186884815152	0.0	-9.057099777106151e-06	0.9794878001359976
influence_drop_line	none	all	all	drop_EMT6	drop_line:EMT6	62	21	16	32	28	2	0.11757222586263043	0.0089548360776612	0.1350696885833801	0.06753484429169004	0.6988834276200058	0.3494417138100029	11	21	0.16780662536621094	1.0	0.09308466341046985	0.08195441073698771	0.12443604164171773	-0.06886236387784694	0.3177344471612824	0.20704639973280747	0.2215637127114146	0.0	-1.1252338495378166e-05	0.9745176800379755
