family	estimator	method	root	terminal_rule	score	n_top_genes	drop_CLDN4_from_graph	n_pcs	n_neighbors	harmony	n_units	n_datasets	rho_CLDN4_vs_PT	p_CLDN4_vs_PT	rho_barrier_vs_PT	p_barrier_vs_PT	rho_IFN_vs_PT	p_IFN_vs_PT	rho_TJ_vs_PT	p_TJ_vs_PT	rho_APM_vs_PT	p_APM_vs_PT	thesis_sign_match	fisher_one_sided	graph_index
trajectory	expression_pseudotime_not_splicing_velocity	slingshot_mst	cldn4_low_at2	cldn4_leaf	addmodule	1000	True	20	15	False	42	4	0.1009454500988359	0.5247200984574086	0.35785324351757747	0.019975470813375064	0.08682607042263216	0.5845503954442443	-0.0550980390812778	0.7289192828089832	0.17689797525358705	0.26241619718220943	0	0.050207206796213856	8
trajectory	expression_pseudotime_not_splicing_velocity	cytotrace	none	differentiated_end	zmean	1000	True	20	15	True	65	4	-0.5057692307692307	1.7262016758517725e-05	-0.4145979020979021	0.0005954826508140793	-0.21599650349650348	0.08397137644749406	-0.5551136363636364	1.594417991950022e-06	-0.07556818181818183	0.5496496555605016	0	0.38604532847716627	9
trajectory	expression_pseudotime_not_splicing_velocity	cytotrace	none	differentiated_end	ucell	1000	True	20	15	True	65	4	-0.5057692307692307	1.7262016758517725e-05	-0.45371503496503496	0.00014714195349572196	0.11507867132867133	0.36133232328180115	-0.3694055944055944	0.0024589135782097696	-0.0030157342657342657	0.9809787114465213	0	0.9988621984439469	9
trajectory	expression_pseudotime_not_splicing_velocity	cytotrace	none	differentiated_end	aucell	1000	True	20	15	True	65	4	-0.5057692307692307	1.7262016758517725e-05	-0.4759230324042017	6.151818663803145e-05	0.046110139860139863	0.7153109150843706	-0.40999639515440284	0.0006943738088890183	-0.03177482271630586	0.8016056964401622	0	0.9895879386499354	9
trajectory	expression_pseudotime_not_splicing_velocity	cytotrace	none	differentiated_end	addmodule	1000	True	20	15	True	65	4	-0.5057692307692307	1.7262016758517725e-05	-0.257736013986014	0.03819316575765306	0.1612325174825175	0.19946074052537527	-0.26048951048951047	0.03610766077069646	0.18277972027972028	0.1450245874857295	0	0.9997079760591732	9
trajectory	expression_pseudotime_not_splicing_velocity	absorption	none	barrier_terminal	zmean	1000	True	20	15	True	65	4	-0.12880244755244755	0.30651758555472386	0.4199737762237762	0.0004962567746710012	0.0472465034965035	0.7086041916504041	0.028234265734265733	0.8233334649946668	0.22351398601398603	0.07348927310949764	0	0.006723105672088002	9
trajectory	expression_pseudotime_not_splicing_velocity	absorption	none	barrier_terminal	ucell	1000	True	20	15	True	65	4	-0.12880244755244755	0.30651758555472386	0.4422202797202797	0.00022584027637872928	0.18562062937062937	0.1387711261564057	0.16634615384615384	0.18538624856221803	0.24965034965034966	0.04490209288174688	0	0.004789298152124009	9
trajectory	expression_pseudotime_not_splicing_velocity	absorption	none	barrier_terminal	aucell	1000	True	20	15	True	65	4	-0.12880244755244755	0.30651758555472386	0.3973164042676458	0.0010486360037269067	0.21840034965034966	0.08049837271800815	0.12341416009791645	0.3273619352997911	0.26466635345060546	0.03312556397727051	0	0.01656489418248467	9
trajectory	expression_pseudotime_not_splicing_velocity	absorption	none	barrier_terminal	addmodule	1000	True	20	15	True	65	4	-0.12880244755244755	0.30651758555472386	0.48452797202797204	4.316286578746704e-05	0.2138986013986014	0.08709814598092598	0.20716783216783216	0.0977522032236401	0.2600961538461538	0.03639965788245326	0	0.0012576488888604593	9
trajectory	expression_pseudotime_not_splicing_velocity	absorption	none	cldn4_terminal	zmean	1000	True	20	15	True	65	4	0.46302447552447557	0.00010283317846152999	0.6895541958041957	2.1245275088353767e-10	0.3107080419580419	0.01176587381325273	0.5748251748251748	5.508872131866836e-07	0.236756993006993	0.05758388351173572	0	3.112861875951142e-12	9
trajectory	expression_pseudotime_not_splicing_velocity	absorption	none	cldn4_terminal	ucell	1000	True	20	15	True	65	4	0.46302447552447557	0.00010283317846152999	0.6897727272727273	2.0857824277974317e-10	0.26691433566433564	0.031607647616847624	0.4706293706293706	7.61476664006885e-05	0.27530594405594405	0.026445669180564343	0	3.0306752989298014e-12	9
trajectory	expression_pseudotime_not_splicing_velocity	absorption	none	cldn4_terminal	aucell	1000	True	20	15	True	65	4	0.46302447552447557	0.00010283317846152999	0.7474076421735742	8.580470877022629e-13	0.3096590909090909	0.012068323196948475	0.5228983875513988	7.874759665159889e-06	0.2742162829740069	0.02707291170516022	0	1.6993830474479334e-14	9
trajectory	expression_pseudotime_not_splicing_velocity	absorption	none	cldn4_terminal	addmodule	1000	True	20	15	True	65	4	0.46302447552447557	0.00010283317846152999	0.6298513986013986	1.8974776888103005e-08	0.22316433566433563	0.07395246293008355	0.5755244755244756	5.298245435695623e-07	0.11791958041958041	0.3495199689118819	0	2.0307486212740428e-10	9
trajectory	expression_pseudotime_not_splicing_velocity	dpt	at2_external	diffusion	zmean	1000	True	20	15	True	65	4	-0.155506993006993	0.21610490841655242	-0.299256993006993	0.01545013536942831	-0.027753496503496504	0.8262944694340958	-0.1750874125874126	0.1630120785943434	0.03063811188811189	0.8085660270641687	0	0.918581619241738	9
trajectory	expression_pseudotime_not_splicing_velocity	dpt	at2_external	diffusion	ucell	1000	True	20	15	True	65	4	-0.155506993006993	0.21610490841655242	-0.3264423076923077	0.007956093765514422	-0.198513986013986	0.11291225161819166	-0.0972027972027972	0.44112500460400716	-0.06818181818181818	0.5894300790594199	0	0.4248443265529601	9
trajectory	expression_pseudotime_not_splicing_velocity	dpt	at2_external	diffusion	aucell	1000	True	20	15	True	65	4	-0.155506993006993	0.21610490841655242	-0.4080464166154492	0.0007406008899561553	-0.21451048951048948	0.08617684504609444	-0.16782315130014172	0.18145783887974212	-0.09029818945239054	0.4743959459106452	0	0.3676821309271828	9
trajectory	expression_pseudotime_not_splicing_velocity	dpt	at2_external	diffusion	addmodule	1000	True	20	15	True	65	4	-0.155506993006993	0.21610490841655242	-0.3192307692307692	0.009542379570923416	-0.14877622377622376	0.2368904908335135	-0.3402097902097902	0.005556375964195434	0.03767482517482517	0.7657364988683042	0	0.6086897035934256	9
trajectory	expression_pseudotime_not_splicing_velocity	paga	at2_external	shortest_path	zmean	1000	True	20	15	True	65	4	-0.38592657342657344	0.0014981444835741652	-0.48321678321678324	4.558546115137189e-05	-0.15944055944055943	0.20456859114361953	-0.455812937062937	0.00013585020692575997	-0.009965034965034964	0.9372046394819983	0	0.6011442683108887	9
trajectory	expression_pseudotime_not_splicing_velocity	paga	at2_external	shortest_path	ucell	1000	True	20	15	True	65	4	-0.38592657342657344	0.0014981444835741652	-0.48876748251748253	3.612126919816572e-05	-0.1570367132867133	0.21156542651188684	-0.2684877622377622	0.030580212407372992	-0.06765734265734266	0.5923032800946639	0	0.6101035926293157	9
trajectory	expression_pseudotime_not_splicing_velocity	paga	at2_external	shortest_path	aucell	1000	True	20	15	True	65	4	-0.38592657342657344	0.0014981444835741652	-0.5870474983687239	2.7504049211724486e-07	-0.1910839160839161	0.12731808812470843	-0.373433283795484	0.0021842371732050587	-0.08444148210165466	0.5036387328774702	0	0.4802577374783512	9
trajectory	expression_pseudotime_not_splicing_velocity	paga	at2_external	shortest_path	addmodule	1000	True	20	15	True	65	4	-0.38592657342657344	0.0014981444835741652	-0.43199300699300697	0.0003265106364743933	-0.09554195804195804	0.4490066068308664	-0.47954545454545455	5.3054193571056e-05	0.09121503496503497	0.4699020099195438	0	0.8101566495145479	9
trajectory	expression_pseudotime_not_splicing_velocity	slingshot_mst	at2_external	barrier_leaf	zmean	1000	True	20	15	True	31	4	-0.05283323358076323	0.7777351927966343	0.7721314938196275	3.6297077047975476e-07	0.5257108394849227	0.002387480266212943	0.5063520974095286	0.0036547697875458683	0.7295825919664175	3.213577515775341e-06	0	1.6092615159505303e-05	9
trajectory	expression_pseudotime_not_splicing_velocity	slingshot_mst	at2_external	barrier_leaf	ucell	1000	True	20	15	True	31	4	-0.05283323358076323	0.7777351927966343	0.8215366168245398	1.4779619995384202e-08	0.4101633477224138	0.021921105396923865	0.7545876338138017	9.40317596100137e-07	0.7205081816185764	4.8591107214358976e-06	0	9.159238327367053e-07	9
trajectory	expression_pseudotime_not_splicing_velocity	slingshot_mst	at2_external	barrier_leaf	aucell	1000	True	20	15	True	31	4	-0.05283323358076323	0.7777351927966343	0.819923388318257	1.6654426732670263e-08	0.4569469744046163	0.009760153064406134	0.6190764392860424	0.00020486953967089474	0.7324057418524125	2.816262567629334e-06	0	1.0256338044952879e-06	9
trajectory	expression_pseudotime_not_splicing_velocity	slingshot_mst	at2_external	barrier_leaf	addmodule	1000	True	20	15	True	31	4	-0.05283323358076323	0.7777351927966343	0.7562008623200845	8.643645443073776e-07	0.4942528836124072	0.00471113635107231	0.5368017854656173	0.0018493614215805809	0.7120387319605915	7.047574718706625e-06	0	3.449158371299538e-05	9
trajectory	expression_pseudotime_not_splicing_velocity	slingshot_mst	at2_external	cldn4_leaf	zmean	1000	True	20	15	True	27	4	0.3871755905681767	0.04601898821809698	0.7422901109394617	9.308923224353276e-06	0.5633588048882381	0.0022149741650490536	0.5899236916228054	0.0012008310734583157	0.6265649147049673	0.0004710025737833844	0	1.5604072784476734e-05	9
trajectory	expression_pseudotime_not_splicing_velocity	slingshot_mst	at2_external	cldn4_leaf	ucell	1000	True	20	15	True	27	4	0.3871755905681767	0.04601898821809698	0.8177099617835781	1.9140970491046836e-07	0.3987786445441946	0.039357942171112735	0.8338931686448662	6.572586452211596e-08	0.5975572797649225	0.0009972530432306426	0	4.7499568514979033e-07	9
trajectory	expression_pseudotime_not_splicing_velocity	slingshot_mst	at2_external	cldn4_leaf	aucell	1000	True	20	15	True	27	4	0.3871755905681767	0.04601898821809698	0.810992404218515	2.894221388761378e-07	0.4152671949311674	0.03123749833949754	0.7767939293418308	1.8948530383364453e-06	0.5929771268796522	0.0011154514594052568	0	6.927992241048574e-07	9
trajectory	expression_pseudotime_not_splicing_velocity	slingshot_mst	at2_external	cldn4_leaf	addmodule	1000	True	20	15	True	27	4	0.3871755905681767	0.04601898821809698	0.6980152997151828	5.166834935495148e-05	0.41557253845685205	0.03110096316497714	0.6796946881741018	9.640357606430252e-05	0.5658015530937155	0.002098159230234533	0	6.924625373035034e-05	9
trajectory	expression_pseudotime_not_splicing_velocity	dpt	ifn_high	diffusion	zmean	1000	True	20	15	True	65	4	0.614423076923077	5.2084898082103115e-08	0.3909965034965035	0.001280166018382082	-0.17932692307692308	0.1529057119735752	0.635708041958042	1.2744436486462746e-08	-0.2820367132867133	0.022836755511360544	1	5.14169432258602e-10	9
trajectory	expression_pseudotime_not_splicing_velocity	dpt	ifn_high	diffusion	ucell	1000	True	20	15	True	65	4	0.614423076923077	5.2084898082103115e-08	0.42124125874125873	0.00047517114471939145	-0.38863636363636367	0.0013778091309838106	0.44978146853146855	0.00017066818565919466	-0.29322552447552447	0.017761454799416408	1	2.4787414190213445e-12	9
trajectory	expression_pseudotime_not_splicing_velocity	dpt	ifn_high	diffusion	aucell	1000	True	20	15	True	65	4	0.614423076923077	5.2084898082103115e-08	0.498410166224751	2.3877331668020927e-05	-0.35865384615384616	0.0033491256022135864	0.4932851084770803	2.979957291001096e-05	-0.2897977469332408	0.019202275756338743	1	3.4123450112471777e-13	9
trajectory	expression_pseudotime_not_splicing_velocity	dpt	ifn_high	diffusion	addmodule	1000	True	20	15	True	65	4	0.614423076923077	5.2084898082103115e-08	0.3578234265734266	0.00342853201272388	-0.4407342657342657	0.00023843921432059145	0.5073426573426573	1.608951952865932e-05	-0.46708916083916086	8.765518868977305e-05	1	3.0549623205394878e-12	9
trajectory	expression_pseudotime_not_splicing_velocity	paga	ifn_high	shortest_path	zmean	1000	True	20	15	True	65	4	0.5651223776223776	9.375233330094768e-07	0.4435314685314685	0.00021523303459425352	0.08500874125874125	0.5007663575232427	0.613548951048951	5.506234199973469e-08	-0.11140734265734266	0.3769545161366702	0	1.1834658845304388e-08	9
trajectory	expression_pseudotime_not_splicing_velocity	paga	ifn_high	shortest_path	ucell	1000	True	20	15	True	65	4	0.5651223776223776	9.375233330094768e-07	0.4704108391608391	7.681551114275216e-05	-0.04895104895104895	0.6985854575402166	0.4020541958041958	0.0009006399109184599	-0.07320804195804197	0.5622191903807346	1	2.260237630128085e-09	9
trajectory	expression_pseudotime_not_splicing_velocity	paga	ifn_high	shortest_path	aucell	1000	True	20	15	True	65	4	0.5651223776223776	9.375233330094768e-07	0.553502551415815	1.7339105850082745e-06	-0.014597902097902097	0.9081165446550424	0.48371269797187616	4.465477191256918e-05	-0.05743069745423096	0.6495320660305169	1	8.491589144749375e-11	9
trajectory	expression_pseudotime_not_splicing_velocity	paga	ifn_high	shortest_path	addmodule	1000	True	20	15	True	65	4	0.5651223776223776	9.375233330094768e-07	0.3512674825174825	0.004116447643432642	-0.12115384615384615	0.3363670068147086	0.4994318181818182	2.2835951157755498e-05	-0.2645541958041958	0.03320286424559533	1	4.504635998399797e-08	9
trajectory	expression_pseudotime_not_splicing_velocity	slingshot_mst	ifn_high	barrier_leaf	zmean	1000	True	20	15	True	57	4	0.6855513075918327	4.0137544929628196e-09	0.8423645320197045	2.160377428974915e-16	0.18388644023852738	0.17091701670859388	0.8358828104744621	5.982526372539788e-16	0.21072076743583096	0.11562975826240073	0	3.3218818879758526e-22	9
trajectory	expression_pseudotime_not_splicing_velocity	slingshot_mst	ifn_high	barrier_leaf	ucell	1000	True	20	15	True	57	4	0.6855513075918327	4.0137544929628196e-09	0.8735416126523206	7.726230873432382e-19	0.043492351568576615	0.7480304760799356	0.7058594762768992	8.657510002896738e-10	0.19386829141820072	0.1484590092667953	0	9.90836287211216e-25	9
trajectory	expression_pseudotime_not_splicing_velocity	slingshot_mst	ifn_high	barrier_leaf	aucell	1000	True	20	15	True	57	4	0.6855513075918327	4.0137544929628196e-09	0.893634949442572	8.69643434237562e-21	0.0855587243971999	0.5268607704245423	0.7500769717891032	1.8736240527144335e-11	0.2155172413793104	0.10738585709047599	0	1.495870022743297e-26	9
trajectory	expression_pseudotime_not_splicing_velocity	slingshot_mst	ifn_high	barrier_leaf	addmodule	1000	True	20	15	True	57	4	0.6855513075918327	4.0137544929628196e-09	0.8052242675654654	4.33153412708156e-14	-0.0815400570391496	0.5465215430848286	0.75641690432979	1.0128645357873617e-11	-0.02955665024630542	0.8272330074389833	1	1.7186662426289985e-20	9
trajectory	expression_pseudotime_not_splicing_velocity	slingshot_mst	ifn_high	cldn4_leaf	zmean	1000	True	20	15	True	55	4	0.7801428694816158	2.210117754568481e-12	0.8264069264069266	7.88694357311424e-15	0.08975468975468977	0.5146160920328675	0.814790764790765	3.756282213035863e-14	0.0844877344877345	0.5396884824296467	0	6.221191238111265e-24	9
trajectory	expression_pseudotime_not_splicing_velocity	slingshot_mst	ifn_high	cldn4_leaf	ucell	1000	True	20	15	True	55	4	0.7801428694816158	2.210117754568481e-12	0.8770562770562771	1.647230341031855e-18	-0.028427128427128433	0.8367749131134591	0.6539682539682541	6.162101367162562e-08	0.05966810966810968	0.6652091124962044	1	9.611423038721368e-28	9
trajectory	expression_pseudotime_not_splicing_velocity	slingshot_mst	ifn_high	cldn4_leaf	aucell	1000	True	20	15	True	55	4	0.7801428694816158	2.210117754568481e-12	0.8922799422799425	6.042616497094006e-20	-0.014430014430014433	0.9167224085635031	0.7105828028357057	1.2229725457107556e-09	0.09682539682539684	0.4819074724178465	1	4.2200206721263114e-29	9
trajectory	expression_pseudotime_not_splicing_velocity	slingshot_mst	ifn_high	cldn4_leaf	addmodule	1000	True	20	15	True	55	4	0.7801428694816158	2.210117754568481e-12	0.7955266955266956	3.9864231750443854e-13	-0.16471861471861476	0.22945773624483679	0.7363636363636366	1.4836905423325378e-10	-0.1778499278499279	0.19392343511023813	1	4.540861603810776e-23	9
trajectory	expression_pseudotime_not_splicing_velocity	dpt	cldn4_low_at2	diffusion	zmean	1000	True	20	15	True	65	4	-0.024475524475524476	0.8465453754169685	-0.2895541958041958	0.019308337672850513	0.1749562937062937	0.1633322983417983	0.0066870629370629365	0.9578376292986548	0.04208916083916084	0.7392119886280006	0	0.9721755642601299	9
trajectory	expression_pseudotime_not_splicing_velocity	dpt	cldn4_low_at2	diffusion	ucell	1000	True	20	15	True	65	4	-0.024475524475524476	0.8465453754169685	-0.3578671328671329	0.003424311405053963	-0.09361888111888111	0.45822928903115573	-0.0646416083916084	0.6089444667276391	-0.06560314685314686	0.6036165398807996	0	0.6697389351597056	9
trajectory	expression_pseudotime_not_splicing_velocity	dpt	cldn4_low_at2	diffusion	aucell	1000	True	20	15	True	65	4	-0.024475524475524476	0.8465453754169685	-0.39602705451505843	0.0010925440519689458	-0.11778846153846154	0.3500598294600274	-0.08381322896679823	0.5068298360154415	-0.10426250287448094	0.40849950160201065	0	0.5977020717201746	9
trajectory	expression_pseudotime_not_splicing_velocity	dpt	cldn4_low_at2	diffusion	addmodule	1000	True	20	15	True	65	4	-0.024475524475524476	0.8465453754169685	-0.3984702797202797	0.0010106991511763294	-0.07792832167832169	0.5372169023962069	-0.26459790209790207	0.03317272349809085	-0.00236013986013986	0.9851132408021934	0	0.7130540500092853	9
trajectory	expression_pseudotime_not_splicing_velocity	paga	cldn4_low_at2	shortest_path	zmean	1000	True	20	15	True	65	4	-0.38592657342657344	0.0014981444835741652	-0.48321678321678324	4.558546115137189e-05	-0.15944055944055943	0.20456859114361953	-0.455812937062937	0.00013585020692575997	-0.009965034965034964	0.9372046394819983	0	0.6011442683108887	9
trajectory	expression_pseudotime_not_splicing_velocity	paga	cldn4_low_at2	shortest_path	ucell	1000	True	20	15	True	65	4	-0.38592657342657344	0.0014981444835741652	-0.48876748251748253	3.612126919816572e-05	-0.1570367132867133	0.21156542651188684	-0.2684877622377622	0.030580212407372992	-0.06765734265734266	0.5923032800946639	0	0.6101035926293157	9
trajectory	expression_pseudotime_not_splicing_velocity	paga	cldn4_low_at2	shortest_path	aucell	1000	True	20	15	True	65	4	-0.38592657342657344	0.0014981444835741652	-0.5870474983687239	2.7504049211724486e-07	-0.1910839160839161	0.12731808812470843	-0.373433283795484	0.0021842371732050587	-0.08444148210165466	0.5036387328774702	0	0.4802577374783512	9
trajectory	expression_pseudotime_not_splicing_velocity	paga	cldn4_low_at2	shortest_path	addmodule	1000	True	20	15	True	65	4	-0.38592657342657344	0.0014981444835741652	-0.43199300699300697	0.0003265106364743933	-0.09554195804195804	0.4490066068308664	-0.47954545454545455	5.3054193571056e-05	0.09121503496503497	0.4699020099195438	0	0.8101566495145479	9
trajectory	expression_pseudotime_not_splicing_velocity	slingshot_mst	cldn4_low_at2	barrier_leaf	zmean	1000	True	20	15	True	31	4	-0.05283323358076323	0.7777351927966343	0.7721314938196275	3.6297077047975476e-07	0.5257108394849227	0.002387480266212943	0.5063520974095286	0.0036547697875458683	0.7295825919664175	3.213577515775341e-06	0	1.6092615159505303e-05	9
trajectory	expression_pseudotime_not_splicing_velocity	slingshot_mst	cldn4_low_at2	barrier_leaf	ucell	1000	True	20	15	True	31	4	-0.05283323358076323	0.7777351927966343	0.8215366168245398	1.4779619995384202e-08	0.4101633477224138	0.021921105396923865	0.7545876338138017	9.40317596100137e-07	0.7205081816185764	4.8591107214358976e-06	0	9.159238327367053e-07	9
trajectory	expression_pseudotime_not_splicing_velocity	slingshot_mst	cldn4_low_at2	barrier_leaf	aucell	1000	True	20	15	True	31	4	-0.05283323358076323	0.7777351927966343	0.819923388318257	1.6654426732670263e-08	0.4569469744046163	0.009760153064406134	0.6190764392860424	0.00020486953967089474	0.7324057418524125	2.816262567629334e-06	0	1.0256338044952879e-06	9
trajectory	expression_pseudotime_not_splicing_velocity	slingshot_mst	cldn4_low_at2	barrier_leaf	addmodule	1000	True	20	15	True	31	4	-0.05283323358076323	0.7777351927966343	0.7562008623200845	8.643645443073776e-07	0.4942528836124072	0.00471113635107231	0.5368017854656173	0.0018493614215805809	0.7120387319605915	7.047574718706625e-06	0	3.449158371299538e-05	9
trajectory	expression_pseudotime_not_splicing_velocity	slingshot_mst	cldn4_low_at2	cldn4_leaf	zmean	1000	True	20	15	True	27	4	0.3871755905681767	0.04601898821809698	0.7422901109394617	9.308923224353276e-06	0.5633588048882381	0.0022149741650490536	0.5899236916228054	0.0012008310734583157	0.6265649147049673	0.0004710025737833844	0	1.5604072784476734e-05	9
trajectory	expression_pseudotime_not_splicing_velocity	slingshot_mst	cldn4_low_at2	cldn4_leaf	ucell	1000	True	20	15	True	27	4	0.3871755905681767	0.04601898821809698	0.8177099617835781	1.9140970491046836e-07	0.3987786445441946	0.039357942171112735	0.8338931686448662	6.572586452211596e-08	0.5975572797649225	0.0009972530432306426	0	4.7499568514979033e-07	9
trajectory	expression_pseudotime_not_splicing_velocity	slingshot_mst	cldn4_low_at2	cldn4_leaf	aucell	1000	True	20	15	True	27	4	0.3871755905681767	0.04601898821809698	0.810992404218515	2.894221388761378e-07	0.4152671949311674	0.03123749833949754	0.7767939293418308	1.8948530383364453e-06	0.5929771268796522	0.0011154514594052568	0	6.927992241048574e-07	9
trajectory	expression_pseudotime_not_splicing_velocity	slingshot_mst	cldn4_low_at2	cldn4_leaf	addmodule	1000	True	20	15	True	27	4	0.3871755905681767	0.04601898821809698	0.6980152997151828	5.166834935495148e-05	0.41557253845685205	0.03110096316497714	0.6796946881741018	9.640357606430252e-05	0.5658015530937155	0.002098159230234533	0	6.924625373035034e-05	9
trajectory	expression_pseudotime_not_splicing_velocity	cytotrace	none	differentiated_end	zmean	1000	True	20	30	False	65	4	-0.49409965034965037	2.8775279036295048e-05	-0.41730769230769227	0.0005434130867158353	-0.2623688811188811	0.03473932928050992	-0.5509615384615385	1.9773795005463135e-06	-0.11905594405594405	0.34486280651601403	0	0.23039481243518814	10
trajectory	expression_pseudotime_not_splicing_velocity	cytotrace	none	differentiated_end	ucell	1000	True	20	30	False	65	4	-0.49409965034965037	2.8775279036295048e-05	-0.46018356643356645	0.00011483993618314987	0.07714160839160839	0.5413457823828031	-0.36005244755244753	0.0032190770537967226	-0.03098776223776224	0.8064234391202967	0	0.9958534555077474	10
trajectory	expression_pseudotime_not_splicing_velocity	cytotrace	none	differentiated_end	aucell	1000	True	20	30	False	65	4	-0.49409965034965037	2.8775279036295048e-05	-0.4711808477209566	7.448606382903802e-05	0.0028846153846153843	0.9818055808956426	-0.3999868882790981	0.0009627226973383062	-0.07410483069531858	0.5574271786072885	0	0.9688097197264488	10
trajectory	expression_pseudotime_not_splicing_velocity	cytotrace	none	differentiated_end	addmodule	1000	True	20	30	False	65	4	-0.49409965034965037	2.8775279036295048e-05	-0.2600961538461538	0.03639965788245326	0.11840034965034965	0.347544896505903	-0.24497377622377622	0.049206221891124176	0.13986013986013987	0.2664901441296472	0	0.9986933818219932	10
trajectory	expression_pseudotime_not_splicing_velocity	absorption	none	barrier_terminal	zmean	1000	True	20	30	False	65	4	-0.2335227272727273	0.061183753032924726	0.10782342657342658	0.392590289326527	0.39637237762237765	0.0010806244873024888	-0.027229020979020975	0.8295274065864188	0.5000437062937063	2.223260399806216e-05	0	0.7678097274723675	10
trajectory	expression_pseudotime_not_splicing_velocity	absorption	none	barrier_terminal	ucell	1000	True	20	30	False	65	4	-0.2335227272727273	0.061183753032924726	0.05865384615384615	0.6425711698900869	0.432736013986014	0.0003180062369112125	0.07062937062937064	0.5761055338470842	0.42338286713286716	0.00044138880790457063	0	0.8866369758976783	10
trajectory	expression_pseudotime_not_splicing_velocity	absorption	none	barrier_terminal	aucell	1000	True	20	30	False	65	4	-0.2335227272727273	0.061183753032924726	-0.04569542936712213	0.7177638853102449	0.4100961538461539	0.0006920808146310904	0.013746680839665211	0.9134531847494092	0.4431866607198645	0.000217977304528836	0	0.9873695995799818	10
trajectory	expression_pseudotime_not_splicing_velocity	absorption	none	barrier_terminal	addmodule	1000	True	20	30	False	65	4	-0.2335227272727273	0.061183753032924726	0.17089160839160839	0.17349001175814505	0.4971153846153846	2.526046097222933e-05	0.0354458041958042	0.7792347947354492	0.57618006993007	5.107682670387905e-07	0	0.5500189860592568	10
trajectory	expression_pseudotime_not_splicing_velocity	absorption	none	cldn4_terminal	zmean	1000	True	20	30	False	65	4	0.23640734265734265	0.05796457430065947	0.42556818181818185	0.0004091854604169546	-0.1714160839160839	0.172154054107765	0.2643356643356643	0.03335391125592463	-0.12132867132867133	0.33566500667196586	1	6.147259610955485e-05	10
trajectory	expression_pseudotime_not_splicing_velocity	absorption	none	cldn4_terminal	ucell	1000	True	20	30	False	65	4	0.23640734265734265	0.05796457430065947	0.4914335664335664	3.2254955025373196e-05	-0.10537587412587412	0.4034854740550436	0.19947552447552447	0.11114352457748275	-0.05725524475524475	0.6505330327143866	1	1.3957959858225534e-05	10
trajectory	expression_pseudotime_not_splicing_velocity	absorption	none	cldn4_terminal	aucell	1000	True	20	30	False	65	4	0.23640734265734265	0.05796457430065947	0.5461598138417582	2.5272546958525056e-06	-0.05096153846153846	0.6868341386284175	0.2577120198113389	0.038211769105451494	-0.036036232915535336	0.7756528190631454	1	2.32238711944408e-06	10
trajectory	expression_pseudotime_not_splicing_velocity	absorption	none	cldn4_terminal	addmodule	1000	True	20	30	False	65	4	0.23640734265734265	0.05796457430065947	0.455506993006993	0.0001374457277235268	-0.12674825174825174	0.3143605971413456	0.3751311188811189	0.002076918691327608	-0.17945804195804196	0.15260073673005767	1	4.011279973985107e-05	10
trajectory	expression_pseudotime_not_splicing_velocity	dpt	at2_external	diffusion	zmean	1000	True	20	30	False	65	4	0.1847027972027972	0.1407689034321917	-0.022858391608391607	0.8565732396646153	-0.07329545454545455	0.5617512461705756	0.055419580419580415	0.6610422149554788	0.019973776223776225	0.874516003773617	0	0.17552835659312357	10
trajectory	expression_pseudotime_not_splicing_velocity	dpt	at2_external	diffusion	ucell	1000	True	20	30	False	65	4	0.1847027972027972	0.1407689034321917	0.04825174825174825	0.7026896264285526	-0.2679195804195804	0.030947953626581995	0.07036713286713286	0.5775265057174094	-0.10485139860139861	0.4058429344093561	1	0.015239004739557973	10
trajectory	expression_pseudotime_not_splicing_velocity	dpt	at2_external	diffusion	aucell	1000	True	20	30	False	65	4	0.1847027972027972	0.1407689034321917	-0.03199335657267661	0.8002693069625736	-0.23243006993006993	0.06244024814941781	0.02399659071852528	0.8495127981903027	-0.0422425944364644	0.7382952708395303	0	0.03904374782635876	10
trajectory	expression_pseudotime_not_splicing_velocity	dpt	at2_external	diffusion	addmodule	1000	True	20	30	False	65	4	0.1847027972027972	0.1407689034321917	-0.05633741258741259	0.6557793104577666	-0.22539335664335666	0.07103915866426698	-0.12189685314685315	0.3333898695717001	-0.10476398601398601	0.4062366235522664	0	0.04670725980790365	10
trajectory	expression_pseudotime_not_splicing_velocity	paga	at2_external	shortest_path	zmean	1000	True	20	30	False	65	4	-0.03465909090909091	0.7840146843523794	-0.17132867132867133	0.17237619051572378	-0.05585664335664335	0.65853401028058	-0.12036713286713285	0.33953740389883935	0.11044580419580419	0.38111222858834276	0	0.7575902793262098	10
trajectory	expression_pseudotime_not_splicing_velocity	paga	at2_external	shortest_path	ucell	1000	True	20	30	False	65	4	-0.03465909090909091	0.7840146843523794	-0.13749999999999998	0.27472384952741075	-0.13636363636363635	0.27874805456365154	-0.0013986013986013986	0.991177892626373	0.01145104895104895	0.9278637422637049	0	0.5144336623873247	10
trajectory	expression_pseudotime_not_splicing_velocity	paga	at2_external	shortest_path	aucell	1000	True	20	30	False	65	4	-0.03465909090909091	0.7840146843523794	-0.23715294093352907	0.0571552369582245	-0.1457604895104895	0.24663688068173947	-0.09124386725850915	0.4697610612272374	0.02416984451460405	0.8484390935541574	0	0.5135273743854383	10
