unit	dataset	CLDN4	PT	barrier	IFN	TJ	APM
GSE131907:EBUS_06	GSE131907	1.4122262001037598	15.170321588861459	0.5135416666666666	0.03125	0.16818181818181815	0.0869318181818182
GSE131907:EBUS_28	GSE131907	2.303435802459717	14.436933676363475	0.625	0.07532582938388625	0.11590909090909092	0.3704545454545455
GSE131907:EBUS_49	GSE131907	0.7686662077903748	10.79130030543677	0.4330601092896175	0.03713775153445731	0.03427719821162445	0.15797317436661695
GSE131907:BRONCHO_11	GSE131907	1.3706614971160889	14.31284759173875	0.56875	0.08699644549763033	0.13522727272727272	0.33238636363636365
GSE131907:EBUS_10	GSE131907	1.3317387104034424	13.4576757591876	0.5739583333333333	0.08732227488151659	0.025	0.3892045454545454
GSE131907:EBUS_12	GSE131907	1.3974573612213135	15.177857859241858	0.690625	0.1269845971563981	0.15454545454545454	0.4630681818181818
GSE131907:EBUS_13	GSE131907	0.0016814600676298141	10.96521090117221	0.0010416666666666667	0.051836492890995255	0.007386363636363637	0.2278409090909091
GSE131907:EBUS_15	GSE131907	0.8578774333000183	11.168776934881834	0.565625	0.09058056872037915	0.059659090909090905	0.39204545454545453
GSE131907:EBUS_19	GSE131907	1.7965068817138672	15.86721214814045	0.5833333333333334	0.09955568720379146	0.11363636363636362	0.39488636363636365
GSE131907:EBUS_51	GSE131907	1.262841820716858	15.361467090515205	0.659375	0.09733412322274881	0.04147727272727273	0.33181818181818185
GSE131907:NS_02	GSE131907	0.8861879110336304	11.462507761249633	0.31875	0.08113151658767773	0.01193181818181818	0.2755681818181818
GSE131907:NS_03	GSE131907	1.9956200122833252	14.213054635843852	0.6541666666666666	0.06558056872037914	0.16363636363636364	0.3732954545454546
GSE131907:NS_04	GSE131907	1.313136339187622	15.759246358957501	0.53125	0.07168246445497631	0.12272727272727273	0.32840909090909093
GSE131907:NS_06	GSE131907	1.2037794589996338	11.480687165851341	0.5873015873015873	0.0985669149176258	0.06493506493506493	0.4166666666666667
GSE131907:NS_07	GSE131907	1.855036735534668	17.240982877556565	0.4083333333333334	0.04845971563981043	0.06818181818181818	0.1255681818181818
GSE131907:NS_12	GSE131907	1.710192084312439	12.626522038584302	0.5697916666666667	0.07585900473933649	0.1335227272727273	0.3619318181818182
GSE131907:NS_13	GSE131907	1.4097949266433716	11.585550051909683	0.4	0.08308649289099526	0.08806818181818181	0.32897727272727273
GSE131907:NS_16	GSE131907	0.11426620930433273	12.870107847212669	0.6522633744855968	0.10192498976069278	0.10774410774410774	0.44893378226711556
GSE131907:NS_17	GSE131907	2.1289329528808594	13.952355742521826	0.5770833333333334	0.0697867298578199	0.10454545454545454	0.32272727272727275
GSE131907:NS_19	GSE131907	1.048749566078186	13.553614384085858	0.509375	0.09635663507109005	0.09545454545454546	0.35909090909090907
GSE205335:P1006	GSE205335	1.3637964725494385	13.698360312256531	0.4552083333333333	0.04309834123222749	0.20227272727272724	0.13579545454545455
GSE205335:P1119	GSE205335	0.509691596031189	10.961282768457725	0.3875	0.10207345971563982	0.07556818181818181	0.5011363636363636
GSE205335:P1017	GSE205335	1.6010183095932007	11.110591093456518	0.4458333333333333	0.09049170616113744	0.09488636363636363	0.3125
GSE205335:P1027	GSE205335	2.1639957427978516	10.546793229750502	0.6010416666666667	0.10565758293838863	0.09829545454545455	0.41647727272727264
GSE205335:P1030	GSE205335	1.672906517982483	10.918591213985973	0.5854166666666667	0.07034952606635071	0.13636363636363638	0.2875
GSE205335:P1037	GSE205335	1.0424587726593018	12.132006631544995	0.4083333333333333	0.06883886255924171	0.021022727272727273	0.35852272727272727
GSE205335:P1062	GSE205335	1.0199673175811768	8.216546278268648	0.34375	0.1034063981042654	0.07840909090909091	0.4829545454545455
GSE205335:P1076	GSE205335	0.7876249551773071	9.911258424435257	0.37812499999999993	0.09481635071090047	0.06306818181818183	0.3789772727272727
GSE205335:P1089	GSE205335	2.1060454845428467	13.528505174809634	0.4125	0.04724526066350711	0.15	0.12954545454545455
GSE205335:P1090	GSE205335	0.7185080647468567	11.015160446786913	0.4333333333333334	0.09440165876777251	0.05681818181818182	0.5267045454545454
GSE205335:P4001	GSE205335	0.31127411127090454	2.0221642531254855	0.12179487179487178	0.10025519504192491	0.014685314685314687	0.49440559440559434
GSE205335:P1063	GSE205335	0.8392133712768555	6.988557030100509	0.21739130434782605	0.0899100212926712	0.05533596837944664	0.41370223978919635
GSE205335:P1015	GSE205335	0.7494182586669922	10.451675471678405	0.5333333333333334	0.0855154028436019	0.04659090909090909	0.36704545454545456
GSE205335:P1016	GSE205335	1.6722255945205688	15.763500971055247	0.13541666666666669	0.045438388625592414	0.01875	0.3625
GSE205335:P1018	GSE205335	1.3662723302841187	12.14014896349413	0.6260416666666667	0.12248222748815167	0.1125	0.46193181818181817
GSE205335:P1025	GSE205335	1.7129497528076172	16.584175922541426	0.490625	0.051510663507109	0.11761363636363638	0.25625
GSE205335:P1056	GSE205335	0.8450177907943726	10.767841427789985	0.2739583333333333	0.0509478672985782	0.04034090909090909	0.2534090909090909
GSE205335:P1072	GSE205335	1.0285342931747437	11.681464788964274	0.3208333333333333	0.0341824644549763	0.08636363636363635	0.13465909090909092
GSE205335:P1079	GSE205335	0.9587692022323608	10.667093306968695	0.60625	0.10494668246445497	0.07102272727272727	0.5448863636363637
GSE205335:P1084	GSE205335	1.8767868280410767	11.169639082997243	0.478125	0.10568720379146919	0.14318181818181816	0.4943181818181818
GSE205335:P1115	GSE205335	1.578399896621704	15.523167060877824	0.17395833333333333	0.028643364928909953	0.08920454545454545	0.11590909090909092
GSE205335:P0031	GSE205335	0.7765923738479614	9.880253440685612	0.35625	0.08296800947867297	0.07613636363636364	0.38636363636363635
