accession	sample	group	Cldn4	Sting1	Cgas	Stk11	NHEJ	STING_core	STING_ISG	Actb	Aplf	Aptx	Cxcl10	Dclre1c	Gapdh	Ifit1	Ifnb1	Ikbke	Irf3	Irf7	Isg15	Lig4	Mx1	Nhej1	Pnkp	Poll	Polm	Prkdc	Rsad2	Stat1	Tbk1	Xrcc4	Xrcc5	Xrcc6	design	Paxx
GSE6135	KL_540	KL	7.2916846455	7.376986775500001		5.02652340875	0.052306561752477256	0.3785622554652731	0.7360410772033852	11.404349069999999	3.408663208	3.7600317834999997	3.9717627655000003		11.074100440999999	6.180837831	3.5259558135	4.1716032895	5.237084675125001	4.7042774915	4.992200582000001		5.294451303	3.519786238	4.814185468	4.4133270719999995	4.8478351459999995	4.815504107	3.9573232440000004	6.1191608295	7.479502749	5.01078112075	5.9660534300000005	5.2725755255	autochthonous_primary_tumor_microarray	
GSE6135	KL_547	KL	4.96750098	7.091183756		5.224261456000001	-0.44582951297067464	-0.3181730750025581	-0.42602701942986154	11.5496080034	3.65352564	3.536209928	3.871089887		9.888796588399998	3.760347859	3.822894423	3.849915392	5.25350842425	4.07447486	4.392186439		3.901373496	3.56378815	4.844753317	4.556011488	4.904321353	4.518933948	3.931968454333333	5.705941007666667	7.4123882775	4.7291735685	4.872360385	5.18926	autochthonous_primary_tumor_microarray	
GSE6135	KL_592	KL	6.191756015499999	7.3693140385		5.2801907125	-0.14952538161438156	0.20550417165178997	-0.5701704040464732	11.199387910200002	3.60395840025	3.5603926335000002	3.770812163		10.5329269442	3.8104869400000005	4.204156429499999	4.0895076785	5.302495092250001	3.8886149015	3.9533184710000002		3.924156702	3.7480011565	4.690168776	4.643671662999999	4.832671704	4.653212538	3.894799501333333	5.417716241333334	7.24793083575	4.91162114425	5.091026368	5.4330812325	autochthonous_primary_tumor_microarray	
GSE6135	KL_861	KL	4.65079496	7.444155532		5.077031498	0.12177291722527728	0.3693278647964124	-0.5681806064156241	12.208422043000002	3.9895896905	3.553686757	3.91693264		10.8142854168	3.957972533	3.663403426	4.188222951	5.61337119125	4.133261945	4.272556483		3.971136531	3.766147132	4.803930129	4.885641402	5.628210012	4.549308928	3.7805166729999997	6.074604324333333	6.471167131	4.6536159655	4.828722808	4.822004286	autochthonous_primary_tumor_microarray	
GSE6135	K_268	K	5.150090433	7.448610193		5.684593746499999	0.13304155075877538	0.2076706355109462	-0.9689170744790289	11.33515738	3.616781461	3.319301636	3.712558173		11.249406304199999	4.195539828	3.634902555	4.026333999	5.57244649375	3.977171688	3.96029513		4.256522463	3.420069294	4.964528303	4.759844684	4.842589695	4.792854389	3.5664620203333333	5.028955287333333	7.003257778	5.098706029500001	5.976291779	6.270441959	autochthonous_primary_tumor_microarray	
GSE6135	K_287	K	5.8090726	7.346384623		5.413901871	0.5428155003808396	0.7736415195623212	-0.3882922530080868	11.3896681316	4.0095791655	3.519398882	3.761119494		11.3732006486	3.721841265	4.277731051	4.474875712	5.7868752315	4.028047403	4.166568311		3.699719427	3.840018536	4.663618514	4.794866481	4.725163203	5.241483539	4.0209251329999995	4.941728908666666	6.437920601	4.986398916000001	5.632685171	5.943871926	autochthonous_primary_tumor_microarray	
GSE6135	K_405	K	5.172956631	7.128937427		5.8851651655	0.005634678997700282	-0.6104292635631391	0.4458031150613849	12.0205249628	3.8537360075000002	3.520456533	4.101193795		11.1026807456	4.559767218	4.611107867	4.086408047	5.527002768	4.126172451	4.687615691		4.221190908	4.413194238	4.821560597	4.691521249	4.968541334	4.647732708	4.008236229333334	5.197178778666666	5.646969712000001	4.685413387500001	4.563451718	5.133992865	autochthonous_primary_tumor_microarray	
GSE6135	K_484	K	5.48838672	7.780070803		5.781712151000001	0.5114882469729884	0.2505069652773808	-0.5012691022666173	11.4252026334	3.7691799975	3.540456957	3.911119614		11.3120987884	4.756336541	3.531552565	3.855952144	5.5267363857500005	3.915764735	4.243942421		3.639250491	3.398987949	5.080366909	4.47711787	4.877923014	4.794358158	3.7770599626666663	5.6678422326666675	7.296357038	5.530589032	6.053943648	6.573430728	autochthonous_primary_tumor_microarray	
GSE6135	K_498	K	6.450677379	7.221104979		5.4334264625	0.12966041172008874	0.12038175785814054	-0.5907758493888623	11.5126823286	3.754538171	3.825295114	3.881055056		11.376674889	4.099139542	3.601025218	3.978993142	5.51329392775	3.671754105	3.839923713		3.853375157	3.413014471	4.663230716	4.479361609	4.766406611	4.72693745	3.9147154813333334	5.586412646666666	7.3928340015	5.509751443	5.377370086	5.86695121	autochthonous_primary_tumor_microarray	
GSE6135	KL_113	KL	7.285439063	6.239574845		5.1915260665	-0.04970671662990904	-0.6858835114089319	0.7427119526478821	11.776209073	3.6842121805000003	3.640873248	4.432885218		10.5943957926	4.578857429	3.914889195	4.310740491	5.11568047975	4.977341891	4.39708792		4.673679786	3.460310656	5.022633947	4.634691481	4.883069372	4.703925118	3.8516120063333332	6.0366668956666665	6.920190829	4.9058249625	5.543092176	4.877516457	autochthonous_primary_tumor_microarray	
GSE6135	KL_452	KL	7.038279575000001	6.5615948809999995		5.1360222345	-0.19624900695967085	-0.608205570126903	1.3675358518965677	11.4942319122	3.626249771	3.4803763955	3.9302394234999998		10.951898106200002	6.3430351	3.8291084895000003	4.0021266845	5.268855971375	5.2495208044999995	5.6510980815		4.9851213965	3.6337245395	4.6614942785	4.42956294	4.7844078865	4.7425310145	3.9637247780000004	6.586836162500001	7.235402844	5.29592347125	5.8687302885	5.5431155425	autochthonous_primary_tumor_microarray	
GSE6135	KL_459	KL	5.409407681	7.570209148		4.8293733635	-0.38299611667284905	0.48828905431061276	-0.003981710819732837	10.883253650999999	3.7370270569999997	3.509277671	3.824637985		9.5736274544	4.288483885	3.989318789	4.027492593	5.817825419	4.369296989	4.293528774		4.04631792	3.806419739	4.446696007	4.492990523	4.724178882	5.07347251	3.960898889333334	5.746401162999999	6.837586023	4.7550334215	5.267734474	5.067601805	autochthonous_primary_tumor_microarray	
GSE6135	KL_540	KL	7.2916846455	7.376986775500001		5.02652340875	-0.1350632129677985	0.21684145405226174	0.8802631835037544	11.404349069999999	3.408663208	3.7600317834999997	3.9717627655000003		11.074100440999999	6.180837831	3.5259558135	4.1716032895	5.237084675125001	4.7042774915	4.992200582000001		5.294451303	3.519786238	4.814185468	4.4133270719999995	4.8478351459999995	4.815504107	3.9573232440000004	6.1191608295	7.479502749	5.01078112075	5.9660534300000005	5.2725755255	autochthonous_primary_tumor_microarray	
GSE6135	KL_547	KL	4.96750098	7.091183756		5.224261456000001	-0.4980996673957285	-0.4392509078844674	-0.24721359696128434	11.5496080034	3.65352564	3.536209928	3.871089887		9.888796588399998	3.760347859	3.822894423	3.849915392	5.25350842425	4.07447486	4.392186439		3.901373496	3.56378815	4.844753317	4.556011488	4.904321353	4.518933948	3.931968454333333	5.705941007666667	7.4123882775	4.7291735685	4.872360385	5.18926	autochthonous_primary_tumor_microarray	
GSE6135	KL_592	KL	6.191756015499999	7.3693140385		5.2801907125	-0.2820336245967878	0.05628328190407535	-0.43459010557423083	11.199387910200002	3.60395840025	3.5603926335000002	3.770812163		10.5329269442	3.8104869400000005	4.204156429499999	4.0895076785	5.302495092250001	3.8886149015	3.9533184710000002		3.924156702	3.7480011565	4.690168776	4.643671662999999	4.832671704	4.653212538	3.894799501333333	5.417716241333334	7.24793083575	4.91162114425	5.091026368	5.4330812325	autochthonous_primary_tumor_microarray	
GSE6135	KL_861	KL	4.65079496	7.444155532		5.077031498	0.2215079563923527	0.23015458450773035	-0.30127441061176213	12.208422043000002	3.9895896905	3.553686757	3.91693264		10.8142854168	3.957972533	3.663403426	4.188222951	5.61337119125	4.133261945	4.272556483		3.971136531	3.766147132	4.803930129	4.885641402	5.628210012	4.549308928	3.7805166729999997	6.074604324333333	6.471167131	4.6536159655	4.828722808	4.822004286	autochthonous_primary_tumor_microarray	
GSE69552	GSM2113407	KP	10.10756951	8.453065112	7.574891425	10.39553634	-0.10819401697673732	-0.8530497274301261	-0.019390894429944905	10.416852222	7.438177066000001	6.899239242	6.996633190500001	7.068803757666667	14.10616632	6.746424414	6.803814277	7.858111368	9.557147022	7.56294673	7.865010275	7.416226252	8.0431783	7.47840639	9.342188417	7.860784061	7.5190836985	7.39491222	7.917223083	8.101949724999999	11.1385533	7.050532548	6.96299252	9.322788224333332	autochthonous_histology_microarray	
GSE69552	GSM2113408	KP	9.845666586	8.756056283	7.8487482565	10.40030022	-0.2511441119451481	-0.5519761281975135	0.05589996339716766	10.292316877	7.453919686333333	6.837797078	7.029977719	6.963119981666666	13.95958029	6.738456961	6.947194161	7.763779975	9.564490258000001	7.449568252	7.800911324	7.724621626	7.916753115	7.399135692	9.404964596	7.8049936635	7.3343480285	7.373636149	7.748166439	8.082557125666666	11.18851412	7.018611975500001	6.983229302	9.434478357666668	autochthonous_histology_microarray	
GSE69552	GSM2113409	KP	10.34787344	8.852044649	7.7619006385	10.45264721	-0.3730771024588022	-0.8734273625805636	1.1603765575154936	10.437335027599998	7.401361713	6.830607034	7.1496692415	7.148592326	13.79871811	6.929306709	6.968138669	7.634074612	9.445348128000001	7.818566118	8.507395976	7.534665508	7.619934984	7.479549621	9.3368060665	7.948105044	7.2960459405	7.333444668	8.398316219	8.244736578666666	11.04003596	7.0452491665	6.853204724	9.325073623333333	autochthonous_histology_microarray	
GSE69552	GSM2113410	KP	10.25026623	8.659007102	7.48909456	10.24042089	0.27470883923139366	-0.8809985863271613	-0.9442942446778155	10.4647296514	7.512313008666666	6.768215261	7.003093659	7.182986101	14.13199584	6.79668832	6.880852009	7.763863071	9.582666630333334	7.256245381	7.24316379	7.459230325	6.99668952	7.638530048	9.653811855499999	7.644377153500001	7.48160981	7.518413426	7.480588763	7.833407661666667	11.07678288	7.003286935	6.942499311	9.792941475666668	autochthonous_histology_microarray	
GSE69552	GSM2113411	KP	9.56443926	8.991158444	7.838751853	10.52448533	-0.08716331802029498	-0.27967465151709714	0.9429463998318611	10.397684995199999	7.378803205333334	6.868648715	7.441872256	7.134733079666667	13.62485927	6.904583066	6.826076226	7.814082034	9.668677880999999	8.2028201	8.158799025	7.365311129	7.415732001	7.391739142	9.585282763	7.8970778715	7.3635341545	7.3408371695	8.15064996	8.276381643999999	11.21632979	7.11964603	6.97075262	9.353291863333332	autochthonous_histology_microarray	
GSE69552	GSM1703785	KL	10.68754415	8.736335836	8.4856104885	9.812990211	0.5073819736277652	0.8407714103543544	-0.05162217858141718	10.6987377128	7.369645255333334	6.875198196	6.85111839	7.032920485999999	13.27222882	6.833209425	6.791978879	8.36940875	10.178818558333333	9.810509011	7.903475116	7.548118009	7.317829273	8.046987267	9.7978674745	8.144911838	7.483848768	7.492495662	7.746454225	8.062224255333334	11.28734418	7.035392400499999	6.984679549	9.131851514666666	autochthonous_histology_microarray	
GSE69552	GSM1703786	KL	9.723644998	7.954456352	7.430251656	9.39456701	0.183488154263563	-0.18902818998802035	-0.201011513044201	10.6629947988	7.460697753333332	6.824578334	7.072744692500001	7.148945676	12.92522382	6.849180776	7.072807422	8.261265396	9.625455438333335	7.636940647	7.099555506	7.290353509	6.908313235	7.632273853	9.595273023499999	7.9789876015	7.801298971	7.464412928	7.18921427	8.204109883	11.93140858	6.831979319	6.947118827	9.551249090333334	autochthonous_histology_microarray	
GSE69552	GSM1703787	KL	10.44911858	8.001496402	8.3083061945	9.499433153	-0.007786239754072351	0.07286092948209139	0.0669060159196368	10.590651893	7.33135784	6.812691125	6.8449197045000005	7.168906031333333	12.84431648	6.949561924	6.921807704	8.176937358	9.837190219999998	9.035877168	7.585597038	7.284457072	7.22198791	7.63199375	9.621630157	7.901593825499999	7.5130056935	7.636444631	7.330258346	8.175572942333334	11.4724364	7.068032399	6.863156502	9.385262676666667	autochthonous_histology_microarray	
GSE69552	GSM1703788	KL	10.39862905	8.198094241	7.717160201	9.459671741	0.1179511307611844	0.10857954034898074	-0.6073922513071077	10.696087819	7.525751781333334	6.783339981	6.917289319	7.130619460999999	13.34069684	6.742645925	6.859448328	8.763233504	9.715021341	7.805182546	7.345330688	7.567777565	7.29454092	7.544296591	9.577232580499999	7.847438105	7.632319236	7.59707648	7.246892454	8.206992577333333	11.48450539	6.980503262	6.859448328	9.316181734666666	autochthonous_histology_microarray	
GSE69552	GSM1703789	KL	10.09772346	8.600569342	8.360127062	9.139497975	0.12470142957026903	0.4626065022023752	0.21857811926859655	10.630437416	7.419231144000001	6.811797428	6.949946263	7.222499172	12.46893975	6.917779517	7.002796597	7.897579317	9.993520715333334	8.828104493	7.436617816	7.326478451	7.113002609	7.547175751	9.602220855999999	7.8999361735	7.694226873	7.6907050925	7.411228961	8.245372972666667	11.55713001	6.9465331045	6.916262113	9.197519387	autochthonous_histology_microarray	
GSE69552	GSM1703790	KL	9.214458909	8.76873393	7.798717181000001	9.271150178	-0.03235028489509545	0.33687534892604054	-0.3708303214736147	10.8450807044	7.449887504333333	6.946588859	7.0888554615	7.0026884423333335	13.17876016	6.851596667	6.967943486	8.486210417	9.796015714000001	7.353457766	7.00611678	7.172437118	7.219059293	7.444742405	9.465533677	7.889986713	7.607609154	7.5130237855	7.441026329	8.046539679	11.46244767	7.0138309324999994	6.950853883	9.484428450666668	autochthonous_histology_microarray	
GSE69552	GSM1703791	KL	9.672137316	7.834154827	7.66707214	9.267651309	0.2934989726856135	-0.11396066579495798	0.18741248880307002	10.614814946800001	7.417449258666667	6.891747968	6.988634601	7.127734922999999	13.07713963	6.753894105	6.98341536	8.292422862	9.958534173666665	8.385783794	7.680658689	7.419128634	7.468958019	7.55555875	9.771658543000001	7.8151965575	7.726837196	7.7728329085	7.569622786	8.295660333333332	11.54988442	6.973478354999999	6.800182287	9.448600056666665	autochthonous_histology_microarray	
GSE69552	GSM1703792	KL	10.38518115	8.940201836	8.466635278	9.772230068	0.10571998670139086	0.9307503379413866	0.2072566663045517	10.6200316098	7.392130502666667	6.774015819	6.976290428	7.126862148	13.07240518	6.829644941	6.81981359	8.319373558	10.160719633333334	9.141830183	7.996331761	7.372495712	7.461794529	7.859017594	9.81482482	8.130603366999999	7.586735503	7.49717787	7.831163135	8.142652018	11.33644089	6.968173257	6.842137842	9.211464676	autochthonous_histology_microarray	
GSE69552	GSM1703793	KL	10.56473021	8.394371103	7.6592834685	9.450576373	-0.02811009337943582	0.2516159966079359	-0.20100176279317375	10.7595249644	7.6027796253333335	6.763944794	6.9694719030000005	7.115291433333334	13.38572811	6.776872729	6.873331595	8.622717759	9.789520585333333	8.089826929	7.530420967	7.419887046	7.061287972	7.489479982	9.4765682055	7.9890889695	7.5992791285	7.551622153	7.56643838	8.332876564000001	11.58735459	6.9235799255	6.861136763	9.322816964666666	autochthonous_histology_microarray	
GSE69552	GSM1703794	KL	10.84788992	8.111683383	8.2188054745	9.477951636	-0.3034722098187687	0.02292637122725829	-0.24959989739712327	10.663446274200002	7.350404964333333	6.780340011	6.9046203209999994	7.113787464333334	12.60128019	6.807354858	6.894472461	7.89440168	9.955740799333332	9.280309796	7.437764604	7.352560113	7.336364473	7.595021223	9.5170294775	7.8297614165	7.470444384	7.674332414	7.324051021	8.088082777666667	11.4785058	7.0122264905	6.876633695	9.265195029666666	autochthonous_histology_microarray	
GSE69552	GSM1703795	KL	10.04403075	8.816242879	7.81761629	9.467959138	-0.20409886664398394	0.38985440316421816	-0.18883702427473026	10.7271806922	7.459470603	6.859244692	7.0915428235	7.173028249000001	13.09844412	6.882489281	6.928434926	8.274479886	9.984996183333335	7.444715073	7.226568844	7.262278591	7.13772385	7.440010578	9.842830887	7.8898451355	7.566321144	7.4637630515	7.515637895	8.144662373000001	11.42720162	6.89350869	6.859244692	9.127036575666667	autochthonous_histology_microarray	
GSE69552	GSM1703796	KL	10.61904098	7.884678189	8.551314883	9.503782636	-0.21205424294882927	0.3252744715807727	-0.005396123061268673	10.627190042799999	7.441608228333333	6.764656202	6.917742499999999	7.1037789270000005	12.71226507	6.840212128	6.892700268	8.008004438	9.884536985	9.062809207	7.636510438	7.441545569	7.117358111	7.598636937	9.597884026	7.7863295465	7.575267888	7.642833412	7.503613417	8.240883813666665	11.74850599	6.931102661500001	6.849613723	9.329611911999999	autochthonous_histology_microarray	
GSE69552	GSM2113407	KP	10.10756951	8.453065112	7.574891425	10.39553634	-0.11103544236947649	-0.7141493131606109	-0.09103442020023089	10.416852222	7.438177066000001	6.899239242	6.996633190500001	7.068803757666667	14.10616632	6.746424414	6.803814277	7.858111368	9.557147022	7.56294673	7.865010275	7.416226252	8.0431783	7.47840639	9.342188417	7.860784061	7.5190836985	7.39491222	7.917223083	8.101949724999999	11.1385533	7.050532548	6.96299252	9.322788224333332	autochthonous_histology_microarray	
GSE69552	GSM2113408	KP	9.845666586	8.756056283	7.8487482565	10.40030022	-0.30306931054189007	-0.1488485249630807	-0.01797166522657616	10.292316877	7.453919686333333	6.837797078	7.029977719	6.963119981666666	13.95958029	6.738456961	6.947194161	7.763779975	9.564490258000001	7.449568252	7.800911324	7.724621626	7.916753115	7.399135692	9.404964596	7.8049936635	7.3343480285	7.373636149	7.748166439	8.082557125666666	11.18851412	7.018611975500001	6.983229302	9.434478357666668	autochthonous_histology_microarray	
GSE69552	GSM2113409	KP	10.34787344	8.852044649	7.7619006385	10.45264721	-0.34281535706656774	-0.5562759688380062	1.0875543818229179	10.437335027599998	7.401361713	6.830607034	7.1496692415	7.148592326	13.79871811	6.929306709	6.968138669	7.634074612	9.445348128000001	7.818566118	8.507395976	7.534665508	7.619934984	7.479549621	9.3368060665	7.948105044	7.2960459405	7.333444668	8.398316219	8.244736578666666	11.04003596	7.0452491665	6.853204724	9.325073623333333	autochthonous_histology_microarray	
GSE69552	GSM2113410	KP	10.25026623	8.659007102	7.48909456	10.24042089	0.3194087132363939	-0.7948984519540521	-0.9214502875325605	10.4647296514	7.512313008666666	6.768215261	7.003093659	7.182986101	14.13199584	6.79668832	6.880852009	7.763863071	9.582666630333334	7.256245381	7.24316379	7.459230325	6.99668952	7.638530048	9.653811855499999	7.644377153500001	7.48160981	7.518413426	7.480588763	7.833407661666667	11.07678288	7.003286935	6.942499311	9.792941475666668	autochthonous_histology_microarray	
GSE69552	GSM2113411	KP	9.56443926	8.991158444	7.838751853	10.52448533	-0.13317207132503847	0.14223558573205375	0.9865958915950226	10.397684995199999	7.378803205333334	6.868648715	7.441872256	7.134733079666667	13.62485927	6.904583066	6.826076226	7.814082034	9.668677880999999	8.2028201	8.158799025	7.365311129	7.415732001	7.391739142	9.585282763	7.8970778715	7.3635341545	7.3408371695	8.15064996	8.276381643999999	11.21632979	7.11964603	6.97075262	9.353291863333332	autochthonous_histology_microarray	
GSE69552	GSM1703786	KL	9.723644998	7.954456352	7.430251656	9.39456701	0.2939150776845287	-0.28051617114781063	-0.1380167033198331	10.6629947988	7.460697753333332	6.824578334	7.072744692500001	7.148945676	12.92522382	6.849180776	7.072807422	8.261265396	9.625455438333335	7.636940647	7.099555506	7.290353509	6.908313235	7.632273853	9.595273023499999	7.9789876015	7.801298971	7.464412928	7.18921427	8.204109883	11.93140858	6.831979319	6.947118827	9.551249090333334	autochthonous_histology_microarray	
GSE69552	GSM1703788	KL	10.39862905	8.198094241	7.717160201	9.459671741	0.1521421399423786	0.30630489718855636	-0.5464464150735804	10.696087819	7.525751781333334	6.783339981	6.917289319	7.130619460999999	13.34069684	6.742645925	6.859448328	8.763233504	9.715021341	7.805182546	7.345330688	7.567777565	7.29454092	7.544296591	9.577232580499999	7.847438105	7.632319236	7.59707648	7.246892454	8.206992577333333	11.48450539	6.980503262	6.859448328	9.316181734666666	autochthonous_histology_microarray	
GSE69552	GSM1703790	KL	9.214458909	8.76873393	7.798717181000001	9.271150178	-0.03356262602432972	0.6719506482563222	-0.36478803983422886	10.8450807044	7.449887504333333	6.946588859	7.0888554615	7.0026884423333335	13.17876016	6.851596667	6.967943486	8.486210417	9.796015714000001	7.353457766	7.00611678	7.172437118	7.219059293	7.444742405	9.465533677	7.889986713	7.607609154	7.5130237855	7.441026329	8.046539679	11.46244767	7.0138309324999994	6.950853883	9.484428450666668	autochthonous_histology_microarray	
GSE69552	GSM1703791	KL	9.672137316	7.834154827	7.66707214	9.267651309	0.31138421408028566	0.1317168489077051	0.30526872080322587	10.614814946800001	7.417449258666667	6.891747968	6.988634601	7.127734922999999	13.07713963	6.753894105	6.98341536	8.292422862	9.958534173666665	8.385783794	7.680658689	7.419128634	7.468958019	7.55555875	9.771658543000001	7.8151965575	7.726837196	7.7728329085	7.569622786	8.295660333333332	11.54988442	6.973478354999999	6.800182287	9.448600056666665	autochthonous_histology_microarray	
GSE69552	GSM1703793	KL	10.56473021	8.394371103	7.6592834685	9.450576373	0.03947631718459976	0.4250813365270549	-0.11161583737593539	10.7595249644	7.6027796253333335	6.763944794	6.9694719030000005	7.115291433333334	13.38572811	6.776872729	6.873331595	8.622717759	9.789520585333333	8.089826929	7.530420967	7.419887046	7.061287972	7.489479982	9.4765682055	7.9890889695	7.5992791285	7.551622153	7.56643838	8.332876564000001	11.58735459	6.9235799255	6.861136763	9.322816964666666	autochthonous_histology_microarray	
GSE69552	GSM1703795	KL	10.04403075	8.816242879	7.81761629	9.467959138	-0.19267165480091364	0.8173991134518654	-0.18809562565822524	10.7271806922	7.459470603	6.859244692	7.0915428235	7.173028249000001	13.09844412	6.882489281	6.928434926	8.274479886	9.984996183333335	7.444715073	7.226568844	7.262278591	7.13772385	7.440010578	9.842830887	7.8898451355	7.566321144	7.4637630515	7.515637895	8.144662373000001	11.42720162	6.89350869	6.859244692	9.127036575666667	autochthonous_histology_microarray	
GSE21581	GSM538840	K	8.21687783814457	8.87657992343332		7.609512122883349	-0.06255178102332322	-0.18050673936260703	-0.2566086095293728	13.402839380799191	5.166768761844984	6.021455674889611	5.589910864415602		13.265553626215281	6.261533767575128	5.451586691265264	6.27654019521715	7.733378006245447	5.924309764444744	5.464035838555106		5.289070320415237	5.358190976999262	6.770484184849478	6.2123016684121	6.904930373185633	6.8262291396835515	5.750554189221045	7.6777196886152055	9.751840668119788	7.3219366653721325	7.458825977668053	7.820418512889829	autochthonous_primary_tumor_microarray	
GSE21581	GSM538841	K	7.432155415137585	9.239985806873532		7.910604379003705	0.3421632052091707	0.2177026686208693	-0.11375819298716267	13.293274626209925	5.322189289212668	6.075082531668649	5.585297978478342		13.206514748777092	6.633959728739322	5.447208193738289	6.1528576483875845	7.812627847071645	6.1256833338327334	5.8458521094196		4.988444338750457	5.103946534206124	7.099395859107172	6.100011450016317	7.130550588869626	6.919032916848196	5.659964258601789	7.665010516040117	9.686423903859971	7.336902676401008	8.164303975348941	8.275309615651883	autochthonous_primary_tumor_microarray	
GSE21581	GSM538842	K	7.028310767749126	9.216161009304626		7.512370682599365	-0.22063743237917297	-0.3981880279521274	1.0946629908728924	13.538544024421007	5.5344518332713415	5.442887146728191	5.706197992619798		13.055805149614125	6.097598956703233	6.950385008848383	6.631756447929805	7.849697634202796	6.4657843556912376	6.4740335348983375		5.7604397563656935	6.314624389100813	7.0455830439527825	6.3114096017346695	7.65400189810097	6.6602353207052785	6.012821219864743	7.358703698068322	7.267542342990503	6.687743377705709	6.605179287728858	6.822222349733249	autochthonous_primary_tumor_microarray	
GSE21581	GSM538843	K	7.893676115692847	9.031886139773453		7.227656054351102	0.18072346679616927	0.357370816210664	0.19363234960712877	13.29424572177169	5.650541432406432	5.824524651480845	5.409108649480995		13.27287335414178	5.710507864785673	6.254077087996406	6.725779213490222	8.141033716889144	6.48910347418347	6.198551318118866		5.144609098601951	5.660046280661367	6.979267823661583	6.5411207517261305	6.619637834577467	7.1712028134755625	5.99835244864175	7.148483924015593	9.029990922072157	6.686380295252189	7.555980917742802	7.638305366809907	autochthonous_primary_tumor_microarray	
GSE21581	GSM538844	K	7.220394687014473	9.106816528896102		7.968158889545217	0.09967056990378348	0.2099858176769096	-0.622519746588672	13.15609091388838	5.322683021953551	5.379538068471939	5.297137186063643		13.1308325421536	6.052877444467682	5.431793124850139	6.460858459567069	7.890279672273718	6.166749845121509	5.637716073982201		5.803976557402664	5.111267734703034	7.043831041467589	6.442595880547445	7.011962372860077	7.0043045475626045	5.5169023186817014	7.147237968302083	9.368224108718266	7.086467117695831	8.286645859187225	8.172660521331292	autochthonous_primary_tumor_microarray	
GSE21581	GSM538845	K	6.916942172871544	8.685836205782277		8.218342680117	0.41986696129723455	-0.05655956207132294	0.05927419798001507	13.861183280389696	5.873599865954174	5.910402957863116	5.468513689326156		13.272682368677822	5.6116403831091395	5.78742099751151	6.63338948959261	8.58054325918533	6.685537241739692	5.915152268500707		5.472985058111981	5.396294803904293	7.997457676864025	7.102029796596255	7.899902741505778	6.580483531230572	5.788892330737997	7.596356301386411	8.508543048214241	6.372720330738997	6.749843756915238	7.285733316370083	autochthonous_primary_tumor_microarray	
GSE21581	GSM538846	K	6.3492380700797035	8.773932793850543		7.991975469747324	0.16614433833317793	-0.2602430149053238	-0.2902186219939228	13.800227132430209	5.734316056236891	5.945978488454824	5.541335637529129		13.085968836579156	5.2170452481790255	5.536248645752806	5.9322284080385925	8.631575095475506	6.738339679185511	5.726383438089691		5.027922048535752	5.397548072348708	7.475363640291279	6.537203317209308	7.451085806265472	6.897926147886583	5.815389435927646	7.466043107846033	8.967862046012577	6.623157700924263	7.439261579139038	6.861660680456718	autochthonous_primary_tumor_microarray	
GSE21581	GSM538847	K	7.378519799080465	8.96810431181691		8.042251531442341	0.13407274930361024	0.08888427082322288	0.191297711105094	13.823929949493463	5.608559631884896	6.138643601465368	5.544640769279934		13.190187421821848	5.85284597186689	5.845490000763677	6.455098014988625	8.496307198952753	6.7904393926368565	6.290151697818373		5.313837395117882	5.361350296208064	7.792655907586431	6.681683346926845	7.4090706901890755	6.671674676553066	5.769990321661754	7.20200694691809	8.462506442194623	6.5789412257347575	6.942694080372272	7.001258923330583	autochthonous_primary_tumor_microarray	
GSE21581	GSM538848	K	7.3112005544593694	8.689613733710841		8.15130090831003	-0.021667011496795386	-0.29618190617350254	0.5912242283073572	13.60371212210703	5.533276166634013	5.70747247237782	5.396993169186707		13.237397631608598	5.434152476802668	5.766649778522015	6.51057491821572	8.416928279243027	7.003803122924812	6.489266222367726		6.635789587732669	5.313702318526084	7.631052829400651	6.638226702610487	7.423851969660639	6.493355906144649	5.907359203024124	7.140580288616421	8.422182208545923	6.442776274486091	7.546190083055484	7.476021373885875	autochthonous_primary_tumor_microarray	
GSE21581	GSM538849	KL	6.883079875295875	9.056375941781942		6.930369486212557	-0.16632442788487328	-0.013558907116820035	0.06657617380037513	13.684097553438953	5.843105828603463	5.836349091432145	5.71465265745201		12.983835487464509	5.959637168017874	5.521661459526374	6.357100863167572	7.931058487711691	6.504664991328503	5.875421580558092		4.979623657645858	5.4584317796887305	6.899535848311325	6.3619277066712145	8.104667629142893	6.787212603420663	5.675231594735963	8.039524943874323	9.100661775329158	6.319760883471802	6.95790949256042	6.8140796250981595	autochthonous_primary_tumor_microarray	
GSE21581	GSM538850	KL	7.440160333397525	8.666277160475083		7.383633810348258	0.19410473083384464	-0.4959811975263264	-0.34630454980292413	13.847919205879471	5.433408877020235	5.967697506440997	5.439771820561589		13.082443922038193	5.268127099446969	5.666067284760954	6.142750054673943	8.283235445999857	6.965109846004156	5.99869047569664		4.942842698722301	5.407405576471061	7.471128821252128	6.553720655950108	7.364590807281331	7.2548913207264984	5.765116498661413	7.005948144389217	8.932067636826686	6.699338729904882	7.14902528663999	7.054903054453459	autochthonous_primary_tumor_microarray	
