accession	design	family	contrast	endpoint	scale	unit	n_kl	n_ref	mean_kl	mean_ref	delta_kl_minus_ref	hedges_g	mannwhitney_p	n_genes_in_module	n_genes_requested	underpowered_mw_floor	note	fdr_family	fdr_bh
GSE175479	autochthonous_bulk_lung	kl_vs_k	KL_minus_K	Xrcc5	log2_CPM_plus1	bulk_lung	4	4	5.3132456163227575	5.477869478973586	-0.16462386265082873	-1.3817649328368737	0.11428571428571428	1	1	no	Kras vs Kras;Lkb1 bulk lung. AMPK-double-knockout (KAA) arm excluded. No KP arm.		
GSE175479	autochthonous_bulk_lung	kl_vs_k	KL_minus_K	Xrcc6	log2_CPM_plus1	bulk_lung	4	4	5.0651069970757066	5.144945477404716	-0.07983848032900909	-0.2200963188683159	0.6857142857142857	1	1	no	Kras vs Kras;Lkb1 bulk lung. AMPK-double-knockout (KAA) arm excluded. No KP arm.		
GSE133895	exvivo_sorted	kl_vs_k	KL_minus_KT	Cldn4	log2_CPM_plus1	sorted_tumor_cells	3	4	3.6129895018491447	4.488673440478706	-0.8756839386295616	-0.867071375722181	0.22857142857142856	1	1	yes	Ex vivo sorted KT vs KT;Lkb1. Sik-knockout arms excluded. No KP arm.		
GSE133895	exvivo_sorted	kl_vs_k	KL_minus_KT	Sting1	log2_CPM_plus1	sorted_tumor_cells	3	4	2.943773359307197	4.270483262951384	-1.3267099036441867	-1.4681496097764521	0.05714285714285714	1	1	yes	Ex vivo sorted KT vs KT;Lkb1. Sik-knockout arms excluded. No KP arm.		
GSE133895	exvivo_sorted	kl_vs_k	KL_minus_KT	Cgas	log2_CPM_plus1	sorted_tumor_cells	3	4	0.7353481726281501	1.3422280083840694	-0.6068798357559193	-0.873313989082479	0.4	1	1	yes	Ex vivo sorted KT vs KT;Lkb1. Sik-knockout arms excluded. No KP arm.		
GSE133895	exvivo_sorted	kl_vs_k	KL_minus_KT	Stk11	log2_CPM_plus1	sorted_tumor_cells	3	4	3.5618411730496677	5.929481042898409	-2.3676398698487415	-3.578177662640974	0.05714285714285714	1	1	yes	Ex vivo sorted KT vs KT;Lkb1. Sik-knockout arms excluded. No KP arm.		
GSE133895	exvivo_sorted	kl_vs_k	KL_minus_KT	NHEJ	log2_CPM_plus1	sorted_tumor_cells	3	4	-0.7711370645246558	0.578352798393492	-1.3494898629181478	-2.615259816775808	0.05714285714285714	12	13	yes	Ex vivo sorted KT vs KT;Lkb1. Sik-knockout arms excluded. No KP arm.		
GSE133895	exvivo_sorted	kl_vs_k	KL_minus_KT	STING_core	log2_CPM_plus1	sorted_tumor_cells	3	4	-0.7475139550538543	0.5606354662903903	-1.3081494213442446	-2.2135320854197733	0.05714285714285714	5	5	yes	Ex vivo sorted KT vs KT;Lkb1. Sik-knockout arms excluded. No KP arm.		
GSE133895	exvivo_sorted	kl_vs_k	KL_minus_KT	STING_ISG	log2_CPM_plus1	sorted_tumor_cells	3	4	-0.16877817660981456	0.1265836324573606	-0.29536180906717513	-0.6102524111774282	0.6285714285714286	8	8	yes	Ex vivo sorted KT vs KT;Lkb1. Sik-knockout arms excluded. No KP arm.		
GSE133895	exvivo_sorted	kl_vs_k	KL_minus_KT	Actb	log2_CPM_plus1	sorted_tumor_cells	3	4	10.54492451903578	10.397782534534475	0.1471419845013049	0.3101123260201009	0.6285714285714286	1	1	yes	Ex vivo sorted KT vs KT;Lkb1. Sik-knockout arms excluded. No KP arm.		
GSE133895	exvivo_sorted	kl_vs_k	KL_minus_KT	Aplf	log2_CPM_plus1	sorted_tumor_cells	3	4	2.631122255108615	3.14615675169036	-0.515034496581745	-0.6061124804684803	0.8571428571428571	1	1	yes	Ex vivo sorted KT vs KT;Lkb1. Sik-knockout arms excluded. No KP arm.		
GSE133895	exvivo_sorted	kl_vs_k	KL_minus_KT	Aptx	log2_CPM_plus1	sorted_tumor_cells	3	4	2.6113000790375174	3.695659993341963	-1.0843599143044456	-1.354940800457116	0.22857142857142856	1	1	yes	Ex vivo sorted KT vs KT;Lkb1. Sik-knockout arms excluded. No KP arm.		
GSE133895	exvivo_sorted	kl_vs_k	KL_minus_KT	Cxcl10	log2_CPM_plus1	sorted_tumor_cells	3	4	2.140273183697582	1.0490165708519041	1.091256612845678	0.9975426957342435	0.4	1	1	yes	Ex vivo sorted KT vs KT;Lkb1. Sik-knockout arms excluded. No KP arm.		
GSE133895	exvivo_sorted	kl_vs_k	KL_minus_KT	Dclre1c	log2_CPM_plus1	sorted_tumor_cells	3	4	2.8794485863301347	3.9557344646066817	-1.076285878276547	-1.3903610542941773	0.11428571428571428	1	1	yes	Ex vivo sorted KT vs KT;Lkb1. Sik-knockout arms excluded. No KP arm.		
GSE133895	exvivo_sorted	kl_vs_k	KL_minus_KT	Gapdh	log2_CPM_plus1	sorted_tumor_cells	3	4	9.301049055400542	9.016888417284026	0.28416063811651604	0.47184325005285727	1.0	1	1	yes	Ex vivo sorted KT vs KT;Lkb1. Sik-knockout arms excluded. No KP arm.		
GSE133895	exvivo_sorted	kl_vs_k	KL_minus_KT	Ifit1	log2_CPM_plus1	sorted_tumor_cells	3	4	0.9091782959621724	1.6599237772756301	-0.7507454813134578	-1.163783823462167	0.11428571428571428	1	1	yes	Ex vivo sorted KT vs KT;Lkb1. Sik-knockout arms excluded. No KP arm.		
GSE133895	exvivo_sorted	kl_vs_k	KL_minus_KT	Ifnb1	log2_CPM_plus1	sorted_tumor_cells	3	4	0.0	0.0	0.0		1.0	1	1	yes	Ex vivo sorted KT vs KT;Lkb1. Sik-knockout arms excluded. No KP arm.		
GSE133895	exvivo_sorted	kl_vs_k	KL_minus_KT	Ikbke	log2_CPM_plus1	sorted_tumor_cells	3	4	1.43516254619539	2.3761763089105252	-0.9410137627151351	-0.8522109549580593	0.4	1	1	yes	Ex vivo sorted KT vs KT;Lkb1. Sik-knockout arms excluded. No KP arm.		
GSE133895	exvivo_sorted	kl_vs_k	KL_minus_KT	Irf3	log2_CPM_plus1	sorted_tumor_cells	3	4	3.4373040163700437	4.568964889299426	-1.1316608729293827	-3.2147553515614113	0.05714285714285714	1	1	yes	Ex vivo sorted KT vs KT;Lkb1. Sik-knockout arms excluded. No KP arm.		
GSE133895	exvivo_sorted	kl_vs_k	KL_minus_KT	Irf7	log2_CPM_plus1	sorted_tumor_cells	3	4	1.5384250106325308	1.904841033099057	-0.36641602246652627	-0.40794225163675235	0.22857142857142856	1	1	yes	Ex vivo sorted KT vs KT;Lkb1. Sik-knockout arms excluded. No KP arm.		
GSE133895	exvivo_sorted	kl_vs_k	KL_minus_KT	Isg15	log2_CPM_plus1	sorted_tumor_cells	3	4	0.464096947103342	1.4140417723847976	-0.9499448252814555	-2.1438954195504936	0.05714285714285714	1	1	yes	Ex vivo sorted KT vs KT;Lkb1. Sik-knockout arms excluded. No KP arm.		
GSE133895	exvivo_sorted	kl_vs_k	KL_minus_KT	Lig4	log2_CPM_plus1	sorted_tumor_cells	3	4	2.4482598950300827	3.680647566984995	-1.2323876719549123	-2.7842270199692636	0.05714285714285714	1	1	yes	Ex vivo sorted KT vs KT;Lkb1. Sik-knockout arms excluded. No KP arm.		
GSE133895	exvivo_sorted	kl_vs_k	KL_minus_KT	Mx1	log2_CPM_plus1	sorted_tumor_cells	3	4	1.7565375255357754	1.2105532752713004	0.545984250264475	0.4548456413368392	0.6285714285714286	1	1	yes	Ex vivo sorted KT vs KT;Lkb1. Sik-knockout arms excluded. No KP arm.		
GSE133895	exvivo_sorted	kl_vs_k	KL_minus_KT	Nhej1	log2_CPM_plus1	sorted_tumor_cells	3	4	1.4548864251508424	2.3728052237420862	-0.9179187985912438	-1.3535894869338878	0.11428571428571428	1	1	yes	Ex vivo sorted KT vs KT;Lkb1. Sik-knockout arms excluded. No KP arm.		
GSE133895	exvivo_sorted	kl_vs_k	KL_minus_KT	Pnkp	log2_CPM_plus1	sorted_tumor_cells	3	4	2.0491091698268864	2.524419066364915	-0.47530989653802846	-0.6254917967767648	0.4	1	1	yes	Ex vivo sorted KT vs KT;Lkb1. Sik-knockout arms excluded. No KP arm.		
GSE133895	exvivo_sorted	kl_vs_k	KL_minus_KT	Poll	log2_CPM_plus1	sorted_tumor_cells	3	4	1.478446062182232	2.0644178662481663	-0.5859718040659343	-0.7724806717866421	0.22857142857142856	1	1	yes	Ex vivo sorted KT vs KT;Lkb1. Sik-knockout arms excluded. No KP arm.		
GSE133895	exvivo_sorted	kl_vs_k	KL_minus_KT	Polm	log2_CPM_plus1	sorted_tumor_cells	3	4	2.709988232326793	3.447284705502456	-0.7372964731756628	-0.7504522621554977	0.4	1	1	yes	Ex vivo sorted KT vs KT;Lkb1. Sik-knockout arms excluded. No KP arm.		
GSE133895	exvivo_sorted	kl_vs_k	KL_minus_KT	Prkdc	log2_CPM_plus1	sorted_tumor_cells	3	4	3.549397208211378	5.2676912394253925	-1.7182940312140147	-2.7831481978834907	0.05714285714285714	1	1	yes	Ex vivo sorted KT vs KT;Lkb1. Sik-knockout arms excluded. No KP arm.		
GSE133895	exvivo_sorted	kl_vs_k	KL_minus_KT	Rsad2	log2_CPM_plus1	sorted_tumor_cells	3	4	0.960225427629172	1.0377216603906292	-0.07749623276145723	-0.0745697720586717	0.8571428571428571	1	1	yes	Ex vivo sorted KT vs KT;Lkb1. Sik-knockout arms excluded. No KP arm.		
GSE133895	exvivo_sorted	kl_vs_k	KL_minus_KT	Stat1	log2_CPM_plus1	sorted_tumor_cells	3	4	5.019551740920236	5.105825689027301	-0.08627394810706512	-0.15985548558278947	0.8571428571428571	1	1	yes	Ex vivo sorted KT vs KT;Lkb1. Sik-knockout arms excluded. No KP arm.		
GSE133895	exvivo_sorted	kl_vs_k	KL_minus_KT	Tbk1	log2_CPM_plus1	sorted_tumor_cells	3	4	4.652000845417532	5.370380187725891	-0.7183793423083591	-1.0261549178257394	0.4	1	1	yes	Ex vivo sorted KT vs KT;Lkb1. Sik-knockout arms excluded. No KP arm.		
GSE133895	exvivo_sorted	kl_vs_k	KL_minus_KT	Xrcc4	log2_CPM_plus1	sorted_tumor_cells	3	4	2.137976243016144	3.1737263581569186	-1.0357501151407744	-1.8889105154619916	0.05714285714285714	1	1	yes	Ex vivo sorted KT vs KT;Lkb1. Sik-knockout arms excluded. No KP arm.		
GSE133895	exvivo_sorted	kl_vs_k	KL_minus_KT	Xrcc5	log2_CPM_plus1	sorted_tumor_cells	3	4	4.662123890715666	5.347145969453428	-0.6850220787377621	-1.6385248047943315	0.05714285714285714	1	1	yes	Ex vivo sorted KT vs KT;Lkb1. Sik-knockout arms excluded. No KP arm.		
GSE133895	exvivo_sorted	kl_vs_k	KL_minus_KT	Xrcc6	log2_CPM_plus1	sorted_tumor_cells	3	4	3.2365958797884993	4.505137154785644	-1.268541274997145	-2.9809781525141092	0.05714285714285714	1	1	yes	Ex vivo sorted KT vs KT;Lkb1. Sik-knockout arms excluded. No KP arm.		
GSE193895	autochthonous_tumor_fragments	kl_vs_keap1	KL_minus_KK	Cldn4	log2_CPM_plus1	mouse	5	5	6.640609697568559	4.779530549044198	1.861079148524361	5.896508459203123	0.007936507936507936	1	1	no	Kras/Lkb1 vs Kras/Keap1. Two tumor fragments per mouse were averaged. This is not a KP (p53) contrast. Normals and KKL excluded.		
GSE193895	autochthonous_tumor_fragments	kl_vs_keap1	KL_minus_KK	Sting1	log2_CPM_plus1	mouse	5	5	5.651828803537976	5.174773888429294	0.47705491510868203	2.4899465876111284	0.015873015873015872	1	1	no	Kras/Lkb1 vs Kras/Keap1. Two tumor fragments per mouse were averaged. This is not a KP (p53) contrast. Normals and KKL excluded.		
GSE193895	autochthonous_tumor_fragments	kl_vs_keap1	KL_minus_KK	Cgas	log2_CPM_plus1	mouse	5	5	2.459384048493714	2.478196916228189	-0.01881286773447499	-0.05966165053628905	1.0	1	1	no	Kras/Lkb1 vs Kras/Keap1. Two tumor fragments per mouse were averaged. This is not a KP (p53) contrast. Normals and KKL excluded.		
GSE193895	autochthonous_tumor_fragments	kl_vs_keap1	KL_minus_KK	Stk11	log2_CPM_plus1	mouse	5	5	6.143542730678774	6.72155438969048	-0.5780116590117057	-1.76599132995504	0.05555555555555555	1	1	no	Kras/Lkb1 vs Kras/Keap1. Two tumor fragments per mouse were averaged. This is not a KP (p53) contrast. Normals and KKL excluded.		
GSE193895	autochthonous_tumor_fragments	kl_vs_keap1	KL_minus_KK	NHEJ	log2_CPM_plus1	mouse	5	5	0.06778997811161896	-0.0677899781116181	0.13557995622323707	0.4348167719127352	0.5476190476190477	13	13	no	Kras/Lkb1 vs Kras/Keap1. Two tumor fragments per mouse were averaged. This is not a KP (p53) contrast. Normals and KKL excluded.		
GSE193895	autochthonous_tumor_fragments	kl_vs_keap1	KL_minus_KK	STING_core	log2_CPM_plus1	mouse	5	5	0.4815827869610434	-0.4815827869610443	0.9631655739220877	1.9414509487143568	0.015873015873015872	5	5	no	Kras/Lkb1 vs Kras/Keap1. Two tumor fragments per mouse were averaged. This is not a KP (p53) contrast. Normals and KKL excluded.		
GSE193895	autochthonous_tumor_fragments	kl_vs_keap1	KL_minus_KK	STING_ISG	log2_CPM_plus1	mouse	5	5	-0.3507941033737404	0.35079410337374006	-0.7015882067474805	-0.8415286754685612	0.2222222222222222	8	8	no	Kras/Lkb1 vs Kras/Keap1. Two tumor fragments per mouse were averaged. This is not a KP (p53) contrast. Normals and KKL excluded.		
GSE193895	autochthonous_tumor_fragments	kl_vs_keap1	KL_minus_KK	Actb	log2_CPM_plus1	mouse	5	5	11.286719491209643	10.794608051165294	0.4921114400443489	1.0943210396527885	0.05555555555555555	1	1	no	Kras/Lkb1 vs Kras/Keap1. Two tumor fragments per mouse were averaged. This is not a KP (p53) contrast. Normals and KKL excluded.		
GSE193895	autochthonous_tumor_fragments	kl_vs_keap1	KL_minus_KK	Aplf	log2_CPM_plus1	mouse	5	5	3.3238742631317484	2.7527144191455575	0.5711598439861909	2.9160524789009714	0.007936507936507936	1	1	no	Kras/Lkb1 vs Kras/Keap1. Two tumor fragments per mouse were averaged. This is not a KP (p53) contrast. Normals and KKL excluded.		
GSE193895	autochthonous_tumor_fragments	kl_vs_keap1	KL_minus_KK	Aptx	log2_CPM_plus1	mouse	5	5	4.183453900091889	4.340130265021521	-0.15667636492963233	-1.3023724379790727	0.05555555555555555	1	1	no	Kras/Lkb1 vs Kras/Keap1. Two tumor fragments per mouse were averaged. This is not a KP (p53) contrast. Normals and KKL excluded.		
GSE193895	autochthonous_tumor_fragments	kl_vs_keap1	KL_minus_KK	Cxcl10	log2_CPM_plus1	mouse	5	5	2.8084492533622454	3.619027642631476	-0.8105783892692306	-0.7598081730965336	0.2222222222222222	1	1	no	Kras/Lkb1 vs Kras/Keap1. Two tumor fragments per mouse were averaged. This is not a KP (p53) contrast. Normals and KKL excluded.		
GSE193895	autochthonous_tumor_fragments	kl_vs_keap1	KL_minus_KK	Dclre1c	log2_CPM_plus1	mouse	5	5	3.3278676462779115	3.2964704449127225	0.03139720136518909	0.09816166306919408	1.0	1	1	no	Kras/Lkb1 vs Kras/Keap1. Two tumor fragments per mouse were averaged. This is not a KP (p53) contrast. Normals and KKL excluded.		
GSE193895	autochthonous_tumor_fragments	kl_vs_keap1	KL_minus_KK	Gapdh	log2_CPM_plus1	mouse	5	5	4.70947228006183	4.40596756036896	0.30350471969286996	0.4661067262705997	1.0	1	1	no	Kras/Lkb1 vs Kras/Keap1. Two tumor fragments per mouse were averaged. This is not a KP (p53) contrast. Normals and KKL excluded.		
GSE193895	autochthonous_tumor_fragments	kl_vs_keap1	KL_minus_KK	Ifit1	log2_CPM_plus1	mouse	5	5	3.65744795316252	4.146123076277198	-0.4886751231146782	-0.8617438211882315	0.2222222222222222	1	1	no	Kras/Lkb1 vs Kras/Keap1. Two tumor fragments per mouse were averaged. This is not a KP (p53) contrast. Normals and KKL excluded.		
GSE193895	autochthonous_tumor_fragments	kl_vs_keap1	KL_minus_KK	Ifnb1	log2_CPM_plus1	mouse	5	5	0.0039045044642136715	0.004861914560634562	-0.0009574100964208909	-0.08770864399167505	1.0	1	1	no	Kras/Lkb1 vs Kras/Keap1. Two tumor fragments per mouse were averaged. This is not a KP (p53) contrast. Normals and KKL excluded.		
GSE193895	autochthonous_tumor_fragments	kl_vs_keap1	KL_minus_KK	Ikbke	log2_CPM_plus1	mouse	5	5	4.657627893541813	3.47957238325088	1.1780555102909327	1.9461056135410821	0.007936507936507936	1	1	no	Kras/Lkb1 vs Kras/Keap1. Two tumor fragments per mouse were averaged. This is not a KP (p53) contrast. Normals and KKL excluded.		
GSE193895	autochthonous_tumor_fragments	kl_vs_keap1	KL_minus_KK	Irf3	log2_CPM_plus1	mouse	5	5	5.9265931942800965	5.746245806025803	0.18034738825429386	0.4876620959027101	0.6904761904761905	1	1	no	Kras/Lkb1 vs Kras/Keap1. Two tumor fragments per mouse were averaged. This is not a KP (p53) contrast. Normals and KKL excluded.		
GSE193895	autochthonous_tumor_fragments	kl_vs_keap1	KL_minus_KK	Irf7	log2_CPM_plus1	mouse	5	5	4.304630012688411	4.529079623292243	-0.22444961060383228	-0.4537435848086175	0.6904761904761905	1	1	no	Kras/Lkb1 vs Kras/Keap1. Two tumor fragments per mouse were averaged. This is not a KP (p53) contrast. Normals and KKL excluded.		
GSE193895	autochthonous_tumor_fragments	kl_vs_keap1	KL_minus_KK	Isg15	log2_CPM_plus1	mouse	5	5	3.523119951518956	3.7252458079924073	-0.20212585647345138	-0.33172621441076217	0.42063492063492064	1	1	no	Kras/Lkb1 vs Kras/Keap1. Two tumor fragments per mouse were averaged. This is not a KP (p53) contrast. Normals and KKL excluded.		
GSE193895	autochthonous_tumor_fragments	kl_vs_keap1	KL_minus_KK	Lig4	log2_CPM_plus1	mouse	5	5	4.117432832014321	4.138250911132664	-0.020818079118342325	-0.09864455585939519	0.6904761904761905	1	1	no	Kras/Lkb1 vs Kras/Keap1. Two tumor fragments per mouse were averaged. This is not a KP (p53) contrast. Normals and KKL excluded.		
GSE193895	autochthonous_tumor_fragments	kl_vs_keap1	KL_minus_KK	Mx1	log2_CPM_plus1	mouse	5	5	3.2493607807975238	3.6860119440888086	-0.43665116329128484	-0.9599410635597813	0.09523809523809523	1	1	no	Kras/Lkb1 vs Kras/Keap1. Two tumor fragments per mouse were averaged. This is not a KP (p53) contrast. Normals and KKL excluded.		
GSE193895	autochthonous_tumor_fragments	kl_vs_keap1	KL_minus_KK	Nhej1	log2_CPM_plus1	mouse	5	5	2.5260185066461003	2.257837878053489	0.2681806285926114	1.795785128884516	0.031746031746031744	1	1	no	Kras/Lkb1 vs Kras/Keap1. Two tumor fragments per mouse were averaged. This is not a KP (p53) contrast. Normals and KKL excluded.		
GSE193895	autochthonous_tumor_fragments	kl_vs_keap1	KL_minus_KK	Paxx	log2_CPM_plus1	mouse	5	5	4.523481279284918	4.538462124550089	-0.014980845265171183	-0.05951658086801657	1.0	1	1	no	Kras/Lkb1 vs Kras/Keap1. Two tumor fragments per mouse were averaged. This is not a KP (p53) contrast. Normals and KKL excluded.		
GSE193895	autochthonous_tumor_fragments	kl_vs_keap1	KL_minus_KK	Pnkp	log2_CPM_plus1	mouse	5	5	5.010005469394175	4.804119958490903	0.205885510903272	2.0776257857328884	0.007936507936507936	1	1	no	Kras/Lkb1 vs Kras/Keap1. Two tumor fragments per mouse were averaged. This is not a KP (p53) contrast. Normals and KKL excluded.		
GSE193895	autochthonous_tumor_fragments	kl_vs_keap1	KL_minus_KK	Poll	log2_CPM_plus1	mouse	5	5	3.7550805052515246	3.7833462489166685	-0.028265743665143894	-0.23104816368937514	0.6904761904761905	1	1	no	Kras/Lkb1 vs Kras/Keap1. Two tumor fragments per mouse were averaged. This is not a KP (p53) contrast. Normals and KKL excluded.		
GSE193895	autochthonous_tumor_fragments	kl_vs_keap1	KL_minus_KK	Polm	log2_CPM_plus1	mouse	5	5	4.393654894111427	3.9020037285477445	0.4916511655636828	1.0109613771060957	0.09523809523809523	1	1	no	Kras/Lkb1 vs Kras/Keap1. Two tumor fragments per mouse were averaged. This is not a KP (p53) contrast. Normals and KKL excluded.		
GSE193895	autochthonous_tumor_fragments	kl_vs_keap1	KL_minus_KK	Prkdc	log2_CPM_plus1	mouse	5	5	4.198688356154293	4.382156200874323	-0.1834678447200293	-0.9904940889321521	0.15079365079365079	1	1	no	Kras/Lkb1 vs Kras/Keap1. Two tumor fragments per mouse were averaged. This is not a KP (p53) contrast. Normals and KKL excluded.		
GSE193895	autochthonous_tumor_fragments	kl_vs_keap1	KL_minus_KK	Rsad2	log2_CPM_plus1	mouse	5	5	2.6845536781457717	3.2699461441698032	-0.5853924660240315	-0.8018535596599172	0.2222222222222222	1	1	no	Kras/Lkb1 vs Kras/Keap1. Two tumor fragments per mouse were averaged. This is not a KP (p53) contrast. Normals and KKL excluded.		
GSE193895	autochthonous_tumor_fragments	kl_vs_keap1	KL_minus_KK	Stat1	log2_CPM_plus1	mouse	5	5	6.01279272664049	6.479405865190865	-0.46661313855037445	-0.7678012226840818	0.15079365079365079	1	1	no	Kras/Lkb1 vs Kras/Keap1. Two tumor fragments per mouse were averaged. This is not a KP (p53) contrast. Normals and KKL excluded.		
GSE193895	autochthonous_tumor_fragments	kl_vs_keap1	KL_minus_KK	Tbk1	log2_CPM_plus1	mouse	5	5	5.883303687811742	5.736114540377338	0.14718914743440425	1.057455109618824	0.15079365079365079	1	1	no	Kras/Lkb1 vs Kras/Keap1. Two tumor fragments per mouse were averaged. This is not a KP (p53) contrast. Normals and KKL excluded.		
GSE193895	autochthonous_tumor_fragments	kl_vs_keap1	KL_minus_KK	Xrcc4	log2_CPM_plus1	mouse	5	5	3.786037418137694	4.070321351541196	-0.2842839334035019	-0.9833975797574502	0.09523809523809523	1	1	no	Kras/Lkb1 vs Kras/Keap1. Two tumor fragments per mouse were averaged. This is not a KP (p53) contrast. Normals and KKL excluded.		
GSE193895	autochthonous_tumor_fragments	kl_vs_keap1	KL_minus_KK	Xrcc5	log2_CPM_plus1	mouse	5	5	5.5989753865460825	5.741837192321975	-0.14286180577589214	-0.7308832713740864	0.42063492063492064	1	1	no	Kras/Lkb1 vs Kras/Keap1. Two tumor fragments per mouse were averaged. This is not a KP (p53) contrast. Normals and KKL excluded.		
GSE193895	autochthonous_tumor_fragments	kl_vs_keap1	KL_minus_KK	Xrcc6	log2_CPM_plus1	mouse	5	5	4.865481571432663	4.808175290018381	0.057306281414281734	0.33719455957784816	0.5476190476190477	1	1	no	Kras/Lkb1 vs Kras/Keap1. Two tumor fragments per mouse were averaged. This is not a KP (p53) contrast. Normals and KKL excluded.		
GSE6135	autochthonous_primary_tumor_microarray	kl_vs_kp	KL_minus_KP	Cldn4	array_already_log_or_centered	mouse	7	5	6.119266131428572	5.8952590655999995	0.22400706582857222	0.23411798630241829	0.8762626262626263	1	1	no	Ji et al. primary lung tumors. KL = Lkb1 L/L or L/- only. L/+ heterozygotes, metastases, and human lines excluded. Tumors from one mouse averaged.	in_vivo_kl_vs_kp	0.9143610013175231
GSE6135	autochthonous_primary_tumor_microarray	kl_vs_kp	KL_minus_KP	Sting1	array_already_log_or_centered	mouse	7	5	7.093288425142857	7.271018	-0.17772957485714258	-0.3922518327650824	0.8762626262626263	1	1	no	Ji et al. primary lung tumors. KL = Lkb1 L/L or L/- only. L/+ heterozygotes, metastases, and human lines excluded. Tumors from one mouse averaged.	in_vivo_kl_vs_kp	0.9143610013175231
GSE6135	autochthonous_primary_tumor_microarray	kl_vs_kp	KL_minus_KP	Cgas	array_already_log_or_centered	mouse	0	0						0	1	yes	Ji et al. primary lung tumors. KL = Lkb1 L/L or L/- only. L/+ heterozygotes, metastases, and human lines excluded. Tumors from one mouse averaged.		
GSE6135	autochthonous_primary_tumor_microarray	kl_vs_kp	KL_minus_KP	Stk11	array_already_log_or_centered	mouse	7	5	5.109275534250001	5.446898406600001	-0.3376228723499999	-1.9815644738003961	0.010101010101010102	1	1	no	Ji et al. primary lung tumors. KL = Lkb1 L/L or L/- only. L/+ heterozygotes, metastases, and human lines excluded. Tumors from one mouse averaged.		
GSE6135	autochthonous_primary_tumor_microarray	kl_vs_kp	KL_minus_KP	NHEJ	array_already_log_or_centered	mouse	7	5	-0.08398208253716068	0.11757491555202318	-0.20155699808918387	-0.6394188499048254	0.5303030303030304	10	13	no	Ji et al. primary lung tumors. KL = Lkb1 L/L or L/- only. L/+ heterozygotes, metastases, and human lines excluded. Tumors from one mouse averaged.	in_vivo_kl_vs_kp	0.8484848484848487
GSE6135	autochthonous_primary_tumor_microarray	kl_vs_kp	KL_minus_KP	STING_core	array_already_log_or_centered	mouse	7	5	0.030434621627549112	-0.04260847027856311	0.07304309190611222	0.15117702060279686	0.7550505050505051	4	5	no	Ji et al. primary lung tumors. KL = Lkb1 L/L or L/- only. L/+ heterozygotes, metastases, and human lines excluded. Tumors from one mouse averaged.	in_vivo_kl_vs_kp	0.906060606060606
GSE6135	autochthonous_primary_tumor_microarray	kl_vs_kp	KL_minus_KP	STING_ISG	array_already_log_or_centered	mouse	7	5	0.14996620827150017	-0.20995269158009972	0.35991889985159986	0.5459713550579383	0.7550505050505051	8	8	no	Ji et al. primary lung tumors. KL = Lkb1 L/L or L/- only. L/+ heterozygotes, metastases, and human lines excluded. Tumors from one mouse averaged.		
GSE6135	autochthonous_primary_tumor_microarray	kl_vs_kp	KL_minus_KP	Actb	array_already_log_or_centered	mouse	7	5	11.502208808971428	11.4364385732	0.06577023577142782	0.15673481149240587	1.0	1	1	no	Ji et al. primary lung tumors. KL = Lkb1 L/L or L/- only. L/+ heterozygotes, metastases, and human lines excluded. Tumors from one mouse averaged.		
GSE6135	autochthonous_primary_tumor_microarray	kl_vs_kp	KL_minus_KP	Aplf	array_already_log_or_centered	mouse	7	5	3.6718894210357145	3.8248889747	-0.15299955366428541	-0.8236520086181914	0.20202020202020204	1	1	no	Ji et al. primary lung tumors. KL = Lkb1 L/L or L/- only. L/+ heterozygotes, metastases, and human lines excluded. Tumors from one mouse averaged.		
GSE6135	autochthonous_primary_tumor_microarray	kl_vs_kp	KL_minus_KP	Aptx	array_already_log_or_centered	mouse	7	5	3.5772640595000005	3.4066620300000006	0.17060202949999992	1.3824549824533816	0.07323232323232323	1	1	no	Ji et al. primary lung tumors. KL = Lkb1 L/L or L/- only. L/+ heterozygotes, metastases, and human lines excluded. Tumors from one mouse averaged.		
GSE6135	autochthonous_primary_tumor_microarray	kl_vs_kp	KL_minus_KP	Cxcl10	array_already_log_or_centered	mouse	7	5	3.9597657259999997	3.9621243585999997	-0.0023586326000000213	-0.012554637121251664	0.26767676767676774	1	1	no	Ji et al. primary lung tumors. KL = Lkb1 L/L or L/- only. L/+ heterozygotes, metastases, and human lines excluded. Tumors from one mouse averaged.		
GSE6135	autochthonous_primary_tumor_microarray	kl_vs_kp	KL_minus_KP	Gapdh	array_already_log_or_centered	mouse	7	5	10.490004391942858	10.65700596952	-0.1670015775771425	-0.2873591700242852	0.7550505050505051	1	1	no	Ji et al. primary lung tumors. KL = Lkb1 L/L or L/- only. L/+ heterozygotes, metastases, and human lines excluded. Tumors from one mouse averaged.		
GSE6135	autochthonous_primary_tumor_microarray	kl_vs_kp	KL_minus_KP	Ifit1	array_already_log_or_centered	mouse	7	5	4.702860225285714	3.8878612558	0.814998969485714	0.8763446965936043	0.20202020202020204	1	1	no	Ji et al. primary lung tumors. KL = Lkb1 L/L or L/- only. L/+ heterozygotes, metastases, and human lines excluded. Tumors from one mouse averaged.		
