sample	TACSTD2	ABSOLUTE_purity	ESTIMATE_ImmuneScore	ESTIMATE_StromalScore	ESTIMATE_Score	xCell_Myeloid_dendritic_cell_activated	xCell_B_cell	xCell_T_cell_CD4_memory	xCell_T_cell_CD4_naive	xCell_T_cell_CD4_non_regulatory	xCell_T_cell_CD4_central_memory	xCell_T_cell_CD4_effector_memory	xCell_T_cell_CD8_naive	xCell_T_cell_CD8	xCell_T_cell_CD8_central_memory	xCell_T_cell_CD8_effector_memory	xCell_Class_switched_memory_B_cell	xCell_Common_lymphoid_progenitor	xCell_Common_myeloid_progenitor	xCell_Myeloid_dendritic_cell	xCell_Endothelial_cell	xCell_Eosinophil	xCell_Cancer_associated_fibroblast	xCell_Granulocyte_monocyte_progenitor	xCell_Hematopoietic_stem_cell	xCell_Macrophage	xCell_Macrophage_M1	xCell_Macrophage_M2	xCell_Mast_cell	xCell_B_cell_memory	xCell_Monocyte	xCell_B_cell_naive	xCell_Neutrophil	xCell_NK_cell	xCell_T_cell_NK	xCell_Plasmacytoid_dendritic_cell	xCell_B_cell_plasma	xCell_T_cell_gamma_delta	xCell_T_cell_CD4_Th1	xCell_T_cell_CD4_Th2	xCell_T_cell_regulatory_Tregs	xCell_immune_score	xCell_stroma_score	xCell_microenvironment_score	TIMER2_MCP_T_cell	TIMER2_MCP_T_cell_CD8	TIMER2_MCP_cytotoxicity_score	TIMER2_MCP_NK_cell	TIMER2_MCP_B_cell	TIMER2_MCP_Monocyte	TIMER2_MCP_Macrophage_Monocyte	TIMER2_MCP_Myeloid_dendritic_cell	TIMER2_MCP_Neutrophil	TIMER2_MCP_Endothelial_cell	TIMER2_MCP_Cancer_associated_fibroblast	Xena_MCP_T_cells	Xena_MCP_CD8_T_cells	Xena_MCP_Cytotoxic_lymphocytes	Xena_MCP_B_lineage	Xena_MCP_NK_cells	Xena_MCP_Monocytic_lineage	Xena_MCP_Myeloid_dendritic_cells	Xena_MCP_Neutrophils	Xena_MCP_Endothelial_cells	Xena_MCP_Fibroblasts	Danaher_B_cells	Danaher_CD45	Danaher_Cytotoxic_cells	Danaher_DC	Danaher_Exhausted_CD8	Danaher_Macrophages	Danaher_Mast_cells	Danaher_Neutrophils	Danaher_NK_CD56dim	Danaher_NK_cells	Danaher_T_cells	Danaher_Th1_cells	Danaher_Treg	Danaher_CD8_T_cells	Danaher_Total_TILs	Danaher_Total_TILs_empirical	GEP18_ssGSEA	GEP18_zmean	GEP18_logmean
TCGA-55-7907-01	13.5039	0.39	1114.45	236.51	1350.96	0.405899968605321	0.0902408587535538	0.0102193987176905	0.0362768729769948	9.99204070248927e-20	5.97663937114282e-20	0.0145104512213872	0.0017641558105306	0.0499378036869694	0.15781631949266	0.0107203015735815	0.0421878243263972	0.0161869418006442	0.0	0.031200669442379	0.0092439274509888	0.0	0.0540042730020279	0.0	0.118804001119823	0.0916968387436617	0.0806553602674947	0.0081091667848899	0.0106005273749831	0.0	0.0078853833058976	1.7806619083220502e-19	2.7290548486193e-19	3.24687014581156e-18	0.0140274569728295	0.0856497036381382	0.0226917107825484	0.0	0.0469781890799835	0.195136427531961	0.0	0.187708054204963	0.0337403136837246	0.221448367888688	10.1990555248747	7.84430519890312	5.30404585270299	0.247058929900896	7.4899436193258	22.6542817341366	22.6542817341366	9.53640847365874	15.4245540002065	7.8899976012974	309.989444137451	6.821650000000001	6.8376	5.0643	6.41335	2.1229375	9.032528571428571	5.37082	6.159653333333333	7.380793939393939	12.0162875	5.203422222222222	10.7725	7.554939999999999	6.610900000000001	6.964	9.763200000000001	7.174059999999999	4.899457142857143	3.157575	3.550933333333333	7.324016666666666	5.8599	6.9347	7.757	6.618813124098125	6.71296538888889	4609.732188954358	0.26610133953921494	9.622399999999999
TCGA-44-8117-01	14.8686	0.66	286.52	145.48	432.0	0.225486580220924	0.038848378509916	0.0	0.0	1.92212322351737e-18	0.0270057005378788	0.0274742998174015	0.0108576042911493	0.008013156355077	0.0263416281552183	0.0073770940507137	0.0385924234468296	0.0312330476058444	0.0	0.0215419612934124	0.0506785044116351	0.0046517657388182	0.0119365985237441	0.0282872836451041	0.14295605710334	0.0397707854062487	0.0401438189152387	0.0150077675153441	0.0154792947406909	0.0	0.0279906417766951	4.18482657469648e-19	0.0013244616817155	0.0	0.0312534195731277	0.0402738199461743	0.0148651568775219	2.31331425699995e-19	0.0461942530758059	0.0655631545058299	0.0101472198695683	0.105080297001716	0.0313075514676896	0.136387848469406	2.62462180538549	1.61360376775061	1.95234385306114	0.259691620925615	3.5160651926907	15.2014956832683	15.2014956832683	2.34185767349161	26.1515849820876	16.5002431309127	341.050361980243	5.319928571428572	4.6434	3.9947857142857144	5.155225	2.190975	8.468457142857144	4.374460000000001	6.167259999999999	8.052536363636364	12.007674999999999	4.427722222222222	9.8372	6.02841	6.683366666666667	5.52595	9.44595	7.61828	4.891971428571429	2.33995	2.810366666666667	5.87115	3.651	5.3754	6.06385	5.535774574314575	5.541274888888888	2849.3441421352427	-0.4993852796578094	8.529327777777775
TCGA-86-8668-01	12.9533	0.41	1089.62	716.37	1806.0	0.413229925626337	0.125655684005624	2.98657479604907e-19	0.0475006479618911	8.56086253489425e-05	0.0182764782143036	0.0	7.13170655840745e-20	0.0111526085053496	0.0699797273217166	0.0	0.112044728217282	0.0040532549521104	0.0016782331890066	0.0598598006111817	0.0663856812362925	6.64235614884289e-19	0.141725983736604	0.0272160921868723	0.306339620185538	0.0455552648348734	0.0269164354988374	0.0297170259529893	0.007878588694096	4.65826983928298e-19	0.0098608706511258	0.0	0.0	9.3687304030687e-19	0.0331162841011818	0.0149759124529125	0.0382744589209258	5.11621577130892e-18	0.0262444094963301	0.0178148485939403	0.0	0.173365617285067	0.104804357455045	0.278169974740111	7.87367489270087	2.81523049688469	2.70946113348167	0.161342646223496	14.529604613257	24.5520943682131	24.5520943682131	13.1649981086054	16.0191283567821	31.5548867550675	408.157161484785	6.571978571428571	5.2556	3.893014285714286	7.529624999999999	1.5533	8.786171428571427	7.427639999999999	6.420159999999999	8.84950303030303	12.4743125	6.679477777777777	11.0114	6.0211	7.1462666666666665	6.047325000000001	9.771175	8.85208	4.0734	2.654725	1.4925333333333333	6.8802666666666665	4.6755	7.2407	6.3193	5.966018434343434	6.34358361111111	3585.0102911219287	-0.06695965146416788	9.11313888888889
TCGA-78-8660-01	12.5542	0.33	1661.9	-104.42	1557.48	0.491953918222909	0.128212371633137	3.74121121457754e-20	0.0213524916987177	2.8142563291086703e-19	0.0	0.0418553312570892	4.7095268015036805e-19	0.0644199482070313	0.154852479904393	0.0537637397219998	0.0249096588050815	0.0127812214844087	0.0	0.068035616186564	0.0559484694136366	0.0011503542353121	0.0217809762096191	0.0144659932697894	0.0893898460685005	0.0961261406764129	0.0844876114652836	0.0151760729055541	0.0091119052911163	0.0415585636586799	0.0339315596657449	0.0061658332886302	9.313661591857131e-20	1.11888170335111e-17	0.0708353730498338	0.139176456562583	0.0234463396629327	0.0	0.178630327410265	0.319979969377629	0.0	0.267325263930212	0.0388647228116278	0.30618998674184	9.97718779483053	7.05620933720759	15.4638935951445	0.483504398939126	8.44941265353318	36.5197990493038	36.5197990493038	7.94141657819095	9.86506654824747	11.5732285346428	241.595006306853	6.980028571428571	6.9068	5.364071428571429	6.9541249999999994	3.3185375	9.902985714285716	6.529439999999999	6.6897199999999994	8.233351515151515	11.698	6.170144444444444	10.9446	8.51741	7.8523	7.287749999999999	10.07175	8.46032	5.487114285714286	3.7586	4.5255	7.779183333333333	6.8857	7.4865	8.07555	7.2275729148629155	7.388488777777778	5651.122800201566	0.6641081627462376	10.093327777777779
TCGA-05-4415-01	7.8968	0.67	52.89	-1124.07	-1071.18	0.170045983718769	0.0136535697393979	0.0101499753528459	0.0	0.0045553778507642	6.87733330301528e-18	2.88870657573235e-17	0.0059271018949315	8.427342730374041e-20	0.0368473541688575	0.0011365019024275	0.0052744101367498	0.0473286790763529	0.0	0.0129992220093669	0.0145449938398567	1.56671355834833e-18	0.0	4.93540896765143e-20	0.0081383940527564	0.043637748809756	0.0272190699609207	0.0121119057273749	0.009342403772691	0.0	3.3488728165988603e-19	6.46823583135198e-19	0.0	5.46592153564457e-20	0.0029682719650647	0.0589513848782975	0.0136130563959048	2.20451645088373e-18	0.141118590526705	0.461782991321799	0.0	0.0561255481213174	0.0072724969199283	0.0633980450412457	2.54995527842917	4.32392371244824	16.4121510997543	0.646888336953188	1.11673802058823	13.1860418584522	13.1860418584522	1.01234416286334	14.1107704057291	9.03231931836017	64.3535881244799	5.038592857142858	5.9824	6.543214285714286	3.4841249999999997	2.70085	7.985199999999999	2.59168	7.038920000000001	6.939615151515151	9.6327375	2.7269111111111113	9.5018	7.24556	6.342200000000001	6.332425	9.06475	6.452980000000001	5.323471428571429	2.310575	3.6644333333333337	5.917216666666666	4.9438	5.3068	7.36955	5.854590230880231	5.755978777777779	3679.05623381835	-0.10654492529878791	8.950888888888889
TCGA-75-6212-01	12.8342	0.43	1540.49	-1.06	1539.42	0.437578069165105	0.283604825739917	1.62493796120942e-22	0.0166260608940282	3.1118289856283198e-18	0.0060497753806669	0.0137055410887913	3.56710233847937e-19	0.0	0.0500630395073405	6.55827419044932e-18	0.0577425129960435	0.0041794743960043	0.0143657604800094	0.243357557450333	0.0434486113937734	0.0	2.1693120973718298e-18	0.0578278821025123	0.283890284873571	0.070019332554246	0.0311078364508167	0.034635753460419	0.0284060195867006	0.106824088842264	0.0361043488856312	0.0462441064776171	4.51462327241632e-18	5.4488432988361e-19	0.0748483807361077	0.0253154322072997	0.0487355060110845	7.765800614676489e-18	0.0423442598740381	0.0245072042276834	0.0093237399614728	0.440994722811218	0.0240211041058969	0.465015826917115	3.99782352325347	0.72687281270934	1.64685292193305	0.106125415501045	21.5156474245533	20.5434524678303	20.5434524678303	26.4037509453701	22.7468238229927	11.2122554734968	171.546213837227	6.151485714285715	3.833	3.747528571428571	8.893762500000001	1.4656500000000001	9.099642857142856	9.45636	6.78	8.41400606060606	11.071724999999999	7.426611111111111	11.1919	6.01506	7.304899999999999	5.160375	10.17105	10.47236	4.5827	2.42565	1.9472000000000003	6.808633333333334	4.1817	6.9918	5.046200000000001	5.90518904040404	6.153197944444444	3161.9978111041064	-0.14851197588195902	8.894555555555556
TCGA-67-6215-01	12.0522	0.69	693.22	-825.59	-132.37	0.245718777862635	0.0226975738202059	0.0005864265316602	3.95509893965063e-18	0.0	0.0100926725807643	0.0536317853971239	0.0	0.0	0.0141253600441188	0.0	0.0186939877053075	0.0083709393989539	9.144964192976e-19	0.0608576371372268	0.016485679052042	0.0002940675202628	0.0	0.0529469869713892	0.164811035508897	0.0722620230197931	0.0304416337031677	0.0475965434568384	0.021429402519608	0.0	0.0469824665439623	0.0	0.0011761096803951	1.0082433755491701e-17	0.0541976614836045	0.0332730684500114	0.0098865290533002	0.0	0.02752893533563	0.102962482743807	1.5606060764161398e-18	0.150466186827636	0.008242839526021	0.158709026353657	1.49038603016046	0.532883121079631	0.791284670693821	0.188278146225526	1.49845865945165	17.0642450146422	17.0642450146422	7.5854744231266	13.306361804382	10.6112349738637	55.792185250969	4.619257142857143	3.2006	2.9534285714285713	4.1238375000000005	1.7051875	8.7007	6.896179999999999	6.735673333333334	7.627972727272727	9.303675	2.7954777777777777	9.8718	5.025760000000001	6.1602	5.086525	9.941775	8.01774	5.676542857142858	1.681575	1.5088666666666668	5.061833333333333	3.4667	5.5404	4.55185	4.969882330447331	4.931209611111112	2262.446371389452	-0.8374962675781267	7.91985
TCGA-05-4430-01	12.0457	0.2	1304.67	1057.05	2361.71	0.514377293456574	0.0	0.0	6.25818994323316e-19	0.0	0.0	0.001921973112131	3.79680798652325e-19	0.0	0.0418865376039832	0.0	0.0064190617215611	0.0105839695219487	4.80992611281239e-19	0.160692136808654	0.0960652090199333	6.26798574253424e-19	0.126472165589581	0.0418932958968945	0.393669640199354	0.0676504059595289	0.0396011017971426	0.0293211250386381	0.0011026672885619	8.00419404174297e-18	0.0908390977346595	1.07143340685185e-17	0.004905401799136	0.0	0.0860290786796939	0.0520992317771423	0.008937409128062	0.0	0.0192017064040188	0.12884221188245	0.0	0.216793139727027	0.117750894510553	0.33454403423758	5.93188038187537	4.1967608664448	4.6571218272628	0.224003886919624	4.16962445296852	27.5581257934939	27.5581257934939	13.013179241913	9.44060138047019	16.1520523740549	739.888406203461	6.338014285714286	6.1789	4.798042857142858	6.135975	2.2901499999999997	9.449585714285714	8.15578	7.2520533333333335	9.000230303030303	13.5777375	5.346433333333334	10.5876	7.086359999999999	8.5228	6.552849999999999	10.127849999999999	9.249259999999998	6.483414285714285	2.67385	2.8550000000000004	6.924866666666666	4.11	6.9791	7.21725	6.360497662337662	6.554136	3914.648060575756	0.3217144817490054	9.518166666666666
TCGA-49-6742-01	13.0212	0.49	-310.81	-1066.96	-1377.77	0.14584647528668	0.0	3.12652278799244e-19	6.2515406787103095e-18	0.0	1.16580710998314e-17	0.0	0.0	0.0	0.0018530720962928	1.2007065600287798e-18	0.0	0.0187202687946005	0.0	0.008454036982165	0.0332150752006638	1.8393304555304902e-19	9.32048248582784e-18	1.62384121897011e-18	0.176594757923385	0.0174502791360319	0.01423569618946	0.0187202424271892	0.0	0.0	0.0082966720954141	2.1826140337723197e-18	0.0016677798439438	4.0001468782835195e-18	0.0068276094305495	0.0111408562740308	0.006658885623386	1.77383464033697e-17	0.0339724245396239	0.198478056551766	8.31605273267877e-18	0.0239125120383699	0.0166075376003319	0.0405200496387018	1.50877880319136	1.27158262700574	1.90794797564754	0.184589760848693	1.13179748057594	5.8970093037156	5.8970093037156	1.92783333049411	14.6695871075499	10.133440701861	103.526391489405	3.8593	4.4515	3.660885714285714	4.1029125	1.7388875	7.257628571428571	3.78354	7.340773333333333	8.168496969696971	10.440150000000001	2.2929333333333335	7.1939	5.66628	5.528133333333334	4.754849999999999	8.162625	6.85622	4.0461	1.359625	2.2084333333333332	4.1665833333333335	3.3145	4.4332	5.615600000000001	4.434675454545455	4.529433	1598.8312163121273	-0.8756419758824161	7.789883333333334
TCGA-38-4627-01	12.654	0.22	1512.22	2098.77	3610.98	0.309481677806303	9.411223694701709e-18	0.0	3.1412208714495796e-18	0.0	7.77142933705292e-18	0.0	1.02485272715577e-18	0.0	0.0398812066359939	3.19359631653686e-17	0.0	0.0	4.63389001890625e-05	0.0919548314899721	0.147321545393636	4.7056431402942e-19	0.356665498803722	0.0393289559756691	0.734068013357644	0.0748734328061188	0.053349769407142	0.0378662886381644	0.0	0.0	0.0741221280188738	8.08713122417331e-18	4.840350820944971e-19	0.0	0.0137706692342543	0.0224549244544615	0.0	0.0	0.0	0.0863882993195993	0.0	0.160633594876643	0.268576015160268	0.429209610036911	4.54169163952552	2.93107534083484	1.81125696882378	0.107083492033906	4.01825783990781	28.2972768525568	28.2972768525568	6.54746848273768	8.89200526066679	19.5597758794582	2007.20961197514	5.797471428571429	5.762	3.835971428571429	5.516125000000001	1.4375	9.5255	6.2125	6.68736	9.179490909090909	14.90105	4.484044444444445	10.7369	6.6850499999999995	9.010266666666668	6.1922	10.8126	8.831880000000002	5.892957142857142	2.804575	2.4675	6.821516666666668	3.8579	5.6437	6.534	6.117203932178933	6.2845852777777775	3702.143667536143	0.15366536717097723	9.19158888888889
TCGA-69-7979-01	12.6137	0.53	-181.52	-199.09	-380.61	0.15114202682966	0.0	0.0	0.0	0.0	0.01210149857708	6.14629058492419e-19	0.0005639530766361	9.350853481872181e-19	0.0	0.0	0.0221245287949397	0.0133363211348821	5.37836128654592e-19	0.0052789803930517	0.0101289427036758	0.003905296185529	0.0072211205986445	0.0027008922347234	0.0743974036587077	0.0305360162397075	0.0261672825737737	0.0044740063290403	0.0096531580639305	7.97106675043595e-18	0.0055167312602508	0.0	0.0017248631575181	3.3104800630232097e-18	0.0719239027867242	0.026316766620907	0.0129860497486401	0.0	0.114905213363126	0.0858782136481333	0.0	0.0377433635333253	0.0106903718390554	0.0484337353723807	4.15028073233561	1.11019321744989	3.15188803213693	0.412037864792043	1.27905628665189	11.5154651753068	11.5154651753068	4.21849653571705	18.55141550839	14.5231751220135	454.080655012879	4.756735714285713	4.0327	3.489085714285715	3.21035	2.1369625	7.914957142857145	3.92856	6.23542	6.951672727272728	12.3927625	2.693377777777778	8.7191	5.54769	4.6052333333333335	4.94105	8.974275	5.859579999999999	4.714042857142857	2.4204	0.5458333333333333	4.602833333333334	3.5518	4.3171	5.12735	4.712522936507937	4.678110944444445	2066.2170019221694	-0.866082959880353	7.976988888888889
TCGA-69-7973-01	9.5597	0.55	-142.75	-201.31	-344.06	0.0919617210668145	1.93697445108063e-19	1.46266329789204e-18	3.66425302624983e-19	0.0	0.0	0.0	0.0	1.14134263568017e-19	0.031093535889334	0.0	0.0260792812340124	0.0149646931898725	2.0924412133370502e-20	0.0284177660720792	0.063602342033397	2.87475738561905e-19	0.0	0.0105943174094121	0.414255231038233	0.0049290719879195	0.0091665905438628	0.0	0.0	0.0	0.0089511735004272	8.342395705743769e-18	0.0058196704724017	0.0	0.0072504617655331	0.0233522644488156	0.0222164168506907	0.0	0.1138205583493	0.109593177057333	0.0	0.0320784546885518	0.0356559734763357	0.0677344281648875	4.6623220301385	20.8004878152342	2.33037987349615	0.761574520860336	7.02073344175018	12.3411817160763	12.3411817160763	2.53446866267894	17.6504913832624	16.213048998592	480.608155783834	5.590971428571429	8.1499	3.9092714285714285	6.6196125	3.1082625000000004	7.818485714285714	4.3567	6.959459999999999	8.624163636363637	12.3331375	5.275711111111111	9.5641	6.01098	6.526466666666667	5.465775	9.025275	7.057640000000001	5.619071428571428	4.702274999999999	1.1184333333333332	5.86965	3.3629	5.9208	7.859350000000001	5.806683715728716	6.0019182777777775	2065.99600666305	-0.7161665275553274	8.2167
TCGA-73-7499-01	12.591	0.38	1678.33	-102.58	1575.74	0.491993704866804	0.137476010663733	1.02346023759604e-21	0.0	2.1517544956702497e-18	2.1707739275746402e-17	7.424192770669131e-19	0.0141427087840521	0.134535837799428	0.236816844607778	0.0033581815023798	0.0372320115922092	0.0282111611871385	2.81592256349438e-18	0.0859701081055324	0.0034046504322489	4.01952397191373e-18	0.0119261837489265	0.0	0.087788175491831	0.109749329200892	0.0579470448056185	0.0289691770590282	0.0	0.0486391925814663	0.0070742898987638	6.4299540518984e-18	0.0	0.0	0.0726910068467605	0.11357248486352	0.0543662927934856	3.3013949317574397e-18	0.0811981240053307	0.345551568758363	7.08040219062736e-18	0.316537050445566	0.0114636850030974	0.328000735448663	12.7364477944316	21.8227610888953	7.27415681895555	0.246213448324284	7.98005444011395	17.3756789817618	17.3756789817618	17.087408311652	7.2930856824417	4.88693084640139	172.421402644142	7.461828571428571	8.6894	5.403971428571429	6.909525	2.4325	9.09097142857143	7.49658	5.5215	7.434363636363637	11.716449999999998	6.591744444444445	10.8677	8.206949999999999	7.435633333333333	6.911825	9.736125	6.74712	4.174071428571429	2.869075	4.119566666666667	8.353166666666665	6.2244	7.3216	9.5637	7.056211291486291	7.3214219444444435	5974.738080422299	0.95971397644494	10.524277777777778
TCGA-44-A47A-01	12.8935	0.34	1396.49	-232.64	1163.85	0.643277131745581	0.0545581577208314	0.0	0.0127854296592414	0.0	0.0511961324198935	0.0389550974117279	1.4824743123438898e-18	0.0316824264683256	0.0446150613891362	4.0912521818037104e-19	0.0350222904079958	0.0078452467209504	0.0	0.26962446465903	0.0004180530276011	0.0	0.0170740333403062	0.0482931527514456	0.164100199565662	0.0740944243487007	0.0456061219015548	0.0157524236582868	0.0267686375961833	1.3511616855210198e-18	0.0351817809793821	2.2509896978245897e-18	0.0	1.8330783873690702e-20	0.123097300633672	0.0330691406326468	0.0270937851211592	5.4159222494122595e-18	0.063803727435891	0.0322447699671827	0.022561145626652	0.327939927848302	0.0087460431839536	0.336685971032255	11.9765122429489	2.44754166359802	1.4380945202087	0.121642022823488	2.86542183282742	31.8069024650432	31.8069024650432	38.9841854248251	10.4701980324678	13.2496093944682	141.875840185094	6.956528571428571	5.3181	3.309385714285714	5.5619499999999995	1.2830875000000002	9.40217142857143	9.48108	6.1539600000000005	7.29639696969697	10.7201625	4.0652888888888885	10.7695	5.93065	7.997800000000001	5.473324999999999	9.9374	8.46842	4.412871428571429	2.277425	1.2855333333333332	6.759049999999999	4.2412	8.3514	6.29495	5.586108513708513	6.132848888888889	3583.3495785640234	0.06644098144990328	9.202461111111111
TCGA-78-8662-01	13.1804	0.79	-446.71	-1050.79	-1497.51	0.128333752413263	0.0	0.0	6.58538225657694e-19	0.0	0.0	2.03244229547003e-18	0.0007417542196301	6.53626475115245e-18	0.0	0.0	0.0124142713942839	0.0116429606669613	6.28867389694335e-19	0.0090071889149038	0.0260126886436082	0.0	0.0	0.0	0.206993304722925	0.0168539577606979	0.0089665898299036	0.021095551669477	0.0002590738540852	3.8993252923448594e-18	0.0	0.0	0.0	4.82203201598082e-17	0.0413332421888326	0.0111040534956911	0.0125248438939487	1.44092829995592e-17	0.128668034005852	0.150322407804372	0.0	0.0174134803531247	0.0130063443218041	0.0304198246749288	1.70183135207488	1.23718077935117	0.830033379153429	0.0654726354008014	0.931971478649583	4.32029980471573	4.32029980471573	1.20964603847632	5.80218746593886	7.93549281534661	94.9877059692086	4.590971428571429	4.5135	2.619657142857143	3.6621000000000006	1.14695	6.802185714285714	3.9235999999999995	5.0034600000000005	7.492239393939394	10.763449999999999	2.3203444444444443	7.8578	4.763859999999999	4.262166666666666	4.910075	7.1598749999999995	5.380019999999999	2.569842857142857	1.999975	3.2973999999999997	4.806500000000001	3.1606	4.1573	5.56135	4.400692936507936	4.310204611111111	1353.1319867112072	-1.4466998001545515	7.255711111111111
TCGA-55-8085-01	12.1764	0.56	1308.46	-253.73	1054.73	0.619019556518385	0.141802944068364	0.0014818087611304	0.0057366636808916	1.3114361520059899e-18	1.0090104936290999e-19	0.0012966963829374	0.012351591303636	0.0799611178000308	0.128723059809976	0.0	0.0305851403805541	0.0200297095940649	9.5408358145496e-19	0.0599908369057643	0.0173042535097725	0.0	0.0041608881043969	1.1693747960281999e-17	0.106996684196711	0.0807793875027704	0.0672303149399514	0.0078692401612676	0.0072683474139613	0.0398149256329234	0.0444571844284525	0.0	0.0	3.04477465480873e-17	0.0	0.0803702626496888	0.0407439981555655	9.472936320259511e-19	0.044076008838587	0.393013943106531	4.50173438106006e-18	0.276173212079563	0.0110506712518105	0.287223883331373	9.32905033980789	7.46737591737414	7.87305695234506	0.486602384434051	11.862592714859	21.8650137253312	21.8650137253312	8.42617030500369	11.0878489038213	6.49963509268132	114.63829944512	6.882757142857144	7.0501	5.736642857142857	7.8325	3.0293374999999996	9.325985714285716	6.1048	6.657853333333334	7.639578787878788	11.0956875	6.625233333333334	10.8868	7.90839	7.502666666666667	6.781649999999999	9.663475	4.17866	5.579471428571429	3.647825	3.8008	7.52795	6.4304	7.048	8.16675	7.00170406926407	7.130233999999999	5191.058370417068	0.7324493505008594	10.145566666666667
TCGA-75-6206-01	12.1246	0.7	649.07	150.48	799.55	0.340653455812842	8.56263703149822e-19	6.0914846688584e-19	0.0	1.23523555184913e-18	0.0179778954978011	0.0127468890403726	0.0	0.0022720148563268	0.0083128558255938	7.472671348303399e-19	0.0045579797641802	0.0092423327261655	0.0	0.0708771838474419	0.0396265376165027	1.84152908821494e-19	0.0631553079821233	0.0044512081771431	0.345159308589354	0.107232337331664	0.0499518998464446	0.0728486933239252	0.0055852163712861	0.0	0.0298489598963267	1.2294066850145e-17	0.0	0.0	0.0106012050617733	0.0121659895677282	0.0062117672942642	5.65489527138489e-18	0.0154648351940091	0.0147246845514191	0.0144155924310359	0.143877141535364	0.051390922799313	0.195268064334677	2.80312752968069	1.22401519286308	2.16720935361193	0.149980430113406	2.33883442042088	23.621097060703	23.621097060703	8.28382742803357	17.4202968748487	14.1230588118744	209.777989506306	5.160435714285713	4.0646	3.1159857142857144	4.106999999999999	1.7272375	9.0059	5.95972	6.3874466666666665	8.35361515151515	11.580749999999998	2.9424777777777775	9.8726	5.3089	7.863266666666665	5.0989249999999995	10.6151	6.84478	4.900114285714285	2.3608000000000002	1.2548333333333332	5.228383333333333	3.384	4.8663	5.35735	5.120316702741703	5.302550277777778	2829.6030765126434	-0.5596810153430432	8.34925
TCGA-50-5932-01	13.9454	0.84	-21.09	-718.49	-739.58	0.198023587142905	1.2689590998507001e-18	1.09055877586545e-21	2.11358408099617e-18	0.0	0.0079966975117509	0.0107757071879982	3.58754806811642e-19	5.6823918905809e-19	0.01194724387987	0.0	0.0055911247808257	0.0233458572350027	0.0	0.0362841320324095	0.0346924753602455	0.0	0.012783506818607	0.0010712741122386	0.314576116613179	0.0286342682840277	0.0120118159006539	0.0153576733643543	0.0188307708047452	1.54855870408529e-18	0.0071540074694287	0.0	0.0030549605024154	0.0	0.0257962979166637	0.0096912757284858	0.0152329608180438	1.92557669250556e-18	0.057322933486656	0.0083281566859102	0.0	0.062638759395351	0.0261555199052519	0.088794279300603	1.32522479121292	0.833086152906001	2.07305237628531	0.129661950801574	2.12540921467094	13.5438136048853	13.5438136048853	4.71001963599117	26.4002535148648	12.7743899222358	86.3782200568221	4.1671000000000005	3.4562	3.476042857142857	4.359875	1.1502625000000002	7.96	4.64414	6.7349	7.734118181818181	10.0218375	3.346711111111111	9.1368	5.22266	6.368766666666667	4.348925	8.889925	5.36334	4.202728571428572	1.82355	1.9448333333333334	4.638933333333333	3.5098	3.6202	4.64065	4.700501486291486	4.641012111111111	2223.293218638638	-0.9547301822050775	7.81431111111111
TCGA-50-6594-01	12.5115	0.6	378.12	-318.95	59.16	0.236247451892649	0.0758462274042946	0.0003813260382189	7.31864102415011e-19	0.0	0.0	0.0	3.57740136184751e-20	0.0	0.0221803562907115	1.72703261665716e-18	0.001010093933289	0.0339863797764493	1.15608561000868e-18	0.0416908667787388	0.0024659984899424	0.0	0.0	3.1840567188180897e-18	0.0439334954145493	0.0428695352288102	0.0334823811077148	0.0067508902481573	0.0041926241276735	0.012437622804139	0.0132888481651064	0.0016925234607046	0.0	0.0	0.0916202937048694	0.0264119899562941	0.0203567035708245	0.0	0.0717277737323622	0.145948879881249	1.17782053307686e-18	0.118592067803082	0.0012329992449712	0.119825067048054	5.01758450922775	0.384358582951691	4.73996018170991	0.594117014293789	2.05340368160735	16.9047410123387	16.9047410123387	23.3913489076698	18.547272184975	3.7410696405658	358.50011594901	5.267685714285714	2.5679	3.8176571428571435	4.16615	2.4856625	7.820928571428572	5.71622	5.5465800000000005	6.5131151515151515	11.985775	1.6625333333333334	9.1224	5.61302	6.510433333333334	4.754125	9.396650000000001	4.685359999999999	3.4504000000000006	2.6391	3.4179	5.0136666666666665	11.2081	5.9234	4.3772	5.514099545454546	5.709822833333334	3040.3241324434284	-0.5276862936481318	8.288494444444444
