set	symbol	present	ensembl	baseMean	log2FC	lfcSE	stat	pvalue	padj	welch_p	welch_padj
HALLMARK_INTERFERON_GAMMA_RESPONSE	PSMA3	True	ENSG00000100567	157.618346807636	0.115661039214066	0.177948549003368	0.652248620614215	0.514240799184136	0.803149020096917	0.5221157187641541	0.7738820251000856
HALLMARK_INTERFERON_GAMMA_RESPONSE	PSMB10	True	ENSG00000205220	0.21802869297726	0.0	0.166972148616919	0.0	1.0			
HALLMARK_INTERFERON_GAMMA_RESPONSE	PSMB2	True	ENSG00000126067	92.8222471862497	0.0808167535517171	0.220439753821481	0.369317659656022	0.711890964039631	0.900947082418744	0.6341205399967812	0.8366090553966827
HALLMARK_INTERFERON_GAMMA_RESPONSE	PSMB8	True	ENSG00000204264	37.4746382906888	0.201640563646501	0.31744118721341	0.733365650440612	0.463335443634589	0.77556777456076	0.6017674889164983	0.8216539349138519
HALLMARK_INTERFERON_GAMMA_RESPONSE	PSMB9	True	ENSG00000240065	36.947036375449	0.162048231801873	0.354816301855109	0.599775987654496	0.548655538382127	0.822148630562608	0.9590117896694667	0.9845800976696117
HALLMARK_INTERFERON_GAMMA_RESPONSE	PSME1	True	ENSG00000092010	287.087384912109	-0.303692898165271	0.17946146201559	-1.65704011136462	0.0975113658009665	0.410972326388755	0.1610105692063531	0.5759545479245168
HALLMARK_INTERFERON_GAMMA_RESPONSE	PSME2	True	ENSG00000100911	133.411117261998	0.148387776135965	0.220840669522836	0.704993116679666	0.480814519788567	0.784600950840593	0.5550310149094378	0.7960757682365553
HALLMARK_INTERFERON_GAMMA_RESPONSE	PTGS2	True	ENSG00000073756	0.551091129512113	0.102449810770415	0.289822583656248	0.356064130184479	0.721792539092022		0.6220866156703853	0.8300376764646973
HALLMARK_INTERFERON_GAMMA_RESPONSE	PTPN1	True	ENSG00000196396	536.093803826425	0.115931013903662	0.191252811630646	0.587768473731089	0.556687707683051	0.825915545214457	0.7305444553124869	0.8878624458066559
HALLMARK_INTERFERON_GAMMA_RESPONSE	PTPN2	True	ENSG00000175354	44.8475880335656	-0.0406525115763275	0.246017141290133	-0.142229208156153	0.886898961534578	0.964227605633663	0.9367896646401428	0.976606360560256
HALLMARK_INTERFERON_GAMMA_RESPONSE	PTPN6	True	ENSG00000111679	13.042551046427	-0.351937190989506	0.356396069305599	-0.967559655008728	0.33326433465581	0.696543741895122	0.34196706222790463	0.7015888600946966
HALLMARK_INTERFERON_GAMMA_RESPONSE	RAPGEF6	True	ENSG00000158987	5.43952419619374	0.16042641065374	0.415581074183954	0.412196792709339	0.680195187779055		0.46647576304491034	0.7335880586611395
HALLMARK_INTERFERON_GAMMA_RESPONSE	RBCK1	True	ENSG00000125826	63.1756853348171	0.380283360867682	0.228107755827503	1.66015004290935	0.0968842717495785	0.409957966156733	0.15131800314905616	0.5643625237180435
HALLMARK_INTERFERON_GAMMA_RESPONSE	RIPK1	True	ENSG00000137275	42.5543938839424	-0.332160815392154	0.24649270908334	-1.36199765569503	0.173198624955668	0.525601496638435	0.07815220132812384	0.4631613380841578
HALLMARK_INTERFERON_GAMMA_RESPONSE	RIPK2	True	ENSG00000104312	36.0956046331885	0.0483342599230785	0.254038323336996	0.153722619487097	0.877828448996511	0.96222698562434	0.7236620873106531	0.8869555853466791
HALLMARK_INTERFERON_GAMMA_RESPONSE	RNF213	True	ENSG00000173821	152.621993148614	0.366421479885902	0.226735097290584	1.61869299364158	0.105513335119079	0.428123481582999	0.35397558532423423	0.7015888600946966
HALLMARK_INTERFERON_GAMMA_RESPONSE	RNF31	True	ENSG00000092098	0.157414551731135	0.0	0.160546279937931	0.0	1.0			
HALLMARK_INTERFERON_GAMMA_RESPONSE	RSAD2	True	ENSG00000134321	27.7644204676357	0.689966445111152	0.409879586929925	1.93474685809053	0.053021367192236	0.31071661419106	0.39354527994455485	0.7015888600946966
HALLMARK_INTERFERON_GAMMA_RESPONSE	RTP4	True	ENSG00000136514	8.23074185284872	0.231151553202112	0.42559392981974	0.970505642169109	0.331794513915485	0.694884929580203	0.9631652214621098	0.9851370686834835
HALLMARK_INTERFERON_GAMMA_RESPONSE	SAMD9L	True	ENSG00000177409	26.9896460369914	-0.148273976790663	0.355536276216363	-0.345032120044356	0.73007022347256	0.908734073086392	0.6211316377202385	0.8300376764646973
HALLMARK_INTERFERON_GAMMA_RESPONSE	SAMHD1	True	ENSG00000101347	176.379821382631	0.53101235901138	0.311733737372096	1.76718337462146	0.0771975230620961	0.370091284092176	0.42157819017087506	0.7015888600946966
HALLMARK_INTERFERON_GAMMA_RESPONSE	SECTM1	True	ENSG00000141574	21.4671401202304	0.536755838702047	0.352138232035424	1.62801669789434	0.103521345207569	0.422812160298179	0.14670570572875574	0.5587973097243067
HALLMARK_INTERFERON_GAMMA_RESPONSE	SELP	False									
HALLMARK_INTERFERON_GAMMA_RESPONSE	SERPING1	True	ENSG00000149131	8.4495845864275	0.155623082731499	0.420849684200923	1.07025874691069	0.284502857708236	0.654024472856474	0.5043822082250616	0.7607003866665377
HALLMARK_INTERFERON_GAMMA_RESPONSE	SLAMF7	True	ENSG00000026751	0.0782949299885938	-0.0446116722332387	0.160546279937931	-0.294470726427345	0.768398229213257		0.42264973081037416	0.7015888600946966
HALLMARK_INTERFERON_GAMMA_RESPONSE	SLC25A28	True	ENSG00000155287	22.9759664524635	0.114389715761462	0.286253787925194	0.393190241706093	0.69417897651479	0.894978574578711	0.45396726951221816	0.7253323987128434
HALLMARK_INTERFERON_GAMMA_RESPONSE	SOCS1	True	ENSG00000185338	1.16169795416934	-0.132091951334659	0.339770488267206	-0.39136057480971	0.695530729770539		0.2942655640165082	0.6903400802346346
HALLMARK_INTERFERON_GAMMA_RESPONSE	SOCS3	True	ENSG00000184557	6.61382161880187	-0.436048650574781	0.420013932218021	-1.0214675564778	0.307032972601266	0.674629735522412	0.0631574935878331	0.4407588606029509
HALLMARK_INTERFERON_GAMMA_RESPONSE	SOD2	True	ENSG00000112096	28.3544666139009	0.510881151592025	0.286497753445239	1.78337964871084	0.0745245237961798	0.364241749348211	0.07670457765727565	0.462272197095597
HALLMARK_INTERFERON_GAMMA_RESPONSE	SP110	True	ENSG00000135899	161.836002034056	0.501603819821065	0.268993049202632	1.86688059967551	0.0619182636342176	0.334565110849152	0.2458096053654021	0.6458438366910352
HALLMARK_INTERFERON_GAMMA_RESPONSE	SPPL2A	True	ENSG00000138600	47.0875304411809	0.128021124621421	0.265816077365884	0.498482387147135	0.618144080303421	0.858016615285716	0.2868464966694665	0.6844850904898026
HALLMARK_INTERFERON_GAMMA_RESPONSE	SRI	True	ENSG00000075142	15.6522461853318	-0.463762839618922	0.358039723831463	-1.24147537247981	0.214430190464148	0.576618425993561	0.5241463583994729	0.7760794307511921
HALLMARK_INTERFERON_GAMMA_RESPONSE	SSPN	True	ENSG00000123096	84.7078701935411	-0.794646213657097	0.409796280734197	-1.92375162036982	0.0543857242392067	0.314409273687603	0.04646701406955035	0.4140177991621888
HALLMARK_INTERFERON_GAMMA_RESPONSE	ST3GAL5	True	ENSG00000115525	4.49048762577261	-0.500855407740631	0.427095733000123	-1.16611094582161	0.243569591692846		0.15952759230906627	0.5736560164909871
HALLMARK_INTERFERON_GAMMA_RESPONSE	ST8SIA4	True	ENSG00000113532	0.171445149720612	-0.0163642637765365	0.160546279937931	-0.130804194388204	0.895930204866042		0.727649998507072	0.8869555853466791
HALLMARK_INTERFERON_GAMMA_RESPONSE	STAT1	True	ENSG00000115415	599.036040253244	0.744280479003958	0.307116046859826	2.46670180089502	0.0136363866166786	0.14756342557218	0.24080263752645426	0.6398177896501199
HALLMARK_INTERFERON_GAMMA_RESPONSE	STAT2	True	ENSG00000170581	73.8312729158261	0.711350351172487	0.219524735455702	3.27561075254264	0.0010543376546247	0.0309293515934681	0.024689556769702855	0.36868633431267683
HALLMARK_INTERFERON_GAMMA_RESPONSE	STAT3	True	ENSG00000168610	204.125394589531	-0.170622902209706	0.144605215011204	-1.16365551462459	0.244563644103355	0.611474130502539	0.11518732593181426	0.5205525401156257
HALLMARK_INTERFERON_GAMMA_RESPONSE	STAT4	True	ENSG00000138378	0.410884168541277	0.0131184868032515	0.262137457392941	0.045519043413827	0.963693596180802		0.7828363161317262	0.911706891142187
HALLMARK_INTERFERON_GAMMA_RESPONSE	TAP1	True	ENSG00000168394	172.107979044784	0.260317475145335	0.282849708723348	0.946935608714899	0.343671591545761	0.704189296852322	0.3059920996935153	0.6987607450949969
HALLMARK_INTERFERON_GAMMA_RESPONSE	TAPBP	True	ENSG00000231925	479.772219565213	0.0767116572271123	0.218288155312078	0.355852976207532	0.72195067313013	0.904512912312461	0.5105202707012623	0.7652153994968877
HALLMARK_INTERFERON_GAMMA_RESPONSE	TDRD7	True	ENSG00000196116	5.31833336916146	0.871079067683131	0.416843973422395	2.06191446533073	0.0392158800978713		0.05432421869797889	0.4296165885588647
HALLMARK_INTERFERON_GAMMA_RESPONSE	TNFAIP2	True	ENSG00000185215	57.6166539036194	0.503179631299029	0.315187380436391	1.73617132737295	0.082533545456485	0.380551194865563	0.09905334435163646	0.49336611393563734
HALLMARK_INTERFERON_GAMMA_RESPONSE	TNFAIP3	True	ENSG00000118503	27.8886521890454	0.0708377349427436	0.303830307621063	0.277377596586895	0.781490182318502	0.928648888602462	0.7435121132816096	0.8932583434403787
HALLMARK_INTERFERON_GAMMA_RESPONSE	TNFAIP6	False									
HALLMARK_INTERFERON_GAMMA_RESPONSE	TNFSF10	True	ENSG00000121858	126.249453977284	-0.0632247113046648	0.301980133623914	-0.152719947048751	0.878619129821686	0.962331539833929	0.7325299288081941	0.8880516980458378
HALLMARK_INTERFERON_GAMMA_RESPONSE	TOR1B	True	ENSG00000136816	100.879973890353	-0.0895129613856645	0.196208314950204	-0.444158441838807	0.656928036015042	0.87794807945834	0.8730477132504647	0.9491763827230153
HALLMARK_INTERFERON_GAMMA_RESPONSE	TRAFD1	True	ENSG00000135148	10.8790910443422	0.243972165165498	0.36431482193152	0.660392265057278	0.50900213461505	0.800654143265249	0.5033511741871257	0.7605879869682242
HALLMARK_INTERFERON_GAMMA_RESPONSE	TRIM14	True	ENSG00000106785	37.3800138081621	-0.0595260423494398	0.276553259136389	-0.193391627372093	0.846652272056074	0.953701263517457	0.6617183799726739	0.85345012985048
HALLMARK_INTERFERON_GAMMA_RESPONSE	TRIM21	True	ENSG00000132109	32.0638309496193	0.35593888135887	0.287804237830209	1.23863436291471	0.215480936330002	0.577215466174424	0.16773022963977144	0.5822803635994663
HALLMARK_INTERFERON_GAMMA_RESPONSE	TRIM25	True	ENSG00000121060	102.414884011154	0.125210186296397	0.238012175365415	0.515596805087026	0.606136042202468	0.852843245688742	0.7045976465976529	0.8771308409067823
HALLMARK_INTERFERON_GAMMA_RESPONSE	TRIM26	True	ENSG00000234127	73.7372477048752	0.235154531214808	0.224375968734947	1.04370845775887	0.296620295562749	0.665259510624272	0.06512918538336147	0.44507024108629256
HALLMARK_INTERFERON_GAMMA_RESPONSE	TXNIP	True	ENSG00000265972	244.040222343846	-0.022708710224309	0.314926979968734	-0.0349857607222411	0.972091095220528	0.99076608565914	0.8651777179758088	0.9459559815706017
HALLMARK_INTERFERON_GAMMA_RESPONSE	UBE2L6	True	ENSG00000156587	514.59745320882	0.821854851481958	0.296033823174682	2.86438033947442	0.0041782598633061	0.072710211554486	0.13953237455121423	0.5494858997813304
HALLMARK_INTERFERON_GAMMA_RESPONSE	UPP1	True	ENSG00000183696	2.01011707445203	-0.121111673090585	0.415907286837458	-0.318131370143135	0.750385288845601		0.5564831066548629	0.7968396052357718
HALLMARK_INTERFERON_GAMMA_RESPONSE	USP18	True	ENSG00000184979	34.3374530600398	0.37268232155432	0.320096912577984	1.28406020765044	0.199120889819536	0.557028221943239	0.5275579462281447	0.7789084539232918
HALLMARK_INTERFERON_GAMMA_RESPONSE	VAMP5	True	ENSG00000168899	1.12034757819075	-0.674220274948399	0.345495353116873	-1.52309619128295	0.127734641602375		0.3495903587938461	0.7015888600946966
HALLMARK_INTERFERON_GAMMA_RESPONSE	VAMP8	True	ENSG00000118640	131.194501767532	0.158679355828124	0.200030429099438	0.768682771249723	0.442081655126771	0.764319977645275	0.4941818615902598	0.7539889883961697
HALLMARK_INTERFERON_GAMMA_RESPONSE	VCAM1	True	ENSG00000162692	13.0217213016374	-0.799459073944621	0.380183854201748	-2.10098873527126	0.03564195510824	0.255284971175506	0.021579410826844603	0.35881501345317357
HALLMARK_INTERFERON_GAMMA_RESPONSE	WARS1	False									
HALLMARK_INTERFERON_GAMMA_RESPONSE	XAF1	True	ENSG00000132530	437.711111584601	0.711491094384623	0.396331972811312	2.04610175457109	0.0407463604169519	0.274466826764893	0.3070151477542697	0.6994969172429418
HALLMARK_INTERFERON_GAMMA_RESPONSE	XCL1	True	ENSG00000143184	0.0740101290525173	0.0	0.160546279937931	0.0	1.0			
HALLMARK_INTERFERON_GAMMA_RESPONSE	ZBP1	True	ENSG00000124256	1.39609544356522	0.0646815899186631	0.353960436541967	0.587780644443863	0.556679537415514		0.18169981882318192	0.5912813061128057
HALLMARK_INTERFERON_GAMMA_RESPONSE	ZNFX1	True	ENSG00000124201	107.22310602631	-0.118681543511622	0.211282237677799	-0.54384455096129	0.586548448459195	0.84318113973578	0.5095131336022606	0.764515130621889
HALLMARK_INTERFERON_ALPHA_RESPONSE	ADAR	True	ENSG00000160710	564.157833235457	0.0549371227962738	0.197134047422886	0.283108100606977	0.777093972134657	0.926642492817956	0.8601172792669874	0.9436026360909578
HALLMARK_INTERFERON_ALPHA_RESPONSE	B2M	True	ENSG00000166710	10776.6112810955	0.538924757008079	0.281147459202501	1.97193102886256	0.0486174805703344	0.29970364629219	0.18707324660485472	0.5914460990909389
HALLMARK_INTERFERON_ALPHA_RESPONSE	BATF2	True	ENSG00000168062	12.0375937132358	0.0307159069929349	0.387158338831352	0.291113248035149	0.770964708051851	0.924913594191518	0.838408259343072	0.9353806996811833
HALLMARK_INTERFERON_ALPHA_RESPONSE	BST2	True	ENSG00000130303	1335.60360382936	0.710523945809789	0.292898216946127	2.45904979162597	0.0139305295903944	0.149531826131449	0.2191047897552867	0.6184337625785509
HALLMARK_INTERFERON_ALPHA_RESPONSE	C1S	True	ENSG00000182326	1.34364341511402	-0.0184746847127583	0.32986669479278	0.185683955369906	0.852692611263268		0.3910022189557705	0.7015888600946966
HALLMARK_INTERFERON_ALPHA_RESPONSE	CASP1	True	ENSG00000137752	29.0307128773339	-1.14393647728874	0.40241072957408	-2.87919296594672	0.0039869430336615	0.0701492361668827	0.01752022083392105	0.35109375829179773
HALLMARK_INTERFERON_ALPHA_RESPONSE	CASP8	True	ENSG00000064012	35.2633392085907	-0.212828391624316	0.291763675297385	-0.724701819276303	0.468634978795601	0.777709930386748	0.44682102637758	0.7202688352132901
HALLMARK_INTERFERON_ALPHA_RESPONSE	CCRL2	True	ENSG00000121797	0.258989699358215	0.0	0.174712877776545	0.0	1.0			
HALLMARK_INTERFERON_ALPHA_RESPONSE	CD47	True	ENSG00000196776	195.926447019044	0.016448128854749	0.221812151862526	0.102788843709352	0.918130559792576	0.973418110523741	0.9830453317868039	0.9915660201965649
HALLMARK_INTERFERON_ALPHA_RESPONSE	CD74	True	ENSG00000019582	126.209512011708	-0.316328748745382	0.423352978921607	-0.614619549732009	0.538806000608079	0.81713685141549	0.3548859290321253	0.7015888600946966
HALLMARK_INTERFERON_ALPHA_RESPONSE	CMPK2	True	ENSG00000134326	27.9921820000408	0.840624960371931	0.379020539606125	2.47023448877016	0.0135024511485619	0.146643468542805	0.24073925511384847	0.6398177896501199
HALLMARK_INTERFERON_ALPHA_RESPONSE	CMTR1	True	ENSG00000137200	132.523742996483	-0.21908189089418	0.265947199917483	-0.84281111440205	0.399334090999145	0.736831145182068	0.3548547748812393	0.7015888600946966
HALLMARK_INTERFERON_ALPHA_RESPONSE	CNP	True	ENSG00000173786	66.8907052762595	-0.0981771080306552	0.207711932872305	-0.461129192141961	0.644705918945028	0.872365310210683	0.4915411822583788	0.7525561696327779
HALLMARK_INTERFERON_ALPHA_RESPONSE	CSF1	True	ENSG00000184371	66.1246424093807	0.0648647300098724	0.324889266968555	0.18720247414941	0.851501885041927	0.95487351306142	0.8781491677517786	0.9513893494528348
HALLMARK_INTERFERON_ALPHA_RESPONSE	CXCL10	True	ENSG00000169245	12.5334193096274	-0.136493055587544	0.383170734169065	-0.263456943326052	0.79219840581094	0.932193283094193	0.7461544916012162	0.8947764249067557
HALLMARK_INTERFERON_ALPHA_RESPONSE	CXCL11	True	ENSG00000169248	3.19803018504206	-0.139546892290121	0.393816403517041	0.0546104133598422	0.956448842479112		0.982396079558141	0.9913235299827705
HALLMARK_INTERFERON_ALPHA_RESPONSE	DDX60	True	ENSG00000137628	287.378673962348	0.681841231775058	0.328117472380016	2.15024247574353	0.031536039929466	0.237064024297365	0.36024995305782015	0.7015888600946966
HALLMARK_INTERFERON_ALPHA_RESPONSE	DHX58	True	ENSG00000108771	15.2228455735336	0.576926976266252	0.361869084599959	1.73930637045127	0.0819808873737659	0.380091872098808	0.04325261075297861	0.40991279408052617
HALLMARK_INTERFERON_ALPHA_RESPONSE	EIF2AK2	True	ENSG00000055332	276.212969735408	0.3384699808932	0.263496141127489	1.31403472016601	0.188834520368069	0.544261033464699	0.5966246511097293	0.8197996419086047
HALLMARK_INTERFERON_ALPHA_RESPONSE	ELF1	True	ENSG00000120690	46.4357659250439	-0.14296463591419	0.24033615880287	-0.569971603704153	0.568696957997168	0.832815575608789	0.4486399950461125	0.7222292426711321
HALLMARK_INTERFERON_ALPHA_RESPONSE	EPSTI1	True	ENSG00000133106	57.0179887658258	0.374830405390986	0.347381213240995	1.23682216364017	0.216153111884865	0.577854138572918	0.5323054159739788	0.7819898937742615
HALLMARK_INTERFERON_ALPHA_RESPONSE	GBP2	True	ENSG00000162645	82.5642490732617	-0.528587027749663	0.334033527284728	-1.50921584515647	0.131243632241779	0.467769602942775	0.08975203320213965	0.4833789810422871
HALLMARK_INTERFERON_ALPHA_RESPONSE	GBP4	True	ENSG00000162654	12.0694288822661	-0.450019598388449	0.409473591615181	-1.02393389266398	0.305866500381733	0.67373656405795	0.3118995077370363	0.7015888600946966
HALLMARK_INTERFERON_ALPHA_RESPONSE	GMPR	True	ENSG00000137198	0.428438505945092	-0.218490269307308	0.24723889539231	-0.758740126690454	0.448008028064682		0.2972177880543656	0.6919829166422091
HALLMARK_INTERFERON_ALPHA_RESPONSE	HELZ2	True	ENSG00000130589	66.8869008893571	0.267035138087381	0.266585246794318	1.02394763566524	0.30586000876898	0.67373656405795	0.6692820651388797	0.8568434512739396
HALLMARK_INTERFERON_ALPHA_RESPONSE	HERC6	True	ENSG00000138642	184.778757199129	0.727917006089129	0.385046201641858	1.98094196047565	0.0475977827435831	0.295067172892005	0.2638719199016074	0.6616992459181071
HALLMARK_INTERFERON_ALPHA_RESPONSE	HLA-C	True	ENSG00000204525	86.3257889923133	0.698859043983182	0.314806518741892	2.27712974206901	0.0227784790911015	0.195921064779273	0.08905419309589331	0.4827331920000776
HALLMARK_INTERFERON_ALPHA_RESPONSE	IFI27	True	ENSG00000165949	10997.1749346132	0.6607680715232	0.34231083727088	1.96152446216636	0.0498178742822744	0.30264214277334	0.2796347353748231	0.6789140917128845
HALLMARK_INTERFERON_ALPHA_RESPONSE	IFI30	True	ENSG00000216490	0.0604519281129214	0.0	0.160546279937931	0.0	1.0			
HALLMARK_INTERFERON_ALPHA_RESPONSE	IFI35	True	ENSG00000068079	162.183470750806	0.66755594847782	0.302724189480515	2.30405575292434	0.0212195141088936	0.189161319082256	0.20752106912869475	0.6086022345780544
HALLMARK_INTERFERON_ALPHA_RESPONSE	IFI44	True	ENSG00000137965	62.4819205011146	1.37170633403748	0.369399875797367	3.86566154851517	0.0001107884865784	0.0068120715593611	0.12188094180698515	0.5273805760870784
HALLMARK_INTERFERON_ALPHA_RESPONSE	IFI44L	True	ENSG00000137959	100.806949099535	1.64801398577492	0.340884330835628	5.07546867464842	3.8654203705513e-07	0.0001077823028904	0.018151634835944386	0.3535126545021018
HALLMARK_INTERFERON_ALPHA_RESPONSE	IFIH1	True	ENSG00000115267	85.5257133892974	0.430985247520358	0.314301052554355	1.39706981292207	0.162392578424906	0.510376675049705	0.5239376794389228	0.7758675696316185
HALLMARK_INTERFERON_ALPHA_RESPONSE	IFIT2	True	ENSG00000119922	48.6096091802847	0.603736349196265	0.373446427441641	1.80460887616847	0.0711359081194443	0.357019480264603	0.2987924116489317	0.6928229583790548
HALLMARK_INTERFERON_ALPHA_RESPONSE	IFIT3	True	ENSG00000119917	46.2313480087858	0.962022180681312	0.383638818356463	2.81596351270226	0.0048631189458415	0.0800359853505303	0.22446383526451708	0.6250002964874309
HALLMARK_INTERFERON_ALPHA_RESPONSE	IFITM1	True	ENSG00000185885	0.263597137977503	0.0	0.201510836782877	0.0	1.0			
HALLMARK_INTERFERON_ALPHA_RESPONSE	IFITM2	True	ENSG00000185201	47.2328055615259	0.281751293781768	0.297593806367825	1.14502574036826	0.252198494779731	0.61986397016896	0.4173040149187573	0.7015888600946966
HALLMARK_INTERFERON_ALPHA_RESPONSE	IFITM3	True	ENSG00000142089	170.477889484109	1.05205843004792	0.41161170276824	3.34388068359554	0.0008261526074465	0.0264854806504918	0.12583146625479577	0.5340335037577557
HALLMARK_INTERFERON_ALPHA_RESPONSE	IL15	True	ENSG00000164136	2.35155748807124	0.481699135994521	0.408056918727402	1.6443473374911	0.100104476467463		0.20328881247242944	0.6037801781575303
HALLMARK_INTERFERON_ALPHA_RESPONSE	IL4R	True	ENSG00000077238	88.1859628650417	0.676152572396732	0.308610235854435	2.21085002926919	0.027046224049367	0.216378142357623	0.03298196196449536	0.38944847277108247
HALLMARK_INTERFERON_ALPHA_RESPONSE	IL7	True	ENSG00000104432	2.23564806196617	0.454735822164122	0.376283403085992	1.31970066042421	0.186934979459469		0.45151153277692674	0.7239728996913013
HALLMARK_INTERFERON_ALPHA_RESPONSE	IRF1	True	ENSG00000125347	28.4337666018606	-0.271728974032948	0.314587757991562	-0.807166156288486	0.419570761363363	0.749613087281586	0.5139213154531493	0.7676536384562004
HALLMARK_INTERFERON_ALPHA_RESPONSE	IRF2	True	ENSG00000168310	63.6501333879368	-0.648727407705188	0.252044987546395	-2.57321482366865	0.0100758644943992	0.121906776274315	0.0160474754138202	0.34520706242857224
HALLMARK_INTERFERON_ALPHA_RESPONSE	IRF7	True	ENSG00000185507	11.8575096188051	0.340368143751579	0.396662387055372	1.01084622721761	0.312090033981795	0.679614876033731	0.6215990077122968	0.8300376764646973
HALLMARK_INTERFERON_ALPHA_RESPONSE	IRF9	True	ENSG00000213928	1.41908690567838	0.460776619231396	0.389842865787817	1.38573470561806	0.165827926612443		0.08463324564358082	0.4750136219455032
HALLMARK_INTERFERON_ALPHA_RESPONSE	ISG15	True	ENSG00000187608	201.182946556651	1.44016729014779	0.337342386176854	4.41783124652845	9.96962098626179e-06	0.0012323273775801	0.09645379867626747	0.48960068862741807
HALLMARK_INTERFERON_ALPHA_RESPONSE	ISG20	True	ENSG00000172183	11.5716692323679	0.79515587189584	0.367118843909362	2.16653974393501	0.0302699662226244	0.232651855775171	0.02822800587018411	0.37807856596941786
HALLMARK_INTERFERON_ALPHA_RESPONSE	LAMP3	True	ENSG00000078081	53.3354378151137	0.468547878000028	0.422028853161021	1.64583148249404	0.0997984586429333	0.415910828633947	0.3796469209352752	0.7015888600946966
HALLMARK_INTERFERON_ALPHA_RESPONSE	LAP3	True	ENSG00000002549	45.8114855728131	0.0623702937747296	0.305242799724649	0.264463521265224	0.791422770240709	0.931986715898437	0.8834429186392742	0.954342922554448
HALLMARK_INTERFERON_ALPHA_RESPONSE	LGALS3BP	True	ENSG00000108679	81.7668939061534	0.354453572709608	0.311763974412416	1.2012704699275	0.22964630141996	0.594611270578609	0.5369272975413304	0.7844901278973572
HALLMARK_INTERFERON_ALPHA_RESPONSE	LPAR6	True	ENSG00000139679	6.45923335730291	-0.222663670622601	0.408319159169905	-0.484972720998174	0.627695696047605	0.864854817257638	0.563455700837428	0.8012231711617388
HALLMARK_INTERFERON_ALPHA_RESPONSE	LY6E	True	ENSG00000160932	79.2775729102509	0.495681535556017	0.270384714820816	1.79342527617184	0.0729049489592147	0.360873509461614	0.3464948477627395	0.7015888600946966
HALLMARK_INTERFERON_ALPHA_RESPONSE	MOV10	True	ENSG00000155363	117.927654538794	0.767906448532045	0.252469532006838	3.00611579433539	0.0026460821147886	0.0552726908646617	0.021371354640010193	0.35823457162130545
HALLMARK_INTERFERON_ALPHA_RESPONSE	MVB12A	True	ENSG00000141971	124.713034613485	-0.155086932524996	0.212783201836535	-0.684294507253777	0.493789214730756	0.792200318287615	0.5784399880253168	0.8090935144994176
HALLMARK_INTERFERON_ALPHA_RESPONSE	MX1	True	ENSG00000157601	740.507293343462	0.933901312861352	0.376579883574884	2.66203873412252	0.0077668940207575	0.105513824223238	0.22877468342627727	0.6294233694337164
HALLMARK_INTERFERON_ALPHA_RESPONSE	NCOA7	True	ENSG00000111912	60.8851878119662	0.183213706943919	0.240608257180709	0.739648586877101	0.45951325200368	0.774298881204276	0.30689680125095165	0.6993295800268576
HALLMARK_INTERFERON_ALPHA_RESPONSE	NMI	True	ENSG00000123609	42.0809401800274	-0.153641191824799	0.265396303297856	-0.527688579024469	0.597715501476657	0.848521058809509	0.3960315040323469	0.7015888600946966
HALLMARK_INTERFERON_ALPHA_RESPONSE	NUB1	True	ENSG00000013374	152.978575842753	-0.269047446496968	0.141856802410232	-1.8837088534866	0.0596043682089337	0.329790666739785	0.007665008509308822	0.28582651754370086
HALLMARK_INTERFERON_ALPHA_RESPONSE	OAS1	True	ENSG00000089127	159.365883317235	0.856968262203625	0.314023349761912	2.80141820339145	0.0050878537458466	0.081876360794226	0.19964867229020875	0.6005720147670901
HALLMARK_INTERFERON_ALPHA_RESPONSE	OASL	True	ENSG00000135114	52.228819110088	0.677851464437761	0.357480495764384	2.0450811379814	0.0408468595223923	0.274833807897578	0.24721998986469784	0.646699923100885
HALLMARK_INTERFERON_ALPHA_RESPONSE	OGFR	True	ENSG00000060491	155.538840166969	0.241520900024989	0.189255790623396	1.28489774792989	0.198828018039753	0.556737023889921	0.2812202888396853	0.6793728549632183
HALLMARK_INTERFERON_ALPHA_RESPONSE	PARP12	True	ENSG00000059378	32.1349593967424	0.601228160235564	0.299824764574097	2.05410009978184	0.0399660044139339	0.273156281178682	0.1280669927080011	0.5371103648288419
HALLMARK_INTERFERON_ALPHA_RESPONSE	PARP14	True	ENSG00000173193	447.465362962953	0.351701965533723	0.2787073795181	1.32467193918704	0.185279984082524	0.540596732580794	0.5173787071648817	0.7708522598099652
HALLMARK_INTERFERON_ALPHA_RESPONSE	PARP9	True	ENSG00000138496	263.234785199151	0.149522596908698	0.292177079586088	0.574351308618117	0.565730095207744	0.831364608596746	0.833741783681925	0.9327107543310433
HALLMARK_INTERFERON_ALPHA_RESPONSE	PLSCR1	True	ENSG00000188313	111.562452001816	0.590127387962954	0.311640772450899	1.96235654693588	0.0497209880158064	0.30264214277334	0.1909944244046363	0.5933591745872643
HALLMARK_INTERFERON_ALPHA_RESPONSE	PNPT1	True	ENSG00000138035	48.9987211114269	0.029527599495365	0.257548044264739	0.148755422539082	0.881746626835459	0.963556512555337	0.9934559287760076	0.9968287343451795
HALLMARK_INTERFERON_ALPHA_RESPONSE	PROCR	True	ENSG00000101000	13.5311414194225	-0.389136427432536	0.407529146704499	-0.818457185083953	0.413096180089952	0.746052580525179	0.5434064369456642	0.7894371099177986
