network	method	feature	n_targets	cutoff	scope	n_low	n_high	n	coef	se	p	note	fdr_within_spec	ifn_vs_thesis	tj_vs_thesis
dorothea_A	wsum	IRF1	26	tail20	GSE131907	4	4	8	1.8880261011352175	10.184433715888717	0.8590363056249082		0.9166502918556174	wrong_sign	
dorothea_A	wsum	IRF1	26	tail20	GSE205335	4	4	8	-28.281124725898344	10.388892183080829	0.03453960350904166		0.08091155396350598	match	
dorothea_A	wsum	IRF1	26	tail20	GSE189357	0	0	0				tail n<3			
dorothea_A	wsum	IRF1	26	tail20	meta_ivw	8	8	2	-12.89675679406279	7.272691603387694	0.076176896430785	cohorts=2	0.2002432012816391	match	
dorothea_A	wsum	KLF4	12	quartile_locked	stacked	18	16	34	-1.467893878491994	2.2218093900142963	0.5140351900289108		0.6425439875361385		wrong_sign
dorothea_A	wsum	KLF4	12	quartile_locked	GSE123902	4	3	7	1.7793315387455344	3.6692692101464743	0.648225917951991		0.8102823974399888		match
dorothea_A	wsum	KLF4	12	quartile_locked	GSE131907	6	5	11	-5.642759757165619	5.644257995242252	0.34355805533665135		0.8588951383416283		wrong_sign
dorothea_A	wsum	KLF4	12	quartile_locked	GSE205335	5	6	11	0.37410269925763195	2.9602876210107723	0.9022142629625537		0.9022142629625536		match
dorothea_A	wsum	KLF4	12	quartile_locked	GSE189357	3	2	5				tail n<3			
dorothea_A	wsum	KLF4	12	quartile_locked	meta_ivw	15	14	3	-0.0103522746306909	2.133090692532316	0.9961277372306604	cohorts=3	0.9961277372306604		wrong_sign
dorothea_A	wsum	KLF4	12	quartile_equal	stacked	15	15	30	-1.6138033931149627	2.497823241730811	0.5241119972645266		0.6551399965806582		wrong_sign
dorothea_A	wsum	KLF4	12	quartile_equal	GSE123902	3	3	6	2.0812367405211702	4.364782940982792	0.658367801576412		0.6950304537486784		match
dorothea_A	wsum	KLF4	12	quartile_equal	GSE131907	5	5	10	-5.655096042840697	6.252822935155527	0.39220043311143976		0.7675294575240227		wrong_sign
dorothea_A	wsum	KLF4	12	quartile_equal	GSE205335	5	5	10	-0.3688339525877895	3.150719000989625	0.909695352970029		0.909695352970029		wrong_sign
dorothea_A	wsum	KLF4	12	quartile_equal	GSE189357	2	2	4				tail n<3			
dorothea_A	wsum	KLF4	12	quartile_equal	meta_ivw	13	13	3	-0.405760271680259	2.36490744124437	0.8637712383790914	cohorts=3	0.8637712383790914		wrong_sign
dorothea_A	wsum	KLF4	12	tertile	stacked	21	21	42	-1.538158726405282	1.8027367441247277	0.39901885570986		0.498773569637325		wrong_sign
dorothea_A	wsum	KLF4	12	tertile	GSE123902	4	4	8	1.7099687749724364	3.1018741116951576	0.6013586420794897		0.7516983025993622		match
dorothea_A	wsum	KLF4	12	tertile	GSE131907	7	7	14	-5.174558785285364	4.447047166654586	0.2672035058021874		0.6680087645054684		wrong_sign
dorothea_A	wsum	KLF4	12	tertile	GSE205335	7	7	14	0.3149428105881973	2.2989145730849625	0.8933053816369404		0.8933053816369403		match
dorothea_A	wsum	KLF4	12	tertile	GSE189357	3	3	6	-1.707965510506833	1.5861020599464517	0.34216825846785004		0.9885712695252102		wrong_sign
dorothea_A	wsum	KLF4	12	tertile	meta_ivw	21	21	4	-0.9487950396890826	1.1615245236521796	0.4140123177892179	cohorts=4	0.5175153972365223		wrong_sign
dorothea_A	wsum	KLF4	12	median	stacked	30	30	60	-0.6680475700846105	1.4100577042952906	0.6375369703219741		0.6375369703219741		wrong_sign
dorothea_A	wsum	KLF4	12	median	GSE123902	6	6	12	0.8903753484204735	2.347268180326378	0.7123776888205471		0.8880485246847989		match
dorothea_A	wsum	KLF4	12	median	GSE131907	10	10	20	-4.723855817352249	3.125556423807672	0.14805279508180907		0.3736073138499632		wrong_sign
dorothea_A	wsum	KLF4	12	median	GSE205335	10	10	20	2.6897993498167594	2.1767498809806907	0.2324566348320346		0.38742772472005765		match
dorothea_A	wsum	KLF4	12	median	GSE189357	4	4	8	-1.2607786294265688	1.3770002316112673	0.39518557610597393		0.7486739851199422		wrong_sign
dorothea_A	wsum	KLF4	12	median	meta_ivw	30	30	4	-0.41004672928279207	0.9890323043596376	0.6784392374032779	cohorts=4	0.6784392374032779		wrong_sign
dorothea_A	wsum	KLF4	12	tail30	stacked	17	17	34	-1.2127314992993745	2.2094983218031596	0.5872948785883054		0.7341185982353817		wrong_sign
dorothea_A	wsum	KLF4	12	tail30	GSE123902	3	3	6	2.0812367405211702	4.364782940982792	0.658367801576412		0.6950304537486784		match
dorothea_A	wsum	KLF4	12	tail30	GSE131907	6	6	12	-5.054938217429127	5.139151951972273	0.34850479375286597		0.6171615796797061		wrong_sign
dorothea_A	wsum	KLF4	12	tail30	GSE205335	6	6	12	0.6334324560112314	2.6902094602820807	0.8186048260648737		0.8186048260648737		match
dorothea_A	wsum	KLF4	12	tail30	GSE189357	2	2	4				tail n<3			
dorothea_A	wsum	KLF4	12	tail30	meta_ivw	15	15	3	0.02350617252589765	2.0918514401180848	0.9910343454202661	cohorts=3	0.991034345420266		match
dorothea_A	wsum	KLF4	12	tail20	stacked	10	10	20	-2.4904124618864607	3.647151129163074	0.5051195452059908		0.5051195452059908		wrong_sign
dorothea_A	wsum	KLF4	12	tail20	GSE123902	2	2	4				tail n<3			
dorothea_A	wsum	KLF4	12	tail20	GSE131907	4	4	8	-7.288270391494067	7.762050853166206	0.38399371832702006		0.8536048801585977		wrong_sign
dorothea_A	wsum	KLF4	12	tail20	GSE205335	4	4	8	-0.5185046687833563	3.753677351898875	0.8946549787838836		0.8946549787838836		wrong_sign
dorothea_A	wsum	KLF4	12	tail20	GSE189357	0	0	0				tail n<3			
dorothea_A	wsum	KLF4	12	tail20	meta_ivw	8	8	2	-1.8016260015788066	3.3792749319351705	0.5939368018081488	cohorts=2	0.5939368018081488		wrong_sign
dorothea_A	wsum	TFAP2A	59	quartile_locked	stacked	18	16	34	1.092216875859144	5.964628655454866	0.8559815113986372		0.8559815113986373		match
dorothea_A	wsum	TFAP2A	59	quartile_locked	GSE123902	4	3	7	0.257974180627599	17.353853420086864	0.9887143916117674		0.9887143916117674		match
dorothea_A	wsum	TFAP2A	59	quartile_locked	GSE131907	6	5	11	13.305128465547298	10.145242706711931	0.2221690517707771		0.8588951383416283		match
dorothea_A	wsum	TFAP2A	59	quartile_locked	GSE205335	5	6	11	-10.364632055096337	10.368821411485152	0.343621586756385		0.42952698344548124		wrong_sign
dorothea_A	wsum	TFAP2A	59	quartile_locked	GSE189357	3	2	5				tail n<3			
dorothea_A	wsum	TFAP2A	59	quartile_locked	meta_ivw	15	14	3	1.509637756785567	6.69087099681988	0.8214919338474462	cohorts=3	0.9961277372306604		match
dorothea_A	wsum	TFAP2A	59	quartile_equal	stacked	15	15	30	1.7347178807953014	6.510036697773147	0.7920641794467929		0.7920641794467929		match
dorothea_A	wsum	TFAP2A	59	quartile_equal	GSE123902	3	3	6	7.576965053323477	17.9746468343375	0.6950304537486784		0.6950304537486784		match
dorothea_A	wsum	TFAP2A	59	quartile_equal	GSE131907	5	5	10	14.54047276743934	11.136835166667147	0.22797510497914744		0.7675294575240227		match
dorothea_A	wsum	TFAP2A	59	quartile_equal	GSE205335	5	5	10	-12.826526562860948	11.084029954655565	0.2805692087809507		0.35071151097618836		wrong_sign
dorothea_A	wsum	TFAP2A	59	quartile_equal	GSE189357	2	2	4				tail n<3			
dorothea_A	wsum	TFAP2A	59	quartile_equal	meta_ivw	13	13	3	1.8801981654972852	7.198645021125686	0.7939476955640993	cohorts=3	0.8637712383790914		match
dorothea_A	wsum	TFAP2A	59	tertile	stacked	21	21	42	1.28151167364409	5.007255342026321	0.7994217064174858		0.7994217064174858		match
dorothea_A	wsum	TFAP2A	59	tertile	GSE123902	4	4	8	0.11369258552151251	14.667392712505945	0.9940666523443783		0.9940666523443783		match
dorothea_A	wsum	TFAP2A	59	tertile	GSE131907	7	7	14	10.708673975765656	8.325280833663674	0.22260771263297702		0.6680087645054684		match
dorothea_A	wsum	TFAP2A	59	tertile	GSE205335	7	7	14	-7.721617493186855	9.153235231999513	0.41539609310150216		0.5192451163768776		wrong_sign
dorothea_A	wsum	TFAP2A	59	tertile	GSE189357	3	3	6	1.8491931421295078	4.677888370738132	0.7127931562783772		0.9885712695252102		match
dorothea_A	wsum	TFAP2A	59	tertile	meta_ivw	21	21	4	1.921168277852793	3.6105489009748046	0.594657656648359	cohorts=4	0.594657656648359		match
dorothea_A	wsum	TFAP2A	59	median	stacked	30	30	60	3.8718849990989526	4.295022576568517	0.37126298351188475		0.46407872938985595		match
dorothea_A	wsum	TFAP2A	59	median	GSE123902	6	6	12	1.4470462121084715	10.020661487135929	0.888048524684799		0.8880485246847989		match
dorothea_A	wsum	TFAP2A	59	median	GSE131907	10	10	20	10.425009993917453	6.922823793266177	0.14944292553998528		0.3736073138499632		match
dorothea_A	wsum	TFAP2A	59	median	GSE205335	10	10	20	0.2505160152693513	9.061980604845434	0.9782496992868239		0.9782496992868239		match
dorothea_A	wsum	TFAP2A	59	median	GSE189357	4	4	8	0.17975315211246112	3.843886440420521	0.9642194512919292		0.9642194512919293		match
dorothea_A	wsum	TFAP2A	59	median	meta_ivw	30	30	4	2.2330028547395506	3.0058141891889534	0.4575455506795063	cohorts=4	0.5719319383493828		match
dorothea_A	wsum	TFAP2A	59	tail30	stacked	17	17	34	1.537583839462659	5.90453230497942	0.7963897020007961		0.7963897020007961		match
dorothea_A	wsum	TFAP2A	59	tail30	GSE123902	3	3	6	7.576965053323477	17.9746468343375	0.6950304537486784		0.6950304537486784		match
dorothea_A	wsum	TFAP2A	59	tail30	GSE131907	6	6	12	14.387324573496329	9.240307840107553	0.15052228914934487		0.6171615796797061		match
dorothea_A	wsum	TFAP2A	59	tail30	GSE205335	6	6	12	-12.939343226525065	9.725938285881515	0.21292943918043983		0.2661617989755498		wrong_sign
dorothea_A	wsum	TFAP2A	59	tail30	GSE189357	2	2	4				tail n<3			
dorothea_A	wsum	TFAP2A	59	tail30	meta_ivw	15	15	3	2.1737324204201363	6.277210951315756	0.7291251374418255	cohorts=3	0.9114064218022819		match
dorothea_A	wsum	TFAP2A	59	tail20	stacked	10	10	20	9.55214412382549	7.813927394155984	0.24039856451976588		0.3835122482295703		match
dorothea_A	wsum	TFAP2A	59	tail20	GSE123902	2	2	4				tail n<3			
dorothea_A	wsum	TFAP2A	59	tail20	GSE131907	4	4	8	19.213087033722573	13.729703123901231	0.211217623889767		0.8536048801585977		match
dorothea_A	wsum	TFAP2A	59	tail20	GSE205335	4	4	8	-3.9096872042265147	11.682402196886702	0.7492674267510444		0.8946549787838836		wrong_sign
dorothea_A	wsum	TFAP2A	59	tail20	GSE189357	0	0	0				tail n<3			
dorothea_A	wsum	TFAP2A	59	tail20	meta_ivw	8	8	2	5.800849715367324	8.897393515872912	0.5144193609146749	cohorts=2	0.5939368018081488		match
dorothea_AB	ulm	STAT1	695	quartile_locked	stacked	18	16	34	-2.2628132331917667	0.7000126215744875	0.00305338011320237		0.008593473009212212	match	
dorothea_AB	ulm	STAT1	695	quartile_locked	GSE123902	4	3	7	-2.1513399013192194	1.7330024636551624	0.2695200563864647		0.4533022196278391	match	
dorothea_AB	ulm	STAT1	695	quartile_locked	GSE131907	6	5	11	-0.2765784151550639	1.0697158010950343	0.8017959097849771		0.8792573886268854	match	
dorothea_AB	ulm	STAT1	695	quartile_locked	GSE205335	5	6	11	-4.710133117507322	1.222945935104305	0.0038975770315618267		0.007222186293477491	match	
dorothea_AB	ulm	STAT1	695	quartile_locked	GSE189357	3	2	5				tail n<3			
dorothea_AB	ulm	STAT1	695	quartile_locked	meta_ivw	15	14	3	-2.1900095661768444	0.7301994558424905	0.002706952017237732	cohorts=3	0.005413904034475464	match	
dorothea_AB	ulm	STAT1	695	quartile_equal	stacked	15	15	30	-2.026833087439935	0.7547170138916108	0.012674648075040339		0.029624039090817955	match	
dorothea_AB	ulm	STAT1	695	quartile_equal	GSE123902	3	3	6	-2.1627565696214686	2.0712711978719356	0.3553544359327572		0.5330316538991358	match	
dorothea_AB	ulm	STAT1	695	quartile_equal	GSE131907	5	5	10	0.06136115229901984	1.1104294250577489	0.9572872978346403		0.9947284336408425	wrong_sign	
dorothea_AB	ulm	STAT1	695	quartile_equal	GSE205335	5	5	10	-4.303126640646922	1.259771291333028	0.009144471591873302		0.01710974347886912	match	
dorothea_AB	ulm	STAT1	695	quartile_equal	GSE189357	2	2	4				tail n<3			
dorothea_AB	ulm	STAT1	695	quartile_equal	meta_ivw	13	13	3	-1.890937396545239	0.7728528179482915	0.01441716091782661	cohorts=3	0.021625741376739914	match	
dorothea_AB	ulm	STAT1	695	tertile	stacked	21	21	42	-1.7441216049111803	0.6572842213366755	0.011669229525690456		0.06081248065090825	match	
dorothea_AB	ulm	STAT1	695	tertile	GSE123902	4	4	8	-2.226055909393827	1.4665589008780553	0.1798424136173009		0.42624725017775017	match	
dorothea_AB	ulm	STAT1	695	tertile	GSE131907	7	7	14	-0.2975136262223137	1.0118285503967182	0.7737546461590449		0.9882661706612869	match	
dorothea_AB	ulm	STAT1	695	tertile	GSE205335	7	7	14	-3.0987754767416913	1.4159177888056653	0.04913736052164809		0.07370604078247214	match	
dorothea_AB	ulm	STAT1	695	tertile	GSE189357	3	3	6	-1.3161021149371441	0.23898490517854654	0.005303547625769037		0.03182128575461422	match	
dorothea_AB	ulm	STAT1	695	tertile	meta_ivw	21	21	4	-1.3324192025085473	0.22674975926866056	4.198775558647307e-09	cohorts=4	2.519265335188384e-08	match	
dorothea_AB	ulm	STAT1	695	median	stacked	30	30	60	-1.1395027735698164	0.5528342753339123	0.04402389898937781		0.13207169696813342	match	
dorothea_AB	ulm	STAT1	695	median	GSE123902	6	6	12	-1.707216102368257	1.0857183348264225	0.14692601899830002		0.5723555181430593	match	
dorothea_AB	ulm	STAT1	695	median	GSE131907	10	10	20	-0.25690541376748444	0.9046302110871675	0.7796594100841524		0.9493618826664288	match	
dorothea_AB	ulm	STAT1	695	median	GSE205335	10	10	20	-1.588684284311582	1.2273198230407754	0.21187628493408894		0.3178144274011334	match	
dorothea_AB	ulm	STAT1	695	median	GSE189357	4	4	8	-1.3714724030235728	0.36276695447545415	0.009174025614218935		0.05504415368531361	match	
dorothea_AB	ulm	STAT1	695	median	meta_ivw	30	30	4	-1.2811850004849623	0.31109115386996566	3.815802103048144e-05	cohorts=4	0.00022894812618288866	match	
dorothea_AB	ulm	STAT1	695	tail30	stacked	17	17	34	-1.8827521010534318	0.7531633454452156	0.018334131359125767		0.05539900353941021	match	
dorothea_AB	ulm	STAT1	695	tail30	GSE123902	3	3	6	-2.1627565696214686	2.0712711978719356	0.3553544359327572		0.5330316538991358	match	
dorothea_AB	ulm	STAT1	695	tail30	GSE131907	6	6	12	0.21854187495842892	1.0869144055333166	0.8446774828218647		0.8446774828218647	wrong_sign	
dorothea_AB	ulm	STAT1	695	tail30	GSE205335	6	6	12	-4.0207280162999	1.3034375589526286	0.011547579045322734		0.0173213685679841	match	
dorothea_AB	ulm	STAT1	695	tail30	GSE189357	2	2	4				tail n<3			
dorothea_AB	ulm	STAT1	695	tail30	meta_ivw	15	15	3	-1.6099982739856211	0.774250829645825	0.03757809797709754	cohorts=3	0.056367146965646306	match	
dorothea_AB	ulm	STAT1	695	tail20	stacked	10	10	20	-1.691215973471503	1.050318503909343	0.12819423210031602		0.19229134815047405	match	
dorothea_AB	ulm	STAT1	695	tail20	GSE123902	2	2	4				tail n<3			
dorothea_AB	ulm	STAT1	695	tail20	GSE131907	4	4	8	0.6730760787548595	1.2986951892536784	0.6228187299447789		0.9773303142244506	wrong_sign	
dorothea_AB	ulm	STAT1	695	tail20	GSE205335	4	4	8	-4.0675156098302665	1.5898901845550018	0.043003402585839144		0.06450510387875871	match	
dorothea_AB	ulm	STAT1	695	tail20	GSE189357	0	0	0				tail n<3			
dorothea_AB	ulm	STAT1	695	tail20	meta_ivw	8	8	2	-1.224133827858047	1.0057928515658634	0.22357246910143191	cohorts=2	0.33535870365214787	match	
dorothea_AB	ulm	STAT2	39	quartile_locked	stacked	18	16	34	-1.8059334221685515	0.5755269022518904	0.0038870169740145336		0.008593473009212212	match	
dorothea_AB	ulm	STAT2	39	quartile_locked	GSE123902	4	3	7	-1.8236124983919737	0.9241033526757712	0.10546629663074382		0.4533022196278391	match	
dorothea_AB	ulm	STAT2	39	quartile_locked	GSE131907	6	5	11	-0.1604183955972931	1.026443724312423	0.8792573886268854		0.8792573886268854	match	
dorothea_AB	ulm	STAT2	39	quartile_locked	GSE205335	5	6	11	-4.006985917060147	0.9852345549701829	0.0028121071681349334		0.007222186293477491	match	
dorothea_AB	ulm	STAT2	39	quartile_locked	GSE189357	3	2	5				tail n<3			
dorothea_AB	ulm	STAT2	39	quartile_locked	meta_ivw	15	14	3	-2.0365116097513	0.563405562594051	0.000300758401108132	cohorts=3	0.0017992098630458119	match	
dorothea_AB	ulm	STAT2	39	quartile_equal	stacked	15	15	30	-1.6420389869646064	0.6025345043928674	0.011561925333898567		0.029624039090817955	match	
dorothea_AB	ulm	STAT2	39	quartile_equal	GSE123902	3	3	6	-2.1205133711133994	1.0215931723921352	0.10654109167283266		0.46775696754030305	match	
dorothea_AB	ulm	STAT2	39	quartile_equal	GSE131907	5	5	10	-0.00764514409627326	1.1216188063266017	0.9947284336408425		0.9947284336408425	match	
dorothea_AB	ulm	STAT2	39	quartile_equal	GSE205335	5	5	10	-3.5694197174728495	0.9508425583419771	0.0055924885417313495		0.01710974347886912	match	
dorothea_AB	ulm	STAT2	39	quartile_equal	GSE189357	2	2	4				tail n<3			
dorothea_AB	ulm	STAT2	39	quartile_equal	meta_ivw	13	13	3	-2.0936120232066533	0.5914015215023383	0.00039999723695318654	cohorts=3	0.0023999834217191193	match	
dorothea_AB	ulm	STAT2	39	tertile	stacked	21	21	42	-1.3139256283090344	0.5688258028762083	0.026576045910264877		0.06081248065090825	match	
dorothea_AB	ulm	STAT2	39	tertile	GSE123902	4	4	8	-1.3053918470711336	0.9372988192765705	0.21312362508887508		0.42624725017775017	match	
dorothea_AB	ulm	STAT2	39	tertile	GSE131907	7	7	14	-0.1781999706670141	0.9795192298637251	0.8586778119265215		0.9882661706612869	match	
dorothea_AB	ulm	STAT2	39	tertile	GSE205335	7	7	14	-3.066727253996543	1.126949809995371	0.018564338809408252		0.04951823171817255	match	
dorothea_AB	ulm	STAT2	39	tertile	GSE189357	3	3	6	0.11453992214656905	0.7297635066872408	0.8828841301284143		0.9563200060222101	wrong_sign	
dorothea_AB	ulm	STAT2	39	tertile	meta_ivw	21	21	4	-0.7989122747924392	0.4542801772129861	0.07863980279831823	cohorts=4	0.15727960559663645	match	
dorothea_AB	ulm	STAT2	39	median	stacked	30	30	60	-0.7367176724532967	0.4905742682803572	0.13888272978323637		0.27776545956647275	match	
dorothea_AB	ulm	STAT2	39	median	GSE123902	6	6	12	-0.6255325950876434	0.6762901582211304	0.37677412811396005		0.7000896591319501	match	
dorothea_AB	ulm	STAT2	39	median	GSE131907	10	10	20	-0.05353997405639288	0.8313286940776077	0.9493592786802363		0.9493618826664288	match	
dorothea_AB	ulm	STAT2	39	median	GSE205335	10	10	20	-1.650991727211063	1.1099640534920752	0.15421033910691523		0.3178144274011334	match	
dorothea_AB	ulm	STAT2	39	median	GSE189357	4	4	8	-0.32575439759962066	0.6361682678872141	0.6269067182260882		0.9427454015149035	match	
dorothea_AB	ulm	STAT2	39	median	meta_ivw	30	30	4	-0.5191076110170305	0.3802541355519816	0.17220287036222826	cohorts=4	0.3444057407244565	match	
dorothea_AB	ulm	STAT2	39	tail30	stacked	17	17	34	-1.519867031193335	0.6238685314507186	0.02121775081939578		0.05539900353941021	match	
dorothea_AB	ulm	STAT2	39	tail30	GSE123902	3	3	6	-2.1205133711133994	1.0215931723921352	0.10654109167283266		0.46775696754030305	match	
dorothea_AB	ulm	STAT2	39	tail30	GSE131907	6	6	12	0.36197206836625995	1.0653249712417605	0.7410535788323752		0.8446774828218647	wrong_sign	
dorothea_AB	ulm	STAT2	39	tail30	GSE205335	6	6	12	-3.544051907310128	1.004244221744582	0.005455229597296343		0.010940067287668906	match	
dorothea_AB	ulm	STAT2	39	tail30	GSE189357	2	2	4				tail n<3			
dorothea_AB	ulm	STAT2	39	tail30	meta_ivw	15	15	3	-1.8464483079126595	0.5943479973529697	0.0018920186815831693	cohorts=3	0.005916648800002038	match	
dorothea_AB	ulm	STAT2	39	tail20	stacked	10	10	20	-1.8415752150270472	0.8535033067501272	0.04757811932458638		0.188449089507313	match	
dorothea_AB	ulm	STAT2	39	tail20	GSE123902	2	2	4				tail n<3			
dorothea_AB	ulm	STAT2	39	tail20	GSE131907	4	4	8	-0.26605576316853263	1.4168274442399542	0.8572365820021195		0.9773303142244506	match	
dorothea_AB	ulm	STAT2	39	tail20	GSE205335	4	4	8	-3.44033076623601	1.2092743668022414	0.02937535162027012		0.06450510387875871	match	
dorothea_AB	ulm	STAT2	39	tail20	GSE189357	0	0	0				tail n<3			
dorothea_AB	ulm	STAT2	39	tail20	meta_ivw	8	8	2	-2.1025136524547023	0.9197992682238417	0.022263640159890526	cohorts=2	0.08701783518833515	match	
dorothea_AB	ulm	IRF1	36	quartile_locked	stacked	18	16	34	-1.2785530089344888	0.4126645463706377	0.004296736504606106		0.008593473009212212	match	
dorothea_AB	ulm	IRF1	36	quartile_locked	GSE123902	4	3	7	-1.4209808673102138	0.9329549567735785	0.18823356672773733		0.4533022196278391	match	
dorothea_AB	ulm	IRF1	36	quartile_locked	GSE131907	6	5	11	-0.2826868679009087	0.7227185374156297	0.7047895685280808		0.8792573886268854	match	
dorothea_AB	ulm	IRF1	36	quartile_locked	GSE205335	5	6	11	-2.5836171285313414	0.6729174427834896	0.003970010511186021		0.007222186293477491	match	
dorothea_AB	ulm	IRF1	36	quartile_locked	GSE189357	3	2	5				tail n<3			
dorothea_AB	ulm	IRF1	36	quartile_locked	meta_ivw	15	14	3	-1.4946297459792313	0.43553199911419255	0.0005997366210152706	cohorts=3	0.0017992098630458119	match	
dorothea_AB	ulm	IRF1	36	quartile_equal	stacked	15	15	30	-1.167498552071601	0.44599122628269033	0.014812019545408978		0.029624039090817955	match	
dorothea_AB	ulm	IRF1	36	quartile_equal	GSE123902	3	3	6	-1.7585393776939937	1.0077421043833354	0.15591898918010103		0.46775696754030305	match	
dorothea_AB	ulm	IRF1	36	quartile_equal	GSE131907	5	5	10	0.013174542806189904	0.7139542614376139	0.9857294568136955		0.9947284336408425	wrong_sign	
dorothea_AB	ulm	IRF1	36	quartile_equal	GSE205335	5	5	10	-2.4684759700069794	0.7320142149300467	0.009754166582815851		0.01710974347886912	match	
dorothea_AB	ulm	IRF1	36	quartile_equal	GSE189357	2	2	4				tail n<3			
dorothea_AB	ulm	IRF1	36	quartile_equal	meta_ivw	13	13	3	-1.3116217424421905	0.45583160169819664	0.00400933822242123	cohorts=3	0.01202801466726369	match	
dorothea_AB	ulm	IRF1	36	tertile	stacked	21	21	42	-0.9123715459723317	0.4052983714173949	0.030406240325454126		0.06081248065090825	match	
dorothea_AB	ulm	IRF1	36	tertile	GSE123902	4	4	8	-1.291185007241025	0.7991024888567758	0.15726614272658102		0.42624725017775017	match	
dorothea_AB	ulm	IRF1	36	tertile	GSE131907	7	7	14	-0.01060271702653054	0.70609375291826	0.9882661706612869		0.9882661706612869	match	
dorothea_AB	ulm	IRF1	36	tertile	GSE205335	7	7	14	-2.0050535954318467	0.7555054959766478	0.021026130218948086		0.04951823171817255	match	
dorothea_AB	ulm	IRF1	36	tertile	GSE189357	3	3	6	0.0381772502512594	0.6550526033884959	0.9563200060222101		0.9563200060222101	wrong_sign	
dorothea_AB	ulm	IRF1	36	tertile	meta_ivw	21	21	4	-0.7142584743402203	0.361451339517732	0.04814518105674365	cohorts=4	0.14443554317023094	match	
dorothea_AB	ulm	IRF1	36	median	stacked	30	30	60	-0.6826702814929636	0.32332123737424356	0.03929369706577022		0.13207169696813342	match	
dorothea_AB	ulm	IRF1	36	median	GSE123902	6	6	12	-0.8845654465458509	0.6303115695594149	0.19078517271435308		0.5723555181430593	match	
dorothea_AB	ulm	IRF1	36	median	GSE131907	10	10	20	-0.03774444818826034	0.5860977577496652	0.9493618826664288		0.9493618826664288	match	
dorothea_AB	ulm	IRF1	36	median	GSE205335	10	10	20	-1.390382175113141	0.6262206928658381	0.039478156823283754		0.2368689409397025	match	
dorothea_AB	ulm	IRF1	36	median	GSE189357	4	4	8	-0.22286238312494877	0.49876598507898584	0.6706756131498163		0.9427454015149035	match	
dorothea_AB	ulm	IRF1	36	median	meta_ivw	30	30	4	-0.5649060104549329	0.2886991765348649	0.05037935497317458	cohorts=4	0.15113806491952372	match	
dorothea_AB	ulm	IRF1	36	tail30	stacked	17	17	34	-1.0573676978146567	0.4561387926850291	0.027699501769705107		0.05539900353941021	match	
dorothea_AB	ulm	IRF1	36	tail30	GSE123902	3	3	6	-1.7585393776939937	1.0077421043833354	0.15591898918010103		0.46775696754030305	match	
dorothea_AB	ulm	IRF1	36	tail30	GSE131907	6	6	12	0.2050928489748232	0.8156491186927436	0.8065599769017369		0.8446774828218647	wrong_sign	
dorothea_AB	ulm	IRF1	36	tail30	GSE205335	6	6	12	-2.3283061352713386	0.6600538338440103	0.005470033643834452		0.010940067287668906	match	
dorothea_AB	ulm	IRF1	36	tail30	GSE189357	2	2	4				tail n<3			
dorothea_AB	ulm	IRF1	36	tail30	meta_ivw	15	15	3	-1.4148765944706378	0.45724005475513296	0.001972216266667346	cohorts=3	0.005916648800002038	match	
dorothea_AB	ulm	IRF1	36	tail20	stacked	10	10	20	-1.2393518072487661	0.6189725838012324	0.06367641791182319		0.188449089507313	match	
dorothea_AB	ulm	IRF1	36	tail20	GSE123902	2	2	4				tail n<3			
dorothea_AB	ulm	IRF1	36	tail20	GSE131907	4	4	8	-0.06450561147613404	0.9179399685684314	0.9462606862369882		0.9773303142244506	match	
dorothea_AB	ulm	IRF1	36	tail20	GSE205335	4	4	8	-2.6887719684334552	0.9231784997915277	0.026892123547452254		0.06450510387875871	match	
dorothea_AB	ulm	IRF1	36	tail20	GSE189357	0	0	0				tail n<3			
dorothea_AB	ulm	IRF1	36	tail20	meta_ivw	8	8	2	-1.3691720298350858	0.6509257723424237	0.035428837975375535	cohorts=2	0.08701783518833515	match	
dorothea_AB	ulm	IRF9	11	quartile_locked	stacked	18	16	34	-0.8316324721779758	0.38538058336326525	0.03934901612614364		0.05902352418921546	match	
dorothea_AB	ulm	IRF9	11	quartile_locked	GSE123902	4	3	7	-0.8581913893964355	0.7463271129431853	0.30220147975189277		0.4533022196278391	match	
dorothea_AB	ulm	IRF9	11	quartile_locked	GSE131907	6	5	11	0.3311896616071789	0.7126614550638029	0.6531681147672961		0.8792573886268854	wrong_sign	
dorothea_AB	ulm	IRF9	11	quartile_locked	GSE205335	5	6	11	-2.2344955024264843	0.6016346336724782	0.004814790862318327		0.007222186293477491	match	
dorothea_AB	ulm	IRF9	11	quartile_locked	GSE189357	3	2	5				tail n<3			
dorothea_AB	ulm	IRF9	11	quartile_locked	meta_ivw	15	14	3	-1.08195466869611	0.3914211505474896	0.005706776888451378	cohorts=3	0.008560165332677066	match	
dorothea_AB	ulm	IRF9	11	quartile_equal	stacked	15	15	30	-0.7869470694907665	0.416521543307395	0.07049965366498587		0.1057494804974788	match	
dorothea_AB	ulm	IRF9	11	quartile_equal	GSE123902	3	3	6	-1.0640771606510813	0.8431739596708735	0.2755228419017159		0.5330316538991358	match	
dorothea_AB	ulm	IRF9	11	quartile_equal	GSE131907	5	5	10	0.3249365130932912	0.7894659033405149	0.6914459408526195		0.9947284336408425	wrong_sign	
