interaction_name	pathway_name	annotation	ligand	receptor	ligand_genes	receptor_genes	ligand_class	direction	n_mal_high	n_mal_low	n_tnk	n_patients_mal_high	n_patients_mal_low	n_patients_tnk	prob_high	prob_low	delta_prob	pval_high	pval_low	sig_high	sig_low	sig_diff	ligand_mean_high	ligand_mean_low	receptor_mean_partner	ligand_prop_high	ligand_prop_low	receptor_prop_partner
WNT6_FZD3_LRP5	WNT	Secreted Signaling	WNT6	FZD3_LRP5	WNT6	LRP5|FZD3	other	outgoing	2118	2118	19591	11	11	11	0.0	0.0	0.0	1.0	1.0	False	False	False	0.0	0.0	0.0	0.0009442870505154133	0.0018885741010308266	0.0015823591966181993
WNT6_FZD4_LRP5	WNT	Secreted Signaling	WNT6	FZD4_LRP5	WNT6	FZD4|LRP5	other	outgoing	2118	2118	19591	11	11	11	0.0	0.0	0.0	1.0	1.0	False	False	False	0.0	0.0	0.0	0.0009442870505154133	0.0018885741010308266	0.0006125261425040662
WNT6_FZD5_LRP5	WNT	Secreted Signaling	WNT6	FZD5_LRP5	WNT6	FZD5|LRP5	other	outgoing	2118	2118	19591	11	11	11	0.0	0.0	0.0	1.0	1.0	False	False	False	0.0	0.0	0.0	0.0009442870505154133	0.0018885741010308266	0.0012760962126776576
WNT6_FZD6_LRP5	WNT	Secreted Signaling	WNT6	FZD6_LRP5	WNT6	FZD6|LRP5	other	outgoing	2118	2118	19591	11	11	11	0.0	0.0	0.0	1.0	1.0	False	False	False	0.0	0.0	0.0	0.0009442870505154133	0.0018885741010308266	0.0015823591966181993
WNT6_FZD7_LRP5	WNT	Secreted Signaling	WNT6	FZD7_LRP5	WNT6	LRP5|FZD7	other	outgoing	2118	2118	19591	11	11	11	0.0	0.0	0.0	1.0	1.0	False	False	False	0.0	0.0	0.0	0.0009442870505154133	0.0018885741010308266	0.0010719207348302007
WNT6_FZD8_LRP5	WNT	Secreted Signaling	WNT6	FZD8_LRP5	WNT6	FZD8|LRP5	other	outgoing	2118	2118	19591	11	11	11	0.0	0.0	0.0	1.0	1.0	False	False	False	0.0	0.0	0.0	0.0009442870505154133	0.0018885741010308266	0.0004593946214299649
WNT6_FZD9_LRP5	WNT	Secreted Signaling	WNT6	FZD9_LRP5	WNT6	FZD9|LRP5	other	outgoing	2118	2118	19591	11	11	11	0.0	0.0	0.0	1.0	1.0	False	False	False	0.0	0.0	0.0	0.0009442870505154133	0.0018885741010308266	0.00010208769526798278
WNT7A_FZD1_LRP5	WNT	Secreted Signaling	WNT7A	FZD1_LRP5	WNT7A	FZD1|LRP5	other	outgoing	2118	2118	19591	11	11	11	0.0	0.0	0.0	1.0	1.0	False	False	False	0.0	0.0	0.0	0.01605287939310074	0.010387158021330833	0.0009187892428599298
WNT7A_FZD10_LRP5	WNT	Secreted Signaling	WNT7A	FZD10_LRP5	WNT7A	FZD10|LRP5	other	outgoing	2118	2118	19591	11	11	11	0.0	0.0	0.0	1.0	1.0	False	False	False	0.0	0.0	0.0	0.01605287939310074	0.010387158021330833	5.104384763399139e-05
WNT7A_FZD2_LRP5	WNT	Secreted Signaling	WNT7A	FZD2_LRP5	WNT7A	FZD2|LRP5	other	outgoing	2118	2118	19591	11	11	11	0.0	0.0	0.0	1.0	1.0	False	False	False	0.0	0.0	0.0	0.01605287939310074	0.010387158021330833	0.0003062630712520331
WNT7A_FZD3_LRP5	WNT	Secreted Signaling	WNT7A	FZD3_LRP5	WNT7A	LRP5|FZD3	other	outgoing	2118	2118	19591	11	11	11	0.0	0.0	0.0	1.0	1.0	False	False	False	0.0	0.0	0.0	0.01605287939310074	0.010387158021330833	0.0015823591966181993
WNT7A_FZD4_LRP5	WNT	Secreted Signaling	WNT7A	FZD4_LRP5	WNT7A	FZD4|LRP5	other	outgoing	2118	2118	19591	11	11	11	0.0	0.0	0.0	1.0	1.0	False	False	False	0.0	0.0	0.0	0.01605287939310074	0.010387158021330833	0.0006125261425040662
WNT7A_FZD5_LRP5	WNT	Secreted Signaling	WNT7A	FZD5_LRP5	WNT7A	FZD5|LRP5	other	outgoing	2118	2118	19591	11	11	11	0.0	0.0	0.0	1.0	1.0	False	False	False	0.0	0.0	0.0	0.01605287939310074	0.010387158021330833	0.0012760962126776576
WNT7A_FZD6_LRP5	WNT	Secreted Signaling	WNT7A	FZD6_LRP5	WNT7A	FZD6|LRP5	other	outgoing	2118	2118	19591	11	11	11	0.0	0.0	0.0	1.0	1.0	False	False	False	0.0	0.0	0.0	0.01605287939310074	0.010387158021330833	0.0015823591966181993
WNT7A_FZD7_LRP5	WNT	Secreted Signaling	WNT7A	FZD7_LRP5	WNT7A	LRP5|FZD7	other	outgoing	2118	2118	19591	11	11	11	0.0	0.0	0.0	1.0	1.0	False	False	False	0.0	0.0	0.0	0.01605287939310074	0.010387158021330833	0.0010719207348302007
WNT7A_FZD8_LRP5	WNT	Secreted Signaling	WNT7A	FZD8_LRP5	WNT7A	FZD8|LRP5	other	outgoing	2118	2118	19591	11	11	11	0.0	0.0	0.0	1.0	1.0	False	False	False	0.0	0.0	0.0	0.01605287939310074	0.010387158021330833	0.0004593946214299649
WNT7A_FZD9_LRP5	WNT	Secreted Signaling	WNT7A	FZD9_LRP5	WNT7A	FZD9|LRP5	other	outgoing	2118	2118	19591	11	11	11	0.0	0.0	0.0	1.0	1.0	False	False	False	0.0	0.0	0.0	0.01605287939310074	0.010387158021330833	0.00010208769526798278
WNT7B_FZD1_LRP5	WNT	Secreted Signaling	WNT7B	FZD1_LRP5	WNT7B	FZD1|LRP5	other	outgoing	2118	2118	19591	11	11	11	0.0	0.0	0.0	1.0	1.0	False	False	False	0.13821889460086823	0.044328927993774414	0.0	0.31869688630104065	0.18130311369895935	0.0009187892428599298
WNT7B_FZD10_LRP5	WNT	Secreted Signaling	WNT7B	FZD10_LRP5	WNT7B	FZD10|LRP5	other	outgoing	2118	2118	19591	11	11	11	0.0	0.0	0.0	1.0	1.0	False	False	False	0.13821889460086823	0.044328927993774414	0.0	0.31869688630104065	0.18130311369895935	5.104384763399139e-05
WNT7B_FZD2_LRP5	WNT	Secreted Signaling	WNT7B	FZD2_LRP5	WNT7B	FZD2|LRP5	other	outgoing	2118	2118	19591	11	11	11	0.0	0.0	0.0	1.0	1.0	False	False	False	0.13821889460086823	0.044328927993774414	0.0	0.31869688630104065	0.18130311369895935	0.0003062630712520331
WNT7B_FZD3_LRP5	WNT	Secreted Signaling	WNT7B	FZD3_LRP5	WNT7B	LRP5|FZD3	other	outgoing	2118	2118	19591	11	11	11	0.0	0.0	0.0	1.0	1.0	False	False	False	0.13821889460086823	0.044328927993774414	0.0	0.31869688630104065	0.18130311369895935	0.0015823591966181993
WNT7B_FZD4_LRP5	WNT	Secreted Signaling	WNT7B	FZD4_LRP5	WNT7B	FZD4|LRP5	other	outgoing	2118	2118	19591	11	11	11	0.0	0.0	0.0	1.0	1.0	False	False	False	0.13821889460086823	0.044328927993774414	0.0	0.31869688630104065	0.18130311369895935	0.0006125261425040662
WNT7B_FZD5_LRP5	WNT	Secreted Signaling	WNT7B	FZD5_LRP5	WNT7B	FZD5|LRP5	other	outgoing	2118	2118	19591	11	11	11	0.0	0.0	0.0	1.0	1.0	False	False	False	0.13821889460086823	0.044328927993774414	0.0	0.31869688630104065	0.18130311369895935	0.0012760962126776576
WNT7B_FZD6_LRP5	WNT	Secreted Signaling	WNT7B	FZD6_LRP5	WNT7B	FZD6|LRP5	other	outgoing	2118	2118	19591	11	11	11	0.0	0.0	0.0	1.0	1.0	False	False	False	0.13821889460086823	0.044328927993774414	0.0	0.31869688630104065	0.18130311369895935	0.0015823591966181993
WNT7B_FZD7_LRP5	WNT	Secreted Signaling	WNT7B	FZD7_LRP5	WNT7B	LRP5|FZD7	other	outgoing	2118	2118	19591	11	11	11	0.0	0.0	0.0	1.0	1.0	False	False	False	0.13821889460086823	0.044328927993774414	0.0	0.31869688630104065	0.18130311369895935	0.0010719207348302007
WNT7B_FZD8_LRP5	WNT	Secreted Signaling	WNT7B	FZD8_LRP5	WNT7B	FZD8|LRP5	other	outgoing	2118	2118	19591	11	11	11	0.0	0.0	0.0	1.0	1.0	False	False	False	0.13821889460086823	0.044328927993774414	0.0	0.31869688630104065	0.18130311369895935	0.0004593946214299649
WNT7B_FZD9_LRP5	WNT	Secreted Signaling	WNT7B	FZD9_LRP5	WNT7B	FZD9|LRP5	other	outgoing	2118	2118	19591	11	11	11	0.0	0.0	0.0	1.0	1.0	False	False	False	0.13821889460086823	0.044328927993774414	0.0	0.31869688630104065	0.18130311369895935	0.00010208769526798278
WNT8B_FZD1_LRP5	WNT	Secreted Signaling	WNT8B	FZD1_LRP5	WNT8B	FZD1|LRP5	other	outgoing	2118	2118	19591	11	11	11	0.0	0.0	0.0	1.0	1.0	False	False	False	0.0	0.0	0.0	0.00047214352525770664	0.0	0.0009187892428599298
WNT8B_FZD10_LRP5	WNT	Secreted Signaling	WNT8B	FZD10_LRP5	WNT8B	FZD10|LRP5	other	outgoing	2118	2118	19591	11	11	11	0.0	0.0	0.0	1.0	1.0	False	False	False	0.0	0.0	0.0	0.00047214352525770664	0.0	5.104384763399139e-05
WNT8B_FZD2_LRP5	WNT	Secreted Signaling	WNT8B	FZD2_LRP5	WNT8B	FZD2|LRP5	other	outgoing	2118	2118	19591	11	11	11	0.0	0.0	0.0	1.0	1.0	False	False	False	0.0	0.0	0.0	0.00047214352525770664	0.0	0.0003062630712520331
WNT8B_FZD3_LRP5	WNT	Secreted Signaling	WNT8B	FZD3_LRP5	WNT8B	LRP5|FZD3	other	outgoing	2118	2118	19591	11	11	11	0.0	0.0	0.0	1.0	1.0	False	False	False	0.0	0.0	0.0	0.00047214352525770664	0.0	0.0015823591966181993
WNT8B_FZD4_LRP5	WNT	Secreted Signaling	WNT8B	FZD4_LRP5	WNT8B	FZD4|LRP5	other	outgoing	2118	2118	19591	11	11	11	0.0	0.0	0.0	1.0	1.0	False	False	False	0.0	0.0	0.0	0.00047214352525770664	0.0	0.0006125261425040662
WNT8B_FZD5_LRP5	WNT	Secreted Signaling	WNT8B	FZD5_LRP5	WNT8B	FZD5|LRP5	other	outgoing	2118	2118	19591	11	11	11	0.0	0.0	0.0	1.0	1.0	False	False	False	0.0	0.0	0.0	0.00047214352525770664	0.0	0.0012760962126776576
WNT8B_FZD6_LRP5	WNT	Secreted Signaling	WNT8B	FZD6_LRP5	WNT8B	FZD6|LRP5	other	outgoing	2118	2118	19591	11	11	11	0.0	0.0	0.0	1.0	1.0	False	False	False	0.0	0.0	0.0	0.00047214352525770664	0.0	0.0015823591966181993
WNT8B_FZD7_LRP5	WNT	Secreted Signaling	WNT8B	FZD7_LRP5	WNT8B	LRP5|FZD7	other	outgoing	2118	2118	19591	11	11	11	0.0	0.0	0.0	1.0	1.0	False	False	False	0.0	0.0	0.0	0.00047214352525770664	0.0	0.0010719207348302007
WNT8B_FZD8_LRP5	WNT	Secreted Signaling	WNT8B	FZD8_LRP5	WNT8B	FZD8|LRP5	other	outgoing	2118	2118	19591	11	11	11	0.0	0.0	0.0	1.0	1.0	False	False	False	0.0	0.0	0.0	0.00047214352525770664	0.0	0.0004593946214299649
WNT8B_FZD9_LRP5	WNT	Secreted Signaling	WNT8B	FZD9_LRP5	WNT8B	FZD9|LRP5	other	outgoing	2118	2118	19591	11	11	11	0.0	0.0	0.0	1.0	1.0	False	False	False	0.0	0.0	0.0	0.00047214352525770664	0.0	0.00010208769526798278
WNT9A_FZD1_LRP5	WNT	Secreted Signaling	WNT9A	FZD1_LRP5	WNT9A	FZD1|LRP5	other	outgoing	2118	2118	19591	11	11	11	0.0	0.0	0.0	1.0	1.0	False	False	False	0.0	0.0	0.0	0.02596789412200451	0.013220018707215786	0.0009187892428599298
WNT9A_FZD10_LRP5	WNT	Secreted Signaling	WNT9A	FZD10_LRP5	WNT9A	FZD10|LRP5	other	outgoing	2118	2118	19591	11	11	11	0.0	0.0	0.0	1.0	1.0	False	False	False	0.0	0.0	0.0	0.02596789412200451	0.013220018707215786	5.104384763399139e-05
WNT9A_FZD2_LRP5	WNT	Secreted Signaling	WNT9A	FZD2_LRP5	WNT9A	FZD2|LRP5	other	outgoing	2118	2118	19591	11	11	11	0.0	0.0	0.0	1.0	1.0	False	False	False	0.0	0.0	0.0	0.02596789412200451	0.013220018707215786	0.0003062630712520331
WNT9A_FZD3_LRP5	WNT	Secreted Signaling	WNT9A	FZD3_LRP5	WNT9A	LRP5|FZD3	other	outgoing	2118	2118	19591	11	11	11	0.0	0.0	0.0	1.0	1.0	False	False	False	0.0	0.0	0.0	0.02596789412200451	0.013220018707215786	0.0015823591966181993
WNT9A_FZD4_LRP5	WNT	Secreted Signaling	WNT9A	FZD4_LRP5	WNT9A	FZD4|LRP5	other	outgoing	2118	2118	19591	11	11	11	0.0	0.0	0.0	1.0	1.0	False	False	False	0.0	0.0	0.0	0.02596789412200451	0.013220018707215786	0.0006125261425040662
WNT9A_FZD5_LRP5	WNT	Secreted Signaling	WNT9A	FZD5_LRP5	WNT9A	FZD5|LRP5	other	outgoing	2118	2118	19591	11	11	11	0.0	0.0	0.0	1.0	1.0	False	False	False	0.0	0.0	0.0	0.02596789412200451	0.013220018707215786	0.0012760962126776576
WNT9A_FZD6_LRP5	WNT	Secreted Signaling	WNT9A	FZD6_LRP5	WNT9A	FZD6|LRP5	other	outgoing	2118	2118	19591	11	11	11	0.0	0.0	0.0	1.0	1.0	False	False	False	0.0	0.0	0.0	0.02596789412200451	0.013220018707215786	0.0015823591966181993
WNT9A_FZD7_LRP5	WNT	Secreted Signaling	WNT9A	FZD7_LRP5	WNT9A	LRP5|FZD7	other	outgoing	2118	2118	19591	11	11	11	0.0	0.0	0.0	1.0	1.0	False	False	False	0.0	0.0	0.0	0.02596789412200451	0.013220018707215786	0.0010719207348302007
WNT9A_FZD8_LRP5	WNT	Secreted Signaling	WNT9A	FZD8_LRP5	WNT9A	FZD8|LRP5	other	outgoing	2118	2118	19591	11	11	11	0.0	0.0	0.0	1.0	1.0	False	False	False	0.0	0.0	0.0	0.02596789412200451	0.013220018707215786	0.0004593946214299649
WNT9A_FZD9_LRP5	WNT	Secreted Signaling	WNT9A	FZD9_LRP5	WNT9A	FZD9|LRP5	other	outgoing	2118	2118	19591	11	11	11	0.0	0.0	0.0	1.0	1.0	False	False	False	0.0	0.0	0.0	0.02596789412200451	0.013220018707215786	0.00010208769526798278
WNT9B_FZD1_LRP5	WNT	Secreted Signaling	WNT9B	FZD1_LRP5	WNT9B	FZD1|LRP5	other	outgoing	2118	2118	19591	11	11	11	0.0	0.0	0.0	1.0	1.0	False	False	False	0.0	0.0	0.0	0.0	0.0	0.0009187892428599298
WNT9B_FZD10_LRP5	WNT	Secreted Signaling	WNT9B	FZD10_LRP5	WNT9B	FZD10|LRP5	other	outgoing	2118	2118	19591	11	11	11	0.0	0.0	0.0	1.0	1.0	False	False	False	0.0	0.0	0.0	0.0	0.0	5.104384763399139e-05
WNT9B_FZD2_LRP5	WNT	Secreted Signaling	WNT9B	FZD2_LRP5	WNT9B	FZD2|LRP5	other	outgoing	2118	2118	19591	11	11	11	0.0	0.0	0.0	1.0	1.0	False	False	False	0.0	0.0	0.0	0.0	0.0	0.0003062630712520331
WNT9B_FZD3_LRP5	WNT	Secreted Signaling	WNT9B	FZD3_LRP5	WNT9B	LRP5|FZD3	other	outgoing	2118	2118	19591	11	11	11	0.0	0.0	0.0	1.0	1.0	False	False	False	0.0	0.0	0.0	0.0	0.0	0.0015823591966181993
WNT9B_FZD4_LRP5	WNT	Secreted Signaling	WNT9B	FZD4_LRP5	WNT9B	FZD4|LRP5	other	outgoing	2118	2118	19591	11	11	11	0.0	0.0	0.0	1.0	1.0	False	False	False	0.0	0.0	0.0	0.0	0.0	0.0006125261425040662
WNT9B_FZD5_LRP5	WNT	Secreted Signaling	WNT9B	FZD5_LRP5	WNT9B	FZD5|LRP5	other	outgoing	2118	2118	19591	11	11	11	0.0	0.0	0.0	1.0	1.0	False	False	False	0.0	0.0	0.0	0.0	0.0	0.0012760962126776576
WNT9B_FZD6_LRP5	WNT	Secreted Signaling	WNT9B	FZD6_LRP5	WNT9B	FZD6|LRP5	other	outgoing	2118	2118	19591	11	11	11	0.0	0.0	0.0	1.0	1.0	False	False	False	0.0	0.0	0.0	0.0	0.0	0.0015823591966181993
WNT9B_FZD7_LRP5	WNT	Secreted Signaling	WNT9B	FZD7_LRP5	WNT9B	LRP5|FZD7	other	outgoing	2118	2118	19591	11	11	11	0.0	0.0	0.0	1.0	1.0	False	False	False	0.0	0.0	0.0	0.0	0.0	0.0010719207348302007
WNT9B_FZD8_LRP5	WNT	Secreted Signaling	WNT9B	FZD8_LRP5	WNT9B	FZD8|LRP5	other	outgoing	2118	2118	19591	11	11	11	0.0	0.0	0.0	1.0	1.0	False	False	False	0.0	0.0	0.0	0.0	0.0	0.0004593946214299649
WNT9B_FZD9_LRP5	WNT	Secreted Signaling	WNT9B	FZD9_LRP5	WNT9B	FZD9|LRP5	other	outgoing	2118	2118	19591	11	11	11	0.0	0.0	0.0	1.0	1.0	False	False	False	0.0	0.0	0.0	0.0	0.0	0.00010208769526798278
WNT1_FZD1_LRP6	WNT	Secreted Signaling	WNT1	FZD1_LRP6	WNT1	FZD1|LRP6	other	outgoing	2118	2118	19591	11	11	11	0.0	0.0	0.0	1.0	1.0	False	False	False	0.0	0.0	0.0	0.0	0.0	0.0009187892428599298
WNT1_FZD10_LRP6	WNT	Secreted Signaling	WNT1	FZD10_LRP6	WNT1	FZD10|LRP6	other	outgoing	2118	2118	19591	11	11	11	0.0	0.0	0.0	1.0	1.0	False	False	False	0.0	0.0	0.0	0.0	0.0	5.104384763399139e-05
WNT1_FZD2_LRP6	WNT	Secreted Signaling	WNT1	FZD2_LRP6	WNT1	FZD2|LRP6	other	outgoing	2118	2118	19591	11	11	11	0.0	0.0	0.0	1.0	1.0	False	False	False	0.0	0.0	0.0	0.0	0.0	0.0003062630712520331
WNT1_FZD3_LRP6	WNT	Secreted Signaling	WNT1	FZD3_LRP6	WNT1	FZD3|LRP6	other	outgoing	2118	2118	19591	11	11	11	0.0	0.0	0.0	1.0	1.0	False	False	False	0.0	0.0	0.0	0.0	0.0	0.001888622296974063
WNT1_FZD4_LRP6	WNT	Secreted Signaling	WNT1	FZD4_LRP6	WNT1	FZD4|LRP6	other	outgoing	2118	2118	19591	11	11	11	0.0	0.0	0.0	1.0	1.0	False	False	False	0.0	0.0	0.0	0.0	0.0	0.0006125261425040662
WNT1_FZD5_LRP6	WNT	Secreted Signaling	WNT1	FZD5_LRP6	WNT1	FZD5|LRP6	other	outgoing	2118	2118	19591	11	11	11	0.0	0.0	0.0	1.0	1.0	False	False	False	0.0	0.0	0.0	0.0	0.0	0.0012760962126776576
WNT1_FZD6_LRP6	WNT	Secreted Signaling	WNT1	FZD6_LRP6	WNT1	FZD6|LRP6	other	outgoing	2118	2118	19591	11	11	11	0.0	0.0	0.0	1.0	1.0	False	False	False	0.0	0.0	0.0	0.0	0.0	0.001888622296974063
WNT1_FZD7_LRP6	WNT	Secreted Signaling	WNT1	FZD7_LRP6	WNT1	FZD7|LRP6	other	outgoing	2118	2118	19591	11	11	11	0.0	0.0	0.0	1.0	1.0	False	False	False	0.0	0.0	0.0	0.0	0.0	0.0010719207348302007
WNT1_FZD8_LRP6	WNT	Secreted Signaling	WNT1	FZD8_LRP6	WNT1	FZD8|LRP6	other	outgoing	2118	2118	19591	11	11	11	0.0	0.0	0.0	1.0	1.0	False	False	False	0.0	0.0	0.0	0.0	0.0	0.0004593946214299649
WNT1_FZD9_LRP6	WNT	Secreted Signaling	WNT1	FZD9_LRP6	WNT1	FZD9|LRP6	other	outgoing	2118	2118	19591	11	11	11	0.0	0.0	0.0	1.0	1.0	False	False	False	0.0	0.0	0.0	0.0	0.0	0.00010208769526798278
WNT10A_FZD1_LRP6	WNT	Secreted Signaling	WNT10A	FZD1_LRP6	WNT10A	FZD1|LRP6	other	outgoing	2118	2118	19591	11	11	11	0.0	0.0	0.0	1.0	1.0	False	False	False	0.0	0.0	0.0	0.048158641904592514	0.02124645933508873	0.0009187892428599298
WNT10A_FZD10_LRP6	WNT	Secreted Signaling	WNT10A	FZD10_LRP6	WNT10A	FZD10|LRP6	other	outgoing	2118	2118	19591	11	11	11	0.0	0.0	0.0	1.0	1.0	False	False	False	0.0	0.0	0.0	0.048158641904592514	0.02124645933508873	5.104384763399139e-05
WNT10A_FZD2_LRP6	WNT	Secreted Signaling	WNT10A	FZD2_LRP6	WNT10A	FZD2|LRP6	other	outgoing	2118	2118	19591	11	11	11	0.0	0.0	0.0	1.0	1.0	False	False	False	0.0	0.0	0.0	0.048158641904592514	0.02124645933508873	0.0003062630712520331
WNT10A_FZD3_LRP6	WNT	Secreted Signaling	WNT10A	FZD3_LRP6	WNT10A	FZD3|LRP6	other	outgoing	2118	2118	19591	11	11	11	0.0	0.0	0.0	1.0	1.0	False	False	False	0.0	0.0	0.0	0.048158641904592514	0.02124645933508873	0.001888622296974063
WNT10A_FZD4_LRP6	WNT	Secreted Signaling	WNT10A	FZD4_LRP6	WNT10A	FZD4|LRP6	other	outgoing	2118	2118	19591	11	11	11	0.0	0.0	0.0	1.0	1.0	False	False	False	0.0	0.0	0.0	0.048158641904592514	0.02124645933508873	0.0006125261425040662
WNT10A_FZD5_LRP6	WNT	Secreted Signaling	WNT10A	FZD5_LRP6	WNT10A	FZD5|LRP6	other	outgoing	2118	2118	19591	11	11	11	0.0	0.0	0.0	1.0	1.0	False	False	False	0.0	0.0	0.0	0.048158641904592514	0.02124645933508873	0.0012760962126776576
WNT10A_FZD6_LRP6	WNT	Secreted Signaling	WNT10A	FZD6_LRP6	WNT10A	FZD6|LRP6	other	outgoing	2118	2118	19591	11	11	11	0.0	0.0	0.0	1.0	1.0	False	False	False	0.0	0.0	0.0	0.048158641904592514	0.02124645933508873	0.001888622296974063
WNT10A_FZD7_LRP6	WNT	Secreted Signaling	WNT10A	FZD7_LRP6	WNT10A	FZD7|LRP6	other	outgoing	2118	2118	19591	11	11	11	0.0	0.0	0.0	1.0	1.0	False	False	False	0.0	0.0	0.0	0.048158641904592514	0.02124645933508873	0.0010719207348302007
WNT10A_FZD8_LRP6	WNT	Secreted Signaling	WNT10A	FZD8_LRP6	WNT10A	FZD8|LRP6	other	outgoing	2118	2118	19591	11	11	11	0.0	0.0	0.0	1.0	1.0	False	False	False	0.0	0.0	0.0	0.048158641904592514	0.02124645933508873	0.0004593946214299649
WNT10A_FZD9_LRP6	WNT	Secreted Signaling	WNT10A	FZD9_LRP6	WNT10A	FZD9|LRP6	other	outgoing	2118	2118	19591	11	11	11	0.0	0.0	0.0	1.0	1.0	False	False	False	0.0	0.0	0.0	0.048158641904592514	0.02124645933508873	0.00010208769526798278
WNT10B_FZD1_LRP6	WNT	Secreted Signaling	WNT10B	FZD1_LRP6	WNT10B	FZD1|LRP6	other	outgoing	2118	2118	19591	11	11	11	0.0	0.0	0.0	1.0	1.0	False	False	False	0.0	0.0	0.0	0.00141643057577312	0.0018885741010308266	0.0009187892428599298
WNT10B_FZD10_LRP6	WNT	Secreted Signaling	WNT10B	FZD10_LRP6	WNT10B	FZD10|LRP6	other	outgoing	2118	2118	19591	11	11	11	0.0	0.0	0.0	1.0	1.0	False	False	False	0.0	0.0	0.0	0.00141643057577312	0.0018885741010308266	5.104384763399139e-05
WNT10B_FZD2_LRP6	WNT	Secreted Signaling	WNT10B	FZD2_LRP6	WNT10B	FZD2|LRP6	other	outgoing	2118	2118	19591	11	11	11	0.0	0.0	0.0	1.0	1.0	False	False	False	0.0	0.0	0.0	0.00141643057577312	0.0018885741010308266	0.0003062630712520331
WNT10B_FZD3_LRP6	WNT	Secreted Signaling	WNT10B	FZD3_LRP6	WNT10B	FZD3|LRP6	other	outgoing	2118	2118	19591	11	11	11	0.0	0.0	0.0	1.0	1.0	False	False	False	0.0	0.0	0.0	0.00141643057577312	0.0018885741010308266	0.001888622296974063
WNT10B_FZD4_LRP6	WNT	Secreted Signaling	WNT10B	FZD4_LRP6	WNT10B	FZD4|LRP6	other	outgoing	2118	2118	19591	11	11	11	0.0	0.0	0.0	1.0	1.0	False	False	False	0.0	0.0	0.0	0.00141643057577312	0.0018885741010308266	0.0006125261425040662
WNT10B_FZD5_LRP6	WNT	Secreted Signaling	WNT10B	FZD5_LRP6	WNT10B	FZD5|LRP6	other	outgoing	2118	2118	19591	11	11	11	0.0	0.0	0.0	1.0	1.0	False	False	False	0.0	0.0	0.0	0.00141643057577312	0.0018885741010308266	0.0012760962126776576
WNT10B_FZD6_LRP6	WNT	Secreted Signaling	WNT10B	FZD6_LRP6	WNT10B	FZD6|LRP6	other	outgoing	2118	2118	19591	11	11	11	0.0	0.0	0.0	1.0	1.0	False	False	False	0.0	0.0	0.0	0.00141643057577312	0.0018885741010308266	0.001888622296974063
WNT10B_FZD7_LRP6	WNT	Secreted Signaling	WNT10B	FZD7_LRP6	WNT10B	FZD7|LRP6	other	outgoing	2118	2118	19591	11	11	11	0.0	0.0	0.0	1.0	1.0	False	False	False	0.0	0.0	0.0	0.00141643057577312	0.0018885741010308266	0.0010719207348302007
WNT10B_FZD8_LRP6	WNT	Secreted Signaling	WNT10B	FZD8_LRP6	WNT10B	FZD8|LRP6	other	outgoing	2118	2118	19591	11	11	11	0.0	0.0	0.0	1.0	1.0	False	False	False	0.0	0.0	0.0	0.00141643057577312	0.0018885741010308266	0.0004593946214299649
WNT10B_FZD9_LRP6	WNT	Secreted Signaling	WNT10B	FZD9_LRP6	WNT10B	FZD9|LRP6	other	outgoing	2118	2118	19591	11	11	11	0.0	0.0	0.0	1.0	1.0	False	False	False	0.0	0.0	0.0	0.00141643057577312	0.0018885741010308266	0.00010208769526798278
WNT16_FZD1_LRP6	WNT	Secreted Signaling	WNT16	FZD1_LRP6	WNT16	FZD1|LRP6	other	outgoing	2118	2118	19591	11	11	11	0.0	0.0	0.0	1.0	1.0	False	False	False	0.0	0.0	0.0	0.0	0.00047214352525770664	0.0009187892428599298
WNT16_FZD10_LRP6	WNT	Secreted Signaling	WNT16	FZD10_LRP6	WNT16	FZD10|LRP6	other	outgoing	2118	2118	19591	11	11	11	0.0	0.0	0.0	1.0	1.0	False	False	False	0.0	0.0	0.0	0.0	0.00047214352525770664	5.104384763399139e-05
WNT16_FZD2_LRP6	WNT	Secreted Signaling	WNT16	FZD2_LRP6	WNT16	FZD2|LRP6	other	outgoing	2118	2118	19591	11	11	11	0.0	0.0	0.0	1.0	1.0	False	False	False	0.0	0.0	0.0	0.0	0.00047214352525770664	0.0003062630712520331
WNT16_FZD3_LRP6	WNT	Secreted Signaling	WNT16	FZD3_LRP6	WNT16	FZD3|LRP6	other	outgoing	2118	2118	19591	11	11	11	0.0	0.0	0.0	1.0	1.0	False	False	False	0.0	0.0	0.0	0.0	0.00047214352525770664	0.001888622296974063
WNT16_FZD4_LRP6	WNT	Secreted Signaling	WNT16	FZD4_LRP6	WNT16	FZD4|LRP6	other	outgoing	2118	2118	19591	11	11	11	0.0	0.0	0.0	1.0	1.0	False	False	False	0.0	0.0	0.0	0.0	0.00047214352525770664	0.0006125261425040662
WNT16_FZD5_LRP6	WNT	Secreted Signaling	WNT16	FZD5_LRP6	WNT16	FZD5|LRP6	other	outgoing	2118	2118	19591	11	11	11	0.0	0.0	0.0	1.0	1.0	False	False	False	0.0	0.0	0.0	0.0	0.00047214352525770664	0.0012760962126776576
WNT16_FZD6_LRP6	WNT	Secreted Signaling	WNT16	FZD6_LRP6	WNT16	FZD6|LRP6	other	outgoing	2118	2118	19591	11	11	11	0.0	0.0	0.0	1.0	1.0	False	False	False	0.0	0.0	0.0	0.0	0.00047214352525770664	0.001888622296974063
