interaction_name	pathway_name	annotation	ligand	receptor	ligand_genes	receptor_genes	direction	partner	prob_high	prob_low	pval_high	pval_low	sig_high	sig_low	delta_prob	ligand_mean_high	ligand_mean_low	receptor_mean_partner	ligand_prop_high	ligand_prop_low	receptor_prop_partner	n_high	n_low	n_partner	ligand_class	sig_either	sig_diff
WNT7B_FZD10_LRP6	WNT	Secreted Signaling	WNT7B	FZD10_LRP6	WNT7B	FZD10|LRP6	outgoing	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.13821889460086823	0.044328927993774414	0.0	0.31869688630104065	0.18130311369895935	5.104384763399139e-05	2118	2118	19591	other	False	False
WNT7B_FZD2_LRP6	WNT	Secreted Signaling	WNT7B	FZD2_LRP6	WNT7B	FZD2|LRP6	outgoing	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.13821889460086823	0.044328927993774414	0.0	0.31869688630104065	0.18130311369895935	0.0003062630712520331	2118	2118	19591	other	False	False
WNT7B_FZD3_LRP6	WNT	Secreted Signaling	WNT7B	FZD3_LRP6	WNT7B	FZD3|LRP6	outgoing	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.13821889460086823	0.044328927993774414	0.0	0.31869688630104065	0.18130311369895935	0.001888622296974063	2118	2118	19591	other	False	False
WNT7B_FZD4_LRP6	WNT	Secreted Signaling	WNT7B	FZD4_LRP6	WNT7B	FZD4|LRP6	outgoing	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.13821889460086823	0.044328927993774414	0.0	0.31869688630104065	0.18130311369895935	0.0006125261425040662	2118	2118	19591	other	False	False
WNT7B_FZD5_LRP6	WNT	Secreted Signaling	WNT7B	FZD5_LRP6	WNT7B	FZD5|LRP6	outgoing	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.13821889460086823	0.044328927993774414	0.0	0.31869688630104065	0.18130311369895935	0.0012760962126776576	2118	2118	19591	other	False	False
WNT7B_FZD6_LRP6	WNT	Secreted Signaling	WNT7B	FZD6_LRP6	WNT7B	FZD6|LRP6	outgoing	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.13821889460086823	0.044328927993774414	0.0	0.31869688630104065	0.18130311369895935	0.001888622296974063	2118	2118	19591	other	False	False
WNT7B_FZD7_LRP6	WNT	Secreted Signaling	WNT7B	FZD7_LRP6	WNT7B	FZD7|LRP6	outgoing	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.13821889460086823	0.044328927993774414	0.0	0.31869688630104065	0.18130311369895935	0.0010719207348302007	2118	2118	19591	other	False	False
WNT7B_FZD8_LRP6	WNT	Secreted Signaling	WNT7B	FZD8_LRP6	WNT7B	FZD8|LRP6	outgoing	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.13821889460086823	0.044328927993774414	0.0	0.31869688630104065	0.18130311369895935	0.0004593946214299649	2118	2118	19591	other	False	False
WNT7B_FZD9_LRP6	WNT	Secreted Signaling	WNT7B	FZD9_LRP6	WNT7B	FZD9|LRP6	outgoing	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.13821889460086823	0.044328927993774414	0.0	0.31869688630104065	0.18130311369895935	0.00010208769526798278	2118	2118	19591	other	False	False
WNT8B_FZD1_LRP6	WNT	Secreted Signaling	WNT8B	FZD1_LRP6	WNT8B	FZD1|LRP6	outgoing	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.0	0.0	0.0	0.00047214352525770664	0.0	0.0009187892428599298	2118	2118	19591	other	False	False
WNT8B_FZD10_LRP6	WNT	Secreted Signaling	WNT8B	FZD10_LRP6	WNT8B	FZD10|LRP6	outgoing	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.0	0.0	0.0	0.00047214352525770664	0.0	5.104384763399139e-05	2118	2118	19591	other	False	False
WNT8B_FZD2_LRP6	WNT	Secreted Signaling	WNT8B	FZD2_LRP6	WNT8B	FZD2|LRP6	outgoing	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.0	0.0	0.0	0.00047214352525770664	0.0	0.0003062630712520331	2118	2118	19591	other	False	False
WNT8B_FZD3_LRP6	WNT	Secreted Signaling	WNT8B	FZD3_LRP6	WNT8B	FZD3|LRP6	outgoing	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.0	0.0	0.0	0.00047214352525770664	0.0	0.001888622296974063	2118	2118	19591	other	False	False
WNT8B_FZD4_LRP6	WNT	Secreted Signaling	WNT8B	FZD4_LRP6	WNT8B	FZD4|LRP6	outgoing	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.0	0.0	0.0	0.00047214352525770664	0.0	0.0006125261425040662	2118	2118	19591	other	False	False
WNT8B_FZD5_LRP6	WNT	Secreted Signaling	WNT8B	FZD5_LRP6	WNT8B	FZD5|LRP6	outgoing	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.0	0.0	0.0	0.00047214352525770664	0.0	0.0012760962126776576	2118	2118	19591	other	False	False
WNT8B_FZD6_LRP6	WNT	Secreted Signaling	WNT8B	FZD6_LRP6	WNT8B	FZD6|LRP6	outgoing	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.0	0.0	0.0	0.00047214352525770664	0.0	0.001888622296974063	2118	2118	19591	other	False	False
WNT8B_FZD7_LRP6	WNT	Secreted Signaling	WNT8B	FZD7_LRP6	WNT8B	FZD7|LRP6	outgoing	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.0	0.0	0.0	0.00047214352525770664	0.0	0.0010719207348302007	2118	2118	19591	other	False	False
WNT8B_FZD8_LRP6	WNT	Secreted Signaling	WNT8B	FZD8_LRP6	WNT8B	FZD8|LRP6	outgoing	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.0	0.0	0.0	0.00047214352525770664	0.0	0.0004593946214299649	2118	2118	19591	other	False	False
WNT8B_FZD9_LRP6	WNT	Secreted Signaling	WNT8B	FZD9_LRP6	WNT8B	FZD9|LRP6	outgoing	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.0	0.0	0.0	0.00047214352525770664	0.0	0.00010208769526798278	2118	2118	19591	other	False	False
WNT9A_FZD1_LRP6	WNT	Secreted Signaling	WNT9A	FZD1_LRP6	WNT9A	FZD1|LRP6	outgoing	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.0	0.0	0.0	0.02596789412200451	0.013220018707215786	0.0009187892428599298	2118	2118	19591	other	False	False
WNT9A_FZD10_LRP6	WNT	Secreted Signaling	WNT9A	FZD10_LRP6	WNT9A	FZD10|LRP6	outgoing	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.0	0.0	0.0	0.02596789412200451	0.013220018707215786	5.104384763399139e-05	2118	2118	19591	other	False	False
WNT9A_FZD2_LRP6	WNT	Secreted Signaling	WNT9A	FZD2_LRP6	WNT9A	FZD2|LRP6	outgoing	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.0	0.0	0.0	0.02596789412200451	0.013220018707215786	0.0003062630712520331	2118	2118	19591	other	False	False
WNT9A_FZD3_LRP6	WNT	Secreted Signaling	WNT9A	FZD3_LRP6	WNT9A	FZD3|LRP6	outgoing	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.0	0.0	0.0	0.02596789412200451	0.013220018707215786	0.001888622296974063	2118	2118	19591	other	False	False
WNT9A_FZD4_LRP6	WNT	Secreted Signaling	WNT9A	FZD4_LRP6	WNT9A	FZD4|LRP6	outgoing	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.0	0.0	0.0	0.02596789412200451	0.013220018707215786	0.0006125261425040662	2118	2118	19591	other	False	False
WNT9A_FZD5_LRP6	WNT	Secreted Signaling	WNT9A	FZD5_LRP6	WNT9A	FZD5|LRP6	outgoing	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.0	0.0	0.0	0.02596789412200451	0.013220018707215786	0.0012760962126776576	2118	2118	19591	other	False	False
WNT9A_FZD6_LRP6	WNT	Secreted Signaling	WNT9A	FZD6_LRP6	WNT9A	FZD6|LRP6	outgoing	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.0	0.0	0.0	0.02596789412200451	0.013220018707215786	0.001888622296974063	2118	2118	19591	other	False	False
WNT9A_FZD7_LRP6	WNT	Secreted Signaling	WNT9A	FZD7_LRP6	WNT9A	FZD7|LRP6	outgoing	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.0	0.0	0.0	0.02596789412200451	0.013220018707215786	0.0010719207348302007	2118	2118	19591	other	False	False
WNT9A_FZD8_LRP6	WNT	Secreted Signaling	WNT9A	FZD8_LRP6	WNT9A	FZD8|LRP6	outgoing	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.0	0.0	0.0	0.02596789412200451	0.013220018707215786	0.0004593946214299649	2118	2118	19591	other	False	False
WNT9A_FZD9_LRP6	WNT	Secreted Signaling	WNT9A	FZD9_LRP6	WNT9A	FZD9|LRP6	outgoing	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.0	0.0	0.0	0.02596789412200451	0.013220018707215786	0.00010208769526798278	2118	2118	19591	other	False	False
WNT9B_FZD1_LRP6	WNT	Secreted Signaling	WNT9B	FZD1_LRP6	WNT9B	FZD1|LRP6	outgoing	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0009187892428599298	2118	2118	19591	other	False	False
WNT9B_FZD10_LRP6	WNT	Secreted Signaling	WNT9B	FZD10_LRP6	WNT9B	FZD10|LRP6	outgoing	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.0	0.0	0.0	0.0	0.0	5.104384763399139e-05	2118	2118	19591	other	False	False
WNT9B_FZD2_LRP6	WNT	Secreted Signaling	WNT9B	FZD2_LRP6	WNT9B	FZD2|LRP6	outgoing	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0003062630712520331	2118	2118	19591	other	False	False
WNT9B_FZD3_LRP6	WNT	Secreted Signaling	WNT9B	FZD3_LRP6	WNT9B	FZD3|LRP6	outgoing	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.0	0.0	0.0	0.0	0.0	0.001888622296974063	2118	2118	19591	other	False	False
WNT9B_FZD4_LRP6	WNT	Secreted Signaling	WNT9B	FZD4_LRP6	WNT9B	FZD4|LRP6	outgoing	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0006125261425040662	2118	2118	19591	other	False	False
WNT9B_FZD5_LRP6	WNT	Secreted Signaling	WNT9B	FZD5_LRP6	WNT9B	FZD5|LRP6	outgoing	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0012760962126776576	2118	2118	19591	other	False	False
WNT9B_FZD6_LRP6	WNT	Secreted Signaling	WNT9B	FZD6_LRP6	WNT9B	FZD6|LRP6	outgoing	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.0	0.0	0.0	0.0	0.0	0.001888622296974063	2118	2118	19591	other	False	False
WNT9B_FZD7_LRP6	WNT	Secreted Signaling	WNT9B	FZD7_LRP6	WNT9B	FZD7|LRP6	outgoing	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0010719207348302007	2118	2118	19591	other	False	False
WNT9B_FZD8_LRP6	WNT	Secreted Signaling	WNT9B	FZD8_LRP6	WNT9B	FZD8|LRP6	outgoing	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0004593946214299649	2118	2118	19591	other	False	False
WNT9B_FZD9_LRP6	WNT	Secreted Signaling	WNT9B	FZD9_LRP6	WNT9B	FZD9|LRP6	outgoing	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.0	0.0	0.0	0.0	0.0	0.00010208769526798278	2118	2118	19591	other	False	False
WNT5A_FZD1	ncWNT	Secreted Signaling	WNT5A	FZD1	WNT5A	FZD1	outgoing	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.0	0.0	0.0	0.07695939391851425	0.05996222794055939	0.0009187892428599298	2118	2118	19591	other	False	False
WNT5A_FZD10	ncWNT	Secreted Signaling	WNT5A	FZD10	WNT5A	FZD10	outgoing	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.0	0.0	0.0	0.07695939391851425	0.05996222794055939	5.104384763399139e-05	2118	2118	19591	other	False	False
WNT5A_FZD2	ncWNT	Secreted Signaling	WNT5A	FZD2	WNT5A	FZD2	outgoing	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.0	0.0	0.0	0.07695939391851425	0.05996222794055939	0.0003062630712520331	2118	2118	19591	other	False	False
WNT5A_FZD3	ncWNT	Secreted Signaling	WNT5A	FZD3	WNT5A	FZD3	outgoing	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.0	0.0	0.0	0.07695939391851425	0.05996222794055939	0.010770251974463463	2118	2118	19591	other	False	False
WNT5A_FZD4	ncWNT	Secreted Signaling	WNT5A	FZD4	WNT5A	FZD4	outgoing	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.0	0.0	0.0	0.07695939391851425	0.05996222794055939	0.0006125261425040662	2118	2118	19591	other	False	False
WNT5A_FZD5	ncWNT	Secreted Signaling	WNT5A	FZD5	WNT5A	FZD5	outgoing	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.0	0.0	0.0	0.07695939391851425	0.05996222794055939	0.0012760962126776576	2118	2118	19591	other	False	False
WNT5A_FZD6	ncWNT	Secreted Signaling	WNT5A	FZD6	WNT5A	FZD6	outgoing	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.0	0.0	0.0	0.07695939391851425	0.05996222794055939	0.003981419838964939	2118	2118	19591	other	False	False
WNT5A_FZD7	ncWNT	Secreted Signaling	WNT5A	FZD7	WNT5A	FZD7	outgoing	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.0	0.0	0.0	0.07695939391851425	0.05996222794055939	0.0010719207348302007	2118	2118	19591	other	False	False
WNT5A_FZD8	ncWNT	Secreted Signaling	WNT5A	FZD8	WNT5A	FZD8	outgoing	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.0	0.0	0.0	0.07695939391851425	0.05996222794055939	0.0004593946214299649	2118	2118	19591	other	False	False
WNT5A_FZD9	ncWNT	Secreted Signaling	WNT5A	FZD9	WNT5A	FZD9	outgoing	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.0	0.0	0.0	0.07695939391851425	0.05996222794055939	0.00010208769526798278	2118	2118	19591	other	False	False
WNT5A_MCAM	ncWNT	Secreted Signaling	WNT5A	MCAM	WNT5A	MCAM	outgoing	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.0	0.0	0.0	0.07695939391851425	0.05996222794055939	0.01020876970142126	2118	2118	19591	other	False	False
WNT5B_FZD1	ncWNT	Secreted Signaling	WNT5B	FZD1	WNT5B	FZD1	outgoing	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.0	0.0	0.0	0.04107648879289627	0.013692161999642849	0.0009187892428599298	2118	2118	19591	other	False	False
WNT5B_FZD10	ncWNT	Secreted Signaling	WNT5B	FZD10	WNT5B	FZD10	outgoing	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.0	0.0	0.0	0.04107648879289627	0.013692161999642849	5.104384763399139e-05	2118	2118	19591	other	False	False
WNT5B_FZD2	ncWNT	Secreted Signaling	WNT5B	FZD2	WNT5B	FZD2	outgoing	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.0	0.0	0.0	0.04107648879289627	0.013692161999642849	0.0003062630712520331	2118	2118	19591	other	False	False
WNT5B_FZD3	ncWNT	Secreted Signaling	WNT5B	FZD3	WNT5B	FZD3	outgoing	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.0	0.0	0.0	0.04107648879289627	0.013692161999642849	0.010770251974463463	2118	2118	19591	other	False	False
WNT5B_FZD4	ncWNT	Secreted Signaling	WNT5B	FZD4	WNT5B	FZD4	outgoing	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.0	0.0	0.0	0.04107648879289627	0.013692161999642849	0.0006125261425040662	2118	2118	19591	other	False	False
WNT5B_FZD5	ncWNT	Secreted Signaling	WNT5B	FZD5	WNT5B	FZD5	outgoing	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.0	0.0	0.0	0.04107648879289627	0.013692161999642849	0.0012760962126776576	2118	2118	19591	other	False	False
WNT5B_FZD6	ncWNT	Secreted Signaling	WNT5B	FZD6	WNT5B	FZD6	outgoing	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.0	0.0	0.0	0.04107648879289627	0.013692161999642849	0.003981419838964939	2118	2118	19591	other	False	False
WNT5B_FZD7	ncWNT	Secreted Signaling	WNT5B	FZD7	WNT5B	FZD7	outgoing	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.0	0.0	0.0	0.04107648879289627	0.013692161999642849	0.0010719207348302007	2118	2118	19591	other	False	False
WNT5B_FZD8	ncWNT	Secreted Signaling	WNT5B	FZD8	WNT5B	FZD8	outgoing	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.0	0.0	0.0	0.04107648879289627	0.013692161999642849	0.0004593946214299649	2118	2118	19591	other	False	False
WNT5B_FZD9	ncWNT	Secreted Signaling	WNT5B	FZD9	WNT5B	FZD9	outgoing	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.0	0.0	0.0	0.04107648879289627	0.013692161999642849	0.00010208769526798278	2118	2118	19591	other	False	False
WNT11_FZD1	ncWNT	Secreted Signaling	WNT11	FZD1	WNT11	FZD1	outgoing	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.0	0.0	0.0	0.0	0.0009442870505154133	0.0009187892428599298	2118	2118	19591	other	False	False
WNT11_FZD10	ncWNT	Secreted Signaling	WNT11	FZD10	WNT11	FZD10	outgoing	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.0	0.0	0.0	0.0	0.0009442870505154133	5.104384763399139e-05	2118	2118	19591	other	False	False
WNT11_FZD2	ncWNT	Secreted Signaling	WNT11	FZD2	WNT11	FZD2	outgoing	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.0	0.0	0.0	0.0	0.0009442870505154133	0.0003062630712520331	2118	2118	19591	other	False	False
WNT11_FZD3	ncWNT	Secreted Signaling	WNT11	FZD3	WNT11	FZD3	outgoing	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.0	0.0	0.0	0.0	0.0009442870505154133	0.010770251974463463	2118	2118	19591	other	False	False
WNT11_FZD4	ncWNT	Secreted Signaling	WNT11	FZD4	WNT11	FZD4	outgoing	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.0	0.0	0.0	0.0	0.0009442870505154133	0.0006125261425040662	2118	2118	19591	other	False	False
WNT11_FZD5	ncWNT	Secreted Signaling	WNT11	FZD5	WNT11	FZD5	outgoing	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.0	0.0	0.0	0.0	0.0009442870505154133	0.0012760962126776576	2118	2118	19591	other	False	False
WNT11_FZD6	ncWNT	Secreted Signaling	WNT11	FZD6	WNT11	FZD6	outgoing	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.0	0.0	0.0	0.0	0.0009442870505154133	0.003981419838964939	2118	2118	19591	other	False	False
WNT11_FZD7	ncWNT	Secreted Signaling	WNT11	FZD7	WNT11	FZD7	outgoing	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.0	0.0	0.0	0.0	0.0009442870505154133	0.0010719207348302007	2118	2118	19591	other	False	False
WNT11_FZD8	ncWNT	Secreted Signaling	WNT11	FZD8	WNT11	FZD8	outgoing	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.0	0.0	0.0	0.0	0.0009442870505154133	0.0004593946214299649	2118	2118	19591	other	False	False
WNT11_FZD9	ncWNT	Secreted Signaling	WNT11	FZD9	WNT11	FZD9	outgoing	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.0	0.0	0.0	0.0	0.0009442870505154133	0.00010208769526798278	2118	2118	19591	other	False	False
EGF_EGFR	EGF	Secreted Signaling	EGF	EGFR	EGF	EGFR	outgoing	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.0	0.0	0.0	0.027384323999285698	0.01935788430273533	0.003266806248575449	2118	2118	19591	other	False	False
EGF_EGFR_ERBB2	EGF	Secreted Signaling	EGF	EGFR_ERBB2	EGF	ERBB2|EGFR	outgoing	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.0	0.0	0.0	0.027384323999285698	0.01935788430273533	0.003266806248575449	2118	2118	19591	other	False	False
TGFA_EGFR	EGF	Secreted Signaling	TGFA	EGFR	TGFA	EGFR	outgoing	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.016771920025348663	0.0	0.0	0.1449480652809143	0.08829084038734436	0.003266806248575449	2118	2118	19591	other	False	False
TGFA_EGFR_ERBB2	EGF	Secreted Signaling	TGFA	EGFR_ERBB2	TGFA	ERBB2|EGFR	outgoing	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.016771920025348663	0.0	0.0	0.1449480652809143	0.08829084038734436	0.003266806248575449	2118	2118	19591	other	False	False
AREG_EGFR	EGF	Secreted Signaling	AREG	EGFR	AREG	EGFR	outgoing	TNK	0.0	0.0	1.0	1.0	False	False	0.0	1.2294163703918457	1.2505995035171509	0.0	0.6326723098754883	0.6713880896568298	0.003266806248575449	2118	2118	19591	other	False	False
AREG_EGFR_ERBB2	EGF	Secreted Signaling	AREG	EGFR_ERBB2	AREG	ERBB2|EGFR	outgoing	TNK	0.0	0.0	1.0	1.0	False	False	0.0	1.2294163703918457	1.2505995035171509	0.0	0.6326723098754883	0.6713880896568298	0.003266806248575449	2118	2118	19591	other	False	False
BTC_EGFR	EGF	Secreted Signaling	BTC	EGFR	BTC	EGFR	outgoing	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.001582430093549192	0.0	0.0	0.10717657953500748	0.07648725062608719	0.003266806248575449	2118	2118	19591	other	False	False
BTC_EGFR_ERBB2	EGF	Secreted Signaling	BTC	EGFR_ERBB2	BTC	ERBB2|EGFR	outgoing	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.001582430093549192	0.0	0.0	0.10717657953500748	0.07648725062608719	0.003266806248575449	2118	2118	19591	other	False	False
BTC_ERBB4	EGF	Secreted Signaling	BTC	ERBB4	BTC	ERBB4	outgoing	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.001582430093549192	0.0	0.0	0.10717657953500748	0.07648725062608719	5.104384763399139e-05	2118	2118	19591	other	False	False
BTC_ERBB2_ERBB4	EGF	Secreted Signaling	BTC	ERBB2_ERBB4	BTC	ERBB2|ERBB4	outgoing	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.001582430093549192	0.0	0.0	0.10717657953500748	0.07648725062608719	5.104384763399139e-05	2118	2118	19591	other	False	False
HBEGF_EGFR	EGF	Secreted Signaling	HBEGF	EGFR	HBEGF	EGFR	outgoing	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.1467253416776657	0.15342874825000763	0.0	0.2950897216796875	0.27384325861930847	0.003266806248575449	2118	2118	19591	other	False	False
HBEGF_EGFR_ERBB2	EGF	Secreted Signaling	HBEGF	EGFR_ERBB2	HBEGF	ERBB2|EGFR	outgoing	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.1467253416776657	0.15342874825000763	0.0	0.2950897216796875	0.27384325861930847	0.003266806248575449	2118	2118	19591	other	False	False
HBEGF_ERBB4	EGF	Secreted Signaling	HBEGF	ERBB4	HBEGF	ERBB4	outgoing	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.1467253416776657	0.15342874825000763	0.0	0.2950897216796875	0.27384325861930847	5.104384763399139e-05	2118	2118	19591	other	False	False
HBEGF_ERBB2_ERBB4	EGF	Secreted Signaling	HBEGF	ERBB2_ERBB4	HBEGF	ERBB2|ERBB4	outgoing	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.1467253416776657	0.15342874825000763	0.0	0.2950897216796875	0.27384325861930847	5.104384763399139e-05	2118	2118	19591	other	False	False
EREG_EGFR	EGF	Secreted Signaling	EREG	EGFR	EREG	EGFR	outgoing	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.33150485157966614	0.15978333353996277	0.0	0.35788479447364807	0.2530689239501953	0.003266806248575449	2118	2118	19591	other	False	False
EREG_EGFR_ERBB2	EGF	Secreted Signaling	EREG	EGFR_ERBB2	EREG	ERBB2|EGFR	outgoing	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.33150485157966614	0.15978333353996277	0.0	0.35788479447364807	0.2530689239501953	0.003266806248575449	2118	2118	19591	other	False	False
EREG_ERBB4	EGF	Secreted Signaling	EREG	ERBB4	EREG	ERBB4	outgoing	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.33150485157966614	0.15978333353996277	0.0	0.35788479447364807	0.2530689239501953	5.104384763399139e-05	2118	2118	19591	other	False	False
EREG_ERBB2_ERBB4	EGF	Secreted Signaling	EREG	ERBB2_ERBB4	EREG	ERBB2|ERBB4	outgoing	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.33150485157966614	0.15978333353996277	0.0	0.35788479447364807	0.2530689239501953	5.104384763399139e-05	2118	2118	19591	other	False	False
NRG1_ERBB3	NRG	Secreted Signaling	NRG1	ERBB3	NRG1	ERBB3	outgoing	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.0	0.0	0.0	0.0165250226855278	0.018885741010308266	0.005512735340744257	2118	2118	19591	other	False	False
NRG1_ERBB2_ERBB3	NRG	Secreted Signaling	NRG1	ERBB2_ERBB3	NRG1	ERBB3|ERBB2	outgoing	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.0	0.0	0.0	0.0165250226855278	0.018885741010308266	0.005512735340744257	2118	2118	19591	other	False	False
NRG1_ERBB4	NRG	Secreted Signaling	NRG1	ERBB4	NRG1	ERBB4	outgoing	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.0	0.0	0.0	0.0165250226855278	0.018885741010308266	5.104384763399139e-05	2118	2118	19591	other	False	False
NRG1_ERBB2_ERBB4	NRG	Secreted Signaling	NRG1	ERBB2_ERBB4	NRG1	ERBB2|ERBB4	outgoing	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.0	0.0	0.0	0.0165250226855278	0.018885741010308266	5.104384763399139e-05	2118	2118	19591	other	False	False
NRG2_ERBB3	NRG	Secreted Signaling	NRG2	ERBB3	NRG2	ERBB3	outgoing	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.0	0.0	0.0	0.009915013797581196	0.005193579010665417	0.005512735340744257	2118	2118	19591	other	False	False
NRG2_ERBB2_ERBB3	NRG	Secreted Signaling	NRG2	ERBB2_ERBB3	NRG2	ERBB3|ERBB2	outgoing	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.0	0.0	0.0	0.009915013797581196	0.005193579010665417	0.005512735340744257	2118	2118	19591	other	False	False
NRG2_ERBB4	NRG	Secreted Signaling	NRG2	ERBB4	NRG2	ERBB4	outgoing	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.0	0.0	0.0	0.009915013797581196	0.005193579010665417	5.104384763399139e-05	2118	2118	19591	other	False	False
NRG2_ERBB2_ERBB4	NRG	Secreted Signaling	NRG2	ERBB2_ERBB4	NRG2	ERBB2|ERBB4	outgoing	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.0	0.0	0.0	0.009915013797581196	0.005193579010665417	5.104384763399139e-05	2118	2118	19591	other	False	False
NRG3_ERBB4	NRG	Secreted Signaling	NRG3	ERBB4	NRG3	ERBB4	outgoing	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.0	0.0	0.0	0.00047214352525770664	0.0	5.104384763399139e-05	2118	2118	19591	other	False	False
