interaction_name	pathway_name	annotation	ligand	receptor	ligand_genes	receptor_genes	direction	partner	prob_high	prob_low	pval_high	pval_low	sig_high	sig_low	delta_prob	ligand_mean_high	ligand_mean_low	receptor_mean_partner	ligand_prop_high	ligand_prop_low	receptor_prop_partner	n_high	n_low	n_partner	ligand_class	sig_either	sig_diff
BMP4_BMPR1B_BMPR2	BMP	Secreted Signaling	BMP4	BMPR1B_BMPR2	BMP4	BMPR1B|BMPR2	outgoing	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.0	0.012757017277181149	0.0	0.08835633099079132	0.13810215890407562	0.00019801979942712933	8262	8262	15150	other	False	False
GDF5_BMPR1A_ACVR2A	BMP	Secreted Signaling	GDF5	BMPR1A_ACVR2A	GDF5	ACVR2A|BMPR1A	outgoing	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.0	0.0	0.0	0.004357298370450735	0.006656983867287636	0.006798679940402508	8262	8262	15150	other	False	False
GDF5_BMPR1A_ACVR2B	BMP	Secreted Signaling	GDF5	BMPR1A_ACVR2B	GDF5	ACVR2B|BMPR1A	outgoing	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.0	0.0	0.0	0.004357298370450735	0.006656983867287636	0.007920792326331139	8262	8262	15150	other	False	False
GDF5_BMPR1A_BMPR2	BMP	Secreted Signaling	GDF5	BMPR1A_BMPR2	GDF5	BMPR2|BMPR1A	outgoing	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.0	0.0	0.0	0.004357298370450735	0.006656983867287636	0.007920792326331139	8262	8262	15150	other	False	False
GDF5_BMPR1B_ACVR2A	BMP	Secreted Signaling	GDF5	BMPR1B_ACVR2A	GDF5	BMPR1B|ACVR2A	outgoing	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.0	0.0	0.0	0.004357298370450735	0.006656983867287636	0.00019801979942712933	8262	8262	15150	other	False	False
GDF5_BMPR1B_ACVR2B	BMP	Secreted Signaling	GDF5	BMPR1B_ACVR2B	GDF5	BMPR1B|ACVR2B	outgoing	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.0	0.0	0.0	0.004357298370450735	0.006656983867287636	0.00019801979942712933	8262	8262	15150	other	False	False
GDF5_BMPR1B_BMPR2	BMP	Secreted Signaling	GDF5	BMPR1B_BMPR2	GDF5	BMPR1B|BMPR2	outgoing	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.0	0.0	0.0	0.004357298370450735	0.006656983867287636	0.00019801979942712933	8262	8262	15150	other	False	False
GDF6_BMPR1A_ACVR2A	BMP	Secreted Signaling	GDF6	BMPR1A_ACVR2A	GDF6	ACVR2A|BMPR1A	outgoing	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.0	0.0	0.0	0.0004841442860197276	0.0007262164144776762	0.006798679940402508	8262	8262	15150	other	False	False
GDF6_BMPR1A_ACVR2B	BMP	Secreted Signaling	GDF6	BMPR1A_ACVR2B	GDF6	ACVR2B|BMPR1A	outgoing	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.0	0.0	0.0	0.0004841442860197276	0.0007262164144776762	0.007920792326331139	8262	8262	15150	other	False	False
GDF6_BMPR1A_BMPR2	BMP	Secreted Signaling	GDF6	BMPR1A_BMPR2	GDF6	BMPR2|BMPR1A	outgoing	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.0	0.0	0.0	0.0004841442860197276	0.0007262164144776762	0.007920792326331139	8262	8262	15150	other	False	False
GDF6_BMPR1B_ACVR2A	BMP	Secreted Signaling	GDF6	BMPR1B_ACVR2A	GDF6	BMPR1B|ACVR2A	outgoing	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.0	0.0	0.0	0.0004841442860197276	0.0007262164144776762	0.00019801979942712933	8262	8262	15150	other	False	False
GDF6_BMPR1B_ACVR2B	BMP	Secreted Signaling	GDF6	BMPR1B_ACVR2B	GDF6	BMPR1B|ACVR2B	outgoing	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.0	0.0	0.0	0.0004841442860197276	0.0007262164144776762	0.00019801979942712933	8262	8262	15150	other	False	False
GDF6_BMPR1B_BMPR2	BMP	Secreted Signaling	GDF6	BMPR1B_BMPR2	GDF6	BMPR1B|BMPR2	outgoing	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.0	0.0	0.0	0.0004841442860197276	0.0007262164144776762	0.00019801979942712933	8262	8262	15150	other	False	False
GDF7_BMPR1A_ACVR2A	BMP	Secreted Signaling	GDF7	BMPR1A_ACVR2A	GDF7	ACVR2A|BMPR1A	outgoing	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.0	0.0	0.0	0.003267973894253373	0.0014524328289553523	0.006798679940402508	8262	8262	15150	other	False	False
GDF7_BMPR1A_ACVR2B	BMP	Secreted Signaling	GDF7	BMPR1A_ACVR2B	GDF7	ACVR2B|BMPR1A	outgoing	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.0	0.0	0.0	0.003267973894253373	0.0014524328289553523	0.007920792326331139	8262	8262	15150	other	False	False
GDF7_BMPR1A_BMPR2	BMP	Secreted Signaling	GDF7	BMPR1A_BMPR2	GDF7	BMPR2|BMPR1A	outgoing	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.0	0.0	0.0	0.003267973894253373	0.0014524328289553523	0.007920792326331139	8262	8262	15150	other	False	False
GDF7_BMPR1B_ACVR2A	BMP	Secreted Signaling	GDF7	BMPR1B_ACVR2A	GDF7	BMPR1B|ACVR2A	outgoing	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.0	0.0	0.0	0.003267973894253373	0.0014524328289553523	0.00019801979942712933	8262	8262	15150	other	False	False
GDF7_BMPR1B_ACVR2B	BMP	Secreted Signaling	GDF7	BMPR1B_ACVR2B	GDF7	BMPR1B|ACVR2B	outgoing	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.0	0.0	0.0	0.003267973894253373	0.0014524328289553523	0.00019801979942712933	8262	8262	15150	other	False	False
GDF7_BMPR1B_BMPR2	BMP	Secreted Signaling	GDF7	BMPR1B_BMPR2	GDF7	BMPR1B|BMPR2	outgoing	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.0	0.0	0.0	0.003267973894253373	0.0014524328289553523	0.00019801979942712933	8262	8262	15150	other	False	False
BMP15_BMPR1B_BMPR2	BMP	Secreted Signaling	BMP15	BMPR1B_BMPR2	BMP15	BMPR1B|BMPR2	outgoing	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.0	0.0	0.0	0.0	0.0	0.00019801979942712933	8262	8262	15150	other	False	False
BMP5_ACVR1_ACVR2A	BMP	Secreted Signaling	BMP5	ACVR1_ACVR2A	BMP5	ACVR1|ACVR2A	outgoing	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.0	0.0	0.0	0.036310821771621704	0.053740013390779495	0.006798679940402508	8262	8262	15150	other	False	False
BMP5_ACVR1_ACVR2B	BMP	Secreted Signaling	BMP5	ACVR1_ACVR2B	BMP5	ACVR1|ACVR2B	outgoing	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.0	0.0	0.0	0.036310821771621704	0.053740013390779495	0.010825082659721375	8262	8262	15150	other	False	False
BMP5_ACVR1_BMPR2	BMP	Secreted Signaling	BMP5	ACVR1_BMPR2	BMP5	BMPR2|ACVR1	outgoing	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.0	0.0	0.0	0.036310821771621704	0.053740013390779495	0.013333333656191826	8262	8262	15150	other	False	False
BMP5_BMPR1A_ACVR2A	BMP	Secreted Signaling	BMP5	BMPR1A_ACVR2A	BMP5	ACVR2A|BMPR1A	outgoing	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.0	0.0	0.0	0.036310821771621704	0.053740013390779495	0.006798679940402508	8262	8262	15150	other	False	False
BMP5_BMPR1A_ACVR2B	BMP	Secreted Signaling	BMP5	BMPR1A_ACVR2B	BMP5	ACVR2B|BMPR1A	outgoing	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.0	0.0	0.0	0.036310821771621704	0.053740013390779495	0.007920792326331139	8262	8262	15150	other	False	False
BMP5_BMPR1A_BMPR2	BMP	Secreted Signaling	BMP5	BMPR1A_BMPR2	BMP5	BMPR2|BMPR1A	outgoing	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.0	0.0	0.0	0.036310821771621704	0.053740013390779495	0.007920792326331139	8262	8262	15150	other	False	False
BMP5_BMPR1B_ACVR2A	BMP	Secreted Signaling	BMP5	BMPR1B_ACVR2A	BMP5	BMPR1B|ACVR2A	outgoing	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.0	0.0	0.0	0.036310821771621704	0.053740013390779495	0.00019801979942712933	8262	8262	15150	other	False	False
BMP5_BMPR1B_ACVR2B	BMP	Secreted Signaling	BMP5	BMPR1B_ACVR2B	BMP5	BMPR1B|ACVR2B	outgoing	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.0	0.0	0.0	0.036310821771621704	0.053740013390779495	0.00019801979942712933	8262	8262	15150	other	False	False
BMP5_BMPR1B_BMPR2	BMP	Secreted Signaling	BMP5	BMPR1B_BMPR2	BMP5	BMPR1B|BMPR2	outgoing	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.0	0.0	0.0	0.036310821771621704	0.053740013390779495	0.00019801979942712933	8262	8262	15150	other	False	False
BMP6_ACVR1_ACVR2A	BMP	Secreted Signaling	BMP6	ACVR1_ACVR2A	BMP6	ACVR1|ACVR2A	outgoing	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.0	0.0	0.0	0.0013313967501744628	0.003025901736691594	0.006798679940402508	8262	8262	15150	other	False	False
BMP6_ACVR1_ACVR2B	BMP	Secreted Signaling	BMP6	ACVR1_ACVR2B	BMP6	ACVR1|ACVR2B	outgoing	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.0	0.0	0.0	0.0013313967501744628	0.003025901736691594	0.010825082659721375	8262	8262	15150	other	False	False
BMP6_ACVR1_BMPR2	BMP	Secreted Signaling	BMP6	ACVR1_BMPR2	BMP6	BMPR2|ACVR1	outgoing	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.0	0.0	0.0	0.0013313967501744628	0.003025901736691594	0.013333333656191826	8262	8262	15150	other	False	False
BMP6_BMPR1A_ACVR2A	BMP	Secreted Signaling	BMP6	BMPR1A_ACVR2A	BMP6	ACVR2A|BMPR1A	outgoing	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.0	0.0	0.0	0.0013313967501744628	0.003025901736691594	0.006798679940402508	8262	8262	15150	other	False	False
BMP6_BMPR1A_ACVR2B	BMP	Secreted Signaling	BMP6	BMPR1A_ACVR2B	BMP6	ACVR2B|BMPR1A	outgoing	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.0	0.0	0.0	0.0013313967501744628	0.003025901736691594	0.007920792326331139	8262	8262	15150	other	False	False
BMP6_BMPR1A_BMPR2	BMP	Secreted Signaling	BMP6	BMPR1A_BMPR2	BMP6	BMPR2|BMPR1A	outgoing	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.0	0.0	0.0	0.0013313967501744628	0.003025901736691594	0.007920792326331139	8262	8262	15150	other	False	False
BMP6_BMPR1B_ACVR2A	BMP	Secreted Signaling	BMP6	BMPR1B_ACVR2A	BMP6	BMPR1B|ACVR2A	outgoing	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.0	0.0	0.0	0.0013313967501744628	0.003025901736691594	0.00019801979942712933	8262	8262	15150	other	False	False
BMP6_BMPR1B_ACVR2B	BMP	Secreted Signaling	BMP6	BMPR1B_ACVR2B	BMP6	BMPR1B|ACVR2B	outgoing	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.0	0.0	0.0	0.0013313967501744628	0.003025901736691594	0.00019801979942712933	8262	8262	15150	other	False	False
BMP6_BMPR1B_BMPR2	BMP	Secreted Signaling	BMP6	BMPR1B_BMPR2	BMP6	BMPR1B|BMPR2	outgoing	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.0	0.0	0.0	0.0013313967501744628	0.003025901736691594	0.00019801979942712933	8262	8262	15150	other	False	False
BMP7_ACVR1_ACVR2A	BMP	Secreted Signaling	BMP7	ACVR1_ACVR2A	BMP7	ACVR1|ACVR2A	outgoing	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.0	0.0	0.0	0.046356815844774246	0.03473735228180885	0.006798679940402508	8262	8262	15150	other	False	False
BMP7_ACVR1_ACVR2B	BMP	Secreted Signaling	BMP7	ACVR1_ACVR2B	BMP7	ACVR1|ACVR2B	outgoing	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.0	0.0	0.0	0.046356815844774246	0.03473735228180885	0.010825082659721375	8262	8262	15150	other	False	False
BMP7_ACVR1_BMPR2	BMP	Secreted Signaling	BMP7	ACVR1_BMPR2	BMP7	BMPR2|ACVR1	outgoing	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.0	0.0	0.0	0.046356815844774246	0.03473735228180885	0.013333333656191826	8262	8262	15150	other	False	False
BMP7_BMPR1A_ACVR2A	BMP	Secreted Signaling	BMP7	BMPR1A_ACVR2A	BMP7	ACVR2A|BMPR1A	outgoing	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.0	0.0	0.0	0.046356815844774246	0.03473735228180885	0.006798679940402508	8262	8262	15150	other	False	False
BMP7_BMPR1A_ACVR2B	BMP	Secreted Signaling	BMP7	BMPR1A_ACVR2B	BMP7	ACVR2B|BMPR1A	outgoing	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.0	0.0	0.0	0.046356815844774246	0.03473735228180885	0.007920792326331139	8262	8262	15150	other	False	False
BMP7_BMPR1A_BMPR2	BMP	Secreted Signaling	BMP7	BMPR1A_BMPR2	BMP7	BMPR2|BMPR1A	outgoing	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.0	0.0	0.0	0.046356815844774246	0.03473735228180885	0.007920792326331139	8262	8262	15150	other	False	False
BMP7_BMPR1B_ACVR2A	BMP	Secreted Signaling	BMP7	BMPR1B_ACVR2A	BMP7	BMPR1B|ACVR2A	outgoing	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.0	0.0	0.0	0.046356815844774246	0.03473735228180885	0.00019801979942712933	8262	8262	15150	other	False	False
BMP7_BMPR1B_ACVR2B	BMP	Secreted Signaling	BMP7	BMPR1B_ACVR2B	BMP7	BMPR1B|ACVR2B	outgoing	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.0	0.0	0.0	0.046356815844774246	0.03473735228180885	0.00019801979942712933	8262	8262	15150	other	False	False
BMP7_BMPR1B_BMPR2	BMP	Secreted Signaling	BMP7	BMPR1B_BMPR2	BMP7	BMPR1B|BMPR2	outgoing	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.0	0.0	0.0	0.046356815844774246	0.03473735228180885	0.00019801979942712933	8262	8262	15150	other	False	False
BMP8A_ACVR1_ACVR2A	BMP	Secreted Signaling	BMP8A	ACVR1_ACVR2A	BMP8A	ACVR1|ACVR2A	outgoing	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.0	0.0	0.0	0.0004841442860197276	0.0002420721430098638	0.006798679940402508	8262	8262	15150	other	False	False
BMP8A_ACVR1_ACVR2B	BMP	Secreted Signaling	BMP8A	ACVR1_ACVR2B	BMP8A	ACVR1|ACVR2B	outgoing	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.0	0.0	0.0	0.0004841442860197276	0.0002420721430098638	0.010825082659721375	8262	8262	15150	other	False	False
BMP8A_ACVR1_BMPR2	BMP	Secreted Signaling	BMP8A	ACVR1_BMPR2	BMP8A	BMPR2|ACVR1	outgoing	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.0	0.0	0.0	0.0004841442860197276	0.0002420721430098638	0.013333333656191826	8262	8262	15150	other	False	False
BMP8A_BMPR1A_ACVR2A	BMP	Secreted Signaling	BMP8A	BMPR1A_ACVR2A	BMP8A	ACVR2A|BMPR1A	outgoing	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.0	0.0	0.0	0.0004841442860197276	0.0002420721430098638	0.006798679940402508	8262	8262	15150	other	False	False
BMP8A_BMPR1A_ACVR2B	BMP	Secreted Signaling	BMP8A	BMPR1A_ACVR2B	BMP8A	ACVR2B|BMPR1A	outgoing	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.0	0.0	0.0	0.0004841442860197276	0.0002420721430098638	0.007920792326331139	8262	8262	15150	other	False	False
BMP8A_BMPR1A_BMPR2	BMP	Secreted Signaling	BMP8A	BMPR1A_BMPR2	BMP8A	BMPR2|BMPR1A	outgoing	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.0	0.0	0.0	0.0004841442860197276	0.0002420721430098638	0.007920792326331139	8262	8262	15150	other	False	False
BMP8A_BMPR1B_ACVR2A	BMP	Secreted Signaling	BMP8A	BMPR1B_ACVR2A	BMP8A	BMPR1B|ACVR2A	outgoing	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.0	0.0	0.0	0.0004841442860197276	0.0002420721430098638	0.00019801979942712933	8262	8262	15150	other	False	False
BMP8A_BMPR1B_ACVR2B	BMP	Secreted Signaling	BMP8A	BMPR1B_ACVR2B	BMP8A	BMPR1B|ACVR2B	outgoing	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.0	0.0	0.0	0.0004841442860197276	0.0002420721430098638	0.00019801979942712933	8262	8262	15150	other	False	False
BMP8A_BMPR1B_BMPR2	BMP	Secreted Signaling	BMP8A	BMPR1B_BMPR2	BMP8A	BMPR1B|BMPR2	outgoing	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.0	0.0	0.0	0.0004841442860197276	0.0002420721430098638	0.00019801979942712933	8262	8262	15150	other	False	False
BMP8B_ACVR1_ACVR2A	BMP	Secreted Signaling	BMP8B	ACVR1_ACVR2A	BMP8B	ACVR1|ACVR2A	outgoing	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.0	0.0	0.0	0.02517550252377987	0.027475187554955482	0.006798679940402508	8262	8262	15150	other	False	False
BMP8B_ACVR1_ACVR2B	BMP	Secreted Signaling	BMP8B	ACVR1_ACVR2B	BMP8B	ACVR1|ACVR2B	outgoing	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.0	0.0	0.0	0.02517550252377987	0.027475187554955482	0.010825082659721375	8262	8262	15150	other	False	False
BMP8B_ACVR1_BMPR2	BMP	Secreted Signaling	BMP8B	ACVR1_BMPR2	BMP8B	BMPR2|ACVR1	outgoing	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.0	0.0	0.0	0.02517550252377987	0.027475187554955482	0.013333333656191826	8262	8262	15150	other	False	False
BMP8B_BMPR1A_ACVR2A	BMP	Secreted Signaling	BMP8B	BMPR1A_ACVR2A	BMP8B	ACVR2A|BMPR1A	outgoing	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.0	0.0	0.0	0.02517550252377987	0.027475187554955482	0.006798679940402508	8262	8262	15150	other	False	False
BMP8B_BMPR1A_ACVR2B	BMP	Secreted Signaling	BMP8B	BMPR1A_ACVR2B	BMP8B	ACVR2B|BMPR1A	outgoing	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.0	0.0	0.0	0.02517550252377987	0.027475187554955482	0.007920792326331139	8262	8262	15150	other	False	False
BMP8B_BMPR1A_BMPR2	BMP	Secreted Signaling	BMP8B	BMPR1A_BMPR2	BMP8B	BMPR2|BMPR1A	outgoing	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.0	0.0	0.0	0.02517550252377987	0.027475187554955482	0.007920792326331139	8262	8262	15150	other	False	False
BMP8B_BMPR1B_ACVR2A	BMP	Secreted Signaling	BMP8B	BMPR1B_ACVR2A	BMP8B	BMPR1B|ACVR2A	outgoing	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.0	0.0	0.0	0.02517550252377987	0.027475187554955482	0.00019801979942712933	8262	8262	15150	other	False	False
