interaction_name	pathway_name	annotation	ligand	receptor	ligand_genes	receptor_genes	direction	partner	prob_high	prob_low	pval_high	pval_low	sig_high	sig_low	delta_prob	ligand_mean_high	ligand_mean_low	receptor_mean_partner	ligand_prop_high	ligand_prop_low	receptor_prop_partner	n_high	n_low	n_partner	ligand_class	sig_either	sig_diff
WNT10B_FZD7_LRP6	WNT	Secreted Signaling	WNT10B	FZD7_LRP6	WNT10B	FZD7|LRP6	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.0	0.0	0.0	0.001452145166695118	0.001452145166695118	0.03534253314137459	8262	8262	15150	other	False	False
WNT10B_FZD8_LRP6	WNT	Secreted Signaling	WNT10B	FZD8_LRP6	WNT10B	FZD8|LRP6	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.0	0.0	0.0	0.001452145166695118	0.001452145166695118	0.019970951601862907	8262	8262	15150	other	False	False
WNT10B_FZD9_LRP6	WNT	Secreted Signaling	WNT10B	FZD9_LRP6	WNT10B	FZD9|LRP6	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.0	0.0	0.0	0.001452145166695118	0.001452145166695118	0.012466714717447758	8262	8262	15150	other	False	False
WNT16_FZD1_LRP6	WNT	Secreted Signaling	WNT16	FZD1_LRP6	WNT16	FZD1|LRP6	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.0	0.0	0.025255073242580257	0.0	0.0	0.14258049428462982	8262	8262	15150	other	False	False
WNT16_FZD10_LRP6	WNT	Secreted Signaling	WNT16	FZD10_LRP6	WNT16	FZD10|LRP6	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0001210360715049319	8262	8262	15150	other	False	False
WNT16_FZD2_LRP6	WNT	Secreted Signaling	WNT16	FZD2_LRP6	WNT16	FZD2|LRP6	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.0	0.0	0.0	0.0	0.0	0.03558460250496864	8262	8262	15150	other	False	False
WNT16_FZD3_LRP6	WNT	Secreted Signaling	WNT16	FZD3_LRP6	WNT16	FZD3|LRP6	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.0	0.0	0.011434168588837897	0.0	0.0	0.12962962687015533	8262	8262	15150	other	False	False
WNT16_FZD4_LRP6	WNT	Secreted Signaling	WNT16	FZD4_LRP6	WNT16	FZD4|LRP6	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.0	0.0	0.0	0.0	0.0	0.009924957528710365	8262	8262	15150	other	False	False
WNT16_FZD5_LRP6	WNT	Secreted Signaling	WNT16	FZD5_LRP6	WNT16	FZD5|LRP6	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.0	0.0	0.0060096581886867305	0.0	0.0	0.1129266545176506	8262	8262	15150	other	False	False
WNT16_FZD6_LRP6	WNT	Secreted Signaling	WNT16	FZD6_LRP6	WNT16	FZD6|LRP6	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.0	0.0	0.016653008489619224	0.0	0.0	0.14258049428462982	8262	8262	15150	other	False	False
WNT16_FZD7_LRP6	WNT	Secreted Signaling	WNT16	FZD7_LRP6	WNT16	FZD7|LRP6	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.0	0.0	0.0	0.0	0.0	0.03534253314137459	8262	8262	15150	other	False	False
WNT16_FZD8_LRP6	WNT	Secreted Signaling	WNT16	FZD8_LRP6	WNT16	FZD8|LRP6	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.0	0.0	0.0	0.0	0.0	0.019970951601862907	8262	8262	15150	other	False	False
WNT16_FZD9_LRP6	WNT	Secreted Signaling	WNT16	FZD9_LRP6	WNT16	FZD9|LRP6	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.0	0.0	0.0	0.0	0.0	0.012466714717447758	8262	8262	15150	other	False	False
WNT2_FZD1_LRP6	WNT	Secreted Signaling	WNT2	FZD1_LRP6	WNT2	FZD1|LRP6	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.0	0.0	0.025255073242580257	0.0	0.0	0.14258049428462982	8262	8262	15150	other	False	False
WNT2_FZD10_LRP6	WNT	Secreted Signaling	WNT2	FZD10_LRP6	WNT2	FZD10|LRP6	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0001210360715049319	8262	8262	15150	other	False	False
WNT2_FZD2_LRP6	WNT	Secreted Signaling	WNT2	FZD2_LRP6	WNT2	FZD2|LRP6	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.0	0.0	0.0	0.0	0.0	0.03558460250496864	8262	8262	15150	other	False	False
WNT2_FZD3_LRP6	WNT	Secreted Signaling	WNT2	FZD3_LRP6	WNT2	FZD3|LRP6	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.0	0.0	0.011434168588837897	0.0	0.0	0.12962962687015533	8262	8262	15150	other	False	False
WNT2_FZD4_LRP6	WNT	Secreted Signaling	WNT2	FZD4_LRP6	WNT2	FZD4|LRP6	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.0	0.0	0.0	0.0	0.0	0.009924957528710365	8262	8262	15150	other	False	False
WNT2_FZD5_LRP6	WNT	Secreted Signaling	WNT2	FZD5_LRP6	WNT2	FZD5|LRP6	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.0	0.0	0.0060096581886867305	0.0	0.0	0.1129266545176506	8262	8262	15150	other	False	False
WNT2_FZD6_LRP6	WNT	Secreted Signaling	WNT2	FZD6_LRP6	WNT2	FZD6|LRP6	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.0	0.0	0.016653008489619224	0.0	0.0	0.14258049428462982	8262	8262	15150	other	False	False
WNT2_FZD7_LRP6	WNT	Secreted Signaling	WNT2	FZD7_LRP6	WNT2	FZD7|LRP6	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.0	0.0	0.0	0.0	0.0	0.03534253314137459	8262	8262	15150	other	False	False
WNT2_FZD8_LRP6	WNT	Secreted Signaling	WNT2	FZD8_LRP6	WNT2	FZD8|LRP6	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.0	0.0	0.0	0.0	0.0	0.019970951601862907	8262	8262	15150	other	False	False
WNT2_FZD9_LRP6	WNT	Secreted Signaling	WNT2	FZD9_LRP6	WNT2	FZD9|LRP6	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.0	0.0	0.0	0.0	0.0	0.012466714717447758	8262	8262	15150	other	False	False
WNT2B_FZD1_LRP6	WNT	Secreted Signaling	WNT2B	FZD1_LRP6	WNT2B	FZD1|LRP6	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.0	0.0	0.025255073242580257	0.002904290333390236	0.002904290333390236	0.14258049428462982	8262	8262	15150	other	False	False
WNT2B_FZD10_LRP6	WNT	Secreted Signaling	WNT2B	FZD10_LRP6	WNT2B	FZD10|LRP6	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.0	0.0	0.0	0.002904290333390236	0.002904290333390236	0.0001210360715049319	8262	8262	15150	other	False	False
WNT2B_FZD2_LRP6	WNT	Secreted Signaling	WNT2B	FZD2_LRP6	WNT2B	FZD2|LRP6	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.0	0.0	0.0	0.002904290333390236	0.002904290333390236	0.03558460250496864	8262	8262	15150	other	False	False
WNT2B_FZD3_LRP6	WNT	Secreted Signaling	WNT2B	FZD3_LRP6	WNT2B	FZD3|LRP6	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.0	0.0	0.011434168588837897	0.002904290333390236	0.002904290333390236	0.12962962687015533	8262	8262	15150	other	False	False
WNT2B_FZD4_LRP6	WNT	Secreted Signaling	WNT2B	FZD4_LRP6	WNT2B	FZD4|LRP6	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.0	0.0	0.0	0.002904290333390236	0.002904290333390236	0.009924957528710365	8262	8262	15150	other	False	False
WNT2B_FZD5_LRP6	WNT	Secreted Signaling	WNT2B	FZD5_LRP6	WNT2B	FZD5|LRP6	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.0	0.0	0.0060096581886867305	0.002904290333390236	0.002904290333390236	0.1129266545176506	8262	8262	15150	other	False	False
WNT2B_FZD6_LRP6	WNT	Secreted Signaling	WNT2B	FZD6_LRP6	WNT2B	FZD6|LRP6	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.0	0.0	0.016653008489619224	0.002904290333390236	0.002904290333390236	0.14258049428462982	8262	8262	15150	other	False	False
WNT2B_FZD7_LRP6	WNT	Secreted Signaling	WNT2B	FZD7_LRP6	WNT2B	FZD7|LRP6	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.0	0.0	0.0	0.002904290333390236	0.002904290333390236	0.03534253314137459	8262	8262	15150	other	False	False
WNT2B_FZD8_LRP6	WNT	Secreted Signaling	WNT2B	FZD8_LRP6	WNT2B	FZD8|LRP6	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.0	0.0	0.0	0.002904290333390236	0.002904290333390236	0.019970951601862907	8262	8262	15150	other	False	False
WNT2B_FZD9_LRP6	WNT	Secreted Signaling	WNT2B	FZD9_LRP6	WNT2B	FZD9|LRP6	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.0	0.0	0.0	0.002904290333390236	0.002904290333390236	0.012466714717447758	8262	8262	15150	other	False	False
WNT3_FZD1_LRP6	WNT	Secreted Signaling	WNT3	FZD1_LRP6	WNT3	FZD1|LRP6	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.0	0.0	0.025255073242580257	0.00013201319961808622	0.00013201319961808622	0.14258049428462982	8262	8262	15150	other	False	False
WNT3_FZD10_LRP6	WNT	Secreted Signaling	WNT3	FZD10_LRP6	WNT3	FZD10|LRP6	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.0	0.0	0.0	0.00013201319961808622	0.00013201319961808622	0.0001210360715049319	8262	8262	15150	other	False	False
WNT3_FZD2_LRP6	WNT	Secreted Signaling	WNT3	FZD2_LRP6	WNT3	FZD2|LRP6	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.0	0.0	0.0	0.00013201319961808622	0.00013201319961808622	0.03558460250496864	8262	8262	15150	other	False	False
WNT3_FZD3_LRP6	WNT	Secreted Signaling	WNT3	FZD3_LRP6	WNT3	FZD3|LRP6	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.0	0.0	0.011434168588837897	0.00013201319961808622	0.00013201319961808622	0.12962962687015533	8262	8262	15150	other	False	False
WNT3_FZD4_LRP6	WNT	Secreted Signaling	WNT3	FZD4_LRP6	WNT3	FZD4|LRP6	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.0	0.0	0.0	0.00013201319961808622	0.00013201319961808622	0.009924957528710365	8262	8262	15150	other	False	False
WNT3_FZD5_LRP6	WNT	Secreted Signaling	WNT3	FZD5_LRP6	WNT3	FZD5|LRP6	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.0	0.0	0.0060096581886867305	0.00013201319961808622	0.00013201319961808622	0.1129266545176506	8262	8262	15150	other	False	False
WNT3_FZD6_LRP6	WNT	Secreted Signaling	WNT3	FZD6_LRP6	WNT3	FZD6|LRP6	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.0	0.0	0.016653008489619224	0.00013201319961808622	0.00013201319961808622	0.14258049428462982	8262	8262	15150	other	False	False
WNT3_FZD7_LRP6	WNT	Secreted Signaling	WNT3	FZD7_LRP6	WNT3	FZD7|LRP6	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.0	0.0	0.0	0.00013201319961808622	0.00013201319961808622	0.03534253314137459	8262	8262	15150	other	False	False
WNT3_FZD8_LRP6	WNT	Secreted Signaling	WNT3	FZD8_LRP6	WNT3	FZD8|LRP6	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.0	0.0	0.0	0.00013201319961808622	0.00013201319961808622	0.019970951601862907	8262	8262	15150	other	False	False
WNT3_FZD9_LRP6	WNT	Secreted Signaling	WNT3	FZD9_LRP6	WNT3	FZD9|LRP6	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.0	0.0	0.0	0.00013201319961808622	0.00013201319961808622	0.012466714717447758	8262	8262	15150	other	False	False
WNT3A_FZD1_LRP6	WNT	Secreted Signaling	WNT3A	FZD1_LRP6	WNT3A	FZD1|LRP6	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.0	0.0	0.025255073242580257	0.00013201319961808622	0.00013201319961808622	0.14258049428462982	8262	8262	15150	other	False	False
WNT3A_FZD10_LRP6	WNT	Secreted Signaling	WNT3A	FZD10_LRP6	WNT3A	FZD10|LRP6	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.0	0.0	0.0	0.00013201319961808622	0.00013201319961808622	0.0001210360715049319	8262	8262	15150	other	False	False
WNT3A_FZD2_LRP6	WNT	Secreted Signaling	WNT3A	FZD2_LRP6	WNT3A	FZD2|LRP6	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.0	0.0	0.0	0.00013201319961808622	0.00013201319961808622	0.03558460250496864	8262	8262	15150	other	False	False
WNT3A_FZD3_LRP6	WNT	Secreted Signaling	WNT3A	FZD3_LRP6	WNT3A	FZD3|LRP6	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.0	0.0	0.011434168588837897	0.00013201319961808622	0.00013201319961808622	0.12962962687015533	8262	8262	15150	other	False	False
WNT3A_FZD4_LRP6	WNT	Secreted Signaling	WNT3A	FZD4_LRP6	WNT3A	FZD4|LRP6	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.0	0.0	0.0	0.00013201319961808622	0.00013201319961808622	0.009924957528710365	8262	8262	15150	other	False	False
WNT3A_FZD5_LRP6	WNT	Secreted Signaling	WNT3A	FZD5_LRP6	WNT3A	FZD5|LRP6	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.0	0.0	0.0060096581886867305	0.00013201319961808622	0.00013201319961808622	0.1129266545176506	8262	8262	15150	other	False	False
WNT3A_FZD6_LRP6	WNT	Secreted Signaling	WNT3A	FZD6_LRP6	WNT3A	FZD6|LRP6	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.0	0.0	0.016653008489619224	0.00013201319961808622	0.00013201319961808622	0.14258049428462982	8262	8262	15150	other	False	False
WNT3A_FZD7_LRP6	WNT	Secreted Signaling	WNT3A	FZD7_LRP6	WNT3A	FZD7|LRP6	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.0	0.0	0.0	0.00013201319961808622	0.00013201319961808622	0.03534253314137459	8262	8262	15150	other	False	False
WNT3A_FZD8_LRP6	WNT	Secreted Signaling	WNT3A	FZD8_LRP6	WNT3A	FZD8|LRP6	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.0	0.0	0.0	0.00013201319961808622	0.00013201319961808622	0.019970951601862907	8262	8262	15150	other	False	False
WNT3A_FZD9_LRP6	WNT	Secreted Signaling	WNT3A	FZD9_LRP6	WNT3A	FZD9|LRP6	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.0	0.0	0.0	0.00013201319961808622	0.00013201319961808622	0.012466714717447758	8262	8262	15150	other	False	False
WNT4_FZD1_LRP6	WNT	Secreted Signaling	WNT4	FZD1_LRP6	WNT4	FZD1|LRP6	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.0	0.0	0.025255073242580257	0.00019801979942712933	0.00019801979942712933	0.14258049428462982	8262	8262	15150	other	False	False
WNT4_FZD10_LRP6	WNT	Secreted Signaling	WNT4	FZD10_LRP6	WNT4	FZD10|LRP6	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.0	0.0	0.0	0.00019801979942712933	0.00019801979942712933	0.0001210360715049319	8262	8262	15150	other	False	False
WNT4_FZD2_LRP6	WNT	Secreted Signaling	WNT4	FZD2_LRP6	WNT4	FZD2|LRP6	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.0	0.0	0.0	0.00019801979942712933	0.00019801979942712933	0.03558460250496864	8262	8262	15150	other	False	False
WNT4_FZD3_LRP6	WNT	Secreted Signaling	WNT4	FZD3_LRP6	WNT4	FZD3|LRP6	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.0	0.0	0.011434168588837897	0.00019801979942712933	0.00019801979942712933	0.12962962687015533	8262	8262	15150	other	False	False
WNT4_FZD4_LRP6	WNT	Secreted Signaling	WNT4	FZD4_LRP6	WNT4	FZD4|LRP6	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.0	0.0	0.0	0.00019801979942712933	0.00019801979942712933	0.009924957528710365	8262	8262	15150	other	False	False
WNT4_FZD5_LRP6	WNT	Secreted Signaling	WNT4	FZD5_LRP6	WNT4	FZD5|LRP6	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.0	0.0	0.0060096581886867305	0.00019801979942712933	0.00019801979942712933	0.1129266545176506	8262	8262	15150	other	False	False
WNT4_FZD6_LRP6	WNT	Secreted Signaling	WNT4	FZD6_LRP6	WNT4	FZD6|LRP6	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.0	0.0	0.016653008489619224	0.00019801979942712933	0.00019801979942712933	0.14258049428462982	8262	8262	15150	other	False	False
WNT4_FZD7_LRP6	WNT	Secreted Signaling	WNT4	FZD7_LRP6	WNT4	FZD7|LRP6	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.0	0.0	0.0	0.00019801979942712933	0.00019801979942712933	0.03534253314137459	8262	8262	15150	other	False	False
WNT4_FZD8_LRP6	WNT	Secreted Signaling	WNT4	FZD8_LRP6	WNT4	FZD8|LRP6	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.0	0.0	0.0	0.00019801979942712933	0.00019801979942712933	0.019970951601862907	8262	8262	15150	other	False	False
WNT4_FZD9_LRP6	WNT	Secreted Signaling	WNT4	FZD9_LRP6	WNT4	FZD9|LRP6	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.0	0.0	0.0	0.00019801979942712933	0.00019801979942712933	0.012466714717447758	8262	8262	15150	other	False	False
WNT6_FZD1_LRP6	WNT	Secreted Signaling	WNT6	FZD1_LRP6	WNT6	FZD1|LRP6	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.0	0.0	0.025255073242580257	0.00039603959885425866	0.00039603959885425866	0.14258049428462982	8262	8262	15150	other	False	False
WNT6_FZD10_LRP6	WNT	Secreted Signaling	WNT6	FZD10_LRP6	WNT6	FZD10|LRP6	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.0	0.0	0.0	0.00039603959885425866	0.00039603959885425866	0.0001210360715049319	8262	8262	15150	other	False	False
WNT6_FZD2_LRP6	WNT	Secreted Signaling	WNT6	FZD2_LRP6	WNT6	FZD2|LRP6	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.0	0.0	0.0	0.00039603959885425866	0.00039603959885425866	0.03558460250496864	8262	8262	15150	other	False	False
WNT6_FZD3_LRP6	WNT	Secreted Signaling	WNT6	FZD3_LRP6	WNT6	FZD3|LRP6	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.0	0.0	0.011434168588837897	0.00039603959885425866	0.00039603959885425866	0.12962962687015533	8262	8262	15150	other	False	False
WNT6_FZD4_LRP6	WNT	Secreted Signaling	WNT6	FZD4_LRP6	WNT6	FZD4|LRP6	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.0	0.0	0.0	0.00039603959885425866	0.00039603959885425866	0.009924957528710365	8262	8262	15150	other	False	False
WNT6_FZD5_LRP6	WNT	Secreted Signaling	WNT6	FZD5_LRP6	WNT6	FZD5|LRP6	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.0	0.0	0.0060096581886867305	0.00039603959885425866	0.00039603959885425866	0.1129266545176506	8262	8262	15150	other	False	False
WNT6_FZD6_LRP6	WNT	Secreted Signaling	WNT6	FZD6_LRP6	WNT6	FZD6|LRP6	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.0	0.0	0.016653008489619224	0.00039603959885425866	0.00039603959885425866	0.14258049428462982	8262	8262	15150	other	False	False
WNT6_FZD7_LRP6	WNT	Secreted Signaling	WNT6	FZD7_LRP6	WNT6	FZD7|LRP6	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.0	0.0	0.0	0.00039603959885425866	0.00039603959885425866	0.03534253314137459	8262	8262	15150	other	False	False
WNT6_FZD8_LRP6	WNT	Secreted Signaling	WNT6	FZD8_LRP6	WNT6	FZD8|LRP6	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.0	0.0	0.0	0.00039603959885425866	0.00039603959885425866	0.019970951601862907	8262	8262	15150	other	False	False
WNT6_FZD9_LRP6	WNT	Secreted Signaling	WNT6	FZD9_LRP6	WNT6	FZD9|LRP6	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.0	0.0	0.0	0.00039603959885425866	0.00039603959885425866	0.012466714717447758	8262	8262	15150	other	False	False
WNT7A_FZD1_LRP6	WNT	Secreted Signaling	WNT7A	FZD1_LRP6	WNT7A	FZD1|LRP6	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.0	0.0	0.025255073242580257	0.00534653477370739	0.00534653477370739	0.14258049428462982	8262	8262	15150	other	False	False
WNT7A_FZD10_LRP6	WNT	Secreted Signaling	WNT7A	FZD10_LRP6	WNT7A	FZD10|LRP6	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.0	0.0	0.0	0.00534653477370739	0.00534653477370739	0.0001210360715049319	8262	8262	15150	other	False	False
WNT7A_FZD2_LRP6	WNT	Secreted Signaling	WNT7A	FZD2_LRP6	WNT7A	FZD2|LRP6	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.0	0.0	0.0	0.00534653477370739	0.00534653477370739	0.03558460250496864	8262	8262	15150	other	False	False
WNT7A_FZD3_LRP6	WNT	Secreted Signaling	WNT7A	FZD3_LRP6	WNT7A	FZD3|LRP6	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.0	0.0	0.011434168588837897	0.00534653477370739	0.00534653477370739	0.12962962687015533	8262	8262	15150	other	False	False
WNT7A_FZD4_LRP6	WNT	Secreted Signaling	WNT7A	FZD4_LRP6	WNT7A	FZD4|LRP6	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.0	0.0	0.0	0.00534653477370739	0.00534653477370739	0.009924957528710365	8262	8262	15150	other	False	False
WNT7A_FZD5_LRP6	WNT	Secreted Signaling	WNT7A	FZD5_LRP6	WNT7A	FZD5|LRP6	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.0	0.0	0.0060096581886867305	0.00534653477370739	0.00534653477370739	0.1129266545176506	8262	8262	15150	other	False	False
WNT7A_FZD6_LRP6	WNT	Secreted Signaling	WNT7A	FZD6_LRP6	WNT7A	FZD6|LRP6	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.0	0.0	0.016653008489619224	0.00534653477370739	0.00534653477370739	0.14258049428462982	8262	8262	15150	other	False	False
WNT7A_FZD7_LRP6	WNT	Secreted Signaling	WNT7A	FZD7_LRP6	WNT7A	FZD7|LRP6	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.0	0.0	0.0	0.00534653477370739	0.00534653477370739	0.03534253314137459	8262	8262	15150	other	False	False
WNT7A_FZD8_LRP6	WNT	Secreted Signaling	WNT7A	FZD8_LRP6	WNT7A	FZD8|LRP6	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.0	0.0	0.0	0.00534653477370739	0.00534653477370739	0.019970951601862907	8262	8262	15150	other	False	False
WNT7A_FZD9_LRP6	WNT	Secreted Signaling	WNT7A	FZD9_LRP6	WNT7A	FZD9|LRP6	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.0	0.0	0.0	0.00534653477370739	0.00534653477370739	0.012466714717447758	8262	8262	15150	other	False	False
WNT7B_FZD1_LRP6	WNT	Secreted Signaling	WNT7B	FZD1_LRP6	WNT7B	FZD1|LRP6	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.0	0.0	0.025255073242580257	0.0019801980815827847	0.0019801980815827847	0.14258049428462982	8262	8262	15150	other	False	False
WNT7B_FZD10_LRP6	WNT	Secreted Signaling	WNT7B	FZD10_LRP6	WNT7B	FZD10|LRP6	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.0	0.0	0.0	0.0019801980815827847	0.0019801980815827847	0.0001210360715049319	8262	8262	15150	other	False	False
WNT7B_FZD2_LRP6	WNT	Secreted Signaling	WNT7B	FZD2_LRP6	WNT7B	FZD2|LRP6	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.0	0.0	0.0	0.0019801980815827847	0.0019801980815827847	0.03558460250496864	8262	8262	15150	other	False	False
WNT7B_FZD3_LRP6	WNT	Secreted Signaling	WNT7B	FZD3_LRP6	WNT7B	FZD3|LRP6	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.0	0.0	0.011434168588837897	0.0019801980815827847	0.0019801980815827847	0.12962962687015533	8262	8262	15150	other	False	False
WNT7B_FZD4_LRP6	WNT	Secreted Signaling	WNT7B	FZD4_LRP6	WNT7B	FZD4|LRP6	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.0	0.0	0.0	0.0019801980815827847	0.0019801980815827847	0.009924957528710365	8262	8262	15150	other	False	False
WNT7B_FZD5_LRP6	WNT	Secreted Signaling	WNT7B	FZD5_LRP6	WNT7B	FZD5|LRP6	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.0	0.0	0.0060096581886867305	0.0019801980815827847	0.0019801980815827847	0.1129266545176506	8262	8262	15150	other	False	False
WNT7B_FZD6_LRP6	WNT	Secreted Signaling	WNT7B	FZD6_LRP6	WNT7B	FZD6|LRP6	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.0	0.0	0.016653008489619224	0.0019801980815827847	0.0019801980815827847	0.14258049428462982	8262	8262	15150	other	False	False
WNT7B_FZD7_LRP6	WNT	Secreted Signaling	WNT7B	FZD7_LRP6	WNT7B	FZD7|LRP6	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.0	0.0	0.0	0.0019801980815827847	0.0019801980815827847	0.03534253314137459	8262	8262	15150	other	False	False
WNT7B_FZD8_LRP6	WNT	Secreted Signaling	WNT7B	FZD8_LRP6	WNT7B	FZD8|LRP6	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.0	0.0	0.0	0.0019801980815827847	0.0019801980815827847	0.019970951601862907	8262	8262	15150	other	False	False
WNT7B_FZD9_LRP6	WNT	Secreted Signaling	WNT7B	FZD9_LRP6	WNT7B	FZD9|LRP6	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.0	0.0	0.0	0.0019801980815827847	0.0019801980815827847	0.012466714717447758	8262	8262	15150	other	False	False
WNT8B_FZD1_LRP6	WNT	Secreted Signaling	WNT8B	FZD1_LRP6	WNT8B	FZD1|LRP6	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.0	0.0	0.025255073242580257	0.0	0.0	0.14258049428462982	8262	8262	15150	other	False	False
