interaction_name	pathway_name	annotation	ligand	receptor	ligand_genes	receptor_genes	direction	partner	prob_high	prob_low	pval_high	pval_low	sig_high	sig_low	delta_prob	ligand_mean_high	ligand_mean_low	receptor_mean_partner	ligand_prop_high	ligand_prop_low	receptor_prop_partner	n_high	n_low	n_partner	ligand_class	sig_either	sig_diff
BMP7_ACVR1_ACVR2A	BMP	Secreted Signaling	BMP7	ACVR1_ACVR2A	BMP7	ACVR1|ACVR2A	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.0	0.0	0.0	0.0004083507810719311	0.0004083507810719311	0.04249291867017746	2118	2118	19591	other	False	False
BMP7_ACVR1_ACVR2B	BMP	Secreted Signaling	BMP7	ACVR1_ACVR2B	BMP7	ACVR1|ACVR2B	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.0	0.0	0.006697059787291427	0.0004083507810719311	0.0004083507810719311	0.10576014965772629	2118	2118	19591	other	False	False
BMP7_ACVR1_BMPR2	BMP	Secreted Signaling	BMP7	ACVR1_BMPR2	BMP7	BMPR2|ACVR1	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.0	0.0	0.058862466766694696	0.0004083507810719311	0.0004083507810719311	0.18791311979293823	2118	2118	19591	other	False	False
BMP7_BMPR1A_ACVR2A	BMP	Secreted Signaling	BMP7	BMPR1A_ACVR2A	BMP7	ACVR2A|BMPR1A	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.0	0.0	0.0	0.0004083507810719311	0.0004083507810719311	0.04249291867017746	2118	2118	19591	other	False	False
BMP7_BMPR1A_ACVR2B	BMP	Secreted Signaling	BMP7	BMPR1A_ACVR2B	BMP7	ACVR2B|BMPR1A	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.0	0.0	0.003410056318216368	0.0004083507810719311	0.0004083507810719311	0.10576014965772629	2118	2118	19591	other	False	False
BMP7_BMPR1A_BMPR2	BMP	Secreted Signaling	BMP7	BMPR1A_BMPR2	BMP7	BMPR2|BMPR1A	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.0	0.0	0.029972007579276753	0.0004083507810719311	0.0004083507810719311	0.1298394650220871	2118	2118	19591	other	False	False
BMP7_BMPR1B_ACVR2A	BMP	Secreted Signaling	BMP7	BMPR1B_ACVR2A	BMP7	BMPR1B|ACVR2A	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.0	0.0	0.0	0.0004083507810719311	0.0004083507810719311	0.01463644951581955	2118	2118	19591	other	False	False
BMP7_BMPR1B_ACVR2B	BMP	Secreted Signaling	BMP7	BMPR1B_ACVR2B	BMP7	BMPR1B|ACVR2B	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.0	0.0	0.0	0.0004083507810719311	0.0004083507810719311	0.01463644951581955	2118	2118	19591	other	False	False
BMP7_BMPR1B_BMPR2	BMP	Secreted Signaling	BMP7	BMPR1B_BMPR2	BMP7	BMPR1B|BMPR2	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.0	0.0	0.0	0.0004083507810719311	0.0004083507810719311	0.01463644951581955	2118	2118	19591	other	False	False
BMP8A_ACVR1_ACVR2A	BMP	Secreted Signaling	BMP8A	ACVR1_ACVR2A	BMP8A	ACVR1|ACVR2A	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.0	0.0	0.0	5.104384763399139e-05	5.104384763399139e-05	0.04249291867017746	2118	2118	19591	other	False	False
BMP8A_ACVR1_ACVR2B	BMP	Secreted Signaling	BMP8A	ACVR1_ACVR2B	BMP8A	ACVR1|ACVR2B	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.0	0.0	0.006697059787291427	5.104384763399139e-05	5.104384763399139e-05	0.10576014965772629	2118	2118	19591	other	False	False
BMP8A_ACVR1_BMPR2	BMP	Secreted Signaling	BMP8A	ACVR1_BMPR2	BMP8A	BMPR2|ACVR1	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.0	0.0	0.058862466766694696	5.104384763399139e-05	5.104384763399139e-05	0.18791311979293823	2118	2118	19591	other	False	False
BMP8A_BMPR1A_ACVR2A	BMP	Secreted Signaling	BMP8A	BMPR1A_ACVR2A	BMP8A	ACVR2A|BMPR1A	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.0	0.0	0.0	5.104384763399139e-05	5.104384763399139e-05	0.04249291867017746	2118	2118	19591	other	False	False
BMP8A_BMPR1A_ACVR2B	BMP	Secreted Signaling	BMP8A	BMPR1A_ACVR2B	BMP8A	ACVR2B|BMPR1A	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.0	0.0	0.003410056318216368	5.104384763399139e-05	5.104384763399139e-05	0.10576014965772629	2118	2118	19591	other	False	False
BMP8A_BMPR1A_BMPR2	BMP	Secreted Signaling	BMP8A	BMPR1A_BMPR2	BMP8A	BMPR2|BMPR1A	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.0	0.0	0.029972007579276753	5.104384763399139e-05	5.104384763399139e-05	0.1298394650220871	2118	2118	19591	other	False	False
BMP8A_BMPR1B_ACVR2A	BMP	Secreted Signaling	BMP8A	BMPR1B_ACVR2A	BMP8A	BMPR1B|ACVR2A	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.0	0.0	0.0	5.104384763399139e-05	5.104384763399139e-05	0.01463644951581955	2118	2118	19591	other	False	False
BMP8A_BMPR1B_ACVR2B	BMP	Secreted Signaling	BMP8A	BMPR1B_ACVR2B	BMP8A	BMPR1B|ACVR2B	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.0	0.0	0.0	5.104384763399139e-05	5.104384763399139e-05	0.01463644951581955	2118	2118	19591	other	False	False
BMP8A_BMPR1B_BMPR2	BMP	Secreted Signaling	BMP8A	BMPR1B_BMPR2	BMP8A	BMPR1B|BMPR2	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.0	0.0	0.0	5.104384763399139e-05	5.104384763399139e-05	0.01463644951581955	2118	2118	19591	other	False	False
BMP8B_ACVR1_ACVR2A	BMP	Secreted Signaling	BMP8B	ACVR1_ACVR2A	BMP8B	ACVR1|ACVR2A	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.0	0.0	0.0	0.0010719207348302007	0.0010719207348302007	0.04249291867017746	2118	2118	19591	other	False	False
BMP8B_ACVR1_ACVR2B	BMP	Secreted Signaling	BMP8B	ACVR1_ACVR2B	BMP8B	ACVR1|ACVR2B	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.0	0.0	0.006697059787291427	0.0010719207348302007	0.0010719207348302007	0.10576014965772629	2118	2118	19591	other	False	False
BMP8B_ACVR1_BMPR2	BMP	Secreted Signaling	BMP8B	ACVR1_BMPR2	BMP8B	BMPR2|ACVR1	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.0	0.0	0.058862466766694696	0.0010719207348302007	0.0010719207348302007	0.18791311979293823	2118	2118	19591	other	False	False
BMP8B_BMPR1A_ACVR2A	BMP	Secreted Signaling	BMP8B	BMPR1A_ACVR2A	BMP8B	ACVR2A|BMPR1A	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.0	0.0	0.0	0.0010719207348302007	0.0010719207348302007	0.04249291867017746	2118	2118	19591	other	False	False
BMP8B_BMPR1A_ACVR2B	BMP	Secreted Signaling	BMP8B	BMPR1A_ACVR2B	BMP8B	ACVR2B|BMPR1A	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.0	0.0	0.003410056318216368	0.0010719207348302007	0.0010719207348302007	0.10576014965772629	2118	2118	19591	other	False	False
BMP8B_BMPR1A_BMPR2	BMP	Secreted Signaling	BMP8B	BMPR1A_BMPR2	BMP8B	BMPR2|BMPR1A	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	0.0	0.0	0.029972007579276753	0.0010719207348302007	0.0010719207348302007	0.1298394650220871	2118	2118	19591	other	False	False
