interaction_name	pathway_name	annotation	ligand	receptor	ligand_genes	receptor_genes	direction	partner	prob_high	prob_low	pval_high	pval_low	sig_high	sig_low	delta_prob	ligand_class	sig_either	sig_diff	contrast
ICOSL_CD28	ICOS	Cell-Cell Contact	ICOSLG	CD28	ICOSLG	CD28	outgoing	TNK_NMPR	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	out_NMPR
ICOSL_CTLA4	ICOS	Cell-Cell Contact	ICOSLG	CTLA4	ICOSLG	CTLA4	outgoing	TNK_NMPR	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	out_NMPR
JAM2_ITGA3_ITGB1	JAM	Cell-Cell Contact	JAM2	ITGA3_ITGB1	JAM2	ITGA3|ITGB1	outgoing	TNK_NMPR	0.0	0.0	1.0	1.0	False	False	0.0	barrier	False	False	out_NMPR
JAM2_ITGAV_ITGB1	JAM	Cell-Cell Contact	JAM2	ITGAV_ITGB1	JAM2	ITGAV|ITGB1	outgoing	TNK_NMPR	0.0	0.0	1.0	1.0	False	False	0.0	barrier	False	False	out_NMPR
JAM3_ITGAM_ITGB2	JAM	Cell-Cell Contact	JAM3	ITGAM_ITGB2	JAM3	ITGAM|ITGB2	outgoing	TNK_NMPR	0.0	0.0	1.0	1.0	False	False	0.0	barrier	False	False	out_NMPR
JAM1_ITGAL_ITGB2	JAM	Cell-Cell Contact	F11R	ITGAL_ITGB2	F11R	ITGAL|ITGB2	outgoing	TNK_NMPR	0.6904591378311016	0.652777942731295	0.009900990099009901	1.0	True	False	0.03768119509980661	barrier	True	True	out_NMPR
JAM2_JAM3	JAM	Cell-Cell Contact	JAM2	JAM3	JAM2	JAM3	outgoing	TNK_NMPR	0.0	0.0	1.0	1.0	False	False	0.0	barrier	False	False	out_NMPR
F11R_F11R	JAM	Cell-Cell Contact	F11R	F11R	F11R	F11R	outgoing	TNK_NMPR	0.0	0.0	1.0	1.0	False	False	0.0	barrier	False	False	out_NMPR
JAM2_F11R	JAM	Cell-Cell Contact	JAM2	F11R	JAM2	F11R	outgoing	TNK_NMPR	0.0	0.0	1.0	1.0	False	False	0.0	barrier	False	False	out_NMPR
JAM2_JAM2	JAM	Cell-Cell Contact	JAM2	JAM2	JAM2	JAM2	outgoing	TNK_NMPR	0.0	0.0	1.0	1.0	False	False	0.0	barrier	False	False	out_NMPR
JAM3_F11R	JAM	Cell-Cell Contact	JAM3	F11R	JAM3	F11R	outgoing	TNK_NMPR	0.0	0.0	1.0	1.0	False	False	0.0	barrier	False	False	out_NMPR
JAM3_JAM3	JAM	Cell-Cell Contact	JAM3	JAM3	JAM3	JAM3	outgoing	TNK_NMPR	0.0	0.0	1.0	1.0	False	False	0.0	barrier	False	False	out_NMPR
L1CAM_ITGA4_ITGB7	L1CAM	Cell-Cell Contact	L1CAM	ITGA4_ITGB7	L1CAM	ITGA4|ITGB7	outgoing	TNK_NMPR	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	out_NMPR
L1CAM_L1CAM	L1CAM	Cell-Cell Contact	L1CAM	L1CAM	L1CAM	L1CAM	outgoing	TNK_NMPR	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	out_NMPR
LCK_CD8A_CD8B1	LCK	Cell-Cell Contact	LCK	CD8 receptor	LCK	CD8B|CD8A	outgoing	TNK_NMPR	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	out_NMPR
MADCAM1_ITGA4_ITGB7	MADCAM	Cell-Cell Contact	MADCAM1	ITGA4_ITGB7	MADCAM1	ITGA4|ITGB7	outgoing	TNK_NMPR	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	out_NMPR
HLA-A_CD8A	MHC-I	Cell-Cell Contact	HLA-A	CD8A	HLA-A	CD8A	outgoing	TNK_NMPR	0.8531847489764697	0.8615241131405901	1.0	1.0	False	False	-0.0083393641641204	other	False	False	out_NMPR
HLA-B_CD8A	MHC-I	Cell-Cell Contact	HLA-B	CD8A	HLA-B	CD8A	outgoing	TNK_NMPR	0.8629728835361354	0.8642809654205613	1.0	1.0	False	False	-0.0013080818844258824	other	False	False	out_NMPR
HLA-C_CD8A	MHC-I	Cell-Cell Contact	HLA-C	CD8A	HLA-C	CD8A	outgoing	TNK_NMPR	0.8777267333307823	0.8773774507499714	1.0	1.0	False	False	0.0003492825808109057	other	False	False	out_NMPR
HLA-E_CD8A	MHC-I	Cell-Cell Contact	HLA-E	CD8A	HLA-E	CD8A	outgoing	TNK_NMPR	0.8144371491983596	0.8036697753467581	0.0297029702970297	1.0	True	False	0.010767373851601536	inhibitory	True	True	out_NMPR
HLA-F_CD8A	MHC-I	Cell-Cell Contact	HLA-F	CD8A	HLA-F	CD8A	outgoing	TNK_NMPR	0.5679978027912906	0.554953867268526	0.33663366336633666	0.9702970297029703	False	False	0.013043935522764616	inhibitory	False	False	out_NMPR
HLA-G_CD8A	MHC-I	Cell-Cell Contact	HLA-G	CD8A	HLA-G	CD8A	outgoing	TNK_NMPR	0.0	0.0	1.0	1.0	False	False	0.0	inhibitory	False	False	out_NMPR
HLA-A_CD8B	MHC-I	Cell-Cell Contact	HLA-A	CD8B	HLA-A	CD8B	outgoing	TNK_NMPR	0.49539394562710715	0.5124426774071086	1.0	1.0	False	False	-0.017048731780001436	other	False	False	out_NMPR
HLA-B_CD8B	MHC-I	Cell-Cell Contact	HLA-B	CD8B	HLA-B	CD8B	outgoing	TNK_NMPR	0.515489687714993	0.5182631792449209	1.0	1.0	False	False	-0.002773491529927896	other	False	False	out_NMPR
HLA-C_CD8B	MHC-I	Cell-Cell Contact	HLA-C	CD8B	HLA-C	CD8B	outgoing	TNK_NMPR	0.5480638850365498	0.5472586389595471	1.0	1.0	False	False	0.0008052460770027192	other	False	False	out_NMPR
HLA-E_CD8B	MHC-I	Cell-Cell Contact	HLA-E	CD8B	HLA-E	CD8B	outgoing	TNK_NMPR	0.4257720748116186	0.40882244712033305	0.0297029702970297	1.0	True	False	0.01694962769128555	inhibitory	True	True	out_NMPR
HLA-F_CD8B	MHC-I	Cell-Cell Contact	HLA-F	CD8B	HLA-F	CD8B	outgoing	TNK_NMPR	0.18174952760660348	0.17400297039985793	0.33663366336633666	0.9702970297029703	False	False	0.007746557206745552	inhibitory	False	False	out_NMPR
HLA-G_CD8B	MHC-I	Cell-Cell Contact	HLA-G	CD8B	HLA-G	CD8B	outgoing	TNK_NMPR	0.0	0.0	1.0	1.0	False	False	0.0	inhibitory	False	False	out_NMPR
HLA-A_CD8B2	MHC-I	Cell-Cell Contact	HLA-A	CD8B2	HLA-A	CD8B2	outgoing	TNK_NMPR	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	out_NMPR
HLA-B_CD8B2	MHC-I	Cell-Cell Contact	HLA-B	CD8B2	HLA-B	CD8B2	outgoing	TNK_NMPR	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	out_NMPR
HLA-C_CD8B2	MHC-I	Cell-Cell Contact	HLA-C	CD8B2	HLA-C	CD8B2	outgoing	TNK_NMPR	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	out_NMPR
HLA-E_CD8B2	MHC-I	Cell-Cell Contact	HLA-E	CD8B2	HLA-E	CD8B2	outgoing	TNK_NMPR	0.0	0.0	1.0	1.0	False	False	0.0	inhibitory	False	False	out_NMPR
HLA-F_CD8B2	MHC-I	Cell-Cell Contact	HLA-F	CD8B2	HLA-F	CD8B2	outgoing	TNK_NMPR	0.0	0.0	1.0	1.0	False	False	0.0	inhibitory	False	False	out_NMPR
HLA-G_CD8B2	MHC-I	Cell-Cell Contact	HLA-G	CD8B2	HLA-G	CD8B2	outgoing	TNK_NMPR	0.0	0.0	1.0	1.0	False	False	0.0	inhibitory	False	False	out_NMPR
HLA-C_KIR2DL1	MHC-I	Cell-Cell Contact	HLA-C	KIR2DL1	HLA-C	KIR2DL1	outgoing	TNK_NMPR	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	out_NMPR
HLA-G_LILRB1	MHC-I	Cell-Cell Contact	HLA-G	LILRB1	HLA-G	LILRB1	outgoing	TNK_NMPR	0.0	0.0	1.0	1.0	False	False	0.0	inhibitory	False	False	out_NMPR
HLA-G_LILRB2	MHC-I	Cell-Cell Contact	HLA-G	LILRB2	HLA-G	LILRB2	outgoing	TNK_NMPR	0.0	0.0	1.0	1.0	False	False	0.0	inhibitory	False	False	out_NMPR
HLA-E_KLRC1	MHC-I	Cell-Cell Contact	HLA-E	KLRC1	HLA-E	KLRC1	outgoing	TNK_NMPR	0.0	0.0	1.0	1.0	False	False	0.0	inhibitory	False	False	out_NMPR
HLA-E_KLRC2	MHC-I	Cell-Cell Contact	HLA-E	KLRC2	HLA-E	KLRC2	outgoing	TNK_NMPR	0.0	0.0	1.0	1.0	False	False	0.0	inhibitory	False	False	out_NMPR
HLA-F_LILRB1	MHC-I	Cell-Cell Contact	HLA-F	LILRB1	HLA-F	LILRB1	outgoing	TNK_NMPR	0.0	0.0	1.0	1.0	False	False	0.0	inhibitory	False	False	out_NMPR
HLA-E_KLRK1	MHC-I	Cell-Cell Contact	HLA-E	KLRK1	HLA-E	KLRK1	outgoing	TNK_NMPR	0.0	0.0	1.0	1.0	False	False	0.0	inhibitory	False	False	out_NMPR
HLA-E_CD94:NKG2A	MHC-I	Cell-Cell Contact	HLA-E	CD94:NKG2A	HLA-E	KLRC1|KLRD1	outgoing	TNK_NMPR	0.0	0.0	1.0	1.0	False	False	0.0	inhibitory	False	False	out_NMPR
HLA-E_CD94:NKG2C	MHC-I	Cell-Cell Contact	HLA-E	CD94:NKG2C	HLA-E	KLRC2|KLRD1	outgoing	TNK_NMPR	0.0	0.0	1.0	1.0	False	False	0.0	inhibitory	False	False	out_NMPR
ULBP1_KLRK1	MHC-I	Cell-Cell Contact	ULBP1	KLRK1	ULBP1	KLRK1	outgoing	TNK_NMPR	0.0	0.0	1.0	1.0	False	False	0.0	recruit	False	False	out_NMPR
ULBP2_KLRK1	MHC-I	Cell-Cell Contact	ULBP2	KLRK1	ULBP2	KLRK1	outgoing	TNK_NMPR	0.0	0.0	1.0	1.0	False	False	0.0	recruit	False	False	out_NMPR
HLA-DPA1_CD4	MHC-II	Cell-Cell Contact	HLA-DPA1	CD4	HLA-DPA1	CD4	outgoing	TNK_NMPR	0.12750370650886106	0.17475436309249115	1.0	1.0	False	False	-0.04725065658363009	other	False	False	out_NMPR
HLA-DPB1_CD4	MHC-II	Cell-Cell Contact	HLA-DPB1	CD4	HLA-DPB1	CD4	outgoing	TNK_NMPR	0.10284101173432693	0.1373385041805408	1.0	1.0	False	False	-0.034497492446213876	other	False	False	out_NMPR
HLA-DQA1_CD4	MHC-II	Cell-Cell Contact	HLA-DQA1	CD4	HLA-DQA1	CD4	outgoing	TNK_NMPR	0.178050551836274	0.17828863878607212	1.0	1.0	False	False	-0.0002380869497981275	other	False	False	out_NMPR
HLA-DMA_CD4	MHC-II	Cell-Cell Contact	HLA-DMA	CD4	HLA-DMA	CD4	outgoing	TNK_NMPR	0.02348875092239565	0.03564324111185315	1.0	1.0	False	False	-0.012154490189457502	other	False	False	out_NMPR
HLA-DMB_CD4	MHC-II	Cell-Cell Contact	HLA-DMB	CD4	HLA-DMB	CD4	outgoing	TNK_NMPR	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	out_NMPR
HLA-DQA2_CD4	MHC-II	Cell-Cell Contact	HLA-DQA2	CD4	HLA-DQA2	CD4	outgoing	TNK_NMPR	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	out_NMPR
HLA-DOA_CD4	MHC-II	Cell-Cell Contact	HLA-DOA	CD4	HLA-DOA	CD4	outgoing	TNK_NMPR	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	out_NMPR
HLA-DOB_CD4	MHC-II	Cell-Cell Contact	HLA-DOB	CD4	HLA-DOB	CD4	outgoing	TNK_NMPR	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	out_NMPR
HLA-DQB1_CD4	MHC-II	Cell-Cell Contact	HLA-DQB1	CD4	HLA-DQB1	CD4	outgoing	TNK_NMPR	0.026571790132862746	0.03995553099329107	1.0	1.0	False	False	-0.013383740860428324	other	False	False	out_NMPR
HLA-DRA_CD4	MHC-II	Cell-Cell Contact	HLA-DRA	CD4	HLA-DRA	CD4	outgoing	TNK_NMPR	0.26781318401494164	0.30917687706856856	1.0	1.0	False	False	-0.041363693053626915	other	False	False	out_NMPR
HLA-DRB1_CD4	MHC-II	Cell-Cell Contact	HLA-DRB1	CD4	HLA-DRB1	CD4	outgoing	TNK_NMPR	0.14300521837004007	0.18472099717117432	1.0	1.0	False	False	-0.04171577880113425	other	False	False	out_NMPR
HLA-DRB3_CD4	MHC-II	Cell-Cell Contact	HLA-DRB3	CD4	HLA-DRB3	CD4	outgoing	TNK_NMPR	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	out_NMPR
HLA-DRB5_CD4	MHC-II	Cell-Cell Contact	HLA-DRB5	CD4	HLA-DRB5	CD4	outgoing	TNK_NMPR	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	out_NMPR
MPZ_MPZL1	MPZ	Cell-Cell Contact	MPZ	MPZL1	MPZ	MPZL1	outgoing	TNK_NMPR	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	out_NMPR
MPZ_MPZ	MPZ	Cell-Cell Contact	MPZ	MPZ	MPZ	MPZ	outgoing	TNK_NMPR	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	out_NMPR
MPZL1_MPZL1	MPZ	Cell-Cell Contact	MPZL1	MPZL1	MPZL1	MPZL1	outgoing	TNK_NMPR	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	out_NMPR
NCAM1_FGFR1	NCAM	Cell-Cell Contact	NCAM1	FGFR1	NCAM1	FGFR1	outgoing	TNK_NMPR	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	out_NMPR
NCAM1_NCAM1	NCAM	Cell-Cell Contact	NCAM1	NCAM1	NCAM1	NCAM1	outgoing	TNK_NMPR	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	out_NMPR
NCAM1_NCAM2	NCAM	Cell-Cell Contact	NCAM1	NCAM2	NCAM1	NCAM2	outgoing	TNK_NMPR	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	out_NMPR
NCAM1_L1CAM	NCAM	Cell-Cell Contact	NCAM1	L1CAM	NCAM1	L1CAM	outgoing	TNK_NMPR	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	out_NMPR
NCAM2_L1CAM	NCAM	Cell-Cell Contact	NCAM2	L1CAM	NCAM2	L1CAM	outgoing	TNK_NMPR	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	out_NMPR
NECTIN1_CADM3	NECTIN	Cell-Cell Contact	NECTIN1	CADM3	NECTIN1	CADM3	outgoing	TNK_NMPR	0.0	0.0	1.0	1.0	False	False	0.0	barrier	False	False	out_NMPR
NECTIN1_NECTIN4	NECTIN	Cell-Cell Contact	NECTIN1	NECTIN4	NECTIN1	NECTIN4	outgoing	TNK_NMPR	0.0	0.0	1.0	1.0	False	False	0.0	barrier	False	False	out_NMPR
NECTIN3_NECTIN1	NECTIN	Cell-Cell Contact	NECTIN3	NECTIN1	NECTIN3	NECTIN1	outgoing	TNK_NMPR	0.0	0.0	1.0	1.0	False	False	0.0	barrier	False	False	out_NMPR
NECTIN3_NECTIN2	NECTIN	Cell-Cell Contact	NECTIN3	NECTIN2	NECTIN3	NECTIN2	outgoing	TNK_NMPR	0.0	0.0	1.0	1.0	False	False	0.0	barrier	False	False	out_NMPR
NECTIN3_PVR	NECTIN	Cell-Cell Contact	NECTIN3	PVR	NECTIN3	PVR	outgoing	TNK_NMPR	0.0	0.0	1.0	1.0	False	False	0.0	barrier	False	False	out_NMPR
NECTIN3_TIGIT	NECTIN	Cell-Cell Contact	NECTIN3	TIGIT	NECTIN3	TIGIT	outgoing	TNK_NMPR	0.0	0.0	1.0	1.0	False	False	0.0	barrier	False	False	out_NMPR
NECTIN2_CD226	NECTIN	Cell-Cell Contact	NECTIN2	CD226	NECTIN2	CD226	outgoing	TNK_NMPR	0.06480880314943831	0.037661030479053045	0.009900990099009901	1.0	True	False	0.027147772670385262	barrier|inhibitory	True	True	out_NMPR
NECTIN2_TIGIT	NECTIN	Cell-Cell Contact	NECTIN2	TIGIT	NECTIN2	TIGIT	outgoing	TNK_NMPR	0.41920406134818683	0.2895700815847216	0.009900990099009901	1.0	True	False	0.12963397976346525	barrier|inhibitory	True	True	out_NMPR
NEGR1_NEGR1	NEGR	Cell-Cell Contact	NEGR1	NEGR1	NEGR1	NEGR1	outgoing	TNK_NMPR	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	out_NMPR
LRRC4C_NTNG1	NGL	Cell-Cell Contact	LRRC4C	NTNG1	LRRC4C	NTNG1	outgoing	TNK_NMPR	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	out_NMPR
LRRC4_NTNG2	NGL	Cell-Cell Contact	LRRC4	NTNG2	LRRC4	NTNG2	outgoing	TNK_NMPR	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	out_NMPR
LRRC4B_PTPRF	NGL	Cell-Cell Contact	LRRC4B	PTPRF	LRRC4B	PTPRF	outgoing	TNK_NMPR	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	out_NMPR
DLL1_NOTCH1	NOTCH	Cell-Cell Contact	DLL1	NOTCH1	DLL1	NOTCH1	outgoing	TNK_NMPR	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	out_NMPR
DLL1_NOTCH3	NOTCH	Cell-Cell Contact	DLL1	NOTCH3	DLL1	NOTCH3	outgoing	TNK_NMPR	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	out_NMPR
DLL1_NOTCH4	NOTCH	Cell-Cell Contact	DLL1	NOTCH4	DLL1	NOTCH4	outgoing	TNK_NMPR	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	out_NMPR
DLL3_NOTCH1	NOTCH	Cell-Cell Contact	DLL3	NOTCH1	DLL3	NOTCH1	outgoing	TNK_NMPR	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	out_NMPR
DLL3_NOTCH2	NOTCH	Cell-Cell Contact	DLL3	NOTCH2	DLL3	NOTCH2	outgoing	TNK_NMPR	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	out_NMPR
DLL3_NOTCH3	NOTCH	Cell-Cell Contact	DLL3	NOTCH3	DLL3	NOTCH3	outgoing	TNK_NMPR	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	out_NMPR
DLL3_NOTCH4	NOTCH	Cell-Cell Contact	DLL3	NOTCH4	DLL3	NOTCH4	outgoing	TNK_NMPR	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	out_NMPR
DLL4_NOTCH1	NOTCH	Cell-Cell Contact	DLL4	NOTCH1	DLL4	NOTCH1	outgoing	TNK_NMPR	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	out_NMPR
DLL4_NOTCH2	NOTCH	Cell-Cell Contact	DLL4	NOTCH2	DLL4	NOTCH2	outgoing	TNK_NMPR	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	out_NMPR
DLL4_NOTCH3	NOTCH	Cell-Cell Contact	DLL4	NOTCH3	DLL4	NOTCH3	outgoing	TNK_NMPR	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	out_NMPR
DLL4_NOTCH4	NOTCH	Cell-Cell Contact	DLL4	NOTCH4	DLL4	NOTCH4	outgoing	TNK_NMPR	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	out_NMPR
JAG1_NOTCH1	NOTCH	Cell-Cell Contact	JAG1	NOTCH1	JAG1	NOTCH1	outgoing	TNK_NMPR	0.00199163395184452	0.0016847585960823223	0.009900990099009901	0.25742574257425743	True	False	0.00030687535576219755	other	True	True	out_NMPR
JAG1_NOTCH2	NOTCH	Cell-Cell Contact	JAG1	NOTCH2	JAG1	NOTCH2	outgoing	TNK_NMPR	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	out_NMPR
JAG1_NOTCH3	NOTCH	Cell-Cell Contact	JAG1	NOTCH3	JAG1	NOTCH3	outgoing	TNK_NMPR	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	out_NMPR
JAG1_NOTCH4	NOTCH	Cell-Cell Contact	JAG1	NOTCH4	JAG1	NOTCH4	outgoing	TNK_NMPR	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	out_NMPR
JAG2_NOTCH1	NOTCH	Cell-Cell Contact	JAG2	NOTCH1	JAG2	NOTCH1	outgoing	TNK_NMPR	4.771979863622857e-05	0.0001373666164173351	1.0	0.4752475247524752	False	False	-8.964681778110653e-05	other	False	False	out_NMPR
JAG2_NOTCH2	NOTCH	Cell-Cell Contact	JAG2	NOTCH2	JAG2	NOTCH2	outgoing	TNK_NMPR	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	out_NMPR
JAG2_NOTCH3	NOTCH	Cell-Cell Contact	JAG2	NOTCH3	JAG2	NOTCH3	outgoing	TNK_NMPR	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	out_NMPR
JAG2_NOTCH4	NOTCH	Cell-Cell Contact	JAG2	NOTCH4	JAG2	NOTCH4	outgoing	TNK_NMPR	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	out_NMPR
DLL1_NOTCH2	NOTCH	Cell-Cell Contact	DLL1	NOTCH2	DLL1	NOTCH2	outgoing	TNK_NMPR	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	out_NMPR
NRXN1_NLGN1	NRXN	Cell-Cell Contact	NRXN1	NLGN1	NRXN1	NLGN1	outgoing	TNK_NMPR	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	out_NMPR
NRXN1_NLGN2	NRXN	Cell-Cell Contact	NRXN1	NLGN2	NRXN1	NLGN2	outgoing	TNK_NMPR	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	out_NMPR
NRXN1_NLGN3	NRXN	Cell-Cell Contact	NRXN1	NLGN3	NRXN1	NLGN3	outgoing	TNK_NMPR	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	out_NMPR
NRXN2_NLGN1	NRXN	Cell-Cell Contact	NRXN2	NLGN1	NRXN2	NLGN1	outgoing	TNK_NMPR	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	out_NMPR
NRXN2_NLGN2	NRXN	Cell-Cell Contact	NRXN2	NLGN2	NRXN2	NLGN2	outgoing	TNK_NMPR	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	out_NMPR
NRXN2_NLGN3	NRXN	Cell-Cell Contact	NRXN2	NLGN3	NRXN2	NLGN3	outgoing	TNK_NMPR	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	out_NMPR
NRXN3_NLGN1	NRXN	Cell-Cell Contact	NRXN3	NLGN1	NRXN3	NLGN1	outgoing	TNK_NMPR	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	out_NMPR
NRXN3_NLGN2	NRXN	Cell-Cell Contact	NRXN3	NLGN2	NRXN3	NLGN2	outgoing	TNK_NMPR	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	out_NMPR
NRXN3_NLGN3	NRXN	Cell-Cell Contact	NRXN3	NLGN3	NRXN3	NLGN3	outgoing	TNK_NMPR	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	out_NMPR
OCLN_OCLN	OCLN	Cell-Cell Contact	OCLN	OCLN	OCLN	OCLN	outgoing	TNK_NMPR	0.0	0.0	1.0	1.0	False	False	0.0	barrier	False	False	out_NMPR
CD274_PDCD1	PD-L1	Cell-Cell Contact	CD274	PDCD1	CD274	PDCD1	outgoing	TNK_NMPR	0.0020502839365197376	0.0023581707694833374	1.0	0.9900990099009901	False	False	-0.00030788683296359984	inhibitory	False	False	out_NMPR
PDCD1LG2_PDCD1	PDL2	Cell-Cell Contact	PDCD1LG2	PDCD1	PDCD1LG2	PDCD1	outgoing	TNK_NMPR	0.0	0.0	1.0	1.0	False	False	0.0	inhibitory	False	False	out_NMPR
PECAM1_PECAM1	PECAM1	Cell-Cell Contact	PECAM1	PECAM1	PECAM1	PECAM1	outgoing	TNK_NMPR	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	out_NMPR
PTPRM_PTPRM	PTPRM	Cell-Cell Contact	PTPRM	PTPRM	PTPRM	PTPRM	outgoing	TNK_NMPR	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	out_NMPR
PVR_CD226	PVR	Cell-Cell Contact	PVR	CD226	PVR	CD226	outgoing	TNK_NMPR	0.0022157680894077246	0.004622514666935175	0.7128712871287128	0.009900990099009901	False	True	-0.0024067465775274503	barrier|inhibitory	True	True	out_NMPR
PVR_TIGIT	PVR	Cell-Cell Contact	PVR	TIGIT	PVR	TIGIT	outgoing	TNK_NMPR	0.022606098295331476	0.04613653950634772	0.7128712871287128	0.009900990099009901	False	True	-0.023530441211016242	barrier|inhibitory	True	True	out_NMPR
SELE_CD44	SELE	Cell-Cell Contact	SELE	CD44	SELE	CD44	outgoing	TNK_NMPR	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	out_NMPR
SELE_GLG1	SELE	Cell-Cell Contact	SELE	GLG1	SELE	GLG1	outgoing	TNK_NMPR	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	out_NMPR
SELL_CD34	SELL	Cell-Cell Contact	SELL	CD34	SELL	CD34	outgoing	TNK_NMPR	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	out_NMPR
SELL_PODXL	SELL	Cell-Cell Contact	SELL	PODXL	SELL	PODXL	outgoing	TNK_NMPR	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	out_NMPR
SELL_MADCAM1	SELL	Cell-Cell Contact	SELL	MADCAM1	SELL	MADCAM1	outgoing	TNK_NMPR	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	out_NMPR
SELPLG_SELE	SELPLG	Cell-Cell Contact	SELPLG	SELE	SELPLG	SELE	outgoing	TNK_NMPR	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	out_NMPR
SELPLG_SELL	SELPLG	Cell-Cell Contact	SELPLG	SELL	SELPLG	SELL	outgoing	TNK_NMPR	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	out_NMPR
SELPLG_SELP	SELPLG	Cell-Cell Contact	SELPLG	SELP	SELPLG	SELP	outgoing	TNK_NMPR	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	out_NMPR
SEMA4A_NRP1_PLXNA1	SEMA4	Cell-Cell Contact	SEMA4A	NRP1_PLXNA1	SEMA4A	NRP1|PLXNA1	outgoing	TNK_NMPR	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	out_NMPR
SEMA4A_NRP1_PLXNA2	SEMA4	Cell-Cell Contact	SEMA4A	NRP1_PLXNA2	SEMA4A	NRP1|PLXNA2	outgoing	TNK_NMPR	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	out_NMPR
SEMA4A_NRP1_PLXNA3	SEMA4	Cell-Cell Contact	SEMA4A	NRP1_PLXNA3	SEMA4A	PLXNA3|NRP1	outgoing	TNK_NMPR	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	out_NMPR
SEMA4A_NRP1_PLXNA4	SEMA4	Cell-Cell Contact	SEMA4A	NRP1_PLXNA4	SEMA4A	PLXNA4|NRP1	outgoing	TNK_NMPR	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	out_NMPR
SEMA4A_PLXNB1	SEMA4	Cell-Cell Contact	SEMA4A	PLXNB1	SEMA4A	PLXNB1	outgoing	TNK_NMPR	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	out_NMPR
