dataset	unit_id	n_tnk	n_fail_all	n_fail_comp	pct_pos	mean_log1p	scvi_mean_seed	seed_k01	seed_k02	seed_k03	seed_k04	seed_k05	seed_k06	seed_k07	seed_k08	seed_k09	seed_k10	seed_k11	seed_k12	seed_k13	seed_k14	seed_k15	seed_k16	seed_k17	seed_k18	seed_k19	seed_k20	seed_antimode	scanvi_k01	scanvi_k02	scanvi_k03	scanvi_k04	scanvi_k05	scanvi_k06	scanvi_k07	scanvi_k08	scanvi_k09	scanvi_k10	scanvi_k11	scanvi_k12	scanvi_k13	scanvi_k14	scanvi_k15	scanvi_k16	scanvi_k17	scanvi_k18	scanvi_k19	scanvi_k20	scanvi_antimode
GSE131907	BRONCHO_58	1546	1267	460	72.17391304347827	1.426353336223562	3.20941162109375	1.0	1.0	0.9954545454545455	0.9863636363636363	0.9818181818181818	0.9818181818181818	0.9727272727272728	0.9590909090909091	0.9272727272727272	0.9	0.8909090909090909	0.8772727272727273	0.8636363636363636	0.8545454545454545	0.8318181818181818	0.8181818181818182	0.8045454545454546	0.7909090909090909	0.7636363636363637	0.7136363636363636	1.0	1.0	1.0	0.9954545454545455	0.9863636363636363	0.9818181818181818	0.9818181818181818	0.9727272727272728	0.9590909090909091	0.9272727272727272	0.9	0.8909090909090909	0.8772727272727273	0.8636363636363636	0.8545454545454545	0.8318181818181818	0.8181818181818182	0.8045454545454546	0.7909090909090909	0.7636363636363637	0.7136363636363636	1.0
GSE131907	EBUS_06	611	1692	1186	71.16357504215851	1.3552293035869711	4.295619010925293	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9954545454545455	0.9954545454545455	0.9863636363636363	0.9818181818181818	0.9772727272727273	0.9772727272727273	0.9636363636363636	0.9636363636363636	0.9545454545454546	0.9545454545454546	0.9545454545454546	0.95	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9954545454545455	0.9954545454545455	0.9863636363636363	0.9818181818181818	0.9772727272727273	0.9772727272727273	0.9636363636363636	0.9636363636363636	0.9545454545454546	0.9545454545454546	0.9545454545454546	0.95	1.0
GSE131907	EBUS_10	1530	3614	367	84.46866485013625	1.9049734855942484	3.612365245819092	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9954545454545455	0.9954545454545455	0.9954545454545455	0.990909090909091	0.9863636363636363	0.9636363636363636	0.9590909090909091	0.9545454545454546	0.9545454545454546	0.9454545454545454	0.9409090909090909	0.9227272727272727	0.9	1.0	0.9954545454545455	0.9954545454545455	0.9954545454545455	0.9954545454545455	0.9954545454545455	0.9954545454545455	0.9954545454545455	0.990909090909091	0.990909090909091	0.990909090909091	0.9863636363636363	0.9818181818181818	0.9590909090909091	0.9545454545454546	0.95	0.95	0.9409090909090909	0.9363636363636364	0.9181818181818182	0.8954545454545455	0.9954545454545455
GSE131907	EBUS_12	328	2787	257	88.32684824902724	2.3549040610356684	3.673341989517212	1.0	1.0	0.9954545454545455	0.9954545454545455	0.9863636363636363	0.9863636363636363	0.9818181818181818	0.9681818181818181	0.9681818181818181	0.9681818181818181	0.9681818181818181	0.9590909090909091	0.9545454545454546	0.95	0.9409090909090909	0.9409090909090909	0.9318181818181818	0.9272727272727272	0.9181818181818182	0.9136363636363637	1.0	1.0	1.0	0.9954545454545455	0.9954545454545455	0.9863636363636363	0.9863636363636363	0.9818181818181818	0.9681818181818181	0.9681818181818181	0.9681818181818181	0.9681818181818181	0.9590909090909091	0.9545454545454546	0.95	0.9409090909090909	0.9409090909090909	0.9318181818181818	0.9272727272727272	0.9181818181818182	0.9136363636363637	1.0
GSE131907	EBUS_13	1150	2400	376	0.2659574468085106	0.0018434765440424	0.23424343764781952	0.022727272727272728	0.004545454545454545	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02242152466367713	0.004484304932735426	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GSE131907	EBUS_15	479	626	256	47.265625	1.1294928392821784	3.5018842220306396	1.0	1.0	1.0	0.990909090909091	0.990909090909091	0.9772727272727273	0.9590909090909091	0.9363636363636364	0.9272727272727272	0.9090909090909091	0.8954545454545455	0.8636363636363636	0.8409090909090909	0.8227272727272728	0.8045454545454546	0.7863636363636364	0.7727272727272727	0.759090909090909	0.7272727272727273	0.7090909090909091	1.0	1.0	0.9954954954954955	0.9954954954954955	0.9864864864864865	0.9864864864864865	0.972972972972973	0.954954954954955	0.9324324324324325	0.9234234234234234	0.9054054054054054	0.8918918918918919	0.8603603603603603	0.8378378378378378	0.8198198198198198	0.8018018018018018	0.7837837837837838	0.7702702702702703	0.7567567567567568	0.7252252252252253	0.7072072072072072	0.9954954954954955
GSE131907	EBUS_19	1427	685	217	94.00921658986177	2.4779035334230066	4.1272292137146	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9953917050691244	0.9953917050691244	0.9953917050691244	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9953917050691244	0.9953917050691244	0.9953917050691244	1.0
GSE131907	EBUS_28	232	4950	4640	96.33620689655172	2.197978326433922	5.113966941833496	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
GSE131907	EBUS_49	1126	649	114	49.122807017543856	0.9512107328950752	3.561063051223755	1.0	1.0	0.9912280701754386	0.9912280701754386	0.9912280701754386	0.9736842105263158	0.9736842105263158	0.9210526315789473	0.9122807017543859	0.8859649122807017	0.868421052631579	0.8333333333333334	0.8070175438596491	0.7894736842105263	0.7894736842105263	0.7631578947368421	0.7017543859649122	0.6929824561403509	0.6842105263157895	0.6578947368421053	0.9912280701754386	1.0	1.0	0.9912280701754386	0.9912280701754386	0.9912280701754386	0.9736842105263158	0.9736842105263158	0.9210526315789473	0.9122807017543859	0.8859649122807017	0.868421052631579	0.8333333333333334	0.8070175438596491	0.7894736842105263	0.7894736842105263	0.7631578947368421	0.7017543859649122	0.6929824561403509	0.6842105263157895	0.6578947368421053	0.9912280701754386
GSE131907	EBUS_51	1143	2132	1285	85.36964980544747	1.581328884787959	2.974782705307007	1.0	1.0	1.0	0.990909090909091	0.9636363636363636	0.9409090909090909	0.9318181818181818	0.9136363636363637	0.8818181818181818	0.8454545454545455	0.8136363636363636	0.7727272727272727	0.7318181818181818	0.7	0.6545454545454545	0.6181818181818182	0.5772727272727273	0.5409090909090909	0.5318181818181819	0.5	1.0	1.0	1.0	1.0	0.9909502262443439	0.9638009049773756	0.9411764705882353	0.9321266968325792	0.9140271493212669	0.8823529411764706	0.8461538461538461	0.8144796380090498	0.7692307692307693	0.7285067873303167	0.6968325791855203	0.6515837104072398	0.6153846153846154	0.5746606334841629	0.5384615384615384	0.5294117647058824	0.497737556561086	1.0
GSE131907	NS_02	977	1336	181	58.5635359116022	1.126727726322637	2.9055964946746826	1.0	0.994475138121547	0.994475138121547	0.9834254143646409	0.9668508287292817	0.9337016574585635	0.8784530386740331	0.856353591160221	0.8011049723756906	0.7845303867403315	0.7569060773480663	0.7292817679558011	0.6850828729281768	0.6464088397790055	0.6077348066298343	0.574585635359116	0.5193370165745856	0.5082872928176796	0.46408839779005523	0.43646408839779005	0.994475138121547	1.0	0.994475138121547	0.994475138121547	0.9834254143646409	0.9668508287292817	0.9337016574585635	0.8784530386740331	0.856353591160221	0.8011049723756906	0.7845303867403315	0.7569060773480663	0.7292817679558011	0.6850828729281768	0.6464088397790055	0.6077348066298343	0.574585635359116	0.5193370165745856	0.5082872928176796	0.46408839779005523	0.43646408839779005	0.994475138121547
GSE131907	NS_03	145	2845	2713	93.14412089937338	2.264933208146411	4.658919811248779	1.0	1.0	1.0	1.0	1.0	0.9954545454545455	0.9954545454545455	0.9954545454545455	0.9954545454545455	0.9954545454545455	0.9863636363636363	0.9863636363636363	0.9863636363636363	0.9818181818181818	0.9818181818181818	0.9818181818181818	0.9818181818181818	0.9818181818181818	0.9818181818181818	0.9818181818181818	1.0	1.0	1.0	1.0	1.0	1.0	0.995475113122172	0.995475113122172	0.995475113122172	0.995475113122172	0.995475113122172	0.9864253393665159	0.9864253393665159	0.9864253393665159	0.9819004524886877	0.9819004524886877	0.9819004524886877	0.9819004524886877	0.9819004524886877	0.9819004524886877	0.9819004524886877	1.0
GSE131907	NS_04	131	1773	1229	89.34092758340114	1.9523515591538416	4.15214729309082	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9954545454545455	0.9954545454545455	0.9954545454545455	0.9863636363636363	0.9863636363636363	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.995475113122172	0.9909502262443439	0.9909502262443439	0.9819004524886877	0.9819004524886877	1.0
GSE131907	NS_06	383	687	83	60.24096385542169	1.434511918266367	3.905374526977539	1.0	1.0	1.0	0.9879518072289156	0.9879518072289156	0.9879518072289156	0.9879518072289156	0.9759036144578314	0.963855421686747	0.963855421686747	0.9518072289156626	0.9397590361445783	0.9156626506024096	0.9156626506024096	0.9156626506024096	0.891566265060241	0.891566265060241	0.8795180722891566	0.8313253012048193	0.8313253012048193	1.0	1.0	1.0	1.0	0.9879518072289156	0.9879518072289156	0.9879518072289156	0.9879518072289156	0.9759036144578314	0.963855421686747	0.963855421686747	0.9518072289156626	0.9397590361445783	0.9156626506024096	0.9156626506024096	0.9156626506024096	0.891566265060241	0.891566265060241	0.8795180722891566	0.8313253012048193	0.8313253012048193	1.0
GSE131907	NS_07	166	5564	5108	90.407204385278	1.5931307483262624	4.247650146484375	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9954545454545455	0.990909090909091	0.9863636363636363	0.9772727272727273	0.9772727272727273	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9954545454545455	0.990909090909091	0.9863636363636363	0.9772727272727273	0.9772727272727273	1.0
GSE131907	NS_12	22	3160	2811	86.33938100320171	1.728830943634575	4.5046586990356445	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9954545454545455	0.9954545454545455	0.9954545454545455	0.9954545454545455	0.9954545454545455	0.990909090909091	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9954954954954955	0.9954954954954955	0.9954954954954955	0.9954954954954955	0.9954954954954955	0.9954954954954955	0.9954954954954955	0.990990990990991	0.990990990990991	0.990990990990991	0.990990990990991	0.990990990990991	0.9864864864864865	1.0
GSE131907	NS_13	1780	3065	1352	72.41124260355029	0.9959480312401604	3.246735095977783	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9954545454545455	0.9727272727272728	0.9454545454545454	0.9136363636363637	0.8818181818181818	0.8545454545454545	0.8181818181818182	0.7909090909090909	0.7681818181818182	0.7272727272727273	0.7	0.6636363636363637	0.6363636363636364	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.995475113122172	0.9728506787330317	0.9457013574660633	0.9140271493212669	0.8823529411764706	0.8552036199095022	0.8190045248868778	0.7918552036199095	0.7692307692307693	0.7285067873303167	0.7013574660633484	0.665158371040724	0.6380090497737556	1.0
GSE131907	NS_16	385	932	79	11.39240506329114	0.1031375586066322	1.120922327041626	0.810126582278481	0.4810126582278481	0.27848101265822783	0.12658227848101267	0.06329113924050633	0.05063291139240506	0.02531645569620253	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4177215189873418	0.810126582278481	0.4810126582278481	0.27848101265822783	0.12658227848101267	0.06329113924050633	0.05063291139240506	0.02531645569620253	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4177215189873418
GSE131907	NS_17	410	1999	1112	88.21942446043165	2.300820123330216	4.235297203063965	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
GSE131907	NS_19	370	2930	755	67.1523178807947	1.0082934839931024	3.57818603515625	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9954545454545455	0.9954545454545455	0.9954545454545455	0.9681818181818181	0.9681818181818181	0.9545454545454546	0.9363636363636364	0.9090909090909091	0.8954545454545455	0.8772727272727273	0.8590909090909091	1.0	1.0	0.995475113122172	0.995475113122172	0.995475113122172	0.995475113122172	0.995475113122172	0.995475113122172	0.995475113122172	0.995475113122172	0.9909502262443439	0.9909502262443439	0.9909502262443439	0.9638009049773756	0.9638009049773756	0.9502262443438914	0.9321266968325792	0.9049773755656109	0.8914027149321267	0.8733031674208145	0.8552036199095022	0.995475113122172
GSE205335	P0031	3824	2604	319	59.2476489028213	1.03210740001313	3.1151976585388184	0.9409090909090909	0.9090909090909091	0.9	0.8909090909090909	0.8909090909090909	0.8772727272727273	0.8727272727272727	0.8181818181818182	0.7818181818181819	0.7545454545454545	0.7227272727272728	0.7045454545454546	0.6545454545454545	0.6409090909090909	0.6272727272727273	0.6090909090909091	0.5909090909090909	0.5818181818181818	0.5636363636363636	0.55	0.9090909090909091	0.9447004608294931	0.9216589861751152	0.9124423963133641	0.9032258064516129	0.9032258064516129	0.8894009216589862	0.8847926267281107	0.8294930875576036	0.7926267281105991	0.7649769585253456	0.7327188940092166	0.7142857142857143	0.663594470046083	0.6497695852534562	0.6359447004608295	0.6175115207373272	0.5990783410138248	0.5898617511520737	0.5714285714285714	0.5576036866359447	0.9216589861751152
GSE205335	P1006	2998	3092	1282	74.1809672386895	1.45441994167518	4.189773082733154	0.990909090909091	0.9863636363636363	0.9863636363636363	0.9863636363636363	0.9818181818181818	0.9818181818181818	0.9818181818181818	0.9818181818181818	0.9727272727272728	0.9727272727272728	0.9636363636363636	0.9590909090909091	0.9545454545454546	0.95	0.95	0.9409090909090909	0.9318181818181818	0.9272727272727272	0.9181818181818182	0.9090909090909091	0.9863636363636363	0.9954337899543378	0.9908675799086758	0.9908675799086758	0.9908675799086758	0.9908675799086758	0.9908675799086758	0.9908675799086758	0.9908675799086758	0.9817351598173516	0.9817351598173516	0.9680365296803652	0.9634703196347032	0.958904109589041	0.954337899543379	0.954337899543379	0.9452054794520548	0.9360730593607306	0.9315068493150684	0.9223744292237442	0.91324200913242	0.9908675799086758
GSE205335	P1015	473	722	291	41.5807560137457	1.01379491643033	3.4499824047088623	0.9727272727272728	0.9636363636363636	0.9636363636363636	0.9545454545454546	0.9454545454545454	0.9363636363636364	0.9272727272727272	0.9090909090909091	0.8909090909090909	0.8681818181818182	0.85	0.8272727272727273	0.8227272727272728	0.8045454545454546	0.8	0.7727272727272727	0.7545454545454545	0.7454545454545455	0.7181818181818181	0.7045454545454546	0.9636363636363636	0.9819004524886877	0.9683257918552036	0.9683257918552036	0.9592760180995475	0.9502262443438914	0.9411764705882353	0.9321266968325792	0.9140271493212669	0.8959276018099548	0.8733031674208145	0.8552036199095022	0.832579185520362	0.8280542986425339	0.8099547511312217	0.8054298642533937	0.7782805429864253	0.755656108597285	0.746606334841629	0.7194570135746606	0.7058823529411765	0.9683257918552036
