dataset	compartment	sample	patient	timepoint	response_raw	gene	value	metric	probe
GSE305086	whole_blood	C149+4				CD8A	9.138313904	log2_RMA	205758_at
GSE305086	whole_blood	C150+4				CD8A	9.584606298	log2_RMA	205758_at
GSE305086	whole_blood	C159+4				CD8A	7.60558513	log2_RMA	205758_at
GSE305086	whole_blood	C161+4				CD8A	6.713968933	log2_RMA	205758_at
GSE305086	whole_blood	C162+4				CD8A	9.166426241	log2_RMA	205758_at
GSE305086	whole_blood	C169+4				CD8A	8.270002416	log2_RMA	205758_at
GSE305086	whole_blood	C176+4				CD8A	7.944823296	log2_RMA	205758_at
GSE305086	whole_blood	C180+4				CD8A	7.106941358	log2_RMA	205758_at
GSE305086	whole_blood	C185+4				CD8A	6.88753119	log2_RMA	205758_at
GSE305086	whole_blood	C198+4				CD8A	9.883939693	log2_RMA	205758_at
GSE305086	whole_blood	C202+4				CD8A	8.837802844	log2_RMA	205758_at
GSE305086	whole_blood	C204+4				CD8A	8.154770791	log2_RMA	205758_at
GSE305086	whole_blood	C206+4				CD8A	7.336228647	log2_RMA	205758_at
GSE305086	whole_blood	C210+4				CD8A	7.168867568	log2_RMA	205758_at
GSE305086	whole_blood	C217+4				CD8A	6.532545224	log2_RMA	205758_at
GSE305086	whole_blood	C218+4				CD8A	8.461674236	log2_RMA	205758_at
GSE305086	whole_blood	C220+4				CD8A	8.649676853	log2_RMA	205758_at
GSE305086	whole_blood	C221+4				CD8A	8.772149637	log2_RMA	205758_at
GSE305086	whole_blood	C235+4				CD8A	8.754336973	log2_RMA	205758_at
GSE305086	whole_blood	C238+4				CD8A	9.065709743	log2_RMA	205758_at
GSE305086	whole_blood	C239+4				CD8A	7.609667253	log2_RMA	205758_at
GSE305086	whole_blood	C251+4				CD8A	7.941581753	log2_RMA	205758_at
GSE305086	whole_blood	C261+4				CD8A	8.648137302	log2_RMA	205758_at
GSE305086	whole_blood	C262+4				CD8A	8.476730121	log2_RMA	205758_at
GSE305086	whole_blood	C280+4				CD8A	8.363341268	log2_RMA	205758_at
GSE305086	whole_blood	C283+4				CD8A	7.322427769	log2_RMA	205758_at
GSE305086	whole_blood	C288+4				CD8A	8.712140363	log2_RMA	205758_at
GSE305086	whole_blood	C289+4				CD8A	8.324782876	log2_RMA	205758_at
GSE305086	whole_blood	C290+4				CD8A	8.252085092	log2_RMA	205758_at
GSE305086	whole_blood	C312+4				CD8A	8.376221565	log2_RMA	205758_at
GSE305086	whole_blood	C320+4				CD8A	9.01049881	log2_RMA	205758_at
GSE305086	whole_blood	C322+4				CD8A	7.000706792	log2_RMA	205758_at
GSE305086	whole_blood	C323+4				CD8A	8.766499678	log2_RMA	205758_at
GSE305086	whole_blood	C331+4				CD8A	8.16952616	log2_RMA	205758_at
GSE305086	whole_blood	C400+4				CD8A	8.688476688	log2_RMA	205758_at
GSE305086	whole_blood	N1				CD8A	10.66067686	log2_RMA	205758_at
GSE305086	whole_blood	N2				CD8A	9.482744262	log2_RMA	205758_at
GSE305086	whole_blood	N3				CD8A	10.03425984	log2_RMA	205758_at
GSE305086	whole_blood	N4				CD8A	8.473779732	log2_RMA	205758_at
GSE305086	whole_blood	N5				CD8A	8.345690303	log2_RMA	205758_at
GSE305086	whole_blood	N6				CD8A	8.665838772	log2_RMA	205758_at
GSE305086	whole_blood	N7				CD8A	9.787129229	log2_RMA	205758_at
GSE305086	whole_blood	N8				CD8A	8.665049758	log2_RMA	205758_at
GSE305086	whole_blood	N9				CD8A	9.868777548	log2_RMA	205758_at
GSE305086	whole_blood	N10				CD8A	8.742600894	log2_RMA	205758_at
GSE305086	whole_blood	R1				CD8A	9.128434466	log2_RMA	205758_at
GSE305086	whole_blood	R2				CD8A	10.15774538	log2_RMA	205758_at
GSE305086	whole_blood	R3				CD8A	8.830133725	log2_RMA	205758_at
GSE305086	whole_blood	R4				CD8A	9.059734195	log2_RMA	205758_at
GSE305086	whole_blood	R5				CD8A	9.001630011	log2_RMA	205758_at
GSE305086	whole_blood	R6				CD8A	10.00292024	log2_RMA	205758_at
GSE305086	whole_blood	R7				CD8A	9.038147594	log2_RMA	205758_at
GSE305086	whole_blood	R8				CD8A	8.994022482	log2_RMA	205758_at
GSE305086	whole_blood	R9				CD8A	8.845226005	log2_RMA	205758_at
GSE305086	whole_blood	R10				CD8A	9.344624985	log2_RMA	205758_at
GSE305086	whole_blood	R11				CD8A	9.782397105	log2_RMA	205758_at
GSE305086	whole_blood	C1				GZMB	9.260676919	log2_RMA	210164_at
GSE305086	whole_blood	C7				GZMB	9.329188767	log2_RMA	210164_at
GSE305086	whole_blood	C9				GZMB	9.34571018	log2_RMA	210164_at
GSE305086	whole_blood	C10				GZMB	9.134838554	log2_RMA	210164_at
GSE305086	whole_blood	C15				GZMB	9.508385648	log2_RMA	210164_at
GSE305086	whole_blood	C16				GZMB	8.475825284	log2_RMA	210164_at
GSE305086	whole_blood	C17				GZMB	9.145621305	log2_RMA	210164_at
GSE305086	whole_blood	C20				GZMB	8.035629183	log2_RMA	210164_at
GSE305086	whole_blood	C21				GZMB	8.701199864	log2_RMA	210164_at
GSE305086	whole_blood	C23				GZMB	9.721745642	log2_RMA	210164_at
GSE305086	whole_blood	C30				GZMB	9.328166896	log2_RMA	210164_at
GSE305086	whole_blood	C33				GZMB	9.088367852	log2_RMA	210164_at
GSE305086	whole_blood	C34				GZMB	8.564194558	log2_RMA	210164_at
GSE305086	whole_blood	C36				GZMB	8.598885561	log2_RMA	210164_at
GSE305086	whole_blood	C37				GZMB	9.301815818	log2_RMA	210164_at
GSE305086	whole_blood	C42				GZMB	10.12888347	log2_RMA	210164_at
GSE305086	whole_blood	C44				GZMB	9.822878558	log2_RMA	210164_at
GSE305086	whole_blood	C47				GZMB	9.039086629	log2_RMA	210164_at
GSE305086	whole_blood	C50				GZMB	10.47689569	log2_RMA	210164_at
GSE305086	whole_blood	C51				GZMB	8.924952582	log2_RMA	210164_at
GSE305086	whole_blood	C61				GZMB	8.740592578	log2_RMA	210164_at
GSE305086	whole_blood	C63				GZMB	8.492600782	log2_RMA	210164_at
GSE305086	whole_blood	C65				GZMB	9.247619843	log2_RMA	210164_at
GSE305086	whole_blood	C67				GZMB	9.59524764	log2_RMA	210164_at
GSE305086	whole_blood	C72				GZMB	9.657356635	log2_RMA	210164_at
GSE305086	whole_blood	C74				GZMB	9.895226015	log2_RMA	210164_at
GSE305086	whole_blood	C78				GZMB	9.256996647	log2_RMA	210164_at
GSE305086	whole_blood	C82				GZMB	9.155675708	log2_RMA	210164_at
GSE305086	whole_blood	C84				GZMB	9.912970669	log2_RMA	210164_at
GSE305086	whole_blood	C89				GZMB	8.97769231	log2_RMA	210164_at
GSE305086	whole_blood	C95				GZMB	9.604861246	log2_RMA	210164_at
GSE305086	whole_blood	C102				GZMB	9.428276912	log2_RMA	210164_at
GSE305086	whole_blood	C107				GZMB	9.893735609	log2_RMA	210164_at
GSE305086	whole_blood	C109				GZMB	9.205853294	log2_RMA	210164_at
GSE305086	whole_blood	C112				GZMB	9.600865207	log2_RMA	210164_at
GSE305086	whole_blood	C113				GZMB	7.956241549	log2_RMA	210164_at
GSE305086	whole_blood	C116				GZMB	8.898268674	log2_RMA	210164_at
GSE305086	whole_blood	C129				GZMB	10.12538298	log2_RMA	210164_at
GSE305086	whole_blood	C133				GZMB	9.963873735	log2_RMA	210164_at
GSE305086	whole_blood	C138				GZMB	8.888113439	log2_RMA	210164_at
GSE305086	whole_blood	C139				GZMB	9.239692622	log2_RMA	210164_at
GSE305086	whole_blood	C149				GZMB	9.198567927	log2_RMA	210164_at
GSE305086	whole_blood	C150				GZMB	9.247902133	log2_RMA	210164_at
GSE305086	whole_blood	C159				GZMB	7.974284421	log2_RMA	210164_at
GSE305086	whole_blood	C161				GZMB	9.704750116	log2_RMA	210164_at
GSE305086	whole_blood	C162				GZMB	9.679851434	log2_RMA	210164_at
GSE305086	whole_blood	C169				GZMB	9.227544598	log2_RMA	210164_at
GSE305086	whole_blood	C176				GZMB	6.607459758	log2_RMA	210164_at
GSE305086	whole_blood	C180				GZMB	8.729693047	log2_RMA	210164_at
GSE305086	whole_blood	C185				GZMB	7.372026233	log2_RMA	210164_at
GSE305086	whole_blood	C198				GZMB	8.64493746	log2_RMA	210164_at
GSE305086	whole_blood	C202				GZMB	8.848622128	log2_RMA	210164_at
GSE305086	whole_blood	C204				GZMB	7.744013695	log2_RMA	210164_at
GSE305086	whole_blood	C206				GZMB	8.737715754	log2_RMA	210164_at
GSE305086	whole_blood	C210				GZMB	7.891906722	log2_RMA	210164_at
GSE305086	whole_blood	C217				GZMB	8.929221618	log2_RMA	210164_at
GSE305086	whole_blood	C218				GZMB	7.474861594	log2_RMA	210164_at
GSE305086	whole_blood	C220				GZMB	9.851506085	log2_RMA	210164_at
GSE305086	whole_blood	C221				GZMB	9.040852702	log2_RMA	210164_at
GSE305086	whole_blood	C235				GZMB	9.218277234	log2_RMA	210164_at
GSE305086	whole_blood	C238				GZMB	8.984259989	log2_RMA	210164_at
GSE305086	whole_blood	C239				GZMB	8.142164099	log2_RMA	210164_at
GSE305086	whole_blood	C251				GZMB	8.410957159	log2_RMA	210164_at
GSE305086	whole_blood	C261				GZMB	8.867343291	log2_RMA	210164_at
GSE305086	whole_blood	C262				GZMB	8.001564679	log2_RMA	210164_at
GSE305086	whole_blood	C280				GZMB	8.700530254	log2_RMA	210164_at
GSE305086	whole_blood	C283				GZMB	7.791823423	log2_RMA	210164_at
GSE305086	whole_blood	C288				GZMB	8.819162665	log2_RMA	210164_at
GSE305086	whole_blood	C289				GZMB	8.277108774	log2_RMA	210164_at
GSE305086	whole_blood	C290				GZMB	9.11824152	log2_RMA	210164_at
GSE305086	whole_blood	C312				GZMB	8.406502123	log2_RMA	210164_at
GSE305086	whole_blood	C320				GZMB	8.698799368	log2_RMA	210164_at
GSE305086	whole_blood	C322				GZMB	8.365334531	log2_RMA	210164_at
GSE305086	whole_blood	C323				GZMB	8.395801887	log2_RMA	210164_at
GSE305086	whole_blood	C331				GZMB	8.836695131	log2_RMA	210164_at
GSE305086	whole_blood	C400				GZMB	8.658182394	log2_RMA	210164_at
GSE305086	whole_blood	C1+4				GZMB	8.564542393	log2_RMA	210164_at
GSE305086	whole_blood	C7+4				GZMB	9.151656062	log2_RMA	210164_at
GSE305086	whole_blood	C9+4				GZMB	9.438517006	log2_RMA	210164_at
GSE305086	whole_blood	C10+4				GZMB	9.386021303	log2_RMA	210164_at
GSE305086	whole_blood	C15+4				GZMB	9.682916757	log2_RMA	210164_at
GSE305086	whole_blood	C16+4				GZMB	8.86947272	log2_RMA	210164_at
GSE305086	whole_blood	C17+4				GZMB	8.653140503	log2_RMA	210164_at
GSE305086	whole_blood	C20+4				GZMB	8.618346273	log2_RMA	210164_at
GSE305086	whole_blood	C21+4				GZMB	9.559686722	log2_RMA	210164_at
GSE305086	whole_blood	C23+4				GZMB	9.558202807	log2_RMA	210164_at
GSE305086	whole_blood	C30+4				GZMB	9.477866845	log2_RMA	210164_at
GSE305086	whole_blood	C33+4				GZMB	9.353715523	log2_RMA	210164_at
GSE305086	whole_blood	C34+4				GZMB	9.229076139	log2_RMA	210164_at
GSE305086	whole_blood	C36+4				GZMB	9.049405523	log2_RMA	210164_at
GSE305086	whole_blood	C37+4				GZMB	9.77172063	log2_RMA	210164_at
GSE305086	whole_blood	C42+4				GZMB	10.62326793	log2_RMA	210164_at
GSE305086	whole_blood	C44+4				GZMB	9.815503744	log2_RMA	210164_at
GSE305086	whole_blood	C47+4				GZMB	9.195605869	log2_RMA	210164_at
GSE305086	whole_blood	C50+4				GZMB	11.59926909	log2_RMA	210164_at
GSE305086	whole_blood	C51+4				GZMB	7.382981718	log2_RMA	210164_at
GSE305086	whole_blood	C61+4				GZMB	8.923747051	log2_RMA	210164_at
GSE305086	whole_blood	C63+4				GZMB	9.475120646	log2_RMA	210164_at
GSE305086	whole_blood	C65+4				GZMB	9.574471543	log2_RMA	210164_at
GSE305086	whole_blood	C67+4				GZMB	9.12350865	log2_RMA	210164_at
GSE305086	whole_blood	C72+4				GZMB	9.769797361	log2_RMA	210164_at
GSE305086	whole_blood	C74+4				GZMB	10.3746272	log2_RMA	210164_at
GSE305086	whole_blood	C78+4				GZMB	9.346823777	log2_RMA	210164_at
GSE305086	whole_blood	C82+4				GZMB	8.776503599	log2_RMA	210164_at
GSE305086	whole_blood	C84+4				GZMB	10.99193689	log2_RMA	210164_at
GSE305086	whole_blood	C89+4				GZMB	9.396809251	log2_RMA	210164_at
GSE305086	whole_blood	C95+4				GZMB	10.54771061	log2_RMA	210164_at
GSE305086	whole_blood	C102+4				GZMB	10.40318518	log2_RMA	210164_at
GSE305086	whole_blood	C107+4				GZMB	9.451645829	log2_RMA	210164_at
GSE305086	whole_blood	C109+4				GZMB	9.071249541	log2_RMA	210164_at
GSE305086	whole_blood	C112+4				GZMB	9.989544905	log2_RMA	210164_at
GSE305086	whole_blood	C113+4				GZMB	8.648779789	log2_RMA	210164_at
GSE305086	whole_blood	C116+4				GZMB	9.3793394	log2_RMA	210164_at
GSE305086	whole_blood	C129+4				GZMB	9.539697533	log2_RMA	210164_at
GSE305086	whole_blood	C133+4				GZMB	10.81862369	log2_RMA	210164_at
GSE305086	whole_blood	C138+4				GZMB	9.810232829	log2_RMA	210164_at
GSE305086	whole_blood	C139+4				GZMB	9.191554764	log2_RMA	210164_at
GSE305086	whole_blood	C149+4				GZMB	9.952377351	log2_RMA	210164_at
GSE305086	whole_blood	C150+4				GZMB	10.36573502	log2_RMA	210164_at
GSE305086	whole_blood	C159+4				GZMB	8.861583491	log2_RMA	210164_at
GSE305086	whole_blood	C161+4				GZMB	8.713842268	log2_RMA	210164_at
GSE305086	whole_blood	C162+4				GZMB	10.37861538	log2_RMA	210164_at
GSE305086	whole_blood	C169+4				GZMB	9.693421434	log2_RMA	210164_at
GSE305086	whole_blood	C176+4				GZMB	8.078525086	log2_RMA	210164_at
GSE305086	whole_blood	C180+4				GZMB	8.942214124	log2_RMA	210164_at
GSE305086	whole_blood	C185+4				GZMB	7.352899163	log2_RMA	210164_at
GSE305086	whole_blood	C198+4				GZMB	9.627673028	log2_RMA	210164_at
GSE305086	whole_blood	C202+4				GZMB	9.79832885	log2_RMA	210164_at
GSE305086	whole_blood	C204+4				GZMB	8.667733142	log2_RMA	210164_at
GSE305086	whole_blood	C206+4				GZMB	8.281904038	log2_RMA	210164_at
GSE305086	whole_blood	C210+4				GZMB	7.769783851	log2_RMA	210164_at
GSE305086	whole_blood	C217+4				GZMB	9.335099767	log2_RMA	210164_at
GSE305086	whole_blood	C218+4				GZMB	8.161335482	log2_RMA	210164_at
GSE305086	whole_blood	C220+4				GZMB	9.607601918	log2_RMA	210164_at
GSE305086	whole_blood	C221+4				GZMB	9.926010535	log2_RMA	210164_at
GSE305086	whole_blood	C235+4				GZMB	8.736355806	log2_RMA	210164_at
GSE305086	whole_blood	C238+4				GZMB	8.443191273	log2_RMA	210164_at
GSE305086	whole_blood	C239+4				GZMB	9.510740118	log2_RMA	210164_at
GSE305086	whole_blood	C251+4				GZMB	8.55207053	log2_RMA	210164_at
GSE305086	whole_blood	C261+4				GZMB	9.033010513	log2_RMA	210164_at
GSE305086	whole_blood	C262+4				GZMB	8.141847694	log2_RMA	210164_at
GSE305086	whole_blood	C280+4				GZMB	8.184264668	log2_RMA	210164_at
GSE305086	whole_blood	C283+4				GZMB	8.343399723	log2_RMA	210164_at
GSE305086	whole_blood	C288+4				GZMB	9.047878704	log2_RMA	210164_at
GSE305086	whole_blood	C289+4				GZMB	9.116514527	log2_RMA	210164_at
GSE305086	whole_blood	C290+4				GZMB	9.107918823	log2_RMA	210164_at
GSE305086	whole_blood	C312+4				GZMB	8.50318225	log2_RMA	210164_at
GSE305086	whole_blood	C320+4				GZMB	9.2550291	log2_RMA	210164_at
GSE305086	whole_blood	C322+4				GZMB	7.513112814	log2_RMA	210164_at
GSE305086	whole_blood	C323+4				GZMB	9.664089432	log2_RMA	210164_at
GSE305086	whole_blood	C331+4				GZMB	8.567163948	log2_RMA	210164_at
GSE305086	whole_blood	C400+4				GZMB	9.105108221	log2_RMA	210164_at
GSE305086	whole_blood	N1				GZMB	11.56012765	log2_RMA	210164_at
GSE305086	whole_blood	N2				GZMB	10.46938566	log2_RMA	210164_at
GSE305086	whole_blood	N3				GZMB	10.572892	log2_RMA	210164_at
GSE305086	whole_blood	N4				GZMB	10.72005459	log2_RMA	210164_at
GSE305086	whole_blood	N5				GZMB	10.52855137	log2_RMA	210164_at
GSE305086	whole_blood	N6				GZMB	10.08141609	log2_RMA	210164_at
GSE305086	whole_blood	N7				GZMB	9.665007291	log2_RMA	210164_at
GSE305086	whole_blood	N8				GZMB	8.83869039	log2_RMA	210164_at
GSE305086	whole_blood	N9				GZMB	9.480131361	log2_RMA	210164_at
GSE305086	whole_blood	N10				GZMB	8.154959748	log2_RMA	210164_at
GSE305086	whole_blood	R1				GZMB	9.258593983	log2_RMA	210164_at
GSE305086	whole_blood	R2				GZMB	9.43230194	log2_RMA	210164_at
GSE305086	whole_blood	R3				GZMB	9.668884421	log2_RMA	210164_at
GSE305086	whole_blood	R4				GZMB	9.879470273	log2_RMA	210164_at
GSE305086	whole_blood	R5				GZMB	10.5338365	log2_RMA	210164_at
GSE305086	whole_blood	R6				GZMB	10.52541087	log2_RMA	210164_at
GSE305086	whole_blood	R7				GZMB	10.44480129	log2_RMA	210164_at
GSE305086	whole_blood	R8				GZMB	9.460121505	log2_RMA	210164_at
GSE305086	whole_blood	R9				GZMB	8.710849283	log2_RMA	210164_at
GSE305086	whole_blood	R10				GZMB	10.20925852	log2_RMA	210164_at
GSE305086	whole_blood	R11				GZMB	9.9012316	log2_RMA	210164_at
GSE305086	whole_blood	C1				PRF1	10.57604963	log2_RMA	214617_at
GSE305086	whole_blood	C7				PRF1	10.83358119	log2_RMA	214617_at
GSE305086	whole_blood	C9				PRF1	10.7847879	log2_RMA	214617_at
GSE305086	whole_blood	C10				PRF1	10.20767708	log2_RMA	214617_at
GSE305086	whole_blood	C15				PRF1	10.8041286	log2_RMA	214617_at
GSE305086	whole_blood	C16				PRF1	9.776426969	log2_RMA	214617_at
GSE305086	whole_blood	C17				PRF1	10.7691815	log2_RMA	214617_at
GSE305086	whole_blood	C20				PRF1	9.475618812	log2_RMA	214617_at
GSE305086	whole_blood	C21				PRF1	9.581172303	log2_RMA	214617_at
GSE305086	whole_blood	C23				PRF1	11.44884953	log2_RMA	214617_at
GSE305086	whole_blood	C30				PRF1	10.26653462	log2_RMA	214617_at
GSE305086	whole_blood	C33				PRF1	10.44043917	log2_RMA	214617_at
GSE305086	whole_blood	C34				PRF1	9.516826726	log2_RMA	214617_at
GSE305086	whole_blood	C36				PRF1	10.09267666	log2_RMA	214617_at
GSE305086	whole_blood	C37				PRF1	10.15846133	log2_RMA	214617_at
GSE305086	whole_blood	C42				PRF1	10.5646091	log2_RMA	214617_at
GSE305086	whole_blood	C44				PRF1	10.4562197	log2_RMA	214617_at
GSE305086	whole_blood	C47				PRF1	9.820280992	log2_RMA	214617_at
GSE305086	whole_blood	C50				PRF1	11.3346492	log2_RMA	214617_at
GSE305086	whole_blood	C51				PRF1	9.473789522	log2_RMA	214617_at
GSE305086	whole_blood	C61				PRF1	9.735485801	log2_RMA	214617_at
GSE305086	whole_blood	C63				PRF1	9.523279025	log2_RMA	214617_at
GSE305086	whole_blood	C65				PRF1	9.783784373	log2_RMA	214617_at
GSE305086	whole_blood	C67				PRF1	10.34786304	log2_RMA	214617_at
GSE305086	whole_blood	C72				PRF1	10.50544096	log2_RMA	214617_at
GSE305086	whole_blood	C74				PRF1	10.52953537	log2_RMA	214617_at
GSE305086	whole_blood	C78				PRF1	9.973740557	log2_RMA	214617_at
GSE305086	whole_blood	C82				PRF1	9.626852997	log2_RMA	214617_at
GSE305086	whole_blood	C84				PRF1	10.3026135	log2_RMA	214617_at
GSE305086	whole_blood	C89				PRF1	10.11648211	log2_RMA	214617_at
GSE305086	whole_blood	C95				PRF1	10.41769037	log2_RMA	214617_at
GSE305086	whole_blood	C102				PRF1	9.88163104	log2_RMA	214617_at
GSE305086	whole_blood	C107				PRF1	10.41346942	log2_RMA	214617_at
GSE305086	whole_blood	C109				PRF1	9.875176507	log2_RMA	214617_at
GSE305086	whole_blood	C112				PRF1	10.04484307	log2_RMA	214617_at
GSE305086	whole_blood	C113				PRF1	8.901559402	log2_RMA	214617_at
GSE305086	whole_blood	C116				PRF1	9.458848558	log2_RMA	214617_at
GSE305086	whole_blood	C129				PRF1	10.72471566	log2_RMA	214617_at
GSE305086	whole_blood	C133				PRF1	10.67349917	log2_RMA	214617_at
GSE305086	whole_blood	C138				PRF1	10.74109699	log2_RMA	214617_at
GSE305086	whole_blood	C139				PRF1	9.739966899	log2_RMA	214617_at
GSE305086	whole_blood	C149				PRF1	9.572015816	log2_RMA	214617_at
GSE305086	whole_blood	C150				PRF1	9.846582512	log2_RMA	214617_at
GSE305086	whole_blood	C159				PRF1	9.10182515	log2_RMA	214617_at
GSE305086	whole_blood	C161				PRF1	10.40293291	log2_RMA	214617_at
GSE305086	whole_blood	C162				PRF1	10.43328825	log2_RMA	214617_at
GSE305086	whole_blood	C169				PRF1	10.40367978	log2_RMA	214617_at
GSE305086	whole_blood	C176				PRF1	7.931440363	log2_RMA	214617_at
GSE305086	whole_blood	C180				PRF1	10.63915816	log2_RMA	214617_at
GSE305086	whole_blood	C185				PRF1	8.795370213	log2_RMA	214617_at
GSE305086	whole_blood	C198				PRF1	10.78311268	log2_RMA	214617_at
GSE305086	whole_blood	C202				PRF1	9.377316754	log2_RMA	214617_at
GSE305086	whole_blood	C204				PRF1	10.21125214	log2_RMA	214617_at
GSE305086	whole_blood	C206				PRF1	9.564851693	log2_RMA	214617_at
GSE305086	whole_blood	C210				PRF1	9.500925451	log2_RMA	214617_at
GSE305086	whole_blood	C217				PRF1	9.894282349	log2_RMA	214617_at
GSE305086	whole_blood	C218				PRF1	9.267575596	log2_RMA	214617_at
GSE305086	whole_blood	C220				PRF1	10.68374807	log2_RMA	214617_at
GSE305086	whole_blood	C221				PRF1	9.883504725	log2_RMA	214617_at
GSE305086	whole_blood	C235				PRF1	10.20147125	log2_RMA	214617_at
GSE305086	whole_blood	C238				PRF1	10.45547644	log2_RMA	214617_at
GSE305086	whole_blood	C239				PRF1	9.508817829	log2_RMA	214617_at
GSE305086	whole_blood	C251				PRF1	10.46901959	log2_RMA	214617_at
GSE305086	whole_blood	C261				PRF1	10.40826384	log2_RMA	214617_at
GSE305086	whole_blood	C262				PRF1	9.598074718	log2_RMA	214617_at
GSE305086	whole_blood	C280				PRF1	10.11434036	log2_RMA	214617_at
GSE305086	whole_blood	C283				PRF1	9.388758893	log2_RMA	214617_at
GSE305086	whole_blood	C288				PRF1	10.75764764	log2_RMA	214617_at
GSE305086	whole_blood	C289				PRF1	9.643896775	log2_RMA	214617_at
GSE305086	whole_blood	C290				PRF1	10.85646902	log2_RMA	214617_at
GSE305086	whole_blood	C312				PRF1	10.52761318	log2_RMA	214617_at
GSE305086	whole_blood	C320				PRF1	10.78242381	log2_RMA	214617_at
GSE305086	whole_blood	C322				PRF1	10.40143535	log2_RMA	214617_at
GSE305086	whole_blood	C323				PRF1	9.973686188	log2_RMA	214617_at
GSE305086	whole_blood	C331				PRF1	10.5848284	log2_RMA	214617_at
GSE305086	whole_blood	C400				PRF1	10.04183651	log2_RMA	214617_at
GSE305086	whole_blood	C1+4				PRF1	9.905548983	log2_RMA	214617_at
GSE305086	whole_blood	C7+4				PRF1	10.59950863	log2_RMA	214617_at
GSE305086	whole_blood	C9+4				PRF1	10.90895514	log2_RMA	214617_at
GSE305086	whole_blood	C10+4				PRF1	10.08645987	log2_RMA	214617_at
GSE305086	whole_blood	C15+4				PRF1	11.49427051	log2_RMA	214617_at
GSE305086	whole_blood	C16+4				PRF1	10.47383776	log2_RMA	214617_at
GSE305086	whole_blood	C17+4				PRF1	10.52167452	log2_RMA	214617_at
GSE305086	whole_blood	C20+4				PRF1	9.966429155	log2_RMA	214617_at
GSE305086	whole_blood	C21+4				PRF1	10.92217147	log2_RMA	214617_at
GSE305086	whole_blood	C23+4				PRF1	10.72147317	log2_RMA	214617_at
GSE305086	whole_blood	C30+4				PRF1	10.47658926	log2_RMA	214617_at
GSE305086	whole_blood	C33+4				PRF1	11.32036658	log2_RMA	214617_at
GSE305086	whole_blood	C34+4				PRF1	10.6397014	log2_RMA	214617_at
GSE305086	whole_blood	C36+4				PRF1	10.9536409	log2_RMA	214617_at
GSE305086	whole_blood	C37+4				PRF1	10.98310173	log2_RMA	214617_at
GSE305086	whole_blood	C42+4				PRF1	11.75124048	log2_RMA	214617_at
GSE305086	whole_blood	C44+4				PRF1	11.18167772	log2_RMA	214617_at
GSE305086	whole_blood	C47+4				PRF1	9.972394237	log2_RMA	214617_at
GSE305086	whole_blood	C50+4				PRF1	12.99773024	log2_RMA	214617_at
