tf	target	resource	confidence	effect	reference	note
SP1	SLC6A3	CollecTRI		Activation	PAZAR:15816870;CollecTRI:15816870	CollecTRI via OmniPath; not a lung ChIP peak
SP1	SLC7A5	CollecTRI		Activation	CollecTRI:17023546;CollecTRI2:17023546;CollecTRI2:26227476;TRRUST:17023546;DoRothEA:17023546	CollecTRI via OmniPath; not a lung ChIP peak
SP1	SLC9A2	CollecTRI		Activation	CollecTRI:17561809;CollecTRI:17379926;TRRUST:17561809;CollecTRI:11287330;TRRUST:11254504;CollecTRI2:11254504;HTRIdb:17561809;CollecTRI2:17561809;CollecTRI:11254504	CollecTRI via OmniPath; not a lung ChIP peak
SP1	SLC9A3	CollecTRI		Activation	CollecTRI:19303862;CollecTRI:19064501;CollecTRI:16464174;CollecTRI:21600882;DoRothEA:16464174;HTRIdb:16464174;CollecTRI2:16464174;CollecTRI2:16760259;CollecTRI:12464626;CollecTRI:17540780;CollecTRI:16760259;CollecTRI:11841999	CollecTRI via OmniPath; not a lung ChIP peak
SP1	SMAD3	CollecTRI		Activation	CollecTRI:20739403;CollecTRI2:20739403	CollecTRI via OmniPath; not a lung ChIP peak
SP1	SMAD4	CollecTRI		Activation	CollecTRI2:21421563;ORegAnno:21421563;CollecTRI:21421563;DoRothEA:21421563	CollecTRI via OmniPath; not a lung ChIP peak
SP1	SMAD7	CollecTRI		Activation	DoRothEA:16714330;CollecTRI:16714330;CollecTRI:10843994;CollecTRI2:10843994	CollecTRI via OmniPath; not a lung ChIP peak
SP1	SMARCA1	CollecTRI		Activation	TRRUST:18243132;DoRothEA:18243132;CollecTRI:18243132;CollecTRI2:18243132;CollecTRI:23549828	CollecTRI via OmniPath; not a lung ChIP peak
SP1	SMARCC1	CollecTRI		Activation	CollecTRI:16288722;CollecTRI2:15187086;CollecTRI:15187086;CollecTRI2:16288722	CollecTRI via OmniPath; not a lung ChIP peak
SP1	SMPD1	CollecTRI		Activation	CollecTRI:10224156;HTRIdb:10224156;DoRothEA:10224156;TRRUST:10224156;CollecTRI2:10224156	CollecTRI via OmniPath; not a lung ChIP peak
SP1	SNAI2	CollecTRI		Activation	CollecTRI:17525203;CollecTRI2:17525203	CollecTRI via OmniPath; not a lung ChIP peak
SP1	SNAP25	CollecTRI		Activation	TRRUST:18194215;CollecTRI:18194215;DoRothEA:18194215;CollecTRI2:18194215	CollecTRI via OmniPath; not a lung ChIP peak
SP1	SNAPC1	CollecTRI		Activation	CollecTRI:9644240;CollecTRI2:9644240;TRRUST:9644240;DoRothEA:9644240	CollecTRI via OmniPath; not a lung ChIP peak
SP1	SNCG	CollecTRI		Activation	CollecTRI:14645499	CollecTRI via OmniPath; not a lung ChIP peak
SP1	SND1	CollecTRI		Activation	CollecTRI:17350600;CollecTRI:23160072	CollecTRI via OmniPath; not a lung ChIP peak
SP1	SNRPN	CollecTRI		Activation	DoRothEA:16116039;CollecTRI:16116039;CollecTRI2:16116039;TRRUST:16116039	CollecTRI via OmniPath; not a lung ChIP peak
SP1	SOCS1	CollecTRI		Activation	TRRUST:20644166;CollecTRI:20644166;CollecTRI2:20644166;DoRothEA:20644166	CollecTRI via OmniPath; not a lung ChIP peak
SP1	SOCS3	CollecTRI		Activation	CollecTRI:15554904;CollecTRI2:17636039;CollecTRI:17636039;CollecTRI:22311708;CollecTRI:18571793	CollecTRI via OmniPath; not a lung ChIP peak
SP1	SOD1	CollecTRI		Activation	CollecTRI2:11724400;CollecTRI2:8921911;TRRUST:9867871;CollecTRI:11724400;CollecTRI:24946209;CollecTRI:9867871;CollecTRI2:24946209;HTRIdb:8921911;TRRUST:11724400;CollecTRI2:9867871;TRRUST:8921911;CollecTRI:21056687;CollecTRI2:21056687;CollecTRI:18586551;CollecTRI:18608091;CollecTRI2:18608091;CollecTR	CollecTRI via OmniPath; not a lung ChIP peak
SP1	SOD2	CollecTRI		Activation	CollecTRI2:23500038;CollecTRI:23500038;CollecTRI:15706661;DoRothEA:11853549;CollecTRI:15869407;CollecTRI2:11912921;CollecTRI2:28822335;CollecTRI:12388080;CollecTRI2:20061391;CollecTRI:7702755;TRRUST:23500038;CollecTRI:23784082;CollecTRI:10669635;CollecTRI2:18779124;CollecTRI2:22009531;CollecTRI:2141	CollecTRI via OmniPath; not a lung ChIP peak
SP1	SOD3	CollecTRI		Activation	CollecTRI:15451065;CollecTRI:20079429;CollecTRI:18314536;CollecTRI2:15451065	CollecTRI via OmniPath; not a lung ChIP peak
SP1	SOX17	CollecTRI		Activation	CollecTRI:20204374	CollecTRI via OmniPath; not a lung ChIP peak
SP1	SOX3	CollecTRI		Activation	CollecTRI2:15656994;CollecTRI:19799567;CollecTRI2:19799567;TRRUST:15656994;DoRothEA:15656994;CollecTRI:15656994	CollecTRI via OmniPath; not a lung ChIP peak
SP1	SOX9	CollecTRI		Activation	CollecTRI:17289023;DoRothEA:17289023;TRRUST:17289023;CollecTRI2:17289023	CollecTRI via OmniPath; not a lung ChIP peak
SP1	SP2	CollecTRI		Activation	CollecTRI:18996436	CollecTRI via OmniPath; not a lung ChIP peak
SP1	SP3	CollecTRI		Activation	CollecTRI:18342022;CollecTRI:9632663;DoRothEA:16024108;CollecTRI:21604172;CollecTRI:14608051;TRRUST:16024108;CollecTRI:12509426;CollecTRI:15857802;CollecTRI:8862423;CollecTRI:10485470;CollecTRI:16024108;CollecTRI:15118068;CollecTRI:18006846;CollecTRI:16806531;CollecTRI:12554796;CollecTRI:11517158;OR	CollecTRI via OmniPath; not a lung ChIP peak
SP1	SP4	CollecTRI		Repression	CollecTRI:21958735;CollecTRI:11245974	CollecTRI via OmniPath; not a lung ChIP peak
SP1	SP5	CollecTRI		Activation	CollecTRI:17090534	CollecTRI via OmniPath; not a lung ChIP peak
SP1	SPARC	CollecTRI		Activation	CollecTRI:12821939;CollecTRI2:12821939;PAZAR:11042689;CollecTRI:20687958;PAZAR:12370830	CollecTRI via OmniPath; not a lung ChIP peak
SP1	SPHK1	CollecTRI		Activation	CollecTRI:16135093;CollecTRI:17555548;CollecTRI2:17555548	CollecTRI via OmniPath; not a lung ChIP peak
SP1	SPI1	CollecTRI		Activation	CollecTRI:12706891;DoRothEA:7478579;CollecTRI:22734486;CollecTRI:10446912	CollecTRI via OmniPath; not a lung ChIP peak
SP1	SPINT1	CollecTRI		Activation	CollecTRI:18769935	CollecTRI via OmniPath; not a lung ChIP peak
SP1	SPMAP2	CollecTRI		Activation	CollecTRI:15486317	CollecTRI via OmniPath; not a lung ChIP peak
SP1	SPN	CollecTRI		Activation	CollecTRI:8055899;HTRIdb:8055899;CollecTRI2:8055899;TRRUST:8055899;DoRothEA:8055899;CollecTRI:9710633	CollecTRI via OmniPath; not a lung ChIP peak
SP1	SPP1	CollecTRI		Activation	TRRUST:11126367;CollecTRI2:24240095;CollecTRI:17689681;CollecTRI:11126367;CollecTRI:24240095;CollecTRI2:11126367;DoRothEA:11126367	CollecTRI via OmniPath; not a lung ChIP peak
SP1	SPRR2A	CollecTRI		Activation	nan	CollecTRI via OmniPath; not a lung ChIP peak
SP1	SPRY2	CollecTRI		Activation	DoRothEA:14644509;CollecTRI:14644509;CollecTRI2:17599098;CollecTRI2:14644509;TRRUST:14644509;CollecTRI:17599098	CollecTRI via OmniPath; not a lung ChIP peak
SP1	SQSTM1	CollecTRI		Activation	CollecTRI:17012241;TRRUST:9762895;CollecTRI2:9762895;DoRothEA:9762895;CollecTRI:12736330;CollecTRI:9762895	CollecTRI via OmniPath; not a lung ChIP peak
SP1	SRC	CollecTRI		Activation	DoRothEA:19112177;CollecTRI:10625617;CollecTRI:19112177;CollecTRI2:10625617;TRRUST:19112177;CollecTRI2:19112177	CollecTRI via OmniPath; not a lung ChIP peak
SP1	SREBF1	CollecTRI		Activation	TRRUST:20179320;CollecTRI:18068676;CollecTRI2:34575972;CollecTRI2:17449871;CollecTRI2:24458133;CollecTRI:17449871;CollecTRI:20179320;CollecTRI:15330762;CollecTRI2:20971080;CollecTRI:24458133;CollecTRI2:15462672;CollecTRI2:15330762;CollecTRI:22511764;CollecTRI2:18068676;CollecTRI:21696544;CollecTRI:1	CollecTRI via OmniPath; not a lung ChIP peak
SP1	SREBF2	CollecTRI		Activation	CollecTRI2:19808779;CollecTRI:19808779	CollecTRI via OmniPath; not a lung ChIP peak
SP1	SRF	CollecTRI		Activation	CollecTRI:10602487;CollecTRI2:10602487;CollecTRI2:10330138;CollecTRI:10330138	CollecTRI via OmniPath; not a lung ChIP peak
SP1	SRSF7	CollecTRI		Activation	CollecTRI2:23018034;CollecTRI:23018034	CollecTRI via OmniPath; not a lung ChIP peak
SP1	SRY	CollecTRI		Activation	DoRothEA:9582429;CollecTRI2:9582429;CollecTRI:9582429;TRRUST:9582429	CollecTRI via OmniPath; not a lung ChIP peak
SP1	SSTR2	CollecTRI		Activation	CollecTRI:11250922	CollecTRI via OmniPath; not a lung ChIP peak
SP1	ST3GAL3	CollecTRI		Activation	CollecTRI:12697334	CollecTRI via OmniPath; not a lung ChIP peak
SP1	ST3GAL5	CollecTRI		Activation	CollecTRI:23050851;CollecTRI2:23050851;CollecTRI:15890474;CollecTRI2:15890474	CollecTRI via OmniPath; not a lung ChIP peak
SP1	ST6GAL1	CollecTRI		Activation	DoRothEA:10814704;CollecTRI:10814704;CollecTRI2:10814704;TRRUST:10814704	CollecTRI via OmniPath; not a lung ChIP peak
SP1	ST6GALNAC3	CollecTRI		Activation	CollecTRI2:10731711;CollecTRI:10731711	CollecTRI via OmniPath; not a lung ChIP peak
SP1	ST6GALNAC4	CollecTRI		Activation	CollecTRI:15528990;CollecTRI:10731711	CollecTRI via OmniPath; not a lung ChIP peak
SP1	ST8SIA1	CollecTRI		Activation	CollecTRI:11098147	CollecTRI via OmniPath; not a lung ChIP peak
SP1	ST8SIA4	CollecTRI		Activation	CollecTRI:9516473	CollecTRI via OmniPath; not a lung ChIP peak
SP1	STAR	CollecTRI		Activation	CollecTRI2:11111087;TRRUST:15129808;CollecTRI2:15129808;CollecTRI:11250933;CollecTRI2:11250933;CollecTRI:15129808;CollecTRI:11111087;TRRUST:11111087;CollecTRI:10919277	CollecTRI via OmniPath; not a lung ChIP peak
SP1	STARD3	CollecTRI		Activation	CollecTRI:12802284;TRRUST:12802284;DoRothEA:12802284;CollecTRI2:12802284	CollecTRI via OmniPath; not a lung ChIP peak
SP1	STAT4	CollecTRI		Activation	CollecTRI2:16301617;CollecTRI:16301617	CollecTRI via OmniPath; not a lung ChIP peak
SP1	STC1	CollecTRI		Activation	CollecTRI:21465530;CollecTRI2:21465530	CollecTRI via OmniPath; not a lung ChIP peak
SP1	STK11	CollecTRI		Activation	TRRUST:22412893;ORegAnno:22412893;CollecTRI2:22412893;CollecTRI2:23995788;CollecTRI:23995788;TRRUST:23995788;CollecTRI:22412893	CollecTRI via OmniPath; not a lung ChIP peak
SP1	STK38	CollecTRI		Activation	CollecTRI:23886587;CollecTRI2:23886587	CollecTRI via OmniPath; not a lung ChIP peak
SP1	STXBP2	CollecTRI		Activation	CollecTRI:22694344	CollecTRI via OmniPath; not a lung ChIP peak
SP1	SULT1A1	CollecTRI		Activation	CollecTRI:9516473;CollecTRI2:15383623;CollecTRI:15383623	CollecTRI via OmniPath; not a lung ChIP peak
SP1	SULT1A3	CollecTRI		Activation	CollecTRI:15383623	CollecTRI via OmniPath; not a lung ChIP peak
SP1	SUMO1	CollecTRI		Activation	CollecTRI:24706897	CollecTRI via OmniPath; not a lung ChIP peak
SP1	SUMO2	CollecTRI		Activation	CollecTRI:21965678	CollecTRI via OmniPath; not a lung ChIP peak
SP1	SUMO3	CollecTRI		Activation	CollecTRI:21291420;CollecTRI2:21291420	CollecTRI via OmniPath; not a lung ChIP peak
SP1	SYN1	CollecTRI		Activation	CollecTRI:23250796;CollecTRI2:23250796	CollecTRI via OmniPath; not a lung ChIP peak
SP1	SYP	CollecTRI		Activation	CollecTRI:12492469;TRRUST:12492469;CollecTRI2:12492469;DoRothEA:12492469	CollecTRI via OmniPath; not a lung ChIP peak
SP1	SYT11	CollecTRI		Activation	CollecTRI:17192956	CollecTRI via OmniPath; not a lung ChIP peak
SP1	TAC1	CollecTRI		Activation	CollecTRI:7632730;CollecTRI2:7632730	CollecTRI via OmniPath; not a lung ChIP peak
SP1	TAF7	CollecTRI		Activation	HTRIdb:12364593;CollecTRI:11340078;TRRUST:12364593;CollecTRI2:12364593;DoRothEA:12364593;CollecTRI:12364593;TRRUST:11340078;CollecTRI2:11340078	CollecTRI via OmniPath; not a lung ChIP peak
SP1	TAGLN	CollecTRI		Repression	CollecTRI2:15486317;CollecTRI:15486317	CollecTRI via OmniPath; not a lung ChIP peak
SP1	TAL1	CollecTRI		Activation	CollecTRI:8058326;CollecTRI2:9786909;CollecTRI:9786909;CollecTRI2:8058326	CollecTRI via OmniPath; not a lung ChIP peak
SP1	TARBP2	CollecTRI		Activation	CollecTRI:16343534	CollecTRI via OmniPath; not a lung ChIP peak
SP1	TAT	CollecTRI		Activation	CollecTRI:9566873;CollecTRI:7621073;CollecTRI:2657100;CollecTRI:15706661	CollecTRI via OmniPath; not a lung ChIP peak
SP1	TBK1	CollecTRI		Activation	CollecTRI:16478973	CollecTRI via OmniPath; not a lung ChIP peak
SP1	TBX2	CollecTRI		Activation	CollecTRI:18640248	CollecTRI via OmniPath; not a lung ChIP peak
SP1	TBX21	CollecTRI		Activation	CollecTRI2:24960164;CollecTRI2:17075044;TRRUST:17075044;DoRothEA:17075044;CollecTRI:17075044	CollecTRI via OmniPath; not a lung ChIP peak
SP1	TBXA2R	CollecTRI		Activation	CollecTRI:12466967;HTRIdb:18698092;CollecTRI2:18698092;CollecTRI:18698092;TRRUST:18698092;CollecTRI2:19747485;CollecTRI:19747485;DoRothEA:18698092	CollecTRI via OmniPath; not a lung ChIP peak
SP1	TCF3	CollecTRI		Activation	CollecTRI:16951349	CollecTRI via OmniPath; not a lung ChIP peak
SP1	TCL1A	CollecTRI		Activation	CollecTRI:12421830;CollecTRI2:12421830	CollecTRI via OmniPath; not a lung ChIP peak
SP1	TCN2	CollecTRI		Activation	CollecTRI:9632663;CollecTRI:9774437;HTRIdb:9774437;HTRIdb:9632663;CollecTRI2:9774437;TRRUST:9774437;CollecTRI2:9632663	CollecTRI via OmniPath; not a lung ChIP peak
SP1	TEC	CollecTRI		Activation	CollecTRI:19843184;CollecTRI:9177279	CollecTRI via OmniPath; not a lung ChIP peak
SP1	TERF2	CollecTRI		Activation	DoRothEA:19783902;CollecTRI:19783902;CollecTRI2:19783902;TRRUST:19783902	CollecTRI via OmniPath; not a lung ChIP peak
SP1	TERT	CollecTRI		Activation	HTRIdb:12151407;CollecTRI2:12151407;CollecTRI2:10778946;CollecTRI:12368233;CollecTRI2:12368233;CollecTRI2:17141225;TRRUST:18093727;CollecTRI:19843528;TRRUST:19843528;CollecTRI:15951564;CollecTRI:17141225;CollecTRI:15656906;CollecTRI:19287963;CollecTRI:10778946;CollecTRI:1236823;CollecTRI:24074563;Co	CollecTRI via OmniPath; not a lung ChIP peak
SP1	TESC	CollecTRI		Activation	CollecTRI2:20540995;CollecTRI:20540995	CollecTRI via OmniPath; not a lung ChIP peak
SP1	TF	CollecTRI		Activation	DoRothEA:8548503;CollecTRI:8548503;CollecTRI2:9198250;TRRUST:8548503;CollecTRI2:8548503	CollecTRI via OmniPath; not a lung ChIP peak
SP1	TFAP2A	CollecTRI		Activation	CollecTRI:18996436;CollecTRI:9287317;CollecTRI:22745243;CollecTRI:12975361;CollecTRI:22827437;CollecTRI:9154804;CollecTRI:8617793;CollecTRI:18472212	CollecTRI via OmniPath; not a lung ChIP peak
SP1	TFAP2C	CollecTRI		Activation	CollecTRI2:12801994;CollecTRI:12801994	CollecTRI via OmniPath; not a lung ChIP peak
SP1	TFB1M	CollecTRI		Activation	CollecTRI:23516108	CollecTRI via OmniPath; not a lung ChIP peak
SP1	TFB2M	CollecTRI		Activation	CollecTRI:23516108	CollecTRI via OmniPath; not a lung ChIP peak
SP1	TFF1	CollecTRI		Activation	HTRIdb:15541729;CollecTRI2:15541729;HTRIdb:18543253;HTRIdb:15987735;CollecTRI:15987735;CollecTRI2:18543253;CollecTRI:15541729;CollecTRI:18543253;CollecTRI2:15987735	CollecTRI via OmniPath; not a lung ChIP peak
SP1	TFPI2	CollecTRI		Activation	TRRUST:12446683;DoRothEA:12446683;CollecTRI2:12446683;CollecTRI:12446683	CollecTRI via OmniPath; not a lung ChIP peak
SP1	TGFA	CollecTRI		Activation	TRRUST:10828826;CollecTRI:1501890;DoRothEA:10828826;CollecTRI:10828826;CollecTRI2:10828826;HTRIdb:10828826;CollecTRI:7936640;CollecTRI:15533438	CollecTRI via OmniPath; not a lung ChIP peak
SP1	TGFB1	CollecTRI		Activation	CollecTRI2:23437118;CollecTRI:16714330;CollecTRI2:2808430;CollecTRI:12186868;CollecTRI:23936544;CollecTRI:11054406;CollecTRI2:27112839;CollecTRI:27974707;TRRUST:22415074;CollecTRI:23806282;CollecTRI:15979845;TRRUST:9580699;DoRothEA:9580699;CollecTRI:10964912;CollecTRI:22415074;CollecTRI:9242631;Coll	CollecTRI via OmniPath; not a lung ChIP peak
SP1	TGFBI	CollecTRI		Activation	CollecTRI:21554857	CollecTRI via OmniPath; not a lung ChIP peak
SP1	TGFBR1	CollecTRI		Activation	CollecTRI:15905358	CollecTRI via OmniPath; not a lung ChIP peak
SP1	TGFBR2	CollecTRI		Activation	CollecTRI2:22028617;CollecTRI:10982796;CollecTRI:9632722;CollecTRI:10766860;CollecTRI:11687969;TRRUST:11687969;CollecTRI:15895377;CollecTRI:22028617;TRRUST:10982796;CollecTRI:12750289;CollecTRI:15647279;CollecTRI2:10982796;CollecTRI:11507078;CollecTRI:15905358;CollecTRI2:11687969;CollecTRI:18053089	CollecTRI via OmniPath; not a lung ChIP peak
SP1	TGM1	CollecTRI		Activation	CollecTRI:10886517;CollecTRI:21248772	CollecTRI via OmniPath; not a lung ChIP peak
SP1	TGM3	CollecTRI		Repression	nan	CollecTRI via OmniPath; not a lung ChIP peak
SP1	TGM4	CollecTRI		Activation	DoRothEA:10580145;TRRUST:10580145;CollecTRI:10580145;CollecTRI2:10580145	CollecTRI via OmniPath; not a lung ChIP peak
SP1	TH	CollecTRI		Activation	CollecTRI2:20124442;CollecTRI:12670703;CollecTRI2:12670703;CollecTRI:10842166;CollecTRI:14651963;TRRUST:20124442;DoRothEA:20124442;CollecTRI:9751166;CollecTRI2:14651963;CollecTRI:20124442	CollecTRI via OmniPath; not a lung ChIP peak
SP1	THBD	CollecTRI		Activation	CollecTRI2:12576329;TRRUST:11036068;CollecTRI:22406829;HTRIdb:11036068;CollecTRI2:11036068;CollecTRI:11036068;CollecTRI2:22406829;TRRUST:22406829	CollecTRI via OmniPath; not a lung ChIP peak
SP1	THBS1	CollecTRI		Activation	CollecTRI:24053448	CollecTRI via OmniPath; not a lung ChIP peak
SP1	TICAM1	CollecTRI		Repression	DoRothEA:14960149;CollecTRI:14960149;TRRUST:14960149;CollecTRI2:14960149	CollecTRI via OmniPath; not a lung ChIP peak
SP1	TIGAR	CollecTRI		Activation	CollecTRI:21761199	CollecTRI via OmniPath; not a lung ChIP peak
SP1	TIMP1	CollecTRI		Activation	CollecTRI2:11348466;CollecTRI2:15048879;CollecTRI:16931573;CollecTRI2:22415074;CollecTRI:9478976;DoRothEA:11830330;TRRUST:11830330;HTRIdb:11830330;TRRUST:22415074;CollecTRI2:16931573;TRRUST:15048879;CollecTRI2:11830330;CollecTRI:11830330;CollecTRI:11348466;CollecTRI:22415074;CollecTRI2:24113427;Coll	CollecTRI via OmniPath; not a lung ChIP peak
SP1	TIMP2	CollecTRI		Activation	CollecTRI:16275157;CollecTRI:15691353;CollecTRI2:15691353;DoRothEA:10764764;CollecTRI:10764764;TRRUST:10764764;CollecTRI2:16275157;CollecTRI2:10764764	CollecTRI via OmniPath; not a lung ChIP peak
SP1	TIMP3	CollecTRI		Activation	CollecTRI2:15468069;CollecTRI:17376651;CollecTRI2:20056610;CollecTRI:15468069;TRRUST:15468069;CollecTRI:20056610;TRRUST:20056610;DoRothEA:15468069	CollecTRI via OmniPath; not a lung ChIP peak
SP1	TINF2	CollecTRI		Activation	CollecTRI2:9399940;CollecTRI:9399940;CollecTRI:21731707;TRRUST:9399940;CollecTRI2:21731707;SIGNOR:21731707;DoRothEA:9399940	CollecTRI via OmniPath; not a lung ChIP peak
SP1	TK1	CollecTRI		Activation	CollecTRI2:10502302;CollecTRI:17192405;CollecTRI2:17192405;TRRUST:10502302;DoRothEA:10502302;CollecTRI:10502302	CollecTRI via OmniPath; not a lung ChIP peak
SP1	TKT	CollecTRI		Activation	CollecTRI:1846184;CollecTRI:8845379;CollecTRI:11287748;CollecTRI:8428965;CollecTRI2:8845379;CollecTRI:9778032;CollecTRI2:9778032	CollecTRI via OmniPath; not a lung ChIP peak
SP1	TLR2	CollecTRI		Activation	CollecTRI2:18423053;TRRUST:18583567;CollecTRI:18583567;CollecTRI2:30626802;CollecTRI2:18583567;CollecTRI:18423053;CollecTRI:15345653;CollecTRI:11739511;DoRothEA:18423053;TRRUST:18423053	CollecTRI via OmniPath; not a lung ChIP peak
SP1	TLR4	CollecTRI		Activation	CollecTRI:17233566;CollecTRI2:17233566	CollecTRI via OmniPath; not a lung ChIP peak
SP1	TM7SF2	CollecTRI		Activation	CollecTRI:20138239;DoRothEA:20138239;CollecTRI2:20138239	CollecTRI via OmniPath; not a lung ChIP peak
SP1	TMPO	CollecTRI		Activation	TRRUST:19747485;CollecTRI2:19747485;CollecTRI:19747485;DoRothEA:19747485	CollecTRI via OmniPath; not a lung ChIP peak
SP1	TNC	CollecTRI		Activation	CollecTRI:16245312;CollecTRI:10618716;CollecTRI2:10618716;DoRothEA:15001984;TRRUST:10618716;TRRUST:15001984;CollecTRI2:16245312;CollecTRI2:15001984;TRRUST:16245312;CollecTRI:15001984;SIGNOR:15001984	CollecTRI via OmniPath; not a lung ChIP peak
SP1	TNF	CollecTRI		Activation	CollecTRI:10913190;CollecTRI:10829018;TRRUST:12759366;CollecTRI:18930140;CollecTRI2:10688670;CollecTRI2:19666470;HTRIdb:12759366;CollecTRI2:10913190;CollecTRI:16847329;TRRUST:10688670;CollecTRI2:20221720;CollecTRI:21784970;CollecTRI:15175554;CollecTRI:27030318;CollecTRI:7918637;CollecTRI:10688670;Co	CollecTRI via OmniPath; not a lung ChIP peak
SP1	TNFAIP1	CollecTRI		Activation	CollecTRI:19593659;CollecTRI2:19593659	CollecTRI via OmniPath; not a lung ChIP peak
SP1	TNFRSF10B	CollecTRI		Activation	CollecTRI2:20354117;CollecTRI2:20515942;CollecTRI:18097593;CollecTRI:20354117;CollecTRI2:18097593;CollecTRI:14561739;CollecTRI2:26469969;TRRUST:18097593;TRRUST:20515942;CollecTRI:20515942;DoRothEA:20515942;CollecTRI:15110170;TRRUST:20354117	CollecTRI via OmniPath; not a lung ChIP peak
SP1	TNFRSF11A	CollecTRI		Activation	CollecTRI:10446910	CollecTRI via OmniPath; not a lung ChIP peak
SP1	TNFRSF1B	CollecTRI		Activation	CollecTRI:22019592;CollecTRI:8954938;CollecTRI:22615874	CollecTRI via OmniPath; not a lung ChIP peak
SP1	TNFRSF8	CollecTRI		Activation	CollecTRI:11004694;CollecTRI:10793083;CollecTRI2:11004694;CollecTRI:12875982	CollecTRI via OmniPath; not a lung ChIP peak
SP1	TNFSF10	CollecTRI		Activation	CollecTRI2:20150555;CollecTRI2:22415975;CollecTRI2:21603612;CollecTRI:17047073;CollecTRI2:26333348;CollecTRI:20150555;CollecTRI:21603612;CollecTRI:22415975;CollecTRI2:18701496;DoRothEA:21603612;CollecTRI2:17047073;CollecTRI:18701496;TRRUST:21603612	CollecTRI via OmniPath; not a lung ChIP peak
SP1	TNFSF11	CollecTRI		Repression	CollecTRI2:16052479;CollecTRI:20059964;CollecTRI:16052479	CollecTRI via OmniPath; not a lung ChIP peak
SP1	TNFSF13	CollecTRI		Activation	CollecTRI:22296504;CollecTRI2:22296504	CollecTRI via OmniPath; not a lung ChIP peak
SP1	TNFSF14	CollecTRI		Activation	CollecTRI2:12215452;DoRothEA:12215452;CollecTRI:12215452;TRRUST:12215452	CollecTRI via OmniPath; not a lung ChIP peak
SP1	TNFSF15	CollecTRI		Activation	CollecTRI:15702971;CollecTRI2:15702971	CollecTRI via OmniPath; not a lung ChIP peak
SP1	TNIP1	CollecTRI		Activation	CollecTRI:23464785	CollecTRI via OmniPath; not a lung ChIP peak
SP1	TNK1	CollecTRI		Activation	CollecTRI2:19481140;CollecTRI:19481140	CollecTRI via OmniPath; not a lung ChIP peak
SP1	TNNI3	CollecTRI		Activation	DoRothEA:10652194;TRRUST:10652194;CollecTRI2:10652194;CollecTRI:10652194	CollecTRI via OmniPath; not a lung ChIP peak
SP1	TNNT1	CollecTRI		Activation	CollecTRI2:22564704;CollecTRI:22564704	CollecTRI via OmniPath; not a lung ChIP peak
SP1	TNNT2	CollecTRI		Activation	CollecTRI:16617124;CollecTRI2:16617124	CollecTRI via OmniPath; not a lung ChIP peak
SP1	TNXB	CollecTRI		Activation	CollecTRI:18588874;CollecTRI:10631113;CollecTRI2:18588874;HTRIdb:18588874;CollecTRI2:10631113;DoRothEA:18588874	CollecTRI via OmniPath; not a lung ChIP peak
SP1	TOP2B	CollecTRI		Activation	CollecTRI2:26518113;CollecTRI2:24801450;CollecTRI2:12197834;CollecTRI:12197834	CollecTRI via OmniPath; not a lung ChIP peak
SP1	TOP3A	CollecTRI		Activation	CollecTRI:9610618	CollecTRI via OmniPath; not a lung ChIP peak
SP1	TP53	CollecTRI		Activation	CollecTRI:11384995;CollecTRI:19244234;CollecTRI:19846904;DoRothEA:12145335;CollecTRI:15780936;CollecTRI:7478550;CollecTRI:22001409;CollecTRI2:30691044;CollecTRI:14962081;CollecTRI:15489892;CollecTRI:18714402	CollecTRI via OmniPath; not a lung ChIP peak
SP1	TP73	CollecTRI		Activation	CollecTRI:10574463;CollecTRI2:10574463	CollecTRI via OmniPath; not a lung ChIP peak
SP1	TPI1	CollecTRI		Activation	CollecTRI2:12760745;CollecTRI:12760745;PAZAR:12760745	CollecTRI via OmniPath; not a lung ChIP peak
SP1	TPK1	CollecTRI		Activation	CollecTRI2:16262001;CollecTRI:16262001	CollecTRI via OmniPath; not a lung ChIP peak
SP1	TPM2	CollecTRI		Activation	CollecTRI2:8044694;CollecTRI:8044694	CollecTRI via OmniPath; not a lung ChIP peak
SP1	TPMT	CollecTRI		Activation	CollecTRI2:20350137;CollecTRI:9780226;HTRIdb:20350137;CollecTRI:20350137;TRRUST:20350137;CollecTRI2:9780226;DoRothEA:20350137	CollecTRI via OmniPath; not a lung ChIP peak
SP1	TRH	CollecTRI		Activation	CollecTRI:9421415;CollecTRI:20136691	CollecTRI via OmniPath; not a lung ChIP peak
SP1	TRIM25	CollecTRI		Activation	nan	CollecTRI via OmniPath; not a lung ChIP peak
SP1	TRIM63	CollecTRI		Activation	CollecTRI:10954564;CollecTRI:22469463	CollecTRI via OmniPath; not a lung ChIP peak
SP1	TRPV1	CollecTRI		Activation	CollecTRI2:21645329;CollecTRI:21645329	CollecTRI via OmniPath; not a lung ChIP peak
SP1	TSG101	CollecTRI		Activation	CollecTRI:17321722	CollecTRI via OmniPath; not a lung ChIP peak
SP1	TSPO	CollecTRI		Activation	CollecTRI:17402746;CollecTRI:21958735	CollecTRI via OmniPath; not a lung ChIP peak
SP1	TTF1	CollecTRI		Activation	CollecTRI:21784970;CollecTRI2:21784970;CollecTRI2:19037882	CollecTRI via OmniPath; not a lung ChIP peak
SP1	TUBB3	CollecTRI		Activation	CollecTRI:9677424;CollecTRI:8955122;CollecTRI:9325332	CollecTRI via OmniPath; not a lung ChIP peak
