stratum	covariates	method	outcome	effect_TACSTD2	fe_TACSTD2	p_TACSTD2	I2_TACSTD2	ci_low_TACSTD2	ci_high_TACSTD2	neg_TACSTD2	cohorts_TACSTD2	effect_CLDN4	fe_CLDN4	p_CLDN4	I2_CLDN4	ci_low_CLDN4	ci_high_CLDN4	neg_CLDN4	cohorts_CLDN4	effect_CLDN7	fe_CLDN7	p_CLDN7	I2_CLDN7	ci_low_CLDN7	ci_high_CLDN7	neg_CLDN7	cohorts_CLDN7	min_abs	mean_abs	worst_p	k	eligible	q_worst
krt_high	KRT5_6_14_stroma	spearman	CD3_mean	-0.08087082205291302	-0.08337337442233768	0.05237830280751398	0.6727293270142218	-0.16150263789897906	0.0008335579665087284	6	8	-0.08216201558663712	-0.07159848920443204	0.024666153549210586	0.5742199364078279	-0.15297871572558136	-0.010505792900589122	6	8	-0.11697576019718259	-0.11728304775960985	0.024042978022205626	0.791013848539764	-0.21612449719274424	-0.015439104486513627	6	8	0.08087082205291302	0.0933361992789109	0.05237830280751398	6	False	0.10765137527604142
krt_high	KRT5_6_14_stroma	spearman	CD3_z	-0.08091725997814354	-0.08324757932738709	0.054533165651232736	0.6790331916424377	-0.16231760603304965	0.0015769768579658487	6	8	-0.08175362139701726	-0.07112747029524823	0.026577320850273176	0.5809252267121996	-0.15313727781641046	-0.009521213990627284	6	8	-0.11713704806938467	-0.11746834698704514	0.02428238951795219	0.7923232931612917	-0.21658056421217523	-0.015287734240656914	6	8	0.08091725997814354	0.09326930981484849	0.054533165651232736	6	False	0.11031100893145053
krt_high	KRT5_6_14_stroma	spearman	CD3_rank	-0.08056880279202772	-0.08317764716937683	0.055733648342138356	0.6794234894275228	-0.1620244462463329	0.001977385300660734	6	8	-0.08029063544042303	-0.06989606109138075	0.028322257856465104	0.5751498267476081	-0.15121542957561146	-0.008543396144548026	6	8	-0.1161060449653592	-0.11689318736192691	0.025667014217683477	0.7925908789180423	-0.2156458601260788	-0.014178035963087303	6	8	0.08029063544042303	0.09232182773260332	0.055733648342138356	6	False	0.11197503966705467
krt_high	KRT5_6_14_stroma	spearman	CD3_pc1	-0.08083557203238649	-0.08319091381863111	0.05491984309649126	0.6794115980369266	-0.1622844291973659	0.001707353663750951	6	8	-0.081573390992742	-0.07107958643768818	0.026350542357248034	0.5778004889157233	-0.15269748718456552	-0.00960864597342706	6	8	-0.11673014811707404	-0.1172651706928185	0.024345517655172372	0.7910191607063701	-0.21588831591543162	-0.015188879236784192	6	8	0.08083557203238649	0.09304637038073417	0.05491984309649126	6	False	0.1108579552361255
krt_high	KRT5_6_14_stroma	spearman	CD8_mean	-0.09003465550875284	-0.08920871962134957	0.030488303145060576	0.6718978788395246	-0.1703799431212168	-0.008500108429513518	6	8	-0.07043679448517143	-0.05966834186530761	0.06790076841202242	0.617015499264892	-0.14526244051120507	0.005190005204668137	6	8	-0.09464382586350438	-0.09694267391950684	0.07047915006573634	0.7942622818702612	-0.19524864324647548	0.007932024480715989	5	8	0.07043679448517143	0.08503842528580956	0.07047915006573634	6	False	0.13125565201755257
krt_high	KRT5_6_14_stroma	spearman	CD8_z	-0.09007590793800148	-0.08893294594385431	0.03007276039823731	0.6705324029153789	-0.1702575704016919	-0.008709300996923804	6	8	-0.0723363186321496	-0.060584942165933936	0.06419632322344763	0.6269137590813315	-0.1481018905262742	0.004273405219153957	6	8	-0.09584149402683313	-0.09641846248183654	0.06455071756200821	0.7904616863681452	-0.19552753982906104	0.005804828106028814	5	8	0.0723363186321496	0.08608457353232807	0.06455071756200821	6	False	0.12361358130866798
krt_high	KRT5_6_14_stroma	spearman	CD8_rank	-0.08720556651807176	-0.08732288322842237	0.03228210169225792	0.6573103047695925	-0.16591825550169445	-0.007388725601812172	6	8	-0.0699603482365676	-0.05937708061375275	0.06343883602701712	0.5986472569034885	-0.1430821866247876	0.00392110834992252	6	8	-0.09605986029921076	-0.09700364703391466	0.06296237428487027	0.7888749854262044	-0.19537765204721813	0.005208214331217355	5	8	0.0699603482365676	0.08440859168461672	0.06343883602701712	6	False	0.12229671418811106
krt_high	KRT5_6_14_stroma	spearman	CD8_pc1	-0.09007590793800148	-0.08893294594385431	0.03007276039823731	0.6705324029153789	-0.1702575704016919	-0.008709300996923804	6	8	-0.0723363186321496	-0.060584942165933936	0.06419632322344763	0.6269137590813315	-0.1481018905262742	0.004273405219153957	6	8	-0.09584149402683313	-0.09641846248183654	0.06455071756200821	0.7904616863681452	-0.19552753982906104	0.005804828106028814	5	8	0.0723363186321496	0.08608457353232807	0.06455071756200821	6	False	0.12361358130866798
krt_high	KRT5_6_14_stroma	spearman	CD3CD8_mean	-0.08883128810429651	-0.08889662283615477	0.03444154941498859	0.678016299666113	-0.1699436222693134	-0.0065234118778322945	6	8	-0.08101677957176691	-0.06999232921864058	0.029127192168466813	0.5869380739700075	-0.15292611366929806	-0.008254032365369535	6	8	-0.11323373899804821	-0.11386451056254931	0.03230537635180545	0.7993273433440934	-0.21446397233656736	-0.009596731019256377	6	8	0.08101677957176691	0.09436060222470388	0.03444154941498859	6	False	0.08274139042292192
krt_high	KRT5_6_14_stroma	spearman	CD3CD8_z	-0.0891931017256351	-0.08893346671692122	0.032991248199875964	0.6753493475148641	-0.16997199642818317	-0.007223567087673144	6	8	-0.08146326821009263	-0.0707565846500847	0.02657576143039423	0.5779150042265263	-0.15259878631067372	-0.009487993650577897	6	8	-0.1135622014171093	-0.11406174187316653	0.03323306318571425	0.8026734551634587	-0.21560306766939613	-0.009067939285799213	6	8	0.08146326821009263	0.09473952378427902	0.03323306318571425	6	False	0.0806833431106319
krt_high	KRT5_6_14_stroma	spearman	CD3CD8_rank	-0.08700795370912612	-0.0875886122752535	0.03849721559217982	0.6785547779384318	-0.16822489677855743	-0.004617703549560304	6	8	-0.08010128115979383	-0.06933992368557718	0.030363041981226385	0.5837460876135903	-0.1517521958653201	-0.007612924028638484	6	8	-0.11206302967517616	-0.11281277233470836	0.03553642624629381	0.8024271599655483	-0.21409346824028208	-0.007613700537195498	6	8	0.08010128115979383	0.0930574215146987	0.03849721559217982	6	False	0.0891717380216515
krt_high	KRT5_6_14_stroma	spearman	CD3CD8_pc1	-0.08802029492287428	-0.08796563703246284	0.0354988285708996	0.6757819047461617	-0.1688764253909856	-0.005987394241603054	6	8	-0.08102960030011867	-0.07029143616111642	0.02800633504084295	0.581209246308515	-0.15244945124665296	-0.008767846422854046	6	8	-0.11353570493072834	-0.11415823275109915	0.03334381699528478	0.8028316229792898	-0.21561681861665394	-0.008999838326550227	6	8	0.08102960030011867	0.09419520005124044	0.0354988285708996	6	False	0.08451665391393827
krt_high	KRT5_6_14_stroma	spearman	DanaherT_mean	-0.07564791426808955	-0.07842924870400804	0.09465718382049897	0.7229285994028055	-0.16320222659800263	0.013088621045466733	6	8	-0.0691945636504212	-0.06023183213145532	0.05512843620552415	0.561977099256832	-0.1392219261019837	0.001521406046280843	6	8	-0.11012797411636056	-0.11318850556545625	0.034535038544319246	0.7929106861893144	-0.20993850967278693	-0.008045724516684016	6	8	0.0691945636504212	0.08499015067829042	0.09465718382049897	6	False	0.1619385749747569
krt_high	KRT5_6_14_stroma	spearman	DanaherT_z	-0.07601182945281654	-0.07868001883655079	0.09895163731107753	0.7327215494623508	-0.1651015806745359	0.014308303971707717	6	8	-0.06633853473820153	-0.057382511833568434	0.06973966962332226	0.5737034280475356	-0.13736012301142586	0.0053616663962463085	6	8	-0.1087170765608984	-0.11206695924226803	0.037371468647864454	0.7938792658994304	-0.20879862453484488	-0.006381963389494961	6	8	0.06633853473820153	0.08368914691730549	0.09895163731107753	6	False	0.1673942848874431
krt_high	KRT5_6_14_stroma	spearman	DanaherT_rank	-0.07777023176371776	-0.0797629665781651	0.09560872151749918	0.7396857185458697	-0.16796952571019652	0.013720454177601015	6	8	-0.06577243696422126	-0.05624892924349173	0.07216044226575462	0.5736901756781834	-0.13680113074895156	0.005929108143862402	6	8	-0.10912315303314522	-0.11187712053436392	0.03540922759959965	0.7910259550733904	-0.2085316082655575	-0.007482985771059629	6	8	0.06577243696422126	0.08422194058702809	0.09560872151749918	6	False	0.1632367939223399
krt_high	KRT5_6_14_stroma	spearman	DanaherT_pc1	-0.07618682636972911	-0.07890758982142447	0.0973793397073515	0.7314296651462189	-0.16506455262753758	0.013918283763683233	6	8	-0.06708424135037197	-0.058231448887158456	0.06539803231268645	0.5697628625240848	-0.13777072117560457	0.00428212954965355	6	8	-0.10913536255860774	-0.11254035899897764	0.036801313409399725	0.7942402573874053	-0.2092878998299395	-0.0067169328596459205	6	8	0.06708424135037197	0.0841354767595696	0.0973793397073515	6	False	0.1653974192082475
krt_high	KRT5_6_14_stroma	spearman	SigH_mean	-0.08180208897534473	-0.08322326473769609	0.07985697742492048	0.7402252047707993	-0.17200068940038202	0.00975673496420455	6	8	-0.07790843859207573	-0.06532485817156354	0.045623429864863736	0.6250596662408292	-0.1533937762192019	-0.0015191315242164484	6	8	-0.11949006219963684	-0.12077780747302994	0.02041307861717454	0.788553588822609	-0.21799795522187687	-0.018572001802888472	6	8	0.07790843859207573	0.09306686325568576	0.07985697742492048	6	False	0.14347929460411538
krt_high	KRT5_6_14_stroma	spearman	SigH_z	-0.08141492208064209	-0.08292360784262859	0.08262205046469163	0.7425018617671714	-0.17200812458415768	0.010543841083075961	6	8	-0.07644439364417502	-0.0644648112210556	0.04879700500029362	0.6215088969301974	-0.15160568311437916	-0.0004041654059064936	6	8	-0.121127003865193	-0.12267192396569829	0.01843538160889192	0.7874490000240022	-0.21933303383756306	-0.02049111486067872	6	8	0.07644439364417502	0.09299543986333669	0.08262205046469163	6	False	0.14683375272801177
krt_high	KRT5_6_14_stroma	spearman	SigH_rank	-0.07975801718092872	-0.08169945519562498	0.08759812060013866	0.7400252111951306	-0.1699696918007812	0.011779332056796276	6	8	-0.07432210222309901	-0.06261877426091828	0.053428042726961215	0.6151306571244785	-0.14890287530659033	0.0010994382437736294	6	8	-0.12067247801636063	-0.12247522912305651	0.019160031453346382	0.7884492394690087	-0.21911699497191717	-0.01979580673015099	6	8	0.07432210222309901	0.09158419914012945	0.08759812060013866	6	False	0.15355706248366446
krt_high	KRT5_6_14_stroma	spearman	SigH_pc1	-0.08150045306348933	-0.08299675806526023	0.08160933936350084	0.7413170079759116	-0.17189033735526604	0.010250292322443816	6	8	-0.07578353257512889	-0.06390787377740342	0.04958641551293886	0.6175041268438742	-0.1505673794661094	-0.00013730037455983487	6	8	-0.12066326424231393	-0.12222713907335041	0.019211633622585843	0.7886009123153611	-0.2191420565525584	-0.01975079882243959	6	8	0.07578353257512889	0.09264908329364406	0.08160933936350084	6	False	0.14567069994943083
krt_high	KRT5_6_14_stroma	spearman	Tsig_mean	-0.07719257793317658	-0.08133872921259688	0.06746976974041514	0.6808696052657662	-0.1588945890673261	0.005559489805255265	6	8	-0.07080943542037114	-0.06290565532222497	0.03217187779255934	0.4794229213216256	-0.1349913239252753	-0.006035829002625944	6	8	-0.11206623453697202	-0.11495975573252637	0.023644296450108	0.7704099394802691	-0.20697982654782124	-0.015062822090570503	6	8	0.07080943542037114	0.08668941596350659	0.06746976974041514	6	False	0.1274533518821428
krt_high	KRT5_6_14_stroma	spearman	Tsig_z	-0.07642107327669936	-0.08062020076974452	0.07261509668153555	0.6861863112601518	-0.158810726001877	0.007025563493531624	6	8	-0.07117114075215326	-0.06296527705733444	0.0319025825028533	0.4830166089423207	-0.13557443463953153	-0.006168917440802402	6	8	-0.11237421660471748	-0.11536475051888273	0.023377293218363054	0.770805977328299	-0.2073573677088193	-0.015292117984705752	6	8	0.07117114075215326	0.0866554768778567	0.07261509668153555	6	False	0.13376242459809667
krt_high	KRT5_6_14_stroma	spearman	Tsig_rank	-0.07763139483561916	-0.08077395165511904	0.07198581591646004	0.6947055241010766	-0.16110997896096652	0.006950106983338603	6	8	-0.07085502092361583	-0.06179006908723827	0.03707757132050227	0.5070177423988023	-0.13683089298038334	-0.004253318060677182	6	8	-0.11134458682705817	-0.11388233150393542	0.027114503922950124	0.7783164986449438	-0.20789723633355026	-0.012643093287667065	6	8	0.07085502092361583	0.08661033419543106	0.07198581591646004	6	False	0.13293894690083555
krt_high	KRT5_6_14_stroma	spearman	Tsig_pc1	-0.07779727276399215	-0.08136044657973993	0.07128793692124692	0.6945092937082001	-0.16124639667196689	0.006756400551724639	6	8	-0.07444168053357031	-0.06484800997893668	0.030778183280077778	0.5206214080601036	-0.1413028882994529	-0.0069044253601676184	6	8	-0.11377087090116882	-0.11588432170792153	0.02317039913212446	0.7758716747430335	-0.2097388626073309	-0.015631739238880935	6	8	0.07444168053357031	0.08866994139957708	0.07128793692124692	6	False	0.13211412714313464
krt_high	KRT5_6_14_simpleKRT	spearman	CD3D	-0.09625015895862604	-0.09518980673113649	0.00019530684238606218	0.17638130997061677	-0.14629237706990375	-0.04571659187191962	7	8	-0.10125000778307461	-0.08776589669472674	0.0016497673563312324	0.45062788114581037	-0.16339674369412593	-0.03830289529008013	8	8	-0.12996106020810816	-0.11672607242446283	0.004559190830985713	0.730393213482451	-0.21747783989800318	-0.04037132171617378	6	8	0.09625015895862604	0.10915374231660295	0.004559190830985713	7	False	0.017107380183524704
krt_high	KRT5_6_14_simpleKRT	spearman	CD3E	-0.07749822088156806	-0.07696528473153245	0.033386610556300225	0.5685292705560285	-0.1480988088415217	-0.0061117420713265955	7	8	-0.0888617946484682	-0.07764396915783311	0.006249605376763034	0.4603741760407943	-0.15177802148642236	-0.02522837489439179	7	8	-0.13262559707085478	-0.12490961491957135	0.002848198818527036	0.7134286864845202	-0.21751798013585996	-0.04574175150107399	7	8	0.07749822088156806	0.0996618708669637	0.033386610556300225	7	True	0.0809525001036551
krt_high	KRT5_6_14_simpleKRT	spearman	CD3G	-0.06705306808356987	-0.06635486590847418	0.017801379992813813	0.29718543494756977	-0.12208377637989509	-0.011611354472344956	7	8	-0.07765650584388124	-0.0674831820653789	0.021531885796849188	0.4991924540531842	-0.1431743315313542	-0.011461003137549067	6	8	-0.12160290419494198	-0.11078725620952587	0.019363850969790094	0.7914411461913886	-0.22093184656530093	-0.019777199737583212	5	8	0.06705306808356987	0.08877082604079768	0.021531885796849188	7	False	0.05958181295929993
krt_high	KRT5_6_14_simpleKRT	spearman	CD8A	-0.08487235986101066	-0.08333419334899869	0.02220191717432196	0.5845852849821428	-0.1566899973900089	-0.012161902252766862	7	8	-0.08144356963786308	-0.06973785830149566	0.01635943169029869	0.5033880128156186	-0.14718406427876876	-0.014986684125340021	7	8	-0.11141391573343537	-0.1061976650650101	0.00929173730005049	0.6899251893421748	-0.19370069785430558	-0.027570475406072204	6	8	0.08144356963786308	0.09257661507743638	0.02220191717432196	7	False	0.060552050890469576
krt_high	KRT5_6_14_simpleKRT	spearman	CD8B	-0.0857509294330731	-0.08008792978041684	0.012914550730064003	0.5195960356981403	-0.15253166272569477	-0.01819069559768657	6	8	-0.08358487486910424	-0.0645898047188782	0.02397505637931916	0.5825597506936835	-0.1552519040298365	-0.01104263449058613	7	8	-0.09974989863826425	-0.08133797801815523	0.03391270991232013	0.7431306728044224	-0.1902167082981984	-0.007603303128963649	6	8	0.08358487486910424	0.08969523431348052	0.03391270991232013	7	False	0.08195571562144031
krt_high	KRT5_6_14_simpleKRT	spearman	CD3_mean	-0.08481728530881223	-0.08347418223463436	0.005195607130134081	0.38435699844445054	-0.14364902250230777	-0.025388153898899136	7	8	-0.09368581082206907	-0.0811958519442176	0.004123131430067219	0.4658534051959206	-0.15685485591355672	-0.0297533551826551	8	8	-0.13222884577238395	-0.12037942642264989	0.006422749566046562	0.7601984912145259	-0.22475689564146933	-0.03733750730653777	7	8	0.08481728530881223	0.10357731396775509	0.006422749566046562	7	True	0.022862963263821152
krt_high	KRT5_6_14_simpleKRT	spearman	CD3_z	-0.08400196669600676	-0.08258480815753753	0.005823501504668392	0.3886138381490958	-0.14305864000384602	-0.024349227583268827	7	8	-0.09279742334336782	-0.08057565830738998	0.004460655493576448	0.4649831627905553	-0.15592820792051265	-0.02891160280008828	7	8	-0.13204522277555222	-0.12014267112939796	0.006851113726772352	0.76334148216436	-0.22516903647824982	-0.036530726825408116	7	8	0.08400196669600676	0.10294820427164227	0.006851113726772352	7	True	0.024009279922757653
krt_high	KRT5_6_14_simpleKRT	spearman	CD3_rank	-0.0837391696721935	-0.08247031614641373	0.0056488683953524925	0.38074119035521514	-0.1424052070615268	-0.024486849868935217	7	8	-0.09186564117280765	-0.07967724186156205	0.004808843341463257	0.4632522385138106	-0.1549072263220138	-0.028078944924272636	7	8	-0.13125991941753468	-0.11984609060903698	0.006899736187786855	0.760836105575521	-0.22393919607414198	-0.03622796656002466	7	8	0.0837391696721935	0.10228824342084526	0.006899736187786855	7	True	0.024152827880213376
krt_high	KRT5_6_14_simpleKRT	spearman	CD3_pc1	-0.08402784869833602	-0.08261871111223781	0.005862642164346817	0.3898950424528271	-0.14314894209846038	-0.02430919324641958	7	8	-0.09267207052550817	-0.08052890408714596	0.004430355851864123	0.46277019503527744	-0.1556721147974311	-0.028921178543875523	7	8	-0.1316659362087235	-0.11997825276249066	0.0067730394388543025	0.7612493146958499	-0.22440877892131142	-0.03655941142140714	7	8	0.08402784869833602	0.10278861847752256	0.0067730394388543025	7	True	0.02380134478994833
krt_high	KRT5_6_14_simpleKRT	spearman	CD8_mean	-0.08908423056285464	-0.08447920540673211	0.01874821065685695	0.6018825947880512	-0.16235190735828925	-0.014839612313271286	7	8	-0.0849238482674907	-0.06948790687574652	0.018272750348898994	0.5582086754266091	-0.15457741162410935	-0.014430252248122001	7	8	-0.10706338878220883	-0.09671734376595678	0.01837106391118252	0.7243670877336114	-0.19430430386939812	-0.018142108087316717	6	8	0.0849238482674907	0.09369048920418473	0.01874821065685695	7	False	0.054022875010323435
krt_high	KRT5_6_14_simpleKRT	spearman	CD8_z	-0.08891697324526561	-0.08384910243048822	0.01834801165116796	0.5976355678018751	-0.16180473161167827	-0.015064314061029328	7	8	-0.0855538345645672	-0.06905404918424429	0.01984130009199149	0.5759080911610921	-0.15662715907684507	-0.01359900142477825	6	8	-0.10627118187742482	-0.09444038670094178	0.01934886679468508	0.7247816995004587	-0.19359676116214117	-0.01727493004428508	6	8	0.0855538345645672	0.09358066322908587	0.01984130009199149	7	False	0.05638449169084665
krt_high	KRT5_6_14_simpleKRT	spearman	CD8_rank	-0.08721558821945487	-0.083412820754332	0.015698740989856463	0.5611794617855494	-0.15706455982582265	-0.01649840580154482	7	8	-0.08358583329631038	-0.06824524121409742	0.018379830644093726	0.5448160562704937	-0.15223122372173933	-0.014137881260156526	7	8	-0.10735317841955717	-0.09578894350879001	0.01798263136863944	0.7240135305822765	-0.19453223626384067	-0.018491422708052808	6	8	0.08358583329631038	0.09271819997844082	0.018379830644093726	7	False	0.05325579670336576
krt_high	KRT5_6_14_simpleKRT	spearman	CD8_pc1	-0.08891697324526561	-0.08384910243048822	0.01834801165116796	0.5976355678018751	-0.16180473161167827	-0.015064314061029328	7	8	-0.0855538345645672	-0.06905404918424429	0.01984130009199149	0.5759080911610921	-0.15662715907684507	-0.01359900142477825	6	8	-0.10627118187742482	-0.09444038670094178	0.01934886679468508	0.7247816995004587	-0.19359676116214117	-0.01727493004428508	6	8	0.0855538345645672	0.09358066322908587	0.01984130009199149	7	False	0.05638449169084665
krt_high	KRT5_6_14_simpleKRT	spearman	CD3CD8_mean	-0.09063395033415633	-0.08706602227113536	0.007722220939383821	0.5067231242965885	-0.1564531473371921	-0.024013325467728792	7	8	-0.09542358071131071	-0.08063808505972213	0.006051189644114069	0.5275056314527975	-0.16260033566856322	-0.02736627964915371	7	8	-0.12857863626606467	-0.11658910076685751	0.00818219662357119	0.7610897292841632	-0.22139448804821663	-0.033454160440576426	7	8	0.09063395033415633	0.10487872243717723	0.00818219662357119	7	True	0.02775099090891474
krt_high	KRT5_6_14_simpleKRT	spearman	CD3CD8_z	-0.0901223753745248	-0.0862626206559454	0.007892427646233525	0.5038726806818348	-0.15575897055846377	-0.023693447316018617	7	8	-0.0952055765238805	-0.08067678189855926	0.005842086159553162	0.5214127297322807	-0.1619557060433418	-0.02758817078502816	7	8	-0.12783919405672256	-0.11559417541422054	0.009637919953750516	0.7685384555678103	-0.22210610075578693	-0.031204500527097282	7	8	0.0901223753745248	0.10438904865170928	0.009637919953750516	7	True	0.031967959049113724
krt_high	KRT5_6_14_simpleKRT	spearman	CD3CD8_rank	-0.08871177723547002	-0.0855686779429891	0.0076338073752625895	0.4839646311608125	-0.15307760972268866	-0.023596427965007567	7	8	-0.09315396317296598	-0.07899094150223811	0.006444309431221655	0.5117435146868818	-0.15927117957539494	-0.0262048376049976	7	8	-0.1258271624890976	-0.11391535863750271	0.00997378702504638	0.7630659562695356	-0.219105660458253	-0.030269463686395673	7	8	0.08871177723547002	0.10256430096584453	0.00997378702504638	7	True	0.03295698990609432
krt_high	KRT5_6_14_simpleKRT	spearman	CD3CD8_pc1	-0.08931157125652879	-0.08564220016875447	0.008007419989799596	0.4967634515096167	-0.1544914059189501	-0.02335768585437555	7	8	-0.09459625451144667	-0.08024964687667657	0.005998608373455871	0.5182746476493012	-0.16113813230058333	-0.027198226578719936	7	8	-0.12803170348311935	-0.11601624160838521	0.009354922925940526	0.7673888203757736	-0.22206763172907176	-0.03163596450536284	7	8	0.08931157125652879	0.10397984308369827	0.009354922925940526	7	True	0.03118198035384675
krt_high	KRT5_6_14_simpleKRT	spearman	DanaherT_mean	-0.07622544376854444	-0.07493037772732103	0.02231375795420014	0.48650789063040034	-0.14093918922335602	-0.010863086358475913	7	8	-0.07795731046438067	-0.0680273387413335	0.012988688548586801	0.4220407597408421	-0.13884726577970202	-0.016480144741174926	7	8	-0.12138482038053551	-0.11231992384015183	0.011913624904369745	0.7572273879547309	-0.2137170428428351	-0.02690307440572703	7	8	0.07622544376854444	0.09185585820448687	0.02231375795420014	7	True	0.060700334675754426
krt_high	KRT5_6_14_simpleKRT	spearman	DanaherT_z	-0.07579763628049438	-0.07440610736220024	0.02683926593168534	0.5120315005891526	-0.14220702252469264	-0.008708941919179152	7	8	-0.07456845282746073	-0.06465183048970485	0.01925545874356952	0.43838564493377463	-0.13641084388670688	-0.012147131883154286	7	8	-0.11866441922253917	-0.10994185405732283	0.014185658369695195	0.7582864085468012	-0.21127642480761655	-0.023940698052077526	7	8	0.07456845282746073	0.08967683611016476	0.02683926593168534	7	True	0.06908911019746433
krt_high	KRT5_6_14_simpleKRT	spearman	DanaherT_rank	-0.07697354006169592	-0.07516460275088267	0.026614734454926105	0.5252958293246985	-0.14429244509207065	-0.008945420242222866	7	8	-0.07406217094896565	-0.0635112543821456	0.02100382073461439	0.44614808670409545	-0.13635501386088528	-0.01118596397364097	6	8	-0.11906335023524466	-0.10990116665483657	0.013333739784906587	0.7554998207063031	-0.21115254768776134	-0.024879096313104924	7	8	0.07406217094896565	0.09003302041530208	0.026614734454926105	7	False	0.06875170984365683
krt_high	KRT5_6_14_simpleKRT	spearman	DanaherT_pc1	-0.07593029926512194	-0.07459033624548189	0.026082428380967967	0.5088893395342117	-0.1421232530995226	-0.009061273356276938	7	8	-0.07507633212856778	-0.06534580650996484	0.017702157699715438	0.43136146148867693	-0.13651756788047834	-0.013059714916309856	7	8	-0.11886008232253076	-0.11030925989384542	0.013913903955203505	0.7577107020003416	-0.21135985488941164	-0.024250113089548404	7	8	0.07507633212856778	0.08995557123874016	0.026082428380967967	7	True	0.06769011175060734
krt_high	KRT5_6_14_simpleKRT	spearman	SigH_mean	-0.07886263048508291	-0.07672258980182088	0.02923799020500417	0.5624551915626774	-0.1489519405730418	-0.007984873491067392	7	8	-0.08236249982093599	-0.06955903750880649	0.014940675283068288	0.5010526982962357	-0.14793353696098138	-0.016070540255910808	7	8	-0.12921202285771324	-0.11820235139218797	0.00836358523287485	0.7648507293542043	-0.22271858862825863	-0.03334967468412942	7	8	0.07886263048508291	0.09681238438791072	0.02923799020500417	7	True	0.07359598971871906
krt_high	KRT5_6_14_simpleKRT	spearman	SigH_z	-0.07694740047458852	-0.07487420381503875	0.03614279610523642	0.5753876858694189	-0.1481213775578959	-0.004980452351820474	7	8	-0.07966891427221033	-0.06783572741254029	0.017395299841614576	0.49087217179381126	-0.14461353661344825	-0.01404082554852499	7	8	-0.1294476348204615	-0.1188495729348225	0.008365138929905697	0.7657438910303199	-0.22311774502460574	-0.03340881982109099	7	8	0.07694740047458852	0.09535464985575344	0.03614279610523642	7	True	0.0855999339325567
krt_high	KRT5_6_14_simpleKRT	spearman	SigH_rank	-0.07558336154025648	-0.07379557387358782	0.038767064156242	0.5718326678382412	-0.146484828887838	-0.003909281712749765	7	8	-0.07775468554061493	-0.06622858312982731	0.01895462878882754	0.47985067272435283	-0.1420250662269146	-0.012831473418327003	7	8	-0.1295876249833503	-0.11918063799066228	0.007679522045780761	0.7610165699274549	-0.22235637901383176	-0.03449343572634768	7	8	0.07558336154025648	0.09430855735474057	0.038767064156242	7	True	0.08959982193362001
krt_high	KRT5_6_14_simpleKRT	spearman	SigH_pc1	-0.07733195352145919	-0.07524978377930526	0.034229065844127375	0.5707374176844905	-0.14811556893231276	-0.005760078835895465	7	8	-0.07926093747547142	-0.06747450823911183	0.01746037868381634	0.486290938583926	-0.14391733194432169	-0.013930710711775549	7	8	-0.1294165064689659	-0.11874897076878521	0.008569984302054771	0.7671145638538625	-0.22335261895411995	-0.03309865324117004	7	8	0.07733195352145919	0.09533646582196549	0.034229065844127375	7	True	0.08244709966976375
krt_high	KRT5_6_14_simpleKRT	spearman	Tsig_mean	-0.08146692592363904	-0.08105977845381668	0.010113220934748467	0.43247089645026043	-0.14288387961264812	-0.01942497659156495	7	8	-0.08322373367443439	-0.07361910653144814	0.005351281261017486	0.3658973293416062	-0.14117068541793715	-0.024708458568691097	7	8	-0.1272230384420653	-0.11773779499441168	0.006307983358694089	0.7391924511882629	-0.21623890370176027	-0.03610952405844772	7	8	0.08146692592363904	0.0973045660133796	0.010113220934748467	7	True	0.0332421747397642
krt_high	KRT5_6_14_simpleKRT	spearman	Tsig_z	-0.07938977500711492	-0.07916735510404689	0.01210852082581468	0.43120997900601565	-0.14076505606187484	-0.017406628323983576	7	8	-0.08266311143426083	-0.07314460350114191	0.005500429142073427	0.36160950283938964	-0.14041171943172936	-0.02435397496665478	7	8	-0.12648439790115182	-0.11730231535365901	0.006594783022655137	0.7389293065326602	-0.21547983436952622	-0.03540515067486176	7	8	0.07938977500711492	0.09617909478084252	0.01210852082581468	7	True	0.03864863782941791
krt_high	KRT5_6_14_simpleKRT	spearman	Tsig_rank	-0.08007445816516977	-0.07915324073029248	0.011532106759252954	0.4331781078051417	-0.14155007744648135	-0.01798359366117764	7	8	-0.08250465388169906	-0.0714404100846618	0.007783181150377796	0.4086102828023378	-0.1426135558505295	-0.021789418815101408	7	8	-0.125963427306951	-0.11592956776842932	0.007384624315220432	0.7440820495273399	-0.215835477372686	-0.03397507314883325	7	8	0.08007445816516977	0.09618084645127327	0.011532106759252954	7	True	0.03719692802652917
krt_high	KRT5_6_14_simpleKRT	spearman	Tsig_pc1	-0.08044007267195499	-0.07985020779313823	0.01189759876516324	0.44286481201386746	-0.1424579428271529	-0.017793074768291662	7	8	-0.08596111642946141	-0.07469780408441262	0.005925526533378387	0.41735626667095665	-0.1464877323876376	-0.02479325727481088	7	8	-0.12767352246147615	-0.1176351433220765	0.006671354220653143	0.7446445385880274	-0.21758732909210052	-0.035611006741456626	7	8	0.08044007267195499	0.09802490385429752	0.01189759876516324	7	True	0.03815520090972033
