contrast_id,accession,axis,expected,gene,log2fc_KOorKD_vs_control,p,fdr,n_probes,matches_expected
E-GEOD-22493_siRNA_vs_OE,E-GEOD-22493,IFN,up,OAS1,0.227467,0.669701,0.999948,1,yes
E-GEOD-22493_siRNA_vs_OE,E-GEOD-22493,IFN,up,OAS2,0.878733,0.461848,0.999948,1,yes
E-GEOD-22493_siRNA_vs_OE,E-GEOD-22493,IFN,up,OAS3,0.4811,0.405368,0.999948,1,yes
E-GEOD-22493_siRNA_vs_OE,E-GEOD-22493,IFN,up,OASL,-0.70575,0.727331,0.999948,1,no
E-GEOD-22493_siRNA_vs_OE,E-GEOD-22493,IFN,up,IFIT1,-2.0257,0.0553919,0.999948,1,no
E-GEOD-22493_siRNA_vs_OE,E-GEOD-22493,IFN,up,IFIT2,-0.387633,0.743328,0.999948,1,no
E-GEOD-22493_siRNA_vs_OE,E-GEOD-22493,IFN,up,IFIT3,-0.0135333,0.985955,0.999948,1,no
E-GEOD-22493_siRNA_vs_OE,E-GEOD-22493,IFN,up,IFI27,-0.707933,0.728908,0.999948,1,no
E-GEOD-22493_siRNA_vs_OE,E-GEOD-22493,IFN,up,IFI44,-1.67925,0.120152,0.999948,1,no
E-GEOD-22493_siRNA_vs_OE,E-GEOD-22493,IFN,up,BST2,-0.231767,0.738607,0.999948,1,no
E-GEOD-22493_siRNA_vs_OE,E-GEOD-22493,IFN,up,STAT1,0.47235,0.148638,0.999948,3,yes
E-GEOD-22493_siRNA_vs_OE,E-GEOD-22493,IFN,up,STAT2,-0.474217,0.155661,0.999948,2,no
E-GEOD-22493_siRNA_vs_OE,E-GEOD-22493,IFN,up,IRF1,-0.242733,0.612943,0.999948,1,no
E-GEOD-22493_siRNA_vs_OE,E-GEOD-22493,IFN,up,USP18,0.632067,0.796743,0.999948,1,yes
E-GEOD-22493_siRNA_vs_OE,E-GEOD-22493,IFN,up,HERC5,0.529067,0.413674,0.999948,1,yes
E-GEOD-22493_siRNA_vs_OE,E-GEOD-22493,IFN,up,IFIH1,-0.929133,0.0606621,0.999948,1,no
E-GEOD-22493_siRNA_vs_OE,E-GEOD-22493,IFN,up,DDX58,-1.4477,0.322668,0.999948,1,no
E-GEOD-22493_siRNA_vs_OE,E-GEOD-22493,IFN,up,CXCL9,-0.1361,,,1,no
E-GEOD-22493_siRNA_vs_OE,E-GEOD-22493,IFN,up,CXCL11,0.3254,0.886607,0.999948,1,yes
E-GEOD-22493_siRNA_vs_OE,E-GEOD-22493,IFN,up,ISG20,-0.550067,0.815672,0.999948,1,no
E-GEOD-22493_siRNA_vs_OE,E-GEOD-22493,APM,up,B2M,-1.1704,0.564288,0.999948,1,no
E-GEOD-22493_siRNA_vs_OE,E-GEOD-22493,APM,up,TAP1,-0.340317,0.82486,0.999948,2,no
E-GEOD-22493_siRNA_vs_OE,E-GEOD-22493,APM,up,TAP2,-1.26113,0.298457,0.999948,3,no
E-GEOD-22493_siRNA_vs_OE,E-GEOD-22493,APM,up,TAPBP,-0.45755,0.494454,0.999948,3,no
E-GEOD-22493_siRNA_vs_OE,E-GEOD-22493,APM,up,PSMB8,0.417283,0.351751,0.999948,2,yes
E-GEOD-22493_siRNA_vs_OE,E-GEOD-22493,APM,up,PSMB9,1.89987,0.0914433,0.999948,2,yes
E-GEOD-22493_siRNA_vs_OE,E-GEOD-22493,APM,up,PSMB10,-0.0841,0.67099,0.999948,1,no
E-GEOD-22493_siRNA_vs_OE,E-GEOD-22493,APM,up,CALR,0.236133,0.418658,0.999948,2,yes
E-GEOD-22493_siRNA_vs_OE,E-GEOD-22493,NHEJ_anchor_TP53BP1,down,TP53BP1,-0.3335,0.516625,0.999948,1,yes
GSE207704_MCF7_KOvsWT,GSE207704,NHEJ,down,XRCC6,0.107729,,,1,no
GSE207704_MCF7_KOvsWT,GSE207704,NHEJ,down,XRCC5,0.169262,,,1,no
GSE207704_MCF7_KOvsWT,GSE207704,NHEJ,down,PRKDC,-0.251222,,,1,yes
GSE207704_MCF7_KOvsWT,GSE207704,NHEJ,down,LIG4,-0.049261,,,1,yes
GSE207704_MCF7_KOvsWT,GSE207704,NHEJ,down,XRCC4,0.242813,,,1,no
GSE207704_MCF7_KOvsWT,GSE207704,NHEJ,down,NHEJ1,-0.119549,,,1,yes
GSE207704_MCF7_KOvsWT,GSE207704,NHEJ,down,DCLRE1C,-0.398176,,,1,yes
GSE207704_MCF7_KOvsWT,GSE207704,NHEJ,down,POLL,0.208579,,,1,no
GSE207704_MCF7_KOvsWT,GSE207704,NHEJ,down,POLM,0.336466,,,1,no
GSE207704_MCF7_KOvsWT,GSE207704,NHEJ,down,PNKP,0.243829,,,1,no
GSE207704_MCF7_KOvsWT,GSE207704,NHEJ,down,APTX,0.104687,,,1,no
GSE207704_MCF7_KOvsWT,GSE207704,STING,up,MB21D1,0.205212,,,1,yes
GSE207704_MCF7_KOvsWT,GSE207704,STING,up,TBK1,0.0620476,,,1,yes
GSE207704_MCF7_KOvsWT,GSE207704,STING,up,IRF3,0.11692,,,1,yes
GSE207704_MCF7_KOvsWT,GSE207704,STING_sensor,up,MB21D1,0.205212,,,1,yes
GSE207704_MCF7_KOvsWT,GSE207704,STING_sensor,up,TBK1,0.0620476,,,1,yes
GSE207704_MCF7_KOvsWT,GSE207704,STING_sensor,up,IRF3,0.11692,,,1,yes
GSE207704_MCF7_KOvsWT,GSE207704,IFN,up,ISG15,0.106046,,,1,yes
GSE207704_MCF7_KOvsWT,GSE207704,IFN,up,OAS1,-1.98859,,,1,no
GSE207704_MCF7_KOvsWT,GSE207704,IFN,up,OAS3,-0.589703,,,1,no
GSE207704_MCF7_KOvsWT,GSE207704,IFN,up,IFIT1,-1.59873,,,1,no
GSE207704_MCF7_KOvsWT,GSE207704,IFN,up,IFI6,-0.474927,,,1,no
GSE207704_MCF7_KOvsWT,GSE207704,IFN,up,IFI44,-1.87424,,,1,no
GSE207704_MCF7_KOvsWT,GSE207704,IFN,up,IFI44L,-1.70762,,,1,no
GSE207704_MCF7_KOvsWT,GSE207704,IFN,up,BST2,-1.37875,,,1,no
GSE207704_MCF7_KOvsWT,GSE207704,IFN,up,STAT1,-0.0537824,,,1,no
GSE207704_MCF7_KOvsWT,GSE207704,IFN,up,STAT2,-0.295052,,,1,no
GSE207704_MCF7_KOvsWT,GSE207704,IFN,up,IRF1,-0.177201,,,1,no
GSE207704_MCF7_KOvsWT,GSE207704,IFN,up,IFITM1,-0.586068,,,1,no
GSE207704_MCF7_KOvsWT,GSE207704,IFN,up,IFITM3,-1.18851,,,1,no
GSE207704_MCF7_KOvsWT,GSE207704,IFN,up,USP18,-0.415235,,,1,no
GSE207704_MCF7_KOvsWT,GSE207704,IFN,up,HERC5,2.02081,,,1,yes
GSE207704_MCF7_KOvsWT,GSE207704,IFN,up,IFIH1,1.89231,,,1,yes
GSE207704_MCF7_KOvsWT,GSE207704,IFN,up,DDX58,0.369823,,,1,yes
GSE207704_MCF7_KOvsWT,GSE207704,IFN,up,ISG20,1.06085,,,1,yes
GSE207704_MCF7_KOvsWT,GSE207704,APM,up,HLA-C,1.38944,,,1,yes
GSE207704_MCF7_KOvsWT,GSE207704,APM,up,PSMB10,0.367216,,,1,yes
GSE207704_MCF7_KOvsWT,GSE207704,APM,up,ERAP1,-0.776926,,,1,no
GSE207704_MCF7_KOvsWT,GSE207704,APM,up,CALR,-0.119518,,,1,no
GSE207704_MCF7_KOvsWT,GSE207704,APM,up,PDIA3,-0.204105,,,1,no
GSE207704_MCF7_KOvsWT,GSE207704,NHEJ_anchor_TP53BP1,down,TP53BP1,0.161398,,,1,no
GSE207704_T47D_KOvsWT,GSE207704,NHEJ,down,XRCC6,-0.181527,,,1,yes
GSE207704_T47D_KOvsWT,GSE207704,NHEJ,down,XRCC5,0.165193,,,1,no
GSE207704_T47D_KOvsWT,GSE207704,NHEJ,down,PRKDC,0.326852,,,1,no
GSE207704_T47D_KOvsWT,GSE207704,NHEJ,down,LIG4,1.1272,,,1,no
GSE207704_T47D_KOvsWT,GSE207704,NHEJ,down,XRCC4,-0.0383658,,,1,yes
GSE207704_T47D_KOvsWT,GSE207704,NHEJ,down,NHEJ1,0.0874492,,,1,no
GSE207704_T47D_KOvsWT,GSE207704,NHEJ,down,DCLRE1C,0.0825212,,,1,no
GSE207704_T47D_KOvsWT,GSE207704,NHEJ,down,POLL,-0.437163,,,1,yes
GSE207704_T47D_KOvsWT,GSE207704,NHEJ,down,POLM,-0.38994,,,1,yes
GSE207704_T47D_KOvsWT,GSE207704,NHEJ,down,PNKP,-0.194139,,,1,yes
GSE207704_T47D_KOvsWT,GSE207704,NHEJ,down,APTX,0.0711057,,,1,no
GSE207704_T47D_KOvsWT,GSE207704,STING,up,MB21D1,0.142849,,,1,yes
GSE207704_T47D_KOvsWT,GSE207704,STING,up,TBK1,0.00565011,,,1,yes
GSE207704_T47D_KOvsWT,GSE207704,STING,up,IRF3,-0.104196,,,1,no
GSE207704_T47D_KOvsWT,GSE207704,STING_sensor,up,MB21D1,0.142849,,,1,yes
GSE207704_T47D_KOvsWT,GSE207704,STING_sensor,up,TBK1,0.00565011,,,1,yes
GSE207704_T47D_KOvsWT,GSE207704,STING_sensor,up,IRF3,-0.104196,,,1,no
GSE207704_T47D_KOvsWT,GSE207704,IFN,up,ISG15,-1.93715,,,1,no
GSE207704_T47D_KOvsWT,GSE207704,IFN,up,OAS1,-0.768788,,,1,no
GSE207704_T47D_KOvsWT,GSE207704,IFN,up,OAS3,-1.2396,,,1,no
GSE207704_T47D_KOvsWT,GSE207704,IFN,up,IFIT1,-0.040541,,,1,no
GSE207704_T47D_KOvsWT,GSE207704,IFN,up,IFI6,-1.36443,,,1,no
GSE207704_T47D_KOvsWT,GSE207704,IFN,up,IFI44,-3.38746,,,1,no
GSE207704_T47D_KOvsWT,GSE207704,IFN,up,IFI44L,0.302065,,,1,yes
GSE207704_T47D_KOvsWT,GSE207704,IFN,up,BST2,-4.68414,,,1,no
GSE207704_T47D_KOvsWT,GSE207704,IFN,up,STAT1,0.105769,,,1,yes
GSE207704_T47D_KOvsWT,GSE207704,IFN,up,STAT2,0.0163934,,,1,yes
GSE207704_T47D_KOvsWT,GSE207704,IFN,up,IRF1,-0.533597,,,1,no
GSE207704_T47D_KOvsWT,GSE207704,IFN,up,IFITM1,0.188757,,,1,yes
GSE207704_T47D_KOvsWT,GSE207704,IFN,up,IFITM3,0.144646,,,1,yes
GSE207704_T47D_KOvsWT,GSE207704,IFN,up,USP18,-0.357893,,,1,no
GSE207704_T47D_KOvsWT,GSE207704,IFN,up,HERC5,1.18556,,,1,yes
GSE207704_T47D_KOvsWT,GSE207704,IFN,up,IFIH1,-0.449737,,,1,no
GSE207704_T47D_KOvsWT,GSE207704,IFN,up,DDX58,-0.274699,,,1,no
GSE207704_T47D_KOvsWT,GSE207704,IFN,up,ISG20,-0.632143,,,1,no
GSE207704_T47D_KOvsWT,GSE207704,APM,up,HLA-C,-0.520872,,,1,no
GSE207704_T47D_KOvsWT,GSE207704,APM,up,PSMB10,-0.043471,,,1,no
GSE207704_T47D_KOvsWT,GSE207704,APM,up,ERAP1,-0.398013,,,1,no
GSE207704_T47D_KOvsWT,GSE207704,APM,up,CALR,-0.205402,,,1,no
GSE207704_T47D_KOvsWT,GSE207704,APM,up,PDIA3,0.0279407,,,1,yes
GSE207704_T47D_KOvsWT,GSE207704,NHEJ_anchor_TP53BP1,down,TP53BP1,0.209725,,,1,no
GSE207704_mean_MCF7_T47D,GSE207704,NHEJ,down,XRCC6,-0.0368989,,,1,yes
GSE207704_mean_MCF7_T47D,GSE207704,NHEJ,down,XRCC5,0.167227,,,1,no
GSE207704_mean_MCF7_T47D,GSE207704,NHEJ,down,PRKDC,0.0378153,,,1,no
GSE207704_mean_MCF7_T47D,GSE207704,NHEJ,down,LIG4,0.538971,,,1,no
GSE207704_mean_MCF7_T47D,GSE207704,NHEJ,down,XRCC4,0.102223,,,1,no
GSE207704_mean_MCF7_T47D,GSE207704,NHEJ,down,NHEJ1,-0.0160497,,,1,yes
GSE207704_mean_MCF7_T47D,GSE207704,NHEJ,down,DCLRE1C,-0.157827,,,1,yes
GSE207704_mean_MCF7_T47D,GSE207704,NHEJ,down,POLL,-0.114292,,,1,yes
GSE207704_mean_MCF7_T47D,GSE207704,NHEJ,down,POLM,-0.0267368,,,1,yes
GSE207704_mean_MCF7_T47D,GSE207704,NHEJ,down,PNKP,0.0248453,,,1,no
GSE207704_mean_MCF7_T47D,GSE207704,NHEJ,down,APTX,0.0878963,,,1,no
GSE207704_mean_MCF7_T47D,GSE207704,STING,up,MB21D1,0.17403,,,1,yes
GSE207704_mean_MCF7_T47D,GSE207704,STING,up,TBK1,0.0338489,,,1,yes
GSE207704_mean_MCF7_T47D,GSE207704,STING,up,IRF3,0.00636208,,,1,yes
GSE207704_mean_MCF7_T47D,GSE207704,STING_sensor,up,MB21D1,0.17403,,,1,yes
GSE207704_mean_MCF7_T47D,GSE207704,STING_sensor,up,TBK1,0.0338489,,,1,yes
GSE207704_mean_MCF7_T47D,GSE207704,STING_sensor,up,IRF3,0.00636208,,,1,yes
GSE207704_mean_MCF7_T47D,GSE207704,IFN,up,ISG15,-0.915553,,,1,no
GSE207704_mean_MCF7_T47D,GSE207704,IFN,up,OAS1,-1.37869,,,1,no
GSE207704_mean_MCF7_T47D,GSE207704,IFN,up,OAS3,-0.914653,,,1,no
GSE207704_mean_MCF7_T47D,GSE207704,IFN,up,IFIT1,-0.819635,,,1,no
GSE207704_mean_MCF7_T47D,GSE207704,IFN,up,IFI6,-0.919678,,,1,no
GSE207704_mean_MCF7_T47D,GSE207704,IFN,up,IFI44,-2.63085,,,1,no
GSE207704_mean_MCF7_T47D,GSE207704,IFN,up,IFI44L,-0.702775,,,1,no
GSE207704_mean_MCF7_T47D,GSE207704,IFN,up,BST2,-3.03144,,,1,no
GSE207704_mean_MCF7_T47D,GSE207704,IFN,up,STAT1,0.0259934,,,1,yes
GSE207704_mean_MCF7_T47D,GSE207704,IFN,up,STAT2,-0.139329,,,1,no
GSE207704_mean_MCF7_T47D,GSE207704,IFN,up,IRF1,-0.355399,,,1,no
GSE207704_mean_MCF7_T47D,GSE207704,IFN,up,IFITM1,-0.198655,,,1,no
GSE207704_mean_MCF7_T47D,GSE207704,IFN,up,IFITM3,-0.521934,,,1,no
GSE207704_mean_MCF7_T47D,GSE207704,IFN,up,USP18,-0.386564,,,1,no
GSE207704_mean_MCF7_T47D,GSE207704,IFN,up,HERC5,1.60318,,,1,yes
GSE207704_mean_MCF7_T47D,GSE207704,IFN,up,IFIH1,0.721285,,,1,yes
GSE207704_mean_MCF7_T47D,GSE207704,IFN,up,DDX58,0.0475619,,,1,yes
GSE207704_mean_MCF7_T47D,GSE207704,IFN,up,ISG20,0.214353,,,1,yes
GSE207704_mean_MCF7_T47D,GSE207704,APM,up,HLA-C,0.434283,,,1,yes
GSE207704_mean_MCF7_T47D,GSE207704,APM,up,PSMB10,0.161872,,,1,yes
GSE207704_mean_MCF7_T47D,GSE207704,APM,up,ERAP1,-0.58747,,,1,no
GSE207704_mean_MCF7_T47D,GSE207704,APM,up,CALR,-0.16246,,,1,no
GSE207704_mean_MCF7_T47D,GSE207704,APM,up,PDIA3,-0.0880819,,,1,no
GSE207704_mean_MCF7_T47D,GSE207704,NHEJ_anchor_TP53BP1,down,TP53BP1,0.185561,,,1,no
